Orthogroup	NEMVE	LYTVA_ok
OG0003463	NEMVE08123	LYTVA_30127
OG0003464	NEMVE21995, NEMVE25422	LYTVA_06647
OG0003465	NEMVE00981	LYTVA_23986, LYTVA_07116
OG0003466	NEMVE19302	LYTVA_16471, LYTVA_29464
OG0003467	NEMVE11976	LYTVA_21585
OG0003468	NEMVE01447, NEMVE21354	LYTVA_20724
OG0003469	NEMVE23482	LYTVA_13186
OG0003470	NEMVE08394	LYTVA_19648
OG0003471	NEMVE13566	LYTVA_12384
OG0003473	NEMVE02684, NEMVE05125	LYTVA_07208
OG0003474	NEMVE00065	LYTVA_16739
OG0003475	NEMVE00257	LYTVA_22320
OG0003477	NEMVE15677, NEMVE14421	LYTVA_09865
OG0003478	NEMVE14744	LYTVA_27751
OG0003480	NEMVE09026	LYTVA_03416
OG0003483	NEMVE22468	LYTVA_09501
OG0003484	NEMVE21744	LYTVA_02918
OG0003486	NEMVE08417, NEMVE11925	LYTVA_21614
OG0003487	NEMVE22483	LYTVA_22813
OG0003488	NEMVE05426	LYTVA_26066
OG0003489	NEMVE05755	LYTVA_07007
OG0003490	NEMVE07514	LYTVA_01641
OG0003491	NEMVE14708	LYTVA_18975
OG0003492	NEMVE06260	LYTVA_17125
OG0003493	NEMVE15798	LYTVA_03266
OG0003494	NEMVE24469, NEMVE16855, NEMVE24438	LYTVA_09073, LYTVA_09067, LYTVA_09066, LYTVA_26698, LYTVA_23228, LYTVA_28509, LYTVA_18397
OG0003496	NEMVE24665, NEMVE12137, NEMVE00055	LYTVA_15612
OG0003497	NEMVE01002	LYTVA_24897
OG0003498	NEMVE10613, NEMVE20419	LYTVA_06432
OG0003499	NEMVE25845	LYTVA_10932
OG0003500	NEMVE05089, NEMVE12196	LYTVA_25392
OG0003501	NEMVE13383	LYTVA_00202
OG0003502	NEMVE06419	LYTVA_01228, LYTVA_20788
OG0003503	NEMVE14218, NEMVE14261	LYTVA_13641
OG0003505	NEMVE05913	LYTVA_28433
OG0003506	NEMVE25216	LYTVA_23421
OG0003507	NEMVE06192	LYTVA_06440
OG0003508	NEMVE10416	LYTVA_19543
OG0003509	NEMVE10409	LYTVA_02422
OG0003510	NEMVE10643	LYTVA_23412
OG0003511	NEMVE22014, NEMVE01517	LYTVA_08783
OG0003512	NEMVE20614, NEMVE08803, NEMVE19792	LYTVA_25060, LYTVA_26135, LYTVA_26133, LYTVA_14562
OG0003513	NEMVE14528	LYTVA_21954, LYTVA_16304
OG0003515	NEMVE07802	LYTVA_04862
OG0003516	NEMVE22943, NEMVE13148	LYTVA_26603, LYTVA_25611
OG0003517	NEMVE22199	LYTVA_09370
OG0003518	NEMVE07929	LYTVA_18666
OG0003519	NEMVE22344	LYTVA_19352
OG0003520	NEMVE01051	LYTVA_04131, LYTVA_12643
OG0003522	NEMVE24059	LYTVA_09959
OG0003522	NEMVE16819	LYTVA_30110
OG0003523	NEMVE07334	LYTVA_11260
OG0003524	NEMVE20753, NEMVE23630	LYTVA_24165
OG0003527	NEMVE02209	LYTVA_03857
OG0003528	NEMVE12358, NEMVE13793	LYTVA_25429, LYTVA_25427
OG0003529	NEMVE22936	LYTVA_00111, LYTVA_23188, LYTVA_24750
OG0003531	NEMVE23009	LYTVA_03603
OG0003532	NEMVE01942	LYTVA_14462
OG0003533	NEMVE21770	LYTVA_23225
OG0003534	NEMVE01935, NEMVE05102, NEMVE01995	LYTVA_18805
OG0003535	NEMVE18138, NEMVE18330	LYTVA_10298
OG0003536	NEMVE23719	LYTVA_11600
OG0003537	NEMVE15401	LYTVA_07265
OG0003538	NEMVE24834	LYTVA_28211
OG0003539	NEMVE14225	LYTVA_02480
OG0003540	NEMVE25772	LYTVA_22461
OG0003541	NEMVE05768	LYTVA_21300
OG0003542	NEMVE05244	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486
OG0003543	NEMVE21904	LYTVA_04479
OG0003544	NEMVE21778	LYTVA_29003, LYTVA_27728
OG0003545	NEMVE09118	LYTVA_26703
OG0003546	NEMVE00903	LYTVA_09882
OG0003547	NEMVE21707	LYTVA_02953
OG0003548	NEMVE24045	LYTVA_19416
OG0003549	NEMVE22192	LYTVA_16587, LYTVA_02536
OG0003550	NEMVE14633	LYTVA_30065
OG0003552	NEMVE13583	LYTVA_11397
OG0003554	NEMVE05007	LYTVA_26313
OG0003555	NEMVE10803	LYTVA_22182
OG0003557	NEMVE12283	LYTVA_29355
OG0003558	NEMVE23552	LYTVA_28864
OG0003560	NEMVE06594	LYTVA_05811
OG0003562	NEMVE13820	LYTVA_15863
OG0003563	NEMVE09047	LYTVA_28497
OG0003565	NEMVE24799	LYTVA_17701, LYTVA_23177, LYTVA_15392
OG0003566	NEMVE24534	LYTVA_12411
OG0003567	NEMVE14039	LYTVA_13855
OG0003568	NEMVE23185	LYTVA_25025
OG0003570	NEMVE24756	LYTVA_16300
OG0003571	NEMVE07104, NEMVE21760	LYTVA_08422
OG0003573	NEMVE15669	LYTVA_12228
OG0003577	NEMVE01484	LYTVA_24980
OG0003578	NEMVE14882, NEMVE12325	LYTVA_14123
OG0003579	NEMVE14468	LYTVA_21586, LYTVA_25548
OG0003581	NEMVE02408	LYTVA_25521
OG0003598	NEMVE09849	LYTVA_20119
OG0003599	NEMVE00164	LYTVA_25495, LYTVA_28141
OG0003601	NEMVE01801	LYTVA_07545
OG0003603	NEMVE13720	LYTVA_20098
OG0003604	NEMVE14417	LYTVA_20248
OG0003606	NEMVE07584	LYTVA_24368
OG0003607	NEMVE12941, NEMVE12994	LYTVA_04001
OG0003608	NEMVE05516, NEMVE19157	LYTVA_23118, LYTVA_24760
OG0003610	NEMVE07493, NEMVE14129	LYTVA_07203, LYTVA_24955
OG0003611	NEMVE07655, NEMVE15407	LYTVA_25213
OG0003612	NEMVE22973	LYTVA_13319
OG0003613	NEMVE08287	LYTVA_26048, LYTVA_10701
OG0003615	NEMVE03122	LYTVA_26591
OG0003617	NEMVE04879	LYTVA_11705, LYTVA_08952, LYTVA_11704
OG0003618	NEMVE14538	LYTVA_08987
OG0003619	NEMVE25213	LYTVA_29115, LYTVA_05151
OG0003620	NEMVE14400	LYTVA_14583
OG0003621	NEMVE24715	LYTVA_14368
OG0003622	NEMVE09372	LYTVA_12050
OG0003626	NEMVE00939, NEMVE20827	LYTVA_13770
OG0003626	NEMVE11761	LYTVA_29415
OG0003629	NEMVE13677	LYTVA_00401
OG0003630	NEMVE01474	LYTVA_11059, LYTVA_22109
OG0003631	NEMVE08973, NEMVE18120, NEMVE20518, NEMVE20475	LYTVA_17311
OG0003632	NEMVE09812	LYTVA_06045
OG0003633	NEMVE24448	LYTVA_08775, LYTVA_18589
OG0003634	NEMVE17799	LYTVA_02509
OG0003635	NEMVE14571	LYTVA_06198
OG0003635	NEMVE17691	LYTVA_24849
OG0003636	NEMVE10467	LYTVA_13934, LYTVA_04868
OG0003637	NEMVE15724, NEMVE18241	LYTVA_06565
OG0003637	NEMVE05774	LYTVA_11024, LYTVA_15072
OG0003638	NEMVE14258	LYTVA_26670
OG0003639	NEMVE05431	LYTVA_10457
OG0003640	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097	LYTVA_28983
OG0003641	NEMVE25925, NEMVE21020	LYTVA_11566
OG0003642	NEMVE13366	LYTVA_18053
OG0003643	NEMVE21963	LYTVA_23976, LYTVA_22914
OG0003644	NEMVE14219, NEMVE19898	LYTVA_19920
OG0003645	NEMVE06456, NEMVE06446	LYTVA_01752
OG0003646	NEMVE06017	LYTVA_05796
OG0003647	NEMVE18107	LYTVA_17942
OG0003648	NEMVE10380	LYTVA_17027
OG0003649	NEMVE10970	LYTVA_12300, LYTVA_23539
OG0003650	NEMVE01779	LYTVA_04212, LYTVA_28562, LYTVA_28561
OG0003651	NEMVE07230	LYTVA_17096
OG0003652	NEMVE14170	LYTVA_28066
OG0003655	NEMVE21782	LYTVA_23764
OG0003656	NEMVE23361	LYTVA_05217
OG0003658	NEMVE14339	LYTVA_02606
OG0003661	NEMVE00922	LYTVA_05212
OG0003662	NEMVE08035	LYTVA_07996
OG0003664	NEMVE07963	LYTVA_05022
OG0003665	NEMVE22002, NEMVE13012, NEMVE21940	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792
OG0003667	NEMVE05425	LYTVA_08344
OG0003668	NEMVE14297	LYTVA_23185
OG0003669	NEMVE07090	LYTVA_20979, LYTVA_00369
OG0003670	NEMVE20471, NEMVE23703	LYTVA_04322
OG0003671	NEMVE14323	LYTVA_20433
OG0003672	NEMVE08668	LYTVA_28748
OG0003674	NEMVE05251	LYTVA_16973, LYTVA_27559
OG0003675	NEMVE14081	LYTVA_28295
OG0003676	NEMVE07553	LYTVA_11057
OG0003677	NEMVE22425	LYTVA_29925
OG0003678	NEMVE25356	LYTVA_13504
OG0003680	NEMVE13143	LYTVA_20499
OG0003682	NEMVE22975	LYTVA_10459
OG0003683	NEMVE25273	LYTVA_14128
OG0003684	NEMVE10127	LYTVA_15283
OG0003684	NEMVE10124	LYTVA_06200, LYTVA_08637, LYTVA_01162
OG0003685	NEMVE07449	LYTVA_22072
OG0003686	NEMVE09181	LYTVA_11888, LYTVA_24636
OG0003690	NEMVE15068	LYTVA_15125
OG0003691	NEMVE21817	LYTVA_02127, LYTVA_21295
OG0003692	NEMVE20806, NEMVE11090	LYTVA_16704
OG0003693	NEMVE09308	LYTVA_10292
OG0003694	NEMVE22408	LYTVA_21490
OG0003695	NEMVE01731	LYTVA_08219
OG0003696	NEMVE11320	LYTVA_10724
OG0003697	NEMVE17845	LYTVA_24825
OG0003698	NEMVE22878	LYTVA_00449, LYTVA_00450
OG0003699	NEMVE16490	LYTVA_20622, LYTVA_20603
OG0003700	NEMVE05136, NEMVE03153	LYTVA_05846
OG0003701	NEMVE05754	LYTVA_00297, LYTVA_00298
OG0003703	NEMVE24764	LYTVA_15204, LYTVA_25249
OG0003704	NEMVE24279	LYTVA_22078
OG0003705	NEMVE23677	LYTVA_23338
OG0003706	NEMVE16662	LYTVA_04360
OG0003707	NEMVE04617	LYTVA_00064
OG0003708	NEMVE07588	LYTVA_24117, LYTVA_25700
OG0003709	NEMVE18151	LYTVA_22117
OG0003710	NEMVE22261	LYTVA_01367
OG0003711	NEMVE13813, NEMVE21206	LYTVA_04221
OG0003712	NEMVE13197	LYTVA_13639, LYTVA_13640
OG0003715	NEMVE16285	LYTVA_10003
OG0003716	NEMVE13656	LYTVA_00505
OG0003717	NEMVE06991	LYTVA_24800
OG0003718	NEMVE22937	LYTVA_22052
OG0003719	NEMVE08960	LYTVA_16501
OG0003722	NEMVE01466, NEMVE20465	LYTVA_09208, LYTVA_00262
OG0003724	NEMVE13663, NEMVE17013, NEMVE22380	LYTVA_28771
OG0003725	NEMVE14781	LYTVA_16331
OG0003728	NEMVE23247	LYTVA_22235, LYTVA_05584
OG0003729	NEMVE25381	LYTVA_20503
OG0003730	NEMVE15317, NEMVE13968	LYTVA_17088
OG0003731	NEMVE23012	LYTVA_05810
OG0003732	NEMVE13725	LYTVA_25663
OG0003733	NEMVE13938	LYTVA_08036
OG0003734	NEMVE22526	LYTVA_19044, LYTVA_23146
OG0003735	NEMVE23342	LYTVA_11688, LYTVA_28003
OG0003736	NEMVE22403	LYTVA_01263
OG0003737	NEMVE15745	LYTVA_04668, LYTVA_07306
OG0003738	NEMVE24821, NEMVE25967	LYTVA_24822
OG0003739	NEMVE09958	LYTVA_20011
OG0003740	NEMVE22455	LYTVA_26296, LYTVA_17293, LYTVA_16340
OG0003741	NEMVE00260, NEMVE22579	LYTVA_00346
OG0003742	NEMVE13350, NEMVE15271	LYTVA_26372
OG0003743	NEMVE21709	LYTVA_26127, LYTVA_26126
OG0003744	NEMVE05864	LYTVA_06947
OG0003746	NEMVE04748	LYTVA_21138
OG0003747	NEMVE17516	LYTVA_13741, LYTVA_13740, LYTVA_10213
OG0003749	NEMVE22325	LYTVA_18850
OG0003750	NEMVE13166	LYTVA_02287, LYTVA_01689
OG0003751	NEMVE03634, NEMVE10234	LYTVA_13457
OG0003752	NEMVE10007, NEMVE01099, NEMVE09376	LYTVA_01820
OG0003753	NEMVE23093	LYTVA_21441
OG0003754	NEMVE12822, NEMVE01565	LYTVA_22465
OG0003757	NEMVE25101	LYTVA_09213
OG0003758	NEMVE24097	LYTVA_17109
OG0003759	NEMVE07147	LYTVA_26967
OG0003760	NEMVE25257	LYTVA_30090, LYTVA_22219
OG0003761	NEMVE06273	LYTVA_05534
OG0003762	NEMVE13179	LYTVA_17274
OG0003763	NEMVE18331	LYTVA_14715, LYTVA_14492, LYTVA_23611
OG0003764	NEMVE01625, NEMVE08664	LYTVA_17144, LYTVA_11016
OG0003766	NEMVE12147	LYTVA_05953
OG0003767	NEMVE24136	LYTVA_08194
OG0003768	NEMVE13220	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343
OG0003769	NEMVE25860	LYTVA_18678
OG0003770	NEMVE14300	LYTVA_21288
OG0003771	NEMVE24800	LYTVA_28045
OG0003773	NEMVE23658	LYTVA_22099, LYTVA_08704
OG0003775	NEMVE06322	LYTVA_08825
OG0003777	NEMVE13412	LYTVA_21729
OG0003778	NEMVE22626	LYTVA_11821
OG0003779	NEMVE22651	LYTVA_10521
OG0003795	NEMVE20355, NEMVE20909, NEMVE06474	LYTVA_13836
OG0003798	NEMVE14516	LYTVA_21450
OG0003803	NEMVE24989	LYTVA_17645
OG0003806	NEMVE14378	LYTVA_30001
OG0003807	NEMVE13183	LYTVA_29933
OG0003808	NEMVE11383	LYTVA_19229
OG0003809	NEMVE22938	LYTVA_25226
OG0003811	NEMVE12033, NEMVE10353	LYTVA_01732
OG0003813	NEMVE22400	LYTVA_00532
OG0003815	NEMVE23225	LYTVA_02151, LYTVA_28747
OG0003817	NEMVE12881, NEMVE22126	LYTVA_01137, LYTVA_02558, LYTVA_26514
OG0003818	NEMVE20836, NEMVE05581	LYTVA_09712
OG0003819	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707	LYTVA_15964
OG0003820	NEMVE18008	LYTVA_01468, LYTVA_10818, LYTVA_04218
OG0003821	NEMVE22804	LYTVA_01898
OG0003822	NEMVE05304	LYTVA_18069, LYTVA_07129, LYTVA_05410
OG0003823	NEMVE13544	LYTVA_28299
OG0003824	NEMVE12681, NEMVE22639	LYTVA_20107, LYTVA_06706
OG0003825	NEMVE06848	LYTVA_25095, LYTVA_25100
OG0003827	NEMVE22358	LYTVA_03265
OG0003828	NEMVE13970	LYTVA_13423
OG0003829	NEMVE16467, NEMVE20813, NEMVE16466	LYTVA_18420
OG0003831	NEMVE24194	LYTVA_24443
OG0003832	NEMVE07346	LYTVA_05086
OG0003833	NEMVE22798	LYTVA_27868, LYTVA_23190
OG0003834	NEMVE25157	LYTVA_28662
OG0003836	NEMVE04677	LYTVA_24859
OG0003837	NEMVE15152	LYTVA_29929
OG0003838	NEMVE07828	LYTVA_17094
OG0003839	NEMVE09947	LYTVA_23937, LYTVA_14573
OG0003840	NEMVE14763, NEMVE17541	LYTVA_04824
OG0003841	NEMVE13973	LYTVA_09880
OG0003842	NEMVE22729	LYTVA_16877
OG0003844	NEMVE24944	LYTVA_23802
OG0003845	NEMVE01473	LYTVA_09006
OG0003846	NEMVE07025	LYTVA_03898
OG0003848	NEMVE01752, NEMVE03237	LYTVA_12543
OG0003850	NEMVE14788	LYTVA_06404
OG0003851	NEMVE13091	LYTVA_27115, LYTVA_26448
OG0003852	NEMVE07134	LYTVA_02920
OG0003853	NEMVE09522	LYTVA_09397
OG0003854	NEMVE18328	LYTVA_16966
OG0003855	NEMVE01478	LYTVA_19474
OG0003857	NEMVE20217, NEMVE25998	LYTVA_25796
OG0003858	NEMVE07192	LYTVA_01327, LYTVA_27055
OG0003859	NEMVE25657	LYTVA_21927
OG0003861	NEMVE05952	LYTVA_09141
OG0003862	NEMVE14847	LYTVA_00702
OG0003863	NEMVE15299	LYTVA_25098
OG0003864	NEMVE12479, NEMVE05255	LYTVA_16744
OG0003865	NEMVE08854	LYTVA_06719, LYTVA_29186
OG0003866	NEMVE14786	LYTVA_29703
OG0003867	NEMVE14855	LYTVA_19438
OG0003868	NEMVE23932	LYTVA_16042
OG0003869	NEMVE25452	LYTVA_12197
OG0003870	NEMVE09270	LYTVA_09623, LYTVA_02604
OG0003871	NEMVE00146	LYTVA_29042
OG0003873	NEMVE07141	LYTVA_12402
OG0003875	NEMVE04885	LYTVA_02952
OG0003876	NEMVE06222, NEMVE12361	LYTVA_08885
OG0003877	NEMVE20725, NEMVE07878	LYTVA_07189, LYTVA_05818
OG0003878	NEMVE17672	LYTVA_06775, LYTVA_04340
OG0003879	NEMVE00015	LYTVA_26740
OG0003880	NEMVE18635	LYTVA_19965
OG0003881	NEMVE21229, NEMVE25591	LYTVA_02265
OG0003882	NEMVE25838	LYTVA_18048
OG0003883	NEMVE24051	LYTVA_29680
OG0003884	NEMVE04622	LYTVA_04955
OG0003885	NEMVE07560	LYTVA_22856
OG0003886	NEMVE07112	LYTVA_00295
OG0003887	NEMVE13010	LYTVA_29205, LYTVA_19626, LYTVA_04461
OG0003888	NEMVE07601	LYTVA_27229, LYTVA_07798
OG0003889	NEMVE16733, NEMVE20739, NEMVE16732, NEMVE16731, NEMVE23991	LYTVA_29995
OG0003890	NEMVE01588	LYTVA_19129, LYTVA_23306
OG0003892	NEMVE22031, NEMVE14752	LYTVA_28820
OG0003893	NEMVE17393	LYTVA_17888, LYTVA_12620
OG0003893	NEMVE17391	LYTVA_09128
OG0003894	NEMVE13262	LYTVA_30206
OG0003895	NEMVE10938	LYTVA_16370
OG0003897	NEMVE01514	LYTVA_01009, LYTVA_18263
OG0003898	NEMVE00029, NEMVE20445	LYTVA_08754
OG0003899	NEMVE25516	LYTVA_01604
OG0003900	NEMVE17139	LYTVA_00171, LYTVA_09089
OG0003901	NEMVE14163	LYTVA_25425, LYTVA_13674
OG0003903	NEMVE22012	LYTVA_02798
OG0003903	NEMVE25716	LYTVA_02947, LYTVA_14426
OG0003904	NEMVE13657	LYTVA_08407
OG0003905	NEMVE25933	LYTVA_18579, LYTVA_24090
OG0003906	NEMVE08844	LYTVA_00896
OG0003907	NEMVE20188, NEMVE11822	LYTVA_26600, LYTVA_25769
OG0003908	NEMVE15062	LYTVA_01565
OG0003908	NEMVE13469	LYTVA_23240
OG0003909	NEMVE12977	LYTVA_04292
OG0003910	NEMVE11947, NEMVE14228	LYTVA_15956
OG0003911	NEMVE13548	LYTVA_13769
OG0003912	NEMVE23480	LYTVA_20384
OG0003913	NEMVE06219	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003913	NEMVE06190	LYTVA_20575
OG0003914	NEMVE23883	LYTVA_00538
OG0003915	NEMVE13987	LYTVA_03286, LYTVA_20325
OG0003917	NEMVE07359	LYTVA_26563
OG0003918	NEMVE15132	LYTVA_03867
OG0003919	NEMVE10991	LYTVA_25024
OG0003920	NEMVE13794	LYTVA_03736
OG0003921	NEMVE13546, NEMVE03026	LYTVA_29296
OG0003923	NEMVE01001, NEMVE12285	LYTVA_19351
OG0003925	NEMVE14404	LYTVA_23157
OG0003926	NEMVE18036	LYTVA_00309
OG0003927	NEMVE14203, NEMVE11015, NEMVE11697	LYTVA_09499, LYTVA_12096
OG0003930	NEMVE11142	LYTVA_25579, LYTVA_23488
OG0003931	NEMVE05283	LYTVA_22630
OG0003932	NEMVE10145	LYTVA_00352, LYTVA_14590
OG0003932	NEMVE17360	LYTVA_16689
OG0003933	NEMVE16001	LYTVA_22915
OG0003935	NEMVE04906, NEMVE10377, NEMVE06933	LYTVA_23260
OG0003936	NEMVE07930	LYTVA_03319
OG0003937	NEMVE18859	LYTVA_23787
OG0003938	NEMVE14790	LYTVA_07799
OG0003939	NEMVE25295, NEMVE20805, NEMVE20363	LYTVA_03990, LYTVA_08883
OG0003940	NEMVE16875	LYTVA_05716, LYTVA_21871
OG0003941	NEMVE08171	LYTVA_23045
OG0003942	NEMVE22462	LYTVA_19868, LYTVA_04089
OG0003945	NEMVE14589	LYTVA_00843
OG0003946	NEMVE09626	LYTVA_00597
OG0003947	NEMVE01496, NEMVE12187	LYTVA_21166
OG0003948	NEMVE19651	LYTVA_00599
OG0003949	NEMVE07570, NEMVE23133	LYTVA_06512, LYTVA_01213
OG0003950	NEMVE04576	LYTVA_22866
OG0003954	NEMVE08288, NEMVE00930	LYTVA_08587
OG0003956	NEMVE23428	LYTVA_03157, LYTVA_03160
OG0003957	NEMVE06353, NEMVE09576	LYTVA_04850
OG0003958	NEMVE15102	LYTVA_10240
OG0003961	NEMVE15127	LYTVA_18404
OG0003962	NEMVE16096, NEMVE01907	LYTVA_27585
OG0003966	NEMVE13810	LYTVA_08371
OG0003967	NEMVE23105	LYTVA_21341
OG0003968	NEMVE08572	LYTVA_18737
OG0003970	NEMVE23326	LYTVA_27881
OG0003971	NEMVE22272	LYTVA_12905
OG0003972	NEMVE13775	LYTVA_26756
OG0003973	NEMVE14779	LYTVA_08780
OG0003996	NEMVE18416, NEMVE18325	LYTVA_09184, LYTVA_29090, LYTVA_02739, LYTVA_06683, LYTVA_12452, LYTVA_00720, LYTVA_29089
OG0003997	NEMVE05978	LYTVA_01733, LYTVA_15918
OG0003998	NEMVE00894	LYTVA_04462
OG0003999	NEMVE21965	LYTVA_02706
OG0004001	NEMVE03521	LYTVA_22392, LYTVA_19185, LYTVA_07555
OG0004002	NEMVE11741, NEMVE18518, NEMVE05646	LYTVA_14687
OG0004004	NEMVE06251	LYTVA_12647
OG0004006	NEMVE20989, NEMVE11118	LYTVA_15287, LYTVA_29148
OG0004007	NEMVE13953	LYTVA_16332
OG0004009	NEMVE21729	LYTVA_27360
OG0004010	NEMVE14978, NEMVE12830	LYTVA_14826
OG0004011	NEMVE25743	LYTVA_07133
OG0004012	NEMVE12899, NEMVE22318	LYTVA_26169
OG0004013	NEMVE18707, NEMVE20554	LYTVA_06656
OG0004014	NEMVE18256	LYTVA_26908
OG0004015	NEMVE09359	LYTVA_14499
OG0004016	NEMVE13204	LYTVA_04982
OG0004017	NEMVE14537	LYTVA_26976
OG0004018	NEMVE17555	LYTVA_07907
OG0004019	NEMVE05373	LYTVA_11599, LYTVA_11549
OG0004020	NEMVE22667	LYTVA_26573, LYTVA_14344
OG0004021	NEMVE03953, NEMVE00245, NEMVE06416	LYTVA_07062, LYTVA_20594
OG0004022	NEMVE22354, NEMVE07265	LYTVA_29080, LYTVA_06465
OG0004023	NEMVE10125	LYTVA_16983
OG0004024	NEMVE24877	LYTVA_08882, LYTVA_09171
OG0004025	NEMVE14321	LYTVA_06115
OG0004028	NEMVE00045, NEMVE01939	LYTVA_25968
OG0004030	NEMVE09561	LYTVA_13149
OG0004031	NEMVE09520	LYTVA_19098
OG0004034	NEMVE13874, NEMVE06071	LYTVA_01415, LYTVA_13108
OG0004035	NEMVE23476	LYTVA_24098
OG0004036	NEMVE22269	LYTVA_28065
OG0004037	NEMVE24489	LYTVA_20546
OG0004038	NEMVE25168	LYTVA_30220
OG0004039	NEMVE05684	LYTVA_09633, LYTVA_14370
OG0004040	NEMVE11657	LYTVA_03042
OG0004040	NEMVE01924	LYTVA_21043
OG0004041	NEMVE07183	LYTVA_30034, LYTVA_16536
OG0004042	NEMVE24907	LYTVA_08337
OG0004043	NEMVE25672	LYTVA_08636
OG0004044	NEMVE14670	LYTVA_04278
OG0004045	NEMVE22942	LYTVA_00602
OG0004047	NEMVE14207	LYTVA_22628
OG0004048	NEMVE04894	LYTVA_16472
OG0004049	NEMVE18922, NEMVE10123, NEMVE15272, NEMVE05060	LYTVA_15049, LYTVA_25674
OG0004052	NEMVE04588	LYTVA_04921
OG0004053	NEMVE19218	LYTVA_05254
OG0004055	NEMVE22198	LYTVA_23038
OG0004057	NEMVE14174	LYTVA_23851, LYTVA_02242
OG0004058	NEMVE06021	LYTVA_12297, LYTVA_07409
OG0004059	NEMVE10461	LYTVA_13931
OG0004060	NEMVE05949	LYTVA_13733
OG0004061	NEMVE09085	LYTVA_04703, LYTVA_20063
OG0004063	NEMVE10277	LYTVA_25472
OG0004064	NEMVE23672	LYTVA_00970
OG0004065	NEMVE13633	LYTVA_23835, LYTVA_06332
OG0004066	NEMVE18474	LYTVA_14514, LYTVA_26929
OG0004068	NEMVE14104	LYTVA_11542
OG0004069	NEMVE10507	LYTVA_15685
OG0004070	NEMVE00018, NEMVE22616	LYTVA_08824
OG0004071	NEMVE14977	LYTVA_15303
OG0004072	NEMVE15269	LYTVA_02954
OG0004074	NEMVE01933, NEMVE11914	LYTVA_08586
OG0004076	NEMVE11675, NEMVE01100	LYTVA_03921
OG0004078	NEMVE13560, NEMVE07028	LYTVA_09313
OG0004079	NEMVE25325	LYTVA_06671
OG0004080	NEMVE06984	LYTVA_29208
OG0004081	NEMVE22578	LYTVA_02736
OG0004082	NEMVE01381	LYTVA_06311
OG0004083	NEMVE14362	LYTVA_21834, LYTVA_13777
OG0004084	NEMVE14693	LYTVA_18649
OG0004085	NEMVE14248, NEMVE19893, NEMVE17924	LYTVA_08513, LYTVA_28587
OG0004086	NEMVE02965	LYTVA_19945
OG0004087	NEMVE04747	LYTVA_06772
OG0004088	NEMVE13678	LYTVA_28769, LYTVA_03836
OG0004089	NEMVE22289, NEMVE23169	LYTVA_20890, LYTVA_05104
OG0004090	NEMVE14306	LYTVA_01996
OG0004091	NEMVE14085, NEMVE18417, NEMVE16497, NEMVE21080	LYTVA_21438
OG0004091	NEMVE00934	LYTVA_09473
OG0004092	NEMVE12115, NEMVE21794	LYTVA_11252, LYTVA_08054
OG0004093	NEMVE00957	LYTVA_18796
OG0004094	NEMVE25166	LYTVA_15767, LYTVA_15263
OG0004095	NEMVE15313	LYTVA_27647
OG0004096	NEMVE22332	LYTVA_24655
OG0004098	NEMVE01526	LYTVA_17957
OG0004099	NEMVE08673	LYTVA_16532
OG0004100	NEMVE13287	LYTVA_05542, LYTVA_05543
OG0004101	NEMVE23681	LYTVA_16379
OG0004102	NEMVE00016, NEMVE08375	LYTVA_22604
OG0004103	NEMVE23564	LYTVA_10838, LYTVA_14405, LYTVA_25911
OG0004104	NEMVE24910, NEMVE24911, NEMVE18049	LYTVA_23183
OG0004106	NEMVE15033	LYTVA_16270, LYTVA_17077
OG0004107	NEMVE13823	LYTVA_26766
OG0004108	NEMVE11403	LYTVA_08792
OG0004110	NEMVE22977	LYTVA_17391
OG0004113	NEMVE02452	LYTVA_20632
OG0004114	NEMVE17396	LYTVA_09095
OG0004115	NEMVE00036, NEMVE17538	LYTVA_26409
OG0004116	NEMVE02528, NEMVE25696	LYTVA_11277, LYTVA_16339
OG0004117	NEMVE11174	LYTVA_06474
OG0004118	NEMVE13160	LYTVA_28391
OG0004119	NEMVE22499, NEMVE11571, NEMVE11572	LYTVA_18575
OG0004121	NEMVE13634	LYTVA_26411
OG0004122	NEMVE25053	LYTVA_11268, LYTVA_00469
OG0004123	NEMVE17411	LYTVA_16672
OG0004124	NEMVE07304	LYTVA_03931
OG0004125	NEMVE13816	LYTVA_08831
OG0004126	NEMVE08221, NEMVE20754	LYTVA_19771, LYTVA_05206
OG0004127	NEMVE18642	LYTVA_25845, LYTVA_00859
OG0004128	NEMVE13713	LYTVA_05290, LYTVA_03315, LYTVA_03965
OG0004130	NEMVE14705	LYTVA_10134
OG0004132	NEMVE23224	LYTVA_24598
OG0004133	NEMVE13985, NEMVE12851	LYTVA_18548
OG0004134	NEMVE14887	LYTVA_23721, LYTVA_17051
OG0004135	NEMVE22322	LYTVA_30000
