Orthogroup	NEMVE	APOSC_ok
OG0003174	NEMVE00181, NEMVE14667	APOSC_05372
OG0003175	NEMVE10111, NEMVE15002	APOSC_19430
OG0003176	NEMVE05784, NEMVE14676	APOSC_04154
OG0003177	NEMVE21516, NEMVE20645, NEMVE15289, NEMVE21095	APOSC_27339
OG0003178	NEMVE05084	APOSC_23982
OG0003179	NEMVE14494, NEMVE20675	APOSC_10676
OG0003180	NEMVE24273	APOSC_00703
OG0003181	NEMVE09804	APOSC_25121
OG0003182	NEMVE14953	APOSC_25417
OG0003183	NEMVE14853	APOSC_12138
OG0003184	NEMVE14706	APOSC_10064
OG0003185	NEMVE11278	APOSC_17234
OG0003187	NEMVE20444, NEMVE23086	APOSC_28348, APOSC_06145, APOSC_06146
OG0003188	NEMVE13336	APOSC_27314, APOSC_27313
OG0003189	NEMVE07613	APOSC_13962
OG0003191	NEMVE13976	APOSC_21528, APOSC_28691
OG0003192	NEMVE03402	APOSC_15341
OG0003193	NEMVE09272	APOSC_05846
OG0003194	NEMVE21245, NEMVE03000	APOSC_21816
OG0003195	NEMVE25963, NEMVE10862	APOSC_19126
OG0003196	NEMVE09009, NEMVE09005	APOSC_00552
OG0003197	NEMVE09274	APOSC_23003, APOSC_23004
OG0003199	NEMVE25466	APOSC_20188
OG0003200	NEMVE06404, NEMVE11235	APOSC_27847
OG0003202	NEMVE08285	APOSC_27051
OG0003204	NEMVE04641	APOSC_03083
OG0003205	NEMVE11482	APOSC_24249
OG0003206	NEMVE13786	APOSC_00694, APOSC_00693
OG0003207	NEMVE13760	APOSC_24531, APOSC_20290
OG0003208	NEMVE13391	APOSC_22662, APOSC_22663
OG0003211	NEMVE25111	APOSC_19199, APOSC_19198, APOSC_19196, APOSC_19197
OG0003212	NEMVE08610	APOSC_29099
OG0003213	NEMVE20699, NEMVE15231, NEMVE07326, NEMVE05132, NEMVE04700, NEMVE04710, NEMVE08152, NEMVE07683, NEMVE06438, NEMVE09861, NEMVE25336	APOSC_19508
OG0003214	NEMVE19887	APOSC_18366
OG0003215	NEMVE05074	APOSC_16838, APOSC_16839
OG0003217	NEMVE25774	APOSC_13005
OG0003218	NEMVE06170	APOSC_15489
OG0003220	NEMVE23346, NEMVE12080	APOSC_10137
OG0003221	NEMVE24005	APOSC_10483
OG0003221	NEMVE13322	APOSC_21165
OG0003223	NEMVE13687	APOSC_03309
OG0003224	NEMVE07475	APOSC_27710
OG0003225	NEMVE14015	APOSC_07724, APOSC_01072, APOSC_05344
OG0003226	NEMVE20833, NEMVE10372, NEMVE19663	APOSC_20312
OG0003227	NEMVE21244	APOSC_14106
OG0003228	NEMVE06914	APOSC_12201
OG0003230	NEMVE21692	APOSC_16300
OG0003231	NEMVE13764	APOSC_23792
OG0003234	NEMVE03676	APOSC_16222
OG0003235	NEMVE11954, NEMVE22173	APOSC_02018, APOSC_02019
OG0003238	NEMVE23364	APOSC_06592
OG0003239	NEMVE13113	APOSC_06158
OG0003240	NEMVE15334	APOSC_19551
OG0003251	NEMVE01548	APOSC_01087, APOSC_20351
OG0003252	NEMVE13979	APOSC_22505, APOSC_18332
OG0003253	NEMVE23463	APOSC_26695
OG0003254	NEMVE05092	APOSC_25008
OG0003255	NEMVE09782	APOSC_13275, APOSC_13276
OG0003257	NEMVE13838	APOSC_01324
OG0003258	NEMVE07151	APOSC_25989
OG0003260	NEMVE15106	APOSC_01568, APOSC_01569
OG0003261	NEMVE25094	APOSC_23715
OG0003262	NEMVE01475	APOSC_01608
OG0003263	NEMVE22513	APOSC_06856, APOSC_10864, APOSC_04917, APOSC_05065, APOSC_13158, APOSC_00448, APOSC_10954, APOSC_09315
OG0003264	NEMVE15698	APOSC_10052
OG0003265	NEMVE09756	APOSC_12648
OG0003266	NEMVE14097	APOSC_02901
OG0003267	NEMVE16965	APOSC_05198, APOSC_15562
OG0003268	NEMVE11716, NEMVE22429	APOSC_18926
OG0003269	NEMVE24476	APOSC_01010
OG0003270	NEMVE21786	APOSC_23736
OG0003271	NEMVE16628	APOSC_18893
OG0003272	NEMVE06426	APOSC_11506
OG0003273	NEMVE13710	APOSC_20401, APOSC_15189, APOSC_15132, APOSC_16564, APOSC_05214, APOSC_09042, APOSC_18523, APOSC_15131, APOSC_08864
OG0003273	NEMVE08681, NEMVE15126, NEMVE08691, NEMVE11258	APOSC_00882
OG0003274	NEMVE02609, NEMVE02509	APOSC_22768
OG0003276	NEMVE23236	APOSC_08702, APOSC_01002, APOSC_13257
OG0003277	NEMVE24088	APOSC_19318
OG0003278	NEMVE03405	APOSC_03019, APOSC_03018
OG0003279	NEMVE14441	APOSC_03598
OG0003281	NEMVE23592	APOSC_22860, APOSC_22859
OG0003283	NEMVE00381, NEMVE23430	APOSC_05350
OG0003284	NEMVE16097, NEMVE21149	APOSC_08125
OG0003286	NEMVE10573	APOSC_27059, APOSC_07291, APOSC_28119
OG0003287	NEMVE08529	APOSC_11817, APOSC_11816
OG0003288	NEMVE04690, NEMVE13954	APOSC_08027, APOSC_08028
OG0003290	NEMVE01103	APOSC_22357
OG0003291	NEMVE10692, NEMVE20230	APOSC_19509
OG0003292	NEMVE16550	APOSC_28210
OG0003293	NEMVE04909, NEMVE20380	APOSC_18462
OG0003294	NEMVE06441	APOSC_08073, APOSC_03218
OG0003295	NEMVE04859	APOSC_13157
OG0003296	NEMVE22460	APOSC_20409
OG0003297	NEMVE11100	APOSC_19537
OG0003298	NEMVE04703	APOSC_05046, APOSC_05047
OG0003299	NEMVE13192	APOSC_25288
OG0003301	NEMVE21850, NEMVE21705	APOSC_20684
OG0003302	NEMVE24532	APOSC_20273, APOSC_02476, APOSC_03947, APOSC_22845, APOSC_17191, APOSC_16365, APOSC_16978
OG0003303	NEMVE22702, NEMVE04361	APOSC_00585
OG0003304	NEMVE18141	APOSC_15762
OG0003306	NEMVE24655	APOSC_13804
OG0003309	NEMVE14486	APOSC_07262, APOSC_04916
OG0003311	NEMVE17780	APOSC_08614
OG0003312	NEMVE19875, NEMVE20841	APOSC_24131
OG0003314	NEMVE13216	APOSC_23701
OG0003316	NEMVE07618	APOSC_24704
OG0003316	NEMVE23898, NEMVE17189	APOSC_12147
OG0003317	NEMVE05254	APOSC_27860
OG0003317	NEMVE21332	APOSC_27859
OG0003318	NEMVE22763	APOSC_06088
OG0003319	NEMVE11076	APOSC_26103
OG0003320	NEMVE13147	APOSC_18916
OG0003324	NEMVE17427	APOSC_15048, APOSC_06758
OG0003325	NEMVE07678	APOSC_20628
OG0003325	NEMVE04776	APOSC_10382, APOSC_05788
OG0003326	NEMVE23156	APOSC_05346
OG0003327	NEMVE06800	APOSC_25953
OG0003328	NEMVE14055	APOSC_07445
OG0003329	NEMVE22267	APOSC_17606
OG0003330	NEMVE17547	APOSC_12519, APOSC_12520
OG0003331	NEMVE24492	APOSC_14662
OG0003332	NEMVE25694	APOSC_06501
OG0003333	NEMVE00058	APOSC_20676, APOSC_20675
OG0003334	NEMVE03565	APOSC_09239
OG0003335	NEMVE01928, NEMVE19241	APOSC_22973, APOSC_26808, APOSC_25100
OG0003336	NEMVE06507	APOSC_12100
OG0003337	NEMVE13578	APOSC_17322
OG0003338	NEMVE06602	APOSC_12698
OG0003340	NEMVE15762, NEMVE20934	APOSC_00595
OG0003341	NEMVE01952	APOSC_08089
OG0003342	NEMVE17096	APOSC_29102, APOSC_29101
OG0003343	NEMVE24170	APOSC_10154
OG0003344	NEMVE24619	APOSC_02014, APOSC_02015
OG0003345	NEMVE12668	APOSC_10463
OG0003347	NEMVE23886	APOSC_20227
OG0003348	NEMVE23418	APOSC_25980
OG0003349	NEMVE14973	APOSC_12458
OG0003351	NEMVE22797	APOSC_10926
OG0003351	NEMVE22733	APOSC_13359
OG0003352	NEMVE24015	APOSC_05072
OG0003353	NEMVE06482	APOSC_04886, APOSC_04887
OG0003354	NEMVE14304	APOSC_02148
OG0003355	NEMVE08592	APOSC_23132
OG0003356	NEMVE06309	APOSC_06969
OG0003358	NEMVE23739	APOSC_16536
OG0003359	NEMVE13744	APOSC_26597, APOSC_26598
OG0003360	NEMVE20499	APOSC_10952, APOSC_10953
OG0003361	NEMVE14739	APOSC_00516, APOSC_06798
OG0003362	NEMVE00976	APOSC_14702
OG0003363	NEMVE17304, NEMVE16720, NEMVE16221	APOSC_23809
OG0003364	NEMVE01971	APOSC_20943, APOSC_20944
OG0003365	NEMVE23416	APOSC_14128
OG0003366	NEMVE21908	APOSC_22846
OG0003368	NEMVE21767, NEMVE00061	APOSC_23104
OG0003369	NEMVE09534, NEMVE11386	APOSC_17312
OG0003370	NEMVE18949, NEMVE19237	APOSC_27440
OG0003371	NEMVE11040	APOSC_19267
OG0003372	NEMVE24037, NEMVE01226	APOSC_25151
OG0003373	NEMVE24072	APOSC_10165, APOSC_15730
OG0003374	NEMVE13211	APOSC_04421
OG0003375	NEMVE19185	APOSC_12301, APOSC_12302, APOSC_16084
OG0003376	NEMVE16260, NEMVE11402, NEMVE11401	APOSC_26385
OG0003377	NEMVE15318	APOSC_20950, APOSC_06534
OG0003378	NEMVE16798	APOSC_14216
OG0003379	NEMVE20545, NEMVE16052	APOSC_15500
OG0003380	NEMVE22683	APOSC_06475
OG0003381	NEMVE14322	APOSC_25031
OG0003383	NEMVE23495	APOSC_25016
OG0003384	NEMVE00423	APOSC_09692
OG0003385	NEMVE24878	APOSC_14005, APOSC_28819
OG0003386	NEMVE24105	APOSC_04892
OG0003387	NEMVE13639	APOSC_15335
OG0003388	NEMVE08840, NEMVE15438	APOSC_18890
OG0003391	NEMVE17395	APOSC_07433
OG0003392	NEMVE09110	APOSC_15035, APOSC_15037, APOSC_15038, APOSC_15036
OG0003393	NEMVE10476, NEMVE13045, NEMVE23905	APOSC_04031, APOSC_10149, APOSC_01176, APOSC_01177
OG0003394	NEMVE16445	APOSC_04303
OG0003396	NEMVE24075	APOSC_01679
OG0003418	NEMVE18263	APOSC_04750
OG0003418	NEMVE19471, NEMVE18913	APOSC_09161
OG0003418	NEMVE19523	APOSC_19706, APOSC_03771
OG0003418	NEMVE17307	APOSC_14576
OG0003419	NEMVE08218	APOSC_24829
OG0003420	NEMVE19645	APOSC_19215
OG0003421	NEMVE04651	APOSC_20464
OG0003422	NEMVE07883, NEMVE20521, NEMVE01482	APOSC_08655, APOSC_12687
OG0003424	NEMVE16825	APOSC_23765
OG0003425	NEMVE02069	APOSC_20861
OG0003426	NEMVE04788	APOSC_14543, APOSC_14542
OG0003428	NEMVE22338	APOSC_11400
OG0003429	NEMVE22490	APOSC_26522, APOSC_02739, APOSC_15613, APOSC_04157, APOSC_08528, APOSC_02740, APOSC_17184, APOSC_08273
OG0003430	NEMVE24395	APOSC_02277
OG0003431	NEMVE04794	APOSC_05302
OG0003432	NEMVE13929	APOSC_04068, APOSC_28050
OG0003433	NEMVE22730	APOSC_10843
OG0003434	NEMVE19996, NEMVE14429	APOSC_08572
OG0003435	NEMVE13652	APOSC_16233
OG0003438	NEMVE17966	APOSC_02097, APOSC_05075
OG0003441	NEMVE08561, NEMVE06221	APOSC_05349
OG0003443	NEMVE23998	APOSC_21858
OG0003444	NEMVE04612	APOSC_27190, APOSC_27191
OG0003445	NEMVE01424	APOSC_06753
OG0003446	NEMVE19684	APOSC_06366
OG0003447	NEMVE24666	APOSC_14224
OG0003448	NEMVE10129	APOSC_12959, APOSC_12960
OG0003449	NEMVE09972, NEMVE16813, NEMVE09971, NEMVE09976, NEMVE11728, NEMVE00441	APOSC_17548
OG0003450	NEMVE23497	APOSC_01467
OG0003451	NEMVE07235	APOSC_14787
OG0003452	NEMVE21083, NEMVE23965	APOSC_23506
OG0003453	NEMVE20495	APOSC_04336
OG0003454	NEMVE14065	APOSC_03485
OG0003455	NEMVE24559, NEMVE20985	APOSC_04973
OG0003456	NEMVE14823	APOSC_10391
OG0003457	NEMVE18245	APOSC_25499
OG0003458	NEMVE04918	APOSC_17177
OG0003459	NEMVE06913, NEMVE20106	APOSC_19131
OG0003460	NEMVE05656, NEMVE12240, NEMVE19324	APOSC_09556
OG0003461	NEMVE23166	APOSC_01453, APOSC_09700, APOSC_12570, APOSC_23855, APOSC_02513, APOSC_01284, APOSC_25848, APOSC_25419, APOSC_16582
OG0003462	NEMVE15109	APOSC_12605
OG0003463	NEMVE08123	APOSC_18574, APOSC_13277
OG0003464	NEMVE21995, NEMVE25422	APOSC_02590
OG0003465	NEMVE00981	APOSC_17657
OG0003466	NEMVE19302	APOSC_05316, APOSC_03599
OG0003467	NEMVE11976	APOSC_08485
OG0003468	NEMVE01447, NEMVE21354	APOSC_06032
OG0003469	NEMVE23482	APOSC_07978, APOSC_07979
OG0003470	NEMVE08394	APOSC_06657
OG0003471	NEMVE13566	APOSC_19480, APOSC_19479
OG0003472	NEMVE23741	APOSC_28983
OG0003473	NEMVE02684	APOSC_09713
OG0003474	NEMVE00065	APOSC_21466
OG0003475	NEMVE00257	APOSC_12044
OG0003476	NEMVE12591	APOSC_18426, APOSC_18425
OG0003477	NEMVE15677, NEMVE14421	APOSC_28136, APOSC_28137
OG0003478	NEMVE14744	APOSC_06956
OG0003479	NEMVE22549	APOSC_11579
OG0003480	NEMVE09026	APOSC_22791, APOSC_22792
OG0003483	NEMVE22468	APOSC_24644
OG0003484	NEMVE21744	APOSC_13180
OG0003486	NEMVE08417, NEMVE11925	APOSC_15150
OG0003487	NEMVE22483	APOSC_24508
OG0003488	NEMVE05426	APOSC_07632
OG0003489	NEMVE05755	APOSC_01163
OG0003490	NEMVE07514	APOSC_17078
OG0003491	NEMVE14708	APOSC_27592
OG0003492	NEMVE06260	APOSC_12490
OG0003493	NEMVE15798	APOSC_07930
OG0003494	NEMVE24469, NEMVE16855, NEMVE24438	APOSC_10993, APOSC_15939
OG0003496	NEMVE20920	APOSC_16107
OG0003496	NEMVE00055	APOSC_17155
OG0003497	NEMVE01002	APOSC_06959
OG0003498	NEMVE10613, NEMVE20419	APOSC_07920
OG0003499	NEMVE25845	APOSC_23653
OG0003501	NEMVE13383	APOSC_23234
OG0003502	NEMVE06419	APOSC_18703
OG0003503	NEMVE14218, NEMVE14261	APOSC_02298
OG0003504	NEMVE14390	APOSC_12706
OG0003505	NEMVE05913	APOSC_27791
OG0003506	NEMVE25216	APOSC_20588, APOSC_20589
OG0003507	NEMVE06192	APOSC_14632
OG0003508	NEMVE10416	APOSC_16687
OG0003509	NEMVE10409	APOSC_01600
OG0003510	NEMVE10643	APOSC_02259
OG0003511	NEMVE22014, NEMVE01517	APOSC_17361
OG0003512	NEMVE20614, NEMVE08803, NEMVE19792	APOSC_18044
OG0003513	NEMVE14528	APOSC_23790
OG0003515	NEMVE07802	APOSC_28363
OG0003516	NEMVE22943, NEMVE13148	APOSC_07258
OG0003517	NEMVE22199	APOSC_08762
OG0003518	NEMVE07929	APOSC_13189
OG0003519	NEMVE22344	APOSC_26019, APOSC_26017, APOSC_26018
OG0003520	NEMVE01051	APOSC_27298, APOSC_09597
OG0003522	NEMVE24059	APOSC_15737
OG0003523	NEMVE07334	APOSC_24946, APOSC_24945
OG0003524	NEMVE20753, NEMVE23630	APOSC_25697
OG0003527	NEMVE02209	APOSC_10538, APOSC_10539
OG0003528	NEMVE12358, NEMVE13793	APOSC_25058
OG0003529	NEMVE22936	APOSC_00775, APOSC_00776
OG0003531	NEMVE23009	APOSC_06749
OG0003532	NEMVE01942	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700
OG0003533	NEMVE21770	APOSC_20660
OG0003534	NEMVE01935, NEMVE05102, NEMVE01995	APOSC_16413
OG0003535	NEMVE18138, NEMVE18330	APOSC_27157
OG0003536	NEMVE23719	APOSC_10287
OG0003537	NEMVE15401	APOSC_25691, APOSC_25690, APOSC_25688, APOSC_25689
OG0003538	NEMVE24834	APOSC_12153
OG0003539	NEMVE14225	APOSC_28124, APOSC_28123
OG0003540	NEMVE25772	APOSC_04776, APOSC_04777
OG0003541	NEMVE05768	APOSC_12528, APOSC_12526, APOSC_12527
OG0003542	NEMVE05244	APOSC_25446
OG0003543	NEMVE21904	APOSC_20594
OG0003544	NEMVE21778	APOSC_15667
OG0003545	NEMVE09118	APOSC_01423
OG0003546	NEMVE00903	APOSC_23945
OG0003547	NEMVE21707	APOSC_28667, APOSC_28666
OG0003548	NEMVE24045	APOSC_05144
OG0003549	NEMVE22192	APOSC_15888
OG0003550	NEMVE14633	APOSC_23937
OG0003551	NEMVE25468	APOSC_24999
OG0003552	NEMVE13583	APOSC_13079
OG0003554	NEMVE05007	APOSC_07264
OG0003556	NEMVE17151	APOSC_16589
OG0003557	NEMVE12283	APOSC_02465
OG0003558	NEMVE23552	APOSC_07078
OG0003560	NEMVE06594	APOSC_23803
OG0003561	NEMVE01009, NEMVE02397	APOSC_05634, APOSC_05633
OG0003562	NEMVE13820	APOSC_04504
OG0003563	NEMVE09047	APOSC_21769
OG0003564	NEMVE07651, NEMVE05001	APOSC_26128
OG0003565	NEMVE24799	APOSC_05654
OG0003566	NEMVE24534	APOSC_14118
OG0003567	NEMVE14039	APOSC_27651
OG0003568	NEMVE23185	APOSC_24669
OG0003570	NEMVE24756	APOSC_11684
OG0003571	NEMVE07104, NEMVE21760	APOSC_19334
OG0003573	NEMVE15669	APOSC_22721
OG0003577	NEMVE01484	APOSC_13313
OG0003578	NEMVE14882, NEMVE12325	APOSC_25298, APOSC_25297, APOSC_25299
OG0003579	NEMVE14468	APOSC_20893
OG0003582	NEMVE05180	APOSC_10258
OG0003597	NEMVE06178, NEMVE07749	APOSC_28836
OG0003598	NEMVE09849	APOSC_04757
OG0003599	NEMVE00164	APOSC_02977
OG0003601	NEMVE01801	APOSC_25575, APOSC_25576
OG0003603	NEMVE13720	APOSC_26660
OG0003604	NEMVE14417	APOSC_19879
OG0003606	NEMVE07584	APOSC_24339, APOSC_23931
OG0003607	NEMVE25182, NEMVE12941, NEMVE12994	APOSC_08230
OG0003608	NEMVE05516, NEMVE19157	APOSC_20138
OG0003610	NEMVE07493, NEMVE14129	APOSC_06489
OG0003611	NEMVE07655, NEMVE15407	APOSC_27392
OG0003613	NEMVE08287	APOSC_02881
OG0003615	NEMVE03122	APOSC_11360
OG0003616	NEMVE22796	APOSC_26238
OG0003617	NEMVE04879	APOSC_11452
OG0003618	NEMVE14538	APOSC_27107
OG0003619	NEMVE25213	APOSC_04035, APOSC_04036
OG0003620	NEMVE14400	APOSC_04440
OG0003621	NEMVE24715	APOSC_23124, APOSC_23123
OG0003622	NEMVE09372	APOSC_16583
OG0003625	NEMVE23563	APOSC_21607
OG0003626	NEMVE00939, NEMVE20827	APOSC_07159
OG0003629	NEMVE13677	APOSC_26137
OG0003630	NEMVE01474	APOSC_17756, APOSC_17755, APOSC_17757
OG0003631	NEMVE08973, NEMVE18120, NEMVE20518, NEMVE20475	APOSC_17097
OG0003632	NEMVE09812	APOSC_29018, APOSC_16472
OG0003633	NEMVE24448	APOSC_17860
OG0003634	NEMVE17799	APOSC_17799
OG0003635	NEMVE14571	APOSC_01899, APOSC_01900
OG0003635	NEMVE17691	APOSC_21380
OG0003636	NEMVE10467	APOSC_19330, APOSC_19573
OG0003637	NEMVE05774	APOSC_28897, APOSC_28898, APOSC_13735
OG0003638	NEMVE14258	APOSC_04672
OG0003639	NEMVE05431	APOSC_03331, APOSC_03330
OG0003640	NEMVE08833, NEMVE05947, NEMVE23505, NEMVE05945, NEMVE13097	APOSC_20632
OG0003641	NEMVE25925, NEMVE21020	APOSC_28507
OG0003642	NEMVE13366	APOSC_21992
OG0003643	NEMVE21963	APOSC_14666, APOSC_10990, APOSC_10989
OG0003644	NEMVE14219, NEMVE19898	APOSC_13766
OG0003645	NEMVE06456, NEMVE06446	APOSC_17297
OG0003647	NEMVE18107	APOSC_13796
OG0003648	NEMVE10380	APOSC_26289
OG0003649	NEMVE10970	APOSC_04280, APOSC_04281
OG0003650	NEMVE01779	APOSC_01121, APOSC_01120
OG0003651	NEMVE07230	APOSC_22893
OG0003652	NEMVE14170	APOSC_11361
OG0003655	NEMVE21782	APOSC_11993
OG0003656	NEMVE23361	APOSC_18739
OG0003658	NEMVE14339	APOSC_03798
OG0003659	NEMVE01974	APOSC_18860
OG0003661	NEMVE00922	APOSC_25047, APOSC_25048
OG0003662	NEMVE08035	APOSC_21598
OG0003664	NEMVE07963	APOSC_08966
OG0003665	NEMVE22002, NEMVE13012, NEMVE21940	APOSC_04754, APOSC_25726
OG0003667	NEMVE05425	APOSC_08066
OG0003668	NEMVE14297	APOSC_25254
OG0003669	NEMVE07090	APOSC_15477
OG0003670	NEMVE20471, NEMVE23703	APOSC_14529, APOSC_24735
OG0003671	NEMVE14323	APOSC_08142
OG0003672	NEMVE08668	APOSC_19065
OG0003674	NEMVE05251	APOSC_28516, APOSC_28518, APOSC_28517
OG0003675	NEMVE14081	APOSC_28034
OG0003676	NEMVE07553	APOSC_19440
OG0003677	NEMVE22425	APOSC_09551
OG0003678	NEMVE25356	APOSC_24849
OG0003679	NEMVE11368	APOSC_05717
OG0003680	NEMVE13143	APOSC_16106
OG0003681	NEMVE01693	APOSC_15622, APOSC_06679
OG0003682	NEMVE22975	APOSC_08734, APOSC_08733
OG0003683	NEMVE21208, NEMVE25273	APOSC_17206
OG0003684	NEMVE10127	APOSC_26190
OG0003685	NEMVE07449	APOSC_09627
OG0003686	NEMVE09181	APOSC_08575
OG0003687	NEMVE23894, NEMVE12128	APOSC_02961
OG0003689	NEMVE15357	APOSC_14402
OG0003690	NEMVE15068	APOSC_12760
OG0003691	NEMVE21817	APOSC_18065, APOSC_08084
OG0003691	NEMVE16405	APOSC_08085
OG0003692	NEMVE20806, NEMVE11090	APOSC_29035
OG0003693	NEMVE09308	APOSC_02780
OG0003694	NEMVE22408	APOSC_22584, APOSC_22583
OG0003695	NEMVE01731	APOSC_04824
OG0003696	NEMVE11320	APOSC_01727
OG0003697	NEMVE17845	APOSC_19087
OG0003698	NEMVE22878	APOSC_02793, APOSC_02794
OG0003699	NEMVE16490	APOSC_03578, APOSC_11615
OG0003700	NEMVE05136, NEMVE03153	APOSC_13023
OG0003701	NEMVE05754	APOSC_12893
OG0003703	NEMVE24764	APOSC_27805
OG0003704	NEMVE24279	APOSC_20184
OG0003705	NEMVE23677	APOSC_05948
OG0003706	NEMVE16662	APOSC_20014
OG0003707	NEMVE04617	APOSC_05582, APOSC_05581, APOSC_04920
OG0003708	NEMVE07588	APOSC_15736
OG0003709	NEMVE18152	APOSC_14980
OG0003709	NEMVE18151	APOSC_15334, APOSC_13159, APOSC_12769
OG0003710	NEMVE22261	APOSC_14492, APOSC_14493
OG0003711	NEMVE13813, NEMVE21206	APOSC_11492
OG0003712	NEMVE13197	APOSC_02385
OG0003714	NEMVE13060	APOSC_14044, APOSC_17805, APOSC_10687, APOSC_05091, APOSC_29083, APOSC_21985, APOSC_29084, APOSC_01371
OG0003715	NEMVE16285	APOSC_22949, APOSC_22948, APOSC_11622
OG0003716	NEMVE13656	APOSC_21311
OG0003717	NEMVE06991	APOSC_07881
OG0003718	NEMVE22937	APOSC_00053
OG0003719	NEMVE08960	APOSC_22019
OG0003720	NEMVE13058	APOSC_08724
OG0003721	NEMVE18963	APOSC_17333
OG0003722	NEMVE01466, NEMVE20465	APOSC_05010
OG0003724	NEMVE13663, NEMVE17013, NEMVE22380	APOSC_21114
OG0003724	NEMVE03637	APOSC_21113
OG0003725	NEMVE14781	APOSC_21258
OG0003728	NEMVE23247	APOSC_04359
OG0003729	NEMVE25381	APOSC_17222
OG0003730	NEMVE15317, NEMVE13968	APOSC_26661
OG0003731	NEMVE23012	APOSC_22671
OG0003732	NEMVE13725	APOSC_11996, APOSC_11995, APOSC_09876
OG0003734	NEMVE22526	APOSC_06802, APOSC_03895, APOSC_26658, APOSC_13258, APOSC_04893
OG0003735	NEMVE23342	APOSC_04977, APOSC_04976, APOSC_04975
OG0003736	NEMVE22403	APOSC_13821
OG0003737	NEMVE15745	APOSC_02922
OG0003738	NEMVE24821, NEMVE25967	APOSC_26676
OG0003739	NEMVE09958	APOSC_28370
OG0003740	NEMVE22455	APOSC_10911
OG0003741	NEMVE00260, NEMVE22579	APOSC_01091, APOSC_01092
OG0003742	NEMVE13350, NEMVE15271	APOSC_22045
OG0003743	NEMVE21709	APOSC_27109
OG0003744	NEMVE05864	APOSC_22292, APOSC_22293
OG0003745	NEMVE24615	APOSC_14669, APOSC_14668
OG0003746	NEMVE04748	APOSC_24125
OG0003747	NEMVE17516	APOSC_04812
OG0003749	NEMVE22325	APOSC_00198
OG0003750	NEMVE13166	APOSC_11143
OG0003751	NEMVE03634, NEMVE10234	APOSC_05399, APOSC_28262
OG0003752	NEMVE10007, NEMVE01099, NEMVE09376	APOSC_24363
OG0003753	NEMVE23093	APOSC_21092, APOSC_19186, APOSC_19185
OG0003754	NEMVE12822, NEMVE01565	APOSC_02726, APOSC_02725
OG0003755	NEMVE07225	APOSC_08866
OG0003756	NEMVE08256	APOSC_12890, APOSC_14136, APOSC_14135
OG0003757	NEMVE25101	APOSC_05657, APOSC_05656
OG0003758	NEMVE24097	APOSC_02734
OG0003759	NEMVE07147	APOSC_17081
OG0003760	NEMVE25257	APOSC_20897
OG0003761	NEMVE06273	APOSC_03791, APOSC_03790
OG0003762	NEMVE13179	APOSC_05839
OG0003763	NEMVE18331	APOSC_01290, APOSC_09581
OG0003764	NEMVE01625	APOSC_01401
OG0003766	NEMVE12147	APOSC_09732
OG0003767	NEMVE24136	APOSC_23704, APOSC_02560
OG0003768	NEMVE13220	APOSC_28826
OG0003769	NEMVE25860	APOSC_02783, APOSC_02782
OG0003770	NEMVE14300	APOSC_13841
OG0003771	NEMVE24800	APOSC_21005
OG0003773	NEMVE23658	APOSC_22519
OG0003775	NEMVE06322	APOSC_03883
OG0003776	NEMVE25761	APOSC_27686, APOSC_02987, APOSC_01377
OG0003777	NEMVE13412	APOSC_05890
OG0003778	NEMVE22626	APOSC_25204
OG0003779	NEMVE22651	APOSC_23333, APOSC_23332
OG0003795	NEMVE20355, NEMVE20909, NEMVE06474	APOSC_01022
OG0003798	NEMVE14516	APOSC_08296
OG0003802	NEMVE16141, NEMVE19076, NEMVE19541, NEMVE20147, NEMVE18385, NEMVE20479, NEMVE16060	APOSC_28663, APOSC_09501, APOSC_09982, APOSC_06702, APOSC_24748, APOSC_00920, APOSC_24232, APOSC_14426, APOSC_06661, APOSC_25890, APOSC_26948, APOSC_07886
OG0003803	NEMVE24989	APOSC_17027
OG0003804	NEMVE16877	APOSC_24745
OG0003806	NEMVE14378	APOSC_10907, APOSC_13794, APOSC_10906, APOSC_27759
OG0003807	NEMVE13183	APOSC_05758, APOSC_00861, APOSC_00860, APOSC_00859
OG0003808	NEMVE11383	APOSC_06171, APOSC_06172
OG0003809	NEMVE22938	APOSC_19356
OG0003811	NEMVE12033, NEMVE10353	APOSC_28788, APOSC_28789
OG0003812	NEMVE18581	APOSC_18903
OG0003813	NEMVE22400	APOSC_14390
OG0003815	NEMVE13162	APOSC_20817
OG0003815	NEMVE23225	APOSC_20818
OG0003817	NEMVE12881, NEMVE22126	APOSC_04119, APOSC_21991
OG0003818	NEMVE20836, NEMVE05581	APOSC_12257
OG0003819	NEMVE21617, NEMVE25005, NEMVE16569, NEMVE16568, NEMVE23843, NEMVE17587, NEMVE17588, NEMVE20790, NEMVE17586, NEMVE17708, NEMVE17707	APOSC_11850
OG0003820	NEMVE18008	APOSC_23379
OG0003821	NEMVE22804	APOSC_20352
OG0003822	NEMVE05304	APOSC_04407, APOSC_15735
OG0003823	NEMVE13544	APOSC_21830
OG0003824	NEMVE12681, NEMVE22639	APOSC_04795, APOSC_04794
OG0003825	NEMVE06848	APOSC_18536
OG0003826	NEMVE08019	APOSC_17419
OG0003827	NEMVE22358	APOSC_07833
