Orthogroup	APOSC_ok	LYTVA_ok
OG0003806	APOSC_10907, APOSC_13794, APOSC_10906, APOSC_27759	LYTVA_30001
OG0003807	APOSC_00860, APOSC_00859	LYTVA_29933
OG0003808	APOSC_06171, APOSC_06172	LYTVA_19229
OG0003809	APOSC_19356	LYTVA_25226
OG0003810	APOSC_24542	LYTVA_17312, LYTVA_08092
OG0003811	APOSC_28788, APOSC_28789	LYTVA_01732
OG0003813	APOSC_14390	LYTVA_00532
OG0003815	APOSC_20818	LYTVA_02151, LYTVA_28747
OG0003816	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862	LYTVA_21793, LYTVA_08508
OG0003817	APOSC_04119	LYTVA_01137
OG0003817	APOSC_21991	LYTVA_26514
OG0003818	APOSC_12257	LYTVA_09712
OG0003819	APOSC_11850	LYTVA_15964
OG0003820	APOSC_23379	LYTVA_01468, LYTVA_10818, LYTVA_04218
OG0003821	APOSC_20352	LYTVA_01898
OG0003822	APOSC_04407	LYTVA_18069, LYTVA_07129
OG0003823	APOSC_21830	LYTVA_28299
OG0003824	APOSC_04795, APOSC_04794	LYTVA_20107, LYTVA_06706
OG0003825	APOSC_18536	LYTVA_25095, LYTVA_25100
OG0003826	APOSC_17419	LYTVA_13850
OG0003827	APOSC_07833	LYTVA_03265
OG0003828	APOSC_14010	LYTVA_13423
OG0003829	APOSC_19129	LYTVA_18420
OG0003830	APOSC_12451	LYTVA_12482, LYTVA_28846
OG0003831	APOSC_04801, APOSC_16984, APOSC_00627, APOSC_18338, APOSC_25951, APOSC_17003	LYTVA_24443
OG0003832	APOSC_12737	LYTVA_05086
OG0003833	APOSC_14015, APOSC_26614	LYTVA_27868, LYTVA_23190
OG0003834	APOSC_25052	LYTVA_28662
OG0003836	APOSC_03836	LYTVA_24859
OG0003837	APOSC_12128	LYTVA_29929
OG0003838	APOSC_00842	LYTVA_17094
OG0003839	APOSC_26720	LYTVA_23937, LYTVA_14573
OG0003840	APOSC_03583	LYTVA_04824
OG0003841	APOSC_15694	LYTVA_09880
OG0003842	APOSC_04752, APOSC_04753	LYTVA_16877
OG0003844	APOSC_03569	LYTVA_23802
OG0003845	APOSC_23847	LYTVA_09006
OG0003846	APOSC_01229	LYTVA_03898
OG0003848	APOSC_12433	LYTVA_12543
OG0003849	APOSC_02184	LYTVA_16505
OG0003850	APOSC_06463	LYTVA_06404
OG0003851	APOSC_27756	LYTVA_26448
OG0003852	APOSC_27352	LYTVA_02920
OG0003853	APOSC_04073	LYTVA_09397
OG0003854	APOSC_14713	LYTVA_16966
OG0003855	APOSC_03654	LYTVA_19474
OG0003857	APOSC_04358	LYTVA_25796
OG0003858	APOSC_25588	LYTVA_01327, LYTVA_27055
OG0003859	APOSC_10642, APOSC_21993	LYTVA_21927
OG0003860	APOSC_24245	LYTVA_18534
OG0003861	APOSC_21656	LYTVA_09141
OG0003862	APOSC_08543	LYTVA_00702
OG0003863	APOSC_19667	LYTVA_25098
OG0003864	APOSC_02644, APOSC_02643	LYTVA_16744
OG0003865	APOSC_28988	LYTVA_06719, LYTVA_29186
OG0003866	APOSC_22466	LYTVA_29703
OG0003867	APOSC_04424	LYTVA_19438
OG0003868	APOSC_27663	LYTVA_16042
OG0003869	APOSC_00347, APOSC_00348	LYTVA_12197
OG0003870	APOSC_17219	LYTVA_09623, LYTVA_02604
OG0003871	APOSC_11807	LYTVA_29042
OG0003873	APOSC_19201	LYTVA_12402
OG0003876	APOSC_09137	LYTVA_08885
OG0003877	APOSC_00794, APOSC_00795, APOSC_00278	LYTVA_07189, LYTVA_05818
OG0003878	APOSC_09689	LYTVA_06775, LYTVA_04340
OG0003879	APOSC_26925	LYTVA_26740
OG0003880	APOSC_22538	LYTVA_19965
OG0003881	APOSC_23136	LYTVA_02265
OG0003882	APOSC_23637	LYTVA_18048
OG0003883	APOSC_26942	LYTVA_29680
OG0003884	APOSC_05090	LYTVA_04955
OG0003885	APOSC_18039	LYTVA_22856
OG0003886	APOSC_23174	LYTVA_00295
OG0003887	APOSC_03357	LYTVA_04461
OG0003888	APOSC_24599	LYTVA_27229, LYTVA_07798
OG0003889	APOSC_27027	LYTVA_29995
OG0003890	APOSC_28156	LYTVA_19129, LYTVA_23306
OG0003892	APOSC_27794, APOSC_27793	LYTVA_28820
OG0003893	APOSC_23559	LYTVA_09128
OG0003894	APOSC_10489, APOSC_10490	LYTVA_30206
OG0003895	APOSC_12472	LYTVA_16370
OG0003897	APOSC_21763	LYTVA_01009, LYTVA_18263
OG0003897	APOSC_21762	LYTVA_04579
OG0003898	APOSC_19432	LYTVA_08754
OG0003899	APOSC_22343	LYTVA_01604
OG0003900	APOSC_04165	LYTVA_00171, LYTVA_09089
OG0003901	APOSC_21632	LYTVA_25425, LYTVA_13674
OG0003902	APOSC_11133, APOSC_27071, APOSC_23314, APOSC_23315, APOSC_10549, APOSC_08442, APOSC_08441, APOSC_08440	LYTVA_17636
OG0003903	APOSC_19999	LYTVA_02947, LYTVA_14426
OG0003904	APOSC_15257	LYTVA_08407
OG0003905	APOSC_03588	LYTVA_18579, LYTVA_24090
OG0003906	APOSC_08587	LYTVA_00896
OG0003907	APOSC_17622	LYTVA_27049
OG0003909	APOSC_27081	LYTVA_09021
OG0003910	APOSC_21565	LYTVA_15956
OG0003911	APOSC_27900, APOSC_05120	LYTVA_13769
OG0003912	APOSC_15763, APOSC_28939	LYTVA_20384
OG0003913	APOSC_05119	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003914	APOSC_04314	LYTVA_00538
OG0003915	APOSC_24329, APOSC_24330	LYTVA_03286, LYTVA_20325
OG0003917	APOSC_06187	LYTVA_26563
OG0003918	APOSC_02265	LYTVA_03867
OG0003919	APOSC_15353	LYTVA_25024
OG0003920	APOSC_10746	LYTVA_03736
OG0003921	APOSC_12515, APOSC_12516	LYTVA_29296
OG0003923	APOSC_27950	LYTVA_19351
OG0003925	APOSC_07611	LYTVA_23157
OG0003926	APOSC_26826	LYTVA_00309
OG0003927	APOSC_22644	LYTVA_09499, LYTVA_12096
OG0003928	APOSC_02544	LYTVA_03987
OG0003929	APOSC_06476	LYTVA_28675
OG0003930	APOSC_13770, APOSC_13771	LYTVA_25579, LYTVA_23488
OG0003931	APOSC_13164, APOSC_13163, APOSC_13162	LYTVA_22630
OG0003932	APOSC_27565, APOSC_27566	LYTVA_00352, LYTVA_14590
OG0003932	APOSC_06227	LYTVA_16689
OG0003933	APOSC_18503	LYTVA_22915
OG0003935	APOSC_16375, APOSC_10688	LYTVA_23260
OG0003936	APOSC_20913, APOSC_20914	LYTVA_03319
OG0003937	APOSC_15204	LYTVA_23787
OG0003938	APOSC_18586, APOSC_24798	LYTVA_07799
OG0003939	APOSC_20627	LYTVA_03990, LYTVA_08883
OG0003941	APOSC_23683	LYTVA_23045
OG0003942	APOSC_06273	LYTVA_19868, LYTVA_04089
OG0003943	APOSC_15785	LYTVA_15855, LYTVA_00687
OG0003945	APOSC_03054	LYTVA_00843
OG0003946	APOSC_04056	LYTVA_00597
OG0003947	APOSC_09900	LYTVA_21166
OG0003948	APOSC_20663	LYTVA_00599
OG0003949	APOSC_07284	LYTVA_06512, LYTVA_01213
OG0003953	APOSC_22656	LYTVA_25899
OG0003954	APOSC_02411, APOSC_02412, APOSC_02413	LYTVA_08587
OG0003956	APOSC_17278, APOSC_17277	LYTVA_03157
OG0003956	APOSC_19023	LYTVA_03160
OG0003957	APOSC_24926	LYTVA_04850
OG0003958	APOSC_22790	LYTVA_10240
OG0003961	APOSC_10854	LYTVA_18404
OG0003962	APOSC_06351	LYTVA_27585
OG0003966	APOSC_04287, APOSC_04286	LYTVA_08371
OG0003967	APOSC_00755	LYTVA_21341
OG0003968	APOSC_18591	LYTVA_18737
OG0003970	APOSC_12020	LYTVA_27881
OG0003971	APOSC_13871, APOSC_13872	LYTVA_12905
OG0003972	APOSC_12719	LYTVA_26756
OG0003973	APOSC_26122	LYTVA_08780
OG0003996	APOSC_23266, APOSC_07822, APOSC_13050	LYTVA_06683
OG0003996	APOSC_11976	LYTVA_12452
OG0003996	APOSC_25017	LYTVA_00720
OG0003997	APOSC_12655	LYTVA_01733
OG0003999	APOSC_26670, APOSC_28991	LYTVA_02706
OG0004001	APOSC_16124	LYTVA_22392
OG0004001	APOSC_21219	LYTVA_19185, LYTVA_07555
OG0004002	APOSC_21265, APOSC_08853, APOSC_21266, APOSC_26495, APOSC_06566	LYTVA_14687
OG0004003	APOSC_24953	LYTVA_16588
OG0004004	APOSC_12248	LYTVA_12647
OG0004006	APOSC_09413	LYTVA_15287
OG0004007	APOSC_15413	LYTVA_16332
OG0004009	APOSC_06993	LYTVA_27360
OG0004010	APOSC_26377	LYTVA_19108
OG0004010	APOSC_29079	LYTVA_14826
OG0004011	APOSC_05203	LYTVA_07133
OG0004012	APOSC_16235	LYTVA_26169
OG0004014	APOSC_20610	LYTVA_29701
OG0004015	APOSC_17114	LYTVA_14499
OG0004016	APOSC_22784	LYTVA_04982
OG0004017	APOSC_19336	LYTVA_26976
OG0004018	APOSC_21251	LYTVA_07907
OG0004019	APOSC_05230	LYTVA_11599, LYTVA_11549
OG0004020	APOSC_17338	LYTVA_26573, LYTVA_14344
OG0004021	APOSC_11091	LYTVA_07062, LYTVA_20594
OG0004022	APOSC_12529	LYTVA_29080, LYTVA_06465
OG0004023	APOSC_09668	LYTVA_16983
OG0004024	APOSC_24614	LYTVA_08882
OG0004025	APOSC_18540	LYTVA_06115
OG0004026	APOSC_09699	LYTVA_25452, LYTVA_06612, LYTVA_15671
OG0004028	APOSC_12300	LYTVA_25968
OG0004029	APOSC_23175	LYTVA_07988
OG0004030	APOSC_07342	LYTVA_13149
OG0004031	APOSC_23905	LYTVA_19098
OG0004034	APOSC_05299	LYTVA_01415, LYTVA_13108
OG0004035	APOSC_20229	LYTVA_24098
OG0004036	APOSC_26656	LYTVA_28065
OG0004037	APOSC_28831	LYTVA_20546
OG0004038	APOSC_01523	LYTVA_30220
OG0004039	APOSC_16429	LYTVA_09633, LYTVA_14370
OG0004041	APOSC_21580	LYTVA_30034, LYTVA_16536
OG0004042	APOSC_19825	LYTVA_08337
OG0004043	APOSC_00567	LYTVA_08636
OG0004044	APOSC_05770	LYTVA_04278
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	LYTVA_00602
OG0004047	APOSC_21433	LYTVA_22628
OG0004048	APOSC_03269	LYTVA_16472
OG0004049	APOSC_16733	LYTVA_25674
OG0004050	APOSC_11730	LYTVA_14707, LYTVA_19218, LYTVA_19754
OG0004052	APOSC_23309	LYTVA_04921
OG0004053	APOSC_19964	LYTVA_05254
OG0004055	APOSC_24425	LYTVA_23038
OG0004057	APOSC_25009	LYTVA_23851, LYTVA_02242
OG0004058	APOSC_05102	LYTVA_12297, LYTVA_07409
OG0004059	APOSC_17749	LYTVA_13931
OG0004060	APOSC_16549, APOSC_14343	LYTVA_13733
OG0004061	APOSC_15590	LYTVA_04703, LYTVA_20063
OG0004062	APOSC_28106, APOSC_18721	LYTVA_10442
OG0004063	APOSC_25045	LYTVA_25472
OG0004064	APOSC_04465	LYTVA_00970
OG0004065	APOSC_27712	LYTVA_23835, LYTVA_06332
OG0004066	APOSC_23734	LYTVA_14514
OG0004066	APOSC_24624	LYTVA_26929
OG0004067	APOSC_24467	LYTVA_14146
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542	LYTVA_11542
OG0004069	APOSC_23393, APOSC_23392	LYTVA_15685
OG0004070	APOSC_25704	LYTVA_08824
OG0004071	APOSC_26899	LYTVA_15303
OG0004072	APOSC_16871	LYTVA_02954
OG0004073	APOSC_26782	LYTVA_02075, LYTVA_02074
OG0004074	APOSC_20482	LYTVA_08586
OG0004076	APOSC_17521	LYTVA_03921
OG0004077	APOSC_16374	LYTVA_26904
OG0004078	APOSC_08208	LYTVA_09313
OG0004079	APOSC_18093	LYTVA_06671
OG0004080	APOSC_26211, APOSC_26210	LYTVA_29208
OG0004081	APOSC_09127	LYTVA_02736
OG0004082	APOSC_04843	LYTVA_06311, LYTVA_06309
OG0004083	APOSC_05092	LYTVA_21834, LYTVA_13777
OG0004084	APOSC_14613	LYTVA_18649
OG0004085	APOSC_16126	LYTVA_08513, LYTVA_28587
OG0004086	APOSC_12553	LYTVA_19945
OG0004087	APOSC_05303	LYTVA_06772
OG0004088	APOSC_06799, APOSC_06800	LYTVA_28769, LYTVA_03836
OG0004089	APOSC_13671	LYTVA_20890, LYTVA_05104
OG0004090	APOSC_24285, APOSC_20269	LYTVA_01996
OG0004091	APOSC_20232	LYTVA_21438
OG0004091	APOSC_12845	LYTVA_09473
OG0004092	APOSC_18299	LYTVA_11252, LYTVA_08054
OG0004093	APOSC_16358	LYTVA_18796
OG0004094	APOSC_04403	LYTVA_15767, LYTVA_15263
OG0004095	APOSC_23518, APOSC_16725	LYTVA_27647
OG0004096	APOSC_13674	LYTVA_24655
OG0004097	APOSC_02415, APOSC_15719	LYTVA_03615
OG0004098	APOSC_08501, APOSC_08500	LYTVA_17957
OG0004099	APOSC_18713	LYTVA_16532
OG0004100	APOSC_15294	LYTVA_05542, LYTVA_05543
OG0004101	APOSC_13319	LYTVA_16379
OG0004102	APOSC_25199	LYTVA_22604
OG0004104	APOSC_18419	LYTVA_23183
OG0004106	APOSC_10773	LYTVA_16270, LYTVA_17077
OG0004107	APOSC_07621	LYTVA_26766
OG0004108	APOSC_13049	LYTVA_08792
OG0004109	APOSC_21274, APOSC_21275	LYTVA_04908
OG0004109	APOSC_28382	LYTVA_22391, LYTVA_02234, LYTVA_23683
OG0004110	APOSC_11200	LYTVA_17391
OG0004112	APOSC_07040	LYTVA_05426
OG0004113	APOSC_14445	LYTVA_20632
OG0004114	APOSC_10050	LYTVA_09095
OG0004115	APOSC_10833	LYTVA_26409
OG0004116	APOSC_01511, APOSC_01512	LYTVA_11277, LYTVA_16339
OG0004118	APOSC_06300	LYTVA_28391
OG0004119	APOSC_04401, APOSC_04402	LYTVA_18575
OG0004121	APOSC_26762	LYTVA_26411
OG0004122	APOSC_03202, APOSC_03201, APOSC_03203	LYTVA_11268, LYTVA_00469
OG0004123	APOSC_21789, APOSC_21790	LYTVA_16672
OG0004124	APOSC_08825	LYTVA_03931
OG0004125	APOSC_11946	LYTVA_08831
OG0004126	APOSC_01843	LYTVA_05206
OG0004127	APOSC_07047	LYTVA_25845, LYTVA_00859
OG0004129	APOSC_17304, APOSC_28066	LYTVA_03964
OG0004130	APOSC_15010	LYTVA_10134
OG0004132	APOSC_10373	LYTVA_24598
OG0004133	APOSC_04232	LYTVA_18548
OG0004134	APOSC_03000	LYTVA_17051
OG0004135	APOSC_06031	LYTVA_30000
OG0004136	APOSC_21530	LYTVA_15507
OG0004137	APOSC_00636	LYTVA_06807
OG0004138	APOSC_03411	LYTVA_27721
OG0004139	APOSC_17399	LYTVA_12489
OG0004140	APOSC_06874	LYTVA_23705
OG0004141	APOSC_16231	LYTVA_11419
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	LYTVA_07168
OG0004143	APOSC_27168, APOSC_27167	LYTVA_00742, LYTVA_25759
OG0004145	APOSC_15326	LYTVA_14753
OG0004146	APOSC_14892	LYTVA_19042
OG0004147	APOSC_19122	LYTVA_08242
OG0004148	APOSC_15043, APOSC_15044	LYTVA_28754
OG0004149	APOSC_02970, APOSC_02971	LYTVA_02180
OG0004150	APOSC_13759	LYTVA_04771
OG0004151	APOSC_00107	LYTVA_22027
OG0004153	APOSC_08022	LYTVA_24977, LYTVA_14935
OG0004154	APOSC_22416	LYTVA_21247
OG0004155	APOSC_11654	LYTVA_14865, LYTVA_16237, LYTVA_21944
OG0004155	APOSC_19206	LYTVA_24904
OG0004156	APOSC_06425	LYTVA_23102
OG0004157	APOSC_27434	LYTVA_05077
OG0004158	APOSC_10209	LYTVA_10767
OG0004161	APOSC_20917	LYTVA_23742
OG0004162	APOSC_12130	LYTVA_06423, LYTVA_27144
OG0004165	APOSC_22479, APOSC_02198, APOSC_00528	LYTVA_23819
OG0004166	APOSC_13131	LYTVA_05496
OG0004167	APOSC_00650	LYTVA_09956
OG0004168	APOSC_04235	LYTVA_10352
OG0004169	APOSC_25303	LYTVA_22122
OG0004170	APOSC_03003	LYTVA_03467
OG0004171	APOSC_27996, APOSC_27995	LYTVA_12650, LYTVA_12649, LYTVA_07825
OG0004174	APOSC_11600	LYTVA_29638
OG0004175	APOSC_14869	LYTVA_15626, LYTVA_07317
OG0004176	APOSC_27087	LYTVA_12701
OG0004178	APOSC_21497	LYTVA_00771
OG0004180	APOSC_05627	LYTVA_02955
OG0004181	APOSC_19299	LYTVA_28184, LYTVA_29381
OG0004182	APOSC_22372, APOSC_24923	LYTVA_02516, LYTVA_26684
OG0004183	APOSC_23810	LYTVA_09256
OG0004184	APOSC_01611	LYTVA_27243
OG0004185	APOSC_24657	LYTVA_00065
OG0004186	APOSC_12750	LYTVA_13218
OG0004187	APOSC_18178	LYTVA_09899
OG0004188	APOSC_19051	LYTVA_09818
OG0004190	APOSC_03589	LYTVA_26541
OG0004215	APOSC_16447	LYTVA_17521, LYTVA_20252
OG0004216	APOSC_18234	LYTVA_05046
OG0004217	APOSC_15366, APOSC_15365	LYTVA_10684
OG0004218	APOSC_15148	LYTVA_10237
OG0004219	APOSC_25433, APOSC_25434	LYTVA_13015
OG0004220	APOSC_28409, APOSC_28408	LYTVA_12987
OG0004222	APOSC_24192	LYTVA_04664
OG0004223	APOSC_28636, APOSC_28635	LYTVA_16944
OG0004224	APOSC_09812	LYTVA_14857
OG0004224	APOSC_08449, APOSC_09758, APOSC_09792	LYTVA_14634, LYTVA_18411
OG0004225	APOSC_27259	LYTVA_21958
OG0004226	APOSC_11744	LYTVA_11757, LYTVA_01757
OG0004227	APOSC_07436	LYTVA_12126
OG0004228	APOSC_11334	LYTVA_06103
OG0004229	APOSC_18807	LYTVA_15870, LYTVA_26921
OG0004230	APOSC_11830	LYTVA_24896
OG0004231	APOSC_04324	LYTVA_21112
OG0004232	APOSC_20829, APOSC_20830	LYTVA_16476
OG0004235	APOSC_13621, APOSC_20254	LYTVA_20276
OG0004236	APOSC_09759	LYTVA_29541
OG0004237	APOSC_28010, APOSC_03637, APOSC_27458, APOSC_07666, APOSC_17201	LYTVA_10415
OG0004238	APOSC_13447	LYTVA_24752
OG0004239	APOSC_00833	LYTVA_15516, LYTVA_12963
OG0004240	APOSC_01716	LYTVA_26856
OG0004242	APOSC_02510	LYTVA_22292
OG0004243	APOSC_21071	LYTVA_09481
OG0004244	APOSC_21479	LYTVA_01667
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	APOSC_02127	LYTVA_27509
OG0004248	APOSC_02729	LYTVA_23168
OG0004249	APOSC_05383	LYTVA_11290
OG0004253	APOSC_17061	LYTVA_27876
OG0004254	APOSC_08300	LYTVA_15962
OG0004255	APOSC_05604	LYTVA_12403
OG0004257	APOSC_16172	LYTVA_15930
OG0004258	APOSC_15994	LYTVA_05034
OG0004259	APOSC_13815, APOSC_13814	LYTVA_21802
OG0004260	APOSC_11794	LYTVA_22612
OG0004261	APOSC_10630	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	APOSC_02898	LYTVA_18711
OG0004263	APOSC_25349	LYTVA_29357, LYTVA_12199
OG0004264	APOSC_15069	LYTVA_24355
OG0004265	APOSC_13935	LYTVA_15750, LYTVA_15746
OG0004267	APOSC_05994, APOSC_05993	LYTVA_21270
OG0004269	APOSC_26344	LYTVA_28413
OG0004270	APOSC_08577	LYTVA_25924
OG0004271	APOSC_03782	LYTVA_28380
OG0004272	APOSC_04474	LYTVA_26397
OG0004273	APOSC_19429	LYTVA_03846
OG0004274	APOSC_26837	LYTVA_00343
OG0004275	APOSC_18680	LYTVA_25889
OG0004276	APOSC_27482	LYTVA_20924, LYTVA_25606
OG0004277	APOSC_13693	LYTVA_14258, LYTVA_28062
OG0004278	APOSC_20389	LYTVA_19997
OG0004279	APOSC_07885	LYTVA_03505, LYTVA_11401
OG0004280	APOSC_04875	LYTVA_00315
OG0004280	APOSC_04873	LYTVA_29508
OG0004281	APOSC_21034	LYTVA_15973
OG0004281	APOSC_06671	LYTVA_06895
OG0004282	APOSC_02423	LYTVA_16737
OG0004283	APOSC_10311	LYTVA_07813
OG0004283	APOSC_16308	LYTVA_10414
OG0004284	APOSC_01925	LYTVA_21849, LYTVA_03684
OG0004285	APOSC_03562	LYTVA_14336
OG0004288	APOSC_01399, APOSC_07188	LYTVA_10116
OG0004289	APOSC_21362	LYTVA_15304, LYTVA_08621
OG0004290	APOSC_01455	LYTVA_08795
OG0004291	APOSC_10039	LYTVA_26380
OG0004292	APOSC_09946	LYTVA_29633
OG0004295	APOSC_09213	LYTVA_10836
OG0004296	APOSC_26593	LYTVA_05826
OG0004297	APOSC_02921	LYTVA_26470, LYTVA_14136
OG0004298	APOSC_05561	LYTVA_21985
OG0004299	APOSC_24511	LYTVA_10418, LYTVA_24447
OG0004302	APOSC_19513	LYTVA_27877
OG0004303	APOSC_24805	LYTVA_05571
OG0004304	APOSC_08537	LYTVA_08021
OG0004305	APOSC_13535	LYTVA_07884
OG0004306	APOSC_27082	LYTVA_04812
OG0004307	APOSC_13498	LYTVA_23176
OG0004308	APOSC_21945	LYTVA_27577, LYTVA_15253
OG0004309	APOSC_21721	LYTVA_20861
OG0004310	APOSC_02803	LYTVA_21824
OG0004311	APOSC_26182	LYTVA_29214, LYTVA_29213
OG0004312	APOSC_18207	LYTVA_13567, LYTVA_05872
OG0004313	APOSC_09211	LYTVA_04902
OG0004314	APOSC_20468	LYTVA_09224
OG0004315	APOSC_13906	LYTVA_14423
OG0004316	APOSC_18673	LYTVA_04481
OG0004317	APOSC_12017	LYTVA_23919
OG0004318	APOSC_23679	LYTVA_13097
OG0004319	APOSC_18325	LYTVA_09566
OG0004320	APOSC_24488, APOSC_09036, APOSC_11220	LYTVA_02018
OG0004322	APOSC_26489	LYTVA_23319
OG0004323	APOSC_23597	LYTVA_25817
OG0004324	APOSC_00330	LYTVA_01961
OG0004325	APOSC_26748	LYTVA_18276
OG0004325	APOSC_03815	LYTVA_15912
OG0004327	APOSC_02149	LYTVA_13718
OG0004328	APOSC_00739	LYTVA_05322
OG0004329	APOSC_22442	LYTVA_10469
OG0004331	APOSC_03020	LYTVA_21103
OG0004332	APOSC_05532	LYTVA_13221
OG0004333	APOSC_28574	LYTVA_21119
OG0004334	APOSC_24451	LYTVA_23900
OG0004335	APOSC_08465, APOSC_08464	LYTVA_05831
OG0004336	APOSC_11848	LYTVA_10552
OG0004338	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738, APOSC_24204, APOSC_07093	LYTVA_14064
OG0004339	APOSC_06450	LYTVA_20730
OG0004341	APOSC_11753, APOSC_11752	LYTVA_09511
OG0004342	APOSC_21988, APOSC_21987	LYTVA_03045, LYTVA_22651
OG0004343	APOSC_00769	LYTVA_10492
OG0004345	APOSC_22925	LYTVA_15243
OG0004346	APOSC_06434, APOSC_06435	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	LYTVA_06128
OG0004349	APOSC_14515	LYTVA_06151
OG0004350	APOSC_22010	LYTVA_13333
OG0004351	APOSC_00133	LYTVA_20511
OG0004353	APOSC_11748, APOSC_11747	LYTVA_00606, LYTVA_13736
OG0004354	APOSC_06624	LYTVA_02005
OG0004355	APOSC_01153	LYTVA_19137
OG0004356	APOSC_15655	LYTVA_23236
OG0004357	APOSC_28000, APOSC_16304	LYTVA_09241
OG0004358	APOSC_02914	LYTVA_17523
OG0004359	APOSC_28538, APOSC_28537	LYTVA_02266
OG0004360	APOSC_08667	LYTVA_09179, LYTVA_28719
OG0004361	APOSC_24001, APOSC_11870	LYTVA_20394
OG0004362	APOSC_23840	LYTVA_21740
OG0004363	APOSC_26797, APOSC_26798	LYTVA_24551
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	LYTVA_02485
OG0004365	APOSC_18479	LYTVA_05834
OG0004366	APOSC_22180	LYTVA_06643, LYTVA_27515
OG0004367	APOSC_20905	LYTVA_09396
OG0004368	APOSC_24515	LYTVA_06379
OG0004369	APOSC_11140, APOSC_23833	LYTVA_09883
OG0004370	APOSC_05468	LYTVA_30229
OG0004372	APOSC_15921	LYTVA_04302
OG0004373	APOSC_08079	LYTVA_12488
OG0004374	APOSC_11001, APOSC_28161	LYTVA_22107
OG0004375	APOSC_22061, APOSC_22062	LYTVA_14843
OG0004377	APOSC_18261	LYTVA_23335
OG0004378	APOSC_06765	LYTVA_15604
OG0004379	APOSC_24408	LYTVA_28643
OG0004381	APOSC_01881	LYTVA_18126
OG0004382	APOSC_05467	LYTVA_18561
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	LYTVA_01592
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	LYTVA_01455
OG0004385	APOSC_06653	LYTVA_17871
OG0004386	APOSC_22819, APOSC_22818	LYTVA_16054
OG0004387	APOSC_02114, APOSC_22723	LYTVA_14364
OG0004388	APOSC_03123	LYTVA_16559
OG0004389	APOSC_06156, APOSC_06157	LYTVA_29149
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	LYTVA_24758
OG0004391	APOSC_28521	LYTVA_09306, LYTVA_24715
OG0004393	APOSC_03433	LYTVA_06799
OG0004394	APOSC_10596	LYTVA_30193, LYTVA_14506
OG0004395	APOSC_07133	LYTVA_18598, LYTVA_13240
OG0004396	APOSC_03257	LYTVA_05452
OG0004397	APOSC_23744	LYTVA_23126
OG0004398	APOSC_17705	LYTVA_05438
OG0004399	APOSC_22477, APOSC_22476	LYTVA_18756
OG0004400	APOSC_15952	LYTVA_11350
OG0004401	APOSC_05845	LYTVA_06522
OG0004402	APOSC_21198, APOSC_21197	LYTVA_05123
OG0004404	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703, APOSC_27079, APOSC_07821	LYTVA_29981
OG0004405	APOSC_14805, APOSC_14804	LYTVA_16143
OG0004407	APOSC_00103, APOSC_00104	LYTVA_09960
OG0004409	APOSC_24925	LYTVA_18965
OG0004413	APOSC_00838, APOSC_00839	LYTVA_15678
OG0004414	APOSC_23058	LYTVA_05497, LYTVA_28298
OG0004415	APOSC_04509	LYTVA_28761
OG0004417	APOSC_07939	LYTVA_08260
OG0004418	APOSC_06342	LYTVA_16592
OG0004419	APOSC_27089	LYTVA_10302
OG0004420	APOSC_01938	LYTVA_28762, LYTVA_28354
OG0004421	APOSC_27707	LYTVA_21010
OG0004422	APOSC_23964	LYTVA_03079
OG0004423	APOSC_27132	LYTVA_27161
OG0004424	APOSC_22699	LYTVA_21963
OG0004425	APOSC_10602, APOSC_12826, APOSC_27479	LYTVA_04158
OG0004428	APOSC_08033, APOSC_22972, APOSC_04260, APOSC_05952, APOSC_27807, APOSC_24896, APOSC_05647, APOSC_26786, APOSC_19554, APOSC_24327	LYTVA_07807
OG0004457	APOSC_09054	LYTVA_01205
OG0004458	APOSC_15219, APOSC_28910	LYTVA_04991
OG0004459	APOSC_02057	LYTVA_10441, LYTVA_04612
OG0004460	APOSC_11378	LYTVA_05295, LYTVA_29632
OG0004461	APOSC_09578	LYTVA_30117
OG0004462	APOSC_03810	LYTVA_20076
OG0004463	APOSC_13610	LYTVA_14183
OG0004465	APOSC_27612, APOSC_07492	LYTVA_25687, LYTVA_12969
OG0004467	APOSC_08131, APOSC_08130	LYTVA_29939
OG0004468	APOSC_04083	LYTVA_02592, LYTVA_18913
OG0004471	APOSC_23990	LYTVA_02607
