Orthogroup	APOSC_ok	SACKO_ok
OG0002962	APOSC_14442	SACKO_02237
OG0002964	APOSC_08957	SACKO_22385
OG0002965	APOSC_12121	SACKO_32335, SACKO_14337
OG0002966	APOSC_00318	SACKO_04692
OG0002967	APOSC_24241	SACKO_11046
OG0002968	APOSC_04978	SACKO_17591
OG0002968	APOSC_16857	SACKO_06975
OG0002969	APOSC_17593	SACKO_02667
OG0002971	APOSC_14096	SACKO_19758
OG0002973	APOSC_00706	SACKO_14102
OG0002974	APOSC_17672	SACKO_29031
OG0002975	APOSC_23020	SACKO_32354
OG0002976	APOSC_17178	SACKO_31461
OG0002977	APOSC_12506	SACKO_20192
OG0002978	APOSC_04382	SACKO_17957
OG0002979	APOSC_05504	SACKO_20128
OG0002980	APOSC_15065	SACKO_11798
OG0002980	APOSC_02100	SACKO_15763, SACKO_31300, SACKO_32316
OG0002981	APOSC_11454	SACKO_26792
OG0002982	APOSC_22057, APOSC_11183	SACKO_13358
OG0002983	APOSC_00475	SACKO_27335
OG0002984	APOSC_09757	SACKO_19745
OG0002985	APOSC_16485	SACKO_30570
OG0002987	APOSC_00262	SACKO_24109
OG0002988	APOSC_19127	SACKO_28450
OG0002989	APOSC_03729, APOSC_03730	SACKO_23453
OG0002990	APOSC_18634	SACKO_28950
OG0002991	APOSC_00644	SACKO_16196
OG0002992	APOSC_18213	SACKO_30998
OG0002994	APOSC_05406	SACKO_25065
OG0002994	APOSC_16860, APOSC_16861	SACKO_15129
OG0002995	APOSC_03735	SACKO_17689
OG0002996	APOSC_29089	SACKO_16051
OG0002997	APOSC_05385	SACKO_03884
OG0002997	APOSC_28117	SACKO_17459
OG0002998	APOSC_03400, APOSC_03401	SACKO_08408
OG0003000	APOSC_23946, APOSC_20046	SACKO_26255, SACKO_26250, SACKO_21144, SACKO_23866
OG0003001	APOSC_00996	SACKO_02123
OG0003002	APOSC_19523	SACKO_24578
OG0003003	APOSC_19225	SACKO_12840
OG0003004	APOSC_08593	SACKO_15243, SACKO_08904
OG0003005	APOSC_07671, APOSC_07672, APOSC_07670	SACKO_09366
OG0003006	APOSC_16110	SACKO_09983
OG0003007	APOSC_23023	SACKO_23209
OG0003008	APOSC_21736	SACKO_14283
OG0003009	APOSC_21805	SACKO_23162
OG0003010	APOSC_20924	SACKO_04866, SACKO_33454
OG0003011	APOSC_22014	SACKO_09511
OG0003012	APOSC_18752	SACKO_26048
OG0003013	APOSC_22152	SACKO_22831
OG0003014	APOSC_11312, APOSC_14856	SACKO_30554
OG0003016	APOSC_28670	SACKO_10324
OG0003017	APOSC_03453	SACKO_30528, SACKO_28070
OG0003018	APOSC_13408	SACKO_21884, SACKO_15715
OG0003019	APOSC_17944	SACKO_29411
OG0003019	APOSC_26713	SACKO_22182
OG0003020	APOSC_22069	SACKO_29408, SACKO_10424, SACKO_10423
OG0003021	APOSC_04215	SACKO_12395
OG0003022	APOSC_19546	SACKO_00432
OG0003024	APOSC_26827, APOSC_11864, APOSC_01392	SACKO_04764
OG0003025	APOSC_02939	SACKO_25265
OG0003026	APOSC_12672	SACKO_02570
OG0003027	APOSC_07655	SACKO_20718
OG0003028	APOSC_06065	SACKO_26969
OG0003029	APOSC_14789, APOSC_14788	SACKO_23336
OG0003030	APOSC_24949	SACKO_20385
OG0003031	APOSC_07062	SACKO_31229, SACKO_13025
OG0003032	APOSC_06174	SACKO_02283
OG0003033	APOSC_04771, APOSC_11904, APOSC_27595, APOSC_07949, APOSC_07950, APOSC_07581	SACKO_21096
OG0003034	APOSC_16344, APOSC_16343	SACKO_10723
OG0003035	APOSC_02872	SACKO_13056
OG0003036	APOSC_21150	SACKO_03961
OG0003037	APOSC_22705	SACKO_16276
OG0003037	APOSC_19926	SACKO_16281
OG0003038	APOSC_26879	SACKO_26887
OG0003039	APOSC_28297	SACKO_17992
OG0003040	APOSC_10276, APOSC_22495, APOSC_22494	SACKO_21624, SACKO_30839
OG0003041	APOSC_21798	SACKO_15164
OG0003043	APOSC_03354	SACKO_02021
OG0003044	APOSC_25910	SACKO_29708
OG0003045	APOSC_13548	SACKO_27785
OG0003046	APOSC_17607, APOSC_17609, APOSC_17608	SACKO_19289
OG0003048	APOSC_22307	SACKO_30401
OG0003049	APOSC_03139, APOSC_03138	SACKO_27605
OG0003051	APOSC_09408	SACKO_22120
OG0003052	APOSC_08049	SACKO_31888
OG0003053	APOSC_04553	SACKO_00124
OG0003054	APOSC_08597	SACKO_23775
OG0003055	APOSC_26490, APOSC_26931, APOSC_26930	SACKO_14713
OG0003056	APOSC_11755	SACKO_30441
OG0003057	APOSC_00675	SACKO_10359
OG0003058	APOSC_21910	SACKO_30857
OG0003059	APOSC_10780	SACKO_10958, SACKO_20443
OG0003060	APOSC_27498, APOSC_27497	SACKO_07187
OG0003061	APOSC_08855	SACKO_01288
OG0003063	APOSC_15552	SACKO_07757
OG0003064	APOSC_15563	SACKO_30917
OG0003065	APOSC_08533	SACKO_12532
OG0003066	APOSC_22132	SACKO_05874
OG0003067	APOSC_04561	SACKO_24076
OG0003069	APOSC_05199, APOSC_00453, APOSC_06581	SACKO_05072, SACKO_05082, SACKO_17846, SACKO_27101
OG0003072	APOSC_18527	SACKO_22003
OG0003073	APOSC_10886	SACKO_19888
OG0003073	APOSC_10467	SACKO_03463
OG0003074	APOSC_01865	SACKO_00277
OG0003075	APOSC_23752, APOSC_23751	SACKO_11591
OG0003077	APOSC_23902	SACKO_28671
OG0003078	APOSC_20457	SACKO_33444
OG0003079	APOSC_22913	SACKO_01137
OG0003083	APOSC_25961, APOSC_22026, APOSC_10727, APOSC_25958, APOSC_12425, APOSC_25959, APOSC_02364, APOSC_25963, APOSC_25960, APOSC_25962, APOSC_10733, APOSC_10731, APOSC_22025, APOSC_10729, APOSC_14621, APOSC_01339, APOSC_22029, APOSC_25965, APOSC_25964, APOSC_17014, APOSC_22027, APOSC_10730, APOSC_10726, APOSC_10725, APOSC_10728, APOSC_10732	SACKO_27427
OG0003084	APOSC_08618, APOSC_08617	SACKO_01950
OG0003085	APOSC_10849	SACKO_10244
OG0003101	APOSC_03962	SACKO_20862
OG0003103	APOSC_22471	SACKO_09737
OG0003104	APOSC_18853	SACKO_11227
OG0003105	APOSC_14568	SACKO_04098
OG0003106	APOSC_22756	SACKO_29288
OG0003107	APOSC_13572, APOSC_13571, APOSC_24099	SACKO_16349
OG0003108	APOSC_20208	SACKO_22455, SACKO_26646
OG0003109	APOSC_02192, APOSC_02194	SACKO_13832
OG0003110	APOSC_08972, APOSC_17813, APOSC_11676, APOSC_13379	SACKO_26390
OG0003111	APOSC_28438, APOSC_07657, APOSC_11211	SACKO_29226, SACKO_13382, SACKO_29195, SACKO_13371
OG0003112	APOSC_08326	SACKO_27668
OG0003114	APOSC_08728, APOSC_12830	SACKO_15238
OG0003115	APOSC_05210	SACKO_01855
OG0003118	APOSC_13717, APOSC_13716	SACKO_04745
OG0003119	APOSC_27843	SACKO_13546
OG0003120	APOSC_09965	SACKO_24876
OG0003121	APOSC_14507	SACKO_16521
OG0003122	APOSC_12979	SACKO_03121
OG0003124	APOSC_07349, APOSC_07348	SACKO_04410
OG0003125	APOSC_16703	SACKO_29448
OG0003127	APOSC_01357	SACKO_04031
OG0003128	APOSC_07324	SACKO_04405
OG0003130	APOSC_21592	SACKO_29703
OG0003131	APOSC_06347, APOSC_12050, APOSC_16974, APOSC_16916, APOSC_16973	SACKO_18830
OG0003132	APOSC_17640, APOSC_17639	SACKO_33715
OG0003133	APOSC_26130, APOSC_05574, APOSC_05575, APOSC_05576	SACKO_25555
OG0003134	APOSC_13741	SACKO_01816
OG0003135	APOSC_19629	SACKO_03116
OG0003136	APOSC_03102	SACKO_03114
OG0003137	APOSC_20540	SACKO_15912
OG0003138	APOSC_19584	SACKO_22321
OG0003142	APOSC_07232	SACKO_05126
OG0003143	APOSC_26030	SACKO_07814
OG0003144	APOSC_16927, APOSC_16926	SACKO_03680
OG0003145	APOSC_10319, APOSC_20874	SACKO_14415
OG0003146	APOSC_07075	SACKO_04352
OG0003147	APOSC_18397	SACKO_09203, SACKO_13733
OG0003148	APOSC_21523	SACKO_01512, SACKO_01504
OG0003149	APOSC_15734	SACKO_12102
OG0003150	APOSC_07694	SACKO_33473
OG0003151	APOSC_16617	SACKO_01605
OG0003152	APOSC_22513	SACKO_11895
OG0003153	APOSC_26183	SACKO_16378
OG0003154	APOSC_06994	SACKO_22446
OG0003155	APOSC_08228	SACKO_09935
OG0003156	APOSC_18642, APOSC_18644	SACKO_27553, SACKO_06021
OG0003157	APOSC_12815	SACKO_30627
OG0003158	APOSC_00782	SACKO_02553
OG0003159	APOSC_07797	SACKO_17748, SACKO_01588
OG0003160	APOSC_27572	SACKO_12466
OG0003161	APOSC_28138	SACKO_09109
OG0003163	APOSC_03590	SACKO_09039
OG0003164	APOSC_27781	SACKO_24629
OG0003165	APOSC_27104	SACKO_09454
OG0003167	APOSC_14053	SACKO_21224
OG0003169	APOSC_20189	SACKO_19319
OG0003171	APOSC_25907	SACKO_11574
OG0003172	APOSC_05273	SACKO_02203, SACKO_02691
OG0003173	APOSC_18974	SACKO_02198
OG0003174	APOSC_05372	SACKO_14589
OG0003175	APOSC_19430	SACKO_26238
OG0003176	APOSC_04154	SACKO_19057
OG0003178	APOSC_23982	SACKO_11994
OG0003179	APOSC_10676	SACKO_33031, SACKO_21707
OG0003180	APOSC_00703	SACKO_20193
OG0003181	APOSC_25121	SACKO_00391
OG0003182	APOSC_25417	SACKO_16383
OG0003183	APOSC_12138	SACKO_15802
OG0003184	APOSC_10064	SACKO_29685
OG0003185	APOSC_17234	SACKO_19190
OG0003187	APOSC_28348, APOSC_06145, APOSC_06146	SACKO_23198
OG0003188	APOSC_27313	SACKO_32262
OG0003189	APOSC_13962	SACKO_10353
OG0003190	APOSC_09818	SACKO_23848
OG0003191	APOSC_21528, APOSC_28691	SACKO_03093
OG0003192	APOSC_15341	SACKO_13024
OG0003193	APOSC_05846	SACKO_21175
OG0003194	APOSC_21816	SACKO_09227
OG0003195	APOSC_19126	SACKO_28742
OG0003196	APOSC_00552	SACKO_08178
OG0003197	APOSC_23003, APOSC_23004	SACKO_29949
OG0003198	APOSC_27357, APOSC_27358	SACKO_09167
OG0003199	APOSC_20188	SACKO_33150
OG0003200	APOSC_27847	SACKO_21528
OG0003201	APOSC_14043	SACKO_03602
OG0003202	APOSC_27051	SACKO_17487
OG0003203	APOSC_00928, APOSC_00929	SACKO_00828
OG0003204	APOSC_03083	SACKO_31707
OG0003205	APOSC_24249	SACKO_12111
OG0003206	APOSC_00694, APOSC_00693	SACKO_17979, SACKO_17971, SACKO_19787
OG0003207	APOSC_24531, APOSC_20290	SACKO_07582
OG0003208	APOSC_22663	SACKO_17203
OG0003210	APOSC_17493	SACKO_27430
OG0003211	APOSC_19199, APOSC_19198, APOSC_19196, APOSC_19197	SACKO_07520, SACKO_23746
OG0003212	APOSC_29099	SACKO_00699
OG0003214	APOSC_18366	SACKO_02358
OG0003215	APOSC_16838, APOSC_16839	SACKO_14011
OG0003216	APOSC_28257	SACKO_05075, SACKO_33513
OG0003217	APOSC_13005	SACKO_20635
OG0003218	APOSC_15489	SACKO_33469
OG0003220	APOSC_10137	SACKO_26339, SACKO_03695
OG0003222	APOSC_28884	SACKO_26715
OG0003223	APOSC_03309	SACKO_26827
OG0003224	APOSC_27710	SACKO_07681
OG0003225	APOSC_07724, APOSC_01072, APOSC_05344	SACKO_07427
OG0003226	APOSC_20312	SACKO_15104
OG0003227	APOSC_14106	SACKO_30234
OG0003228	APOSC_12201	SACKO_07288
OG0003229	APOSC_02006	SACKO_02081
OG0003230	APOSC_16300	SACKO_19470
OG0003232	APOSC_03623	SACKO_01247
OG0003234	APOSC_16222	SACKO_06768
OG0003235	APOSC_02018, APOSC_02019	SACKO_26089
OG0003238	APOSC_06592	SACKO_17755
OG0003239	APOSC_06158	SACKO_15782
OG0003240	APOSC_12525	SACKO_24079, SACKO_21025
OG0003240	APOSC_19551	SACKO_09100
OG0003250	APOSC_14477, APOSC_14476, APOSC_03219	SACKO_00843
OG0003251	APOSC_01087, APOSC_20351	SACKO_32082
OG0003252	APOSC_18332	SACKO_18053
OG0003253	APOSC_26695	SACKO_23089
OG0003254	APOSC_25008	SACKO_11378
OG0003255	APOSC_13275, APOSC_13276	SACKO_02946
OG0003256	APOSC_01167, APOSC_00867	SACKO_23680, SACKO_29106, SACKO_23704
OG0003257	APOSC_01324	SACKO_04676
OG0003258	APOSC_25989	SACKO_14130
OG0003259	APOSC_04665, APOSC_25225, APOSC_25224, APOSC_04666	SACKO_01956
OG0003261	APOSC_23715	SACKO_25373
OG0003262	APOSC_01608	SACKO_00711
OG0003263	APOSC_06856, APOSC_10864, APOSC_04917, APOSC_05065	SACKO_24493
OG0003265	APOSC_12648	SACKO_09798
OG0003266	APOSC_02901	SACKO_05971, SACKO_26552, SACKO_12236
OG0003267	APOSC_05198, APOSC_15562	SACKO_32336
OG0003268	APOSC_18926	SACKO_05287
OG0003269	APOSC_01010	SACKO_28019
OG0003270	APOSC_23736	SACKO_25439
OG0003271	APOSC_18893	SACKO_12071
OG0003272	APOSC_11506	SACKO_12753
OG0003273	APOSC_20401, APOSC_15189, APOSC_15132, APOSC_16564, APOSC_05214, APOSC_09042, APOSC_18523, APOSC_15131, APOSC_08864	SACKO_11959
OG0003274	APOSC_22768	SACKO_01154, SACKO_06798, SACKO_18342
OG0003275	APOSC_26815	SACKO_30780, SACKO_30771
OG0003276	APOSC_08702, APOSC_01002, APOSC_13257	SACKO_32351
OG0003277	APOSC_19318	SACKO_01244
OG0003278	APOSC_03019, APOSC_03018	SACKO_03134
OG0003279	APOSC_03598	SACKO_30116
OG0003280	APOSC_08149	SACKO_10441
OG0003281	APOSC_22860, APOSC_22859	SACKO_26387
OG0003282	APOSC_22425, APOSC_22426	SACKO_27155
OG0003283	APOSC_05350	SACKO_28354, SACKO_30822
OG0003284	APOSC_08125	SACKO_30896
OG0003286	APOSC_28119	SACKO_17313
OG0003287	APOSC_11817, APOSC_11816	SACKO_28184
OG0003288	APOSC_08027, APOSC_08028	SACKO_10698
OG0003289	APOSC_25294	SACKO_01897
OG0003290	APOSC_22357	SACKO_27393
OG0003292	APOSC_28210	SACKO_23159
OG0003292	APOSC_20731	SACKO_27423
OG0003292	APOSC_24604	SACKO_07289
OG0003293	APOSC_18462	SACKO_06484, SACKO_23226
OG0003294	APOSC_08073, APOSC_03218	SACKO_17331
OG0003295	APOSC_13157	SACKO_10530
OG0003296	APOSC_20409	SACKO_04472
OG0003298	APOSC_05046, APOSC_05047	SACKO_14529
OG0003299	APOSC_25288	SACKO_29252
OG0003301	APOSC_20684	SACKO_27778
OG0003303	APOSC_00584, APOSC_00585	SACKO_11752
OG0003304	APOSC_15762	SACKO_33198, SACKO_06173
OG0003306	APOSC_13804	SACKO_02846
OG0003307	APOSC_25176	SACKO_00155
OG0003309	APOSC_04916	SACKO_25385
OG0003311	APOSC_08614	SACKO_05588
OG0003312	APOSC_24131	SACKO_33050
OG0003313	APOSC_21760, APOSC_13903, APOSC_21153	SACKO_28228, SACKO_13771
OG0003314	APOSC_23701	SACKO_02370
OG0003315	APOSC_28652	SACKO_11264
OG0003316	APOSC_24704	SACKO_26650, SACKO_02137
OG0003317	APOSC_27860	SACKO_05670
OG0003318	APOSC_06088	SACKO_23709
OG0003319	APOSC_26103	SACKO_26946
OG0003320	APOSC_18916	SACKO_10308, SACKO_31257
OG0003323	APOSC_10997	SACKO_13406
OG0003324	APOSC_15048, APOSC_06758	SACKO_13710
OG0003325	APOSC_20628	SACKO_05232
OG0003326	APOSC_05346	SACKO_25613
OG0003327	APOSC_25953	SACKO_29807, SACKO_16114
OG0003330	APOSC_12519, APOSC_12520	SACKO_32249
OG0003331	APOSC_14662	SACKO_03264
OG0003332	APOSC_06501	SACKO_23821, SACKO_23810, SACKO_23819
OG0003333	APOSC_20676, APOSC_20675	SACKO_30489
OG0003334	APOSC_09239	SACKO_00195
OG0003335	APOSC_22973, APOSC_26808, APOSC_25100	SACKO_15302
OG0003336	APOSC_12100	SACKO_22803, SACKO_22795
OG0003337	APOSC_17322	SACKO_14865
OG0003338	APOSC_12698	SACKO_27567
OG0003340	APOSC_00595	SACKO_04037
OG0003341	APOSC_08089	SACKO_02780
OG0003343	APOSC_10154	SACKO_29714
OG0003344	APOSC_02014, APOSC_02015	SACKO_26970
OG0003345	APOSC_05069	SACKO_06543
OG0003347	APOSC_20227	SACKO_04192
OG0003348	APOSC_25980	SACKO_18275
OG0003349	APOSC_12458	SACKO_20573
OG0003351	APOSC_10926	SACKO_06361
OG0003351	APOSC_13359	SACKO_07863
OG0003352	APOSC_05072	SACKO_16000
OG0003353	APOSC_04886, APOSC_04887	SACKO_27934
OG0003354	APOSC_02148	SACKO_00210
OG0003355	APOSC_23132	SACKO_21459
OG0003356	APOSC_06969	SACKO_19552, SACKO_19562
OG0003357	APOSC_00797, APOSC_00800	SACKO_12468
OG0003358	APOSC_16536	SACKO_23618
OG0003359	APOSC_26597, APOSC_26598	SACKO_15411
OG0003360	APOSC_10952, APOSC_10953	SACKO_11966
OG0003361	APOSC_00516, APOSC_06798	SACKO_19401
OG0003364	APOSC_20943, APOSC_20944	SACKO_11623
OG0003366	APOSC_22846	SACKO_31581
OG0003367	APOSC_08856	SACKO_32690, SACKO_10006, SACKO_09981
OG0003368	APOSC_23104	SACKO_17847
OG0003369	APOSC_17312	SACKO_17735
OG0003370	APOSC_27440	SACKO_33714, SACKO_19353
OG0003372	APOSC_25151	SACKO_30945
OG0003373	APOSC_10165, APOSC_15730	SACKO_09624
OG0003374	APOSC_04421	SACKO_32930
OG0003375	APOSC_12301, APOSC_12302	SACKO_08748
OG0003376	APOSC_26385	SACKO_10287
OG0003377	APOSC_20950, APOSC_06534	SACKO_23381
OG0003379	APOSC_15500	SACKO_33295
OG0003380	APOSC_06475	SACKO_05451
OG0003381	APOSC_25031	SACKO_04584
OG0003382	APOSC_14019	SACKO_12662
OG0003383	APOSC_25016	SACKO_08095
OG0003384	APOSC_09692	SACKO_24086
OG0003385	APOSC_14005, APOSC_28819	SACKO_11016
OG0003386	APOSC_04892	SACKO_01067
OG0003387	APOSC_15335	SACKO_03779
OG0003388	APOSC_18890	SACKO_17919, SACKO_17906
OG0003389	APOSC_18961	SACKO_23486, SACKO_14582
OG0003391	APOSC_07433	SACKO_12505
OG0003392	APOSC_15035, APOSC_15037, APOSC_15038, APOSC_15036	SACKO_10639, SACKO_10646
OG0003393	APOSC_04031, APOSC_10149, APOSC_01176, APOSC_01177	SACKO_33236
OG0003396	APOSC_01679	SACKO_32243, SACKO_07005
OG0003418	APOSC_04750	SACKO_31895
OG0003418	APOSC_09161	SACKO_01936
OG0003419	APOSC_24829	SACKO_07603
OG0003421	APOSC_20464	SACKO_01930, SACKO_01928
OG0003422	APOSC_08655, APOSC_12687	SACKO_04586
OG0003424	APOSC_23765	SACKO_05692
OG0003425	APOSC_20861	SACKO_21290
OG0003426	APOSC_14543, APOSC_14542	SACKO_29295
OG0003428	APOSC_11400	SACKO_19906
OG0003429	APOSC_08528, APOSC_02740	SACKO_18851
OG0003431	APOSC_05302	SACKO_02696
OG0003432	APOSC_04068	SACKO_23142
OG0003432	APOSC_28050	SACKO_21364
OG0003433	APOSC_10843	SACKO_19315
OG0003434	APOSC_08572	SACKO_27927
OG0003435	APOSC_16233	SACKO_25724
OG0003436	APOSC_13684	SACKO_23549
OG0003436	APOSC_02278	SACKO_31556, SACKO_26356, SACKO_24410
OG0003436	APOSC_24886	SACKO_04395
OG0003437	APOSC_08994, APOSC_23604	SACKO_25025
OG0003438	APOSC_02097	SACKO_29724
OG0003438	APOSC_05075	SACKO_19085
OG0003441	APOSC_05349	SACKO_30707, SACKO_33516, SACKO_30700
OG0003443	APOSC_21858	SACKO_22199
OG0003444	APOSC_27190, APOSC_27191	SACKO_29328
OG0003445	APOSC_06753	SACKO_06557, SACKO_06554
OG0003447	APOSC_14224	SACKO_16916
OG0003448	APOSC_12959, APOSC_12960	SACKO_29640
OG0003449	APOSC_17548	SACKO_09979
OG0003450	APOSC_01467	SACKO_15572
OG0003451	APOSC_14787	SACKO_04785
OG0003452	APOSC_23506	SACKO_24050, SACKO_24072
OG0003453	APOSC_24552, APOSC_24553, APOSC_04336	SACKO_10209
OG0003454	APOSC_03485	SACKO_30324
OG0003455	APOSC_04973	SACKO_22919
OG0003456	APOSC_10391	SACKO_28683
OG0003457	APOSC_25499	SACKO_17526, SACKO_07023
OG0003458	APOSC_17177	SACKO_24689, SACKO_13988
OG0003459	APOSC_19131	SACKO_12030
OG0003460	APOSC_09556	SACKO_05169
OG0003462	APOSC_12605	SACKO_00776
OG0003463	APOSC_13277	SACKO_31602
OG0003464	APOSC_02590	SACKO_26254
OG0003465	APOSC_17657	SACKO_23058
OG0003466	APOSC_05316, APOSC_03599	SACKO_02294
OG0003467	APOSC_08484, APOSC_08485	SACKO_32119
OG0003468	APOSC_06032	SACKO_00890
OG0003469	APOSC_07978, APOSC_07979	SACKO_13512
OG0003471	APOSC_19480, APOSC_19479	SACKO_27838
OG0003472	APOSC_28983	SACKO_24937
OG0003473	APOSC_09713	SACKO_33089
OG0003474	APOSC_21466	SACKO_18192
OG0003475	APOSC_12044	SACKO_31281
OG0003476	APOSC_18426, APOSC_18425	SACKO_26059
OG0003477	APOSC_28136, APOSC_28137	SACKO_20610
OG0003478	APOSC_06956	SACKO_00688
OG0003479	APOSC_11579	SACKO_01184
OG0003481	APOSC_05224	SACKO_13902
OG0003482	APOSC_05017	SACKO_26994
OG0003483	APOSC_24644	SACKO_18557
OG0003484	APOSC_13180	SACKO_24322
OG0003485	APOSC_29059	SACKO_10815
OG0003487	APOSC_24508	SACKO_25911, SACKO_25905
OG0003488	APOSC_07632	SACKO_21273
OG0003489	APOSC_01163	SACKO_29393
OG0003490	APOSC_17078	SACKO_04384
OG0003491	APOSC_27592	SACKO_26412
OG0003492	APOSC_12490	SACKO_31827
OG0003493	APOSC_07930	SACKO_15477, SACKO_31955
OG0003494	APOSC_10993, APOSC_15939	SACKO_28110, SACKO_19644
OG0003495	APOSC_13435	SACKO_30140
OG0003496	APOSC_16107, APOSC_17155	SACKO_06794
OG0003497	APOSC_06959	SACKO_02621
OG0003498	APOSC_07920	SACKO_01996, SACKO_01988
OG0003499	APOSC_23653	SACKO_22766
OG0003501	APOSC_23234	SACKO_30952
OG0003502	APOSC_18703	SACKO_20189
OG0003503	APOSC_02298	SACKO_09739
OG0003504	APOSC_12706	SACKO_16259
OG0003505	APOSC_27791	SACKO_26757
OG0003506	APOSC_20588, APOSC_20589	SACKO_24649
OG0003507	APOSC_14632	SACKO_15223, SACKO_03869
OG0003508	APOSC_16687	SACKO_06902
OG0003509	APOSC_01600	SACKO_34164
OG0003510	APOSC_02259	SACKO_30246
OG0003511	APOSC_17361	SACKO_09852
OG0003512	APOSC_18044	SACKO_20205
OG0003513	APOSC_23790	SACKO_30320
OG0003514	APOSC_25842	SACKO_25494
OG0003515	APOSC_28363	SACKO_30659
OG0003516	APOSC_07258	SACKO_24084
OG0003517	APOSC_08762	SACKO_15617
OG0003518	APOSC_13189	SACKO_26732
OG0003519	APOSC_26019, APOSC_26017, APOSC_26018	SACKO_12908
OG0003520	APOSC_27298, APOSC_09597	SACKO_18568, SACKO_23243
OG0003521	APOSC_19758	SACKO_02542
OG0003522	APOSC_15737	SACKO_24463
OG0003523	APOSC_24946, APOSC_24945	SACKO_34177, SACKO_33207
OG0003524	APOSC_25697	SACKO_28813
OG0003525	APOSC_00186	SACKO_19674, SACKO_18095
OG0003525	APOSC_13006	SACKO_24008
OG0003526	APOSC_03620	SACKO_17051, SACKO_12308
OG0003527	APOSC_10538, APOSC_10539	SACKO_00456
OG0003528	APOSC_25058	SACKO_21089
OG0003529	APOSC_00775, APOSC_00776	SACKO_32438
OG0003530	APOSC_01811	SACKO_12596
OG0003531	APOSC_06749	SACKO_00165
OG0003532	APOSC_12900, APOSC_12899, APOSC_18857, APOSC_05700	SACKO_31069
OG0003533	APOSC_20660	SACKO_23729
OG0003534	APOSC_16413	SACKO_07848
OG0003535	APOSC_27157	SACKO_28933
OG0003536	APOSC_10287	SACKO_22529
OG0003537	APOSC_25691, APOSC_25690, APOSC_25688, APOSC_25689	SACKO_16852, SACKO_18710
OG0003538	APOSC_12153	SACKO_14572
OG0003539	APOSC_28124, APOSC_28123	SACKO_02852
OG0003540	APOSC_04776, APOSC_04777	SACKO_12544
OG0003542	APOSC_25446	SACKO_22721, SACKO_11144, SACKO_09930
OG0003543	APOSC_20594	SACKO_32884
OG0003544	APOSC_15667	SACKO_26949, SACKO_12520
OG0003545	APOSC_01423	SACKO_28684, SACKO_03798
OG0003546	APOSC_23945	SACKO_10975
OG0003547	APOSC_28667, APOSC_28666	SACKO_00985
OG0003548	APOSC_05144	SACKO_18715
OG0003549	APOSC_15888	SACKO_31303
OG0003550	APOSC_23937	SACKO_21635
OG0003551	APOSC_24999	SACKO_25700
OG0003552	APOSC_13079	SACKO_04703
OG0003553	APOSC_25557	SACKO_24071
OG0003554	APOSC_07264	SACKO_27750
OG0003556	APOSC_16589	SACKO_20857
OG0003557	APOSC_02465	SACKO_27387
OG0003558	APOSC_07078	SACKO_16535
OG0003559	APOSC_05121	SACKO_15354, SACKO_28310
OG0003561	APOSC_05634, APOSC_05633	SACKO_31413
OG0003562	APOSC_04504	SACKO_19186
OG0003563	APOSC_21769	SACKO_24469
OG0003564	APOSC_26128	SACKO_17080
OG0003565	APOSC_05654	SACKO_33328
OG0003566	APOSC_14118	SACKO_03424
OG0003567	APOSC_27651	SACKO_17659
OG0003568	APOSC_24669	SACKO_29348
OG0003570	APOSC_11684	SACKO_10065
OG0003571	APOSC_19334	SACKO_20473
OG0003572	APOSC_10707, APOSC_10706	SACKO_16275
OG0003573	APOSC_22721	SACKO_03300
OG0003576	APOSC_06059	SACKO_10871
OG0003577	APOSC_13313	SACKO_06470
OG0003578	APOSC_25298, APOSC_25297, APOSC_25299	SACKO_25432
OG0003579	APOSC_20893	SACKO_31496
OG0003582	APOSC_10258	SACKO_20514, SACKO_20506
OG0003597	APOSC_28836	SACKO_27649
OG0003598	APOSC_04757	SACKO_18642
OG0003599	APOSC_02977	SACKO_29256
OG0003600	APOSC_08059	SACKO_26845
OG0003601	APOSC_25575, APOSC_25576	SACKO_22940, SACKO_22950, SACKO_22963, SACKO_22970
OG0003603	APOSC_26660	SACKO_20353
OG0003604	APOSC_19879	SACKO_02211
OG0003606	APOSC_24339, APOSC_23931	SACKO_14800
OG0003607	APOSC_08230	SACKO_11384
OG0003608	APOSC_20138	SACKO_31522, SACKO_25828
OG0003610	APOSC_06489	SACKO_11265
OG0003611	APOSC_27392	SACKO_17082
OG0003613	APOSC_02881	SACKO_09649
OG0003615	APOSC_11360	SACKO_03496
OG0003616	APOSC_26238	SACKO_25465
OG0003617	APOSC_11452	SACKO_22185
OG0003618	APOSC_27107	SACKO_02416
OG0003619	APOSC_04035, APOSC_04036	SACKO_04087
OG0003620	APOSC_04440	SACKO_04500
OG0003621	APOSC_23124, APOSC_23123	SACKO_01826, SACKO_01831
OG0003622	APOSC_16583	SACKO_28093
OG0003623	APOSC_05900	SACKO_00865
OG0003624	APOSC_08169	SACKO_32508, SACKO_30807
OG0003625	APOSC_21607	SACKO_04426, SACKO_08104, SACKO_04454, SACKO_08112
OG0003626	APOSC_07159	SACKO_07911
OG0003627	APOSC_10236	SACKO_03623
OG0003628	APOSC_05325, APOSC_09088, APOSC_05324	SACKO_29894, SACKO_29904
OG0003629	APOSC_26137	SACKO_12633
OG0003630	APOSC_17756, APOSC_17755, APOSC_17757	SACKO_05455
