Orthogroup	APOSC_ok	BRAFL
OG0002667	APOSC_02079	bflo_16601
OG0002668	APOSC_14298	bflo_12729
OG0002669	APOSC_12159	bflo_05435
OG0002670	APOSC_15093, APOSC_15094	bflo_08314
OG0002671	APOSC_02991	bflo_12957
OG0002672	APOSC_09347	bflo_05756
OG0002673	APOSC_02620	bflo_10300
OG0002674	APOSC_11912, APOSC_22334	bflo_05423
OG0002675	APOSC_25498	bflo_12999
OG0002679	APOSC_22769	bflo_23944
OG0002682	APOSC_20017	bflo_25626
OG0002683	APOSC_17393	bflo_25654
OG0002685	APOSC_23250	bflo_14120, bflo_17574
OG0002703	APOSC_08298	bflo_08696
OG0002705	APOSC_27917	bflo_20563
OG0002706	APOSC_25180	bflo_23520
OG0002707	APOSC_09149	bflo_13762
OG0002708	APOSC_09889	bflo_18080
OG0002710	APOSC_04881	bflo_06409
OG0002711	APOSC_09360, APOSC_00119, APOSC_09260, APOSC_11578	bflo_10863, bflo_11626, bflo_21392, bflo_22619, bflo_12528
OG0002712	APOSC_21871	bflo_05401, bflo_14251
OG0002713	APOSC_03071	bflo_21838
OG0002714	APOSC_08292, APOSC_07987, APOSC_12952	bflo_22529, bflo_21362
OG0002715	APOSC_07749	bflo_05173, bflo_10995
OG0002716	APOSC_07686, APOSC_07685, APOSC_22741, APOSC_22740, APOSC_06724	bflo_13388
OG0002717	APOSC_26112	bflo_10829
OG0002718	APOSC_17928	bflo_24551
OG0002720	APOSC_27936, APOSC_01575	bflo_13227
OG0002720	APOSC_25207, APOSC_01930, APOSC_01574	bflo_09843
OG0002723	APOSC_13791	bflo_08757
OG0002724	APOSC_06580, APOSC_08637, APOSC_24469, APOSC_08052	bflo_23009
OG0002725	APOSC_03842	bflo_08735
OG0002727	APOSC_00834	bflo_11999, bflo_09389
OG0002728	APOSC_24881, APOSC_24880	bflo_05657
OG0002729	APOSC_21036	bflo_15106
OG0002730	APOSC_20847	bflo_17548
OG0002731	APOSC_14116	bflo_17066
OG0002732	APOSC_19832	bflo_10407
OG0002733	APOSC_21694, APOSC_21695, APOSC_21696, APOSC_13518	bflo_22613
OG0002733	APOSC_18322	bflo_01370
OG0002736	APOSC_27169	bflo_17740
OG0002737	APOSC_20148	bflo_07243, bflo_14762
OG0002738	APOSC_27997	bflo_23112
OG0002739	APOSC_21522	bflo_14092
OG0002740	APOSC_21986	bflo_06004
OG0002741	APOSC_10646	bflo_06261
OG0002742	APOSC_06473	bflo_08107
OG0002743	APOSC_09455, APOSC_20408	bflo_19089, bflo_19090
OG0002744	APOSC_09101	bflo_15548
OG0002745	APOSC_11793	bflo_18797
OG0002746	APOSC_01382, APOSC_01381, APOSC_13976	bflo_13125
OG0002747	APOSC_09247	bflo_16801
OG0002747	APOSC_09246	bflo_15949
OG0002748	APOSC_07142	bflo_16957
OG0002749	APOSC_19739	bflo_06000
OG0002751	APOSC_25172, APOSC_25173, APOSC_01746	bflo_22793
OG0002752	APOSC_17025	bflo_14176
OG0002753	APOSC_14782	bflo_11820
OG0002754	APOSC_00654	bflo_25157
OG0002755	APOSC_24331	bflo_25180
OG0002756	APOSC_00629	bflo_20777
OG0002757	APOSC_09196	bflo_06637, bflo_15038
OG0002758	APOSC_28557	bflo_23311
OG0002759	APOSC_08155, APOSC_26006	bflo_17880
OG0002760	APOSC_22654	bflo_11137
OG0002762	APOSC_01966	bflo_11565
OG0002763	APOSC_25811	bflo_18799
OG0002764	APOSC_23722	bflo_24413
OG0002765	APOSC_10719	bflo_12629
OG0002766	APOSC_18534	bflo_19451, bflo_07699
OG0002767	APOSC_01558	bflo_14969
OG0002768	APOSC_27679, APOSC_09606	bflo_21072, bflo_27362
OG0002769	APOSC_14134	bflo_15441
OG0002770	APOSC_13152	bflo_09082
OG0002772	APOSC_11776	bflo_25744
OG0002773	APOSC_24444, APOSC_24443	bflo_22561, bflo_22594
OG0002774	APOSC_16611	bflo_03686
OG0002775	APOSC_06303	bflo_17204
OG0002776	APOSC_24108	bflo_07637
OG0002778	APOSC_26694	bflo_20641, bflo_05829
OG0002778	APOSC_26693	bflo_20230, bflo_20265, bflo_20640, bflo_20231
OG0002779	APOSC_28697, APOSC_19867	bflo_24147
OG0002780	APOSC_04352, APOSC_04353	bflo_22863
OG0002781	APOSC_25228	bflo_19213
OG0002782	APOSC_25249	bflo_14421
OG0002783	APOSC_15644	bflo_25872
OG0002784	APOSC_15649, APOSC_08419, APOSC_08418	bflo_02360, bflo_16682
OG0002785	APOSC_16317, APOSC_23539, APOSC_09069	bflo_26328
OG0002786	APOSC_15176	bflo_05969
OG0002787	APOSC_14075	bflo_13919
OG0002788	APOSC_24414	bflo_03434
OG0002789	APOSC_22221, APOSC_04682, APOSC_23595	bflo_14158
OG0002790	APOSC_07992	bflo_14079
OG0002791	APOSC_17889	bflo_15958
OG0002792	APOSC_12192, APOSC_00553	bflo_16681
OG0002793	APOSC_11852	bflo_08304
OG0002794	APOSC_14778	bflo_16847
OG0002795	APOSC_17644	bflo_08440
OG0002797	APOSC_25132	bflo_08866, bflo_11443
OG0002799	APOSC_29104	bflo_20975
OG0002800	APOSC_24980, APOSC_21709, APOSC_07138, APOSC_07137, APOSC_17368, APOSC_03378, APOSC_10327, APOSC_10328, APOSC_21708, APOSC_24409, APOSC_20879, APOSC_24442, APOSC_10836, APOSC_07962, APOSC_07965, APOSC_20743, APOSC_24981, APOSC_06108, APOSC_07960, APOSC_07961, APOSC_07963, APOSC_00978, APOSC_02466, APOSC_13915, APOSC_13914, APOSC_09846, APOSC_00748, APOSC_01311, APOSC_11118, APOSC_09529, APOSC_21920, APOSC_02319, APOSC_02320, APOSC_02321, APOSC_02322, APOSC_11108, APOSC_12190	bflo_19704
OG0002811	APOSC_27289	bflo_00373
OG0002812	APOSC_16265	bflo_25657
OG0002813	APOSC_00547, APOSC_00548	bflo_06583
OG0002814	APOSC_26640	bflo_07071
OG0002815	APOSC_24991	bflo_17407
OG0002816	APOSC_11034	bflo_25325
OG0002817	APOSC_24528, APOSC_12557	bflo_19433
OG0002818	APOSC_10685, APOSC_09235	bflo_11439
OG0002822	APOSC_23953	bflo_23044
OG0002823	APOSC_14274	bflo_16083
OG0002823	APOSC_23025, APOSC_23024	bflo_10219
OG0002824	APOSC_02684	bflo_00260
OG0002825	APOSC_14629	bflo_09064
OG0002826	APOSC_04412	bflo_10373
OG0002828	APOSC_15533	bflo_13605, bflo_26191
OG0002829	APOSC_23853, APOSC_20371, APOSC_20370	bflo_23391
OG0002830	APOSC_19694	bflo_18123
OG0002831	APOSC_07320	bflo_03754
OG0002831	APOSC_07319	bflo_04623
OG0002832	APOSC_21930	bflo_04706, bflo_01707, bflo_26639, bflo_01716
OG0002833	APOSC_06494	bflo_23101
OG0002834	APOSC_07608	bflo_07632
OG0002835	APOSC_05721	bflo_01169
OG0002836	APOSC_25241, APOSC_27522, APOSC_27523	bflo_24436
OG0002837	APOSC_16955	bflo_14396
OG0002838	APOSC_11775	bflo_18418, bflo_04823, bflo_06896
OG0002839	APOSC_10256, APOSC_10257	bflo_02442
OG0002840	APOSC_22311	bflo_13049
OG0002841	APOSC_00708	bflo_12441
OG0002842	APOSC_00373	bflo_26300, bflo_27525
OG0002843	APOSC_02228	bflo_20383
OG0002844	APOSC_05859	bflo_05002
OG0002845	APOSC_17164	bflo_11712, bflo_27024
OG0002846	APOSC_12870, APOSC_12871	bflo_15417
OG0002847	APOSC_09996	bflo_20604
OG0002848	APOSC_14968, APOSC_14967, APOSC_14969	bflo_05738
OG0002849	APOSC_01686	bflo_07787
OG0002850	APOSC_22244	bflo_24019
OG0002851	APOSC_09073	bflo_17584
OG0002852	APOSC_08293	bflo_00075, bflo_22607, bflo_21354, bflo_21353, bflo_22614, bflo_22616
OG0002853	APOSC_04889, APOSC_04888	bflo_05557, bflo_05653, bflo_06253
OG0002854	APOSC_13020	bflo_16139
OG0002856	APOSC_24171, APOSC_24170	bflo_01557
OG0002857	APOSC_08563, APOSC_17439, APOSC_05110	bflo_26339
OG0002858	APOSC_18350	bflo_14031
OG0002859	APOSC_01125	bflo_06107
OG0002860	APOSC_00796	bflo_23715
OG0002861	APOSC_13861, APOSC_13862	bflo_09268
OG0002862	APOSC_00105	bflo_18185
OG0002863	APOSC_19712	bflo_25239
OG0002864	APOSC_27734	bflo_08165
OG0002865	APOSC_18609, APOSC_12512	bflo_13072
OG0002866	APOSC_13836	bflo_03313
OG0002867	APOSC_23205	bflo_12609
OG0002869	APOSC_17761	bflo_23949
OG0002870	APOSC_25556, APOSC_25555	bflo_17468
OG0002871	APOSC_21458, APOSC_21457	bflo_19678, bflo_22789
OG0002872	APOSC_24163	bflo_12757
OG0002873	APOSC_00132	bflo_04366
OG0002874	APOSC_24836, APOSC_24837, APOSC_24835	bflo_12477
OG0002875	APOSC_26951	bflo_20718
OG0002876	APOSC_27500	bflo_04355
OG0002877	APOSC_07709, APOSC_07710	bflo_00643
OG0002878	APOSC_01405	bflo_12799, bflo_27059, bflo_12792
OG0002879	APOSC_14729	bflo_17132
OG0002880	APOSC_09199, APOSC_09200, APOSC_09197, APOSC_03392	bflo_05881
OG0002881	APOSC_23140	bflo_24604
OG0002882	APOSC_01308	bflo_20487
OG0002884	APOSC_05083	bflo_04037
OG0002886	APOSC_06845, APOSC_21900	bflo_07624, bflo_09541, bflo_08496, bflo_19996, bflo_18396, bflo_14709, bflo_10619
OG0002887	APOSC_28033	bflo_26793, bflo_05390
OG0002888	APOSC_08552	bflo_22791
OG0002889	APOSC_17514	bflo_11465
OG0002890	APOSC_08457, APOSC_08458	bflo_02459
OG0002893	APOSC_03975, APOSC_03565	bflo_22577
OG0002894	APOSC_28201	bflo_18873
OG0002895	APOSC_12290	bflo_12378
OG0002896	APOSC_05971	bflo_21624
OG0002897	APOSC_09117	bflo_00347
OG0002898	APOSC_23417, APOSC_07117	bflo_04282
OG0002899	APOSC_05842, APOSC_05841	bflo_24003
OG0002901	APOSC_20373, APOSC_20374	bflo_17271
OG0002902	APOSC_20725	bflo_05131
OG0002904	APOSC_28391	bflo_08371
OG0002906	APOSC_06199	bflo_12537
OG0002907	APOSC_22192, APOSC_12383	bflo_25401
OG0002908	APOSC_14398, APOSC_14397	bflo_00264, bflo_02327
OG0002908	APOSC_07687	bflo_12818
OG0002909	APOSC_20987	bflo_10956
OG0002910	APOSC_20846	bflo_04018, bflo_04040, bflo_04045
OG0002911	APOSC_12797	bflo_09390
OG0002912	APOSC_13575, APOSC_04070, APOSC_18937	bflo_22216, bflo_13816
OG0002913	APOSC_26944	bflo_12845
OG0002914	APOSC_12165	bflo_08995
OG0002915	APOSC_11969	bflo_13226
OG0002916	APOSC_15928	bflo_25687
OG0002917	APOSC_07469	bflo_21482
OG0002919	APOSC_24883, APOSC_24882	bflo_06629
OG0002920	APOSC_16197	bflo_27441, bflo_27484, bflo_27529, bflo_00066, bflo_26769
OG0002921	APOSC_23354, APOSC_22673, APOSC_22672	bflo_20845
OG0002922	APOSC_16651	bflo_10302
OG0002923	APOSC_20511	bflo_22160
OG0002924	APOSC_08186	bflo_07438
OG0002925	APOSC_13803	bflo_02541
OG0002926	APOSC_27537	bflo_06182
OG0002927	APOSC_25752, APOSC_25753	bflo_02244
OG0002944	APOSC_27841	bflo_01745
OG0002945	APOSC_15467	bflo_22945
OG0002949	APOSC_05632	bflo_22993
OG0002952	APOSC_22189	bflo_14626
OG0002953	APOSC_27639	bflo_11098
OG0002954	APOSC_25479	bflo_09804
OG0002955	APOSC_19247	bflo_10404
OG0002956	APOSC_13469, APOSC_13470	bflo_03036
OG0002957	APOSC_03768	bflo_21819, bflo_21211
OG0002959	APOSC_09873	bflo_24974
OG0002960	APOSC_22624	bflo_16007
OG0002961	APOSC_26331	bflo_19123
OG0002962	APOSC_14442	bflo_23844
OG0002964	APOSC_08957	bflo_23022
OG0002965	APOSC_12121	bflo_01675, bflo_07078
OG0002966	APOSC_00318	bflo_16916
OG0002967	APOSC_24241	bflo_05869
OG0002968	APOSC_04978	bflo_16573
OG0002968	APOSC_16857	bflo_17865
OG0002969	APOSC_17593	bflo_19693, bflo_19691, bflo_19692
OG0002971	APOSC_14096	bflo_06655
OG0002972	APOSC_24247, APOSC_12075, APOSC_09753, APOSC_02562, APOSC_18030, APOSC_23705, APOSC_15543, APOSC_16516, APOSC_12601, APOSC_07167	bflo_05190
OG0002973	APOSC_00706	bflo_11691
OG0002974	APOSC_17672	bflo_12717
OG0002975	APOSC_23020	bflo_17392
OG0002976	APOSC_17178	bflo_06168
OG0002977	APOSC_12506	bflo_20350
OG0002978	APOSC_04382	bflo_20000
OG0002979	APOSC_05504	bflo_18017
OG0002981	APOSC_11454	bflo_26562
OG0002982	APOSC_22057, APOSC_11183	bflo_17282
OG0002983	APOSC_00475	bflo_04491
OG0002984	APOSC_09757	bflo_23742
OG0002985	APOSC_16485	bflo_14855
OG0002987	APOSC_00262	bflo_08736
OG0002988	APOSC_19127	bflo_14375, bflo_14313, bflo_06455, bflo_18734
OG0002989	APOSC_03729, APOSC_03730	bflo_07369
OG0002990	APOSC_18634	bflo_09319
OG0002991	APOSC_00644	bflo_07835
OG0002992	APOSC_18213	bflo_00388
OG0002994	APOSC_16860, APOSC_16861	bflo_12787
OG0002995	APOSC_03735	bflo_15689
OG0002996	APOSC_29089	bflo_04215
OG0002997	APOSC_05385	bflo_25686
OG0002998	APOSC_03400, APOSC_03401	bflo_21850
OG0003000	APOSC_23946, APOSC_20046	bflo_08062
OG0003001	APOSC_00996	bflo_02143
OG0003002	APOSC_19523	bflo_19016
OG0003003	APOSC_19225	bflo_06732, bflo_22035, bflo_21500, bflo_22036, bflo_08718, bflo_09063
OG0003004	APOSC_08593	bflo_10517
OG0003006	APOSC_16110, APOSC_03888	bflo_23446
OG0003007	APOSC_23023	bflo_25623
OG0003008	APOSC_21736	bflo_15918
OG0003009	APOSC_21805	bflo_06877
OG0003010	APOSC_20924	bflo_04794
OG0003011	APOSC_22014	bflo_14700
OG0003012	APOSC_18752	bflo_05326
OG0003013	APOSC_22152	bflo_19393, bflo_19612
OG0003014	APOSC_11312, APOSC_14856	bflo_01493
OG0003016	APOSC_28670	bflo_14974
OG0003017	APOSC_03453	bflo_09191, bflo_09195
OG0003018	APOSC_13408	bflo_14657, bflo_17790
OG0003019	APOSC_17944	bflo_24520
OG0003019	APOSC_26713	bflo_19038
OG0003020	APOSC_22069, APOSC_20556, APOSC_09981, APOSC_09980	bflo_12891
OG0003021	APOSC_04215	bflo_25104
OG0003023	APOSC_19213	bflo_20853
OG0003024	APOSC_26827, APOSC_11864, APOSC_01392	bflo_10487
OG0003025	APOSC_02939	bflo_13188, bflo_12224
OG0003026	APOSC_12672	bflo_15640
OG0003027	APOSC_07655	bflo_01434
OG0003028	APOSC_06065	bflo_02463
OG0003029	APOSC_14789, APOSC_14788	bflo_13998
OG0003030	APOSC_24949	bflo_01465
OG0003031	APOSC_07062	bflo_20430
OG0003032	APOSC_06174	bflo_10314
OG0003033	APOSC_04771, APOSC_11904, APOSC_27595, APOSC_07949, APOSC_07950, APOSC_07581	bflo_17532
OG0003034	APOSC_16344, APOSC_16343	bflo_14512
OG0003035	APOSC_02872	bflo_08294
OG0003036	APOSC_21150	bflo_16842
OG0003037	APOSC_22705	bflo_09575
OG0003037	APOSC_19926	bflo_10932
OG0003038	APOSC_26879	bflo_13256
OG0003039	APOSC_28297	bflo_06154
OG0003040	APOSC_10276, APOSC_22495, APOSC_22494	bflo_22431
OG0003041	APOSC_21798	bflo_05283
OG0003043	APOSC_03354	bflo_14220
OG0003044	APOSC_25910	bflo_20099
OG0003045	APOSC_13548	bflo_18957
OG0003045	APOSC_15071	bflo_22134
OG0003046	APOSC_17607, APOSC_17609, APOSC_17608	bflo_11903
OG0003048	APOSC_22307	bflo_12696
OG0003049	APOSC_03139, APOSC_03138	bflo_25818
OG0003051	APOSC_01212, APOSC_09408	bflo_22450
OG0003052	APOSC_08049	bflo_09325, bflo_26918
OG0003053	APOSC_04553	bflo_25336
OG0003054	APOSC_08597	bflo_22442
OG0003055	APOSC_26490, APOSC_26931, APOSC_26930	bflo_25637
OG0003056	APOSC_11755	bflo_18212
OG0003057	APOSC_00675	bflo_17866
OG0003058	APOSC_21910	bflo_01459
OG0003059	APOSC_10780	bflo_08502
OG0003060	APOSC_27498, APOSC_27497	bflo_26348
OG0003061	APOSC_08855	bflo_10461
OG0003062	APOSC_01556	bflo_13079
OG0003063	APOSC_15552	bflo_11663
OG0003064	APOSC_15563	bflo_06964
OG0003065	APOSC_08533	bflo_19457
OG0003066	APOSC_22132	bflo_03016
OG0003067	APOSC_04561	bflo_10237
OG0003069	APOSC_05199, APOSC_00453, APOSC_06581	bflo_06497
OG0003072	APOSC_18527	bflo_12228
OG0003073	APOSC_10886	bflo_04952
OG0003073	APOSC_10467	bflo_06059
OG0003074	APOSC_01865	bflo_12708
OG0003075	APOSC_23752, APOSC_23751	bflo_12501, bflo_19989
OG0003077	APOSC_23902	bflo_23487
OG0003078	APOSC_20457	bflo_24383, bflo_17438, bflo_17436, bflo_17435
OG0003079	APOSC_22913	bflo_06301
OG0003083	APOSC_25961, APOSC_22026, APOSC_10727, APOSC_25958, APOSC_12425, APOSC_25959, APOSC_02364, APOSC_25963, APOSC_25960, APOSC_25962, APOSC_10733, APOSC_10731, APOSC_22025, APOSC_10729, APOSC_14621, APOSC_01339, APOSC_22029, APOSC_25965, APOSC_25964, APOSC_17014, APOSC_22027, APOSC_10730, APOSC_10726, APOSC_10725, APOSC_10728, APOSC_10732	bflo_15813
OG0003084	APOSC_08618, APOSC_08617	bflo_14074, bflo_15209
OG0003085	APOSC_10849	bflo_22399
OG0003099	APOSC_13573	bflo_26887
OG0003101	APOSC_03962	bflo_01542
OG0003103	APOSC_22471	bflo_02914, bflo_02855
OG0003104	APOSC_18853	bflo_16005
OG0003105	APOSC_14568	bflo_07269
OG0003106	APOSC_22756	bflo_19114
OG0003107	APOSC_13572, APOSC_13571, APOSC_24099	bflo_12594
OG0003108	APOSC_20208	bflo_23281
OG0003110	APOSC_08972, APOSC_17813, APOSC_11676, APOSC_13379	bflo_22448
OG0003111	APOSC_28438, APOSC_07657, APOSC_11211	bflo_02071
OG0003112	APOSC_08326	bflo_08398, bflo_09454
OG0003114	APOSC_08728, APOSC_12830	bflo_20937
OG0003115	APOSC_05210	bflo_02956
OG0003116	APOSC_13580	bflo_18557
OG0003118	APOSC_13717, APOSC_13716	bflo_00599
OG0003119	APOSC_27843	bflo_09328
OG0003120	APOSC_14132, APOSC_04419, APOSC_04418	bflo_08097
OG0003121	APOSC_14507	bflo_05128
OG0003122	APOSC_12979	bflo_17079
OG0003124	APOSC_12293, APOSC_07349, APOSC_07348	bflo_20947
OG0003125	APOSC_16703	bflo_09377
OG0003127	APOSC_01357	bflo_16528
OG0003128	APOSC_07324	bflo_20579
OG0003130	APOSC_21592	bflo_20145
OG0003131	APOSC_06347, APOSC_12050, APOSC_16974, APOSC_16916, APOSC_16973	bflo_20297
OG0003132	APOSC_17640, APOSC_17639	bflo_13312
OG0003133	APOSC_05574, APOSC_05575, APOSC_05576	bflo_13064
OG0003134	APOSC_13741	bflo_18233
OG0003135	APOSC_19629	bflo_11156
OG0003136	APOSC_03102	bflo_06361
OG0003137	APOSC_20540	bflo_13210
OG0003138	APOSC_19584	bflo_18045, bflo_24475
OG0003142	APOSC_07232	bflo_06487
OG0003143	APOSC_26030	bflo_05643
OG0003144	APOSC_16927, APOSC_16926	bflo_18077
OG0003145	APOSC_10484, APOSC_10319, APOSC_20874	bflo_16411
OG0003146	APOSC_07075	bflo_01499
OG0003147	APOSC_18397	bflo_10687
OG0003148	APOSC_21523	bflo_12082
OG0003149	APOSC_14351, APOSC_15734	bflo_05831, bflo_05830
OG0003150	APOSC_07694	bflo_21673
OG0003152	APOSC_22513	bflo_23595
OG0003153	APOSC_26183	bflo_13277
OG0003154	APOSC_06994	bflo_15309, bflo_20484, bflo_01436
OG0003155	APOSC_08228	bflo_23490
OG0003156	APOSC_18642, APOSC_18644	bflo_27205
OG0003157	APOSC_12815	bflo_14340
OG0003158	APOSC_00782	bflo_02352
OG0003159	APOSC_07797	bflo_07057
OG0003160	APOSC_27572	bflo_09900
OG0003161	APOSC_28138	bflo_11644
OG0003162	APOSC_02911, APOSC_02912	bflo_06527
OG0003163	APOSC_03590	bflo_25957
OG0003164	APOSC_27781	bflo_15147
OG0003165	APOSC_27104	bflo_17531
OG0003167	APOSC_14053	bflo_20648
OG0003169	APOSC_20189	bflo_05306
OG0003172	APOSC_05273	bflo_19337
OG0003174	APOSC_05372	bflo_15477
OG0003175	APOSC_19430	bflo_02528, bflo_02529, bflo_02516
OG0003176	APOSC_04154	bflo_13138, bflo_13141, bflo_13521
OG0003179	APOSC_10676	bflo_07971
OG0003180	APOSC_00703	bflo_03868
OG0003181	APOSC_25121	bflo_23833
OG0003182	APOSC_25417	bflo_13801
OG0003183	APOSC_12138	bflo_00612
OG0003184	APOSC_10064	bflo_07007
OG0003185	APOSC_17234	bflo_03286
OG0003187	APOSC_28348, APOSC_06145, APOSC_06146	bflo_06988
OG0003188	APOSC_27313	bflo_05779
OG0003189	APOSC_13962	bflo_17966, bflo_17711
OG0003190	APOSC_09818	bflo_26454, bflo_00272
OG0003191	APOSC_21528, APOSC_28691	bflo_02395
OG0003193	APOSC_05846	bflo_22117
OG0003194	APOSC_21816	bflo_16541
OG0003195	APOSC_19126	bflo_23682
OG0003196	APOSC_00552	bflo_23488, bflo_13878, bflo_13848
OG0003197	APOSC_23003, APOSC_23004	bflo_21320
OG0003198	APOSC_27357, APOSC_27358	bflo_15180, bflo_14134, bflo_15182, bflo_09803, bflo_09477
OG0003199	APOSC_20188	bflo_11640
OG0003200	APOSC_27847	bflo_05796
OG0003202	APOSC_27051	bflo_08512
OG0003204	APOSC_03083	bflo_14307
OG0003205	APOSC_24249	bflo_04278
OG0003206	APOSC_00694, APOSC_00693	bflo_14678, bflo_27134
OG0003207	APOSC_24531, APOSC_20290	bflo_11574
OG0003208	APOSC_22662, APOSC_22663	bflo_12238
OG0003210	APOSC_17493	bflo_16532
OG0003211	APOSC_19199, APOSC_19198, APOSC_19196, APOSC_19197	bflo_12109
OG0003212	APOSC_29099	bflo_11237, bflo_11720
OG0003213	APOSC_19508	bflo_06414
OG0003214	APOSC_18366	bflo_15011
OG0003215	APOSC_16838, APOSC_16839	bflo_23368
OG0003216	APOSC_28257	bflo_22888
OG0003217	APOSC_13005	bflo_13097, bflo_13181
OG0003218	APOSC_15489	bflo_21266
OG0003220	APOSC_10137	bflo_17426
OG0003221	APOSC_10483, APOSC_21165	bflo_01510
OG0003222	APOSC_28884	bflo_14038
OG0003223	APOSC_03309	bflo_13052
OG0003224	APOSC_27710	bflo_00958
OG0003225	APOSC_07724, APOSC_01072, APOSC_05344	bflo_08138
OG0003226	APOSC_20312	bflo_03250
OG0003227	APOSC_14106	bflo_09183
OG0003228	APOSC_12201	bflo_11373
OG0003229	APOSC_02006	bflo_14282
OG0003230	APOSC_16300	bflo_10210
OG0003231	APOSC_23792	bflo_05723
OG0003232	APOSC_03623	bflo_13766
OG0003234	APOSC_16222	bflo_14580, bflo_14579
OG0003235	APOSC_02018, APOSC_02019	bflo_14854
OG0003238	APOSC_06592	bflo_07377
OG0003239	APOSC_06158	bflo_09028
OG0003240	APOSC_12525	bflo_07037, bflo_07038
OG0003250	APOSC_14477, APOSC_14476, APOSC_03219	bflo_01703
OG0003251	APOSC_01087, APOSC_20351	bflo_12651
OG0003252	APOSC_18332	bflo_14795
OG0003253	APOSC_26695	bflo_01277
OG0003254	APOSC_25008	bflo_05940
OG0003255	APOSC_13275, APOSC_13276	bflo_08217
OG0003256	APOSC_01167, APOSC_00867	bflo_11469
OG0003257	APOSC_01324	bflo_05925
OG0003258	APOSC_25989	bflo_24354
OG0003259	APOSC_04665, APOSC_25225, APOSC_25224, APOSC_04666	bflo_06895
OG0003260	APOSC_01568, APOSC_01569	bflo_25696
OG0003261	APOSC_23715	bflo_01512, bflo_00495
OG0003262	APOSC_01608	bflo_20031
OG0003263	APOSC_06856, APOSC_10864, APOSC_04917, APOSC_05065	bflo_23703
OG0003264	APOSC_10052	bflo_04822
OG0003265	APOSC_12648	bflo_11145
OG0003266	APOSC_02901	bflo_10178
OG0003267	APOSC_05198, APOSC_15562	bflo_26847, bflo_07095
OG0003268	APOSC_18926	bflo_13173
OG0003269	APOSC_01010	bflo_23123
OG0003270	APOSC_23736	bflo_12004
OG0003271	APOSC_18893	bflo_06460
OG0003272	APOSC_11506	bflo_14266
OG0003273	APOSC_00882	bflo_14432
OG0003275	APOSC_26815	bflo_13276
OG0003276	APOSC_08702, APOSC_01002, APOSC_13257	bflo_17428
OG0003277	APOSC_19318	bflo_11010
OG0003278	APOSC_03019, APOSC_03018	bflo_11050, bflo_18953
OG0003279	APOSC_03598	bflo_14292
OG0003280	APOSC_08149	bflo_14909, bflo_01791, bflo_01241, bflo_01239
OG0003281	APOSC_22860, APOSC_22859	bflo_22362, bflo_21924, bflo_21888, bflo_22360, bflo_22359, bflo_22361, bflo_22079
OG0003282	APOSC_22425, APOSC_22426	bflo_05872
OG0003283	APOSC_05350	bflo_27041, bflo_12474
OG0003286	APOSC_28119	bflo_23054
OG0003287	APOSC_11817, APOSC_11816	bflo_03086
OG0003288	APOSC_08027, APOSC_08028	bflo_14155
OG0003289	APOSC_25294	bflo_13357
OG0003290	APOSC_22357	bflo_07091
OG0003291	APOSC_19509	bflo_04904
OG0003292	APOSC_28210	bflo_08515
OG0003292	APOSC_20731	bflo_20540
OG0003292	APOSC_24604	bflo_19846
OG0003293	APOSC_18462	bflo_00129
OG0003294	APOSC_08073, APOSC_03218	bflo_14576
OG0003296	APOSC_20409	bflo_21081
OG0003297	APOSC_19537	bflo_22943, bflo_27414
OG0003298	APOSC_05046, APOSC_05047	bflo_15165
OG0003299	APOSC_25288	bflo_25833
OG0003300	APOSC_17961, APOSC_10134, APOSC_10022, APOSC_12616	bflo_03067, bflo_03066
OG0003301	APOSC_20684	bflo_01141
OG0003303	APOSC_18665	bflo_15649
OG0003304	APOSC_15762	bflo_18183, bflo_25914, bflo_18739
OG0003306	APOSC_13804	bflo_11444, bflo_26999
OG0003307	APOSC_25176	bflo_07093
OG0003309	APOSC_07262, APOSC_04916	bflo_18723
OG0003311	APOSC_08614	bflo_01504
OG0003312	APOSC_24131	bflo_17850
OG0003313	APOSC_18791, APOSC_21760, APOSC_13903, APOSC_21153	bflo_06556
OG0003314	APOSC_23701	bflo_14212
OG0003315	APOSC_28652	bflo_26618, bflo_01077
OG0003316	APOSC_24704	bflo_24864
OG0003317	APOSC_27860	bflo_23280
OG0003317	APOSC_27859	bflo_23472
OG0003318	APOSC_06088	bflo_11452
OG0003319	APOSC_26103	bflo_06319
OG0003320	APOSC_18916	bflo_10097
OG0003323	APOSC_10997	bflo_15869
OG0003324	APOSC_15048, APOSC_06758	bflo_05150, bflo_22670
OG0003325	APOSC_20628	bflo_08410
OG0003326	APOSC_05346	bflo_09789
OG0003327	APOSC_25953	bflo_15914
OG0003328	APOSC_07445	bflo_00597, bflo_00596
OG0003329	APOSC_17606	bflo_06538
OG0003330	APOSC_12519, APOSC_12520	bflo_05318
OG0003331	APOSC_14662	bflo_20334
OG0003332	APOSC_06501	bflo_06531
OG0003333	APOSC_20676, APOSC_20675	bflo_03278
OG0003334	APOSC_09239	bflo_07602
OG0003335	APOSC_22973, APOSC_26808, APOSC_25100	bflo_16036
OG0003336	APOSC_12100	bflo_16347
OG0003337	APOSC_17322	bflo_24672
OG0003340	APOSC_00595	bflo_00966
OG0003341	APOSC_08089	bflo_13784
OG0003342	APOSC_29102, APOSC_29101	bflo_08333
