Orthogroup	APOSC_ok	XENTR
OG0004007	APOSC_15413	XENTR00335, XENTR12145
OG0004009	APOSC_06993	XENTR12738, XENTR07565
OG0004010	APOSC_29079	XENTR15365
OG0004011	APOSC_05203	XENTR09432, XENTR02695
OG0004012	APOSC_16235	XENTR08974
OG0004014	APOSC_20610	XENTR16545
OG0004015	APOSC_17114	XENTR07793
OG0004016	APOSC_22784	XENTR08559
OG0004017	APOSC_19336	XENTR14676
OG0004019	APOSC_05230	XENTR14133
OG0004021	APOSC_11091	XENTR01515
OG0004022	APOSC_12529	XENTR07692
OG0004023	APOSC_09668	XENTR12549, XENTR09886
OG0004024	APOSC_24614	XENTR10419
OG0004025	APOSC_18540	XENTR15063
OG0004027	APOSC_22364, APOSC_17364	XENTR05193, XENTR01694
OG0004028	APOSC_12300	XENTR07292
OG0004029	APOSC_23175	XENTR14070
OG0004031	APOSC_23905	XENTR02095
OG0004032	APOSC_10005	XENTR14175, XENTR14174, XENTR10565
OG0004033	APOSC_11152	XENTR07511
OG0004035	APOSC_20229	XENTR18213, XENTR18419
OG0004036	APOSC_26656	XENTR00661
OG0004037	APOSC_28831	XENTR08593
OG0004038	APOSC_01523	XENTR14795
OG0004039	APOSC_16429	XENTR14249, XENTR17899
OG0004041	APOSC_21580	XENTR00599
OG0004042	APOSC_19825	XENTR16635
OG0004043	APOSC_00567	XENTR06092
OG0004044	APOSC_05770	XENTR01872
OG0004045	APOSC_14071, APOSC_14073, APOSC_14072	XENTR13376
OG0004046	APOSC_03950, APOSC_05400	XENTR13914
OG0004047	APOSC_21433	XENTR09809
OG0004048	APOSC_03269	XENTR08968, XENTR08876
OG0004049	APOSC_16733	XENTR08475, XENTR05908, XENTR11386
OG0004051	APOSC_25343	XENTR17604, XENTR07177
OG0004052	APOSC_23309	XENTR14748
OG0004053	APOSC_19964	XENTR05712, XENTR12155
OG0004054	APOSC_22506	XENTR03843, XENTR02105
OG0004055	APOSC_24425	XENTR07492, XENTR07490, XENTR07491
OG0004056	APOSC_26145	XENTR16767
OG0004056	APOSC_12387	XENTR16960
OG0004057	APOSC_25009	XENTR00723
OG0004059	APOSC_17749	XENTR02089
OG0004060	APOSC_16549, APOSC_14343	XENTR10032
OG0004061	APOSC_15590	XENTR00001
OG0004062	APOSC_28106, APOSC_18721	XENTR18647, XENTR08862, XENTR10337
OG0004063	APOSC_25045	XENTR04591
OG0004064	APOSC_04465	XENTR04196
OG0004065	APOSC_27712	XENTR13020
OG0004066	APOSC_23734	XENTR12212
OG0004067	APOSC_24467	XENTR14385
OG0004068	APOSC_03690, APOSC_21467, APOSC_17543	XENTR08780
OG0004069	APOSC_23393, APOSC_23392	XENTR09185
OG0004070	APOSC_25704	XENTR11830
OG0004071	APOSC_26899	XENTR01305, XENTR15592, XENTR09667, XENTR09668
OG0004072	APOSC_16871	XENTR02752
OG0004073	APOSC_26782	XENTR11511, XENTR02540
OG0004075	APOSC_15061, APOSC_07499	XENTR00982
OG0004076	APOSC_17521	XENTR13769
OG0004077	APOSC_16374	XENTR16417
OG0004079	APOSC_18093	XENTR01034
OG0004080	APOSC_26211, APOSC_26210	XENTR04210, XENTR17702
OG0004081	APOSC_09127	XENTR09630, XENTR16082
OG0004082	APOSC_04843	XENTR03276
OG0004083	APOSC_05092	XENTR09602
OG0004084	APOSC_14613	XENTR03635
OG0004085	APOSC_16126	XENTR02748
OG0004086	APOSC_12553	XENTR00590
OG0004087	APOSC_05303	XENTR08763
OG0004088	APOSC_06799, APOSC_06800	XENTR12362, XENTR11015
OG0004089	APOSC_13671	XENTR15591
OG0004090	APOSC_24285, APOSC_20269	XENTR05223
OG0004091	APOSC_12845	XENTR04711
OG0004092	APOSC_18299	XENTR15001, XENTR15101
OG0004093	APOSC_16358	XENTR15684
OG0004094	APOSC_04403	XENTR14516
OG0004095	APOSC_23518, APOSC_16725	XENTR04765
OG0004096	APOSC_13674	XENTR04695
OG0004097	APOSC_02415, APOSC_15719	XENTR14379
OG0004098	APOSC_08501, APOSC_08500	XENTR09195, XENTR00362
OG0004099	APOSC_18713	XENTR07018, XENTR03906
OG0004100	APOSC_15294	XENTR15549, XENTR15547
OG0004101	APOSC_13319	XENTR13964
OG0004102	APOSC_25199	XENTR02021
OG0004104	APOSC_18419	XENTR08622
OG0004105	APOSC_20157, APOSC_20158	XENTR00235
OG0004106	APOSC_10773	XENTR04092
OG0004108	APOSC_13048	XENTR07571
OG0004110	APOSC_11200	XENTR18262
OG0004111	APOSC_09767	XENTR05171, XENTR05170, XENTR05169, XENTR05168
OG0004112	APOSC_07040	XENTR18035
OG0004113	APOSC_14445	XENTR11125
OG0004114	APOSC_10050	XENTR11643
OG0004115	APOSC_10833	XENTR10408
OG0004116	APOSC_01511, APOSC_01512	XENTR06030
OG0004117	APOSC_13222, APOSC_13221	XENTR06588
OG0004118	APOSC_06300	XENTR00736
OG0004119	APOSC_04401, APOSC_04402	XENTR07270
OG0004120	APOSC_22567, APOSC_22568	XENTR09438
OG0004121	APOSC_26762	XENTR08429
OG0004123	APOSC_21789, APOSC_21790	XENTR18443, XENTR02606
OG0004124	APOSC_08825	XENTR02997, XENTR06594
OG0004125	APOSC_11946	XENTR09786
OG0004126	APOSC_01843	XENTR02624, XENTR17192
OG0004127	APOSC_07047	XENTR09339
OG0004129	APOSC_17304, APOSC_28066	XENTR05980
OG0004131	APOSC_25999	XENTR00865
OG0004132	APOSC_10373	XENTR08207
OG0004133	APOSC_04232	XENTR08580, XENTR08835
OG0004135	APOSC_06031	XENTR14499
OG0004136	APOSC_21530	XENTR14548
OG0004137	APOSC_00636	XENTR05727
OG0004139	APOSC_17399	XENTR09190, XENTR12366, XENTR15382
OG0004140	APOSC_06873, APOSC_06874	XENTR05945
OG0004141	APOSC_16231	XENTR07977, XENTR09656
OG0004142	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815	XENTR15552
OG0004143	APOSC_27168, APOSC_27167	XENTR14330
OG0004144	APOSC_00660	XENTR10488, XENTR16335
OG0004145	APOSC_15326	XENTR06685
OG0004146	APOSC_14892	XENTR10320
OG0004147	APOSC_19122	XENTR18396
OG0004148	APOSC_15043, APOSC_15044	XENTR06933
OG0004149	APOSC_02970, APOSC_02971	XENTR10834
OG0004150	APOSC_13759	XENTR03403
OG0004151	APOSC_00107	XENTR00487
OG0004153	APOSC_08022	XENTR02143
OG0004154	APOSC_22416	XENTR06055
OG0004155	APOSC_11654, APOSC_19206	XENTR16141
OG0004156	APOSC_06425	XENTR00751, XENTR10996
OG0004157	APOSC_27434	XENTR18358
OG0004158	APOSC_10209	XENTR18490
OG0004159	APOSC_12951	XENTR12092
OG0004160	APOSC_03754	XENTR00315
OG0004161	APOSC_20917	XENTR09910
OG0004164	APOSC_18496	XENTR07533
OG0004166	APOSC_13131	XENTR02693
OG0004167	APOSC_00650	XENTR11620
OG0004168	APOSC_04235	XENTR07704
OG0004169	APOSC_25303	XENTR16574
OG0004171	APOSC_27996, APOSC_27995	XENTR11673
OG0004174	APOSC_11600	XENTR05736
OG0004175	APOSC_14869	XENTR11021
OG0004176	APOSC_27087	XENTR01051
OG0004178	APOSC_21497	XENTR17208
OG0004179	APOSC_26029	XENTR12520, XENTR09133
OG0004180	APOSC_05627	XENTR17753, XENTR17078
OG0004181	APOSC_19298, APOSC_19299	XENTR05491
OG0004182	APOSC_22372, APOSC_24923	XENTR11405
OG0004183	APOSC_23810	XENTR10310
OG0004184	APOSC_01611	XENTR07501
OG0004185	APOSC_24657	XENTR07973
OG0004186	APOSC_12750	XENTR14918, XENTR07489
OG0004187	APOSC_18178	XENTR07777, XENTR12420, XENTR19105
OG0004188	APOSC_19051	XENTR01635, XENTR09043
OG0004190	APOSC_03589	XENTR07315
OG0004214	APOSC_21908, APOSC_21906, APOSC_21907	XENTR02140
OG0004215	APOSC_16447	XENTR11110
OG0004216	APOSC_18234	XENTR16489
OG0004217	APOSC_15366, APOSC_15365	XENTR12749
OG0004218	APOSC_15148	XENTR09333
OG0004219	APOSC_25433, APOSC_25434	XENTR05410
OG0004220	APOSC_28409, APOSC_28408	XENTR19132
OG0004222	APOSC_24192	XENTR03863
OG0004223	APOSC_28636, APOSC_28635	XENTR11343
OG0004225	APOSC_27259	XENTR05236, XENTR01889
OG0004226	APOSC_11744	XENTR12961
OG0004227	APOSC_07436	XENTR09239
OG0004229	APOSC_18807	XENTR09293
OG0004230	APOSC_11830	XENTR06029, XENTR18693
OG0004231	APOSC_04324	XENTR07588
OG0004232	APOSC_20829, APOSC_20830	XENTR14755
OG0004234	APOSC_10718	XENTR06240
OG0004235	APOSC_13621	XENTR07323
OG0004236	APOSC_09759	XENTR09087
OG0004237	APOSC_08707, APOSC_07559	XENTR03566
OG0004238	APOSC_13447	XENTR02118
OG0004239	APOSC_00833	XENTR02464
OG0004240	APOSC_01716	XENTR14102
OG0004241	APOSC_26715	XENTR07243
OG0004243	APOSC_21071	XENTR02756
OG0004245	APOSC_10499, APOSC_10498, APOSC_10497	XENTR13102
OG0004246	APOSC_02127	XENTR10841
OG0004247	APOSC_11597, APOSC_28927, APOSC_11598	XENTR05707
OG0004248	APOSC_02729	XENTR02442
OG0004249	APOSC_05383	XENTR14714
OG0004250	APOSC_22267	XENTR13434
OG0004251	APOSC_06011	XENTR04013
OG0004252	APOSC_15635	XENTR01265
OG0004253	APOSC_17061	XENTR14684, XENTR07125
OG0004254	APOSC_08300	XENTR02285
OG0004255	APOSC_05604	XENTR08386
OG0004257	APOSC_16172	XENTR00860
OG0004258	APOSC_15994	XENTR15149
OG0004259	APOSC_13815, APOSC_13814	XENTR05280
OG0004260	APOSC_11794	XENTR08524
OG0004261	APOSC_10630	XENTR17138
OG0004262	APOSC_02898	XENTR03026
OG0004263	APOSC_25349	XENTR18355
OG0004264	APOSC_15069	XENTR11427, XENTR02228
OG0004265	APOSC_13935	XENTR01292
OG0004267	APOSC_05994, APOSC_05993	XENTR05430, XENTR16646
OG0004268	APOSC_02867	XENTR16315
OG0004269	APOSC_26344	XENTR08648
OG0004270	APOSC_08577	XENTR15859
OG0004271	APOSC_03782	XENTR02370
OG0004272	APOSC_04474	XENTR04240
OG0004273	APOSC_19429	XENTR07324
OG0004274	APOSC_26837	XENTR00473, XENTR15777
OG0004275	APOSC_18680	XENTR02366, XENTR11914
OG0004277	APOSC_13693	XENTR14387
OG0004279	APOSC_07885	XENTR14989
OG0004280	APOSC_04873	XENTR10748
OG0004281	APOSC_21034	XENTR18517
OG0004281	APOSC_06671	XENTR18518
OG0004282	APOSC_02423	XENTR04076
OG0004283	APOSC_16308	XENTR03463
OG0004284	APOSC_01925	XENTR12171, XENTR15187
OG0004285	APOSC_03562	XENTR08748
OG0004286	APOSC_15917	XENTR03668
OG0004287	APOSC_26057	XENTR10948
OG0004288	APOSC_01399, APOSC_07188	XENTR13701
OG0004289	APOSC_21362	XENTR09034
OG0004290	APOSC_01455	XENTR09552, XENTR12944
OG0004291	APOSC_10039	XENTR07498
OG0004292	APOSC_09946	XENTR16091
OG0004295	APOSC_09213	XENTR10638
OG0004296	APOSC_26593	XENTR04332
OG0004297	APOSC_02921	XENTR11758
OG0004298	APOSC_05561	XENTR15631, XENTR15632
OG0004299	APOSC_24511	XENTR16510
OG0004300	APOSC_16240	XENTR04840
OG0004301	APOSC_06274	XENTR16663
OG0004302	APOSC_19513	XENTR16178
OG0004303	APOSC_24805	XENTR15590
OG0004304	APOSC_08537	XENTR01480, XENTR00786
OG0004305	APOSC_13535	XENTR13288
OG0004306	APOSC_27082	XENTR02165, XENTR02164
OG0004307	APOSC_13498	XENTR09783
OG0004308	APOSC_21945	XENTR00676
OG0004309	APOSC_21721	XENTR16256
OG0004310	APOSC_02803	XENTR12153, XENTR08109
OG0004311	APOSC_26182	XENTR08099, XENTR13869
OG0004312	APOSC_18207	XENTR06276
OG0004314	APOSC_20468	XENTR03952, XENTR14943
OG0004315	APOSC_13906	XENTR10505
OG0004316	APOSC_18673	XENTR00291
OG0004317	APOSC_12017	XENTR06347
OG0004318	APOSC_23679	XENTR13838
OG0004319	APOSC_18325	XENTR12729, XENTR16401
OG0004322	APOSC_26489	XENTR02157
OG0004324	APOSC_00330	XENTR13333
OG0004325	APOSC_03815	XENTR01927
OG0004327	APOSC_02149, APOSC_02601	XENTR14732
OG0004328	APOSC_00739	XENTR02447
OG0004330	APOSC_23881, APOSC_16360	XENTR09044
OG0004331	APOSC_03020	XENTR06669
OG0004332	APOSC_05532	XENTR06028
OG0004333	APOSC_28574	XENTR05026
OG0004335	APOSC_08465, APOSC_08464	XENTR13834
OG0004336	APOSC_11848	XENTR16521, XENTR05131, XENTR18211
OG0004337	APOSC_04062, APOSC_04059, APOSC_04060	XENTR18995
OG0004338	APOSC_18224, APOSC_10748, APOSC_07049	XENTR09719
OG0004342	APOSC_21988, APOSC_21987	XENTR01054
OG0004343	APOSC_00769	XENTR02018
OG0004344	APOSC_16644	XENTR10220
OG0004345	APOSC_22925	XENTR06180
OG0004346	APOSC_06434, APOSC_06435	XENTR00433
OG0004347	APOSC_08065, APOSC_11892	XENTR07124
OG0004348	APOSC_28686, APOSC_28688, APOSC_28687	XENTR02314
OG0004349	APOSC_14515	XENTR02391
OG0004350	APOSC_22010	XENTR03571
OG0004352	APOSC_14704	XENTR09638
OG0004353	APOSC_11748, APOSC_11747	XENTR16070
OG0004354	APOSC_06624	XENTR04545
OG0004355	APOSC_01153	XENTR07976, XENTR10102
OG0004356	APOSC_15655	XENTR06247
OG0004357	APOSC_28000, APOSC_16304	XENTR08914, XENTR01920
OG0004358	APOSC_02914	XENTR11117
OG0004359	APOSC_28538, APOSC_28537	XENTR06807
OG0004360	APOSC_08667	XENTR12875
OG0004361	APOSC_24002	XENTR01312
OG0004362	APOSC_23840	XENTR12262, XENTR01742
OG0004364	APOSC_02494, APOSC_02495, APOSC_29028	XENTR11370
OG0004365	APOSC_18479	XENTR12130
OG0004366	APOSC_22180	XENTR00500
OG0004367	APOSC_20905	XENTR18829, XENTR18999
OG0004368	APOSC_24515	XENTR03944, XENTR15526
OG0004369	APOSC_11140, APOSC_23833	XENTR11040
OG0004370	APOSC_05468	XENTR15518
OG0004373	APOSC_08422, APOSC_08079	XENTR00323
OG0004374	APOSC_11001, APOSC_28161	XENTR16529
OG0004375	APOSC_22061, APOSC_22062	XENTR08120
OG0004376	APOSC_03057	XENTR07129, XENTR04540
OG0004377	APOSC_18261	XENTR06554
OG0004378	APOSC_06765	XENTR04941
OG0004379	APOSC_24408	XENTR12677
OG0004380	APOSC_24668	XENTR19120
OG0004381	APOSC_01881	XENTR18220
OG0004382	APOSC_05467	XENTR05834
OG0004383	APOSC_03307, APOSC_03308, APOSC_03306	XENTR10950, XENTR10949
OG0004384	APOSC_13493, APOSC_13495, APOSC_13494	XENTR05103
OG0004385	APOSC_06653	XENTR07729
OG0004389	APOSC_06156, APOSC_06157	XENTR00308
OG0004390	APOSC_08698, APOSC_08696, APOSC_08697	XENTR09925
OG0004391	APOSC_28521	XENTR05650, XENTR04998
OG0004392	APOSC_05231	XENTR08920
OG0004393	APOSC_03433	XENTR08850
OG0004395	APOSC_07133	XENTR10110
OG0004396	APOSC_03257	XENTR16480
OG0004397	APOSC_23744	XENTR07268, XENTR15098
OG0004398	APOSC_17705	XENTR01613
OG0004399	APOSC_22477, APOSC_22476	XENTR02783, XENTR01338
OG0004400	APOSC_15952	XENTR04523, XENTR04524
OG0004401	APOSC_05845	XENTR00790
OG0004403	APOSC_09622	XENTR12123
OG0004404	APOSC_18017, APOSC_07703	XENTR05022
OG0004405	APOSC_14805, APOSC_14804	XENTR01271
OG0004406	APOSC_00075, APOSC_00074	XENTR12792, XENTR06682
OG0004407	APOSC_00103, APOSC_00104	XENTR11714
OG0004408	APOSC_25104, APOSC_25103	XENTR14283
OG0004409	APOSC_24925	XENTR11912, XENTR02365
OG0004413	APOSC_00838, APOSC_00839	XENTR04845
OG0004414	APOSC_23058	XENTR10946
OG0004415	APOSC_04509	XENTR10485
OG0004417	APOSC_07939	XENTR00369
OG0004418	APOSC_06342	XENTR03415
OG0004419	APOSC_27089	XENTR01954
OG0004420	APOSC_01938	XENTR16061, XENTR04098, XENTR04405
OG0004421	APOSC_27707	XENTR07029
OG0004422	APOSC_23964	XENTR11234, XENTR05843
OG0004423	APOSC_27132	XENTR08365
OG0004424	APOSC_22699	XENTR11298
OG0004425	APOSC_27479	XENTR17641, XENTR12250
OG0004426	APOSC_18555	XENTR09040
OG0004427	APOSC_07384	XENTR00494, XENTR14360
OG0004460	APOSC_11378	XENTR13298
OG0004461	APOSC_09578	XENTR17329, XENTR02533
OG0004462	APOSC_03810	XENTR02713
OG0004463	APOSC_13610	XENTR04529, XENTR14681
OG0004465	APOSC_27612, APOSC_07492	XENTR03018
OG0004467	APOSC_08131, APOSC_08130	XENTR10318, XENTR06318
OG0004468	APOSC_04083	XENTR14274
OG0004471	APOSC_23990	XENTR00144
OG0004472	APOSC_24611	XENTR00749, XENTR00750
OG0004474	APOSC_14066	XENTR12032
OG0004475	APOSC_14655, APOSC_14656	XENTR05597
OG0004476	APOSC_28912	XENTR00796
OG0004477	APOSC_09595, APOSC_19809	XENTR15352, XENTR10053
OG0004478	APOSC_09228	XENTR09560
OG0004479	APOSC_27243	XENTR07670
OG0004480	APOSC_09626	XENTR16993
OG0004481	APOSC_01303, APOSC_01304	XENTR01473
OG0004482	APOSC_15944	XENTR10601
OG0004483	APOSC_10427	XENTR17280
OG0004484	APOSC_26538	XENTR11603
OG0004485	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443	XENTR05708
OG0004487	APOSC_16521	XENTR05512, XENTR05509, XENTR05510, XENTR05511
OG0004488	APOSC_14403	XENTR17026
OG0004489	APOSC_02546	XENTR16138
OG0004490	APOSC_26766	XENTR11487
OG0004492	APOSC_15415, APOSC_10060, APOSC_04007	XENTR07645
OG0004493	APOSC_16878	XENTR12768
OG0004494	APOSC_17707	XENTR00973, XENTR00972
OG0004495	APOSC_02433	XENTR04018
OG0004496	APOSC_01447	XENTR12973
OG0004497	APOSC_14596	XENTR14301
OG0004498	APOSC_17715	XENTR10412
OG0004499	APOSC_17019, APOSC_17018	XENTR05546, XENTR11717
OG0004500	APOSC_22983	XENTR10700, XENTR10699
OG0004502	APOSC_25796	XENTR17400, XENTR17398, XENTR17399
OG0004503	APOSC_02535	XENTR14221
OG0004505	APOSC_11357	XENTR01116, XENTR01117
OG0004506	APOSC_05112	XENTR13727
OG0004507	APOSC_10102	XENTR03425
OG0004508	APOSC_21272	XENTR02525, XENTR02524
OG0004509	APOSC_20036	XENTR03935
OG0004510	APOSC_14424	XENTR03962
OG0004511	APOSC_18981	XENTR00822, XENTR10201
OG0004512	APOSC_16199	XENTR03832
OG0004514	APOSC_02680	XENTR00881
OG0004515	APOSC_19569	XENTR02016
OG0004516	APOSC_04046	XENTR04054
OG0004517	APOSC_24629	XENTR13124
OG0004518	APOSC_08232	XENTR07756
OG0004519	APOSC_06794	XENTR11913
OG0004520	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580	XENTR09651
OG0004523	APOSC_28480	XENTR18329
OG0004524	APOSC_27372	XENTR04778
OG0004525	APOSC_21081	XENTR09291
OG0004526	APOSC_23081	XENTR15609
OG0004527	APOSC_19190	XENTR00456
OG0004529	APOSC_09056, APOSC_09055	XENTR05758
OG0004530	APOSC_18566	XENTR14376, XENTR03964
OG0004531	APOSC_00170	XENTR11135
OG0004532	APOSC_19189	XENTR11080
OG0004533	APOSC_11139	XENTR11245, XENTR16773
OG0004534	APOSC_18797	XENTR13192
OG0004535	APOSC_09549	XENTR12654
OG0004536	APOSC_16143, APOSC_16144	XENTR06593
OG0004537	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790	XENTR07746
OG0004538	APOSC_06047	XENTR11687
OG0004539	APOSC_28990	XENTR06560, XENTR11278
OG0004540	APOSC_09272	XENTR01878
OG0004542	APOSC_22755	XENTR01276
OG0004543	APOSC_00139	XENTR13966, XENTR13965
OG0004544	APOSC_07199	XENTR14557
OG0004545	APOSC_24266, APOSC_24267	XENTR05802
OG0004546	APOSC_00630, APOSC_22280	XENTR11757
OG0004547	APOSC_09902	XENTR10791, XENTR06018
OG0004548	APOSC_25627, APOSC_25626	XENTR11954
OG0004549	APOSC_14284, APOSC_14285	XENTR17964, XENTR17963
OG0004550	APOSC_28929	XENTR08942
OG0004551	APOSC_02915	XENTR13993
OG0004552	APOSC_21731	XENTR18114
OG0004553	APOSC_12207	XENTR04020
OG0004554	APOSC_13446	XENTR06056
OG0004555	APOSC_15225	XENTR08168
OG0004556	APOSC_22315	XENTR14968
OG0004557	APOSC_28749	XENTR07094, XENTR03173
OG0004558	APOSC_19379	XENTR17229, XENTR19018
OG0004559	APOSC_23773	XENTR09793
OG0004560	APOSC_20985	XENTR08583
OG0004561	APOSC_25438, APOSC_25439	XENTR09028
OG0004563	APOSC_14680	XENTR04438
OG0004564	APOSC_25145	XENTR08998
OG0004565	APOSC_10903	XENTR07621
OG0004566	APOSC_19237	XENTR15836, XENTR04511
OG0004567	APOSC_19708, APOSC_19707	XENTR13930
OG0004568	APOSC_07206	XENTR03875
OG0004569	APOSC_28318, APOSC_28317	XENTR00817
OG0004570	APOSC_06974	XENTR01634, XENTR09045
OG0004571	APOSC_01633	XENTR02902
OG0004572	APOSC_28774	XENTR09340
OG0004573	APOSC_22038	XENTR04046
OG0004574	APOSC_18978	XENTR07069, XENTR17501
OG0004576	APOSC_12457	XENTR08967, XENTR08877
OG0004577	APOSC_00393	XENTR13602
OG0004578	APOSC_03074	XENTR06163
OG0004579	APOSC_17666	XENTR17330
OG0004580	APOSC_25313	XENTR12037
OG0004581	APOSC_09764, APOSC_09765	XENTR13391
OG0004582	APOSC_05848	XENTR02772
OG0004583	APOSC_24465, APOSC_25925, APOSC_23947	XENTR07476
OG0004584	APOSC_11244	XENTR11392
OG0004585	APOSC_08928, APOSC_08929	XENTR07684
OG0004587	APOSC_03006	XENTR03565, XENTR03564
OG0004589	APOSC_06495	XENTR14980, XENTR06532, XENTR06533
OG0004590	APOSC_13381	XENTR04031
OG0004591	APOSC_28057	XENTR07363
OG0004592	APOSC_05155	XENTR17519
OG0004593	APOSC_02700	XENTR09764
OG0004594	APOSC_25000	XENTR10141
OG0004595	APOSC_02806	XENTR06910
OG0004597	APOSC_03956	XENTR08163
OG0004601	APOSC_13137, APOSC_13135, APOSC_13136	XENTR06793
OG0004602	APOSC_25001	XENTR09792
OG0004603	APOSC_27918	XENTR01817
OG0004605	APOSC_16868, APOSC_16867	XENTR01842, XENTR01844
OG0004606	APOSC_20745	XENTR15899
OG0004607	APOSC_09406	XENTR04536, XENTR04040
OG0004608	APOSC_10320	XENTR16188, XENTR16189
OG0004609	APOSC_18308, APOSC_13911	XENTR16103
OG0004610	APOSC_03915	XENTR12122
OG0004611	APOSC_04319	XENTR13026
OG0004612	APOSC_01071, APOSC_01073	XENTR12441
OG0004613	APOSC_04879, APOSC_08973	XENTR12502
OG0004614	APOSC_01798	XENTR06617, XENTR06618, XENTR12809, XENTR12810
OG0004615	APOSC_02446	XENTR06169, XENTR04005
OG0004616	APOSC_12974, APOSC_12975	XENTR05385
OG0004617	APOSC_18294	XENTR17100, XENTR08959
OG0004619	APOSC_17300	XENTR06929
OG0004620	APOSC_09421	XENTR03756
OG0004621	APOSC_27624	XENTR11915
OG0004622	APOSC_04139	XENTR06548
OG0004625	APOSC_22602, APOSC_05518, APOSC_22603	XENTR00859
OG0004626	APOSC_12611	XENTR07264
OG0004627	APOSC_15400	XENTR06310
OG0004628	APOSC_06246, APOSC_06247	XENTR06954, XENTR08395
OG0004629	APOSC_27869	XENTR10455
OG0004630	APOSC_15915	XENTR04232
OG0004631	APOSC_27725	XENTR08686
OG0004632	APOSC_27014	XENTR17581
OG0004633	APOSC_09565, APOSC_09566	XENTR03277
OG0004634	APOSC_28548	XENTR06011
OG0004635	APOSC_14663	XENTR11060
OG0004637	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042	XENTR03728
OG0004638	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084	XENTR13657
OG0004639	APOSC_13364	XENTR07750
OG0004641	APOSC_28019	XENTR17163
OG0004642	APOSC_22463	XENTR10151
OG0004643	APOSC_22738	XENTR01592
OG0004644	APOSC_28437	XENTR05543, XENTR05542
OG0004645	APOSC_19328	XENTR15963
OG0004646	APOSC_12361	XENTR01464, XENTR14068
OG0004647	APOSC_23966, APOSC_13087	XENTR03408
OG0004648	APOSC_22091, APOSC_12036, APOSC_12035	XENTR13808
OG0004649	APOSC_06462	XENTR04062, XENTR00829
OG0004651	APOSC_27283	XENTR16137
OG0004652	APOSC_27302, APOSC_27303, APOSC_27301	XENTR14172
OG0004653	APOSC_13432, APOSC_13431	XENTR03316, XENTR05382, XENTR10835
OG0004654	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555	XENTR15245
OG0004657	APOSC_19831	XENTR09633, XENTR18378
OG0004658	APOSC_21482, APOSC_21483	XENTR00211
OG0004659	APOSC_07030	XENTR13300
OG0004660	APOSC_07764	XENTR04105
OG0004661	APOSC_05134	XENTR07157
OG0004662	APOSC_20920	XENTR06657
OG0004664	APOSC_07353	XENTR08819
OG0004665	APOSC_16342	XENTR00133
OG0004666	APOSC_13360	XENTR02742, XENTR05796
OG0004669	APOSC_19747	XENTR17310
OG0004670	APOSC_01653	XENTR01679
OG0004671	APOSC_26066, APOSC_26065	XENTR10200
OG0004672	APOSC_12045	XENTR03732
OG0004673	APOSC_04782	XENTR01887, XENTR18837
OG0004674	APOSC_09218	XENTR04721
OG0004675	APOSC_16056	XENTR10690
OG0004676	APOSC_10008	XENTR12097
OG0004677	APOSC_26883	XENTR08516
OG0004678	APOSC_07378	XENTR09245
OG0004679	APOSC_01980	XENTR04023
OG0004680	APOSC_20858, APOSC_20857, APOSC_23851	XENTR06627, XENTR05093
OG0004681	APOSC_18164, APOSC_17288	XENTR00528
OG0004682	APOSC_07397	XENTR00011
OG0004683	APOSC_17054	XENTR09470
OG0004684	APOSC_09429	XENTR09471
OG0004685	APOSC_22489	XENTR00826
OG0004686	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968	XENTR03385
OG0004687	APOSC_26487	XENTR08376
OG0004688	APOSC_11316	XENTR00727
OG0004690	APOSC_10397, APOSC_10398	XENTR02109
OG0004691	APOSC_22501	XENTR12526
OG0004692	APOSC_04838, APOSC_25537, APOSC_09130	XENTR12793
OG0004694	APOSC_27421	XENTR12216
OG0004695	APOSC_05727	XENTR07984
OG0004696	APOSC_26053	XENTR08933
OG0004697	APOSC_25711	XENTR01024
OG0004698	APOSC_25233, APOSC_25232	XENTR15336
OG0004699	APOSC_02077	XENTR04958
OG0004700	APOSC_02967	XENTR19117
OG0004702	APOSC_27749	XENTR07319
OG0004703	APOSC_21024	XENTR01132
OG0004704	APOSC_24975, APOSC_18165	XENTR00093
OG0004705	APOSC_15897	XENTR05923, XENTR08822, XENTR08821
OG0004706	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790	XENTR03339, XENTR10846, XENTR10847
OG0004707	APOSC_26732	XENTR04913
OG0004708	APOSC_00517	XENTR04042
OG0004711	APOSC_01617	XENTR12598
OG0004728	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742	XENTR03737
OG0004730	APOSC_27787	XENTR11246
OG0004731	APOSC_28248, APOSC_28249	XENTR18388
OG0004732	APOSC_09450	XENTR14688
OG0004733	APOSC_12459	XENTR03412
OG0004735	APOSC_29162	XENTR12602
OG0004736	APOSC_05937, APOSC_05939	XENTR00419
OG0004738	APOSC_26463	XENTR15335
