Orthogroup	APOSC_ok	HELIO_ok
OG0003077	APOSC_23902	HELIO_08466
OG0003078	APOSC_20457	HELIO_05417
OG0003079	APOSC_22913	HELIO_12034
OG0003081	APOSC_05506, APOSC_05505	HELIO_06939
OG0003083	APOSC_25961, APOSC_22026, APOSC_10727, APOSC_25958, APOSC_12425, APOSC_25959, APOSC_02364, APOSC_25963, APOSC_25960, APOSC_25962, APOSC_10733, APOSC_10731, APOSC_22025, APOSC_10729, APOSC_14621, APOSC_01339, APOSC_22029, APOSC_25965, APOSC_25964, APOSC_17014, APOSC_22027, APOSC_10730, APOSC_10726, APOSC_10725, APOSC_10728, APOSC_10732	HELIO_00221
OG0003084	APOSC_08618, APOSC_08617	HELIO_07579
OG0003085	APOSC_10849	HELIO_07662
OG0003085	APOSC_10568	HELIO_07179, HELIO_00827
OG0003086	APOSC_26201, APOSC_12144, APOSC_26200, APOSC_15456	HELIO_04584
OG0003101	APOSC_03962	HELIO_07909
OG0003104	APOSC_18853	HELIO_10296
OG0003105	APOSC_14568	HELIO_09603
OG0003106	APOSC_22756	HELIO_01110
OG0003107	APOSC_13572, APOSC_13571, APOSC_24099	HELIO_07326
OG0003108	APOSC_20208	HELIO_02749
OG0003109	APOSC_02192, APOSC_02194	HELIO_01176
OG0003110	APOSC_10505, APOSC_11675, APOSC_19204	HELIO_02879
OG0003111	APOSC_07657	HELIO_06075
OG0003112	APOSC_08326	HELIO_11141
OG0003114	APOSC_08728	HELIO_11712
OG0003115	APOSC_05210	HELIO_03185
OG0003116	APOSC_03941	HELIO_12513
OG0003118	APOSC_13716	HELIO_06562
OG0003119	APOSC_27843	HELIO_00761
OG0003120	APOSC_14132, APOSC_04419, APOSC_04418	HELIO_07299
OG0003120	APOSC_09965	HELIO_12609
OG0003121	APOSC_14507	HELIO_08859
OG0003122	APOSC_12979	HELIO_06710
OG0003124	APOSC_07349, APOSC_07348	HELIO_08012
OG0003125	APOSC_16703	HELIO_10746
OG0003127	APOSC_01357	HELIO_04631
OG0003128	APOSC_07324	HELIO_06948
OG0003130	APOSC_21592	HELIO_08736
OG0003131	APOSC_06347, APOSC_12050, APOSC_16974, APOSC_16916, APOSC_16973	HELIO_00277
OG0003132	APOSC_17640, APOSC_17639	HELIO_04923
OG0003133	APOSC_26130	HELIO_02835
OG0003133	APOSC_05574, APOSC_05575, APOSC_05576	HELIO_09007
OG0003133	APOSC_20780	HELIO_12270
OG0003134	APOSC_13741	HELIO_10772
OG0003135	APOSC_10627, APOSC_19629	HELIO_09441
OG0003136	APOSC_03102	HELIO_01694
OG0003137	APOSC_20540	HELIO_04487
OG0003138	APOSC_19584	HELIO_07469
OG0003142	APOSC_07232	HELIO_02394
OG0003143	APOSC_26030	HELIO_05653
OG0003144	APOSC_16927, APOSC_16926	HELIO_08805, HELIO_03417
OG0003145	APOSC_10319, APOSC_20874	HELIO_05596
OG0003146	APOSC_07075	HELIO_05913
OG0003147	APOSC_18397	HELIO_02388
OG0003148	APOSC_21523	HELIO_09068
OG0003150	APOSC_07694	HELIO_04239
OG0003151	APOSC_16617	HELIO_00768
OG0003152	APOSC_22513	HELIO_05013
OG0003153	APOSC_26183	HELIO_01955
OG0003154	APOSC_06994	HELIO_10327
OG0003155	APOSC_08228	HELIO_11015
OG0003156	APOSC_18642, APOSC_18644	HELIO_09324, HELIO_09323
OG0003157	APOSC_12815	HELIO_06700
OG0003159	APOSC_07797	HELIO_08765
OG0003160	APOSC_27572	HELIO_04756
OG0003161	APOSC_28138	HELIO_10835
OG0003162	APOSC_02911, APOSC_02912	HELIO_02560
OG0003163	APOSC_03590	HELIO_09287
OG0003164	APOSC_27781	HELIO_09851
OG0003165	APOSC_27104	HELIO_04786
OG0003166	APOSC_03403	HELIO_09979
OG0003167	APOSC_14053	HELIO_12275
OG0003169	APOSC_20189	HELIO_08500
OG0003171	APOSC_25907	HELIO_08786
OG0003172	APOSC_05273	HELIO_04597
OG0003173	APOSC_18974	HELIO_11473
OG0003174	APOSC_05372	HELIO_00264
OG0003175	APOSC_19430	HELIO_11871
OG0003176	APOSC_04154	HELIO_05807
OG0003177	APOSC_27339	HELIO_06751
OG0003178	APOSC_23982	HELIO_01460
OG0003179	APOSC_10676	HELIO_10655
OG0003183	APOSC_12138	HELIO_01228
OG0003184	APOSC_10064	HELIO_07973
OG0003185	APOSC_17234	HELIO_04542
OG0003187	APOSC_28348, APOSC_06145, APOSC_06146	HELIO_00272
OG0003188	APOSC_27313	HELIO_07819
OG0003189	APOSC_13962	HELIO_12511
OG0003190	APOSC_09818	HELIO_04199, HELIO_06545
OG0003191	APOSC_21528, APOSC_28691	HELIO_09939
OG0003192	APOSC_15341	HELIO_10231
OG0003193	APOSC_05846	HELIO_03842
OG0003194	APOSC_21816	HELIO_11630
OG0003195	APOSC_19126	HELIO_05599
OG0003196	APOSC_00552	HELIO_01637
OG0003197	APOSC_23003, APOSC_23004	HELIO_12323
OG0003198	APOSC_27357, APOSC_27358	HELIO_01556
OG0003199	APOSC_20188	HELIO_10732
OG0003200	APOSC_27847	HELIO_09839
OG0003201	APOSC_14043	HELIO_10741
OG0003202	APOSC_27051	HELIO_00628
OG0003203	APOSC_00928, APOSC_00929	HELIO_12411
OG0003204	APOSC_03083	HELIO_09427
OG0003206	APOSC_00694, APOSC_00693	HELIO_08652
OG0003207	APOSC_24531, APOSC_20290	HELIO_04788
OG0003208	APOSC_22663	HELIO_09137
OG0003210	APOSC_17493	HELIO_01772
OG0003211	APOSC_19199, APOSC_19198, APOSC_19196, APOSC_19197	HELIO_12582
OG0003212	APOSC_29099	HELIO_01310
OG0003213	APOSC_19508	HELIO_11031
OG0003214	APOSC_18366	HELIO_05250
OG0003215	APOSC_16838, APOSC_16839	HELIO_01923
OG0003217	APOSC_13005	HELIO_01441
OG0003218	APOSC_15489	HELIO_02702
OG0003220	APOSC_10137	HELIO_12154
OG0003221	APOSC_21165	HELIO_05558
OG0003222	APOSC_28884	HELIO_04495
OG0003223	APOSC_03309	HELIO_00004
OG0003225	APOSC_01072, APOSC_05344	HELIO_03805
OG0003226	APOSC_20312	HELIO_03198
OG0003227	APOSC_14106	HELIO_09540
OG0003228	APOSC_12201	HELIO_02794
OG0003229	APOSC_02006	HELIO_12333
OG0003230	APOSC_16300	HELIO_01822
OG0003231	APOSC_23792	HELIO_09943
OG0003233	APOSC_10429	HELIO_04167
OG0003233	APOSC_17132	HELIO_09576
OG0003233	APOSC_13971	HELIO_04108
OG0003234	APOSC_16222	HELIO_00230
OG0003235	APOSC_02018, APOSC_02019	HELIO_02635
OG0003238	APOSC_06592	HELIO_01572
OG0003239	APOSC_06158	HELIO_12569
OG0003250	APOSC_14477, APOSC_14476, APOSC_03219	HELIO_06454
OG0003251	APOSC_01087, APOSC_20351	HELIO_02853
OG0003252	APOSC_18332	HELIO_12715
OG0003253	APOSC_26695	HELIO_01269, HELIO_01268
OG0003254	APOSC_25008	HELIO_02013
OG0003255	APOSC_13275, APOSC_13276	HELIO_03313
OG0003256	APOSC_01167, APOSC_00867	HELIO_00057
OG0003258	APOSC_25989	HELIO_01814
OG0003259	APOSC_04665, APOSC_25225, APOSC_25224, APOSC_04666	HELIO_05468
OG0003260	APOSC_01568, APOSC_01569	HELIO_09298
OG0003261	APOSC_23715	HELIO_09008
OG0003262	APOSC_01608	HELIO_09738
OG0003263	APOSC_10864, APOSC_04917, APOSC_05065	HELIO_06528
OG0003264	APOSC_10052	HELIO_05957
OG0003265	APOSC_12648	HELIO_05075
OG0003266	APOSC_02901	HELIO_11954
OG0003267	APOSC_15562	HELIO_05451
OG0003268	APOSC_18926	HELIO_11848
OG0003269	APOSC_01010	HELIO_11705
OG0003270	APOSC_23736	HELIO_04333
OG0003271	APOSC_18893	HELIO_09704
OG0003272	APOSC_11506	HELIO_09074
OG0003274	APOSC_22768	HELIO_06540
OG0003275	APOSC_26815	HELIO_12630
OG0003278	APOSC_03019, APOSC_03018	HELIO_10318
OG0003279	APOSC_03598	HELIO_09284
OG0003280	APOSC_08149	HELIO_09348
OG0003281	APOSC_22860, APOSC_22859	HELIO_07096
OG0003282	APOSC_22425, APOSC_22426	HELIO_02896
OG0003283	APOSC_05350	HELIO_04347
OG0003286	APOSC_27059, APOSC_07291	HELIO_01444
OG0003286	APOSC_28119	HELIO_05866
OG0003287	APOSC_11817, APOSC_11816	HELIO_02350
OG0003288	APOSC_08027, APOSC_08028	HELIO_08221
OG0003289	APOSC_25294	HELIO_01128
OG0003290	APOSC_22357	HELIO_11498
OG0003291	APOSC_19509	HELIO_02174
OG0003292	APOSC_28210	HELIO_10866
OG0003292	APOSC_20731	HELIO_11148
OG0003293	APOSC_18462	HELIO_08360
OG0003294	APOSC_08073, APOSC_03218	HELIO_09835
OG0003295	APOSC_13157	HELIO_04382
OG0003296	APOSC_07542, APOSC_20409	HELIO_04825
OG0003297	APOSC_19537	HELIO_06575
OG0003298	APOSC_05046, APOSC_05047	HELIO_02188
OG0003299	APOSC_25288	HELIO_09593
OG0003300	APOSC_10134, APOSC_10022	HELIO_08594, HELIO_10525
OG0003302	APOSC_20273, APOSC_02476, APOSC_03947, APOSC_22845, APOSC_17191, APOSC_16365, APOSC_16978, APOSC_02616, APOSC_11566	HELIO_00429
OG0003303	APOSC_00585	HELIO_02870
OG0003304	APOSC_15762	HELIO_10378
OG0003306	APOSC_13804	HELIO_02826
OG0003307	APOSC_25176	HELIO_09634
OG0003309	APOSC_04916	HELIO_10103
OG0003310	APOSC_20993	HELIO_06211
OG0003311	APOSC_08614	HELIO_05785
OG0003312	APOSC_24131	HELIO_07641
OG0003314	APOSC_23701	HELIO_06199
OG0003315	APOSC_28652	HELIO_06277
OG0003316	APOSC_24704	HELIO_04955
OG0003317	APOSC_27860	HELIO_04704, HELIO_06602
OG0003318	APOSC_06088	HELIO_09114
OG0003319	APOSC_26103	HELIO_09121
OG0003320	APOSC_18916	HELIO_07667
OG0003323	APOSC_10997	HELIO_10464
OG0003324	APOSC_15048, APOSC_06758	HELIO_08362
OG0003325	APOSC_20628	HELIO_09071
OG0003326	APOSC_05346	HELIO_11660
OG0003327	APOSC_25953	HELIO_12534
OG0003329	APOSC_17606	HELIO_02507
OG0003330	APOSC_12519, APOSC_12520	HELIO_07578, HELIO_05577
OG0003331	APOSC_14662	HELIO_02767
OG0003332	APOSC_06501, APOSC_11037	HELIO_03785
OG0003333	APOSC_20676, APOSC_20675	HELIO_06153
OG0003334	APOSC_09239	HELIO_02733, HELIO_00316
OG0003335	APOSC_22973, APOSC_26808	HELIO_09042
OG0003336	APOSC_12100	HELIO_03867
OG0003337	APOSC_17322	HELIO_01038
OG0003338	APOSC_12698	HELIO_10346
OG0003340	APOSC_00595	HELIO_01545
OG0003341	APOSC_08089	HELIO_12055
OG0003343	APOSC_10154	HELIO_10253
OG0003344	APOSC_02014, APOSC_02015	HELIO_01718
OG0003345	APOSC_05069	HELIO_04658
OG0003347	APOSC_20227	HELIO_07786
OG0003348	APOSC_25980	HELIO_06884
OG0003349	APOSC_12458	HELIO_12164
OG0003351	APOSC_10926	HELIO_02226
OG0003351	APOSC_13359	HELIO_08314
OG0003352	APOSC_05072	HELIO_01595
OG0003353	APOSC_04886, APOSC_04887	HELIO_09911
OG0003354	APOSC_02148	HELIO_00644
OG0003355	APOSC_23132	HELIO_08886, HELIO_06119
OG0003356	APOSC_06969	HELIO_03350
OG0003357	APOSC_00797, APOSC_00800	HELIO_00345
OG0003358	APOSC_16536	HELIO_01492
OG0003359	APOSC_26597, APOSC_26598	HELIO_03690
OG0003360	APOSC_10952, APOSC_10953	HELIO_10234
OG0003361	APOSC_00516, APOSC_06798	HELIO_12352
OG0003362	APOSC_14702	HELIO_10226
OG0003363	APOSC_23809	HELIO_03763
OG0003364	APOSC_20943, APOSC_20944	HELIO_10249
OG0003365	APOSC_14128	HELIO_08582
OG0003366	APOSC_22846	HELIO_04839
OG0003367	APOSC_08856	HELIO_04573
OG0003368	APOSC_23104	HELIO_01416
OG0003369	APOSC_17312	HELIO_06850
OG0003370	APOSC_27440	HELIO_11000
OG0003372	APOSC_25151	HELIO_02230
OG0003373	APOSC_10165	HELIO_02331
OG0003373	APOSC_15730	HELIO_02692, HELIO_01108, HELIO_01107
OG0003374	APOSC_04421	HELIO_02124
OG0003375	APOSC_12301, APOSC_12302	HELIO_02027
OG0003376	APOSC_26385	HELIO_11921
OG0003377	APOSC_06534	HELIO_08558
OG0003378	APOSC_14216	HELIO_09467
OG0003379	APOSC_15500	HELIO_07891
OG0003380	APOSC_06475	HELIO_08129
OG0003381	APOSC_25031	HELIO_01980
OG0003382	APOSC_14019	HELIO_00905, HELIO_00906
OG0003383	APOSC_25016	HELIO_12143
OG0003384	APOSC_09692	HELIO_02989
OG0003385	APOSC_14005, APOSC_28819	HELIO_09926
OG0003386	APOSC_04892	HELIO_02832
OG0003387	APOSC_15335	HELIO_01155
OG0003388	APOSC_18890	HELIO_00223
OG0003389	APOSC_18961	HELIO_00233
OG0003391	APOSC_07433	HELIO_12678
OG0003392	APOSC_15035, APOSC_15037, APOSC_15038, APOSC_15036	HELIO_03752
OG0003393	APOSC_04031, APOSC_10149, APOSC_01176, APOSC_01177	HELIO_03857
OG0003394	APOSC_04303	HELIO_05269
OG0003396	APOSC_01679	HELIO_09211
OG0003419	APOSC_24829	HELIO_02457
OG0003420	APOSC_19215	HELIO_10401
OG0003421	APOSC_20464	HELIO_01521
OG0003422	APOSC_12687	HELIO_08753
OG0003424	APOSC_23765	HELIO_12054
OG0003425	APOSC_20861	HELIO_11455
OG0003426	APOSC_14543, APOSC_14542	HELIO_05969
OG0003427	APOSC_04831	HELIO_06600
OG0003427	APOSC_06681	HELIO_04888
OG0003429	APOSC_08528, APOSC_02740	HELIO_03900
OG0003430	APOSC_02277	HELIO_07216
OG0003431	APOSC_05302	HELIO_02627
OG0003432	APOSC_04068	HELIO_06375
OG0003433	APOSC_10843	HELIO_11340
OG0003434	APOSC_08572	HELIO_08552
OG0003435	APOSC_16233	HELIO_06428
OG0003436	APOSC_28720	HELIO_09846
OG0003438	APOSC_02097	HELIO_10393
OG0003438	APOSC_05075	HELIO_07303
OG0003441	APOSC_05349	HELIO_00883
OG0003443	APOSC_21858	HELIO_11420
OG0003444	APOSC_27190, APOSC_27191	HELIO_08929
OG0003445	APOSC_06753	HELIO_11640
OG0003446	APOSC_06366	HELIO_04445
OG0003447	APOSC_14224	HELIO_12555
OG0003448	APOSC_12959, APOSC_12960	HELIO_06243
OG0003449	APOSC_17548	HELIO_10411, HELIO_09169
OG0003450	APOSC_01467	HELIO_01298
OG0003451	APOSC_14787	HELIO_02050, HELIO_02049
OG0003452	APOSC_23506	HELIO_00759
OG0003453	APOSC_24552, APOSC_24553	HELIO_00524
OG0003453	APOSC_04336	HELIO_03721
OG0003454	APOSC_03485	HELIO_07210
OG0003455	APOSC_04973	HELIO_04761
OG0003456	APOSC_10391	HELIO_11022
OG0003457	APOSC_25499	HELIO_03135
OG0003458	APOSC_17177	HELIO_01103
OG0003459	APOSC_19131	HELIO_07845
OG0003460	APOSC_09556	HELIO_03777
OG0003461	APOSC_23855, APOSC_02513, APOSC_01284, APOSC_25848, APOSC_25419, APOSC_16582	HELIO_00074
OG0003462	APOSC_12605	HELIO_10720
OG0003463	APOSC_13277	HELIO_02234
OG0003464	APOSC_02590	HELIO_08682, HELIO_08683
OG0003465	APOSC_17657	HELIO_11762
OG0003466	APOSC_05316	HELIO_07353, HELIO_00851
OG0003467	APOSC_08485	HELIO_09149
OG0003468	APOSC_06032	HELIO_03925
OG0003469	APOSC_07978, APOSC_07979	HELIO_09305
OG0003470	APOSC_06657	HELIO_08926
OG0003471	APOSC_19480, APOSC_19479	HELIO_08909
OG0003472	APOSC_28983	HELIO_03492
OG0003473	APOSC_09713	HELIO_10680
OG0003474	APOSC_21466	HELIO_09641
OG0003475	APOSC_12044	HELIO_09101, HELIO_09102
OG0003476	APOSC_18426, APOSC_18425	HELIO_03292
OG0003477	APOSC_28136, APOSC_28137	HELIO_08724
OG0003478	APOSC_06956	HELIO_07187
OG0003479	APOSC_11579	HELIO_04296
OG0003480	APOSC_22791, APOSC_22792	HELIO_09170
OG0003481	APOSC_05224	HELIO_01052
OG0003481	APOSC_08004	HELIO_12354
OG0003482	APOSC_05017	HELIO_11806
OG0003483	APOSC_24644	HELIO_09297
OG0003484	APOSC_13180	HELIO_02087
OG0003485	APOSC_29059	HELIO_01317, HELIO_05627
OG0003487	APOSC_24508	HELIO_01481
OG0003488	APOSC_07632	HELIO_03650
OG0003489	APOSC_01163	HELIO_11702
OG0003490	APOSC_17078	HELIO_09531
OG0003491	APOSC_27592	HELIO_12169
OG0003492	APOSC_12490	HELIO_04826
OG0003493	APOSC_07930	HELIO_09058
OG0003494	APOSC_15939	HELIO_11095
OG0003495	APOSC_13435	HELIO_09765
OG0003496	APOSC_17155	HELIO_05812
OG0003497	APOSC_06959	HELIO_01513
OG0003498	APOSC_07920	HELIO_09734
OG0003499	APOSC_23653	HELIO_04566, HELIO_04195
OG0003500	APOSC_22294, APOSC_22295	HELIO_10237
OG0003501	APOSC_23234	HELIO_00872
OG0003502	APOSC_18703	HELIO_11773
OG0003503	APOSC_02298	HELIO_07145
OG0003505	APOSC_27791	HELIO_03524
OG0003506	APOSC_20588, APOSC_20589	HELIO_08087
OG0003507	APOSC_14632	HELIO_09678
OG0003508	APOSC_16687	HELIO_02722
OG0003509	APOSC_01600	HELIO_11968
OG0003510	APOSC_02259	HELIO_01752
OG0003511	APOSC_17361	HELIO_09304
OG0003512	APOSC_18044	HELIO_03822
OG0003513	APOSC_23790	HELIO_06774
OG0003514	APOSC_25842	HELIO_08202
OG0003515	APOSC_28363	HELIO_01150
OG0003516	APOSC_07258	HELIO_02977
OG0003517	APOSC_08762	HELIO_00750
OG0003518	APOSC_13189	HELIO_01357
OG0003519	APOSC_26019, APOSC_26017, APOSC_26018	HELIO_05466
OG0003520	APOSC_27298, APOSC_09597	HELIO_06238, HELIO_06922
OG0003521	APOSC_19758	HELIO_05214
OG0003522	APOSC_15737	HELIO_08738
OG0003524	APOSC_25697	HELIO_06954, HELIO_06651
OG0003525	APOSC_00186	HELIO_08996
OG0003526	APOSC_03620	HELIO_09793
OG0003528	APOSC_25058	HELIO_06120
OG0003529	APOSC_00775, APOSC_00776	HELIO_09756
OG0003530	APOSC_01811	HELIO_11962
OG0003531	APOSC_06749	HELIO_05168
OG0003532	APOSC_05700	HELIO_02994
OG0003533	APOSC_20660	HELIO_04997
OG0003534	APOSC_16413	HELIO_09244
OG0003535	APOSC_27157	HELIO_02930
OG0003536	APOSC_10287	HELIO_03615
OG0003537	APOSC_25690, APOSC_25688, APOSC_25689	HELIO_05338
OG0003538	APOSC_12153	HELIO_07947
OG0003539	APOSC_28124, APOSC_28123	HELIO_06853
OG0003540	APOSC_04776, APOSC_04777	HELIO_02732
OG0003542	APOSC_25446	HELIO_10371
OG0003543	APOSC_20594	HELIO_01891
OG0003544	APOSC_15667	HELIO_03400
OG0003545	APOSC_01423	HELIO_05328
OG0003546	APOSC_23945	HELIO_08740
OG0003547	APOSC_28667, APOSC_28666	HELIO_11264
OG0003548	APOSC_05144	HELIO_03258
OG0003549	APOSC_15888	HELIO_01543
OG0003550	APOSC_23937	HELIO_10135
OG0003551	APOSC_24999	HELIO_11131
OG0003552	APOSC_13079	HELIO_01828
OG0003553	APOSC_25557	HELIO_05191
OG0003554	APOSC_07264	HELIO_04654
OG0003556	APOSC_16589	HELIO_04836, HELIO_07224
OG0003558	APOSC_07078	HELIO_09026
OG0003560	APOSC_23804	HELIO_11394
OG0003560	APOSC_23803	HELIO_02403
OG0003561	APOSC_05634, APOSC_05633	HELIO_03510
OG0003562	APOSC_04504	HELIO_07501
OG0003563	APOSC_21769	HELIO_02254
OG0003564	APOSC_26128	HELIO_08585
OG0003565	APOSC_05654	HELIO_07480
OG0003566	APOSC_14118	HELIO_03423
OG0003567	APOSC_27651	HELIO_02904
OG0003568	APOSC_24669	HELIO_09743, HELIO_09744
OG0003569	APOSC_26818	HELIO_07355
OG0003570	APOSC_11684	HELIO_06559
OG0003571	APOSC_19334	HELIO_02351
OG0003572	APOSC_10707, APOSC_10706	HELIO_00742
OG0003573	APOSC_22721	HELIO_09111
OG0003575	APOSC_17112, APOSC_19054	HELIO_09728, HELIO_07456, HELIO_07614
OG0003576	APOSC_06059	HELIO_12690
OG0003577	APOSC_13313	HELIO_10105
OG0003578	APOSC_25298, APOSC_25297, APOSC_25299	HELIO_08279, HELIO_08278
OG0003579	APOSC_20893	HELIO_05944
OG0003582	APOSC_10258	HELIO_04947
OG0003597	APOSC_28836	HELIO_02664
OG0003598	APOSC_04757	HELIO_10451
OG0003599	APOSC_02977	HELIO_08540
OG0003600	APOSC_08059	HELIO_08008
OG0003601	APOSC_25575, APOSC_25576	HELIO_07255
OG0003603	APOSC_26660	HELIO_04475
OG0003604	APOSC_19879	HELIO_00754
OG0003606	APOSC_24339, APOSC_23931	HELIO_00969
OG0003607	APOSC_08230	HELIO_09021
OG0003608	APOSC_20138	HELIO_09737
OG0003609	APOSC_21641	HELIO_10480
OG0003609	APOSC_23035, APOSC_21963, APOSC_23036, APOSC_26843, APOSC_23038, APOSC_23037, APOSC_23039, APOSC_16503, APOSC_19788, APOSC_10979, APOSC_10982, APOSC_10977	HELIO_03846, HELIO_05497
OG0003610	APOSC_06489	HELIO_12163
OG0003611	APOSC_27392	HELIO_01894
OG0003613	APOSC_02881	HELIO_01893
OG0003615	APOSC_11360	HELIO_01584
OG0003617	APOSC_11452	HELIO_03494
OG0003619	APOSC_04035, APOSC_04036	HELIO_07057
OG0003620	APOSC_04440	HELIO_09212
OG0003621	APOSC_23124, APOSC_23123	HELIO_07026
OG0003622	APOSC_16583	HELIO_11126
OG0003624	APOSC_08169	HELIO_09617
OG0003625	APOSC_21607	HELIO_08066
OG0003627	APOSC_10236	HELIO_01019
OG0003628	APOSC_05325, APOSC_09088, APOSC_05324	HELIO_05594
OG0003629	APOSC_26137	HELIO_07219
OG0003630	APOSC_17756, APOSC_17755, APOSC_17757	HELIO_01750
OG0003631	APOSC_17097	HELIO_10254
OG0003633	APOSC_17860	HELIO_08998
OG0003634	APOSC_17799	HELIO_04555
OG0003635	APOSC_01899, APOSC_01900	HELIO_03898
OG0003635	APOSC_21380	HELIO_08551
OG0003636	APOSC_19330	HELIO_11667
OG0003637	APOSC_28897, APOSC_28898, APOSC_13735	HELIO_10846, HELIO_01461, HELIO_11069, HELIO_09829
OG0003638	APOSC_04672	HELIO_00190
OG0003639	APOSC_03331	HELIO_03103
OG0003640	APOSC_20632	HELIO_10891
OG0003641	APOSC_28507	HELIO_07553
OG0003642	APOSC_21992	HELIO_02432
OG0003644	APOSC_13766	HELIO_02002
OG0003645	APOSC_17297	HELIO_02632
OG0003647	APOSC_13796	HELIO_08435
OG0003648	APOSC_26289	HELIO_08542
OG0003649	APOSC_04280, APOSC_04281	HELIO_09186
OG0003650	APOSC_01121, APOSC_01120	HELIO_02717, HELIO_11983, HELIO_06323
OG0003651	APOSC_22893	HELIO_01012
OG0003652	APOSC_11361	HELIO_05306
OG0003653	APOSC_06361	HELIO_00722
OG0003654	APOSC_10366	HELIO_11410
OG0003655	APOSC_11993	HELIO_12535
OG0003656	APOSC_18739	HELIO_01092
OG0003657	APOSC_24280	HELIO_09755
OG0003658	APOSC_03798	HELIO_10115
OG0003659	APOSC_18860	HELIO_01564
OG0003661	APOSC_25047, APOSC_25048	HELIO_00776
OG0003662	APOSC_21598	HELIO_12127
OG0003663	APOSC_10877	HELIO_00775
OG0003664	APOSC_08966	HELIO_10185
OG0003665	APOSC_04754, APOSC_25726	HELIO_10497, HELIO_07311
OG0003667	APOSC_08066	HELIO_09584
OG0003668	APOSC_25254	HELIO_12712
OG0003669	APOSC_15477	HELIO_09100
OG0003670	APOSC_14529	HELIO_04739
OG0003670	APOSC_24735	HELIO_08906
OG0003671	APOSC_08142	HELIO_01352
OG0003672	APOSC_19065	HELIO_03464
OG0003673	APOSC_15147	HELIO_10262
OG0003674	APOSC_28517	HELIO_02183
OG0003675	APOSC_28034	HELIO_07191
OG0003676	APOSC_19440	HELIO_07728
OG0003677	APOSC_09551	HELIO_12600
OG0003678	APOSC_24849	HELIO_06802
OG0003679	APOSC_05717	HELIO_01849
OG0003680	APOSC_16106	HELIO_06689
OG0003681	APOSC_15622, APOSC_06679	HELIO_01500
OG0003682	APOSC_08734, APOSC_08733	HELIO_01433
OG0003683	APOSC_17206	HELIO_01924
OG0003684	APOSC_26190	HELIO_08776
OG0003685	APOSC_09627	HELIO_09044
OG0003686	APOSC_08575	HELIO_08163
OG0003687	APOSC_02961	HELIO_06361
OG0003688	APOSC_12988, APOSC_12989	HELIO_05020
OG0003689	APOSC_14402	HELIO_02422
OG0003690	APOSC_12760	HELIO_12684
OG0003691	APOSC_18065, APOSC_08084	HELIO_02530, HELIO_02531, HELIO_04964
OG0003692	APOSC_29035	HELIO_09987
OG0003693	APOSC_02780	HELIO_12474
OG0003694	APOSC_22584, APOSC_22583	HELIO_05422
OG0003695	APOSC_04824	HELIO_02593
OG0003696	APOSC_01727	HELIO_11257
OG0003697	APOSC_19087	HELIO_12071
OG0003698	APOSC_02794	HELIO_09605
OG0003699	APOSC_03578	HELIO_02714
OG0003699	APOSC_11615	HELIO_09663
OG0003700	APOSC_13023	HELIO_11457
OG0003701	APOSC_12893	HELIO_05490, HELIO_11557
OG0003702	APOSC_17129	HELIO_12767
OG0003703	APOSC_27805	HELIO_02888
OG0003705	APOSC_05948	HELIO_09455
OG0003706	APOSC_20014	HELIO_11708
OG0003707	APOSC_05582, APOSC_05581	HELIO_10348
OG0003709	APOSC_13159	HELIO_00709
OG0003709	APOSC_12769	HELIO_04113
OG0003710	APOSC_14492, APOSC_14493	HELIO_06500
OG0003711	APOSC_11492	HELIO_12137
OG0003712	APOSC_02385	HELIO_08547
OG0003713	APOSC_27942	HELIO_10395
OG0003716	APOSC_21311	HELIO_05664
OG0003717	APOSC_07881	HELIO_05515
OG0003719	APOSC_22019	HELIO_06363
OG0003720	APOSC_08724	HELIO_08336
OG0003721	APOSC_17333	HELIO_10032, HELIO_03702
OG0003722	APOSC_05010	HELIO_03347
OG0003723	APOSC_16823	HELIO_00154
OG0003724	APOSC_21114	HELIO_10508
OG0003725	APOSC_21258	HELIO_02882
OG0003727	APOSC_07996	HELIO_02912
OG0003729	APOSC_17222	HELIO_11354
OG0003730	APOSC_26661	HELIO_08006
OG0003731	APOSC_22671	HELIO_05539
OG0003732	APOSC_11996, APOSC_11995, APOSC_09876	HELIO_12303
OG0003733	APOSC_16729	HELIO_03136
OG0003734	APOSC_13258, APOSC_04893	HELIO_06093
OG0003735	APOSC_04975	HELIO_01294
OG0003736	APOSC_13821	HELIO_03063
OG0003737	APOSC_02922	HELIO_10888
OG0003738	APOSC_26676	HELIO_10176
OG0003739	APOSC_28370	HELIO_08892
OG0003740	APOSC_10911	HELIO_05574
OG0003741	APOSC_01091, APOSC_01092	HELIO_02790
OG0003742	APOSC_22045	HELIO_08883
OG0003743	APOSC_27109	HELIO_02787
OG0003744	APOSC_22292, APOSC_22293	HELIO_04674
OG0003745	APOSC_14669, APOSC_14668	HELIO_09559
OG0003746	APOSC_24125	HELIO_00144
OG0003747	APOSC_04812	HELIO_06022
OG0003749	APOSC_00198	HELIO_02988
OG0003750	APOSC_11143	HELIO_02076
OG0003751	APOSC_05399	HELIO_08716
OG0003752	APOSC_24363	HELIO_08739
OG0003753	APOSC_21092, APOSC_19186	HELIO_02945
OG0003754	APOSC_02725	HELIO_09263
OG0003755	APOSC_08866	HELIO_08454
OG0003757	APOSC_05657, APOSC_05656	HELIO_08330
