Orthogroup	BRALA	HELIO_ok
OG0003538	BRALA11760	HELIO_07947
OG0003539	BRALA09265	HELIO_06853
OG0003540	BRALA18860	HELIO_02732
OG0003541	BRALA19973	HELIO_02897
OG0003542	BRALA18626	HELIO_10371
OG0003543	BRALA02287	HELIO_01891
OG0003544	BRALA04094	HELIO_03400
OG0003545	BRALA25349	HELIO_05328
OG0003546	BRALA34597	HELIO_08740
OG0003547	BRALA27840, BRALA27838, BRALA27839	HELIO_11264
OG0003548	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697	HELIO_03258
OG0003549	BRALA23902	HELIO_01543
OG0003550	BRALA18608	HELIO_10135
OG0003551	BRALA01030	HELIO_11131
OG0003552	BRALA23094	HELIO_01828
OG0003553	BRALA27934	HELIO_05191
OG0003554	BRALA24475	HELIO_04654
OG0003555	BRALA21968	HELIO_03076
OG0003556	BRALA01809	HELIO_04836, HELIO_07224
OG0003558	BRALA16598	HELIO_09026
OG0003560	BRALA26145	HELIO_02403
OG0003561	BRALA28633	HELIO_03510
OG0003562	BRALA14777	HELIO_07501
OG0003563	BRALA18624	HELIO_02254
OG0003564	BRALA27591	HELIO_08585
OG0003565	BRALA01127	HELIO_07480
OG0003566	BRALA19185	HELIO_03423
OG0003567	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371	HELIO_02904
OG0003568	BRALA28427	HELIO_09743, HELIO_09744
OG0003569	BRALA15282	HELIO_07355
OG0003570	BRALA00798	HELIO_06559
OG0003571	BRALA31602, BRALA34916	HELIO_02351
OG0003572	BRALA13377	HELIO_00742
OG0003573	BRALA14969	HELIO_09111
OG0003574	BRALA24321, BRALA05054, BRALA17644, BRALA19637	HELIO_05656, HELIO_04760
OG0003577	BRALA00402	HELIO_10105
OG0003578	BRALA29478, BRALA23275	HELIO_08279, HELIO_08278
OG0003579	BRALA03835	HELIO_05944
OG0003581	BRALA20305, BRALA20292	HELIO_09020
OG0003582	BRALA19721	HELIO_04947
OG0003590	BRALA29078, BRALA29079, BRALA29077	HELIO_06733
OG0003597	BRALA34091	HELIO_02664
OG0003598	BRALA18340	HELIO_10451
OG0003599	BRALA33877	HELIO_08540
OG0003600	BRALA22014	HELIO_08008
OG0003601	BRALA18126	HELIO_07255
OG0003603	BRALA06241	HELIO_04475
OG0003604	BRALA31536	HELIO_00754
OG0003607	BRALA10883	HELIO_09021
OG0003608	BRALA18469	HELIO_09737
OG0003610	BRALA09770	HELIO_12163
OG0003611	BRALA24495	HELIO_01894
OG0003612	BRALA00833	HELIO_04409
OG0003613	BRALA11000	HELIO_01893
OG0003615	BRALA05371	HELIO_01584
OG0003617	BRALA23864	HELIO_03494
OG0003619	BRALA28306	HELIO_07057
OG0003620	BRALA15834	HELIO_09212
OG0003621	BRALA15694	HELIO_07026
OG0003622	BRALA13428	HELIO_11126
OG0003624	BRALA32206	HELIO_09617
OG0003625	BRALA29309, BRALA10329, BRALA10330, BRALA16006	HELIO_08066
OG0003627	BRALA16210	HELIO_01019
OG0003628	BRALA15102	HELIO_05594
OG0003629	BRALA05892	HELIO_07219
OG0003630	BRALA29277	HELIO_01750
OG0003631	BRALA33910, BRALA32757, BRALA35489, BRALA34452, BRALA34595	HELIO_10254
OG0003633	BRALA10607	HELIO_07996
OG0003634	BRALA14363	HELIO_04555
OG0003635	BRALA18691	HELIO_08551
OG0003636	BRALA30883	HELIO_11667
OG0003638	BRALA12059	HELIO_00190
OG0003639	BRALA34621, BRALA34483, BRALA34678	HELIO_03103
OG0003640	BRALA04598	HELIO_10891
OG0003641	BRALA22029	HELIO_07553
OG0003642	BRALA14568	HELIO_02432
OG0003644	BRALA10140	HELIO_02002
OG0003645	BRALA13185	HELIO_02632
OG0003646	BRALA22868	HELIO_10542
OG0003647	BRALA16527	HELIO_08435
OG0003648	BRALA17389	HELIO_08542
OG0003649	BRALA01612	HELIO_09186
OG0003650	BRALA13666	HELIO_02717, HELIO_11983, HELIO_06323
OG0003651	BRALA21916	HELIO_01012
OG0003652	BRALA34260	HELIO_05306
OG0003653	BRALA33747, BRALA20594, BRALA35513	HELIO_00722
OG0003654	BRALA21275	HELIO_11410
OG0003655	BRALA33353	HELIO_12535
OG0003656	BRALA04460	HELIO_01092
OG0003657	BRALA00140	HELIO_09755
OG0003658	BRALA00325	HELIO_10115
OG0003659	BRALA07055	HELIO_01564
OG0003660	BRALA03685	HELIO_06666
OG0003661	BRALA00518	HELIO_00776
OG0003662	BRALA28700	HELIO_12127
OG0003663	BRALA03839, BRALA03841	HELIO_00775
OG0003664	BRALA25355	HELIO_10185
OG0003665	BRALA15969, BRALA08702	HELIO_10497, HELIO_07311
OG0003667	BRALA23582	HELIO_09584
OG0003668	BRALA16595	HELIO_12712
OG0003669	BRALA01156	HELIO_09100
OG0003671	BRALA32769	HELIO_01352
OG0003672	BRALA18633	HELIO_03464
OG0003673	BRALA19291	HELIO_10262, HELIO_06532
OG0003675	BRALA11375	HELIO_07191
OG0003676	BRALA14472	HELIO_07728
OG0003677	BRALA09088	HELIO_12600
OG0003678	BRALA05291	HELIO_06802
OG0003679	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231	HELIO_01849
OG0003680	BRALA09741	HELIO_06689
OG0003681	BRALA02162	HELIO_01500
OG0003682	BRALA10785, BRALA10910	HELIO_01433
OG0003684	BRALA26598	HELIO_08776
OG0003685	BRALA04329	HELIO_09044
OG0003686	BRALA12463	HELIO_08163
OG0003687	BRALA14064	HELIO_06361
OG0003688	BRALA26787	HELIO_05020
OG0003689	BRALA09157	HELIO_02422
OG0003690	BRALA33355, BRALA34982	HELIO_12684
OG0003691	BRALA22954	HELIO_02530, HELIO_02531, HELIO_04964
OG0003692	BRALA28877	HELIO_09987
OG0003693	BRALA09225	HELIO_12474
OG0003694	BRALA07902	HELIO_05422
OG0003695	BRALA21829	HELIO_02593
OG0003696	BRALA20035	HELIO_11257
OG0003697	BRALA16767	HELIO_12071
OG0003699	BRALA35351	HELIO_02714, HELIO_09663
OG0003700	BRALA23022	HELIO_11457
OG0003701	BRALA16004	HELIO_11557
OG0003702	BRALA28909	HELIO_12767
OG0003703	BRALA02399	HELIO_02888
OG0003705	BRALA17124	HELIO_09455
OG0003706	BRALA21768	HELIO_11708
OG0003707	BRALA13435	HELIO_10348
OG0003709	BRALA03316	HELIO_00709, HELIO_04113
OG0003710	BRALA29789	HELIO_06500
OG0003711	BRALA03254	HELIO_12137
OG0003712	BRALA11231	HELIO_08547
OG0003713	BRALA01757	HELIO_10395
OG0003716	BRALA32334	HELIO_05664, HELIO_06645
OG0003717	BRALA21117	HELIO_05515
OG0003719	BRALA14607	HELIO_06363
OG0003721	BRALA12038	HELIO_10032, HELIO_03702
OG0003722	BRALA24100	HELIO_03347
OG0003724	BRALA05473	HELIO_10508
OG0003725	BRALA00696	HELIO_02882
OG0003727	BRALA25125	HELIO_02912
OG0003728	BRALA23646	HELIO_02348
OG0003729	BRALA06888, BRALA06951	HELIO_11354
OG0003730	BRALA29533	HELIO_08006
OG0003731	BRALA21198	HELIO_04511, HELIO_05539
OG0003732	BRALA11685	HELIO_12303
OG0003733	BRALA01134	HELIO_03136
OG0003734	BRALA21794	HELIO_06093
OG0003735	BRALA34167	HELIO_01294
OG0003736	BRALA33666, BRALA33744	HELIO_03063
OG0003737	BRALA17522	HELIO_10888
OG0003738	BRALA18659	HELIO_10176
OG0003739	BRALA14467	HELIO_08892
OG0003742	BRALA18578	HELIO_08883
OG0003743	BRALA23724	HELIO_02787
OG0003744	BRALA24796	HELIO_04674
OG0003745	BRALA06719, BRALA03263, BRALA30410	HELIO_09559
OG0003746	BRALA17015	HELIO_00144
OG0003747	BRALA30716	HELIO_06022
OG0003749	BRALA26426, BRALA26425	HELIO_02988
OG0003750	BRALA18863	HELIO_02076
OG0003751	BRALA32676, BRALA06904	HELIO_08716
OG0003752	BRALA25856	HELIO_08739
OG0003753	BRALA16740	HELIO_02945
OG0003754	BRALA29308	HELIO_09263
OG0003755	BRALA35547, BRALA34607	HELIO_08454
OG0003757	BRALA13359	HELIO_08330
OG0003758	BRALA00093	HELIO_04986
OG0003759	BRALA05624	HELIO_08276
OG0003760	BRALA17848	HELIO_10329
OG0003761	BRALA04263	HELIO_09527
OG0003762	BRALA18646	HELIO_00794
OG0003764	BRALA25043	HELIO_10540
OG0003765	BRALA18952	HELIO_02901
OG0003767	BRALA03143	HELIO_03825
OG0003768	BRALA11897	HELIO_12290, HELIO_05875, HELIO_09493
OG0003769	BRALA26566	HELIO_09666
OG0003770	BRALA19409	HELIO_06598
OG0003771	BRALA16711	HELIO_09996
OG0003772	BRALA31033	HELIO_11304
OG0003773	BRALA23295, BRALA25770, BRALA25032	HELIO_11994
OG0003776	BRALA09052	HELIO_02001
OG0003777	BRALA06297	HELIO_01826
OG0003778	BRALA19187	HELIO_12734
OG0003779	BRALA31824	HELIO_09039
OG0003794	BRALA03340	HELIO_01699
OG0003795	BRALA19714	HELIO_00713
OG0003798	BRALA18800	HELIO_10316
OG0003803	BRALA01090	HELIO_02425
OG0003805	BRALA28947, BRALA34265, BRALA29646, BRALA19070, BRALA24692	HELIO_01250
OG0003806	BRALA06429	HELIO_00384
OG0003807	BRALA25353	HELIO_07147
OG0003808	BRALA10356	HELIO_04304
OG0003809	BRALA03811	HELIO_07339
OG0003810	BRALA11857	HELIO_06395
OG0003811	BRALA19420	HELIO_07404
OG0003812	BRALA05555	HELIO_07959
OG0003813	BRALA03804	HELIO_02391
OG0003815	BRALA24118	HELIO_11390
OG0003816	BRALA06868	HELIO_04161, HELIO_05586
OG0003818	BRALA21446	HELIO_04533
OG0003820	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841	HELIO_12732, HELIO_12713
OG0003821	BRALA15354, BRALA15353	HELIO_04733
OG0003822	BRALA09138	HELIO_04930
OG0003822	BRALA09143, BRALA09145, BRALA09146, BRALA09140	HELIO_07244
OG0003823	BRALA13717	HELIO_12718
OG0003824	BRALA21415	HELIO_02077
OG0003825	BRALA17596	HELIO_12444
OG0003826	BRALA34055	HELIO_03295
OG0003826	BRALA34230	HELIO_02592
OG0003827	BRALA00778, BRALA00768	HELIO_10529
OG0003828	BRALA27337	HELIO_03989
OG0003829	BRALA02842	HELIO_04115
OG0003830	BRALA15659	HELIO_07812
OG0003831	BRALA11875	HELIO_00414
OG0003832	BRALA17319	HELIO_04229
OG0003833	BRALA19235	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	BRALA27607	HELIO_10627
OG0003835	BRALA21118	HELIO_00960
OG0003836	BRALA34236, BRALA34753	HELIO_02274
OG0003837	BRALA19478	HELIO_01037
OG0003839	BRALA02789	HELIO_00548
OG0003840	BRALA04449	HELIO_07119
OG0003842	BRALA00315	HELIO_06073
OG0003843	BRALA33818	HELIO_09017
OG0003844	BRALA16546	HELIO_00051
OG0003845	BRALA30351	HELIO_09710
OG0003846	BRALA21704	HELIO_07722
OG0003847	BRALA03050	HELIO_04738
OG0003848	BRALA21811	HELIO_02520
OG0003850	BRALA19297	HELIO_01423
OG0003851	BRALA10712	HELIO_06451
OG0003852	BRALA04443	HELIO_11600
OG0003853	BRALA15182	HELIO_12441
OG0003854	BRALA15033	HELIO_03527
OG0003855	BRALA15994	HELIO_07181
OG0003856	BRALA06378	HELIO_05722
OG0003857	BRALA06379	HELIO_12190
OG0003858	BRALA15163	HELIO_08687
OG0003859	BRALA26266	HELIO_02262
OG0003861	BRALA12361	HELIO_09460
OG0003862	BRALA30431	HELIO_04377
OG0003863	BRALA16261	HELIO_09867
OG0003864	BRALA28844	HELIO_10875
OG0003865	BRALA11341	HELIO_11073
OG0003866	BRALA23698	HELIO_03099
OG0003868	BRALA21807	HELIO_08898
OG0003869	BRALA14443	HELIO_08492
OG0003870	BRALA07708	HELIO_02612
OG0003872	BRALA30315	HELIO_02970
OG0003873	BRALA05761	HELIO_09899
OG0003874	BRALA01611	HELIO_04369
OG0003875	BRALA35166	HELIO_08274
OG0003875	BRALA34443	HELIO_08273
OG0003876	BRALA00896	HELIO_02667
OG0003877	BRALA23816	HELIO_08344
OG0003878	BRALA20063	HELIO_10989
OG0003879	BRALA15031	HELIO_05565
OG0003880	BRALA11582	HELIO_02020
OG0003881	BRALA24783	HELIO_07709
OG0003882	BRALA03161	HELIO_05979
OG0003883	BRALA11445	HELIO_12699
OG0003884	BRALA08005	HELIO_00594
OG0003885	BRALA23768	HELIO_08959
OG0003886	BRALA04852	HELIO_06325
OG0003887	BRALA20668	HELIO_07770
OG0003888	BRALA19321	HELIO_07431
OG0003890	BRALA26936	HELIO_12503
OG0003892	BRALA22723	HELIO_08263
OG0003893	BRALA24429	HELIO_05290
OG0003894	BRALA10135, BRALA10136	HELIO_00555
OG0003895	BRALA13986	HELIO_10007
OG0003896	BRALA13108	HELIO_00287
OG0003897	BRALA24446	HELIO_07895
OG0003898	BRALA06113	HELIO_09951
OG0003899	BRALA08278	HELIO_00617
OG0003900	BRALA17436	HELIO_07367
OG0003901	BRALA14426, BRALA08560, BRALA08561	HELIO_12439
OG0003902	BRALA28272, BRALA09979, BRALA18180, BRALA17740	HELIO_00533
OG0003903	BRALA12337	HELIO_11262
OG0003904	BRALA04278	HELIO_03811
OG0003905	BRALA08898	HELIO_06976
OG0003906	BRALA18512	HELIO_09388
OG0003907	BRALA11770	HELIO_06149
OG0003911	BRALA13724	HELIO_02034
OG0003912	BRALA26575	HELIO_00546
OG0003913	BRALA05130	HELIO_06151
OG0003914	BRALA04182	HELIO_10475
OG0003916	BRALA19092	HELIO_04220
OG0003917	BRALA18730	HELIO_10729
OG0003918	BRALA03733	HELIO_12096
OG0003920	BRALA23721	HELIO_09202
OG0003921	BRALA09641	HELIO_11518
OG0003923	BRALA14453	HELIO_10280
OG0003924	BRALA04026	HELIO_06255
OG0003925	BRALA05610	HELIO_11080
OG0003926	BRALA05443	HELIO_01471
OG0003928	BRALA03296	HELIO_10922
OG0003929	BRALA34730, BRALA06612	HELIO_09096
OG0003930	BRALA02295	HELIO_03284
OG0003931	BRALA25275	HELIO_04058
OG0003932	BRALA01444	HELIO_09810
OG0003932	BRALA02585	HELIO_00419
OG0003933	BRALA28039	HELIO_08038
OG0003934	BRALA01058	HELIO_00565
OG0003935	BRALA13280, BRALA03846, BRALA20864	HELIO_11530
OG0003936	BRALA34488	HELIO_03090
OG0003937	BRALA25602	HELIO_05246
OG0003938	BRALA24502	HELIO_03125
OG0003939	BRALA05196	HELIO_10160
OG0003940	BRALA15373	HELIO_07463
OG0003942	BRALA34122	HELIO_02681
OG0003943	BRALA01879, BRALA01880	HELIO_11312
OG0003944	BRALA12422	HELIO_01693
OG0003945	BRALA25345	HELIO_03032
OG0003946	BRALA21665	HELIO_10205
OG0003947	BRALA29298	HELIO_08689
OG0003948	BRALA14249	HELIO_12286
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	HELIO_10884
OG0003950	BRALA02049	HELIO_06986
OG0003951	BRALA15284	HELIO_01607
OG0003952	BRALA23419	HELIO_11092, HELIO_11462
OG0003953	BRALA23252	HELIO_08151
OG0003954	BRALA16702	HELIO_06270
OG0003955	BRALA20185	HELIO_02651
OG0003956	BRALA05102	HELIO_03913
OG0003957	BRALA03349	HELIO_11006
OG0003958	BRALA33511	HELIO_12507
OG0003959	BRALA02632	HELIO_12450
OG0003960	BRALA02491	HELIO_08480
OG0003962	BRALA34272	HELIO_02374
OG0003964	BRALA23648	HELIO_09198
OG0003964	BRALA12174, BRALA12173, BRALA12175	HELIO_00388
OG0003965	BRALA31971	HELIO_04316
OG0003966	BRALA24386	HELIO_04189
OG0003967	BRALA26387	HELIO_01824
OG0003968	BRALA12045	HELIO_08316
OG0003969	BRALA31035	HELIO_08398
OG0003970	BRALA04290	HELIO_11053
OG0003971	BRALA17785	HELIO_09511
OG0003972	BRALA03399	HELIO_01757
OG0003973	BRALA22301	HELIO_12484
OG0003976	BRALA25838	HELIO_10595
OG0003998	BRALA31907	HELIO_03539, HELIO_03537, HELIO_03538
OG0003999	BRALA00082	HELIO_02420
OG0004002	BRALA24418	HELIO_10165
OG0004003	BRALA33294, BRALA12151	HELIO_03377
OG0004004	BRALA00327	HELIO_03478
OG0004005	BRALA14573	HELIO_02225
OG0004007	BRALA01057	HELIO_06360
OG0004009	BRALA28666	HELIO_08149
OG0004010	BRALA00694, BRALA29812	HELIO_03872
OG0004011	BRALA06852	HELIO_00202
OG0004014	BRALA12884	HELIO_02037
OG0004015	BRALA28855	HELIO_02952
OG0004016	BRALA07122	HELIO_08840
OG0004017	BRALA15067	HELIO_04459
OG0004019	BRALA02398	HELIO_01152
OG0004021	BRALA27677, BRALA23566	HELIO_12459
OG0004022	BRALA09008, BRALA15698	HELIO_10188
OG0004023	BRALA27308	HELIO_00840
OG0004024	BRALA19457	HELIO_09279, HELIO_09278
OG0004027	BRALA35222	HELIO_11552
OG0004028	BRALA06730	HELIO_09218
OG0004031	BRALA30314	HELIO_01995
OG0004032	BRALA12147	HELIO_06753
OG0004034	BRALA08468, BRALA08467	HELIO_10112, HELIO_10111
OG0004035	BRALA20551	HELIO_09748
OG0004036	BRALA19286	HELIO_02636
OG0004037	BRALA29961	HELIO_05087
OG0004038	BRALA05335	HELIO_07048
OG0004039	BRALA14564, BRALA14563	HELIO_10042, HELIO_10041
OG0004040	BRALA29252	HELIO_02944
OG0004041	BRALA26134	HELIO_00736
OG0004042	BRALA14677	HELIO_09649
OG0004043	BRALA19274	HELIO_07517
OG0004044	BRALA10276	HELIO_01126
OG0004045	BRALA11417, BRALA32867	HELIO_11902
OG0004047	BRALA04429, BRALA18670, BRALA08115	HELIO_11567
OG0004048	BRALA24410	HELIO_08523
OG0004049	BRALA27969	HELIO_01172
OG0004050	BRALA35170	HELIO_07692
OG0004051	BRALA10732	HELIO_01563
OG0004052	BRALA07966	HELIO_04471
OG0004053	BRALA15092	HELIO_01246
OG0004054	BRALA28842	HELIO_06113
OG0004055	BRALA16890	HELIO_02053, HELIO_02052
OG0004056	BRALA04140	HELIO_06474
OG0004057	BRALA08841	HELIO_08994
OG0004059	BRALA22286	HELIO_11889
OG0004060	BRALA22527	HELIO_07720
OG0004061	BRALA00733	HELIO_02573
OG0004063	BRALA19295	HELIO_06207
OG0004064	BRALA01479	HELIO_06868
OG0004065	BRALA17282	HELIO_02317
OG0004066	BRALA27550	HELIO_03143
OG0004067	BRALA11637	HELIO_11851
OG0004068	BRALA34877, BRALA19301	HELIO_04572
OG0004069	BRALA04243	HELIO_03583
OG0004070	BRALA10466	HELIO_11759
OG0004073	BRALA24719	HELIO_08817
OG0004075	BRALA26090	HELIO_07242
OG0004078	BRALA29301, BRALA35758	HELIO_08021
OG0004079	BRALA08294	HELIO_11417
OG0004080	BRALA20296	HELIO_12370
OG0004081	BRALA31261	HELIO_02694
OG0004082	BRALA01474	HELIO_03318
OG0004083	BRALA25007	HELIO_08699, HELIO_03393
OG0004084	BRALA28518	HELIO_01688
OG0004085	BRALA24215	HELIO_05065
OG0004086	BRALA17474	HELIO_05655
OG0004087	BRALA10704	HELIO_07687
OG0004088	BRALA35514, BRALA21666	HELIO_01964
OG0004089	BRALA08677, BRALA08678	HELIO_12017
OG0004090	BRALA11298	HELIO_00003
OG0004091	BRALA00652	HELIO_07817
OG0004092	BRALA07368	HELIO_00826
OG0004093	BRALA30875	HELIO_09995
OG0004094	BRALA20617	HELIO_11334
OG0004095	BRALA07608	HELIO_09898
OG0004096	BRALA14331, BRALA21352	HELIO_09267
OG0004097	BRALA13028	HELIO_00420
OG0004098	BRALA00651, BRALA22068	HELIO_11081
OG0004099	BRALA10432	HELIO_02315
OG0004100	BRALA17153	HELIO_02283
OG0004101	BRALA04835	HELIO_10904
OG0004103	BRALA12428, BRALA14730	HELIO_08288, HELIO_12649
OG0004104	BRALA01671	HELIO_10999
OG0004105	BRALA13768	HELIO_07467
OG0004107	BRALA03118, BRALA03117, BRALA22370	HELIO_08614
OG0004108	BRALA18855	HELIO_07935, HELIO_07936
OG0004111	BRALA01428	HELIO_11415
OG0004113	BRALA20061	HELIO_08443
OG0004114	BRALA25904, BRALA21514	HELIO_03462
OG0004115	BRALA19617	HELIO_08676
OG0004116	BRALA25003	HELIO_11516
OG0004117	BRALA17850	HELIO_02091, HELIO_02092
OG0004118	BRALA12736	HELIO_03448
OG0004119	BRALA11157, BRALA08493	HELIO_04014
OG0004121	BRALA08686	HELIO_12052
OG0004123	BRALA14695	HELIO_10333
OG0004124	BRALA30068	HELIO_09543
OG0004125	BRALA04625	HELIO_07953
OG0004126	BRALA25788	HELIO_02454
OG0004127	BRALA16633	HELIO_08267
OG0004128	BRALA15362	HELIO_11719
OG0004129	BRALA09427	HELIO_09825
OG0004130	BRALA09545	HELIO_11752
OG0004132	BRALA03249	HELIO_08967
OG0004133	BRALA12128	HELIO_11815
OG0004135	BRALA06179	HELIO_00077
OG0004136	BRALA00698, BRALA29816	HELIO_06715
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	HELIO_03498
OG0004138	BRALA24513	HELIO_10436
OG0004139	BRALA00917	HELIO_09145
OG0004141	BRALA17214	HELIO_08049
OG0004142	BRALA19738	HELIO_03819
OG0004143	BRALA09465	HELIO_12725
OG0004144	BRALA07433	HELIO_03451
OG0004145	BRALA26159	HELIO_11658
OG0004146	BRALA17718	HELIO_08871
OG0004147	BRALA00106	HELIO_06881
OG0004148	BRALA18127	HELIO_00788
OG0004149	BRALA12146	HELIO_04989
OG0004150	BRALA21716	HELIO_10914
OG0004153	BRALA03854	HELIO_03342
OG0004154	BRALA10484, BRALA09813	HELIO_11120
OG0004155	BRALA02319	HELIO_00571
OG0004156	BRALA26080	HELIO_02466
OG0004157	BRALA20324	HELIO_11710
OG0004158	BRALA04798	HELIO_08947
OG0004159	BRALA15234	HELIO_10966
OG0004160	BRALA00725	HELIO_00518
OG0004161	BRALA34496, BRALA03572	HELIO_08593
OG0004162	BRALA23043	HELIO_03885
OG0004163	BRALA18291	HELIO_10420
OG0004164	BRALA03976, BRALA31557, BRALA03977	HELIO_04076
OG0004166	BRALA16339	HELIO_06402
OG0004167	BRALA26238	HELIO_12312
OG0004168	BRALA19364	HELIO_10438
OG0004169	BRALA13050	HELIO_10123
OG0004170	BRALA34920	HELIO_02685
OG0004174	BRALA00787	HELIO_06319, HELIO_02631
OG0004175	BRALA16129	HELIO_08082, HELIO_08247
OG0004176	BRALA03590	HELIO_09733
OG0004178	BRALA20094	HELIO_01141
OG0004179	BRALA16718	HELIO_02899
OG0004180	BRALA17055	HELIO_03911
OG0004181	BRALA15876	HELIO_03220
OG0004182	BRALA19314	HELIO_10355, HELIO_10354
OG0004183	BRALA25934, BRALA25935	HELIO_02349
OG0004184	BRALA33857	HELIO_02910
OG0004185	BRALA11719	HELIO_12384
OG0004186	BRALA20859	HELIO_03712
OG0004187	BRALA03251	HELIO_05634
OG0004188	BRALA30311	HELIO_05848
OG0004189	BRALA28411	HELIO_02678
OG0004190	BRALA25028	HELIO_06104
OG0004197	BRALA05742	HELIO_00497, HELIO_00498
OG0004214	BRALA01455, BRALA01456	HELIO_08081
OG0004215	BRALA22830	HELIO_12650
OG0004216	BRALA03093	HELIO_04339
OG0004217	BRALA11886	HELIO_12612
OG0004218	BRALA35691, BRALA11369, BRALA27082	HELIO_02237
OG0004219	BRALA29983, BRALA33234	HELIO_03890
OG0004220	BRALA17127	HELIO_07241
OG0004222	BRALA26148	HELIO_01516
OG0004223	BRALA09691	HELIO_02208
OG0004225	BRALA18596	HELIO_00473
OG0004227	BRALA26674	HELIO_04190
OG0004229	BRALA03705	HELIO_10319
OG0004230	BRALA25002	HELIO_03067
OG0004231	BRALA18489	HELIO_02803
OG0004232	BRALA34160	HELIO_08424
OG0004233	BRALA18749	HELIO_11199
OG0004235	BRALA11235	HELIO_06406
OG0004236	BRALA21571	HELIO_09356
OG0004237	BRALA11898	HELIO_00276
OG0004239	BRALA02912	HELIO_10562
OG0004240	BRALA22623	HELIO_07818
OG0004242	BRALA15050	HELIO_01219
OG0004242	BRALA15049	HELIO_01220
OG0004243	BRALA11315	HELIO_08298
OG0004244	BRALA22724	HELIO_02306
OG0004245	BRALA35301	HELIO_07870
OG0004246	BRALA25785	HELIO_10928
OG0004247	BRALA24657	HELIO_02696
OG0004248	BRALA05741	HELIO_05247, HELIO_06414
OG0004249	BRALA08296	HELIO_00455, HELIO_00454
OG0004250	BRALA29141	HELIO_10569
OG0004251	BRALA10118	HELIO_09481
OG0004252	BRALA02512	HELIO_01174
OG0004254	BRALA03749	HELIO_03429
OG0004255	BRALA26683	HELIO_06018
OG0004257	BRALA10361	HELIO_08894, HELIO_08895
OG0004258	BRALA19445	HELIO_08732
OG0004259	BRALA09457	HELIO_07775
OG0004260	BRALA04444	HELIO_03739
OG0004261	BRALA19111	HELIO_00002
OG0004262	BRALA34766, BRALA21467	HELIO_03447
OG0004263	BRALA07416	HELIO_12287
OG0004264	BRALA03608	HELIO_02131
OG0004265	BRALA31423	HELIO_09429
OG0004267	BRALA01991	HELIO_11484
OG0004268	BRALA12493	HELIO_09066
OG0004269	BRALA05544	HELIO_06762
OG0004270	BRALA18525	HELIO_06659
OG0004271	BRALA09426	HELIO_12035
OG0004272	BRALA01934	HELIO_09365
OG0004273	BRALA06404	HELIO_01145
OG0004274	BRALA20006	HELIO_10268
OG0004275	BRALA29519	HELIO_12661
OG0004277	BRALA30535	HELIO_06678
OG0004278	BRALA14565	HELIO_12691
OG0004279	BRALA20647	HELIO_08783
OG0004280	BRALA23682, BRALA18212	HELIO_01147
OG0004281	BRALA31689, BRALA31688, BRALA35548	HELIO_09492
OG0004282	BRALA14728	HELIO_05309
OG0004284	BRALA11418	HELIO_08102
OG0004285	BRALA29530	HELIO_09389
OG0004286	BRALA14966	HELIO_02729
OG0004287	BRALA17769	HELIO_08218
OG0004288	BRALA03278	HELIO_02021
OG0004289	BRALA15160	HELIO_05881
OG0004290	BRALA03150	HELIO_02511
OG0004291	BRALA31457	HELIO_06310
OG0004292	BRALA05406	HELIO_01648
OG0004294	BRALA29283	HELIO_01475
OG0004295	BRALA01000	HELIO_07746
OG0004296	BRALA03748	HELIO_11270
OG0004298	BRALA08303	HELIO_12397
OG0004299	BRALA18722	HELIO_07815
OG0004300	BRALA32511	HELIO_03164, HELIO_05762, HELIO_03166
OG0004301	BRALA32145	HELIO_02301
OG0004302	BRALA29476	HELIO_11348
OG0004303	BRALA05979	HELIO_05977
OG0004304	BRALA29843	HELIO_10121
OG0004305	BRALA14639	HELIO_02999
OG0004306	BRALA16636	HELIO_01476
OG0004307	BRALA11162	HELIO_06021
OG0004308	BRALA23893	HELIO_02621
OG0004309	BRALA03711	HELIO_02544
OG0004310	BRALA07958	HELIO_05755
OG0004311	BRALA18222	HELIO_02558
OG0004312	BRALA16894	HELIO_09858
OG0004313	BRALA35482	HELIO_11032
OG0004314	BRALA02958	HELIO_11288
OG0004315	BRALA16278	HELIO_06706, HELIO_01279
OG0004316	BRALA27284	HELIO_08782
OG0004317	BRALA31136	HELIO_01651
OG0004318	BRALA11243	HELIO_04611, HELIO_04568
OG0004319	BRALA02487	HELIO_02747
OG0004320	BRALA05866	HELIO_02657
OG0004321	BRALA03831	HELIO_05529
OG0004322	BRALA16694	HELIO_03250, HELIO_03251
OG0004323	BRALA34818	HELIO_07772
OG0004324	BRALA09811	HELIO_06380
OG0004325	BRALA17672	HELIO_12742
OG0004327	BRALA28777	HELIO_00022, HELIO_06094
OG0004328	BRALA13776	HELIO_03031
OG0004329	BRALA11460	HELIO_08973
OG0004331	BRALA25017	HELIO_04862
OG0004332	BRALA05495	HELIO_03735
OG0004333	BRALA14711	HELIO_03394
