Orthogroup	BRALA	AENJA_ok
OG0002664	BRALA34060, BRALA34776, BRALA34520	AENJA_20730
OG0002665	BRALA24257	AENJA_21246
OG0002666	BRALA06311, BRALA27382, BRALA10431	AENJA_21371
OG0002667	BRALA20654	AENJA_21967
OG0002668	BRALA20571	AENJA_22301
OG0002669	BRALA29211	AENJA_22640
OG0002670	BRALA25704	AENJA_22806
OG0002671	BRALA19117	AENJA_22822
OG0002672	BRALA01443	AENJA_23316
OG0002673	BRALA16349	AENJA_23396
OG0002674	BRALA17129	AENJA_23679
OG0002675	BRALA28733	AENJA_24042
OG0002679	BRALA24468	AENJA_26173
OG0002705	BRALA29482	AENJA_00396
OG0002706	BRALA10397	AENJA_00487
OG0002707	BRALA22125	AENJA_00731
OG0002708	BRALA30426	AENJA_01064
OG0002710	BRALA09599	AENJA_10283
OG0002711	BRALA34862, BRALA21490, BRALA21493, BRALA25108, BRALA25107, BRALA26257	AENJA_05703
OG0002712	BRALA28304	AENJA_14333, AENJA_02619
OG0002713	BRALA06165	AENJA_11110
OG0002714	BRALA11702, BRALA12182	AENJA_02697
OG0002716	BRALA21235	AENJA_03328
OG0002717	BRALA28948	AENJA_03489
OG0002719	BRALA18117, BRALA18116	AENJA_04654
OG0002720	BRALA03208, BRALA18248	AENJA_04824
OG0002721	BRALA06584	AENJA_04852
OG0002722	BRALA24693	AENJA_05319
OG0002723	BRALA25715	AENJA_05322, AENJA_19139
OG0002724	BRALA25276	AENJA_23032, AENJA_05583, AENJA_22888
OG0002725	BRALA16296	AENJA_06691, AENJA_22591, AENJA_14368, AENJA_06690, AENJA_08428, AENJA_05870
OG0002726	BRALA03979	AENJA_17586, AENJA_06393
OG0002727	BRALA20100, BRALA21580, BRALA29712	AENJA_06475
OG0002728	BRALA01532	AENJA_06707
OG0002729	BRALA22734	AENJA_07855, AENJA_13538, AENJA_11456
OG0002730	BRALA23709	AENJA_08819
OG0002732	BRALA13852	AENJA_19283, AENJA_09229
OG0002733	BRALA12104	AENJA_09247
OG0002733	BRALA16050	AENJA_15832
OG0002734	BRALA26244	AENJA_09357
OG0002736	BRALA33082, BRALA34536	AENJA_09727
OG0002737	BRALA04044, BRALA08077	AENJA_10144
OG0002738	BRALA06227	AENJA_10302, AENJA_10303
OG0002740	BRALA01908	AENJA_10478
OG0002741	BRALA09574	AENJA_10511
OG0002742	BRALA06748	AENJA_11246
OG0002743	BRALA13202	AENJA_11676
OG0002744	BRALA02758	AENJA_11955
OG0002745	BRALA14450	AENJA_12347
OG0002747	BRALA18341	AENJA_13285
OG0002748	BRALA02744	AENJA_16452
OG0002751	BRALA27383	AENJA_14088
OG0002752	BRALA16959	AENJA_14300
OG0002753	BRALA28220	AENJA_14354
OG0002754	BRALA34875	AENJA_14712
OG0002756	BRALA19758	AENJA_14955
OG0002757	BRALA17120, BRALA26966	AENJA_14974
OG0002758	BRALA21942	AENJA_15361
OG0002759	BRALA12368	AENJA_15430
OG0002762	BRALA12786	AENJA_16834
OG0002763	BRALA07435	AENJA_17978
OG0002764	BRALA08679	AENJA_17995
OG0002765	BRALA03391	AENJA_18242
OG0002766	BRALA29454, BRALA30303	AENJA_18864
OG0002767	BRALA16931, BRALA16930	AENJA_18908
OG0002768	BRALA29044	AENJA_19032
OG0002769	BRALA22959	AENJA_19239
OG0002770	BRALA09976	AENJA_19276
OG0002771	BRALA26146	AENJA_19705
OG0002772	BRALA00839	AENJA_20331
OG0002773	BRALA06118	AENJA_20591
OG0002774	BRALA17566	AENJA_20726
OG0002775	BRALA28982, BRALA23175	AENJA_20727
OG0002776	BRALA20667	AENJA_20735
OG0002778	BRALA30498, BRALA15044	AENJA_20938
OG0002779	BRALA18762	AENJA_21312
OG0002780	BRALA06535	AENJA_21493
OG0002781	BRALA09162	AENJA_21782
OG0002782	BRALA18872	AENJA_22198
OG0002783	BRALA05339	AENJA_23294
OG0002784	BRALA11406, BRALA24363	AENJA_23494, AENJA_23495, AENJA_26342
OG0002785	BRALA01196	AENJA_23498
OG0002786	BRALA09530	AENJA_23784
OG0002787	BRALA25626	AENJA_24196
OG0002788	BRALA02230	AENJA_24424
OG0002789	BRALA20378	AENJA_25550, AENJA_24835
OG0002790	BRALA11810	AENJA_25977
OG0002791	BRALA10109	AENJA_26314
OG0002792	BRALA24361	AENJA_26420
OG0002793	BRALA24700	AENJA_26539, AENJA_26542
OG0002794	BRALA35337, BRALA34961, BRALA35487, BRALA31420	AENJA_26669
OG0002795	BRALA07995	AENJA_26764
OG0002811	BRALA00022	AENJA_00043
OG0002813	BRALA21604	AENJA_00188
OG0002814	BRALA03845	AENJA_00393
OG0002815	BRALA23897	AENJA_01312, AENJA_00508
OG0002816	BRALA01022	AENJA_00653
OG0002817	BRALA31906, BRALA35378	AENJA_00735
OG0002818	BRALA22684	AENJA_23485, AENJA_00797
OG0002819	BRALA05559	AENJA_07879, AENJA_00891
OG0002821	BRALA01093	AENJA_20741, AENJA_01009, AENJA_12682
OG0002822	BRALA11175, BRALA11174	AENJA_01043
OG0002823	BRALA02904	AENJA_16157
OG0002823	BRALA16407	AENJA_01105
OG0002824	BRALA00377	AENJA_01440
OG0002825	BRALA22892	AENJA_01512
OG0002826	BRALA20854	AENJA_02168
OG0002827	BRALA12317	AENJA_02347
OG0002828	BRALA01253, BRALA32285, BRALA33690, BRALA01251	AENJA_02401
OG0002829	BRALA13088	AENJA_02735
OG0002830	BRALA13356	AENJA_02762
OG0002831	BRALA08874	AENJA_02800, AENJA_02799
OG0002832	BRALA23782, BRALA23785, BRALA23786	AENJA_03311
OG0002833	BRALA11197	AENJA_03383
OG0002834	BRALA07844	AENJA_03589
OG0002835	BRALA12830	AENJA_04456
OG0002836	BRALA08680	AENJA_17994
OG0002838	BRALA18845, BRALA02071, BRALA03750	AENJA_22502, AENJA_05712
OG0002839	BRALA04693	AENJA_06051
OG0002840	BRALA03264	AENJA_20109, AENJA_06119
OG0002841	BRALA12737	AENJA_06177
OG0002842	BRALA01213	AENJA_06186
OG0002843	BRALA29412	AENJA_06434
OG0002844	BRALA18936	AENJA_06497, AENJA_06632
OG0002846	BRALA18718	AENJA_16277, AENJA_07263
OG0002847	BRALA32784, BRALA33572, BRALA35862, BRALA34974, BRALA35961, BRALA35427, BRALA33880, BRALA34783	AENJA_07384
OG0002849	BRALA04204	AENJA_09406
OG0002850	BRALA14368	AENJA_09764
OG0002851	BRALA08963	AENJA_09890
OG0002852	BRALA00392, BRALA09862, BRALA12103	AENJA_21155, AENJA_10541, AENJA_21471
OG0002853	BRALA09561	AENJA_10557
OG0002854	BRALA02880	AENJA_10775
OG0002855	BRALA23875	AENJA_10897
OG0002856	BRALA17115	AENJA_10966
OG0002857	BRALA01069	AENJA_11438
OG0002858	BRALA22413	AENJA_11662
OG0002859	BRALA01427	AENJA_11782
OG0002860	BRALA13051	AENJA_12346
OG0002861	BRALA22879, BRALA22878	AENJA_12943
OG0002861	BRALA35501	AENJA_17451
OG0002862	BRALA33455, BRALA33453, BRALA29689	AENJA_13487, AENJA_13488
OG0002863	BRALA00995	AENJA_13512
OG0002865	BRALA26587	AENJA_14309, AENJA_14310
OG0002866	BRALA08893	AENJA_14387
OG0002867	BRALA03095	AENJA_14462
OG0002870	BRALA19055	AENJA_14868
OG0002871	BRALA19148	AENJA_14965
OG0002872	BRALA34159, BRALA32937	AENJA_15132
OG0002873	BRALA19472	AENJA_15531
OG0002874	BRALA19756	AENJA_16110
OG0002875	BRALA23432	AENJA_16211
OG0002876	BRALA19475	AENJA_16221
OG0002877	BRALA08464	AENJA_16701
OG0002878	BRALA32641, BRALA03534, BRALA03537	AENJA_16812, AENJA_16807
OG0002879	BRALA23711	AENJA_16846
OG0002881	BRALA29637	AENJA_17801
OG0002882	BRALA24261	AENJA_23192
OG0002882	BRALA22163	AENJA_17804
OG0002884	BRALA02001	AENJA_19070
OG0002886	BRALA06876, BRALA27924, BRALA18024, BRALA18708, BRALA25226	AENJA_19118, AENJA_19117
OG0002887	BRALA00977	AENJA_19844
OG0002888	BRALA23052, BRALA35110	AENJA_19971
OG0002889	BRALA20446	AENJA_19979
OG0002891	BRALA00908	AENJA_20333
OG0002892	BRALA27556	AENJA_20418
OG0002893	BRALA13319	AENJA_20681
OG0002894	BRALA23468	AENJA_20837
OG0002895	BRALA28500	AENJA_21152
OG0002896	BRALA06147	AENJA_21743
OG0002897	BRALA00556	AENJA_22085
OG0002898	BRALA04412	AENJA_22319, AENJA_22360
OG0002899	BRALA32336	AENJA_22623
OG0002900	BRALA10711	AENJA_25988, AENJA_22681
OG0002902	BRALA10476	AENJA_24583
OG0002904	BRALA04163	AENJA_23408
OG0002906	BRALA03067	AENJA_23675
OG0002907	BRALA09540	AENJA_23794
OG0002908	BRALA16572	AENJA_24151
OG0002909	BRALA15331	AENJA_24484
OG0002910	BRALA02029	AENJA_24759
OG0002911	BRALA27469	AENJA_24811
OG0002912	BRALA05844, BRALA03226	AENJA_25185
OG0002913	BRALA13297	AENJA_25404
OG0002914	BRALA13809	AENJA_25554, AENJA_25557
OG0002915	BRALA03120	AENJA_26181
OG0002916	BRALA22098, BRALA00679	AENJA_26387
OG0002917	BRALA11721	AENJA_26763
OG0002944	BRALA10241	AENJA_00162
OG0002945	BRALA30182, BRALA30183	AENJA_00168
OG0002946	BRALA30086	AENJA_25288, AENJA_00243, AENJA_18465
OG0002947	BRALA04382	AENJA_00803
OG0002948	BRALA08604, BRALA08603	AENJA_17830, AENJA_00811
OG0002949	BRALA34128	AENJA_00985
OG0002950	BRALA14007	AENJA_01042
OG0002950	BRALA14006	AENJA_02615
OG0002952	BRALA16977	AENJA_03492
OG0002953	BRALA20438	AENJA_01495
OG0002954	BRALA18259, BRALA34258, BRALA35506	AENJA_01516
OG0002955	BRALA20853	AENJA_02171
OG0002956	BRALA33340	AENJA_02280
OG0002957	BRALA29901	AENJA_02431
OG0002958	BRALA10403	AENJA_03098
OG0002959	BRALA22499	AENJA_02647
OG0002960	BRALA17530	AENJA_02770
OG0002961	BRALA32745	AENJA_02909
OG0002964	BRALA06367	AENJA_03426
OG0002965	BRALA06727	AENJA_03749
OG0002966	BRALA23093	AENJA_03777
OG0002967	BRALA24663	AENJA_03822
OG0002968	BRALA16921, BRALA16922	AENJA_03998
OG0002969	BRALA14067, BRALA14066	AENJA_04473
OG0002970	BRALA19909	AENJA_04542, AENJA_16790
OG0002970	BRALA13103, BRALA18895, BRALA06352, BRALA06354, BRALA27757, BRALA33093, BRALA24232, BRALA34544, BRALA27756, BRALA18897	AENJA_16791, AENJA_26084, AENJA_26444
OG0002971	BRALA17548	AENJA_04866
OG0002972	BRALA26719	AENJA_13151, AENJA_10004, AENJA_05918, AENJA_10019, AENJA_07842
OG0002973	BRALA35747, BRALA32976	AENJA_05992
OG0002974	BRALA19094	AENJA_06165
OG0002975	BRALA28849	AENJA_06268
OG0002976	BRALA18507	AENJA_06370
OG0002977	BRALA29327	AENJA_13198
OG0002978	BRALA24108	AENJA_06745
OG0002979	BRALA29239	AENJA_07121
OG0002981	BRALA00510	AENJA_07374
OG0002982	BRALA31857	AENJA_07566
OG0002983	BRALA15691	AENJA_07689
OG0002984	BRALA10452	AENJA_08233
OG0002985	BRALA16955	AENJA_08394
OG0002986	BRALA12799	AENJA_08464
OG0002987	BRALA16295	AENJA_08505
OG0002988	BRALA22520, BRALA22521, BRALA22525, BRALA15451	AENJA_08739
OG0002990	BRALA27944	AENJA_09487
OG0002991	BRALA24373	AENJA_09631
OG0002992	BRALA10664	AENJA_09713
OG0002994	BRALA03071	AENJA_09989
OG0002995	BRALA31288	AENJA_10168
OG0002996	BRALA14606	AENJA_11042
OG0002997	BRALA22094	AENJA_25602
OG0002997	BRALA00683	AENJA_11131
OG0002998	BRALA06170	AENJA_11226
OG0003000	BRALA04134	AENJA_11525
OG0003000	BRALA11264	AENJA_16591
OG0003001	BRALA11352	AENJA_11581
OG0003002	BRALA07344	AENJA_11596
OG0003003	BRALA21285, BRALA06728, BRALA22539, BRALA22540	AENJA_11669
OG0003004	BRALA28835	AENJA_11848
OG0003005	BRALA01368	AENJA_11859
OG0003006	BRALA30180	AENJA_12351
OG0003007	BRALA01148	AENJA_13023
OG0003008	BRALA24826	AENJA_13411
OG0003009	BRALA20909	AENJA_13811
OG0003010	BRALA02051	AENJA_14073
OG0003011	BRALA12587, BRALA12588	AENJA_14299
OG0003012	BRALA17182	AENJA_14839
OG0003013	BRALA14158, BRALA14160	AENJA_14912
OG0003014	BRALA21168	AENJA_15441
OG0003015	BRALA34299, BRALA35609, BRALA33986, BRALA34613, BRALA34437, BRALA33863, BRALA34306, BRALA34131, BRALA35022, BRALA35465, BRALA27404, BRALA27405, BRALA27403, BRALA35000, BRALA35772	AENJA_15442
OG0003016	BRALA08068	AENJA_15608, AENJA_21110, AENJA_15615
OG0003017	BRALA18273	AENJA_15754
OG0003018	BRALA31319	AENJA_15825
OG0003019	BRALA14323	AENJA_15890
OG0003019	BRALA22516	AENJA_26536, AENJA_26535
OG0003020	BRALA19979	AENJA_16040, AENJA_19439, AENJA_16041
OG0003021	BRALA34522, BRALA34477	AENJA_16063
OG0003022	BRALA12187	AENJA_16434
OG0003023	BRALA22185	AENJA_18745, AENJA_17410
OG0003024	BRALA29524	AENJA_17461
OG0003025	BRALA03359, BRALA17181	AENJA_17533
OG0003026	BRALA10042	AENJA_17803
OG0003027	BRALA09779	AENJA_17824
OG0003028	BRALA01708	AENJA_17984
OG0003029	BRALA19961	AENJA_18248
OG0003030	BRALA31370	AENJA_18262
OG0003031	BRALA32296	AENJA_18273
OG0003033	BRALA33535	AENJA_18723
OG0003035	BRALA04093	AENJA_19225
OG0003036	BRALA23667	AENJA_20024
OG0003037	BRALA22643	AENJA_20789
OG0003038	BRALA21188	AENJA_21096
OG0003039	BRALA09562	AENJA_21140
OG0003040	BRALA06106	AENJA_21361, AENJA_21358
OG0003041	BRALA13767	AENJA_21426
OG0003042	BRALA14544	AENJA_21556, AENJA_21559
OG0003043	BRALA15954	AENJA_21648
OG0003044	BRALA14962	AENJA_21752
OG0003045	BRALA14809	AENJA_24152
OG0003046	BRALA09266	AENJA_21816
OG0003048	BRALA35916, BRALA12484	AENJA_22325
OG0003049	BRALA00969	AENJA_22479
OG0003051	BRALA00281, BRALA06030	AENJA_23367
OG0003053	BRALA01192	AENJA_24227
OG0003054	BRALA14292	AENJA_24441
OG0003055	BRALA01152	AENJA_24466
OG0003056	BRALA16866	AENJA_24565
OG0003057	BRALA12384	AENJA_24574
OG0003058	BRALA10357	AENJA_24768
OG0003059	BRALA24717	AENJA_24855
OG0003060	BRALA01131	AENJA_24993
OG0003061	BRALA22578	AENJA_25088
OG0003062	BRALA21245	AENJA_25174
OG0003063	BRALA20041	AENJA_25761
OG0003064	BRALA04357	AENJA_26332
OG0003065	BRALA24672	AENJA_26411
OG0003066	BRALA02294	AENJA_26723
OG0003099	BRALA33316	AENJA_25270, AENJA_08983
OG0003101	BRALA14766	AENJA_00164
OG0003103	BRALA06974, BRALA04721	AENJA_00246
OG0003104	BRALA17529	AENJA_00412
OG0003105	BRALA29850	AENJA_00483
OG0003106	BRALA09165	AENJA_00659
OG0003107	BRALA03151	AENJA_00765
OG0003108	BRALA23025	AENJA_01637
OG0003110	BRALA14243	AENJA_01831
OG0003111	BRALA04538	AENJA_01995
OG0003112	BRALA28665, BRALA34089, BRALA29578	AENJA_01998
OG0003114	BRALA15227	AENJA_02181
OG0003115	BRALA18488	AENJA_02279
OG0003118	BRALA00197	AENJA_03053
OG0003119	BRALA29056	AENJA_03324
OG0003120	BRALA18066	AENJA_03695
OG0003121	BRALA15041	AENJA_03733
OG0003122	BRALA30971	AENJA_03851
OG0003122	BRALA12818	AENJA_13120
OG0003123	BRALA12457, BRALA08747, BRALA08748, BRALA08746, BRALA08745	AENJA_25108, AENJA_03956, AENJA_03957
OG0003124	BRALA34138	AENJA_03987
OG0003124	BRALA34241, BRALA34239, BRALA34780	AENJA_07377
OG0003125	BRALA22292	AENJA_04106
OG0003126	BRALA01091	AENJA_13311
OG0003127	BRALA22285	AENJA_04219
OG0003128	BRALA34098	AENJA_04333
OG0003129	BRALA04458, BRALA34296	AENJA_04675
OG0003129	BRALA33727, BRALA34480	AENJA_18359
OG0003130	BRALA33115	AENJA_04695
OG0003131	BRALA24254	AENJA_04699
OG0003132	BRALA27609	AENJA_05230
OG0003134	BRALA24514	AENJA_05399
OG0003135	BRALA34295	AENJA_05506
OG0003136	BRALA26231	AENJA_05594
OG0003137	BRALA19944	AENJA_05616
OG0003140	BRALA18516, BRALA18515	AENJA_06344
OG0003141	BRALA05474	AENJA_06698
OG0003142	BRALA23203	AENJA_06782
OG0003143	BRALA17585	AENJA_06787
OG0003144	BRALA30427	AENJA_06849
OG0003145	BRALA23671	AENJA_06906
OG0003146	BRALA09771	AENJA_06954
OG0003147	BRALA16312	AENJA_07167
OG0003148	BRALA31447	AENJA_07642
OG0003149	BRALA15048, BRALA15046, BRALA15047	AENJA_07652
OG0003150	BRALA06073	AENJA_07665
OG0003152	BRALA06359	AENJA_08082
OG0003153	BRALA20237	AENJA_08315
OG0003154	BRALA09778	AENJA_08755, AENJA_24160, AENJA_24621
OG0003155	BRALA18620	AENJA_15319
OG0003155	BRALA25357	AENJA_08859
OG0003156	BRALA30177	AENJA_08912
OG0003157	BRALA18717	AENJA_09314
OG0003158	BRALA04756	AENJA_09855
OG0003159	BRALA03670	AENJA_09999
OG0003160	BRALA34327	AENJA_10130
OG0003161	BRALA12062	AENJA_10165
OG0003162	BRALA12042	AENJA_21344, AENJA_10169
OG0003163	BRALA09502	AENJA_10333
OG0003164	BRALA08232	AENJA_13680, AENJA_10532
OG0003165	BRALA34066	AENJA_10534
OG0003167	BRALA29422	AENJA_10753
OG0003170	BRALA12331, BRALA04256, BRALA30306, BRALA17708, BRALA17707, BRALA05414, BRALA05413, BRALA05410, BRALA05411, BRALA05409, BRALA05408, BRALA05412, BRALA08358, BRALA25955, BRALA10006	AENJA_21423, AENJA_24091
OG0003172	BRALA14091	AENJA_11593
OG0003174	BRALA15910	AENJA_12148
OG0003175	BRALA07118, BRALA07114	AENJA_12200
OG0003176	BRALA03068, BRALA03070	AENJA_12428, AENJA_19968, AENJA_24491, AENJA_24492
OG0003177	BRALA23984	AENJA_12445
OG0003178	BRALA30304	AENJA_12804
OG0003179	BRALA04006	AENJA_12977
OG0003180	BRALA19366	AENJA_13194
OG0003181	BRALA13987	AENJA_13218
OG0003182	BRALA19997	AENJA_13237
OG0003183	BRALA00151	AENJA_13297
OG0003184	BRALA03612	AENJA_13777
OG0003185	BRALA08913	AENJA_14384
OG0003186	BRALA30259, BRALA35925	AENJA_14564
OG0003187	BRALA06679	AENJA_14750
OG0003188	BRALA21755	AENJA_15232
OG0003189	BRALA28089, BRALA26188	AENJA_15393
OG0003190	BRALA00193, BRALA00194	AENJA_16189, AENJA_16188
OG0003191	BRALA04704	AENJA_16289
OG0003193	BRALA06151	AENJA_16359
OG0003195	BRALA29438	AENJA_16679
OG0003196	BRALA03312, BRALA34284, BRALA03314	AENJA_17155
OG0003197	BRALA14254	AENJA_17257
OG0003198	BRALA19414, BRALA19411, BRALA23398	AENJA_17366
OG0003199	BRALA17301	AENJA_17478
OG0003200	BRALA17093	AENJA_17544
OG0003201	BRALA28451, BRALA25207	AENJA_17895
OG0003201	BRALA25956, BRALA32075, BRALA35277, BRALA19671, BRALA23613, BRALA28776	AENJA_17894
OG0003202	BRALA06604	AENJA_18388
OG0003203	BRALA24870	AENJA_18705
OG0003204	BRALA11882	AENJA_19096
OG0003205	BRALA14611	AENJA_19099
OG0003206	BRALA15924	AENJA_19670, AENJA_19671
OG0003207	BRALA19743	AENJA_19791
OG0003208	BRALA24790	AENJA_19795
OG0003210	BRALA02658	AENJA_20699
OG0003211	BRALA15324	AENJA_20861
OG0003212	BRALA21845	AENJA_20864
OG0003213	BRALA15054	AENJA_20936
OG0003214	BRALA11877	AENJA_21694
OG0003215	BRALA11919	AENJA_22196
OG0003216	BRALA06581	AENJA_22966, AENJA_22967
OG0003217	BRALA22390, BRALA22386	AENJA_23373
OG0003218	BRALA27140	AENJA_23390
OG0003220	BRALA29359, BRALA35967	AENJA_23504
OG0003221	BRALA13791	AENJA_23575
OG0003222	BRALA03438, BRALA03437	AENJA_23860
OG0003223	BRALA03348	AENJA_24204
OG0003224	BRALA24852, BRALA24853, BRALA24851	AENJA_24262
OG0003225	BRALA24705	AENJA_24401
OG0003226	BRALA02281	AENJA_25297
OG0003227	BRALA32464	AENJA_25755
OG0003228	BRALA28908	AENJA_25997
OG0003229	BRALA28965	AENJA_25999
OG0003230	BRALA16395	AENJA_26243
OG0003250	BRALA23787	AENJA_00349
OG0003251	BRALA03131	AENJA_00517
OG0003252	BRALA29060	AENJA_00890
OG0003253	BRALA17125	AENJA_01202
OG0003254	BRALA10884	AENJA_01261
OG0003255	BRALA04178	AENJA_01447
OG0003256	BRALA20447	AENJA_01467
OG0003257	BRALA10821	AENJA_01488, AENJA_01489
OG0003258	BRALA26675	AENJA_01706
OG0003259	BRALA03751	AENJA_02246
OG0003260	BRALA01352	AENJA_02287, AENJA_02281
OG0003261	BRALA10363	AENJA_02564
OG0003262	BRALA23941	AENJA_02627
OG0003263	BRALA27485	AENJA_03032
OG0003264	BRALA16693	AENJA_03403
OG0003265	BRALA09391	AENJA_03512
OG0003266	BRALA25697	AENJA_03526
OG0003267	BRALA06736	AENJA_03748
OG0003268	BRALA28894	AENJA_04034
OG0003269	BRALA23035	AENJA_04245
OG0003270	BRALA10980, BRALA10981	AENJA_04789
OG0003271	BRALA03737	AENJA_20515
OG0003271	BRALA21453	AENJA_08064, AENJA_26693
OG0003271	BRALA01579, BRALA01576	AENJA_05371
OG0003272	BRALA20375	AENJA_05460
OG0003275	BRALA19113	AENJA_06088
OG0003276	BRALA28847	AENJA_06270
OG0003277	BRALA12741	AENJA_06595
OG0003278	BRALA29833	AENJA_07777, AENJA_07778
OG0003279	BRALA19410	AENJA_18910, AENJA_07963
OG0003280	BRALA25778, BRALA12949	AENJA_12371, AENJA_07986
OG0003281	BRALA16219, BRALA16218, BRALA06040, BRALA16220, BRALA12224, BRALA06039, BRALA06038	AENJA_08105, AENJA_20736
OG0003282	BRALA21917	AENJA_18531
OG0003283	BRALA09386	AENJA_08389
OG0003284	BRALA07080	AENJA_08806
OG0003286	BRALA11189	AENJA_08868
OG0003287	BRALA23219	AENJA_08945
OG0003288	BRALA18702	AENJA_08988
OG0003289	BRALA20587	AENJA_09099
OG0003290	BRALA03644	AENJA_09114
OG0003291	BRALA23985	AENJA_09544
OG0003292	BRALA06602	AENJA_10369
OG0003292	BRALA31219	AENJA_09636
OG0003294	BRALA20203	AENJA_10229
OG0003295	BRALA35560, BRALA35974, BRALA29714	AENJA_10278
OG0003297	BRALA11135	AENJA_10455
OG0003298	BRALA08285	AENJA_10956
OG0003299	BRALA05146	AENJA_10978
OG0003300	BRALA02469, BRALA02470, BRALA02468, BRALA02471, BRALA02472	AENJA_16801, AENJA_10987
OG0003301	BRALA12896	AENJA_11385
OG0003302	BRALA03648	AENJA_11409
OG0003303	BRALA31282	AENJA_11641
OG0003304	BRALA01097, BRALA14452	AENJA_18633
OG0003305	BRALA02228	AENJA_11741
OG0003306	BRALA22690	AENJA_22075
OG0003306	BRALA30568	AENJA_19854
OG0003308	BRALA05211, BRALA05209, BRALA05210	AENJA_11863
OG0003309	BRALA07365	AENJA_11953
OG0003311	BRALA16041	AENJA_12315
OG0003312	BRALA12339	AENJA_12511
OG0003313	BRALA32119	AENJA_24438, AENJA_24639, AENJA_24439, AENJA_24646, AENJA_13293, AENJA_24648
OG0003315	BRALA10201	AENJA_12794
OG0003316	BRALA05665	AENJA_13112
OG0003317	BRALA25346	AENJA_13550
OG0003318	BRALA25729	AENJA_13567
OG0003319	BRALA16686	AENJA_13649
OG0003320	BRALA16362	AENJA_13907
OG0003321	BRALA20253	AENJA_14072
OG0003322	BRALA33288, BRALA19175	AENJA_22242
OG0003322	BRALA20824, BRALA16687	AENJA_14128
OG0003323	BRALA02545	AENJA_14209
OG0003324	BRALA16750	AENJA_14269
OG0003325	BRALA25251	AENJA_19471
OG0003325	BRALA23236	AENJA_25949
OG0003326	BRALA21679, BRALA21678	AENJA_14434
OG0003327	BRALA18397	AENJA_14781
OG0003329	BRALA16528	AENJA_15213
OG0003330	BRALA21753	AENJA_15240
OG0003331	BRALA23588	AENJA_15484
OG0003332	BRALA16700	AENJA_15526
OG0003333	BRALA20739	AENJA_15663
OG0003334	BRALA26651	AENJA_17375, AENJA_16235, AENJA_16233, AENJA_16232
OG0003334	BRALA07845, BRALA04402	AENJA_15732
OG0003335	BRALA18893	AENJA_15787
OG0003336	BRALA19535	AENJA_15800
OG0003337	BRALA05428	AENJA_15893
OG0003338	BRALA35265	AENJA_15935
OG0003339	BRALA31926	AENJA_16017
OG0003340	BRALA13754	AENJA_16463
OG0003341	BRALA22123	AENJA_17359
OG0003342	BRALA04167	AENJA_24117, AENJA_17380
OG0003343	BRALA14934	AENJA_17471
OG0003344	BRALA16634	AENJA_17550
OG0003346	BRALA01560, BRALA18456, BRALA18457, BRALA18458, BRALA01829	AENJA_18192
OG0003347	BRALA09177	AENJA_18356
OG0003348	BRALA15993	AENJA_18879
OG0003349	BRALA03624	AENJA_18916
OG0003350	BRALA14237	AENJA_18932
OG0003351	BRALA17306	AENJA_19001
OG0003351	BRALA20883	AENJA_20231
OG0003352	BRALA00218	AENJA_19121
OG0003353	BRALA15281	AENJA_20103
OG0003354	BRALA00361	AENJA_20119
OG0003355	BRALA03913	AENJA_20320
OG0003356	BRALA20221	AENJA_21005
OG0003357	BRALA28370	AENJA_21046
OG0003358	BRALA20313	AENJA_21116
OG0003359	BRALA22885	AENJA_21290
OG0003360	BRALA24694	AENJA_21296
OG0003361	BRALA15184	AENJA_21382
OG0003364	BRALA19189	AENJA_21855
OG0003366	BRALA13308	AENJA_22253
OG0003367	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014	AENJA_22965, AENJA_22964
OG0003368	BRALA11408	AENJA_23082
OG0003369	BRALA06641	AENJA_23133
OG0003370	BRALA13625	AENJA_23534
OG0003372	BRALA01258, BRALA01257	AENJA_24254
OG0003373	BRALA02259	AENJA_24423
OG0003374	BRALA32765	AENJA_24682, AENJA_24683
OG0003375	BRALA16607	AENJA_24824
OG0003376	BRALA08374	AENJA_24827
OG0003377	BRALA30976	AENJA_24906
OG0003378	BRALA18244	AENJA_24909
OG0003379	BRALA10345	AENJA_25180
OG0003380	BRALA19352	AENJA_25323
OG0003381	BRALA18296	AENJA_25399
OG0003382	BRALA02288, BRALA02289	AENJA_25400
OG0003383	BRALA00564	AENJA_25690
OG0003384	BRALA21417	AENJA_25752
OG0003386	BRALA30819	AENJA_26435
OG0003387	BRALA24624, BRALA24625	AENJA_26696
OG0003418	BRALA29442	AENJA_06091, AENJA_09817, AENJA_21717, AENJA_10662, AENJA_01990
OG0003419	BRALA33995, BRALA24123	AENJA_00054
OG0003420	BRALA02559	AENJA_00096
OG0003423	BRALA07815	AENJA_07981, AENJA_04679, AENJA_04678, AENJA_23830
OG0003423	BRALA28405, BRALA22052, BRALA20776, BRALA30672	AENJA_20209, AENJA_00674, AENJA_10823, AENJA_00675, AENJA_03950
OG0003424	BRALA27366	AENJA_00838
OG0003425	BRALA13513	AENJA_01194
OG0003426	BRALA28983	AENJA_01257
OG0003428	BRALA26986, BRALA33909	AENJA_01568
OG0003429	BRALA02516	AENJA_01963
OG0003430	BRALA25695	AENJA_02400
OG0003431	BRALA07409	AENJA_19425, AENJA_02555
OG0003432	BRALA13775	AENJA_11283
OG0003433	BRALA12225	AENJA_02659
