Orthogroup	BRALA	LYTVA_ok
OG0003901	BRALA14426, BRALA08560, BRALA08561	LYTVA_25425, LYTVA_13674
OG0003902	BRALA28272, BRALA09979, BRALA18180, BRALA17740	LYTVA_17636
OG0003903	BRALA12337	LYTVA_02947, LYTVA_14426
OG0003904	BRALA04278	LYTVA_08407
OG0003905	BRALA08898	LYTVA_18579, LYTVA_24090
OG0003906	BRALA18512	LYTVA_00896
OG0003907	BRALA11770	LYTVA_27049
OG0003908	BRALA16606	LYTVA_01565
OG0003908	BRALA17141	LYTVA_23240
OG0003909	BRALA29427	LYTVA_04292
OG0003910	BRALA23005	LYTVA_15956
OG0003911	BRALA13724	LYTVA_13769
OG0003912	BRALA26575	LYTVA_20384
OG0003913	BRALA05130	LYTVA_01876, LYTVA_18035, LYTVA_17952
OG0003914	BRALA04182	LYTVA_00538
OG0003915	BRALA12140	LYTVA_03286, LYTVA_20325
OG0003917	BRALA18730	LYTVA_26563, LYTVA_13069
OG0003918	BRALA03733	LYTVA_03867
OG0003920	BRALA23721	LYTVA_03736
OG0003921	BRALA09641	LYTVA_29296
OG0003923	BRALA14453	LYTVA_19351
OG0003924	BRALA04026	LYTVA_21825
OG0003925	BRALA05610	LYTVA_23157
OG0003926	BRALA05443	LYTVA_00309
OG0003928	BRALA03296	LYTVA_03987
OG0003929	BRALA34730, BRALA06612	LYTVA_28675
OG0003930	BRALA02295	LYTVA_25579, LYTVA_23488
OG0003931	BRALA25275	LYTVA_22630
OG0003932	BRALA01444	LYTVA_00352, LYTVA_14590
OG0003932	BRALA02585	LYTVA_16689
OG0003933	BRALA28039	LYTVA_22915
OG0003935	BRALA13280, BRALA03846, BRALA20864	LYTVA_23260
OG0003936	BRALA34488	LYTVA_03319
OG0003937	BRALA25602	LYTVA_23787
OG0003938	BRALA24502	LYTVA_07799
OG0003939	BRALA05196	LYTVA_03990, LYTVA_08883
OG0003940	BRALA15373	LYTVA_05716, LYTVA_21871
OG0003942	BRALA34122	LYTVA_19868, LYTVA_04089
OG0003943	BRALA01879, BRALA01880	LYTVA_15855, LYTVA_00687
OG0003945	BRALA25345	LYTVA_00843
OG0003946	BRALA21665	LYTVA_00597
OG0003947	BRALA29298	LYTVA_21166
OG0003948	BRALA14249	LYTVA_00599
OG0003949	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045	LYTVA_06512, LYTVA_01213
OG0003950	BRALA02049	LYTVA_22866
OG0003953	BRALA23252	LYTVA_25899
OG0003954	BRALA16702	LYTVA_08587
OG0003956	BRALA05102	LYTVA_03160
OG0003957	BRALA03349	LYTVA_04850
OG0003958	BRALA33511	LYTVA_10240
OG0003962	BRALA34272	LYTVA_27585
OG0003966	BRALA24386	LYTVA_08371
OG0003967	BRALA26387	LYTVA_21341
OG0003968	BRALA12045	LYTVA_18737
OG0003970	BRALA04290	LYTVA_27881
OG0003971	BRALA17785	LYTVA_12905
OG0003972	BRALA03399	LYTVA_26756
OG0003973	BRALA22301	LYTVA_08780
OG0003997	BRALA16956	LYTVA_15918
OG0003998	BRALA31907	LYTVA_04462
OG0003999	BRALA00082	LYTVA_02706
OG0004002	BRALA24418	LYTVA_14687
OG0004003	BRALA33294, BRALA12151	LYTVA_16588
OG0004004	BRALA00327	LYTVA_12647
OG0004007	BRALA01057	LYTVA_16332
OG0004008	BRALA23620	LYTVA_24790
OG0004008	BRALA30848	LYTVA_13135, LYTVA_05560, LYTVA_14391, LYTVA_10886, LYTVA_20279, LYTVA_26109, LYTVA_29482, LYTVA_28552, LYTVA_12634, LYTVA_12431, LYTVA_01997
OG0004008	BRALA33072	LYTVA_15993
OG0004009	BRALA28666	LYTVA_27360
OG0004010	BRALA00694, BRALA29812	LYTVA_14826
OG0004011	BRALA06852	LYTVA_07133
OG0004012	BRALA21712	LYTVA_26169
OG0004014	BRALA12884	LYTVA_26908, LYTVA_29701
OG0004015	BRALA28855	LYTVA_14499
OG0004016	BRALA07122	LYTVA_04982
OG0004017	BRALA15067	LYTVA_26976
OG0004019	BRALA02398	LYTVA_11599, LYTVA_11549
OG0004021	BRALA27677, BRALA23566	LYTVA_07062, LYTVA_20594
OG0004022	BRALA09008, BRALA15698	LYTVA_29080, LYTVA_06465
OG0004023	BRALA27308	LYTVA_16983
OG0004024	BRALA19457	LYTVA_08882, LYTVA_09171
OG0004028	BRALA06730	LYTVA_25968
OG0004029	BRALA09063	LYTVA_23850
OG0004031	BRALA30314	LYTVA_19098
OG0004034	BRALA08468, BRALA08467	LYTVA_01415, LYTVA_13108
OG0004035	BRALA20551	LYTVA_24098
OG0004036	BRALA19286	LYTVA_28065
OG0004037	BRALA29961	LYTVA_20546
OG0004038	BRALA05335	LYTVA_30220
OG0004039	BRALA14564, BRALA14563	LYTVA_09633, LYTVA_14370
OG0004040	BRALA29252	LYTVA_03042
OG0004041	BRALA26134	LYTVA_30034, LYTVA_16536
OG0004042	BRALA14677	LYTVA_08337
OG0004043	BRALA19274	LYTVA_08636
OG0004044	BRALA10276	LYTVA_04278
OG0004045	BRALA11417, BRALA32867	LYTVA_00602
OG0004047	BRALA04429, BRALA18670, BRALA08115	LYTVA_22628
OG0004048	BRALA24410	LYTVA_16472
OG0004049	BRALA27969	LYTVA_15049, LYTVA_25674
OG0004050	BRALA35170	LYTVA_14707, LYTVA_19218, LYTVA_19754
OG0004052	BRALA07966	LYTVA_04921
OG0004053	BRALA15092	LYTVA_05254
OG0004055	BRALA16890	LYTVA_23038
OG0004057	BRALA08841	LYTVA_23851, LYTVA_02242
OG0004059	BRALA22286	LYTVA_13931
OG0004060	BRALA22527	LYTVA_13733
OG0004061	BRALA00733	LYTVA_04703, LYTVA_20063
OG0004062	BRALA16266	LYTVA_10442
OG0004063	BRALA19295	LYTVA_25472
OG0004064	BRALA01479	LYTVA_00970
OG0004065	BRALA17282	LYTVA_23835, LYTVA_06332
OG0004066	BRALA27555	LYTVA_14514
OG0004066	BRALA27550	LYTVA_26929
OG0004067	BRALA11637	LYTVA_14146
OG0004068	BRALA34877, BRALA19301	LYTVA_11542
OG0004069	BRALA04243	LYTVA_15685
OG0004070	BRALA10466	LYTVA_08824
OG0004071	BRALA18327	LYTVA_15303
OG0004072	BRALA17054	LYTVA_02954
OG0004073	BRALA24719	LYTVA_02075, LYTVA_02074
OG0004076	BRALA15154	LYTVA_03921
OG0004077	BRALA18311	LYTVA_26904
OG0004078	BRALA29301, BRALA35758	LYTVA_09313
OG0004079	BRALA08294	LYTVA_06671
OG0004080	BRALA20296	LYTVA_29208
OG0004081	BRALA31261	LYTVA_02736
OG0004082	BRALA01474	LYTVA_06311
OG0004083	BRALA25007	LYTVA_21834, LYTVA_13777
OG0004084	BRALA28518	LYTVA_18649
OG0004085	BRALA24215	LYTVA_08513, LYTVA_28587
OG0004086	BRALA17474	LYTVA_19945
OG0004087	BRALA10704	LYTVA_06772
OG0004088	BRALA35514, BRALA21666	LYTVA_28769, LYTVA_03836
OG0004089	BRALA08677, BRALA08678	LYTVA_20890, LYTVA_05104
OG0004090	BRALA11298	LYTVA_01996
OG0004091	BRALA00652	LYTVA_09473
OG0004092	BRALA07368	LYTVA_11252, LYTVA_08054
OG0004093	BRALA30875	LYTVA_18796
OG0004094	BRALA20617	LYTVA_15767, LYTVA_15263
OG0004095	BRALA07608	LYTVA_27647
OG0004096	BRALA14331, BRALA21352	LYTVA_24655
OG0004097	BRALA13028	LYTVA_03615
OG0004098	BRALA00651, BRALA22068	LYTVA_17957
OG0004099	BRALA10432	LYTVA_16532
OG0004100	BRALA17153	LYTVA_05542, LYTVA_05543
OG0004101	BRALA04835	LYTVA_16379
OG0004103	BRALA12428, BRALA14730	LYTVA_10838, LYTVA_14405, LYTVA_25911
OG0004104	BRALA01671	LYTVA_23183
OG0004106	BRALA18745	LYTVA_16270, LYTVA_17077
OG0004107	BRALA03118, BRALA03117, BRALA22370	LYTVA_26766
OG0004108	BRALA18855	LYTVA_08792
OG0004110	BRALA23943	LYTVA_17391
OG0004113	BRALA20061	LYTVA_20632
OG0004114	BRALA25904, BRALA21514	LYTVA_09095
OG0004116	BRALA25003	LYTVA_11277, LYTVA_16339
OG0004117	BRALA17850	LYTVA_06474
OG0004118	BRALA12736	LYTVA_28391
OG0004119	BRALA11157, BRALA08493	LYTVA_18575
OG0004121	BRALA08686	LYTVA_26411
OG0004123	BRALA14695	LYTVA_16672
OG0004124	BRALA30068	LYTVA_03931
OG0004125	BRALA04625	LYTVA_08831
OG0004126	BRALA25788	LYTVA_05206
OG0004127	BRALA16633	LYTVA_25845, LYTVA_00859
OG0004128	BRALA15362	LYTVA_05290, LYTVA_03315, LYTVA_03965
OG0004129	BRALA09427	LYTVA_03964
OG0004130	BRALA09545	LYTVA_10134
OG0004132	BRALA03249	LYTVA_24598
OG0004133	BRALA12128	LYTVA_18548
OG0004134	BRALA16353	LYTVA_23721
OG0004135	BRALA06179	LYTVA_30000
OG0004136	BRALA00698, BRALA29816	LYTVA_15507
OG0004137	BRALA13495, BRALA13496, BRALA13493, BRALA13494	LYTVA_06807
OG0004138	BRALA24513	LYTVA_27721
OG0004139	BRALA00917	LYTVA_12489
OG0004141	BRALA17214	LYTVA_11419
OG0004142	BRALA19738	LYTVA_07168
OG0004143	BRALA09465	LYTVA_00742, LYTVA_25759
OG0004145	BRALA26159	LYTVA_14753
OG0004146	BRALA17718	LYTVA_19042
OG0004147	BRALA00106	LYTVA_08242
OG0004148	BRALA18127	LYTVA_28754
OG0004149	BRALA12146	LYTVA_02180
OG0004150	BRALA21716	LYTVA_10446, LYTVA_04771
OG0004151	BRALA19064	LYTVA_22027
OG0004153	BRALA03854	LYTVA_24977, LYTVA_14935
OG0004154	BRALA10484, BRALA09813	LYTVA_21247
OG0004155	BRALA02319	LYTVA_14865, LYTVA_16237, LYTVA_21944, LYTVA_24904, LYTVA_20646, LYTVA_29083, LYTVA_00588
OG0004156	BRALA26080	LYTVA_23102
OG0004157	BRALA20324	LYTVA_05077
OG0004158	BRALA04798	LYTVA_10767
OG0004161	BRALA34496, BRALA03572	LYTVA_23742
OG0004162	BRALA23043	LYTVA_06423, LYTVA_27144
OG0004163	BRALA18291	LYTVA_20307
OG0004166	BRALA16339	LYTVA_05496
OG0004167	BRALA26238	LYTVA_09956
OG0004169	BRALA13050	LYTVA_22122
OG0004170	BRALA34920	LYTVA_03467
OG0004171	BRALA08003	LYTVA_12650, LYTVA_12649
OG0004172	BRALA24076	LYTVA_26615
OG0004172	BRALA26680, BRALA17241	LYTVA_09161, LYTVA_01569, LYTVA_28749, LYTVA_12991
OG0004174	BRALA00787	LYTVA_29638
OG0004175	BRALA16129	LYTVA_15624, LYTVA_15626, LYTVA_07317, LYTVA_00214
OG0004176	BRALA03590	LYTVA_12701
OG0004178	BRALA20094	LYTVA_00771
OG0004180	BRALA17055	LYTVA_02955
OG0004181	BRALA15876	LYTVA_28184, LYTVA_29381
OG0004182	BRALA19314	LYTVA_02516, LYTVA_26684
OG0004183	BRALA25934, BRALA25935	LYTVA_09256
OG0004184	BRALA33857	LYTVA_27243
OG0004185	BRALA11719	LYTVA_00065
OG0004186	BRALA20859	LYTVA_13218
OG0004187	BRALA03251	LYTVA_09899
OG0004188	BRALA30311	LYTVA_09818
OG0004190	BRALA25028	LYTVA_26541
OG0004197	BRALA05742	LYTVA_24189
OG0004198	BRALA04321	LYTVA_17837
OG0004215	BRALA22830	LYTVA_17521, LYTVA_20252
OG0004216	BRALA03093	LYTVA_05046
OG0004217	BRALA11886	LYTVA_10684
OG0004218	BRALA35691, BRALA11369, BRALA27082	LYTVA_10237
OG0004219	BRALA29983, BRALA33234	LYTVA_13015
OG0004220	BRALA17127	LYTVA_12987
OG0004222	BRALA26148	LYTVA_04664
OG0004223	BRALA09691	LYTVA_16944
OG0004225	BRALA18596	LYTVA_21958
OG0004226	BRALA09090	LYTVA_11757, LYTVA_01757
OG0004227	BRALA26674	LYTVA_12126
OG0004228	BRALA15960	LYTVA_17820
OG0004229	BRALA03705	LYTVA_15870
OG0004230	BRALA25002	LYTVA_24896
OG0004231	BRALA18489	LYTVA_21112
OG0004232	BRALA34160	LYTVA_16476
OG0004235	BRALA11235	LYTVA_20276
OG0004236	BRALA21571	LYTVA_29541
OG0004239	BRALA02912	LYTVA_15516, LYTVA_12963
OG0004240	BRALA22623	LYTVA_26856
OG0004242	BRALA15049	LYTVA_22292
OG0004243	BRALA11315	LYTVA_09481
OG0004244	BRALA22724	LYTVA_01667
OG0004245	BRALA35301	LYTVA_24279, LYTVA_26637, LYTVA_24281
OG0004246	BRALA25785	LYTVA_29403, LYTVA_27509
OG0004247	BRALA24657	LYTVA_14365
OG0004248	BRALA05741	LYTVA_23168
OG0004249	BRALA08296	LYTVA_11290
OG0004251	BRALA10118	LYTVA_08695, LYTVA_17055
OG0004253	BRALA14983	LYTVA_27876
OG0004254	BRALA03749	LYTVA_15962
OG0004255	BRALA26683	LYTVA_12403
OG0004257	BRALA10361	LYTVA_15930
OG0004258	BRALA19445	LYTVA_05034
OG0004259	BRALA09457	LYTVA_21802
OG0004260	BRALA04444	LYTVA_22612
OG0004261	BRALA19111	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721
OG0004262	BRALA34766, BRALA21467	LYTVA_18711
OG0004263	BRALA07416	LYTVA_29357, LYTVA_12199
OG0004264	BRALA03608	LYTVA_24355
OG0004265	BRALA31423	LYTVA_15750, LYTVA_15746
OG0004266	BRALA22811	LYTVA_28689
OG0004267	BRALA01991	LYTVA_21270
OG0004269	BRALA05544	LYTVA_07560, LYTVA_28413
OG0004270	BRALA18525	LYTVA_25924
OG0004271	BRALA09426	LYTVA_28380
OG0004272	BRALA01934	LYTVA_26397
OG0004273	BRALA06404	LYTVA_03846
OG0004274	BRALA20006	LYTVA_00343
OG0004275	BRALA29519	LYTVA_25889
OG0004276	BRALA19990	LYTVA_00887
OG0004277	BRALA30535	LYTVA_14258, LYTVA_28062
OG0004278	BRALA14565	LYTVA_21762, LYTVA_19997
OG0004279	BRALA20647	LYTVA_03505, LYTVA_11401
OG0004280	BRALA18212	LYTVA_29508
OG0004281	BRALA31689, BRALA31688, BRALA35548	LYTVA_15973
OG0004282	BRALA14728	LYTVA_16737
OG0004283	BRALA22939	LYTVA_07813
OG0004284	BRALA11418	LYTVA_21849, LYTVA_03684
OG0004285	BRALA29530	LYTVA_14336
OG0004286	BRALA14966	LYTVA_23813
OG0004288	BRALA03278	LYTVA_10116
OG0004289	BRALA15160	LYTVA_15304, LYTVA_08621
OG0004290	BRALA03150	LYTVA_08795
OG0004291	BRALA31457	LYTVA_26380
OG0004292	BRALA05406	LYTVA_29633
OG0004295	BRALA01000	LYTVA_10836
OG0004296	BRALA03748	LYTVA_05826
OG0004297	BRALA10358	LYTVA_26470, LYTVA_14136
OG0004298	BRALA08303	LYTVA_21985
OG0004299	BRALA18722	LYTVA_10418, LYTVA_24447
OG0004301	BRALA32145	LYTVA_17218
OG0004302	BRALA29476	LYTVA_27877
OG0004303	BRALA05979	LYTVA_05571
OG0004304	BRALA29843	LYTVA_08021
OG0004305	BRALA14639	LYTVA_07884
OG0004306	BRALA16636	LYTVA_04812
OG0004307	BRALA11162	LYTVA_23176
OG0004308	BRALA23893	LYTVA_27577, LYTVA_15253
OG0004309	BRALA03711	LYTVA_20861
OG0004310	BRALA07958	LYTVA_21824
OG0004311	BRALA18222	LYTVA_29214, LYTVA_29213
OG0004312	BRALA16894	LYTVA_13567, LYTVA_05872
OG0004313	BRALA35482	LYTVA_04902
OG0004314	BRALA02958	LYTVA_09224
OG0004315	BRALA16278	LYTVA_14423
OG0004316	BRALA27284	LYTVA_04481
OG0004317	BRALA31136	LYTVA_23919
OG0004318	BRALA11243	LYTVA_13097
OG0004319	BRALA02487	LYTVA_09566
OG0004320	BRALA05866	LYTVA_02018
OG0004321	BRALA03831	LYTVA_13173
OG0004322	BRALA16694	LYTVA_23319
OG0004323	BRALA34818	LYTVA_25817
OG0004324	BRALA09811	LYTVA_01961
OG0004325	BRALA17672	LYTVA_15912
OG0004327	BRALA28777	LYTVA_13718
OG0004328	BRALA13776	LYTVA_05322
OG0004329	BRALA11460	LYTVA_10469
OG0004331	BRALA25017	LYTVA_21103
OG0004333	BRALA14711	LYTVA_21119
OG0004334	BRALA05133	LYTVA_23900
OG0004335	BRALA11786	LYTVA_05831, LYTVA_03828
OG0004336	BRALA08041, BRALA03225	LYTVA_10552
OG0004338	BRALA22739	LYTVA_14064
OG0004339	BRALA14976	LYTVA_20730
OG0004341	BRALA18640	LYTVA_09511
OG0004342	BRALA28668	LYTVA_03045, LYTVA_22651
OG0004343	BRALA34896, BRALA33692, BRALA34328	LYTVA_10492
OG0004345	BRALA10189	LYTVA_15243
OG0004346	BRALA15506	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	BRALA12127	LYTVA_06128
OG0004349	BRALA26083	LYTVA_06151
OG0004350	BRALA12360	LYTVA_13333
OG0004353	BRALA26681	LYTVA_00606, LYTVA_13736
OG0004354	BRALA33463, BRALA33588	LYTVA_02005
OG0004355	BRALA02915	LYTVA_19137
OG0004356	BRALA18746	LYTVA_23236
OG0004357	BRALA09608	LYTVA_09241
OG0004358	BRALA15298	LYTVA_17523
OG0004359	BRALA22732	LYTVA_02266
OG0004360	BRALA27825	LYTVA_09179, LYTVA_28719
OG0004362	BRALA01978	LYTVA_21740
OG0004364	BRALA23445	LYTVA_02485
OG0004365	BRALA24172	LYTVA_05834
OG0004366	BRALA20010	LYTVA_06643, LYTVA_27515
OG0004367	BRALA15183	LYTVA_09396
OG0004368	BRALA23102	LYTVA_06379
OG0004369	BRALA02910	LYTVA_09883
OG0004370	BRALA13645	LYTVA_30229
OG0004372	BRALA02065, BRALA02064	LYTVA_04302
OG0004373	BRALA16557	LYTVA_12488
OG0004374	BRALA29279	LYTVA_22107
OG0004375	BRALA07819	LYTVA_14843
OG0004377	BRALA22650, BRALA22649	LYTVA_23335
OG0004378	BRALA29460	LYTVA_15604
OG0004381	BRALA31166	LYTVA_18126
OG0004382	BRALA01390	LYTVA_18561
OG0004383	BRALA33094, BRALA23070	LYTVA_01592
OG0004384	BRALA21477	LYTVA_01455
OG0004385	BRALA02586	LYTVA_17871
OG0004386	BRALA22199	LYTVA_16054
OG0004387	BRALA13877, BRALA13878	LYTVA_14364
OG0004388	BRALA01537	LYTVA_16559
OG0004389	BRALA01195	LYTVA_29149
OG0004390	BRALA20609	LYTVA_24758
OG0004391	BRALA06733	LYTVA_09306, LYTVA_24715
OG0004393	BRALA25078	LYTVA_06799
OG0004394	BRALA31576	LYTVA_30193, LYTVA_14506
OG0004395	BRALA26081	LYTVA_18598, LYTVA_13240
OG0004396	BRALA05724	LYTVA_05452
OG0004397	BRALA21225	LYTVA_23126
OG0004398	BRALA33935	LYTVA_05438
OG0004399	BRALA09277	LYTVA_18756
OG0004400	BRALA09786	LYTVA_11350
OG0004401	BRALA00557	LYTVA_06522
OG0004402	BRALA22916	LYTVA_05123
OG0004404	BRALA12217	LYTVA_29981
OG0004405	BRALA31963, BRALA06302	LYTVA_16143
OG0004407	BRALA13375, BRALA13376	LYTVA_09960
OG0004409	BRALA27206	LYTVA_18965
OG0004413	BRALA27203	LYTVA_15678
OG0004414	BRALA13744	LYTVA_05497, LYTVA_28298
OG0004415	BRALA14040	LYTVA_28761
OG0004417	BRALA00783	LYTVA_08260
OG0004418	BRALA18257	LYTVA_16592
OG0004419	BRALA21691	LYTVA_10302
OG0004420	BRALA05463	LYTVA_28762, LYTVA_28354
OG0004421	BRALA25716	LYTVA_21010
OG0004422	BRALA01893	LYTVA_03079
OG0004423	BRALA17096	LYTVA_27161
OG0004424	BRALA12773	LYTVA_21963
OG0004457	BRALA16148	LYTVA_01205
OG0004458	BRALA35885	LYTVA_04991
OG0004459	BRALA29538, BRALA34073	LYTVA_10441, LYTVA_04612
OG0004460	BRALA12464	LYTVA_05295, LYTVA_29632
OG0004461	BRALA17151	LYTVA_30117
OG0004462	BRALA14199	LYTVA_20076
OG0004463	BRALA26858	LYTVA_14183
OG0004465	BRALA01824	LYTVA_25687, LYTVA_12969
OG0004467	BRALA29326	LYTVA_29939
OG0004468	BRALA29411	LYTVA_02592, LYTVA_18913
OG0004471	BRALA18574	LYTVA_02607
OG0004472	BRALA29153	LYTVA_08562
OG0004474	BRALA31316	LYTVA_28353
OG0004476	BRALA14581	LYTVA_16113
OG0004477	BRALA01420	LYTVA_00888
OG0004478	BRALA12451	LYTVA_08799
OG0004479	BRALA28094, BRALA03563, BRALA28093	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	BRALA11435	LYTVA_24895
OG0004482	BRALA00394	LYTVA_11188
OG0004483	BRALA10746	LYTVA_03457
OG0004484	BRALA08580	LYTVA_00935
OG0004485	BRALA24714	LYTVA_17989, LYTVA_18629
OG0004486	BRALA03457	LYTVA_17364
OG0004487	BRALA03392	LYTVA_15851
OG0004490	BRALA08921	LYTVA_28558
OG0004491	BRALA16481	LYTVA_04310, LYTVA_24604
OG0004493	BRALA19060	LYTVA_27458
OG0004494	BRALA21955	LYTVA_00181
OG0004495	BRALA13392	LYTVA_01540
OG0004496	BRALA10106, BRALA10107	LYTVA_14373
OG0004497	BRALA03230	LYTVA_03405
OG0004498	BRALA03323	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	BRALA31005	LYTVA_06920, LYTVA_10034
OG0004500	BRALA01903	LYTVA_20358
OG0004503	BRALA08167, BRALA18736	LYTVA_09532, LYTVA_13945
OG0004505	BRALA04628	LYTVA_20170
OG0004506	BRALA18627	LYTVA_19692
OG0004507	BRALA21608	LYTVA_06354, LYTVA_26743
OG0004508	BRALA22899	LYTVA_25380
OG0004509	BRALA20619	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	BRALA22461	LYTVA_04427
OG0004512	BRALA22481	LYTVA_20700
OG0004513	BRALA04514	LYTVA_19138
OG0004514	BRALA25503	LYTVA_16044
OG0004515	BRALA24074	LYTVA_17033
OG0004516	BRALA25445	LYTVA_27324, LYTVA_16585
OG0004518	BRALA18338	LYTVA_14613, LYTVA_02025
OG0004519	BRALA09425	LYTVA_25742
OG0004520	BRALA12190	LYTVA_16032
OG0004521	BRALA34603, BRALA22327, BRALA33889	LYTVA_01392, LYTVA_02169, LYTVA_22259, LYTVA_00066
OG0004523	BRALA23188	LYTVA_02111
OG0004524	BRALA06551	LYTVA_04551
OG0004525	BRALA20597	LYTVA_04264, LYTVA_18553
OG0004527	BRALA16772	LYTVA_09964
OG0004528	BRALA23887, BRALA23885, BRALA23886	LYTVA_28246
OG0004529	BRALA18758	LYTVA_01959
OG0004530	BRALA18685	LYTVA_11116, LYTVA_17848
OG0004531	BRALA28317, BRALA28318	LYTVA_04792, LYTVA_04794
OG0004532	BRALA11196	LYTVA_16802
OG0004533	BRALA07893	LYTVA_29598
OG0004534	BRALA20376	LYTVA_21294
OG0004535	BRALA26230	LYTVA_01326
OG0004536	BRALA35429, BRALA21266	LYTVA_11025, LYTVA_21189
OG0004537	BRALA21822	LYTVA_02634
OG0004538	BRALA12040	LYTVA_26379
OG0004539	BRALA35415, BRALA26130	LYTVA_28625
OG0004540	BRALA07078	LYTVA_07396
OG0004541	BRALA29235	LYTVA_00634, LYTVA_17093, LYTVA_28009, LYTVA_08647, LYTVA_17092
OG0004542	BRALA24298	LYTVA_17843
OG0004543	BRALA00359	LYTVA_13629, LYTVA_27820
OG0004544	BRALA25649	LYTVA_24449
OG0004545	BRALA28871	LYTVA_25949, LYTVA_02321
OG0004546	BRALA21732	LYTVA_26469
OG0004547	BRALA18970	LYTVA_11437, LYTVA_22912
OG0004548	BRALA10022	LYTVA_04949, LYTVA_13430
OG0004549	BRALA09819	LYTVA_16594
OG0004549	BRALA09820	LYTVA_00310
OG0004550	BRALA02217	LYTVA_18000
OG0004552	BRALA06062	LYTVA_27213
OG0004554	BRALA14413	LYTVA_17490
OG0004555	BRALA03335	LYTVA_03872
OG0004556	BRALA24253	LYTVA_12685
OG0004557	BRALA07431	LYTVA_02192
OG0004558	BRALA08582	LYTVA_11113
OG0004560	BRALA25555	LYTVA_05880
OG0004561	BRALA25557	LYTVA_17889
OG0004563	BRALA15038	LYTVA_23594, LYTVA_13340
OG0004564	BRALA32101	LYTVA_29664
OG0004565	BRALA24433	LYTVA_02489
OG0004566	BRALA01904	LYTVA_11051
OG0004567	BRALA12845	LYTVA_18454
OG0004567	BRALA12850	LYTVA_08904
OG0004568	BRALA13349	LYTVA_04763
OG0004569	BRALA17687	LYTVA_09982
OG0004570	BRALA10840	LYTVA_13935
OG0004571	BRALA10635	LYTVA_14576
OG0004572	BRALA03398	LYTVA_23087
OG0004573	BRALA34747	LYTVA_17192
OG0004573	BRALA35237	LYTVA_07834
OG0004574	BRALA24731	LYTVA_20772
OG0004575	BRALA28355	LYTVA_00661, LYTVA_03844, LYTVA_24936, LYTVA_05777
OG0004576	BRALA11521	LYTVA_19417
OG0004579	BRALA09331	LYTVA_18859
OG0004580	BRALA05772	LYTVA_15191
OG0004581	BRALA14290	LYTVA_28885
OG0004582	BRALA00706	LYTVA_19263
OG0004583	BRALA01776	LYTVA_15816
OG0004584	BRALA22981	LYTVA_28504
OG0004585	BRALA25633	LYTVA_04116
OG0004589	BRALA28422	LYTVA_09509
OG0004590	BRALA28418	LYTVA_05932
OG0004592	BRALA01027	LYTVA_02889
OG0004593	BRALA28884	LYTVA_10440
OG0004594	BRALA20772	LYTVA_06664
OG0004596	BRALA07736	LYTVA_23208
OG0004597	BRALA15202	LYTVA_05808
OG0004599	BRALA16807	LYTVA_22073
OG0004600	BRALA00319	LYTVA_05795
OG0004601	BRALA10060	LYTVA_30200
OG0004602	BRALA11139	LYTVA_07552, LYTVA_23290
OG0004603	BRALA06365	LYTVA_15394
OG0004605	BRALA23013	LYTVA_22511
OG0004607	BRALA12216	LYTVA_06730
OG0004608	BRALA15268	LYTVA_13193, LYTVA_15038
OG0004609	BRALA33091	LYTVA_25027
OG0004610	BRALA17107	LYTVA_15593
OG0004611	BRALA12585	LYTVA_03557
OG0004612	BRALA28657, BRALA00024	LYTVA_14652
OG0004613	BRALA20462	LYTVA_16660
OG0004614	BRALA30212	LYTVA_20720, LYTVA_20719
OG0004615	BRALA18480, BRALA18477	LYTVA_21893
OG0004616	BRALA06969	LYTVA_00918
OG0004617	BRALA02299	LYTVA_25577
OG0004619	BRALA20299	LYTVA_04247
OG0004622	BRALA32935, BRALA32009, BRALA21361, BRALA34893	LYTVA_09479
OG0004623	BRALA09097	LYTVA_10953
OG0004625	BRALA34062	LYTVA_23609
OG0004626	BRALA16134	LYTVA_09916
OG0004627	BRALA06139	LYTVA_28887
OG0004628	BRALA00501	LYTVA_10287
OG0004629	BRALA10080	LYTVA_12574
OG0004630	BRALA27521	LYTVA_20130
OG0004631	BRALA00873	LYTVA_01130
OG0004632	BRALA27092	LYTVA_23166
OG0004633	BRALA27276	LYTVA_19530
OG0004634	BRALA05479	LYTVA_18328, LYTVA_15495
OG0004635	BRALA31719	LYTVA_00293, LYTVA_15165
OG0004637	BRALA28098	LYTVA_29249
OG0004638	BRALA10114	LYTVA_13228, LYTVA_06142
OG0004639	BRALA23114	LYTVA_06644, LYTVA_25887
OG0004641	BRALA06119	LYTVA_14378
OG0004642	BRALA03307	LYTVA_01586
OG0004644	BRALA15220	LYTVA_08153
OG0004646	BRALA15036	LYTVA_07777
OG0004647	BRALA01649	LYTVA_07140
OG0004648	BRALA27204	LYTVA_03524
OG0004649	BRALA26873	LYTVA_10236
OG0004651	BRALA28079	LYTVA_06969, LYTVA_00062
OG0004652	BRALA29899	LYTVA_27671
OG0004654	BRALA25532	LYTVA_21675
OG0004655	BRALA07762	LYTVA_08466
