Orthogroup	BRALA	AMPFI_ok
OG0002797	BRALA30213	AMPFI_09764
OG0002798	BRALA14359, BRALA26692	AMPFI_23743, AMPFI_16771
OG0002798	BRALA08132, BRALA30566, BRALA19523, BRALA29669, BRALA15365, BRALA26317, BRALA31673	AMPFI_19713
OG0002799	BRALA27234	AMPFI_18480
OG0002811	BRALA00022	AMPFI_24552
OG0002813	BRALA21604	AMPFI_02852
OG0002814	BRALA03845	AMPFI_14721
OG0002815	BRALA23897	AMPFI_11656
OG0002816	BRALA01022	AMPFI_11963
OG0002817	BRALA31906, BRALA35378	AMPFI_09538
OG0002818	BRALA22684	AMPFI_12743
OG0002819	BRALA05559	AMPFI_10902
OG0002822	BRALA11175, BRALA11174	AMPFI_06239
OG0002823	BRALA02904	AMPFI_08140
OG0002823	BRALA16407	AMPFI_24829
OG0002824	BRALA00377	AMPFI_07617
OG0002825	BRALA22892	AMPFI_16668, AMPFI_07767
OG0002826	BRALA20854	AMPFI_24284
OG0002827	BRALA12317	AMPFI_21359, AMPFI_18809
OG0002829	BRALA13088	AMPFI_05118
OG0002830	BRALA13356	AMPFI_02825
OG0002831	BRALA08874	AMPFI_07272
OG0002832	BRALA23782, BRALA23785, BRALA23786	AMPFI_17244
OG0002833	BRALA11197	AMPFI_18453
OG0002835	BRALA12830	AMPFI_09569
OG0002836	BRALA08680	AMPFI_22190
OG0002837	BRALA20192	AMPFI_19230
OG0002838	BRALA18845, BRALA02071, BRALA03750	AMPFI_01922, AMPFI_15899
OG0002839	BRALA04693	AMPFI_07109
OG0002840	BRALA03264	AMPFI_04988
OG0002841	BRALA12737	AMPFI_07580, AMPFI_19028
OG0002842	BRALA01213	AMPFI_12776
OG0002844	BRALA18936	AMPFI_16951
OG0002846	BRALA18718	AMPFI_12975
OG0002847	BRALA33572, BRALA35862, BRALA34974, BRALA35961, BRALA35427, BRALA33880, BRALA34783	AMPFI_22348
OG0002848	BRALA18503	AMPFI_03140
OG0002849	BRALA04204	AMPFI_00403
OG0002850	BRALA14368	AMPFI_09530, AMPFI_05872
OG0002851	BRALA08963	AMPFI_20208
OG0002852	BRALA00392, BRALA09862, BRALA12103	AMPFI_08108, AMPFI_17352
OG0002853	BRALA09561	AMPFI_14463
OG0002854	BRALA02880	AMPFI_25053
OG0002854	BRALA18728	AMPFI_02822
OG0002855	BRALA23875	AMPFI_09976, AMPFI_00298, AMPFI_20574, AMPFI_20480, AMPFI_17191, AMPFI_00554
OG0002856	BRALA17115	AMPFI_07252
OG0002857	BRALA01069	AMPFI_25162, AMPFI_17421, AMPFI_18846, AMPFI_17178, AMPFI_25420, AMPFI_13902, AMPFI_13901, AMPFI_01093, AMPFI_01216, AMPFI_24591, AMPFI_03471, AMPFI_16732
OG0002858	BRALA22413	AMPFI_10012
OG0002859	BRALA01427	AMPFI_01122
OG0002860	BRALA13051	AMPFI_02972
OG0002861	BRALA22879, BRALA22878	AMPFI_07587
OG0002862	BRALA33455, BRALA33453, BRALA29689	AMPFI_18715
OG0002863	BRALA00995	AMPFI_25849
OG0002865	BRALA26587	AMPFI_24394, AMPFI_14864, AMPFI_11679, AMPFI_19978
OG0002866	BRALA08893	AMPFI_10220
OG0002870	BRALA19055	AMPFI_12342
OG0002871	BRALA14106, BRALA23031	AMPFI_25093
OG0002872	BRALA34159, BRALA32937	AMPFI_02793
OG0002873	BRALA19472	AMPFI_19048, AMPFI_00955, AMPFI_20732
OG0002874	BRALA19756	AMPFI_15785
OG0002875	BRALA23432	AMPFI_14586
OG0002876	BRALA19475	AMPFI_10499
OG0002877	BRALA08464	AMPFI_08793
OG0002878	BRALA32641, BRALA03534, BRALA03537	AMPFI_25829
OG0002879	BRALA23711	AMPFI_07703
OG0002881	BRALA29638	AMPFI_02348
OG0002882	BRALA22163	AMPFI_26074
OG0002884	BRALA02001	AMPFI_23066, AMPFI_11571
OG0002885	BRALA02565	AMPFI_07403
OG0002885	BRALA02566	AMPFI_06740, AMPFI_15465, AMPFI_03981, AMPFI_24036
OG0002886	BRALA06876, BRALA27924, BRALA18024, BRALA18708, BRALA25226, BRALA34528	AMPFI_23156
OG0002887	BRALA00977	AMPFI_00133
OG0002889	BRALA20446	AMPFI_06058
OG0002891	BRALA00908	AMPFI_04475
OG0002892	BRALA27556	AMPFI_07057
OG0002893	BRALA05902, BRALA13319, BRALA12122, BRALA13317, BRALA13318	AMPFI_10355
OG0002894	BRALA23468	AMPFI_06382
OG0002895	BRALA28500	AMPFI_06498
OG0002896	BRALA06147	AMPFI_16510
OG0002897	BRALA00556	AMPFI_09968
OG0002898	BRALA04412	AMPFI_09550
OG0002899	BRALA32336	AMPFI_14669
OG0002900	BRALA10711	AMPFI_20780
OG0002901	BRALA19318	AMPFI_11176
OG0002902	BRALA10476	AMPFI_12583
OG0002903	BRALA21287, BRALA31044	AMPFI_23461
OG0002904	BRALA04163	AMPFI_09248
OG0002907	BRALA09540	AMPFI_19275
OG0002908	BRALA16572	AMPFI_07872
OG0002908	BRALA12497	AMPFI_24733
OG0002909	BRALA15331	AMPFI_05496
OG0002910	BRALA02029	AMPFI_10619
OG0002911	BRALA27469	AMPFI_10616
OG0002912	BRALA05844, BRALA03226	AMPFI_11212
OG0002913	BRALA13297	AMPFI_19285
OG0002914	BRALA13809	AMPFI_12000, AMPFI_13546
OG0002915	BRALA03120	AMPFI_13472
OG0002916	BRALA22098, BRALA00679	AMPFI_06848
OG0002917	BRALA11721	AMPFI_14499
OG0002918	BRALA01959, BRALA23323, BRALA12963, BRALA21536	AMPFI_13091
OG0002918	BRALA26070, BRALA31210	AMPFI_02268
OG0002918	BRALA31156	AMPFI_06590, AMPFI_07750, AMPFI_16153
OG0002918	BRALA30310, BRALA04577, BRALA25897, BRALA08177, BRALA25598	AMPFI_06197, AMPFI_00585, AMPFI_03951
OG0002921	BRALA17412	AMPFI_10790, AMPFI_19297
OG0002922	BRALA16350	AMPFI_12284
OG0002923	BRALA05872	AMPFI_15546
OG0002924	BRALA04128, BRALA04129	AMPFI_17370
OG0002925	BRALA28741, BRALA07171, BRALA31367	AMPFI_19388
OG0002926	BRALA30348	AMPFI_22948
OG0002927	BRALA06891, BRALA06948	AMPFI_24232
OG0002944	BRALA10241	AMPFI_19187
OG0002949	BRALA34128	AMPFI_13293, AMPFI_13294
OG0002950	BRALA14007	AMPFI_08818
OG0002952	BRALA16977	AMPFI_03711
OG0002953	BRALA20438	AMPFI_18432
OG0002954	BRALA18259, BRALA34258, BRALA35506	AMPFI_05502
OG0002955	BRALA20853	AMPFI_14821
OG0002956	BRALA33340	AMPFI_08178
OG0002957	BRALA29901	AMPFI_00571
OG0002959	BRALA22499	AMPFI_18590
OG0002960	BRALA17530	AMPFI_17548
OG0002961	BRALA32745	AMPFI_15797
OG0002961	BRALA33845	AMPFI_16664
OG0002963	BRALA32700, BRALA03040	AMPFI_21380
OG0002964	BRALA06367	AMPFI_14124
OG0002965	BRALA06727	AMPFI_07076
OG0002966	BRALA23093	AMPFI_08237
OG0002967	BRALA24663	AMPFI_24955, AMPFI_10453, AMPFI_03488, AMPFI_11661
OG0002968	BRALA10191	AMPFI_05414
OG0002970	BRALA13103, BRALA18895, BRALA06352, BRALA06354, BRALA27757, BRALA33093, BRALA24232, BRALA34544, BRALA27756, BRALA18897	AMPFI_19773
OG0002971	BRALA17548	AMPFI_07105
OG0002972	BRALA26719	AMPFI_20803, AMPFI_25609, AMPFI_16524
OG0002973	BRALA35747, BRALA32976	AMPFI_13787
OG0002974	BRALA19094	AMPFI_12501
OG0002975	BRALA28849	AMPFI_15158, AMPFI_03251, AMPFI_19083, AMPFI_03182, AMPFI_18975
OG0002976	BRALA18507	AMPFI_15200
OG0002977	BRALA29327	AMPFI_18550, AMPFI_22891
OG0002978	BRALA24108	AMPFI_11885
OG0002979	BRALA29239	AMPFI_09921
OG0002981	BRALA00510	AMPFI_19892
OG0002982	BRALA31857	AMPFI_02827
OG0002983	BRALA15691	AMPFI_14269
OG0002984	BRALA10452	AMPFI_07036
OG0002985	BRALA16955	AMPFI_17949
OG0002986	BRALA12799	AMPFI_23973
OG0002987	BRALA16295	AMPFI_13529
OG0002988	BRALA22520, BRALA22521, BRALA22525, BRALA15451	AMPFI_12185
OG0002989	BRALA25735, BRALA25734, BRALA24378	AMPFI_07541
OG0002990	BRALA27944	AMPFI_17712
OG0002992	BRALA10664	AMPFI_21162
OG0002994	BRALA03071	AMPFI_24153
OG0002995	BRALA31288	AMPFI_17195, AMPFI_19977
OG0002996	BRALA14606	AMPFI_00900
OG0002997	BRALA22094	AMPFI_05692
OG0002998	BRALA06170	AMPFI_15937
OG0003002	BRALA07344	AMPFI_16659
OG0003003	BRALA21285, BRALA06728, BRALA22539, BRALA22540	AMPFI_06580
OG0003004	BRALA28835	AMPFI_06638
OG0003005	BRALA26150	AMPFI_04141
OG0003006	BRALA30180	AMPFI_24175
OG0003007	BRALA01148	AMPFI_08137
OG0003008	BRALA24826	AMPFI_17468
OG0003009	BRALA20909	AMPFI_16716, AMPFI_01436
OG0003010	BRALA02051	AMPFI_05162
OG0003011	BRALA12587, BRALA12588	AMPFI_24907
OG0003012	BRALA17182	AMPFI_19750
OG0003013	BRALA14158, BRALA14160	AMPFI_21222
OG0003014	BRALA21168	AMPFI_03270
OG0003015	BRALA34299, BRALA35609, BRALA33986, BRALA34613, BRALA34437, BRALA33863, BRALA34306, BRALA34131, BRALA35022, BRALA35465, BRALA27404, BRALA27405, BRALA27403, BRALA35000, BRALA35772	AMPFI_16720
OG0003016	BRALA08068	AMPFI_01985, AMPFI_21862
OG0003018	BRALA31319	AMPFI_00574
OG0003019	BRALA14323	AMPFI_03647
OG0003019	BRALA22516	AMPFI_01117, AMPFI_02968
OG0003020	BRALA19979	AMPFI_20210, AMPFI_04178, AMPFI_21161, AMPFI_24069
OG0003021	BRALA34522, BRALA34477	AMPFI_15897
OG0003021	BRALA34687	AMPFI_00094
OG0003021	BRALA35821	AMPFI_13013
OG0003022	BRALA12187	AMPFI_12554
OG0003023	BRALA22185	AMPFI_02293
OG0003024	BRALA29524	AMPFI_06872
OG0003025	BRALA03359, BRALA17181	AMPFI_18961
OG0003026	BRALA10042	AMPFI_09871
OG0003027	BRALA09779	AMPFI_03279
OG0003028	BRALA01708	AMPFI_20635
OG0003029	BRALA19961	AMPFI_10314
OG0003030	BRALA31370	AMPFI_09536
OG0003031	BRALA32296	AMPFI_16204
OG0003033	BRALA33535	AMPFI_17482
OG0003034	BRALA18733	AMPFI_07400
OG0003035	BRALA04093	AMPFI_10841
OG0003036	BRALA23667	AMPFI_06381
OG0003037	BRALA22643	AMPFI_21315, AMPFI_14720
OG0003038	BRALA21188	AMPFI_00219
OG0003040	BRALA06106	AMPFI_23093
OG0003041	BRALA13767	AMPFI_25734
OG0003042	BRALA14544	AMPFI_08345
OG0003043	BRALA15954	AMPFI_18326
OG0003044	BRALA14962	AMPFI_04020
OG0003045	BRALA14809	AMPFI_07217
OG0003046	BRALA09266	AMPFI_18791
OG0003048	BRALA35916, BRALA12484	AMPFI_03382
OG0003049	BRALA00969	AMPFI_19686
OG0003051	BRALA00281, BRALA06030	AMPFI_17401, AMPFI_05774
OG0003053	BRALA01192	AMPFI_17366
OG0003054	BRALA14292	AMPFI_22668
OG0003055	BRALA01152	AMPFI_11766, AMPFI_11765
OG0003056	BRALA16866	AMPFI_09035
OG0003057	BRALA12384	AMPFI_14919
OG0003058	BRALA10357	AMPFI_06004
OG0003059	BRALA24717	AMPFI_15093
OG0003060	BRALA01131	AMPFI_01289
OG0003062	BRALA21245	AMPFI_05505
OG0003063	BRALA20041	AMPFI_19748
OG0003065	BRALA24672	AMPFI_15613
OG0003066	BRALA02294	AMPFI_04842
OG0003067	BRALA16399	AMPFI_00869
OG0003069	BRALA13473	AMPFI_01696, AMPFI_01610
OG0003070	BRALA11422, BRALA11423	AMPFI_03671
OG0003071	BRALA04699	AMPFI_04750
OG0003072	BRALA28497	AMPFI_06677
OG0003073	BRALA07212	AMPFI_22163
OG0003074	BRALA20234, BRALA20235	AMPFI_10857
OG0003075	BRALA22295	AMPFI_17754, AMPFI_11341
OG0003077	BRALA32652, BRALA31414	AMPFI_17607
OG0003078	BRALA18799, BRALA33927, BRALA19273	AMPFI_19761
OG0003079	BRALA14566	AMPFI_20005
OG0003099	BRALA33316	AMPFI_20562
OG0003101	BRALA14766	AMPFI_08193
OG0003105	BRALA29850	AMPFI_14075, AMPFI_15981
OG0003107	BRALA03151	AMPFI_06817
OG0003108	BRALA23025	AMPFI_12830
OG0003110	BRALA14243	AMPFI_05396
OG0003111	BRALA04538	AMPFI_13874
OG0003112	BRALA28665, BRALA34089, BRALA29578	AMPFI_09342, AMPFI_10797
OG0003114	BRALA15227	AMPFI_08644
OG0003115	BRALA18488	AMPFI_12376
OG0003116	BRALA23274	AMPFI_07231
OG0003118	BRALA00197	AMPFI_05302
OG0003119	BRALA29056	AMPFI_08478
OG0003120	BRALA18066	AMPFI_02893
OG0003121	BRALA15041	AMPFI_05935
OG0003122	BRALA30971	AMPFI_07060
OG0003122	BRALA12818	AMPFI_18355
OG0003123	BRALA12457, BRALA08747, BRALA08748, BRALA08746, BRALA08745	AMPFI_23842
OG0003124	BRALA34241, BRALA34239, BRALA34780	AMPFI_09122
OG0003125	BRALA22292	AMPFI_24478
OG0003127	BRALA22285	AMPFI_12664
OG0003128	BRALA34098	AMPFI_03704
OG0003129	BRALA04458, BRALA34296	AMPFI_06369, AMPFI_21388
OG0003130	BRALA33115	AMPFI_14227
OG0003131	BRALA24254	AMPFI_03461
OG0003132	BRALA27609	AMPFI_20089
OG0003134	BRALA24514	AMPFI_23618, AMPFI_01926, AMPFI_25696
OG0003135	BRALA34295	AMPFI_07186
OG0003136	BRALA26231	AMPFI_10904
OG0003137	BRALA19944	AMPFI_18922
OG0003140	BRALA18516, BRALA18515	AMPFI_24399
OG0003141	BRALA05474	AMPFI_11907
OG0003142	BRALA23203	AMPFI_05828
OG0003143	BRALA17585	AMPFI_25253, AMPFI_15645, AMPFI_17156
OG0003144	BRALA30427	AMPFI_06226
OG0003145	BRALA23671	AMPFI_00786, AMPFI_00787
OG0003146	BRALA09771	AMPFI_23986
OG0003147	BRALA16312	AMPFI_17466
OG0003148	BRALA31447	AMPFI_04210, AMPFI_01181
OG0003150	BRALA06073	AMPFI_11497
OG0003152	BRALA06359	AMPFI_08619, AMPFI_15609
OG0003153	BRALA20237	AMPFI_03883
OG0003154	BRALA09778	AMPFI_15942
OG0003155	BRALA25357	AMPFI_12337
OG0003156	BRALA35029	AMPFI_07675
OG0003157	BRALA18717	AMPFI_24828
OG0003158	BRALA04756	AMPFI_15277
OG0003159	BRALA03670	AMPFI_14863
OG0003160	BRALA34327	AMPFI_09161
OG0003161	BRALA12062	AMPFI_17564
OG0003162	BRALA12042	AMPFI_13113
OG0003163	BRALA09502	AMPFI_17039
OG0003164	BRALA08232	AMPFI_11016
OG0003165	BRALA34066	AMPFI_06521
OG0003167	BRALA29422	AMPFI_17956
OG0003168	BRALA20477, BRALA20478, BRALA20476, BRALA14008	AMPFI_03578
OG0003172	BRALA14091	AMPFI_08998
OG0003174	BRALA15910	AMPFI_17590
OG0003175	BRALA07118, BRALA07114	AMPFI_09988
OG0003176	BRALA03069	AMPFI_23239, AMPFI_17575
OG0003176	BRALA03068, BRALA03070	AMPFI_02070, AMPFI_18132, AMPFI_09902, AMPFI_00821
OG0003177	BRALA23984	AMPFI_02148
OG0003178	BRALA30304	AMPFI_21542
OG0003179	BRALA04006	AMPFI_06154
OG0003180	BRALA19366	AMPFI_17000
OG0003181	BRALA13987	AMPFI_05848
OG0003182	BRALA19997	AMPFI_06707
OG0003183	BRALA00151	AMPFI_05467
OG0003184	BRALA03612	AMPFI_23894
OG0003185	BRALA08913, BRALA08914	AMPFI_16164
OG0003186	BRALA30259	AMPFI_08954, AMPFI_02953, AMPFI_17797
OG0003188	BRALA21755	AMPFI_13872
OG0003189	BRALA28089, BRALA26188	AMPFI_11974
OG0003190	BRALA00193, BRALA00194	AMPFI_13799
OG0003191	BRALA04704	AMPFI_23926
OG0003193	BRALA06151	AMPFI_08357
OG0003194	BRALA02569, BRALA02570, BRALA02571	AMPFI_11899
OG0003195	BRALA29438	AMPFI_08565
OG0003196	BRALA03312, BRALA34284, BRALA03314	AMPFI_23755
OG0003198	BRALA19414, BRALA19411, BRALA23398	AMPFI_22917, AMPFI_08235
OG0003199	BRALA17301	AMPFI_12162
OG0003200	BRALA17093	AMPFI_11226
OG0003201	BRALA28451, BRALA25207	AMPFI_06330
OG0003202	BRALA06604	AMPFI_12487
OG0003204	BRALA11882	AMPFI_10237
OG0003205	BRALA14611	AMPFI_00728
OG0003206	BRALA15924	AMPFI_16692, AMPFI_25733
OG0003207	BRALA19743	AMPFI_20327
OG0003208	BRALA24790	AMPFI_12265
OG0003210	BRALA02658	AMPFI_24764
OG0003212	BRALA21845	AMPFI_00027
OG0003213	BRALA15054	AMPFI_04022, AMPFI_01624, AMPFI_00529
OG0003214	BRALA11877	AMPFI_06762
OG0003215	BRALA11919	AMPFI_14832
OG0003217	BRALA22390, BRALA22386	AMPFI_25160, AMPFI_23505
OG0003218	BRALA27140	AMPFI_26015
OG0003220	BRALA29359	AMPFI_12091
OG0003221	BRALA13791	AMPFI_11291
OG0003222	BRALA03438, BRALA03437	AMPFI_03429
OG0003223	BRALA03348	AMPFI_04078
OG0003224	BRALA24852, BRALA24853, BRALA24851	AMPFI_21120
OG0003225	BRALA24705	AMPFI_05427
OG0003226	BRALA02281	AMPFI_01909
OG0003228	BRALA28908	AMPFI_18339
OG0003229	BRALA28965	AMPFI_09992
OG0003230	BRALA16395	AMPFI_01229
OG0003231	BRALA01823	AMPFI_04564, AMPFI_02940, AMPFI_01350
OG0003232	BRALA25974, BRALA25976, BRALA35757	AMPFI_02064
OG0003234	BRALA08065	AMPFI_08950
OG0003235	BRALA28961	AMPFI_16999
OG0003236	BRALA16742	AMPFI_17062
OG0003237	BRALA26009, BRALA03776, BRALA01471, BRALA23973	AMPFI_17126
OG0003238	BRALA07897	AMPFI_19473
OG0003239	BRALA23858	AMPFI_23826
OG0003250	BRALA23787	AMPFI_12226
OG0003251	BRALA03131	AMPFI_06867
OG0003252	BRALA29060	AMPFI_15271
OG0003254	BRALA10884	AMPFI_09205
OG0003255	BRALA04178	AMPFI_01643
OG0003256	BRALA20447	AMPFI_00797
OG0003257	BRALA10821	AMPFI_11835
OG0003258	BRALA26675	AMPFI_20884
OG0003259	BRALA03751	AMPFI_05569
OG0003260	BRALA01352	AMPFI_10832
OG0003261	BRALA10363	AMPFI_21592
OG0003262	BRALA23941	AMPFI_21245
OG0003263	BRALA27485	AMPFI_13017
OG0003264	BRALA16693	AMPFI_17248
OG0003265	BRALA09391	AMPFI_11217
OG0003266	BRALA25697	AMPFI_04526
OG0003267	BRALA06736	AMPFI_05887
OG0003268	BRALA28894	AMPFI_11156
OG0003269	BRALA23035	AMPFI_21059
OG0003270	BRALA10979	AMPFI_18632
OG0003270	BRALA10980, BRALA10981	AMPFI_13601, AMPFI_02798
OG0003271	BRALA01579, BRALA01576	AMPFI_10331
OG0003272	BRALA20375	AMPFI_03849
OG0003275	BRALA19113	AMPFI_03094
OG0003277	BRALA12741	AMPFI_09116
OG0003278	BRALA29833	AMPFI_13483, AMPFI_01180, AMPFI_21317
OG0003279	BRALA19410	AMPFI_24970
OG0003280	BRALA25778, BRALA12949	AMPFI_01494, AMPFI_20052, AMPFI_21525, AMPFI_02246
OG0003281	BRALA16219, BRALA16218, BRALA06040, BRALA16220, BRALA12224, BRALA06039, BRALA06038	AMPFI_00804, AMPFI_02521
OG0003282	BRALA21917	AMPFI_21088
OG0003283	BRALA09386	AMPFI_00946
OG0003286	BRALA11189	AMPFI_03014
OG0003287	BRALA23219	AMPFI_05397
OG0003288	BRALA18702	AMPFI_21742, AMPFI_06784
OG0003290	BRALA03644	AMPFI_06287
OG0003291	BRALA23985	AMPFI_05291
OG0003292	BRALA06602	AMPFI_05191
OG0003292	BRALA14198	AMPFI_13401
OG0003294	BRALA20203	AMPFI_24752
OG0003295	BRALA35560, BRALA35974, BRALA29714	AMPFI_06218
OG0003296	BRALA07237	AMPFI_24005
OG0003297	BRALA11135	AMPFI_15955
OG0003298	BRALA08285	AMPFI_11593
OG0003299	BRALA05146	AMPFI_24703
OG0003300	BRALA02469, BRALA02470, BRALA02468, BRALA02471, BRALA02472	AMPFI_19704, AMPFI_05469
OG0003301	BRALA12896	AMPFI_14530
OG0003303	BRALA31282	AMPFI_03102
OG0003304	BRALA14452	AMPFI_11135
OG0003305	BRALA02228	AMPFI_11439
OG0003306	BRALA22690	AMPFI_11119
OG0003309	BRALA07365	AMPFI_23599, AMPFI_24997
OG0003311	BRALA16041	AMPFI_10759
OG0003312	BRALA12339	AMPFI_22397
OG0003313	BRALA32119	AMPFI_00098
OG0003315	BRALA10201	AMPFI_23992, AMPFI_00069
OG0003316	BRALA05665	AMPFI_14046
OG0003317	BRALA25346	AMPFI_09168
OG0003317	BRALA25347	AMPFI_09167
OG0003318	BRALA25729	AMPFI_08330
OG0003319	BRALA16686	AMPFI_25746
OG0003320	BRALA16362	AMPFI_13174
OG0003321	BRALA20253	AMPFI_10734
OG0003322	BRALA19175	AMPFI_25952
OG0003322	BRALA16687	AMPFI_04194
OG0003323	BRALA02545	AMPFI_21338
OG0003324	BRALA16750	AMPFI_13390
OG0003325	BRALA25251	AMPFI_02628
OG0003326	BRALA21679, BRALA21678	AMPFI_11658
OG0003327	BRALA18397	AMPFI_09228
OG0003328	BRALA19968, BRALA03294	AMPFI_00690
OG0003329	BRALA16528	AMPFI_09316
OG0003330	BRALA21753	AMPFI_14485, AMPFI_14726
OG0003331	BRALA23588	AMPFI_17012
OG0003332	BRALA16700	AMPFI_08196
OG0003333	BRALA20739	AMPFI_04378
OG0003334	BRALA22310	AMPFI_10291
OG0003334	BRALA26651, BRALA07845, BRALA04402	AMPFI_03979
OG0003335	BRALA18893	AMPFI_09229
OG0003337	BRALA05428	AMPFI_19949
OG0003338	BRALA35265	AMPFI_13448
OG0003340	BRALA13754	AMPFI_22094
OG0003341	BRALA22123	AMPFI_00777
OG0003343	BRALA14934	AMPFI_13994, AMPFI_13993, AMPFI_16154
OG0003344	BRALA16634	AMPFI_09335
OG0003346	BRALA01560, BRALA18456, BRALA18457, BRALA18458, BRALA01829	AMPFI_10867
OG0003347	BRALA09177	AMPFI_24143
OG0003348	BRALA15993	AMPFI_05356
OG0003349	BRALA03624	AMPFI_05046
OG0003350	BRALA14237	AMPFI_12867
OG0003351	BRALA17306	AMPFI_08636
OG0003352	BRALA00218	AMPFI_02467
OG0003353	BRALA15281	AMPFI_06338
OG0003354	BRALA00361	AMPFI_18029
OG0003355	BRALA03913	AMPFI_15437
OG0003356	BRALA20221	AMPFI_21630
OG0003357	BRALA28370	AMPFI_11721
OG0003359	BRALA22885	AMPFI_08504
OG0003360	BRALA24694	AMPFI_09135
OG0003361	BRALA15184	AMPFI_14228
OG0003362	BRALA22433, BRALA22431, BRALA22432	AMPFI_03047, AMPFI_03667, AMPFI_15450
OG0003364	BRALA19189	AMPFI_22450
OG0003366	BRALA13308	AMPFI_25322
OG0003367	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014	AMPFI_07477
OG0003368	BRALA11408	AMPFI_10687
OG0003369	BRALA06641	AMPFI_06268
OG0003370	BRALA13625	AMPFI_12902
OG0003372	BRALA01258, BRALA01257	AMPFI_00013
OG0003373	BRALA02259	AMPFI_06232
OG0003374	BRALA32765	AMPFI_21401
OG0003375	BRALA16607	AMPFI_21891
OG0003376	BRALA08374	AMPFI_06810
OG0003378	BRALA18244	AMPFI_07027
OG0003379	BRALA10345	AMPFI_02577, AMPFI_13364
OG0003379	BRALA13967	AMPFI_04494
OG0003380	BRALA19352	AMPFI_09994
OG0003381	BRALA18296	AMPFI_19093
OG0003383	BRALA00564	AMPFI_04764
OG0003384	BRALA21417	AMPFI_15736
OG0003386	BRALA30819	AMPFI_09487
OG0003387	BRALA24624, BRALA24625	AMPFI_04036
OG0003388	BRALA06749	AMPFI_00589
OG0003391	BRALA31037	AMPFI_04451
OG0003391	BRALA31038	AMPFI_18758, AMPFI_21784
OG0003392	BRALA06298	AMPFI_06246
OG0003394	BRALA00627	AMPFI_18861
OG0003396	BRALA02157	AMPFI_22459
OG0003418	BRALA29442	AMPFI_05561, AMPFI_05562
OG0003419	BRALA33995	AMPFI_08900
OG0003420	BRALA02559	AMPFI_20723
OG0003421	BRALA22933	AMPFI_09669
OG0003422	BRALA08270	AMPFI_08920
OG0003423	BRALA07815	AMPFI_17301
OG0003423	BRALA28405, BRALA22052, BRALA20776, BRALA30672	AMPFI_18155
OG0003424	BRALA27366	AMPFI_16374
OG0003425	BRALA13513	AMPFI_09816
OG0003426	BRALA28983	AMPFI_00436
OG0003428	BRALA26986, BRALA33909	AMPFI_00454
OG0003429	BRALA02516	AMPFI_20170
OG0003430	BRALA25695	AMPFI_06485
OG0003432	BRALA13775	AMPFI_09971
OG0003433	BRALA12225	AMPFI_08027
OG0003435	BRALA26136, BRALA30163	AMPFI_19921, AMPFI_14379
OG0003436	BRALA27678, BRALA26204, BRALA08164, BRALA32776	AMPFI_22022
OG0003438	BRALA15011	AMPFI_16270
OG0003438	BRALA15012	AMPFI_19158
OG0003439	BRALA11592	AMPFI_10791
OG0003440	BRALA22768	AMPFI_06463
OG0003441	BRALA20520	AMPFI_12076
OG0003442	BRALA19451	AMPFI_07104
OG0003443	BRALA15200	AMPFI_21912
OG0003444	BRALA23414	AMPFI_06726
OG0003445	BRALA24008	AMPFI_13140
OG0003447	BRALA17322	AMPFI_18696
OG0003448	BRALA03321	AMPFI_23029
OG0003451	BRALA12366	AMPFI_03894
OG0003452	BRALA24477	AMPFI_17118, AMPFI_17349
OG0003453	BRALA22884	AMPFI_10385
OG0003454	BRALA14039	AMPFI_07469
OG0003455	BRALA02242	AMPFI_09746
OG0003457	BRALA14725	AMPFI_22980
OG0003458	BRALA21912	AMPFI_25375
OG0003459	BRALA35733, BRALA30363	AMPFI_23502
OG0003460	BRALA22272	AMPFI_09159
OG0003461	BRALA29779	AMPFI_08837
OG0003462	BRALA10146	AMPFI_05379
OG0003463	BRALA13330	AMPFI_25834
OG0003465	BRALA21319	AMPFI_12228
OG0003466	BRALA09926	AMPFI_12980, AMPFI_11213
OG0003467	BRALA12491	AMPFI_05595
OG0003468	BRALA29135	AMPFI_07635
OG0003469	BRALA25637	AMPFI_06767
OG0003471	BRALA22485	AMPFI_24941
OG0003472	BRALA15949	AMPFI_06841
OG0003473	BRALA25278	AMPFI_07801
OG0003474	BRALA12831	AMPFI_05008
OG0003475	BRALA12280	AMPFI_21852, AMPFI_24738
OG0003476	BRALA30873	AMPFI_13173
OG0003477	BRALA21273	AMPFI_11760
OG0003478	BRALA22512	AMPFI_13018
OG0003479	BRALA30670	AMPFI_08938
OG0003480	BRALA03258	AMPFI_07447
OG0003481	BRALA02540	AMPFI_14089
OG0003482	BRALA27623	AMPFI_07972
OG0003483	BRALA32124	AMPFI_09299
OG0003484	BRALA04161	AMPFI_18735
OG0003486	BRALA31683	AMPFI_16158
OG0003487	BRALA16372	AMPFI_23106
OG0003488	BRALA21271	AMPFI_07299
OG0003489	BRALA14772	AMPFI_24006
OG0003490	BRALA23571	AMPFI_14734
OG0003491	BRALA06006	AMPFI_11101
OG0003492	BRALA03827	AMPFI_19481, AMPFI_18221, AMPFI_00099
OG0003493	BRALA05370	AMPFI_16534
OG0003497	BRALA17605	AMPFI_04681
OG0003498	BRALA09693	AMPFI_14554
OG0003499	BRALA06317	AMPFI_10057
OG0003501	BRALA01350	AMPFI_09583
