Orthogroup	DANRE	LYTVA_ok
OG0003162	DANRE17764, DANRE05683, DANRE08820	LYTVA_18182
OG0003163	DANRE40155, DANRE40154, DANRE25816, DANRE25817	LYTVA_08131, LYTVA_00115
OG0003166	DANRE16104, DANRE16105	LYTVA_11208
OG0003167	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935	LYTVA_21658, LYTVA_06673
OG0003168	DANRE29309, DANRE15435, DANRE15436, DANRE15437	LYTVA_21725
OG0003169	DANRE42633, DANRE42632	LYTVA_23879
OG0003171	DANRE26972, DANRE26973, DANRE18285, DANRE18286, DANRE18287	LYTVA_02028
OG0003172	DANRE42756	LYTVA_20354, LYTVA_07071
OG0003174	DANRE06246, DANRE06247, DANRE06245	LYTVA_25932
OG0003176	DANRE13495, DANRE13496	LYTVA_24549
OG0003177	DANRE16368, DANRE16367	LYTVA_18012, LYTVA_27860
OG0003178	DANRE08964, DANRE11055	LYTVA_19101
OG0003179	DANRE15998, DANRE16000, DANRE16001	LYTVA_04455
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	LYTVA_18551
OG0003183	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557	LYTVA_01171
OG0003185	DANRE39287, DANRE31275, DANRE31276, DANRE31274	LYTVA_04498
OG0003187	DANRE20980, DANRE20979	LYTVA_17204
OG0003188	DANRE00343, DANRE25991, DANRE38344, DANRE34574	LYTVA_11357
OG0003189	DANRE00005, DANRE00004	LYTVA_15037, LYTVA_03261
OG0003190	DANRE15815	LYTVA_00219, LYTVA_10159, LYTVA_29362, LYTVA_28760
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	LYTVA_04471, LYTVA_10768
OG0003192	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707	LYTVA_21359
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	LYTVA_19147
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	LYTVA_13150
OG0003196	DANRE10235	LYTVA_00345
OG0003199	DANRE22632, DANRE22631	LYTVA_14841
OG0003201	DANRE30707	LYTVA_27379
OG0003202	DANRE25272, DANRE00416, DANRE00417	LYTVA_17714
OG0003203	DANRE14965, DANRE13754	LYTVA_08240
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	LYTVA_11673
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	LYTVA_08249
OG0003206	DANRE28861	LYTVA_07286
OG0003207	DANRE36071, DANRE30681	LYTVA_15862
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	LYTVA_15515
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	LYTVA_01718, LYTVA_29781
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	LYTVA_21928
OG0003213	DANRE26968, DANRE26967	LYTVA_09064
OG0003214	DANRE41512	LYTVA_25327, LYTVA_22874
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	LYTVA_05541
OG0003216	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431	LYTVA_18450, LYTVA_07823
OG0003217	DANRE01890, DANRE19010	LYTVA_00325
OG0003218	DANRE20503, DANRE20504	LYTVA_24470, LYTVA_25657
OG0003219	DANRE15939, DANRE15938, DANRE15940	LYTVA_03705
OG0003220	DANRE14233, DANRE10112	LYTVA_16356
OG0003221	DANRE15085, DANRE15029, DANRE15030	LYTVA_24463
OG0003222	DANRE39352, DANRE12322, DANRE24319	LYTVA_24360
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	LYTVA_01295
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	LYTVA_06526
OG0003225	DANRE00960	LYTVA_27283
OG0003226	DANRE38654	LYTVA_06660
OG0003227	DANRE25245, DANRE25246, DANRE25244	LYTVA_27439
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	LYTVA_12062
OG0003229	DANRE00332	LYTVA_27662, LYTVA_26664
OG0003230	DANRE04385	LYTVA_17038
OG0003232	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262	LYTVA_13440, LYTVA_24668
OG0003234	DANRE06014	LYTVA_29645, LYTVA_00303, LYTVA_07989, LYTVA_16996, LYTVA_07481, LYTVA_24015, LYTVA_15403, LYTVA_05454, LYTVA_17107, LYTVA_02073, LYTVA_12901, LYTVA_07700, LYTVA_28681, LYTVA_29461, LYTVA_29992, LYTVA_09022, LYTVA_12924, LYTVA_18391, LYTVA_21485
OG0003235	DANRE22427, DANRE22430, DANRE22429	LYTVA_21510
OG0003239	DANRE12438, DANRE12437	LYTVA_22224, LYTVA_02164
OG0003250	DANRE17729, DANRE22519, DANRE22517, DANRE22518	LYTVA_08992
OG0003251	DANRE14601, DANRE38610	LYTVA_05050
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	LYTVA_06155, LYTVA_01361
OG0003254	DANRE06282, DANRE19948, DANRE19947	LYTVA_09955, LYTVA_19250
OG0003258	DANRE22153, DANRE22152	LYTVA_15192
OG0003259	DANRE41234	LYTVA_04256
OG0003260	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184	LYTVA_17207, LYTVA_00231
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	LYTVA_29093
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	LYTVA_15602
OG0003265	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540	LYTVA_26361
OG0003266	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821	LYTVA_04525
OG0003267	DANRE03537	LYTVA_15112
OG0003268	DANRE14424	LYTVA_05049
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	LYTVA_23633, LYTVA_11040
OG0003270	DANRE26120, DANRE09021	LYTVA_13699
OG0003271	DANRE25960	LYTVA_30163
OG0003273	DANRE19959	LYTVA_22153
OG0003275	DANRE03448, DANRE37102, DANRE37101	LYTVA_01946
OG0003276	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841	LYTVA_19515
OG0003277	DANRE40517, DANRE40516, DANRE36836	LYTVA_01672
OG0003278	DANRE11535, DANRE11534	LYTVA_30138, LYTVA_15067, LYTVA_03970, LYTVA_30141
OG0003279	DANRE06635, DANRE06634, DANRE06174	LYTVA_22067
OG0003280	DANRE08669, DANRE08670	LYTVA_00225
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	LYTVA_26660
OG0003283	DANRE30682, DANRE30683	LYTVA_19055
OG0003287	DANRE22777, DANRE18646	LYTVA_04035
OG0003288	DANRE06393, DANRE06392, DANRE06391	LYTVA_05759
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	LYTVA_23134
OG0003291	DANRE20382	LYTVA_16947
OG0003293	DANRE01751	LYTVA_23172
OG0003294	DANRE17929, DANRE17930	LYTVA_21015
OG0003295	DANRE03306, DANRE03307, DANRE20248, DANRE20249	LYTVA_27062
OG0003297	DANRE30439, DANRE30438	LYTVA_19286
OG0003298	DANRE06755, DANRE06756, DANRE06754	LYTVA_06668
OG0003299	DANRE36340	LYTVA_27409
OG0003301	DANRE08019, DANRE08017, DANRE00994, DANRE05125	LYTVA_23817
OG0003302	DANRE06221	LYTVA_14810
OG0003303	DANRE28350	LYTVA_24993
OG0003304	DANRE10347, DANRE03450	LYTVA_14305
OG0003306	DANRE43404, DANRE43405	LYTVA_12285
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	LYTVA_19258
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	LYTVA_19481
OG0003314	DANRE33781, DANRE15776, DANRE15775, DANRE17815	LYTVA_03704
OG0003315	DANRE10619	LYTVA_23855
OG0003316	DANRE26440, DANRE26441	LYTVA_10053
OG0003317	DANRE35985, DANRE35986	LYTVA_16088
OG0003318	DANRE25493, DANRE22611, DANRE23177, DANRE22612	LYTVA_12509
OG0003319	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644	LYTVA_03878
OG0003320	DANRE41193	LYTVA_27746
OG0003321	DANRE02460, DANRE09838, DANRE09837, DANRE09416, DANRE09418, DANRE09417, DANRE02459	LYTVA_12209
OG0003323	DANRE00405, DANRE00404	LYTVA_21921, LYTVA_29457
OG0003324	DANRE25742, DANRE25743, DANRE25741	LYTVA_19291
OG0003325	DANRE05384	LYTVA_29523
OG0003326	DANRE11610, DANRE11609, DANRE11611, DANRE19594	LYTVA_08651, LYTVA_27915
OG0003327	DANRE19103, DANRE26550	LYTVA_17271
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074	LYTVA_19487, LYTVA_23352
OG0003330	DANRE25990, DANRE25989, DANRE25988	LYTVA_11365
OG0003331	DANRE08202	LYTVA_27609
OG0003332	DANRE27038, DANRE14192, DANRE14193	LYTVA_18115
OG0003335	DANRE43040, DANRE43039	LYTVA_09092
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677	LYTVA_09250
OG0003337	DANRE20593	LYTVA_03331, LYTVA_10706
OG0003340	DANRE04514, DANRE15040, DANRE15039	LYTVA_13141
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	LYTVA_16037
OG0003343	DANRE07919	LYTVA_11177
OG0003344	DANRE18124, DANRE18125	LYTVA_00862
OG0003345	DANRE11339, DANRE11338	LYTVA_14037, LYTVA_04588, LYTVA_15485
OG0003347	DANRE41449, DANRE35758	LYTVA_23337
OG0003348	DANRE27276, DANRE27277, DANRE27275, DANRE42542	LYTVA_06310
OG0003349	DANRE15993, DANRE05369, DANRE04342	LYTVA_10341, LYTVA_20619
OG0003350	DANRE42148, DANRE42147, DANRE35728, DANRE08759, DANRE28114	LYTVA_01036, LYTVA_27211
OG0003351	DANRE35260, DANRE35261	LYTVA_18815
OG0003352	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673	LYTVA_05218
OG0003353	DANRE30791, DANRE30792	LYTVA_01424
OG0003354	DANRE29835, DANRE29834	LYTVA_25191, LYTVA_01307
OG0003355	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108	LYTVA_27910
OG0003356	DANRE15474, DANRE30339, DANRE30340, DANRE30341	LYTVA_06879
OG0003357	DANRE07394	LYTVA_19490, LYTVA_06743, LYTVA_11630, LYTVA_02906
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	LYTVA_12289
OG0003359	DANRE18616, DANRE18617	LYTVA_06032
OG0003360	DANRE05510, DANRE05508, DANRE05507, DANRE05509	LYTVA_13266, LYTVA_19199
OG0003361	DANRE05842, DANRE05843, DANRE05841, DANRE08075	LYTVA_03232, LYTVA_03231
OG0003362	DANRE08515, DANRE08516	LYTVA_05394
OG0003364	DANRE12639, DANRE29498, DANRE29497, DANRE29496	LYTVA_03516, LYTVA_25779
OG0003365	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243	LYTVA_23475
OG0003366	DANRE04648, DANRE04649	LYTVA_15074
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	LYTVA_14081, LYTVA_11417
OG0003368	DANRE00653, DANRE00654, DANRE43081	LYTVA_02645, LYTVA_18642
OG0003369	DANRE34344, DANRE05188, DANRE05189, DANRE34343	LYTVA_14942
OG0003372	DANRE23620, DANRE04361	LYTVA_14495, LYTVA_14497
OG0003373	DANRE30795, DANRE25514	LYTVA_27185, LYTVA_10709, LYTVA_17994, LYTVA_22268, LYTVA_11970
OG0003374	DANRE10573, DANRE14737, DANRE12074, DANRE12073	LYTVA_08104
OG0003375	DANRE39521, DANRE39522	LYTVA_28328, LYTVA_27365
OG0003376	DANRE38080, DANRE38083, DANRE38082, DANRE38081	LYTVA_05006, LYTVA_26307
OG0003377	DANRE38960, DANRE38961, DANRE38962	LYTVA_19125
OG0003378	DANRE12800	LYTVA_13045
OG0003379	DANRE09943, DANRE09945, DANRE13591, DANRE09946, DANRE13590, DANRE09944	LYTVA_06980
OG0003380	DANRE00132, DANRE39588, DANRE00756	LYTVA_05440
OG0003381	DANRE39290, DANRE39291, DANRE39289	LYTVA_07008, LYTVA_17658
OG0003382	DANRE26481, DANRE09915	LYTVA_16589, LYTVA_00823
OG0003383	DANRE03207, DANRE03208, DANRE29176, DANRE29177	LYTVA_14856
OG0003384	DANRE16877, DANRE16878, DANRE05733, DANRE00623	LYTVA_07291, LYTVA_28006
OG0003385	DANRE23352	LYTVA_13084
OG0003386	DANRE26427, DANRE36330	LYTVA_26042
OG0003387	DANRE30095	LYTVA_04937, LYTVA_25432, LYTVA_25430
OG0003388	DANRE03541, DANRE03539, DANRE03540, DANRE11313	LYTVA_28705
OG0003391	DANRE05822, DANRE05819, DANRE05820	LYTVA_14803, LYTVA_04532
OG0003392	DANRE36118, DANRE36119, DANRE15512	LYTVA_24826
OG0003393	DANRE38662, DANRE38661	LYTVA_20136
OG0003394	DANRE42576, DANRE42577	LYTVA_20704
OG0003396	DANRE25292	LYTVA_17916
OG0003420	DANRE18293, DANRE19152	LYTVA_04070
OG0003422	DANRE31337, DANRE31335, DANRE31336	LYTVA_16836, LYTVA_20308
OG0003424	DANRE28909	LYTVA_05782
OG0003425	DANRE00220, DANRE00221	LYTVA_04392
OG0003426	DANRE06294	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520
OG0003428	DANRE23616	LYTVA_15286
OG0003429	DANRE40348	LYTVA_20604, LYTVA_26105
OG0003431	DANRE37082, DANRE37083, DANRE39962	LYTVA_13731
OG0003433	DANRE00751, DANRE38175, DANRE00750	LYTVA_27210
OG0003434	DANRE24886, DANRE24887	LYTVA_01169
OG0003435	DANRE17574, DANRE17573, DANRE12047	LYTVA_08543
OG0003437	DANRE03086, DANRE30200, DANRE17039	LYTVA_12469, LYTVA_28041
OG0003439	DANRE35606, DANRE35605, DANRE35604, DANRE35607, DANRE36234, DANRE36232, DANRE36233, DANRE36235	LYTVA_23528
OG0003440	DANRE16061, DANRE41627, DANRE41628, DANRE16062, DANRE16060	LYTVA_15023
OG0003441	DANRE31537, DANRE31538, DANRE31536, DANRE31539, DANRE02227	LYTVA_19056
OG0003442	DANRE38103, DANRE19200, DANRE02920, DANRE36343	LYTVA_15608
OG0003443	DANRE03345, DANRE05497	LYTVA_22146
OG0003445	DANRE19529, DANRE19528	LYTVA_29001
OG0003447	DANRE31018, DANRE31019	LYTVA_21925
OG0003449	DANRE38813	LYTVA_25271
OG0003450	DANRE27355	LYTVA_13056, LYTVA_24553
OG0003451	DANRE42271	LYTVA_22097
OG0003453	DANRE33702, DANRE33701	LYTVA_02587
OG0003454	DANRE29968, DANRE29967, DANRE09859, DANRE03480	LYTVA_02948
OG0003455	DANRE22409	LYTVA_25388, LYTVA_24850
OG0003457	DANRE24648, DANRE24647, DANRE10726, DANRE10727	LYTVA_19871, LYTVA_20572, LYTVA_14447
OG0003458	DANRE13525, DANRE13524	LYTVA_03618
OG0003459	DANRE04665, DANRE04666, DANRE11726	LYTVA_10994
OG0003461	DANRE36985, DANRE36984	LYTVA_14255
OG0003462	DANRE30211	LYTVA_28602, LYTVA_22633, LYTVA_03993
OG0003463	DANRE10783, DANRE18440, DANRE18439, DANRE18438	LYTVA_30127
OG0003464	DANRE03547, DANRE03548	LYTVA_06647
OG0003465	DANRE35168, DANRE35169	LYTVA_23986, LYTVA_07116
OG0003466	DANRE04060, DANRE04824, DANRE20160, DANRE06040, DANRE06041	LYTVA_16471, LYTVA_29464
OG0003467	DANRE14132, DANRE14134, DANRE14133, DANRE14135	LYTVA_21585
OG0003469	DANRE14810, DANRE14808, DANRE14807, DANRE14809	LYTVA_13186
OG0003470	DANRE33636, DANRE33637	LYTVA_19648
OG0003471	DANRE04396, DANRE04397	LYTVA_12384
OG0003473	DANRE13404, DANRE20209, DANRE20208	LYTVA_07208
OG0003474	DANRE14141, DANRE14804	LYTVA_16739
OG0003475	DANRE24337, DANRE24338	LYTVA_22320, LYTVA_27992, LYTVA_00238
OG0003477	DANRE05139, DANRE05138	LYTVA_09865
OG0003478	DANRE11874, DANRE11876, DANRE11873, DANRE11875, DANRE11877	LYTVA_27751
OG0003480	DANRE43412, DANRE43414, DANRE43413, DANRE36860	LYTVA_03416
OG0003481	DANRE42759, DANRE42760	LYTVA_02712
OG0003482	DANRE12605, DANRE12606, DANRE25490	LYTVA_22655
OG0003483	DANRE05923, DANRE05924, DANRE05925	LYTVA_09501
OG0003485	DANRE31137	LYTVA_23499, LYTVA_23051
OG0003486	DANRE17309	LYTVA_21614
OG0003487	DANRE14100, DANRE09209, DANRE14099	LYTVA_22813
OG0003488	DANRE24327	LYTVA_26066
OG0003489	DANRE11374, DANRE04492, DANRE04493	LYTVA_07007
OG0003490	DANRE42249	LYTVA_01641
OG0003491	DANRE06868, DANRE08758, DANRE16579, DANRE16578	LYTVA_18975
OG0003492	DANRE01447, DANRE41235, DANRE41236, DANRE03530, DANRE03529, DANRE41237	LYTVA_17125
OG0003493	DANRE26243	LYTVA_03266
OG0003495	DANRE22502, DANRE23306, DANRE39202	LYTVA_07410
OG0003497	DANRE08177, DANRE08176, DANRE34150, DANRE34151, DANRE08178, DANRE08179, DANRE34149	LYTVA_24897
OG0003498	DANRE15885, DANRE15884, DANRE15882, DANRE15883	LYTVA_06432
OG0003499	DANRE25933	LYTVA_10932
OG0003500	DANRE17365, DANRE17364, DANRE10703	LYTVA_25392
OG0003501	DANRE21717, DANRE21718	LYTVA_00202
OG0003502	DANRE19909	LYTVA_01228, LYTVA_20788
OG0003503	DANRE04139	LYTVA_13641
OG0003505	DANRE25526, DANRE25525	LYTVA_28433, LYTVA_23504
OG0003506	DANRE20226, DANRE07785, DANRE15693, DANRE15694	LYTVA_23421
OG0003507	DANRE26962, DANRE26963, DANRE40163, DANRE02096	LYTVA_06440
OG0003508	DANRE24205, DANRE24206, DANRE27009	LYTVA_19543
OG0003509	DANRE39373, DANRE39370, DANRE39371, DANRE33870, DANRE39372	LYTVA_02422
OG0003511	DANRE34748, DANRE34747	LYTVA_08783
OG0003512	DANRE39649, DANRE33304	LYTVA_25060, LYTVA_26135, LYTVA_26133
OG0003513	DANRE42231, DANRE42230, DANRE21349, DANRE21350, DANRE09800	LYTVA_21954, LYTVA_16304
OG0003514	DANRE02666, DANRE02665, DANRE36724, DANRE25580	LYTVA_04108
OG0003515	DANRE07283, DANRE07282, DANRE16347, DANRE16345, DANRE16346, DANRE16343, DANRE16344	LYTVA_04862
OG0003516	DANRE11222	LYTVA_26603, LYTVA_25611
OG0003517	DANRE25023, DANRE25024, DANRE32952, DANRE32953	LYTVA_09370
OG0003518	DANRE14130	LYTVA_18666
OG0003519	DANRE10230	LYTVA_19352
OG0003520	DANRE11516	LYTVA_04131, LYTVA_12643
OG0003521	DANRE07880, DANRE07881	LYTVA_23666, LYTVA_05011
OG0003522	DANRE17299, DANRE17298, DANRE17297	LYTVA_09959
OG0003523	DANRE13372, DANRE26579, DANRE26580, DANRE13371, DANRE26578, DANRE13369, DANRE13370	LYTVA_11260
OG0003524	DANRE02746, DANRE02745, DANRE02747	LYTVA_24165
OG0003525	DANRE27714, DANRE27715	LYTVA_16398, LYTVA_14455
OG0003526	DANRE05935, DANRE05934, DANRE02941, DANRE02942, DANRE02943, DANRE11038, DANRE11039, DANRE11037, DANRE17564	LYTVA_18770
OG0003527	DANRE12231, DANRE01190	LYTVA_03857
OG0003528	DANRE41938, DANRE41935, DANRE41937, DANRE41936	LYTVA_25429, LYTVA_25427
OG0003529	DANRE15370, DANRE15371, DANRE15369, DANRE29917	LYTVA_00111, LYTVA_23188, LYTVA_24750
OG0003530	DANRE35714, DANRE35715, DANRE41750, DANRE41749, DANRE41748	LYTVA_11540
OG0003531	DANRE11886, DANRE35312, DANRE35311, DANRE35310, DANRE07249, DANRE07248	LYTVA_03603
OG0003532	DANRE41953, DANRE41951, DANRE41952	LYTVA_14462
OG0003533	DANRE21269, DANRE21268	LYTVA_23225
OG0003534	DANRE02903, DANRE11809, DANRE11808, DANRE11807	LYTVA_18805
OG0003535	DANRE01473, DANRE41171, DANRE41170, DANRE03303, DANRE34688, DANRE34689	LYTVA_10298
OG0003536	DANRE23235, DANRE23236, DANRE11711	LYTVA_11600
OG0003537	DANRE00475, DANRE00474	LYTVA_07265
OG0003538	DANRE11317	LYTVA_28207, LYTVA_28211
OG0003539	DANRE15875	LYTVA_02480
OG0003541	DANRE13009, DANRE13008	LYTVA_21300
OG0003542	DANRE24826, DANRE24827	LYTVA_27005, LYTVA_14809, LYTVA_14807
OG0003543	DANRE10232	LYTVA_04479
OG0003544	DANRE09057, DANRE09055, DANRE09056, DANRE17347	LYTVA_29003, LYTVA_27728
OG0003545	DANRE29386, DANRE30468	LYTVA_26703
OG0003546	DANRE35129, DANRE35130, DANRE35372, DANRE27446	LYTVA_09882
OG0003547	DANRE12351, DANRE13445, DANRE13444, DANRE13446, DANRE25756	LYTVA_02953
OG0003548	DANRE39407, DANRE16310	LYTVA_19416
OG0003549	DANRE17328, DANRE17330, DANRE17329, DANRE40096, DANRE40095, DANRE40097	LYTVA_16587, LYTVA_02536
OG0003550	DANRE14900, DANRE35543, DANRE35542	LYTVA_30065
OG0003552	DANRE26596, DANRE40134, DANRE40135, DANRE40136	LYTVA_11397
OG0003553	DANRE34953, DANRE34952	LYTVA_20105
OG0003554	DANRE01464, DANRE01465, DANRE01463, DANRE05784	LYTVA_26313
OG0003555	DANRE04170	LYTVA_22182
OG0003557	DANRE33572, DANRE05211, DANRE05210	LYTVA_29355
OG0003558	DANRE12166, DANRE12165, DANRE01863, DANRE01861, DANRE01862	LYTVA_28864
OG0003560	DANRE10895, DANRE10897, DANRE10896, DANRE10898	LYTVA_05811
OG0003562	DANRE41112, DANRE41113, DANRE15063, DANRE10483	LYTVA_15863
OG0003563	DANRE03372, DANRE03371	LYTVA_28497
OG0003565	DANRE41169, DANRE41168	LYTVA_17701, LYTVA_23177, LYTVA_15392
OG0003566	DANRE39313, DANRE25552	LYTVA_12411
OG0003567	DANRE29406, DANRE29405	LYTVA_13855
OG0003568	DANRE40875, DANRE40876	LYTVA_25025
OG0003569	DANRE25140, DANRE31204, DANRE20629	LYTVA_07436
OG0003570	DANRE27969, DANRE27968, DANRE27970	LYTVA_16300
OG0003571	DANRE09814, DANRE02349, DANRE12394, DANRE12393	LYTVA_08422
OG0003573	DANRE28941, DANRE28942, DANRE28940	LYTVA_12228
OG0003576	DANRE22366, DANRE39120	LYTVA_25844, LYTVA_11919
OG0003577	DANRE09775, DANRE09820, DANRE09819	LYTVA_24980
OG0003578	DANRE34970	LYTVA_14123
OG0003579	DANRE33558, DANRE01556, DANRE33559	LYTVA_21586, LYTVA_25548
OG0003581	DANRE00804	LYTVA_25521
OG0003598	DANRE19280, DANRE19281, DANRE21784, DANRE21785	LYTVA_20119
OG0003600	DANRE26177, DANRE26178	LYTVA_15659, LYTVA_29737
OG0003601	DANRE13547, DANRE35781, DANRE35782	LYTVA_07545
OG0003603	DANRE03093	LYTVA_20098
OG0003604	DANRE20298, DANRE08319, DANRE40835, DANRE29646	LYTVA_20248
OG0003607	DANRE04316, DANRE04314, DANRE04315	LYTVA_04001
OG0003608	DANRE21525, DANRE21526	LYTVA_23118, LYTVA_24760
OG0003610	DANRE17750, DANRE17749, DANRE17751	LYTVA_24955
OG0003611	DANRE07270	LYTVA_25213
OG0003612	DANRE08753, DANRE08754	LYTVA_13319
OG0003613	DANRE02664, DANRE39801, DANRE39802, DANRE02439	LYTVA_26048, LYTVA_10701
OG0003615	DANRE28288, DANRE01856, DANRE01857	LYTVA_26591
OG0003617	DANRE41693, DANRE41694	LYTVA_11705, LYTVA_08952, LYTVA_11704
OG0003618	DANRE24326	LYTVA_08987
OG0003619	DANRE07157	LYTVA_29115, LYTVA_05151
OG0003620	DANRE23467, DANRE23468, DANRE23469	LYTVA_14583
OG0003621	DANRE00821	LYTVA_14368
OG0003622	DANRE18315, DANRE10975	LYTVA_12050
OG0003623	DANRE09047	LYTVA_28352
OG0003626	DANRE09128, DANRE09127	LYTVA_29415
OG0003628	DANRE12190, DANRE12189, DANRE12188, DANRE25898, DANRE34577, DANRE25897	LYTVA_09428
OG0003630	DANRE03159, DANRE03160, DANRE03158	LYTVA_11059, LYTVA_22109
OG0003631	DANRE20236	LYTVA_17311
OG0003632	DANRE02527, DANRE24456	LYTVA_06045
OG0003633	DANRE00949, DANRE00948, DANRE00950, DANRE00947	LYTVA_08775, LYTVA_18589
OG0003635	DANRE06305, DANRE06306, DANRE06304	LYTVA_24849
OG0003636	DANRE02585, DANRE02586	LYTVA_13934
OG0003638	DANRE17696, DANRE17697, DANRE10884	LYTVA_26670
OG0003639	DANRE01131	LYTVA_10457
OG0003640	DANRE21358	LYTVA_28983
OG0003642	DANRE25168, DANRE25167, DANRE15765	LYTVA_18053
OG0003643	DANRE22737, DANRE22739, DANRE22738, DANRE22740	LYTVA_23976, LYTVA_22914
OG0003644	DANRE34251, DANRE34253, DANRE34252	LYTVA_19920
OG0003645	DANRE28492, DANRE30536	LYTVA_01752
OG0003646	DANRE12206, DANRE12205	LYTVA_05796
OG0003647	DANRE34807, DANRE19073	LYTVA_17942
OG0003648	DANRE11773, DANRE11774	LYTVA_17027
OG0003649	DANRE20924	LYTVA_12300, LYTVA_23539
OG0003650	DANRE43429	LYTVA_04212, LYTVA_28562, LYTVA_28561
OG0003651	DANRE22669, DANRE22670, DANRE39196, DANRE39195	LYTVA_17096
OG0003652	DANRE19740, DANRE19741, DANRE08247, DANRE08248, DANRE18541	LYTVA_28066
OG0003653	DANRE14179, DANRE14177, DANRE14178, DANRE38622, DANRE38058	LYTVA_15915
OG0003654	DANRE24374, DANRE24376, DANRE24375	LYTVA_07082
OG0003655	DANRE17873, DANRE01135	LYTVA_23764
OG0003656	DANRE13213, DANRE13214, DANRE09925	LYTVA_05217
OG0003657	DANRE35762, DANRE35761, DANRE35760, DANRE41443, DANRE41444, DANRE41442	LYTVA_11266
OG0003658	DANRE09535, DANRE14324, DANRE14323, DANRE14322	LYTVA_02606
OG0003660	DANRE04952, DANRE04951, DANRE04374, DANRE04375	LYTVA_24357, LYTVA_24356
OG0003662	DANRE11824, DANRE11823, DANRE19340, DANRE34693, DANRE34694	LYTVA_07996
OG0003664	DANRE28770, DANRE28769	LYTVA_05022
OG0003665	DANRE35842	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792
OG0003666	DANRE10552, DANRE10553, DANRE18264, DANRE26861	LYTVA_14443
OG0003668	DANRE12750	LYTVA_23185
OG0003669	DANRE15781, DANRE15782	LYTVA_20979, LYTVA_00369
OG0003671	DANRE03115, DANRE05428, DANRE05429, DANRE20214	LYTVA_20433
OG0003672	DANRE03570, DANRE03571	LYTVA_28748
OG0003675	DANRE09100, DANRE09099, DANRE09098, DANRE09102, DANRE09101, DANRE09097	LYTVA_28295
