Orthogroup	DANRE	APOSC_ok
OG0002907	DANRE00225, DANRE00223, DANRE00224, DANRE12875, DANRE12874, DANRE12876	APOSC_22192, APOSC_12383
OG0002908	DANRE23356, DANRE23357	APOSC_14398, APOSC_14397
OG0002909	DANRE40488, DANRE40486, DANRE40487, DANRE30879, DANRE30880	APOSC_20987
OG0002910	DANRE30866	APOSC_20846
OG0002911	DANRE05242, DANRE05241, DANRE00632, DANRE00631	APOSC_12797
OG0002912	DANRE38633, DANRE38632	APOSC_13575, APOSC_04070, APOSC_18937
OG0002913	DANRE23914, DANRE26672, DANRE06874, DANRE26185, DANRE26184	APOSC_26944
OG0002915	DANRE12827, DANRE12826, DANRE27309	APOSC_11969
OG0002916	DANRE02144, DANRE02145, DANRE00486, DANRE00485	APOSC_15928
OG0002917	DANRE13269, DANRE13268	APOSC_07469
OG0002919	DANRE38978, DANRE38976, DANRE38977, DANRE27062, DANRE27061, DANRE01876, DANRE01877	APOSC_24883, APOSC_24882
OG0002921	DANRE29158	APOSC_22673, APOSC_22672
OG0002922	DANRE04518, DANRE04517, DANRE04519, DANRE00634, DANRE00633, DANRE00635	APOSC_16651
OG0002923	DANRE12811, DANRE14686, DANRE14684, DANRE14685, DANRE37058	APOSC_20511
OG0002924	DANRE38511, DANRE12737, DANRE19086, DANRE19087	APOSC_08186
OG0002925	DANRE10222, DANRE10223, DANRE36912, DANRE15101	APOSC_13803
OG0002926	DANRE34322, DANRE34323, DANRE21574, DANRE21575	APOSC_23693, APOSC_27537
OG0002927	DANRE09831, DANRE09830	APOSC_25752, APOSC_25753
OG0002944	DANRE18767, DANRE18766, DANRE22390, DANRE24085	APOSC_27841
OG0002945	DANRE35994, DANRE35995, DANRE35993	APOSC_15467
OG0002947	DANRE10152, DANRE10153, DANRE10154	APOSC_02093, APOSC_21267
OG0002948	DANRE34886	APOSC_23040
OG0002949	DANRE09990, DANRE09991	APOSC_05632, APOSC_26810, APOSC_01185, APOSC_05631
OG0002952	DANRE06807, DANRE06808, DANRE20237	APOSC_22189
OG0002953	DANRE01659, DANRE01655, DANRE01657, DANRE01656, DANRE01658	APOSC_27639
OG0002954	DANRE38940, DANRE25783	APOSC_25479
OG0002955	DANRE05511	APOSC_19247
OG0002956	DANRE21694, DANRE21695, DANRE28355, DANRE28354, DANRE33265, DANRE33266	APOSC_13469, APOSC_13470
OG0002957	DANRE42141, DANRE42142, DANRE42144, DANRE42143	APOSC_03768
OG0002959	DANRE11651, DANRE18133, DANRE18132, DANRE18135, DANRE18134, DANRE11880	APOSC_09873
OG0002960	DANRE14553	APOSC_22624
OG0002961	DANRE24668, DANRE24669	APOSC_26331
OG0002962	DANRE03655, DANRE03654, DANRE03656, DANRE30303, DANRE30302	APOSC_14442
OG0002964	DANRE29981	APOSC_08957
OG0002965	DANRE04577, DANRE04579, DANRE04581, DANRE04580, DANRE04576, DANRE04578	APOSC_13679
OG0002965	DANRE04582	APOSC_12121
OG0002966	DANRE36185	APOSC_00318
OG0002967	DANRE08054, DANRE08053, DANRE08052, DANRE34156	APOSC_24241
OG0002968	DANRE36282	APOSC_04978
OG0002968	DANRE13696	APOSC_16857
OG0002969	DANRE03329, DANRE03330	APOSC_17593
OG0002971	DANRE10191, DANRE10190, DANRE36910, DANRE10064, DANRE10229	APOSC_14096
OG0002973	DANRE02875, DANRE43269	APOSC_00706
OG0002974	DANRE10580, DANRE10579, DANRE10581, DANRE38604	APOSC_17672
OG0002976	DANRE34839, DANRE34841, DANRE34840	APOSC_17178
OG0002977	DANRE08323, DANRE08322	APOSC_12506
OG0002978	DANRE35229, DANRE35228, DANRE07269, DANRE18661, DANRE12048	APOSC_04382
OG0002979	DANRE30626, DANRE30628, DANRE30627, DANRE11344	APOSC_05504
OG0002981	DANRE27435, DANRE27434, DANRE27436	APOSC_11454
OG0002982	DANRE43008, DANRE43009	APOSC_22057, APOSC_11183
OG0002983	DANRE04558, DANRE35676, DANRE36478	APOSC_00475
OG0002984	DANRE09046	APOSC_09757
OG0002985	DANRE28806, DANRE21915	APOSC_16485
OG0002986	DANRE40518, DANRE40519, DANRE36833, DANRE12782, DANRE12783	APOSC_05136, APOSC_04740
OG0002987	DANRE23368, DANRE06719	APOSC_00262
OG0002988	DANRE35776, DANRE41716	APOSC_19127
OG0002989	DANRE22802, DANRE22801, DANRE22258	APOSC_03729, APOSC_03730
OG0002990	DANRE20457, DANRE20456	APOSC_18634
OG0002991	DANRE04634, DANRE04633, DANRE04635	APOSC_00644
OG0002992	DANRE38774, DANRE38775, DANRE38773, DANRE23142	APOSC_18213
OG0002994	DANRE09752, DANRE14545	APOSC_16860, APOSC_16861
OG0002996	DANRE12407, DANRE22403, DANRE22404, DANRE02484, DANRE02485	APOSC_29089
OG0002997	DANRE26807, DANRE26806, DANRE26808	APOSC_05385
OG0002998	DANRE25591, DANRE40334	APOSC_03400, APOSC_03401
OG0003000	DANRE12152	APOSC_23946, APOSC_20046
OG0003001	DANRE24877, DANRE27015, DANRE27016	APOSC_00996
OG0003002	DANRE35876, DANRE41576, DANRE41575	APOSC_19523
OG0003003	DANRE10097, DANRE10096, DANRE14195, DANRE18308	APOSC_19225
OG0003004	DANRE11793, DANRE11792, DANRE19678, DANRE13171	APOSC_08593
OG0003005	DANRE05976, DANRE05975	APOSC_07671, APOSC_07672, APOSC_07670
OG0003006	DANRE30148, DANRE24720, DANRE30149, DANRE24721, DANRE30147	APOSC_16110
OG0003007	DANRE39995, DANRE15988, DANRE35426	APOSC_23023
OG0003008	DANRE34300, DANRE34301, DANRE26502, DANRE26501, DANRE36457, DANRE36456, DANRE36455	APOSC_21736
OG0003009	DANRE09247, DANRE13822, DANRE13823, DANRE09791, DANRE09790, DANRE27983	APOSC_21805
OG0003010	DANRE03320	APOSC_20924
OG0003011	DANRE35624, DANRE35625, DANRE28716, DANRE15480, DANRE15481, DANRE15482	APOSC_22014
OG0003012	DANRE02194, DANRE41182, DANRE01474, DANRE01475	APOSC_18752
OG0003013	DANRE42634, DANRE09494, DANRE09495	APOSC_22152
OG0003014	DANRE18904, DANRE18903, DANRE11632, DANRE11631	APOSC_11312, APOSC_14856
OG0003016	DANRE15754, DANRE07659, DANRE07660	APOSC_28670
OG0003017	DANRE14386	APOSC_03453
OG0003018	DANRE20107	APOSC_13408
OG0003019	DANRE17944	APOSC_17944
OG0003021	DANRE03715	APOSC_04215
OG0003022	DANRE06629, DANRE06630	APOSC_19546
OG0003023	DANRE07888, DANRE00144, DANRE39454	APOSC_19213
OG0003024	DANRE10956, DANRE10955, DANRE10957, DANRE10954, DANRE18319	APOSC_26827, APOSC_11864, APOSC_01392
OG0003025	DANRE40022, DANRE28911, DANRE28912, DANRE28914, DANRE28913, DANRE27235, DANRE27234, DANRE27233	APOSC_02939
OG0003026	DANRE02962, DANRE02961, DANRE02966, DANRE02965, DANRE02964, DANRE02963	APOSC_12672
OG0003027	DANRE39832, DANRE25253, DANRE25255, DANRE25254	APOSC_07655
OG0003028	DANRE14928, DANRE14929, DANRE14927	APOSC_06065
OG0003029	DANRE14128, DANRE12524	APOSC_14789, APOSC_14788
OG0003030	DANRE17646, DANRE17647, DANRE17166, DANRE30218	APOSC_24949
OG0003031	DANRE29907, DANRE29909, DANRE29910, DANRE24162, DANRE24161, DANRE24164	APOSC_07062
OG0003032	DANRE06502, DANRE20460, DANRE20461, DANRE04189, DANRE06503, DANRE06504	APOSC_06174
OG0003033	DANRE15199	APOSC_04771, APOSC_11904, APOSC_27595, APOSC_07949, APOSC_07950, APOSC_07581
OG0003034	DANRE16812, DANRE16811, DANRE16814, DANRE16815, DANRE16813, DANRE19735, DANRE19736, DANRE19739, DANRE19738, DANRE19737	APOSC_16344, APOSC_16343
OG0003035	DANRE21581, DANRE21582, DANRE34776	APOSC_02872
OG0003036	DANRE28031, DANRE21834	APOSC_21150
OG0003037	DANRE35225	APOSC_22705
OG0003038	DANRE08049, DANRE08047, DANRE00008, DANRE10299, DANRE10300	APOSC_26879
OG0003040	DANRE37975	APOSC_10276, APOSC_22495, APOSC_22494
OG0003041	DANRE10564, DANRE10563, DANRE10565, DANRE10566	APOSC_21798
OG0003043	DANRE17899	APOSC_03354
OG0003044	DANRE35015	APOSC_25910
OG0003045	DANRE40089	APOSC_13548
OG0003045	DANRE07636	APOSC_15071
OG0003046	DANRE25428, DANRE28175	APOSC_17607, APOSC_17609, APOSC_17608
OG0003048	DANRE25331, DANRE25330, DANRE25329, DANRE28173, DANRE28172, DANRE28174	APOSC_22307
OG0003049	DANRE39565, DANRE36440, DANRE26464, DANRE26462, DANRE26463	APOSC_03139, APOSC_03138
OG0003051	DANRE07546, DANRE42090, DANRE42091	APOSC_01212, APOSC_09408
OG0003052	DANRE16627, DANRE16629, DANRE16628	APOSC_08049
OG0003053	DANRE00436, DANRE00433, DANRE00434, DANRE00437, DANRE00435	APOSC_04553
OG0003054	DANRE15239, DANRE15238, DANRE15240, DANRE42471, DANRE15241	APOSC_08597
OG0003055	DANRE28317, DANRE20958, DANRE20959, DANRE20960, DANRE40002	APOSC_26490, APOSC_26931, APOSC_26930
OG0003056	DANRE12162, DANRE12163, DANRE12164	APOSC_11440
OG0003057	DANRE08967, DANRE18180, DANRE18179, DANRE18178	APOSC_00675
OG0003058	DANRE17348, DANRE24903	APOSC_21910
OG0003059	DANRE16710, DANRE11335, DANRE11333, DANRE11334	APOSC_10780
OG0003060	DANRE30122, DANRE26566, DANRE20937	APOSC_27498, APOSC_27497
OG0003061	DANRE05258, DANRE05257, DANRE35570, DANRE11148, DANRE11147, DANRE11149, DANRE17428	APOSC_08855
OG0003062	DANRE26319, DANRE26318, DANRE26317, DANRE12172	APOSC_01556
OG0003063	DANRE30956, DANRE30955, DANRE30954, DANRE25886, DANRE25887	APOSC_15552
OG0003064	DANRE01811	APOSC_15563
OG0003065	DANRE09785, DANRE09786, DANRE09784, DANRE14089, DANRE14090	APOSC_08533
OG0003066	DANRE25448, DANRE31281	APOSC_22132
OG0003067	DANRE05228, DANRE05227, DANRE05229, DANRE16643, DANRE16644, DANRE41232, DANRE41233	APOSC_04561
OG0003069	DANRE13563, DANRE09930, DANRE13564	APOSC_05199, APOSC_00453, APOSC_06581
OG0003072	DANRE21203, DANRE21204, DANRE30787, DANRE30788	APOSC_18527
OG0003073	DANRE00917	APOSC_10886
OG0003073	DANRE36055, DANRE36054, DANRE36053	APOSC_10467
OG0003074	DANRE40534, DANRE14153, DANRE14152, DANRE09218, DANRE09217, DANRE09216	APOSC_01865
OG0003075	DANRE24279	APOSC_23752, APOSC_23751
OG0003077	DANRE30068, DANRE30069, DANRE30345, DANRE30346	APOSC_23902
OG0003078	DANRE02904	APOSC_20457
OG0003079	DANRE21757, DANRE19386, DANRE28143, DANRE21756	APOSC_22913
OG0003084	DANRE07763, DANRE07764	APOSC_08618, APOSC_08617
OG0003086	DANRE36754	APOSC_26201, APOSC_12144, APOSC_26200, APOSC_15456
OG0003101	DANRE11473, DANRE24368, DANRE40300	APOSC_03962
OG0003103	DANRE13616	APOSC_22471
OG0003104	DANRE34200, DANRE36452, DANRE36450, DANRE36451	APOSC_18853
OG0003105	DANRE06202, DANRE06203, DANRE06204	APOSC_14568
OG0003106	DANRE12715	APOSC_22756
OG0003107	DANRE12324, DANRE39342	APOSC_13572, APOSC_13571, APOSC_24099
OG0003108	DANRE25882, DANRE25879, DANRE25880	APOSC_20208
OG0003110	DANRE42419	APOSC_07102, APOSC_08763, APOSC_23414
OG0003110	DANRE42418, DANRE42417	APOSC_08972, APOSC_17813, APOSC_11676, APOSC_13379
OG0003111	DANRE24570, DANRE35647, DANRE35648, DANRE35646	APOSC_28438, APOSC_07657, APOSC_11211
OG0003113	DANRE18781, DANRE18782, DANRE11714	APOSC_15247
OG0003114	DANRE39250, DANRE39249, DANRE19962	APOSC_08728
OG0003115	DANRE43104, DANRE37595, DANRE37596, DANRE33395, DANRE10457	APOSC_05210
OG0003116	DANRE07106	APOSC_13580
OG0003118	DANRE23397, DANRE42064, DANRE21364, DANRE21362, DANRE21363	APOSC_13716
OG0003119	DANRE33891, DANRE24253	APOSC_27843
OG0003120	DANRE03267	APOSC_14132, APOSC_04419, APOSC_04418
OG0003121	DANRE12731, DANRE28362, DANRE21700	APOSC_14507
OG0003122	DANRE11723, DANRE11724	APOSC_12979
OG0003124	DANRE19479, DANRE19478	APOSC_12293, APOSC_07349, APOSC_07348
OG0003125	DANRE27728, DANRE27726, DANRE27727	APOSC_16703
OG0003127	DANRE05629	APOSC_01357
OG0003128	DANRE16305	APOSC_07324
OG0003130	DANRE08300, DANRE08301, DANRE08299	APOSC_21592
OG0003131	DANRE39602, DANRE39603	APOSC_06347, APOSC_12050, APOSC_16974, APOSC_16916, APOSC_16973
OG0003132	DANRE15060, DANRE15061	APOSC_17640, APOSC_17639
OG0003133	DANRE12809, DANRE12810, DANRE12808	APOSC_26130, APOSC_05574, APOSC_05575, APOSC_05576, APOSC_20780, APOSC_13961
OG0003135	DANRE08191	APOSC_19629
OG0003136	DANRE35065, DANRE12101, DANRE11278	APOSC_03102
OG0003137	DANRE26190	APOSC_20540
OG0003138	DANRE27831	APOSC_19584
OG0003141	DANRE20616	APOSC_23843, APOSC_23842
OG0003142	DANRE34782, DANRE34781, DANRE14504, DANRE14505, DANRE10324, DANRE10323	APOSC_07232
OG0003144	DANRE00783, DANRE00782, DANRE00786, DANRE00785	APOSC_16927, APOSC_16926
OG0003145	DANRE36307, DANRE36308, DANRE26624	APOSC_10319, APOSC_20874
OG0003146	DANRE17747, DANRE17748	APOSC_07075
OG0003147	DANRE06463, DANRE06464	APOSC_18397
OG0003148	DANRE18741, DANRE18742, DANRE09008, DANRE09007, DANRE00993	APOSC_21523
OG0003149	DANRE09385	APOSC_14351, APOSC_15734
OG0003150	DANRE06878, DANRE06879, DANRE42088	APOSC_07694
OG0003152	DANRE30433, DANRE30432, DANRE03048, DANRE03049, DANRE28960	APOSC_22513
OG0003153	DANRE36866, DANRE36864	APOSC_26183
OG0003154	DANRE26477	APOSC_06994
OG0003157	DANRE19807	APOSC_12815
OG0003158	DANRE42210, DANRE23852, DANRE23851, DANRE23850, DANRE23849	APOSC_00782
OG0003159	DANRE00330, DANRE39548, DANRE05243	APOSC_07797
OG0003160	DANRE05430, DANRE03119, DANRE03120, DANRE03118, DANRE03117	APOSC_27572
OG0003161	DANRE18063, DANRE18059, DANRE18061, DANRE18060, DANRE18062	APOSC_28138
OG0003162	DANRE17764, DANRE05683, DANRE08820	APOSC_02911, APOSC_02912
OG0003163	DANRE40155, DANRE40154, DANRE25816, DANRE25817	APOSC_03590
OG0003164	DANRE06387, DANRE06389, DANRE06388, DANRE15695, DANRE15696, DANRE15697	APOSC_27781
OG0003165	DANRE11655, DANRE11657, DANRE11654, DANRE11656, DANRE05525	APOSC_27104
OG0003166	DANRE16104, DANRE16105	APOSC_03403
OG0003167	DANRE03155, DANRE29368, DANRE29367, DANRE07936, DANRE07935	APOSC_14053
OG0003169	DANRE42633, DANRE42632	APOSC_20189
OG0003171	DANRE26972, DANRE26973, DANRE18285, DANRE18286, DANRE18287	APOSC_25907
OG0003172	DANRE42756	APOSC_05273
OG0003173	DANRE16306, DANRE16307	APOSC_18974
OG0003174	DANRE06246, DANRE06247, DANRE06245	APOSC_05372
OG0003175	DANRE10507, DANRE42689, DANRE14253	APOSC_19430
OG0003176	DANRE13495, DANRE13496	APOSC_04154
OG0003179	DANRE15998, DANRE16000, DANRE16001	APOSC_10676
OG0003180	DANRE07584, DANRE19907, DANRE34980, DANRE39646, DANRE39645, DANRE39647, DANRE39648	APOSC_00703
OG0003181	DANRE29811, DANRE29810, DANRE36146, DANRE36147, DANRE36145, DANRE36148	APOSC_25121
OG0003182	DANRE28251	APOSC_25417
OG0003183	DANRE23349, DANRE14974, DANRE14975, DANRE14973, DANRE42556, DANRE42557	APOSC_12138
OG0003184	DANRE08170, DANRE08169, DANRE39240	APOSC_10064
OG0003185	DANRE39287, DANRE31275, DANRE31276, DANRE31274	APOSC_17234
OG0003187	DANRE20980, DANRE20979	APOSC_28348, APOSC_06145, APOSC_06146
OG0003188	DANRE00343, DANRE25991, DANRE38344, DANRE34574	APOSC_27313
OG0003189	DANRE00005, DANRE00004	APOSC_13962
OG0003190	DANRE15815	APOSC_09818
OG0003191	DANRE35621, DANRE35620, DANRE23032, DANRE23033	APOSC_21528, APOSC_28691
OG0003192	DANRE41743, DANRE41742, DANRE41744, DANRE41741, DANRE35706, DANRE35707	APOSC_15341
OG0003193	DANRE16196, DANRE16197, DANRE41842, DANRE16198	APOSC_05846
OG0003195	DANRE30347, DANRE30348, DANRE30351, DANRE30349, DANRE30350	APOSC_19126
OG0003196	DANRE10235	APOSC_00552
OG0003197	DANRE08921	APOSC_23003, APOSC_23004
OG0003199	DANRE22632, DANRE22631	APOSC_20188
OG0003200	DANRE04616, DANRE04615	APOSC_27847
OG0003201	DANRE30707	APOSC_14043
OG0003202	DANRE25272, DANRE00416, DANRE00417	APOSC_27051
OG0003203	DANRE14965, DANRE13754	APOSC_00928, APOSC_00929
OG0003204	DANRE29886, DANRE29888, DANRE29887, DANRE04013, DANRE04010, DANRE04012, DANRE04011	APOSC_03083
OG0003205	DANRE21604, DANRE21605, DANRE00356, DANRE00357, DANRE34571, DANRE34572, DANRE34573	APOSC_24249
OG0003206	DANRE28861	APOSC_00694, APOSC_00693
OG0003207	DANRE36071, DANRE30681	APOSC_24531, APOSC_20290
OG0003208	DANRE40086	APOSC_22663
OG0003210	DANRE19116, DANRE19117, DANRE40210, DANRE26478	APOSC_17493
OG0003211	DANRE25652, DANRE25653, DANRE25651, DANRE31621, DANRE31623, DANRE31622	APOSC_19199, APOSC_19198, APOSC_19196, APOSC_19197
OG0003212	DANRE39811, DANRE39812, DANRE31617, DANRE31616	APOSC_29099
OG0003213	DANRE26968, DANRE26967	APOSC_19508
OG0003214	DANRE41512	APOSC_18366
OG0003215	DANRE02939, DANRE02937, DANRE02938, DANRE11053, DANRE11054, DANRE11051, DANRE11052	APOSC_16838, APOSC_16839
OG0003216	DANRE30018, DANRE03863, DANRE35459, DANRE35460, DANRE09432, DANRE09431	APOSC_28257
OG0003217	DANRE01890, DANRE19010	APOSC_13005
OG0003218	DANRE20503, DANRE20504	APOSC_15489
OG0003220	DANRE14233, DANRE10112	APOSC_10137
OG0003221	DANRE15085, DANRE15029, DANRE15030	APOSC_10483, APOSC_21165
OG0003222	DANRE39352, DANRE12322, DANRE24319	APOSC_28884
OG0003223	DANRE22864, DANRE22860, DANRE22861, DANRE22862, DANRE22863	APOSC_03309
OG0003224	DANRE21388, DANRE21387, DANRE42645, DANRE01731	APOSC_27710
OG0003225	DANRE00960	APOSC_01072, APOSC_05344
OG0003226	DANRE38654	APOSC_20312
OG0003227	DANRE25245, DANRE25246, DANRE25244	APOSC_14106
OG0003228	DANRE17723, DANRE17725, DANRE17724, DANRE17726	APOSC_12201
OG0003229	DANRE00332	APOSC_02006
OG0003230	DANRE04385	APOSC_16300
OG0003232	DANRE18030, DANRE11764, DANRE04528, DANRE04092, DANRE35235, DANRE07262	APOSC_03623
OG0003234	DANRE06014	APOSC_16222
OG0003235	DANRE22427, DANRE22430, DANRE22429	APOSC_02018, APOSC_02019
OG0003238	DANRE12306, DANRE12307	APOSC_06592
OG0003239	DANRE12438, DANRE12437	APOSC_06158
OG0003240	DANRE12312, DANRE12311	APOSC_12525
OG0003240	DANRE41350, DANRE37099, DANRE37100, DANRE29141, DANRE29140, DANRE03352	APOSC_19551
OG0003250	DANRE17729, DANRE22519, DANRE22517, DANRE22518	APOSC_14477, APOSC_14476, APOSC_03219
OG0003251	DANRE14601, DANRE38610	APOSC_01087, APOSC_20351
OG0003252	DANRE18828, DANRE11674, DANRE11673, DANRE11671, DANRE11675, DANRE11672, DANRE18829, DANRE18830	APOSC_18332
OG0003253	DANRE19413, DANRE19414, DANRE33956, DANRE33957, DANRE12186, DANRE12185	APOSC_26695
OG0003254	DANRE06282, DANRE19948, DANRE19947	APOSC_25008
OG0003255	DANRE14794	APOSC_13275, APOSC_13276
OG0003258	DANRE22153, DANRE22152	APOSC_25989
OG0003259	DANRE41234	APOSC_04665, APOSC_25225, APOSC_25224, APOSC_04666
OG0003260	DANRE40161, DANRE40160, DANRE00185, DANRE00186, DANRE00187, DANRE00183, DANRE00184	APOSC_01568, APOSC_01569
OG0003261	DANRE26659, DANRE08635, DANRE08637, DANRE08636	APOSC_23715
OG0003262	DANRE39652, DANRE39651, DANRE33302, DANRE33303, DANRE33301, DANRE39650, DANRE39654, DANRE42985	APOSC_01608
OG0003263	DANRE09441, DANRE09439, DANRE09440	APOSC_06856, APOSC_10864, APOSC_04917, APOSC_05065
OG0003264	DANRE23955, DANRE04459, DANRE24677	APOSC_10052
OG0003265	DANRE02228, DANRE02229, DANRE31541, DANRE31542, DANRE31540	APOSC_12648
OG0003266	DANRE01238, DANRE01236, DANRE01237, DANRE19820, DANRE19821	APOSC_02901
OG0003267	DANRE03537	APOSC_15562
OG0003268	DANRE14424	APOSC_18926
OG0003269	DANRE03374, DANRE30416, DANRE30418, DANRE30419, DANRE30420, DANRE30417	APOSC_01010
OG0003270	DANRE26120, DANRE09021	APOSC_23736
OG0003271	DANRE25960	APOSC_18893
OG0003272	DANRE20194, DANRE20196, DANRE20195, DANRE20193, DANRE23622, DANRE23621	APOSC_11506
OG0003273	DANRE14068, DANRE14069, DANRE19959	APOSC_20401, APOSC_15189, APOSC_15132, APOSC_16564, APOSC_05214, APOSC_09042, APOSC_18523, APOSC_15131, APOSC_08864
OG0003275	DANRE03448, DANRE37102, DANRE37101	APOSC_26815
OG0003276	DANRE19900, DANRE19899, DANRE37886, DANRE11593, DANRE11594, DANRE10725, DANRE18841	APOSC_08702, APOSC_01002, APOSC_13257
OG0003277	DANRE40517, DANRE40516, DANRE36836	APOSC_19318
OG0003278	DANRE11535, DANRE11534	APOSC_03019, APOSC_03018
OG0003279	DANRE06635, DANRE06634, DANRE06174	APOSC_03598
OG0003280	DANRE08669, DANRE08670	APOSC_08149
OG0003282	DANRE06254, DANRE20076, DANRE20077, DANRE06251, DANRE06253, DANRE06252, DANRE06250	APOSC_22425, APOSC_22426
OG0003283	DANRE30682, DANRE30683	APOSC_05350
OG0003286	DANRE30520	APOSC_28119
OG0003287	DANRE22777, DANRE18646	APOSC_11817, APOSC_11816
OG0003288	DANRE06393, DANRE06392, DANRE06391	APOSC_08027, APOSC_08028
OG0003289	DANRE24116, DANRE27232, DANRE12400, DANRE12399, DANRE12398	APOSC_25294
OG0003290	DANRE27117, DANRE27116, DANRE37909	APOSC_22357
OG0003291	DANRE20382	APOSC_19509
OG0003293	DANRE01751	APOSC_18462
OG0003294	DANRE17929, DANRE17930	APOSC_08073, APOSC_03218
OG0003295	DANRE03306, DANRE03307, DANRE20248, DANRE20249	APOSC_13157
OG0003296	DANRE00126, DANRE33544, DANRE33545, DANRE33543	APOSC_20409
OG0003297	DANRE30439, DANRE30438	APOSC_19537
OG0003298	DANRE06755, DANRE06756, DANRE06754	APOSC_05046, APOSC_05047
OG0003299	DANRE36340	APOSC_25288
OG0003301	DANRE08019, DANRE08017, DANRE00994, DANRE05125	APOSC_20684
OG0003303	DANRE04326, DANRE04325, DANRE04327	APOSC_18665
OG0003303	DANRE28350	APOSC_00585
OG0003304	DANRE10347, DANRE03450	APOSC_15762
OG0003306	DANRE43404, DANRE43405	APOSC_13804
OG0003307	DANRE16254, DANRE06704, DANRE06703, DANRE06702, DANRE06701	APOSC_25176
OG0003309	DANRE23795	APOSC_07262
OG0003311	DANRE33784, DANRE24297, DANRE24298, DANRE43051, DANRE43050, DANRE43048, DANRE43049	APOSC_08614
OG0003314	DANRE33781, DANRE15776, DANRE15775, DANRE17815	APOSC_23701
OG0003315	DANRE10619	APOSC_28652
OG0003316	DANRE26442, DANRE26440, DANRE26441	APOSC_24704
OG0003317	DANRE35985, DANRE35986	APOSC_27860
OG0003318	DANRE25493, DANRE22611, DANRE23177, DANRE22612	APOSC_06088
OG0003319	DANRE23237, DANRE22506, DANRE24646, DANRE24645, DANRE24644	APOSC_26103
OG0003320	DANRE41193	APOSC_18916
OG0003323	DANRE00405, DANRE00404	APOSC_10997
OG0003324	DANRE25742, DANRE25743, DANRE25741	APOSC_15048, APOSC_06758
OG0003325	DANRE05384	APOSC_20628
OG0003326	DANRE11610, DANRE11609, DANRE11611, DANRE19594	APOSC_05346
OG0003327	DANRE19103, DANRE26550	APOSC_25953
OG0003328	DANRE27765	APOSC_07445
OG0003329	DANRE34804, DANRE34803, DANRE34805, DANRE34806, DANRE19075, DANRE19074	APOSC_17606
OG0003330	DANRE25990, DANRE25989, DANRE25988	APOSC_12519, APOSC_12520
OG0003331	DANRE08202	APOSC_14662
OG0003332	DANRE27038, DANRE14192, DANRE14193	APOSC_06501
OG0003335	DANRE43040, DANRE43039	APOSC_22973, APOSC_26808, APOSC_25100
OG0003336	DANRE18247, DANRE18248, DANRE18245, DANRE18246, DANRE30254, DANRE30253, DANRE33367, DANRE40677	APOSC_12100
OG0003337	DANRE20593	APOSC_17322
OG0003340	DANRE04514, DANRE15040, DANRE15039	APOSC_00595
OG0003341	DANRE16894, DANRE16891, DANRE16893, DANRE16892	APOSC_08089
OG0003342	DANRE09644, DANRE09645, DANRE38406, DANRE38405, DANRE34866, DANRE34867, DANRE34865	APOSC_29102, APOSC_29101
OG0003343	DANRE07919	APOSC_10154
OG0003344	DANRE18124, DANRE18125	APOSC_02014, APOSC_02015
OG0003345	DANRE11339, DANRE11338	APOSC_05069
OG0003347	DANRE41449, DANRE35758	APOSC_20227
OG0003348	DANRE27276, DANRE27277, DANRE27275, DANRE42542	APOSC_25980
OG0003349	DANRE15993, DANRE05369, DANRE04342	APOSC_12458
OG0003351	DANRE25830, DANRE25831	APOSC_10926
OG0003351	DANRE35260, DANRE35261	APOSC_13359
OG0003352	DANRE21417, DANRE41370, DANRE14671, DANRE14672, DANRE14673	APOSC_05072
OG0003353	DANRE30791, DANRE30792	APOSC_04886, APOSC_04887
OG0003354	DANRE29835, DANRE29834	APOSC_02148
OG0003355	DANRE05417, DANRE05418, DANRE19297, DANRE19299, DANRE19300, DANRE19295, DANRE19296, DANRE03108	APOSC_23132
OG0003356	DANRE15474, DANRE30339, DANRE30340, DANRE30341	APOSC_06969
OG0003357	DANRE07394	APOSC_19085, APOSC_00799, APOSC_00798, APOSC_00797, APOSC_00800
OG0003358	DANRE02479, DANRE02478, DANRE02477, DANRE02476	APOSC_16536
OG0003359	DANRE18616, DANRE18617	APOSC_26597, APOSC_26598
OG0003360	DANRE05510, DANRE05508, DANRE05507, DANRE05509	APOSC_10952, APOSC_10953
OG0003361	DANRE05842, DANRE05843, DANRE05841, DANRE08075	APOSC_00516, APOSC_06798
OG0003364	DANRE12639, DANRE29498, DANRE29497, DANRE29496	APOSC_20943, APOSC_20944
OG0003365	DANRE30609, DANRE30608, DANRE30611, DANRE30607, DANRE30610, DANRE02243	APOSC_14128
OG0003366	DANRE04648, DANRE04649	APOSC_22846
OG0003367	DANRE31215, DANRE31217, DANRE31216, DANRE25129	APOSC_08856
OG0003368	DANRE00653, DANRE00654, DANRE43081	APOSC_23104
OG0003369	DANRE34344, DANRE05188, DANRE05189, DANRE34343	APOSC_17312
OG0003370	DANRE10592, DANRE15077, DANRE15078, DANRE15079	APOSC_27440
OG0003371	DANRE10588, DANRE10587, DANRE38550, DANRE23600, DANRE23601, DANRE35495, DANRE35496	APOSC_19267
OG0003372	DANRE23620, DANRE04361	APOSC_25151
OG0003373	DANRE30795, DANRE25514	APOSC_10165, APOSC_15730
OG0003374	DANRE10573, DANRE14737, DANRE12074, DANRE12073	APOSC_04421
