Orthogroup	APOSJ_ok	APOSC_ok
OG0003773	APOSJ_55090, APOSJ_43504, APOSJ_38895, APOSJ_38894, APOSJ_38896, APOSJ_38893	APOSC_22519
OG0003774	APOSJ_05537, APOSJ_62836, APOSJ_35066, APOSJ_47210, APOSJ_47206, APOSJ_47209, APOSJ_30676, APOSJ_15600, APOSJ_11289, APOSJ_07155, APOSJ_05535, APOSJ_11285, APOSJ_05538, APOSJ_11286, APOSJ_35060, APOSJ_11283, APOSJ_30678, APOSJ_05536, APOSJ_30680, APOSJ_30682, APOSJ_11290, APOSJ_35064, APOSJ_35065, APOSJ_41111, APOSJ_35067, APOSJ_41110, APOSJ_41108, APOSJ_60203, APOSJ_41105, APOSJ_11288, APOSJ_30677	APOSC_22378
OG0003775	APOSJ_42128, APOSJ_11186, APOSJ_11184, APOSJ_27632, APOSJ_11187, APOSJ_11188	APOSC_03883
OG0003776	APOSJ_13346	APOSC_27686, APOSC_02987
OG0003777	APOSJ_20636, APOSJ_20637	APOSC_05890
OG0003778	APOSJ_25166, APOSJ_25167, APOSJ_08214, APOSJ_25165	APOSC_25204
OG0003779	APOSJ_36800	APOSC_23333
OG0003779	APOSJ_36797, APOSJ_30266, APOSJ_36794, APOSJ_36795, APOSJ_36796, APOSJ_36798, APOSJ_43526, APOSJ_30271	APOSC_23332
OG0003780	APOSJ_10641	APOSC_24719
OG0003795	APOSJ_61385, APOSJ_61384, APOSJ_40895, APOSJ_61386	APOSC_01022
OG0003798	APOSJ_12428, APOSJ_13043	APOSC_08296
OG0003802	APOSJ_32521	APOSC_24748, APOSC_00920
OG0003802	APOSJ_31706	APOSC_14426
OG0003802	APOSJ_35830	APOSC_06661, APOSC_25890, APOSC_26948, APOSC_07886
OG0003803	APOSJ_63490, APOSJ_44795, APOSJ_44796, APOSJ_44797	APOSC_17027
OG0003804	APOSJ_18626	APOSC_24745
OG0003805	APOSJ_22439	APOSC_15953
OG0003806	APOSJ_61479, APOSJ_61478, APOSJ_61477, APOSJ_61475, APOSJ_61476	APOSC_10907, APOSC_13794, APOSC_10906
OG0003807	APOSJ_38997	APOSC_00860, APOSC_00859
OG0003808	APOSJ_56880, APOSJ_56881, APOSJ_16708, APOSJ_56882, APOSJ_04168	APOSC_06171
OG0003808	APOSJ_62230	APOSC_06172
OG0003809	APOSJ_10476, APOSJ_10474, APOSJ_10469, APOSJ_10470, APOSJ_10471, APOSJ_10472, APOSJ_10473, APOSJ_10475	APOSC_19356
OG0003810	APOSJ_28030, APOSJ_28032, APOSJ_28031, APOSJ_28029	APOSC_24542
OG0003811	APOSJ_10829, APOSJ_10830, APOSJ_23632	APOSC_28788
OG0003811	APOSJ_10831	APOSC_28789
OG0003812	APOSJ_54158, APOSJ_01747, APOSJ_60218, APOSJ_54157, APOSJ_54156	APOSC_18903
OG0003813	APOSJ_38319, APOSJ_38320	APOSC_14390
OG0003815	APOSJ_25606, APOSJ_25608, APOSJ_25605, APOSJ_25610, APOSJ_25607, APOSJ_25609	APOSC_20818
OG0003816	APOSJ_12414, APOSJ_42543, APOSJ_45648, APOSJ_12413	APOSC_10861
OG0003816	APOSJ_42540, APOSJ_42541	APOSC_10860
OG0003816	APOSJ_42542, APOSJ_23138	APOSC_10859
OG0003816	APOSJ_53287	APOSC_10862
OG0003817	APOSJ_26815, APOSJ_16794, APOSJ_36258, APOSJ_16807	APOSC_04119
OG0003818	APOSJ_04525, APOSJ_04528, APOSJ_04527, APOSJ_04524, APOSJ_04523, APOSJ_04526	APOSC_12257
OG0003819	APOSJ_38897, APOSJ_38898	APOSC_11850
OG0003820	APOSJ_09672	APOSC_23379
OG0003821	APOSJ_47118, APOSJ_47115, APOSJ_47113, APOSJ_47117, APOSJ_47116, APOSJ_47114, APOSJ_47112	APOSC_20352
OG0003823	APOSJ_26903	APOSC_21830
OG0003824	APOSJ_33740, APOSJ_33738, APOSJ_06733, APOSJ_33744, APOSJ_33745	APOSC_04795
OG0003824	APOSJ_33743	APOSC_04794
OG0003825	APOSJ_11859	APOSC_18536
OG0003826	APOSJ_01356, APOSJ_01357	APOSC_17419
OG0003827	APOSJ_58974, APOSJ_58973, APOSJ_09426, APOSJ_58972	APOSC_07833
OG0003828	APOSJ_09885, APOSJ_35825, APOSJ_24369, APOSJ_35820, APOSJ_55660, APOSJ_55659, APOSJ_35827, APOSJ_09883, APOSJ_35824, APOSJ_35826, APOSJ_35822, APOSJ_58629, APOSJ_35821, APOSJ_35823	APOSC_14010
OG0003829	APOSJ_42034, APOSJ_63776, APOSJ_63772, APOSJ_63770, APOSJ_42035	APOSC_19129
OG0003830	APOSJ_46693	APOSC_12451
OG0003831	APOSJ_16069	APOSC_25951, APOSC_17003
OG0003832	APOSJ_43248	APOSC_12737
OG0003833	APOSJ_30468, APOSJ_30469	APOSC_14015
OG0003833	APOSJ_03956, APOSJ_03955	APOSC_26614
OG0003834	APOSJ_32235	APOSC_25052
OG0003835	APOSJ_17249, APOSJ_17252, APOSJ_17255, APOSJ_27742, APOSJ_17254, APOSJ_27743, APOSJ_43051, APOSJ_17251, APOSJ_17253, APOSJ_17248	APOSC_09274
OG0003836	APOSJ_19571, APOSJ_19573, APOSJ_19572, APOSJ_19574	APOSC_03836
OG0003837	APOSJ_31977, APOSJ_31976, APOSJ_31979	APOSC_12128
OG0003838	APOSJ_61074	APOSC_00842
OG0003839	APOSJ_46438, APOSJ_39403, APOSJ_46439, APOSJ_39406	APOSC_26720
OG0003840	APOSJ_51046	APOSC_03583
OG0003841	APOSJ_23433, APOSJ_23444, APOSJ_23441, APOSJ_23431	APOSC_15694
OG0003842	APOSJ_53084	APOSC_04752
OG0003842	APOSJ_23246	APOSC_04753
OG0003843	APOSJ_59611	APOSC_17245
OG0003843	APOSJ_57342	APOSC_07123
OG0003844	APOSJ_54763	APOSC_17786, APOSC_07014, APOSC_07015
OG0003844	APOSJ_11210	APOSC_03569
OG0003845	APOSJ_46010, APOSJ_46011, APOSJ_28260	APOSC_23847
OG0003846	APOSJ_50869	APOSC_01229
OG0003847	APOSJ_65396	APOSC_00975
OG0003847	APOSJ_24556, APOSJ_24554, APOSJ_24555, APOSJ_24557	APOSC_05469
OG0003848	APOSJ_04335, APOSJ_26933	APOSC_12433
OG0003849	APOSJ_51408	APOSC_02184
OG0003850	APOSJ_33809, APOSJ_33808, APOSJ_13314, APOSJ_33810	APOSC_06463
OG0003851	APOSJ_39165	APOSC_27756
OG0003852	APOSJ_52160	APOSC_27352
OG0003853	APOSJ_22563, APOSJ_22564, APOSJ_22566	APOSC_04073
OG0003854	APOSJ_34788, APOSJ_34789, APOSJ_34787	APOSC_14713
OG0003855	APOSJ_18900	APOSC_03654
OG0003856	APOSJ_28239	APOSC_18475, APOSC_18474
OG0003856	APOSJ_26874	APOSC_18473, APOSC_18472
OG0003857	APOSJ_05750, APOSJ_05749, APOSJ_05751, APOSJ_05756, APOSJ_05755, APOSJ_05753, APOSJ_05754, APOSJ_05752	APOSC_04358
OG0003858	APOSJ_46741, APOSJ_46742, APOSJ_46743, APOSJ_46744, APOSJ_46739, APOSJ_46740	APOSC_25588
OG0003859	APOSJ_09877, APOSJ_09876, APOSJ_09875, APOSJ_09873	APOSC_10642
OG0003859	APOSJ_09872, APOSJ_09868	APOSC_21993
OG0003860	APOSJ_62081	APOSC_24245
OG0003861	APOSJ_50689, APOSJ_50692, APOSJ_50688, APOSJ_50691, APOSJ_50690, APOSJ_62729	APOSC_21656
OG0003862	APOSJ_28388, APOSJ_28387	APOSC_08543
OG0003863	APOSJ_58367, APOSJ_30244, APOSJ_30243	APOSC_19667
OG0003864	APOSJ_55808, APOSJ_33985, APOSJ_55805, APOSJ_55807, APOSJ_10875, APOSJ_55806, APOSJ_26079, APOSJ_12876	APOSC_02644, APOSC_02643
OG0003865	APOSJ_61984, APOSJ_41752	APOSC_28988
OG0003866	APOSJ_24282, APOSJ_24283	APOSC_22466
OG0003867	APOSJ_60752, APOSJ_60753	APOSC_04424
OG0003868	APOSJ_64684, APOSJ_25045	APOSC_27663
OG0003869	APOSJ_29377, APOSJ_29373, APOSJ_29376, APOSJ_29378, APOSJ_29372, APOSJ_29375, APOSJ_29371, APOSJ_29374	APOSC_00347, APOSC_00348
OG0003870	APOSJ_23016, APOSJ_06665, APOSJ_23017, APOSJ_06660, APOSJ_11376, APOSJ_23015	APOSC_17219
OG0003871	APOSJ_52590	APOSC_11807
OG0003872	APOSJ_05120, APOSJ_28547, APOSJ_24592, APOSJ_24596, APOSJ_28540, APOSJ_24598, APOSJ_05119, APOSJ_24597	APOSC_02701
OG0003873	APOSJ_11172	APOSC_19201
OG0003874	APOSJ_17301, APOSJ_17304, APOSJ_49370, APOSJ_17303, APOSJ_50898, APOSJ_17302, APOSJ_17300, APOSJ_17299, APOSJ_06136, APOSJ_57345, APOSJ_50894, APOSJ_50896, APOSJ_50897, APOSJ_50895	APOSC_04239
OG0003875	APOSJ_46925, APOSJ_46926, APOSJ_46924	APOSC_05969
OG0003876	APOSJ_55351, APOSJ_55353, APOSJ_55352, APOSJ_55355, APOSJ_55354, APOSJ_03915, APOSJ_55350, APOSJ_03914, APOSJ_03913	APOSC_09137
OG0003877	APOSJ_11307, APOSJ_11303, APOSJ_11306, APOSJ_11308, APOSJ_11304, APOSJ_11305	APOSC_00794, APOSC_00795
OG0003877	APOSJ_49244, APOSJ_39123	APOSC_00278
OG0003878	APOSJ_11385, APOSJ_11383, APOSJ_11384, APOSJ_11386	APOSC_09689
OG0003879	APOSJ_33787, APOSJ_33786	APOSC_26925
OG0003880	APOSJ_17964, APOSJ_17963	APOSC_22538
OG0003881	APOSJ_17185, APOSJ_17184, APOSJ_17186, APOSJ_40103	APOSC_23136
OG0003882	APOSJ_34819, APOSJ_32141, APOSJ_01045, APOSJ_06437, APOSJ_60271, APOSJ_04288, APOSJ_04295, APOSJ_32142, APOSJ_60270, APOSJ_12511, APOSJ_12510, APOSJ_32140	APOSC_23637
OG0003883	APOSJ_10347	APOSC_26942
OG0003884	APOSJ_00562, APOSJ_03381, APOSJ_00563	APOSC_05090
OG0003885	APOSJ_63866	APOSC_18039
OG0003886	APOSJ_13752, APOSJ_33893, APOSJ_33892, APOSJ_33894	APOSC_23174
OG0003888	APOSJ_13717	APOSC_24599
OG0003889	APOSJ_01456	APOSC_27027
OG0003890	APOSJ_37127	APOSC_28156
OG0003892	APOSJ_49727, APOSJ_49728, APOSJ_49730, APOSJ_49729, APOSJ_49726	APOSC_27794, APOSC_27793
OG0003893	APOSJ_03597	APOSC_23559
OG0003894	APOSJ_33184, APOSJ_58008, APOSJ_58009, APOSJ_60026, APOSJ_60023, APOSJ_58006	APOSC_10489
OG0003894	APOSJ_60025, APOSJ_60024, APOSJ_22372, APOSJ_58004, APOSJ_58005, APOSJ_58388	APOSC_10490
OG0003895	APOSJ_23140, APOSJ_15271, APOSJ_15272, APOSJ_47883, APOSJ_23143, APOSJ_47884, APOSJ_26564, APOSJ_47888, APOSJ_44417, APOSJ_47886, APOSJ_15274, APOSJ_23142, APOSJ_23144, APOSJ_47885, APOSJ_23141, APOSJ_47887	APOSC_12472
OG0003896	APOSJ_07288, APOSJ_07289, APOSJ_07287	APOSC_25208
OG0003897	APOSJ_63844, APOSJ_31200, APOSJ_31201, APOSJ_63847, APOSJ_31202, APOSJ_31203	APOSC_21763
OG0003898	APOSJ_06075	APOSC_19432
OG0003899	APOSJ_11868, APOSJ_19887, APOSJ_19885, APOSJ_11869, APOSJ_19889, APOSJ_19888, APOSJ_23150, APOSJ_11870, APOSJ_19886, APOSJ_61318	APOSC_22343
OG0003900	APOSJ_30080, APOSJ_01157, APOSJ_30082, APOSJ_59401, APOSJ_01158, APOSJ_01159, APOSJ_59405, APOSJ_59402, APOSJ_59406, APOSJ_59403, APOSJ_59404, APOSJ_59400	APOSC_04165
OG0003901	APOSJ_16327, APOSJ_16328	APOSC_21632
OG0003902	APOSJ_30073	APOSC_11133
OG0003902	APOSJ_13714	APOSC_27071
OG0003902	APOSJ_44063	APOSC_23314, APOSC_23315
OG0003902	APOSJ_06629, APOSJ_06628	APOSC_10549
OG0003902	APOSJ_01360, APOSJ_01359	APOSC_08442, APOSC_08441, APOSC_08440
OG0003903	APOSJ_56037, APOSJ_56036, APOSJ_56038, APOSJ_56039	APOSC_19999
OG0003905	APOSJ_47298, APOSJ_47297	APOSC_03588
OG0003906	APOSJ_10444, APOSJ_10449, APOSJ_10448, APOSJ_54044, APOSJ_01703, APOSJ_10450, APOSJ_16538, APOSJ_10447, APOSJ_10451, APOSJ_01700	APOSC_08587
OG0003909	APOSJ_09845	APOSC_27081
OG0003910	APOSJ_45369, APOSJ_45364, APOSJ_45365, APOSJ_45367, APOSJ_45368, APOSJ_45371, APOSJ_45370, APOSJ_45366	APOSC_21565
OG0003911	APOSJ_45226, APOSJ_45227, APOSJ_15903, APOSJ_15901, APOSJ_55208, APOSJ_45225	APOSC_27900
OG0003912	APOSJ_24016	APOSC_15763, APOSC_28939
OG0003913	APOSJ_63633	APOSC_05119
OG0003914	APOSJ_07145, APOSJ_27190, APOSJ_11455, APOSJ_27243, APOSJ_27231, APOSJ_11457, APOSJ_11456, APOSJ_27235	APOSC_04314
OG0003915	APOSJ_64945	APOSC_24329
OG0003915	APOSJ_21997	APOSC_24330
OG0003916	APOSJ_53458, APOSJ_53460	APOSC_10822
OG0003917	APOSJ_36856	APOSC_06187
OG0003918	APOSJ_31056	APOSC_02265
OG0003919	APOSJ_35625, APOSJ_35627, APOSJ_35626	APOSC_15353
OG0003920	APOSJ_58724, APOSJ_58723	APOSC_10746
OG0003921	APOSJ_28730, APOSJ_28728	APOSC_12515, APOSC_12516
OG0003922	APOSJ_57037	APOSC_11194
OG0003922	APOSJ_04475, APOSJ_27911, APOSJ_04476	APOSC_28594
OG0003923	APOSJ_24976, APOSJ_33618, APOSJ_33619	APOSC_27950
OG0003924	APOSJ_47128, APOSJ_44739	APOSC_06886, APOSC_06885
OG0003925	APOSJ_08132	APOSC_07611
OG0003926	APOSJ_02594	APOSC_26826
OG0003927	APOSJ_28277, APOSJ_25303, APOSJ_25299, APOSJ_25300, APOSJ_25304, APOSJ_25301	APOSC_22644
OG0003928	APOSJ_08396	APOSC_02544
OG0003929	APOSJ_09142, APOSJ_53843	APOSC_06476
OG0003930	APOSJ_48107, APOSJ_42192, APOSJ_42191, APOSJ_48106, APOSJ_42194, APOSJ_42196, APOSJ_42195, APOSJ_42193	APOSC_13770, APOSC_13771
OG0003931	APOSJ_19698	APOSC_13164
OG0003931	APOSJ_59773	APOSC_13163
OG0003932	APOSJ_52360	APOSC_27565, APOSC_27566
OG0003932	APOSJ_53529	APOSC_06227
OG0003933	APOSJ_45359, APOSJ_45360, APOSJ_45358, APOSJ_45363, APOSJ_45361, APOSJ_45362	APOSC_18503
OG0003934	APOSJ_50302, APOSJ_28917	APOSC_16202
OG0003935	APOSJ_23217	APOSC_16375
OG0003935	APOSJ_40665, APOSJ_54353, APOSJ_60655	APOSC_10688
OG0003936	APOSJ_08110, APOSJ_08108, APOSJ_08109, APOSJ_08107	APOSC_20913, APOSC_20914
OG0003937	APOSJ_63807, APOSJ_45221	APOSC_15204
OG0003938	APOSJ_24745	APOSC_18586, APOSC_24798
OG0003938	APOSJ_49626	APOSC_19288
OG0003939	APOSJ_62479	APOSC_20627
OG0003940	APOSJ_33034, APOSJ_33035, APOSJ_33037, APOSJ_33036	APOSC_29077
OG0003942	APOSJ_44121, APOSJ_42443, APOSJ_44120, APOSJ_06730, APOSJ_06731, APOSJ_19577, APOSJ_42444, APOSJ_44123	APOSC_06273
OG0003943	APOSJ_41444	APOSC_15785
OG0003944	APOSJ_26373, APOSJ_33928, APOSJ_33930, APOSJ_33932, APOSJ_33931, APOSJ_33929, APOSJ_26391	APOSC_04799
OG0003945	APOSJ_21733, APOSJ_21734	APOSC_03054
OG0003946	APOSJ_04811, APOSJ_04812	APOSC_04056
OG0003947	APOSJ_17650, APOSJ_57003, APOSJ_57002	APOSC_09900
OG0003948	APOSJ_58521, APOSJ_21538, APOSJ_22203, APOSJ_21541, APOSJ_58517, APOSJ_58518, APOSJ_58520, APOSJ_58519, APOSJ_58522, APOSJ_21540, APOSJ_25264, APOSJ_21536, APOSJ_58523, APOSJ_21537, APOSJ_19056, APOSJ_21539	APOSC_20663
OG0003949	APOSJ_56406	APOSC_07284
OG0003950	APOSJ_64031, APOSJ_42088	APOSC_26776
OG0003951	APOSJ_03103, APOSJ_03107, APOSJ_03106, APOSJ_50643, APOSJ_57846, APOSJ_47150, APOSJ_03102, APOSJ_62628, APOSJ_03104, APOSJ_19032, APOSJ_50644, APOSJ_03717	APOSC_02492
OG0003952	APOSJ_39355, APOSJ_39356, APOSJ_58368, APOSJ_39350, APOSJ_58371, APOSJ_49125, APOSJ_58372, APOSJ_49121, APOSJ_58370, APOSJ_58374, APOSJ_49126, APOSJ_58369, APOSJ_38492, APOSJ_39357, APOSJ_39353, APOSJ_49124, APOSJ_49122, APOSJ_39351, APOSJ_58373, APOSJ_39352, APOSJ_39354, APOSJ_49123	APOSC_20700
OG0003953	APOSJ_41850, APOSJ_41849	APOSC_22656
OG0003954	APOSJ_58828	APOSC_02411, APOSC_02412, APOSC_02413
OG0003955	APOSJ_61724, APOSJ_61726, APOSJ_61721, APOSJ_09331, APOSJ_24651, APOSJ_09332, APOSJ_59968, APOSJ_21983, APOSJ_61725, APOSJ_61722, APOSJ_42707	APOSC_20455
OG0003956	APOSJ_26695	APOSC_17278, APOSC_17277
OG0003956	APOSJ_57109, APOSJ_57111, APOSJ_23850, APOSJ_57110, APOSJ_57107, APOSJ_57112, APOSJ_42814, APOSJ_57108	APOSC_19023
OG0003957	APOSJ_48121, APOSJ_48120	APOSC_24926
OG0003958	APOSJ_58053, APOSJ_58051, APOSJ_58052, APOSJ_58050	APOSC_22790
OG0003959	APOSJ_05692	APOSC_17473
OG0003960	APOSJ_39850, APOSJ_39854, APOSJ_48898, APOSJ_39851	APOSC_21636, APOSC_27152
OG0003961	APOSJ_41306, APOSJ_41307	APOSC_20360, APOSC_21264, APOSC_06551
OG0003961	APOSJ_42022	APOSC_08944, APOSC_01415, APOSC_09465
OG0003961	APOSJ_30782	APOSC_06493, APOSC_08946, APOSC_08945
OG0003962	APOSJ_21986	APOSC_06351
OG0003964	APOSJ_65210, APOSJ_41296, APOSJ_61485, APOSJ_61486, APOSJ_61489	APOSC_27857
OG0003964	APOSJ_36547, APOSJ_36545	APOSC_02451
OG0003965	APOSJ_19126, APOSJ_57294	APOSC_27311, APOSC_04938, APOSC_21685
OG0003966	APOSJ_50456, APOSJ_50454, APOSJ_50453, APOSJ_50455	APOSC_04287, APOSC_04286
OG0003967	APOSJ_28209, APOSJ_49131, APOSJ_28208, APOSJ_28211, APOSJ_28207, APOSJ_28210	APOSC_00755
OG0003968	APOSJ_62310, APOSJ_62311	APOSC_18591
OG0003969	APOSJ_16715, APOSJ_16714	APOSC_28380
OG0003970	APOSJ_11423, APOSJ_06933	APOSC_12020
OG0003971	APOSJ_43957, APOSJ_10259, APOSJ_09006, APOSJ_10260, APOSJ_10257, APOSJ_10254, APOSJ_43958, APOSJ_10252, APOSJ_43959, APOSJ_10258, APOSJ_43960, APOSJ_10256, APOSJ_00795, APOSJ_10255	APOSC_13871, APOSC_13872
OG0003972	APOSJ_12102, APOSJ_12104, APOSJ_12100, APOSJ_12098, APOSJ_12101, APOSJ_12103, APOSJ_12099, APOSJ_12097	APOSC_12719
OG0003973	APOSJ_04402	APOSC_26122
OG0003975	APOSJ_27252	APOSC_16400, APOSC_04663, APOSC_19599
OG0003975	APOSJ_11301	APOSC_23386, APOSC_08388, APOSC_08389, APOSC_23399, APOSC_08105, APOSC_11735, APOSC_08387, APOSC_23385
OG0003975	APOSJ_54539	APOSC_18371, APOSC_05947, APOSC_00723, APOSC_07894, APOSC_01253, APOSC_20604, APOSC_20605, APOSC_12392, APOSC_01257, APOSC_01256, APOSC_01252, APOSC_03721, APOSC_01254, APOSC_01258, APOSC_06517, APOSC_06578, APOSC_04313, APOSC_13197, APOSC_16667, APOSC_06468, APOSC_09813, APOSC_12065, APOSC_23743
OG0003976	APOSJ_12833, APOSJ_15479	APOSC_10421
OG0003976	APOSJ_17055, APOSJ_42008	APOSC_09389
OG0003976	APOSJ_25412, APOSJ_49346, APOSJ_25413, APOSJ_25415, APOSJ_25410, APOSJ_49343, APOSJ_25409, APOSJ_25414, APOSJ_41711, APOSJ_49348, APOSJ_49345, APOSJ_49342, APOSJ_29044, APOSJ_49347, APOSJ_25411	APOSC_19130
OG0003996	APOSJ_21493	APOSC_06287
OG0003996	APOSJ_00527	APOSC_23266
OG0003996	APOSJ_05695	APOSC_07822
OG0003996	APOSJ_14474, APOSJ_14473, APOSJ_14471	APOSC_11976
OG0003996	APOSJ_47922	APOSC_25017
OG0003997	APOSJ_62739, APOSJ_21774	APOSC_12655
OG0003999	APOSJ_35875	APOSC_26670
OG0003999	APOSJ_27825, APOSJ_27829, APOSJ_04465, APOSJ_04464, APOSJ_22309, APOSJ_27828	APOSC_28991
OG0004000	APOSJ_57306, APOSJ_19169	APOSC_16851, APOSC_16850
OG0004001	APOSJ_35474, APOSJ_16998, APOSJ_14886	APOSC_16124
OG0004001	APOSJ_14339	APOSC_12998
OG0004002	APOSJ_55479	APOSC_21265, APOSC_08853
OG0004002	APOSJ_55478	APOSC_21266
OG0004002	APOSJ_38212	APOSC_26495, APOSC_06566
OG0004003	APOSJ_10842	APOSC_24953
OG0004004	APOSJ_48099, APOSJ_48109, APOSJ_36172, APOSJ_36173	APOSC_12248
OG0004005	APOSJ_63218	APOSC_22073
OG0004007	APOSJ_46677	APOSC_15413
OG0004009	APOSJ_17635	APOSC_06993
OG0004010	APOSJ_13157, APOSJ_13159, APOSJ_13158, APOSJ_13160	APOSC_26377
OG0004010	APOSJ_61245, APOSJ_61242, APOSJ_61244, APOSJ_17871	APOSC_29079
OG0004011	APOSJ_19673	APOSC_05203
OG0004012	APOSJ_34125, APOSJ_09517, APOSJ_09518, APOSJ_25236, APOSJ_34126, APOSJ_34129, APOSJ_34127, APOSJ_09519, APOSJ_09516	APOSC_16235
OG0004014	APOSJ_00183, APOSJ_51602	APOSC_20610
OG0004015	APOSJ_55544	APOSC_17115
OG0004015	APOSJ_52554, APOSJ_52553, APOSJ_52555, APOSJ_52556, APOSJ_58015	APOSC_17114
OG0004016	APOSJ_59805	APOSC_22784
OG0004017	APOSJ_11378, APOSJ_11375, APOSJ_11377, APOSJ_06664	APOSC_19336
OG0004018	APOSJ_49667, APOSJ_15728, APOSJ_08014, APOSJ_40982, APOSJ_61231	APOSC_21251
OG0004019	APOSJ_40849, APOSJ_40851, APOSJ_40850	APOSC_05230
OG0004020	APOSJ_60521, APOSJ_60522, APOSJ_60520	APOSC_17338
OG0004021	APOSJ_36824, APOSJ_36826, APOSJ_36823, APOSJ_30357, APOSJ_36822, APOSJ_36825	APOSC_11091
OG0004022	APOSJ_44621, APOSJ_44620	APOSC_12529
OG0004023	APOSJ_06713, APOSJ_58355, APOSJ_06711, APOSJ_58345	APOSC_09668
OG0004024	APOSJ_07052	APOSC_24614
OG0004025	APOSJ_22121, APOSJ_08882	APOSC_18540
OG0004026	APOSJ_27824, APOSJ_52115, APOSJ_51533, APOSJ_27822	APOSC_15158
OG0004026	APOSJ_52103, APOSJ_27818	APOSC_25967
OG0004027	APOSJ_45269, APOSJ_45268	APOSC_22364
OG0004028	APOSJ_51840	APOSC_12300
OG0004029	APOSJ_34860	APOSC_23175
OG0004030	APOSJ_21735	APOSC_07342
OG0004031	APOSJ_00925, APOSJ_00926	APOSC_23905
OG0004032	APOSJ_52434	APOSC_10005
OG0004033	APOSJ_09114, APOSJ_09115	APOSC_11152
OG0004034	APOSJ_09656	APOSC_05299
OG0004035	APOSJ_51358	APOSC_20229
OG0004036	APOSJ_40159, APOSJ_40158, APOSJ_40160	APOSC_26656
OG0004037	APOSJ_10038, APOSJ_10035, APOSJ_10042, APOSJ_10034, APOSJ_10036, APOSJ_10040, APOSJ_10037, APOSJ_10039, APOSJ_10041	APOSC_28831
OG0004038	APOSJ_21288, APOSJ_21290, APOSJ_21296, APOSJ_21292, APOSJ_21289, APOSJ_21291, APOSJ_21294, APOSJ_21295, APOSJ_32719, APOSJ_21293	APOSC_01523
OG0004039	APOSJ_14426, APOSJ_25302, APOSJ_09581	APOSC_16429
OG0004040	APOSJ_40737, APOSJ_40735	APOSC_27575
OG0004041	APOSJ_47244, APOSJ_53806, APOSJ_53805, APOSJ_53325, APOSJ_53324, APOSJ_53810, APOSJ_53803, APOSJ_47233, APOSJ_47247, APOSJ_53326, APOSJ_53804, APOSJ_65368	APOSC_21580
OG0004042	APOSJ_17978, APOSJ_29710	APOSC_19825
OG0004043	APOSJ_26050, APOSJ_01961, APOSJ_07353, APOSJ_01963, APOSJ_26049, APOSJ_26051, APOSJ_20231, APOSJ_12142, APOSJ_01962, APOSJ_32270, APOSJ_32269, APOSJ_54342, APOSJ_32268, APOSJ_20232	APOSC_00567
OG0004044	APOSJ_22041, APOSJ_22040, APOSJ_22042	APOSC_05770
OG0004045	APOSJ_39327, APOSJ_39326, APOSJ_46036, APOSJ_39329, APOSJ_39325	APOSC_14071
OG0004045	APOSJ_39328	APOSC_14073
OG0004046	APOSJ_04043, APOSJ_13899	APOSC_03950
OG0004046	APOSJ_36815, APOSJ_36816	APOSC_05400
OG0004047	APOSJ_53255	APOSC_21433
OG0004048	APOSJ_22838, APOSJ_22668, APOSJ_13992, APOSJ_13993, APOSJ_22669, APOSJ_50449	APOSC_03269
OG0004049	APOSJ_01252, APOSJ_01253	APOSC_16733
OG0004050	APOSJ_60744	APOSC_11730
OG0004051	APOSJ_22991	APOSC_25343
OG0004052	APOSJ_60180	APOSC_23309
OG0004053	APOSJ_39826	APOSC_19964
OG0004054	APOSJ_30472, APOSJ_30474	APOSC_22506
OG0004055	APOSJ_62925, APOSJ_50076, APOSJ_62926, APOSJ_50073, APOSJ_62924	APOSC_24425
OG0004056	APOSJ_04445	APOSC_26145
OG0004056	APOSJ_24694, APOSJ_24693	APOSC_12387
OG0004057	APOSJ_49349, APOSJ_49351	APOSC_25009
OG0004058	APOSJ_07195	APOSC_05102
OG0004059	APOSJ_64165	APOSC_17749
OG0004060	APOSJ_01695	APOSC_16549
OG0004060	APOSJ_35915, APOSJ_31686, APOSJ_57348, APOSJ_19432, APOSJ_31684, APOSJ_31687, APOSJ_31685, APOSJ_35869	APOSC_14343
OG0004061	APOSJ_22224, APOSJ_02916, APOSJ_02911, APOSJ_02910, APOSJ_17922, APOSJ_02914, APOSJ_02912, APOSJ_02913	APOSC_15590
OG0004062	APOSJ_23125	APOSC_28106
OG0004062	APOSJ_23126	APOSC_18721
OG0004063	APOSJ_33697, APOSJ_33694, APOSJ_33695, APOSJ_33696	APOSC_25045
OG0004064	APOSJ_47478, APOSJ_47476, APOSJ_47479	APOSC_04465
OG0004065	APOSJ_57919, APOSJ_27155, APOSJ_57917	APOSC_27712
OG0004066	APOSJ_30873	APOSC_24624
OG0004067	APOSJ_50812, APOSJ_50813, APOSJ_11707, APOSJ_48072, APOSJ_50809, APOSJ_10624, APOSJ_50816, APOSJ_50815, APOSJ_50811, APOSJ_50814	APOSC_24467
OG0004068	APOSJ_42403	APOSC_03690, APOSC_21467, APOSC_17543
OG0004069	APOSJ_27427, APOSJ_36388	APOSC_23393, APOSC_23392
OG0004070	APOSJ_19094, APOSJ_34894, APOSJ_19097, APOSJ_34895	APOSC_25704
OG0004071	APOSJ_06090, APOSJ_17404	APOSC_26899
OG0004072	APOSJ_01871, APOSJ_07850	APOSC_16871
OG0004073	APOSJ_55609	APOSC_26782
