Orthogroup	APOSJ_ok	LYTVA_ok
OG0004314	APOSJ_00039	LYTVA_09224
OG0004315	APOSJ_14022, APOSJ_14026, APOSJ_14025, APOSJ_14023, APOSJ_14029, APOSJ_14027, APOSJ_22837, APOSJ_59550	LYTVA_14423
OG0004316	APOSJ_18501, APOSJ_18502	LYTVA_04481
OG0004317	APOSJ_43919, APOSJ_43917, APOSJ_43920, APOSJ_43918, APOSJ_43915, APOSJ_43916	LYTVA_23919
OG0004318	APOSJ_26723, APOSJ_26724	LYTVA_13097
OG0004319	APOSJ_34892, APOSJ_34893	LYTVA_09566
OG0004320	APOSJ_23045, APOSJ_01384, APOSJ_13649, APOSJ_18159, APOSJ_29036, APOSJ_29033, APOSJ_29035, APOSJ_29037, APOSJ_29034, APOSJ_61655, APOSJ_29038, APOSJ_21401	LYTVA_02018
OG0004322	APOSJ_13602, APOSJ_13603, APOSJ_13604	LYTVA_23319
OG0004323	APOSJ_56748, APOSJ_56747, APOSJ_56749	LYTVA_25817
OG0004324	APOSJ_02561, APOSJ_02562	LYTVA_01961
OG0004325	APOSJ_15889, APOSJ_53170	LYTVA_18276
OG0004325	APOSJ_61779, APOSJ_53171, APOSJ_53169, APOSJ_53172	LYTVA_15912
OG0004327	APOSJ_51086	LYTVA_13718
OG0004328	APOSJ_52562, APOSJ_58043, APOSJ_58039	LYTVA_05322
OG0004329	APOSJ_01699, APOSJ_34942, APOSJ_01698, APOSJ_01696	LYTVA_10469
OG0004331	APOSJ_19200, APOSJ_19199, APOSJ_19198, APOSJ_19201	LYTVA_21103
OG0004332	APOSJ_28541, APOSJ_28545, APOSJ_28544, APOSJ_28542, APOSJ_28543	LYTVA_13221
OG0004333	APOSJ_17714, APOSJ_17711, APOSJ_17713, APOSJ_17712	LYTVA_21119
OG0004334	APOSJ_42520	LYTVA_23900
OG0004335	APOSJ_54019, APOSJ_54020	LYTVA_05831
OG0004336	APOSJ_40288, APOSJ_40289	LYTVA_10552
OG0004338	APOSJ_04497	LYTVA_14064
OG0004339	APOSJ_13041, APOSJ_50529, APOSJ_50532, APOSJ_13038, APOSJ_50527, APOSJ_13040, APOSJ_09231, APOSJ_18720, APOSJ_30667, APOSJ_30668, APOSJ_53447, APOSJ_30669, APOSJ_18719, APOSJ_53451, APOSJ_50530, APOSJ_13037, APOSJ_30665, APOSJ_13039, APOSJ_50531, APOSJ_50528, APOSJ_30666, APOSJ_30664	LYTVA_20730
OG0004341	APOSJ_38627, APOSJ_21802, APOSJ_07251	LYTVA_09511
OG0004343	APOSJ_24841, APOSJ_24840	LYTVA_10492
OG0004345	APOSJ_44437, APOSJ_11717, APOSJ_01270, APOSJ_44438, APOSJ_01268, APOSJ_07906, APOSJ_44435, APOSJ_11725, APOSJ_01271, APOSJ_01269	LYTVA_15243
OG0004346	APOSJ_49887	LYTVA_24745, LYTVA_19377, LYTVA_10129
OG0004348	APOSJ_30450, APOSJ_30451, APOSJ_30446, APOSJ_30447, APOSJ_30449, APOSJ_30448	LYTVA_06128
OG0004349	APOSJ_30052, APOSJ_64727, APOSJ_01320, APOSJ_00779, APOSJ_10507, APOSJ_01947, APOSJ_10511, APOSJ_10509, APOSJ_10508, APOSJ_10510, APOSJ_29532, APOSJ_01307	LYTVA_06151
OG0004350	APOSJ_19518	LYTVA_13333
OG0004351	APOSJ_12505, APOSJ_12504	LYTVA_20511
OG0004353	APOSJ_63075, APOSJ_63070, APOSJ_63105, APOSJ_03421, APOSJ_42992, APOSJ_42991	LYTVA_00606, LYTVA_13736
OG0004354	APOSJ_26785, APOSJ_26784, APOSJ_26782, APOSJ_24985, APOSJ_26783, APOSJ_26781	LYTVA_02005
OG0004355	APOSJ_07536	LYTVA_19137
OG0004356	APOSJ_06683, APOSJ_06682, APOSJ_06680, APOSJ_06685	LYTVA_23236
OG0004357	APOSJ_35867, APOSJ_35868	LYTVA_09241
OG0004358	APOSJ_61183, APOSJ_61184	LYTVA_17523
OG0004359	APOSJ_38643	LYTVA_02266
OG0004360	APOSJ_25195, APOSJ_58506, APOSJ_58505, APOSJ_25197, APOSJ_43982, APOSJ_58501, APOSJ_58502, APOSJ_58510	LYTVA_09179, LYTVA_28719
OG0004361	APOSJ_41452, APOSJ_41451	LYTVA_20394
OG0004362	APOSJ_02275, APOSJ_02274, APOSJ_02277, APOSJ_02276	LYTVA_21740
OG0004363	APOSJ_53979, APOSJ_21818, APOSJ_21823, APOSJ_01168	LYTVA_24551
OG0004364	APOSJ_40812, APOSJ_40813, APOSJ_35046	LYTVA_02485
OG0004365	APOSJ_18792, APOSJ_18789, APOSJ_43314	LYTVA_05834
OG0004366	APOSJ_23971	LYTVA_06643, LYTVA_27515
OG0004367	APOSJ_44562, APOSJ_44563, APOSJ_44564	LYTVA_09396
OG0004368	APOSJ_17084, APOSJ_17086	LYTVA_06379
OG0004369	APOSJ_26885, APOSJ_53321, APOSJ_26884	LYTVA_09883
OG0004370	APOSJ_40093, APOSJ_40091	LYTVA_30229
OG0004372	APOSJ_30246	LYTVA_04302
OG0004373	APOSJ_12330, APOSJ_12332, APOSJ_12331, APOSJ_12333, APOSJ_12328, APOSJ_12329	LYTVA_12488
OG0004374	APOSJ_50566, APOSJ_43591, APOSJ_13715, APOSJ_56287, APOSJ_47185	LYTVA_22107
OG0004375	APOSJ_18781, APOSJ_53821, APOSJ_18780, APOSJ_18779	LYTVA_14843
OG0004377	APOSJ_55933, APOSJ_41101	LYTVA_23335
OG0004378	APOSJ_41606	LYTVA_15604
OG0004379	APOSJ_25359, APOSJ_25358	LYTVA_28643
OG0004381	APOSJ_17436	LYTVA_18126
OG0004382	APOSJ_41045, APOSJ_56596	LYTVA_18561
OG0004383	APOSJ_27540, APOSJ_57599, APOSJ_57597, APOSJ_57598	LYTVA_01592
OG0004384	APOSJ_15893, APOSJ_15895, APOSJ_36980, APOSJ_36978, APOSJ_36979, APOSJ_36977, APOSJ_31503, APOSJ_63014	LYTVA_01455
OG0004385	APOSJ_23044, APOSJ_23041, APOSJ_23042, APOSJ_23043	LYTVA_17871
OG0004386	APOSJ_52141	LYTVA_16054
OG0004387	APOSJ_61755, APOSJ_52848, APOSJ_29651, APOSJ_29650	LYTVA_14364
OG0004388	APOSJ_64506	LYTVA_16559
OG0004389	APOSJ_20308, APOSJ_20307	LYTVA_29149
OG0004390	APOSJ_29720	LYTVA_24758
OG0004391	APOSJ_62336	LYTVA_09306, LYTVA_24715
OG0004393	APOSJ_43300, APOSJ_60140, APOSJ_43298, APOSJ_60107, APOSJ_60143	LYTVA_06799
OG0004394	APOSJ_00441	LYTVA_30193, LYTVA_14506
OG0004395	APOSJ_60530, APOSJ_40795	LYTVA_18598, LYTVA_13240
OG0004396	APOSJ_35550	LYTVA_05452
OG0004397	APOSJ_38097	LYTVA_23126
OG0004398	APOSJ_43056, APOSJ_43054, APOSJ_43055	LYTVA_05438
OG0004399	APOSJ_19907	LYTVA_18756
OG0004400	APOSJ_06143, APOSJ_06141, APOSJ_06139, APOSJ_06144, APOSJ_38658, APOSJ_06145, APOSJ_06140, APOSJ_06142	LYTVA_11350
OG0004401	APOSJ_62807, APOSJ_18803, APOSJ_62811, APOSJ_62808, APOSJ_62809	LYTVA_06522
OG0004402	APOSJ_23038, APOSJ_23040, APOSJ_51498, APOSJ_23039	LYTVA_05123
OG0004404	APOSJ_31670	LYTVA_29981
OG0004405	APOSJ_43106, APOSJ_43107, APOSJ_43109, APOSJ_43110	LYTVA_16143
OG0004407	APOSJ_59571, APOSJ_00536	LYTVA_09960
OG0004409	APOSJ_55198, APOSJ_55426	LYTVA_18965
OG0004413	APOSJ_20053, APOSJ_20052	LYTVA_15678
OG0004414	APOSJ_59490, APOSJ_09274, APOSJ_09275, APOSJ_09273, APOSJ_09271, APOSJ_09270, APOSJ_09272, APOSJ_09276	LYTVA_05497, LYTVA_28298
OG0004415	APOSJ_24097, APOSJ_24092, APOSJ_24095, APOSJ_24096, APOSJ_24091, APOSJ_20647, APOSJ_24094, APOSJ_24093	LYTVA_28761
OG0004417	APOSJ_63269	LYTVA_08260
OG0004418	APOSJ_08900, APOSJ_08902, APOSJ_08897, APOSJ_08901, APOSJ_08899, APOSJ_08903, APOSJ_08904	LYTVA_16592
OG0004419	APOSJ_40604, APOSJ_40603, APOSJ_44653, APOSJ_46695, APOSJ_46694, APOSJ_40606, APOSJ_42974, APOSJ_54040, APOSJ_54041, APOSJ_40605	LYTVA_10302
OG0004420	APOSJ_58109, APOSJ_10107, APOSJ_58138, APOSJ_01628	LYTVA_28762, LYTVA_28354
OG0004421	APOSJ_58909, APOSJ_17853, APOSJ_17852, APOSJ_17851, APOSJ_46827, APOSJ_24000, APOSJ_17843, APOSJ_23985, APOSJ_17846	LYTVA_21010
OG0004422	APOSJ_05229, APOSJ_05228, APOSJ_45263, APOSJ_05230, APOSJ_05231	LYTVA_03079
OG0004423	APOSJ_50190, APOSJ_50189, APOSJ_50188	LYTVA_27161
OG0004424	APOSJ_29630, APOSJ_04740, APOSJ_04741	LYTVA_21963
OG0004425	APOSJ_27679, APOSJ_27680	LYTVA_04158
OG0004428	APOSJ_62166, APOSJ_15321, APOSJ_07379, APOSJ_55221, APOSJ_29337, APOSJ_59184, APOSJ_64790, APOSJ_64791, APOSJ_64788, APOSJ_57909, APOSJ_31873, APOSJ_41361, APOSJ_41360	LYTVA_07807
OG0004457	APOSJ_48397, APOSJ_00626, APOSJ_00628, APOSJ_03741, APOSJ_00627, APOSJ_00629, APOSJ_45857, APOSJ_00622, APOSJ_05839, APOSJ_00625	LYTVA_01205
OG0004458	APOSJ_09239, APOSJ_09237, APOSJ_07384	LYTVA_04991
OG0004459	APOSJ_41051, APOSJ_41053, APOSJ_41054, APOSJ_41052	LYTVA_10441, LYTVA_04612
OG0004460	APOSJ_48356, APOSJ_48358, APOSJ_48353, APOSJ_48355, APOSJ_48357, APOSJ_48354	LYTVA_05295, LYTVA_29632
OG0004461	APOSJ_46759, APOSJ_46762	LYTVA_30117
OG0004462	APOSJ_54615, APOSJ_54616, APOSJ_54614, APOSJ_04018	LYTVA_20076
OG0004463	APOSJ_15375, APOSJ_15374	LYTVA_14183
OG0004465	APOSJ_52468, APOSJ_52467	LYTVA_25687, LYTVA_12969
OG0004467	APOSJ_07530	LYTVA_29939
OG0004468	APOSJ_00987, APOSJ_00985, APOSJ_00986, APOSJ_03831, APOSJ_00984	LYTVA_02592, LYTVA_18913
OG0004471	APOSJ_24929	LYTVA_02607
OG0004472	APOSJ_33516, APOSJ_33515, APOSJ_33514, APOSJ_11954	LYTVA_08562
OG0004474	APOSJ_58160	LYTVA_28353
OG0004476	APOSJ_21083, APOSJ_21085, APOSJ_21086, APOSJ_21084	LYTVA_16113
OG0004477	APOSJ_50645, APOSJ_13498, APOSJ_13510	LYTVA_00888
OG0004478	APOSJ_10200, APOSJ_10198	LYTVA_08799
OG0004479	APOSJ_40612	LYTVA_00476, LYTVA_04117, LYTVA_07724
OG0004480	APOSJ_21668, APOSJ_21669	LYTVA_24895
OG0004481	APOSJ_02782, APOSJ_06278, APOSJ_39692, APOSJ_19939	LYTVA_30175
OG0004482	APOSJ_26790, APOSJ_58810, APOSJ_26793, APOSJ_58812, APOSJ_58811, APOSJ_58813	LYTVA_11188
OG0004483	APOSJ_34901, APOSJ_34899, APOSJ_34898, APOSJ_34900	LYTVA_03457
OG0004484	APOSJ_60209, APOSJ_60210, APOSJ_60211, APOSJ_60212	LYTVA_00935
OG0004485	APOSJ_11965, APOSJ_42392	LYTVA_17989, LYTVA_18629
OG0004486	APOSJ_16136, APOSJ_16137, APOSJ_16135, APOSJ_36312, APOSJ_16134, APOSJ_16133	LYTVA_17364
OG0004490	APOSJ_17872, APOSJ_57025	LYTVA_28558
OG0004491	APOSJ_04787, APOSJ_04778, APOSJ_04785, APOSJ_04786	LYTVA_04310, LYTVA_24604
OG0004493	APOSJ_14863, APOSJ_14864	LYTVA_27458
OG0004494	APOSJ_61371, APOSJ_61372, APOSJ_61370, APOSJ_61369, APOSJ_61368	LYTVA_00181
OG0004495	APOSJ_02531, APOSJ_63974, APOSJ_02532	LYTVA_01540
OG0004496	APOSJ_30209, APOSJ_47003, APOSJ_30212, APOSJ_30210, APOSJ_30211, APOSJ_30208	LYTVA_14373
OG0004497	APOSJ_29345, APOSJ_29344	LYTVA_18009, LYTVA_03405
OG0004498	APOSJ_23699	LYTVA_12145, LYTVA_00159, LYTVA_28363
OG0004499	APOSJ_28141, APOSJ_28140	LYTVA_06920, LYTVA_10034
OG0004500	APOSJ_30546, APOSJ_30549, APOSJ_30550, APOSJ_30552, APOSJ_41394, APOSJ_30548, APOSJ_30551, APOSJ_30547, APOSJ_30545	LYTVA_20358
OG0004503	APOSJ_46999, APOSJ_47000, APOSJ_47001, APOSJ_47002	LYTVA_09532, LYTVA_13945
OG0004505	APOSJ_36764, APOSJ_61749, APOSJ_36766, APOSJ_36765, APOSJ_36763	LYTVA_20170
OG0004506	APOSJ_29395, APOSJ_29393, APOSJ_29390, APOSJ_29392, APOSJ_29394, APOSJ_29391	LYTVA_19692
OG0004507	APOSJ_22032, APOSJ_22028, APOSJ_22029, APOSJ_22033, APOSJ_61778, APOSJ_22031	LYTVA_06354, LYTVA_26743
OG0004508	APOSJ_56576, APOSJ_29975, APOSJ_29979, APOSJ_29978, APOSJ_29977, APOSJ_29974	LYTVA_25380
OG0004509	APOSJ_52058	LYTVA_02030, LYTVA_02021, LYTVA_16763
OG0004510	APOSJ_52568, APOSJ_12666, APOSJ_12661, APOSJ_12662, APOSJ_55995, APOSJ_55989, APOSJ_12665, APOSJ_55987, APOSJ_55999, APOSJ_12664	LYTVA_04427
OG0004512	APOSJ_61881, APOSJ_61880, APOSJ_61882	LYTVA_20700
OG0004513	APOSJ_43520	LYTVA_19138
OG0004514	APOSJ_08476, APOSJ_08477	LYTVA_16044
OG0004515	APOSJ_26005, APOSJ_57373, APOSJ_57370, APOSJ_57372	LYTVA_17033
OG0004516	APOSJ_33559, APOSJ_33561, APOSJ_60088, APOSJ_33557	LYTVA_27324, LYTVA_16585
OG0004518	APOSJ_13883, APOSJ_13885, APOSJ_13884	LYTVA_14613, LYTVA_02025
OG0004519	APOSJ_05325, APOSJ_05324, APOSJ_05323, APOSJ_05326, APOSJ_05322, APOSJ_05321	LYTVA_25742
OG0004521	APOSJ_18672, APOSJ_18674, APOSJ_18673	LYTVA_01392, LYTVA_02169, LYTVA_22259, LYTVA_00066
OG0004522	APOSJ_26491, APOSJ_26492	LYTVA_23507
OG0004523	APOSJ_40459, APOSJ_63716	LYTVA_02111
OG0004524	APOSJ_08816, APOSJ_42431, APOSJ_48560, APOSJ_42432, APOSJ_00364, APOSJ_42433, APOSJ_08828, APOSJ_42429, APOSJ_21835	LYTVA_04551
OG0004525	APOSJ_46859, APOSJ_46855, APOSJ_37649, APOSJ_37651, APOSJ_37650, APOSJ_46860, APOSJ_46858, APOSJ_37647, APOSJ_46862, APOSJ_46861, APOSJ_44175, APOSJ_46857	LYTVA_04264, LYTVA_18553
OG0004527	APOSJ_43948, APOSJ_43945, APOSJ_19802, APOSJ_19800, APOSJ_08895, APOSJ_19799, APOSJ_19801, APOSJ_43944, APOSJ_43946, APOSJ_19803, APOSJ_43947, APOSJ_43943	LYTVA_09964
OG0004528	APOSJ_21024	LYTVA_28246
OG0004529	APOSJ_18746, APOSJ_54079, APOSJ_18745	LYTVA_01959
OG0004530	APOSJ_38718, APOSJ_38719	LYTVA_11116, LYTVA_17848
OG0004531	APOSJ_17198, APOSJ_17197	LYTVA_04792
OG0004532	APOSJ_28189, APOSJ_28188	LYTVA_16802
OG0004533	APOSJ_27789	LYTVA_29598
OG0004534	APOSJ_65092	LYTVA_21294
OG0004535	APOSJ_47903	LYTVA_01326
OG0004536	APOSJ_30797, APOSJ_30781, APOSJ_64543, APOSJ_30824, APOSJ_65051, APOSJ_23331	LYTVA_11025, LYTVA_21189
OG0004537	APOSJ_21776	LYTVA_02634
OG0004538	APOSJ_47082, APOSJ_47083, APOSJ_47080, APOSJ_47081	LYTVA_26379
OG0004539	APOSJ_08952, APOSJ_08953	LYTVA_28625
OG0004540	APOSJ_48384	LYTVA_07396
OG0004541	APOSJ_28476, APOSJ_28477	LYTVA_00634, LYTVA_17093, LYTVA_28009, LYTVA_08647, LYTVA_17092
OG0004542	APOSJ_09798	LYTVA_17843
OG0004543	APOSJ_54199, APOSJ_54198, APOSJ_54196	LYTVA_27820
OG0004544	APOSJ_37300, APOSJ_37299, APOSJ_37301	LYTVA_24449
OG0004545	APOSJ_18825, APOSJ_05936	LYTVA_25949, LYTVA_02321
OG0004546	APOSJ_60136	LYTVA_26469
OG0004547	APOSJ_35486, APOSJ_35484, APOSJ_22601, APOSJ_22604	LYTVA_11437, LYTVA_22912
OG0004548	APOSJ_21825, APOSJ_21828, APOSJ_21824, APOSJ_15509	LYTVA_04949, LYTVA_13430
OG0004549	APOSJ_26870, APOSJ_26869	LYTVA_16594
OG0004550	APOSJ_25995, APOSJ_25996, APOSJ_25997, APOSJ_25994	LYTVA_18000
OG0004552	APOSJ_33901, APOSJ_33900, APOSJ_33899	LYTVA_27213
OG0004554	APOSJ_64349	LYTVA_17490
OG0004555	APOSJ_54457, APOSJ_50416, APOSJ_50418, APOSJ_54446	LYTVA_03872
OG0004556	APOSJ_10497, APOSJ_10498	LYTVA_12685
OG0004557	APOSJ_14664	LYTVA_02192
OG0004558	APOSJ_36231, APOSJ_26581, APOSJ_36230	LYTVA_11113
OG0004560	APOSJ_60748, APOSJ_21003, APOSJ_21005, APOSJ_21000, APOSJ_21004, APOSJ_21001, APOSJ_21002, APOSJ_19527	LYTVA_05880
OG0004561	APOSJ_49661	LYTVA_17889
OG0004562	APOSJ_52547, APOSJ_57855, APOSJ_20812, APOSJ_28562, APOSJ_28563, APOSJ_55711, APOSJ_58952, APOSJ_35009, APOSJ_19569, APOSJ_19570	LYTVA_13714, LYTVA_01259
OG0004563	APOSJ_17800, APOSJ_34022	LYTVA_23594, LYTVA_13340
OG0004564	APOSJ_32192, APOSJ_32191	LYTVA_29664
OG0004565	APOSJ_21058	LYTVA_02489
OG0004566	APOSJ_47264, APOSJ_18488	LYTVA_11051
OG0004567	APOSJ_14393, APOSJ_14394	LYTVA_18454
OG0004568	APOSJ_42107, APOSJ_42106, APOSJ_04156	LYTVA_04763
OG0004569	APOSJ_21788, APOSJ_21786	LYTVA_09982
OG0004570	APOSJ_06313	LYTVA_13935
OG0004571	APOSJ_54565, APOSJ_65127	LYTVA_14576
OG0004572	APOSJ_30482	LYTVA_23087
OG0004573	APOSJ_29168, APOSJ_29167	LYTVA_17192
OG0004574	APOSJ_64086, APOSJ_48202	LYTVA_20772
OG0004576	APOSJ_48247	LYTVA_19417
OG0004577	APOSJ_23049, APOSJ_24477	LYTVA_11608
OG0004579	APOSJ_08004, APOSJ_08003, APOSJ_08002	LYTVA_18859
OG0004580	APOSJ_23037, APOSJ_46297, APOSJ_46296, APOSJ_21578, APOSJ_18707, APOSJ_16927	LYTVA_15191
OG0004581	APOSJ_63248, APOSJ_63250, APOSJ_63247, APOSJ_63249	LYTVA_28885
OG0004582	APOSJ_01551, APOSJ_01550	LYTVA_19263
OG0004583	APOSJ_12812	LYTVA_15816
OG0004584	APOSJ_16039, APOSJ_35634, APOSJ_16042, APOSJ_64128, APOSJ_64306, APOSJ_64119, APOSJ_16041, APOSJ_16040, APOSJ_64011, APOSJ_25630	LYTVA_28504
OG0004585	APOSJ_11065, APOSJ_04735, APOSJ_44625, APOSJ_44624, APOSJ_04738, APOSJ_26795	LYTVA_04116
OG0004589	APOSJ_21337, APOSJ_03420, APOSJ_21336, APOSJ_03419	LYTVA_09509
OG0004590	APOSJ_40761	LYTVA_05932
OG0004591	APOSJ_13760, APOSJ_13759, APOSJ_13761, APOSJ_13758	LYTVA_29829
OG0004592	APOSJ_44999, APOSJ_45000, APOSJ_44997, APOSJ_04490, APOSJ_04492, APOSJ_44998, APOSJ_04491, APOSJ_14627	LYTVA_02889
OG0004593	APOSJ_32587	LYTVA_10440
OG0004594	APOSJ_30740, APOSJ_26381, APOSJ_30743, APOSJ_24650, APOSJ_48746, APOSJ_48749, APOSJ_30741, APOSJ_48751, APOSJ_30742, APOSJ_30745, APOSJ_48753, APOSJ_48747, APOSJ_30744, APOSJ_48752, APOSJ_61688, APOSJ_48748	LYTVA_06664
OG0004596	APOSJ_09196	LYTVA_23208
OG0004597	APOSJ_25436, APOSJ_25439	LYTVA_05808
OG0004599	APOSJ_63216	LYTVA_22073
OG0004600	APOSJ_55066, APOSJ_55069	LYTVA_05795
OG0004601	APOSJ_63796, APOSJ_09879	LYTVA_30200
OG0004602	APOSJ_47785, APOSJ_47786	LYTVA_07552, LYTVA_23290
OG0004603	APOSJ_49049, APOSJ_04054	LYTVA_15394
OG0004604	APOSJ_44291, APOSJ_61098	LYTVA_28261, LYTVA_19721
OG0004604	APOSJ_04380, APOSJ_31868, APOSJ_47978, APOSJ_48186, APOSJ_31872, APOSJ_47979, APOSJ_31869, APOSJ_46177	LYTVA_13927, LYTVA_11979, LYTVA_11980
OG0004605	APOSJ_40720	LYTVA_22511
OG0004607	APOSJ_46387, APOSJ_46386	LYTVA_06730
OG0004608	APOSJ_17360	LYTVA_13193
OG0004608	APOSJ_03537	LYTVA_15038
OG0004609	APOSJ_02939, APOSJ_02938	LYTVA_25027
OG0004610	APOSJ_39988	LYTVA_15593
OG0004611	APOSJ_36155, APOSJ_36154	LYTVA_03557
OG0004613	APOSJ_41183, APOSJ_41184, APOSJ_41182, APOSJ_41186	LYTVA_16660
OG0004614	APOSJ_34012, APOSJ_60149	LYTVA_20720, LYTVA_20719
OG0004615	APOSJ_16248, APOSJ_49467, APOSJ_34360, APOSJ_34362	LYTVA_21893
OG0004616	APOSJ_54508, APOSJ_54510	LYTVA_00918
OG0004617	APOSJ_64617	LYTVA_25577
OG0004619	APOSJ_24437, APOSJ_57786	LYTVA_04247
OG0004620	APOSJ_54660, APOSJ_63700, APOSJ_19013, APOSJ_54661, APOSJ_54662	LYTVA_24433
OG0004621	APOSJ_20142, APOSJ_20141, APOSJ_20140	LYTVA_28481
OG0004622	APOSJ_46724, APOSJ_46723, APOSJ_07422, APOSJ_07423	LYTVA_09479
OG0004623	APOSJ_15744, APOSJ_42274, APOSJ_49515, APOSJ_15747, APOSJ_15742, APOSJ_49503, APOSJ_15741	LYTVA_23275, LYTVA_00416, LYTVA_02350, LYTVA_10953
OG0004625	APOSJ_04687, APOSJ_04688, APOSJ_29218, APOSJ_04686	LYTVA_23609
OG0004626	APOSJ_09432	LYTVA_13913, LYTVA_09916
OG0004627	APOSJ_20369	LYTVA_28887
OG0004628	APOSJ_06675	LYTVA_10287
OG0004629	APOSJ_12868, APOSJ_12867	LYTVA_12574
OG0004630	APOSJ_06481, APOSJ_64442	LYTVA_20130
OG0004631	APOSJ_52750, APOSJ_52749, APOSJ_59294, APOSJ_52751	LYTVA_01130
OG0004632	APOSJ_56744, APOSJ_29040, APOSJ_44369, APOSJ_44371, APOSJ_44368, APOSJ_50523, APOSJ_50497, APOSJ_11341	LYTVA_23166
OG0004633	APOSJ_60295, APOSJ_05589	LYTVA_19530
OG0004634	APOSJ_52595	LYTVA_18328, LYTVA_15495
OG0004635	APOSJ_20471, APOSJ_20472	LYTVA_00293, LYTVA_15165
OG0004636	APOSJ_25377, APOSJ_63426, APOSJ_04510	LYTVA_00444, LYTVA_23569, LYTVA_09542
OG0004637	APOSJ_34563, APOSJ_34565, APOSJ_34564, APOSJ_02620, APOSJ_02619	LYTVA_29249
OG0004639	APOSJ_29227, APOSJ_12315, APOSJ_12317, APOSJ_12314, APOSJ_12312, APOSJ_12318, APOSJ_12358, APOSJ_52398	LYTVA_06644, LYTVA_25887
OG0004641	APOSJ_12751, APOSJ_15019, APOSJ_48985, APOSJ_12750	LYTVA_14378
OG0004642	APOSJ_37200, APOSJ_37201	LYTVA_01586
OG0004644	APOSJ_64949, APOSJ_64952	LYTVA_08153
OG0004646	APOSJ_14569, APOSJ_14566, APOSJ_44992, APOSJ_44991, APOSJ_44989, APOSJ_14571	LYTVA_07777
OG0004647	APOSJ_27558, APOSJ_27556, APOSJ_27557, APOSJ_41727	LYTVA_07140
OG0004648	APOSJ_51789	LYTVA_03524
OG0004649	APOSJ_03738	LYTVA_10236
OG0004651	APOSJ_37202, APOSJ_16304, APOSJ_16306, APOSJ_37198, APOSJ_16305	LYTVA_06969, LYTVA_00062
OG0004652	APOSJ_64103, APOSJ_56192, APOSJ_56186	LYTVA_27671
OG0004654	APOSJ_04717	LYTVA_21675
OG0004656	APOSJ_13371, APOSJ_13372, APOSJ_18597	LYTVA_18760
OG0004657	APOSJ_58513, APOSJ_58512	LYTVA_18672
OG0004658	APOSJ_35592, APOSJ_35591	LYTVA_20135
OG0004659	APOSJ_57778, APOSJ_57779	LYTVA_02279
OG0004660	APOSJ_58983, APOSJ_58984	LYTVA_12983
OG0004661	APOSJ_46015, APOSJ_20509, APOSJ_46014, APOSJ_46017, APOSJ_46016, APOSJ_46018, APOSJ_46020, APOSJ_20511, APOSJ_46019	LYTVA_02678
OG0004662	APOSJ_07206, APOSJ_07207	LYTVA_29731, LYTVA_02690
OG0004663	APOSJ_25139, APOSJ_27412, APOSJ_27413, APOSJ_25138	LYTVA_05938
OG0004664	APOSJ_05055	LYTVA_20638
OG0004665	APOSJ_34443, APOSJ_02908	LYTVA_29776
OG0004666	APOSJ_49210, APOSJ_49209	LYTVA_05075
OG0004667	APOSJ_31884, APOSJ_31886, APOSJ_24515, APOSJ_31885, APOSJ_55687	LYTVA_25621
OG0004668	APOSJ_11454, APOSJ_11453	LYTVA_13399
OG0004671	APOSJ_61612, APOSJ_29692	LYTVA_21221
OG0004672	APOSJ_26705, APOSJ_26711, APOSJ_26704, APOSJ_26706, APOSJ_26710, APOSJ_26709, APOSJ_26707, APOSJ_26708, APOSJ_26712	LYTVA_09235
OG0004673	APOSJ_05844, APOSJ_37096, APOSJ_37095	LYTVA_13727
OG0004674	APOSJ_60649, APOSJ_60648, APOSJ_22858, APOSJ_60653, APOSJ_60650, APOSJ_60652, APOSJ_60647, APOSJ_22857	LYTVA_04839, LYTVA_28228
OG0004675	APOSJ_44812	LYTVA_29989, LYTVA_25113
OG0004676	APOSJ_49947, APOSJ_49945, APOSJ_49946	LYTVA_25246
OG0004677	APOSJ_64654, APOSJ_25017	LYTVA_30124
OG0004678	APOSJ_37602	LYTVA_19924
OG0004679	APOSJ_17546, APOSJ_17547, APOSJ_17545, APOSJ_17544	LYTVA_16027, LYTVA_27884
OG0004681	APOSJ_38004	LYTVA_09470, LYTVA_19889, LYTVA_19888
OG0004682	APOSJ_07286	LYTVA_24734
OG0004683	APOSJ_37936, APOSJ_03233, APOSJ_37937, APOSJ_36657, APOSJ_36656, APOSJ_37685, APOSJ_37935, APOSJ_37684, APOSJ_37938	LYTVA_20336
OG0004685	APOSJ_31674	LYTVA_06896
OG0004686	APOSJ_62898, APOSJ_62899	LYTVA_01778
OG0004687	APOSJ_05747, APOSJ_09827, APOSJ_10413, APOSJ_09822	LYTVA_17898
OG0004688	APOSJ_13617, APOSJ_13618, APOSJ_19940, APOSJ_13619, APOSJ_07848, APOSJ_13621, APOSJ_26716, APOSJ_19938, APOSJ_26715	LYTVA_12281
OG0004689	APOSJ_65069	LYTVA_19241, LYTVA_24022, LYTVA_15222
OG0004690	APOSJ_39267, APOSJ_16207	LYTVA_02921
OG0004692	APOSJ_49655, APOSJ_49993, APOSJ_26244, APOSJ_26245, APOSJ_26243	LYTVA_28535
OG0004694	APOSJ_33201, APOSJ_10108, APOSJ_33203, APOSJ_33202	LYTVA_09383
