Orthogroup	APOSJ_ok	STRPU_ok
OG0004277	APOSJ_06862, APOSJ_06864, APOSJ_06863, APOSJ_06861	STRPU_17561, STRPU_17589
OG0004278	APOSJ_25642, APOSJ_25639, APOSJ_48824, APOSJ_04148, APOSJ_48819, APOSJ_25640	STRPU_26571
OG0004279	APOSJ_05513, APOSJ_34392, APOSJ_53404, APOSJ_05510, APOSJ_05514, APOSJ_05511, APOSJ_53405, APOSJ_53406, APOSJ_05509, APOSJ_63080	STRPU_19399
OG0004280	APOSJ_38937, APOSJ_38938, APOSJ_38941, APOSJ_43710, APOSJ_38940	STRPU_16617
OG0004281	APOSJ_26617	STRPU_03363
OG0004282	APOSJ_10756	STRPU_24365
OG0004283	APOSJ_38360, APOSJ_47562, APOSJ_18818	STRPU_05367
OG0004284	APOSJ_05498, APOSJ_34344	STRPU_10181
OG0004285	APOSJ_39575, APOSJ_39572, APOSJ_39573, APOSJ_47529, APOSJ_39576, APOSJ_47530	STRPU_09806
OG0004286	APOSJ_08505	STRPU_16779
OG0004286	APOSJ_31523, APOSJ_31521, APOSJ_08506, APOSJ_08504, APOSJ_31522, APOSJ_31524	STRPU_01753, STRPU_16776
OG0004287	APOSJ_07021	STRPU_20550
OG0004288	APOSJ_13285, APOSJ_46655, APOSJ_46656	STRPU_25897
OG0004289	APOSJ_49583, APOSJ_49584	STRPU_20972
OG0004290	APOSJ_19375	STRPU_25362
OG0004291	APOSJ_44191, APOSJ_44190, APOSJ_44192	STRPU_21078
OG0004292	APOSJ_39213, APOSJ_39212, APOSJ_45311, APOSJ_39211, APOSJ_39214, APOSJ_39215, APOSJ_39216, APOSJ_39210, APOSJ_64722	STRPU_18201
OG0004294	APOSJ_27622, APOSJ_42083, APOSJ_27624, APOSJ_27623	STRPU_11546
OG0004295	APOSJ_47074, APOSJ_54516, APOSJ_54514, APOSJ_47073	STRPU_18784
OG0004296	APOSJ_22554, APOSJ_22553	STRPU_04115
OG0004297	APOSJ_22517, APOSJ_22516, APOSJ_22518	STRPU_20036
OG0004298	APOSJ_63519, APOSJ_63520, APOSJ_20797, APOSJ_58640, APOSJ_03555, APOSJ_20804	STRPU_00904, STRPU_23030
OG0004299	APOSJ_51105	STRPU_05475
OG0004300	APOSJ_51781, APOSJ_51782, APOSJ_51783, APOSJ_53981, APOSJ_51786, APOSJ_51784, APOSJ_51785	STRPU_21999
OG0004302	APOSJ_24435, APOSJ_24434	STRPU_14723
OG0004303	APOSJ_25759, APOSJ_25760	STRPU_06629
OG0004304	APOSJ_04217	STRPU_10222
OG0004305	APOSJ_42738, APOSJ_42737	STRPU_10897, STRPU_10895
OG0004306	APOSJ_59910	STRPU_00569, STRPU_07534
OG0004307	APOSJ_11587, APOSJ_11586	STRPU_08356
OG0004308	APOSJ_45570, APOSJ_45566, APOSJ_45567, APOSJ_29960, APOSJ_45568, APOSJ_45571, APOSJ_45569, APOSJ_18006	STRPU_17528
OG0004309	APOSJ_57811, APOSJ_21592, APOSJ_57812, APOSJ_57813	STRPU_11289
OG0004310	APOSJ_01689	STRPU_22930
OG0004311	APOSJ_05007	STRPU_26858
OG0004312	APOSJ_35494, APOSJ_54590, APOSJ_62061, APOSJ_35495, APOSJ_39999, APOSJ_35493, APOSJ_39998, APOSJ_15672, APOSJ_44374, APOSJ_40000, APOSJ_63055	STRPU_26183
OG0004313	APOSJ_41236, APOSJ_28624, APOSJ_64383, APOSJ_64387, APOSJ_41233, APOSJ_41234, APOSJ_04597, APOSJ_41238, APOSJ_64384, APOSJ_64390, APOSJ_64391, APOSJ_04601, APOSJ_64392, APOSJ_64388, APOSJ_41237, APOSJ_04600, APOSJ_64386, APOSJ_04599, APOSJ_64389, APOSJ_11146	STRPU_14247
OG0004314	APOSJ_00039	STRPU_19410
OG0004315	APOSJ_14022, APOSJ_14026, APOSJ_14025, APOSJ_14023, APOSJ_14029, APOSJ_14027, APOSJ_22837, APOSJ_59550	STRPU_09779
OG0004316	APOSJ_18501, APOSJ_18502	STRPU_16713
OG0004317	APOSJ_43919, APOSJ_43917, APOSJ_43920, APOSJ_43918, APOSJ_43915, APOSJ_43916	STRPU_14184
OG0004318	APOSJ_26723, APOSJ_26724	STRPU_08553
OG0004319	APOSJ_34892, APOSJ_34893	STRPU_11528
OG0004320	APOSJ_23045, APOSJ_01384, APOSJ_13649, APOSJ_18159, APOSJ_29036, APOSJ_29033, APOSJ_29035, APOSJ_29037, APOSJ_29034, APOSJ_61655, APOSJ_29038, APOSJ_21401	STRPU_06054
OG0004322	APOSJ_13602, APOSJ_13603, APOSJ_13604	STRPU_07127
OG0004323	APOSJ_56748, APOSJ_56747, APOSJ_56749	STRPU_17059, STRPU_17055
OG0004323	APOSJ_56750	STRPU_17053, STRPU_17057
OG0004324	APOSJ_02561, APOSJ_02562	STRPU_24904
OG0004325	APOSJ_61779, APOSJ_53171, APOSJ_53169, APOSJ_53172	STRPU_13245
OG0004327	APOSJ_51086	STRPU_24331
OG0004327	APOSJ_15955, APOSJ_07746, APOSJ_07748, APOSJ_07747	STRPU_05772
OG0004328	APOSJ_52562, APOSJ_58043, APOSJ_58039	STRPU_24297
OG0004329	APOSJ_01699, APOSJ_34942, APOSJ_01698, APOSJ_01696	STRPU_09615
OG0004330	APOSJ_17652, APOSJ_17651, APOSJ_45675, APOSJ_45673	STRPU_21871
OG0004331	APOSJ_19200, APOSJ_19199, APOSJ_19198, APOSJ_19201	STRPU_21658, STRPU_21723
OG0004332	APOSJ_28541, APOSJ_28545, APOSJ_28544, APOSJ_28542, APOSJ_28543	STRPU_03284, STRPU_03249
OG0004333	APOSJ_17714, APOSJ_17711, APOSJ_17713, APOSJ_17712	STRPU_24897
OG0004334	APOSJ_42520	STRPU_18166, STRPU_18150
OG0004335	APOSJ_54019, APOSJ_54020	STRPU_05371
OG0004336	APOSJ_40288, APOSJ_40289	STRPU_25732
OG0004337	APOSJ_45076, APOSJ_45077, APOSJ_45078, APOSJ_54767, APOSJ_38756	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004339	APOSJ_13041, APOSJ_50529, APOSJ_50532, APOSJ_13038, APOSJ_50527, APOSJ_13040, APOSJ_09231, APOSJ_18720, APOSJ_30667, APOSJ_30668, APOSJ_53447, APOSJ_30669, APOSJ_18719, APOSJ_53451, APOSJ_50530, APOSJ_13037, APOSJ_30665, APOSJ_13039, APOSJ_50531, APOSJ_50528, APOSJ_30666, APOSJ_30664	STRPU_14320
OG0004340	APOSJ_35593, APOSJ_35594, APOSJ_55772, APOSJ_17582, APOSJ_17581, APOSJ_26363, APOSJ_35595, APOSJ_26357, APOSJ_26359, APOSJ_26362, APOSJ_26364, APOSJ_55774, APOSJ_17585, APOSJ_17583, APOSJ_26358, APOSJ_26356, APOSJ_26360, APOSJ_17584, APOSJ_26361, APOSJ_45127	STRPU_08486
OG0004341	APOSJ_38627, APOSJ_21802, APOSJ_07251	STRPU_02059, STRPU_09086
OG0004342	APOSJ_36827, APOSJ_05808, APOSJ_05807, APOSJ_05809, APOSJ_15497, APOSJ_36828	STRPU_05762
OG0004343	APOSJ_24841, APOSJ_24840	STRPU_05384
OG0004344	APOSJ_24339, APOSJ_52491, APOSJ_24337, APOSJ_24338, APOSJ_52492	STRPU_22062
OG0004345	APOSJ_44437, APOSJ_11717, APOSJ_01270, APOSJ_44438, APOSJ_01268, APOSJ_07906, APOSJ_44435, APOSJ_11725, APOSJ_01271, APOSJ_01269	STRPU_19863, STRPU_19890
OG0004346	APOSJ_49887	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004348	APOSJ_30450, APOSJ_30451, APOSJ_30446, APOSJ_30447, APOSJ_30449, APOSJ_30448	STRPU_06508
OG0004349	APOSJ_30052, APOSJ_64727, APOSJ_01320, APOSJ_00779, APOSJ_10507, APOSJ_01947, APOSJ_10511, APOSJ_10509, APOSJ_10508, APOSJ_10510, APOSJ_29532, APOSJ_01307	STRPU_23509
OG0004350	APOSJ_19518	STRPU_16900
OG0004351	APOSJ_12501, APOSJ_12503	STRPU_10892
OG0004352	APOSJ_53767, APOSJ_53766	STRPU_10734
OG0004353	APOSJ_63075, APOSJ_63070, APOSJ_63105, APOSJ_03421, APOSJ_42992, APOSJ_42991	STRPU_10473
OG0004354	APOSJ_26785, APOSJ_26784, APOSJ_26782, APOSJ_24985, APOSJ_26783, APOSJ_26781	STRPU_03448
OG0004355	APOSJ_07536	STRPU_24976
OG0004356	APOSJ_06683, APOSJ_06682, APOSJ_06680, APOSJ_06685	STRPU_16141, STRPU_16134
OG0004357	APOSJ_35867, APOSJ_35868	STRPU_07481
OG0004358	APOSJ_61183, APOSJ_61184	STRPU_23362
OG0004359	APOSJ_38643	STRPU_23834, STRPU_23872
OG0004360	APOSJ_25195, APOSJ_58506, APOSJ_58505, APOSJ_25197, APOSJ_43982, APOSJ_58501, APOSJ_58502, APOSJ_58510	STRPU_24625
OG0004361	APOSJ_41452, APOSJ_41451	STRPU_12471
OG0004362	APOSJ_02275, APOSJ_02274, APOSJ_02277, APOSJ_02276	STRPU_01645, STRPU_11982
OG0004363	APOSJ_53979, APOSJ_21818, APOSJ_21823, APOSJ_01168	STRPU_03832, STRPU_04504
OG0004364	APOSJ_40812, APOSJ_40813, APOSJ_35046	STRPU_21818
OG0004365	APOSJ_18792, APOSJ_18789, APOSJ_43314	STRPU_21985
OG0004366	APOSJ_23971	STRPU_25733
OG0004367	APOSJ_44562, APOSJ_44563, APOSJ_44564	STRPU_21494, STRPU_21485
OG0004368	APOSJ_17084, APOSJ_17086	STRPU_19467
OG0004369	APOSJ_26885, APOSJ_53321, APOSJ_26884	STRPU_19645, STRPU_19675
OG0004370	APOSJ_40093, APOSJ_40091	STRPU_06731
OG0004372	APOSJ_30246	STRPU_18917, STRPU_18878, STRPU_18916
OG0004373	APOSJ_12330, APOSJ_12332, APOSJ_12331, APOSJ_12333, APOSJ_12328, APOSJ_12329	STRPU_18651
OG0004374	APOSJ_50566, APOSJ_43591, APOSJ_13715, APOSJ_56287, APOSJ_47185	STRPU_14956, STRPU_14987
OG0004375	APOSJ_18781, APOSJ_53821, APOSJ_18780, APOSJ_18779	STRPU_21903
OG0004376	APOSJ_39982	STRPU_14838
OG0004377	APOSJ_55933, APOSJ_41101	STRPU_13587, STRPU_01605
OG0004378	APOSJ_41606	STRPU_14220
OG0004379	APOSJ_25359, APOSJ_25358	STRPU_12632
OG0004380	APOSJ_51271, APOSJ_50486	STRPU_04047
OG0004381	APOSJ_17436	STRPU_27030
OG0004382	APOSJ_41045, APOSJ_56596	STRPU_26803
OG0004383	APOSJ_27540, APOSJ_57599, APOSJ_57597, APOSJ_57598	STRPU_20811
OG0004384	APOSJ_15893, APOSJ_15895, APOSJ_36980, APOSJ_36978, APOSJ_36979, APOSJ_36977, APOSJ_31503, APOSJ_63014	STRPU_21328
OG0004385	APOSJ_23044, APOSJ_23041, APOSJ_23042, APOSJ_23043	STRPU_20019
OG0004386	APOSJ_52141	STRPU_15588, STRPU_02218
OG0004387	APOSJ_61755, APOSJ_52848, APOSJ_29651, APOSJ_29650	STRPU_03713, STRPU_03716
OG0004388	APOSJ_64506	STRPU_07888
OG0004389	APOSJ_20308, APOSJ_20307	STRPU_18432, STRPU_18475
OG0004390	APOSJ_29720	STRPU_20364
OG0004391	APOSJ_62336	STRPU_04771
OG0004392	APOSJ_30453, APOSJ_65284, APOSJ_64637, APOSJ_65286, APOSJ_37188, APOSJ_65285, APOSJ_64640, APOSJ_37187	STRPU_04849
OG0004393	APOSJ_43300, APOSJ_60140, APOSJ_43298, APOSJ_60107, APOSJ_60143	STRPU_10284
OG0004394	APOSJ_00441	STRPU_05865
OG0004395	APOSJ_60530, APOSJ_40795	STRPU_23960, STRPU_23934
OG0004396	APOSJ_35550	STRPU_10960
OG0004397	APOSJ_38097	STRPU_25491
OG0004398	APOSJ_43056, APOSJ_43054, APOSJ_43055	STRPU_14743
OG0004399	APOSJ_19907	STRPU_23354
OG0004400	APOSJ_06143, APOSJ_06141, APOSJ_06139, APOSJ_06144, APOSJ_38658, APOSJ_06145, APOSJ_06140, APOSJ_06142	STRPU_24835
OG0004401	APOSJ_62807, APOSJ_18803, APOSJ_62811, APOSJ_62808, APOSJ_62809	STRPU_22184
OG0004402	APOSJ_23038, APOSJ_23040, APOSJ_51498, APOSJ_23039	STRPU_05533, STRPU_05593
OG0004403	APOSJ_57396, APOSJ_53455	STRPU_22439
OG0004404	APOSJ_31670	STRPU_03631
OG0004405	APOSJ_43106, APOSJ_43107, APOSJ_43109, APOSJ_43110	STRPU_09173, STRPU_02136
OG0004406	APOSJ_61506	STRPU_20717
OG0004407	APOSJ_59571, APOSJ_00536	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	APOSJ_52032, APOSJ_40333, APOSJ_40332, APOSJ_40334	STRPU_06859, STRPU_06855
OG0004409	APOSJ_55198, APOSJ_55426	STRPU_21996
OG0004413	APOSJ_20053, APOSJ_20052	STRPU_23910
OG0004414	APOSJ_59490, APOSJ_09274, APOSJ_09275, APOSJ_09273, APOSJ_09271, APOSJ_09270, APOSJ_09272, APOSJ_09276	STRPU_24538
OG0004415	APOSJ_24097, APOSJ_24092, APOSJ_24095, APOSJ_24096, APOSJ_24091, APOSJ_20647, APOSJ_24094, APOSJ_24093	STRPU_13688, STRPU_02388
OG0004417	APOSJ_63269	STRPU_19276, STRPU_00411
OG0004418	APOSJ_08900, APOSJ_08902, APOSJ_08897, APOSJ_08901, APOSJ_08899, APOSJ_08903, APOSJ_08904	STRPU_12510, STRPU_12484
OG0004419	APOSJ_40604, APOSJ_40603, APOSJ_44653, APOSJ_46695, APOSJ_46694, APOSJ_40606, APOSJ_42974, APOSJ_54040, APOSJ_54041, APOSJ_40605	STRPU_09977, STRPU_09954
OG0004420	APOSJ_58109, APOSJ_10107, APOSJ_58138, APOSJ_01628	STRPU_11444
OG0004421	APOSJ_58909, APOSJ_17853, APOSJ_17852, APOSJ_17851, APOSJ_46827, APOSJ_24000, APOSJ_17843, APOSJ_23985, APOSJ_17846	STRPU_23460, STRPU_00982
OG0004422	APOSJ_05229, APOSJ_05228, APOSJ_45263, APOSJ_05230, APOSJ_05231	STRPU_27279, STRPU_27262
OG0004423	APOSJ_50190, APOSJ_50189, APOSJ_50188	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	APOSJ_29630, APOSJ_04740, APOSJ_04741	STRPU_23668, STRPU_23642
OG0004425	APOSJ_27679, APOSJ_27680	STRPU_24641
OG0004426	APOSJ_07967	STRPU_20530, STRPU_20532
OG0004457	APOSJ_48397, APOSJ_00626, APOSJ_00628, APOSJ_03741, APOSJ_00627, APOSJ_00629, APOSJ_45857, APOSJ_00622, APOSJ_05839, APOSJ_00625	STRPU_25739
OG0004458	APOSJ_09239, APOSJ_09237, APOSJ_07384	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757
OG0004459	APOSJ_41051, APOSJ_41053, APOSJ_41054, APOSJ_41052	STRPU_09571
OG0004460	APOSJ_48356, APOSJ_48358, APOSJ_48353, APOSJ_48355, APOSJ_48357, APOSJ_48354	STRPU_26151
OG0004461	APOSJ_46759, APOSJ_46762	STRPU_16622
OG0004462	APOSJ_54615, APOSJ_54616, APOSJ_54614, APOSJ_04018	STRPU_06172
OG0004463	APOSJ_15375, APOSJ_15374	STRPU_15084
OG0004465	APOSJ_52468, APOSJ_52467	STRPU_07028
OG0004467	APOSJ_07530	STRPU_15008
OG0004468	APOSJ_00987, APOSJ_00985, APOSJ_00986, APOSJ_03831, APOSJ_00984	STRPU_15279
OG0004471	APOSJ_24929	STRPU_23984
OG0004472	APOSJ_33516, APOSJ_33515, APOSJ_33514, APOSJ_11954	STRPU_10341
OG0004473	APOSJ_52138, APOSJ_52137	STRPU_17247
OG0004474	APOSJ_58160	STRPU_11443
OG0004475	APOSJ_53017, APOSJ_18337, APOSJ_63439, APOSJ_63438	STRPU_02128
OG0004476	APOSJ_21083, APOSJ_21085, APOSJ_21086, APOSJ_21084	STRPU_05459
OG0004477	APOSJ_50645, APOSJ_13498, APOSJ_13510	STRPU_26944
OG0004478	APOSJ_10200, APOSJ_10198	STRPU_25354
OG0004479	APOSJ_40612	STRPU_25490
OG0004480	APOSJ_21668, APOSJ_21669	STRPU_03305
OG0004481	APOSJ_02782, APOSJ_06278, APOSJ_39692, APOSJ_19939	STRPU_27176
OG0004482	APOSJ_26790, APOSJ_58810, APOSJ_26793, APOSJ_58812, APOSJ_58811, APOSJ_58813	STRPU_22933, STRPU_22934
OG0004483	APOSJ_34901, APOSJ_34899, APOSJ_34898, APOSJ_34900	STRPU_22442
OG0004484	APOSJ_60209, APOSJ_60210, APOSJ_60211, APOSJ_60212	STRPU_11038, STRPU_00376
OG0004485	APOSJ_11965, APOSJ_42392	STRPU_02839
OG0004486	APOSJ_16136, APOSJ_16137, APOSJ_16135, APOSJ_36312, APOSJ_16134, APOSJ_16133	STRPU_25549, STRPU_00815
OG0004489	APOSJ_37840	STRPU_01983, STRPU_22823
OG0004490	APOSJ_17872, APOSJ_57025	STRPU_10416
OG0004491	APOSJ_04787, APOSJ_04778, APOSJ_04785, APOSJ_04786	STRPU_26194
OG0004492	APOSJ_59353, APOSJ_45913	STRPU_14985, STRPU_14954
OG0004493	APOSJ_14863, APOSJ_14864	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	APOSJ_61371, APOSJ_61372, APOSJ_61370, APOSJ_61369, APOSJ_61368	STRPU_08650
OG0004495	APOSJ_02531, APOSJ_63974, APOSJ_02532	STRPU_20165, STRPU_20159
OG0004497	APOSJ_29345, APOSJ_29344	STRPU_25842
OG0004498	APOSJ_23699	STRPU_25250
OG0004499	APOSJ_28141, APOSJ_28140	STRPU_21553
OG0004500	APOSJ_30546, APOSJ_30549, APOSJ_30550, APOSJ_30552, APOSJ_41394, APOSJ_30548, APOSJ_30551, APOSJ_30547, APOSJ_30545	STRPU_07478
OG0004501	APOSJ_49767	STRPU_16986
OG0004502	APOSJ_53037, APOSJ_53034, APOSJ_53038, APOSJ_44490	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	APOSJ_46999, APOSJ_47000, APOSJ_47001, APOSJ_47002	STRPU_05123, STRPU_05048
OG0004505	APOSJ_36764, APOSJ_61749, APOSJ_36766, APOSJ_36765, APOSJ_36763	STRPU_24031, STRPU_02633
OG0004506	APOSJ_29395, APOSJ_29393, APOSJ_29390, APOSJ_29392, APOSJ_29394, APOSJ_29391	STRPU_09238
OG0004507	APOSJ_22032, APOSJ_22028, APOSJ_22029, APOSJ_22033, APOSJ_61778, APOSJ_22031	STRPU_26831
OG0004508	APOSJ_56576, APOSJ_29975, APOSJ_29979, APOSJ_29978, APOSJ_29977, APOSJ_29974	STRPU_12775, STRPU_02362
OG0004509	APOSJ_52058	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	APOSJ_52568, APOSJ_12666, APOSJ_12661, APOSJ_12662, APOSJ_55995, APOSJ_55989, APOSJ_12665, APOSJ_55987, APOSJ_55999, APOSJ_12664	STRPU_05336
OG0004511	APOSJ_43851, APOSJ_43850, APOSJ_43848, APOSJ_43854, APOSJ_43853, APOSJ_43852, APOSJ_43849	STRPU_25065
OG0004512	APOSJ_61881, APOSJ_61880, APOSJ_61882	STRPU_21468
OG0004513	APOSJ_43520	STRPU_24975
OG0004514	APOSJ_08476, APOSJ_08477	STRPU_14566
OG0004515	APOSJ_26005, APOSJ_57373, APOSJ_57370, APOSJ_57372	STRPU_09715, STRPU_09759
OG0004516	APOSJ_33559, APOSJ_33561, APOSJ_60088, APOSJ_33557	STRPU_15095
OG0004517	APOSJ_04170, APOSJ_04169, APOSJ_25867	STRPU_08537
OG0004518	APOSJ_13883, APOSJ_13885, APOSJ_13884	STRPU_20077, STRPU_20104
OG0004519	APOSJ_05325, APOSJ_05324, APOSJ_05323, APOSJ_05326, APOSJ_05322, APOSJ_05321	STRPU_23291
OG0004521	APOSJ_18672, APOSJ_18674, APOSJ_18673	STRPU_15629, STRPU_15616
OG0004522	APOSJ_26491, APOSJ_26492	STRPU_08002
OG0004523	APOSJ_40459, APOSJ_63716	STRPU_26732
OG0004524	APOSJ_08816, APOSJ_42431, APOSJ_48560, APOSJ_42432, APOSJ_00364, APOSJ_42433, APOSJ_08828, APOSJ_42429, APOSJ_21835	STRPU_18681
OG0004525	APOSJ_46859, APOSJ_46855, APOSJ_37649, APOSJ_37651, APOSJ_37650, APOSJ_46860, APOSJ_46858, APOSJ_37647, APOSJ_46862, APOSJ_46861, APOSJ_44175, APOSJ_46857	STRPU_08186
OG0004526	APOSJ_49516, APOSJ_40613, APOSJ_49517	STRPU_19898, STRPU_19872
OG0004527	APOSJ_43948, APOSJ_43945, APOSJ_19802, APOSJ_19800, APOSJ_08895, APOSJ_19799, APOSJ_19801, APOSJ_43944, APOSJ_43946, APOSJ_19803, APOSJ_43947, APOSJ_43943	STRPU_08149
OG0004529	APOSJ_18746, APOSJ_54079, APOSJ_18745	STRPU_24902
OG0004530	APOSJ_38718, APOSJ_38719	STRPU_05253, STRPU_05269
OG0004531	APOSJ_17198, APOSJ_17197	STRPU_05381
OG0004532	APOSJ_28189, APOSJ_28188	STRPU_09265
OG0004533	APOSJ_27789	STRPU_22451
OG0004534	APOSJ_65092	STRPU_04976
OG0004535	APOSJ_47903	STRPU_20971
OG0004536	APOSJ_30797, APOSJ_30781, APOSJ_64543, APOSJ_30824, APOSJ_65051, APOSJ_23331	STRPU_07016
OG0004537	APOSJ_21776	STRPU_20100, STRPU_20122
OG0004538	APOSJ_47082, APOSJ_47083, APOSJ_47080, APOSJ_47081	STRPU_21077
OG0004539	APOSJ_08952, APOSJ_08953	STRPU_00731, STRPU_20735
OG0004540	APOSJ_48384	STRPU_24633
OG0004541	APOSJ_28476, APOSJ_28477	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409
OG0004542	APOSJ_09798	STRPU_12852, STRPU_12862
OG0004543	APOSJ_54199, APOSJ_54198, APOSJ_54196	STRPU_22430
OG0004544	APOSJ_37300, APOSJ_37299, APOSJ_37301	STRPU_22295
OG0004545	APOSJ_18825, APOSJ_05936	STRPU_18557
OG0004546	APOSJ_60136	STRPU_20037
OG0004547	APOSJ_35486, APOSJ_35484, APOSJ_22601, APOSJ_22604	STRPU_23159
OG0004548	APOSJ_21825, APOSJ_21828, APOSJ_21824, APOSJ_15509	STRPU_20408
OG0004549	APOSJ_26870, APOSJ_26869	STRPU_12502, STRPU_00638
OG0004550	APOSJ_25995, APOSJ_25996, APOSJ_25997, APOSJ_25994	STRPU_11539
OG0004551	APOSJ_25013	STRPU_13302
OG0004552	APOSJ_33901, APOSJ_33900, APOSJ_33899	STRPU_06150
OG0004553	APOSJ_41265	STRPU_17878
OG0004554	APOSJ_64349	STRPU_16784
OG0004555	APOSJ_54457, APOSJ_50416, APOSJ_50418, APOSJ_54446	STRPU_25721
OG0004556	APOSJ_10497, APOSJ_10498	STRPU_15459
OG0004557	APOSJ_14664	STRPU_13516
OG0004558	APOSJ_36231, APOSJ_26581, APOSJ_36230	STRPU_00553, STRPU_10690
OG0004559	APOSJ_32584, APOSJ_32583, APOSJ_32588, APOSJ_32585, APOSJ_32586	STRPU_01434, STRPU_08736
OG0004560	APOSJ_60748, APOSJ_21003, APOSJ_21005, APOSJ_21000, APOSJ_21004, APOSJ_21001, APOSJ_21002, APOSJ_19527	STRPU_06539, STRPU_06561
OG0004561	APOSJ_49661	STRPU_06803
OG0004562	APOSJ_52547, APOSJ_57855, APOSJ_20812, APOSJ_28562, APOSJ_28563, APOSJ_55711, APOSJ_58952, APOSJ_35009, APOSJ_19569, APOSJ_19570	STRPU_22689, STRPU_23600, STRPU_23601, STRPU_23602, STRPU_23603, STRPU_23599
OG0004562	APOSJ_13023	STRPU_23295
OG0004563	APOSJ_17800, APOSJ_34022	STRPU_12094
OG0004564	APOSJ_32192, APOSJ_32191	STRPU_20730, STRPU_00727
OG0004565	APOSJ_21058	STRPU_21813
OG0004566	APOSJ_47264, APOSJ_18488	STRPU_07797
OG0004567	APOSJ_14393, APOSJ_14394	STRPU_24575
OG0004568	APOSJ_42107, APOSJ_42106, APOSJ_04156	STRPU_20635
OG0004569	APOSJ_21788, APOSJ_21786	STRPU_15605, STRPU_02203
OG0004570	APOSJ_06313	STRPU_21345
OG0004571	APOSJ_54565, APOSJ_65127	STRPU_00500, STRPU_15931
OG0004572	APOSJ_30482	STRPU_25507
OG0004572	APOSJ_58234	STRPU_08793
OG0004573	APOSJ_29168, APOSJ_29167	STRPU_15071
OG0004574	APOSJ_64086, APOSJ_48202	STRPU_12120, STRPU_12154
OG0004576	APOSJ_48247	STRPU_09627
OG0004577	APOSJ_23049, APOSJ_24477	STRPU_26190
OG0004578	APOSJ_20375	STRPU_19395
OG0004579	APOSJ_08004, APOSJ_08003, APOSJ_08002	STRPU_22367
OG0004580	APOSJ_23037, APOSJ_46297, APOSJ_46296, APOSJ_21578, APOSJ_18707, APOSJ_16927	STRPU_11267, STRPU_11229
OG0004581	APOSJ_63248, APOSJ_63250, APOSJ_63247, APOSJ_63249	STRPU_06299, STRPU_06345
OG0004582	APOSJ_01551, APOSJ_01550	STRPU_18765
OG0004583	APOSJ_12812	STRPU_07152
OG0004584	APOSJ_16039, APOSJ_35634, APOSJ_16042, APOSJ_64128, APOSJ_64306, APOSJ_64119, APOSJ_16041, APOSJ_16040, APOSJ_64011, APOSJ_25630	STRPU_16995
OG0004585	APOSJ_11065, APOSJ_04735, APOSJ_44625, APOSJ_44624, APOSJ_04738, APOSJ_26795	STRPU_25453
OG0004587	APOSJ_23195, APOSJ_23198, APOSJ_23199, APOSJ_23197	STRPU_05894
OG0004588	APOSJ_02882, APOSJ_02878, APOSJ_02880, APOSJ_37559	STRPU_15207, STRPU_15264
OG0004589	APOSJ_21337, APOSJ_03420, APOSJ_21336, APOSJ_03419	STRPU_14409
OG0004590	APOSJ_40761	STRPU_02506, STRPU_15126
OG0004591	APOSJ_02770, APOSJ_54374, APOSJ_54375	STRPU_08487
OG0004591	APOSJ_13760, APOSJ_13759, APOSJ_13761, APOSJ_13758	STRPU_02185, STRPU_09222
OG0004592	APOSJ_44999, APOSJ_45000, APOSJ_44997, APOSJ_04490, APOSJ_04492, APOSJ_44998, APOSJ_04491, APOSJ_14627	STRPU_16297, STRPU_16316
OG0004593	APOSJ_32587	STRPU_09569
OG0004594	APOSJ_30740, APOSJ_26381, APOSJ_30743, APOSJ_24650, APOSJ_48746, APOSJ_48749, APOSJ_30741, APOSJ_48751, APOSJ_30742, APOSJ_30745, APOSJ_48753, APOSJ_48747, APOSJ_30744, APOSJ_48752, APOSJ_61688, APOSJ_48748	STRPU_01638, STRPU_11974
OG0004595	APOSJ_55655	STRPU_22021
OG0004596	APOSJ_09196	STRPU_15859, STRPU_15814, STRPU_15861
OG0004597	APOSJ_25436, APOSJ_25439	STRPU_20493
OG0004599	APOSJ_63216	STRPU_22193
OG0004600	APOSJ_55066, APOSJ_55069	STRPU_19612, STRPU_19703, STRPU_19613
OG0004601	APOSJ_63796, APOSJ_09879	STRPU_20311
OG0004602	APOSJ_47785, APOSJ_47786	STRPU_02109, STRPU_09139
OG0004603	APOSJ_49049, APOSJ_04054	STRPU_08936
OG0004604	APOSJ_44291, APOSJ_61098	STRPU_22140, STRPU_04143
OG0004604	APOSJ_04380, APOSJ_31868, APOSJ_47978, APOSJ_48186, APOSJ_31872, APOSJ_47979, APOSJ_31869, APOSJ_46177	STRPU_20511, STRPU_20527
