Orthogroup	PFLAV	SACKO_ok
OG0002966	TCONS_00016414.p1	SACKO_04692
OG0002967	TCONS_00034167.p1, TCONS_00034173.p1	SACKO_11046
OG0002968	TCONS_00000180.p1	SACKO_06975
OG0002969	TCONS_00055983.p1	SACKO_02667
OG0002971	TCONS_00045604.p1, TCONS_00046877.p1	SACKO_19758
OG0002973	TCONS_00048192.p1	SACKO_14102
OG0002974	TCONS_00009337.p1	SACKO_29031
OG0002975	TCONS_00010555.p1	SACKO_32400
OG0002975	TCONS_00016004.p1, TCONS_00010554.p1	SACKO_32354
OG0002976	TCONS_00028969.p1	SACKO_31461
OG0002977	TCONS_00004747.p1	SACKO_20192
OG0002978	TCONS_00010996.p1	SACKO_17957
OG0002979	TCONS_00000115.p1	SACKO_20128
OG0002980	TCONS_00032391.p1	SACKO_11798
OG0002981	TCONS_00009178.p1	SACKO_26792
OG0002982	TCONS_00002363.p1, TCONS_00002375.p1	SACKO_13358
OG0002983	TCONS_00002109.p1, TCONS_00002101.p1	SACKO_27335
OG0002984	TCONS_00014608.p1	SACKO_19745
OG0002985	TCONS_00042833.p1	SACKO_30570
OG0002987	TCONS_00026946.p1	SACKO_24109
OG0002988	TCONS_00056009.p1	SACKO_28450
OG0002989	TCONS_00049575.p1	SACKO_23453
OG0002990	TCONS_00027688.p1	SACKO_28950
OG0002991	TCONS_00030348.p1	SACKO_16196
OG0002992	TCONS_00020442.p1	SACKO_30998
OG0002993	TCONS_00040017.p1	SACKO_25400, SACKO_13307
OG0002993	TCONS_00048464.p1, TCONS_00008313.p1	SACKO_29284
OG0002994	TCONS_00008963.p1	SACKO_19056
OG0002994	TCONS_00038154.p1	SACKO_25065
OG0002994	TCONS_00008401.p1	SACKO_15129
OG0002995	TCONS_00010900.p1, TCONS_00010896.p1	SACKO_17689
OG0002996	TCONS_00049228.p1	SACKO_16051
OG0002997	TCONS_00053213.p1	SACKO_03884
OG0002997	TCONS_00021746.p1	SACKO_17459
OG0002998	TCONS_00022351.p1	SACKO_08408
OG0003000	TCONS_00039107.p1, TCONS_00039126.p1	SACKO_26255, SACKO_26250, SACKO_21144, SACKO_23866
OG0003001	TCONS_00002698.p1	SACKO_02123
OG0003002	TCONS_00056726.p1	SACKO_24578
OG0003003	TCONS_00046653.p1	SACKO_12840
OG0003004	TCONS_00010525.p1	SACKO_15252
OG0003005	TCONS_00003466.p1	SACKO_09366
OG0003006	TCONS_00014322.p1, TCONS_00014334.p1	SACKO_09983
OG0003007	TCONS_00053186.p1	SACKO_23209
OG0003008	TCONS_00014834.p1	SACKO_14283
OG0003009	TCONS_00017797.p1	SACKO_23162
OG0003010	TCONS_00036755.p1	SACKO_04866, SACKO_33454
OG0003011	TCONS_00044235.p1	SACKO_09511
OG0003012	TCONS_00048089.p1	SACKO_26048
OG0003013	TCONS_00056297.p1, TCONS_00056301.p1, TCONS_00028450.p1, TCONS_00056300.p1, TCONS_00056296.p1	SACKO_22831
OG0003014	TCONS_00018508.p1	SACKO_30554
OG0003015	TCONS_00028099.p1	SACKO_03472
OG0003016	TCONS_00041684.p1	SACKO_10324
OG0003017	TCONS_00025399.p1	SACKO_30528, SACKO_28070
OG0003018	TCONS_00042596.p1	SACKO_21884, SACKO_15715
OG0003019	TCONS_00051034.p1	SACKO_29411
OG0003019	TCONS_00011573.p1	SACKO_22182
OG0003020	TCONS_00052089.p1, TCONS_00052085.p1, TCONS_00052088.p1	SACKO_29408, SACKO_10424, SACKO_10423
OG0003021	TCONS_00050470.p1	SACKO_12395
OG0003022	TCONS_00021935.p1	SACKO_00432
OG0003023	TCONS_00042741.p1	SACKO_15718
OG0003024	TCONS_00014173.p1	SACKO_04764
OG0003025	TCONS_00044903.p1	SACKO_25265
OG0003026	TCONS_00014720.p1, TCONS_00015662.p1	SACKO_02570
OG0003027	TCONS_00018446.p1	SACKO_20718
OG0003028	TCONS_00044915.p1	SACKO_26969
OG0003029	TCONS_00008363.p1	SACKO_23336
OG0003030	TCONS_00055499.p1	SACKO_20385
OG0003031	TCONS_00004052.p1	SACKO_31229, SACKO_13025
OG0003032	TCONS_00027563.p1	SACKO_02283
OG0003033	TCONS_00000889.p1	SACKO_21096
OG0003034	TCONS_00042530.p1	SACKO_10723
OG0003035	TCONS_00019341.p1	SACKO_13056
OG0003036	TCONS_00014973.p1	SACKO_03961
OG0003037	TCONS_00012033.p1	SACKO_16276
OG0003038	TCONS_00039831.p1	SACKO_26887
OG0003039	TCONS_00029796.p1	SACKO_17992
OG0003040	TCONS_00021633.p1	SACKO_21624
OG0003040	TCONS_00021160.p1	SACKO_30839
OG0003041	TCONS_00017725.p1, TCONS_00044813.p1	SACKO_15164
OG0003042	TCONS_00054889.p1	SACKO_01751
OG0003043	TCONS_00042430.p1	SACKO_02021
OG0003044	TCONS_00004867.p1	SACKO_29708
OG0003045	TCONS_00056867.p1	SACKO_27785
OG0003046	TCONS_00018079.p1	SACKO_19289
OG0003048	TCONS_00009304.p1	SACKO_30401
OG0003049	TCONS_00054626.p1, TCONS_00054702.p1	SACKO_27605
OG0003050	TCONS_00029314.p1	SACKO_15528
OG0003051	TCONS_00022396.p1	SACKO_22120
OG0003052	TCONS_00027167.p1	SACKO_31888
OG0003053	TCONS_00054310.p1	SACKO_00124
OG0003054	TCONS_00021522.p1	SACKO_23775
OG0003055	TCONS_00054282.p1	SACKO_14713
OG0003056	TCONS_00000638.p1	SACKO_30441
OG0003057	TCONS_00000589.p1	SACKO_10359
OG0003058	TCONS_00017801.p1	SACKO_30857
OG0003059	TCONS_00010865.p1	SACKO_10958
OG0003059	TCONS_00009506.p1	SACKO_20443
OG0003060	TCONS_00053579.p1, TCONS_00053576.p1	SACKO_07187
OG0003061	TCONS_00010070.p1	SACKO_01288
OG0003063	TCONS_00047299.p1	SACKO_07757
OG0003064	TCONS_00032013.p2	SACKO_30917
OG0003065	TCONS_00040405.p1	SACKO_12532
OG0003066	TCONS_00037980.p1	SACKO_05874
OG0003067	TCONS_00027360.p1	SACKO_24076
OG0003069	TCONS_00022197.p1, TCONS_00022198.p1	SACKO_05072, SACKO_05082
OG0003069	TCONS_00036468.p1	SACKO_17846, SACKO_27101
OG0003071	TCONS_00043297.p1	SACKO_01947
OG0003071	TCONS_00045257.p1	SACKO_09087
OG0003072	TCONS_00048899.p1	SACKO_22003
OG0003074	TCONS_00008081.p1	SACKO_00277
OG0003075	TCONS_00042477.p1	SACKO_11591
OG0003076	TCONS_00045878.p1, TCONS_00028365.p1	SACKO_33276, SACKO_16619, SACKO_31394, SACKO_08854, SACKO_11672, SACKO_10143, SACKO_22555, SACKO_18891, SACKO_25579, SACKO_08613, SACKO_01610, SACKO_30733, SACKO_22219, SACKO_15124, SACKO_00309, SACKO_27677, SACKO_21886, SACKO_12002, SACKO_32156, SACKO_10158, SACKO_04116, SACKO_32769, SACKO_00386, SACKO_14221, SACKO_29774, SACKO_25310, SACKO_08186, SACKO_11860, SACKO_25144, SACKO_10256, SACKO_00990, SACKO_12132, SACKO_26535, SACKO_15218, SACKO_09780, SACKO_01454, SACKO_09784, SACKO_08765, SACKO_28934
OG0003077	TCONS_00012670.p1	SACKO_28671
OG0003078	TCONS_00011470.p1	SACKO_33444
OG0003079	TCONS_00029793.p1	SACKO_01137
OG0003083	TCONS_00016010.p1	SACKO_27427
OG0003084	TCONS_00042337.p1, TCONS_00042338.p1	SACKO_01950
OG0003085	TCONS_00055899.p1	SACKO_10244
OG0003085	TCONS_00034701.p1	SACKO_07202
OG0003085	TCONS_00034698.p1	SACKO_30684
OG0003086	TCONS_00026260.p1, TCONS_00026114.p1, TCONS_00029205.p1	SACKO_22457, SACKO_23788
OG0003089	TCONS_00026730.p1	SACKO_18518
OG0003089	TCONS_00030845.p1	SACKO_14107, SACKO_20028
OG0003090	TCONS_00022504.p1	SACKO_08916
OG0003090	TCONS_00022507.p1, TCONS_00050796.p1, TCONS_00051891.p1, TCONS_00051894.p1, TCONS_00022509.p1	SACKO_31355
OG0003101	TCONS_00017184.p1	SACKO_20862
OG0003103	TCONS_00013562.p1, TCONS_00012395.p1	SACKO_09737
OG0003104	TCONS_00055183.p1, TCONS_00055155.p1	SACKO_11227
OG0003105	TCONS_00028837.p1	SACKO_04098
OG0003107	TCONS_00007437.p1	SACKO_16349
OG0003108	TCONS_00035993.p1	SACKO_22455, SACKO_26646
OG0003109	TCONS_00014595.p1	SACKO_13832
OG0003110	TCONS_00021811.p1	SACKO_26390
OG0003111	TCONS_00053315.p1	SACKO_29226
OG0003111	TCONS_00053316.p1, TCONS_00053005.p1	SACKO_13382, SACKO_29195
OG0003111	TCONS_00053006.p1	SACKO_13371
OG0003112	TCONS_00030053.p1, TCONS_00030052.p1	SACKO_27668
OG0003113	TCONS_00045475.p1	SACKO_19759
OG0003114	TCONS_00011587.p1	SACKO_15238
OG0003115	TCONS_00028290.p1	SACKO_01855
OG0003116	TCONS_00043730.p1	SACKO_10934, SACKO_14549, SACKO_14593, SACKO_14030
OG0003118	TCONS_00020273.p1	SACKO_04745
OG0003119	TCONS_00041056.p1	SACKO_13546
OG0003120	TCONS_00022866.p1, TCONS_00022865.p1, TCONS_00022605.p1	SACKO_22096, SACKO_22116
OG0003120	TCONS_00030230.p1	SACKO_24876
OG0003121	TCONS_00028552.p1	SACKO_16521
OG0003122	TCONS_00009581.p1	SACKO_03121
OG0003122	TCONS_00048359.p1	SACKO_18543, SACKO_26066
OG0003124	TCONS_00005423.p1	SACKO_04410
OG0003125	TCONS_00039975.p1	SACKO_29448
OG0003127	TCONS_00010397.p1	SACKO_04031
OG0003128	TCONS_00006238.p1	SACKO_04405
OG0003129	TCONS_00018005.p1	SACKO_31737, SACKO_08449
OG0003129	TCONS_00017999.p1, TCONS_00018004.p1, TCONS_00018000.p1, TCONS_00018001.p1	SACKO_31718, SACKO_02566, SACKO_31744
OG0003130	TCONS_00006397.p1	SACKO_29703
OG0003131	TCONS_00005152.p1	SACKO_18830
OG0003132	TCONS_00044476.p1, TCONS_00044485.p1, TCONS_00044491.p1, TCONS_00018768.p1	SACKO_33715
OG0003133	TCONS_00007944.p1	SACKO_25555
OG0003134	TCONS_00008606.p1	SACKO_01816
OG0003134	TCONS_00020380.p1	SACKO_16499, SACKO_07502
OG0003135	TCONS_00011843.p1	SACKO_03116
OG0003136	TCONS_00010930.p1	SACKO_03114
OG0003137	TCONS_00007039.p1	SACKO_15912
OG0003138	TCONS_00050755.p1	SACKO_22321
OG0003140	TCONS_00028144.p1	SACKO_06695
OG0003141	TCONS_00050305.p1, TCONS_00050154.p1, TCONS_00050309.p1	SACKO_03614
OG0003142	TCONS_00029198.p1	SACKO_05126
OG0003143	TCONS_00028047.p1	SACKO_07814
OG0003144	TCONS_00000595.p1	SACKO_03680
OG0003145	TCONS_00014971.p1	SACKO_14415
OG0003146	TCONS_00018409.p1, TCONS_00018423.p1	SACKO_04352
OG0003147	TCONS_00026561.p1	SACKO_09203, SACKO_13733
OG0003148	TCONS_00011185.p1	SACKO_01512, SACKO_01504
OG0003149	TCONS_00029158.p1	SACKO_12102
OG0003150	TCONS_00021955.p1	SACKO_33473
OG0003151	TCONS_00020486.p1	SACKO_01605
OG0003152	TCONS_00013455.p1	SACKO_11895
OG0003153	TCONS_00007590.p1	SACKO_16378
OG0003154	TCONS_00052774.p1, TCONS_00052813.p1	SACKO_22446
OG0003155	TCONS_00014244.p1	SACKO_10655
OG0003155	TCONS_00014093.p1	SACKO_09935
OG0003156	TCONS_00002246.p1	SACKO_27553, SACKO_06021
OG0003157	TCONS_00043932.p1	SACKO_30627
OG0003158	TCONS_00002576.p1	SACKO_02553
OG0003159	TCONS_00055457.p1	SACKO_06649
OG0003160	TCONS_00026054.p1	SACKO_12466
OG0003161	TCONS_00011327.p1	SACKO_09109
OG0003162	TCONS_00011068.p1, TCONS_00011067.p1	SACKO_09082, SACKO_09115
OG0003162	TCONS_00011066.p1	SACKO_09128
OG0003163	TCONS_00029492.p1	SACKO_09039
OG0003164	TCONS_00044053.p1	SACKO_24629
OG0003165	TCONS_00002241.p1	SACKO_09454
OG0003167	TCONS_00006140.p1, TCONS_00006160.p1	SACKO_21224
OG0003169	TCONS_00053814.p1	SACKO_19319
OG0003170	TCONS_00036987.p1	SACKO_32202
OG0003171	TCONS_00037765.p1	SACKO_11574
OG0003172	TCONS_00004769.p1	SACKO_02203
OG0003172	TCONS_00057202.p1	SACKO_02691
OG0003173	TCONS_00005896.p1	SACKO_18203, SACKO_00536
OG0003173	TCONS_00005903.p1	SACKO_02198
OG0003174	TCONS_00049142.p1, TCONS_00049139.p1, TCONS_00035661.p1, TCONS_00035570.p1, TCONS_00042946.p1	SACKO_14589
OG0003175	TCONS_00003127.p1	SACKO_26238
OG0003176	TCONS_00030621.p1, TCONS_00030620.p1	SACKO_19057
OG0003177	TCONS_00026401.p1	SACKO_24963
OG0003178	TCONS_00012175.p1	SACKO_18493
OG0003179	TCONS_00031402.p1	SACKO_33031
OG0003180	TCONS_00006051.p1	SACKO_20193
OG0003181	TCONS_00012251.p1	SACKO_00391
OG0003182	TCONS_00007597.p1	SACKO_16383
OG0003183	TCONS_00020630.p1	SACKO_15802
OG0003184	TCONS_00031430.p1	SACKO_29685
OG0003185	TCONS_00036463.p1	SACKO_19190
OG0003186	TCONS_00001683.p1	SACKO_01675, SACKO_05027
OG0003187	TCONS_00054634.p1	SACKO_23198
OG0003188	TCONS_00027939.p1	SACKO_32262
OG0003189	TCONS_00001707.p1	SACKO_10353
OG0003190	TCONS_00000091.p1, TCONS_00047115.p1, TCONS_00047116.p1, TCONS_00038643.p1, TCONS_00038635.p1, TCONS_00044569.p1	SACKO_23848
OG0003191	TCONS_00003984.p1	SACKO_03093
OG0003192	TCONS_00003034.p1	SACKO_13024
OG0003193	TCONS_00022403.p1	SACKO_21175
OG0003194	TCONS_00016610.p1	SACKO_30088, SACKO_17566
OG0003194	TCONS_00016612.p1	SACKO_01119
OG0003194	TCONS_00051910.p1	SACKO_02887, SACKO_02885, SACKO_29755
OG0003194	TCONS_00015839.p1	SACKO_09227
OG0003195	TCONS_00012666.p1	SACKO_28742
OG0003196	TCONS_00007011.p1	SACKO_08178
OG0003197	TCONS_00021731.p1	SACKO_29949
OG0003198	TCONS_00052157.p1, TCONS_00052173.p1	SACKO_09167
OG0003199	TCONS_00054865.p1	SACKO_33150
OG0003200	TCONS_00045357.p1	SACKO_21528
OG0003201	TCONS_00023667.p1, TCONS_00018270.p1, TCONS_00020144.p1, TCONS_00023662.p1, TCONS_00025378.p1	SACKO_03602
OG0003202	TCONS_00030468.p1	SACKO_17487
OG0003203	TCONS_00033348.p1	SACKO_00828
OG0003204	TCONS_00041693.p1	SACKO_31707
OG0003205	TCONS_00028178.p1	SACKO_12111
OG0003206	TCONS_00042722.p1	SACKO_17979, SACKO_17971, SACKO_19787
OG0003207	TCONS_00043267.p1, TCONS_00030185.p1	SACKO_07582
OG0003208	TCONS_00048913.p1	SACKO_17203
OG0003210	TCONS_00014945.p1	SACKO_27430
OG0003211	TCONS_00038940.p1, TCONS_00006794.p1	SACKO_07520
OG0003212	TCONS_00038921.p1, TCONS_00005698.p1	SACKO_00699
OG0003214	TCONS_00056343.p1, TCONS_00056311.p1	SACKO_22648, SACKO_02358
OG0003215	TCONS_00004511.p1	SACKO_14011
OG0003216	TCONS_00013734.p1	SACKO_24993
OG0003217	TCONS_00053417.p1	SACKO_20635
OG0003218	TCONS_00022948.p1	SACKO_33469
OG0003220	TCONS_00000598.p1	SACKO_26339, SACKO_03695
OG0003222	TCONS_00008423.p1	SACKO_26715
OG0003223	TCONS_00008858.p1	SACKO_26827
OG0003224	TCONS_00019205.p1	SACKO_07681
OG0003225	TCONS_00034983.p1	SACKO_07427
OG0003226	TCONS_00037381.p1	SACKO_15104
OG0003227	TCONS_00026520.p1	SACKO_30234
OG0003228	TCONS_00010782.p1	SACKO_07288
OG0003229	TCONS_00054940.p1	SACKO_02081
OG0003230	TCONS_00027696.p1	SACKO_19470
OG0003232	TCONS_00011416.p1	SACKO_01247
OG0003234	TCONS_00043599.p1	SACKO_06768
OG0003235	TCONS_00049408.p1	SACKO_26089
OG0003236	TCONS_00019350.p1	SACKO_13088
OG0003236	TCONS_00013892.p1	SACKO_28630
OG0003238	TCONS_00019863.p1	SACKO_17755
OG0003239	TCONS_00029442.p1	SACKO_15782
OG0003245	TCONS_00037504.p1	SACKO_18976
OG0003245	TCONS_00007101.p1, TCONS_00010293.p1, TCONS_00010294.p1	SACKO_17960
OG0003245	TCONS_00008409.p1, TCONS_00007097.p1, TCONS_00036120.p1, TCONS_00036105.p1, TCONS_00007098.p1	SACKO_17404, SACKO_18968, SACKO_30056, SACKO_18965, SACKO_30057, SACKO_18966, SACKO_18950, SACKO_04224, SACKO_29399, SACKO_04225, SACKO_04213, SACKO_04748, SACKO_23264, SACKO_15744, SACKO_02936, SACKO_15740, SACKO_15765, SACKO_23271, SACKO_04200, SACKO_04208, SACKO_29398, SACKO_29400, SACKO_04209
OG0003250	TCONS_00046236.p1	SACKO_00843
OG0003251	TCONS_00007188.p1	SACKO_32082
OG0003252	TCONS_00003543.p1	SACKO_18053
OG0003253	TCONS_00029368.p1	SACKO_23089
OG0003254	TCONS_00010837.p1	SACKO_11378
OG0003255	TCONS_00020100.p1	SACKO_02946
OG0003257	TCONS_00010797.p1	SACKO_04676
OG0003258	TCONS_00051629.p1	SACKO_14130
OG0003259	TCONS_00030717.p1	SACKO_01956
OG0003261	TCONS_00018872.p1	SACKO_25373
OG0003265	TCONS_00049250.p1	SACKO_09798
OG0003266	TCONS_00041005.p1, TCONS_00040991.p1	SACKO_05971
OG0003266	TCONS_00040993.p1	SACKO_26552
OG0003267	TCONS_00031423.p1	SACKO_32336
OG0003268	TCONS_00008149.p1	SACKO_05287
OG0003269	TCONS_00013521.p1	SACKO_28019
OG0003270	TCONS_00049296.p1	SACKO_25439
OG0003271	TCONS_00029343.p1, TCONS_00028333.p1	SACKO_12071
OG0003272	TCONS_00043871.p1	SACKO_12753
OG0003273	TCONS_00009692.p1	SACKO_11959
OG0003274	TCONS_00008525.p1, TCONS_00003310.p1, TCONS_00020324.p1, TCONS_00038139.p1, TCONS_00022850.p1, TCONS_00051398.p1, TCONS_00042916.p1, TCONS_00020652.p1, TCONS_00040604.p1, TCONS_00010616.p1, TCONS_00038140.p1, TCONS_00035438.p1, TCONS_00006863.p1, TCONS_00045465.p1, TCONS_00032909.p1, TCONS_00033396.p1	SACKO_01154, SACKO_06798, SACKO_18342
OG0003275	TCONS_00020755.p1	SACKO_30780
OG0003276	TCONS_00016002.p1, TCONS_00010557.p1	SACKO_32351
OG0003277	TCONS_00049210.p1	SACKO_01244
OG0003278	TCONS_00010775.p1	SACKO_03134
OG0003279	TCONS_00041744.p1	SACKO_30116
OG0003280	TCONS_00039790.p1, TCONS_00039792.p1	SACKO_10441
OG0003281	TCONS_00021791.p1	SACKO_26387
OG0003282	TCONS_00027650.p1	SACKO_27155
OG0003283	TCONS_00049262.p1	SACKO_28354, SACKO_30822
OG0003284	TCONS_00002839.p1, TCONS_00002854.p1	SACKO_30896
OG0003286	TCONS_00013948.p1	SACKO_17313
OG0003287	TCONS_00057175.p1	SACKO_28184
OG0003288	TCONS_00043817.p1	SACKO_10698
OG0003289	TCONS_00044248.p1	SACKO_01897
OG0003290	TCONS_00015060.p1	SACKO_27393
OG0003292	TCONS_00018846.p1	SACKO_23159
OG0003292	TCONS_00005079.p1	SACKO_27423
OG0003292	TCONS_00010779.p1	SACKO_07289
OG0003293	TCONS_00019456.p1	SACKO_06484, SACKO_23226
OG0003294	TCONS_00042669.p1	SACKO_17331
OG0003295	TCONS_00027108.p1	SACKO_10530
OG0003296	TCONS_00006223.p1	SACKO_04472
OG0003298	TCONS_00043866.p1	SACKO_14529
OG0003299	TCONS_00053494.p1	SACKO_29252
OG0003301	TCONS_00056136.p1	SACKO_27778
OG0003302	TCONS_00030954.p1	SACKO_17873
OG0003303	TCONS_00010442.p1	SACKO_11752
OG0003304	TCONS_00052730.p1	SACKO_33198
OG0003305	TCONS_00024351.p1, TCONS_00024385.p1	SACKO_20245, SACKO_00957
OG0003305	TCONS_00045454.p1, TCONS_00045430.p1	SACKO_20237
OG0003306	TCONS_00048857.p1	SACKO_02846
OG0003307	TCONS_00031062.p1	SACKO_00155
OG0003308	TCONS_00054644.p1	SACKO_03501
OG0003308	TCONS_00054628.p1	SACKO_03500
OG0003309	TCONS_00018873.p1	SACKO_25385
OG0003311	TCONS_00018844.p1	SACKO_05588
OG0003312	TCONS_00001298.p1	SACKO_33050
OG0003313	TCONS_00056204.p1	SACKO_28228
OG0003313	TCONS_00045546.p1	SACKO_13771
OG0003314	TCONS_00042277.p1, TCONS_00042229.p1, TCONS_00042276.p1	SACKO_02370
OG0003315	TCONS_00017532.p1	SACKO_11264
OG0003316	TCONS_00051522.p1	SACKO_02137
OG0003317	TCONS_00014439.p1	SACKO_05670
OG0003318	TCONS_00048242.p1	SACKO_23709
OG0003319	TCONS_00046681.p1	SACKO_26946
OG0003320	TCONS_00026069.p1	SACKO_31257
OG0003321	TCONS_00008132.p1	SACKO_30235
OG0003322	TCONS_00033212.p1	SACKO_30275, SACKO_10135
OG0003323	TCONS_00015010.p1	SACKO_13406
OG0003324	TCONS_00012971.p1	SACKO_13710
OG0003325	TCONS_00031296.p1	SACKO_05232
OG0003326	TCONS_00027204.p1, TCONS_00027197.p1	SACKO_25613
OG0003327	TCONS_00016375.p1	SACKO_29807, SACKO_16114
OG0003328	TCONS_00008822.p1	SACKO_16426, SACKO_16371, SACKO_16370, SACKO_16360, SACKO_16356, SACKO_16422
OG0003328	TCONS_00008820.p1	SACKO_16350
OG0003329	TCONS_00028898.p1	SACKO_09850
OG0003330	TCONS_00028960.p1	SACKO_32249
OG0003331	TCONS_00006506.p1	SACKO_03264
OG0003332	TCONS_00046195.p1	SACKO_23821
OG0003332	TCONS_00046192.p1	SACKO_23810, SACKO_23819
OG0003333	TCONS_00036252.p1	SACKO_30489
OG0003335	TCONS_00011485.p1	SACKO_15302
OG0003336	TCONS_00014647.p1	SACKO_22803, SACKO_22795
OG0003337	TCONS_00051325.p1, TCONS_00051418.p1	SACKO_14865
OG0003338	TCONS_00054672.p1, TCONS_00054606.p1, TCONS_00054607.p1	SACKO_27567
OG0003340	TCONS_00017094.p1	SACKO_04037
OG0003341	TCONS_00003609.p1	SACKO_02780
OG0003343	TCONS_00006521.p1	SACKO_29714
OG0003344	TCONS_00046687.p1	SACKO_26970
OG0003345	TCONS_00006815.p1	SACKO_06543
OG0003346	TCONS_00045016.p1	SACKO_01609, SACKO_01608, SACKO_01611, SACKO_04717
OG0003346	TCONS_00048354.p1	SACKO_06374, SACKO_30141
OG0003346	TCONS_00046360.p1, TCONS_00046351.p1, TCONS_00046362.p1	SACKO_09097
OG0003347	TCONS_00056116.p1	SACKO_04192
OG0003348	TCONS_00017611.p1, TCONS_00017647.p1	SACKO_18275
OG0003349	TCONS_00030123.p1	SACKO_20573
OG0003350	TCONS_00022739.p1	SACKO_26402
OG0003351	TCONS_00047963.p2	SACKO_06361
OG0003351	TCONS_00012043.p1	SACKO_07863
OG0003352	TCONS_00033183.p1	SACKO_16000
OG0003353	TCONS_00047823.p1, TCONS_00047834.p1	SACKO_27934
OG0003354	TCONS_00033398.p1, TCONS_00032835.p1	SACKO_00210
OG0003355	TCONS_00031349.p1	SACKO_21459
OG0003356	TCONS_00012900.p1	SACKO_19552
OG0003356	TCONS_00012899.p1	SACKO_19562
OG0003357	TCONS_00026252.p1	SACKO_12468
OG0003358	TCONS_00048237.p1	SACKO_23618
OG0003359	TCONS_00023445.p1, TCONS_00023479.p1	SACKO_15411
OG0003360	TCONS_00011165.p1	SACKO_11966
OG0003361	TCONS_00011047.p1	SACKO_19401
OG0003362	TCONS_00043774.p1	SACKO_14757
OG0003363	TCONS_00055673.p1	SACKO_02038
OG0003364	TCONS_00037083.p1	SACKO_11623
OG0003366	TCONS_00011117.p1	SACKO_31581
OG0003367	TCONS_00014336.p1, TCONS_00014325.p1	SACKO_32690, SACKO_10006, SACKO_09981
OG0003368	TCONS_00027072.p1	SACKO_17847
OG0003369	TCONS_00030861.p1	SACKO_17735
OG0003370	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1	SACKO_33714
OG0003370	TCONS_00044504.p1	SACKO_19353
OG0003371	TCONS_00008422.p1	SACKO_26767
OG0003372	TCONS_00053297.p1	SACKO_30945
OG0003373	TCONS_00037895.p1	SACKO_09624
OG0003374	TCONS_00054992.p1	SACKO_32930
OG0003375	TCONS_00027996.p1	SACKO_08712
OG0003375	TCONS_00029030.p1	SACKO_08748
OG0003376	TCONS_00055205.p1, TCONS_00041457.p1	SACKO_10287
OG0003377	TCONS_00023122.p1	SACKO_23381
OG0003379	TCONS_00018871.p1	SACKO_33295
OG0003380	TCONS_00006819.p1	SACKO_05451
OG0003381	TCONS_00024085.p1	SACKO_04584
OG0003382	TCONS_00023674.p1	SACKO_12662
OG0003383	TCONS_00020044.p1	SACKO_08095
OG0003384	TCONS_00027067.p1	SACKO_24086
OG0003385	TCONS_00020620.p1	SACKO_11016
OG0003386	TCONS_00052234.p1	SACKO_01067
OG0003387	TCONS_00005038.p1	SACKO_03779
OG0003388	TCONS_00030400.p1, TCONS_00030384.p1	SACKO_17919, SACKO_17906
OG0003391	TCONS_00009705.p1	SACKO_12505
OG0003392	TCONS_00014589.p1	SACKO_10639, SACKO_10646
OG0003396	TCONS_00036037.p1	SACKO_32243, SACKO_07005
OG0003401	TCONS_00015311.p1	SACKO_27469
OG0003416	TCONS_00033756.p1	SACKO_24482, SACKO_32830, SACKO_12885, SACKO_33957, SACKO_08751, SACKO_12042, SACKO_02185, SACKO_25812, SACKO_24217, SACKO_00267, SACKO_18404, SACKO_03676, SACKO_06788, SACKO_32519, SACKO_14662, SACKO_16144, SACKO_01352, SACKO_29678, SACKO_10662, SACKO_13800, SACKO_17456, SACKO_29182, SACKO_17983, SACKO_00504, SACKO_03792, SACKO_27651, SACKO_05329, SACKO_25948, SACKO_03209, SACKO_08017, SACKO_18902, SACKO_30935, SACKO_32820, SACKO_00199, SACKO_21847, SACKO_20531
OG0003419	TCONS_00040540.p1	SACKO_07603
OG0003420	TCONS_00015563.p1	SACKO_13652
OG0003421	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1	SACKO_01930
OG0003421	TCONS_00042813.p1	SACKO_01928
OG0003421	TCONS_00041936.p1	SACKO_01939
OG0003422	TCONS_00022982.p1	SACKO_04586
OG0003424	TCONS_00013866.p1	SACKO_05692
OG0003425	TCONS_00029551.p1	SACKO_21290
OG0003426	TCONS_00028995.p1	SACKO_29295
OG0003427	TCONS_00043318.p1	SACKO_10330, SACKO_06835
OG0003427	TCONS_00039134.p1, TCONS_00039153.p1	SACKO_25062, SACKO_02464
OG0003428	TCONS_00043444.p1	SACKO_19906
OG0003429	TCONS_00036739.p1	SACKO_18851
OG0003431	TCONS_00057200.p1	SACKO_02696
OG0003432	TCONS_00016975.p1	SACKO_23142
OG0003433	TCONS_00021164.p1	SACKO_19315
OG0003434	TCONS_00031599.p1	SACKO_27927
OG0003435	TCONS_00010051.p1	SACKO_25724
OG0003437	TCONS_00012557.p1, TCONS_00012556.p1, TCONS_00012555.p1	SACKO_25025
OG0003438	TCONS_00006810.p1	SACKO_29724
OG0003438	TCONS_00005722.p1	SACKO_19085
OG0003439	TCONS_00022916.p1	SACKO_33811
OG0003440	TCONS_00042109.p1	SACKO_12972
OG0003441	TCONS_00047900.p1	SACKO_30707, SACKO_33516, SACKO_30700
OG0003442	TCONS_00043703.p1	SACKO_15192
