Orthogroup	PFLAV	LYTVA_ok
OG0002010	TCONS_00013063.p1	LYTVA_26220
OG0002011	TCONS_00008082.p1	LYTVA_00131
OG0002012	TCONS_00006059.p1, TCONS_00006200.p1, TCONS_00006056.p1	LYTVA_17215
OG0002013	TCONS_00009307.p1, TCONS_00009308.p1, TCONS_00009314.p1, TCONS_00009315.p1, TCONS_00009310.p1	LYTVA_17597, LYTVA_21821
OG0002014	TCONS_00048978.p1	LYTVA_01257
OG0002015	TCONS_00013617.p1, TCONS_00013618.p1	LYTVA_23511, LYTVA_03784
OG0002016	TCONS_00029913.p1	LYTVA_04456
OG0002017	TCONS_00050927.p1	LYTVA_20889
OG0002018	TCONS_00042093.p1	LYTVA_15295
OG0002019	TCONS_00054930.p1	LYTVA_24565, LYTVA_19176, LYTVA_29439
OG0002020	TCONS_00026937.p1	LYTVA_20481
OG0002021	TCONS_00048868.p1	LYTVA_10424, LYTVA_01579, LYTVA_11763, LYTVA_01065, LYTVA_11312
OG0002022	TCONS_00016182.p1, TCONS_00044299.p1	LYTVA_12184, LYTVA_12183, LYTVA_12187
OG0002023	TCONS_00010184.p1	LYTVA_18808
OG0002024	TCONS_00016678.p1	LYTVA_29507
OG0002026	TCONS_00006684.p1, TCONS_00006660.p1	LYTVA_00656
OG0002026	TCONS_00042481.p1	LYTVA_03670
OG0002027	TCONS_00021839.p1	LYTVA_07659
OG0002028	TCONS_00009869.p1	LYTVA_00282, LYTVA_02071
OG0002029	TCONS_00017766.p1	LYTVA_21393
OG0002030	TCONS_00017784.p1	LYTVA_03110
OG0002031	TCONS_00020688.p1	LYTVA_03117
OG0002032	TCONS_00034955.p1	LYTVA_25138
OG0002033	TCONS_00055425.p1	LYTVA_27927
OG0002034	TCONS_00007407.p1	LYTVA_14638
OG0002035	TCONS_00054366.p1	LYTVA_16334
OG0002036	TCONS_00004483.p1	LYTVA_16034
OG0002037	TCONS_00019983.p1	LYTVA_10784
OG0002038	TCONS_00016128.p1	LYTVA_17557
OG0002041	TCONS_00014767.p1	LYTVA_11395, LYTVA_01147
OG0002042	TCONS_00029328.p1, TCONS_00029332.p1	LYTVA_09497
OG0002052	TCONS_00038288.p1, TCONS_00022141.p1, TCONS_00053258.p1, TCONS_00029311.p1, TCONS_00053259.p1	LYTVA_15426, LYTVA_13414, LYTVA_02972, LYTVA_02785
OG0002052	TCONS_00035416.p1, TCONS_00032803.p1, TCONS_00025179.p1, TCONS_00025175.p1, TCONS_00033250.p1, TCONS_00025180.p1, TCONS_00025177.p1, TCONS_00025184.p1	LYTVA_13301, LYTVA_28192, LYTVA_09526
OG0002057	TCONS_00054563.p1	LYTVA_07252
OG0002058	TCONS_00052160.p1, TCONS_00052147.p1	LYTVA_29397, LYTVA_12717, LYTVA_28075, LYTVA_09629
OG0002059	TCONS_00016534.p1	LYTVA_07033
OG0002060	TCONS_00010367.p1	LYTVA_30217
OG0002061	TCONS_00026721.p1, TCONS_00041534.p1	LYTVA_21428
OG0002062	TCONS_00033556.p1	LYTVA_29599
OG0002064	TCONS_00011769.p1	LYTVA_09088
OG0002064	TCONS_00011397.p1	LYTVA_16839
OG0002065	TCONS_00039908.p1, TCONS_00040850.p1	LYTVA_21713, LYTVA_18378
OG0002066	TCONS_00046853.p1	LYTVA_04370
OG0002067	TCONS_00012901.p1	LYTVA_08828
OG0002068	TCONS_00011296.p1, TCONS_00011273.p1	LYTVA_21994
OG0002069	TCONS_00016808.p1	LYTVA_18095
OG0002070	TCONS_00015699.p1	LYTVA_21785
OG0002071	TCONS_00006179.p1	LYTVA_29940
OG0002072	TCONS_00014373.p1	LYTVA_26959
OG0002072	TCONS_00046000.p1	LYTVA_10963
OG0002073	TCONS_00026684.p1	LYTVA_26326
OG0002075	TCONS_00010439.p1	LYTVA_28624
OG0002076	TCONS_00020196.p1	LYTVA_20709
OG0002077	TCONS_00055941.p1	LYTVA_05702
OG0002078	TCONS_00014129.p1	LYTVA_27383, LYTVA_06878, LYTVA_05678
OG0002079	TCONS_00043335.p1	LYTVA_28645
OG0002080	TCONS_00037400.p1	LYTVA_01538
OG0002080	TCONS_00037399.p1	LYTVA_26517
OG0002081	TCONS_00042932.p1	LYTVA_05029
OG0002081	TCONS_00042931.p1	LYTVA_05500
OG0002081	TCONS_00042927.p1	LYTVA_05032
OG0002083	TCONS_00040192.p1, TCONS_00012299.p1	LYTVA_29157, LYTVA_01552, LYTVA_12760, LYTVA_09401, LYTVA_17795, LYTVA_12026, LYTVA_12335, LYTVA_18696, LYTVA_23979, LYTVA_29580, LYTVA_16121, LYTVA_18927, LYTVA_09627, LYTVA_26203, LYTVA_20470, LYTVA_18925, LYTVA_23274, LYTVA_23282, LYTVA_11596, LYTVA_11802, LYTVA_06755, LYTVA_23279, LYTVA_11405, LYTVA_13783, LYTVA_02928, LYTVA_19894, LYTVA_26656, LYTVA_23277, LYTVA_19595, LYTVA_19594, LYTVA_06868, LYTVA_03122, LYTVA_04478, LYTVA_02462, LYTVA_22114, LYTVA_29945
OG0002084	TCONS_00027488.p1, TCONS_00026209.p1, TCONS_00026576.p1	LYTVA_00594
OG0002087	TCONS_00016257.p1	LYTVA_13703, LYTVA_16316, LYTVA_02024
OG0002088	TCONS_00023919.p2	LYTVA_08467
OG0002089	TCONS_00006732.p1	LYTVA_29444
OG0002089	TCONS_00026923.p1	LYTVA_03234, LYTVA_29434, LYTVA_00054
OG0002090	TCONS_00014219.p1	LYTVA_05021
OG0002091	TCONS_00005208.p1, TCONS_00005207.p1	LYTVA_11172
OG0002093	TCONS_00024002.p1	LYTVA_22821, LYTVA_20195
OG0002094	TCONS_00049467.p1	LYTVA_25874, LYTVA_02272
OG0002095	TCONS_00042605.p1	LYTVA_01426, LYTVA_01182
OG0002096	TCONS_00006797.p1, TCONS_00038941.p1	LYTVA_17775
OG0002097	TCONS_00021590.p1	LYTVA_25591
OG0002098	TCONS_00037499.p1, TCONS_00036367.p1, TCONS_00036368.p1, TCONS_00036167.p1	LYTVA_20514, LYTVA_18900
OG0002099	TCONS_00012044.p1	LYTVA_17183
OG0002100	TCONS_00005530.p1	LYTVA_17102, LYTVA_17103
OG0002101	TCONS_00054289.p1	LYTVA_13887, LYTVA_28735
OG0002102	TCONS_00021480.p1	LYTVA_26576
OG0002105	TCONS_00023242.p1	LYTVA_22568
OG0002106	TCONS_00015164.p1, TCONS_00015165.p1	LYTVA_17556
OG0002108	TCONS_00002654.p1	LYTVA_01699
OG0002122	TCONS_00041649.p1	LYTVA_11582
OG0002122	TCONS_00027841.p1	LYTVA_06978, LYTVA_04489
OG0002123	TCONS_00046235.p1	LYTVA_03805
OG0002124	TCONS_00015538.p1, TCONS_00015539.p1	LYTVA_06106
OG0002125	TCONS_00006001.p1	LYTVA_00336
OG0002126	TCONS_00017547.p1	LYTVA_19236
OG0002126	TCONS_00017545.p1, TCONS_00017546.p1	LYTVA_19231
OG0002127	TCONS_00021347.p1	LYTVA_26528, LYTVA_15160
OG0002128	TCONS_00022935.p1	LYTVA_18981, LYTVA_18982
OG0002129	TCONS_00042981.p1	LYTVA_14014
OG0002130	TCONS_00000887.p1	LYTVA_25553
OG0002131	TCONS_00028419.p1	LYTVA_29216, LYTVA_05431
OG0002132	TCONS_00019566.p1, TCONS_00038484.p1, TCONS_00050516.p1	LYTVA_18114
OG0002133	TCONS_00039866.p1, TCONS_00039039.p1	LYTVA_15696, LYTVA_05096, LYTVA_01062, LYTVA_03913, LYTVA_03918
OG0002134	TCONS_00009356.p1	LYTVA_29949, LYTVA_12210
OG0002135	TCONS_00002121.p1	LYTVA_29373
OG0002136	TCONS_00056305.p1, TCONS_00056335.p1	LYTVA_03624
OG0002137	TCONS_00044929.p1	LYTVA_00323
OG0002138	TCONS_00023522.p1, TCONS_00023530.p1	LYTVA_18624, LYTVA_18618
OG0002139	TCONS_00011252.p1	LYTVA_15039
OG0002140	TCONS_00045963.p1	LYTVA_17903, LYTVA_07080, LYTVA_05385
OG0002141	TCONS_00043161.p1	LYTVA_27475, LYTVA_21058
OG0002142	TCONS_00031698.p1	LYTVA_14842
OG0002143	TCONS_00028495.p1	LYTVA_04823
OG0002144	TCONS_00004896.p1	LYTVA_10170
OG0002145	TCONS_00049559.p1	LYTVA_25747, LYTVA_12284
OG0002146	TCONS_00048234.p1	LYTVA_00027
OG0002147	TCONS_00052186.p1	LYTVA_11017
OG0002148	TCONS_00010216.p1	LYTVA_19940
OG0002148	TCONS_00009582.p1	LYTVA_19729
OG0002149	TCONS_00020444.p1	LYTVA_00021
OG0002150	TCONS_00032563.p1, TCONS_00032550.p1	LYTVA_05712
OG0002151	TCONS_00013878.p1	LYTVA_10951, LYTVA_15395, LYTVA_15390
OG0002152	TCONS_00046182.p1	LYTVA_27158, LYTVA_09044
OG0002153	TCONS_00030618.p1	LYTVA_03564
OG0002154	TCONS_00027805.p1	LYTVA_22439
OG0002155	TCONS_00051210.p1	LYTVA_13456, LYTVA_28703
OG0002155	TCONS_00048168.p1	LYTVA_13320
OG0002156	TCONS_00042375.p1	LYTVA_11872, LYTVA_12702
OG0002157	TCONS_00012637.p1	LYTVA_21731
OG0002158	TCONS_00044976.p1	LYTVA_18224, LYTVA_06861
OG0002160	TCONS_00012905.p1	LYTVA_18232
OG0002161	TCONS_00055486.p1	LYTVA_21357
OG0002162	TCONS_00016712.p1	LYTVA_13230
OG0002163	TCONS_00038001.p1	LYTVA_00488
OG0002164	TCONS_00027020.p1, TCONS_00026446.p1, TCONS_00030198.p1, TCONS_00027397.p1, TCONS_00027384.p1	LYTVA_07106
OG0002165	TCONS_00036251.p1, TCONS_00036249.p1, TCONS_00036250.p1, TCONS_00038997.p1, TCONS_00023828.p1, TCONS_00023829.p1, TCONS_00036034.p1, TCONS_00055391.p1, TCONS_00053255.p1, TCONS_00055389.p1, TCONS_00055388.p1, TCONS_00007406.p1	LYTVA_22362
OG0002166	TCONS_00005655.p1, TCONS_00005656.p1	LYTVA_27019
OG0002167	TCONS_00056140.p1	LYTVA_16688
OG0002169	TCONS_00026602.p1	LYTVA_19343
OG0002170	TCONS_00019118.p1	LYTVA_21536
OG0002170	TCONS_00056271.p1	LYTVA_00414
OG0002171	TCONS_00009303.p1	LYTVA_15359
OG0002173	TCONS_00028847.p1	LYTVA_23801
OG0002174	TCONS_00012285.p1	LYTVA_12472
OG0002174	TCONS_00028328.p1	LYTVA_02682
OG0002175	TCONS_00015704.p1	LYTVA_12093
OG0002177	TCONS_00009605.p1	LYTVA_27696
OG0002179	TCONS_00010125.p1	LYTVA_24663
OG0002180	TCONS_00044953.p1	LYTVA_05800, LYTVA_02550
OG0002182	TCONS_00048307.p1	LYTVA_28987
OG0002183	TCONS_00036511.p1	LYTVA_05713
OG0002184	TCONS_00052864.p1	LYTVA_03835
OG0002185	TCONS_00008754.p1	LYTVA_13990
OG0002187	TCONS_00014770.p1	LYTVA_23104
OG0002188	TCONS_00035733.p1	LYTVA_26546
OG0002189	TCONS_00052736.p1	LYTVA_13891
OG0002190	TCONS_00034775.p1	LYTVA_15057
OG0002191	TCONS_00003677.p1	LYTVA_16682
OG0002192	TCONS_00013980.p1, TCONS_00013973.p1	LYTVA_27314
OG0002193	TCONS_00053913.p1	LYTVA_23878
OG0002195	TCONS_00054859.p1	LYTVA_10127
OG0002196	TCONS_00031158.p1	LYTVA_16318
OG0002209	TCONS_00049779.p1	LYTVA_03464
OG0002211	TCONS_00005307.p1, TCONS_00037549.p1	LYTVA_05443
OG0002212	TCONS_00054062.p1	LYTVA_03115
OG0002212	TCONS_00029439.p1, TCONS_00029011.p1, TCONS_00029014.p1	LYTVA_25926
OG0002213	TCONS_00010729.p1	LYTVA_26644
OG0002215	TCONS_00028975.p1, TCONS_00028977.p1, TCONS_00028985.p1, TCONS_00028986.p1	LYTVA_13439
OG0002216	TCONS_00028918.p1	LYTVA_08313, LYTVA_03027
OG0002217	TCONS_00016609.p1	LYTVA_24396
OG0002218	TCONS_00028703.p1	LYTVA_08145
OG0002220	TCONS_00006889.p1	LYTVA_19154, LYTVA_13261, LYTVA_01141
OG0002220	TCONS_00053404.p1	LYTVA_03007
OG0002221	TCONS_00051631.p1	LYTVA_29068, LYTVA_12127
OG0002222	TCONS_00051114.p1	LYTVA_17080
OG0002223	TCONS_00049010.p1	LYTVA_00334, LYTVA_27194, LYTVA_07164
OG0002224	TCONS_00030817.p1	LYTVA_24337
OG0002225	TCONS_00009830.p1	LYTVA_07379
OG0002227	TCONS_00031331.p1	LYTVA_28012
OG0002228	TCONS_00013201.p1	LYTVA_13148
OG0002229	TCONS_00006706.p1	LYTVA_05653
OG0002232	TCONS_00049393.p1	LYTVA_01499, LYTVA_02813, LYTVA_13706, LYTVA_06012, LYTVA_25875, LYTVA_25876, LYTVA_22136, LYTVA_20413, LYTVA_23542, LYTVA_23541, LYTVA_01810, LYTVA_09695, LYTVA_28873, LYTVA_09104, LYTVA_23543
OG0002233	TCONS_00046719.p1, TCONS_00045705.p1	LYTVA_25994, LYTVA_27709, LYTVA_19570
OG0002234	TCONS_00014124.p1	LYTVA_13961, LYTVA_13964
OG0002236	TCONS_00017143.p1	LYTVA_01006
OG0002237	TCONS_00000299.p1	LYTVA_29077
OG0002239	TCONS_00029057.p1	LYTVA_02728, LYTVA_24845
OG0002240	TCONS_00050321.p1, TCONS_00050336.p1	LYTVA_07262, LYTVA_13376
OG0002243	TCONS_00030813.p1	LYTVA_26266
OG0002244	TCONS_00042618.p1	LYTVA_15294
OG0002245	TCONS_00017353.p1, TCONS_00017373.p1, TCONS_00017375.p1	LYTVA_15377
OG0002246	TCONS_00029421.p1	LYTVA_01846
OG0002248	TCONS_00030500.p1	LYTVA_03021, LYTVA_16482
OG0002249	TCONS_00052793.p1, TCONS_00053885.p1	LYTVA_25944
OG0002251	TCONS_00026075.p1	LYTVA_20483
OG0002253	TCONS_00009959.p1	LYTVA_25153, LYTVA_27988
OG0002255	TCONS_00009456.p1	LYTVA_07529
OG0002255	TCONS_00008291.p1	LYTVA_20537
OG0002256	TCONS_00024092.p1	LYTVA_04997
OG0002257	TCONS_00020278.p1	LYTVA_20175
OG0002258	TCONS_00004999.p1	LYTVA_11086
OG0002259	TCONS_00006203.p1	LYTVA_13326
OG0002260	TCONS_00010143.p1	LYTVA_09923
OG0002261	TCONS_00013936.p1	LYTVA_24946
OG0002262	TCONS_00054929.p1	LYTVA_13107
OG0002263	TCONS_00022686.p1	LYTVA_25866
OG0002264	TCONS_00000524.p1	LYTVA_10571, LYTVA_20438
OG0002265	TCONS_00045650.p1	LYTVA_23111
OG0002266	TCONS_00012478.p1	LYTVA_15212
OG0002267	TCONS_00018583.p1, TCONS_00015111.p1	LYTVA_09833
OG0002268	TCONS_00056448.p1	LYTVA_19177
OG0002270	TCONS_00055223.p1	LYTVA_11425
OG0002271	TCONS_00044049.p1	LYTVA_15269, LYTVA_01731, LYTVA_11747
OG0002272	TCONS_00015510.p1	LYTVA_11721
OG0002273	TCONS_00042913.p1	LYTVA_09539
OG0002274	TCONS_00005633.p1	LYTVA_05442
OG0002275	TCONS_00018355.p1	LYTVA_14393
OG0002276	TCONS_00044539.p1	LYTVA_06506, LYTVA_10718
OG0002277	TCONS_00047447.p1	LYTVA_14705
OG0002279	TCONS_00022560.p1	LYTVA_19962
OG0002281	TCONS_00026389.p1	LYTVA_29347
OG0002282	TCONS_00015711.p1	LYTVA_16722
OG0002284	TCONS_00020854.p1	LYTVA_25872
OG0002285	TCONS_00027771.p1	LYTVA_07269
OG0002286	TCONS_00014384.p1	LYTVA_13152
OG0002287	TCONS_00008056.p1	LYTVA_08797
OG0002288	TCONS_00030208.p1	LYTVA_14290
OG0002289	TCONS_00056098.p1, TCONS_00054885.p1	LYTVA_23204
OG0002290	TCONS_00005176.p1	LYTVA_14124
OG0002291	TCONS_00054594.p1	LYTVA_07029, LYTVA_11551
OG0002292	TCONS_00025703.p1	LYTVA_14951
OG0002294	TCONS_00053250.p1	LYTVA_13465
OG0002295	TCONS_00029445.p1	LYTVA_18764
OG0002309	TCONS_00035167.p1	LYTVA_20357
OG0002311	TCONS_00053391.p1, TCONS_00053394.p1	LYTVA_13473, LYTVA_03077
OG0002312	TCONS_00026434.p1	LYTVA_26175
OG0002313	TCONS_00056151.p1	LYTVA_08701
OG0002314	TCONS_00042852.p1	LYTVA_22715
OG0002315	TCONS_00054580.p1, TCONS_00054577.p1	LYTVA_11331
OG0002316	TCONS_00001203.p1	LYTVA_10500
OG0002317	TCONS_00012174.p1	LYTVA_01452
OG0002318	TCONS_00016156.p1	LYTVA_19919, LYTVA_16601
OG0002320	TCONS_00040905.p1	LYTVA_08436, LYTVA_08437
OG0002321	TCONS_00027515.p1	LYTVA_29675
OG0002322	TCONS_00013261.p1	LYTVA_02660
OG0002324	TCONS_00056780.p1	LYTVA_18196
OG0002325	TCONS_00039418.p1	LYTVA_25143
OG0002326	TCONS_00011828.p1	LYTVA_23144
OG0002327	TCONS_00048456.p1	LYTVA_13830
OG0002329	TCONS_00008153.p1	LYTVA_13575
OG0002330	TCONS_00056438.p1	LYTVA_00746
OG0002331	TCONS_00008912.p1	LYTVA_28456
OG0002332	TCONS_00030224.p1	LYTVA_15960
OG0002333	TCONS_00019342.p1	LYTVA_20317, LYTVA_10749
OG0002334	TCONS_00020195.p1	LYTVA_22742
OG0002335	TCONS_00003868.p1	LYTVA_09733
OG0002336	TCONS_00020845.p1	LYTVA_17921
OG0002337	TCONS_00006322.p1	LYTVA_22161, LYTVA_19703
OG0002339	TCONS_00026981.p1, TCONS_00014294.p1	LYTVA_26078
OG0002340	TCONS_00007178.p1	LYTVA_26872
OG0002341	TCONS_00042785.p1, TCONS_00042784.p1	LYTVA_02833
OG0002343	TCONS_00037477.p1	LYTVA_02395
OG0002346	TCONS_00036837.p1	LYTVA_02392
OG0002347	TCONS_00025840.p1, TCONS_00024453.p1	LYTVA_03713, LYTVA_17537
OG0002349	TCONS_00008121.p1	LYTVA_05082
OG0002349	TCONS_00012939.p1	LYTVA_00559
OG0002350	TCONS_00016106.p1	LYTVA_25261
OG0002351	TCONS_00029519.p1, TCONS_00029518.p1, TCONS_00029515.p1, TCONS_00029511.p1, TCONS_00029517.p1, TCONS_00029521.p1, TCONS_00029522.p1, TCONS_00029524.p1, TCONS_00029821.p1, TCONS_00046459.p1, TCONS_00029820.p1	LYTVA_04810, LYTVA_04811, LYTVA_04804, LYTVA_04802, LYTVA_04805
OG0002352	TCONS_00013463.p1, TCONS_00031163.p1, TCONS_00030373.p1, TCONS_00008840.p1, TCONS_00008839.p1	LYTVA_04113, LYTVA_00254
OG0002353	TCONS_00023597.p1, TCONS_00023558.p1, TCONS_00023557.p1	LYTVA_12829
OG0002353	TCONS_00023602.p1	LYTVA_12826, LYTVA_29984
OG0002354	TCONS_00009012.p1	LYTVA_01631
OG0002354	TCONS_00007154.p1	LYTVA_29247
OG0002355	TCONS_00042577.p1	LYTVA_10530, LYTVA_23668
OG0002356	TCONS_00023766.p1	LYTVA_15548
OG0002357	TCONS_00010931.p1, TCONS_00040377.p1	LYTVA_22139
OG0002358	TCONS_00025352.p1, TCONS_00025353.p1, TCONS_00025346.p1	LYTVA_25182
OG0002359	TCONS_00030335.p1, TCONS_00030343.p1, TCONS_00030342.p1, TCONS_00030334.p1	LYTVA_09109, LYTVA_22971, LYTVA_17719
OG0002360	TCONS_00002723.p1	LYTVA_13577, LYTVA_26745
OG0002361	TCONS_00010585.p1, TCONS_00010566.p1	LYTVA_05317, LYTVA_09958
OG0002362	TCONS_00027971.p1	LYTVA_07780
OG0002363	TCONS_00013126.p1	LYTVA_22514, LYTVA_29113
OG0002364	TCONS_00009364.p1, TCONS_00009365.p1	LYTVA_00477
OG0002366	TCONS_00009306.p1	LYTVA_08796
OG0002367	TCONS_00028626.p1	LYTVA_25642
OG0002368	TCONS_00011160.p1	LYTVA_29543
OG0002369	TCONS_00011196.p1	LYTVA_07441
OG0002371	TCONS_00014361.p1, TCONS_00011477.p1	LYTVA_25400
OG0002372	TCONS_00026786.p1	LYTVA_28415, LYTVA_14995
OG0002374	TCONS_00007577.p1	LYTVA_09672
OG0002375	TCONS_00019563.p1, TCONS_00019570.p1, TCONS_00019565.p1, TCONS_00019569.p1	LYTVA_09763, LYTVA_28258, LYTVA_15054
OG0002376	TCONS_00011736.p1	LYTVA_08623
OG0002377	TCONS_00010351.p1	LYTVA_21348
OG0002378	TCONS_00023129.p1	LYTVA_03167
OG0002379	TCONS_00021268.p1	LYTVA_23460
OG0002380	TCONS_00029925.p1	LYTVA_02915
OG0002395	TCONS_00052552.p1	LYTVA_17744
OG0002396	TCONS_00011493.p1	LYTVA_23895
OG0002397	TCONS_00008314.p1, TCONS_00031531.p1, TCONS_00020108.p1, TCONS_00021146.p1	LYTVA_25385, LYTVA_19707
OG0002398	TCONS_00042725.p1	LYTVA_08374
OG0002399	TCONS_00018322.p1	LYTVA_04547
OG0002400	TCONS_00047626.p1	LYTVA_14444
OG0002401	TCONS_00043742.p1	LYTVA_20736
OG0002403	TCONS_00022487.p1	LYTVA_27636
OG0002406	TCONS_00050817.p1	LYTVA_16025
OG0002407	TCONS_00030158.p1	LYTVA_09107
OG0002408	TCONS_00008145.p1	LYTVA_18679
OG0002409	TCONS_00048657.p1, TCONS_00047320.p1	LYTVA_23246
OG0002410	TCONS_00046159.p1, TCONS_00046151.p1	LYTVA_07702
OG0002411	TCONS_00056393.p1	LYTVA_05420
OG0002412	TCONS_00026364.p1, TCONS_00026349.p1, TCONS_00026360.p1, TCONS_00026362.p1, TCONS_00054369.p1, TCONS_00040476.p1, TCONS_00001862.p1	LYTVA_11984
OG0002413	TCONS_00054299.p1	LYTVA_03837, LYTVA_28770
OG0002413	TCONS_00040471.p2	LYTVA_16733
OG0002414	TCONS_00017193.p1	LYTVA_25326, LYTVA_07578
OG0002415	TCONS_00030241.p1	LYTVA_19723
OG0002416	TCONS_00001817.p1	LYTVA_01739, LYTVA_15990
OG0002418	TCONS_00052229.p1	LYTVA_05152
OG0002419	TCONS_00007289.p1	LYTVA_27453
OG0002419	TCONS_00012748.p1	LYTVA_24823
OG0002420	TCONS_00003472.p1	LYTVA_21934
OG0002422	TCONS_00002027.p1	LYTVA_25109, LYTVA_03043
OG0002423	TCONS_00003797.p1, TCONS_00003822.p1	LYTVA_20500
OG0002424	TCONS_00027023.p1	LYTVA_11856
OG0002426	TCONS_00014321.p1	LYTVA_04606
OG0002427	TCONS_00024876.p1, TCONS_00024852.p1	LYTVA_24691
OG0002428	TCONS_00033176.p1	LYTVA_04958
OG0002430	TCONS_00041095.p1, TCONS_00038999.p1, TCONS_00041118.p1, TCONS_00040151.p1, TCONS_00040159.p1, TCONS_00040149.p1, TCONS_00040150.p1	LYTVA_03262, LYTVA_12155, LYTVA_03260
OG0002432	TCONS_00043661.p1	LYTVA_01750
OG0002434	TCONS_00055848.p1	LYTVA_29924, LYTVA_08979
OG0002435	TCONS_00053680.p1	LYTVA_28515
OG0002436	TCONS_00004761.p1	LYTVA_16842
OG0002437	TCONS_00015963.p1	LYTVA_15251
OG0002438	TCONS_00057283.p1	LYTVA_08071, LYTVA_08590
OG0002439	TCONS_00036465.p1	LYTVA_25319
OG0002440	TCONS_00021566.p1, TCONS_00022707.p1, TCONS_00022709.p1, TCONS_00022705.p1	LYTVA_16636
OG0002440	TCONS_00022295.p1, TCONS_00054214.p1	LYTVA_25584, LYTVA_16731
OG0002441	TCONS_00002029.p1	LYTVA_03213
OG0002442	TCONS_00008462.p1	LYTVA_29246
OG0002443	TCONS_00048568.p1	LYTVA_18888
OG0002445	TCONS_00000749.p1	LYTVA_13339
OG0002446	TCONS_00013566.p1	LYTVA_23950
OG0002449	TCONS_00009909.p1	LYTVA_08487
OG0002450	TCONS_00029123.p1, TCONS_00029128.p1	LYTVA_25811, LYTVA_04325
OG0002451	TCONS_00049726.p1	LYTVA_28817
OG0002452	TCONS_00019286.p1	LYTVA_28693
OG0002453	TCONS_00034175.p1	LYTVA_16565
OG0002454	TCONS_00004815.p1	LYTVA_24519
OG0002455	TCONS_00051523.p1, TCONS_00051524.p1	LYTVA_19895
OG0002456	TCONS_00003612.p1	LYTVA_07400
OG0002459	TCONS_00021117.p1, TCONS_00017711.p1, TCONS_00017706.p1	LYTVA_08832, LYTVA_24059, LYTVA_08663
OG0002460	TCONS_00035124.p1, TCONS_00001237.p1, TCONS_00019183.p1, TCONS_00037080.p1, TCONS_00040498.p1, TCONS_00030329.p1, TCONS_00034233.p1, TCONS_00035123.p1, TCONS_00031713.p1, TCONS_00009824.p1, TCONS_00034262.p1, TCONS_00048596.p1, TCONS_00050517.p1, TCONS_00031714.p1, TCONS_00014184.p1, TCONS_00016734.p1, TCONS_00035058.p1, TCONS_00035853.p1, TCONS_00035835.p1, TCONS_00037081.p1, TCONS_00041517.p1, TCONS_00001236.p1, TCONS_00035125.p1	LYTVA_15701
OG0002461	TCONS_00042535.p1	LYTVA_27742
OG0002464	TCONS_00030981.p1	LYTVA_05091
OG0002476	TCONS_00004020.p1	LYTVA_18571
OG0002476	TCONS_00008371.p1	LYTVA_29232
OG0002480	TCONS_00010201.p2, TCONS_00010202.p1, TCONS_00029227.p1	LYTVA_28861
OG0002481	TCONS_00040791.p1	LYTVA_24489
OG0002481	TCONS_00039820.p1, TCONS_00039818.p1	LYTVA_11224, LYTVA_09576, LYTVA_22788
OG0002482	TCONS_00006443.p1	LYTVA_07694
OG0002484	TCONS_00026141.p1	LYTVA_10602
OG0002486	TCONS_00002955.p1	LYTVA_12364
OG0002487	TCONS_00009739.p1	LYTVA_13421, LYTVA_07772
OG0002491	TCONS_00020746.p1	LYTVA_10879
OG0002492	TCONS_00021054.p1	LYTVA_20142, LYTVA_20143
OG0002493	TCONS_00023855.p1	LYTVA_26240
OG0002493	TCONS_00011369.p1	LYTVA_14885
OG0002494	TCONS_00009396.p1	LYTVA_08528, LYTVA_06135
OG0002495	TCONS_00002586.p1	LYTVA_15838
OG0002496	TCONS_00052872.p1	LYTVA_22706
OG0002497	TCONS_00055160.p1, TCONS_00055194.p1	LYTVA_19407, LYTVA_09946
OG0002499	TCONS_00024739.p1, TCONS_00002026.p1	LYTVA_01816, LYTVA_19380, LYTVA_19376
OG0002500	TCONS_00004990.p1	LYTVA_12795
OG0002501	TCONS_00005124.p1	LYTVA_00679
OG0002502	TCONS_00017694.p1, TCONS_00018676.p1, TCONS_00050911.p1, TCONS_00050907.p1	LYTVA_20831
OG0002503	TCONS_00043780.p1	LYTVA_01746
OG0002504	TCONS_00005313.p1	LYTVA_01028
OG0002505	TCONS_00056754.p1	LYTVA_15145
OG0002507	TCONS_00052598.p1	LYTVA_16175
OG0002508	TCONS_00005957.p1, TCONS_00005945.p1	LYTVA_21652
OG0002509	TCONS_00055419.p1	LYTVA_12179, LYTVA_25437
OG0002510	TCONS_00040530.p1, TCONS_00040524.p1	LYTVA_28382
OG0002511	TCONS_00004072.p1	LYTVA_00911
OG0002512	TCONS_00044153.p1	LYTVA_07467
OG0002512	TCONS_00044151.p1	LYTVA_15594
OG0002514	TCONS_00036921.p1	LYTVA_00486
OG0002515	TCONS_00029618.p1, TCONS_00029716.p1	LYTVA_01800
OG0002515	TCONS_00027377.p1	LYTVA_26174
OG0002517	TCONS_00019431.p1	LYTVA_02709
OG0002518	TCONS_00051026.p1	LYTVA_09891
OG0002519	TCONS_00043575.p1	LYTVA_16385
OG0002520	TCONS_00031059.p1	LYTVA_21261, LYTVA_12939
OG0002521	TCONS_00037198.p1, TCONS_00037197.p1, TCONS_00037188.p1, TCONS_00037297.p1, TCONS_00037296.p1, TCONS_00037295.p1, TCONS_00028527.p1	LYTVA_01142, LYTVA_27623, LYTVA_06532
OG0002522	TCONS_00052057.p1	LYTVA_18210
