Orthogroup	PFLAV	HELIO_ok
OG0003302	TCONS_00030954.p1	HELIO_00429
OG0003303	TCONS_00010442.p1	HELIO_02870
OG0003304	TCONS_00052730.p1	HELIO_10378
OG0003306	TCONS_00048857.p1	HELIO_02826
OG0003307	TCONS_00031062.p1	HELIO_09634
OG0003309	TCONS_00018873.p1	HELIO_10103
OG0003311	TCONS_00018844.p1	HELIO_05785
OG0003312	TCONS_00001298.p1	HELIO_07641
OG0003314	TCONS_00042277.p1, TCONS_00042229.p1, TCONS_00042276.p1	HELIO_06199
OG0003315	TCONS_00017532.p1	HELIO_06277
OG0003316	TCONS_00051522.p1	HELIO_04955
OG0003317	TCONS_00014439.p1	HELIO_04704, HELIO_06602
OG0003318	TCONS_00048242.p1	HELIO_09114
OG0003319	TCONS_00046681.p1	HELIO_09121
OG0003320	TCONS_00026069.p1	HELIO_07667
OG0003321	TCONS_00008132.p1	HELIO_08818
OG0003323	TCONS_00015010.p1	HELIO_10464
OG0003324	TCONS_00012971.p1	HELIO_08362
OG0003325	TCONS_00031296.p1	HELIO_09071
OG0003326	TCONS_00027204.p1, TCONS_00027197.p1	HELIO_11660
OG0003327	TCONS_00016375.p1	HELIO_12534
OG0003328	TCONS_00008822.p1, TCONS_00008820.p1	HELIO_07523
OG0003329	TCONS_00028898.p1	HELIO_02507
OG0003330	TCONS_00028960.p1	HELIO_07578, HELIO_05577
OG0003331	TCONS_00006506.p1	HELIO_02767
OG0003332	TCONS_00046195.p1, TCONS_00046192.p1	HELIO_03785
OG0003333	TCONS_00036252.p1	HELIO_06153
OG0003335	TCONS_00011485.p1	HELIO_09042
OG0003336	TCONS_00014647.p1	HELIO_03867
OG0003337	TCONS_00051325.p1, TCONS_00051418.p1	HELIO_01038
OG0003340	TCONS_00017094.p1	HELIO_01545
OG0003341	TCONS_00003609.p1	HELIO_12055
OG0003343	TCONS_00006521.p1	HELIO_10253
OG0003344	TCONS_00046687.p1	HELIO_01718
OG0003345	TCONS_00006815.p1	HELIO_04658
OG0003347	TCONS_00056116.p1	HELIO_07786
OG0003348	TCONS_00017611.p1, TCONS_00017647.p1	HELIO_06884
OG0003349	TCONS_00030123.p1	HELIO_12164
OG0003350	TCONS_00022739.p1	HELIO_03656
OG0003351	TCONS_00047963.p2	HELIO_02226
OG0003351	TCONS_00012043.p1	HELIO_08314
OG0003352	TCONS_00033183.p1	HELIO_01595
OG0003353	TCONS_00047823.p1, TCONS_00047834.p1	HELIO_09911
OG0003354	TCONS_00033398.p1, TCONS_00032835.p1	HELIO_00644
OG0003355	TCONS_00031349.p1	HELIO_08886, HELIO_06119
OG0003356	TCONS_00012900.p1, TCONS_00012899.p1	HELIO_03350
OG0003357	TCONS_00026252.p1	HELIO_00345
OG0003358	TCONS_00048237.p1	HELIO_01492
OG0003359	TCONS_00023445.p1, TCONS_00023479.p1	HELIO_03690
OG0003360	TCONS_00011165.p1	HELIO_10234
OG0003361	TCONS_00011047.p1	HELIO_12352
OG0003362	TCONS_00043774.p1	HELIO_10225, HELIO_09367, HELIO_10226
OG0003364	TCONS_00037083.p1	HELIO_10249
OG0003365	TCONS_00018439.p1	HELIO_08582
OG0003366	TCONS_00011117.p1	HELIO_04839
OG0003367	TCONS_00014336.p1, TCONS_00014325.p1	HELIO_04573
OG0003368	TCONS_00027072.p1	HELIO_01416
OG0003369	TCONS_00030861.p1	HELIO_06850
OG0003370	TCONS_00017723.p1, TCONS_00044503.p1, TCONS_00044812.p1, TCONS_00044504.p1	HELIO_11000
OG0003371	TCONS_00008422.p1	HELIO_06496
OG0003372	TCONS_00053297.p1	HELIO_02230
OG0003373	TCONS_00037895.p1	HELIO_02331, HELIO_02692, HELIO_01108, HELIO_01107
OG0003374	TCONS_00054992.p1	HELIO_02124
OG0003375	TCONS_00029030.p1	HELIO_02027
OG0003376	TCONS_00055205.p1, TCONS_00041457.p1	HELIO_11921
OG0003377	TCONS_00023122.p1	HELIO_08558
OG0003378	TCONS_00023058.p1, TCONS_00023089.p1	HELIO_09467
OG0003379	TCONS_00018871.p1	HELIO_07891
OG0003380	TCONS_00006819.p1	HELIO_08129
OG0003381	TCONS_00024085.p1	HELIO_01980
OG0003382	TCONS_00023674.p1	HELIO_00905, HELIO_00906
OG0003383	TCONS_00020044.p1	HELIO_12143
OG0003384	TCONS_00027067.p1	HELIO_02989
OG0003385	TCONS_00020620.p1	HELIO_09926
OG0003386	TCONS_00052234.p1	HELIO_02832
OG0003387	TCONS_00005038.p1	HELIO_01155
OG0003388	TCONS_00030400.p1, TCONS_00030384.p1	HELIO_00223
OG0003391	TCONS_00009705.p1	HELIO_12678
OG0003392	TCONS_00014589.p1	HELIO_03752
OG0003394	TCONS_00019998.p1	HELIO_05269
OG0003396	TCONS_00036037.p1	HELIO_09211
OG0003419	TCONS_00040540.p1	HELIO_02457
OG0003421	TCONS_00043655.p1, TCONS_00043654.p1, TCONS_00042652.p1, TCONS_00042813.p1, TCONS_00041936.p1	HELIO_01521
OG0003422	TCONS_00022982.p1	HELIO_08753
OG0003424	TCONS_00013866.p1	HELIO_12054
OG0003425	TCONS_00029551.p1	HELIO_11455
OG0003426	TCONS_00028995.p1	HELIO_05969
OG0003427	TCONS_00019076.p1	HELIO_01559, HELIO_06600, HELIO_04888
OG0003429	TCONS_00036739.p1	HELIO_03900
OG0003430	TCONS_00035290.p1	HELIO_07216
OG0003431	TCONS_00057200.p1	HELIO_02627
OG0003432	TCONS_00016975.p1	HELIO_06375
OG0003433	TCONS_00021164.p1	HELIO_11340
OG0003434	TCONS_00031599.p1	HELIO_08552
OG0003435	TCONS_00010051.p1	HELIO_06428
OG0003438	TCONS_00006810.p1	HELIO_10393
OG0003438	TCONS_00005722.p1	HELIO_07303
OG0003439	TCONS_00022916.p1	HELIO_01786
OG0003440	TCONS_00042109.p1	HELIO_07388
OG0003441	TCONS_00047900.p1	HELIO_00883
OG0003442	TCONS_00043703.p1	HELIO_06696
OG0003443	TCONS_00019758.p1, TCONS_00020819.p1, TCONS_00010416.p1	HELIO_11420
OG0003444	TCONS_00037790.p1	HELIO_08929
OG0003445	TCONS_00016588.p1, TCONS_00015497.p1	HELIO_11640
OG0003447	TCONS_00049275.p1	HELIO_12555
OG0003448	TCONS_00007007.p1	HELIO_06243
OG0003449	TCONS_00014387.p1	HELIO_10411, HELIO_09169
OG0003450	TCONS_00043348.p1, TCONS_00043337.p1	HELIO_01298
OG0003451	TCONS_00002411.p1	HELIO_02050, HELIO_02049
OG0003453	TCONS_00005573.p1	HELIO_00524, HELIO_03721
OG0003454	TCONS_00057051.p1	HELIO_07210
OG0003455	TCONS_00055264.p1	HELIO_04761
OG0003456	TCONS_00013273.p1	HELIO_11022
OG0003457	TCONS_00018135.p1	HELIO_03135
OG0003458	TCONS_00044748.p1	HELIO_01103
OG0003459	TCONS_00011141.p1	HELIO_07845
OG0003460	TCONS_00009899.p1	HELIO_03777
OG0003461	TCONS_00023345.p1, TCONS_00023217.p1	HELIO_00074
OG0003462	TCONS_00015415.p1	HELIO_10720
OG0003463	TCONS_00010682.p1, TCONS_00010685.p1	HELIO_02234
OG0003464	TCONS_00012311.p1	HELIO_08682, HELIO_08683
OG0003465	TCONS_00016466.p1	HELIO_11762
OG0003466	TCONS_00026627.p1	HELIO_07353, HELIO_00851
OG0003467	TCONS_00007054.p1	HELIO_09150, HELIO_09149
OG0003468	TCONS_00010320.p1	HELIO_03925
OG0003470	TCONS_00028699.p1	HELIO_08926
OG0003471	TCONS_00011334.p1	HELIO_08909
OG0003472	TCONS_00043524.p1	HELIO_03492
OG0003473	TCONS_00018879.p1	HELIO_10680
OG0003474	TCONS_00018276.p1	HELIO_09641
OG0003475	TCONS_00001181.p1, TCONS_00001191.p1	HELIO_09101, HELIO_09102
OG0003476	TCONS_00048082.p1	HELIO_03292
OG0003477	TCONS_00046338.p1	HELIO_08724
OG0003478	TCONS_00009936.p1, TCONS_00009948.p1	HELIO_07187
OG0003479	TCONS_00047360.p1	HELIO_04296
OG0003481	TCONS_00020337.p1	HELIO_01052
OG0003481	TCONS_00038309.p1, TCONS_00038320.p1, TCONS_00038317.p1, TCONS_00038284.p1, TCONS_00038307.p1, TCONS_00039218.p1, TCONS_00040387.p1, TCONS_00038312.p1	HELIO_12354
OG0003482	TCONS_00023584.p1, TCONS_00023547.p1	HELIO_11806
OG0003483	TCONS_00031009.p1	HELIO_09297
OG0003484	TCONS_00032810.p1	HELIO_02087
OG0003485	TCONS_00047225.p1	HELIO_01317, HELIO_05627
OG0003487	TCONS_00026217.p1	HELIO_01481
OG0003488	TCONS_00046419.p1	HELIO_03650
OG0003489	TCONS_00017830.p1	HELIO_11702
OG0003490	TCONS_00004980.p1	HELIO_09531
OG0003491	TCONS_00022792.p1, TCONS_00022795.p1	HELIO_12169
OG0003492	TCONS_00031295.p1	HELIO_04826
OG0003493	TCONS_00025636.p1	HELIO_09058
OG0003494	TCONS_00027326.p1, TCONS_00010976.p1, TCONS_00011466.p1, TCONS_00011468.p1, TCONS_00029184.p1, TCONS_00023466.p1, TCONS_00023512.p1	HELIO_11095
OG0003495	TCONS_00045498.p1	HELIO_09765
OG0003496	TCONS_00042095.p1	HELIO_05812
OG0003497	TCONS_00034974.p1	HELIO_01513
OG0003498	TCONS_00018101.p1	HELIO_09734
OG0003499	TCONS_00017602.p1	HELIO_04566, HELIO_04195
OG0003500	TCONS_00016487.p1	HELIO_10237
OG0003501	TCONS_00052580.p1	HELIO_00872
OG0003502	TCONS_00004748.p1	HELIO_11773
OG0003503	TCONS_00012915.p1	HELIO_07145
OG0003505	TCONS_00008629.p1	HELIO_03524
OG0003506	TCONS_00042743.p1	HELIO_08087
OG0003507	TCONS_00052832.p1	HELIO_09678
OG0003508	TCONS_00056773.p1	HELIO_02722
OG0003509	TCONS_00051123.p1	HELIO_11968
OG0003510	TCONS_00008128.p1	HELIO_01752
OG0003511	TCONS_00027853.p1	HELIO_09304
OG0003512	TCONS_00004749.p1	HELIO_03822
OG0003513	TCONS_00055574.p1	HELIO_06774
OG0003514	TCONS_00047997.p1	HELIO_08202
OG0003515	TCONS_00042609.p1	HELIO_01150
OG0003516	TCONS_00027677.p1	HELIO_02977
OG0003517	TCONS_00037571.p1, TCONS_00037565.p1	HELIO_00750
OG0003518	TCONS_00007976.p1	HELIO_01357
OG0003519	TCONS_00057255.p1	HELIO_05466
OG0003520	TCONS_00003471.p1	HELIO_06238, HELIO_06922
OG0003521	TCONS_00042336.p1	HELIO_05214
OG0003522	TCONS_00013623.p1	HELIO_08738
OG0003523	TCONS_00050093.p1	HELIO_02927
OG0003524	TCONS_00050096.p1	HELIO_04962, HELIO_06954, HELIO_06651
OG0003525	TCONS_00038686.p1	HELIO_08996, HELIO_04858
OG0003526	TCONS_00011200.p1	HELIO_09793
OG0003528	TCONS_00000892.p1, TCONS_00000893.p1	HELIO_06120
OG0003529	TCONS_00055604.p1	HELIO_09756
OG0003530	TCONS_00003662.p1	HELIO_11962
OG0003531	TCONS_00010091.p1	HELIO_05168
OG0003532	TCONS_00051905.p1	HELIO_02994
OG0003533	TCONS_00048487.p1	HELIO_04997
OG0003534	TCONS_00010648.p1	HELIO_09244
OG0003535	TCONS_00026200.p1	HELIO_02930
OG0003536	TCONS_00045108.p1	HELIO_03615
OG0003537	TCONS_00026578.p1	HELIO_05338
OG0003538	TCONS_00044141.p1	HELIO_07947
OG0003539	TCONS_00019206.p1	HELIO_06853
OG0003540	TCONS_00040372.p1	HELIO_02732
OG0003541	TCONS_00018913.p1	HELIO_02897
OG0003543	TCONS_00055790.p1	HELIO_01891
OG0003544	TCONS_00046341.p1	HELIO_03400
OG0003545	TCONS_00013272.p1	HELIO_05328
OG0003546	TCONS_00015103.p1, TCONS_00044318.p1	HELIO_08740
OG0003547	TCONS_00025320.p1	HELIO_11264
OG0003548	TCONS_00027368.p1	HELIO_03258
OG0003549	TCONS_00002377.p1, TCONS_00002369.p1	HELIO_01543
OG0003550	TCONS_00019051.p1	HELIO_10135
OG0003551	TCONS_00052907.p1	HELIO_11131
OG0003552	TCONS_00015339.p1	HELIO_01828
OG0003553	TCONS_00027833.p1	HELIO_05191
OG0003554	TCONS_00026112.p1	HELIO_04654
OG0003555	TCONS_00012957.p1	HELIO_03076
OG0003556	TCONS_00046619.p1	HELIO_04836, HELIO_07224
OG0003558	TCONS_00029710.p1	HELIO_09026
OG0003560	TCONS_00010190.p1	HELIO_02403
OG0003561	TCONS_00000395.p1	HELIO_03510
OG0003562	TCONS_00018209.p1	HELIO_07501
OG0003563	TCONS_00012912.p1	HELIO_02254
OG0003564	TCONS_00026983.p1	HELIO_08585
OG0003565	TCONS_00013499.p1	HELIO_07480
OG0003566	TCONS_00036670.p1, TCONS_00036691.p1	HELIO_03423
OG0003567	TCONS_00013825.p1	HELIO_02904
OG0003568	TCONS_00005329.p1	HELIO_09743, HELIO_09744
OG0003569	TCONS_00049703.p1	HELIO_07355
OG0003570	TCONS_00038273.p1, TCONS_00038298.p1	HELIO_06559
OG0003571	TCONS_00008075.p1	HELIO_02351
OG0003572	TCONS_00010599.p1	HELIO_00742
OG0003573	TCONS_00006509.p1	HELIO_09111
OG0003574	TCONS_00008254.p1	HELIO_05656, HELIO_04760
OG0003575	TCONS_00036701.p1	HELIO_09728, HELIO_07456, HELIO_07614
OG0003575	TCONS_00040790.p1	HELIO_05153, HELIO_06979
OG0003576	TCONS_00009130.p1	HELIO_12690
OG0003577	TCONS_00019459.p1	HELIO_10105
OG0003578	TCONS_00005625.p1	HELIO_08279, HELIO_08278
OG0003579	TCONS_00030567.p1	HELIO_05944
OG0003581	TCONS_00017960.p1, TCONS_00016901.p1	HELIO_09020
OG0003582	TCONS_00049811.p1	HELIO_04947
OG0003590	TCONS_00022193.p1, TCONS_00001147.p1, TCONS_00001148.p1, TCONS_00001149.p1, TCONS_00001155.p1, TCONS_00001146.p1, TCONS_00001154.p1, TCONS_00013217.p1, TCONS_00014411.p1, TCONS_00013212.p1, TCONS_00014389.p1, TCONS_00014390.p1, TCONS_00050748.p1, TCONS_00050747.p1, TCONS_00051844.p1, TCONS_00051833.p1, TCONS_00051840.p1, TCONS_00050745.p1, TCONS_00051829.p1, TCONS_00051837.p1, TCONS_00051841.p1, TCONS_00051842.p1, TCONS_00050746.p1, TCONS_00040645.p1, TCONS_00040612.p1, TCONS_00051848.p1, TCONS_00051868.p1, TCONS_00051845.p1, TCONS_00051846.p1, TCONS_00051827.p1	HELIO_06733
OG0003597	TCONS_00037741.p1	HELIO_02664
OG0003598	TCONS_00016130.p1	HELIO_10451
OG0003599	TCONS_00029425.p1	HELIO_08540
OG0003600	TCONS_00007927.p1	HELIO_08008
OG0003601	TCONS_00056829.p1	HELIO_07255
OG0003603	TCONS_00012634.p1	HELIO_04475
OG0003604	TCONS_00006087.p1	HELIO_00754
OG0003606	TCONS_00001243.p1	HELIO_00969
OG0003607	TCONS_00009514.p1	HELIO_09021
OG0003608	TCONS_00015406.p1	HELIO_09737
OG0003610	TCONS_00018565.p1	HELIO_12163
OG0003611	TCONS_00026984.p1	HELIO_01894
OG0003613	TCONS_00037548.p1	HELIO_01893
OG0003615	TCONS_00054640.p1	HELIO_01584
OG0003617	TCONS_00023003.p1	HELIO_03494
OG0003619	TCONS_00043918.p1	HELIO_07057
OG0003620	TCONS_00027300.p1	HELIO_09212
OG0003621	TCONS_00001275.p1	HELIO_07026
OG0003622	TCONS_00009864.p1	HELIO_11126
OG0003624	TCONS_00047934.p1, TCONS_00047920.p1	HELIO_09617
OG0003625	TCONS_00017338.p1, TCONS_00017592.p1, TCONS_00018519.p1, TCONS_00016845.p1	HELIO_08066
OG0003627	TCONS_00021203.p1	HELIO_01019
OG0003628	TCONS_00028245.p1	HELIO_05594
OG0003629	TCONS_00021339.p1	HELIO_07219
OG0003630	TCONS_00006358.p1	HELIO_01750
OG0003631	TCONS_00043632.p1, TCONS_00043605.p1	HELIO_10254
OG0003633	TCONS_00010384.p1	HELIO_08998
OG0003633	TCONS_00054784.p1, TCONS_00044543.p1	HELIO_07996
OG0003634	TCONS_00052228.p1	HELIO_04555
OG0003635	TCONS_00030553.p1	HELIO_03898
OG0003635	TCONS_00043850.p1	HELIO_08551
OG0003636	TCONS_00011609.p1	HELIO_11667
OG0003637	TCONS_00041192.p1, TCONS_00032704.p1	HELIO_10846, HELIO_01461, HELIO_11069, HELIO_09829
OG0003638	TCONS_00003511.p1	HELIO_00190
OG0003640	TCONS_00004132.p1	HELIO_10891
OG0003641	TCONS_00009159.p1	HELIO_07553
OG0003644	TCONS_00016060.p1	HELIO_02002
OG0003645	TCONS_00042488.p1	HELIO_02632
OG0003646	TCONS_00029784.p1	HELIO_10542
OG0003647	TCONS_00027854.p1	HELIO_08435
OG0003648	TCONS_00009686.p1	HELIO_08542
OG0003649	TCONS_00027915.p1	HELIO_09186
OG0003650	TCONS_00045964.p1	HELIO_11983, HELIO_06323
OG0003651	TCONS_00045395.p1	HELIO_01012
OG0003652	TCONS_00002146.p1	HELIO_05306
OG0003653	TCONS_00020700.p1	HELIO_00722
OG0003654	TCONS_00045387.p1	HELIO_11410
OG0003655	TCONS_00000200.p1	HELIO_12535
OG0003656	TCONS_00020357.p1	HELIO_01092
OG0003657	TCONS_00032983.p1	HELIO_09755
OG0003658	TCONS_00032273.p1	HELIO_10115
OG0003659	TCONS_00003686.p1	HELIO_01564
OG0003660	TCONS_00030797.p1	HELIO_06666
OG0003661	TCONS_00032274.p1	HELIO_00776
OG0003662	TCONS_00027101.p1	HELIO_12127
OG0003664	TCONS_00024736.p1, TCONS_00024643.p1	HELIO_10185
OG0003665	TCONS_00009382.p1	HELIO_10497, HELIO_07311
OG0003667	TCONS_00005804.p1, TCONS_00005788.p1	HELIO_09584
OG0003668	TCONS_00029645.p1	HELIO_12712
OG0003669	TCONS_00053763.p1	HELIO_09100
OG0003670	TCONS_00044948.p1	HELIO_08906, HELIO_08904
OG0003671	TCONS_00026939.p1	HELIO_01352
OG0003672	TCONS_00014351.p1	HELIO_03464
OG0003673	TCONS_00000153.p1	HELIO_10262, HELIO_06532
OG0003675	TCONS_00002929.p1	HELIO_07191
OG0003676	TCONS_00055967.p1	HELIO_07728
OG0003677	TCONS_00056120.p1	HELIO_12600
OG0003678	TCONS_00054343.p1	HELIO_06802
OG0003679	TCONS_00017789.p1	HELIO_01849
OG0003680	TCONS_00002910.p1	HELIO_06689
OG0003681	TCONS_00030595.p1	HELIO_01500
OG0003682	TCONS_00009725.p1	HELIO_01433
OG0003684	TCONS_00007072.p1	HELIO_08776
OG0003685	TCONS_00033332.p1	HELIO_09044
OG0003686	TCONS_00008641.p1	HELIO_08163
OG0003687	TCONS_00057206.p1	HELIO_06361
OG0003688	TCONS_00036414.p1, TCONS_00036423.p1	HELIO_05020
OG0003689	TCONS_00056117.p1	HELIO_02422
OG0003690	TCONS_00010756.p1	HELIO_12684
OG0003691	TCONS_00041854.p1	HELIO_02530, HELIO_02531, HELIO_04964
OG0003692	TCONS_00026517.p1	HELIO_09987
OG0003693	TCONS_00048357.p1	HELIO_12474
OG0003694	TCONS_00019312.p1	HELIO_05422
OG0003695	TCONS_00015112.p1, TCONS_00014508.p1	HELIO_02593
OG0003697	TCONS_00012511.p1	HELIO_12071
OG0003699	TCONS_00057248.p1	HELIO_02714
OG0003699	TCONS_00035985.p1	HELIO_09663
OG0003700	TCONS_00012360.p1	HELIO_11457
OG0003701	TCONS_00045362.p1	HELIO_11557
OG0003702	TCONS_00004464.p1	HELIO_12767
OG0003703	TCONS_00035988.p1	HELIO_02888
OG0003705	TCONS_00055975.p1	HELIO_09455
OG0003706	TCONS_00015043.p1	HELIO_11708
OG0003707	TCONS_00056987.p1	HELIO_10348
OG0003710	TCONS_00001097.p1	HELIO_06500
OG0003711	TCONS_00020785.p1, TCONS_00020775.p1	HELIO_12137
OG0003712	TCONS_00012419.p1	HELIO_03886, HELIO_08547
OG0003713	TCONS_00045793.p1	HELIO_10395
OG0003715	TCONS_00053511.p1, TCONS_00048986.p1	HELIO_08502
OG0003716	TCONS_00050423.p1	HELIO_05664, HELIO_06645
OG0003717	TCONS_00017571.p1	HELIO_05515
OG0003719	TCONS_00028257.p1	HELIO_06363
OG0003720	TCONS_00054919.p1	HELIO_08336
OG0003721	TCONS_00009979.p1	HELIO_10032, HELIO_03702
OG0003722	TCONS_00015463.p1	HELIO_03347
OG0003723	TCONS_00027704.p1, TCONS_00027520.p1, TCONS_00027521.p1	HELIO_00154
OG0003724	TCONS_00051898.p1	HELIO_10508
OG0003725	TCONS_00052910.p1	HELIO_02882
OG0003728	TCONS_00016021.p1	HELIO_02348
OG0003730	TCONS_00027342.p1	HELIO_08006
OG0003731	TCONS_00011687.p1	HELIO_04511, HELIO_05539
OG0003732	TCONS_00021737.p1	HELIO_12303
OG0003733	TCONS_00052651.p1	HELIO_03136
OG0003734	TCONS_00015817.p1	HELIO_06093
OG0003735	TCONS_00002113.p1	HELIO_01294
OG0003736	TCONS_00056575.p1	HELIO_03063
OG0003737	TCONS_00016153.p1	HELIO_10888
OG0003738	TCONS_00013945.p1	HELIO_10176
OG0003739	TCONS_00055464.p1	HELIO_08892
OG0003740	TCONS_00024141.p1	HELIO_05574
OG0003741	TCONS_00034776.p1	HELIO_02790
OG0003742	TCONS_00019755.p1	HELIO_08883
OG0003743	TCONS_00000185.p1	HELIO_02787
OG0003744	TCONS_00047885.p1	HELIO_04674
OG0003745	TCONS_00006756.p1	HELIO_09559
OG0003746	TCONS_00055721.p1	HELIO_00144
OG0003747	TCONS_00046166.p1	HELIO_06022
OG0003749	TCONS_00025714.p1, TCONS_00025707.p1	HELIO_02988
OG0003750	TCONS_00034398.p1, TCONS_00034464.p1, TCONS_00034397.p1	HELIO_02076
OG0003751	TCONS_00050252.p1	HELIO_08716
OG0003752	TCONS_00057226.p1	HELIO_08739
OG0003753	TCONS_00012646.p1	HELIO_02945
OG0003754	TCONS_00025033.p1, TCONS_00023166.p1	HELIO_09263
OG0003755	TCONS_00038918.p1, TCONS_00005696.p1	HELIO_08454
OG0003757	TCONS_00010281.p1	HELIO_08330
OG0003758	TCONS_00038650.p1	HELIO_04986
OG0003759	TCONS_00050120.p1	HELIO_08276
OG0003760	TCONS_00046388.p1	HELIO_10329
OG0003761	TCONS_00033664.p1	HELIO_09527
OG0003762	TCONS_00012749.p1	HELIO_00794
OG0003763	TCONS_00001187.p1, TCONS_00001175.p1	HELIO_02371
OG0003764	TCONS_00013237.p1, TCONS_00013238.p1, TCONS_00013239.p1	HELIO_10540
OG0003765	TCONS_00003893.p1, TCONS_00049556.p1	HELIO_02901
OG0003767	TCONS_00046050.p2	HELIO_03825
OG0003768	TCONS_00024314.p1, TCONS_00024317.p1, TCONS_00024305.p1, TCONS_00024316.p1	HELIO_12290, HELIO_05875, HELIO_09493
OG0003769	TCONS_00008637.p1	HELIO_09666
OG0003770	TCONS_00043123.p1	HELIO_06598
OG0003771	TCONS_00014140.p1	HELIO_09996
OG0003772	TCONS_00056699.p1, TCONS_00056698.p1	HELIO_11304
OG0003773	TCONS_00013177.p1	HELIO_11994
OG0003774	TCONS_00035640.p1	HELIO_12386
OG0003775	TCONS_00012499.p1	HELIO_08498
OG0003776	TCONS_00032725.p1, TCONS_00032743.p1	HELIO_02001
OG0003777	TCONS_00012320.p1	HELIO_01826
OG0003778	TCONS_00036301.p1, TCONS_00036323.p1, TCONS_00037457.p1, TCONS_00036347.p1	HELIO_12734
OG0003779	TCONS_00021938.p1	HELIO_09039
OG0003780	TCONS_00022119.p1	HELIO_05552
OG0003794	TCONS_00008804.p1	HELIO_01699
OG0003795	TCONS_00049781.p1	HELIO_00713
OG0003798	TCONS_00016653.p1	HELIO_10316
OG0003803	TCONS_00015861.p1	HELIO_02425
OG0003806	TCONS_00014048.p1	HELIO_00384
OG0003807	TCONS_00012280.p1	HELIO_07147
OG0003808	TCONS_00017543.p1	HELIO_04304
OG0003809	TCONS_00030928.p1	HELIO_07339
OG0003810	TCONS_00041620.p1	HELIO_06395
OG0003811	TCONS_00043382.p1	HELIO_07404
OG0003812	TCONS_00050555.p1	HELIO_07959
OG0003813	TCONS_00030409.p1	HELIO_02391
OG0003815	TCONS_00011083.p1	HELIO_11390
OG0003816	TCONS_00030012.p1	HELIO_04161, HELIO_05586
OG0003817	TCONS_00034388.p1, TCONS_00034454.p1	HELIO_00561
OG0003818	TCONS_00043595.p1	HELIO_04533
OG0003819	TCONS_00041848.p1	HELIO_02449
OG0003820	TCONS_00029649.p1	HELIO_12732, HELIO_12713
OG0003821	TCONS_00048803.p1	HELIO_04733
OG0003822	TCONS_00016760.p1, TCONS_00055406.p1	HELIO_07244
OG0003823	TCONS_00017834.p1	HELIO_12718
OG0003824	TCONS_00041559.p1, TCONS_00027662.p1	HELIO_02077
OG0003825	TCONS_00027692.p1	HELIO_12444
OG0003826	TCONS_00006654.p1	HELIO_02592
OG0003827	TCONS_00053570.p1, TCONS_00053571.p1	HELIO_10529
OG0003828	TCONS_00015781.p1	HELIO_03989
OG0003829	TCONS_00041768.p1	HELIO_04115
OG0003830	TCONS_00000940.p1, TCONS_00000927.p1	HELIO_07812
OG0003831	TCONS_00041986.p1, TCONS_00041979.p1	HELIO_00414
OG0003832	TCONS_00047965.p1	HELIO_04229
OG0003833	TCONS_00044191.p1, TCONS_00042862.p1, TCONS_00042864.p1	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	TCONS_00008744.p1	HELIO_10627
OG0003835	TCONS_00018072.p1	HELIO_00960
OG0003836	TCONS_00043960.p1	HELIO_02274
OG0003837	TCONS_00013327.p1	HELIO_01037
OG0003838	TCONS_00042726.p1	HELIO_09299
OG0003839	TCONS_00015241.p1	HELIO_00548
OG0003840	TCONS_00056576.p1	HELIO_07119
OG0003841	TCONS_00015618.p1	HELIO_08429
OG0003842	TCONS_00049454.p1	HELIO_06073
OG0003844	TCONS_00028970.p1	HELIO_00051
OG0003845	TCONS_00004661.p1	HELIO_09710
OG0003846	TCONS_00027628.p1	HELIO_07722
OG0003847	TCONS_00001462.p1	HELIO_04738
OG0003848	TCONS_00014970.p1	HELIO_02520
OG0003850	TCONS_00000960.p1	HELIO_01423
OG0003851	TCONS_00032794.p1	HELIO_06451
OG0003852	TCONS_00020658.p1	HELIO_11600
OG0003853	TCONS_00011922.p1	HELIO_12441
OG0003854	TCONS_00029018.p1	HELIO_03527
OG0003855	TCONS_00018586.p1	HELIO_07181
OG0003856	TCONS_00013066.p1	HELIO_05722
OG0003857	TCONS_00013404.p1	HELIO_12190
OG0003858	TCONS_00011927.p1	HELIO_08687
OG0003859	TCONS_00017915.p1	HELIO_02262
OG0003860	TCONS_00003958.p1	HELIO_03691
OG0003861	TCONS_00001075.p1	HELIO_09460
OG0003862	TCONS_00020265.p1	HELIO_04377
OG0003863	TCONS_00026709.p1	HELIO_09867
OG0003864	TCONS_00011878.p1	HELIO_10875
OG0003865	TCONS_00003872.p1	HELIO_11073
OG0003866	TCONS_00001305.p1	HELIO_03099
OG0003867	TCONS_00050625.p1	HELIO_01829
OG0003868	TCONS_00014972.p1	HELIO_08898
OG0003869	TCONS_00055343.p1	HELIO_08492
OG0003870	TCONS_00025664.p1	HELIO_02612
OG0003872	TCONS_00006031.p1	HELIO_02970
OG0003873	TCONS_00052093.p1	HELIO_09899
OG0003874	TCONS_00029673.p1	HELIO_04369
OG0003875	TCONS_00023388.p1, TCONS_00023352.p1	HELIO_08274
OG0003876	TCONS_00053735.p1	HELIO_02667
OG0003877	TCONS_00022731.p1, TCONS_00021597.p1	HELIO_08344
OG0003878	TCONS_00049628.p1	HELIO_10989
OG0003879	TCONS_00028211.p1	HELIO_05565
OG0003880	TCONS_00020852.p1	HELIO_02020
