Orthogroup	PFLAV	AMPFI_ok
OG0003851	TCONS_00032794.p1	AMPFI_16652
OG0003852	TCONS_00020658.p1	AMPFI_10208
OG0003853	TCONS_00011922.p1	AMPFI_21676
OG0003854	TCONS_00029018.p1	AMPFI_03224
OG0003855	TCONS_00018586.p1	AMPFI_20260
OG0003856	TCONS_00013066.p1	AMPFI_08524
OG0003857	TCONS_00013404.p1	AMPFI_07120
OG0003858	TCONS_00011927.p1	AMPFI_00370
OG0003860	TCONS_00003958.p1	AMPFI_12427
OG0003861	TCONS_00001075.p1	AMPFI_02803
OG0003862	TCONS_00020264.p1	AMPFI_24710
OG0003863	TCONS_00026709.p1	AMPFI_16528
OG0003864	TCONS_00011878.p1	AMPFI_13775
OG0003865	TCONS_00003872.p1	AMPFI_11940
OG0003866	TCONS_00001305.p1	AMPFI_14452
OG0003867	TCONS_00050625.p1	AMPFI_17746
OG0003868	TCONS_00014972.p1	AMPFI_11838
OG0003869	TCONS_00055343.p1	AMPFI_17164
OG0003870	TCONS_00025664.p1	AMPFI_05899
OG0003872	TCONS_00006031.p1	AMPFI_14866
OG0003873	TCONS_00052093.p1	AMPFI_09750
OG0003874	TCONS_00029673.p1	AMPFI_14478
OG0003875	TCONS_00023388.p1, TCONS_00023352.p1	AMPFI_06901
OG0003876	TCONS_00053735.p1	AMPFI_22260
OG0003877	TCONS_00022731.p1, TCONS_00021597.p1	AMPFI_15725, AMPFI_00796
OG0003878	TCONS_00049628.p1	AMPFI_12599
OG0003879	TCONS_00028211.p1	AMPFI_02846, AMPFI_04216, AMPFI_06329
OG0003880	TCONS_00020852.p1	AMPFI_08957
OG0003881	TCONS_00047720.p1, TCONS_00047725.p1	AMPFI_15319, AMPFI_15320
OG0003883	TCONS_00027470.p1	AMPFI_12967
OG0003884	TCONS_00019247.p1	AMPFI_11418
OG0003885	TCONS_00046675.p1	AMPFI_12606
OG0003886	TCONS_00003927.p1	AMPFI_05835
OG0003887	TCONS_00030695.p1	AMPFI_10957
OG0003888	TCONS_00052636.p1	AMPFI_01567
OG0003890	TCONS_00055503.p1	AMPFI_14577
OG0003892	TCONS_00048438.p1	AMPFI_11859, AMPFI_18544
OG0003893	TCONS_00011425.p1	AMPFI_15310
OG0003894	TCONS_00014845.p1	AMPFI_18671
OG0003896	TCONS_00042058.p1, TCONS_00012652.p1	AMPFI_07056
OG0003898	TCONS_00021035.p1	AMPFI_09375
OG0003899	TCONS_00042081.p1	AMPFI_00789
OG0003900	TCONS_00010847.p1	AMPFI_23235
OG0003902	TCONS_00007173.p1, TCONS_00007172.p1, TCONS_00008474.p1	AMPFI_14257
OG0003903	TCONS_00027055.p1	AMPFI_19280
OG0003904	TCONS_00033299.p1	AMPFI_04520
OG0003905	TCONS_00036248.p1	AMPFI_11955
OG0003906	TCONS_00029119.p1	AMPFI_11162
OG0003907	TCONS_00043884.p1, TCONS_00043880.p1, TCONS_00043885.p1	AMPFI_00935, AMPFI_25753
OG0003909	TCONS_00007988.p1	AMPFI_23810
OG0003910	TCONS_00001878.p1	AMPFI_04464
OG0003911	TCONS_00016777.p1	AMPFI_08416
OG0003912	TCONS_00009015.p1	AMPFI_24373
OG0003913	TCONS_00053946.p1	AMPFI_21191
OG0003914	TCONS_00041215.p1, TCONS_00041198.p1	AMPFI_08353
OG0003915	TCONS_00021210.p1	AMPFI_10789
OG0003916	TCONS_00008484.p1	AMPFI_09047
OG0003917	TCONS_00042943.p1	AMPFI_15299
OG0003918	TCONS_00030934.p1	AMPFI_05529
OG0003919	TCONS_00005197.p1	AMPFI_15999
OG0003920	TCONS_00000854.p1	AMPFI_25048
OG0003921	TCONS_00017320.p1	AMPFI_13490
OG0003922	TCONS_00055815.p1, TCONS_00055814.p1, TCONS_00055811.p1	AMPFI_19502
OG0003922	TCONS_00055813.p1	AMPFI_02773
OG0003923	TCONS_00056321.p1, TCONS_00056382.p1	AMPFI_15048, AMPFI_23190
OG0003924	TCONS_00019267.p1	AMPFI_14060
OG0003925	TCONS_00039090.p1, TCONS_00050656.p1, TCONS_00041293.p1	AMPFI_08582
OG0003927	TCONS_00006760.p1	AMPFI_25825
OG0003928	TCONS_00008035.p1	AMPFI_01023
OG0003929	TCONS_00008562.p1, TCONS_00008560.p1	AMPFI_10054
OG0003930	TCONS_00036253.p1	AMPFI_07230
OG0003931	TCONS_00012638.p1	AMPFI_26056
OG0003932	TCONS_00024837.p1	AMPFI_10182
OG0003932	TCONS_00054921.p1	AMPFI_23012
OG0003933	TCONS_00047268.p1	AMPFI_24509
OG0003936	TCONS_00008292.p1	AMPFI_09358
OG0003937	TCONS_00026626.p1	AMPFI_09658
OG0003938	TCONS_00000187.p1	AMPFI_22623
OG0003939	TCONS_00053724.p1	AMPFI_06063
OG0003940	TCONS_00048927.p1	AMPFI_19837
OG0003942	TCONS_00002163.p1	AMPFI_14927
OG0003943	TCONS_00045502.p1	AMPFI_08179
OG0003944	TCONS_00029066.p1	AMPFI_07557
OG0003945	TCONS_00025621.p1	AMPFI_08691
OG0003946	TCONS_00027376.p1	AMPFI_00888
OG0003947	TCONS_00027772.p1	AMPFI_23175
OG0003948	TCONS_00026177.p1	AMPFI_09703
OG0003949	TCONS_00036172.p1	AMPFI_12679
OG0003950	TCONS_00036173.p1	AMPFI_25875
OG0003951	TCONS_00049176.p1, TCONS_00049155.p1	AMPFI_11617
OG0003952	TCONS_00038206.p1, TCONS_00038207.p1	AMPFI_08594
OG0003953	TCONS_00044129.p1	AMPFI_19332
OG0003954	TCONS_00045854.p1	AMPFI_06716
OG0003955	TCONS_00044096.p1	AMPFI_11128
OG0003956	TCONS_00052540.p1	AMPFI_23118
OG0003957	TCONS_00007730.p1	AMPFI_14329, AMPFI_10061
OG0003957	TCONS_00019641.p1	AMPFI_08683
OG0003958	TCONS_00030617.p1	AMPFI_00232
OG0003959	TCONS_00014849.p1	AMPFI_04671
OG0003960	TCONS_00037977.p1	AMPFI_08480
OG0003961	TCONS_00018472.p1	AMPFI_06314
OG0003962	TCONS_00043323.p1	AMPFI_16905
OG0003965	TCONS_00017720.p1	AMPFI_04828
OG0003966	TCONS_00001179.p1, TCONS_00001190.p1	AMPFI_05727
OG0003967	TCONS_00014234.p1, TCONS_00014232.p1	AMPFI_05943, AMPFI_08131
OG0003968	TCONS_00017762.p1	AMPFI_06736
OG0003969	TCONS_00011049.p1	AMPFI_07721
OG0003970	TCONS_00006276.p1	AMPFI_07812
OG0003971	TCONS_00040867.p1	AMPFI_14528
OG0003972	TCONS_00007106.p1, TCONS_00007105.p1	AMPFI_15565
OG0003973	TCONS_00009676.p1	AMPFI_20438
OG0003974	TCONS_00038159.p1	AMPFI_21735
OG0003997	TCONS_00042839.p1	AMPFI_13806, AMPFI_18937
OG0003998	TCONS_00010889.p1	AMPFI_05249, AMPFI_09969
OG0004000	TCONS_00002973.p1	AMPFI_21623, AMPFI_16405, AMPFI_21863
OG0004002	TCONS_00012148.p1	AMPFI_02137
OG0004003	TCONS_00015924.p1, TCONS_00015370.p1, TCONS_00015368.p1, TCONS_00014864.p1, TCONS_00015886.p1	AMPFI_04742
OG0004004	TCONS_00054890.p1	AMPFI_09791
OG0004005	TCONS_00055012.p1	AMPFI_05677
OG0004007	TCONS_00054345.p1	AMPFI_00209
OG0004009	TCONS_00030825.p1	AMPFI_12935
OG0004010	TCONS_00053896.p1, TCONS_00052851.p1	AMPFI_15924
OG0004011	TCONS_00030947.p1, TCONS_00030946.p1	AMPFI_07886
OG0004012	TCONS_00027244.p1	AMPFI_11587
OG0004013	TCONS_00024986.p1	AMPFI_01835
OG0004013	TCONS_00044445.p1	AMPFI_01740
OG0004013	TCONS_00056195.p1, TCONS_00046261.p1, TCONS_00020787.p1, TCONS_00026031.p1, TCONS_00020398.p1	AMPFI_02077
OG0004014	TCONS_00018248.p1	AMPFI_09780
OG0004015	TCONS_00053661.p1	AMPFI_12276
OG0004016	TCONS_00047337.p1	AMPFI_03659
OG0004016	TCONS_00054891.p1	AMPFI_07732
OG0004017	TCONS_00005125.p1	AMPFI_05329, AMPFI_16787
OG0004018	TCONS_00049328.p1	AMPFI_23571
OG0004019	TCONS_00024143.p1	AMPFI_04656, AMPFI_20503
OG0004020	TCONS_00022627.p1	AMPFI_05398
OG0004021	TCONS_00006438.p1	AMPFI_13532
OG0004022	TCONS_00002354.p1	AMPFI_19771
OG0004023	TCONS_00009288.p1	AMPFI_19933, AMPFI_24548
OG0004025	TCONS_00026270.p1	AMPFI_13676
OG0004026	TCONS_00011228.p1	AMPFI_00130
OG0004027	TCONS_00054882.p1	AMPFI_22283
OG0004028	TCONS_00030295.p1	AMPFI_10335
OG0004030	TCONS_00012834.p1	AMPFI_22173
OG0004031	TCONS_00011023.p1	AMPFI_04620, AMPFI_05716
OG0004032	TCONS_00021570.p1	AMPFI_18750
OG0004033	TCONS_00011608.p1	AMPFI_03927
OG0004035	TCONS_00009453.p1	AMPFI_24745
OG0004036	TCONS_00000983.p1	AMPFI_19780
OG0004037	TCONS_00021625.p1	AMPFI_03972
OG0004039	TCONS_00000136.p1	AMPFI_13108
OG0004039	TCONS_00032659.p1	AMPFI_01095, AMPFI_04352
OG0004040	TCONS_00043725.p1	AMPFI_23302
OG0004042	TCONS_00056008.p1	AMPFI_16992
OG0004043	TCONS_00000189.p1	AMPFI_09709
OG0004044	TCONS_00018088.p1	AMPFI_00282
OG0004045	TCONS_00027157.p1	AMPFI_08610
OG0004046	TCONS_00005077.p1	AMPFI_09272
OG0004047	TCONS_00014227.p1	AMPFI_19469
OG0004048	TCONS_00027634.p1	AMPFI_12579
OG0004049	TCONS_00013382.p1, TCONS_00000116.p1	AMPFI_07284
OG0004050	TCONS_00047585.p1	AMPFI_16794
OG0004051	TCONS_00031884.p1	AMPFI_17845
OG0004052	TCONS_00031689.p1, TCONS_00031687.p1	AMPFI_05448
OG0004053	TCONS_00029652.p1	AMPFI_17533
OG0004054	TCONS_00011874.p1	AMPFI_08608
OG0004055	TCONS_00001281.p1	AMPFI_10976
OG0004056	TCONS_00019098.p1	AMPFI_12573
OG0004057	TCONS_00036725.p1	AMPFI_09381
OG0004058	TCONS_00028769.p1	AMPFI_08684
OG0004059	TCONS_00011709.p1	AMPFI_10187
OG0004060	TCONS_00056984.p1	AMPFI_14285
OG0004063	TCONS_00010646.p1	AMPFI_25939
OG0004064	TCONS_00003929.p1	AMPFI_07536
OG0004065	TCONS_00051172.p1	AMPFI_19408
OG0004066	TCONS_00015412.p1	AMPFI_11470
OG0004067	TCONS_00022596.p1	AMPFI_09979
OG0004068	TCONS_00001314.p1	AMPFI_18859
OG0004069	TCONS_00033132.p1	AMPFI_11248
OG0004070	TCONS_00026262.p1	AMPFI_16812
OG0004071	TCONS_00015780.p1	AMPFI_07328
OG0004072	TCONS_00056622.p1	AMPFI_04941
OG0004073	TCONS_00037125.p1	AMPFI_04508
OG0004074	TCONS_00046185.p1	AMPFI_16175
OG0004075	TCONS_00014149.p1, TCONS_00012736.p1, TCONS_00014145.p1, TCONS_00014147.p1	AMPFI_22791
OG0004076	TCONS_00045999.p1	AMPFI_08732
OG0004077	TCONS_00016077.p1	AMPFI_24197
OG0004078	TCONS_00026775.p1	AMPFI_16143
OG0004079	TCONS_00043865.p1	AMPFI_22149
OG0004080	TCONS_00057069.p1	AMPFI_07191
OG0004081	TCONS_00021321.p1	AMPFI_07325
OG0004082	TCONS_00017035.p1	AMPFI_08776
OG0004083	TCONS_00003483.p1	AMPFI_21612, AMPFI_04296
OG0004084	TCONS_00046143.p1	AMPFI_15041
OG0004085	TCONS_00022909.p1	AMPFI_10044
OG0004086	TCONS_00010739.p1, TCONS_00010740.p1	AMPFI_24999
OG0004087	TCONS_00033020.p1	AMPFI_07453
OG0004088	TCONS_00054049.p1	AMPFI_17660, AMPFI_14733, AMPFI_18658
OG0004089	TCONS_00052009.p1	AMPFI_00735
OG0004090	TCONS_00003003.p1	AMPFI_22810
OG0004091	TCONS_00053676.p1	AMPFI_15165
OG0004092	TCONS_00056687.p1	AMPFI_06912
OG0004093	TCONS_00025996.p1	AMPFI_23222, AMPFI_17563
OG0004094	TCONS_00015342.p1	AMPFI_05712
OG0004096	TCONS_00015008.p1	AMPFI_17501
OG0004097	TCONS_00055161.p1	AMPFI_07052
OG0004098	TCONS_00053174.p1	AMPFI_25761, AMPFI_22663, AMPFI_04786
OG0004099	TCONS_00014574.p1	AMPFI_13965
OG0004100	TCONS_00048183.p1, TCONS_00049141.p1, TCONS_00049138.p1	AMPFI_19382
OG0004101	TCONS_00002991.p1, TCONS_00003971.p1	AMPFI_18949
OG0004102	TCONS_00027001.p1	AMPFI_15461
OG0004103	TCONS_00017398.p1, TCONS_00016551.p1	AMPFI_17250, AMPFI_04569
OG0004104	TCONS_00029688.p1	AMPFI_00944, AMPFI_00216, AMPFI_03708
OG0004105	TCONS_00017260.p1	AMPFI_00050
OG0004106	TCONS_00051399.p1	AMPFI_09128
OG0004107	TCONS_00040485.p1, TCONS_00039514.p1	AMPFI_09933
OG0004110	TCONS_00034163.p1	AMPFI_12307
OG0004111	TCONS_00046120.p1	AMPFI_07741
OG0004112	TCONS_00028015.p1	AMPFI_15301
OG0004113	TCONS_00048317.p1	AMPFI_10578
OG0004114	TCONS_00010503.p1	AMPFI_07189
OG0004115	TCONS_00052002.p1	AMPFI_13715
OG0004116	TCONS_00040373.p1	AMPFI_14003
OG0004117	TCONS_00056306.p1, TCONS_00056337.p1	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713
OG0004118	TCONS_00047218.p1	AMPFI_15447
OG0004119	TCONS_00007586.p1	AMPFI_07138
OG0004120	TCONS_00031456.p1	AMPFI_07749
OG0004121	TCONS_00052021.p1	AMPFI_19218
OG0004122	TCONS_00014777.p1	AMPFI_02482
OG0004123	TCONS_00016895.p1	AMPFI_13800
OG0004124	TCONS_00045725.p1	AMPFI_07154
OG0004125	TCONS_00014192.p1	AMPFI_01741
OG0004126	TCONS_00035236.p1	AMPFI_04028, AMPFI_19897, AMPFI_16862
OG0004127	TCONS_00046753.p1, TCONS_00045678.p1	AMPFI_23987
OG0004128	TCONS_00047559.p1, TCONS_00010534.p1	AMPFI_01941
OG0004129	TCONS_00047441.p1	AMPFI_09326
OG0004130	TCONS_00056956.p1, TCONS_00056957.p1, TCONS_00015571.p1	AMPFI_17105
OG0004131	TCONS_00006407.p1	AMPFI_02623
OG0004132	TCONS_00008475.p1	AMPFI_13812
OG0004133	TCONS_00022682.p1	AMPFI_00729
OG0004134	TCONS_00027849.p1	AMPFI_11318
OG0004135	TCONS_00012853.p1	AMPFI_23953
OG0004136	TCONS_00054339.p1	AMPFI_00272
OG0004137	TCONS_00028614.p1	AMPFI_22552
OG0004137	TCONS_00028615.p1	AMPFI_04601, AMPFI_01476
OG0004138	TCONS_00002356.p1	AMPFI_07073
OG0004142	TCONS_00047653.p1	AMPFI_18239
OG0004143	TCONS_00028951.p1	AMPFI_15415
OG0004144	TCONS_00056033.p1	AMPFI_12498, AMPFI_08519, AMPFI_23218
OG0004145	TCONS_00011650.p1	AMPFI_03194
OG0004146	TCONS_00004825.p1	AMPFI_03964
OG0004147	TCONS_00035866.p1	AMPFI_22254
OG0004148	TCONS_00055720.p1, TCONS_00055711.p1	AMPFI_12585
OG0004149	TCONS_00021572.p1	AMPFI_26020
OG0004150	TCONS_00056906.p1	AMPFI_13804
OG0004151	TCONS_00009331.p1	AMPFI_15889
OG0004153	TCONS_00030135.p1	AMPFI_22147
OG0004154	TCONS_00033373.p1, TCONS_00038771.p1, TCONS_00020814.p1	AMPFI_13478
OG0004156	TCONS_00047632.p1	AMPFI_06309
OG0004157	TCONS_00054767.p1, TCONS_00006833.p1	AMPFI_19370
OG0004158	TCONS_00004246.p1	AMPFI_07649
OG0004159	TCONS_00011596.p1	AMPFI_08829
OG0004160	TCONS_00052968.p1	AMPFI_00568
OG0004161	TCONS_00017748.p1	AMPFI_14248, AMPFI_05464
OG0004162	TCONS_00013138.p1	AMPFI_16383
OG0004163	TCONS_00022983.p1	AMPFI_06150
OG0004164	TCONS_00030925.p1	AMPFI_05757
OG0004165	TCONS_00035612.p1, TCONS_00014305.p1, TCONS_00014795.p1	AMPFI_25045, AMPFI_21151
OG0004166	TCONS_00027695.p1	AMPFI_19424
OG0004167	TCONS_00003611.p1	AMPFI_24252, AMPFI_22854
OG0004168	TCONS_00006437.p1	AMPFI_12418
OG0004169	TCONS_00014455.p1	AMPFI_09723
OG0004170	TCONS_00023955.p1	AMPFI_18162
OG0004172	TCONS_00044672.p1, TCONS_00054816.p1, TCONS_00031553.p1, TCONS_00006933.p1, TCONS_00030647.p1	AMPFI_00440, AMPFI_01178, AMPFI_25500, AMPFI_20424, AMPFI_16593, AMPFI_23370
OG0004172	TCONS_00033753.p1, TCONS_00044464.p1, TCONS_00035839.p1, TCONS_00015290.p1, TCONS_00044444.p2	AMPFI_16809
OG0004174	TCONS_00054641.p1	AMPFI_00630
OG0004175	TCONS_00054534.p1	AMPFI_18073
OG0004176	TCONS_00042674.p1	AMPFI_01331, AMPFI_23021
OG0004178	TCONS_00049594.p1	AMPFI_03249
OG0004179	TCONS_00014009.p1	AMPFI_06442
OG0004180	TCONS_00055453.p1	AMPFI_06582
OG0004181	TCONS_00042164.p1	AMPFI_10263
OG0004182	TCONS_00002134.p1	AMPFI_15250
OG0004183	TCONS_00016676.p1	AMPFI_11544
OG0004184	TCONS_00024172.p1, TCONS_00004485.p1, TCONS_00011629.p1, TCONS_00011628.p1	AMPFI_12472
OG0004185	TCONS_00056970.p1	AMPFI_18248
OG0004186	TCONS_00010700.p1	AMPFI_18492
OG0004187	TCONS_00007370.p1	AMPFI_19435
OG0004188	TCONS_00012181.p1	AMPFI_24196
OG0004189	TCONS_00006565.p1	AMPFI_25484
OG0004190	TCONS_00013159.p1	AMPFI_25836
OG0004214	TCONS_00018221.p1	AMPFI_11834
OG0004215	TCONS_00006088.p1	AMPFI_05972
OG0004216	TCONS_00008492.p1	AMPFI_02909
OG0004217	TCONS_00044057.p1	AMPFI_11613
OG0004219	TCONS_00003548.p1	AMPFI_05687
OG0004220	TCONS_00028351.p1	AMPFI_06135
OG0004222	TCONS_00011581.p1	AMPFI_22508
OG0004223	TCONS_00017775.p1	AMPFI_14106, AMPFI_14107
OG0004224	TCONS_00009043.p1	AMPFI_17495, AMPFI_04688, AMPFI_04757, AMPFI_18205, AMPFI_06186, AMPFI_13878
OG0004226	TCONS_00055877.p1	AMPFI_10795
OG0004227	TCONS_00050548.p1	AMPFI_07234
OG0004228	TCONS_00018265.p1	AMPFI_24494
OG0004229	TCONS_00030138.p1	AMPFI_04684
OG0004230	TCONS_00034979.p1	AMPFI_16103
OG0004231	TCONS_00028285.p1	AMPFI_24209
OG0004232	TCONS_00026176.p1	AMPFI_18466
OG0004233	TCONS_00051973.p1	AMPFI_05856
OG0004234	TCONS_00051720.p1	AMPFI_16563
OG0004235	TCONS_00013753.p1	AMPFI_18111
OG0004236	TCONS_00011164.p1	AMPFI_18952
OG0004237	TCONS_00043031.p1	AMPFI_10494
OG0004238	TCONS_00017533.p1	AMPFI_17804, AMPFI_21342, AMPFI_25643
OG0004239	TCONS_00015454.p1	AMPFI_05780
OG0004240	TCONS_00010412.p1	AMPFI_18787
OG0004241	TCONS_00021571.p1	AMPFI_24897
OG0004243	TCONS_00003869.p1	AMPFI_10050
OG0004244	TCONS_00049222.p1	AMPFI_25390
OG0004245	TCONS_00027399.p1	AMPFI_14565
OG0004246	TCONS_00038726.p1	AMPFI_08562
OG0004247	TCONS_00039976.p1	AMPFI_09617
OG0004248	TCONS_00051504.p1	AMPFI_06429
OG0004249	TCONS_00042977.p1	AMPFI_13244
OG0004250	TCONS_00011396.p1	AMPFI_12407
OG0004251	TCONS_00015519.p1	AMPFI_12152, AMPFI_09987
OG0004252	TCONS_00014324.p1	AMPFI_09692
OG0004253	TCONS_00004772.p1	AMPFI_11137
OG0004254	TCONS_00031008.p1	AMPFI_23528
OG0004255	TCONS_00050637.p1	AMPFI_05607
OG0004257	TCONS_00006703.p1	AMPFI_12483
OG0004258	TCONS_00033470.p1	AMPFI_04576
OG0004259	TCONS_00029720.p1	AMPFI_05436
OG0004260	TCONS_00019536.p1	AMPFI_03269
OG0004261	TCONS_00008123.p1	AMPFI_09942
OG0004262	TCONS_00010239.p1	AMPFI_15895
OG0004263	TCONS_00009010.p1	AMPFI_19144
OG0004265	TCONS_00016664.p1	AMPFI_18948, AMPFI_24112, AMPFI_22206
OG0004266	TCONS_00006074.p1	AMPFI_08243
OG0004267	TCONS_00038037.p1	AMPFI_03672
OG0004268	TCONS_00007056.p1	AMPFI_19077
OG0004270	TCONS_00028204.p1	AMPFI_22607
OG0004271	TCONS_00049721.p1	AMPFI_00357
OG0004272	TCONS_00029044.p1	AMPFI_03000, AMPFI_03190
OG0004273	TCONS_00014095.p1	AMPFI_20320, AMPFI_02222
OG0004274	TCONS_00007037.p1	AMPFI_14696
OG0004275	TCONS_00056700.p1	AMPFI_10196
OG0004276	TCONS_00008374.p1	AMPFI_07190
OG0004278	TCONS_00029791.p1	AMPFI_00741
OG0004279	TCONS_00016684.p1	AMPFI_20800
OG0004280	TCONS_00054869.p1	AMPFI_08532
OG0004281	TCONS_00041054.p1	AMPFI_08580, AMPFI_21877
OG0004282	TCONS_00018461.p1	AMPFI_03603
OG0004283	TCONS_00041873.p1	AMPFI_22058
OG0004284	TCONS_00026190.p1	AMPFI_07793
OG0004285	TCONS_00027256.p1	AMPFI_05686
OG0004286	TCONS_00055502.p1	AMPFI_11804, AMPFI_11033
OG0004287	TCONS_00003481.p1	AMPFI_18985, AMPFI_03750, AMPFI_16572
OG0004288	TCONS_00007996.p1, TCONS_00008003.p1, TCONS_00008014.p1	AMPFI_12843
OG0004289	TCONS_00016007.p1, TCONS_00010551.p1	AMPFI_15989
OG0004290	TCONS_00008678.p1	AMPFI_20931
OG0004294	TCONS_00036435.p1	AMPFI_25254
OG0004295	TCONS_00052529.p1	AMPFI_09939
OG0004296	TCONS_00031140.p1, TCONS_00030352.p1	AMPFI_17160
OG0004297	TCONS_00014818.p1	AMPFI_04000
OG0004298	TCONS_00042080.p1	AMPFI_01036
OG0004299	TCONS_00042365.p1	AMPFI_10108
OG0004300	TCONS_00049637.p1	AMPFI_20207
OG0004301	TCONS_00006202.p1	AMPFI_21938
OG0004302	TCONS_00005132.p1	AMPFI_16467
OG0004303	TCONS_00021470.p1	AMPFI_18613
OG0004305	TCONS_00050049.p1	AMPFI_12729
OG0004306	TCONS_00046568.p1, TCONS_00046595.p1	AMPFI_17375
OG0004307	TCONS_00013730.p1	AMPFI_10120
OG0004308	TCONS_00000991.p1	AMPFI_06434
OG0004309	TCONS_00050069.p1	AMPFI_07893
OG0004310	TCONS_00020243.p1	AMPFI_01502
OG0004311	TCONS_00028757.p1, TCONS_00031451.p1	AMPFI_19446
OG0004312	TCONS_00007473.p1	AMPFI_14477
OG0004314	TCONS_00036594.p1	AMPFI_17299
OG0004315	TCONS_00027429.p1	AMPFI_11714
OG0004316	TCONS_00056268.p1	AMPFI_06233
OG0004318	TCONS_00013963.p1	AMPFI_01602, AMPFI_21243
OG0004319	TCONS_00037979.p1	AMPFI_07860
OG0004321	TCONS_00030172.p1, TCONS_00030173.p1, TCONS_00030174.p1	AMPFI_03701
OG0004322	TCONS_00046365.p1	AMPFI_05719
OG0004324	TCONS_00018780.p1, TCONS_00045901.p1	AMPFI_13538
OG0004327	TCONS_00042608.p1	AMPFI_15196
OG0004328	TCONS_00018012.p1	AMPFI_06204
OG0004329	TCONS_00027303.p1, TCONS_00049136.p1, TCONS_00049140.p1, TCONS_00027302.p1	AMPFI_18366
OG0004330	TCONS_00003506.p1	AMPFI_04638
OG0004331	TCONS_00009918.p1	AMPFI_13825
OG0004332	TCONS_00035313.p1	AMPFI_12419
OG0004333	TCONS_00018561.p1	AMPFI_02290
OG0004334	TCONS_00053191.p1	AMPFI_04344
OG0004335	TCONS_00043984.p1	AMPFI_01647
OG0004337	TCONS_00027011.p1	AMPFI_08351
OG0004338	TCONS_00043688.p1	AMPFI_03726
OG0004340	TCONS_00013299.p1, TCONS_00013280.p1	AMPFI_07748
OG0004341	TCONS_00013791.p1	AMPFI_12804
OG0004342	TCONS_00042945.p1	AMPFI_25181, AMPFI_12541, AMPFI_02766
OG0004343	TCONS_00027115.p1	AMPFI_14022
OG0004344	TCONS_00019121.p1	AMPFI_24893
OG0004345	TCONS_00015773.p1	AMPFI_12564
OG0004346	TCONS_00023609.p1, TCONS_00023561.p1, TCONS_00056584.p1, TCONS_00056581.p1	AMPFI_12405
OG0004348	TCONS_00021863.p1	AMPFI_02439
OG0004349	TCONS_00048999.p1	AMPFI_24895
OG0004350	TCONS_00002092.p1	AMPFI_18421
OG0004351	TCONS_00052162.p1, TCONS_00052151.p1, TCONS_00052150.p1	AMPFI_20164
OG0004352	TCONS_00050845.p1	AMPFI_25758
OG0004353	TCONS_00050632.p1, TCONS_00050634.p1	AMPFI_13654
OG0004354	TCONS_00041077.p1	AMPFI_11067
OG0004355	TCONS_00017323.p1	AMPFI_09199
OG0004358	TCONS_00048777.p1, TCONS_00048787.p1	AMPFI_22150
OG0004359	TCONS_00048643.p1	AMPFI_05530
OG0004360	TCONS_00004058.p1	AMPFI_14833
OG0004361	TCONS_00015708.p1	AMPFI_04236
OG0004362	TCONS_00027451.p1	AMPFI_09867
OG0004363	TCONS_00030407.p1	AMPFI_10669
OG0004364	TCONS_00009654.p1	AMPFI_11780
OG0004365	TCONS_00033008.p1, TCONS_00033521.p1	AMPFI_18925
OG0004366	TCONS_00008682.p1	AMPFI_11770
OG0004367	TCONS_00010541.p1	AMPFI_16806
OG0004368	TCONS_00015256.p1	AMPFI_05539
OG0004369	TCONS_00015110.p1	AMPFI_22531
OG0004370	TCONS_00021476.p1	AMPFI_05169
OG0004373	TCONS_00053379.p1	AMPFI_02861
OG0004374	TCONS_00005113.p1	AMPFI_07980
OG0004375	TCONS_00033009.p1, TCONS_00033519.p1	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176
OG0004376	TCONS_00006571.p1	AMPFI_15019
OG0004377	TCONS_00056907.p1	AMPFI_03913
OG0004378	TCONS_00004662.p1	AMPFI_09387
OG0004379	TCONS_00025463.p1	AMPFI_07942
OG0004380	TCONS_00025855.p1	AMPFI_00883
OG0004381	TCONS_00028923.p1	AMPFI_23751
OG0004382	TCONS_00028412.p1	AMPFI_13422
OG0004383	TCONS_00011730.p1	AMPFI_10019, AMPFI_10486
OG0004384	TCONS_00010468.p1	AMPFI_21506
OG0004385	TCONS_00016022.p1	AMPFI_02615, AMPFI_24477
OG0004386	TCONS_00006567.p1	AMPFI_10062
OG0004387	TCONS_00035335.p1, TCONS_00035082.p1, TCONS_00035332.p1, TCONS_00035085.p1, TCONS_00035314.p1, TCONS_00035333.p1, TCONS_00035036.p1	AMPFI_18101
OG0004389	TCONS_00053363.p1	AMPFI_08344
OG0004390	TCONS_00016442.p1	AMPFI_17295
OG0004391	TCONS_00030456.p1	AMPFI_10069
OG0004392	TCONS_00030935.p1	AMPFI_24108
OG0004393	TCONS_00026831.p1	AMPFI_06040
OG0004394	TCONS_00043317.p1	AMPFI_13243
OG0004395	TCONS_00048660.p1	AMPFI_20914
OG0004396	TCONS_00050867.p1	AMPFI_14937
OG0004397	TCONS_00009273.p1	AMPFI_03263
OG0004399	TCONS_00049722.p1	AMPFI_06098
OG0004400	TCONS_00017572.p1	AMPFI_13995
OG0004401	TCONS_00019458.p1	AMPFI_12672
OG0004402	TCONS_00041903.p1, TCONS_00041899.p1	AMPFI_15887
OG0004403	TCONS_00020817.p1	AMPFI_14279
