Orthogroup	PFLAV	APOSC_ok
OG0002395	TCONS_00052552.p1	APOSC_06010, APOSC_06009
OG0002396	TCONS_00011493.p1	APOSC_16713
OG0002397	TCONS_00008314.p1, TCONS_00031531.p1, TCONS_00020108.p1, TCONS_00021146.p1, TCONS_00018895.p1, TCONS_00044389.p1, TCONS_00031360.p1, TCONS_00041839.p1	APOSC_05254
OG0002397	TCONS_00034332.p1, TCONS_00053358.p1, TCONS_00004564.p1, TCONS_00030686.p1, TCONS_00035998.p1, TCONS_00044215.p1, TCONS_00035946.p1	APOSC_19659, APOSC_08996, APOSC_24964
OG0002398	TCONS_00042725.p1	APOSC_09178
OG0002400	TCONS_00047626.p1	APOSC_16077
OG0002401	TCONS_00043742.p1	APOSC_03670
OG0002402	TCONS_00036943.p1, TCONS_00036940.p1, TCONS_00036945.p1, TCONS_00036946.p1, TCONS_00038093.p1	APOSC_09555
OG0002403	TCONS_00022487.p1	APOSC_02567
OG0002404	TCONS_00052498.p1	APOSC_07290
OG0002406	TCONS_00050817.p1	APOSC_03559, APOSC_03558
OG0002407	TCONS_00030158.p1	APOSC_09967, APOSC_09969, APOSC_09968
OG0002408	TCONS_00008145.p1	APOSC_24634
OG0002410	TCONS_00046159.p1, TCONS_00046151.p1	APOSC_22198
OG0002411	TCONS_00056393.p1	APOSC_04009
OG0002412	TCONS_00026364.p1, TCONS_00026349.p1, TCONS_00026360.p1, TCONS_00026362.p1, TCONS_00054369.p1, TCONS_00040476.p1, TCONS_00001862.p1	APOSC_01507
OG0002413	TCONS_00054299.p1	APOSC_23972
OG0002413	TCONS_00040471.p2	APOSC_01682
OG0002414	TCONS_00017193.p1	APOSC_17956, APOSC_17957
OG0002415	TCONS_00030241.p1	APOSC_02142, APOSC_02143, APOSC_16711
OG0002416	TCONS_00001817.p1	APOSC_09489
OG0002418	TCONS_00052229.p1	APOSC_09068
OG0002419	TCONS_00007289.p1	APOSC_11227
OG0002419	TCONS_00012748.p1	APOSC_15337
OG0002420	TCONS_00003472.p1	APOSC_28049
OG0002421	TCONS_00029462.p1	APOSC_00076
OG0002421	TCONS_00008938.p1	APOSC_18272
OG0002422	TCONS_00002027.p1	APOSC_11565, APOSC_06825, APOSC_24123, APOSC_24124
OG0002423	TCONS_00003797.p1, TCONS_00003822.p1	APOSC_26675, APOSC_03825
OG0002423	TCONS_00003823.p1	APOSC_03824
OG0002424	TCONS_00027023.p1	APOSC_19985, APOSC_19984
OG0002426	TCONS_00014321.p1	APOSC_03921
OG0002427	TCONS_00024876.p1, TCONS_00024852.p1	APOSC_27186
OG0002428	TCONS_00033176.p1	APOSC_20584
OG0002432	TCONS_00043661.p1	APOSC_10636, APOSC_10637
OG0002433	TCONS_00012775.p1	APOSC_26929
OG0002434	TCONS_00055848.p1	APOSC_20903
OG0002435	TCONS_00053680.p1	APOSC_28585
OG0002436	TCONS_00004761.p1	APOSC_18153
OG0002437	TCONS_00015963.p1	APOSC_11323
OG0002438	TCONS_00057283.p1	APOSC_05933, APOSC_05932
OG0002439	TCONS_00036465.p1	APOSC_15469
OG0002440	TCONS_00021566.p1, TCONS_00022707.p1, TCONS_00022709.p1, TCONS_00022705.p1	APOSC_11894, APOSC_11895
OG0002440	TCONS_00022295.p1, TCONS_00054214.p1	APOSC_11092
OG0002441	TCONS_00002029.p1	APOSC_21966
OG0002442	TCONS_00008462.p1	APOSC_07036
OG0002443	TCONS_00048568.p1	APOSC_06655
OG0002444	TCONS_00055415.p1	APOSC_18763
OG0002444	TCONS_00010204.p1	APOSC_13382
OG0002445	TCONS_00000749.p1	APOSC_17296
OG0002446	TCONS_00013566.p1	APOSC_18266
OG0002447	TCONS_00043698.p1	APOSC_21796, APOSC_20336, APOSC_13567
OG0002448	TCONS_00031004.p1	APOSC_23526, APOSC_18984
OG0002449	TCONS_00009909.p1	APOSC_14992
OG0002450	TCONS_00029123.p1, TCONS_00029128.p1	APOSC_13991
OG0002451	TCONS_00049726.p1	APOSC_28576
OG0002452	TCONS_00019286.p1	APOSC_19241
OG0002453	TCONS_00034175.p1	APOSC_12294
OG0002454	TCONS_00004815.p1	APOSC_06933
OG0002456	TCONS_00003612.p1	APOSC_17794
OG0002459	TCONS_00021117.p1, TCONS_00017711.p1, TCONS_00017706.p1	APOSC_27136, APOSC_23237
OG0002461	TCONS_00042535.p1	APOSC_13889
OG0002476	TCONS_00004020.p1	APOSC_08544
OG0002476	TCONS_00008371.p1	APOSC_06061
OG0002478	TCONS_00026683.p1	APOSC_00900, APOSC_00901
OG0002479	TCONS_00005104.p1	APOSC_07785
OG0002480	TCONS_00010201.p2, TCONS_00010202.p1, TCONS_00029227.p1	APOSC_07211
OG0002481	TCONS_00040791.p1	APOSC_27065
OG0002482	TCONS_00006443.p1	APOSC_26131
OG0002484	TCONS_00026141.p1	APOSC_06260
OG0002486	TCONS_00002955.p1	APOSC_24086
OG0002487	TCONS_00009739.p1	APOSC_22119
OG0002489	TCONS_00026979.p1	APOSC_18456, APOSC_18458, APOSC_21175
OG0002490	TCONS_00048564.p1	APOSC_27091
OG0002491	TCONS_00020746.p1	APOSC_14427
OG0002492	TCONS_00021054.p1	APOSC_26144, APOSC_26143
OG0002493	TCONS_00011369.p1	APOSC_29120
OG0002494	TCONS_00009396.p1	APOSC_27422
OG0002495	TCONS_00002586.p1	APOSC_23227
OG0002496	TCONS_00052872.p1	APOSC_13981, APOSC_13980
OG0002497	TCONS_00055160.p1, TCONS_00055194.p1	APOSC_12496
OG0002499	TCONS_00024739.p1, TCONS_00002026.p1	APOSC_05018
OG0002500	TCONS_00004990.p1	APOSC_26581, APOSC_26845
OG0002501	TCONS_00005124.p1	APOSC_16481
OG0002502	TCONS_00017694.p1, TCONS_00018676.p1, TCONS_00050911.p1, TCONS_00050907.p1	APOSC_12566
OG0002503	TCONS_00043780.p1	APOSC_27241, APOSC_27239, APOSC_27240
OG0002504	TCONS_00005313.p1	APOSC_09624
OG0002505	TCONS_00056754.p1	APOSC_20422
OG0002507	TCONS_00052598.p1	APOSC_05361, APOSC_05360
OG0002508	TCONS_00005957.p1, TCONS_00005945.p1	APOSC_05345
OG0002509	TCONS_00055419.p1	APOSC_14957
OG0002511	TCONS_00004072.p1	APOSC_28580, APOSC_28581
OG0002512	TCONS_00044153.p1, TCONS_00044151.p1	APOSC_14605
OG0002513	TCONS_00052168.p1, TCONS_00040773.p1, TCONS_00023308.p1, TCONS_00043532.p1, TCONS_00024955.p1, TCONS_00023296.p1, TCONS_00024966.p1, TCONS_00023317.p1, TCONS_00043530.p1, TCONS_00022729.p1, TCONS_00004222.p1, TCONS_00004221.p1, TCONS_00004211.p1, TCONS_00004216.p1, TCONS_00003384.p1, TCONS_00043533.p1, TCONS_00024961.p1, TCONS_00023297.p1, TCONS_00024954.p1, TCONS_00023313.p1, TCONS_00046308.p1, TCONS_00023312.p1, TCONS_00023306.p1, TCONS_00024945.p1, TCONS_00023188.p1, TCONS_00024960.p1, TCONS_00024341.p1, TCONS_00024157.p1, TCONS_00041028.p1, TCONS_00024340.p1, TCONS_00041020.p1, TCONS_00023302.p1	APOSC_16184
OG0002514	TCONS_00036921.p1	APOSC_12096
OG0002515	TCONS_00029618.p1, TCONS_00029716.p1	APOSC_01468
OG0002515	TCONS_00027377.p1	APOSC_09659
OG0002516	TCONS_00034986.p1	APOSC_18582
OG0002517	TCONS_00019431.p1	APOSC_16660
OG0002518	TCONS_00051026.p1	APOSC_11783
OG0002519	TCONS_00043575.p1	APOSC_13975
OG0002520	TCONS_00031059.p1	APOSC_05221
OG0002521	TCONS_00037198.p1, TCONS_00037197.p1, TCONS_00037188.p1, TCONS_00037297.p1, TCONS_00037296.p1, TCONS_00037295.p1, TCONS_00028527.p1	APOSC_03523, APOSC_01750
OG0002522	TCONS_00052057.p1	APOSC_13059
OG0002523	TCONS_00047652.p1	APOSC_20366
OG0002524	TCONS_00006722.p1	APOSC_24058
OG0002525	TCONS_00055411.p1	APOSC_16559, APOSC_16558
OG0002526	TCONS_00045530.p1	APOSC_27120
OG0002527	TCONS_00015718.p2	APOSC_26177
OG0002528	TCONS_00026494.p1	APOSC_06214
OG0002529	TCONS_00021072.p1	APOSC_21726
OG0002530	TCONS_00028798.p1	APOSC_20517, APOSC_20516
OG0002531	TCONS_00003492.p1	APOSC_21879
OG0002532	TCONS_00012757.p1	APOSC_00073
OG0002535	TCONS_00027133.p1	APOSC_01354, APOSC_01353
OG0002536	TCONS_00027134.p1	APOSC_06464
OG0002537	TCONS_00043020.p1	APOSC_15584
OG0002537	TCONS_00043022.p1	APOSC_17581
OG0002538	TCONS_00055126.p1	APOSC_28411
OG0002539	TCONS_00036371.p1	APOSC_18865, APOSC_18867, APOSC_18868, APOSC_18866
OG0002540	TCONS_00017267.p1	APOSC_07654
OG0002541	TCONS_00023654.p1	APOSC_25487, APOSC_25486
OG0002542	TCONS_00056409.p1	APOSC_15222
OG0002543	TCONS_00004943.p1	APOSC_10448
OG0002544	TCONS_00012744.p1	APOSC_18549, APOSC_18548
OG0002544	TCONS_00021942.p1	APOSC_21260
OG0002545	TCONS_00041144.p1, TCONS_00038916.p1	APOSC_25700
OG0002547	TCONS_00045453.p1, TCONS_00045484.p1, TCONS_00045452.p1	APOSC_10371, APOSC_21481, APOSC_08036
OG0002548	TCONS_00019309.p1, TCONS_00019311.p1	APOSC_08751
OG0002549	TCONS_00021796.p1	APOSC_06922
OG0002550	TCONS_00027289.p1	APOSC_02470
OG0002551	TCONS_00042821.p1	APOSC_16149
OG0002552	TCONS_00028491.p1	APOSC_00488
OG0002553	TCONS_00018976.p1	APOSC_15295
OG0002554	TCONS_00008559.p1, TCONS_00008530.p1	APOSC_24877, APOSC_24876
OG0002555	TCONS_00003499.p1	APOSC_10771, APOSC_01651
OG0002557	TCONS_00008156.p1	APOSC_06271, APOSC_06270
OG0002558	TCONS_00011130.p1	APOSC_11277
OG0002559	TCONS_00017224.p1	APOSC_25736
OG0002560	TCONS_00016273.p1	APOSC_03492
OG0002562	TCONS_00053582.p1	APOSC_23061
OG0002563	TCONS_00043033.p1	APOSC_20880
OG0002564	TCONS_00012617.p1	APOSC_10079
OG0002565	TCONS_00026110.p1	APOSC_12348, APOSC_12347
OG0002566	TCONS_00018257.p1	APOSC_05246
OG0002567	TCONS_00047678.p1, TCONS_00047681.p1	APOSC_16245, APOSC_00280
OG0002568	TCONS_00017767.p1	APOSC_15253, APOSC_15252
OG0002569	TCONS_00034967.p1	APOSC_20870
OG0002570	TCONS_00009301.p1	APOSC_04158
OG0002571	TCONS_00043132.p1	APOSC_26431, APOSC_26430
OG0002572	TCONS_00024912.p1	APOSC_28567, APOSC_28566
OG0002573	TCONS_00012985.p1	APOSC_27674
OG0002574	TCONS_00011783.p1	APOSC_18559, APOSC_14927
OG0002576	TCONS_00009863.p1	APOSC_13608, APOSC_23532, APOSC_21556
OG0002587	TCONS_00008891.p1	APOSC_02565
OG0002589	TCONS_00004590.p1	APOSC_12014
OG0002589	TCONS_00043322.p1	APOSC_16627
OG0002590	TCONS_00007453.p1	APOSC_25652
OG0002591	TCONS_00000004.p1	APOSC_21486
OG0002592	TCONS_00027490.p1	APOSC_25420
OG0002593	TCONS_00050855.p1	APOSC_27605
OG0002594	TCONS_00008434.p1	APOSC_20282
OG0002595	TCONS_00014309.p1	APOSC_18513
OG0002596	TCONS_00016127.p1, TCONS_00039519.p1, TCONS_00037754.p1, TCONS_00004555.p1, TCONS_00049332.p1, TCONS_00014963.p1, TCONS_00038848.p1, TCONS_00024579.p1	APOSC_06872
OG0002597	TCONS_00054800.p1	APOSC_07489, APOSC_18565, APOSC_27248, APOSC_03214, APOSC_13952, APOSC_26771
OG0002598	TCONS_00052855.p1	APOSC_00806
OG0002599	TCONS_00047444.p1	APOSC_22493
OG0002600	TCONS_00030280.p1, TCONS_00006237.p1	APOSC_20440
OG0002601	TCONS_00010418.p1	APOSC_18206
OG0002602	TCONS_00014207.p1	APOSC_04836
OG0002603	TCONS_00052514.p1	APOSC_23396
OG0002603	TCONS_00052519.p1	APOSC_01902
OG0002603	TCONS_00013259.p1	APOSC_23451
OG0002604	TCONS_00000089.p1, TCONS_00035859.p1	APOSC_22984, APOSC_17682, APOSC_26789
OG0002605	TCONS_00053210.p1	APOSC_03297, APOSC_03298
OG0002606	TCONS_00040313.p1, TCONS_00031016.p1, TCONS_00020584.p1	APOSC_11701, APOSC_14094, APOSC_02550, APOSC_29067, APOSC_28481
OG0002607	TCONS_00055152.p1, TCONS_00055181.p1, TCONS_00027852.p1	APOSC_27404, APOSC_27403
OG0002608	TCONS_00023837.p1	APOSC_19157, APOSC_19158, APOSC_19156
OG0002609	TCONS_00029035.p1	APOSC_09800
OG0002610	TCONS_00008605.p1	APOSC_14574
OG0002611	TCONS_00004066.p1	APOSC_17218
OG0002612	TCONS_00047747.p1	APOSC_14336
OG0002614	TCONS_00017955.p1	APOSC_25792
OG0002615	TCONS_00026882.p1	APOSC_08416, APOSC_13793
OG0002616	TCONS_00027743.p1	APOSC_15906
OG0002617	TCONS_00043160.p1	APOSC_17874
OG0002618	TCONS_00013692.p1	APOSC_15078
OG0002619	TCONS_00028823.p1	APOSC_27703
OG0002620	TCONS_00015581.p1	APOSC_07640
OG0002621	TCONS_00025101.p1, TCONS_00025102.p1, TCONS_00023156.p1, TCONS_00045456.p1, TCONS_00045431.p1, TCONS_00045457.p1, TCONS_00045432.p1, TCONS_00045458.p1, TCONS_00045460.p1, TCONS_00045434.p1, TCONS_00045225.p1, TCONS_00045234.p1, TCONS_00045461.p1, TCONS_00045435.p1, TCONS_00046213.p1	APOSC_16138
OG0002622	TCONS_00043892.p1, TCONS_00043902.p1	APOSC_09572
OG0002624	TCONS_00009152.p1	APOSC_26724
OG0002625	TCONS_00000742.p1	APOSC_17352
OG0002627	TCONS_00033662.p1	APOSC_23695
OG0002628	TCONS_00015492.p1	APOSC_04142, APOSC_05438, APOSC_15276
OG0002629	TCONS_00047518.p1	APOSC_24143
OG0002629	TCONS_00001710.p1	APOSC_28514
OG0002630	TCONS_00006926.p1, TCONS_00017759.p1	APOSC_09827, APOSC_19949, APOSC_08074, APOSC_12011, APOSC_08075, APOSC_02864
OG0002631	TCONS_00000293.p1	APOSC_21107, APOSC_21104, APOSC_21106, APOSC_21105
OG0002632	TCONS_00028955.p1	APOSC_11737
OG0002633	TCONS_00009804.p1	APOSC_07809
OG0002634	TCONS_00028515.p1	APOSC_03369, APOSC_15023
OG0002635	TCONS_00046180.p1	APOSC_02229
OG0002636	TCONS_00012778.p1	APOSC_20531
OG0002637	TCONS_00000794.p1, TCONS_00000786.p1	APOSC_13340
OG0002637	TCONS_00000797.p1, TCONS_00000795.p1, TCONS_00000787.p1	APOSC_12907
OG0002638	TCONS_00023645.p1	APOSC_22253
OG0002639	TCONS_00009797.p1	APOSC_07129, APOSC_07130
OG0002640	TCONS_00047421.p1, TCONS_00047408.p1	APOSC_08159
OG0002640	TCONS_00047424.p1	APOSC_08160
OG0002641	TCONS_00007360.p1	APOSC_10745, APOSC_10744
OG0002642	TCONS_00056643.p1, TCONS_00056642.p1	APOSC_12891
OG0002643	TCONS_00035689.p1, TCONS_00035551.p1	APOSC_27275
OG0002644	TCONS_00044196.p1	APOSC_09983
OG0002645	TCONS_00047832.p1, TCONS_00047846.p1	APOSC_20192
OG0002646	TCONS_00056457.p1	APOSC_09824
OG0002647	TCONS_00017755.p1, TCONS_00026751.p1	APOSC_02164
OG0002648	TCONS_00002157.p1	APOSC_12266
OG0002649	TCONS_00027226.p1	APOSC_18817
OG0002651	TCONS_00010767.p1	APOSC_05782
OG0002652	TCONS_00007635.p1	APOSC_02334, APOSC_02332, APOSC_02331
OG0002653	TCONS_00006738.p1	APOSC_23607
OG0002654	TCONS_00052014.p1	APOSC_12668
OG0002655	TCONS_00030420.p1	APOSC_25432
OG0002656	TCONS_00052428.p1, TCONS_00055307.p1	APOSC_28100
OG0002657	TCONS_00056535.p1	APOSC_11623
OG0002658	TCONS_00023141.p1	APOSC_28874, APOSC_28873
OG0002659	TCONS_00017232.p1	APOSC_14721
OG0002660	TCONS_00048912.p1	APOSC_22857
OG0002661	TCONS_00024795.p1, TCONS_00024755.p1	APOSC_06900
OG0002662	TCONS_00013016.p1	APOSC_10175
OG0002663	TCONS_00022107.p1	APOSC_02672, APOSC_02673
OG0002664	TCONS_00028993.p1	APOSC_27018
OG0002665	TCONS_00006695.p1, TCONS_00006689.p1	APOSC_11029
OG0002666	TCONS_00013352.p1, TCONS_00032472.p1	APOSC_16626
OG0002667	TCONS_00015951.p1	APOSC_02079
OG0002668	TCONS_00009177.p1	APOSC_14298
OG0002669	TCONS_00010762.p1, TCONS_00010419.p1	APOSC_12159
OG0002670	TCONS_00010164.p1	APOSC_15093, APOSC_15094
OG0002671	TCONS_00008833.p1	APOSC_02991
OG0002672	TCONS_00046517.p1	APOSC_09347
OG0002673	TCONS_00026782.p1	APOSC_02620
OG0002674	TCONS_00029780.p1	APOSC_11912, APOSC_22334
OG0002675	TCONS_00007280.p1, TCONS_00007281.p1	APOSC_25498
OG0002676	TCONS_00010952.p1	APOSC_19724, APOSC_19723, APOSC_19722
OG0002677	TCONS_00013321.p1	APOSC_13230, APOSC_13231
OG0002678	TCONS_00043278.p1, TCONS_00043276.p1	APOSC_09823
OG0002679	TCONS_00051947.p1, TCONS_00050858.p1	APOSC_22769
OG0002682	TCONS_00052478.p1	APOSC_20017
OG0002683	TCONS_00054134.p1	APOSC_17393
OG0002685	TCONS_00001020.p1	APOSC_23250
OG0002703	TCONS_00038338.p1, TCONS_00038287.p1	APOSC_08298
OG0002705	TCONS_00053434.p1	APOSC_27917
OG0002706	TCONS_00014277.p1	APOSC_22607
OG0002706	TCONS_00014276.p1	APOSC_25180
OG0002707	TCONS_00011640.p1	APOSC_09149
OG0002708	TCONS_00001336.p1	APOSC_09889
OG0002709	TCONS_00053614.p1, TCONS_00053516.p1, TCONS_00053456.p1	APOSC_02302, APOSC_08703
OG0002710	TCONS_00029431.p1	APOSC_04881
OG0002712	TCONS_00041645.p1	APOSC_21871
OG0002714	TCONS_00022426.p1	APOSC_08292, APOSC_07987
OG0002714	TCONS_00039260.p1, TCONS_00039300.p1, TCONS_00039213.p1	APOSC_12952
OG0002715	TCONS_00049245.p1	APOSC_07749
OG0002716	TCONS_00007711.p1	APOSC_07686, APOSC_07685, APOSC_22741, APOSC_22740, APOSC_06724
OG0002717	TCONS_00042110.p1	APOSC_26112
OG0002718	TCONS_00050365.p1	APOSC_17928
OG0002719	TCONS_00057167.p1	APOSC_02183
OG0002720	TCONS_00008062.p1, TCONS_00010232.p1	APOSC_25207, APOSC_01930, APOSC_01574
OG0002722	TCONS_00011837.p1	APOSC_24653
OG0002723	TCONS_00009848.p1	APOSC_13791
OG0002724	TCONS_00013956.p1, TCONS_00013957.p1	APOSC_06580, APOSC_08637, APOSC_24469
OG0002724	TCONS_00013959.p1	APOSC_08052
OG0002725	TCONS_00022209.p1	APOSC_03842
OG0002727	TCONS_00027122.p1	APOSC_00834
OG0002728	TCONS_00006650.p1, TCONS_00006633.p2	APOSC_24881, APOSC_24880
OG0002729	TCONS_00024186.p1	APOSC_17120
OG0002729	TCONS_00043122.p1	APOSC_21036
OG0002730	TCONS_00002286.p1	APOSC_20847
OG0002731	TCONS_00015586.p1	APOSC_14116
OG0002732	TCONS_00027362.p1	APOSC_19832
OG0002733	TCONS_00037583.p1	APOSC_21694, APOSC_21695, APOSC_21696, APOSC_13518
OG0002736	TCONS_00000152.p1	APOSC_27169
OG0002737	TCONS_00041341.p1, TCONS_00032990.p1, TCONS_00041327.p1	APOSC_20148
OG0002738	TCONS_00013197.p1	APOSC_27997
OG0002739	TCONS_00043001.p1	APOSC_21522
OG0002740	TCONS_00046160.p1	APOSC_21986
OG0002741	TCONS_00028376.p1	APOSC_10646
OG0002742	TCONS_00031180.p1, TCONS_00031206.p1	APOSC_06473
OG0002743	TCONS_00055209.p1	APOSC_09455, APOSC_20408
OG0002744	TCONS_00015439.p1	APOSC_09101
OG0002745	TCONS_00014235.p1	APOSC_11793
OG0002746	TCONS_00039793.p1	APOSC_01382, APOSC_01381, APOSC_13976
OG0002747	TCONS_00016131.p1	APOSC_09247, APOSC_09246
OG0002748	TCONS_00015247.p1	APOSC_07142
OG0002749	TCONS_00034797.p1	APOSC_19739
OG0002750	TCONS_00047460.p1	APOSC_07858
OG0002751	TCONS_00016595.p1	APOSC_25172, APOSC_25173, APOSC_01746
OG0002752	TCONS_00042881.p1	APOSC_17025
OG0002753	TCONS_00047595.p1	APOSC_14782
OG0002754	TCONS_00054318.p1	APOSC_00654
OG0002755	TCONS_00054322.p1	APOSC_24331
OG0002756	TCONS_00006067.p1	APOSC_00629
OG0002757	TCONS_00055221.p1	APOSC_09196
OG0002758	TCONS_00006270.p1	APOSC_28557
OG0002759	TCONS_00002285.p1	APOSC_08155, APOSC_26006
OG0002762	TCONS_00047734.p1	APOSC_01966
OG0002763	TCONS_00055749.p1	APOSC_25811
OG0002764	TCONS_00050931.p1	APOSC_23722
OG0002765	TCONS_00009341.p1	APOSC_10719
OG0002766	TCONS_00049553.p1, TCONS_00049554.p1, TCONS_00004496.p1	APOSC_18534
OG0002767	TCONS_00043030.p1	APOSC_01558
OG0002768	TCONS_00049097.p1	APOSC_27679, APOSC_09606
OG0002769	TCONS_00042280.p1, TCONS_00042232.p1	APOSC_14134
OG0002770	TCONS_00026098.p1	APOSC_13152
OG0002771	TCONS_00011580.p1	APOSC_12088
OG0002772	TCONS_00053759.p1	APOSC_11776
OG0002773	TCONS_00022345.p1, TCONS_00022344.p1	APOSC_24444, APOSC_24443
OG0002774	TCONS_00028627.p1	APOSC_16611
OG0002775	TCONS_00004466.p1	APOSC_06303
OG0002776	TCONS_00029914.p1	APOSC_24108
OG0002777	TCONS_00035943.p1	APOSC_16570
OG0002778	TCONS_00029622.p1	APOSC_26694
OG0002778	TCONS_00028857.p1, TCONS_00013228.p1	APOSC_26693
OG0002779	TCONS_00051889.p1	APOSC_19867
OG0002780	TCONS_00012584.p1	APOSC_04352, APOSC_04353
OG0002781	TCONS_00056768.p1	APOSC_25228
OG0002782	TCONS_00011132.p1	APOSC_25249
OG0002783	TCONS_00053820.p1	APOSC_15644
OG0002784	TCONS_00008354.p1, TCONS_00008352.p1	APOSC_15649, APOSC_08419, APOSC_08418
OG0002785	TCONS_00054448.p1	APOSC_16317, APOSC_23539, APOSC_09069
OG0002786	TCONS_00029566.p1	APOSC_15176
OG0002787	TCONS_00020698.p1	APOSC_14075
OG0002788	TCONS_00038074.p1	APOSC_24414
OG0002789	TCONS_00054494.p1, TCONS_00053396.p1	APOSC_22221, APOSC_04682, APOSC_23595
OG0002790	TCONS_00042475.p1	APOSC_07992
OG0002791	TCONS_00016217.p1	APOSC_17889
OG0002792	TCONS_00020366.p1	APOSC_12192, APOSC_00553
OG0002793	TCONS_00003882.p1	APOSC_11852
OG0002794	TCONS_00015595.p1	APOSC_14778
OG0002795	TCONS_00020221.p1	APOSC_17644
OG0002797	TCONS_00020292.p1, TCONS_00002919.p1	APOSC_25132
OG0002799	TCONS_00004881.p1	APOSC_29104
OG0002811	TCONS_00047302.p1	APOSC_27289
OG0002812	TCONS_00054657.p1	APOSC_16265
OG0002813	TCONS_00014792.p1	APOSC_00547, APOSC_00548
OG0002814	TCONS_00030568.p1	APOSC_26640
OG0002815	TCONS_00000287.p1	APOSC_24991
OG0002816	TCONS_00054308.p1	APOSC_11034
OG0002817	TCONS_00009559.p1	APOSC_12557
OG0002818	TCONS_00049657.p1	APOSC_10685, APOSC_09235
OG0002821	TCONS_00052856.p1	APOSC_25492, APOSC_24189
OG0002822	TCONS_00014245.p1, TCONS_00013412.p1, TCONS_00014423.p1	APOSC_23953
OG0002823	TCONS_00015619.p1	APOSC_14274
OG0002823	TCONS_00027448.p1	APOSC_23025, APOSC_23024
OG0002824	TCONS_00019599.p1	APOSC_02684
OG0002825	TCONS_00024295.p1	APOSC_14629
OG0002826	TCONS_00009663.p1	APOSC_04412
OG0002827	TCONS_00001793.p1	APOSC_15572, APOSC_15573
OG0002828	TCONS_00034310.p1	APOSC_15533
OG0002829	TCONS_00013706.p1	APOSC_23853
OG0002830	TCONS_00010894.p1	APOSC_19694
OG0002831	TCONS_00035950.p1, TCONS_00035945.p1	APOSC_07320
OG0002832	TCONS_00045155.p1	APOSC_21930
OG0002833	TCONS_00014217.p1	APOSC_06494
OG0002834	TCONS_00051206.p1	APOSC_07608
OG0002835	TCONS_00018725.p1, TCONS_00017643.p1	APOSC_05721
OG0002836	TCONS_00052011.p1	APOSC_25241, APOSC_27522, APOSC_27523
OG0002837	TCONS_00042766.p1	APOSC_16955
OG0002838	TCONS_00029902.p1, TCONS_00020903.p1	APOSC_11775
OG0002839	TCONS_00004451.p1	APOSC_10256, APOSC_10257
OG0002840	TCONS_00009182.p1	APOSC_22311
OG0002841	TCONS_00047849.p1	APOSC_00708
OG0002842	TCONS_00054700.p1, TCONS_00054625.p1	APOSC_00373
OG0002843	TCONS_00030426.p1	APOSC_02228
OG0002844	TCONS_00048042.p1	APOSC_05859
OG0002845	TCONS_00049073.p1	APOSC_17164
OG0002846	TCONS_00054878.p1	APOSC_12870, APOSC_12871
OG0002847	TCONS_00006483.p1	APOSC_09996
OG0002848	TCONS_00045223.p1	APOSC_14969
OG0002849	TCONS_00020783.p1	APOSC_01686
OG0002850	TCONS_00051637.p1	APOSC_22244
OG0002851	TCONS_00000274.p1	APOSC_09073
OG0002852	TCONS_00002074.p1, TCONS_00002075.p1, TCONS_00002077.p1, TCONS_00001080.p1, TCONS_00001078.p1	APOSC_08293, APOSC_13262, APOSC_14530, APOSC_24074
OG0002853	TCONS_00029548.p1	APOSC_04889, APOSC_04888
OG0002854	TCONS_00015088.p1, TCONS_00044327.p1	APOSC_13020
OG0002855	TCONS_00004539.p1, TCONS_00001780.p1	APOSC_00431, APOSC_00429
OG0002855	TCONS_00001782.p1	APOSC_00430
OG0002856	TCONS_00028409.p1	APOSC_24171, APOSC_24170
OG0002857	TCONS_00053239.p1	APOSC_08563
OG0002858	TCONS_00007488.p1, TCONS_00007490.p1	APOSC_18350
OG0002859	TCONS_00045579.p1, TCONS_00045580.p1, TCONS_00045581.p1, TCONS_00046896.p1	APOSC_01125
OG0002860	TCONS_00013248.p1	APOSC_00796
OG0002861	TCONS_00025233.p1	APOSC_13861, APOSC_13862
OG0002862	TCONS_00002185.p1	APOSC_00105
OG0002863	TCONS_00053234.p1, TCONS_00053235.p1	APOSC_19712
OG0002864	TCONS_00019063.p1	APOSC_27734
OG0002865	TCONS_00042624.p1	APOSC_18609, APOSC_12512
OG0002866	TCONS_00037598.p1	APOSC_13836
OG0002867	TCONS_00008722.p1	APOSC_23205
OG0002869	TCONS_00051574.p1	APOSC_17761
OG0002870	TCONS_00002023.p1	APOSC_25556, APOSC_25555
OG0002871	TCONS_00013806.p1	APOSC_21458, APOSC_21457
OG0002872	TCONS_00009347.p1	APOSC_24163
OG0002873	TCONS_00014159.p1	APOSC_00132
OG0002874	TCONS_00049627.p1	APOSC_24836, APOSC_24837, APOSC_24835
OG0002875	TCONS_00009978.p1	APOSC_26951
OG0002876	TCONS_00055182.p1, TCONS_00055153.p1, TCONS_00055154.p1	APOSC_27500
OG0002877	TCONS_00027894.p1	APOSC_07709, APOSC_07710
OG0002878	TCONS_00007158.p1	APOSC_01405
OG0002879	TCONS_00001819.p1	APOSC_14729
OG0002880	TCONS_00045912.p1	APOSC_09199, APOSC_09200, APOSC_09197, APOSC_03392
OG0002881	TCONS_00051615.p1	APOSC_23140
OG0002882	TCONS_00051197.p1	APOSC_01308
OG0002883	TCONS_00003183.p1	APOSC_06370
