#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/0.730384848387079.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_2/target.clean..pos
BGpeak16266	Scaffold_13_1_contigs	30782409	30782776	+	0.000	0.000	peak16266
BGpeak16276	Scaffold_13_1_contigs	30840761	30841104	+	0.000	0.000	peak16276
BGpeak16284	Scaffold_13_1_contigs	31036069	31036407	+	0.000	0.000	peak16284
BGpeak16291	Scaffold_13_1_contigs	31183484	31183651	+	0.000	0.000	peak16291
BGpeak16305	Scaffold_13_1_contigs	31249316	31249673	+	0.000	0.000	peak16305
BGpeak16306	Scaffold_13_1_contigs	31271631	31272116	+	0.000	0.000	peak16306
BGpeak16321	Scaffold_13_1_contigs	31353048	31353327	+	0.000	0.000	peak16321
BGpeak16335	Scaffold_13_1_contigs	31458674	31458917	+	0.000	0.000	peak16335
BGpeak16352	Scaffold_13_1_contigs	31838990	31839402	+	0.000	0.000	peak16352
BGpeak16368	Scaffold_13_1_contigs	31921672	31921975	+	0.000	0.000	peak16368
BGpeak16379	Scaffold_13_1_contigs	31990416	31990813	+	0.000	0.000	peak16379
BGpeak16389	Scaffold_13_1_contigs	32084541	32084996	+	0.000	0.000	peak16389
BGpeak16403	Scaffold_13_1_contigs	32445193	32445436	+	0.000	0.000	peak16403
BGpeak16427	Scaffold_13_1_contigs	32589799	32590148	+	0.000	0.000	peak16427
BGpeak16430	Scaffold_13_1_contigs	32593163	32593438	+	0.000	0.000	peak16430
BGpeak16434	Scaffold_13_1_contigs	32642198	32642448	+	0.000	0.000	peak16434
BGpeak16436	Scaffold_13_1_contigs	32643490	32643733	+	0.000	0.000	peak16436
BGpeak16483	Scaffold_13_1_contigs	33249803	33250319	+	0.000	0.000	peak16483
BGpeak16533	Scaffold_13_1_contigs	33722085	33722401	+	0.000	0.000	peak16533
BGpeak16575	Scaffold_13_1_contigs	34238833	34239384	+	0.000	0.000	peak16575
BGpeak16586	Scaffold_13_1_contigs	34343120	34343373	+	0.000	0.000	peak16586
BGpeak16588	Scaffold_13_1_contigs	34345116	34345350	+	0.000	0.000	peak16588
BGpeak51012	Scaffold_22_1_contigs	6878747	6878992	+	0.000	0.000	peak51012
BGpeak51014	Scaffold_22_1_contigs	6882413	6882643	+	0.000	0.000	peak51014
BGpeak51023	Scaffold_22_1_contigs	6947395	6947705	+	0.000	0.000	peak51023
BGpeak51028	Scaffold_22_1_contigs	6977668	6978052	+	0.000	0.000	peak51028
BGpeak16709	Scaffold_13_1_contigs	35368331	35368757	+	0.000	0.000	peak16709
BGpeak16714	Scaffold_13_1_contigs	35407568	35407850	+	0.000	0.000	peak16714
BGpeak16723	Scaffold_13_1_contigs	35565935	35566224	+	0.000	0.000	peak16723
BGpeak16730	Scaffold_13_1_contigs	35594034	35594348	+	0.000	0.000	peak16730
BGpeak16740	Scaffold_13_1_contigs	35642347	35642636	+	0.000	0.000	peak16740
BGpeak51086	Scaffold_22_1_contigs	7585344	7585772	+	0.000	0.000	peak51086
BGpeak16770	Scaffold_13_1_contigs	35815221	35816082	+	0.000	0.000	peak16770
BGpeak51104	Scaffold_22_1_contigs	7916595	7916818	+	0.000	0.000	peak51104
BGpeak51118	Scaffold_22_1_contigs	7982845	7983241	+	0.000	0.000	peak51118
BGpeak51125	Scaffold_22_1_contigs	8105673	8106045	+	0.000	0.000	peak51125
BGpeak16810	Scaffold_13_1_contigs	36109144	36110074	+	0.000	0.000	peak16810
BGpeak16820	Scaffold_13_1_contigs	36169094	36169417	+	0.000	0.000	peak16820
BGpeak16847	Scaffold_13_1_contigs	36420319	36420732	+	0.000	0.000	peak16847
BGpeak16871	Scaffold_13_1_contigs	36699335	36699565	+	0.000	0.000	peak16871
BGpeak51221	Scaffold_22_1_contigs	8990099	8990393	+	0.000	0.000	peak51221
BGpeak16905	Scaffold_13_1_contigs	36889385	36889938	+	0.000	0.000	peak16905
BGpeak51240	Scaffold_22_1_contigs	9216175	9216558	+	0.000	0.000	peak51240
BGpeak51246	Scaffold_22_1_contigs	9248845	9249621	+	0.000	0.000	peak51246
BGpeak51247	Scaffold_22_1_contigs	9250342	9250531	+	0.000	0.000	peak51247
BGpeak16918	Scaffold_13_1_contigs	36990055	36990555	+	0.000	0.000	peak16918
BGpeak16929	Scaffold_13_1_contigs	37079355	37079698	+	0.000	0.000	peak16929
BGpeak16935	Scaffold_13_1_contigs	37125501	37125983	+	0.000	0.000	peak16935
BGpeak16964	Scaffold_13_1_contigs	37232689	37233213	+	0.000	0.000	peak16964
BGpeak16992	Scaffold_13_1_contigs	37404373	37404762	+	0.000	0.000	peak16992
BGpeak51453	Scaffold_22_1_contigs	12224954	12225252	+	0.000	0.000	peak51453
BGpeak51473	Scaffold_22_1_contigs	12363965	12364415	+	0.000	0.000	peak51473
BGpeak51499	Scaffold_22_1_contigs	12554108	12554385	+	0.000	0.000	peak51499
BGpeak51500	Scaffold_22_1_contigs	12560336	12560567	+	0.000	0.000	peak51500
BGpeak51520	Scaffold_22_1_contigs	12666298	12666859	+	0.000	0.000	peak51520
BGpeak51565	Scaffold_22_1_contigs	13249100	13249469	+	0.000	0.000	peak51565
BGpeak51611	Scaffold_22_1_contigs	13603298	13603564	+	0.000	0.000	peak51611
BGpeak51614	Scaffold_22_1_contigs	13628895	13629380	+	0.000	0.000	peak51614
BGpeak51650	Scaffold_22_1_contigs	13854402	13854682	+	0.000	0.000	peak51650
BGpeak51652	Scaffold_22_1_contigs	13895014	13895251	+	0.000	0.000	peak51652
BGpeak51710	Scaffold_22_1_contigs	14215099	14215309	+	0.000	0.000	peak51710
BGpeak51729	Scaffold_22_1_contigs	14286506	14286866	+	0.000	0.000	peak51729
BGpeak51783	Scaffold_22_1_contigs	14998169	14998803	+	0.000	0.000	peak51783
BGpeak51788	Scaffold_22_1_contigs	15061938	15062535	+	0.000	0.000	peak51788
BGpeak51823	Scaffold_22_1_contigs	15223066	15223285	+	0.000	0.000	peak51823
BGpeak51828	Scaffold_22_1_contigs	15239661	15240441	+	0.000	0.000	peak51828
BGpeak51872	Scaffold_22_1_contigs	15582322	15582602	+	0.000	0.000	peak51872
BGpeak51905	Scaffold_22_1_contigs	15859501	15860028	+	0.000	0.000	peak51905
BGpeak51914	Scaffold_22_1_contigs	16104130	16104477	+	0.000	0.000	peak51914
BGpeak51947	Scaffold_22_1_contigs	16498897	16499585	+	0.000	0.000	peak51947
BGpeak51976	Scaffold_22_1_contigs	17015135	17015511	+	0.000	0.000	peak51976
BGpeak69072	Scaffold_6_1_contigs	17404641	17405221	+	0.000	0.000	peak69072
BGpeak69080	Scaffold_6_1_contigs	17433404	17433735	+	0.000	0.000	peak69080
BGpeak69094	Scaffold_6_1_contigs	17641180	17641549	+	0.000	0.000	peak69094
BGpeak69114	Scaffold_6_1_contigs	17980584	17980979	+	0.000	0.000	peak69114
BGpeak69121	Scaffold_6_1_contigs	18179980	18180421	+	0.000	0.000	peak69121
BGpeak69206	Scaffold_6_1_contigs	19625732	19625961	+	0.000	0.000	peak69206
BGpeak69212	Scaffold_6_1_contigs	19662666	19662891	+	0.000	0.000	peak69212
BGpeak69213	Scaffold_6_1_contigs	19675056	19675433	+	0.000	0.000	peak69213
BGpeak69255	Scaffold_6_1_contigs	19991742	19992823	+	0.000	0.000	peak69255
BGpeak69292	Scaffold_6_1_contigs	20394144	20394391	+	0.000	0.000	peak69292
BGpeak69357	Scaffold_6_1_contigs	21181776	21182100	+	0.000	0.000	peak69357
BGpeak69374	Scaffold_6_1_contigs	21382880	21383364	+	0.000	0.000	peak69374
BGpeak69396	Scaffold_6_1_contigs	21479398	21479602	+	0.000	0.000	peak69396
BGpeak69409	Scaffold_6_1_contigs	21536216	21536602	+	0.000	0.000	peak69409
BGpeak69461	Scaffold_6_1_contigs	22118812	22119160	+	0.000	0.000	peak69461
BGpeak69475	Scaffold_6_1_contigs	22294479	22294849	+	0.000	0.000	peak69475
BGpeak69476	Scaffold_6_1_contigs	22361119	22361395	+	0.000	0.000	peak69476
BGpeak69522	Scaffold_6_1_contigs	23090412	23090673	+	0.000	0.000	peak69522
BGpeak69563	Scaffold_6_1_contigs	24158397	24158788	+	0.000	0.000	peak69563
BGpeak69807	Scaffold_6_1_contigs	26905068	26905814	+	0.000	0.000	peak69807
BGpeak69948	Scaffold_6_1_contigs	28216689	28216966	+	0.000	0.000	peak69948
BGpeak69959	Scaffold_6_1_contigs	28293711	28294016	+	0.000	0.000	peak69959
BGpeak17025	Scaffold_13_1_contigs	37721819	37722077	+	0.000	0.000	peak17025
BGpeak17088	Scaffold_13_1_contigs	38123543	38123808	+	0.000	0.000	peak17088
BGpeak17113	Scaffold_13_1_contigs	38344784	38345229	+	0.000	0.000	peak17113
BGpeak17114	Scaffold_13_1_contigs	38345616	38345948	+	0.000	0.000	peak17114
BGpeak17145	Scaffold_13_1_contigs	38524155	38524354	+	0.000	0.000	peak17145
BGpeak17152	Scaffold_13_1_contigs	38551205	38551698	+	0.000	0.000	peak17152
BGpeak17188	Scaffold_13_1_contigs	38818736	38819104	+	0.000	0.000	peak17188
BGpeak17193	Scaffold_13_1_contigs	38844018	38844656	+	0.000	0.000	peak17193
BGpeak17196	Scaffold_13_1_contigs	38856537	38856863	+	0.000	0.000	peak17196
BGpeak17197	Scaffold_13_1_contigs	38868815	38869232	+	0.000	0.000	peak17197
BGpeak17206	Scaffold_13_1_contigs	39017443	39017732	+	0.000	0.000	peak17206
BGpeak17239	Scaffold_13_1_contigs	40276892	40277400	+	0.000	0.000	peak17239
BGpeak17253	Scaffold_13_1_contigs	40361710	40362243	+	0.000	0.000	peak17253
BGpeak17260	Scaffold_13_1_contigs	40449193	40449509	+	0.000	0.000	peak17260
BGpeak17354	Scaffold_13_1_contigs	41778420	41778739	+	0.000	0.000	peak17354
BGpeak17368	Scaffold_13_1_contigs	41869010	41869727	+	0.000	0.000	peak17368
BGpeak17419	Scaffold_14_1_contigs	389410	389625	+	0.000	0.000	peak17419
BGpeak17427	Scaffold_14_1_contigs	525979	526250	+	0.000	0.000	peak17427
BGpeak17437	Scaffold_14_1_contigs	566939	567240	+	0.000	0.000	peak17437
BGpeak17447	Scaffold_14_1_contigs	666463	666827	+	0.000	0.000	peak17447
BGpeak17465	Scaffold_14_1_contigs	779287	779849	+	0.000	0.000	peak17465
BGpeak17498	Scaffold_14_1_contigs	993265	993941	+	0.000	0.000	peak17498
BGpeak17506	Scaffold_14_1_contigs	1051720	1052121	+	0.000	0.000	peak17506
BGpeak17537	Scaffold_14_1_contigs	1268167	1268375	+	0.000	0.000	peak17537
BGpeak17552	Scaffold_14_1_contigs	1461197	1461424	+	0.000	0.000	peak17552
BGpeak17590	Scaffold_14_1_contigs	2200234	2200725	+	0.000	0.000	peak17590
BGpeak17604	Scaffold_14_1_contigs	2428360	2428808	+	0.000	0.000	peak17604
BGpeak17610	Scaffold_14_1_contigs	2463010	2463382	+	0.000	0.000	peak17610
BGpeak17646	Scaffold_14_1_contigs	2878021	2878263	+	0.000	0.000	peak17646
BGpeak17660	Scaffold_14_1_contigs	3073380	3073810	+	0.000	0.000	peak17660
BGpeak17666	Scaffold_14_1_contigs	3095461	3096311	+	0.000	0.000	peak17666
BGpeak52017	Scaffold_22_1_contigs	17979815	17980025	+	0.000	0.000	peak52017
BGpeak52025	Scaffold_22_1_contigs	18013527	18013886	+	0.000	0.000	peak52025
BGpeak52050	Scaffold_22_1_contigs	18144655	18145041	+	0.000	0.000	peak52050
BGpeak52064	Scaffold_22_1_contigs	18231799	18232209	+	0.000	0.000	peak52064
BGpeak17730	Scaffold_14_1_contigs	3638398	3638680	+	0.000	0.000	peak17730
BGpeak17761	Scaffold_14_1_contigs	3750842	3751127	+	0.000	0.000	peak17761
BGpeak17764	Scaffold_14_1_contigs	3779075	3779728	+	0.000	0.000	peak17764
BGpeak17797	Scaffold_14_1_contigs	3888083	3888402	+	0.000	0.000	peak17797
BGpeak52126	Scaffold_22_1_contigs	18619830	18620204	+	0.000	0.000	peak52126
BGpeak52143	Scaffold_22_1_contigs	18719422	18719736	+	0.000	0.000	peak52143
BGpeak17822	Scaffold_14_1_contigs	4012031	4012445	+	0.000	0.000	peak17822
BGpeak17826	Scaffold_14_1_contigs	4029677	4030132	+	0.000	0.000	peak17826
BGpeak52167	Scaffold_22_1_contigs	18825372	18825695	+	0.000	0.000	peak52167
BGpeak52169	Scaffold_22_1_contigs	18831073	18831551	+	0.000	0.000	peak52169
BGpeak17841	Scaffold_14_1_contigs	4254255	4254743	+	0.000	0.000	peak17841
BGpeak17842	Scaffold_14_1_contigs	4256116	4256452	+	0.000	0.000	peak17842
BGpeak17852	Scaffold_14_1_contigs	4305998	4306274	+	0.000	0.000	peak17852
BGpeak17865	Scaffold_14_1_contigs	4343973	4344732	+	0.000	0.000	peak17865
BGpeak17868	Scaffold_14_1_contigs	4371492	4371872	+	0.000	0.000	peak17868
BGpeak17885	Scaffold_14_1_contigs	4403181	4403447	+	0.000	0.000	peak17885
BGpeak17888	Scaffold_14_1_contigs	4408418	4408650	+	0.000	0.000	peak17888
BGpeak17890	Scaffold_14_1_contigs	4410880	4411112	+	0.000	0.000	peak17890
BGpeak52231	Scaffold_22_1_contigs	19180309	19180678	+	0.000	0.000	peak52231
BGpeak52233	Scaffold_22_1_contigs	19237676	19238072	+	0.000	0.000	peak52233
BGpeak17901	Scaffold_14_1_contigs	4461463	4461786	+	0.000	0.000	peak17901
BGpeak17903	Scaffold_14_1_contigs	4463714	4464050	+	0.000	0.000	peak17903
BGpeak52243	Scaffold_22_1_contigs	19357328	19357640	+	0.000	0.000	peak52243
BGpeak52244	Scaffold_22_1_contigs	19358529	19358760	+	0.000	0.000	peak52244
BGpeak17937	Scaffold_14_1_contigs	4706399	4706631	+	0.000	0.000	peak17937
BGpeak17939	Scaffold_14_1_contigs	4707382	4707627	+	0.000	0.000	peak17939
BGpeak17964	Scaffold_14_1_contigs	4904573	4904853	+	0.000	0.000	peak17964
BGpeak17980	Scaffold_14_1_contigs	5082401	5082937	+	0.000	0.000	peak17980
BGpeak17995	Scaffold_14_1_contigs	5134333	5135152	+	0.000	0.000	peak17995
BGpeak17996	Scaffold_14_1_contigs	5135353	5135588	+	0.000	0.000	peak17996
BGpeak17998	Scaffold_14_1_contigs	5166641	5167364	+	0.000	0.000	peak17998
BGpeak52445	Scaffold_22_1_contigs	22261284	22262013	+	0.000	0.000	peak52445
BGpeak52508	Scaffold_22_1_contigs	22527918	22528243	+	0.000	0.000	peak52508
BGpeak52725	Scaffold_22_1_contigs	26447562	26447785	+	0.000	0.000	peak52725
BGpeak52758	Scaffold_22_1_contigs	26947357	26947651	+	0.000	0.000	peak52758
BGpeak52770	Scaffold_22_1_contigs	27066084	27066541	+	0.000	0.000	peak52770
BGpeak52788	Scaffold_22_1_contigs	27182972	27183282	+	0.000	0.000	peak52788
BGpeak52831	Scaffold_22_1_contigs	27721706	27721998	+	0.000	0.000	peak52831
BGpeak52838	Scaffold_22_1_contigs	27777996	27778563	+	0.000	0.000	peak52838
BGpeak52842	Scaffold_22_1_contigs	27809690	27810444	+	0.000	0.000	peak52842
BGpeak52959	Scaffold_22_1_contigs	29225464	29225672	+	0.000	0.000	peak52959
BGpeak52960	Scaffold_22_1_contigs	29251162	29251624	+	0.000	0.000	peak52960
BGpeak52964	Scaffold_22_1_contigs	29287286	29287523	+	0.000	0.000	peak52964
BGpeak18021	Scaffold_14_1_contigs	5298555	5298981	+	0.000	0.000	peak18021
BGpeak18050	Scaffold_14_1_contigs	5472852	5473183	+	0.000	0.000	peak18050
BGpeak18112	Scaffold_14_1_contigs	5823233	5824210	+	0.000	0.000	peak18112
BGpeak18121	Scaffold_14_1_contigs	5915641	5915925	+	0.000	0.000	peak18121
BGpeak18145	Scaffold_14_1_contigs	6059391	6059854	+	0.000	0.000	peak18145
BGpeak18149	Scaffold_14_1_contigs	6084972	6085182	+	0.000	0.000	peak18149
BGpeak18188	Scaffold_14_1_contigs	6521872	6522246	+	0.000	0.000	peak18188
BGpeak18189	Scaffold_14_1_contigs	6522258	6522550	+	0.000	0.000	peak18189
BGpeak18202	Scaffold_14_1_contigs	6694655	6695014	+	0.000	0.000	peak18202
BGpeak18214	Scaffold_14_1_contigs	6818447	6818808	+	0.000	0.000	peak18214
BGpeak18263	Scaffold_14_1_contigs	6977062	6977377	+	0.000	0.000	peak18263
BGpeak18296	Scaffold_14_1_contigs	7449150	7449509	+	0.000	0.000	peak18296
BGpeak18318	Scaffold_14_1_contigs	7636041	7636445	+	0.000	0.000	peak18318
BGpeak18350	Scaffold_14_1_contigs	7916294	7916932	+	0.000	0.000	peak18350
BGpeak18357	Scaffold_14_1_contigs	7975797	7976065	+	0.000	0.000	peak18357
BGpeak18359	Scaffold_14_1_contigs	7993911	7994321	+	0.000	0.000	peak18359
BGpeak18402	Scaffold_14_1_contigs	8299591	8300032	+	0.000	0.000	peak18402
BGpeak18408	Scaffold_14_1_contigs	8330465	8330770	+	0.000	0.000	peak18408
BGpeak18410	Scaffold_14_1_contigs	8333048	8333360	+	0.000	0.000	peak18410
BGpeak18442	Scaffold_14_1_contigs	8567870	8568304	+	0.000	0.000	peak18442
BGpeak18470	Scaffold_14_1_contigs	8942832	8943145	+	0.000	0.000	peak18470
BGpeak18472	Scaffold_14_1_contigs	8978048	8978554	+	0.000	0.000	peak18472
BGpeak18480	Scaffold_14_1_contigs	9013582	9013871	+	0.000	0.000	peak18480
BGpeak18486	Scaffold_14_1_contigs	9049990	9050896	+	0.000	0.000	peak18486
BGpeak18488	Scaffold_14_1_contigs	9051281	9051625	+	0.000	0.000	peak18488
BGpeak18489	Scaffold_14_1_contigs	9055163	9055950	+	0.000	0.000	peak18489
BGpeak18523	Scaffold_14_1_contigs	9234746	9235093	+	0.000	0.000	peak18523
BGpeak18586	Scaffold_14_1_contigs	9596846	9597609	+	0.000	0.000	peak18586
BGpeak18591	Scaffold_14_1_contigs	9637326	9637943	+	0.000	0.000	peak18591
BGpeak18592	Scaffold_14_1_contigs	9638697	9638985	+	0.000	0.000	peak18592
BGpeak18643	Scaffold_14_1_contigs	10007766	10008033	+	0.000	0.000	peak18643
BGpeak18660	Scaffold_14_1_contigs	10206362	10206683	+	0.000	0.000	peak18660
BGpeak53004	Scaffold_22_1_contigs	29839826	29840029	+	0.000	0.000	peak53004
BGpeak53036	Scaffold_22_1_contigs	30022556	30022904	+	0.000	0.000	peak53036
BGpeak53085	Scaffold_22_1_contigs	30619852	30620365	+	0.000	0.000	peak53085
BGpeak18761	Scaffold_14_1_contigs	11090849	11091595	+	0.000	0.000	peak18761
BGpeak18778	Scaffold_14_1_contigs	11198020	11198566	+	0.000	0.000	peak18778
BGpeak18783	Scaffold_14_1_contigs	11277428	11277634	+	0.000	0.000	peak18783
BGpeak53110	Scaffold_22_1_contigs	30709429	30709800	+	0.000	0.000	peak53110
BGpeak18807	Scaffold_14_1_contigs	11496909	11497286	+	0.000	0.000	peak18807
BGpeak18808	Scaffold_14_1_contigs	11512921	11513235	+	0.000	0.000	peak18808
BGpeak18834	Scaffold_14_1_contigs	11681349	11681511	+	0.000	0.000	peak18834
BGpeak18848	Scaffold_14_1_contigs	11770460	11770913	+	0.000	0.000	peak18848
BGpeak18856	Scaffold_14_1_contigs	11918727	11919226	+	0.000	0.000	peak18856
BGpeak18888	Scaffold_14_1_contigs	12147417	12147648	+	0.000	0.000	peak18888
BGpeak53207	Scaffold_22_1_contigs	31898434	31898929	+	0.000	0.000	peak53207
BGpeak53220	Scaffold_22_1_contigs	31960002	31960238	+	0.000	0.000	peak53220
BGpeak53241	Scaffold_22_1_contigs	32048814	32049331	+	0.000	0.000	peak53241
BGpeak53242	Scaffold_22_1_contigs	32050025	32050641	+	0.000	0.000	peak53242
BGpeak18925	Scaffold_14_1_contigs	12550089	12550485	+	0.000	0.000	peak18925
BGpeak18926	Scaffold_14_1_contigs	12550619	12551020	+	0.000	0.000	peak18926
BGpeak18943	Scaffold_14_1_contigs	12769654	12770020	+	0.000	0.000	peak18943
BGpeak18944	Scaffold_14_1_contigs	12770101	12770325	+	0.000	0.000	peak18944
BGpeak18945	Scaffold_14_1_contigs	12770383	12770828	+	0.000	0.000	peak18945
BGpeak18952	Scaffold_14_1_contigs	12853714	12853989	+	0.000	0.000	peak18952
BGpeak53287	Scaffold_22_1_contigs	32378494	32379152	+	0.000	0.000	peak53287
BGpeak18962	Scaffold_14_1_contigs	12887736	12888294	+	0.000	0.000	peak18962
BGpeak18978	Scaffold_14_1_contigs	13128320	13129192	+	0.000	0.000	peak18978
BGpeak18995	Scaffold_14_1_contigs	13272950	13273681	+	0.000	0.000	peak18995
BGpeak53300	Scaffold_22_1_contigs	32431651	32431901	+	0.000	0.000	peak53300
BGpeak53380	Scaffold_22_1_contigs	33020695	33021097	+	0.000	0.000	peak53380
BGpeak53386	Scaffold_22_1_contigs	33116617	33117620	+	0.000	0.000	peak53386
BGpeak53405	Scaffold_22_1_contigs	33198497	33198995	+	0.000	0.000	peak53405
BGpeak53451	Scaffold_22_1_contigs	33571731	33571977	+	0.000	0.000	peak53451
BGpeak53457	Scaffold_22_1_contigs	33696800	33697046	+	0.000	0.000	peak53457
BGpeak53504	Scaffold_22_1_contigs	34419997	34420275	+	0.000	0.000	peak53504
BGpeak53518	Scaffold_22_1_contigs	34525987	34526287	+	0.000	0.000	peak53518
BGpeak53529	Scaffold_22_1_contigs	34651615	34651806	+	0.000	0.000	peak53529
BGpeak53540	Scaffold_22_1_contigs	34733040	34733427	+	0.000	0.000	peak53540
BGpeak53588	Scaffold_22_1_contigs	34953200	34953554	+	0.000	0.000	peak53588
BGpeak53639	Scaffold_23_1_contigs	338280	338793	+	0.000	0.000	peak53639
BGpeak53661	Scaffold_23_1_contigs	2084394	2084806	+	0.000	0.000	peak53661
BGpeak53670	Scaffold_23_1_contigs	2156028	2156357	+	0.000	0.000	peak53670
BGpeak53672	Scaffold_23_1_contigs	2172458	2172851	+	0.000	0.000	peak53672
BGpeak53714	Scaffold_23_1_contigs	2838525	2838905	+	0.000	0.000	peak53714
BGpeak53771	Scaffold_23_1_contigs	4918239	4918496	+	0.000	0.000	peak53771
BGpeak53828	Scaffold_23_1_contigs	5490860	5491217	+	0.000	0.000	peak53828
BGpeak53832	Scaffold_23_1_contigs	5494311	5494617	+	0.000	0.000	peak53832
BGpeak53841	Scaffold_23_1_contigs	5542981	5543300	+	0.000	0.000	peak53841
BGpeak53847	Scaffold_23_1_contigs	5559519	5559745	+	0.000	0.000	peak53847
BGpeak53903	Scaffold_23_1_contigs	5858018	5858246	+	0.000	0.000	peak53903
BGpeak53950	Scaffold_23_1_contigs	6620598	6620903	+	0.000	0.000	peak53950
BGpeak53961	Scaffold_23_1_contigs	7908207	7908557	+	0.000	0.000	peak53961
BGpeak19008	Scaffold_14_1_contigs	13312769	13313162	+	0.000	0.000	peak19008
BGpeak19033	Scaffold_14_1_contigs	13440263	13440490	+	0.000	0.000	peak19033
BGpeak19121	Scaffold_14_1_contigs	14608719	14608993	+	0.000	0.000	peak19121
BGpeak19132	Scaffold_14_1_contigs	14806958	14807513	+	0.000	0.000	peak19132
BGpeak19133	Scaffold_14_1_contigs	14810495	14810732	+	0.000	0.000	peak19133
BGpeak19156	Scaffold_14_1_contigs	14955017	14955277	+	0.000	0.000	peak19156
BGpeak19190	Scaffold_14_1_contigs	15168150	15168445	+	0.000	0.000	peak19190
BGpeak19229	Scaffold_14_1_contigs	15470704	15471355	+	0.000	0.000	peak19229
BGpeak19242	Scaffold_14_1_contigs	15541264	15541882	+	0.000	0.000	peak19242
BGpeak19254	Scaffold_14_1_contigs	15578843	15579192	+	0.000	0.000	peak19254
BGpeak19255	Scaffold_14_1_contigs	15579339	15579522	+	0.000	0.000	peak19255
BGpeak19283	Scaffold_14_1_contigs	15824795	15825159	+	0.000	0.000	peak19283
BGpeak19285	Scaffold_14_1_contigs	15838181	15838587	+	0.000	0.000	peak19285
BGpeak19286	Scaffold_14_1_contigs	15844635	15844922	+	0.000	0.000	peak19286
BGpeak19287	Scaffold_14_1_contigs	15846303	15846552	+	0.000	0.000	peak19287
BGpeak19290	Scaffold_14_1_contigs	16130379	16130814	+	0.000	0.000	peak19290
BGpeak19349	Scaffold_14_1_contigs	17241982	17242318	+	0.000	0.000	peak19349
BGpeak19372	Scaffold_14_1_contigs	17569004	17569496	+	0.000	0.000	peak19372
BGpeak19448	Scaffold_14_1_contigs	18044804	18045276	+	0.000	0.000	peak19448
BGpeak19502	Scaffold_14_1_contigs	18323229	18323591	+	0.000	0.000	peak19502
BGpeak19506	Scaffold_14_1_contigs	18342672	18343084	+	0.000	0.000	peak19506
BGpeak19541	Scaffold_14_1_contigs	18463092	18463405	+	0.000	0.000	peak19541
BGpeak19545	Scaffold_14_1_contigs	18486846	18487202	+	0.000	0.000	peak19545
BGpeak19606	Scaffold_14_1_contigs	19012851	19013376	+	0.000	0.000	peak19606
BGpeak19618	Scaffold_14_1_contigs	19050960	19051186	+	0.000	0.000	peak19618
BGpeak19643	Scaffold_14_1_contigs	19208921	19209464	+	0.000	0.000	peak19643
BGpeak19691	Scaffold_14_1_contigs	19519622	19519985	+	0.000	0.000	peak19691
BGpeak54056	Scaffold_23_1_contigs	8780278	8780554	+	0.000	0.000	peak54056
BGpeak54075	Scaffold_23_1_contigs	9058712	9059087	+	0.000	0.000	peak54075
BGpeak19750	Scaffold_14_1_contigs	20227748	20228199	+	0.000	0.000	peak19750
BGpeak19774	Scaffold_14_1_contigs	20470688	20470904	+	0.000	0.000	peak19774
BGpeak19795	Scaffold_14_1_contigs	20566740	20567100	+	0.000	0.000	peak19795
BGpeak54129	Scaffold_23_1_contigs	10381732	10381995	+	0.000	0.000	peak54129
BGpeak19815	Scaffold_14_1_contigs	20630537	20630744	+	0.000	0.000	peak19815
BGpeak19816	Scaffold_14_1_contigs	20630919	20631342	+	0.000	0.000	peak19816
BGpeak19850	Scaffold_14_1_contigs	20754031	20754308	+	0.000	0.000	peak19850
BGpeak19876	Scaffold_14_1_contigs	20874371	20874682	+	0.000	0.000	peak19876
BGpeak19915	Scaffold_14_1_contigs	21214533	21214882	+	0.000	0.000	peak19915
BGpeak19927	Scaffold_14_1_contigs	21303614	21303830	+	0.000	0.000	peak19927
BGpeak19928	Scaffold_14_1_contigs	21305032	21305761	+	0.000	0.000	peak19928
BGpeak19940	Scaffold_14_1_contigs	21496872	21497206	+	0.000	0.000	peak19940
BGpeak19953	Scaffold_14_1_contigs	21553909	21554220	+	0.000	0.000	peak19953
BGpeak19963	Scaffold_14_1_contigs	21593520	21593720	+	0.000	0.000	peak19963
BGpeak19987	Scaffold_14_1_contigs	22004496	22004696	+	0.000	0.000	peak19987
BGpeak54350	Scaffold_23_1_contigs	16093641	16094165	+	0.000	0.000	peak54350
BGpeak54362	Scaffold_23_1_contigs	16410303	16410748	+	0.000	0.000	peak54362
BGpeak105	Scaffold_10_1_contigs	1397628	1397996	+	0.000	0.000	peak105
BGpeak106	Scaffold_10_1_contigs	1415426	1415838	+	0.000	0.000	peak106
BGpeak54554	Scaffold_23_1_contigs	18601294	18601780	+	0.000	0.000	peak54554
BGpeak196	Scaffold_10_1_contigs	2274660	2275093	+	0.000	0.000	peak196
