TCONS_00019737	STRPU_22262
TCONS_00008833	STRPU_25869
TCONS_00046517	STRPU_08057
TCONS_00026782	STRPU_09688
TCONS_00029780	STRPU_27427
TCONS_00010952	STRPU_21826
TCONS_00013321	STRPU_08818
TCONS_00054134	STRPU_18999
TCONS_00014276	STRPU_08180
TCONS_00011640	STRPU_21211
TCONS_00001336	STRPU_17906
TCONS_00029431	STRPU_26520
TCONS_00041645	STRPU_05441
TCONS_00021380	STRPU_06718
TCONS_00022426	STRPU_05988
TCONS_00049245	STRPU_22385
TCONS_00007711	STRPU_26166
TCONS_00042110	STRPU_05918
TCONS_00050365	STRPU_11192
TCONS_00057167	STRPU_13470
TCONS_00008062	STRPU_25908
TCONS_00014473	STRPU_08651
TCONS_00011837	STRPU_20668
TCONS_00009848	STRPU_20955
TCONS_00013959	STRPU_09267
TCONS_00031105	STRPU_04170
TCONS_00027122	STRPU_10022
TCONS_00024186	STRPU_04189
TCONS_00043122	STRPU_05017
TCONS_00015586	STRPU_20144
TCONS_00027362	STRPU_09513
TCONS_00000152	STRPU_17137
TCONS_00013197	STRPU_08211
TCONS_00043001	STRPU_05782
TCONS_00046160	STRPU_07027
TCONS_00028376	STRPU_26498
TCONS_00015439	STRPU_20203
TCONS_00039793	STRPU_02712
TCONS_00016131	STRPU_19987
TCONS_00015247	STRPU_20060
TCONS_00034797	STRPU_03742
TCONS_00047595	STRPU_23629
TCONS_00054318	STRPU_19146
TCONS_00048920	STRPU_22617
TCONS_00006067	STRPU_15483
TCONS_00055221	STRPU_16016
TCONS_00010302	STRPU_22391
TCONS_00047734	STRPU_23512
TCONS_00009341	STRPU_25983
TCONS_00043030	STRPU_05363
TCONS_00049097	STRPU_22600
TCONS_00026098	STRPU_09918
TCONS_00011580	STRPU_21371
TCONS_00053759	STRPU_18998
TCONS_00028627	STRPU_27389
TCONS_00029914	STRPU_04138
TCONS_00029622	STRPU_27395
TCONS_00051889	STRPU_11212
TCONS_00012584	STRPU_08346
TCONS_00056768	STRPU_13462
TCONS_00011132	STRPU_21282
TCONS_00029566	STRPU_27079
TCONS_00020698	STRPU_26221
TCONS_00042475	STRPU_05011
TCONS_00020366	STRPU_22603
TCONS_00003882	STRPU_22931
TCONS_00020221	STRPU_22527
TCONS_00004881	STRPU_15407
TCONS_00047302	STRPU_22005
TCONS_00054657	STRPU_18819
TCONS_00014792	STRPU_26244
TCONS_00030568	STRPU_04449
TCONS_00000287	STRPU_17937
TCONS_00009559	STRPU_20552
TCONS_00052856	STRPU_18790
TCONS_00015619	STRPU_19510
TCONS_00019599	STRPU_22435
TCONS_00024295	STRPU_12448
TCONS_00009663	STRPU_21882
TCONS_00034310	STRPU_03094
TCONS_00014217	STRPU_08236
TCONS_00042766	STRPU_05330
TCONS_00004451	STRPU_25051
TCONS_00009182	STRPU_25341
TCONS_00047849	STRPU_23168
TCONS_00030426	STRPU_03092
TCONS_00048042	STRPU_22625
TCONS_00054878	STRPU_05895
TCONS_00000274	STRPU_17907
TCONS_00029548	STRPU_26926
TCONS_00028409	STRPU_27018
TCONS_00053239	STRPU_18184
TCONS_00025233	STRPU_12452
TCONS_00002185	STRPU_17983
TCONS_00053235	STRPU_19342
TCONS_00042624	STRPU_25424
TCONS_00037598	STRPU_11829
TCONS_00008722	STRPU_25245
TCONS_00051574	STRPU_10919
TCONS_00002023	STRPU_16894
TCONS_00013806	STRPU_12832
TCONS_00036247	STRPU_11740
TCONS_00009347	STRPU_25418
TCONS_00014159	STRPU_08691
TCONS_00049627	STRPU_22380
TCONS_00009978	STRPU_21831
TCONS_00027894	STRPU_27251
TCONS_00001819	STRPU_18050
TCONS_00051615	STRPU_10663
TCONS_00051197	STRPU_11176
TCONS_00003183	STRPU_24957
TCONS_00036357	STRPU_24464
TCONS_00036592	STRPU_23549
TCONS_00014583	STRPU_08987
TCONS_00014580	STRPU_08989
TCONS_00049306	STRPU_22675
TCONS_00007836	STRPU_25509
TCONS_00053738	STRPU_18851
TCONS_00010576	STRPU_21472
TCONS_00029819	STRPU_26434
TCONS_00021246	STRPU_06711
TCONS_00051403	STRPU_10901
TCONS_00020534	STRPU_22201
TCONS_00029824	STRPU_27158
TCONS_00001145	STRPU_17220
TCONS_00050785	STRPU_10819
TCONS_00028502	STRPU_27080
TCONS_00055243	STRPU_14008
TCONS_00047561	STRPU_22399
TCONS_00026143	STRPU_09561
TCONS_00056620	STRPU_13354
TCONS_00020490	STRPU_25487
TCONS_00054595	STRPU_19092
TCONS_00029838	STRPU_26361
TCONS_00025977	STRPU_09603
TCONS_00018459	STRPU_25066
TCONS_00028061	STRPU_26962
TCONS_00004135	STRPU_24156
TCONS_00016891	STRPU_24181
TCONS_00014445	STRPU_09008
TCONS_00042673	STRPU_05886
TCONS_00023913	STRPU_12371
TCONS_00011898	STRPU_21881
TCONS_00029297	STRPU_26736
TCONS_00022513	STRPU_06043
TCONS_00010958	STRPU_21480
TCONS_00011734	STRPU_24844
TCONS_00013946	STRPU_08505
TCONS_00013728	STRPU_08258
TCONS_00016414	STRPU_20155
TCONS_00000180	STRPU_17604
TCONS_00055983	STRPU_13535
TCONS_00048192	STRPU_23244
TCONS_00016006	STRPU_21622
TCONS_00028969	STRPU_27347
TCONS_00004747	STRPU_15051
TCONS_00010996	STRPU_21839
TCONS_00009178	STRPU_26025
TCONS_00042833	STRPU_04999
TCONS_00026946	STRPU_10336
TCONS_00056009	STRPU_13938
TCONS_00049575	STRPU_22387
TCONS_00008401	STRPU_25932
TCONS_00049228	STRPU_22653
TCONS_00021746	STRPU_06052
TCONS_00022351	STRPU_06160
TCONS_00002698	STRPU_24021
TCONS_00056726	STRPU_13545
TCONS_00046653	STRPU_08037
TCONS_00053819	STRPU_18621
TCONS_00003466	STRPU_21610
TCONS_00053186	STRPU_18848
TCONS_00017797	STRPU_03103
TCONS_00044235	STRPU_04936
TCONS_00018508	STRPU_24788
TCONS_00041684	STRPU_05410
TCONS_00025399	STRPU_12917
TCONS_00042596	STRPU_05028
TCONS_00011573	STRPU_27351
TCONS_00050470	STRPU_10596
TCONS_00044903	STRPU_07785
TCONS_00018446	STRPU_24061
TCONS_00044915	STRPU_07523
TCONS_00055499	STRPU_16810
TCONS_00004052	STRPU_25010
TCONS_00027563	STRPU_09936
TCONS_00000889	STRPU_18122
TCONS_00014973	STRPU_20310
TCONS_00029796	STRPU_26340
TCONS_00054889	STRPU_13359
TCONS_00042430	STRPU_04974
TCONS_00021219	STRPU_05977
TCONS_00009304	STRPU_25876
TCONS_00026476	STRPU_09302
TCONS_00022396	STRPU_05961
TCONS_00054310	STRPU_19330
TCONS_00021522	STRPU_06124
TCONS_00000638	STRPU_17530
TCONS_00000589	STRPU_17293
TCONS_00017801	STRPU_24724
TCONS_00010070	STRPU_21307
TCONS_00009277	STRPU_25347
TCONS_00047299	STRPU_23254
TCONS_00032013	STRPU_22511
TCONS_00027360	STRPU_09682
TCONS_00048899	STRPU_23989
TCONS_00008081	STRPU_25415
TCONS_00042477	STRPU_04945
TCONS_00012670	STRPU_08797
TCONS_00011470	STRPU_20765
TCONS_00029793	STRPU_26570
TCONS_00016010	STRPU_19593
TCONS_00017184	STRPU_24565
TCONS_00013562	STRPU_08503
TCONS_00007437	STRPU_25358
TCONS_00035993	STRPU_12185
TCONS_00014595	STRPU_08990
TCONS_00030053	STRPU_04029
TCONS_00011587	STRPU_20444
TCONS_00028290	STRPU_26735
TCONS_00020273	STRPU_23100
TCONS_00041056	STRPU_02657
TCONS_00030230	STRPU_04074
TCONS_00028552	STRPU_26433
TCONS_00009581	STRPU_20719
TCONS_00005423	STRPU_15080
TCONS_00039975	STRPU_02899
TCONS_00010397	STRPU_20645
TCONS_00006238	STRPU_14558
TCONS_00006397	STRPU_14819
TCONS_00005152	STRPU_15359
TCONS_00008606	STRPU_25662
TCONS_00011843	STRPU_20819
TCONS_00010930	STRPU_20970
TCONS_00050755	STRPU_11161
TCONS_00028144	STRPU_27000
TCONS_00029198	STRPU_26955
TCONS_00028047	STRPU_26953
TCONS_00000595	STRPU_17154
TCONS_00014971	STRPU_19761
TCONS_00026561	STRPU_09368
TCONS_00011185	STRPU_21583
TCONS_00020486	STRPU_25230
TCONS_00007590	STRPU_25878
TCONS_00014093	STRPU_08527
TCONS_00043932	STRPU_05197
TCONS_00002576	STRPU_24600
TCONS_00026054	STRPU_10206
TCONS_00011327	STRPU_20589
TCONS_00029492	STRPU_26676
TCONS_00044053	STRPU_05342
TCONS_00002241	STRPU_06042
TCONS_00053814	STRPU_18714
TCONS_00003127	STRPU_24658
TCONS_00012175	STRPU_21387
TCONS_00031402	STRPU_04747
TCONS_00012251	STRPU_08188
TCONS_00007597	STRPU_25667
TCONS_00020630	STRPU_23390
TCONS_00031430	STRPU_04863
TCONS_00036463	STRPU_11828
TCONS_00054634	STRPU_18755
TCONS_00027939	STRPU_27340
TCONS_00001707	STRPU_17091
TCONS_00022403	STRPU_06138
TCONS_00012666	STRPU_08798
TCONS_00021731	STRPU_06595
TCONS_00054865	STRPU_22302
TCONS_00045357	STRPU_07570
TCONS_00030468	STRPU_04422
TCONS_00041693	STRPU_05884
TCONS_00028178	STRPU_26398
TCONS_00042722	STRPU_05811
TCONS_00048913	STRPU_23521
TCONS_00014945	STRPU_20307
TCONS_00004511	STRPU_21290
TCONS_00053417	STRPU_18366
TCONS_00022948	STRPU_05952
TCONS_00000598	STRPU_17156
TCONS_00008423	STRPU_25242
TCONS_00008858	STRPU_08794
TCONS_00019205	STRPU_22186
TCONS_00026520	STRPU_09523
TCONS_00045218	STRPU_07608
TCONS_00043599	STRPU_08533
TCONS_00049408	STRPU_22687
TCONS_00029442	STRPU_26344
TCONS_00046236	STRPU_07632
TCONS_00007188	STRPU_26207
TCONS_00003543	STRPU_20878
TCONS_00029368	STRPU_26823
TCONS_00010837	STRPU_21153
TCONS_00020100	STRPU_22937
TCONS_00030717	STRPU_04547
TCONS_00054519	STRPU_18760
TCONS_00018872	STRPU_24777
TCONS_00049250	STRPU_23170
TCONS_00031423	STRPU_04175
TCONS_00008149	STRPU_26201
TCONS_00013521	STRPU_08663
TCONS_00043871	STRPU_05318
TCONS_00009692	STRPU_21049
TCONS_00020755	STRPU_25632
TCONS_00049210	STRPU_22845
TCONS_00010775	STRPU_20470
TCONS_00041744	STRPU_05246
TCONS_00021791	STRPU_06114
TCONS_00027650	STRPU_09679
TCONS_00049262	STRPU_23176
TCONS_00013948	STRPU_08482
TCONS_00043817	STRPU_05660
TCONS_00044248	STRPU_25492
TCONS_00015060	STRPU_19995
TCONS_00005261	STRPU_14374
TCONS_00005079	STRPU_15042
TCONS_00010779	STRPU_21512
TCONS_00019456	STRPU_22259
TCONS_00027108	STRPU_00141
TCONS_00043866	STRPU_05740
TCONS_00053494	STRPU_19094
TCONS_00030954	STRPU_04486
TCONS_00010442	STRPU_21624
TCONS_00052730	STRPU_02452
TCONS_00031062	STRPU_04904
TCONS_00018873	STRPU_24871
TCONS_00018844	STRPU_24433
TCONS_00017532	STRPU_24567
TCONS_00014439	STRPU_09007
TCONS_00048242	STRPU_23527
TCONS_00046681	STRPU_07210
TCONS_00008132	STRPU_25433
TCONS_00031296	STRPU_04053
TCONS_00028960	STRPU_27339
TCONS_00006506	STRPU_15371
TCONS_00011485	STRPU_20823
TCONS_00014647	STRPU_20291
TCONS_00017094	STRPU_24554
TCONS_00003609	STRPU_21771
TCONS_00006521	STRPU_15384
TCONS_00022739	STRPU_06152
TCONS_00031349	STRPU_04134
TCONS_00026252	STRPU_09879
TCONS_00011047	STRPU_21285
TCONS_00043774	STRPU_05653
TCONS_00037083	STRPU_12256
TCONS_00027072	STRPU_09309
TCONS_00030861	STRPU_04619
TCONS_00008422	STRPU_25243
TCONS_00053297	STRPU_18382
TCONS_00023122	STRPU_12932
TCONS_00006819	STRPU_14745
TCONS_00024085	STRPU_12349
TCONS_00020044	STRPU_23796
TCONS_00020620	STRPU_22039
TCONS_00052234	STRPU_10904
TCONS_00009705	STRPU_21082
TCONS_00014589	STRPU_08299
TCONS_00019998	STRPU_22083
TCONS_00036037	STRPU_23105
TCONS_00040540	STRPU_03427
TCONS_00022982	STRPU_12647
TCONS_00013866	STRPU_08669
TCONS_00029551	STRPU_27213
TCONS_00028995	STRPU_21596
TCONS_00043444	STRPU_04993
TCONS_00036739	STRPU_11803
TCONS_00035290	STRPU_03710
TCONS_00057200	STRPU_13834
TCONS_00021164	STRPU_06151
TCONS_00031599	STRPU_22971
TCONS_00010051	STRPU_20684
TCONS_00005722	STRPU_15490
TCONS_00022916	STRPU_06448
TCONS_00042109	STRPU_05917
TCONS_00047900	STRPU_23175
TCONS_00043703	STRPU_05359
TCONS_00049275	STRPU_23990
TCONS_00007007	STRPU_25380
TCONS_00002411	STRPU_18049
TCONS_00005573	STRPU_15285
TCONS_00055264	STRPU_21218
TCONS_00013273	STRPU_08652
TCONS_00018135	STRPU_25059
TCONS_00044748	STRPU_07419
TCONS_00011141	STRPU_21409
TCONS_00009899	STRPU_21209
TCONS_00012311	STRPU_08415
TCONS_00016466	STRPU_19515
TCONS_00028699	STRPU_27335
TCONS_00011334	STRPU_21792
TCONS_00043524	STRPU_05425
TCONS_00018879	STRPU_03744
TCONS_00018276	STRPU_24367
TCONS_00048082	STRPU_22836
TCONS_00031009	STRPU_04672
TCONS_00032810	STRPU_22101
TCONS_00001225	STRPU_17601
TCONS_00026217	STRPU_10374
TCONS_00046419	STRPU_07310
TCONS_00017830	STRPU_24792
TCONS_00031295	STRPU_04886
TCONS_00025636	STRPU_19324
TCONS_00045498	STRPU_07616
TCONS_00042095	STRPU_05365
TCONS_00034974	STRPU_03308
TCONS_00018101	STRPU_24846
TCONS_00017602	STRPU_05492
TCONS_00052580	STRPU_18507
TCONS_00004748	STRPU_14905
TCONS_00008629	STRPU_26126
TCONS_00042743	STRPU_05341
TCONS_00052832	STRPU_19336
TCONS_00056773	STRPU_13552
TCONS_00051123	STRPU_10961
TCONS_00008128	STRPU_25664
TCONS_00027853	STRPU_26830
TCONS_00004749	STRPU_14597
TCONS_00055574	STRPU_13821
TCONS_00047997	STRPU_22096
TCONS_00042609	STRPU_05774
TCONS_00027677	STRPU_10277
TCONS_00007976	STRPU_26026
TCONS_00057255	STRPU_13946
TCONS_00003471	STRPU_20485
TCONS_00042336	STRPU_05389
TCONS_00051275	STRPU_11145
TCONS_00050096	STRPU_11329
TCONS_00038686	STRPU_22611
TCONS_00011200	STRPU_21377
TCONS_00055604	STRPU_13249
TCONS_00003662	STRPU_25170
TCONS_00010091	STRPU_20597
TCONS_00051905	STRPU_10739
TCONS_00048487	STRPU_22386
TCONS_00045108	STRPU_08040
TCONS_00044141	STRPU_05821
TCONS_00019206	STRPU_22523
TCONS_00040372	STRPU_02732
TCONS_00018913	STRPU_25471
TCONS_00055790	STRPU_16716
TCONS_00013272	STRPU_09297
TCONS_00025320	STRPU_12469
TCONS_00027368	STRPU_09626
TCONS_00015339	STRPU_20147
TCONS_00027833	STRPU_10274
TCONS_00026112	STRPU_09335
TCONS_00046619	STRPU_08012
TCONS_00014687	STRPU_20157
TCONS_00029710	STRPU_27128
TCONS_00010190	STRPU_20500
TCONS_00018209	STRPU_24859
TCONS_00026983	STRPU_09624
TCONS_00005329	STRPU_14841
TCONS_00049703	STRPU_23349
TCONS_00008075	STRPU_26236
TCONS_00006509	STRPU_14812
TCONS_00009130	STRPU_25516
TCONS_00019459	STRPU_22045
TCONS_00005625	STRPU_14245
TCONS_00030567	STRPU_04470
TCONS_00049811	STRPU_22683
TCONS_00029425	STRPU_26822
TCONS_00007927	STRPU_25452
TCONS_00056829	STRPU_13952
TCONS_00012634	STRPU_08310
TCONS_00015406	STRPU_20365
TCONS_00054640	STRPU_19046
TCONS_00049702	STRPU_01981
TCONS_00043918	STRPU_05456
TCONS_00050642	STRPU_11446
TCONS_00002996	STRPU_24928
TCONS_00021203	STRPU_06634
TCONS_00028245	STRPU_26819
TCONS_00021339	STRPU_06506
TCONS_00051362	STRPU_11322
TCONS_00010384	STRPU_21224
TCONS_00052228	STRPU_11434
TCONS_00030553	STRPU_04873
TCONS_00011609	STRPU_21350
TCONS_00003511	STRPU_21025
TCONS_00004132	STRPU_24148
TCONS_00048583	STRPU_23157
TCONS_00042488	STRPU_05770
TCONS_00029784	STRPU_26839
TCONS_00027854	STRPU_27138
TCONS_00009686	STRPU_21139
TCONS_00027915	STRPU_26514
TCONS_00045964	STRPU_07527
TCONS_00045395	STRPU_08068
TCONS_00020700	STRPU_25673
TCONS_00000200	STRPU_17785
TCONS_00032273	STRPU_23985
TCONS_00003686	STRPU_24909
TCONS_00030797	STRPU_04268
TCONS_00029645	STRPU_26719
TCONS_00026939	STRPU_09909
TCONS_00014351	STRPU_08809
TCONS_00000153	STRPU_17282
TCONS_00054343	STRPU_19225
TCONS_00017789	STRPU_24398
TCONS_00030595	STRPU_11705
TCONS_00009725	STRPU_20705
TCONS_00007072	STRPU_26095
TCONS_00033332	STRPU_22192
TCONS_00010756	STRPU_21873
TCONS_00047294	STRPU_23693
TCONS_00012511	STRPU_08308
TCONS_00057248	STRPU_26521
TCONS_00035985	STRPU_11800
TCONS_00012360	STRPU_08820
TCONS_00045362	STRPU_24397
TCONS_00004464	STRPU_21023
TCONS_00035988	STRPU_12263
TCONS_00015043	STRPU_19455
TCONS_00000585	STRPU_17774
TCONS_00001097	STRPU_17764
TCONS_00045793	STRPU_07731
TCONS_00050423	STRPU_11467
TCONS_00017571	STRPU_24884
TCONS_00003037	STRPU_24139
TCONS_00054919	STRPU_16621
TCONS_00009979	STRPU_21833
TCONS_00015463	STRPU_20141
TCONS_00052910	STRPU_19147
TCONS_00016021	STRPU_19719
TCONS_00027342	STRPU_10330
TCONS_00011687	STRPU_20490
TCONS_00021737	STRPU_05954
TCONS_00052651	STRPU_18985
TCONS_00002113	STRPU_17084
TCONS_00056575	STRPU_22673
TCONS_00013945	STRPU_08163
TCONS_00024141	STRPU_12532
TCONS_00019755	STRPU_22532
TCONS_00000185	STRPU_18134
TCONS_00047885	STRPU_22977
TCONS_00046166	STRPU_07517
TCONS_00049131	STRPU_23161
TCONS_00057226	STRPU_15768
TCONS_00012646	STRPU_08790
TCONS_00010281	STRPU_20502
TCONS_00046388	STRPU_07722
TCONS_00033664	STRPU_22011
TCONS_00012749	STRPU_08506
TCONS_00009338	STRPU_25294
TCONS_00046050	STRPU_07021
TCONS_00008637	STRPU_26021
TCONS_00014140	STRPU_08361
TCONS_00013177	STRPU_08673
TCONS_00012499	STRPU_08270
TCONS_00021938	STRPU_06113
TCONS_00022119	STRPU_06748
TCONS_00049781	STRPU_23591
TCONS_00038389	STRPU_03798
TCONS_00015861	STRPU_20204
TCONS_00012280	STRPU_08093
TCONS_00030928	STRPU_04114
TCONS_00041620	STRPU_04942
TCONS_00043382	STRPU_05891
TCONS_00050555	STRPU_11207
TCONS_00011083	STRPU_20778
TCONS_00029649	STRPU_27077
TCONS_00055406	STRPU_16499
TCONS_00017834	STRPU_24666
TCONS_00027692	STRPU_10012
TCONS_00006654	STRPU_14827
TCONS_00015781	STRPU_20403
TCONS_00041768	STRPU_20384
TCONS_00047965	STRPU_23140
TCONS_00018072	STRPU_24475
TCONS_00043960	STRPU_05030
TCONS_00013327	STRPU_08087
TCONS_00042726	STRPU_05727
TCONS_00015241	STRPU_19903
TCONS_00056576	STRPU_26799
TCONS_00028970	STRPU_27219
TCONS_00004661	STRPU_14394
TCONS_00027628	STRPU_10200
TCONS_00001462	STRPU_19484
TCONS_00014970	STRPU_19765
TCONS_00000960	STRPU_17743
TCONS_00032794	STRPU_22235
TCONS_00020658	STRPU_22104
TCONS_00029018	STRPU_26673
TCONS_00018586	STRPU_24429
TCONS_00013066	STRPU_09243
TCONS_00013404	STRPU_09242
TCONS_00011927	STRPU_20968
TCONS_00017915	STRPU_23995
TCONS_00003958	STRPU_24611
TCONS_00020265	STRPU_22604
TCONS_00026709	STRPU_10014
TCONS_00011878	STRPU_21449
TCONS_00003872	STRPU_25046
TCONS_00050625	STRPU_10594
TCONS_00006031	STRPU_14352
TCONS_00052093	STRPU_11352
TCONS_00029673	STRPU_26807
TCONS_00049628	STRPU_22393
TCONS_00028211	STRPU_26896
TCONS_00020852	STRPU_06845
TCONS_00008643	STRPU_25867
TCONS_00019247	STRPU_22886
TCONS_00046675	STRPU_07351
TCONS_00003927	STRPU_25179
TCONS_00030695	STRPU_04757
TCONS_00052636	STRPU_17913
TCONS_00011425	STRPU_20996
TCONS_00014845	STRPU_20332
TCONS_00013387	STRPU_09912
TCONS_00021035	STRPU_06593
TCONS_00010847	STRPU_20822
TCONS_00033299	STRPU_23136
TCONS_00036248	STRPU_11701
TCONS_00029119	STRPU_26939
TCONS_00007988	STRPU_26189
TCONS_00001878	STRPU_16982
TCONS_00016777	STRPU_24667
TCONS_00009015	STRPU_26148
TCONS_00021210	STRPU_06949
TCONS_00008484	STRPU_26241
TCONS_00030934	STRPU_04601
TCONS_00005197	STRPU_14836
TCONS_00000854	STRPU_17479
TCONS_00017320	STRPU_24499
TCONS_00006760	STRPU_14530
TCONS_00008035	STRPU_25726
TCONS_00036253	STRPU_11790
TCONS_00012638	STRPU_08493
TCONS_00024837	STRPU_13334
TCONS_00054921	STRPU_15755
TCONS_00047268	STRPU_23156
TCONS_00008292	STRPU_26066
TCONS_00026626	STRPU_10312
TCONS_00000187	STRPU_17909
TCONS_00048927	STRPU_21913
TCONS_00002163	STRPU_10724
TCONS_00045502	STRPU_07574
TCONS_00029066	STRPU_26716
TCONS_00025621	STRPU_12909
TCONS_00027376	STRPU_09832
TCONS_00027772	STRPU_09926
TCONS_00026177	STRPU_09826
TCONS_00036172	STRPU_12187
TCONS_00036173	STRPU_12188
TCONS_00038206	STRPU_11840
TCONS_00044129	STRPU_05378
TCONS_00044096	STRPU_05331
TCONS_00019641	STRPU_25510
TCONS_00030617	STRPU_04451
TCONS_00014849	STRPU_20127
TCONS_00037977	STRPU_12093
TCONS_00018472	STRPU_24706
TCONS_00043323	STRPU_05218
TCONS_00011049	STRPU_21355
TCONS_00006276	STRPU_14715
TCONS_00040867	STRPU_03433
TCONS_00010889	STRPU_20556
TCONS_00012148	STRPU_21325
TCONS_00054890	STRPU_16146
TCONS_00054345	STRPU_19148
TCONS_00027244	STRPU_09870
TCONS_00053661	STRPU_18380
TCONS_00054891	STRPU_16841
TCONS_00005125	STRPU_14536
TCONS_00049328	STRPU_23298
TCONS_00024143	STRPU_06670
TCONS_00022627	STRPU_06482
TCONS_00021521	STRPU_06472
TCONS_00009288	STRPU_25909
TCONS_00002583	STRPU_24617
TCONS_00054882	STRPU_13511
TCONS_00030295	STRPU_04568
TCONS_00012834	STRPU_08815
TCONS_00011023	STRPU_21388
TCONS_00021570	STRPU_06807
TCONS_00011608	STRPU_21510
TCONS_00009453	STRPU_25661
TCONS_00021625	STRPU_06495
TCONS_00021437	STRPU_06801
TCONS_00000136	STRPU_16999
TCONS_00043725	STRPU_05771
TCONS_00010859	STRPU_21042
TCONS_00000189	STRPU_18032
TCONS_00018088	STRPU_24535
TCONS_00027157	STRPU_09829
TCONS_00005077	STRPU_14361
TCONS_00014227	STRPU_08496
TCONS_00027634	STRPU_10205
TCONS_00047585	STRPU_22597
TCONS_00031884	STRPU_22150
TCONS_00011874	STRPU_20700
TCONS_00001281	STRPU_08814
TCONS_00019098	STRPU_23719
TCONS_00036725	STRPU_11804
TCONS_00028769	STRPU_26518
TCONS_00011709	STRPU_21348
TCONS_00056984	STRPU_13836
TCONS_00026505	STRPU_09567
TCONS_00010646	STRPU_17709
TCONS_00003929	STRPU_24939
TCONS_00051172	STRPU_11423
TCONS_00022596	STRPU_06102
TCONS_00001314	STRPU_17877
TCONS_00033132	STRPU_23907
TCONS_00026262	STRPU_08271
TCONS_00015780	STRPU_20340
TCONS_00037125	STRPU_11758
TCONS_00016077	STRPU_19390
TCONS_00026775	STRPU_09343
TCONS_00043865	STRPU_05743
TCONS_00057069	STRPU_13277
TCONS_00021321	STRPU_06127
TCONS_00017035	STRPU_24384
TCONS_00022909	STRPU_06109
TCONS_00033020	STRPU_23491
TCONS_00054049	STRPU_18617
TCONS_00003003	STRPU_24163
TCONS_00053676	STRPU_19319
TCONS_00056687	STRPU_13303
TCONS_00015342	STRPU_20262
TCONS_00015008	STRPU_20338
TCONS_00055161	STRPU_11558
TCONS_00014574	STRPU_08317
TCONS_00029688	STRPU_26985
TCONS_00017260	STRPU_24009
TCONS_00051399	STRPU_11447
TCONS_00034163	STRPU_02810
TCONS_00028015	STRPU_27383
TCONS_00010503	STRPU_20826
TCONS_00052002	STRPU_00175
TCONS_00007586	STRPU_25283
TCONS_00052021	STRPU_10753
TCONS_00016895	STRPU_24495
TCONS_00045725	STRPU_07572
TCONS_00014192	STRPU_08132
TCONS_00035236	STRPU_03872
TCONS_00010534	STRPU_22275
TCONS_00008475	STRPU_26195
TCONS_00022682	STRPU_07007
TCONS_00027849	STRPU_10399
TCONS_00054339	STRPU_18932
TCONS_00028615	STRPU_26642
TCONS_00002355	STRPU_17076
TCONS_00052838	STRPU_18649
TCONS_00047653	STRPU_22286
TCONS_00028951	STRPU_27285
TCONS_00056033	STRPU_13998
TCONS_00011650	STRPU_21032
TCONS_00004825	STRPU_14257
TCONS_00056906	STRPU_17897
TCONS_00009331	STRPU_25469
TCONS_00047632	STRPU_23130
TCONS_00011596	STRPU_21251
TCONS_00052968	STRPU_19074
TCONS_00017748	STRPU_24354
TCONS_00013138	STRPU_08075
TCONS_00022983	STRPU_12646
TCONS_00030925	STRPU_04686
TCONS_00006436	STRPU_14329
TCONS_00056085	STRPU_16148
TCONS_00054534	STRPU_18679
TCONS_00014009	STRPU_08384
TCONS_00002134	STRPU_17424
TCONS_00016676	STRPU_20295
TCONS_00056970	STRPU_15635
TCONS_00010700	STRPU_21395
TCONS_00007370	STRPU_26055
TCONS_00006565	STRPU_15403
TCONS_00013159	STRPU_08808
TCONS_00018221	STRPU_24335
TCONS_00008492	STRPU_26208
TCONS_00044057	STRPU_04965
TCONS_00005905	STRPU_14308
TCONS_00003548	STRPU_24948
TCONS_00028351	STRPU_26863
TCONS_00011581	STRPU_21148
TCONS_00017775	STRPU_24406
TCONS_00055877	STRPU_13717
TCONS_00050548	STRPU_11362
TCONS_00030138	STRPU_04722
TCONS_00034979	STRPU_03309
TCONS_00028285	STRPU_26733
TCONS_00026176	STRPU_10212
TCONS_00051720	STRPU_11065
TCONS_00011164	STRPU_20693
TCONS_00043031	STRPU_05856
TCONS_00017533	STRPU_24793
TCONS_00015454	STRPU_20308
TCONS_00010412	STRPU_20696
TCONS_00021571	STRPU_06100
TCONS_00003869	STRPU_25021
TCONS_00049222	STRPU_22838
TCONS_00027399	STRPU_09672
TCONS_00038726	STRPU_22152
TCONS_00039976	STRPU_03726
TCONS_00042977	STRPU_05688
TCONS_00011396	STRPU_20579
TCONS_00004772	STRPU_14726
TCONS_00031008	STRPU_04154
TCONS_00050637	STRPU_11353
TCONS_00006703	STRPU_15432
TCONS_00033470	STRPU_05921
TCONS_00029720	STRPU_27359
TCONS_00019536	STRPU_22106
TCONS_00008123	STRPU_25985
TCONS_00010239	STRPU_21542
TCONS_00009010	STRPU_13850
TCONS_00016664	STRPU_26380
TCONS_00038037	STRPU_12036
TCONS_00007056	STRPU_04469
TCONS_00026954	STRPU_09466
TCONS_00028204	STRPU_27064
TCONS_00049721	STRPU_21998
TCONS_00029044	STRPU_26435
TCONS_00014095	STRPU_08464
TCONS_00007037	STRPU_25495
TCONS_00008374	STRPU_25263
TCONS_00029791	STRPU_26571
TCONS_00016684	STRPU_19399
TCONS_00041054	STRPU_03363
TCONS_00018461	STRPU_24365
TCONS_00041873	STRPU_05367
