Orthogroup	BRAFL	SACKO_ok
OG0004032	bflo_22471	SACKO_05148
OG0004033	bflo_10163	SACKO_32338
OG0004035	bflo_13352	SACKO_05264
OG0004036	bflo_04917	SACKO_24297
OG0004037	bflo_21736	SACKO_11842
OG0004038	bflo_25870	SACKO_18332
OG0004039	bflo_00182	SACKO_32559
OG0004041	bflo_06689	SACKO_09138
OG0004042	bflo_01092	SACKO_29359
OG0004043	bflo_18420	SACKO_04203
OG0004044	bflo_01005	SACKO_31712
OG0004045	bflo_10090	SACKO_33631
OG0004046	bflo_20151	SACKO_22550
OG0004046	bflo_12442	SACKO_08701
OG0004047	bflo_07563, bflo_15046, bflo_16184, bflo_14780	SACKO_00930
OG0004048	bflo_05759	SACKO_33590
OG0004049	bflo_17743	SACKO_04565
OG0004050	bflo_12480	SACKO_08948
OG0004051	bflo_00363	SACKO_17893
OG0004052	bflo_07404	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197
OG0004053	bflo_06844	SACKO_12103
OG0004054	bflo_17321	SACKO_22145
OG0004055	bflo_18237	SACKO_08940
OG0004056	bflo_08362	SACKO_02937, SACKO_02933
OG0004057	bflo_03481	SACKO_20234
OG0004058	bflo_03305	SACKO_00555, SACKO_22401
OG0004059	bflo_09431	SACKO_04014
OG0004060	bflo_10224	SACKO_28451
OG0004061	bflo_25941	SACKO_14715
OG0004062	bflo_09235	SACKO_33240
OG0004063	bflo_04519	SACKO_18912
OG0004064	bflo_06053	SACKO_28124
OG0004065	bflo_24951	SACKO_31120
OG0004066	bflo_16131	SACKO_24927
OG0004066	bflo_16076	SACKO_04954, SACKO_24926
OG0004066	bflo_16059	SACKO_22807
OG0004067	bflo_21757	SACKO_06615
OG0004068	bflo_04452	SACKO_03077
OG0004069	bflo_07987	SACKO_16363
OG0004070	bflo_23729	SACKO_26538, SACKO_33985
OG0004071	bflo_16403	SACKO_17358
OG0004072	bflo_19459	SACKO_06639
OG0004073	bflo_03411	SACKO_11536
OG0004074	bflo_06358	SACKO_24723
OG0004075	bflo_12360	SACKO_16055, SACKO_16079
OG0004076	bflo_06535	SACKO_25245
OG0004078	bflo_09450	SACKO_33589
OG0004079	bflo_15451	SACKO_14566
OG0004080	bflo_18882	SACKO_22943
OG0004081	bflo_21861	SACKO_22094
OG0004082	bflo_00978	SACKO_02002
OG0004083	bflo_19440	SACKO_26997
OG0004084	bflo_04730	SACKO_12941
OG0004085	bflo_21712	SACKO_33798
OG0004086	bflo_15527	SACKO_31613
OG0004087	bflo_00774	SACKO_23851
OG0004088	bflo_08888	SACKO_25399
OG0004089	bflo_24435	SACKO_19311
OG0004090	bflo_02550	SACKO_02550
OG0004091	bflo_25537	SACKO_07509
OG0004092	bflo_18722	SACKO_04140
OG0004093	bflo_10011	SACKO_30195
OG0004094	bflo_17070	SACKO_27444
OG0004096	bflo_16105	SACKO_22778
OG0004097	bflo_23785	SACKO_13213
OG0004098	bflo_25548	SACKO_27018
OG0004099	bflo_23751	SACKO_13836
OG0004100	bflo_10859	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602
OG0004101	bflo_02328	SACKO_05006
OG0004102	bflo_10530	SACKO_06536
OG0004103	bflo_18116, bflo_01589	SACKO_11477, SACKO_25893
OG0004104	bflo_06763	SACKO_02429
OG0004105	bflo_05301	SACKO_08461
OG0004106	bflo_23964, bflo_24930	SACKO_20371, SACKO_18121
OG0004107	bflo_26512, bflo_10561	SACKO_13828
OG0004108	bflo_14163	SACKO_31634, SACKO_04231
OG0004110	bflo_06903	SACKO_33407
OG0004111	bflo_06133	SACKO_01686
OG0004112	bflo_05743	SACKO_04832
OG0004113	bflo_11906	SACKO_07968
OG0004114	bflo_18466	SACKO_07278
OG0004115	bflo_24357	SACKO_04614
OG0004116	bflo_14868	SACKO_12551
OG0004117	bflo_06359	SACKO_11228
OG0004118	bflo_11032	SACKO_08745
OG0004119	bflo_05817	SACKO_16359
OG0004120	bflo_06902	SACKO_22425
OG0004121	bflo_24414	SACKO_28819
OG0004122	bflo_16663	SACKO_16718, SACKO_16732
OG0004123	bflo_01120	SACKO_05474
OG0004124	bflo_01444	SACKO_01623
OG0004125	bflo_02477	SACKO_10613
OG0004126	bflo_12737	SACKO_17034
OG0004130	bflo_05927	SACKO_04539, SACKO_29058
OG0004131	bflo_16570	SACKO_31379
OG0004132	bflo_13046	SACKO_10439
OG0004132	bflo_13126	SACKO_19039
OG0004133	bflo_21730	SACKO_06628
OG0004134	bflo_09300	SACKO_21471
OG0004135	bflo_23100	SACKO_25029
OG0004136	bflo_25663, bflo_25662	SACKO_00526
OG0004137	bflo_05477	SACKO_16541
OG0004138	bflo_18230	SACKO_13361
OG0004139	bflo_26265	SACKO_03872
OG0004140	bflo_13590	SACKO_23320
OG0004141	bflo_11700	SACKO_25516
OG0004142	bflo_11007	SACKO_15937
OG0004143	bflo_04320	SACKO_17997
OG0004144	bflo_18803	SACKO_12932
OG0004145	bflo_17954	SACKO_17936
OG0004146	bflo_20192	SACKO_21251
OG0004147	bflo_26420	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	bflo_18685	SACKO_04179
OG0004149	bflo_22473	SACKO_05134
OG0004150	bflo_09053	SACKO_06062
OG0004153	bflo_07572, bflo_07571	SACKO_17489
OG0004154	bflo_05130, bflo_01086	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309
OG0004155	bflo_23494	SACKO_32044
OG0004156	bflo_12353	SACKO_07990, SACKO_27546
OG0004157	bflo_11422	SACKO_02828
OG0004158	bflo_02113	SACKO_18616
OG0004159	bflo_05541	SACKO_15242
OG0004160	bflo_25508	SACKO_14735
OG0004161	bflo_13481, bflo_27086	SACKO_22482, SACKO_22491
OG0004162	bflo_23463	SACKO_22066
OG0004163	bflo_05333, bflo_05332, bflo_10119	SACKO_04573, SACKO_25173
OG0004164	bflo_07953	SACKO_05848
OG0004166	bflo_10003	SACKO_12473
OG0004167	bflo_06366	SACKO_11715
OG0004168	bflo_03869	SACKO_24506
OG0004169	bflo_23613	SACKO_10004
OG0004170	bflo_08931	SACKO_26580, SACKO_03612
OG0004171	bflo_08244	SACKO_29940
OG0004174	bflo_25477	SACKO_18154
OG0004175	bflo_13043	SACKO_30738, SACKO_30739, SACKO_20637
OG0004176	bflo_07261	SACKO_25099
OG0004177	bflo_12874, bflo_24041	SACKO_08639
OG0004178	bflo_11717	SACKO_23443
OG0004179	bflo_23006	SACKO_01013
OG0004180	bflo_19742, bflo_19473	SACKO_06651
OG0004181	bflo_14869	SACKO_24938
OG0004182	bflo_27213	SACKO_03645
OG0004182	bflo_17268, bflo_17270, bflo_04774	SACKO_27354
OG0004183	bflo_08248	SACKO_09640
OG0004184	bflo_17251	SACKO_11934
OG0004185	bflo_21307	SACKO_32961
OG0004186	bflo_07573	SACKO_12502
OG0004187	bflo_13222	SACKO_26772
OG0004188	bflo_11714, bflo_16377	SACKO_12003
OG0004189	bflo_20223	SACKO_04457
OG0004190	bflo_23894	SACKO_22036
OG0004193	bflo_03387, bflo_03606	SACKO_07343, SACKO_06504, SACKO_00102, SACKO_28553, SACKO_28558, SACKO_17614, SACKO_07338, SACKO_07348, SACKO_17622, SACKO_28557, SACKO_28556, SACKO_28554, SACKO_09410, SACKO_06512, SACKO_07340
OG0004194	bflo_13776, bflo_05208, bflo_11710, bflo_13381, bflo_13229, bflo_22527	SACKO_04880, SACKO_04924
OG0004197	bflo_24807	SACKO_24436
OG0004202	bflo_14706, bflo_14653, bflo_22497, bflo_14393, bflo_05124, bflo_14392, bflo_14391, bflo_04225, bflo_04223, bflo_04219, bflo_04180, bflo_04179, bflo_04227, bflo_14707, bflo_26427, bflo_12301, bflo_12302, bflo_12309, bflo_14704, bflo_15097	SACKO_09493, SACKO_33430
OG0004214	bflo_05900	SACKO_12484
OG0004215	bflo_20025	SACKO_02214
OG0004216	bflo_12603	SACKO_32089
OG0004217	bflo_14087	SACKO_09269
OG0004218	bflo_21045, bflo_20460	SACKO_18222
OG0004219	bflo_02280	SACKO_03103
OG0004220	bflo_01267	SACKO_23085
OG0004223	bflo_01727	SACKO_14230, SACKO_01885
OG0004225	bflo_00301	SACKO_26484, SACKO_26695
OG0004226	bflo_19811	SACKO_01406
OG0004227	bflo_25102	SACKO_14123
OG0004228	bflo_01224	SACKO_18186
OG0004229	bflo_07812	SACKO_17477
OG0004230	bflo_14845	SACKO_30089
OG0004231	bflo_05384	SACKO_01862
OG0004232	bflo_10173	SACKO_13258
OG0004233	bflo_24143	SACKO_09478
OG0004234	bflo_24057	SACKO_00881
OG0004235	bflo_23719	SACKO_17332
OG0004236	bflo_07373	SACKO_11379
OG0004237	bflo_14843	SACKO_33563
OG0004239	bflo_16055	SACKO_08658
OG0004240	bflo_14064	SACKO_03705
OG0004241	bflo_22009	SACKO_05087
OG0004243	bflo_02341	SACKO_21841
OG0004244	bflo_11658	SACKO_10773
OG0004245	bflo_10377	SACKO_12744
OG0004246	bflo_23079	SACKO_10191
OG0004247	bflo_19177, bflo_17721	SACKO_29414
OG0004248	bflo_24542, bflo_24543	SACKO_26657
OG0004249	bflo_14267	SACKO_09516
OG0004250	bflo_20438	SACKO_07268
OG0004251	bflo_16457	SACKO_02877
OG0004252	bflo_03055	SACKO_16333
OG0004253	bflo_21064	SACKO_02192
OG0004254	bflo_08133	SACKO_18552
OG0004255	bflo_25003	SACKO_09554
OG0004257	bflo_01868	SACKO_10226
OG0004258	bflo_14122	SACKO_16352, SACKO_16395
OG0004259	bflo_03895	SACKO_29831
OG0004260	bflo_07593	SACKO_31028
OG0004262	bflo_17291	SACKO_23794
OG0004264	bflo_07431	SACKO_21378
OG0004266	bflo_19972	SACKO_08559
OG0004267	bflo_04121	SACKO_29345
OG0004268	bflo_13534	SACKO_32110
OG0004269	bflo_23956	SACKO_21474, SACKO_02690, SACKO_17980, SACKO_17981
OG0004270	bflo_05847	SACKO_15850
OG0004271	bflo_11927	SACKO_21341, SACKO_01124
OG0004272	bflo_05950	SACKO_11645, SACKO_12140
OG0004273	bflo_23163	SACKO_09932
OG0004274	bflo_04876, bflo_13254	SACKO_28578
OG0004275	bflo_19058	SACKO_12868
OG0004277	bflo_17664	SACKO_21081
OG0004278	bflo_26456	SACKO_21185
OG0004279	bflo_15836	SACKO_27575
OG0004280	bflo_05742, bflo_18667	SACKO_28223
OG0004281	bflo_09552	SACKO_13549
OG0004282	bflo_01697	SACKO_29038
OG0004284	bflo_10091	SACKO_19468, SACKO_24083
OG0004285	bflo_09644	SACKO_03384
OG0004286	bflo_19820	SACKO_12883
OG0004288	bflo_13055	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605
OG0004289	bflo_16900	SACKO_32406
OG0004290	bflo_12592	SACKO_28264
OG0004291	bflo_09709	SACKO_14905
OG0004292	bflo_24769	SACKO_03502
OG0004294	bflo_20010	SACKO_18046
OG0004295	bflo_25243	SACKO_04249
OG0004296	bflo_08135	SACKO_21380
OG0004297	bflo_01520	SACKO_28535
OG0004298	bflo_14807	SACKO_30591
OG0004299	bflo_14117	SACKO_30101
OG0004301	bflo_21149	SACKO_20227
OG0004302	bflo_20299	SACKO_18457
OG0004303	bflo_21593	SACKO_26532
OG0004304	bflo_10723	SACKO_20533
OG0004305	bflo_05913	SACKO_12408
OG0004306	bflo_06377	SACKO_26978
OG0004307	bflo_23131	SACKO_33572
OG0004308	bflo_17611	SACKO_01785
OG0004309	bflo_07674	SACKO_30754
OG0004310	bflo_07406	SACKO_10532
OG0004311	bflo_05859	SACKO_24270, SACKO_04511
OG0004312	bflo_18032	SACKO_10930
OG0004313	bflo_20212	SACKO_19238, SACKO_19229, SACKO_00702
OG0004314	bflo_15802	SACKO_11572
OG0004315	bflo_09497	SACKO_16588
OG0004316	bflo_24460	SACKO_28186
OG0004317	bflo_19864	SACKO_02212
OG0004318	bflo_23343	SACKO_24911
OG0004319	bflo_03033	SACKO_05877
OG0004320	bflo_22155	SACKO_00068
OG0004321	bflo_07360, bflo_21224	SACKO_28159, SACKO_28167
OG0004322	bflo_04745	SACKO_28915
OG0004323	bflo_18175	SACKO_25179
OG0004324	bflo_01085	SACKO_12104, SACKO_08113
OG0004325	bflo_12662	SACKO_16198, SACKO_04707
OG0004326	bflo_24879, bflo_25019	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857
OG0004327	bflo_14246	SACKO_31782, SACKO_30605
OG0004328	bflo_01149	SACKO_23143
OG0004329	bflo_09988, bflo_02398	SACKO_25792, SACKO_09106
OG0004330	bflo_18848	SACKO_07866
OG0004331	bflo_18890	SACKO_06087
OG0004332	bflo_24713	SACKO_02982
OG0004333	bflo_01460	SACKO_09526
OG0004334	bflo_25607	SACKO_08631
OG0004335	bflo_14442	SACKO_30625, SACKO_16024, SACKO_30637
OG0004336	bflo_07414, bflo_13336	SACKO_06667
OG0004337	bflo_09505	SACKO_10301
OG0004338	bflo_14114	SACKO_24216
OG0004339	bflo_21099	SACKO_07127
OG0004340	bflo_23322, bflo_22794	SACKO_20649, SACKO_24906
OG0004341	bflo_23516	SACKO_28627
OG0004342	bflo_08386	SACKO_01335
OG0004343	bflo_09298	SACKO_03414, SACKO_21071
OG0004344	bflo_07396	SACKO_02938
OG0004345	bflo_16427	SACKO_24990
OG0004346	bflo_19751	SACKO_12882
OG0004347	bflo_20345	SACKO_18290
OG0004348	bflo_21350	SACKO_00059
OG0004350	bflo_18288, bflo_18444	SACKO_33866
OG0004351	bflo_24757	SACKO_14866
OG0004352	bflo_24539	SACKO_10946
OG0004353	bflo_24646	SACKO_09595
OG0004354	bflo_14863	SACKO_06263, SACKO_06268, SACKO_30750
OG0004355	bflo_16043	SACKO_23242
OG0004356	bflo_23965, bflo_24929	SACKO_08790
OG0004357	bflo_11494	SACKO_30143
OG0004358	bflo_11539	SACKO_23737
OG0004359	bflo_15102	SACKO_07960
OG0004360	bflo_05338	SACKO_13028
OG0004361	bflo_15552	SACKO_16141
OG0004362	bflo_04119	SACKO_08638
OG0004364	bflo_13993	SACKO_23778
OG0004365	bflo_19418	SACKO_23975
OG0004366	bflo_12765	SACKO_02101, SACKO_28270
OG0004367	bflo_21281	SACKO_33429
OG0004368	bflo_16051	SACKO_03972
OG0004369	bflo_16942	SACKO_34043, SACKO_22812
OG0004370	bflo_21301	SACKO_26120
OG0004371	bflo_24077	SACKO_25786, SACKO_13642
OG0004372	bflo_04811	SACKO_02906, SACKO_02914
OG0004373	bflo_06065	SACKO_02913
OG0004374	bflo_20012	SACKO_27657, SACKO_05442
OG0004375	bflo_07701	SACKO_01917
OG0004376	bflo_20526	SACKO_04476
OG0004377	bflo_19356	SACKO_04189
OG0004378	bflo_07641	SACKO_21719
OG0004379	bflo_09448	SACKO_04588
OG0004381	bflo_09247	SACKO_23417
OG0004382	bflo_06113	SACKO_16501
OG0004383	bflo_27132, bflo_14288, bflo_14991	SACKO_04003
OG0004384	bflo_15995	SACKO_31481
OG0004385	bflo_15870	SACKO_28528, SACKO_14841
OG0004386	bflo_20435	SACKO_04366
OG0004387	bflo_09116, bflo_08752	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993
OG0004389	bflo_26325	SACKO_09781
OG0004390	bflo_17071	SACKO_17506
OG0004391	bflo_08434	SACKO_06460
OG0004392	bflo_07121	SACKO_01326
OG0004393	bflo_09718	SACKO_03731
OG0004394	bflo_14723	SACKO_06802
OG0004395	bflo_12354	SACKO_29824, SACKO_29818
OG0004396	bflo_24471	SACKO_09175
OG0004397	bflo_13249	SACKO_00175
OG0004398	bflo_20532	SACKO_05440
OG0004399	bflo_11895	SACKO_01145
OG0004400	bflo_01509	SACKO_18353
OG0004401	bflo_00348	SACKO_22723
OG0004402	bflo_14968	SACKO_31687
OG0004403	bflo_06952	SACKO_17078
OG0004404	bflo_21918	SACKO_09881
OG0004405	bflo_23675	SACKO_17613, SACKO_28559
OG0004406	bflo_13880	SACKO_12007
OG0004407	bflo_24382	SACKO_16287
OG0004408	bflo_21379	SACKO_22114
OG0004409	bflo_12253	SACKO_33175
OG0004413	bflo_11285	SACKO_24559
OG0004414	bflo_00981	SACKO_05191
OG0004415	bflo_18620	SACKO_30317
OG0004417	bflo_25703	SACKO_27616
OG0004418	bflo_09866	SACKO_31965
OG0004419	bflo_09260	SACKO_30193
OG0004420	bflo_24578	SACKO_00861
OG0004421	bflo_10986	SACKO_23605
OG0004422	bflo_05990	SACKO_09183
OG0004423	bflo_06771	SACKO_34049
OG0004424	bflo_11552	SACKO_10837
OG0004425	bflo_02356	SACKO_07906
OG0004426	bflo_13509	SACKO_09068
OG0004427	bflo_20689	SACKO_00878
OG0004439	bflo_22650, bflo_03447, bflo_03568, bflo_03591, bflo_10864, bflo_11706, bflo_07293, bflo_07292, bflo_23467, bflo_23466, bflo_10053, bflo_15052	SACKO_19815, SACKO_19792, SACKO_19809
OG0004441	bflo_19003	SACKO_10952, SACKO_01061, SACKO_26891
OG0004457	bflo_12917	SACKO_27870
OG0004457	bflo_12586	SACKO_16417
OG0004458	bflo_25350	SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599
OG0004459	bflo_09372	SACKO_07787
OG0004460	bflo_12840	SACKO_19002
OG0004461	bflo_11262	SACKO_15418
OG0004462	bflo_21993	SACKO_05077
OG0004463	bflo_20522	SACKO_04376
OG0004465	bflo_05736, bflo_05733	SACKO_18438
OG0004467	bflo_20572	SACKO_04860, SACKO_19896
OG0004468	bflo_20382	SACKO_33156
OG0004471	bflo_00929	SACKO_07695
OG0004472	bflo_10789	SACKO_27165
OG0004473	bflo_09679	SACKO_03372
OG0004474	bflo_14427	SACKO_13446
OG0004475	bflo_22915	SACKO_00480
OG0004476	bflo_05841	SACKO_14576
OG0004477	bflo_06106	SACKO_15776
OG0004478	bflo_12521	SACKO_16158
OG0004479	bflo_13215	SACKO_15668
OG0004480	bflo_05296	SACKO_09896
OG0004482	bflo_00371	SACKO_15365
OG0004483	bflo_26479	SACKO_15376
OG0004484	bflo_24462	SACKO_24669, SACKO_24665
OG0004485	bflo_08085	SACKO_32612
OG0004486	bflo_12928	SACKO_13395
OG0004487	bflo_11125, bflo_13011	SACKO_04088
OG0004488	bflo_06230	SACKO_11836
OG0004489	bflo_11412	SACKO_11062
OG0004490	bflo_16236, bflo_03321	SACKO_01568
OG0004491	bflo_13622	SACKO_33872, SACKO_33881
OG0004492	bflo_20550	SACKO_04355
OG0004493	bflo_17475	SACKO_04749
OG0004494	bflo_22629	SACKO_24457
OG0004495	bflo_13385	SACKO_09341
OG0004496	bflo_15959	SACKO_26743
OG0004497	bflo_12550	SACKO_26844
OG0004498	bflo_13885	SACKO_29609
OG0004499	bflo_11750	SACKO_14890
OG0004500	bflo_06052	SACKO_18016
OG0004501	bflo_17400	SACKO_05302
OG0004502	bflo_22105	SACKO_04915
OG0004503	bflo_14782	SACKO_30080, SACKO_30085
OG0004504	bflo_13071	SACKO_22070, SACKO_22029
OG0004504	bflo_14464	SACKO_30095
OG0004504	bflo_16702	SACKO_10288
OG0004505	bflo_02171	SACKO_07933
OG0004506	bflo_23062	SACKO_22735
OG0004507	bflo_06594	SACKO_01169, SACKO_28863
OG0004508	bflo_09467	SACKO_00949
OG0004509	bflo_17080	SACKO_04702
OG0004510	bflo_14873, bflo_15347	SACKO_10418
OG0004511	bflo_15924	SACKO_11442
OG0004512	bflo_23496, bflo_16546	SACKO_32401
OG0004513	bflo_08350	SACKO_34197
OG0004514	bflo_20987	SACKO_08578
OG0004515	bflo_26975, bflo_10817	SACKO_10522
OG0004517	bflo_23362	SACKO_28631
OG0004518	bflo_16710	SACKO_14581
OG0004519	bflo_11096	SACKO_01174
OG0004520	bflo_21786	SACKO_26274
OG0004521	bflo_07182	SACKO_18409
OG0004522	bflo_16159, bflo_06058	SACKO_17016
OG0004523	bflo_05747	SACKO_04848
OG0004525	bflo_15861	SACKO_19797
OG0004526	bflo_15645	SACKO_10282
OG0004527	bflo_22761	SACKO_27212, SACKO_27206
OG0004528	bflo_17241	SACKO_22051
OG0004529	bflo_24826	SACKO_19291
OG0004530	bflo_14830	SACKO_20418
OG0004531	bflo_15089, bflo_15090	SACKO_23166, SACKO_03320
OG0004532	bflo_22983	SACKO_28637
OG0004533	bflo_07628	SACKO_17772
OG0004534	bflo_14156	SACKO_19903, SACKO_12762
OG0004535	bflo_06382	SACKO_03150
OG0004536	bflo_05637	SACKO_21274
OG0004537	bflo_08291, bflo_05042	SACKO_21349
OG0004538	bflo_06518	SACKO_09085
OG0004539	bflo_05863	SACKO_22173
OG0004540	bflo_02795	SACKO_30901
OG0004541	bflo_17993	SACKO_15485
OG0004542	bflo_09402	SACKO_06292
OG0004543	bflo_00318	SACKO_11922
OG0004544	bflo_12181	SACKO_31438
OG0004545	bflo_16418	SACKO_15736
OG0004546	bflo_06485	SACKO_28524
OG0004547	bflo_11802	SACKO_12149
OG0004548	bflo_15915	SACKO_03951
OG0004549	bflo_09909	SACKO_23349
OG0004550	bflo_03833	SACKO_19164
OG0004551	bflo_23479	SACKO_04145
OG0004553	bflo_04450	SACKO_03082
OG0004554	bflo_24473	SACKO_00814
OG0004555	bflo_27055, bflo_12751	SACKO_29011
OG0004556	bflo_20298	SACKO_18821
OG0004557	bflo_18811	SACKO_24872
OG0004558	bflo_24327	SACKO_28349
OG0004559	bflo_23454	SACKO_28715
OG0004560	bflo_21738	SACKO_28894
OG0004561	bflo_21390, bflo_04768	SACKO_33877, SACKO_33874
OG0004563	bflo_01881	SACKO_33905
OG0004564	bflo_09365	SACKO_09067
OG0004565	bflo_05792	SACKO_02187
OG0004566	bflo_05496	SACKO_17991
OG0004567	bflo_01420	SACKO_07155, SACKO_28403
OG0004568	bflo_15367, bflo_26968, bflo_10690	SACKO_03130
OG0004569	bflo_22265	SACKO_07551
OG0004570	bflo_24052	SACKO_12970, SACKO_07861
OG0004571	bflo_00878	SACKO_31573
OG0004572	bflo_13327	SACKO_18957
OG0004572	bflo_13783	SACKO_18974
OG0004573	bflo_20186	SACKO_18454
OG0004574	bflo_03205	SACKO_19725
OG0004575	bflo_18594	SACKO_31116
OG0004576	bflo_08967	SACKO_30468, SACKO_30461
OG0004577	bflo_12511	SACKO_15685
OG0004578	bflo_16288	SACKO_25847
OG0004579	bflo_11289	SACKO_17206
OG0004580	bflo_24842	SACKO_29417
OG0004581	bflo_22410	SACKO_30000
OG0004582	bflo_25760	SACKO_20979, SACKO_20988
OG0004583	bflo_26211	SACKO_05163
OG0004584	bflo_18182	SACKO_03076
OG0004585	bflo_13881	SACKO_13522
OG0004587	bflo_14705	SACKO_20399
OG0004588	bflo_20021	SACKO_20226
OG0004589	bflo_20258	SACKO_24508
OG0004590	bflo_20267	SACKO_24523
OG0004591	bflo_24182	SACKO_10632
OG0004592	bflo_25813	SACKO_20946
OG0004593	bflo_10126	SACKO_12736
OG0004594	bflo_03426	SACKO_05883
OG0004595	bflo_00394	SACKO_23859
OG0004596	bflo_08985	SACKO_28471
OG0004597	bflo_09059	SACKO_09052
OG0004599	bflo_05807	SACKO_10527
OG0004601	bflo_15597, bflo_15601, bflo_15569	SACKO_07622, SACKO_21914
OG0004602	bflo_04353	SACKO_33314
OG0004603	bflo_23030	SACKO_02772
OG0004605	bflo_23298	SACKO_24891
OG0004606	bflo_01880	SACKO_29308
OG0004607	bflo_22603	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028
OG0004608	bflo_16554	SACKO_06096
OG0004609	bflo_20965	SACKO_02975
OG0004610	bflo_06351	SACKO_21418
OG0004611	bflo_14611	SACKO_19720
OG0004612	bflo_00158	SACKO_29135
OG0004613	bflo_11676	SACKO_19929, SACKO_19918
OG0004614	bflo_11461	SACKO_06287
OG0004615	bflo_15851	SACKO_28291
OG0004616	bflo_02456	SACKO_18631
OG0004617	bflo_03743	SACKO_32229
OG0004618	bflo_14644	SACKO_04320
OG0004619	bflo_18891	SACKO_13215
OG0004620	bflo_13567	SACKO_19040
OG0004621	bflo_11024	SACKO_14185
OG0004622	bflo_02154	SACKO_09412
OG0004623	bflo_06270, bflo_19298	SACKO_12927, SACKO_20389
OG0004624	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903	SACKO_17446, SACKO_12781
OG0004625	bflo_20617	SACKO_24514
OG0004626	bflo_13446	SACKO_32091
OG0004627	bflo_21441	SACKO_04597
OG0004628	bflo_00111	SACKO_04292
OG0004629	bflo_16638	SACKO_21350
OG0004630	bflo_18024	SACKO_24304, SACKO_18921
OG0004631	bflo_26303	SACKO_01707, SACKO_23017
OG0004632	bflo_20183	SACKO_18527
OG0004633	bflo_24095	SACKO_12575
OG0004634	bflo_24560	SACKO_31100
OG0004635	bflo_16335	SACKO_11047
OG0004637	bflo_12574	SACKO_21062, SACKO_21063
OG0004638	bflo_17068	SACKO_13654
OG0004639	bflo_17059	SACKO_03968
OG0004641	bflo_21448, bflo_22592	SACKO_18334
OG0004642	bflo_13877	SACKO_25061
OG0004643	bflo_21665	SACKO_25343
OG0004644	bflo_11603	SACKO_07275
OG0004646	bflo_01898	SACKO_21323
OG0004647	bflo_06581	SACKO_11839
OG0004648	bflo_12258	SACKO_17990
OG0004649	bflo_20493	SACKO_18305
OG0004651	bflo_17981	SACKO_04435
OG0004652	bflo_21212, bflo_21245	SACKO_08505
OG0004653	bflo_18528	SACKO_06905
OG0004654	bflo_09378	SACKO_14273
OG0004655	bflo_09012	SACKO_08288
OG0004656	bflo_05812	SACKO_08512
OG0004657	bflo_24670	SACKO_21555
OG0004658	bflo_17408	SACKO_03635
OG0004659	bflo_11250	SACKO_29850
OG0004660	bflo_18417	SACKO_08980
OG0004661	bflo_05625	SACKO_21871, SACKO_15533
OG0004662	bflo_20444, bflo_11634	SACKO_07270
OG0004663	bflo_20810	SACKO_18226
OG0004664	bflo_16198	SACKO_08400
OG0004665	bflo_16015, bflo_19687	SACKO_02665
OG0004666	bflo_09834	SACKO_26861
OG0004667	bflo_11554	SACKO_11659
OG0004669	bflo_17570	SACKO_26889
OG0004670	bflo_02470	SACKO_30167
OG0004671	bflo_20944	SACKO_31183
OG0004672	bflo_13004	SACKO_20480
OG0004673	bflo_18808	SACKO_00641
OG0004674	bflo_05749	SACKO_20254
OG0004675	bflo_06236	SACKO_13667
OG0004676	bflo_05171	SACKO_05823
OG0004677	bflo_09809	SACKO_09059
OG0004679	bflo_20009	SACKO_18272
OG0004680	bflo_09521	SACKO_32497
OG0004681	bflo_20300, bflo_01693	SACKO_07118
OG0004682	bflo_08235	SACKO_09594
OG0004683	bflo_06703	SACKO_31594
OG0004685	bflo_05949	SACKO_33019
OG0004686	bflo_18736	SACKO_22926
OG0004687	bflo_11035	SACKO_17225
OG0004688	bflo_12196	SACKO_26453, SACKO_26468, SACKO_26437
OG0004689	bflo_21020	SACKO_20300
OG0004690	bflo_08245	SACKO_22702
OG0004691	bflo_11450	SACKO_19375
OG0004692	bflo_06997	SACKO_15254, SACKO_15247
OG0004694	bflo_23436	SACKO_13843
OG0004696	bflo_07889	SACKO_28164
OG0004697	bflo_15191	SACKO_14387
OG0004698	bflo_23003	SACKO_22073
OG0004699	bflo_03925	SACKO_15038
OG0004700	bflo_22704	SACKO_10009
OG0004702	bflo_21187, bflo_04948	SACKO_27095
OG0004703	bflo_02735	SACKO_15066
OG0004704	bflo_25602	SACKO_27602
OG0004705	bflo_14925	SACKO_01372
OG0004706	bflo_00520	SACKO_18520
OG0004707	bflo_11466	SACKO_12969
OG0004708	bflo_00244	SACKO_03775
OG0004709	bflo_20175	SACKO_19999
OG0004709	bflo_17190, bflo_25009	SACKO_01308
