Orthogroup	BRAFL	STRPU_ok
OG0002754	bflo_25157	STRPU_19146
OG0002755	bflo_25180	STRPU_19300, STRPU_01846
OG0002756	bflo_11674, bflo_27015	STRPU_22617
OG0002756	bflo_20777	STRPU_15483
OG0002757	bflo_06637, bflo_15038	STRPU_16016
OG0002758	bflo_23311	STRPU_14770, STRPU_02553
OG0002759	bflo_17880	STRPU_17448, STRPU_17464
OG0002760	bflo_11137	STRPU_02056, STRPU_09083
OG0002761	bflo_26340, bflo_11129	STRPU_22391
OG0002762	bflo_11565	STRPU_23512
OG0002763	bflo_18799	STRPU_02576, STRPU_13132
OG0002764	bflo_24413	STRPU_00371, STRPU_11033
OG0002765	bflo_12629	STRPU_25983
OG0002767	bflo_14969	STRPU_05363
OG0002768	bflo_21072, bflo_27362	STRPU_22600
OG0002769	bflo_15441	STRPU_04973
OG0002770	bflo_09082	STRPU_09918
OG0002771	bflo_11925	STRPU_21371
OG0002772	bflo_25744	STRPU_18998
OG0002773	bflo_22561, bflo_22594	STRPU_06531, STRPU_06568
OG0002774	bflo_03686	STRPU_27389
OG0002776	bflo_07637	STRPU_04138
OG0002778	bflo_20641, bflo_05829	STRPU_27395
OG0002778	bflo_20230, bflo_20265, bflo_20640, bflo_20231	STRPU_27396
OG0002779	bflo_24147	STRPU_11213, STRPU_11251, STRPU_11212
OG0002780	bflo_22863	STRPU_08346
OG0002781	bflo_19213	STRPU_13462
OG0002782	bflo_14421	STRPU_21282
OG0002783	bflo_25872	STRPU_18422, STRPU_18463
OG0002784	bflo_02360, bflo_16682	STRPU_18144
OG0002785	bflo_26328	STRPU_18431, STRPU_18474
OG0002786	bflo_05969	STRPU_27079
OG0002787	bflo_13919	STRPU_26221
OG0002788	bflo_03434	STRPU_11931, STRPU_11886
OG0002789	bflo_14158	STRPU_05799, STRPU_05797, STRPU_05802, STRPU_05801, STRPU_05798, STRPU_05800, STRPU_05796
OG0002790	bflo_14079	STRPU_05011
OG0002791	bflo_15958	STRPU_19372, STRPU_19378
OG0002792	bflo_16681	STRPU_22603
OG0002793	bflo_08304	STRPU_22931
OG0002794	bflo_16847	STRPU_19654, STRPU_19666
OG0002795	bflo_08440	STRPU_22527
OG0002799	bflo_20975	STRPU_15407
OG0002811	bflo_00373	STRPU_22005
OG0002812	bflo_25657	STRPU_18819
OG0002813	bflo_06583	STRPU_26244
OG0002814	bflo_07071	STRPU_04449
OG0002815	bflo_17407	STRPU_17937
OG0002816	bflo_25325	STRPU_00414, STRPU_19273
OG0002817	bflo_19433	STRPU_20552
OG0002818	bflo_11439	STRPU_23661, STRPU_23635
OG0002822	bflo_23044	STRPU_08836, STRPU_00981
OG0002823	bflo_16083	STRPU_19510
OG0002823	bflo_10219	STRPU_09790, STRPU_09795
OG0002824	bflo_00260	STRPU_22435
OG0002825	bflo_09064	STRPU_12448
OG0002826	bflo_10373	STRPU_21882
OG0002828	bflo_13605, bflo_26191	STRPU_03094
OG0002829	bflo_23391	STRPU_02137, STRPU_09175
OG0002830	bflo_18123	STRPU_21809, STRPU_21810
OG0002831	bflo_03754	STRPU_11759
OG0002832	bflo_04706, bflo_01707, bflo_26639, bflo_01716	STRPU_07633
OG0002833	bflo_23101	STRPU_08236
OG0002834	bflo_07632	STRPU_10581, STRPU_10576, STRPU_10585
OG0002835	bflo_01169	STRPU_24399
OG0002836	bflo_24436	STRPU_11034, STRPU_00372
OG0002837	bflo_14396	STRPU_05330
OG0002838	bflo_18418, bflo_04823, bflo_06896	STRPU_04914, STRPU_04557, STRPU_11393
OG0002839	bflo_02442	STRPU_25051
OG0002840	bflo_13049	STRPU_25341
OG0002841	bflo_12441	STRPU_23168, STRPU_22818, STRPU_01977
OG0002842	bflo_26300, bflo_27525	STRPU_18957, STRPU_18970
OG0002843	bflo_20383	STRPU_03092
OG0002844	bflo_05002	STRPU_22625
OG0002845	bflo_11712, bflo_27024	STRPU_00988, STRPU_23454
OG0002847	bflo_20604	STRPU_15551, STRPU_02248
OG0002848	bflo_05738	STRPU_07604
OG0002849	bflo_07787	STRPU_23108, STRPU_23096
OG0002850	bflo_24019	STRPU_00386, STRPU_11047
OG0002851	bflo_17584	STRPU_17907
OG0002853	bflo_05557, bflo_05653, bflo_06253	STRPU_26926
OG0002854	bflo_16139	STRPU_20356
OG0002855	bflo_17685	STRPU_17098, STRPU_17094
OG0002856	bflo_01557	STRPU_27018
OG0002857	bflo_26339	STRPU_18184
OG0002858	bflo_14031	STRPU_25912
OG0002859	bflo_06107	STRPU_08061
OG0002860	bflo_23715	STRPU_08076, STRPU_08077
OG0002861	bflo_09268	STRPU_12452
OG0002862	bflo_18185	STRPU_17983
OG0002863	bflo_25239	STRPU_19342
OG0002864	bflo_08165	STRPU_23792, STRPU_23790
OG0002865	bflo_13072	STRPU_25424
OG0002866	bflo_03313	STRPU_11829
OG0002867	bflo_12609	STRPU_25245
OG0002869	bflo_23949	STRPU_10919
OG0002870	bflo_17468	STRPU_16894
OG0002871	bflo_19678, bflo_22789	STRPU_12832
OG0002871	bflo_03405	STRPU_11740
OG0002872	bflo_12757	STRPU_25418
OG0002873	bflo_04366	STRPU_08691, STRPU_08690
OG0002874	bflo_12477	STRPU_22380
OG0002875	bflo_20718	STRPU_21831
OG0002876	bflo_04355	STRPU_15672, STRPU_15655
OG0002877	bflo_00643	STRPU_27251
OG0002878	bflo_12799, bflo_27059, bflo_12792	STRPU_25517, STRPU_25518
OG0002879	bflo_17132	STRPU_18050
OG0002880	bflo_05881	STRPU_00592, STRPU_07561
OG0002881	bflo_24604	STRPU_10663
OG0002882	bflo_20487	STRPU_11176
OG0002884	bflo_04037	STRPU_24464
OG0002886	bflo_07624, bflo_09541, bflo_08496, bflo_19996, bflo_18396, bflo_14709, bflo_10619	STRPU_27129
OG0002887	bflo_26793, bflo_05390	STRPU_00454, STRPU_19036
OG0002888	bflo_22791	STRPU_08989
OG0002889	bflo_11465	STRPU_22675
OG0002890	bflo_02459	STRPU_25509
OG0002892	bflo_16138	STRPU_19576
OG0002893	bflo_22577	STRPU_06956, STRPU_06938
OG0002894	bflo_18873	STRPU_21472
OG0002895	bflo_12378	STRPU_26434
OG0002896	bflo_21624	STRPU_06711
OG0002897	bflo_00347	STRPU_23652, STRPU_23677
OG0002898	bflo_04282	STRPU_20982, STRPU_21604, STRPU_21600
OG0002899	bflo_24003	STRPU_10901
OG0002901	bflo_17271	STRPU_17220
OG0002902	bflo_05131	STRPU_02085, STRPU_09116
OG0002904	bflo_08371	STRPU_23554, STRPU_23550
OG0002905	bflo_22132	STRPU_10819
OG0002906	bflo_12537	STRPU_25699, STRPU_25717, STRPU_25719
OG0002907	bflo_25401	STRPU_27080
OG0002908	bflo_00264, bflo_02327	STRPU_14008
OG0002908	bflo_12818	STRPU_26306, STRPU_26279
OG0002909	bflo_10956	STRPU_22399
OG0002910	bflo_04018, bflo_04040, bflo_04045	STRPU_12097, STRPU_00039, STRPU_12098
OG0002911	bflo_09390	STRPU_09561
OG0002912	bflo_22216, bflo_13816	STRPU_24675
OG0002913	bflo_12845	STRPU_13354
OG0002914	bflo_08995	STRPU_07220
OG0002915	bflo_13226	STRPU_25487
OG0002916	bflo_25687	STRPU_19092
OG0002917	bflo_21482	STRPU_06220, STRPU_06199
OG0002919	bflo_06629	STRPU_26361
OG0002921	bflo_20845	STRPU_14716
OG0002922	bflo_10302	STRPU_09603
OG0002923	bflo_22160	STRPU_25958, STRPU_00219
OG0002924	bflo_07438	STRPU_23427, STRPU_01010
OG0002925	bflo_02541	STRPU_25066
OG0002926	bflo_06182	STRPU_26962
OG0002927	bflo_02244	STRPU_24156
OG0002944	bflo_01745	STRPU_24181
OG0002945	bflo_22945	STRPU_09100, STRPU_02071
OG0002948	bflo_24612	STRPU_10465, STRPU_10463, STRPU_10464, STRPU_10466, STRPU_10462
OG0002950	bflo_22911	STRPU_01410, STRPU_08755
OG0002952	bflo_14626	STRPU_05886
OG0002953	bflo_11098	STRPU_01982, STRPU_22822
OG0002954	bflo_09804	STRPU_12371
OG0002955	bflo_10404	STRPU_21881
OG0002956	bflo_03036	STRPU_26736
OG0002957	bflo_21819, bflo_21211	STRPU_06043
OG0002958	bflo_23521	STRPU_00615, STRPU_08917
OG0002959	bflo_24974	STRPU_21480
OG0002960	bflo_16007	STRPU_19700, STRPU_19616
OG0002961	bflo_19123	STRPU_24844
OG0002962	bflo_23844	STRPU_08505
OG0002963	bflo_13955	STRPU_04068, STRPU_04069, STRPU_04066, STRPU_04065, STRPU_04063, STRPU_04064
OG0002964	bflo_23022	STRPU_08258
OG0002965	bflo_01675, bflo_07078	STRPU_04332, STRPU_04305
OG0002966	bflo_16916	STRPU_20155
OG0002967	bflo_05869	STRPU_03989, STRPU_03996
OG0002968	bflo_16573	STRPU_19889, STRPU_19862
OG0002968	bflo_17865	STRPU_17604
OG0002969	bflo_19693, bflo_19691, bflo_19692	STRPU_13535
OG0002971	bflo_06655	STRPU_07433
OG0002973	bflo_11691	STRPU_23244
OG0002974	bflo_12717	STRPU_26267, STRPU_26293
OG0002975	bflo_17392	STRPU_21622
OG0002976	bflo_06168	STRPU_27347
OG0002977	bflo_20350	STRPU_15051
OG0002978	bflo_20000	STRPU_21839
OG0002979	bflo_18017	STRPU_17977, STRPU_17973
OG0002981	bflo_26562	STRPU_26025
OG0002982	bflo_17282	STRPU_17079
OG0002983	bflo_04491	STRPU_17106, STRPU_17121
OG0002984	bflo_23742	STRPU_09124, STRPU_02096
OG0002985	bflo_14855	STRPU_04999
OG0002987	bflo_08736	STRPU_10336
OG0002988	bflo_14375, bflo_14313, bflo_06455, bflo_18734	STRPU_13938
OG0002989	bflo_07369	STRPU_22387
OG0002990	bflo_09319	STRPU_09780
OG0002991	bflo_07835	STRPU_04324, STRPU_04294
OG0002992	bflo_00388	STRPU_22805, STRPU_01964
OG0002994	bflo_12787	STRPU_25932
OG0002995	bflo_15689	STRPU_20438
OG0002996	bflo_04215	STRPU_22653
OG0002997	bflo_25686	STRPU_19304, STRPU_01837
OG0002998	bflo_21850	STRPU_06160
OG0003000	bflo_08062	STRPU_21780
OG0003001	bflo_02143	STRPU_24021
OG0003002	bflo_19016	STRPU_13545
OG0003003	bflo_06732, bflo_22035, bflo_21500, bflo_22036, bflo_08718, bflo_09063	STRPU_08037
OG0003005	bflo_25599	STRPU_18621
OG0003006	bflo_23446	STRPU_02186, STRPU_09223
OG0003007	bflo_25623	STRPU_18848
OG0003008	bflo_15918	STRPU_20043, STRPU_20044
OG0003009	bflo_06877	STRPU_03103
OG0003010	bflo_04794	STRPU_02659, STRPU_25901
OG0003011	bflo_14700	STRPU_04936
OG0003012	bflo_05326	STRPU_22688
OG0003013	bflo_19393, bflo_19612	STRPU_13639, STRPU_02425
OG0003014	bflo_01493	STRPU_24788
OG0003016	bflo_14974	STRPU_05410
OG0003017	bflo_09191, bflo_09195	STRPU_12917
OG0003018	bflo_14657, bflo_17790	STRPU_05028
OG0003019	bflo_19038	STRPU_27351
OG0003020	bflo_12891	STRPU_10822, STRPU_10821
OG0003021	bflo_25104	STRPU_10596
OG0003023	bflo_20853	STRPU_15003, STRPU_15005
OG0003025	bflo_13188, bflo_12224	STRPU_07785
OG0003026	bflo_15640	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626
OG0003027	bflo_01434	STRPU_24061
OG0003028	bflo_02463	STRPU_07523
OG0003029	bflo_13998	STRPU_26298, STRPU_26272
OG0003030	bflo_01465	STRPU_16810
OG0003031	bflo_20430	STRPU_25010
OG0003032	bflo_10314	STRPU_09936
OG0003033	bflo_17532	STRPU_18122
OG0003034	bflo_14512	STRPU_05717, STRPU_05724
OG0003035	bflo_08294	STRPU_23425, STRPU_01012
OG0003036	bflo_16842	STRPU_20310
OG0003037	bflo_09575	STRPU_10149, STRPU_10086
OG0003037	bflo_10932	STRPU_10087, STRPU_10150
OG0003038	bflo_13256	STRPU_03176, STRPU_00268
OG0003039	bflo_06154	STRPU_26340
OG0003040	bflo_22431	STRPU_06235, STRPU_06305, STRPU_06261
OG0003041	bflo_05283	STRPU_24063
OG0003043	bflo_14220	STRPU_04974
OG0003044	bflo_20099	STRPU_02536, STRPU_15154
OG0003045	bflo_18957	STRPU_02416, STRPU_13648
OG0003045	bflo_22134	STRPU_05977
OG0003046	bflo_11903	STRPU_24271, STRPU_24903
OG0003048	bflo_12696	STRPU_25876
OG0003049	bflo_25818	STRPU_18711
OG0003051	bflo_22450	STRPU_09302, STRPU_05961
OG0003052	bflo_09325, bflo_26918	STRPU_09987, STRPU_09966
OG0003053	bflo_25336	STRPU_19330
OG0003054	bflo_22442	STRPU_06124
OG0003055	bflo_25637	STRPU_00401, STRPU_19285
OG0003056	bflo_18212	STRPU_17530
OG0003057	bflo_17866	STRPU_17293
OG0003058	bflo_01459	STRPU_24724
OG0003059	bflo_08502	STRPU_21505
OG0003060	bflo_26348	STRPU_18962, STRPU_18976
OG0003061	bflo_10461	STRPU_21307
OG0003062	bflo_13079	STRPU_25347
OG0003063	bflo_11663	STRPU_23254
OG0003064	bflo_06964	STRPU_22511
OG0003065	bflo_19457	STRPU_01676, STRPU_02689
OG0003066	bflo_03016	STRPU_01624, STRPU_11963
OG0003067	bflo_10237	STRPU_09682
OG0003069	bflo_06497	STRPU_00921, STRPU_08896
OG0003071	bflo_14796	STRPU_05785
OG0003072	bflo_12228	STRPU_23989
OG0003073	bflo_04952	STRPU_14167
OG0003073	bflo_06059	STRPU_26986
OG0003074	bflo_12708	STRPU_25415
OG0003075	bflo_12501, bflo_19989, bflo_14228	STRPU_04945
OG0003077	bflo_23487	STRPU_08797
OG0003078	bflo_24383, bflo_17438, bflo_17436, bflo_17435	STRPU_20765
OG0003079	bflo_06301	STRPU_26570
OG0003083	bflo_15813	STRPU_19593
OG0003084	bflo_14074, bflo_15209	STRPU_05898, STRPU_27410, STRPU_27412, STRPU_27413, STRPU_27411, STRPU_27414, STRPU_26950, STRPU_05897
OG0003085	bflo_22399	STRPU_13586, STRPU_01604
OG0003101	bflo_01542	STRPU_24565
OG0003103	bflo_02914, bflo_02855	STRPU_08503
OG0003104	bflo_16005	STRPU_16886
OG0003105	bflo_07269	STRPU_27399
OG0003106	bflo_19114	STRPU_26456
OG0003107	bflo_12594	STRPU_25358
OG0003108	bflo_23281	STRPU_12185
OG0003110	bflo_22448	STRPU_06774, STRPU_06764
OG0003111	bflo_02071	STRPU_19102, STRPU_25827
OG0003112	bflo_08398, bflo_09454	STRPU_04029
OG0003114	bflo_20937	STRPU_20444
OG0003115	bflo_02956	STRPU_26735
OG0003116	bflo_18557	STRPU_16286, STRPU_16285
OG0003118	bflo_00599	STRPU_23100
OG0003119	bflo_09328	STRPU_02657
OG0003120	bflo_08097	STRPU_04182
OG0003121	bflo_05128	STRPU_26433
OG0003122	bflo_17079	STRPU_20719
OG0003123	bflo_13105, bflo_03106, bflo_03107, bflo_03105, bflo_03104	STRPU_25862, STRPU_25863
OG0003124	bflo_20947	STRPU_15080
OG0003125	bflo_09377	STRPU_02899
OG0003127	bflo_16528	STRPU_20645
OG0003128	bflo_20579	STRPU_14558
OG0003130	bflo_20145	STRPU_14819
OG0003131	bflo_20297	STRPU_15359
OG0003132	bflo_13312	STRPU_24874
OG0003134	bflo_18233	STRPU_25662
OG0003135	bflo_11156	STRPU_20819
OG0003136	bflo_06361	STRPU_20970
OG0003137	bflo_13210	STRPU_26289, STRPU_26313, STRPU_26314, STRPU_26290
OG0003138	bflo_18045, bflo_24475	STRPU_11161
OG0003140	bflo_05963, bflo_05965	STRPU_27000
OG0003141	bflo_24349	STRPU_11150
OG0003142	bflo_06487	STRPU_26955
OG0003143	bflo_05643	STRPU_26953
OG0003144	bflo_18077	STRPU_17154
OG0003145	bflo_16411	STRPU_19761
OG0003146	bflo_01499	STRPU_24899
OG0003147	bflo_10687	STRPU_09368
OG0003148	bflo_12082	STRPU_21583
OG0003149	bflo_05831, bflo_05830	STRPU_27156, STRPU_27155, STRPU_27224, STRPU_27225
OG0003150	bflo_21673	STRPU_06198, STRPU_06219
OG0003152	bflo_23595	STRPU_09091, STRPU_02064
OG0003153	bflo_13277	STRPU_25878
OG0003154	bflo_15309, bflo_20484, bflo_01436	STRPU_18558
OG0003155	bflo_23490	STRPU_08527
OG0003156	bflo_27205	STRPU_17108, STRPU_17123
OG0003157	bflo_14340	STRPU_05197
OG0003158	bflo_02352	STRPU_24600
OG0003159	bflo_07057	STRPU_04177
OG0003160	bflo_09900	STRPU_10206
OG0003161	bflo_11644	STRPU_20589
OG0003162	bflo_06527	STRPU_10286
OG0003163	bflo_25957	STRPU_26676
OG0003164	bflo_15147	STRPU_05342
OG0003165	bflo_17531	STRPU_06042
OG0003167	bflo_20648	STRPU_14469, STRPU_14473
OG0003168	bflo_11347, bflo_11349, bflo_11348, bflo_11346, bflo_23652	STRPU_00314, STRPU_08598
OG0003169	bflo_05306, bflo_26358	STRPU_18714
OG0003172	bflo_19337	STRPU_13537
OG0003174	bflo_15477	STRPU_05745
OG0003175	bflo_02528, bflo_02529, bflo_02516	STRPU_24658
OG0003176	bflo_13138, bflo_13141, bflo_13521	STRPU_25686, STRPU_25705
OG0003177	bflo_04900	STRPU_09383, STRPU_01573
OG0003178	bflo_21644	STRPU_21387
OG0003179	bflo_07971	STRPU_04747
OG0003181	bflo_23833	STRPU_08188
OG0003182	bflo_13801	STRPU_25667
OG0003183	bflo_00612	STRPU_23390
OG0003185	bflo_03286	STRPU_11828
OG0003187	bflo_06988	STRPU_18755
OG0003188	bflo_05779	STRPU_27340
OG0003189	bflo_17966, bflo_17711	STRPU_17091
OG0003190	bflo_26454, bflo_00272	STRPU_22540, STRPU_14018, STRPU_13852
OG0003191	bflo_02395	STRPU_02638, STRPU_24024
OG0003193	bflo_22117	STRPU_06138
OG0003194	bflo_16541	STRPU_19785, STRPU_00785
OG0003195	bflo_23682	STRPU_08798
OG0003196	bflo_23488, bflo_13878, bflo_13848	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736
OG0003197	bflo_21320	STRPU_06595
OG0003198	bflo_15180, bflo_14134, bflo_15182, bflo_09803, bflo_09477	STRPU_10958, STRPU_10959
OG0003199	bflo_11640	STRPU_22302
OG0003200	bflo_05796	STRPU_07570
OG0003202	bflo_08512	STRPU_04422
OG0003204	bflo_14307	STRPU_05884
OG0003205	bflo_04278	STRPU_26398
OG0003206	bflo_14678, bflo_27134	STRPU_05811
OG0003207	bflo_11574	STRPU_23438, STRPU_00999
OG0003208	bflo_12238	STRPU_23521
OG0003210	bflo_16532	STRPU_20307
OG0003211	bflo_12109	STRPU_23623
OG0003212	bflo_11237, bflo_11720	STRPU_23992
OG0003213	bflo_06414	STRPU_27409
OG0003214	bflo_15011	STRPU_02469, STRPU_13596
OG0003215	bflo_23368	STRPU_21290
OG0003216	bflo_22888	STRPU_02088, STRPU_09119, STRPU_08679
OG0003217	bflo_13097, bflo_13181	STRPU_18366
OG0003218	bflo_21266	STRPU_05952
OG0003219	bflo_14338	STRPU_05483
OG0003220	bflo_17426	STRPU_17156
OG0003221	bflo_01510	STRPU_24811
OG0003222	bflo_14038	STRPU_25242
OG0003223	bflo_13052	STRPU_08794
OG0003224	bflo_00958	STRPU_22186
OG0003225	bflo_08138	STRPU_03637, STRPU_03655
OG0003226	bflo_03250	STRPU_01640, STRPU_11976
OG0003227	bflo_09183	STRPU_09523
OG0003228	bflo_11373	STRPU_21707, STRPU_21643
OG0003229	bflo_14282	STRPU_00535, STRPU_15976
OG0003230	bflo_10210	STRPU_09762, STRPU_09718
OG0003231	bflo_05723	STRPU_07608
OG0003232	bflo_13766	STRPU_21304, STRPU_21303
OG0003234	bflo_14580, bflo_14579	STRPU_08533
OG0003235	bflo_14854	STRPU_22687
OG0003236	bflo_16680, bflo_27409, bflo_22679	STRPU_22602
OG0003238	bflo_07377	STRPU_01914, STRPU_22758
OG0003239	bflo_09028	STRPU_26344
OG0003240	bflo_07037, bflo_07038	STRPU_22517
OG0003250	bflo_01703	STRPU_07632
OG0003251	bflo_12651	STRPU_26207
OG0003252	bflo_14795	STRPU_20878
OG0003253	bflo_01277	STRPU_26823
OG0003254	bflo_05940	STRPU_21153
OG0003255	bflo_08217	STRPU_22937
OG0003256	bflo_11469	STRPU_22403, STRPU_22404, STRPU_22402, STRPU_22401, STRPU_22405
OG0003257	bflo_05925	STRPU_20833, STRPU_20870
OG0003258	bflo_24354	STRPU_11232, STRPU_11270
OG0003259	bflo_06895	STRPU_04547
OG0003260	bflo_25696	STRPU_18760
OG0003261	bflo_01512, bflo_00495	STRPU_24777
OG0003262	bflo_20031	STRPU_14217
OG0003263	bflo_23703	STRPU_08829
OG0003264	bflo_04822	STRPU_07699, STRPU_07685
OG0003265	bflo_11145	STRPU_23170
OG0003266	bflo_10178	STRPU_03311
OG0003267	bflo_26847, bflo_07095	STRPU_04175
OG0003268	bflo_13173	STRPU_26201
OG0003269	bflo_23123	STRPU_08663
OG0003270	bflo_12004	STRPU_23005, STRPU_00880
OG0003271	bflo_06460	STRPU_27426
OG0003272	bflo_14266	STRPU_05318
OG0003275	bflo_13276	STRPU_25632
OG0003276	bflo_17428	STRPU_20467
OG0003277	bflo_11010	STRPU_22845
OG0003278	bflo_11050, bflo_18953	STRPU_20470
OG0003279	bflo_14292	STRPU_05246
OG0003280	bflo_14909, bflo_01791, bflo_01241, bflo_01239	STRPU_03524, STRPU_03588
OG0003281	bflo_22362, bflo_21924, bflo_21888, bflo_22360, bflo_22359, bflo_22361, bflo_22079	STRPU_06114
OG0003282	bflo_05872	STRPU_09679
OG0003283	bflo_27041, bflo_12474	STRPU_23176
OG0003284	bflo_02462	STRPU_24634
OG0003286	bflo_23054	STRPU_08482
OG0003287	bflo_03086	STRPU_16133, STRPU_16118
OG0003288	bflo_14155	STRPU_05660
OG0003289	bflo_13357	STRPU_25492
OG0003290	bflo_07091	STRPU_19995
OG0003291	bflo_04904	STRPU_14374
OG0003292	bflo_20540	STRPU_15042
OG0003292	bflo_19846	STRPU_21512
OG0003293	bflo_00129	STRPU_22259
OG0003294	bflo_14576	STRPU_05613, STRPU_05555
OG0003296	bflo_21081	STRPU_00434, STRPU_14195
OG0003297	bflo_22943, bflo_27414	STRPU_08868, STRPU_00953
OG0003298	bflo_15165	STRPU_05740
OG0003299	bflo_25833	STRPU_19094
OG0003300	bflo_03067, bflo_03066	STRPU_08671, STRPU_01641, STRPU_11977, STRPU_07721, STRPU_12287
OG0003301	bflo_01141	STRPU_16244, STRPU_16205
OG0003302	bflo_07345	STRPU_04486
OG0003304	bflo_18183, bflo_25914, bflo_18739	STRPU_02452
OG0003306	bflo_11444, bflo_26999	STRPU_23936, STRPU_23962
OG0003307	bflo_07093	STRPU_04904
OG0003309	bflo_18723	STRPU_24871
OG0003311	bflo_01504	STRPU_24433
OG0003313	bflo_06556	STRPU_16509, STRPU_16508, STRPU_16510, STRPU_07431, STRPU_12609, STRPU_07430, STRPU_07429, STRPU_07428
OG0003314	bflo_14212	STRPU_05142, STRPU_05067
OG0003315	bflo_26618, bflo_01077	STRPU_24567
OG0003316	bflo_24864	STRPU_00352, STRPU_11013
OG0003317	bflo_23280	STRPU_09007
OG0003318	bflo_11452	STRPU_23527
OG0003319	bflo_06319	STRPU_07210
OG0003320	bflo_10097	STRPU_09402, STRPU_01555
OG0003321	bflo_13090	STRPU_25433
OG0003323	bflo_15869	STRPU_09684, STRPU_09685
OG0003324	bflo_05150, bflo_22670	STRPU_08869, STRPU_00952
OG0003325	bflo_08410	STRPU_04053
OG0003326	bflo_09789	STRPU_09393, STRPU_01566
OG0003327	bflo_15914	STRPU_19769, STRPU_00800
OG0003328	bflo_16009, bflo_14605, bflo_13901, bflo_13749, bflo_00426	STRPU_00809, STRPU_25543
OG0003329	bflo_06538	STRPU_27327, STRPU_27328
OG0003330	bflo_05318	STRPU_27339
OG0003331	bflo_20334	STRPU_15371
OG0003332	bflo_06531	STRPU_07786
OG0003333	bflo_03278	STRPU_01214, STRPU_12086
OG0003334	bflo_07602	STRPU_03431, STRPU_22058
OG0003335	bflo_16036	STRPU_20823
OG0003336	bflo_16347	STRPU_20291
OG0003337	bflo_24672	STRPU_11218, STRPU_11255
OG0003340	bflo_00966	STRPU_24554
OG0003341	bflo_13784	STRPU_21771
OG0003343	bflo_21197	STRPU_15384
OG0003344	bflo_06379	STRPU_07542, STRPU_00574
OG0003347	bflo_18875	STRPU_01607, STRPU_13589
OG0003348	bflo_01497	STRPU_24382
OG0003349	bflo_08162	STRPU_04798, STRPU_04805
OG0003350	bflo_21636	STRPU_06152
OG0003351	bflo_11662	STRPU_00711, STRPU_22727
OG0003351	bflo_18448	STRPU_21720, STRPU_21655
OG0003352	bflo_26474, bflo_26477, bflo_08957	STRPU_23063, STRPU_00649
OG0003353	bflo_11091	STRPU_23410, STRPU_01027
OG0003354	bflo_00257	STRPU_22433
OG0003355	bflo_07915	STRPU_04134
OG0003356	bflo_13961	STRPU_08703, STRPU_01469
OG0003357	bflo_10674	STRPU_09879
OG0003358	bflo_11374	STRPU_01921, STRPU_22765
OG0003359	bflo_09270	STRPU_12338
OG0003360	bflo_08028	STRPU_12153, STRPU_12119
OG0003361	bflo_21492	STRPU_21285
OG0003362	bflo_15019, bflo_27136, bflo_15047	STRPU_05653
OG0003363	bflo_19624	STRPU_01592, STRPU_13573
OG0003364	bflo_03561	STRPU_12256
OG0003366	bflo_23663	STRPU_20477, STRPU_20476, STRPU_20479, STRPU_20478
OG0003367	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315	STRPU_02066, STRPU_09093
OG0003368	bflo_08973	STRPU_09309
OG0003369	bflo_08608	STRPU_04619
OG0003370	bflo_05182	STRPU_24791
OG0003371	bflo_14039	STRPU_25243
OG0003372	bflo_25213	STRPU_18382
OG0003373	bflo_04729	STRPU_11782, STRPU_11541, STRPU_11733
OG0003374	bflo_01562	STRPU_16743, STRPU_01716
OG0003375	bflo_05681	STRPU_27269, STRPU_27284
OG0003376	bflo_05753	STRPU_09336
OG0003377	bflo_09240, bflo_09241	STRPU_12932
OG0003378	bflo_09811	STRPU_12591
OG0003379	bflo_01579	STRPU_24222, STRPU_24221, STRPU_01079
OG0003380	bflo_20421	STRPU_14745
OG0003381	bflo_09923	STRPU_12349
OG0003382	bflo_03233	STRPU_00632, STRPU_12505
OG0003383	bflo_00169	STRPU_23796
OG0003384	bflo_10672	STRPU_01561, STRPU_09397
OG0003386	bflo_24755	STRPU_10904
OG0003387	bflo_20271, bflo_20266	STRPU_00430, STRPU_14199, STRPU_17499, STRPU_17500, STRPU_17502, STRPU_17498, STRPU_17501
OG0003388	bflo_08160	STRPU_04625, STRPU_04647
OG0003391	bflo_11495	STRPU_21082
OG0003392	bflo_04347	STRPU_08299
OG0003393	bflo_04808	STRPU_17374
OG0003394	bflo_00632	STRPU_22083
OG0003396	bflo_03372	STRPU_23105
OG0003419	bflo_19082	STRPU_03427
OG0003420	bflo_16824	STRPU_19692, STRPU_19622, STRPU_19693
OG0003421	bflo_14823	STRPU_05462
OG0003424	bflo_22975	STRPU_08669
OG0003425	bflo_06597	STRPU_27213
OG0003426	bflo_17220	STRPU_21596
OG0003428	bflo_15063	STRPU_04993
OG0003429	bflo_03695	STRPU_11803
OG0003430	bflo_10656	STRPU_03710
OG0003431	bflo_18771	STRPU_13834
OG0003432	bflo_01885	STRPU_24265, STRPU_01045, STRPU_24267, STRPU_01044, STRPU_24264, STRPU_24261, STRPU_01042, STRPU_24266, STRPU_01041
OG0003433	bflo_22519	STRPU_06151
OG0003434	bflo_00872	STRPU_22971
OG0003435	bflo_21768	STRPU_20684
OG0003437	bflo_23416	STRPU_08656, STRPU_08360, STRPU_08658
