Orthogroup	BRAFL	APOSC_ok
OG0003970	bflo_08004	APOSC_12020
OG0003971	bflo_09929	APOSC_13871, APOSC_13872
OG0003972	bflo_13739	APOSC_12719
OG0003973	bflo_07614	APOSC_26122
OG0003976	bflo_10370	APOSC_10421, APOSC_09389, APOSC_19130
OG0003999	bflo_00820	APOSC_26670, APOSC_28991
OG0004000	bflo_02654	APOSC_16851, APOSC_16850
OG0004002	bflo_05675	APOSC_26495, APOSC_06566
OG0004003	bflo_06656	APOSC_24953
OG0004004	bflo_00245	APOSC_12248
OG0004005	bflo_05822	APOSC_22073
OG0004006	bflo_15642	APOSC_20863
OG0004007	bflo_25579	APOSC_15413
OG0004009	bflo_08409	APOSC_06993
OG0004010	bflo_25494	APOSC_29079
OG0004011	bflo_07481	APOSC_05203
OG0004012	bflo_10107	APOSC_16235
OG0004014	bflo_01604	APOSC_20610
OG0004015	bflo_27508, bflo_25882	APOSC_17114
OG0004016	bflo_02411	APOSC_22784
OG0004017	bflo_06408	APOSC_19336
OG0004018	bflo_12053, bflo_12055	APOSC_21251
OG0004019	bflo_03365	APOSC_05230
OG0004020	bflo_21634	APOSC_17338
OG0004021	bflo_20663	APOSC_11091
OG0004022	bflo_03904, bflo_18302	APOSC_12529
OG0004023	bflo_13771, bflo_13445	APOSC_09668
OG0004024	bflo_22710	APOSC_24614
OG0004027	bflo_19261	APOSC_22364, APOSC_17364
OG0004028	bflo_08558	APOSC_12300
OG0004029	bflo_19601	APOSC_23175
OG0004031	bflo_16318	APOSC_23905
OG0004032	bflo_22471	APOSC_10005
OG0004033	bflo_10163	APOSC_11152
OG0004034	bflo_00483	APOSC_05299
OG0004035	bflo_13352	APOSC_20229
OG0004036	bflo_04917	APOSC_26656
OG0004037	bflo_21736	APOSC_28831
OG0004038	bflo_25870	APOSC_01523
OG0004039	bflo_00182	APOSC_16429
OG0004040	bflo_07645	APOSC_27575
OG0004041	bflo_06689	APOSC_21580
OG0004042	bflo_01092	APOSC_19825
OG0004043	bflo_18420	APOSC_00567
OG0004044	bflo_01005	APOSC_05770
OG0004045	bflo_10090	APOSC_14071, APOSC_14073, APOSC_14072
OG0004046	bflo_20151	APOSC_03950
OG0004046	bflo_12442	APOSC_05400
OG0004047	bflo_07563, bflo_15046, bflo_16184, bflo_14780	APOSC_21433
OG0004048	bflo_05759	APOSC_03269
OG0004049	bflo_17743	APOSC_16733
OG0004050	bflo_12480	APOSC_11730
OG0004051	bflo_00363	APOSC_25343
OG0004052	bflo_07404	APOSC_23309
OG0004053	bflo_06844	APOSC_19964
OG0004054	bflo_17321	APOSC_22506
OG0004055	bflo_18237	APOSC_24425
OG0004056	bflo_08362	APOSC_26145, APOSC_12387
OG0004057	bflo_03481	APOSC_25009
OG0004059	bflo_09431	APOSC_17749
OG0004060	bflo_10224	APOSC_16549, APOSC_14343
OG0004061	bflo_25941	APOSC_15590
OG0004062	bflo_09235	APOSC_28106, APOSC_18721
OG0004063	bflo_04519	APOSC_25045
OG0004064	bflo_06053	APOSC_04465
OG0004065	bflo_24951	APOSC_27712
OG0004066	bflo_16131, bflo_16076	APOSC_23734
OG0004066	bflo_16059	APOSC_24624
OG0004067	bflo_21757	APOSC_24467
OG0004069	bflo_07987	APOSC_23393, APOSC_23392
OG0004070	bflo_23729	APOSC_25704
OG0004071	bflo_16403	APOSC_26899
OG0004072	bflo_19459	APOSC_16871
OG0004073	bflo_03411	APOSC_26782
OG0004074	bflo_06358	APOSC_20482
OG0004075	bflo_12360	APOSC_15061, APOSC_07499
OG0004076	bflo_06535	APOSC_17521
OG0004077	bflo_27169, bflo_16619, bflo_16837	APOSC_16374
OG0004078	bflo_09450	APOSC_08208
OG0004079	bflo_15451	APOSC_18093
OG0004080	bflo_18882	APOSC_26211, APOSC_26210
OG0004081	bflo_21861	APOSC_09127
OG0004082	bflo_00978	APOSC_04843
OG0004083	bflo_19440	APOSC_05092
OG0004084	bflo_04730	APOSC_14613
OG0004085	bflo_21712	APOSC_16126
OG0004086	bflo_15527	APOSC_12553
OG0004087	bflo_00774	APOSC_05303
OG0004088	bflo_08888	APOSC_06799, APOSC_06800
OG0004089	bflo_24435	APOSC_13671
OG0004090	bflo_02550	APOSC_24285, APOSC_20269
OG0004091	bflo_25644	APOSC_20232
OG0004091	bflo_25537	APOSC_12845
OG0004092	bflo_18722	APOSC_18299
OG0004093	bflo_10011	APOSC_16358
OG0004094	bflo_17070	APOSC_04403
OG0004095	bflo_08947	APOSC_23518, APOSC_16725
OG0004096	bflo_25120, bflo_16105	APOSC_13674
OG0004097	bflo_23785	APOSC_02415, APOSC_15719
OG0004098	bflo_25548	APOSC_08501, APOSC_08500
OG0004099	bflo_23751	APOSC_18713
OG0004100	bflo_10859	APOSC_15294
OG0004101	bflo_02328	APOSC_13319
OG0004102	bflo_10530	APOSC_25199
OG0004104	bflo_06763	APOSC_18419
OG0004105	bflo_05301	APOSC_20157, APOSC_20158
OG0004106	bflo_23964, bflo_24930	APOSC_10773
OG0004107	bflo_26512, bflo_10561	APOSC_07621
OG0004108	bflo_14163	APOSC_13049, APOSC_13048
OG0004110	bflo_06903	APOSC_11200
OG0004111	bflo_06133	APOSC_09767
OG0004112	bflo_05743	APOSC_07040
OG0004113	bflo_11906	APOSC_14445
OG0004114	bflo_18466	APOSC_10050
OG0004116	bflo_14868	APOSC_01511, APOSC_01512
OG0004117	bflo_06359	APOSC_13222, APOSC_13221
OG0004118	bflo_11032	APOSC_06300
OG0004119	bflo_05817	APOSC_04401, APOSC_04402
OG0004120	bflo_06902	APOSC_22567, APOSC_22568
OG0004121	bflo_24414	APOSC_26762
OG0004122	bflo_16663	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	bflo_01120	APOSC_21789, APOSC_21790
OG0004124	bflo_01444	APOSC_08825
OG0004125	bflo_02477	APOSC_11946
OG0004126	bflo_12737	APOSC_01843
OG0004129	bflo_11922	APOSC_17304, APOSC_28066
OG0004130	bflo_05927	APOSC_15010
OG0004131	bflo_16570	APOSC_25999
OG0004132	bflo_13126	APOSC_10373
OG0004133	bflo_21730	APOSC_04232
OG0004134	bflo_09300	APOSC_03000
OG0004135	bflo_23100	APOSC_06031
OG0004136	bflo_25663, bflo_25662	APOSC_21530
OG0004137	bflo_05477	APOSC_00636
OG0004138	bflo_18230	APOSC_03411
OG0004139	bflo_26265	APOSC_17399
OG0004140	bflo_13590	APOSC_06874
OG0004141	bflo_11700	APOSC_16231
OG0004142	bflo_11007	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	bflo_04320	APOSC_27168, APOSC_27167
OG0004144	bflo_18803	APOSC_00660
OG0004145	bflo_17954	APOSC_15326
OG0004146	bflo_20192	APOSC_14892
OG0004147	bflo_26420	APOSC_19122
OG0004148	bflo_18685	APOSC_15043, APOSC_15044
OG0004149	bflo_22473	APOSC_02970, APOSC_02971
OG0004150	bflo_09053	APOSC_13759
OG0004151	bflo_13322	APOSC_00107
OG0004153	bflo_07572, bflo_07571	APOSC_08022
OG0004154	bflo_05130, bflo_01086	APOSC_22416
OG0004156	bflo_12353	APOSC_06425
OG0004157	bflo_11422	APOSC_27434
OG0004158	bflo_02113	APOSC_10209
OG0004159	bflo_05541	APOSC_12951
OG0004160	bflo_25508	APOSC_03754
OG0004161	bflo_13481, bflo_27086	APOSC_20917
OG0004162	bflo_23463	APOSC_12130
OG0004164	bflo_07953	APOSC_18496
OG0004166	bflo_10003	APOSC_13131
OG0004167	bflo_06366	APOSC_00650
OG0004168	bflo_03869	APOSC_04235
OG0004169	bflo_23613	APOSC_25303
OG0004170	bflo_08931	APOSC_18036, APOSC_03003
OG0004171	bflo_08244	APOSC_27996, APOSC_27995
OG0004174	bflo_25477	APOSC_11600
OG0004175	bflo_13043	APOSC_14869
OG0004176	bflo_07261	APOSC_27087
OG0004178	bflo_11717	APOSC_21497
OG0004179	bflo_23006	APOSC_26029
OG0004180	bflo_19742, bflo_19473	APOSC_05627
OG0004181	bflo_14869	APOSC_19298, APOSC_19299
OG0004182	bflo_17268, bflo_17270, bflo_04774	APOSC_22372, APOSC_24923
OG0004183	bflo_08248	APOSC_23810
OG0004184	bflo_17251	APOSC_01611
OG0004185	bflo_21307	APOSC_24657
OG0004186	bflo_07573	APOSC_12750
OG0004187	bflo_13222	APOSC_18178
OG0004188	bflo_11714, bflo_16377	APOSC_19051
OG0004189	bflo_20223	APOSC_00415
OG0004190	bflo_23894	APOSC_03589
OG0004193	bflo_03387, bflo_03606	APOSC_13233
OG0004194	bflo_13776, bflo_05208, bflo_11710, bflo_13381, bflo_13229, bflo_22527, bflo_18806, bflo_13592, bflo_13591, bflo_13759	APOSC_21076
OG0004214	bflo_05900	APOSC_21908, APOSC_21906, APOSC_21907
OG0004215	bflo_20025	APOSC_16447
OG0004216	bflo_12603	APOSC_18234
OG0004217	bflo_14087	APOSC_15366, APOSC_15365
OG0004218	bflo_21045, bflo_20460	APOSC_15148
OG0004219	bflo_02280	APOSC_25433, APOSC_25434
OG0004220	bflo_01267	APOSC_28409, APOSC_28408
OG0004223	bflo_01727	APOSC_28636, APOSC_28635
OG0004225	bflo_00301	APOSC_27259
OG0004226	bflo_19811	APOSC_11744
OG0004227	bflo_25102	APOSC_07436
OG0004229	bflo_07812	APOSC_18807
OG0004230	bflo_14845	APOSC_11830
OG0004231	bflo_05384	APOSC_04324
OG0004232	bflo_10173	APOSC_20829, APOSC_20830
OG0004233	bflo_24143	APOSC_18789
OG0004234	bflo_24055	APOSC_10718
OG0004235	bflo_23719	APOSC_13621
OG0004236	bflo_07373	APOSC_09759
OG0004237	bflo_14843	APOSC_08707, APOSC_07559
OG0004239	bflo_16055	APOSC_00833
OG0004240	bflo_14064	APOSC_01716
OG0004241	bflo_22009	APOSC_26715
OG0004243	bflo_02341	APOSC_21071
OG0004244	bflo_11658	APOSC_21479
OG0004245	bflo_10377	APOSC_10499, APOSC_10498, APOSC_10497
OG0004246	bflo_23079	APOSC_02127
OG0004247	bflo_19177, bflo_17721	APOSC_11597, APOSC_28927, APOSC_11598
OG0004248	bflo_24542, bflo_24543	APOSC_02729
OG0004249	bflo_14267	APOSC_05383
OG0004250	bflo_20438	APOSC_22267
OG0004251	bflo_16457	APOSC_06011
OG0004252	bflo_03055	APOSC_15635
OG0004253	bflo_21064	APOSC_17061
OG0004254	bflo_08133	APOSC_08300
OG0004255	bflo_25003	APOSC_05604
OG0004257	bflo_01868	APOSC_16172
OG0004258	bflo_14122	APOSC_15994
OG0004259	bflo_03895	APOSC_13815, APOSC_13814
OG0004260	bflo_07593	APOSC_11794
OG0004262	bflo_17291	APOSC_02898
OG0004263	bflo_18760	APOSC_25349
OG0004264	bflo_07431	APOSC_15069
OG0004265	bflo_16650	APOSC_13935
OG0004267	bflo_04121	APOSC_05994, APOSC_05993
OG0004268	bflo_13534	APOSC_02867
OG0004269	bflo_23956	APOSC_26344
OG0004270	bflo_05847	APOSC_08577
OG0004271	bflo_11927	APOSC_03782
OG0004272	bflo_05950	APOSC_04474
OG0004273	bflo_23163	APOSC_19429
OG0004274	bflo_04876, bflo_13254	APOSC_26837
OG0004275	bflo_19058	APOSC_18680
OG0004277	bflo_17664	APOSC_13693
OG0004278	bflo_26456	APOSC_20389
OG0004279	bflo_15836	APOSC_07885
OG0004280	bflo_05742	APOSC_04874, APOSC_04875
OG0004280	bflo_18667	APOSC_04873
OG0004281	bflo_09552	APOSC_21034
OG0004282	bflo_01697	APOSC_02423
OG0004283	bflo_14369	APOSC_10311
OG0004284	bflo_10091	APOSC_01925
OG0004285	bflo_09644	APOSC_03562
OG0004286	bflo_19820	APOSC_15917
OG0004287	bflo_22517	APOSC_23356, APOSC_26057
OG0004288	bflo_13055	APOSC_01399, APOSC_07188
OG0004289	bflo_16900	APOSC_21362
OG0004290	bflo_12592	APOSC_01455
OG0004291	bflo_09709	APOSC_10039
OG0004292	bflo_24769	APOSC_09946
OG0004294	bflo_20010	APOSC_18528
OG0004295	bflo_25243	APOSC_09213
OG0004296	bflo_08135	APOSC_26593
OG0004297	bflo_01520	APOSC_02921
OG0004298	bflo_14807	APOSC_05561
OG0004299	bflo_14117	APOSC_24511
OG0004301	bflo_21149	APOSC_06274
OG0004302	bflo_20299	APOSC_19513
OG0004303	bflo_21593	APOSC_24805
OG0004304	bflo_10723	APOSC_08537
OG0004305	bflo_05913	APOSC_13535
OG0004306	bflo_06377	APOSC_27082
OG0004307	bflo_23131	APOSC_13498
OG0004308	bflo_17611	APOSC_21945
OG0004309	bflo_07674	APOSC_21721
OG0004310	bflo_07406	APOSC_02803
OG0004311	bflo_05859	APOSC_26182
OG0004312	bflo_18032	APOSC_18207
OG0004313	bflo_20212	APOSC_09211
OG0004314	bflo_15802	APOSC_20468
OG0004315	bflo_09497	APOSC_13906
OG0004316	bflo_24460	APOSC_18673
OG0004317	bflo_19864	APOSC_12017
OG0004318	bflo_23343	APOSC_23679
OG0004319	bflo_03033	APOSC_18325
OG0004320	bflo_22155	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	bflo_04745	APOSC_26489
OG0004323	bflo_18175	APOSC_23597
OG0004324	bflo_01085	APOSC_00330
OG0004325	bflo_12662	APOSC_03815
OG0004327	bflo_14246	APOSC_02149, APOSC_02601
OG0004328	bflo_01149	APOSC_00739
OG0004329	bflo_09988, bflo_02398	APOSC_22442
OG0004330	bflo_18848	APOSC_23881, APOSC_16360
OG0004331	bflo_18890	APOSC_03020
OG0004332	bflo_24713	APOSC_05532
OG0004333	bflo_01460	APOSC_28574
OG0004334	bflo_25607	APOSC_24451
OG0004335	bflo_14442	APOSC_08465, APOSC_08464
OG0004336	bflo_07414, bflo_13336	APOSC_11848
OG0004337	bflo_09505	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	bflo_14114	APOSC_18224, APOSC_10748, APOSC_07049, APOSC_27265, APOSC_02738
OG0004339	bflo_21099	APOSC_06450
OG0004340	bflo_23322	APOSC_09483
OG0004341	bflo_23516	APOSC_11753, APOSC_11752
OG0004342	bflo_08386	APOSC_21988, APOSC_21987
OG0004343	bflo_09298	APOSC_00769
OG0004344	bflo_07396	APOSC_16644
OG0004345	bflo_16427	APOSC_22925
OG0004346	bflo_19751	APOSC_06434, APOSC_06435
OG0004347	bflo_20345	APOSC_08065, APOSC_11892
OG0004348	bflo_21350	APOSC_28686, APOSC_28688, APOSC_28687
OG0004349	bflo_12358	APOSC_14515
OG0004350	bflo_18288, bflo_18444	APOSC_22010
OG0004352	bflo_24539	APOSC_14704
OG0004353	bflo_24646	APOSC_11748, APOSC_11747
OG0004354	bflo_14863	APOSC_06624
OG0004355	bflo_16043	APOSC_01153
OG0004356	bflo_23965, bflo_24929	APOSC_15655
OG0004357	bflo_11494	APOSC_28000, APOSC_16304
OG0004358	bflo_11539	APOSC_02914
OG0004359	bflo_15102	APOSC_28538, APOSC_28537
OG0004360	bflo_05338	APOSC_08667
OG0004361	bflo_15552	APOSC_24002, APOSC_24001, APOSC_11870
OG0004362	bflo_04119	APOSC_23840
OG0004364	bflo_13993	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	bflo_19418	APOSC_18479
OG0004366	bflo_12765	APOSC_22180
OG0004367	bflo_21281	APOSC_20905
OG0004368	bflo_16051	APOSC_24515
OG0004369	bflo_16942	APOSC_11140, APOSC_23833
OG0004370	bflo_21301	APOSC_05468
OG0004372	bflo_04811	APOSC_15921
OG0004373	bflo_06065	APOSC_08422, APOSC_08079
OG0004374	bflo_20012	APOSC_28161
OG0004375	bflo_07701	APOSC_22061, APOSC_22062
OG0004376	bflo_20526	APOSC_03057
OG0004377	bflo_19356	APOSC_18261
OG0004378	bflo_07641	APOSC_06765
OG0004381	bflo_09247	APOSC_01881
OG0004382	bflo_06113	APOSC_05467
OG0004383	bflo_27132, bflo_14288, bflo_14991	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	bflo_15995	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	bflo_15870	APOSC_06653
OG0004386	bflo_20435	APOSC_22819, APOSC_22818
OG0004387	bflo_09116, bflo_08752	APOSC_02114, APOSC_22723
OG0004388	bflo_05660	APOSC_03123
OG0004389	bflo_26325	APOSC_06156, APOSC_06157
OG0004390	bflo_17071	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	bflo_08434	APOSC_28521
OG0004392	bflo_07121	APOSC_05231
OG0004393	bflo_09718	APOSC_03433
OG0004394	bflo_14723	APOSC_10596
OG0004395	bflo_12354	APOSC_07133
OG0004396	bflo_24471	APOSC_03257
OG0004397	bflo_13249	APOSC_23744
OG0004398	bflo_20532	APOSC_17705
OG0004399	bflo_11895	APOSC_22477, APOSC_22476
OG0004400	bflo_01509	APOSC_15952
OG0004401	bflo_00348	APOSC_05845
OG0004402	bflo_14968	APOSC_21198, APOSC_21197
OG0004403	bflo_06952	APOSC_09622
OG0004404	bflo_21918	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703
OG0004405	bflo_23675	APOSC_14805, APOSC_14804
OG0004406	bflo_13880	APOSC_00075, APOSC_00074
OG0004407	bflo_24382	APOSC_00103, APOSC_00104
OG0004408	bflo_21379	APOSC_25104, APOSC_25103
OG0004409	bflo_12253	APOSC_24925
OG0004412	bflo_26266	APOSC_18296, APOSC_11186
OG0004413	bflo_11285	APOSC_00838, APOSC_00839
OG0004414	bflo_00981	APOSC_23058
OG0004415	bflo_18620	APOSC_04509
OG0004417	bflo_25703	APOSC_07939
OG0004418	bflo_09866	APOSC_06342
OG0004419	bflo_09260	APOSC_27089
OG0004420	bflo_24578	APOSC_01938
OG0004421	bflo_10986	APOSC_27707
OG0004422	bflo_05990	APOSC_23964
OG0004423	bflo_06771	APOSC_27132
OG0004424	bflo_11552	APOSC_22699
OG0004425	bflo_02356	APOSC_27479
OG0004426	bflo_13509	APOSC_18555
OG0004457	bflo_12917	APOSC_09054
OG0004458	bflo_25350	APOSC_15219, APOSC_28910
OG0004459	bflo_09372	APOSC_02057
OG0004460	bflo_12840	APOSC_11378
OG0004461	bflo_11262	APOSC_09578
OG0004462	bflo_21993	APOSC_03810
OG0004463	bflo_20522	APOSC_13610
OG0004465	bflo_05736, bflo_05733	APOSC_27612, APOSC_07492
OG0004467	bflo_20572	APOSC_08131, APOSC_08130
OG0004468	bflo_20382	APOSC_04083
OG0004471	bflo_00929	APOSC_23990
OG0004472	bflo_10789	APOSC_24611
OG0004473	bflo_10611	APOSC_18508, APOSC_18509
OG0004474	bflo_14427	APOSC_14066
OG0004475	bflo_22915	APOSC_14655, APOSC_14656
OG0004476	bflo_05841	APOSC_28912
OG0004477	bflo_06106	APOSC_09595, APOSC_19809
OG0004478	bflo_12521	APOSC_09228
OG0004479	bflo_13215	APOSC_27243
OG0004480	bflo_05296	APOSC_09626
OG0004481	bflo_26415	APOSC_01303, APOSC_01304
OG0004482	bflo_00371	APOSC_15944
OG0004483	bflo_26479	APOSC_10427
OG0004484	bflo_24462	APOSC_26538
OG0004485	bflo_08085	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	bflo_12928	APOSC_10573
OG0004487	bflo_11125, bflo_13011	APOSC_13922, APOSC_16521
OG0004488	bflo_06230	APOSC_14403
OG0004489	bflo_11412	APOSC_02546
OG0004490	bflo_16236, bflo_03321	APOSC_26766
OG0004491	bflo_13622	APOSC_23302, APOSC_23300
OG0004493	bflo_17475	APOSC_16878
OG0004494	bflo_22629	APOSC_17707
OG0004495	bflo_13385	APOSC_02433
OG0004496	bflo_15959	APOSC_01447
OG0004497	bflo_12550	APOSC_14596
OG0004498	bflo_13885	APOSC_17715
OG0004499	bflo_11750	APOSC_17019, APOSC_17018
OG0004500	bflo_06052	APOSC_22983
OG0004501	bflo_17400	APOSC_04951, APOSC_04952
OG0004502	bflo_22105	APOSC_25796
OG0004503	bflo_14782	APOSC_02535
OG0004504	bflo_13071	APOSC_21280
OG0004504	bflo_14464	APOSC_04528
OG0004504	bflo_16702	APOSC_14381
OG0004505	bflo_02171	APOSC_11357
OG0004506	bflo_23062	APOSC_05112
OG0004507	bflo_06594	APOSC_10102
OG0004508	bflo_09467	APOSC_21272
OG0004509	bflo_17080	APOSC_20036
OG0004510	bflo_14873, bflo_15347	APOSC_14424
OG0004511	bflo_15924	APOSC_18981
OG0004512	bflo_23496, bflo_16546	APOSC_16199
OG0004513	bflo_08350	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	bflo_20987	APOSC_02680
OG0004515	bflo_26975, bflo_10817	APOSC_19569
OG0004516	bflo_20144	APOSC_04046
OG0004517	bflo_23362	APOSC_24629
OG0004518	bflo_16710	APOSC_08232
OG0004519	bflo_11096	APOSC_06794
OG0004520	bflo_21786	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580
OG0004521	bflo_07182	APOSC_13532
OG0004523	bflo_05747	APOSC_28480
OG0004524	bflo_22873	APOSC_27372
OG0004525	bflo_15861	APOSC_21081
OG0004526	bflo_15645	APOSC_08516
OG0004527	bflo_22761	APOSC_19190
OG0004529	bflo_24826	APOSC_09056, APOSC_09055
OG0004530	bflo_14830	APOSC_18566
OG0004531	bflo_15089, bflo_15090	APOSC_00170
OG0004532	bflo_22983	APOSC_19189
OG0004533	bflo_07628	APOSC_11139
OG0004534	bflo_14156	APOSC_18797
OG0004535	bflo_06382	APOSC_09549
OG0004536	bflo_05637	APOSC_16143, APOSC_16144
OG0004537	bflo_08291, bflo_05042	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	bflo_06518	APOSC_06047
OG0004539	bflo_05863	APOSC_28990
OG0004540	bflo_02795	APOSC_09272
OG0004541	bflo_17993	APOSC_14569
OG0004542	bflo_09402	APOSC_22755
OG0004543	bflo_00318	APOSC_00139
OG0004544	bflo_12181	APOSC_07199
OG0004545	bflo_16418	APOSC_24266, APOSC_24267
OG0004546	bflo_06485	APOSC_00630, APOSC_22280
OG0004547	bflo_11802	APOSC_09902
OG0004548	bflo_15915	APOSC_25627, APOSC_25626
OG0004549	bflo_09910	APOSC_14284, APOSC_14285
OG0004550	bflo_03833	APOSC_28929
OG0004551	bflo_23479	APOSC_02915
OG0004553	bflo_04450	APOSC_12207
OG0004554	bflo_24473	APOSC_13446
OG0004555	bflo_27055, bflo_12751	APOSC_15225
OG0004556	bflo_20298	APOSC_22315
OG0004557	bflo_18811	APOSC_28749
OG0004558	bflo_24327	APOSC_19379
OG0004559	bflo_23454	APOSC_23773
OG0004560	bflo_21738	APOSC_20985
OG0004561	bflo_21390, bflo_04768	APOSC_25437, APOSC_25438, APOSC_25439
OG0004563	bflo_01881	APOSC_14680
OG0004564	bflo_09365	APOSC_25145
OG0004565	bflo_05792	APOSC_10903
OG0004566	bflo_05496	APOSC_19237
OG0004567	bflo_01420	APOSC_19708, APOSC_19707
OG0004568	bflo_15367, bflo_26968, bflo_10690	APOSC_07206, APOSC_07207
OG0004569	bflo_22265	APOSC_28318, APOSC_28317
OG0004570	bflo_24052	APOSC_06974
OG0004571	bflo_00878	APOSC_01633
OG0004572	bflo_13327	APOSC_08630
OG0004572	bflo_13783	APOSC_28774
OG0004573	bflo_20186	APOSC_22038
OG0004574	bflo_03205	APOSC_18978
OG0004576	bflo_08967	APOSC_12457
OG0004577	bflo_12511	APOSC_00393
OG0004578	bflo_16288	APOSC_03074
OG0004579	bflo_11289	APOSC_17666
OG0004581	bflo_22410	APOSC_09764, APOSC_09765
OG0004582	bflo_25760	APOSC_05848
OG0004583	bflo_26211	APOSC_24465, APOSC_25925, APOSC_23947
OG0004584	bflo_18182	APOSC_11244
OG0004585	bflo_13881	APOSC_08928, APOSC_08929
OG0004587	bflo_14705	APOSC_03006
OG0004588	bflo_20021	APOSC_00734
OG0004589	bflo_20258	APOSC_06495
OG0004590	bflo_20267	APOSC_13381
OG0004591	bflo_24182	APOSC_28057
OG0004592	bflo_25813	APOSC_05155
OG0004593	bflo_10126	APOSC_02700
OG0004594	bflo_03426	APOSC_25000
OG0004595	bflo_00394	APOSC_02806
OG0004596	bflo_08985	APOSC_02821
OG0004597	bflo_09059	APOSC_03956
OG0004597	bflo_15719	APOSC_12757
OG0004599	bflo_05807	APOSC_16698
OG0004601	bflo_15597, bflo_15601, bflo_15569	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	bflo_04353	APOSC_25001
OG0004603	bflo_23030	APOSC_27918
OG0004605	bflo_23298	APOSC_16868, APOSC_16867
OG0004606	bflo_01880	APOSC_14341, APOSC_20745
OG0004607	bflo_22603	APOSC_09406
OG0004608	bflo_16554	APOSC_10320
OG0004609	bflo_20965	APOSC_18308, APOSC_13911
OG0004610	bflo_06351	APOSC_03915
OG0004611	bflo_14611	APOSC_04319
OG0004612	bflo_00158	APOSC_01071, APOSC_01073
OG0004613	bflo_11676	APOSC_04879, APOSC_08973
OG0004614	bflo_11461	APOSC_01798
OG0004615	bflo_15851	APOSC_02446
OG0004616	bflo_02456	APOSC_12974, APOSC_12975
OG0004617	bflo_03743	APOSC_18294
OG0004619	bflo_18891	APOSC_17300
OG0004620	bflo_13567	APOSC_09421
OG0004621	bflo_11024	APOSC_27624
OG0004622	bflo_02154	APOSC_04139
OG0004623	bflo_06270, bflo_19298	APOSC_10374
OG0004624	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903	APOSC_08023
OG0004625	bflo_20617	APOSC_05518, APOSC_22603
OG0004626	bflo_13446	APOSC_12611
OG0004627	bflo_21441	APOSC_15400
OG0004628	bflo_00111	APOSC_06246, APOSC_06247
OG0004629	bflo_16638	APOSC_27869
OG0004630	bflo_18024	APOSC_15915
OG0004631	bflo_26303	APOSC_27725
OG0004632	bflo_20183	APOSC_27014
OG0004633	bflo_24095	APOSC_09565, APOSC_09566
OG0004634	bflo_24560	APOSC_28548
OG0004635	bflo_16335	APOSC_14663
OG0004637	bflo_12574	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042
OG0004638	bflo_17068	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084
OG0004639	bflo_17059	APOSC_13364
OG0004641	bflo_21448, bflo_22592	APOSC_28019
OG0004642	bflo_13877	APOSC_22463
OG0004643	bflo_21665	APOSC_22738
OG0004644	bflo_11603	APOSC_28437
OG0004646	bflo_01898	APOSC_12361
OG0004647	bflo_06581	APOSC_23966, APOSC_13087
OG0004648	bflo_12258	APOSC_22091, APOSC_12036, APOSC_12035, APOSC_19767
OG0004649	bflo_20493	APOSC_06462
OG0004651	bflo_17981	APOSC_27283
OG0004652	bflo_21212, bflo_21245	APOSC_27302, APOSC_27303, APOSC_27301
OG0004653	bflo_18528	APOSC_13432, APOSC_13431
OG0004654	bflo_09378	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	bflo_09012	APOSC_14379, APOSC_14378
OG0004656	bflo_05812	APOSC_26188
OG0004657	bflo_24670	APOSC_19831
OG0004658	bflo_17408	APOSC_21482, APOSC_21483
OG0004659	bflo_11250	APOSC_07030
OG0004660	bflo_18417	APOSC_07764
OG0004661	bflo_05625	APOSC_27211, APOSC_05134
OG0004662	bflo_20444, bflo_11634	APOSC_20920
OG0004663	bflo_20810	APOSC_26347
OG0004664	bflo_16198	APOSC_07353
OG0004665	bflo_16015, bflo_19687	APOSC_16342
OG0004666	bflo_09834	APOSC_13360
OG0004667	bflo_11554	APOSC_11065
OG0004668	bflo_04113	APOSC_16668
OG0004669	bflo_17570	APOSC_19747
OG0004670	bflo_02470	APOSC_01653
OG0004672	bflo_13004	APOSC_12045
OG0004673	bflo_18808	APOSC_04782
OG0004674	bflo_05749	APOSC_09218, APOSC_25614
OG0004675	bflo_06236	APOSC_16056
OG0004676	bflo_05171	APOSC_10008
