Orthogroup	BRAFL	AMPFI_ok
OG0004408	bflo_21379	AMPFI_05190
OG0004409	bflo_12253	AMPFI_00146
OG0004412	bflo_26266	AMPFI_01456
OG0004413	bflo_11285	AMPFI_25865
OG0004414	bflo_00981	AMPFI_19124
OG0004415	bflo_18620	AMPFI_04130
OG0004416	bflo_06539	AMPFI_04994
OG0004417	bflo_25703	AMPFI_06225
OG0004418	bflo_09866	AMPFI_07133
OG0004419	bflo_09260	AMPFI_07957
OG0004420	bflo_24578	AMPFI_10754
OG0004421	bflo_10986	AMPFI_12127
OG0004422	bflo_05990	AMPFI_13563
OG0004423	bflo_06771	AMPFI_14942
OG0004424	bflo_11552	AMPFI_17270
OG0004425	bflo_02356	AMPFI_21164
OG0004426	bflo_13509	AMPFI_21633
OG0004427	bflo_20689	AMPFI_22834
OG0004457	bflo_12917	AMPFI_05287
OG0004459	bflo_09372	AMPFI_11564
OG0004460	bflo_12840	AMPFI_25193
OG0004461	bflo_11262	AMPFI_19555
OG0004462	bflo_21993	AMPFI_08624
OG0004463	bflo_20522	AMPFI_12899
OG0004465	bflo_05736, bflo_05733	AMPFI_23112, AMPFI_12347
OG0004467	bflo_20572	AMPFI_21984
OG0004468	bflo_20382	AMPFI_16351
OG0004471	bflo_00929	AMPFI_00393
OG0004472	bflo_10789	AMPFI_11440
OG0004475	bflo_22915	AMPFI_18546
OG0004476	bflo_05841	AMPFI_14753
OG0004478	bflo_12521	AMPFI_03975
OG0004479	bflo_13215	AMPFI_09403
OG0004482	bflo_23679	AMPFI_09287
OG0004483	bflo_26479	AMPFI_14818
OG0004484	bflo_24462	AMPFI_19765
OG0004485	bflo_08085	AMPFI_06466
OG0004486	bflo_12928	AMPFI_08587
OG0004487	bflo_11125, bflo_13011	AMPFI_05702
OG0004488	bflo_06230	AMPFI_01993
OG0004489	bflo_11412	AMPFI_09296, AMPFI_09295
OG0004490	bflo_16236, bflo_03321	AMPFI_22429
OG0004491	bflo_13622	AMPFI_00328, AMPFI_00308, AMPFI_15346
OG0004492	bflo_20550	AMPFI_09360
OG0004493	bflo_17475	AMPFI_05970
OG0004494	bflo_22629	AMPFI_05453
OG0004495	bflo_13385	AMPFI_07695
OG0004496	bflo_15959	AMPFI_03101
OG0004497	bflo_12550	AMPFI_22097
OG0004498	bflo_13885	AMPFI_06947
OG0004499	bflo_11750	AMPFI_03990
OG0004500	bflo_06052	AMPFI_13920
OG0004501	bflo_17400	AMPFI_09291
OG0004502	bflo_22105	AMPFI_03587
OG0004504	bflo_16702	AMPFI_16480
OG0004505	bflo_02171	AMPFI_08535
OG0004506	bflo_23062	AMPFI_12628, AMPFI_09386
OG0004507	bflo_06594	AMPFI_07072
OG0004508	bflo_09467	AMPFI_25941
OG0004509	bflo_17080	AMPFI_09182
OG0004510	bflo_14873, bflo_15347	AMPFI_09345
OG0004511	bflo_15924	AMPFI_07637
OG0004512	bflo_23496, bflo_16546	AMPFI_11410
OG0004513	bflo_08350	AMPFI_09034
OG0004514	bflo_20987	AMPFI_09041
OG0004515	bflo_26975, bflo_10817	AMPFI_01381
OG0004516	bflo_20144	AMPFI_15125, AMPFI_18645
OG0004517	bflo_23362	AMPFI_15751
OG0004518	bflo_16710	AMPFI_09048
OG0004519	bflo_11096	AMPFI_04665
OG0004520	bflo_21786	AMPFI_06584
OG0004521	bflo_07182	AMPFI_01206
OG0004521	bflo_10161	AMPFI_18397
OG0004523	bflo_05747	AMPFI_08056
OG0004524	bflo_22873	AMPFI_07394
OG0004525	bflo_15861	AMPFI_07588
OG0004526	bflo_15645	AMPFI_10087
OG0004527	bflo_22761	AMPFI_10883
OG0004528	bflo_17241	AMPFI_01925
OG0004529	bflo_24826	AMPFI_09696
OG0004530	bflo_14830	AMPFI_12855
OG0004531	bflo_15089, bflo_15090	AMPFI_11383
OG0004532	bflo_22983	AMPFI_16151
OG0004533	bflo_07628	AMPFI_22456
OG0004534	bflo_14156	AMPFI_18106
OG0004535	bflo_06382	AMPFI_22124
OG0004536	bflo_05637	AMPFI_09383, AMPFI_05319, AMPFI_01833
OG0004537	bflo_08291, bflo_05042	AMPFI_02558
OG0004540	bflo_02795	AMPFI_19729
OG0004541	bflo_17993	AMPFI_15230
OG0004542	bflo_09402	AMPFI_08760
OG0004543	bflo_00318	AMPFI_14671
OG0004544	bflo_12181	AMPFI_08264
OG0004545	bflo_16418	AMPFI_16865
OG0004546	bflo_06485	AMPFI_07412
OG0004548	bflo_15915	AMPFI_12848
OG0004549	bflo_09909	AMPFI_12117
OG0004550	bflo_03833	AMPFI_09808
OG0004553	bflo_04450	AMPFI_10799
OG0004554	bflo_24473	AMPFI_11889
OG0004555	bflo_27055, bflo_12751	AMPFI_09909
OG0004556	bflo_20298	AMPFI_07468
OG0004558	bflo_24327	AMPFI_12132
OG0004559	bflo_23454	AMPFI_05855
OG0004560	bflo_21738	AMPFI_08766, AMPFI_25022
OG0004561	bflo_21390, bflo_04768	AMPFI_23817, AMPFI_03159
OG0004563	bflo_01881	AMPFI_02876
OG0004564	bflo_09365	AMPFI_15864
OG0004565	bflo_05792	AMPFI_24177, AMPFI_12894
OG0004566	bflo_05496	AMPFI_06008
OG0004567	bflo_01420	AMPFI_25564
OG0004568	bflo_15367, bflo_26968, bflo_10690	AMPFI_08069
OG0004569	bflo_22265	AMPFI_06989
OG0004570	bflo_24052	AMPFI_18640
OG0004571	bflo_00878	AMPFI_12508
OG0004572	bflo_13327	AMPFI_02363
OG0004572	bflo_13783	AMPFI_14593
OG0004573	bflo_20186	AMPFI_12921
OG0004574	bflo_03205	AMPFI_03207
OG0004576	bflo_08967	AMPFI_18731
OG0004577	bflo_12511	AMPFI_07656
OG0004578	bflo_16288	AMPFI_07486
OG0004579	bflo_11289	AMPFI_25677
OG0004580	bflo_24842	AMPFI_24353
OG0004581	bflo_22410	AMPFI_12919
OG0004582	bflo_25760	AMPFI_07633
OG0004583	bflo_26211	AMPFI_16407
OG0004584	bflo_18182	AMPFI_09000
OG0004585	bflo_13881	AMPFI_13089
OG0004587	bflo_14705	AMPFI_10457
OG0004588	bflo_20021	AMPFI_06362
OG0004589	bflo_20258	AMPFI_18880
OG0004590	bflo_20267	AMPFI_08462
OG0004591	bflo_24182	AMPFI_15332
OG0004592	bflo_25813	AMPFI_06517
OG0004593	bflo_10126	AMPFI_22728
OG0004594	bflo_03426	AMPFI_13047
OG0004595	bflo_00394	AMPFI_16519
OG0004596	bflo_08985	AMPFI_07402
OG0004597	bflo_09059	AMPFI_21018
OG0004597	bflo_15719	AMPFI_06253
OG0004599	bflo_05807	AMPFI_24936
OG0004600	bflo_26500	AMPFI_15811
OG0004601	bflo_15597, bflo_15601, bflo_15569	AMPFI_06159
OG0004602	bflo_04353	AMPFI_04968
OG0004603	bflo_23030	AMPFI_00218
OG0004605	bflo_23298	AMPFI_03873
OG0004606	bflo_01880	AMPFI_09369
OG0004608	bflo_16554	AMPFI_23131
OG0004609	bflo_20965	AMPFI_07011
OG0004610	bflo_06351	AMPFI_23354
OG0004611	bflo_14611	AMPFI_14900
OG0004612	bflo_00158	AMPFI_06798
OG0004613	bflo_11676	AMPFI_14336
OG0004614	bflo_11461	AMPFI_01955
OG0004615	bflo_15851	AMPFI_25915, AMPFI_22837
OG0004616	bflo_02456	AMPFI_24754
OG0004617	bflo_03743	AMPFI_09144
OG0004618	bflo_14644	AMPFI_15210, AMPFI_15211
OG0004619	bflo_18891	AMPFI_01685
OG0004620	bflo_13567	AMPFI_00400
OG0004621	bflo_11024	AMPFI_06893
OG0004622	bflo_02154	AMPFI_16727
OG0004623	bflo_06270, bflo_19298	AMPFI_22400
OG0004625	bflo_20617	AMPFI_01520
OG0004626	bflo_13446	AMPFI_11099
OG0004627	bflo_21441	AMPFI_12291
OG0004628	bflo_00111	AMPFI_05837
OG0004629	bflo_16638	AMPFI_13756
OG0004631	bflo_26303	AMPFI_06399
OG0004632	bflo_20183	AMPFI_12681
OG0004633	bflo_24095	AMPFI_16969
OG0004634	bflo_24560	AMPFI_11161
OG0004635	bflo_16335	AMPFI_08678
OG0004637	bflo_12574	AMPFI_14539
OG0004638	bflo_17068	AMPFI_00853
OG0004639	bflo_17059	AMPFI_11319
OG0004641	bflo_21448, bflo_22592	AMPFI_00011
OG0004642	bflo_13877	AMPFI_02074
OG0004643	bflo_21665	AMPFI_18899
OG0004644	bflo_11603	AMPFI_15338
OG0004646	bflo_01898	AMPFI_07710
OG0004647	bflo_06581	AMPFI_08211
OG0004648	bflo_12258	AMPFI_19599
OG0004649	bflo_20493	AMPFI_17558
OG0004651	bflo_17981	AMPFI_25330
OG0004652	bflo_21212, bflo_21245	AMPFI_15198
OG0004654	bflo_09378	AMPFI_15662
OG0004655	bflo_09012	AMPFI_07555
OG0004656	bflo_05812	AMPFI_14771
OG0004657	bflo_24670	AMPFI_11594
OG0004658	bflo_17408	AMPFI_10523, AMPFI_16629
OG0004659	bflo_11250	AMPFI_00122
OG0004660	bflo_18417	AMPFI_11809
OG0004661	bflo_05625	AMPFI_11308, AMPFI_23656
OG0004662	bflo_20444, bflo_11634	AMPFI_22692
OG0004663	bflo_20810	AMPFI_06374
OG0004664	bflo_16198	AMPFI_09717
OG0004665	bflo_16015, bflo_19687	AMPFI_22602, AMPFI_00259
OG0004666	bflo_09834	AMPFI_11616
OG0004667	bflo_11554	AMPFI_09564
OG0004669	bflo_17570	AMPFI_05954
OG0004670	bflo_02470	AMPFI_24511
OG0004671	bflo_20944	AMPFI_20913
OG0004672	bflo_13004	AMPFI_03359
OG0004673	bflo_18808	AMPFI_15351
OG0004674	bflo_05749	AMPFI_07603
OG0004675	bflo_06236	AMPFI_03184
OG0004676	bflo_05171	AMPFI_12971
OG0004677	bflo_09809	AMPFI_05730
OG0004678	bflo_15606	AMPFI_09587
OG0004679	bflo_20009	AMPFI_00361
OG0004681	bflo_20300, bflo_01693	AMPFI_18210
OG0004682	bflo_08235	AMPFI_13322
OG0004683	bflo_06703	AMPFI_13090
OG0004684	bflo_18861	AMPFI_05507
OG0004685	bflo_05949	AMPFI_00210
OG0004686	bflo_18736	AMPFI_07335
OG0004687	bflo_11035	AMPFI_00174
OG0004689	bflo_21020	AMPFI_21900
OG0004691	bflo_11450	AMPFI_01160
OG0004694	bflo_23436	AMPFI_20042
OG0004696	bflo_07889	AMPFI_05610
OG0004697	bflo_15191	AMPFI_06656
OG0004698	bflo_23003	AMPFI_06996
OG0004699	bflo_03925	AMPFI_08943
OG0004700	bflo_22704	AMPFI_08984
OG0004701	bflo_00634	AMPFI_19797, AMPFI_09187, AMPFI_09188
OG0004702	bflo_21187, bflo_04948	AMPFI_11335
OG0004703	bflo_02735	AMPFI_11441
OG0004704	bflo_25602	AMPFI_12602
OG0004705	bflo_14925	AMPFI_13411
OG0004706	bflo_00520	AMPFI_14171
OG0004707	bflo_11466	AMPFI_17110
OG0004708	bflo_00244	AMPFI_19549, AMPFI_25265
OG0004709	bflo_17190, bflo_25009	AMPFI_20143
OG0004710	bflo_16489	AMPFI_21960
OG0004711	bflo_15142	AMPFI_22007
OG0004728	bflo_13486	AMPFI_04640
OG0004730	bflo_06596	AMPFI_05571
OG0004731	bflo_04600	AMPFI_11718
OG0004732	bflo_02051	AMPFI_18249
OG0004733	bflo_06188	AMPFI_22957, AMPFI_11858
OG0004735	bflo_25045	AMPFI_25124
OG0004736	bflo_14317	AMPFI_11087
OG0004738	bflo_23674	AMPFI_07087
OG0004739	bflo_13471	AMPFI_08184
OG0004744	bflo_22859	AMPFI_19272
OG0004746	bflo_03289	AMPFI_19674, AMPFI_18690, AMPFI_16917
OG0004747	bflo_12691	AMPFI_10895
OG0004748	bflo_01673	AMPFI_16408
OG0004749	bflo_13392	AMPFI_15286
OG0004752	bflo_23786	AMPFI_22656
OG0004753	bflo_09370	AMPFI_08914
OG0004754	bflo_23367	AMPFI_15484
OG0004755	bflo_21777	AMPFI_08870
OG0004756	bflo_01688	AMPFI_06143
OG0004757	bflo_09888	AMPFI_11259
OG0004758	bflo_20306	AMPFI_16926
OG0004759	bflo_12064	AMPFI_10483
OG0004760	bflo_01599	AMPFI_11919
OG0004761	bflo_09055	AMPFI_04512, AMPFI_00468, AMPFI_03402
OG0004762	bflo_21432, bflo_26205, bflo_24822	AMPFI_12646
OG0004763	bflo_20256	AMPFI_06171
OG0004764	bflo_26083	AMPFI_10963
OG0004765	bflo_25288	AMPFI_16840
OG0004766	bflo_10868	AMPFI_09103
OG0004767	bflo_23754, bflo_23555	AMPFI_03725
OG0004768	bflo_14539	AMPFI_02297
OG0004769	bflo_05382, bflo_15999	AMPFI_12928
OG0004770	bflo_03900	AMPFI_09864
OG0004771	bflo_09410	AMPFI_03956, AMPFI_24380
OG0004774	bflo_22864	AMPFI_17254
OG0004775	bflo_03391	AMPFI_08271
OG0004776	bflo_18407	AMPFI_06080
OG0004777	bflo_22548	AMPFI_15904
OG0004779	bflo_21760, bflo_21763	AMPFI_05691
OG0004780	bflo_24336, bflo_04404, bflo_02115	AMPFI_19135
OG0004781	bflo_14399	AMPFI_00959, AMPFI_00874
OG0004782	bflo_13002	AMPFI_24154, AMPFI_04116
OG0004782	bflo_27047, bflo_12599	AMPFI_12306
OG0004783	bflo_06899	AMPFI_11121
OG0004784	bflo_21151	AMPFI_12120
OG0004785	bflo_19212	AMPFI_04729
OG0004786	bflo_19673	AMPFI_14608
OG0004787	bflo_17213	AMPFI_11451
OG0004789	bflo_21170	AMPFI_21163
OG0004790	bflo_20406	AMPFI_12637
OG0004791	bflo_20414	AMPFI_10450
OG0004792	bflo_18016	AMPFI_23180
OG0004793	bflo_10046	AMPFI_02788
OG0004794	bflo_04357	AMPFI_07779
OG0004797	bflo_04765	AMPFI_08354
OG0004798	bflo_05412, bflo_05413	AMPFI_21019
OG0004799	bflo_03113	AMPFI_03436
OG0004800	bflo_19605	AMPFI_08239
OG0004800	bflo_19606	AMPFI_13583, AMPFI_02779
OG0004801	bflo_22733	AMPFI_05782
OG0004802	bflo_13203	AMPFI_22430
OG0004803	bflo_22349	AMPFI_01867, AMPFI_16240
OG0004804	bflo_23008	AMPFI_11776
OG0004805	bflo_21807	AMPFI_10996
OG0004806	bflo_13218	AMPFI_21112
OG0004807	bflo_24936, bflo_16176, bflo_06928	AMPFI_01734
OG0004808	bflo_24087	AMPFI_18270
OG0004809	bflo_15570	AMPFI_01159
OG0004810	bflo_11005	AMPFI_07979
OG0004811	bflo_11368	AMPFI_12149
OG0004812	bflo_01711	AMPFI_15106
OG0004813	bflo_06335	AMPFI_11409
OG0004814	bflo_18711	AMPFI_09238
OG0004815	bflo_10264	AMPFI_03206
OG0004816	bflo_09257	AMPFI_05512
OG0004817	bflo_00615	AMPFI_04912
OG0004818	bflo_09829, bflo_09886	AMPFI_00367
OG0004820	bflo_04335	AMPFI_10350
OG0004822	bflo_04058	AMPFI_10239
OG0004823	bflo_03232	AMPFI_10528
OG0004825	bflo_16544	AMPFI_09412
OG0004826	bflo_11744	AMPFI_16801
OG0004827	bflo_06183	AMPFI_07773, AMPFI_07702
OG0004828	bflo_07064	AMPFI_05734
OG0004829	bflo_07190	AMPFI_14364
OG0004830	bflo_05687	AMPFI_14688
OG0004831	bflo_17588	AMPFI_23688
OG0004832	bflo_26425	AMPFI_13436
OG0004833	bflo_07551	AMPFI_15371
OG0004834	bflo_22223	AMPFI_06390
OG0004835	bflo_20781	AMPFI_18648
OG0004836	bflo_20378	AMPFI_09314
OG0004837	bflo_12377	AMPFI_07200
OG0004838	bflo_06796	AMPFI_00523
OG0004839	bflo_06490	AMPFI_22867
OG0004840	bflo_15568	AMPFI_15455
OG0004841	bflo_12560	AMPFI_04987
OG0004842	bflo_06212	AMPFI_12464
OG0004843	bflo_13843	AMPFI_05999
OG0004844	bflo_09755	AMPFI_06737
OG0004845	bflo_16396	AMPFI_23989
OG0004846	bflo_03239	AMPFI_05670
OG0004848	bflo_10512	AMPFI_04293
OG0004849	bflo_17431	AMPFI_05494
OG0004850	bflo_08911	AMPFI_12227
OG0004852	bflo_15961	AMPFI_02203, AMPFI_02204
OG0004854	bflo_14278	AMPFI_09220
OG0004855	bflo_21051	AMPFI_05138
OG0004856	bflo_14646	AMPFI_08133
OG0004857	bflo_08241	AMPFI_24333, AMPFI_18826
OG0004858	bflo_20586	AMPFI_04485
OG0004859	bflo_18513	AMPFI_07001
OG0004860	bflo_25293	AMPFI_21186
OG0004861	bflo_23925	AMPFI_14242
OG0004862	bflo_21026	AMPFI_07100
OG0004863	bflo_10166	AMPFI_07510
OG0004864	bflo_11500	AMPFI_12101
OG0004865	bflo_20067	AMPFI_20573, AMPFI_25525
OG0004866	bflo_01606	AMPFI_18789
OG0004867	bflo_21346	AMPFI_06982, AMPFI_08324
OG0004868	bflo_09626	AMPFI_16937
OG0004869	bflo_19239	AMPFI_06152
OG0004870	bflo_10371	AMPFI_12026
OG0004871	bflo_20284	AMPFI_25922
OG0004872	bflo_12598	AMPFI_13216, AMPFI_13215, AMPFI_20529
OG0004873	bflo_24536	AMPFI_06741
OG0004874	bflo_12683	AMPFI_25899
OG0004875	bflo_26219	AMPFI_05988
OG0004879	bflo_21810	AMPFI_08418
OG0004880	bflo_23275	AMPFI_19336
OG0004881	bflo_24775	AMPFI_17196
OG0004882	bflo_27067, bflo_13047	AMPFI_11328
OG0004883	bflo_22965	AMPFI_02640
OG0004884	bflo_06067	AMPFI_23984
OG0004885	bflo_07174	AMPFI_10375
OG0004886	bflo_21794	AMPFI_08413
OG0004887	bflo_05853	AMPFI_11151
OG0004888	bflo_18700, bflo_18699, bflo_19098	AMPFI_13557
OG0004889	bflo_16517	AMPFI_09646
OG0004890	bflo_20233	AMPFI_15395
OG0004891	bflo_02031	AMPFI_02413
OG0004892	bflo_08899	AMPFI_12844
OG0004893	bflo_05758	AMPFI_07205
OG0004894	bflo_14171	AMPFI_11572
OG0004895	bflo_20234	AMPFI_08926, AMPFI_19888
OG0004896	bflo_16531	AMPFI_11433
OG0004897	bflo_08561	AMPFI_08573
OG0004898	bflo_17464	AMPFI_22671
OG0004899	bflo_14839	AMPFI_11063
OG0004900	bflo_20996	AMPFI_10899
OG0004901	bflo_10471	AMPFI_17441
OG0004902	bflo_21407	AMPFI_05534
OG0004903	bflo_05229, bflo_13841, bflo_05231	AMPFI_10441
OG0004904	bflo_14808	AMPFI_19035
OG0004906	bflo_22225	AMPFI_19154
OG0004907	bflo_20360	AMPFI_13675, AMPFI_04014
OG0004908	bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873	AMPFI_03218
OG0004909	bflo_16006	AMPFI_14681
OG0004910	bflo_17041, bflo_09167	AMPFI_18874, AMPFI_04368
OG0004911	bflo_15427	AMPFI_05698
OG0004913	bflo_21278	AMPFI_25699
OG0004914	bflo_09178	AMPFI_08609
OG0004915	bflo_20255	AMPFI_25633
OG0004916	bflo_06294	AMPFI_25317, AMPFI_20270
OG0004917	bflo_00953	AMPFI_25966
OG0004919	bflo_24821	AMPFI_22764
OG0004921	bflo_24113	AMPFI_09394
OG0004922	bflo_05574	AMPFI_06579
OG0004923	bflo_20936	AMPFI_18875, AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	bflo_01184	AMPFI_05959
OG0004925	bflo_15424, bflo_00358	AMPFI_16804
OG0004926	bflo_15897	AMPFI_00376
OG0004927	bflo_12057	AMPFI_10471
OG0004928	bflo_00998	AMPFI_10056
OG0004930	bflo_00862	AMPFI_24794
OG0004931	bflo_05967	AMPFI_16176
OG0004932	bflo_01088	AMPFI_09178
OG0004934	bflo_15733	AMPFI_14737
OG0004935	bflo_27188, bflo_16334	AMPFI_10473
OG0004936	bflo_21250	AMPFI_04203
OG0004938	bflo_12383	AMPFI_07572
OG0004939	bflo_26100	AMPFI_24891
OG0004941	bflo_12121	AMPFI_12210
OG0004942	bflo_06239	AMPFI_16020
OG0004943	bflo_26832	AMPFI_18917
OG0004944	bflo_11279	AMPFI_02880
OG0004945	bflo_26311	AMPFI_25261
OG0004946	bflo_21068	AMPFI_16783
OG0004947	bflo_05551	AMPFI_22715
OG0004948	bflo_10165	AMPFI_23552
OG0004949	bflo_10358	AMPFI_07404
OG0004950	bflo_27252, bflo_18338	AMPFI_01104
OG0004951	bflo_17733	AMPFI_15757
OG0004952	bflo_06593	AMPFI_18107
OG0004955	bflo_19357	AMPFI_19217
OG0004956	bflo_11628	AMPFI_19207
OG0004957	bflo_08226	AMPFI_18195
OG0004958	bflo_05533	AMPFI_02579
OG0004958	bflo_02653	AMPFI_24136
OG0004959	bflo_03529	AMPFI_21678
OG0004960	bflo_03527	AMPFI_24808
OG0004961	bflo_00860	AMPFI_13431
OG0004962	bflo_19679	AMPFI_22234
OG0004964	bflo_18959	AMPFI_02938
OG0004965	bflo_13051	AMPFI_16300, AMPFI_17081
OG0004967	bflo_02587	AMPFI_00489
OG0004968	bflo_12529	AMPFI_11154
OG0004969	bflo_22559	AMPFI_00493
OG0004970	bflo_18023	AMPFI_03401
OG0004971	bflo_27226, bflo_17760	AMPFI_03928, AMPFI_23806
OG0004972	bflo_23204	AMPFI_03559
OG0004974	bflo_10101	AMPFI_05795
OG0004975	bflo_26316	AMPFI_21780
OG0004977	bflo_19613	AMPFI_06223
OG0004978	bflo_14758	AMPFI_08588
OG0004979	bflo_18913	AMPFI_09688
OG0004980	bflo_08613	AMPFI_26053
OG0004981	bflo_02414	AMPFI_04964
OG0004982	bflo_15633	AMPFI_14258
OG0004983	bflo_09221	AMPFI_15064
OG0004984	bflo_09266	AMPFI_25614
OG0004985	bflo_21194	AMPFI_20594, AMPFI_20593
OG0004986	bflo_25545	AMPFI_18420
OG0004988	bflo_21103	AMPFI_02907
OG0004989	bflo_03493	AMPFI_05553
OG0004990	bflo_11383	AMPFI_09427
OG0004991	bflo_12465	AMPFI_20163
OG0004995	bflo_05931	AMPFI_01011
OG0004996	bflo_11012	AMPFI_04670, AMPFI_01816
OG0004997	bflo_10758	AMPFI_02286
OG0004998	bflo_14559, bflo_19574	AMPFI_05029
OG0005000	bflo_24211	AMPFI_06353
OG0005002	bflo_01656	AMPFI_06863
OG0005003	bflo_09023	AMPFI_08032
OG0005004	bflo_00263, bflo_07028	AMPFI_08398
OG0005006	bflo_00766	AMPFI_11080
OG0005007	bflo_22056	AMPFI_11408
OG0005008	bflo_12699	AMPFI_11499
OG0005009	bflo_09320	AMPFI_12473
OG0005010	bflo_04352	AMPFI_14613, AMPFI_14614
OG0005012	bflo_23167	AMPFI_15538
OG0005013	bflo_08225	AMPFI_15685
OG0005014	bflo_20632	AMPFI_17363
OG0005040	bflo_17923	AMPFI_25125, AMPFI_21488
OG0005041	bflo_00184	AMPFI_08484
OG0005044	bflo_20336	AMPFI_13860
OG0005045	bflo_06654	AMPFI_21358
OG0005046	bflo_12080	AMPFI_11261, AMPFI_09244
OG0005047	bflo_14126	AMPFI_13077
OG0005048	bflo_11605	AMPFI_08429
OG0005049	bflo_11118	AMPFI_06620
OG0005050	bflo_10532	AMPFI_07799
OG0005053	bflo_19039	AMPFI_20121
OG0005054	bflo_25252	AMPFI_08436
OG0005055	bflo_24257	AMPFI_06342
OG0005057	bflo_09215	AMPFI_19510, AMPFI_03161
OG0005058	bflo_20830	AMPFI_02699
OG0005059	bflo_15765	AMPFI_02737
OG0005060	bflo_22346, bflo_09286	AMPFI_00924
OG0005061	bflo_24909, bflo_24686	AMPFI_13286, AMPFI_24020
OG0005062	bflo_02596	AMPFI_01339
OG0005063	bflo_07073	AMPFI_21643
OG0005065	bflo_07715	AMPFI_08185
OG0005066	bflo_13933	AMPFI_18538
OG0005067	bflo_00382	AMPFI_06227
OG0005068	bflo_24469	AMPFI_18887
OG0005069	bflo_20052	AMPFI_15704
OG0005070	bflo_22753	AMPFI_06920
OG0005071	bflo_22162	AMPFI_03388
OG0005072	bflo_14326	AMPFI_00383
OG0005073	bflo_01013	AMPFI_06476
OG0005074	bflo_21879	AMPFI_24516
OG0005075	bflo_10879	AMPFI_08491
OG0005076	bflo_06311	AMPFI_13565
OG0005077	bflo_24463, bflo_06961, bflo_07478	AMPFI_13890
OG0005078	bflo_13091	AMPFI_02334, AMPFI_20261, AMPFI_20796
OG0005080	bflo_18623	AMPFI_09120
OG0005081	bflo_02603	AMPFI_11429
OG0005084	bflo_10883	AMPFI_08022
OG0005086	bflo_11753	AMPFI_13597
OG0005087	bflo_16261	AMPFI_20564
OG0005088	bflo_25735	AMPFI_05930
OG0005089	bflo_05914	AMPFI_24280
OG0005091	bflo_14710	AMPFI_11028
OG0005092	bflo_11879	AMPFI_20735, AMPFI_16134
OG0005093	bflo_03905	AMPFI_19590
OG0005094	bflo_13863	AMPFI_11689
OG0005095	bflo_08843	AMPFI_07916
OG0005096	bflo_23554, bflo_23745	AMPFI_24183
OG0005097	bflo_23691	AMPFI_05168
OG0005098	bflo_19314	AMPFI_02235, AMPFI_05185
OG0005099	bflo_23378	AMPFI_05559
OG0005100	bflo_21620	AMPFI_06838
OG0005103	bflo_17260	AMPFI_15936
OG0005104	bflo_06265	AMPFI_13576
OG0005105	bflo_23173	AMPFI_10501
OG0005106	bflo_14394	AMPFI_08909
OG0005107	bflo_03887	AMPFI_01687
OG0005108	bflo_26306	AMPFI_20166
OG0005109	bflo_19171	AMPFI_19425
OG0005110	bflo_23714	AMPFI_01900
OG0005111	bflo_24556	AMPFI_16304
OG0005112	bflo_12163	AMPFI_00097
OG0005114	bflo_25082	AMPFI_17350
OG0005115	bflo_16115, bflo_16956	AMPFI_13099
OG0005116	bflo_21785	AMPFI_17611
OG0005117	bflo_24540	AMPFI_06331
OG0005118	bflo_04443	AMPFI_09091
OG0005119	bflo_10008	AMPFI_17532
OG0005120	bflo_13473	AMPFI_02588
OG0005121	bflo_14563, bflo_14565	AMPFI_10900
OG0005122	bflo_25640	AMPFI_10123
OG0005123	bflo_10272	AMPFI_15356
OG0005124	bflo_06130	AMPFI_09718
OG0005125	bflo_23154	AMPFI_06966
OG0005126	bflo_06395	AMPFI_19880
OG0005127	bflo_27385, bflo_22008	AMPFI_04608
OG0005129	bflo_23641	AMPFI_15879
OG0005130	bflo_14332	AMPFI_09648
OG0005131	bflo_12896, bflo_12898	AMPFI_24540
OG0005132	bflo_02012	AMPFI_23371
OG0005133	bflo_00870	AMPFI_22703
OG0005133	bflo_22167, bflo_26604	AMPFI_17083, AMPFI_17133
OG0005134	bflo_23056	AMPFI_14899
OG0005135	bflo_07244	AMPFI_14708
OG0005136	bflo_07497	AMPFI_05964
OG0005137	bflo_24889	AMPFI_16276
OG0005138	bflo_17714, bflo_09357	AMPFI_24711
OG0005139	bflo_17759	AMPFI_13761
OG0005140	bflo_08025	AMPFI_14662
OG0005141	bflo_12546	AMPFI_23634
OG0005142	bflo_24616	AMPFI_10677
OG0005143	bflo_21983	AMPFI_20935
OG0005145	bflo_06310	AMPFI_18764, AMPFI_18763
OG0005146	bflo_10608	AMPFI_12023
OG0005149	bflo_07714	AMPFI_20136
OG0005150	bflo_11515	AMPFI_21305
OG0005152	bflo_08896	AMPFI_05387
OG0005153	bflo_14851, bflo_11635, bflo_04436	AMPFI_06595
OG0005154	bflo_25581	AMPFI_12087
OG0005155	bflo_21651	AMPFI_14736
OG0005156	bflo_02417	AMPFI_15644
OG0005157	bflo_18814	AMPFI_18312
OG0005158	bflo_19145	AMPFI_23836, AMPFI_24079
OG0005159	bflo_25871, bflo_24365	AMPFI_15273
OG0005160	bflo_19980, bflo_21106	AMPFI_10649
OG0005162	bflo_25553	AMPFI_10796
OG0005163	bflo_15762	AMPFI_13127
OG0005164	bflo_11167	AMPFI_14812
OG0005165	bflo_15901	AMPFI_07360, AMPFI_02844, AMPFI_07361, AMPFI_19203
