Orthogroup	BRAFL	HELIO_ok
OG0004360	bflo_05338	HELIO_07589
OG0004361	bflo_15552	HELIO_01540, HELIO_04775
OG0004362	bflo_04119	HELIO_04842
OG0004364	bflo_13993	HELIO_04246
OG0004365	bflo_19418	HELIO_11208
OG0004366	bflo_12765	HELIO_12347
OG0004367	bflo_21281	HELIO_11157
OG0004368	bflo_16051	HELIO_10695
OG0004369	bflo_16942	HELIO_12496
OG0004370	bflo_21301	HELIO_03960
OG0004372	bflo_04811	HELIO_08067, HELIO_03183, HELIO_06703, HELIO_07476
OG0004373	bflo_06065	HELIO_08887
OG0004374	bflo_20012	HELIO_04430
OG0004375	bflo_07701	HELIO_10600
OG0004376	bflo_20526	HELIO_02742
OG0004377	bflo_19356	HELIO_08549
OG0004378	bflo_07641	HELIO_09047
OG0004381	bflo_09247	HELIO_09818
OG0004382	bflo_06113	HELIO_05962
OG0004383	bflo_27132, bflo_14288, bflo_14991	HELIO_09050
OG0004384	bflo_15995	HELIO_07788
OG0004385	bflo_15870	HELIO_01485
OG0004386	bflo_20435	HELIO_07923
OG0004387	bflo_09116, bflo_08752	HELIO_00300
OG0004388	bflo_05660	HELIO_09998
OG0004389	bflo_26325	HELIO_01623, HELIO_04466
OG0004390	bflo_17071	HELIO_11441, HELIO_02437
OG0004391	bflo_08434	HELIO_08588
OG0004392	bflo_07121	HELIO_00680
OG0004393	bflo_09718	HELIO_11585, HELIO_11584
OG0004394	bflo_14723	HELIO_11388
OG0004395	bflo_12354	HELIO_08875
OG0004396	bflo_24471	HELIO_05800
OG0004397	bflo_13249	HELIO_02130
OG0004398	bflo_20532	HELIO_02807
OG0004399	bflo_11895	HELIO_04973
OG0004400	bflo_01509	HELIO_06143
OG0004401	bflo_00348	HELIO_00357
OG0004402	bflo_14968	HELIO_03883
OG0004403	bflo_06952	HELIO_01276
OG0004404	bflo_21918	HELIO_00365
OG0004405	bflo_23675	HELIO_11201
OG0004406	bflo_13880	HELIO_01541
OG0004407	bflo_24382	HELIO_06486
OG0004409	bflo_12253	HELIO_04938
OG0004413	bflo_11285	HELIO_03374
OG0004414	bflo_00981	HELIO_03088
OG0004415	bflo_18620	HELIO_09325
OG0004417	bflo_25703	HELIO_12409
OG0004418	bflo_09866	HELIO_10340
OG0004419	bflo_09260	HELIO_10631
OG0004420	bflo_24578	HELIO_07109
OG0004421	bflo_10986	HELIO_04689
OG0004422	bflo_05990	HELIO_01632
OG0004423	bflo_06771	HELIO_05314
OG0004424	bflo_11552	HELIO_04380
OG0004457	bflo_12917	HELIO_12044
OG0004459	bflo_09372	HELIO_06462
OG0004460	bflo_12840	HELIO_11544
OG0004461	bflo_11262	HELIO_08132
OG0004462	bflo_21993	HELIO_10916
OG0004463	bflo_20522	HELIO_11855
OG0004465	bflo_05736, bflo_05733	HELIO_02805
OG0004467	bflo_20572	HELIO_02292
OG0004468	bflo_20382	HELIO_01285
OG0004471	bflo_00929	HELIO_05522
OG0004472	bflo_10789	HELIO_06484
OG0004473	bflo_10611	HELIO_10239
OG0004474	bflo_14427	HELIO_12721
OG0004476	bflo_05841	HELIO_02731
OG0004477	bflo_06106	HELIO_02575
OG0004478	bflo_12521	HELIO_00101
OG0004479	bflo_13215	HELIO_09869
OG0004480	bflo_05296	HELIO_01943
OG0004481	bflo_26415	HELIO_11879
OG0004482	bflo_00371	HELIO_01201
OG0004483	bflo_26479	HELIO_00784
OG0004485	bflo_08085	HELIO_10753, HELIO_10752
OG0004486	bflo_12928	HELIO_09931
OG0004487	bflo_11125, bflo_13011	HELIO_11260
OG0004488	bflo_06230	HELIO_01349
OG0004489	bflo_11412	HELIO_04543
OG0004490	bflo_16236, bflo_03321	HELIO_01426
OG0004491	bflo_13622	HELIO_12478
OG0004493	bflo_17475	HELIO_02462
OG0004494	bflo_22629	HELIO_01937
OG0004495	bflo_13385	HELIO_05252
OG0004496	bflo_15959	HELIO_05528
OG0004497	bflo_12550	HELIO_02407
OG0004498	bflo_13885	HELIO_05086
OG0004499	bflo_11750	HELIO_06775
OG0004500	bflo_06052	HELIO_00985
OG0004502	bflo_22105	HELIO_04496
OG0004503	bflo_14782	HELIO_11512
OG0004505	bflo_02171	HELIO_05492
OG0004506	bflo_23062	HELIO_06458
OG0004507	bflo_06594	HELIO_11682
OG0004509	bflo_17080	HELIO_01830, HELIO_01547
OG0004510	bflo_14873, bflo_15347	HELIO_01779
OG0004511	bflo_15924	HELIO_09430
OG0004512	bflo_23496, bflo_16546	HELIO_09740, HELIO_09741
OG0004513	bflo_08350	HELIO_06065
OG0004514	bflo_20987	HELIO_05298, HELIO_06872
OG0004515	bflo_26975, bflo_10817	HELIO_07915
OG0004516	bflo_04748, bflo_20144	HELIO_08851, HELIO_08852
OG0004517	bflo_23362	HELIO_05747
OG0004518	bflo_16710	HELIO_02464
OG0004519	bflo_11096	HELIO_02070
OG0004520	bflo_21786	HELIO_02470
OG0004521	bflo_07182	HELIO_09243, HELIO_09242
OG0004524	bflo_22873	HELIO_11653
OG0004525	bflo_15861	HELIO_11194
OG0004526	bflo_15645	HELIO_09082
OG0004527	bflo_22761	HELIO_00542
OG0004528	bflo_17241	HELIO_04705
OG0004529	bflo_24826	HELIO_04437
OG0004530	bflo_14830	HELIO_06657
OG0004531	bflo_15089, bflo_15090	HELIO_07234
OG0004533	bflo_07628	HELIO_08527
OG0004534	bflo_14156	HELIO_01164, HELIO_01163
OG0004536	bflo_05637	HELIO_05759, HELIO_04117
OG0004537	bflo_08291, bflo_05042	HELIO_11941
OG0004538	bflo_06518	HELIO_08825
OG0004539	bflo_05863	HELIO_10766
OG0004540	bflo_02795	HELIO_01984
OG0004541	bflo_17993	HELIO_11072, HELIO_07529, HELIO_10987
OG0004542	bflo_09402	HELIO_06841
OG0004543	bflo_00318	HELIO_11207
OG0004545	bflo_16418	HELIO_12540
OG0004547	bflo_11802	HELIO_09117
OG0004548	bflo_15915	HELIO_08241
OG0004550	bflo_03833	HELIO_07318
OG0004551	bflo_23479	HELIO_05424
OG0004553	bflo_04450	HELIO_12007
OG0004554	bflo_24473	HELIO_08526
OG0004555	bflo_27055, bflo_12751	HELIO_01600
OG0004556	bflo_20298	HELIO_00978
OG0004558	bflo_24327	HELIO_11447
OG0004559	bflo_23454	HELIO_05624
OG0004560	bflo_21738	HELIO_02040, HELIO_02041
OG0004561	bflo_21390, bflo_04768	HELIO_05341
OG0004563	bflo_01881	HELIO_10963
OG0004564	bflo_09365	HELIO_01798
OG0004565	bflo_05792	HELIO_09408
OG0004566	bflo_05496	HELIO_12744
OG0004567	bflo_01420	HELIO_07623
OG0004568	bflo_15367, bflo_26968, bflo_10690	HELIO_11657
OG0004569	bflo_22265, bflo_19832	HELIO_01159
OG0004570	bflo_24052	HELIO_00155
OG0004571	bflo_00878	HELIO_02695
OG0004572	bflo_13327	HELIO_02556
OG0004573	bflo_20186	HELIO_11161
OG0004576	bflo_08967	HELIO_00640
OG0004577	bflo_12511	HELIO_01659
OG0004578	bflo_16288	HELIO_01050
OG0004579	bflo_11289	HELIO_04280
OG0004580	bflo_24842	HELIO_09929
OG0004581	bflo_22410	HELIO_05498
OG0004582	bflo_25760	HELIO_08565
OG0004583	bflo_26211	HELIO_00209
OG0004584	bflo_18182	HELIO_11293
OG0004585	bflo_13881	HELIO_05321
OG0004587	bflo_14705	HELIO_01138
OG0004588	bflo_20021	HELIO_01642
OG0004589	bflo_20258	HELIO_12707
OG0004590	bflo_20267	HELIO_05349
OG0004592	bflo_25813	HELIO_10984
OG0004593	bflo_10126	HELIO_00714
OG0004595	bflo_00394	HELIO_00583
OG0004596	bflo_08985	HELIO_10182
OG0004597	bflo_09059	HELIO_09975
OG0004599	bflo_05807	HELIO_07655
OG0004600	bflo_26500	HELIO_10167
OG0004601	bflo_15597, bflo_15601, bflo_15569	HELIO_03704
OG0004602	bflo_04353	HELIO_01820
OG0004603	bflo_23030	HELIO_01872
OG0004605	bflo_23298	HELIO_09439, HELIO_09440
OG0004606	bflo_01880	HELIO_10022
OG0004608	bflo_16554	HELIO_11826
OG0004609	bflo_20965	HELIO_00052
OG0004610	bflo_06351	HELIO_00082
OG0004611	bflo_14611	HELIO_04196
OG0004612	bflo_00158	HELIO_01397
OG0004613	bflo_11676	HELIO_10626
OG0004614	bflo_11461	HELIO_01801
OG0004615	bflo_15851	HELIO_08842
OG0004616	bflo_02456	HELIO_01195
OG0004617	bflo_03743	HELIO_08369
OG0004618	bflo_14644	HELIO_04389
OG0004619	bflo_18891	HELIO_09992
OG0004620	bflo_13567	HELIO_02984
OG0004621	bflo_11024	HELIO_04659
OG0004622	bflo_02154	HELIO_02761
OG0004623	bflo_06270, bflo_19298	HELIO_06434
OG0004624	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903	HELIO_07902
OG0004625	bflo_20617	HELIO_09081
OG0004627	bflo_21441	HELIO_11945
OG0004628	bflo_00111	HELIO_07285
OG0004629	bflo_16638	HELIO_00929
OG0004630	bflo_18024	HELIO_07827
OG0004631	bflo_26303	HELIO_03167
OG0004632	bflo_20183	HELIO_07666
OG0004633	bflo_24095	HELIO_01232
OG0004634	bflo_24560	HELIO_03114
OG0004637	bflo_12574	HELIO_04732
OG0004638	bflo_17068	HELIO_00200
OG0004639	bflo_17059	HELIO_02889
OG0004641	bflo_21448, bflo_22592	HELIO_09900
OG0004642	bflo_13877	HELIO_09909
OG0004643	bflo_21665	HELIO_11685
OG0004644	bflo_11603	HELIO_11529
OG0004646	bflo_01898	HELIO_06813
OG0004647	bflo_06581	HELIO_00821
OG0004648	bflo_12258	HELIO_00369
OG0004649	bflo_20493	HELIO_03519
OG0004651	bflo_17981	HELIO_01360
OG0004655	bflo_09012	HELIO_05420
OG0004656	bflo_05812	HELIO_07103
OG0004657	bflo_24670	HELIO_01936
OG0004658	bflo_17408	HELIO_07890
OG0004659	bflo_11250	HELIO_03428
OG0004660	bflo_18417	HELIO_10181
OG0004661	bflo_05625	HELIO_10214
OG0004663	bflo_20810	HELIO_11837
OG0004664	bflo_16198	HELIO_11551
OG0004665	bflo_16015, bflo_19687	HELIO_12653
OG0004666	bflo_09834	HELIO_08353
OG0004667	bflo_11554	HELIO_03362
OG0004669	bflo_17570	HELIO_09536
OG0004670	bflo_02470	HELIO_02134
OG0004672	bflo_13004	HELIO_04763
OG0004673	bflo_18808	HELIO_08420
OG0004674	bflo_05749	HELIO_03310
OG0004675	bflo_06236	HELIO_01458
OG0004676	bflo_05171	HELIO_00427
OG0004677	bflo_09809	HELIO_11439
OG0004678	bflo_15606	HELIO_04212
OG0004679	bflo_20009	HELIO_08320
OG0004680	bflo_09521	HELIO_10530
OG0004681	bflo_20300, bflo_01693	HELIO_02279
OG0004682	bflo_08235	HELIO_10128
OG0004683	bflo_06703	HELIO_11352
OG0004684	bflo_18861	HELIO_03586
OG0004685	bflo_05949	HELIO_10245
OG0004686	bflo_18736	HELIO_03694
OG0004687	bflo_11035	HELIO_08862
OG0004688	bflo_12196	HELIO_02857
OG0004689	bflo_21020	HELIO_02078
OG0004690	bflo_08245	HELIO_09683
OG0004691	bflo_11450	HELIO_08399
OG0004692	bflo_06997	HELIO_05109
OG0004694	bflo_23436	HELIO_00653
OG0004696	bflo_07889	HELIO_00504
OG0004697	bflo_15191	HELIO_04340
OG0004698	bflo_23003	HELIO_03210
OG0004699	bflo_03925	HELIO_08731
OG0004701	bflo_00634	HELIO_05681, HELIO_12498, HELIO_08711
OG0004702	bflo_21187, bflo_04948	HELIO_04400
OG0004703	bflo_02735	HELIO_04914
OG0004704	bflo_25602	HELIO_01766
OG0004705	bflo_14925	HELIO_04709
OG0004706	bflo_00520	HELIO_03432
OG0004707	bflo_11466	HELIO_10150
OG0004708	bflo_00244	HELIO_11900
OG0004710	bflo_16489	HELIO_02297
OG0004711	bflo_15142	HELIO_02943
OG0004728	bflo_13486	HELIO_00269
OG0004730	bflo_06596	HELIO_01714
OG0004731	bflo_04600	HELIO_02044
OG0004732	bflo_02051	HELIO_05224
OG0004733	bflo_06188	HELIO_10171
OG0004735	bflo_25045	HELIO_02328, HELIO_02327
OG0004736	bflo_14317	HELIO_08313
OG0004738	bflo_23674	HELIO_07530
OG0004739	bflo_13471	HELIO_02404
OG0004740	bflo_10418	HELIO_09419
OG0004743	bflo_15127	HELIO_00353
OG0004744	bflo_22859	HELIO_08063
OG0004746	bflo_03289	HELIO_07122
OG0004747	bflo_12691	HELIO_00610
OG0004748	bflo_01673	HELIO_03593
OG0004749	bflo_13392	HELIO_03717
OG0004751	bflo_24263	HELIO_12541
OG0004753	bflo_09370	HELIO_01929
OG0004754	bflo_23367	HELIO_05829
OG0004755	bflo_21777	HELIO_02844
OG0004756	bflo_01688	HELIO_08574
OG0004757	bflo_09888	HELIO_05289
OG0004758	bflo_20306	HELIO_08570
OG0004759	bflo_12064	HELIO_02858
OG0004760	bflo_01599	HELIO_03633
OG0004761	bflo_09055	HELIO_09029
OG0004762	bflo_21432, bflo_26205, bflo_24822	HELIO_07675
OG0004762	bflo_21053	HELIO_10598
OG0004763	bflo_20256	HELIO_07164
OG0004764	bflo_26083	HELIO_05384
OG0004765	bflo_25288	HELIO_12222
OG0004769	bflo_05382, bflo_15999	HELIO_01733
OG0004770	bflo_03900	HELIO_04370
OG0004771	bflo_09410	HELIO_03018
OG0004774	bflo_22864	HELIO_10117
OG0004775	bflo_03391	HELIO_03011
OG0004776	bflo_18407	HELIO_02825
OG0004777	bflo_22548	HELIO_09268
OG0004779	bflo_21760, bflo_21763	HELIO_10120
OG0004781	bflo_14399	HELIO_08457
OG0004783	bflo_06899	HELIO_00739
OG0004784	bflo_21151	HELIO_10588
OG0004786	bflo_19673	HELIO_09763
OG0004787	bflo_17213	HELIO_11880
OG0004788	bflo_20105	HELIO_05487
OG0004789	bflo_21170	HELIO_02951
OG0004790	bflo_20406	HELIO_09080
OG0004791	bflo_20414	HELIO_04438
OG0004792	bflo_18016	HELIO_00048
OG0004793	bflo_10046	HELIO_04702
OG0004794	bflo_04357	HELIO_10483
OG0004797	bflo_04765	HELIO_09940
OG0004798	bflo_05412, bflo_05413	HELIO_02146
OG0004799	bflo_03113	HELIO_09326
OG0004800	bflo_19606	HELIO_09344
OG0004801	bflo_22733	HELIO_06400
OG0004802	bflo_13203	HELIO_01976
OG0004803	bflo_22349	HELIO_08209
OG0004804	bflo_23008	HELIO_09510
OG0004805	bflo_21807	HELIO_08364
OG0004806	bflo_13218	HELIO_00945
OG0004807	bflo_24936, bflo_16176, bflo_06928	HELIO_01224
OG0004808	bflo_24087	HELIO_09802
OG0004809	bflo_15570	HELIO_08380
OG0004810	bflo_11005	HELIO_12432
OG0004811	bflo_11368	HELIO_06670
OG0004812	bflo_01711	HELIO_07425
OG0004813	bflo_06335	HELIO_04418
OG0004814	bflo_18711	HELIO_10146
OG0004815	bflo_10264	HELIO_02878
OG0004816	bflo_09257	HELIO_09964
OG0004817	bflo_00615	HELIO_05937
OG0004818	bflo_09829, bflo_09886	HELIO_08168
OG0004820	bflo_04335	HELIO_06487
OG0004822	bflo_04058	HELIO_06062
OG0004823	bflo_03232	HELIO_07983
OG0004824	bflo_15616	HELIO_02675
OG0004825	bflo_16544	HELIO_12252
OG0004826	bflo_11744	HELIO_12537
OG0004827	bflo_06183	HELIO_09668
OG0004828	bflo_07064	HELIO_11628
OG0004830	bflo_05687	HELIO_04244
OG0004831	bflo_17588	HELIO_11105
OG0004832	bflo_26425	HELIO_09217
OG0004834	bflo_22223	HELIO_03331
OG0004835	bflo_20781	HELIO_10353
OG0004836	bflo_20378	HELIO_02324
OG0004837	bflo_12377	HELIO_10521
OG0004838	bflo_06796	HELIO_06565
OG0004839	bflo_06490	HELIO_10868
OG0004840	bflo_15568	HELIO_02085
OG0004841	bflo_12560	HELIO_02585
OG0004842	bflo_06212	HELIO_11832
OG0004843	bflo_13843	HELIO_00834
OG0004844	bflo_09755	HELIO_10522
OG0004845	bflo_16396	HELIO_03737, HELIO_05410
OG0004846	bflo_03239	HELIO_10819
OG0004848	bflo_10512	HELIO_00069
OG0004849	bflo_17431	HELIO_05423
OG0004850	bflo_08911	HELIO_00704
OG0004851	bflo_05688	HELIO_09616
OG0004854	bflo_14278	HELIO_03818
OG0004855	bflo_21051	HELIO_02533
OG0004856	bflo_14646	HELIO_07832
OG0004857	bflo_08241	HELIO_04137
OG0004859	bflo_18513	HELIO_01723
OG0004860	bflo_25293	HELIO_10679
OG0004861	bflo_23925	HELIO_06812
OG0004862	bflo_21026	HELIO_02985
OG0004863	bflo_10166	HELIO_03006
OG0004864	bflo_11500	HELIO_00612
OG0004865	bflo_20067	HELIO_10000
OG0004866	bflo_01606	HELIO_06524
OG0004867	bflo_21346	HELIO_07092
OG0004868	bflo_09626	HELIO_12465
OG0004869	bflo_19239	HELIO_02239
OG0004870	bflo_10371	HELIO_01880
OG0004871	bflo_20284	HELIO_05857
OG0004872	bflo_12598	HELIO_12688
OG0004873	bflo_24536	HELIO_01289
OG0004874	bflo_12683	HELIO_08597
OG0004875	bflo_26219	HELIO_06367
OG0004877	bflo_15518	HELIO_07852
OG0004879	bflo_21810	HELIO_00955
OG0004880	bflo_23275	HELIO_05730
OG0004881	bflo_24775	HELIO_09700
OG0004882	bflo_27067, bflo_13047	HELIO_11618
OG0004883	bflo_22965	HELIO_09764
OG0004884	bflo_06067	HELIO_04646
OG0004886	bflo_21794	HELIO_12663
OG0004887	bflo_05853	HELIO_07078
OG0004888	bflo_18700, bflo_18699, bflo_19098	HELIO_12304
OG0004889	bflo_16517	HELIO_00127
OG0004890	bflo_20233	HELIO_07765
OG0004892	bflo_08899	HELIO_09061
OG0004893	bflo_05758	HELIO_09946
OG0004894	bflo_14171	HELIO_07921, HELIO_07922
OG0004895	bflo_20234	HELIO_03296
OG0004896	bflo_16531	HELIO_06128
OG0004898	bflo_17464	HELIO_03240
OG0004899	bflo_14839	HELIO_05066
OG0004900	bflo_20996	HELIO_12225
OG0004901	bflo_10471	HELIO_03599
OG0004902	bflo_21407	HELIO_00778
OG0004903	bflo_05229, bflo_13841, bflo_05231	HELIO_11087
OG0004904	bflo_14808	HELIO_09534, HELIO_09535
OG0004906	bflo_22225	HELIO_11147
OG0004907	bflo_20360	HELIO_07173
OG0004908	bflo_27506, bflo_24630, bflo_24305, bflo_27507, bflo_25876, bflo_27505, bflo_25873	HELIO_00139
OG0004909	bflo_16006	HELIO_07487
OG0004910	bflo_17041, bflo_09167	HELIO_12596
OG0004911	bflo_15427	HELIO_07544
OG0004913	bflo_21278	HELIO_03203
OG0004914	bflo_09178	HELIO_01774
OG0004915	bflo_20255	HELIO_01410
OG0004916	bflo_06294	HELIO_03000
OG0004917	bflo_00953	HELIO_12189
OG0004919	bflo_24821	HELIO_10921
OG0004921	bflo_24113	HELIO_10067
OG0004922	bflo_05574	HELIO_01685
OG0004923	bflo_20936	HELIO_02565
OG0004924	bflo_01184	HELIO_01952
OG0004925	bflo_15424, bflo_00358	HELIO_02062, HELIO_11064
OG0004926	bflo_15897	HELIO_12251
OG0004927	bflo_12057	HELIO_02619
OG0004928	bflo_00998	HELIO_07307
OG0004929	bflo_14724	HELIO_05264
OG0004930	bflo_00862	HELIO_04712
OG0004931	bflo_05967	HELIO_03708
OG0004932	bflo_01088	HELIO_07987
OG0004933	bflo_07900	HELIO_03228
OG0004934	bflo_15733	HELIO_06258
OG0004935	bflo_27188, bflo_16334	HELIO_10326
OG0004936	bflo_21250	HELIO_03754
OG0004938	bflo_12383	HELIO_02813
OG0004939	bflo_26100	HELIO_07398
OG0004941	bflo_12121	HELIO_05073
OG0004942	bflo_06239	HELIO_10145
OG0004943	bflo_26832	HELIO_07312
OG0004944	bflo_11279	HELIO_03756
OG0004945	bflo_26311	HELIO_06681
OG0004946	bflo_21068	HELIO_11986
OG0004947	bflo_05551	HELIO_05661
OG0004948	bflo_10165	HELIO_02547
OG0004949	bflo_10358	HELIO_02589
OG0004950	bflo_27252, bflo_18338	HELIO_12029, HELIO_12030
OG0004951	bflo_17733	HELIO_00782
OG0004952	bflo_06593	HELIO_07510
OG0004953	bflo_10776, bflo_10549	HELIO_06904
OG0004954	bflo_05593	HELIO_00661
OG0004955	bflo_19357	HELIO_04551
OG0004956	bflo_11628	HELIO_01327
OG0004957	bflo_08226	HELIO_07278
OG0004958	bflo_05533, bflo_02653	HELIO_10740
OG0004960	bflo_03527	HELIO_01905
OG0004961	bflo_00860	HELIO_08946, HELIO_08945
OG0004962	bflo_19679	HELIO_08746
OG0004963	bflo_02420	HELIO_03790
OG0004965	bflo_13051	HELIO_04859
OG0004966	bflo_09471, bflo_25259	HELIO_11691
OG0004967	bflo_02587	HELIO_01089
OG0004968	bflo_12529	HELIO_02336
OG0004969	bflo_22559	HELIO_09351
OG0004971	bflo_27226, bflo_17760	HELIO_11333
OG0004972	bflo_23204	HELIO_04464
OG0004973	bflo_23177	HELIO_05536
OG0004974	bflo_10101	HELIO_10765
OG0004975	bflo_26316	HELIO_10270
OG0004976	bflo_14435	HELIO_01915
OG0004977	bflo_19613	HELIO_09387
OG0004978	bflo_14758	HELIO_09650
OG0004979	bflo_18913	HELIO_00535
OG0004980	bflo_08613	HELIO_11727
OG0004981	bflo_02414	HELIO_00009
OG0004982	bflo_15633	HELIO_02000
OG0004983	bflo_09221	HELIO_12041
OG0004985	bflo_21194	HELIO_04047
OG0004986	bflo_25545	HELIO_12245
OG0004988	bflo_21103	HELIO_09379
OG0004989	bflo_03493	HELIO_10003
OG0004990	bflo_11383	HELIO_07049
OG0004993	bflo_15860, bflo_10624	HELIO_11040
OG0004995	bflo_05931	HELIO_06193
OG0004996	bflo_11012	HELIO_07732
OG0004997	bflo_10758	HELIO_02145
OG0004998	bflo_14559, bflo_19574	HELIO_08283
OG0005000	bflo_24211	HELIO_00957
OG0005002	bflo_01656	HELIO_00270
OG0005003	bflo_09023	HELIO_12173
OG0005006	bflo_00766	HELIO_11768
OG0005008	bflo_12699	HELIO_11090
OG0005009	bflo_09320	HELIO_08064
OG0005012	bflo_23167	HELIO_02335
OG0005013	bflo_08225	HELIO_11789
OG0005014	bflo_20632	HELIO_08846
OG0005015	bflo_07668	HELIO_00171
OG0005016	bflo_22180, bflo_22224	HELIO_02876, HELIO_00692
OG0005040	bflo_17923	HELIO_03252
OG0005041	bflo_00184	HELIO_00372
OG0005044	bflo_20336	HELIO_11709
OG0005045	bflo_06654	HELIO_00283
OG0005046	bflo_12080	HELIO_04884
OG0005047	bflo_14126	HELIO_00479
OG0005048	bflo_11605	HELIO_11538
OG0005049	bflo_11118	HELIO_01695
OG0005050	bflo_10532	HELIO_02201
OG0005053	bflo_19039	HELIO_06875
OG0005054	bflo_25252	HELIO_00874
OG0005055	bflo_24257	HELIO_10170
OG0005057	bflo_09215	HELIO_11960
OG0005058	bflo_20830	HELIO_12265
OG0005059	bflo_15765	HELIO_07564
OG0005060	bflo_22346, bflo_09286	HELIO_08432
OG0005061	bflo_24909, bflo_24686	HELIO_05370, HELIO_01775, HELIO_12377
OG0005062	bflo_02596	HELIO_06933
OG0005063	bflo_07073	HELIO_00762
OG0005064	bflo_03950	HELIO_09180
OG0005065	bflo_07715	HELIO_10053
OG0005066	bflo_13933	HELIO_10207
OG0005067	bflo_00382	HELIO_09151
OG0005068	bflo_24469	HELIO_00432
OG0005069	bflo_20052	HELIO_00608
OG0005071	bflo_22162	HELIO_07733
OG0005072	bflo_14326	HELIO_07254
OG0005073	bflo_01013	HELIO_01773
OG0005074	bflo_21879	HELIO_00880
OG0005075	bflo_10879	HELIO_01457
OG0005076	bflo_06311	HELIO_03009
OG0005077	bflo_24463, bflo_06961, bflo_07478	HELIO_12239, HELIO_11769
OG0005078	bflo_13091	HELIO_07598
OG0005080	bflo_18623	HELIO_09723
OG0005081	bflo_02603	HELIO_10431
OG0005082	bflo_20793	HELIO_03627
OG0005084	bflo_10883	HELIO_04922
OG0005086	bflo_11753	HELIO_12467
OG0005087	bflo_16261	HELIO_03767
OG0005088	bflo_25735	HELIO_03847
OG0005089	bflo_05914	HELIO_03232
OG0005090	bflo_23045	HELIO_07695
OG0005092	bflo_11879	HELIO_10004
OG0005094	bflo_13863	HELIO_07446
OG0005095	bflo_08843	HELIO_02872
OG0005096	bflo_23554, bflo_23745	HELIO_05731
OG0005097	bflo_23691	HELIO_03002
OG0005098	bflo_19314	HELIO_12132
OG0005099	bflo_23378	HELIO_10118
OG0005100	bflo_21620	HELIO_05545
OG0005103	bflo_17260	HELIO_05844
OG0005104	bflo_06265	HELIO_08531
OG0005105	bflo_23173	HELIO_09063
OG0005106	bflo_14394	HELIO_00174
OG0005109	bflo_19171	HELIO_06364
OG0005110	bflo_23714	HELIO_07929
OG0005111	bflo_24556	HELIO_00407
OG0005112	bflo_12163	HELIO_12392
OG0005113	bflo_16466	HELIO_12429
OG0005114	bflo_25082	HELIO_08371
OG0005115	bflo_16115, bflo_16956	HELIO_03621
OG0005116	bflo_21785	HELIO_05351
OG0005118	bflo_04443	HELIO_09205
OG0005119	bflo_10008	HELIO_06477
OG0005120	bflo_13473	HELIO_06478
OG0005121	bflo_14563, bflo_14565	HELIO_07490
OG0005122	bflo_25640	HELIO_09548
OG0005123	bflo_10272	HELIO_04824
OG0005124	bflo_06130	HELIO_09426
OG0005125	bflo_23154	HELIO_06800
OG0005126	bflo_06395	HELIO_07265
OG0005129	bflo_23641	HELIO_08509
OG0005130	bflo_14332	HELIO_07663
OG0005131	bflo_12896, bflo_12898	HELIO_06662
OG0005132	bflo_02012	HELIO_06276
OG0005133	bflo_00870	HELIO_03265
OG0005134	bflo_23056	HELIO_05563
OG0005135	bflo_07244	HELIO_04956
OG0005136	bflo_07497	HELIO_03710
OG0005137	bflo_24889	HELIO_12256
OG0005138	bflo_17714, bflo_09357	HELIO_07694
OG0005139	bflo_17759	HELIO_08485
OG0005140	bflo_08025	HELIO_06865
OG0005141	bflo_12546	HELIO_11205
OG0005142	bflo_24616	HELIO_08045
OG0005143	bflo_21983	HELIO_09545
OG0005144	bflo_26212	HELIO_08022
OG0005145	bflo_06310	HELIO_09157
OG0005146	bflo_10608	HELIO_10854
OG0005149	bflo_07714	HELIO_11654
OG0005151	bflo_21590	HELIO_08645
OG0005152	bflo_08896	HELIO_00544
OG0005153	bflo_14851, bflo_11635, bflo_04436	HELIO_05232
OG0005154	bflo_25581	HELIO_07276
OG0005155	bflo_21651	HELIO_11097
OG0005156	bflo_02417	HELIO_08797
OG0005157	bflo_18814	HELIO_00904
OG0005158	bflo_19145	HELIO_07792
OG0005159	bflo_25871, bflo_24365	HELIO_03189
OG0005160	bflo_19980, bflo_21106	HELIO_01025
OG0005162	bflo_25553	HELIO_11742
OG0005163	bflo_15762	HELIO_02333
OG0005164	bflo_11167	HELIO_11468
OG0005165	bflo_15901	HELIO_05039
OG0005166	bflo_18989	HELIO_03529
OG0005168	bflo_08733	HELIO_01751
OG0005169	bflo_22043	HELIO_04343
OG0005170	bflo_10039	HELIO_12628
OG0005171	bflo_11564	HELIO_02326
OG0005172	bflo_12562	HELIO_03955
OG0005173	bflo_07635	HELIO_04099
OG0005175	bflo_24985	HELIO_00780
OG0005176	bflo_20599	HELIO_10190
OG0005178	bflo_15141	HELIO_00616
OG0005179	bflo_15145	HELIO_06111
OG0005180	bflo_08939	HELIO_06975
OG0005181	bflo_13788	HELIO_10980
OG0005182	bflo_26207	HELIO_06479
OG0005183	bflo_09802	HELIO_02806
OG0005184	bflo_15705	HELIO_00770
OG0005185	bflo_12982	HELIO_09126
OG0005186	bflo_21617	HELIO_07997
OG0005187	bflo_11587	HELIO_07825
OG0005188	bflo_18754	HELIO_01778
OG0005189	bflo_19951	HELIO_02759
OG0005190	bflo_19402	HELIO_05369
