Orthogroup	BRAFL	BRALA
OG0003170	bflo_24728	BRALA05412
OG0003170	bflo_06752	BRALA08358
OG0003170	bflo_06451	BRALA25955
OG0003171	bflo_16716	BRALA03031
OG0003172	bflo_19337	BRALA14091
OG0003174	bflo_15477	BRALA15910
OG0003175	bflo_02528	BRALA07118
OG0003175	bflo_02529, bflo_02516	BRALA07114
OG0003176	bflo_13138, bflo_13141, bflo_13521	BRALA03068, BRALA03070
OG0003177	bflo_04900	BRALA23984
OG0003178	bflo_21644	BRALA30304
OG0003179	bflo_07971	BRALA04006
OG0003180	bflo_03868	BRALA19366
OG0003181	bflo_23833	BRALA13987
OG0003183	bflo_00612	BRALA00151
OG0003184	bflo_07007	BRALA03612
OG0003185	bflo_03286	BRALA08913, BRALA08914
OG0003186	bflo_17640	BRALA30259
OG0003187	bflo_06988	BRALA06679
OG0003188	bflo_05779	BRALA21755
OG0003189	bflo_17966	BRALA28089
OG0003189	bflo_17711	BRALA26188
OG0003190	bflo_26454	BRALA00193
OG0003190	bflo_00272	BRALA00194
OG0003191	bflo_02395	BRALA04704
OG0003193	bflo_22117	BRALA06151
OG0003194	bflo_16541	BRALA02569, BRALA02570, BRALA02571
OG0003195	bflo_23682	BRALA29438
OG0003196	bflo_13878	BRALA34284
OG0003196	bflo_13848	BRALA03314
OG0003197	bflo_21320	BRALA14254
OG0003198	bflo_15180	BRALA19414
OG0003198	bflo_14134, bflo_15182	BRALA19411
OG0003198	bflo_09803, bflo_09477	BRALA23398
OG0003199	bflo_11640	BRALA17301
OG0003200	bflo_05796	BRALA17093
OG0003201	bflo_06387	BRALA25956
OG0003201	bflo_18949, bflo_14172, bflo_24313, bflo_15335	BRALA32075, BRALA35277, BRALA19671
OG0003201	bflo_00053	BRALA23613
OG0003202	bflo_08512	BRALA06604
OG0003203	bflo_00895	BRALA24870
OG0003204	bflo_14307	BRALA11882
OG0003205	bflo_04278	BRALA34333, BRALA14611
OG0003206	bflo_14678, bflo_27134	BRALA15924
OG0003207	bflo_11574	BRALA19743
OG0003208	bflo_12238	BRALA24790
OG0003210	bflo_16532	BRALA02658
OG0003211	bflo_12109	BRALA15324
OG0003212	bflo_11237, bflo_11720	BRALA21845
OG0003213	bflo_06414	BRALA15054
OG0003214	bflo_15011	BRALA11877
OG0003215	bflo_23368	BRALA11919
OG0003216	bflo_22895	BRALA13946
OG0003216	bflo_22888	BRALA06581
OG0003217	bflo_13097	BRALA22390
OG0003217	bflo_13181	BRALA22386
OG0003218	bflo_21266	BRALA27140
OG0003220	bflo_17426	BRALA29359
OG0003221	bflo_01510	BRALA13791
OG0003222	bflo_14038	BRALA03438, BRALA03437
OG0003223	bflo_13052	BRALA03348
OG0003224	bflo_00958	BRALA24852, BRALA24853, BRALA24851
OG0003225	bflo_08138	BRALA24705
OG0003226	bflo_03250	BRALA02281
OG0003227	bflo_09183	BRALA32464
OG0003228	bflo_11373	BRALA28908
OG0003229	bflo_14282	BRALA28965
OG0003230	bflo_10210	BRALA16395
OG0003231	bflo_05723	BRALA01823
OG0003232	bflo_13766	BRALA25974, BRALA25976, BRALA35757
OG0003234	bflo_14580, bflo_14579	BRALA08065
OG0003235	bflo_14854	BRALA28961
OG0003236	bflo_16680	BRALA24360
OG0003236	bflo_27409, bflo_22679	BRALA16741, BRALA34782
OG0003238	bflo_07377	BRALA07897
OG0003239	bflo_09028	BRALA23858
OG0003240	bflo_07037, bflo_07038	BRALA04472
OG0003250	bflo_01703	BRALA23787
OG0003251	bflo_12651	BRALA03131
OG0003252	bflo_14795	BRALA29060
OG0003253	bflo_01277	BRALA17125
OG0003254	bflo_05940	BRALA10884
OG0003255	bflo_08217	BRALA04178
OG0003256	bflo_11469	BRALA20447
OG0003257	bflo_05917, bflo_05925	BRALA10821
OG0003258	bflo_24354	BRALA26675
OG0003259	bflo_06895	BRALA03751
OG0003260	bflo_25696	BRALA01352
OG0003261	bflo_01512, bflo_00495	BRALA10363
OG0003262	bflo_20031	BRALA23941
OG0003263	bflo_23703	BRALA27485
OG0003264	bflo_04822	BRALA16693
OG0003265	bflo_11145	BRALA09391
OG0003266	bflo_10178	BRALA25697
OG0003267	bflo_26847, bflo_07095	BRALA06736
OG0003268	bflo_13173	BRALA28894
OG0003269	bflo_23123	BRALA23035
OG0003270	bflo_12004	BRALA10980, BRALA10981
OG0003271	bflo_07598	BRALA04445
OG0003271	bflo_10103	BRALA04446
OG0003271	bflo_21788	BRALA20861
OG0003271	bflo_08094	BRALA03737
OG0003271	bflo_06460	BRALA01579, BRALA01576
OG0003272	bflo_14266	BRALA20375
OG0003273	bflo_14432	BRALA04767
OG0003275	bflo_13276	BRALA19113
OG0003276	bflo_17428	BRALA28847
OG0003277	bflo_11010	BRALA12741
OG0003278	bflo_11050, bflo_18953	BRALA29833
OG0003279	bflo_14292	BRALA19410
OG0003280	bflo_14909	BRALA25778
OG0003280	bflo_01791, bflo_01241, bflo_01239	BRALA12949
OG0003281	bflo_22362	BRALA16219, BRALA16218, BRALA06040
OG0003281	bflo_21924	BRALA16220
OG0003281	bflo_21888	BRALA12224
OG0003281	bflo_22360	BRALA06039
OG0003281	bflo_22359	BRALA06038
OG0003282	bflo_05872	BRALA21917
OG0003283	bflo_27041, bflo_12474	BRALA09386
OG0003284	bflo_02462	BRALA07080
OG0003286	bflo_23054	BRALA11189
OG0003287	bflo_03086	BRALA23219
OG0003288	bflo_14155	BRALA18702
OG0003289	bflo_13357	BRALA20587
OG0003290	bflo_07091	BRALA03644
OG0003291	bflo_04904	BRALA23985
OG0003292	bflo_08515	BRALA06602
OG0003292	bflo_20540	BRALA26853
OG0003292	bflo_22007	BRALA14198
OG0003292	bflo_19846	BRALA31219
OG0003294	bflo_14576	BRALA20203
OG0003296	bflo_21081	BRALA07237
OG0003297	bflo_22943, bflo_27414	BRALA11135
OG0003298	bflo_15165	BRALA08285
OG0003299	bflo_25833	BRALA05146
OG0003300	bflo_03067	BRALA02469, BRALA02470, BRALA02468
OG0003300	bflo_03066	BRALA02471
OG0003301	bflo_01141	BRALA12896
OG0003302	bflo_07345	BRALA03648
OG0003304	bflo_18183	BRALA25466
OG0003304	bflo_25914	BRALA01097
OG0003304	bflo_18739	BRALA14452
OG0003305	bflo_03407	BRALA02228
OG0003306	bflo_11444, bflo_26999	BRALA22690
OG0003308	bflo_25159	BRALA05209
OG0003308	bflo_25333	BRALA05210
OG0003309	bflo_18723	BRALA07365
OG0003311	bflo_01504	BRALA16041
OG0003312	bflo_17850	BRALA12339
OG0003313	bflo_06556	BRALA32119
OG0003315	bflo_26618, bflo_01077	BRALA10201
OG0003316	bflo_24864	BRALA05665
OG0003317	bflo_23280	BRALA25346
OG0003317	bflo_23472	BRALA25347
OG0003318	bflo_11452	BRALA25729
OG0003319	bflo_06319	BRALA16686
OG0003320	bflo_10097	BRALA16362
OG0003321	bflo_13090	BRALA20253
OG0003322	bflo_00002	BRALA33288
OG0003322	bflo_27076	BRALA19175
OG0003322	bflo_12508, bflo_19520, bflo_10617	BRALA20824
OG0003323	bflo_15869	BRALA02545
OG0003324	bflo_05150	BRALA16750
OG0003325	bflo_08410	BRALA25251
OG0003326	bflo_09789	BRALA21679, BRALA21678
OG0003327	bflo_15914	BRALA18397
OG0003328	bflo_00597, bflo_00596	BRALA19968, BRALA03294
OG0003329	bflo_06538	BRALA16528
OG0003330	bflo_05318	BRALA21753
OG0003331	bflo_20334	BRALA23588
OG0003332	bflo_06531	BRALA16700
OG0003333	bflo_03278	BRALA20739
OG0003334	bflo_07602	BRALA22310
OG0003334	bflo_08283	BRALA07845
OG0003334	bflo_00904, bflo_07126, bflo_07128, bflo_07127	BRALA04402
OG0003335	bflo_16036	BRALA18893
OG0003336	bflo_16347	BRALA19535
OG0003337	bflo_24672	BRALA05428
OG0003338	bflo_25768	BRALA33959, BRALA35189
OG0003340	bflo_00966	BRALA13754
OG0003341	bflo_13784	BRALA22123
OG0003342	bflo_08333	BRALA04167
OG0003343	bflo_21197	BRALA14934
OG0003344	bflo_06379	BRALA16634
OG0003346	bflo_11187	BRALA18057
OG0003346	bflo_22611, bflo_06286	BRALA01560
OG0003346	bflo_15968	BRALA18456, BRALA18457
OG0003346	bflo_15971, bflo_15970	BRALA18458
OG0003346	bflo_05737	BRALA01829
OG0003347	bflo_18875	BRALA09177
OG0003348	bflo_01497	BRALA15993
OG0003349	bflo_08162	BRALA03624
OG0003350	bflo_21636	BRALA14237
OG0003351	bflo_24664	BRALA17287
OG0003351	bflo_11662	BRALA17306
OG0003351	bflo_18448	BRALA20883
OG0003352	bflo_26474, bflo_26477, bflo_08957	BRALA00218
OG0003353	bflo_11091	BRALA15281
OG0003354	bflo_00257	BRALA00361
OG0003355	bflo_07915	BRALA03913
OG0003356	bflo_13961	BRALA20221
OG0003357	bflo_10674	BRALA28370
OG0003358	bflo_11374	BRALA20313
OG0003359	bflo_09270	BRALA22885
OG0003360	bflo_08028	BRALA24694
OG0003361	bflo_21492	BRALA15184
OG0003362	bflo_15019, bflo_27136	BRALA22433, BRALA22431, BRALA22432
OG0003363	bflo_19412, bflo_19416	BRALA14133
OG0003364	bflo_03561	BRALA19189
OG0003366	bflo_23663	BRALA13308
OG0003367	bflo_03276	BRALA02186
OG0003367	bflo_03820	BRALA02185
OG0003367	bflo_16550	BRALA24845
OG0003367	bflo_25315	BRALA32893, BRALA01014
OG0003368	bflo_08973	BRALA11408
OG0003369	bflo_08608	BRALA06641
OG0003370	bflo_05182	BRALA13625
OG0003372	bflo_25213	BRALA01258, BRALA01257
OG0003373	bflo_04729	BRALA02259
OG0003374	bflo_01562	BRALA32765
OG0003375	bflo_05681	BRALA16607
OG0003376	bflo_05753	BRALA08374
OG0003377	bflo_09240, bflo_09241	BRALA30976
OG0003378	bflo_09811	BRALA18244
OG0003379	bflo_01579	BRALA10345
OG0003380	bflo_20421	BRALA19352
OG0003381	bflo_09923	BRALA18296
OG0003382	bflo_03233	BRALA02288, BRALA02289
OG0003383	bflo_00169	BRALA00564
OG0003384	bflo_10672	BRALA21417
OG0003385	bflo_20288	BRALA24635
OG0003386	bflo_24755	BRALA30819
OG0003387	bflo_20271, bflo_20266	BRALA24624, BRALA24625
OG0003388	bflo_08160	BRALA06749
OG0003391	bflo_11495	BRALA31037
OG0003392	bflo_04347	BRALA06298
OG0003393	bflo_04806	BRALA02073
OG0003394	bflo_00632	BRALA00627
OG0003396	bflo_03372	BRALA02157
OG0003397	bflo_25073	BRALA31792
OG0003399	bflo_20125	BRALA28163
OG0003401	bflo_15561, bflo_16225	BRALA10100
OG0003401	bflo_04587	BRALA10099
OG0003404	bflo_08568	BRALA07809, BRALA20982, BRALA28548, BRALA22784, BRALA07799, BRALA07790, BRALA28550, BRALA31358, BRALA28556, BRALA07804, BRALA07806, BRALA28555, BRALA07808, BRALA07791, BRALA31742, BRALA07793, BRALA07894, BRALA07800, BRALA07792, BRALA22787, BRALA07807, BRALA28552, BRALA28551
OG0003404	bflo_21137	BRALA31743, BRALA22785, BRALA22786, BRALA28557, BRALA07895, BRALA07896, BRALA05023, BRALA10473, BRALA10472, BRALA07802, BRALA07803, BRALA07798, BRALA07801, BRALA28549, BRALA27770
OG0003419	bflo_19082	BRALA33995
OG0003420	bflo_16824	BRALA02559
OG0003421	bflo_14823	BRALA22933
OG0003422	bflo_15120	BRALA08270
OG0003423	bflo_27281	BRALA07815
OG0003423	bflo_18335	BRALA28405, BRALA22052
OG0003423	bflo_24193, bflo_03381, bflo_03806	BRALA20776
OG0003423	bflo_11430, bflo_26333, bflo_11943, bflo_11944, bflo_12483	BRALA30672
OG0003424	bflo_22975	BRALA27366
OG0003425	bflo_06597	BRALA13513
OG0003426	bflo_17220	BRALA28983
OG0003428	bflo_15063	BRALA26986, BRALA33909
OG0003429	bflo_03695	BRALA02516
OG0003430	bflo_10656	BRALA25695
OG0003431	bflo_18771	BRALA07409
OG0003432	bflo_01885	BRALA13775, BRALA13773
OG0003433	bflo_22519	BRALA12225
OG0003434	bflo_00872	BRALA00541
OG0003435	bflo_21768	BRALA26136, BRALA30163
OG0003437	bflo_23416	BRALA06487, BRALA06489
OG0003438	bflo_20074	BRALA15011
OG0003438	bflo_20077	BRALA15012
OG0003439	bflo_21650	BRALA11592
OG0003440	bflo_14213	BRALA22768
OG0003441	bflo_12321	BRALA20520
OG0003442	bflo_15421	BRALA19451
OG0003443	bflo_23995	BRALA15200
OG0003444	bflo_03457	BRALA23414
OG0003445	bflo_16302	BRALA02844
OG0003447	bflo_11633	BRALA17322
OG0003448	bflo_13876	BRALA03321
OG0003449	bflo_22898	BRALA06506
OG0003450	bflo_14312	BRALA18866
OG0003451	bflo_17722	BRALA12366
OG0003453	bflo_09284	BRALA22884
OG0003454	bflo_18619	BRALA14039
OG0003455	bflo_03202, bflo_03230	BRALA02242
OG0003456	bflo_23918	BRALA13939, BRALA06592
OG0003457	bflo_01506	BRALA14725
OG0003458	bflo_05669	BRALA21912
OG0003458	bflo_03987	BRALA09460
OG0003459	bflo_13470	BRALA35733, BRALA30363
OG0003460	bflo_16240	BRALA22272
OG0003461	bflo_10235	BRALA29779
OG0003462	bflo_15758	BRALA10146
OG0003463	bflo_24804	BRALA13330
OG0003464	bflo_22976	BRALA23056
OG0003465	bflo_16970	BRALA21319
OG0003466	bflo_09344	BRALA09926
OG0003467	bflo_12624	BRALA12491
OG0003468	bflo_18674	BRALA29135
OG0003469	bflo_12756	BRALA25637
OG0003471	bflo_23271	BRALA22485
OG0003472	bflo_14735	BRALA15949
OG0003473	bflo_23011	BRALA25278
OG0003474	bflo_01167	BRALA12831
OG0003475	bflo_17402	BRALA12280
OG0003476	bflo_10013	BRALA30873
OG0003477	bflo_05188	BRALA21273
OG0003478	bflo_05169	BRALA22512
OG0003479	bflo_11660	BRALA30670
OG0003480	bflo_13731	BRALA03258
OG0003481	bflo_15888	BRALA02540
OG0003482	bflo_09842	BRALA27623
OG0003483	bflo_15095	BRALA32124
OG0003484	bflo_08356	BRALA04161
OG0003486	bflo_20523	BRALA31683
OG0003487	bflo_10772	BRALA16372
OG0003488	bflo_05906	BRALA21271
OG0003489	bflo_02309	BRALA14772
OG0003490	bflo_20489	BRALA23571
OG0003491	bflo_22547	BRALA06006
OG0003492	bflo_06984	BRALA03827
OG0003493	bflo_25210	BRALA05370
OG0003495	bflo_14132	BRALA23065
OG0003495	bflo_06400	BRALA21289
OG0003497	bflo_06218	BRALA17605
OG0003498	bflo_01724	BRALA09693
OG0003499	bflo_23661	BRALA06317
OG0003500	bflo_07514	BRALA15207
OG0003501	bflo_25164	BRALA01350
OG0003502	bflo_20275	BRALA34217, BRALA32822
OG0003503	bflo_23296	BRALA35912
OG0003504	bflo_23302	BRALA25286
OG0003505	bflo_12682	BRALA03121
OG0003506	bflo_15168	BRALA08237
OG0003507	bflo_26224	BRALA01241
OG0003508	bflo_14628	BRALA21200, BRALA21199
OG0003509	bflo_24353	BRALA05520
OG0003510	bflo_13265	BRALA03112
OG0003511	bflo_06537	BRALA16529
OG0003512	bflo_21139	BRALA07191
OG0003512	bflo_21138	BRALA35635
OG0003513	bflo_18565	BRALA14520
OG0003515	bflo_14188	BRALA18725
OG0003516	bflo_10550	BRALA11488
OG0003517	bflo_03023	BRALA23417
OG0003518	bflo_25746	BRALA01597
OG0003519	bflo_18795	BRALA07432
OG0003520	bflo_10704	BRALA13350
OG0003521	bflo_17952	BRALA28067
OG0003522	bflo_23156	BRALA06407
OG0003523	bflo_24396	BRALA15819
OG0003524	bflo_24392	BRALA19610
OG0003525	bflo_07154	BRALA04397
OG0003526	bflo_05929	BRALA24423
OG0003527	bflo_21741	BRALA12195
OG0003528	bflo_17528	BRALA28828
OG0003529	bflo_18877	BRALA14479
OG0003530	bflo_14037, bflo_14178	BRALA16960
OG0003531	bflo_24099	BRALA34155
OG0003532	bflo_09668	BRALA28381
OG0003533	bflo_12390	BRALA12757
OG0003534	bflo_22240	BRALA05884
OG0003534	bflo_22294	BRALA05922
OG0003535	bflo_09980	BRALA31819
OG0003536	bflo_06440	BRALA01567
OG0003537	bflo_09395	BRALA11544
OG0003538	bflo_15185	BRALA11760
OG0003539	bflo_11094	BRALA09265
OG0003540	bflo_14295	BRALA18860
OG0003541	bflo_13586	BRALA19973
OG0003542	bflo_23060	BRALA18626
OG0003543	bflo_03236	BRALA02287
OG0003543	bflo_03111	BRALA02291
OG0003544	bflo_07217	BRALA04094
OG0003545	bflo_23382	BRALA25349
OG0003546	bflo_16201	BRALA34597
OG0003547	bflo_10227	BRALA27840, BRALA27838, BRALA27839
OG0003548	bflo_09354	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697
OG0003549	bflo_18405	BRALA23902
OG0003550	bflo_00232	BRALA18608
OG0003551	bflo_25362	BRALA01030
OG0003552	bflo_16108	BRALA23094
OG0003553	bflo_08891	BRALA27934
OG0003554	bflo_10753	BRALA24475
OG0003554	bflo_21018	BRALA26628, BRALA26630, BRALA26629
OG0003555	bflo_24243, bflo_23498	BRALA21968
OG0003556	bflo_06642	BRALA01809
OG0003557	bflo_15889	BRALA02541
OG0003558	bflo_04064	BRALA16598
OG0003560	bflo_11890	BRALA26145
OG0003561	bflo_04334	BRALA28633
OG0003562	bflo_01200	BRALA14777
OG0003563	bflo_23836	BRALA18624
OG0003563	bflo_08114	BRALA06846
OG0003564	bflo_09292	BRALA27591
OG0003565	bflo_25721	BRALA01127
OG0003566	bflo_03002	BRALA19185
OG0003567	bflo_04792	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371
OG0003568	bflo_20229	BRALA28427
OG0003569	bflo_11253	BRALA15282
OG0003570	bflo_26249	BRALA00798
OG0003571	bflo_05241	BRALA31602, BRALA34916
OG0003572	bflo_24403	BRALA13377
OG0003573	bflo_20068	BRALA14969
OG0003574	bflo_24168	BRALA27168
OG0003574	bflo_27027, bflo_04434	BRALA24321
OG0003574	bflo_04433, bflo_11344, bflo_25391	BRALA05054
OG0003574	bflo_27071	BRALA17644, BRALA19637
OG0003577	bflo_00343	BRALA00402
OG0003578	bflo_20566	BRALA29478
OG0003578	bflo_14712	BRALA23275
OG0003579	bflo_07074	BRALA03835
OG0003581	bflo_18883	BRALA20305
OG0003581	bflo_18884	BRALA20292
OG0003582	bflo_10944	BRALA19721
OG0003584	bflo_24324	BRALA08616
OG0003585	bflo_01255	BRALA12934
OG0003587	bflo_04856, bflo_19791, bflo_14362, bflo_20812, bflo_16594, bflo_16374, bflo_20809, bflo_23522	BRALA28396, BRALA33433
OG0003587	bflo_15646, bflo_16156	BRALA18324, BRALA02550
OG0003587	bflo_00399	BRALA10068
OG0003588	bflo_12479	BRALA09272, BRALA15686, BRALA13914
OG0003588	bflo_06452	BRALA17197, BRALA19388, BRALA01461
OG0003588	bflo_16666, bflo_01857, bflo_01859	BRALA10350, BRALA10353
OG0003588	bflo_20872	BRALA33649
OG0003588	bflo_08575	BRALA05450, BRALA32509
OG0003588	bflo_10481, bflo_10480, bflo_08838	BRALA35900, BRALA03295, BRALA01923
OG0003588	bflo_14950	BRALA11180
OG0003589	bflo_14792	BRALA08170
OG0003589	bflo_14591	BRALA34123
OG0003589	bflo_14776	BRALA34410, BRALA31180
OG0003589	bflo_14590	BRALA32629
OG0003589	bflo_14585	BRALA08163
OG0003589	bflo_14774	BRALA08158, BRALA08175, BRALA08171
OG0003589	bflo_14778	BRALA08172
OG0003589	bflo_14787, bflo_14779	BRALA26818
OG0003590	bflo_18985	BRALA29078, BRALA29079, BRALA29077
OG0003597	bflo_10323	BRALA34091
OG0003598	bflo_16711	BRALA18340
OG0003599	bflo_06072	BRALA33877
OG0003600	bflo_13340	BRALA22014
OG0003601	bflo_19194, bflo_18911	BRALA18126
OG0003603	bflo_23649	BRALA06241
OG0003604	bflo_20404	BRALA31536
OG0003606	bflo_17517	BRALA22056
OG0003607	bflo_05933	BRALA10883
OG0003608	bflo_15932	BRALA18469
OG0003610	bflo_01164	BRALA09770
OG0003611	bflo_09170	BRALA24495
OG0003613	bflo_12262	BRALA11000
OG0003615	bflo_26275	BRALA05371
OG0003616	bflo_11097	BRALA20439
OG0003618	bflo_01473	BRALA30067
OG0003619	bflo_14248	BRALA28306
OG0003620	bflo_25025	BRALA15834
OG0003621	bflo_04483, bflo_26752	BRALA15694
OG0003622	bflo_11800	BRALA13428
OG0003623	bflo_10738	BRALA13875
OG0003624	bflo_11072	BRALA34546, BRALA32644
OG0003625	bflo_09142	BRALA29309
OG0003625	bflo_01124, bflo_01123	BRALA10329
OG0003625	bflo_18218, bflo_17455, bflo_17909, bflo_01122	BRALA10330
OG0003625	bflo_01337	BRALA16006
OG0003626	bflo_02389	BRALA04725
OG0003627	bflo_21960	BRALA16210
OG0003628	bflo_05874	BRALA15102
OG0003629	bflo_22183	BRALA05892
OG0003630	bflo_20004	BRALA29277
OG0003631	bflo_23468	BRALA34452, BRALA34595
OG0003632	bflo_03937	BRALA35240, BRALA22349
OG0003633	bflo_00307	BRALA10607
OG0003634	bflo_24973	BRALA14363
OG0003635	bflo_14711	BRALA18691
OG0003636	bflo_05787	BRALA17877
OG0003636	bflo_07722	BRALA30883
OG0003638	bflo_17869	BRALA12059
OG0003639	bflo_21388	BRALA34621
OG0003639	bflo_21692	BRALA34483
OG0003640	bflo_26670, bflo_02410	BRALA04598
OG0003641	bflo_13272	BRALA22029
OG0003642	bflo_04341	BRALA14568
OG0003643	bflo_10320	BRALA20230
OG0003643	bflo_24819, bflo_24817	BRALA05378
OG0003643	bflo_09628	BRALA17185
OG0003643	bflo_02964	BRALA07011
OG0003644	bflo_16458	BRALA10140
OG0003645	bflo_14727	BRALA13185
OG0003646	bflo_03551	BRALA22868
OG0003647	bflo_06536	BRALA16527
OG0003648	bflo_22126	BRALA17389
OG0003649	bflo_06468	BRALA01612
OG0003650	bflo_21715	BRALA13666
OG0003651	bflo_01723	BRALA21916
OG0003652	bflo_17868	BRALA34260
OG0003653	bflo_13101	BRALA33747, BRALA20594
OG0003654	bflo_05910	BRALA21275
OG0003655	bflo_17616	BRALA33353
OG0003656	bflo_08293	BRALA04460
OG0003657	bflo_00252	BRALA00140
OG0003658	bflo_00698	BRALA00325
OG0003659	bflo_02419	BRALA07055
OG0003660	bflo_07809	BRALA03685
OG0003661	bflo_26559	BRALA00518
OG0003661	bflo_21119	BRALA23938
OG0003662	bflo_10412	BRALA28700
OG0003663	bflo_07065	BRALA03839, BRALA03841
OG0003664	bflo_23017, bflo_23489	BRALA25355
OG0003665	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347	BRALA15969, BRALA08702
OG0003666	bflo_11627, bflo_27012	BRALA25648
OG0003667	bflo_20479	BRALA23581
OG0003668	bflo_06147	BRALA16595
OG0003669	bflo_25341	BRALA01156
OG0003671	bflo_09735	BRALA32769
OG0003672	bflo_23403	BRALA18633
OG0003673	bflo_04517	BRALA19292
OG0003674	bflo_23396	BRALA13017
OG0003675	bflo_02379	BRALA11375
OG0003676	bflo_15747	BRALA10096
OG0003676	bflo_04781, bflo_04777	BRALA14472
OG0003677	bflo_19132	BRALA09088
OG0003678	bflo_25551	BRALA05291
OG0003679	bflo_02036	BRALA16005
OG0003679	bflo_13294	BRALA21232, BRALA26522, BRALA26365, BRALA21231
OG0003680	bflo_01532	BRALA09741
OG0003681	bflo_03957	BRALA02162
OG0003682	bflo_07489	BRALA10785, BRALA10910
OG0003683	bflo_20104	BRALA22205
OG0003684	bflo_13833	BRALA26598
OG0003685	bflo_07993	BRALA04329
OG0003686	bflo_12834	BRALA12463
OG0003687	bflo_19027	BRALA14064
OG0003688	bflo_24589	BRALA26787
OG0003688	bflo_24522	BRALA05434
OG0003689	bflo_19565	BRALA09157
OG0003690	bflo_13292	BRALA33355, BRALA34982
OG0003691	bflo_14352	BRALA22954
OG0003692	bflo_09441	BRALA28877
OG0003693	bflo_11485	BRALA09225
OG0003694	bflo_07368	BRALA07902
OG0003695	bflo_16279	BRALA21829
OG0003696	bflo_11319	BRALA20035
OG0003697	bflo_23717	BRALA16767
OG0003698	bflo_10629	BRALA21409
OG0003699	bflo_03400	BRALA35351
OG0003700	bflo_22951	BRALA23022
OG0003701	bflo_01336	BRALA16004
OG0003702	bflo_11082	BRALA28909
OG0003703	bflo_03241	BRALA02399
OG0003704	bflo_06360	BRALA17852
OG0003705	bflo_01256	BRALA17124
OG0003706	bflo_15874	BRALA21768
OG0003707	bflo_06702	BRALA13435
OG0003708	bflo_17394	BRALA19031
OG0003709	bflo_13931	BRALA03316
OG0003710	bflo_18086	BRALA29789
OG0003711	bflo_12884	BRALA03254
OG0003712	bflo_23878	BRALA11231
OG0003713	bflo_02056	BRALA01757
OG0003714	bflo_24976, bflo_27475	BRALA14362
OG0003716	bflo_24004	BRALA32334
OG0003717	bflo_01566	BRALA21117
OG0003718	bflo_02164	BRALA07126
OG0003719	bflo_04239	BRALA14607
OG0003720	bflo_16565	BRALA02638
OG0003721	bflo_09733	BRALA12038
OG0003722	bflo_16670	BRALA24100
OG0003724	bflo_24348	BRALA05473
OG0003725	bflo_25499	BRALA29814
OG0003725	bflo_25497	BRALA00696
OG0003726	bflo_25423	BRALA15025
OG0003726	bflo_06344	BRALA15024
OG0003727	bflo_07862	BRALA25125
OG0003728	bflo_16366	BRALA23646
OG0003729	bflo_02888	BRALA06888, BRALA06951
OG0003730	bflo_09786	BRALA29533
OG0003731	bflo_09228	BRALA21198
OG0003732	bflo_21803	BRALA11685
OG0003733	bflo_25583	BRALA01134
OG0003734	bflo_15650	BRALA21794
OG0003735	bflo_17363	BRALA34167
OG0003736	bflo_12719	BRALA33666, BRALA33744
OG0003737	bflo_15994	BRALA17522
OG0003738	bflo_23509	BRALA18659
OG0003739	bflo_04782, bflo_26767	BRALA14467
OG0003742	bflo_00933	BRALA18578
OG0003743	bflo_17350	BRALA23724
OG0003744	bflo_11052	BRALA24796
OG0003745	bflo_13758	BRALA06719, BRALA03263
OG0003745	bflo_07859	BRALA30410
OG0003746	bflo_18735	BRALA17015
OG0003747	bflo_06649	BRALA30716
OG0003748	bflo_12393	BRALA12755
OG0003749	bflo_09949	BRALA26426
OG0003749	bflo_09953	BRALA26425
OG0003750	bflo_14314	BRALA18863
OG0003751	bflo_08903	BRALA32676
OG0003751	bflo_02875	BRALA06904
OG0003752	bflo_09978	BRALA25856
OG0003753	bflo_22685	BRALA16740
OG0003754	bflo_10581	BRALA29308
OG0003755	bflo_20955	BRALA35547, BRALA34607
OG0003756	bflo_13745	BRALA19970
OG0003757	bflo_05823	BRALA13359
OG0003759	bflo_25051	BRALA05624
OG0003760	bflo_06355	BRALA17848
OG0003761	bflo_07994	BRALA04263
OG0003762	bflo_23845	BRALA18646
OG0003763	bflo_18232	BRALA24515
OG0003764	bflo_23348	BRALA25043
OG0003765	bflo_11672	BRALA18952
OG0003767	bflo_13723, bflo_13725, bflo_13724	BRALA03143
OG0003768	bflo_14840	BRALA11897
OG0003769	bflo_13838	BRALA26566
OG0003770	bflo_14290	BRALA19409
OG0003771	bflo_23473	BRALA16711
OG0003773	bflo_23068	BRALA23295, BRALA25770, BRALA25032
OG0003775	bflo_09717	BRALA32177
OG0003776	bflo_19353	BRALA09052
OG0003777	bflo_05355	BRALA06297
OG0003778	bflo_03437	BRALA19187
OG0003779	bflo_10120	BRALA31824
OG0003781	bflo_09426	BRALA24563
OG0003782	bflo_07142, bflo_21406, bflo_13236, bflo_02135, bflo_02786	BRALA09333
OG0003782	bflo_14107	BRALA31202
OG0003782	bflo_01055	BRALA13710
OG0003782	bflo_19905	BRALA27124
OG0003782	bflo_19990, bflo_03930, bflo_13240, bflo_02755, bflo_02129, bflo_02218	BRALA07168, BRALA17733
