Orthogroup	SACKO_ok	OWEFU
OG0003118	SACKO_04745	OFUSG13259.2.p1, OFUSG13259.1.p1
OG0003119	SACKO_13546	OFUSG19562.1.p1
OG0003120	SACKO_22096, SACKO_22116	OFUSG17588.1.p1
OG0003121	SACKO_16521	OFUSG19684.1.p1
OG0003122	SACKO_03121	OFUSG11284.1.p1
OG0003122	SACKO_18543, SACKO_26066	OFUSG05488.1.p1
OG0003124	SACKO_04410	OFUSG24113.1.p1
OG0003125	SACKO_29448	OFUSG09603.1.p1
OG0003126	SACKO_18141	OFUSG17303.1.p1
OG0003127	SACKO_04031	OFUSG12113.1.p1
OG0003128	SACKO_04405	OFUSG22958.1.p1
OG0003129	SACKO_31737, SACKO_08449	OFUSG06580.1.p1
OG0003129	SACKO_31718, SACKO_02566, SACKO_31744	OFUSG25634.1.p1
OG0003130	SACKO_29703	OFUSG24116.1.p1
OG0003131	SACKO_18830	OFUSG24004.1.p1
OG0003132	SACKO_33715	OFUSG13365.1.p1, OFUSG13365.2.p1
OG0003133	SACKO_25555	OFUSG04998.1.p1
OG0003135	SACKO_03116	OFUSG22017.1.p1
OG0003136	SACKO_03114	OFUSG11408.1.p1
OG0003137	SACKO_15912	OFUSG20631.1.p1
OG0003138	SACKO_22321	OFUSG26552.1.p1
OG0003140	SACKO_06695	OFUSG09635.1.p1
OG0003141	SACKO_03614	OFUSG17507.1.p1
OG0003142	SACKO_05126	OFUSG20057.1.p1
OG0003143	SACKO_07814	OFUSG09019.1.p1
OG0003144	SACKO_03680	OFUSG00084.1.p1
OG0003145	SACKO_14415	OFUSG07280.1.p1
OG0003146	SACKO_04352	OFUSG17076.2.p1, OFUSG17076.1.p1
OG0003147	SACKO_09203, SACKO_13733	OFUSG05907.1.p1
OG0003148	SACKO_01512, SACKO_01504	OFUSG12277.1.p1
OG0003149	SACKO_12102	OFUSG20155.1.p1, OFUSG20155.2.p1
OG0003150	SACKO_33473	OFUSG24838.1.p1
OG0003151	SACKO_01605	OFUSG05073.1.p1
OG0003152	SACKO_11895	OFUSG18463.1.p1
OG0003153	SACKO_16378	OFUSG04951.1.p1
OG0003154	SACKO_22446	OFUSG17694.1.p1
OG0003155	SACKO_10655	OFUSG10120.1.p1
OG0003155	SACKO_09935	OFUSG10039.1.p1
OG0003156	SACKO_27553, SACKO_06021	OFUSG00543.1.p1
OG0003157	SACKO_30627	OFUSG02291.1.p1
OG0003158	SACKO_02553	OFUSG04551.1.p1
OG0003159	SACKO_06649	OFUSG05248.1.p1, OFUSG15803.1.p1
OG0003159	SACKO_17748, SACKO_01588	OFUSG00694.1.p1, OFUSG10284.1.p1
OG0003160	SACKO_12466	OFUSG19116.1.p1
OG0003161	SACKO_09109	OFUSG12513.1.p1
OG0003162	SACKO_09082, SACKO_09115, SACKO_09128	OFUSG12213.1.p1
OG0003164	SACKO_24629	OFUSG03455.1.p1
OG0003165	SACKO_09454	OFUSG01448.1.p1
OG0003167	SACKO_21224	OFUSG15741.1.p1
OG0003168	SACKO_04787	OFUSG10969.1.p1, OFUSG17285.1.p1, OFUSG16380.1.p1
OG0003169	SACKO_19319	OFUSG16524.1.p1
OG0003170	SACKO_32202	OFUSG18215.1.p1
OG0003171	SACKO_13185, SACKO_11574	OFUSG07971.1.p1
OG0003172	SACKO_02203, SACKO_02691	OFUSG04307.1.p1
OG0003173	SACKO_18203, SACKO_00536	OFUSG20390.1.p1
OG0003174	SACKO_14589	OFUSG03000.1.p1
OG0003175	SACKO_26238	OFUSG16466.1.p1
OG0003176	SACKO_19057	OFUSG20448.1.p1
OG0003177	SACKO_24963	OFUSG19290.1.p1
OG0003178	SACKO_18493	OFUSG25106.1.p1
OG0003179	SACKO_33031	OFUSG18054.1.p1
OG0003180	SACKO_20193	OFUSG15647.1.p1
OG0003181	SACKO_00391	OFUSG10646.1.p1
OG0003182	SACKO_16383	OFUSG23178.1.p1
OG0003183	SACKO_15802	OFUSG23715.1.p1
OG0003184	SACKO_29685	OFUSG09950.1.p1, OFUSG09950.2.p1, OFUSG09949.2.p1, OFUSG09949.1.p1, OFUSG09949.3.p1
OG0003185	SACKO_19190	OFUSG01650.1.p1
OG0003187	SACKO_23198	OFUSG26287.1.p1
OG0003188	SACKO_32262	OFUSG09368.2.p1, OFUSG09368.1.p1, OFUSG09368.3.p1
OG0003189	SACKO_10353	OFUSG02491.1.p1
OG0003191	SACKO_03093	OFUSG12992.1.p1
OG0003192	SACKO_13024	OFUSG16446.1.p1
OG0003193	SACKO_21175	OFUSG24759.1.p1
OG0003194	SACKO_30088, SACKO_17566, SACKO_01119, SACKO_02887, SACKO_02885, SACKO_29755	OFUSG07240.1.p1, OFUSG07677.1.p1
OG0003194	SACKO_09227	OFUSG08196.1.p1
OG0003195	SACKO_28742	OFUSG10102.1.p1
OG0003196	SACKO_13980	OFUSG22489.1.p1
OG0003196	SACKO_08178	OFUSG05394.1.p1
OG0003197	SACKO_29949	OFUSG14583.1.p1
OG0003198	SACKO_09167	OFUSG20751.1.p1, OFUSG20751.2.p1, OFUSG24283.1.p1, OFUSG13457.1.p1, OFUSG06727.2.p1, OFUSG06727.1.p1, OFUSG06726.1.p1, OFUSG06726.2.p1, OFUSG18799.1.p1
OG0003199	SACKO_33150	OFUSG06190.1.p1
OG0003200	SACKO_21528	OFUSG20992.1.p1
OG0003202	SACKO_17487	OFUSG10285.1.p1, OFUSG10285.2.p1
OG0003203	SACKO_00607, SACKO_00828	OFUSG17108.1.p1
OG0003204	SACKO_31707	OFUSG02698.1.p1
OG0003205	SACKO_12111	OFUSG08876.1.p1, OFUSG08876.2.p1, OFUSG08876.3.p1
OG0003206	SACKO_17979, SACKO_17971, SACKO_19787	OFUSG02911.1.p1
OG0003207	SACKO_07582	OFUSG19091.1.p1
OG0003208	SACKO_17203	OFUSG19343.1.p1
OG0003210	SACKO_27430	OFUSG00428.1.p1
OG0003212	SACKO_00699	OFUSG06178.1.p1, OFUSG06178.4.p1, OFUSG06178.2.p1, OFUSG06178.3.p1, OFUSG06178.5.p1
OG0003214	SACKO_02358	OFUSG03898.1.p1
OG0003215	SACKO_14011	OFUSG12275.1.p1, OFUSG12275.2.p1
OG0003217	SACKO_20635	OFUSG23691.2.p1, OFUSG23691.1.p1
OG0003218	SACKO_33469	OFUSG14315.1.p1
OG0003219	SACKO_24194	OFUSG03547.1.p1
OG0003220	SACKO_26339, SACKO_03695	OFUSG00185.2.p1, OFUSG00185.1.p1
OG0003222	SACKO_26715	OFUSG20299.1.p1
OG0003223	SACKO_26827	OFUSG22793.1.p1
OG0003224	SACKO_07681	OFUSG23256.2.p1, OFUSG23256.1.p1
OG0003225	SACKO_07427	OFUSG09401.1.p1, OFUSG09399.1.p1, OFUSG09403.1.p1, OFUSG09405.2.p1, OFUSG09405.1.p1
OG0003226	SACKO_15104	OFUSG01013.1.p1
OG0003227	SACKO_30234	OFUSG18839.1.p1
OG0003228	SACKO_07288	OFUSG25095.1.p1
OG0003229	SACKO_02081	OFUSG25738.1.p1
OG0003230	SACKO_19470	OFUSG06967.1.p1
OG0003231	SACKO_17265	OFUSG26350.1.p1
OG0003232	SACKO_01247	OFUSG12007.1.p1, OFUSG21807.1.p1, OFUSG21808.1.p1, OFUSG21809.1.p1
OG0003234	SACKO_06768	OFUSG20307.1.p1
OG0003236	SACKO_28630	OFUSG18162.2.p1, OFUSG18162.3.p1, OFUSG18162.1.p1
OG0003238	SACKO_17755	OFUSG24258.2.p1, OFUSG24258.1.p1, OFUSG17529.1.p1
OG0003239	SACKO_15782	OFUSG04724.1.p1, OFUSG08604.1.p1
OG0003250	SACKO_00843	OFUSG13114.1.p1
OG0003251	SACKO_32082	OFUSG20624.2.p1, OFUSG20624.1.p1
OG0003252	SACKO_18053	OFUSG11927.1.p1
OG0003253	SACKO_23089	OFUSG19675.3.p1, OFUSG19675.2.p1, OFUSG19675.1.p1
OG0003254	SACKO_11378	OFUSG21699.1.p1
OG0003255	SACKO_02946	OFUSG04049.1.p1
OG0003257	SACKO_04676	OFUSG11699.1.p1
OG0003258	SACKO_14130	OFUSG13654.2.p1, OFUSG13654.1.p1
OG0003259	SACKO_01956	OFUSG10754.1.p1
OG0003261	SACKO_25373	OFUSG12773.1.p1
OG0003262	SACKO_00711	OFUSG15140.1.p1
OG0003263	SACKO_24493	OFUSG09944.1.p1
OG0003265	SACKO_09798	OFUSG06294.1.p1
OG0003266	SACKO_05971, SACKO_26552, SACKO_12236	OFUSG08987.1.p1
OG0003267	SACKO_32336	OFUSG17971.1.p1
OG0003268	SACKO_05287	OFUSG05362.1.p1
OG0003269	SACKO_28019	OFUSG10348.1.p1
OG0003270	SACKO_25439	OFUSG18942.1.p1, OFUSG18940.1.p1, OFUSG18940.2.p1, OFUSG18941.1.p1
OG0003271	SACKO_12071	OFUSG09083.1.p1
OG0003272	SACKO_12753	OFUSG02979.5.p1
OG0003275	SACKO_30780	OFUSG04938.1.p1
OG0003276	SACKO_32351	OFUSG12445.1.p1, OFUSG12445.2.p1
OG0003277	SACKO_01244	OFUSG06456.1.p1
OG0003278	SACKO_03134	OFUSG11816.1.p1
OG0003279	SACKO_30116	OFUSG02810.1.p1
OG0003280	SACKO_10441	OFUSG09273.2.p1, OFUSG09273.1.p1, OFUSG16871.1.p1
OG0003281	SACKO_26387	OFUSG26961.1.p1, OFUSG26959.2.p1, OFUSG26959.3.p1, OFUSG26959.1.p1
OG0003282	SACKO_27155	OFUSG05974.1.p1
OG0003283	SACKO_28354, SACKO_30822	OFUSG06061.1.p1
OG0003284	SACKO_30896	OFUSG16072.1.p1, OFUSG16072.2.p1
OG0003286	SACKO_17313	OFUSG10209.1.p1
OG0003287	SACKO_28184	OFUSG08017.2.p1, OFUSG08017.1.p1
OG0003288	SACKO_10698	OFUSG02967.2.p1, OFUSG02967.3.p1, OFUSG02967.1.p1
OG0003289	SACKO_01897	OFUSG23131.4.p1, OFUSG23131.1.p1, OFUSG23131.3.p1, OFUSG23131.2.p1
OG0003290	SACKO_27393	OFUSG07475.1.p1, OFUSG07475.2.p1
OG0003292	SACKO_23159	OFUSG04667.1.p1
OG0003292	SACKO_27423	OFUSG23823.1.p2
OG0003292	SACKO_06117	OFUSG11840.1.p1
OG0003293	SACKO_06484, SACKO_23226	OFUSG13182.1.p1
OG0003295	SACKO_10530	OFUSG06646.1.p1
OG0003296	SACKO_04472	OFUSG22700.1.p1
OG0003298	SACKO_14529	OFUSG02626.1.p1
OG0003299	SACKO_29252	OFUSG21117.1.p1
OG0003301	SACKO_27778	OFUSG25751.1.p1
OG0003302	SACKO_17873	OFUSG18361.1.p1
OG0003303	SACKO_11752	OFUSG21718.1.p1
OG0003304	SACKO_06173	OFUSG03932.1.p1
OG0003305	SACKO_20245, SACKO_00957, SACKO_20237	OFUSG00233.1.p1
OG0003306	SACKO_02846	OFUSG06595.1.p1
OG0003307	SACKO_00155	OFUSG10367.1.p1
OG0003308	SACKO_03500	OFUSG23491.1.p1, OFUSG23491.2.p1
OG0003309	SACKO_25385	OFUSG16198.1.p1, OFUSG16198.2.p1
OG0003311	SACKO_05588	OFUSG23497.1.p1
OG0003312	SACKO_33050	OFUSG00748.1.p1
OG0003313	SACKO_28228, SACKO_13771	OFUSG12829.1.p1
OG0003314	SACKO_02370	OFUSG02743.1.p1
OG0003315	SACKO_11264	OFUSG13575.1.p1
OG0003316	SACKO_02137	OFUSG21407.1.p1
OG0003317	SACKO_05670	OFUSG18101.1.p1, OFUSG18101.2.p1
OG0003318	SACKO_23709	OFUSG19315.1.p1
OG0003319	SACKO_26946	OFUSG13392.1.p1
OG0003320	SACKO_10308, SACKO_31257	OFUSG19300.1.p1
OG0003321	SACKO_30235	OFUSG23122.2.p1, OFUSG23122.1.p1, OFUSG23122.3.p1
OG0003323	SACKO_13406	OFUSG07429.1.p1
OG0003324	SACKO_13710	OFUSG18420.1.p1
OG0003326	SACKO_25613	OFUSG19006.1.p1
OG0003327	SACKO_29807, SACKO_16114	OFUSG26592.1.p1
OG0003328	SACKO_16426, SACKO_16371, SACKO_16370, SACKO_16360, SACKO_16356, SACKO_16422, SACKO_16350	OFUSG23184.2.p1, OFUSG23184.1.p1
OG0003329	SACKO_03764	OFUSG08957.1.p1
OG0003330	SACKO_32249	OFUSG09367.1.p1
OG0003331	SACKO_03264	OFUSG15115.1.p1
OG0003332	SACKO_23821, SACKO_23810, SACKO_23819	OFUSG17337.1.p1
OG0003333	SACKO_30489	OFUSG01511.2.p1, OFUSG01511.3.p1, OFUSG01511.1.p1
OG0003334	SACKO_00195	OFUSG03903.1.p1
OG0003334	SACKO_30052	OFUSG20789.1.p1, OFUSG04807.1.p1, OFUSG20428.1.p1, OFUSG04095.1.p1, OFUSG12998.1.p1, OFUSG21413.1.p1
OG0003335	SACKO_15302	OFUSG11713.1.p1
OG0003336	SACKO_22803, SACKO_22795	OFUSG07211.1.p1
OG0003337	SACKO_14865	OFUSG17483.1.p1
OG0003338	SACKO_27567	OFUSG13455.1.p1
OG0003340	SACKO_04037	OFUSG13694.1.p1
OG0003341	SACKO_02780	OFUSG12069.3.p1, OFUSG12069.2.p1, OFUSG12069.4.p1, OFUSG12069.1.p1
OG0003343	SACKO_29714	OFUSG22665.1.p1
OG0003345	SACKO_06543	OFUSG19858.1.p1
OG0003346	SACKO_09097	OFUSG26342.1.p1
OG0003347	SACKO_04192	OFUSG24290.1.p1
OG0003348	SACKO_18275	OFUSG13744.1.p1
OG0003349	SACKO_20573	OFUSG10388.1.p1
OG0003350	SACKO_26402, SACKO_27781	OFUSG13782.1.p1
OG0003351	SACKO_06361	OFUSG18690.1.p1
OG0003351	SACKO_07863	OFUSG12548.1.p1
OG0003352	SACKO_16000	OFUSG13425.1.p1
OG0003353	SACKO_27934	OFUSG07023.1.p1
OG0003354	SACKO_00210	OFUSG23240.2.p1, OFUSG23240.1.p1
OG0003355	SACKO_21459	OFUSG10561.1.p1, OFUSG10561.2.p1
OG0003356	SACKO_19562	OFUSG10104.1.p1
OG0003358	SACKO_23618	OFUSG06917.2.p1, OFUSG06917.1.p1, OFUSG06917.4.p1, OFUSG06917.3.p1
OG0003359	SACKO_15411	OFUSG07857.1.p1, OFUSG07857.2.p1
OG0003360	SACKO_11966	OFUSG22028.1.p1
OG0003361	SACKO_19401	OFUSG11224.2.p1, OFUSG11224.1.p1
OG0003362	SACKO_14757	OFUSG03496.1.p1
OG0003364	SACKO_11623	OFUSG01690.1.p1
OG0003366	SACKO_31581	OFUSG19127.1.p1, OFUSG19128.1.p1, OFUSG11346.1.p1
OG0003368	SACKO_17847	OFUSG05859.1.p1
OG0003369	SACKO_17735	OFUSG10684.1.p1
OG0003370	SACKO_33714	OFUSG26414.1.p1
OG0003371	SACKO_26767	OFUSG20508.1.p1
OG0003372	SACKO_30945	OFUSG13267.1.p1
OG0003373	SACKO_09624	OFUSG01669.1.p1
OG0003374	SACKO_32930	OFUSG26002.1.p1
OG0003375	SACKO_08748	OFUSG08499.3.p1, OFUSG08499.2.p1, OFUSG08499.1.p1
OG0003376	SACKO_10287	OFUSG18728.1.p1
OG0003379	SACKO_33311, SACKO_33295	OFUSG17212.1.p1
OG0003380	SACKO_05451	OFUSG22136.1.p1
OG0003381	SACKO_04584	OFUSG25596.1.p1
OG0003382	SACKO_12662	OFUSG07899.2.p1, OFUSG07899.1.p1, OFUSG07899.3.p1
OG0003383	SACKO_08095	OFUSG13207.1.p1
OG0003384	SACKO_24086	OFUSG18647.1.p1
OG0003385	SACKO_11016	OFUSG17259.1.p1, OFUSG17258.2.p1, OFUSG17258.1.p1
OG0003386	SACKO_01067	OFUSG23636.1.p1
OG0003387	SACKO_03779	OFUSG24168.1.p1, OFUSG06341.1.p1
OG0003388	SACKO_17919, SACKO_17906	OFUSG05574.1.p1, OFUSG12062.1.p1
OG0003391	SACKO_12505	OFUSG22091.1.p1
OG0003392	SACKO_10639, SACKO_10646	OFUSG10509.1.p1, OFUSG22637.1.p1
OG0003396	SACKO_32243, SACKO_07005	OFUSG01792.1.p1
OG0003398	SACKO_10294, SACKO_10258, SACKO_10263, SACKO_10311, SACKO_10268, SACKO_07521, SACKO_32279	OFUSG00475.1.p1, OFUSG23703.1.p1, OFUSG20463.1.p1, OFUSG08377.1.p1
OG0003401	SACKO_27469	OFUSG25539.1.p1
OG0003416	SACKO_24482, SACKO_32830, SACKO_12885, SACKO_33957, SACKO_08751, SACKO_12042, SACKO_02185, SACKO_25812, SACKO_24217, SACKO_00267, SACKO_18404, SACKO_03676, SACKO_06788, SACKO_32519, SACKO_14662, SACKO_16144, SACKO_01352, SACKO_29678, SACKO_10662, SACKO_13800, SACKO_17456, SACKO_29182, SACKO_17983, SACKO_00504, SACKO_03792, SACKO_27651, SACKO_05329, SACKO_25948, SACKO_03209, SACKO_08017, SACKO_18902, SACKO_30935, SACKO_32820, SACKO_00199, SACKO_21847, SACKO_20531	OFUSG11776.1.p1, OFUSG11773.1.p1, OFUSG26712.1.p1
OG0003418	SACKO_31895, SACKO_01936	OFUSG17962.1.p2
OG0003419	SACKO_07603	OFUSG08581.1.p1
OG0003421	SACKO_01930, SACKO_01928	OFUSG02002.1.p1, OFUSG03502.1.p1
OG0003422	SACKO_04586	OFUSG07879.1.p1
OG0003424	SACKO_05692	OFUSG11149.1.p1
OG0003425	SACKO_21290	OFUSG08435.1.p1, OFUSG08435.2.p1
OG0003426	SACKO_29295	OFUSG05883.1.p1
OG0003428	SACKO_19906	OFUSG02045.2.p1, OFUSG02045.1.p1, OFUSG02045.3.p1
OG0003429	SACKO_18851	OFUSG00245.1.p1
OG0003431	SACKO_02696	OFUSG04536.1.p1
OG0003432	SACKO_23142, SACKO_21364	OFUSG21006.1.p1
OG0003433	SACKO_19315	OFUSG14095.1.p1
OG0003434	SACKO_27927	OFUSG21297.1.p1
OG0003436	SACKO_23549, SACKO_31556, SACKO_26356, SACKO_24410, SACKO_00463, SACKO_32535, SACKO_04395, SACKO_08411	OFUSG19899.1.p1
OG0003437	SACKO_25025	OFUSG26497.1.p1
OG0003438	SACKO_29724	OFUSG22455.1.p1
OG0003438	SACKO_19085	OFUSG22452.1.p1
OG0003439	SACKO_33811	OFUSG25767.1.p1
OG0003440	SACKO_12972	OFUSG17782.5.p1, OFUSG17782.3.p1, OFUSG02835.1.p1, OFUSG17782.4.p1, OFUSG02835.5.p1, OFUSG02835.4.p1, OFUSG17782.2.p1, OFUSG17782.1.p1, OFUSG02835.2.p1, OFUSG02835.3.p1
OG0003441	SACKO_30707, SACKO_33516, SACKO_30700	OFUSG06295.1.p1
OG0003442	SACKO_15192	OFUSG02754.1.p1
OG0003442	SACKO_15203	OFUSG02753.1.p1
OG0003443	SACKO_22199	OFUSG21541.1.p1
OG0003444	SACKO_29328	OFUSG01048.1.p1
OG0003445	SACKO_06557, SACKO_06554	OFUSG08071.1.p1
OG0003447	SACKO_16916	OFUSG06024.1.p1, OFUSG12698.1.p1, OFUSG26757.1.p1, OFUSG20272.1.p1, OFUSG26758.1.p1, OFUSG15514.1.p1, OFUSG15514.2.p1
OG0003448	SACKO_29640	OFUSG05291.1.p1
OG0003450	SACKO_15572	OFUSG07443.2.p1, OFUSG07443.1.p1
OG0003451	SACKO_04785	OFUSG00773.1.p1
OG0003452	SACKO_24050	OFUSG05896.1.p1
OG0003453	SACKO_10209	OFUSG15317.1.p1
OG0003454	SACKO_30324	OFUSG03914.1.p1
OG0003455	SACKO_22919	OFUSG08118.1.p1
OG0003456	SACKO_28683	OFUSG10937.1.p1
OG0003457	SACKO_17526, SACKO_07023	OFUSG13164.1.p1, OFUSG13164.2.p1
OG0003458	SACKO_24689, SACKO_13988	OFUSG16862.2.p1, OFUSG16862.1.p1
OG0003458	SACKO_07225	OFUSG08431.1.p1
OG0003459	SACKO_12030	OFUSG26819.1.p1
OG0003460	SACKO_05169	OFUSG11662.1.p1
OG0003462	SACKO_00776	OFUSG25414.1.p1
OG0003463	SACKO_31602	OFUSG12535.1.p1
OG0003464	SACKO_26254	OFUSG18296.1.p1
OG0003465	SACKO_23058	OFUSG07312.1.p1
OG0003466	SACKO_02294	OFUSG05792.1.p1
OG0003467	SACKO_32119	OFUSG23205.1.p1, OFUSG23203.1.p1
OG0003468	SACKO_00890	OFUSG11635.2.p1, OFUSG11635.1.p1
OG0003469	SACKO_13512	OFUSG20501.1.p1
OG0003471	SACKO_27838	OFUSG21826.1.p1
OG0003472	SACKO_24937	OFUSG17116.2.p1, OFUSG17116.3.p1, OFUSG17116.1.p1, OFUSG26527.1.p1, OFUSG21265.1.p1, OFUSG05902.1.p1, OFUSG05902.2.p1, OFUSG03602.1.p1, OFUSG03602.2.p1
OG0003473	SACKO_33089	OFUSG09701.1.p1
OG0003474	SACKO_18192	OFUSG17217.1.p1
OG0003475	SACKO_31281	OFUSG01118.2.p1, OFUSG01118.1.p1
OG0003476	SACKO_26059	OFUSG18748.2.p1, OFUSG18748.1.p1
OG0003477	SACKO_20610	OFUSG16889.1.p1
OG0003478	SACKO_00688	OFUSG11376.1.p1, OFUSG11376.2.p1
OG0003479	SACKO_01184	OFUSG18679.1.p1
OG0003480	SACKO_11010	OFUSG05021.1.p1
OG0003481	SACKO_13902	OFUSG05255.1.p1
OG0003482	SACKO_26994	OFUSG07809.1.p1
OG0003483	SACKO_18557	OFUSG10301.1.p1
OG0003484	SACKO_24322	OFUSG15881.3.p1, OFUSG15881.1.p1, OFUSG15881.2.p1
OG0003485	SACKO_10815	OFUSG17960.1.p1
OG0003487	SACKO_25911, SACKO_25905	OFUSG19263.1.p1
OG0003488	SACKO_21273	OFUSG21414.5.p1, OFUSG21414.2.p1, OFUSG21414.1.p1, OFUSG21414.4.p1, OFUSG21414.3.p1
OG0003489	SACKO_29393	OFUSG16880.2.p1, OFUSG16880.1.p1
OG0003490	SACKO_04384	OFUSG22551.1.p1
OG0003491	SACKO_26412	OFUSG14265.1.p1, OFUSG14263.1.p1
OG0003492	SACKO_31827	OFUSG10309.1.p1
OG0003493	SACKO_15477, SACKO_31955	OFUSG16867.1.p1
OG0003494	SACKO_28110, SACKO_19644	OFUSG07481.1.p1, OFUSG07480.2.p1, OFUSG07480.1.p1, OFUSG05901.1.p1, OFUSG10651.1.p1, OFUSG03889.1.p1
OG0003495	SACKO_30140	OFUSG17060.1.p1
OG0003496	SACKO_06794	OFUSG02218.1.p1
OG0003497	SACKO_02621	OFUSG09698.1.p1
OG0003498	SACKO_01996, SACKO_01988	OFUSG16874.1.p1
OG0003500	SACKO_07628	OFUSG22059.1.p1
OG0003502	SACKO_20189	OFUSG24055.1.p1
OG0003503	SACKO_09739	OFUSG18080.1.p1
OG0003504	SACKO_16259	OFUSG11194.1.p1
OG0003505	SACKO_26757	OFUSG05340.1.p1
OG0003506	SACKO_24649	OFUSG02297.1.p1, OFUSG02297.2.p1
OG0003507	SACKO_15223, SACKO_03869	OFUSG26289.1.p1
OG0003508	SACKO_06902	OFUSG15813.1.p1, OFUSG15813.3.p1, OFUSG15813.2.p1
OG0003509	SACKO_34164	OFUSG17524.1.p1
OG0003510	SACKO_30246	OFUSG20850.1.p1
OG0003511	SACKO_09852	OFUSG19651.1.p1
OG0003512	SACKO_20205	OFUSG15649.1.p1
OG0003513	SACKO_30320, SACKO_14277	OFUSG16489.1.p1, OFUSG16489.2.p1
OG0003514	SACKO_25947, SACKO_14249, SACKO_25494	OFUSG06882.1.p1, OFUSG06882.3.p1, OFUSG06882.2.p1
OG0003515	SACKO_30659	OFUSG03772.1.p1
OG0003516	SACKO_24084	OFUSG05769.1.p1
OG0003517	SACKO_15617	OFUSG00110.1.p1
OG0003518	SACKO_26732	OFUSG20266.1.p1
OG0003519	SACKO_12908	OFUSG16099.1.p1
OG0003520	SACKO_18568, SACKO_23243	OFUSG25302.1.p1
OG0003521	SACKO_02542	OFUSG03096.1.p1
OG0003522	SACKO_24463	OFUSG10187.1.p1, OFUSG10187.2.p1, OFUSG10187.3.p1
OG0003523	SACKO_34177, SACKO_33207	OFUSG12732.1.p1
OG0003524	SACKO_28813	OFUSG17157.1.p1
OG0003525	SACKO_24043, SACKO_19674, SACKO_18095, SACKO_24008	OFUSG06719.1.p1
OG0003526	SACKO_17051, SACKO_12308	OFUSG21956.1.p1
OG0003528	SACKO_21089	OFUSG01447.2.p1, OFUSG01447.1.p1, OFUSG01447.3.p1, OFUSG16266.1.p1
OG0003529	SACKO_32438	OFUSG03865.1.p1
OG0003530	SACKO_12596	OFUSG07887.1.p1
OG0003531	SACKO_00165	OFUSG12011.1.p1
OG0003532	SACKO_31069	OFUSG18965.1.p1
OG0003533	SACKO_23729	OFUSG18691.1.p1
OG0003534	SACKO_07848	OFUSG21581.1.p1, OFUSG21581.2.p1
OG0003535	SACKO_28933	OFUSG05602.1.p1
OG0003536	SACKO_22529	OFUSG13226.1.p1
OG0003538	SACKO_14572	OFUSG03109.1.p1
OG0003539	SACKO_02852	OFUSG03901.1.p1
OG0003540	SACKO_12544	OFUSG09310.5.p1, OFUSG09310.1.p1, OFUSG09310.2.p1, OFUSG09310.4.p1, OFUSG09310.3.p1
OG0003541	SACKO_26803	OFUSG05329.2.p1, OFUSG05329.1.p1
OG0003542	SACKO_22721, SACKO_11144, SACKO_09930	OFUSG10628.1.p1
OG0003543	SACKO_32884	OFUSG08206.1.p1
OG0003544	SACKO_26949, SACKO_12520	OFUSG00118.1.p1
OG0003545	SACKO_28684, SACKO_03798	OFUSG10958.1.p1
OG0003546	SACKO_10975	OFUSG18888.1.p1
OG0003547	SACKO_00985	OFUSG08232.1.p1
OG0003548	SACKO_18715	OFUSG18862.1.p1
OG0003549	SACKO_31303	OFUSG00426.1.p1, OFUSG00426.2.p1
OG0003550	SACKO_21635	OFUSG26575.1.p1
OG0003551	SACKO_25700	OFUSG20908.1.p1
OG0003552	SACKO_04703	OFUSG09931.1.p1
OG0003553	SACKO_24071	OFUSG06674.1.p1
OG0003554	SACKO_27750	OFUSG06869.1.p1
OG0003555	SACKO_27229	OFUSG11192.1.p1
OG0003556	SACKO_20857	OFUSG23492.1.p1
OG0003557	SACKO_27387	OFUSG07715.2.p1, OFUSG07715.1.p1
OG0003558	SACKO_16535	OFUSG09260.1.p1
OG0003561	SACKO_31413	OFUSG00906.1.p1
OG0003562	SACKO_19186	OFUSG12910.2.p1, OFUSG12910.1.p1
OG0003563	SACKO_24469	OFUSG10547.1.p1, OFUSG10547.2.p1
OG0003564	SACKO_17080	OFUSG18905.1.p1
OG0003565	SACKO_33328, SACKO_08612	OFUSG20630.1.p1
OG0003566	SACKO_03424	OFUSG01327.1.p1
OG0003567	SACKO_17659	OFUSG10595.1.p1
OG0003568	SACKO_29348	OFUSG22628.1.p1
OG0003570	SACKO_10065	OFUSG09014.1.p1, OFUSG09014.2.p1
OG0003571	SACKO_20473	OFUSG20726.1.p1
OG0003573	SACKO_03300	OFUSG24084.1.p1
OG0003576	SACKO_10871	OFUSG04770.2.p1, OFUSG04770.1.p1
OG0003577	SACKO_06470	OFUSG26536.2.p1, OFUSG26536.1.p1
OG0003578	SACKO_25432	OFUSG22248.1.p1
OG0003579	SACKO_31496	OFUSG10676.1.p1
OG0003581	SACKO_32993, SACKO_32992	OFUSG15076.2.p1, OFUSG15076.1.p1
OG0003582	SACKO_20514, SACKO_20506	OFUSG18764.1.p1
OG0003590	SACKO_00872, SACKO_00863	OFUSG16416.1.p1
OG0003597	SACKO_27649	OFUSG19568.2.p1, OFUSG19568.3.p1, OFUSG19568.1.p1
OG0003598	SACKO_18642	OFUSG08278.1.p1
OG0003599	SACKO_29256	OFUSG19669.1.p1
OG0003600	SACKO_26845	OFUSG20892.1.p1, OFUSG20892.2.p1
OG0003601	SACKO_22940, SACKO_22950, SACKO_22963, SACKO_22970	OFUSG04554.1.p1, OFUSG04554.2.p1
