Orthogroup	SACKO_ok	BRALA
OG0003431	SACKO_02696	BRALA07409
OG0003432	SACKO_23142	BRALA13775, BRALA13773
OG0003433	SACKO_19315	BRALA12225
OG0003434	SACKO_27927	BRALA00541
OG0003435	SACKO_25724	BRALA26136, BRALA30163
OG0003436	SACKO_23549	BRALA32776
OG0003436	SACKO_00463, SACKO_32535	BRALA31231, BRALA28013
OG0003438	SACKO_29724	BRALA15011
OG0003438	SACKO_19085	BRALA15012
OG0003439	SACKO_33811	BRALA11592
OG0003440	SACKO_12972	BRALA22768
OG0003441	SACKO_30707, SACKO_33516, SACKO_30700	BRALA20520
OG0003442	SACKO_15192	BRALA19451
OG0003443	SACKO_22199	BRALA15200
OG0003444	SACKO_29328	BRALA23414
OG0003445	SACKO_06557, SACKO_06554	BRALA24008
OG0003447	SACKO_16916	BRALA17322
OG0003448	SACKO_29640	BRALA03321
OG0003450	SACKO_15572	BRALA18866
OG0003451	SACKO_04785	BRALA12366
OG0003452	SACKO_24072	BRALA24477
OG0003453	SACKO_10209	BRALA22884
OG0003454	SACKO_30324	BRALA14039
OG0003455	SACKO_22919	BRALA02242
OG0003456	SACKO_28683	BRALA13939, BRALA06592
OG0003457	SACKO_17526, SACKO_07023	BRALA14725
OG0003458	SACKO_24689, SACKO_13988	BRALA21912
OG0003458	SACKO_07225	BRALA09460
OG0003459	SACKO_12030	BRALA35733, BRALA30363
OG0003460	SACKO_05169	BRALA22272
OG0003461	SACKO_03545	BRALA29779
OG0003462	SACKO_00776	BRALA10146
OG0003463	SACKO_31602	BRALA13330
OG0003464	SACKO_26254	BRALA27365, BRALA23056
OG0003465	SACKO_23058	BRALA21319
OG0003466	SACKO_02294	BRALA09926
OG0003467	SACKO_32119	BRALA12491
OG0003468	SACKO_00890	BRALA29135
OG0003469	SACKO_13512	BRALA25637
OG0003471	SACKO_27838	BRALA22485
OG0003472	SACKO_24937	BRALA15949
OG0003473	SACKO_33089	BRALA25278
OG0003474	SACKO_18192	BRALA12831
OG0003475	SACKO_31281	BRALA12280, BRALA35136, BRALA12279
OG0003476	SACKO_26059	BRALA30873
OG0003477	SACKO_20610	BRALA21273
OG0003478	SACKO_00688	BRALA22512
OG0003479	SACKO_01184	BRALA30670
OG0003480	SACKO_11010	BRALA03258
OG0003481	SACKO_13902	BRALA02540
OG0003482	SACKO_26994	BRALA27623
OG0003483	SACKO_18557	BRALA32124
OG0003484	SACKO_24322	BRALA04161
OG0003487	SACKO_25911, SACKO_25905	BRALA16372
OG0003488	SACKO_21273	BRALA21271
OG0003489	SACKO_29393	BRALA14772
OG0003490	SACKO_04384	BRALA23571
OG0003491	SACKO_26412	BRALA06006
OG0003492	SACKO_31827	BRALA03827
OG0003495	SACKO_30140	BRALA21289
OG0003497	SACKO_02621	BRALA17605
OG0003498	SACKO_01988	BRALA09693
OG0003499	SACKO_22766	BRALA06317
OG0003501	SACKO_30952	BRALA01350
OG0003502	SACKO_20189	BRALA34217, BRALA32822
OG0003503	SACKO_09739	BRALA35912
OG0003504	SACKO_16259	BRALA25286
OG0003505	SACKO_26757	BRALA03121
OG0003506	SACKO_24649	BRALA08237
OG0003507	SACKO_15223, SACKO_03869	BRALA01241
OG0003508	SACKO_06902	BRALA21200, BRALA21199
OG0003509	SACKO_34164	BRALA05520
OG0003511	SACKO_09852	BRALA16529
OG0003512	SACKO_20205	BRALA07191, BRALA35635
OG0003513	SACKO_30320	BRALA14520
OG0003515	SACKO_30659	BRALA18725
OG0003516	SACKO_24084	BRALA11488
OG0003517	SACKO_15617	BRALA23417
OG0003518	SACKO_26760	BRALA01598
OG0003518	SACKO_26732	BRALA01597
OG0003519	SACKO_12908	BRALA07432
OG0003520	SACKO_18568, SACKO_23243	BRALA13350
OG0003521	SACKO_02542	BRALA28067
OG0003522	SACKO_24463	BRALA06407
OG0003523	SACKO_34177, SACKO_33207	BRALA15819
OG0003524	SACKO_28813	BRALA19610
OG0003525	SACKO_24008	BRALA04397
OG0003526	SACKO_17051, SACKO_12308	BRALA24423
OG0003527	SACKO_00460	BRALA12195
OG0003528	SACKO_21089	BRALA28828
OG0003529	SACKO_32438	BRALA14479
OG0003530	SACKO_12596	BRALA16960
OG0003531	SACKO_00165	BRALA34155
OG0003532	SACKO_31069	BRALA28381
OG0003533	SACKO_23729	BRALA12757
OG0003534	SACKO_07848	BRALA20884, BRALA05884, BRALA05922
OG0003535	SACKO_28933	BRALA31819
OG0003536	SACKO_22529	BRALA01567
OG0003537	SACKO_16852, SACKO_18710	BRALA11544
OG0003538	SACKO_14572	BRALA11760
OG0003539	SACKO_02852	BRALA09265
OG0003540	SACKO_12544, SACKO_12541	BRALA18860
OG0003541	SACKO_26803	BRALA19973
OG0003542	SACKO_22721, SACKO_11144, SACKO_09930	BRALA18626
OG0003543	SACKO_32884	BRALA02287
OG0003544	SACKO_26949, SACKO_12520	BRALA04094
OG0003545	SACKO_28684, SACKO_03798	BRALA25349
OG0003546	SACKO_10975	BRALA34597
OG0003547	SACKO_00985	BRALA27840, BRALA27838, BRALA27839
OG0003548	SACKO_18715	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697
OG0003549	SACKO_31303	BRALA23902
OG0003550	SACKO_21635	BRALA18608
OG0003551	SACKO_25700	BRALA01030
OG0003552	SACKO_04703	BRALA23094
OG0003553	SACKO_24071	BRALA27934
OG0003554	SACKO_27750	BRALA24475
OG0003555	SACKO_27229	BRALA21968
OG0003556	SACKO_20857	BRALA01809
OG0003557	SACKO_27387	BRALA02541
OG0003558	SACKO_16535	BRALA16598
OG0003559	SACKO_22411	BRALA25559, BRALA22831, BRALA33517
OG0003559	SACKO_15354, SACKO_28310	BRALA12945, BRALA12947, BRALA25461, BRALA21375, BRALA20805, BRALA18015, BRALA01871, BRALA28275, BRALA32483, BRALA00524, BRALA18734, BRALA33177, BRALA33390
OG0003561	SACKO_31413	BRALA28633
OG0003562	SACKO_19186	BRALA14777
OG0003563	SACKO_24469	BRALA18624
OG0003564	SACKO_17080	BRALA27591
OG0003565	SACKO_33328, SACKO_08612	BRALA01127
OG0003566	SACKO_03424	BRALA19185
OG0003567	SACKO_04644, SACKO_17659	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371
OG0003568	SACKO_29348	BRALA28427
OG0003570	SACKO_10065	BRALA00798
OG0003571	SACKO_20473	BRALA31602, BRALA34916
OG0003572	SACKO_16275	BRALA13377
OG0003573	SACKO_03300	BRALA14969
OG0003574	SACKO_25177	BRALA16438
OG0003574	SACKO_13070	BRALA24321, BRALA05054, BRALA17644, BRALA19637
OG0003577	SACKO_06470	BRALA00402
OG0003578	SACKO_25432	BRALA29478, BRALA23275
OG0003579	SACKO_31496	BRALA03835
OG0003581	SACKO_32993, SACKO_32992	BRALA20305, BRALA20292
OG0003582	SACKO_20514, SACKO_20506	BRALA19721
OG0003589	SACKO_30656	BRALA34410, BRALA31180, BRALA32629, BRALA08163, BRALA08158, BRALA08175, BRALA08171
OG0003589	SACKO_30623	BRALA08172, BRALA26818
OG0003590	SACKO_00872, SACKO_00863	BRALA29078, BRALA29079, BRALA29077
OG0003597	SACKO_27649	BRALA34091
OG0003598	SACKO_18642	BRALA18340
OG0003599	SACKO_29256	BRALA33877
OG0003600	SACKO_26845	BRALA22014
OG0003601	SACKO_22940, SACKO_22950, SACKO_22963, SACKO_22970	BRALA18126
OG0003603	SACKO_20353	BRALA06241
OG0003604	SACKO_02211	BRALA31536
OG0003606	SACKO_14800	BRALA22056
OG0003607	SACKO_11384	BRALA10883
OG0003608	SACKO_31522, SACKO_25828	BRALA18469
OG0003610	SACKO_11265	BRALA09770
OG0003611	SACKO_17082	BRALA24495
OG0003613	SACKO_09649	BRALA11000
OG0003615	SACKO_03496	BRALA05371
OG0003616	SACKO_25465	BRALA20439
OG0003617	SACKO_22185	BRALA23864
OG0003618	SACKO_02416	BRALA30067
OG0003619	SACKO_04087	BRALA28306
OG0003620	SACKO_04500	BRALA15834
OG0003622	SACKO_14629, SACKO_28093	BRALA13428
OG0003623	SACKO_00865	BRALA13875
OG0003624	SACKO_32508, SACKO_30807	BRALA32206
OG0003625	SACKO_04426, SACKO_08104, SACKO_04454, SACKO_08112	BRALA29309, BRALA10329, BRALA10330, BRALA16006
OG0003626	SACKO_07911	BRALA04725
OG0003627	SACKO_03623	BRALA16210
OG0003628	SACKO_29904	BRALA15102
OG0003629	SACKO_12633	BRALA05892
OG0003630	SACKO_05455	BRALA29277
OG0003631	SACKO_08255	BRALA33910, BRALA32757, BRALA35489, BRALA34452, BRALA34595
OG0003632	SACKO_10570	BRALA35240, BRALA22349
OG0003633	SACKO_29034	BRALA10607
OG0003634	SACKO_28339	BRALA14363
OG0003635	SACKO_20382	BRALA18691
OG0003636	SACKO_32398	BRALA17877, BRALA30883
OG0003638	SACKO_04756	BRALA12059
OG0003639	SACKO_08531	BRALA34621, BRALA34483, BRALA34678
OG0003640	SACKO_16698	BRALA04598
OG0003641	SACKO_25568	BRALA22029
OG0003642	SACKO_29276	BRALA14568
OG0003643	SACKO_24533	BRALA20230, BRALA05378, BRALA17185, BRALA07011
OG0003644	SACKO_09283	BRALA10140
OG0003645	SACKO_23291	BRALA13185
OG0003646	SACKO_03457	BRALA22868
OG0003647	SACKO_09851	BRALA16527
OG0003648	SACKO_11947	BRALA17389
OG0003649	SACKO_04513	BRALA01612
OG0003650	SACKO_09653, SACKO_34048	BRALA13666
OG0003651	SACKO_13985	BRALA21916
OG0003652	SACKO_24298	BRALA34260
OG0003653	SACKO_18995	BRALA33747, BRALA20594, BRALA35513
OG0003654	SACKO_34038	BRALA21275
OG0003655	SACKO_24287	BRALA33353
OG0003656	SACKO_13038	BRALA04460
OG0003657	SACKO_16386	BRALA00140
OG0003658	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605, SACKO_28276, SACKO_10742, SACKO_09971	BRALA00325
OG0003659	SACKO_30164	BRALA07055
OG0003660	SACKO_06451, SACKO_27660	BRALA03685
OG0003661	SACKO_27413	BRALA00518
OG0003664	SACKO_00324	BRALA25355
OG0003665	SACKO_18081, SACKO_18084, SACKO_18052	BRALA15969, BRALA08702
OG0003666	SACKO_16204, SACKO_16207	BRALA25648
OG0003667	SACKO_07527	BRALA23581, BRALA23583, BRALA23582
OG0003668	SACKO_16542	BRALA16595
OG0003669	SACKO_29388, SACKO_29382	BRALA01156
OG0003671	SACKO_06102	BRALA32769
OG0003672	SACKO_22038	BRALA18633
OG0003673	SACKO_20751	BRALA19291
OG0003674	SACKO_16258	BRALA13017
OG0003675	SACKO_02504	BRALA11375
OG0003676	SACKO_32292	BRALA10096
OG0003677	SACKO_22925	BRALA09088
OG0003678	SACKO_00514	BRALA05291
OG0003679	SACKO_05594	BRALA16005, BRALA21232, BRALA26522, BRALA26365, BRALA21231
OG0003680	SACKO_07919	BRALA09741
OG0003681	SACKO_22429	BRALA02162
OG0003682	SACKO_09118	BRALA10785, BRALA10910
OG0003683	SACKO_19239	BRALA22205
OG0003684	SACKO_16167	BRALA26598
OG0003685	SACKO_17420	BRALA04329
OG0003687	SACKO_02692	BRALA14064
OG0003688	SACKO_15602	BRALA26787
OG0003689	SACKO_12938, SACKO_04151	BRALA09157
OG0003690	SACKO_17688	BRALA33355, BRALA34982
OG0003691	SACKO_06838	BRALA22954
OG0003692	SACKO_30272	BRALA28877
OG0003693	SACKO_30147, SACKO_30156	BRALA09225
OG0003694	SACKO_13899	BRALA07902
OG0003695	SACKO_15073	BRALA21829
OG0003696	SACKO_23747, SACKO_23745	BRALA20035
OG0003697	SACKO_33327	BRALA16767
OG0003698	SACKO_23560	BRALA21409
OG0003699	SACKO_28921, SACKO_22459	BRALA35351
OG0003700	SACKO_28036	BRALA23022
OG0003701	SACKO_29992	BRALA16004
OG0003702	SACKO_09365	BRALA28909
OG0003703	SACKO_22461	BRALA02399
OG0003704	SACKO_18437	BRALA17852
OG0003705	SACKO_07440	BRALA17124
OG0003706	SACKO_21403	BRALA21768
OG0003707	SACKO_10232	BRALA13435
OG0003708	SACKO_10347	BRALA19031
OG0003709	SACKO_29614, SACKO_29630, SACKO_29613	BRALA03316
OG0003710	SACKO_14655	BRALA29789
OG0003711	SACKO_19684	BRALA03254
OG0003712	SACKO_24483	BRALA11231
OG0003713	SACKO_23814	BRALA01757
OG0003714	SACKO_12574	BRALA14362
OG0003716	SACKO_26655	BRALA32334
OG0003717	SACKO_18355	BRALA21117
OG0003718	SACKO_13035	BRALA07126
OG0003719	SACKO_21324	BRALA14607
OG0003721	SACKO_27819	BRALA12038
OG0003722	SACKO_09342	BRALA24100
OG0003724	SACKO_31074	BRALA05473
OG0003725	SACKO_29232	BRALA00696
OG0003726	SACKO_21238, SACKO_21229, SACKO_21266, SACKO_21234	BRALA15025, BRALA15024
OG0003727	SACKO_09908	BRALA25125
OG0003728	SACKO_28519	BRALA23646
OG0003729	SACKO_10462	BRALA06888, BRALA06951
OG0003730	SACKO_07057	BRALA29533
OG0003731	SACKO_09116	BRALA21198
OG0003732	SACKO_33518	BRALA11685
OG0003733	SACKO_25639	BRALA01134
OG0003734	SACKO_10298	BRALA21794
OG0003735	SACKO_27359	BRALA34167
OG0003736	SACKO_08001	BRALA33666, BRALA33744, BRALA33746
OG0003737	SACKO_21407	BRALA17522
OG0003738	SACKO_02219	BRALA18659
OG0003739	SACKO_32965	BRALA14467
OG0003742	SACKO_16317	BRALA18578
OG0003743	SACKO_20767	BRALA23724
OG0003744	SACKO_15973	BRALA24796
OG0003745	SACKO_21997, SACKO_21973	BRALA06719, BRALA03263, BRALA30410
OG0003746	SACKO_04162	BRALA17015
OG0003747	SACKO_02548	BRALA30716
OG0003748	SACKO_12145	BRALA12755
OG0003749	SACKO_08322	BRALA26426, BRALA26425
OG0003750	SACKO_12535, SACKO_09051	BRALA18863
OG0003751	SACKO_27798, SACKO_28378, SACKO_28809, SACKO_28818, SACKO_28814	BRALA32676, BRALA06904
OG0003752	SACKO_12922	BRALA25856
OG0003754	SACKO_08508	BRALA29308
OG0003755	SACKO_29745	BRALA35547, BRALA34607
OG0003756	SACKO_18779	BRALA19970
OG0003757	SACKO_06078	BRALA13359
OG0003758	SACKO_22893	BRALA00093
OG0003759	SACKO_28661, SACKO_18691	BRALA05624
OG0003760	SACKO_23820	BRALA17848
OG0003761	SACKO_10184, SACKO_16376	BRALA04263
OG0003762	SACKO_02218	BRALA18646
OG0003763	SACKO_12267	BRALA24515
OG0003764	SACKO_05674, SACKO_05695, SACKO_05671, SACKO_09985	BRALA25043
OG0003765	SACKO_23648	BRALA18952
OG0003767	SACKO_34036, SACKO_34061, SACKO_34034	BRALA03143
OG0003768	SACKO_08292	BRALA11897
OG0003769	SACKO_26729	BRALA26566
OG0003770	SACKO_30113	BRALA19409
OG0003771	SACKO_24472	BRALA16711
OG0003772	SACKO_12861	BRALA31033
OG0003773	SACKO_25570	BRALA23295, BRALA25770, BRALA25032
OG0003775	SACKO_31359	BRALA32177, BRALA35914
OG0003776	SACKO_19961, SACKO_22793, SACKO_32454	BRALA09052
OG0003777	SACKO_18112	BRALA06297
OG0003778	SACKO_19167	BRALA19187
OG0003779	SACKO_17816	BRALA31824
OG0003784	SACKO_03664	BRALA01760, BRALA14402, BRALA32914, BRALA31953, BRALA20711, BRALA28734, BRALA12874, BRALA21535, BRALA05895, BRALA14629, BRALA20423, BRALA32465, BRALA31837, BRALA25922, BRALA33862, BRALA33006, BRALA26646, BRALA29748, BRALA11848, BRALA14405, BRALA27771, BRALA21615, BRALA20105, BRALA14469, BRALA25229, BRALA31845, BRALA15061, BRALA27772, BRALA18818, BRALA32710, BRALA31466, BRALA06774, BRALA32994, BRALA19244, BRALA31331, BRALA08244
OG0003794	SACKO_16406	BRALA03340
OG0003795	SACKO_26427	BRALA19714
OG0003798	SACKO_04965	BRALA18800
OG0003803	SACKO_16018	BRALA01090
OG0003806	SACKO_25022	BRALA06429
OG0003807	SACKO_28702	BRALA25353
OG0003808	SACKO_11285	BRALA10356
OG0003811	SACKO_23286, SACKO_31701	BRALA19420
OG0003812	SACKO_19469	BRALA05555
OG0003813	SACKO_02012	BRALA03804
OG0003815	SACKO_29542	BRALA24118
OG0003816	SACKO_29848	BRALA06868
OG0003818	SACKO_15857	BRALA21446
OG0003820	SACKO_04478	BRALA22842, BRALA27361, BRALA30515, BRALA22840, BRALA29767, BRALA22841
OG0003821	SACKO_23600	BRALA15354, BRALA15353
OG0003823	SACKO_05580	BRALA13717
OG0003824	SACKO_12746	BRALA21415
OG0003825	SACKO_00319, SACKO_24145	BRALA17596
OG0003826	SACKO_00714	BRALA34514, BRALA34863, BRALA34230
OG0003827	SACKO_27592	BRALA00768
OG0003828	SACKO_16727	BRALA27337
OG0003829	SACKO_06553	BRALA02842
OG0003830	SACKO_27382	BRALA15659
OG0003832	SACKO_16929	BRALA17319
OG0003833	SACKO_15586, SACKO_23901	BRALA19235
OG0003834	SACKO_32127	BRALA27607
OG0003835	SACKO_00089	BRALA21118
OG0003836	SACKO_30569	BRALA34236, BRALA34753
OG0003837	SACKO_26489, SACKO_21340	BRALA19478
OG0003839	SACKO_03944	BRALA02789
OG0003840	SACKO_04971	BRALA04449
OG0003842	SACKO_21861	BRALA00315
OG0003843	SACKO_20447	BRALA34158
OG0003844	SACKO_31459	BRALA16546
OG0003845	SACKO_11086	BRALA30351
OG0003846	SACKO_25269	BRALA21704
OG0003847	SACKO_33045	BRALA03050
OG0003848	SACKO_14467	BRALA21811
OG0003849	SACKO_29260	BRALA21745, BRALA21651
OG0003850	SACKO_27365	BRALA19297
OG0003852	SACKO_19687	BRALA04443
OG0003853	SACKO_06109	BRALA15182
OG0003854	SACKO_07817	BRALA15033
OG0003855	SACKO_20717	BRALA15994
OG0003856	SACKO_00893	BRALA06378
OG0003857	SACKO_19253	BRALA06379
OG0003858	SACKO_32375	BRALA15163
OG0003859	SACKO_08127, SACKO_30566	BRALA26266
OG0003861	SACKO_06020	BRALA12361
OG0003862	SACKO_10381	BRALA30431
OG0003863	SACKO_16685	BRALA16261
OG0003864	SACKO_22188	BRALA28844
OG0003865	SACKO_07903	BRALA11341
OG0003866	SACKO_20784	BRALA23698
OG0003868	SACKO_03942	BRALA21807
OG0003869	SACKO_04979	BRALA14443
OG0003870	SACKO_31960	BRALA07708
OG0003872	SACKO_01636	BRALA30315
OG0003873	SACKO_11352, SACKO_11339	BRALA05761
OG0003874	SACKO_11855	BRALA01611
OG0003875	SACKO_23361	BRALA35166
OG0003876	SACKO_25638	BRALA00896
OG0003877	SACKO_03342	BRALA23816
OG0003878	SACKO_30808, SACKO_14176	BRALA20063
OG0003879	SACKO_05101	BRALA15031
OG0003880	SACKO_08397	BRALA11582
OG0003881	SACKO_26611, SACKO_26599	BRALA24783
OG0003882	SACKO_25551	BRALA03161
OG0003883	SACKO_13711	BRALA11445
OG0003884	SACKO_06475	BRALA08005
OG0003885	SACKO_26956	BRALA23768
OG0003886	SACKO_05656	BRALA04852
OG0003887	SACKO_31240	BRALA26855
OG0003887	SACKO_34171	BRALA20668
OG0003888	SACKO_14950	BRALA19321
OG0003889	SACKO_01038	BRALA06547, BRALA06540
OG0003889	SACKO_05220	BRALA30158
OG0003890	SACKO_02054	BRALA26936
OG0003892	SACKO_01168	BRALA22723
OG0003893	SACKO_09957	BRALA24429
OG0003894	SACKO_00239	BRALA10135, BRALA10136
OG0003895	SACKO_00396	BRALA13986
OG0003896	SACKO_28766	BRALA13108
OG0003897	SACKO_11326	BRALA24446
OG0003898	SACKO_25332	BRALA06113
OG0003899	SACKO_14433	BRALA08278
OG0003900	SACKO_06116	BRALA17436
OG0003901	SACKO_09866, SACKO_09871	BRALA14426, BRALA08560, BRALA08561
OG0003902	SACKO_19014, SACKO_19000, SACKO_10415, SACKO_19017, SACKO_33670, SACKO_24175	BRALA28272, BRALA09979, BRALA18180, BRALA17740
OG0003903	SACKO_12461	BRALA12337
OG0003904	SACKO_07963	BRALA04278
OG0003905	SACKO_20255	BRALA08898
OG0003906	SACKO_07504	BRALA18512
OG0003907	SACKO_16578	BRALA11770, BRALA22735
OG0003908	SACKO_23098	BRALA16606
OG0003908	SACKO_14104	BRALA17141
OG0003909	SACKO_06873	BRALA29427
OG0003910	SACKO_25193	BRALA23005
OG0003911	SACKO_05574	BRALA13724
OG0003912	SACKO_19964	BRALA26575
OG0003913	SACKO_21819	BRALA05130
OG0003915	SACKO_17445	BRALA12140
OG0003916	SACKO_16337	BRALA19092
OG0003917	SACKO_14384, SACKO_02146	BRALA18730
OG0003918	SACKO_03476	BRALA03733
OG0003919	SACKO_15041	BRALA27666
OG0003920	SACKO_25068	BRALA23721
OG0003921	SACKO_23005	BRALA09641
OG0003922	SACKO_28487	BRALA25868, BRALA02161
OG0003923	SACKO_12853	BRALA14453
OG0003924	SACKO_10523	BRALA04026
OG0003925	SACKO_09569	BRALA05610
OG0003926	SACKO_31099, SACKO_18838, SACKO_29131	BRALA05443
OG0003928	SACKO_07975	BRALA03296
OG0003930	SACKO_32200	BRALA02295
OG0003931	SACKO_31562	BRALA25275
OG0003932	SACKO_08899	BRALA01444
OG0003932	SACKO_17169, SACKO_32945	BRALA02585
OG0003933	SACKO_24589	BRALA28039
OG0003934	SACKO_18213	BRALA01058
OG0003935	SACKO_12001	BRALA13280, BRALA03846, BRALA20864
OG0003936	SACKO_01810	BRALA34488
OG0003937	SACKO_02287	BRALA25602
OG0003938	SACKO_13881	BRALA24502
OG0003939	SACKO_15117	BRALA05196
OG0003940	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931	BRALA15373
OG0003941	SACKO_33778	BRALA20467
OG0003942	SACKO_29515	BRALA34122
OG0003943	SACKO_20843	BRALA01879, BRALA01880
OG0003944	SACKO_18909	BRALA12422
OG0003945	SACKO_09804, SACKO_29979	BRALA25345
OG0003946	SACKO_03399	BRALA21665
OG0003947	SACKO_25687	BRALA29298
OG0003948	SACKO_13260	BRALA14249
OG0003949	SACKO_15085	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	SACKO_29340	BRALA02049
OG0003951	SACKO_27938	BRALA15284
OG0003952	SACKO_01574	BRALA23419
OG0003953	SACKO_09518	BRALA23252
OG0003954	SACKO_02352	BRALA16702
OG0003955	SACKO_14555	BRALA20185
OG0003956	SACKO_04261	BRALA05102
OG0003957	SACKO_19048	BRALA03349
OG0003958	SACKO_14206	BRALA33511
OG0003959	SACKO_27466	BRALA02632
OG0003960	SACKO_05872	BRALA02491
OG0003961	SACKO_15157	BRALA09640
OG0003962	SACKO_06799	BRALA34272
OG0003964	SACKO_01280, SACKO_23823, SACKO_02645	BRALA12174, BRALA12173, BRALA12175
OG0003965	SACKO_27709, SACKO_08493	BRALA31971
OG0003966	SACKO_31308, SACKO_15122	BRALA24386
OG0003967	SACKO_05891, SACKO_19262	BRALA26387
OG0003968	SACKO_23161	BRALA12045
OG0003969	SACKO_19412	BRALA31035
OG0003970	SACKO_04465	BRALA04290
OG0003971	SACKO_11184	BRALA17785
OG0003972	SACKO_18971	BRALA03399
OG0003973	SACKO_17940, SACKO_17922	BRALA22301
OG0003974	SACKO_26812	BRALA02422
OG0003976	SACKO_33622	BRALA25838
OG0003980	SACKO_06218, SACKO_06212, SACKO_06223	BRALA19128
OG0003984	SACKO_07114, SACKO_07104, SACKO_07132	BRALA10459, BRALA01176, BRALA32184, BRALA04743, BRALA04742, BRALA01175, BRALA30206, BRALA11103, BRALA32185, BRALA26510, BRALA24329, BRALA29645, BRALA10500, BRALA29649, BRALA29647
OG0003985	SACKO_24675, SACKO_16950, SACKO_20978, SACKO_20992, SACKO_20950, SACKO_34152, SACKO_12519, SACKO_16954, SACKO_30870, SACKO_20970, SACKO_21006, SACKO_21005, SACKO_20953, SACKO_21002, SACKO_20984, SACKO_20972, SACKO_24672, SACKO_04293, SACKO_21431, SACKO_21429, SACKO_34151, SACKO_15266, SACKO_21426, SACKO_34154, SACKO_18015, SACKO_18000, SACKO_13751, SACKO_06267, SACKO_29892, SACKO_31570, SACKO_06260, SACKO_29903, SACKO_29920, SACKO_13761	BRALA05336
OG0003997	SACKO_25074	BRALA16956
OG0003998	SACKO_32493	BRALA31907
OG0003999	SACKO_18525	BRALA00082
OG0004000	SACKO_20194	BRALA28671
OG0004002	SACKO_22233	BRALA24418
OG0004004	SACKO_33188, SACKO_29932	BRALA00327
OG0004005	SACKO_17133, SACKO_17154	BRALA14573
OG0004006	SACKO_04444	BRALA31287
OG0004007	SACKO_27467	BRALA01057
OG0004009	SACKO_27674	BRALA28666
OG0004010	SACKO_07022, SACKO_07010	BRALA00694, BRALA29812
OG0004011	SACKO_21800	BRALA06852
OG0004012	SACKO_03401	BRALA21712
OG0004014	SACKO_04423	BRALA12884
OG0004015	SACKO_00138	BRALA28855
OG0004016	SACKO_29859	BRALA09309
OG0004016	SACKO_04846	BRALA07122
OG0004017	SACKO_31378	BRALA15067
OG0004018	SACKO_25485	BRALA25652, BRALA25651
OG0004019	SACKO_00903	BRALA02398
OG0004020	SACKO_23773	BRALA33134
OG0004021	SACKO_24515	BRALA27677, BRALA23566
OG0004022	SACKO_33066	BRALA09008, BRALA15698
OG0004023	SACKO_12120	BRALA27308
OG0004024	SACKO_00168, SACKO_21778	BRALA19457
OG0004025	SACKO_24133	BRALA24484
OG0004027	SACKO_27291	BRALA35222
OG0004028	SACKO_02251	BRALA06730
OG0004029	SACKO_15425	BRALA09063
OG0004031	SACKO_11954	BRALA30314
OG0004032	SACKO_05148	BRALA12147
OG0004033	SACKO_32338	BRALA13287
OG0004034	SACKO_12063	BRALA08469
OG0004035	SACKO_05264	BRALA20551
OG0004036	SACKO_24297	BRALA19286
OG0004037	SACKO_11842	BRALA29961
OG0004038	SACKO_18332	BRALA05335
OG0004039	SACKO_32559	BRALA14564, BRALA14563
OG0004040	SACKO_14400	BRALA29252
OG0004041	SACKO_09138	BRALA26134
OG0004042	SACKO_29359	BRALA14677
OG0004043	SACKO_04203	BRALA19274
OG0004044	SACKO_31712	BRALA10276
OG0004045	SACKO_33631	BRALA11417, BRALA32867
OG0004046	SACKO_22550	BRALA07240
OG0004046	SACKO_08701	BRALA12739
OG0004047	SACKO_00930	BRALA04429, BRALA18670, BRALA08115
OG0004048	SACKO_33590	BRALA24410
OG0004049	SACKO_04565	BRALA27969
OG0004050	SACKO_08948	BRALA35170
OG0004051	SACKO_17893	BRALA10732
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	BRALA07966
OG0004053	SACKO_12103	BRALA15092
OG0004054	SACKO_22145	BRALA28842
OG0004055	SACKO_08940	BRALA16890
OG0004056	SACKO_02937, SACKO_02933	BRALA04140
OG0004057	SACKO_20234	BRALA08841
OG0004058	SACKO_00555, SACKO_22401	BRALA14652
OG0004059	SACKO_04014	BRALA22286
OG0004060	SACKO_28451	BRALA22527
OG0004061	SACKO_14715	BRALA00733
OG0004062	SACKO_33240	BRALA16266
OG0004063	SACKO_18912	BRALA19295
OG0004064	SACKO_28124	BRALA01479
OG0004065	SACKO_31120	BRALA17282
OG0004066	SACKO_04954, SACKO_24926	BRALA27555
OG0004066	SACKO_22807	BRALA27550
OG0004067	SACKO_06615	BRALA11637
OG0004068	SACKO_03077	BRALA34877
OG0004069	SACKO_16363	BRALA04243
OG0004070	SACKO_26538, SACKO_33985	BRALA10466
OG0004071	SACKO_17358	BRALA18327
OG0004072	SACKO_06639	BRALA17054
OG0004073	SACKO_11536	BRALA24719
OG0004075	SACKO_16055, SACKO_16079	BRALA26090
OG0004076	SACKO_25245	BRALA15154
OG0004078	SACKO_33589	BRALA29301
OG0004078	SACKO_33616	BRALA35758
OG0004079	SACKO_14566	BRALA08294
