Orthogroup	SACKO_ok	APOSC_ok
OG0004257	SACKO_10226	APOSC_16172
OG0004258	SACKO_16352, SACKO_16395	APOSC_15994
OG0004259	SACKO_29831	APOSC_13815, APOSC_13814
OG0004260	SACKO_31028	APOSC_11794
OG0004261	SACKO_29025	APOSC_10630
OG0004262	SACKO_23794	APOSC_02898
OG0004264	SACKO_17498, SACKO_21378	APOSC_15069
OG0004267	SACKO_29345	APOSC_05994, APOSC_05993
OG0004268	SACKO_32110	APOSC_02867
OG0004269	SACKO_02690	APOSC_26344
OG0004270	SACKO_15850	APOSC_08577
OG0004271	SACKO_21341, SACKO_01124	APOSC_03782
OG0004273	SACKO_09932	APOSC_19429
OG0004274	SACKO_28578	APOSC_26837
OG0004275	SACKO_12868	APOSC_18680
OG0004276	SACKO_08172	APOSC_27482
OG0004277	SACKO_21081	APOSC_13693
OG0004278	SACKO_21185	APOSC_20389
OG0004279	SACKO_27575	APOSC_07885
OG0004280	SACKO_28223	APOSC_04874, APOSC_04875, APOSC_04873
OG0004281	SACKO_13549	APOSC_21034, APOSC_06671
OG0004282	SACKO_29038	APOSC_02423
OG0004283	SACKO_08259	APOSC_16308
OG0004284	SACKO_19468, SACKO_24083	APOSC_01925
OG0004285	SACKO_03384	APOSC_03562
OG0004286	SACKO_12883	APOSC_15917
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	APOSC_01399, APOSC_07188
OG0004289	SACKO_32406	APOSC_21362
OG0004290	SACKO_28264	APOSC_01455
OG0004291	SACKO_14905	APOSC_10039
OG0004292	SACKO_03502	APOSC_09946
OG0004293	SACKO_20681	APOSC_22900
OG0004294	SACKO_18046	APOSC_18528
OG0004295	SACKO_04249	APOSC_09213
OG0004296	SACKO_21380	APOSC_26593
OG0004297	SACKO_28535	APOSC_02921
OG0004298	SACKO_30591	APOSC_05561
OG0004299	SACKO_30101	APOSC_24511
OG0004300	SACKO_30810	APOSC_16240
OG0004301	SACKO_20227	APOSC_06274
OG0004302	SACKO_18458, SACKO_18457	APOSC_19513
OG0004303	SACKO_26532	APOSC_24805
OG0004304	SACKO_20533	APOSC_08537
OG0004305	SACKO_12408	APOSC_13535
OG0004306	SACKO_26978	APOSC_27082
OG0004307	SACKO_33572	APOSC_13498
OG0004308	SACKO_01785	APOSC_21945
OG0004309	SACKO_30754	APOSC_21721
OG0004310	SACKO_10532	APOSC_02803
OG0004311	SACKO_24270, SACKO_04511	APOSC_26182
OG0004312	SACKO_10930	APOSC_18207
OG0004313	SACKO_19238, SACKO_19229	APOSC_09211
OG0004314	SACKO_11572	APOSC_20468
OG0004315	SACKO_16588	APOSC_13906
OG0004316	SACKO_28186	APOSC_18673
OG0004317	SACKO_02212	APOSC_12017
OG0004318	SACKO_24911	APOSC_23679
OG0004319	SACKO_05877	APOSC_18325
OG0004320	SACKO_00068	APOSC_24488, APOSC_09036, APOSC_11220
OG0004322	SACKO_28915	APOSC_26489
OG0004323	SACKO_25179	APOSC_23597
OG0004324	SACKO_12104, SACKO_08113	APOSC_00330
OG0004325	SACKO_16198, SACKO_04707	APOSC_03815
OG0004327	SACKO_31782	APOSC_02149
OG0004327	SACKO_30605	APOSC_02601
OG0004328	SACKO_23143	APOSC_00739
OG0004329	SACKO_25792, SACKO_09106	APOSC_22442
OG0004330	SACKO_07866	APOSC_23881, APOSC_16360
OG0004331	SACKO_06087	APOSC_03020
OG0004332	SACKO_02982	APOSC_05532
OG0004333	SACKO_09526	APOSC_28574
OG0004334	SACKO_08631	APOSC_24451
OG0004335	SACKO_30625	APOSC_08465, APOSC_08464
OG0004336	SACKO_06667	APOSC_11848
OG0004337	SACKO_10301	APOSC_04062, APOSC_04059, APOSC_04060
OG0004338	SACKO_24216	APOSC_18224, APOSC_10748, APOSC_07049
OG0004339	SACKO_07127	APOSC_06450
OG0004340	SACKO_20649, SACKO_24906	APOSC_09483
OG0004341	SACKO_28627	APOSC_11753, APOSC_11752
OG0004342	SACKO_01335	APOSC_21988, APOSC_21987
OG0004343	SACKO_03414, SACKO_21071	APOSC_00769
OG0004344	SACKO_02938	APOSC_16644
OG0004345	SACKO_24990	APOSC_22925
OG0004346	SACKO_12882	APOSC_06434, APOSC_06435
OG0004347	SACKO_18290	APOSC_08065, APOSC_11892
OG0004348	SACKO_00059	APOSC_28686, APOSC_28688, APOSC_28687
OG0004350	SACKO_33866	APOSC_22010
OG0004352	SACKO_10946	APOSC_14704
OG0004353	SACKO_09595	APOSC_11748, APOSC_11747
OG0004354	SACKO_06268	APOSC_06624
OG0004355	SACKO_23242	APOSC_01153
OG0004356	SACKO_08790	APOSC_15655
OG0004357	SACKO_30143	APOSC_28000, APOSC_16304
OG0004358	SACKO_23737	APOSC_02914
OG0004359	SACKO_07960	APOSC_28538, APOSC_28537
OG0004360	SACKO_13028	APOSC_08667
OG0004361	SACKO_16141	APOSC_24002, APOSC_24001, APOSC_11870
OG0004362	SACKO_08638	APOSC_23840
OG0004363	SACKO_02013	APOSC_26797, APOSC_26798
OG0004364	SACKO_23778	APOSC_02494, APOSC_02495, APOSC_29028
OG0004365	SACKO_23975	APOSC_18479
OG0004366	SACKO_02101, SACKO_28270	APOSC_22180
OG0004367	SACKO_33429	APOSC_20905
OG0004368	SACKO_03972	APOSC_24515
OG0004369	SACKO_34043, SACKO_22812	APOSC_11140, APOSC_23833
OG0004369	SACKO_34059	APOSC_02003
OG0004370	SACKO_26120	APOSC_05468
OG0004372	SACKO_02914	APOSC_15921
OG0004373	SACKO_02913	APOSC_08079
OG0004374	SACKO_27657, SACKO_05442	APOSC_28161
OG0004375	SACKO_01917	APOSC_22061, APOSC_22062
OG0004376	SACKO_04476	APOSC_03057
OG0004377	SACKO_04189	APOSC_18261
OG0004378	SACKO_21719	APOSC_06765
OG0004379	SACKO_04588	APOSC_24408
OG0004380	SACKO_08279	APOSC_24668
OG0004381	SACKO_23417	APOSC_01881
OG0004382	SACKO_16501	APOSC_05467
OG0004383	SACKO_04003	APOSC_03307, APOSC_03308, APOSC_03306
OG0004384	SACKO_31481	APOSC_13493, APOSC_13495, APOSC_13494
OG0004385	SACKO_28528	APOSC_06653
OG0004386	SACKO_04366	APOSC_22819, APOSC_22818
OG0004387	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993	APOSC_02114, APOSC_22723
OG0004389	SACKO_09781	APOSC_06156, APOSC_06157
OG0004390	SACKO_17506	APOSC_08698, APOSC_08696, APOSC_08697
OG0004391	SACKO_06460	APOSC_28521
OG0004392	SACKO_01326	APOSC_05231
OG0004393	SACKO_03731	APOSC_03433
OG0004394	SACKO_06802	APOSC_28384, APOSC_10596
OG0004395	SACKO_29824, SACKO_29818	APOSC_07133
OG0004396	SACKO_09175	APOSC_03257
OG0004397	SACKO_00175	APOSC_23744
OG0004398	SACKO_05440	APOSC_17705
OG0004399	SACKO_01145	APOSC_22477, APOSC_22476
OG0004400	SACKO_18353	APOSC_15952
OG0004401	SACKO_22723	APOSC_05845
OG0004402	SACKO_31687	APOSC_21198, APOSC_21197
OG0004404	SACKO_09881	APOSC_24763, APOSC_15852, APOSC_18017, APOSC_07703
OG0004405	SACKO_17613, SACKO_28559	APOSC_14805, APOSC_14804
OG0004406	SACKO_12007	APOSC_00075, APOSC_00074
OG0004407	SACKO_16287	APOSC_00103, APOSC_00104
OG0004408	SACKO_22114	APOSC_25104, APOSC_25103
OG0004409	SACKO_33175	APOSC_24925
OG0004413	SACKO_24559	APOSC_00838, APOSC_00839
OG0004414	SACKO_05191	APOSC_23058
OG0004415	SACKO_30317	APOSC_04509
OG0004417	SACKO_27616	APOSC_07939
OG0004418	SACKO_31965	APOSC_06342
OG0004419	SACKO_30193	APOSC_27089
OG0004420	SACKO_00861	APOSC_01938
OG0004421	SACKO_23605	APOSC_27707
OG0004422	SACKO_09183	APOSC_23964
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	APOSC_27132
OG0004424	SACKO_10837	APOSC_22699
OG0004425	SACKO_07906	APOSC_27479
OG0004426	SACKO_09068	APOSC_18555
OG0004457	SACKO_27870	APOSC_09054
OG0004458	SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599	APOSC_15219, APOSC_28910
OG0004459	SACKO_07787	APOSC_02057
OG0004460	SACKO_19002	APOSC_11378
OG0004461	SACKO_15418	APOSC_09578
OG0004462	SACKO_05077	APOSC_03810
OG0004463	SACKO_04376	APOSC_13610
OG0004465	SACKO_18438	APOSC_27612, APOSC_07492
OG0004467	SACKO_04860, SACKO_19896	APOSC_08131, APOSC_08130
OG0004468	SACKO_33156	APOSC_04083
OG0004471	SACKO_07695	APOSC_23990
OG0004472	SACKO_27165	APOSC_24611
OG0004474	SACKO_13446	APOSC_14066
OG0004475	SACKO_00480	APOSC_14655, APOSC_14656
OG0004476	SACKO_14576	APOSC_28912
OG0004477	SACKO_15776	APOSC_09595, APOSC_19809
OG0004478	SACKO_16158	APOSC_09228
OG0004479	SACKO_15668	APOSC_27243
OG0004480	SACKO_09896	APOSC_09626
OG0004482	SACKO_15365	APOSC_15944
OG0004483	SACKO_15376	APOSC_10427
OG0004484	SACKO_24669, SACKO_24665	APOSC_26538
OG0004485	SACKO_32612	APOSC_23444, APOSC_23442, APOSC_23445, APOSC_23443
OG0004486	SACKO_13395	APOSC_10573
OG0004487	SACKO_04088	APOSC_13922, APOSC_16521
OG0004488	SACKO_11836	APOSC_14403
OG0004489	SACKO_11062	APOSC_02546
OG0004490	SACKO_01568	APOSC_26766
OG0004491	SACKO_33872	APOSC_23302, APOSC_23300
OG0004493	SACKO_04749	APOSC_16878
OG0004494	SACKO_24457	APOSC_17707
OG0004495	SACKO_09341	APOSC_02433
OG0004496	SACKO_26743	APOSC_01447
OG0004497	SACKO_26844, SACKO_04030	APOSC_14596
OG0004498	SACKO_29609	APOSC_17715
OG0004499	SACKO_14890	APOSC_17019, APOSC_17018
OG0004500	SACKO_18016	APOSC_22983
OG0004501	SACKO_05302	APOSC_04951, APOSC_04952
OG0004502	SACKO_04915, SACKO_16253	APOSC_25796
OG0004503	SACKO_30080, SACKO_30085	APOSC_02535
OG0004504	SACKO_22070, SACKO_22029	APOSC_21280
OG0004504	SACKO_30095	APOSC_04528
OG0004504	SACKO_10288	APOSC_14381
OG0004505	SACKO_07933	APOSC_11357
OG0004506	SACKO_22735	APOSC_05112
OG0004507	SACKO_01169, SACKO_28863, SACKO_01183	APOSC_10102
OG0004508	SACKO_00949	APOSC_21272
OG0004509	SACKO_04702	APOSC_20036
OG0004510	SACKO_10418	APOSC_14424
OG0004511	SACKO_11442	APOSC_18981
OG0004512	SACKO_32401	APOSC_16199
OG0004513	SACKO_34197	APOSC_04598, APOSC_24273, APOSC_24274
OG0004514	SACKO_08578	APOSC_02680
OG0004515	SACKO_10522	APOSC_19569
OG0004517	SACKO_28631	APOSC_24629
OG0004518	SACKO_14581	APOSC_08232
OG0004519	SACKO_01174	APOSC_06794
OG0004520	SACKO_26274	APOSC_26902, APOSC_13178, APOSC_06894, APOSC_06893, APOSC_05580, APOSC_25046
OG0004521	SACKO_18409	APOSC_13532
OG0004522	SACKO_16466	APOSC_29013
OG0004523	SACKO_04848	APOSC_28480
OG0004525	SACKO_19797	APOSC_21081
OG0004526	SACKO_10282	APOSC_08516
OG0004527	SACKO_27212, SACKO_27206	APOSC_19190
OG0004529	SACKO_19291	APOSC_09056, APOSC_09055
OG0004530	SACKO_20418	APOSC_18566
OG0004531	SACKO_23166	APOSC_00170
OG0004532	SACKO_28637	APOSC_19189
OG0004533	SACKO_17772	APOSC_11139
OG0004534	SACKO_19903, SACKO_12762	APOSC_18797
OG0004535	SACKO_03150	APOSC_09549
OG0004537	SACKO_21349	APOSC_01789, APOSC_01788, APOSC_08068, APOSC_01790
OG0004538	SACKO_09085	APOSC_06047
OG0004539	SACKO_22173	APOSC_15371, APOSC_28990
OG0004540	SACKO_30901	APOSC_09272
OG0004541	SACKO_15485, SACKO_17639	APOSC_14569
OG0004542	SACKO_06292	APOSC_22755
OG0004543	SACKO_11922	APOSC_00139
OG0004544	SACKO_31438	APOSC_07199
OG0004545	SACKO_15736	APOSC_24266, APOSC_24267
OG0004546	SACKO_28524	APOSC_00630, APOSC_22280
OG0004547	SACKO_12149	APOSC_09902
OG0004548	SACKO_03951	APOSC_25627, APOSC_25626
OG0004550	SACKO_19164	APOSC_28929
OG0004551	SACKO_04145	APOSC_02915
OG0004552	SACKO_08469	APOSC_21731
OG0004553	SACKO_03082	APOSC_12207
OG0004554	SACKO_00814	APOSC_13446
OG0004555	SACKO_29011	APOSC_15225
OG0004556	SACKO_18821	APOSC_22315
OG0004557	SACKO_24872	APOSC_28749
OG0004558	SACKO_28349	APOSC_19379
OG0004559	SACKO_28715	APOSC_23773
OG0004560	SACKO_28894	APOSC_20985
OG0004561	SACKO_33874	APOSC_25438, APOSC_25439
OG0004563	SACKO_33905	APOSC_14680
OG0004564	SACKO_09067	APOSC_25145
OG0004565	SACKO_02187	APOSC_10903
OG0004566	SACKO_17991	APOSC_19237
OG0004567	SACKO_07155, SACKO_28403	APOSC_19708, APOSC_19707
OG0004568	SACKO_03130	APOSC_07207
OG0004569	SACKO_07551	APOSC_28318, APOSC_28317
OG0004570	SACKO_12970, SACKO_07861	APOSC_06974
OG0004571	SACKO_31573	APOSC_01633
OG0004572	SACKO_18957	APOSC_08630
OG0004572	SACKO_18974	APOSC_28774
OG0004573	SACKO_18454	APOSC_22038
OG0004574	SACKO_19725	APOSC_18978
OG0004576	SACKO_30468	APOSC_12457
OG0004577	SACKO_15685	APOSC_00393
OG0004578	SACKO_25847	APOSC_03074
OG0004579	SACKO_17206	APOSC_17666
OG0004581	SACKO_30000	APOSC_09764, APOSC_09765
OG0004582	SACKO_20979, SACKO_20988	APOSC_05848
OG0004583	SACKO_05163	APOSC_25925, APOSC_23947
OG0004584	SACKO_03076	APOSC_11244
OG0004585	SACKO_13522	APOSC_08928, APOSC_08929
OG0004587	SACKO_20399	APOSC_03006
OG0004588	SACKO_20226	APOSC_07823, APOSC_00734
OG0004589	SACKO_24508	APOSC_06495
OG0004590	SACKO_24523	APOSC_13381
OG0004591	SACKO_10632	APOSC_28057
OG0004591	SACKO_00006	APOSC_27452
OG0004592	SACKO_20946	APOSC_05155
OG0004593	SACKO_12736	APOSC_02700
OG0004594	SACKO_05883	APOSC_25000
OG0004595	SACKO_23859	APOSC_02806
OG0004596	SACKO_28471	APOSC_02821
OG0004597	SACKO_09052	APOSC_03956
OG0004599	SACKO_10527	APOSC_16698
OG0004601	SACKO_07622, SACKO_21914	APOSC_13137, APOSC_13135, APOSC_13136
OG0004602	SACKO_33314	APOSC_25001
OG0004603	SACKO_02772	APOSC_27918
OG0004605	SACKO_24891	APOSC_16868, APOSC_16867
OG0004606	SACKO_29308	APOSC_20745
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	APOSC_09406
OG0004608	SACKO_06096	APOSC_10320
OG0004609	SACKO_02975	APOSC_18308, APOSC_13911, APOSC_14861
OG0004610	SACKO_21418	APOSC_03915
OG0004611	SACKO_19720	APOSC_04318, APOSC_04319
OG0004612	SACKO_29135	APOSC_01071, APOSC_01073
OG0004613	SACKO_19929, SACKO_19918	APOSC_04879, APOSC_08973
OG0004614	SACKO_06287	APOSC_01798
OG0004615	SACKO_28291	APOSC_02446
OG0004616	SACKO_18631	APOSC_12974, APOSC_12975
OG0004617	SACKO_32229	APOSC_18294
OG0004619	SACKO_13215	APOSC_17300
OG0004620	SACKO_19040	APOSC_09421
OG0004621	SACKO_14185	APOSC_27624
OG0004622	SACKO_09412	APOSC_04139
OG0004623	SACKO_12927, SACKO_20389	APOSC_10374
OG0004624	SACKO_17446, SACKO_12781	APOSC_08023
OG0004625	SACKO_24501	APOSC_22602
OG0004625	SACKO_24514	APOSC_05518, APOSC_22603
OG0004626	SACKO_32091	APOSC_12611
OG0004627	SACKO_04597	APOSC_15400
OG0004628	SACKO_04292	APOSC_06246, APOSC_06247
OG0004629	SACKO_21350	APOSC_27869
OG0004630	SACKO_24304, SACKO_18921	APOSC_15915
OG0004631	SACKO_01707, SACKO_23017	APOSC_27725
OG0004632	SACKO_18527	APOSC_27014
OG0004633	SACKO_12575	APOSC_09565, APOSC_09566
OG0004634	SACKO_31100	APOSC_28548
OG0004635	SACKO_11047	APOSC_14663
OG0004636	SACKO_13805	APOSC_02580, APOSC_02904
OG0004637	SACKO_21062, SACKO_21063	APOSC_22109, APOSC_06043, APOSC_26091, APOSC_06042
OG0004638	SACKO_13654	APOSC_21459, APOSC_18406, APOSC_10372, APOSC_20395, APOSC_27084
OG0004639	SACKO_03968	APOSC_13364
OG0004640	SACKO_00552	APOSC_23775
OG0004641	SACKO_18334	APOSC_28019
OG0004642	SACKO_25061	APOSC_22463
OG0004643	SACKO_25343	APOSC_22738
OG0004644	SACKO_07275	APOSC_28437
OG0004645	SACKO_01906	APOSC_19328
OG0004646	SACKO_21323	APOSC_12361
OG0004647	SACKO_11839	APOSC_23966, APOSC_13087
OG0004648	SACKO_17990	APOSC_22091, APOSC_12036, APOSC_12035
OG0004649	SACKO_18305	APOSC_06462
OG0004651	SACKO_04435	APOSC_27283
OG0004652	SACKO_08505	APOSC_27302, APOSC_27303, APOSC_27301
OG0004653	SACKO_06905	APOSC_13432, APOSC_13431
OG0004654	SACKO_14273	APOSC_13565, APOSC_22271, APOSC_03786, APOSC_19555
OG0004655	SACKO_08288	APOSC_14379, APOSC_14378
OG0004656	SACKO_08512	APOSC_26188
OG0004657	SACKO_21555	APOSC_19831
OG0004658	SACKO_03635	APOSC_21482, APOSC_21483
OG0004659	SACKO_29850	APOSC_07030
OG0004660	SACKO_08980	APOSC_07764
OG0004661	SACKO_21871, SACKO_15533	APOSC_27211, APOSC_05134
OG0004662	SACKO_07270	APOSC_20920
OG0004663	SACKO_18226	APOSC_26347
OG0004664	SACKO_08400	APOSC_07353
OG0004665	SACKO_02665	APOSC_16342
OG0004666	SACKO_26861	APOSC_13360
OG0004667	SACKO_11659	APOSC_11065
OG0004669	SACKO_26889	APOSC_19747
OG0004670	SACKO_30167	APOSC_01653
OG0004671	SACKO_31183	APOSC_26066, APOSC_26065
OG0004672	SACKO_20480	APOSC_12045
OG0004673	SACKO_00641	APOSC_04782
OG0004674	SACKO_20254	APOSC_09218
OG0004675	SACKO_13667	APOSC_16056
OG0004676	SACKO_05823	APOSC_10008
OG0004677	SACKO_09059	APOSC_26883
OG0004679	SACKO_18272	APOSC_01980
OG0004680	SACKO_32497	APOSC_20858, APOSC_20857, APOSC_23851
OG0004681	SACKO_07118	APOSC_18164, APOSC_17288
OG0004682	SACKO_09594	APOSC_07397
OG0004683	SACKO_31594	APOSC_17054
OG0004684	SACKO_31585	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558
OG0004685	SACKO_33019	APOSC_22489
OG0004686	SACKO_22926	APOSC_21776, APOSC_14770, APOSC_01341, APOSC_25650, APOSC_13968
OG0004687	SACKO_17225	APOSC_26487
OG0004688	SACKO_26453, SACKO_26468, SACKO_26437	APOSC_11316
OG0004689	SACKO_20300	APOSC_17413
OG0004690	SACKO_22702	APOSC_10397, APOSC_10398
OG0004691	SACKO_19375	APOSC_22501
OG0004692	SACKO_15254, SACKO_15247	APOSC_04838, APOSC_25537, APOSC_09130
OG0004694	SACKO_13843	APOSC_27421
OG0004695	SACKO_26984	APOSC_05727
OG0004696	SACKO_28164	APOSC_26053
OG0004697	SACKO_14387	APOSC_25711
OG0004698	SACKO_22073	APOSC_25233, APOSC_25232
OG0004699	SACKO_15038	APOSC_02077
OG0004700	SACKO_10009	APOSC_02967
OG0004702	SACKO_27095	APOSC_27749
OG0004703	SACKO_15066	APOSC_21024
OG0004704	SACKO_27602	APOSC_24975, APOSC_18165
OG0004705	SACKO_01372	APOSC_15897
OG0004706	SACKO_18520	APOSC_03212, APOSC_03211, APOSC_11789, APOSC_11790
OG0004707	SACKO_12969	APOSC_26732
OG0004708	SACKO_03775	APOSC_00517
OG0004709	SACKO_01308	APOSC_24539, APOSC_09548, APOSC_21943, APOSC_10938, APOSC_10939, APOSC_17444, APOSC_12824, APOSC_12825, APOSC_18798, APOSC_18799, APOSC_06391
OG0004710	SACKO_19030	APOSC_23583
OG0004711	SACKO_20599	APOSC_01617
OG0004728	SACKO_04940	APOSC_05914, APOSC_20520, APOSC_10742
OG0004729	SACKO_09834	APOSC_27649
OG0004730	SACKO_16531	APOSC_27787
OG0004731	SACKO_13749, SACKO_23582	APOSC_28248, APOSC_28249
OG0004732	SACKO_25624, SACKO_15851	APOSC_09450
OG0004733	SACKO_01861	APOSC_12459
OG0004735	SACKO_12686	APOSC_29162
OG0004736	SACKO_14542	APOSC_05937, APOSC_05939
OG0004738	SACKO_22069	APOSC_26463
OG0004739	SACKO_09731	APOSC_05760
OG0004740	SACKO_05635	APOSC_28993
OG0004742	SACKO_07476, SACKO_07445, SACKO_04184	APOSC_16594, APOSC_03787
OG0004743	SACKO_15431	APOSC_01602
OG0004744	SACKO_02238	APOSC_02645, APOSC_24072
OG0004746	SACKO_32247	APOSC_04479
OG0004747	SACKO_23321	APOSC_21069
OG0004748	SACKO_32597	APOSC_08268, APOSC_06622
OG0004749	SACKO_00284	APOSC_14536, APOSC_28362
OG0004750	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501	APOSC_01272
OG0004751	SACKO_28095	APOSC_24651
OG0004752	SACKO_03624, SACKO_07505	APOSC_15513
OG0004753	SACKO_12573, SACKO_03985	APOSC_21783
OG0004754	SACKO_22726	APOSC_27236
OG0004755	SACKO_27183	APOSC_11712
OG0004756	SACKO_18350	APOSC_19091
OG0004757	SACKO_18246	APOSC_28719
OG0004758	SACKO_13396	APOSC_12327
OG0004759	SACKO_34003	APOSC_17104
OG0004760	SACKO_05577	APOSC_14625
OG0004761	SACKO_27689	APOSC_24459
OG0004762	SACKO_05447	APOSC_01279
OG0004763	SACKO_12232	APOSC_08514
OG0004764	SACKO_20994	APOSC_02720
OG0004765	SACKO_07355	APOSC_21254
OG0004766	SACKO_32276	APOSC_00741
OG0004767	SACKO_33918	APOSC_13011
OG0004768	SACKO_30578	APOSC_27912
OG0004769	SACKO_32280	APOSC_17402, APOSC_17401
OG0004770	SACKO_04206	APOSC_02747, APOSC_02748
OG0004771	SACKO_23350	APOSC_01808, APOSC_21897
OG0004772	SACKO_28701	APOSC_17024
OG0004774	SACKO_28719	APOSC_03484
OG0004775	SACKO_01388	APOSC_20383
OG0004776	SACKO_29740	APOSC_15592
OG0004777	SACKO_28902	APOSC_00088
OG0004778	SACKO_11374	APOSC_12861, APOSC_01038
OG0004779	SACKO_00055	APOSC_14844
OG0004780	SACKO_09267	APOSC_16008, APOSC_26632
OG0004781	SACKO_09515	APOSC_16354
OG0004782	SACKO_16563	APOSC_24684, APOSC_17537
OG0004783	SACKO_02106	APOSC_18072
OG0004784	SACKO_30267	APOSC_06666, APOSC_06665, APOSC_06720
OG0004785	SACKO_00636, SACKO_06901	APOSC_06497
OG0004786	SACKO_02680	APOSC_17038
OG0004787	SACKO_25599	APOSC_12775
OG0004788	SACKO_02726	APOSC_03758, APOSC_03759
OG0004789	SACKO_25428	APOSC_11003
OG0004790	SACKO_00724	APOSC_26323
OG0004791	SACKO_32615	APOSC_08822
OG0004792	SACKO_07545	APOSC_11949, APOSC_02819, APOSC_02820
OG0004793	SACKO_30281	APOSC_16471
OG0004794	SACKO_26985	APOSC_22694
OG0004795	SACKO_06033	APOSC_11957
OG0004796	SACKO_28000	APOSC_02799
OG0004797	SACKO_30159	APOSC_18656
OG0004798	SACKO_23251	APOSC_15756, APOSC_06645, APOSC_06644
OG0004800	SACKO_17215	APOSC_11151
OG0004801	SACKO_21746, SACKO_21766	APOSC_03930
OG0004802	SACKO_30785, SACKO_30769	APOSC_19791, APOSC_02328, APOSC_11282, APOSC_05079
OG0004803	SACKO_18320	APOSC_18918
OG0004804	SACKO_24898	APOSC_03800
OG0004805	SACKO_04571	APOSC_23984
OG0004806	SACKO_18071	APOSC_07755, APOSC_07756
OG0004807	SACKO_18427	APOSC_11389
OG0004808	SACKO_18435, SACKO_18430	APOSC_00809
OG0004809	SACKO_02555	APOSC_11829
OG0004810	SACKO_28871	APOSC_22512
OG0004811	SACKO_16566	APOSC_12677
OG0004812	SACKO_11797	APOSC_00894
OG0004813	SACKO_25285	APOSC_12785
OG0004814	SACKO_05533	APOSC_17303
OG0004815	SACKO_24787, SACKO_15015	APOSC_02479
OG0004816	SACKO_16835	APOSC_14528, APOSC_19782, APOSC_07651
OG0004817	SACKO_27076	APOSC_18531
OG0004818	SACKO_10053	APOSC_06929
OG0004819	SACKO_33075	APOSC_01062, APOSC_01061
OG0004820	SACKO_14775	APOSC_25668
OG0004821	SACKO_16438	APOSC_17026, APOSC_08963
OG0004822	SACKO_24997	APOSC_11012
OG0004823	SACKO_22697	APOSC_14310
OG0004824	SACKO_06290	APOSC_08837
OG0004825	SACKO_28529, SACKO_28534	APOSC_07995
OG0004826	SACKO_17053	APOSC_00805
OG0004827	SACKO_15453	APOSC_18708, APOSC_18707
OG0004828	SACKO_05844	APOSC_04869
OG0004829	SACKO_15716	APOSC_18638
OG0004830	SACKO_13994	APOSC_21849, APOSC_12125
OG0004831	SACKO_18927	APOSC_10208
OG0004832	SACKO_04801	APOSC_19491, APOSC_24739
OG0004833	SACKO_29882	APOSC_21026, APOSC_21025
OG0004834	SACKO_08421	APOSC_21225
OG0004835	SACKO_20126	APOSC_05804
OG0004836	SACKO_21978	APOSC_28404, APOSC_28405
OG0004837	SACKO_25482	APOSC_15814
OG0004838	SACKO_16462	APOSC_04205
OG0004839	SACKO_05609	APOSC_07813
OG0004840	SACKO_08213	APOSC_26796
OG0004841	SACKO_05357	APOSC_24766
OG0004842	SACKO_17281	APOSC_13259
OG0004843	SACKO_19951	APOSC_12626, APOSC_12625
OG0004844	SACKO_06155	APOSC_28841
OG0004845	SACKO_24565	APOSC_00036, APOSC_00035
OG0004846	SACKO_15541	APOSC_05197
OG0004847	SACKO_08443	APOSC_26699
OG0004848	SACKO_08317	APOSC_23427, APOSC_09099
OG0004849	SACKO_34056	APOSC_10424
OG0004850	SACKO_19920	APOSC_27814
OG0004851	SACKO_24254	APOSC_20688, APOSC_12080
OG0004852	SACKO_22804	APOSC_26971, APOSC_07413, APOSC_07415
OG0004853	SACKO_14441, SACKO_14553	APOSC_18187, APOSC_18186
OG0004854	SACKO_31690, SACKO_23267	APOSC_11248, APOSC_11247
OG0004855	SACKO_12999	APOSC_29149
OG0004856	SACKO_25100	APOSC_05989
OG0004857	SACKO_06928	APOSC_02357
OG0004858	SACKO_31252	APOSC_00651, APOSC_00652
OG0004859	SACKO_12912	APOSC_28347
OG0004860	SACKO_23197	APOSC_14466
OG0004861	SACKO_31486	APOSC_25887, APOSC_25885
OG0004862	SACKO_15048	APOSC_24605
OG0004864	SACKO_13348	APOSC_21183, APOSC_11985
OG0004865	SACKO_05396	APOSC_15126
OG0004866	SACKO_11461	APOSC_09458
OG0004867	SACKO_19386	APOSC_20974, APOSC_20973
OG0004868	SACKO_11968	APOSC_10014
OG0004869	SACKO_27257	APOSC_13350
OG0004870	SACKO_13255	APOSC_00247
OG0004871	SACKO_20229	APOSC_11514, APOSC_26608
OG0004872	SACKO_19656	APOSC_28724
OG0004873	SACKO_22337	APOSC_24790
OG0004874	SACKO_11278	APOSC_16765
OG0004877	SACKO_28248	APOSC_23571
OG0004880	SACKO_24904	APOSC_05578
OG0004881	SACKO_05511	APOSC_01627
OG0004882	SACKO_28479, SACKO_08173	APOSC_19733
OG0004883	SACKO_22025	APOSC_06266
