Orthogroup	SACKO_ok	STRPU_ok
OG0004399	SACKO_01145	STRPU_23354
OG0004400	SACKO_18353	STRPU_24835
OG0004401	SACKO_22723	STRPU_22184
OG0004402	SACKO_31687	STRPU_05533, STRPU_05593
OG0004403	SACKO_17078	STRPU_22439
OG0004404	SACKO_09881	STRPU_03631
OG0004405	SACKO_17613, SACKO_28559	STRPU_09173, STRPU_02136
OG0004406	SACKO_12007	STRPU_20717
OG0004407	SACKO_16287	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	SACKO_22114	STRPU_06859, STRPU_06855
OG0004409	SACKO_33175	STRPU_21996
OG0004413	SACKO_24559	STRPU_23910
OG0004414	SACKO_05191	STRPU_24538
OG0004415	SACKO_30317	STRPU_13688, STRPU_02388
OG0004417	SACKO_27616	STRPU_19276, STRPU_00411
OG0004418	SACKO_31965	STRPU_12510, STRPU_12484
OG0004419	SACKO_30193	STRPU_09977, STRPU_09954
OG0004420	SACKO_00861	STRPU_11444
OG0004421	SACKO_23605	STRPU_23460, STRPU_00982
OG0004422	SACKO_09183	STRPU_27279, STRPU_27262
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	SACKO_10837	STRPU_23668, STRPU_23642
OG0004425	SACKO_07906	STRPU_24641
OG0004426	SACKO_09068	STRPU_20530, STRPU_20532
OG0004457	SACKO_27870	STRPU_25739
OG0004458	SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599	STRPU_01994, STRPU_16944, STRPU_16959, STRPU_16957, STRPU_02009, STRPU_02007, STRPU_16965, STRPU_18047, STRPU_01757
OG0004459	SACKO_07787	STRPU_09571
OG0004460	SACKO_19002	STRPU_26151
OG0004461	SACKO_15418	STRPU_16622
OG0004462	SACKO_05077	STRPU_06172
OG0004463	SACKO_04376	STRPU_15084
OG0004465	SACKO_18438	STRPU_07028
OG0004467	SACKO_04860, SACKO_19896	STRPU_15008
OG0004468	SACKO_33156	STRPU_15279
OG0004471	SACKO_07695	STRPU_23984
OG0004472	SACKO_27165	STRPU_10341
OG0004473	SACKO_03372	STRPU_17245, STRPU_17246
OG0004474	SACKO_13446	STRPU_11443
OG0004475	SACKO_00480	STRPU_02128
OG0004476	SACKO_14576	STRPU_05459
OG0004477	SACKO_15776	STRPU_26944
OG0004478	SACKO_16158	STRPU_25354
OG0004479	SACKO_15668	STRPU_25490
OG0004480	SACKO_09896	STRPU_03305
OG0004482	SACKO_15365	STRPU_22933, STRPU_22934
OG0004483	SACKO_15376	STRPU_22442
OG0004484	SACKO_24669, SACKO_24665	STRPU_11038, STRPU_00376
OG0004485	SACKO_32612	STRPU_02839
OG0004486	SACKO_13395	STRPU_25549, STRPU_00815
OG0004487	SACKO_04088	STRPU_05739
OG0004488	SACKO_11836	STRPU_26430
OG0004489	SACKO_11062	STRPU_01983, STRPU_22823
OG0004490	SACKO_01568	STRPU_10416
OG0004491	SACKO_33872, SACKO_33881	STRPU_26194
OG0004492	SACKO_04355	STRPU_14985, STRPU_14954
OG0004493	SACKO_04749	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	SACKO_24457	STRPU_08650
OG0004495	SACKO_09341	STRPU_20165, STRPU_20159
OG0004497	SACKO_26844	STRPU_25842
OG0004498	SACKO_29609	STRPU_25250
OG0004499	SACKO_14890	STRPU_21553
OG0004500	SACKO_18016	STRPU_07478
OG0004501	SACKO_05302	STRPU_16986
OG0004502	SACKO_04915, SACKO_16253	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004503	SACKO_30080, SACKO_30085	STRPU_05123, STRPU_05048
OG0004505	SACKO_07933	STRPU_24031, STRPU_02633
OG0004506	SACKO_22735	STRPU_09238
OG0004507	SACKO_01169, SACKO_28863, SACKO_01183	STRPU_26831
OG0004508	SACKO_00949	STRPU_12775, STRPU_02362
OG0004509	SACKO_04702	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	SACKO_10418	STRPU_05336
OG0004511	SACKO_11442	STRPU_25065
OG0004512	SACKO_32401	STRPU_21468
OG0004513	SACKO_34197	STRPU_24975
OG0004514	SACKO_08578	STRPU_14566
OG0004515	SACKO_10522	STRPU_09715, STRPU_09759
OG0004517	SACKO_28631	STRPU_08537
OG0004518	SACKO_14581	STRPU_20077, STRPU_20104
OG0004519	SACKO_01174	STRPU_23291
OG0004520	SACKO_26274	STRPU_06769
OG0004521	SACKO_18409	STRPU_15629, STRPU_15616
OG0004522	SACKO_16466	STRPU_08002
OG0004523	SACKO_04848	STRPU_26732
OG0004525	SACKO_19797	STRPU_08186
OG0004526	SACKO_10282	STRPU_19898, STRPU_19872
OG0004527	SACKO_27212, SACKO_27206	STRPU_08149
OG0004528	SACKO_22051	STRPU_08983
OG0004529	SACKO_19291	STRPU_24902
OG0004530	SACKO_20418	STRPU_05253, STRPU_05269
OG0004531	SACKO_23166	STRPU_05381
OG0004531	SACKO_03320	STRPU_05466
OG0004532	SACKO_28637	STRPU_09265
OG0004533	SACKO_17772	STRPU_22451
OG0004534	SACKO_19903, SACKO_12762	STRPU_04976
OG0004535	SACKO_03150	STRPU_20971
OG0004537	SACKO_21349	STRPU_12968, STRPU_20100, STRPU_20122
OG0004538	SACKO_09085	STRPU_21077
OG0004539	SACKO_22173	STRPU_00731, STRPU_20735
OG0004540	SACKO_30901	STRPU_24633
OG0004541	SACKO_03899, SACKO_15485, SACKO_17639	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409
OG0004542	SACKO_06292	STRPU_12852, STRPU_12862
OG0004543	SACKO_11922	STRPU_22430
OG0004544	SACKO_31438	STRPU_22295
OG0004545	SACKO_15736	STRPU_18557
OG0004546	SACKO_28524	STRPU_20037
OG0004547	SACKO_12149	STRPU_23159
OG0004548	SACKO_03951	STRPU_20408
OG0004549	SACKO_23349	STRPU_12501
OG0004550	SACKO_19164	STRPU_11539
OG0004551	SACKO_04145	STRPU_13302
OG0004552	SACKO_08469	STRPU_06150
OG0004553	SACKO_03082	STRPU_17878
OG0004554	SACKO_00814	STRPU_16784
OG0004555	SACKO_29011	STRPU_25721
OG0004556	SACKO_18821	STRPU_15459
OG0004557	SACKO_24872	STRPU_13516
OG0004558	SACKO_28349	STRPU_00553, STRPU_10690
OG0004559	SACKO_28715	STRPU_01434, STRPU_08736
OG0004560	SACKO_28894	STRPU_06539, STRPU_06561
OG0004561	SACKO_33877, SACKO_33874	STRPU_06803
OG0004563	SACKO_33905	STRPU_12094
OG0004564	SACKO_09067	STRPU_20730, STRPU_00727
OG0004565	SACKO_02187	STRPU_21813
OG0004566	SACKO_17991	STRPU_07797
OG0004567	SACKO_07155, SACKO_28403	STRPU_24575
OG0004568	SACKO_03130	STRPU_20635
OG0004569	SACKO_07551	STRPU_15605, STRPU_02203
OG0004570	SACKO_12970, SACKO_07861	STRPU_21345
OG0004571	SACKO_31573	STRPU_00500, STRPU_15931
OG0004572	SACKO_18957	STRPU_25507
OG0004572	SACKO_18974	STRPU_08793
OG0004573	SACKO_18454	STRPU_15071
OG0004574	SACKO_19725	STRPU_12120, STRPU_12154
OG0004575	SACKO_31116	STRPU_05431, STRPU_08811
OG0004576	SACKO_30468	STRPU_09627
OG0004577	SACKO_15685	STRPU_26190
OG0004578	SACKO_25847	STRPU_19395
OG0004579	SACKO_17206	STRPU_22367
OG0004580	SACKO_29417	STRPU_11267, STRPU_11229
OG0004581	SACKO_30000	STRPU_06299, STRPU_06345
OG0004582	SACKO_20979, SACKO_20988	STRPU_18765
OG0004583	SACKO_05163	STRPU_07152
OG0004584	SACKO_03076	STRPU_16995
OG0004585	SACKO_13522	STRPU_25453
OG0004587	SACKO_20399	STRPU_05894
OG0004588	SACKO_20226	STRPU_15207, STRPU_15264
OG0004589	SACKO_24508	STRPU_14409
OG0004590	SACKO_24523	STRPU_02506, STRPU_15126
OG0004591	SACKO_10632	STRPU_08487
OG0004591	SACKO_00006	STRPU_02185, STRPU_09222
OG0004592	SACKO_20946	STRPU_16297, STRPU_16316
OG0004593	SACKO_12736	STRPU_09569
OG0004594	SACKO_05883	STRPU_01638, STRPU_11974
OG0004595	SACKO_23859	STRPU_22021
OG0004596	SACKO_28471	STRPU_15859, STRPU_15814, STRPU_15861, STRPU_15860
OG0004597	SACKO_09052	STRPU_20493
OG0004599	SACKO_10527	STRPU_22193
OG0004601	SACKO_07622, SACKO_21914	STRPU_20311
OG0004602	SACKO_33314	STRPU_02109, STRPU_09139
OG0004603	SACKO_02772	STRPU_08936
OG0004605	SACKO_24891	STRPU_08470
OG0004606	SACKO_29308	STRPU_24552
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	STRPU_15057
OG0004608	SACKO_06096	STRPU_21130
OG0004609	SACKO_02975	STRPU_14843
OG0004610	SACKO_21418	STRPU_26960
OG0004611	SACKO_19720	STRPU_19068
OG0004612	SACKO_29135	STRPU_22551
OG0004613	SACKO_19929, SACKO_19918	STRPU_23508
OG0004614	SACKO_06287	STRPU_21766, STRPU_21702
OG0004615	SACKO_28291	STRPU_19902
OG0004616	SACKO_18631	STRPU_24959
OG0004617	SACKO_32229	STRPU_11791
OG0004618	SACKO_04320	STRPU_05168, STRPU_05089
OG0004619	SACKO_13215	STRPU_13721
OG0004620	SACKO_19040	STRPU_25631
OG0004621	SACKO_14185	STRPU_23746
OG0004622	SACKO_09412	STRPU_25019
OG0004623	SACKO_12927, SACKO_20389	STRPU_15918
OG0004624	SACKO_17446, SACKO_12781	STRPU_01216
OG0004625	SACKO_24514	STRPU_14762, STRPU_14761, STRPU_02562
OG0004627	SACKO_04597	STRPU_06756, STRPU_06778
OG0004628	SACKO_04292	STRPU_22771, STRPU_01930
OG0004629	SACKO_21350	STRPU_19582
OG0004630	SACKO_24304, SACKO_18921	STRPU_17376
OG0004631	SACKO_01707, SACKO_23017	STRPU_19286, STRPU_00400
OG0004632	SACKO_18527	STRPU_22256
OG0004633	SACKO_12575	STRPU_10593
OG0004634	SACKO_31100	STRPU_11068
OG0004635	SACKO_11047	STRPU_03202
OG0004636	SACKO_13805	STRPU_10388, STRPU_24487, STRPU_09632, STRPU_09633
OG0004637	SACKO_21062, SACKO_21063	STRPU_25858, STRPU_25859
OG0004638	SACKO_13654	STRPU_20070
OG0004639	SACKO_03968	STRPU_19843
OG0004640	SACKO_00552	STRPU_07528
OG0004641	SACKO_18334	STRPU_02602, STRPU_19925
OG0004642	SACKO_25061	STRPU_25278
OG0004643	SACKO_25343	STRPU_06998, STRPU_06982
OG0004644	SACKO_07275	STRPU_20458
OG0004645	SACKO_01906	STRPU_05013
OG0004646	SACKO_21323	STRPU_26956
OG0004647	SACKO_11839	STRPU_26907
OG0004648	SACKO_17990	STRPU_26366
OG0004649	SACKO_18305	STRPU_14306
OG0004651	SACKO_04435	STRPU_15638
OG0004652	SACKO_08505	STRPU_07001, STRPU_06984
OG0004654	SACKO_14273	STRPU_01730, STRPU_16755
OG0004655	SACKO_08288	STRPU_12453
OG0004656	SACKO_08515, SACKO_08512	STRPU_27342, STRPU_27341
OG0004657	SACKO_21555	STRPU_10556
OG0004658	SACKO_03635	STRPU_17373
OG0004659	SACKO_29850	STRPU_23697
OG0004660	SACKO_08980	STRPU_17218
OG0004661	SACKO_21871, SACKO_15533	STRPU_26509, STRPU_26506
OG0004662	SACKO_07270	STRPU_21060, STRPU_20817
OG0004663	SACKO_18226	STRPU_15121, STRPU_02502
OG0004664	SACKO_08400	STRPU_06426
OG0004665	SACKO_02665	STRPU_13736
OG0004666	SACKO_26861	STRPU_26004
OG0004667	SACKO_11659	STRPU_22632
OG0004668	SACKO_01265	STRPU_20801
OG0004669	SACKO_26889	STRPU_00267, STRPU_03175
OG0004670	SACKO_30167	STRPU_24120, STRPU_24116, STRPU_24111
OG0004671	SACKO_31183	STRPU_14675
OG0004672	SACKO_20480	STRPU_25247
OG0004673	SACKO_00641	STRPU_13830
OG0004674	SACKO_20254	STRPU_19075
OG0004675	SACKO_13667	STRPU_08042
OG0004676	SACKO_05823	STRPU_21235
OG0004677	SACKO_09059	STRPU_21463
OG0004679	SACKO_18272	STRPU_14727
OG0004680	SACKO_32497	STRPU_21774
OG0004681	SACKO_07118	STRPU_15387
OG0004682	SACKO_09594	STRPU_01134, STRPU_18312
OG0004683	SACKO_31594	STRPU_21453
OG0004685	SACKO_33019	STRPU_14434, STRPU_14451
OG0004686	SACKO_22926	STRPU_13483
OG0004687	SACKO_17225	STRPU_23891
OG0004688	SACKO_26453, SACKO_26468, SACKO_26437	STRPU_23968, STRPU_23943
OG0004689	SACKO_20300	STRPU_15579, STRPU_02224
OG0004690	SACKO_22702	STRPU_22103
OG0004691	SACKO_19375	STRPU_21357
OG0004692	SACKO_15254, SACKO_15247	STRPU_21508
OG0004694	SACKO_13843	STRPU_08867, STRPU_00954
OG0004695	SACKO_26984	STRPU_07856, STRPU_07854
OG0004696	SACKO_28164	STRPU_04321, STRPU_04291
OG0004697	SACKO_14387	STRPU_05810
OG0004698	SACKO_22073	STRPU_08348
OG0004699	SACKO_15038	STRPU_14477
OG0004700	SACKO_10009	STRPU_08419
OG0004702	SACKO_27095	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004703	SACKO_15066	STRPU_14615, STRPU_14633
OG0004704	SACKO_27602	STRPU_18171
OG0004705	SACKO_01372	STRPU_04948
OG0004706	SACKO_18520	STRPU_22080
OG0004707	SACKO_12969	STRPU_05595, STRPU_05535
OG0004708	SACKO_03775	STRPU_14404
OG0004710	SACKO_19030	STRPU_19587
OG0004711	SACKO_20599	STRPU_15942, STRPU_00504
OG0004728	SACKO_04940	STRPU_25586
OG0004729	SACKO_09834	STRPU_14752
OG0004730	SACKO_16531	STRPU_27294
OG0004731	SACKO_13749, SACKO_23582	STRPU_08026, STRPU_02031
OG0004732	SACKO_25624, SACKO_15851	STRPU_15291, STRPU_15304
OG0004733	SACKO_01861	STRPU_26994
OG0004735	SACKO_12686	STRPU_15708
OG0004736	SACKO_14542	STRPU_05869
OG0004738	SACKO_22069	STRPU_09010
OG0004739	SACKO_09731	STRPU_08689
OG0004740	SACKO_05635	STRPU_20673
OG0004742	SACKO_07476, SACKO_07445, SACKO_04184	STRPU_13374, STRPU_13395
OG0004743	SACKO_15431	STRPU_13380, STRPU_13403
OG0004744	SACKO_02238	STRPU_00309, STRPU_08592
OG0004746	SACKO_32247	STRPU_12221, STRPU_12223
OG0004747	SACKO_23321	STRPU_26212
OG0004748	SACKO_32597	STRPU_26332
OG0004749	SACKO_00284	STRPU_26258
OG0004750	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501	STRPU_24143
OG0004751	SACKO_28095	STRPU_21709, STRPU_21645
OG0004752	SACKO_03624, SACKO_07505	STRPU_12476
OG0004753	SACKO_12573, SACKO_03985	STRPU_10592
OG0004754	SACKO_22726	STRPU_08649
OG0004755	SACKO_27183	STRPU_05953
OG0004756	SACKO_18350	STRPU_24829
OG0004757	SACKO_18246	STRPU_24845
OG0004758	SACKO_13396	STRPU_25553, STRPU_00818
OG0004759	SACKO_34003	STRPU_21118
OG0004760	SACKO_05577	STRPU_09566
OG0004761	SACKO_27689	STRPU_21976
OG0004762	SACKO_29409	STRPU_11440
OG0004762	SACKO_05447	STRPU_14746
OG0004763	SACKO_12232	STRPU_03310
OG0004764	SACKO_20994	STRPU_00681, STRPU_18946
OG0004765	SACKO_07355	STRPU_19109
OG0004766	SACKO_32276	STRPU_03594, STRPU_03529
OG0004767	SACKO_33918	STRPU_08127
OG0004768	SACKO_30578	STRPU_05242
OG0004769	SACKO_32280	STRPU_20357
OG0004770	SACKO_04206	STRPU_17911
OG0004771	SACKO_13241	STRPU_12549
OG0004771	SACKO_23350	STRPU_12956, STRPU_12940
OG0004772	SACKO_28701	STRPU_02086, STRPU_09117
OG0004774	SACKO_28719	STRPU_08367
OG0004775	SACKO_01388	STRPU_13816
OG0004776	SACKO_29740	STRPU_14818
OG0004777	SACKO_28902	STRPU_06447
OG0004778	SACKO_32102	STRPU_02258, STRPU_17663, STRPU_20351, STRPU_20244, STRPU_06192, STRPU_16466, STRPU_18147, STRPU_26473, STRPU_26834, STRPU_02872, STRPU_03190, STRPU_20243, STRPU_06193, STRPU_15213, STRPU_16463
OG0004779	SACKO_00055	STRPU_06354
OG0004781	SACKO_09515	STRPU_05641, STRPU_05581
OG0004782	SACKO_16563	STRPU_25238
OG0004783	SACKO_02106	STRPU_22195
OG0004784	SACKO_30267	STRPU_08821
OG0004785	SACKO_00636, SACKO_06901	STRPU_13970
OG0004786	SACKO_02680	STRPU_13760, STRPU_01488
OG0004787	SACKO_25599	STRPU_11506
OG0004788	SACKO_02726	STRPU_05189, STRPU_05187
OG0004789	SACKO_25428	STRPU_23243
OG0004790	SACKO_00724	STRPU_14311
OG0004791	SACKO_32615	STRPU_03487
OG0004792	SACKO_07545	STRPU_00418, STRPU_14208
OG0004793	SACKO_30281	STRPU_09856
OG0004794	SACKO_26985	STRPU_07548, STRPU_00580
OG0004795	SACKO_06033	STRPU_15105, STRPU_02482
OG0004796	SACKO_28000	STRPU_07533
OG0004797	SACKO_30159	STRPU_07568, STRPU_07565
OG0004798	SACKO_23251	STRPU_20998
OG0004800	SACKO_17215	STRPU_13486
OG0004801	SACKO_21746, SACKO_21766	STRPU_08247
OG0004802	SACKO_30785, SACKO_30769	STRPU_00811, STRPU_25545
OG0004803	SACKO_18320	STRPU_06802
OG0004804	SACKO_24898	STRPU_09186, STRPU_02155
OG0004805	SACKO_04571	STRPU_06445, STRPU_06446
OG0004806	SACKO_18071	STRPU_21794
OG0004807	SACKO_18427	STRPU_10776
OG0004808	SACKO_18435, SACKO_18430	STRPU_10771
OG0004809	SACKO_02555	STRPU_20191
OG0004810	SACKO_28871	STRPU_23365
OG0004811	SACKO_16566	STRPU_26197
OG0004812	SACKO_11797	STRPU_25055
OG0004813	SACKO_25285	STRPU_07605
OG0004814	SACKO_05533	STRPU_13183
OG0004815	SACKO_24787, SACKO_15015	STRPU_10030
OG0004815	SACKO_12115	STRPU_10029
OG0004816	SACKO_16835	STRPU_12652
OG0004817	SACKO_27076	STRPU_23099
OG0004818	SACKO_10053	STRPU_03489
OG0004819	SACKO_33075	STRPU_24434
OG0004820	SACKO_14775	STRPU_18016
OG0004821	SACKO_16438	STRPU_22372
OG0004822	SACKO_24997	STRPU_21965
OG0004823	SACKO_22697	STRPU_23656, STRPU_23680
OG0004824	SACKO_06290	STRPU_12598
OG0004825	SACKO_28529, SACKO_28534	STRPU_20038
OG0004826	SACKO_17053	STRPU_20907
OG0004827	SACKO_15453	STRPU_21294
OG0004828	SACKO_05844	STRPU_04477
OG0004829	SACKO_15716	STRPU_22610
OG0004830	SACKO_13994	STRPU_26860
OG0004831	SACKO_18927	STRPU_17723
OG0004832	SACKO_04801	STRPU_02261, STRPU_17659
OG0004833	SACKO_29882	STRPU_04546
OG0004834	SACKO_08421	STRPU_07000, STRPU_06983
OG0004835	SACKO_20126	STRPU_14491
OG0004836	SACKO_21978	STRPU_14324
OG0004837	SACKO_25482	STRPU_23151
OG0004838	SACKO_16462	STRPU_07707
OG0004839	SACKO_05609	STRPU_18899, STRPU_07667
OG0004840	SACKO_08213	STRPU_19684, STRPU_19632
OG0004841	SACKO_05357	STRPU_26329
OG0004842	SACKO_17281	STRPU_26129
OG0004843	SACKO_19951	STRPU_26133
OG0004844	SACKO_06155	STRPU_09908
OG0004845	SACKO_24565	STRPU_16339, STRPU_16370
OG0004846	SACKO_15541	STRPU_26677
OG0004847	SACKO_08443	STRPU_06161
OG0004848	SACKO_08317	STRPU_12927
OG0004849	SACKO_34056	STRPU_17746
OG0004850	SACKO_19920	STRPU_03694
OG0004851	SACKO_24254	STRPU_27358
OG0004852	SACKO_22804	STRPU_20129
OG0004853	SACKO_14441, SACKO_14553	STRPU_19996
OG0004854	SACKO_31690, SACKO_23267	STRPU_05257, STRPU_05273
OG0004855	SACKO_12999	STRPU_05316
OG0004856	SACKO_25100	STRPU_05076, STRPU_05153
OG0004857	SACKO_06928	STRPU_15270
OG0004859	SACKO_12912	STRPU_14015
OG0004860	SACKO_23197	STRPU_18523
OG0004861	SACKO_31486	STRPU_20601
OG0004862	SACKO_15048	STRPU_02221, STRPU_15584
OG0004864	SACKO_13348	STRPU_22370
OG0004865	SACKO_05396	STRPU_15150, STRPU_02532
OG0004866	SACKO_11461	STRPU_24876
OG0004867	SACKO_19386	STRPU_21286
OG0004868	SACKO_11968	STRPU_21525
OG0004869	SACKO_27257	STRPU_13410
OG0004870	SACKO_13255	STRPU_09707, STRPU_09751
OG0004871	SACKO_20229	STRPU_14906
OG0004872	SACKO_19656	STRPU_25588
OG0004873	SACKO_22337	STRPU_10601
OG0004874	SACKO_11278	STRPU_25254
OG0004877	SACKO_28248	STRPU_05767
OG0004879	SACKO_26403	STRPU_06939, STRPU_06958
OG0004880	SACKO_24904	STRPU_08112, STRPU_08125
OG0004881	SACKO_05511	STRPU_11343
OG0004882	SACKO_28479, SACKO_08173	STRPU_25298
OG0004883	SACKO_22025	STRPU_09064, STRPU_02040
OG0004884	SACKO_25723	STRPU_20904, STRPU_20867
OG0004885	SACKO_33654	STRPU_04612
OG0004886	SACKO_23358	STRPU_06167
OG0004887	SACKO_01697	STRPU_07672
OG0004888	SACKO_33388	STRPU_14045
OG0004889	SACKO_25834	STRPU_00794, STRPU_19775, STRPU_00795
OG0004890	SACKO_04382, SACKO_03288	STRPU_15402
OG0004891	SACKO_14234	STRPU_24472
OG0004892	SACKO_28951	STRPU_09340
OG0004894	SACKO_15197	STRPU_05192
OG0004895	SACKO_33159	STRPU_02481, STRPU_15104
OG0004896	SACKO_22567	STRPU_20031, STRPU_20032
OG0004897	SACKO_02250	STRPU_04569
OG0004898	SACKO_02481	STRPU_02957, STRPU_02944
OG0004899	SACKO_14461	STRPU_05272, STRPU_05256
OG0004900	SACKO_08566	STRPU_14594
OG0004901	SACKO_16831	STRPU_12533
OG0004902	SACKO_09081	STRPU_20496
OG0004903	SACKO_16168	STRPU_25355
OG0004904	SACKO_30644	STRPU_05419
OG0004905	SACKO_20077, SACKO_20091, SACKO_22540	STRPU_04446, STRPU_04560
OG0004906	SACKO_27225	STRPU_08937
OG0004907	SACKO_12356, SACKO_17695	STRPU_21713, STRPU_21649
OG0004908	SACKO_14213	STRPU_10915
OG0004909	SACKO_22753	STRPU_19575
OG0004910	SACKO_09282	STRPU_19636, STRPU_19638, STRPU_19680
OG0004911	SACKO_20391	STRPU_08092
OG0004913	SACKO_17822	STRPU_06094
OG0004914	SACKO_04546	STRPU_14742
OG0004915	SACKO_20121	STRPU_15544
OG0004916	SACKO_27282	STRPU_02774
OG0004917	SACKO_11578, SACKO_25292	STRPU_07169
OG0004919	SACKO_29402	STRPU_11465
OG0004920	SACKO_07141	STRPU_25184
OG0004921	SACKO_04102, SACKO_33208	STRPU_10535
OG0004922	SACKO_12192	STRPU_26354
OG0004923	SACKO_11979	STRPU_20716
OG0004924	SACKO_11735	STRPU_24409
OG0004925	SACKO_00218	STRPU_22883, STRPU_22453
OG0004926	SACKO_24987	STRPU_20004
OG0004927	SACKO_11937	STRPU_21316
OG0004928	SACKO_30858	STRPU_24477
OG0004929	SACKO_26931, SACKO_26920	STRPU_05006
OG0004930	SACKO_11234	STRPU_16566
OG0004931	SACKO_32620	STRPU_04007, STRPU_04004
OG0004932	SACKO_24556	STRPU_26247
OG0004933	SACKO_32714	STRPU_04383
OG0004934	SACKO_17593	STRPU_19905
OG0004936	SACKO_32391	STRPU_21488, STRPU_21497
OG0004937	SACKO_05177	STRPU_20912
OG0004938	SACKO_19480, SACKO_26940	STRPU_03707
OG0004939	SACKO_21319	STRPU_27301
OG0004940	SACKO_26982	STRPU_07541, STRPU_00573
OG0004941	SACKO_10807	STRPU_22636
OG0004942	SACKO_13661	STRPU_07875, STRPU_07881
OG0004943	SACKO_12829	STRPU_07783
OG0004944	SACKO_10828	STRPU_22699
OG0004945	SACKO_04242	STRPU_18828
OG0004946	SACKO_22750	STRPU_21591
OG0004947	SACKO_20318	STRPU_23618
OG0004948	SACKO_08889, SACKO_25988, SACKO_05613	STRPU_12534
OG0004949	SACKO_22218	STRPU_13012
OG0004950	SACKO_00448	STRPU_17811
OG0004951	SACKO_01012	STRPU_17683
OG0004952	SACKO_17947	STRPU_20796
OG0004953	SACKO_07785	STRPU_09313, STRPU_09314
OG0004954	SACKO_21509	STRPU_08007
OG0004956	SACKO_26456	STRPU_23262
OG0004957	SACKO_08094	STRPU_23288
OG0004958	SACKO_29277	STRPU_26964
OG0004959	SACKO_15271	STRPU_11968, STRPU_01629
OG0004960	SACKO_09681	STRPU_27428
OG0004961	SACKO_22881	STRPU_23722
OG0004962	SACKO_08019	STRPU_13744, STRPU_01506
OG0004963	SACKO_23165	STRPU_03333
OG0004964	SACKO_32501	STRPU_13973
OG0004965	SACKO_26834	STRPU_25907
OG0004966	SACKO_07362, SACKO_07361	STRPU_19141
OG0004967	SACKO_19777	STRPU_25106
OG0004968	SACKO_18775	STRPU_25826
OG0004969	SACKO_26374	STRPU_06009
OG0004970	SACKO_01641, SACKO_10357	STRPU_17292
OG0004971	SACKO_06983	STRPU_18056
OG0004972	SACKO_22022	STRPU_08274
OG0004973	SACKO_26652	STRPU_11079
OG0004974	SACKO_08327	STRPU_12865, STRPU_12854
OG0004975	SACKO_00488	STRPU_18856, STRPU_18940
OG0004976	SACKO_08243, SACKO_02364	STRPU_05919
OG0004977	SACKO_22819	STRPU_13723
OG0004978	SACKO_30106	STRPU_05786
OG0004979	SACKO_02688	STRPU_13521
OG0004980	SACKO_20568	STRPU_04372
OG0004981	SACKO_04840	STRPU_16842
OG0004982	SACKO_22755	STRPU_19653, STRPU_19667
OG0004983	SACKO_03738	STRPU_09917
OG0004984	SACKO_23563	STRPU_10285
OG0004985	SACKO_31814	STRPU_23754
OG0004986	SACKO_10062	STRPU_02791
OG0004988	SACKO_18301	STRPU_15132, STRPU_02514
OG0004989	SACKO_11544	STRPU_11711
OG0004990	SACKO_26462	STRPU_23966, STRPU_23942
OG0004991	SACKO_26454	STRPU_23946, STRPU_23970
OG0004993	SACKO_02872	STRPU_20176
OG0004994	SACKO_00342	STRPU_12426
OG0004995	SACKO_11854	STRPU_26417
OG0004996	SACKO_08815	STRPU_23868, STRPU_23831, STRPU_23867
OG0004997	SACKO_10528	STRPU_09760, STRPU_09716
OG0004998	SACKO_32410	STRPU_20791
OG0004999	SACKO_12529	STRPU_03693
OG0005000	SACKO_10977	STRPU_23049
OG0005001	SACKO_00293, SACKO_21012, SACKO_21124, SACKO_05980, SACKO_29361	STRPU_22428
OG0005002	SACKO_02438	STRPU_26738, STRPU_26754
OG0005003	SACKO_30286	STRPU_09945
OG0005005	SACKO_01039	STRPU_09140, STRPU_02110
OG0005006	SACKO_18020	STRPU_23765
OG0005007	SACKO_20867	STRPU_06387
OG0005008	SACKO_31275	STRPU_26039
OG0005009	SACKO_32009, SACKO_13535	STRPU_03273, STRPU_03233
OG0005010	SACKO_09761	STRPU_08686
OG0005011	SACKO_10505	STRPU_20781
OG0005012	SACKO_03521	STRPU_26572
OG0005013	SACKO_25089	STRPU_05904
OG0005014	SACKO_07120	STRPU_14514
OG0005015	SACKO_20083	STRPU_04597, STRPU_14106
OG0005016	SACKO_08395	STRPU_06898, STRPU_06921, STRPU_06306, STRPU_06262, STRPU_06504
OG0005017	SACKO_02920	STRPU_23238
OG0005037	SACKO_04951	STRPU_25582
OG0005038	SACKO_27543	STRPU_22415
OG0005040	SACKO_25212	STRPU_17431
OG0005041	SACKO_04978	STRPU_02644, STRPU_16167
