Orthogroup	SACKO_ok	AMPFI_ok
OG0004231	SACKO_01862	AMPFI_24209
OG0004232	SACKO_13258	AMPFI_18466
OG0004233	SACKO_09478	AMPFI_05856
OG0004234	SACKO_00881	AMPFI_16563
OG0004235	SACKO_17332	AMPFI_18111
OG0004236	SACKO_11379	AMPFI_18952
OG0004237	SACKO_33563	AMPFI_10494
OG0004238	SACKO_11304	AMPFI_17804, AMPFI_21342, AMPFI_25643
OG0004239	SACKO_08658	AMPFI_05780
OG0004240	SACKO_03705	AMPFI_18787
OG0004241	SACKO_05087	AMPFI_24897
OG0004243	SACKO_21841	AMPFI_10050
OG0004244	SACKO_10773	AMPFI_25390
OG0004245	SACKO_12744	AMPFI_14565
OG0004246	SACKO_10191	AMPFI_08562
OG0004247	SACKO_29414	AMPFI_09617
OG0004248	SACKO_26657	AMPFI_06429
OG0004249	SACKO_09516	AMPFI_13244
OG0004250	SACKO_07268	AMPFI_12407
OG0004251	SACKO_02877	AMPFI_12152, AMPFI_09987
OG0004252	SACKO_16333	AMPFI_09692
OG0004253	SACKO_02192	AMPFI_11137
OG0004254	SACKO_18552	AMPFI_23528
OG0004255	SACKO_09554	AMPFI_05607
OG0004257	SACKO_10226	AMPFI_12483
OG0004258	SACKO_16352, SACKO_16395	AMPFI_04576
OG0004259	SACKO_29831	AMPFI_05436
OG0004260	SACKO_31028	AMPFI_03269
OG0004261	SACKO_29025	AMPFI_09942
OG0004262	SACKO_23794	AMPFI_15895
OG0004267	SACKO_29345	AMPFI_03672
OG0004268	SACKO_32110	AMPFI_19077
OG0004269	SACKO_21474	AMPFI_19802
OG0004269	SACKO_02690	AMPFI_02131
OG0004270	SACKO_15850	AMPFI_22607
OG0004270	SACKO_15844	AMPFI_03154
OG0004271	SACKO_21341, SACKO_01124	AMPFI_00357
OG0004272	SACKO_21689	AMPFI_21675
OG0004272	SACKO_12140	AMPFI_03190
OG0004273	SACKO_09932	AMPFI_20320, AMPFI_02222
OG0004274	SACKO_28578	AMPFI_14696
OG0004275	SACKO_12868	AMPFI_10196
OG0004276	SACKO_08172	AMPFI_07190
OG0004278	SACKO_21185	AMPFI_00741
OG0004279	SACKO_27575	AMPFI_20800
OG0004280	SACKO_28223	AMPFI_08532
OG0004281	SACKO_13549	AMPFI_08580, AMPFI_21877
OG0004282	SACKO_29038	AMPFI_03603
OG0004283	SACKO_08259	AMPFI_22058
OG0004284	SACKO_19468, SACKO_24083	AMPFI_07793
OG0004285	SACKO_03384	AMPFI_05686
OG0004286	SACKO_12883	AMPFI_11804, AMPFI_11033
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	AMPFI_12843
OG0004289	SACKO_32406	AMPFI_15989
OG0004290	SACKO_28264	AMPFI_20931
OG0004293	SACKO_20681	AMPFI_08651
OG0004294	SACKO_18046	AMPFI_25254
OG0004295	SACKO_04249	AMPFI_09939
OG0004296	SACKO_21380	AMPFI_17160
OG0004297	SACKO_28535	AMPFI_04000
OG0004298	SACKO_30591	AMPFI_01036
OG0004299	SACKO_30101	AMPFI_10108
OG0004300	SACKO_30810	AMPFI_20207
OG0004301	SACKO_20227	AMPFI_21938
OG0004302	SACKO_18458, SACKO_18457	AMPFI_16467
OG0004303	SACKO_26532	AMPFI_18613
OG0004305	SACKO_12408	AMPFI_12729
OG0004306	SACKO_26978	AMPFI_17375
OG0004307	SACKO_33572	AMPFI_10120
OG0004308	SACKO_01785	AMPFI_06434
OG0004309	SACKO_30754	AMPFI_07893
OG0004310	SACKO_10532	AMPFI_01502
OG0004311	SACKO_24270, SACKO_04511	AMPFI_19446
OG0004312	SACKO_10930	AMPFI_14477
OG0004314	SACKO_11572	AMPFI_17299
OG0004315	SACKO_16588	AMPFI_11714
OG0004316	SACKO_28186	AMPFI_06233
OG0004318	SACKO_28220, SACKO_04809	AMPFI_00829
OG0004318	SACKO_24911	AMPFI_01602, AMPFI_21243
OG0004319	SACKO_05877	AMPFI_07860
OG0004321	SACKO_28159, SACKO_28167	AMPFI_03701
OG0004322	SACKO_28915	AMPFI_05719
OG0004324	SACKO_12104, SACKO_08113	AMPFI_13538
OG0004327	SACKO_30605	AMPFI_15196
OG0004328	SACKO_23143	AMPFI_06204
OG0004329	SACKO_25792, SACKO_09106	AMPFI_18366
OG0004330	SACKO_07866	AMPFI_04638
OG0004331	SACKO_06087	AMPFI_13825
OG0004332	SACKO_02982	AMPFI_12419
OG0004333	SACKO_09526	AMPFI_16945, AMPFI_02290, AMPFI_02368
OG0004334	SACKO_08631	AMPFI_04344
OG0004335	SACKO_30625	AMPFI_01647
OG0004337	SACKO_10301	AMPFI_08351
OG0004338	SACKO_24216	AMPFI_03726
OG0004340	SACKO_20649, SACKO_24906	AMPFI_07748
OG0004341	SACKO_28627	AMPFI_12804
OG0004342	SACKO_01335	AMPFI_25181, AMPFI_12541, AMPFI_02766
OG0004343	SACKO_03414, SACKO_21071	AMPFI_14022
OG0004344	SACKO_02938	AMPFI_24893
OG0004345	SACKO_24990	AMPFI_12564
OG0004346	SACKO_12882	AMPFI_12405
OG0004348	SACKO_00059	AMPFI_02439
OG0004350	SACKO_33866	AMPFI_18421
OG0004351	SACKO_14866	AMPFI_20164
OG0004352	SACKO_10946	AMPFI_25758
OG0004353	SACKO_09595	AMPFI_13654
OG0004354	SACKO_06263, SACKO_06268, SACKO_30750	AMPFI_11067
OG0004355	SACKO_23242	AMPFI_09199
OG0004357	SACKO_30143	AMPFI_08395
OG0004358	SACKO_23737	AMPFI_22150
OG0004359	SACKO_07960	AMPFI_05530
OG0004360	SACKO_13028	AMPFI_14833
OG0004361	SACKO_16141	AMPFI_04236
OG0004362	SACKO_08638	AMPFI_09867
OG0004363	SACKO_02013	AMPFI_10669
OG0004364	SACKO_23778	AMPFI_11780
OG0004365	SACKO_23975	AMPFI_18925
OG0004366	SACKO_02101, SACKO_28270	AMPFI_11770
OG0004366	SACKO_28259	AMPFI_21975
OG0004367	SACKO_33429	AMPFI_16806
OG0004368	SACKO_03972	AMPFI_05539
OG0004369	SACKO_34043, SACKO_22812	AMPFI_22531
OG0004370	SACKO_26120	AMPFI_05169
OG0004373	SACKO_02913	AMPFI_02861
OG0004374	SACKO_27657, SACKO_05442	AMPFI_07980
OG0004375	SACKO_01917	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176
OG0004376	SACKO_04476	AMPFI_15019
OG0004377	SACKO_04189	AMPFI_03913
OG0004378	SACKO_21719	AMPFI_09387
OG0004379	SACKO_04588	AMPFI_07942
OG0004380	SACKO_08279	AMPFI_00883
OG0004381	SACKO_23417	AMPFI_23751
OG0004382	SACKO_16501	AMPFI_13422
OG0004383	SACKO_04003	AMPFI_10019, AMPFI_10486
OG0004384	SACKO_31481	AMPFI_21506
OG0004385	SACKO_28528	AMPFI_24477
OG0004386	SACKO_04366	AMPFI_10062
OG0004387	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993	AMPFI_18101
OG0004389	SACKO_09781	AMPFI_08344
OG0004390	SACKO_17506	AMPFI_17295
OG0004392	SACKO_01326	AMPFI_24108
OG0004393	SACKO_03731	AMPFI_06040
OG0004394	SACKO_06802	AMPFI_13243
OG0004395	SACKO_29824, SACKO_29818	AMPFI_20914
OG0004396	SACKO_09175	AMPFI_14937
OG0004397	SACKO_00175	AMPFI_03263
OG0004399	SACKO_01145	AMPFI_06098
OG0004400	SACKO_18353	AMPFI_13995
OG0004401	SACKO_22723	AMPFI_12672
OG0004402	SACKO_31687	AMPFI_15887
OG0004403	SACKO_17078	AMPFI_14279
OG0004404	SACKO_09881	AMPFI_14466
OG0004405	SACKO_17613, SACKO_28559	AMPFI_14300
OG0004406	SACKO_12007	AMPFI_11302
OG0004407	SACKO_16287	AMPFI_09013
OG0004408	SACKO_22114	AMPFI_05190
OG0004409	SACKO_33175	AMPFI_00146
OG0004413	SACKO_24559	AMPFI_25865
OG0004414	SACKO_05191	AMPFI_19124
OG0004415	SACKO_30317	AMPFI_04130
OG0004417	SACKO_27616	AMPFI_06225
OG0004418	SACKO_31965	AMPFI_07133
OG0004419	SACKO_30193	AMPFI_07957
OG0004420	SACKO_00861	AMPFI_10754
OG0004421	SACKO_23605	AMPFI_12127
OG0004422	SACKO_09183	AMPFI_13563
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	AMPFI_14942
OG0004424	SACKO_10837	AMPFI_17270
OG0004425	SACKO_07906	AMPFI_21164
OG0004426	SACKO_09068	AMPFI_21633
OG0004427	SACKO_00878	AMPFI_22834
OG0004457	SACKO_27870	AMPFI_05287
OG0004459	SACKO_07787	AMPFI_11564
OG0004460	SACKO_19002	AMPFI_25193
OG0004461	SACKO_15418	AMPFI_19555
OG0004462	SACKO_05077	AMPFI_08624
OG0004463	SACKO_04376	AMPFI_12899
OG0004465	SACKO_18438	AMPFI_23112, AMPFI_12347
OG0004467	SACKO_04860, SACKO_19896	AMPFI_21984
OG0004468	SACKO_33156	AMPFI_16351
OG0004471	SACKO_07695	AMPFI_00393
OG0004472	SACKO_27165	AMPFI_11440
OG0004475	SACKO_00480	AMPFI_18546
OG0004476	SACKO_14576	AMPFI_14753
OG0004478	SACKO_16158	AMPFI_03975
OG0004479	SACKO_15668	AMPFI_09403
OG0004483	SACKO_15376	AMPFI_19423, AMPFI_14818
OG0004484	SACKO_24669, SACKO_24665	AMPFI_19765
OG0004485	SACKO_32612	AMPFI_06466
OG0004486	SACKO_13395	AMPFI_08587
OG0004487	SACKO_04088	AMPFI_05702
OG0004488	SACKO_11836	AMPFI_01993
OG0004489	SACKO_11062	AMPFI_09296, AMPFI_09295
OG0004490	SACKO_01568	AMPFI_22429
OG0004491	SACKO_33872	AMPFI_00328
OG0004491	SACKO_33881	AMPFI_00308, AMPFI_15346
OG0004492	SACKO_04355	AMPFI_09360
OG0004493	SACKO_04749	AMPFI_05970
OG0004494	SACKO_24457	AMPFI_05453
OG0004495	SACKO_09341	AMPFI_07695
OG0004496	SACKO_26743	AMPFI_03101
OG0004497	SACKO_26844	AMPFI_22097
OG0004497	SACKO_04030	AMPFI_00339, AMPFI_25044
OG0004498	SACKO_29609	AMPFI_06947
OG0004499	SACKO_14890	AMPFI_03990
OG0004500	SACKO_18016	AMPFI_13920
OG0004501	SACKO_05302	AMPFI_09291
OG0004502	SACKO_04915, SACKO_16253	AMPFI_03587
OG0004504	SACKO_10288	AMPFI_16480
OG0004505	SACKO_07933	AMPFI_08535
OG0004506	SACKO_22735	AMPFI_12628, AMPFI_09386
OG0004507	SACKO_01169, SACKO_28863, SACKO_01183	AMPFI_07072
OG0004508	SACKO_00949	AMPFI_25941
OG0004509	SACKO_04702	AMPFI_09182
OG0004510	SACKO_10418	AMPFI_09345
OG0004511	SACKO_11442	AMPFI_07637
OG0004512	SACKO_32401	AMPFI_11410
OG0004513	SACKO_34197	AMPFI_09034
OG0004514	SACKO_08578	AMPFI_09041
OG0004515	SACKO_10522	AMPFI_01381
OG0004517	SACKO_28631	AMPFI_15751
OG0004518	SACKO_14581	AMPFI_09048
OG0004519	SACKO_01174	AMPFI_04665
OG0004520	SACKO_26274	AMPFI_06584
OG0004522	SACKO_16466	AMPFI_18039
OG0004523	SACKO_04848	AMPFI_08056
OG0004525	SACKO_19797	AMPFI_07588
OG0004526	SACKO_10282	AMPFI_10087
OG0004527	SACKO_27212, SACKO_27206	AMPFI_10883
OG0004528	SACKO_22051	AMPFI_01925
OG0004529	SACKO_19291	AMPFI_09696
OG0004530	SACKO_20418	AMPFI_12855
OG0004531	SACKO_23166	AMPFI_11383
OG0004532	SACKO_28637	AMPFI_16151
OG0004533	SACKO_17772	AMPFI_22456
OG0004534	SACKO_19903, SACKO_12762	AMPFI_18106, AMPFI_00646
OG0004535	SACKO_03150	AMPFI_22124
OG0004536	SACKO_21274	AMPFI_05319
OG0004537	SACKO_21349	AMPFI_02558
OG0004540	SACKO_30901	AMPFI_19729
OG0004541	SACKO_15485, SACKO_17639	AMPFI_15230
OG0004542	SACKO_06292	AMPFI_08760
OG0004543	SACKO_11922	AMPFI_14671
OG0004544	SACKO_31438	AMPFI_08264
OG0004545	SACKO_15736	AMPFI_16865
OG0004546	SACKO_28524	AMPFI_07412
OG0004548	SACKO_03951	AMPFI_12848
OG0004549	SACKO_23349	AMPFI_12117
OG0004550	SACKO_19164	AMPFI_09808
OG0004552	SACKO_08469	AMPFI_12028
OG0004553	SACKO_03082	AMPFI_10799
OG0004554	SACKO_00814	AMPFI_11889
OG0004555	SACKO_29011	AMPFI_09909
OG0004556	SACKO_18821	AMPFI_07468
OG0004558	SACKO_28349	AMPFI_12132
OG0004559	SACKO_28715	AMPFI_05855
OG0004560	SACKO_28894	AMPFI_08766, AMPFI_25022
OG0004561	SACKO_33874	AMPFI_23817
OG0004563	SACKO_33905	AMPFI_02876
OG0004564	SACKO_09067	AMPFI_15864
OG0004565	SACKO_02187	AMPFI_12894
OG0004566	SACKO_17991	AMPFI_06008
OG0004567	SACKO_07155, SACKO_28403	AMPFI_25564
OG0004568	SACKO_03130	AMPFI_08069
OG0004569	SACKO_07551	AMPFI_06989
OG0004570	SACKO_12970, SACKO_07861	AMPFI_18640
OG0004571	SACKO_31573	AMPFI_12508
OG0004572	SACKO_18957	AMPFI_02363
OG0004572	SACKO_18974	AMPFI_14593
OG0004573	SACKO_18454	AMPFI_12921
OG0004574	SACKO_19725	AMPFI_03207
OG0004575	SACKO_28113	AMPFI_11192
OG0004576	SACKO_30468	AMPFI_18731
OG0004577	SACKO_15685	AMPFI_07656
OG0004578	SACKO_25847	AMPFI_07486
OG0004579	SACKO_17206	AMPFI_25677
OG0004580	SACKO_29417	AMPFI_24353
OG0004581	SACKO_30000	AMPFI_12919
OG0004582	SACKO_20979, SACKO_20988	AMPFI_07633
OG0004583	SACKO_05163	AMPFI_16407
OG0004584	SACKO_03076	AMPFI_09000
OG0004585	SACKO_13522	AMPFI_13089
OG0004587	SACKO_11225	AMPFI_23364
OG0004587	SACKO_20399	AMPFI_10457
OG0004588	SACKO_20226	AMPFI_06362
OG0004589	SACKO_24508	AMPFI_18880
OG0004590	SACKO_24523	AMPFI_08462
OG0004591	SACKO_10632	AMPFI_15332
OG0004591	SACKO_00006	AMPFI_13076
OG0004592	SACKO_20946	AMPFI_06517
OG0004593	SACKO_12736	AMPFI_22728
OG0004594	SACKO_05883	AMPFI_13047
OG0004595	SACKO_23859	AMPFI_16519
OG0004596	SACKO_28471	AMPFI_07402
OG0004597	SACKO_09052	AMPFI_21018
OG0004599	SACKO_10527	AMPFI_24936
OG0004601	SACKO_07622, SACKO_21914	AMPFI_06159
OG0004602	SACKO_33314	AMPFI_04968
OG0004603	SACKO_02772	AMPFI_00218
OG0004605	SACKO_24891	AMPFI_03873
OG0004606	SACKO_29308	AMPFI_09369
OG0004608	SACKO_06096	AMPFI_23131
OG0004609	SACKO_02975	AMPFI_07011
OG0004610	SACKO_21418	AMPFI_23354
OG0004611	SACKO_19720	AMPFI_02638, AMPFI_14900
OG0004612	SACKO_29135	AMPFI_06798
OG0004613	SACKO_19929, SACKO_19918	AMPFI_14336
OG0004614	SACKO_06287	AMPFI_01955
OG0004615	SACKO_28291	AMPFI_25915, AMPFI_22837
OG0004616	SACKO_18631	AMPFI_24754
OG0004617	SACKO_32229	AMPFI_09144
OG0004618	SACKO_04320	AMPFI_15210, AMPFI_15211
OG0004619	SACKO_13215	AMPFI_01685
OG0004620	SACKO_19040	AMPFI_00400
OG0004621	SACKO_14185	AMPFI_06893
OG0004622	SACKO_09412	AMPFI_16727
OG0004623	SACKO_12927, SACKO_20389	AMPFI_22400
OG0004625	SACKO_24501	AMPFI_24418
OG0004625	SACKO_24514	AMPFI_01520
OG0004626	SACKO_32091	AMPFI_11099
OG0004627	SACKO_04597	AMPFI_12291
OG0004628	SACKO_04292	AMPFI_05837
OG0004629	SACKO_21350	AMPFI_13756
OG0004631	SACKO_01707, SACKO_23017	AMPFI_06399
OG0004632	SACKO_18527	AMPFI_12681
OG0004633	SACKO_12575	AMPFI_16969
OG0004634	SACKO_31100	AMPFI_11161
OG0004635	SACKO_11047	AMPFI_08678
OG0004636	SACKO_13805	AMPFI_16521, AMPFI_00819, AMPFI_21964
OG0004637	SACKO_21062, SACKO_21063	AMPFI_14539
OG0004638	SACKO_13654	AMPFI_00853
OG0004639	SACKO_03968	AMPFI_11319
OG0004640	SACKO_00552	AMPFI_00746
OG0004641	SACKO_18334	AMPFI_00011
OG0004642	SACKO_25061	AMPFI_02074
OG0004643	SACKO_25343	AMPFI_18899
OG0004644	SACKO_07275	AMPFI_15338
OG0004645	SACKO_01906	AMPFI_23655
OG0004646	SACKO_21323	AMPFI_07710
OG0004647	SACKO_11839	AMPFI_08211
OG0004648	SACKO_17990	AMPFI_19599
OG0004649	SACKO_18305	AMPFI_17558
OG0004651	SACKO_04435	AMPFI_25330
OG0004652	SACKO_08505	AMPFI_15198
OG0004654	SACKO_14273	AMPFI_15662
OG0004655	SACKO_08288	AMPFI_07555
OG0004656	SACKO_08515	AMPFI_18886
OG0004656	SACKO_08512	AMPFI_14771
OG0004657	SACKO_26287, SACKO_21555	AMPFI_11594
OG0004658	SACKO_03635	AMPFI_10523
OG0004659	SACKO_29850	AMPFI_00122, AMPFI_24972
OG0004660	SACKO_08980	AMPFI_11809
OG0004661	SACKO_21871, SACKO_15533	AMPFI_11308, AMPFI_23656
OG0004662	SACKO_07270	AMPFI_22692
OG0004663	SACKO_18226	AMPFI_06374
OG0004664	SACKO_08400	AMPFI_09717
OG0004665	SACKO_02665	AMPFI_01944, AMPFI_21039, AMPFI_22602, AMPFI_00259
OG0004666	SACKO_26861	AMPFI_11616
OG0004667	SACKO_11659	AMPFI_09564
OG0004668	SACKO_01265	AMPFI_02377
OG0004669	SACKO_26889	AMPFI_05954
OG0004670	SACKO_30167	AMPFI_24511
OG0004671	SACKO_31183	AMPFI_20913, AMPFI_05739
OG0004672	SACKO_20480	AMPFI_03359
OG0004673	SACKO_00641	AMPFI_15351
OG0004674	SACKO_20254	AMPFI_07603
OG0004675	SACKO_13667	AMPFI_03184
OG0004676	SACKO_05823	AMPFI_12971
OG0004677	SACKO_09059	AMPFI_05730
OG0004679	SACKO_18272	AMPFI_00361
OG0004681	SACKO_07118	AMPFI_18210
OG0004682	SACKO_09594	AMPFI_13322
OG0004683	SACKO_31594	AMPFI_13090
OG0004685	SACKO_33019	AMPFI_00210
OG0004686	SACKO_22926	AMPFI_07335
OG0004687	SACKO_17225	AMPFI_00174
OG0004691	SACKO_19375	AMPFI_01160
OG0004694	SACKO_13843	AMPFI_20042
OG0004695	SACKO_26984	AMPFI_16067
OG0004696	SACKO_28164	AMPFI_05610
OG0004697	SACKO_14387	AMPFI_06656
OG0004698	SACKO_22073	AMPFI_06996
OG0004699	SACKO_15038	AMPFI_08943
OG0004700	SACKO_10009	AMPFI_08984
OG0004702	SACKO_27095	AMPFI_11335
OG0004703	SACKO_15066	AMPFI_11441
OG0004704	SACKO_27602	AMPFI_12602
OG0004705	SACKO_01372	AMPFI_13411
OG0004706	SACKO_18520	AMPFI_14171
OG0004707	SACKO_12969	AMPFI_17110
OG0004708	SACKO_03775	AMPFI_25265
OG0004709	SACKO_01308	AMPFI_20143
OG0004710	SACKO_19030	AMPFI_21960
OG0004711	SACKO_20599	AMPFI_22007
OG0004728	SACKO_04940	AMPFI_04640
OG0004729	SACKO_09834	AMPFI_10812
OG0004730	SACKO_16531	AMPFI_05571
OG0004731	SACKO_13749, SACKO_23582	AMPFI_11718
OG0004732	SACKO_25624, SACKO_15851	AMPFI_18249
OG0004733	SACKO_01861	AMPFI_22957, AMPFI_11858
OG0004735	SACKO_12686	AMPFI_25124
OG0004736	SACKO_14542	AMPFI_11087
OG0004738	SACKO_22069	AMPFI_07087
OG0004739	SACKO_09731	AMPFI_08184
OG0004742	SACKO_07476, SACKO_07445, SACKO_04184	AMPFI_03092, AMPFI_16024
OG0004744	SACKO_02238	AMPFI_19272
OG0004744	SACKO_15476	AMPFI_14663
OG0004746	SACKO_32247	AMPFI_19674, AMPFI_18690, AMPFI_16917
OG0004747	SACKO_23321	AMPFI_10895
OG0004748	SACKO_32597	AMPFI_16408
OG0004749	SACKO_00284	AMPFI_15286
OG0004750	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501	AMPFI_10971, AMPFI_20422
OG0004752	SACKO_03624, SACKO_07505	AMPFI_22656
OG0004753	SACKO_12573, SACKO_03985	AMPFI_08914
OG0004754	SACKO_22726	AMPFI_15484
OG0004755	SACKO_27183	AMPFI_08870
OG0004756	SACKO_18350	AMPFI_06143
OG0004757	SACKO_18246	AMPFI_11259
OG0004758	SACKO_13396	AMPFI_16926
OG0004759	SACKO_34003	AMPFI_10483
OG0004760	SACKO_05577	AMPFI_18701, AMPFI_11919
OG0004761	SACKO_27689	AMPFI_00468, AMPFI_03402
OG0004762	SACKO_29409	AMPFI_12646
OG0004763	SACKO_12232	AMPFI_06171
OG0004764	SACKO_20994	AMPFI_10963
OG0004765	SACKO_07355	AMPFI_16840
OG0004766	SACKO_32276	AMPFI_10947
OG0004767	SACKO_33918	AMPFI_03725
OG0004768	SACKO_30578	AMPFI_02297
OG0004769	SACKO_32280	AMPFI_12928
OG0004770	SACKO_04206	AMPFI_09864
OG0004771	SACKO_13241	AMPFI_21816
OG0004771	SACKO_23350	AMPFI_03956, AMPFI_24380
OG0004774	SACKO_28719	AMPFI_17254
OG0004775	SACKO_01388	AMPFI_08271
OG0004776	SACKO_29740	AMPFI_06080
OG0004777	SACKO_28902	AMPFI_15904
OG0004779	SACKO_00055	AMPFI_05691
OG0004781	SACKO_09515	AMPFI_00874
OG0004782	SACKO_16563	AMPFI_19692, AMPFI_12306
OG0004783	SACKO_02106	AMPFI_11121
OG0004784	SACKO_30267	AMPFI_12120
OG0004785	SACKO_00636, SACKO_06901	AMPFI_04729
OG0004786	SACKO_02680	AMPFI_14608
OG0004787	SACKO_25599	AMPFI_11451
OG0004788	SACKO_02726	AMPFI_04021
OG0004789	SACKO_25428	AMPFI_21163
OG0004790	SACKO_00724	AMPFI_12637
OG0004791	SACKO_32615	AMPFI_10450
OG0004792	SACKO_07545	AMPFI_23180
OG0004793	SACKO_30281	AMPFI_02788
OG0004794	SACKO_26985	AMPFI_07779
OG0004795	SACKO_06033	AMPFI_14570
OG0004796	SACKO_28000	AMPFI_00112
OG0004797	SACKO_30159	AMPFI_08354
OG0004798	SACKO_23251	AMPFI_21019
OG0004800	SACKO_17215	AMPFI_13583
OG0004801	SACKO_21746, SACKO_21766	AMPFI_05782
OG0004802	SACKO_30785, SACKO_30769	AMPFI_22430
OG0004803	SACKO_18320	AMPFI_16240
OG0004804	SACKO_24898	AMPFI_11776
OG0004805	SACKO_04571	AMPFI_10996
OG0004806	SACKO_18071	AMPFI_21112
OG0004807	SACKO_18427	AMPFI_01734
OG0004808	SACKO_18435, SACKO_18430	AMPFI_18270
OG0004809	SACKO_02555	AMPFI_01159
OG0004810	SACKO_28871	AMPFI_07979
OG0004811	SACKO_16566	AMPFI_12149
OG0004812	SACKO_11797	AMPFI_15106
OG0004813	SACKO_25285	AMPFI_11409
OG0004814	SACKO_05533	AMPFI_09238
OG0004815	SACKO_24787, SACKO_15015	AMPFI_03206
OG0004816	SACKO_16835	AMPFI_05512
OG0004817	SACKO_27076	AMPFI_04912
OG0004818	SACKO_10053	AMPFI_00367
OG0004819	SACKO_33075	AMPFI_18033
OG0004820	SACKO_14775	AMPFI_10350
OG0004822	SACKO_24997	AMPFI_10239
OG0004823	SACKO_22697	AMPFI_10528
OG0004825	SACKO_28529, SACKO_28534	AMPFI_09412
OG0004826	SACKO_17053	AMPFI_16801
OG0004827	SACKO_15453	AMPFI_07773, AMPFI_07702
OG0004828	SACKO_05844	AMPFI_05734
OG0004829	SACKO_15716	AMPFI_14364
OG0004830	SACKO_13994	AMPFI_14688
OG0004831	SACKO_18927	AMPFI_23688
OG0004832	SACKO_04801	AMPFI_13436
OG0004833	SACKO_29882	AMPFI_15371
OG0004834	SACKO_08421	AMPFI_06390
OG0004835	SACKO_20126	AMPFI_18648
OG0004836	SACKO_21978	AMPFI_09314
OG0004837	SACKO_25482	AMPFI_07200
OG0004838	SACKO_16462	AMPFI_00523
OG0004839	SACKO_05609	AMPFI_22867
OG0004840	SACKO_08213	AMPFI_15455
OG0004841	SACKO_05357	AMPFI_04987
OG0004842	SACKO_17281	AMPFI_12464
OG0004843	SACKO_19951	AMPFI_05999
OG0004844	SACKO_06155	AMPFI_06737
OG0004845	SACKO_24565	AMPFI_23989
OG0004846	SACKO_15541	AMPFI_05670
OG0004847	SACKO_08443	AMPFI_24455
OG0004848	SACKO_08317	AMPFI_04293
OG0004849	SACKO_34056	AMPFI_05494
OG0004850	SACKO_19920	AMPFI_12227
OG0004852	SACKO_22804	AMPFI_02203, AMPFI_02204
OG0004854	SACKO_31690, SACKO_23267	AMPFI_09220
OG0004855	SACKO_12999	AMPFI_05138
OG0004856	SACKO_25100	AMPFI_08133
OG0004857	SACKO_06928	AMPFI_24333
OG0004858	SACKO_31252	AMPFI_04485
OG0004859	SACKO_12912	AMPFI_07001
OG0004860	SACKO_23197	AMPFI_21186
OG0004861	SACKO_31486	AMPFI_14242
OG0004862	SACKO_15048	AMPFI_07100
OG0004864	SACKO_13348	AMPFI_12101
OG0004865	SACKO_05396	AMPFI_20573, AMPFI_25525
OG0004866	SACKO_11461	AMPFI_18789
OG0004867	SACKO_19386	AMPFI_06982, AMPFI_08324
OG0004868	SACKO_11968	AMPFI_16937
OG0004869	SACKO_27257	AMPFI_06152
OG0004870	SACKO_13255	AMPFI_12026
OG0004871	SACKO_20229	AMPFI_25922
OG0004872	SACKO_19656	AMPFI_13216, AMPFI_13215, AMPFI_20529
OG0004873	SACKO_22337	AMPFI_06741
OG0004874	SACKO_11278	AMPFI_25899
OG0004874	SACKO_24722	AMPFI_06148
OG0004880	SACKO_24904	AMPFI_19336
OG0004881	SACKO_05511	AMPFI_17196
OG0004882	SACKO_28479, SACKO_08173	AMPFI_23979
OG0004883	SACKO_22025	AMPFI_02640
OG0004884	SACKO_25723	AMPFI_23984
OG0004885	SACKO_33654	AMPFI_10375
OG0004886	SACKO_23358	AMPFI_08413
OG0004887	SACKO_01697	AMPFI_11151
OG0004888	SACKO_33388	AMPFI_13557
OG0004889	SACKO_25834	AMPFI_09646
OG0004890	SACKO_04382, SACKO_03288	AMPFI_15395
OG0004891	SACKO_14234	AMPFI_02413
OG0004892	SACKO_28951	AMPFI_12844
OG0004894	SACKO_15197	AMPFI_11572
OG0004895	SACKO_33159	AMPFI_08926, AMPFI_19888
OG0004896	SACKO_22567	AMPFI_11433
OG0004897	SACKO_02250	AMPFI_08573
OG0004898	SACKO_02481	AMPFI_22671
OG0004899	SACKO_14461	AMPFI_11063
OG0004900	SACKO_08566	AMPFI_10899
OG0004901	SACKO_16831	AMPFI_17441
OG0004902	SACKO_09081	AMPFI_05534
OG0004903	SACKO_16168	AMPFI_10441
OG0004904	SACKO_30644	AMPFI_19035
OG0004906	SACKO_27225	AMPFI_19154
OG0004907	SACKO_12356	AMPFI_04014
OG0004908	SACKO_14213	AMPFI_03218
OG0004909	SACKO_22753	AMPFI_14681
OG0004910	SACKO_09282	AMPFI_18874
OG0004911	SACKO_20391	AMPFI_05698
OG0004913	SACKO_17822	AMPFI_25699
OG0004914	SACKO_04546	AMPFI_08609
OG0004915	SACKO_20121	AMPFI_25633
OG0004916	SACKO_27282	AMPFI_25317, AMPFI_20270
OG0004917	SACKO_11578, SACKO_25292	AMPFI_25966
OG0004919	SACKO_29402	AMPFI_22764
OG0004920	SACKO_07141	AMPFI_11223
OG0004921	SACKO_04102, SACKO_33208	AMPFI_09394
