Orthogroup	SACKO_ok	DROME
OG0002891	SACKO_25660	DROME12152
OG0002892	SACKO_25315	DROME18981
OG0002894	SACKO_02334	DROME07096, DROME07097
OG0002895	SACKO_07081	DROME16391, DROME16390
OG0002896	SACKO_21159	DROME00179, DROME00180
OG0002897	SACKO_11527	DROME08372
OG0002898	SACKO_12347, SACKO_11652, SACKO_11662	DROME21521
OG0002899	SACKO_20293	DROME09113
OG0002900	SACKO_11843	DROME06374
OG0002902	SACKO_31560	DROME12234, DROME12235
OG0002905	SACKO_05520	DROME02163, DROME02164
OG0002906	SACKO_11930, SACKO_11931	DROME12553, DROME12554
OG0002907	SACKO_16536	DROME00536, DROME00537, DROME00535
OG0002908	SACKO_11145	DROME10191, DROME10190
OG0002909	SACKO_23664	DROME00512
OG0002910	SACKO_29263	DROME07768
OG0002911	SACKO_07058	DROME01531, DROME01532, DROME01530
OG0002912	SACKO_26709, SACKO_25820, SACKO_25821	DROME03365, DROME03361, DROME03364
OG0002914	SACKO_22358	DROME16791, DROME16792, DROME16793
OG0002915	SACKO_04947	DROME05142, DROME05144, DROME05146, DROME05143, DROME05145, DROME05147
OG0002916	SACKO_29255	DROME03083
OG0002917	SACKO_26409	DROME13023, DROME13021, DROME13019, DROME13018, DROME13015, DROME13020, DROME13017, DROME13022, DROME13016
OG0002921	SACKO_33268	DROME20904, DROME20903
OG0002922	SACKO_17100	DROME13161
OG0002924	SACKO_13053	DROME15371
OG0002925	SACKO_11448	DROME09078, DROME09077, DROME18817, DROME18816
OG0002926	SACKO_00854	DROME01891
OG0002927	SACKO_16689	DROME09412, DROME09413
OG0002944	SACKO_29103	DROME18576
OG0002945	SACKO_10023	DROME02620
OG0002948	SACKO_14209	DROME05969, DROME05968, DROME05967, DROME05966
OG0002949	SACKO_05711	DROME10411
OG0002952	SACKO_25112	DROME10856, DROME10855, DROME10853, DROME10854
OG0002953	SACKO_25506	DROME06983, DROME06984
OG0002954	SACKO_31927, SACKO_03834	DROME12606, DROME12607
OG0002955	SACKO_05650	DROME16794
OG0002956	SACKO_00857	DROME13931, DROME13930, DROME13929
OG0002957	SACKO_29770	DROME15903, DROME15902
OG0002958	SACKO_20348	DROME12415
OG0002958	SACKO_32631	DROME15817, DROME15819, DROME15818
OG0002959	SACKO_03836	DROME21736
OG0002960	SACKO_10276	DROME20297, DROME20296, DROME20294, DROME20295, DROME20293
OG0002962	SACKO_02237	DROME20600
OG0002964	SACKO_22385	DROME17991, DROME17992, DROME17989, DROME17985, DROME17987, DROME17984, DROME17988, DROME17990, DROME17986
OG0002966	SACKO_04692	DROME20414, DROME20412, DROME20411, DROME20415, DROME20410, DROME20413
OG0002967	SACKO_11046	DROME18521, DROME18520
OG0002968	SACKO_17591	DROME10921
OG0002968	SACKO_06975	DROME05214
OG0002969	SACKO_02667	DROME04084, DROME04085
OG0002973	SACKO_14102	DROME19229, DROME19228
OG0002974	SACKO_29031	DROME01465
OG0002975	SACKO_32400	DROME00051, DROME00050
OG0002976	SACKO_31461	DROME16320, DROME20322, DROME20323
OG0002977	SACKO_20192	DROME10042, DROME10040, DROME10039, DROME10038, DROME10036, DROME10037, DROME10041, DROME10043
OG0002978	SACKO_17957	DROME09324, DROME11790
OG0002979	SACKO_20128	DROME15607
OG0002982	SACKO_13358	DROME07294, DROME07292, DROME07295, DROME07293
OG0002983	SACKO_27335	DROME12376
OG0002984	SACKO_19745	DROME11997
OG0002985	SACKO_30570	DROME08067, DROME08066, DROME08064, DROME08065, DROME08063
OG0002987	SACKO_24109	DROME13970, DROME13977
OG0002990	SACKO_28950	DROME12949, DROME12950
OG0002991	SACKO_16196	DROME05520, DROME05522, DROME05521
OG0002992	SACKO_30998	DROME16899, DROME16900
OG0002994	SACKO_15129	DROME07777, DROME07776
OG0002997	SACKO_03884	DROME02903
OG0002998	SACKO_08408	DROME04901, DROME04900, DROME04899
OG0003001	SACKO_02123	DROME12222
OG0003004	SACKO_15243, SACKO_08904	DROME09624, DROME09625, DROME12361, DROME12362, DROME10708
OG0003005	SACKO_09366	DROME19774
OG0003006	SACKO_09983	DROME00129
OG0003008	SACKO_14283	DROME10417, DROME10419, DROME10418
OG0003010	SACKO_04866, SACKO_33454	DROME09942, DROME21676, DROME21680, DROME21679, DROME21678, DROME21677
OG0003011	SACKO_09511	DROME17655, DROME17656
OG0003012	SACKO_26048	DROME16686
OG0003014	SACKO_30554	DROME20620
OG0003016	SACKO_10325, SACKO_10324	DROME06109, DROME04760
OG0003017	SACKO_30528, SACKO_28070	DROME03993, DROME03994
OG0003018	SACKO_21884, SACKO_15715	DROME01985
OG0003019	SACKO_29411	DROME14436
OG0003021	SACKO_12395	DROME11191
OG0003022	SACKO_00432	DROME12200
OG0003023	SACKO_15718, SACKO_24498	DROME04319, DROME04320, DROME04322, DROME19161, DROME19162, DROME20477, DROME20476
OG0003024	SACKO_04764	DROME14540, DROME13066
OG0003025	SACKO_25265	DROME16128
OG0003026	SACKO_02570	DROME01191
OG0003027	SACKO_20718	DROME13632
OG0003028	SACKO_26969	DROME19503
OG0003029	SACKO_23336	DROME01355, DROME01353, DROME01354, DROME01356
OG0003030	SACKO_20385	DROME20783, DROME03164
OG0003031	SACKO_31229, SACKO_13025	DROME10589, DROME10590
OG0003033	SACKO_21096	DROME02552
OG0003034	SACKO_10723	DROME13458
OG0003035	SACKO_13056	DROME10664
OG0003036	SACKO_03961	DROME08134
OG0003038	SACKO_26887	DROME21419, DROME21417, DROME21418, DROME21415, DROME21416
OG0003041	SACKO_15164	DROME13990, DROME13989
OG0003042	SACKO_01751	DROME19648, DROME19650, DROME19649
OG0003043	SACKO_02021	DROME01115
OG0003044	SACKO_29708	DROME07467
OG0003046	SACKO_19289	DROME06986
OG0003048	SACKO_30401	DROME03285
OG0003049	SACKO_27605	DROME11842
OG0003050	SACKO_15528	DROME21024, DROME21025
OG0003052	SACKO_31888	DROME17384, DROME22105, DROME17383
OG0003053	SACKO_00124	DROME05736
OG0003054	SACKO_23775	DROME15214
OG0003055	SACKO_14713	DROME13955
OG0003058	SACKO_30857	DROME03947
OG0003059	SACKO_10958, SACKO_20443	DROME10348, DROME10347, DROME10349, DROME10350
OG0003060	SACKO_07187	DROME04543
OG0003063	SACKO_07757	DROME03416
OG0003064	SACKO_30917	DROME05139, DROME16537, DROME16536
OG0003065	SACKO_12532	DROME07296
OG0003066	SACKO_05874	DROME19326
OG0003072	SACKO_22003	DROME09180, DROME09181
OG0003073	SACKO_19888, SACKO_03463	DROME13385, DROME14642
OG0003074	SACKO_00277	DROME08737, DROME08738, DROME08736, DROME08735
OG0003078	SACKO_33444	DROME02073, DROME02074, DROME05944, DROME15126, DROME02635, DROME13619, DROME00990
OG0003079	SACKO_01137	DROME11418, DROME11417
OG0003085	SACKO_10244	DROME18955
OG0003085	SACKO_07202, SACKO_30684	DROME11671
OG0003090	SACKO_08916, SACKO_31355, SACKO_12364, SACKO_16254, SACKO_05373	DROME08348, DROME08349
OG0003101	SACKO_20862	DROME16966, DROME16965, DROME16967
OG0003103	SACKO_09737	DROME19370, DROME19375, DROME19374, DROME19371, DROME19372
OG0003104	SACKO_11227	DROME01186, DROME01187
OG0003105	SACKO_04098	DROME14362, DROME14361, DROME14360
OG0003106	SACKO_29288	DROME07627
OG0003107	SACKO_16349	DROME12506
OG0003108	SACKO_22455, SACKO_26646	DROME13177, DROME13178
OG0003109	SACKO_13832	DROME00284
OG0003110	SACKO_26390	DROME09020
OG0003112	SACKO_27668	DROME16468, DROME01349, DROME01348
OG0003114	SACKO_15238	DROME04951, DROME04952
OG0003115	SACKO_01855	DROME18331
OG0003116	SACKO_10934, SACKO_14549, SACKO_14593, SACKO_14030	DROME20130
OG0003118	SACKO_04745	DROME11873, DROME11872
OG0003119	SACKO_13546	DROME02450, DROME02453, DROME02451
OG0003120	SACKO_22096, SACKO_22116	DROME17944
OG0003121	SACKO_16521	DROME19886, DROME19887
OG0003125	SACKO_29448	DROME08841, DROME08840
OG0003126	SACKO_18141	DROME07155, DROME07156, DROME07159, DROME07160, DROME07161, DROME07158, DROME07157, DROME05531, DROME05529, DROME05530, DROME05534, DROME05533, DROME05532, DROME07164, DROME07165, DROME07163, DROME07162
OG0003128	SACKO_04405	DROME20310, DROME20309
OG0003130	SACKO_29703	DROME20301, DROME20300
OG0003132	SACKO_33715	DROME12375
OG0003135	SACKO_03116	DROME07491
OG0003136	SACKO_03114	DROME17171
OG0003137	SACKO_15912	DROME01904, DROME12782
OG0003138	SACKO_22321	DROME18809
OG0003140	SACKO_06695	DROME06905, DROME06907, DROME06906, DROME06909, DROME06908
OG0003141	SACKO_03614	DROME21226, DROME21227
OG0003142	SACKO_05126	DROME11840
OG0003144	SACKO_03680	DROME13433
OG0003145	SACKO_14415	DROME03862
OG0003146	SACKO_04352	DROME01929
OG0003147	SACKO_09203, SACKO_13733	DROME16290, DROME16289
OG0003148	SACKO_01512, SACKO_01504	DROME18800, DROME18799
OG0003149	SACKO_12102	DROME16606, DROME16608
OG0003150	SACKO_33473	DROME19300
OG0003151	SACKO_18699, SACKO_01605	DROME04792
OG0003152	SACKO_11895	DROME17760
OG0003153	SACKO_16378	DROME21845
OG0003154	SACKO_22446	DROME05761
OG0003156	SACKO_27553, SACKO_06021	DROME13943
OG0003157	SACKO_30627	DROME06121, DROME06123, DROME06124, DROME06122, DROME06125, DROME06126
OG0003158	SACKO_02553	DROME02271
OG0003159	SACKO_17748, SACKO_01588	DROME05071
OG0003160	SACKO_12466	DROME17382
OG0003161	SACKO_09109	DROME12081
OG0003164	SACKO_24629	DROME01606
OG0003165	SACKO_09454	DROME00374, DROME00377, DROME00375, DROME00376
OG0003169	SACKO_19322, SACKO_19319	DROME03939
OG0003171	SACKO_13185	DROME20192, DROME20189, DROME20190, DROME20191, DROME20193
OG0003172	SACKO_02203, SACKO_02691	DROME02195
OG0003173	SACKO_18203, SACKO_00536	DROME03095, DROME15988
OG0003173	SACKO_02198	DROME20160, DROME20161
OG0003174	SACKO_14589	DROME21527, DROME21526, DROME21528
OG0003175	SACKO_26238	DROME02106
OG0003176	SACKO_19057	DROME19128
OG0003178	SACKO_18493, SACKO_11994	DROME10286, DROME10285
OG0003179	SACKO_33031	DROME19635
OG0003180	SACKO_20193	DROME11167, DROME11166
OG0003181	SACKO_00391	DROME02965, DROME02966, DROME02967, DROME02968, DROME02969
OG0003182	SACKO_16383	DROME01632
OG0003183	SACKO_15802	DROME05040, DROME05042, DROME05041
OG0003184	SACKO_29685	DROME11152
OG0003185	SACKO_19190	DROME08767, DROME08766
OG0003188	SACKO_32262	DROME03250, DROME03249
OG0003189	SACKO_10353	DROME13140, DROME13139, DROME13141, DROME13138
OG0003191	SACKO_03093	DROME09590
OG0003192	SACKO_13024	DROME12610
OG0003193	SACKO_21175	DROME14192
OG0003194	SACKO_30088, SACKO_17566, SACKO_01119, SACKO_02887, SACKO_02885, SACKO_29755, SACKO_09227	DROME19483
OG0003197	SACKO_29949	DROME21048
OG0003198	SACKO_09167	DROME07357
OG0003199	SACKO_33150	DROME12668, DROME21725, DROME21726
OG0003202	SACKO_17487	DROME05838, DROME05839
OG0003203	SACKO_00607, SACKO_00828	DROME05382, DROME05385, DROME05386, DROME05383, DROME05384
OG0003205	SACKO_12111	DROME06205, DROME06206
OG0003206	SACKO_17979, SACKO_17971, SACKO_19787	DROME21836, DROME21837
OG0003207	SACKO_07582	DROME14952
OG0003210	SACKO_27430	DROME16773, DROME16774
OG0003212	SACKO_00699	DROME16100
OG0003214	SACKO_02358	DROME00548
OG0003215	SACKO_14011	DROME09352
OG0003217	SACKO_20635	DROME21077
OG0003218	SACKO_33469	DROME08231, DROME08230
OG0003219	SACKO_24194	DROME09373
OG0003220	SACKO_26339, SACKO_03695	DROME11342, DROME11341
OG0003222	SACKO_26715	DROME18303, DROME18302, DROME18304
OG0003223	SACKO_26827	DROME09209
OG0003224	SACKO_07681	DROME09348, DROME09349, DROME09347
OG0003225	SACKO_07427	DROME18849
OG0003226	SACKO_15104	DROME19617, DROME08490
OG0003228	SACKO_07288	DROME21008
OG0003229	SACKO_02081	DROME01144
OG0003230	SACKO_19470	DROME17741
OG0003231	SACKO_17265, SACKO_07487	DROME19301
OG0003235	SACKO_26089	DROME05661, DROME05663, DROME05662
OG0003238	SACKO_17755	DROME10776
OG0003240	SACKO_09100	DROME12807
OG0003245	SACKO_18976, SACKO_20007, SACKO_20010, SACKO_24306, SACKO_17960, SACKO_17404, SACKO_18968, SACKO_30056, SACKO_18965, SACKO_30057, SACKO_18966, SACKO_18950, SACKO_04224, SACKO_29399, SACKO_04225, SACKO_04213, SACKO_04748, SACKO_23264, SACKO_15744, SACKO_02936, SACKO_15740, SACKO_15765, SACKO_23271, SACKO_04200, SACKO_04208, SACKO_29398, SACKO_29400, SACKO_04209	DROME04935
OG0003251	SACKO_32082	DROME19769, DROME19768, DROME16949
OG0003252	SACKO_18053	DROME18445
OG0003254	SACKO_11378	DROME02901
OG0003255	SACKO_02946	DROME06336
OG0003257	SACKO_04676	DROME15418
OG0003261	SACKO_25373	DROME07634, DROME07633
OG0003262	SACKO_00711	DROME21043, DROME21045, DROME21044
OG0003263	SACKO_24493	DROME09851
OG0003267	SACKO_32336	DROME01973, DROME01974, DROME02727
OG0003268	SACKO_05287	DROME20306
OG0003269	SACKO_28019	DROME11682
OG0003272	SACKO_12753	DROME19754, DROME19755, DROME00829
OG0003273	SACKO_11959	DROME01509
OG0003275	SACKO_30780, SACKO_30771	DROME11988, DROME11987
OG0003277	SACKO_01244	DROME07456
OG0003279	SACKO_30116	DROME01016, DROME01017, DROME01018
OG0003280	SACKO_10441	DROME06169, DROME06168, DROME04670, DROME04668, DROME04669
OG0003281	SACKO_26387	DROME07833, DROME07834, DROME07829, DROME07830, DROME07831, DROME07832
OG0003282	SACKO_27155	DROME17686
OG0003283	SACKO_28354, SACKO_30822	DROME12472
OG0003284	SACKO_30896	DROME06818
OG0003286	SACKO_17313	DROME09199, DROME09198
OG0003287	SACKO_28184	DROME04328, DROME08276
OG0003288	SACKO_10698	DROME00366, DROME00364, DROME00365
OG0003289	SACKO_01897	DROME20541, DROME20542
OG0003290	SACKO_27393	DROME00517
OG0003293	SACKO_06484, SACKO_23226	DROME14676
OG0003294	SACKO_17331	DROME01659, DROME01660
OG0003296	SACKO_04472	DROME06822, DROME13531
OG0003298	SACKO_14529	DROME08089
OG0003301	SACKO_27778	DROME18741
OG0003302	SACKO_17873	DROME01480
OG0003303	SACKO_11752	DROME19468, DROME19469, DROME10718, DROME01925, DROME19470
OG0003304	SACKO_33198, SACKO_06173	DROME02914, DROME02913
OG0003305	SACKO_20245, SACKO_00957, SACKO_20237	DROME13149
OG0003306	SACKO_02846	DROME10136
OG0003307	SACKO_00155	DROME17313
OG0003309	SACKO_25385	DROME19043, DROME19042
OG0003311	SACKO_05588	DROME15213
OG0003314	SACKO_02370	DROME09986, DROME09988, DROME09987, DROME09985
OG0003316	SACKO_02137	DROME13200
OG0003317	SACKO_05670	DROME19362
OG0003318	SACKO_23709	DROME16706
OG0003320	SACKO_10308, SACKO_31257	DROME12326
OG0003327	SACKO_29807, SACKO_16114	DROME19734
OG0003329	SACKO_03764	DROME10094, DROME10095
OG0003330	SACKO_32249	DROME03252, DROME03251
OG0003331	SACKO_03264	DROME12208, DROME12210, DROME12207, DROME12209
OG0003332	SACKO_23821	DROME00791
OG0003333	SACKO_30489	DROME10886, DROME10885, DROME10884
OG0003335	SACKO_15302	DROME18113, DROME18112
OG0003336	SACKO_22803, SACKO_22795	DROME10919, DROME10920, DROME10917
OG0003337	SACKO_14865	DROME15232
OG0003340	SACKO_04037	DROME16534, DROME16533
OG0003341	SACKO_02780	DROME01797
OG0003343	SACKO_29714	DROME09151
OG0003344	SACKO_26970	DROME04462, DROME04461
OG0003345	SACKO_06543	DROME17585, DROME17584, DROME17586, DROME17581, DROME17582, DROME17583, DROME17240, DROME17239, DROME01046
OG0003346	SACKO_09097	DROME13869
OG0003347	SACKO_04192	DROME11879, DROME11880
OG0003348	SACKO_18275	DROME02128
OG0003349	SACKO_20573	DROME08306, DROME08305, DROME08304
OG0003350	SACKO_26402, SACKO_27781	DROME00177, DROME00176
OG0003352	SACKO_16000	DROME13172
OG0003353	SACKO_27934	DROME11820, DROME11822, DROME11821
OG0003354	SACKO_00210	DROME19858
OG0003356	SACKO_19552, SACKO_19562	DROME15849
OG0003357	SACKO_12468	DROME12029
OG0003358	SACKO_23618	DROME16921
OG0003359	SACKO_15399, SACKO_15411	DROME18758
OG0003360	SACKO_11966	DROME20878, DROME20879
OG0003361	SACKO_19401	DROME13197
OG0003362	SACKO_14757	DROME08296
OG0003364	SACKO_11623	DROME00064
OG0003366	SACKO_31581	DROME12603, DROME20629, DROME02253, DROME12602, DROME09664
OG0003367	SACKO_32690, SACKO_10006, SACKO_09981	DROME12239
OG0003368	SACKO_17847	DROME16106, DROME16107
OG0003370	SACKO_33714, SACKO_19353	DROME12377, DROME12378
OG0003372	SACKO_30945	DROME18186, DROME18187, DROME18189, DROME18182, DROME18183, DROME18184, DROME18185, DROME18188
OG0003374	SACKO_32930	DROME06476, DROME06475, DROME06474
OG0003375	SACKO_08712, SACKO_08748	DROME21029
OG0003376	SACKO_10287	DROME16130, DROME16131, DROME16129
OG0003377	SACKO_23381	DROME20606
OG0003380	SACKO_05451	DROME14333
OG0003381	SACKO_04584	DROME10051
OG0003384	SACKO_24086	DROME17249, DROME17250
OG0003386	SACKO_01067	DROME07039, DROME07040, DROME07041
OG0003388	SACKO_17919, SACKO_17906	DROME11674, DROME19363
OG0003392	SACKO_10639, SACKO_10646	DROME11355
OG0003396	SACKO_32243, SACKO_07005	DROME21609
OG0003401	SACKO_27469	DROME10424
OG0003419	SACKO_07603	DROME18310
OG0003421	SACKO_01930, SACKO_01928	DROME04908, DROME07137, DROME07651
OG0003422	SACKO_04586	DROME04814
OG0003425	SACKO_21290	DROME11464, DROME11465, DROME11463
OG0003426	SACKO_29295	DROME12495
OG0003431	SACKO_02696	DROME13747
OG0003433	SACKO_19315	DROME02216, DROME02219, DROME02218, DROME02217
OG0003434	SACKO_27927	DROME00166, DROME15353
OG0003437	SACKO_25025	DROME09807
OG0003439	SACKO_33811	DROME16821
OG0003442	SACKO_15203	DROME06015, DROME06013, DROME06014
OG0003443	SACKO_22199	DROME18500
OG0003444	SACKO_29328	DROME05516, DROME05517, DROME05515, DROME06639
OG0003445	SACKO_06557, SACKO_06554	DROME01285
OG0003448	SACKO_29640	DROME02828, DROME02829, DROME02830
OG0003450	SACKO_15572	DROME03280
OG0003452	SACKO_24050	DROME16213, DROME16214, DROME16217, DROME16216, DROME16215
OG0003453	SACKO_10209	DROME19225
OG0003454	SACKO_30324	DROME10067
OG0003456	SACKO_28683	DROME19556
OG0003457	SACKO_17526, SACKO_07023	DROME06510, DROME06508, DROME06509
OG0003458	SACKO_24689, SACKO_13988	DROME04148
OG0003458	SACKO_07225	DROME16139
OG0003459	SACKO_12030	DROME18560, DROME18559, DROME18562, DROME18558, DROME18564, DROME18561, DROME18557, DROME18563, DROME18556
OG0003460	SACKO_05169	DROME14130, DROME14131, DROME14132, DROME14133, DROME14134
OG0003461	SACKO_03545	DROME17474, DROME21694
OG0003462	SACKO_00776	DROME00239
OG0003463	SACKO_31602	DROME20444
OG0003464	SACKO_26254	DROME06231
OG0003465	SACKO_23058	DROME04464
OG0003466	SACKO_02294	DROME16278
OG0003467	SACKO_32119	DROME06043, DROME06042
OG0003468	SACKO_00890	DROME01968
OG0003469	SACKO_13507	DROME04366, DROME04367, DROME04365
OG0003471	SACKO_27818	DROME16825
OG0003472	SACKO_24937	DROME09631, DROME09633
OG0003473	SACKO_33089	DROME00049
OG0003475	SACKO_31281	DROME02190
OG0003477	SACKO_20610	DROME12317
OG0003478	SACKO_00688	DROME13904, DROME13905, DROME13903, DROME13902
OG0003479	SACKO_01184	DROME13645
OG0003481	SACKO_13902	DROME01114
OG0003482	SACKO_26994	DROME08487
OG0003483	SACKO_18557	DROME09876, DROME09877
OG0003485	SACKO_10815	DROME19488, DROME19487, DROME19486, DROME19489
OG0003487	SACKO_25911, SACKO_25905	DROME12571
OG0003489	SACKO_29393	DROME01312
OG0003490	SACKO_04384	DROME13468
OG0003491	SACKO_26412	DROME11698
OG0003492	SACKO_31827	DROME17943
OG0003493	SACKO_15477, SACKO_31955	DROME09294
OG0003496	SACKO_06794	DROME03124
OG0003497	SACKO_02621	DROME08732
OG0003498	SACKO_01996, SACKO_01988	DROME13034, DROME13035
OG0003499	SACKO_22766	DROME14561
OG0003501	SACKO_30952	DROME13347, DROME13346, DROME13348
OG0003502	SACKO_20189	DROME19567, DROME14375
OG0003503	SACKO_09739	DROME17101, DROME17102
OG0003504	SACKO_16259	DROME06794
OG0003505	SACKO_26757	DROME04896, DROME04894, DROME04898, DROME04897, DROME04895
OG0003506	SACKO_24649	DROME18707
OG0003507	SACKO_15223, SACKO_03869	DROME14387, DROME14388
OG0003508	SACKO_06902	DROME15658
OG0003509	SACKO_34164	DROME21960, DROME21962, DROME21961
OG0003510	SACKO_30246	DROME19505
OG0003513	SACKO_30320, SACKO_14277	DROME08556
OG0003515	SACKO_30659	DROME21652
OG0003518	SACKO_26732	DROME08309
OG0003519	SACKO_12908	DROME06802
OG0003520	SACKO_18568, SACKO_23243	DROME21807, DROME02028
OG0003523	SACKO_34177, SACKO_33207	DROME16368
OG0003524	SACKO_28813	DROME09643, DROME09639, DROME09640
OG0003526	SACKO_17051, SACKO_12308	DROME05107
OG0003527	SACKO_00460	DROME03645
OG0003528	SACKO_21089	DROME21047, DROME06070
OG0003531	SACKO_00165	DROME21993
OG0003532	SACKO_31069	DROME08605
OG0003533	SACKO_23729	DROME04480, DROME04479, DROME04481
OG0003535	SACKO_28933	DROME12323, DROME12324, DROME12325
OG0003536	SACKO_22529	DROME06045, DROME06046, DROME06044, DROME06047
OG0003538	SACKO_14572	DROME20330
OG0003539	SACKO_02852	DROME09387, DROME09386
OG0003541	SACKO_26803	DROME10049, DROME10048
OG0003543	SACKO_32884	DROME18669
OG0003544	SACKO_26949, SACKO_12520	DROME05896
OG0003545	SACKO_28684, SACKO_03798	DROME08949
OG0003547	SACKO_00985	DROME10735, DROME10734, DROME10733, DROME10732
OG0003548	SACKO_18715	DROME15072
OG0003550	SACKO_21635	DROME17938, DROME17942, DROME17940, DROME17941, DROME17939
OG0003551	SACKO_25700	DROME18271, DROME18270, DROME16713
OG0003552	SACKO_04703	DROME18554, DROME18555
OG0003553	SACKO_24071	DROME17708
OG0003554	SACKO_27750	DROME19011, DROME19012, DROME17407, DROME12945
OG0003556	SACKO_20857	DROME06703, DROME06702
OG0003558	SACKO_16535	DROME06037
OG0003561	SACKO_31413	DROME10510
OG0003562	SACKO_19186	DROME12847, DROME12848
OG0003564	SACKO_17080	DROME16736
OG0003566	SACKO_03424	DROME08493, DROME08492
OG0003567	SACKO_04644, SACKO_17659	DROME20360, DROME20359
OG0003568	SACKO_29348	DROME08773
OG0003570	SACKO_10065	DROME14267, DROME14246
OG0003571	SACKO_20473	DROME19608
OG0003573	SACKO_03300	DROME07521
OG0003577	SACKO_06470	DROME13612, DROME13617, DROME13613, DROME13615, DROME13614, DROME13616, DROME13611
OG0003578	SACKO_25432	DROME16703
OG0003579	SACKO_31496	DROME17312
OG0003581	SACKO_32993, SACKO_32992	DROME08243, DROME08242, DROME08244, DROME08245
OG0003582	SACKO_20514, SACKO_20506	DROME21943, DROME02803, DROME12866, DROME13082, DROME14515, DROME13104
OG0003597	SACKO_27649	DROME16622, DROME16621
OG0003599	SACKO_29256	DROME08018
OG0003603	SACKO_20353	DROME05424
OG0003604	SACKO_02211	DROME19568
OG0003606	SACKO_14800	DROME07484, DROME07483, DROME07482
OG0003610	SACKO_11265	DROME07982, DROME07983
OG0003611	SACKO_17082	DROME17638
OG0003613	SACKO_09649	DROME00856
OG0003615	SACKO_03496	DROME16618, DROME16617
OG0003617	SACKO_22185	DROME16095
OG0003618	SACKO_02416	DROME15284, DROME15283
OG0003619	SACKO_04087	DROME13589, DROME13590
OG0003620	SACKO_04500	DROME17770
OG0003621	SACKO_01831	DROME13714, DROME13715, DROME13713
OG0003623	SACKO_00865	DROME01675
OG0003624	SACKO_32508, SACKO_30807	DROME12696
OG0003629	SACKO_12633	DROME03564
OG0003630	SACKO_05455	DROME06784
OG0003631	SACKO_08255	DROME07363
OG0003632	SACKO_10570	DROME18545
OG0003635	SACKO_29880, SACKO_20382	DROME04946
OG0003638	SACKO_04756	DROME16659
OG0003639	SACKO_08531	DROME16964
OG0003641	SACKO_25568	DROME01116
OG0003642	SACKO_29276	DROME19937, DROME19935, DROME19939, DROME19940, DROME19936, DROME19938
OG0003644	SACKO_09283	DROME00616
OG0003645	SACKO_23291	DROME12178
OG0003646	SACKO_03457	DROME09249, DROME09250
OG0003647	SACKO_09851	DROME16616
OG0003649	SACKO_04513	DROME12148, DROME12149
OG0003650	SACKO_09653, SACKO_34048	DROME10934, DROME10933
OG0003655	SACKO_24287	DROME13069, DROME13070
OG0003656	SACKO_13038	DROME14867, DROME14868, DROME19174
OG0003657	SACKO_16386	DROME04619
OG0003658	SACKO_28365, SACKO_28351, SACKO_16579, SACKO_05605, SACKO_28276, SACKO_10742, SACKO_09971	DROME07032
OG0003659	SACKO_30164	DROME09855
OG0003660	SACKO_06451, SACKO_27660	DROME02231, DROME02233, DROME02232
OG0003661	SACKO_30405, SACKO_27413, SACKO_00300, SACKO_17621	DROME07051
OG0003664	SACKO_00324	DROME05104
OG0003666	SACKO_16204	DROME11426
OG0003667	SACKO_07527	DROME18793, DROME18792, DROME03291
OG0003668	SACKO_16542	DROME15022, DROME15023
OG0003669	SACKO_29388, SACKO_29382	DROME05487
OG0003671	SACKO_06102	DROME13120
OG0003672	SACKO_22038	DROME03649
OG0003673	SACKO_20751	DROME11788
OG0003674	SACKO_16258	DROME09782
OG0003676	SACKO_32292	DROME05478
OG0003677	SACKO_22925	DROME10098
OG0003678	SACKO_00514	DROME20450
OG0003679	SACKO_05594	DROME02313
OG0003680	SACKO_07919	DROME01384
OG0003681	SACKO_22429	DROME08680, DROME08681
OG0003682	SACKO_09118	DROME12564
OG0003683	SACKO_13327	DROME03935
OG0003687	SACKO_02692	DROME12601
OG0003690	SACKO_17688	DROME00439
OG0003692	SACKO_30272	DROME11124
OG0003693	SACKO_30147, SACKO_30156	DROME08115
OG0003694	SACKO_13899	DROME12215, DROME12216
OG0003695	SACKO_15073	DROME01947
OG0003696	SACKO_23747, SACKO_23745	DROME10156
OG0003697	SACKO_33327	DROME03932, DROME03930, DROME03929, DROME03931
OG0003698	SACKO_23560	DROME17520
OG0003700	SACKO_28036	DROME01181, DROME01182
OG0003701	SACKO_29992	DROME18636, DROME18637
OG0003703	SACKO_22461	DROME15370
OG0003704	SACKO_18437	DROME02181, DROME02180
OG0003708	SACKO_10347	DROME12282, DROME12281
OG0003709	SACKO_29614, SACKO_29630, SACKO_29613	DROME13668, DROME18688
OG0003710	SACKO_14655	DROME19166, DROME19168, DROME19167, DROME19169
OG0003712	SACKO_24483	DROME10970
OG0003713	SACKO_23814	DROME05410
OG0003714	SACKO_12574	DROME02517
OG0003716	SACKO_26655	DROME18657
OG0003717	SACKO_18355	DROME10046
OG0003718	SACKO_13035	DROME01297
OG0003719	SACKO_21324	DROME14563
OG0003720	SACKO_27787	DROME17484
OG0003721	SACKO_27819	DROME09052
OG0003722	SACKO_09342	DROME05995
OG0003729	SACKO_10462	DROME04356, DROME06341
OG0003729	SACKO_10479	DROME02593, DROME02592
OG0003731	SACKO_09116	DROME02907
OG0003732	SACKO_33518	DROME10070
OG0003733	SACKO_25639	DROME00230
