Orthogroup	SACKO_ok	NEMVE
OG0004299	SACKO_30101	NEMVE07833
OG0004300	SACKO_30810	NEMVE08965
OG0004301	SACKO_20227	NEMVE15665
OG0004302	SACKO_18457	NEMVE13868
OG0004303	SACKO_26532	NEMVE14939, NEMVE00925
OG0004304	SACKO_20533	NEMVE02041
OG0004305	SACKO_12408	NEMVE07351, NEMVE23119, NEMVE14272
OG0004306	SACKO_26978	NEMVE02836
OG0004307	SACKO_33572	NEMVE14393
OG0004308	SACKO_01785	NEMVE20752
OG0004309	SACKO_30754	NEMVE21890
OG0004310	SACKO_10532	NEMVE21788
OG0004312	SACKO_10930	NEMVE14123
OG0004313	SACKO_19238, SACKO_19229, SACKO_00702	NEMVE22183
OG0004314	SACKO_11572	NEMVE10498
OG0004315	SACKO_16588	NEMVE18139
OG0004316	SACKO_28186	NEMVE13067
OG0004317	SACKO_02212	NEMVE21704, NEMVE16794
OG0004318	SACKO_28220, SACKO_04809, SACKO_24911	NEMVE17782, NEMVE25004
OG0004319	SACKO_05877	NEMVE06670
OG0004320	SACKO_00068	NEMVE20738, NEMVE18734
OG0004321	SACKO_28159, SACKO_28167	NEMVE19590
OG0004322	SACKO_28915	NEMVE08718, NEMVE05406
OG0004323	SACKO_25179	NEMVE00970
OG0004324	SACKO_12104, SACKO_08113	NEMVE07951
OG0004325	SACKO_16198, SACKO_04707	NEMVE14783
OG0004326	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857	NEMVE24895
OG0004327	SACKO_31782, SACKO_30605	NEMVE10956
OG0004328	SACKO_23143, SACKO_33011	NEMVE25033
OG0004329	SACKO_25792, SACKO_09106	NEMVE14876
OG0004330	SACKO_07866	NEMVE01493
OG0004331	SACKO_06087	NEMVE22843, NEMVE02042
OG0004332	SACKO_02982	NEMVE14173
OG0004333	SACKO_09526	NEMVE26003, NEMVE02002
OG0004334	SACKO_08631	NEMVE13239
OG0004335	SACKO_30625	NEMVE03938
OG0004338	SACKO_24216	NEMVE13087
OG0004339	SACKO_07127	NEMVE18494, NEMVE24915
OG0004340	SACKO_20649, SACKO_24906	NEMVE17425
OG0004341	SACKO_28627	NEMVE05259
OG0004342	SACKO_01335	NEMVE23268
OG0004343	SACKO_03414, SACKO_21071	NEMVE01964
OG0004344	SACKO_02938	NEMVE02635
OG0004345	SACKO_24990	NEMVE06527
OG0004346	SACKO_12882	NEMVE13974
OG0004347	SACKO_18290	NEMVE25932
OG0004348	SACKO_00059	NEMVE25252
OG0004350	SACKO_33866	NEMVE13828
OG0004351	SACKO_14866	NEMVE00918
OG0004352	SACKO_10946	NEMVE24736
OG0004353	SACKO_09595	NEMVE13665
OG0004354	SACKO_06263, SACKO_06268	NEMVE20729, NEMVE09507
OG0004355	SACKO_23242	NEMVE10193
OG0004356	SACKO_08790	NEMVE00913
OG0004357	SACKO_30143	NEMVE08918
OG0004358	SACKO_23737	NEMVE08331
OG0004359	SACKO_07960	NEMVE11194, NEMVE05627
OG0004360	SACKO_13028	NEMVE21274, NEMVE08954
OG0004361	SACKO_16141	NEMVE02934
OG0004362	SACKO_08638	NEMVE06585
OG0004363	SACKO_02013	NEMVE20708
OG0004364	SACKO_23778	NEMVE22420, NEMVE15837
OG0004365	SACKO_23975	NEMVE13126
OG0004366	SACKO_02101, SACKO_28270	NEMVE01469
OG0004367	SACKO_33429	NEMVE25724, NEMVE16633, NEMVE21869
OG0004368	SACKO_03972	NEMVE24990
OG0004369	SACKO_34043, SACKO_22812	NEMVE10451
OG0004370	SACKO_26120	NEMVE13399, NEMVE21469
OG0004373	SACKO_02913	NEMVE14057, NEMVE19923
OG0004374	SACKO_27657, SACKO_05442	NEMVE23199, NEMVE20953
OG0004375	SACKO_01917	NEMVE20939, NEMVE22727
OG0004376	SACKO_04476	NEMVE09342
OG0004377	SACKO_04189	NEMVE23502
OG0004378	SACKO_21719	NEMVE08774
OG0004379	SACKO_04588	NEMVE13525
OG0004380	SACKO_08279	NEMVE13704
OG0004381	SACKO_23417	NEMVE00013, NEMVE20297
OG0004383	SACKO_04003	NEMVE23000
OG0004384	SACKO_31481	NEMVE10110
OG0004385	SACKO_28528, SACKO_14841	NEMVE05533
OG0004388	SACKO_34021	NEMVE09689
OG0004389	SACKO_09781	NEMVE25116
OG0004390	SACKO_17506	NEMVE18831
OG0004391	SACKO_06460	NEMVE25027
OG0004392	SACKO_01326	NEMVE06757
OG0004393	SACKO_03731	NEMVE03424
OG0004394	SACKO_06802	NEMVE13031
OG0004395	SACKO_29824, SACKO_29818	NEMVE01603, NEMVE20434
OG0004396	SACKO_09175	NEMVE14513
OG0004398	SACKO_05440	NEMVE08807
OG0004399	SACKO_01145	NEMVE06137
OG0004400	SACKO_18353	NEMVE09297
OG0004401	SACKO_22723	NEMVE15063
OG0004402	SACKO_31687	NEMVE14293
OG0004403	SACKO_17078	NEMVE13305
OG0004405	SACKO_17613, SACKO_28559	NEMVE21826
OG0004406	SACKO_12007	NEMVE07905
OG0004407	SACKO_16287	NEMVE01541
OG0004408	SACKO_22114	NEMVE12839
OG0004409	SACKO_33175	NEMVE24584
OG0004413	SACKO_24559	NEMVE00900
OG0004414	SACKO_05191	NEMVE23559
OG0004415	SACKO_30317	NEMVE22453
OG0004417	SACKO_27616	NEMVE05869
OG0004418	SACKO_31965	NEMVE17982
OG0004419	SACKO_30193	NEMVE11160
OG0004420	SACKO_00861	NEMVE10078
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	NEMVE08914
OG0004424	SACKO_10837	NEMVE02966
OG0004425	SACKO_07906	NEMVE23884
OG0004426	SACKO_09068	NEMVE14125
OG0004427	SACKO_00878	NEMVE09281
OG0004457	SACKO_27870	NEMVE03055
OG0004457	SACKO_16417	NEMVE19273
OG0004458	SACKO_16973, SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599, SACKO_24671	NEMVE16941
OG0004459	SACKO_07787	NEMVE07035
OG0004460	SACKO_19002	NEMVE18796
OG0004462	SACKO_05077	NEMVE13727
OG0004463	SACKO_04376	NEMVE14756
OG0004465	SACKO_18438	NEMVE21926
OG0004467	SACKO_04860, SACKO_19896	NEMVE02056
OG0004468	SACKO_33156	NEMVE08237
OG0004471	SACKO_07695	NEMVE04795
OG0004472	SACKO_27165	NEMVE00917
OG0004473	SACKO_03372	NEMVE18186
OG0004474	SACKO_13446	NEMVE07662
OG0004475	SACKO_00480	NEMVE08034
OG0004476	SACKO_14576	NEMVE06718
OG0004478	SACKO_16158	NEMVE22692
OG0004479	SACKO_15668	NEMVE01055
OG0004480	SACKO_09896	NEMVE06187, NEMVE17593, NEMVE09013, NEMVE06226, NEMVE06205, NEMVE05612, NEMVE00383, NEMVE10236, NEMVE16756
OG0004482	SACKO_15365	NEMVE04942
OG0004483	SACKO_15376	NEMVE22140
OG0004484	SACKO_24669, SACKO_24665	NEMVE13818
OG0004486	SACKO_13395	NEMVE14675
OG0004487	SACKO_04088	NEMVE11590
OG0004488	SACKO_11836	NEMVE08819
OG0004489	SACKO_11062	NEMVE22535
OG0004490	SACKO_01568	NEMVE03491
OG0004491	SACKO_33872, SACKO_33881	NEMVE23478
OG0004492	SACKO_04355	NEMVE13230
OG0004493	SACKO_04749	NEMVE10267
OG0004494	SACKO_24457	NEMVE01991, NEMVE12026
OG0004495	SACKO_09341	NEMVE18943
OG0004496	SACKO_26743	NEMVE23787
OG0004497	SACKO_26844, SACKO_04030	NEMVE00899
OG0004498	SACKO_29609	NEMVE10128
OG0004499	SACKO_14890	NEMVE21044, NEMVE07898
OG0004500	SACKO_18016	NEMVE13883
OG0004501	SACKO_05302	NEMVE10634
OG0004502	SACKO_04915, SACKO_16253	NEMVE17968, NEMVE07577
OG0004503	SACKO_30080, SACKO_30085	NEMVE12347, NEMVE05528
OG0004505	SACKO_07933	NEMVE13485
OG0004506	SACKO_22735	NEMVE15612
OG0004507	SACKO_01169, SACKO_28863, SACKO_01183	NEMVE21959
OG0004508	SACKO_00949	NEMVE13524
OG0004509	SACKO_04702	NEMVE14984
OG0004510	SACKO_10418	NEMVE07681
OG0004511	SACKO_11442	NEMVE23558
OG0004512	SACKO_32401	NEMVE05081
OG0004513	SACKO_34197	NEMVE22677
OG0004514	SACKO_08578	NEMVE19912, NEMVE25850
OG0004515	SACKO_10522	NEMVE16698
OG0004517	SACKO_28631	NEMVE09567
OG0004518	SACKO_14581	NEMVE05509
OG0004519	SACKO_01174	NEMVE01745
OG0004520	SACKO_26274	NEMVE23460
OG0004521	SACKO_18409	NEMVE25173, NEMVE25174, NEMVE02614
OG0004522	SACKO_17016, SACKO_16466	NEMVE10390
OG0004523	SACKO_04848	NEMVE24572
OG0004524	SACKO_17083	NEMVE23429
OG0004525	SACKO_19797	NEMVE09848
OG0004526	SACKO_10282	NEMVE00195
OG0004527	SACKO_27212, SACKO_27206	NEMVE09810
OG0004529	SACKO_19291	NEMVE14754
OG0004530	SACKO_20418	NEMVE14962
OG0004531	SACKO_03320	NEMVE13941
OG0004532	SACKO_28637	NEMVE06307
OG0004534	SACKO_19903, SACKO_12762	NEMVE06444
OG0004535	SACKO_03150	NEMVE14895
OG0004536	SACKO_21274	NEMVE24546
OG0004537	SACKO_21349	NEMVE06806, NEMVE06793
OG0004538	SACKO_09085	NEMVE11904, NEMVE14557
OG0004539	SACKO_22173	NEMVE06340
OG0004540	SACKO_30901	NEMVE14340
OG0004541	SACKO_03899, SACKO_15485, SACKO_17639	NEMVE09057, NEMVE10568
OG0004542	SACKO_06292	NEMVE22875
OG0004543	SACKO_11922	NEMVE15333
OG0004544	SACKO_31438	NEMVE13619
OG0004545	SACKO_15736	NEMVE09905
OG0004548	SACKO_03951	NEMVE09850, NEMVE24852
OG0004549	SACKO_23349	NEMVE23165
OG0004550	SACKO_19164	NEMVE24073
OG0004551	SACKO_04145	NEMVE05944
OG0004552	SACKO_08469	NEMVE14503
OG0004553	SACKO_03082, SACKO_03081	NEMVE24685
OG0004554	SACKO_00814	NEMVE24554, NEMVE20303
OG0004555	SACKO_29011	NEMVE05464
OG0004557	SACKO_24872	NEMVE22368
OG0004558	SACKO_28349	NEMVE07860, NEMVE19747
OG0004559	SACKO_28715	NEMVE09979
OG0004560	SACKO_28894	NEMVE20612
OG0004561	SACKO_33874	NEMVE09729
OG0004563	SACKO_33905	NEMVE13109, NEMVE21039
OG0004564	SACKO_09067	NEMVE10745
OG0004565	SACKO_02187	NEMVE09490
OG0004566	SACKO_17991	NEMVE05423
OG0004567	SACKO_07155, SACKO_28403	NEMVE08979
OG0004568	SACKO_03130	NEMVE02936
OG0004569	SACKO_07551	NEMVE11455, NEMVE25874
OG0004570	SACKO_12970, SACKO_07861	NEMVE09472
OG0004571	SACKO_31573	NEMVE12245
OG0004572	SACKO_18957, SACKO_18974	NEMVE09747
OG0004573	SACKO_18454	NEMVE10987, NEMVE20146
OG0004574	SACKO_19725	NEMVE20279, NEMVE11028
OG0004576	SACKO_30468, SACKO_30461	NEMVE24443
OG0004577	SACKO_15685	NEMVE25631
OG0004578	SACKO_25847	NEMVE22684
OG0004579	SACKO_17206	NEMVE14497
OG0004580	SACKO_29417	NEMVE01972
OG0004581	SACKO_30000	NEMVE20283, NEMVE10061
OG0004582	SACKO_20979, SACKO_20988	NEMVE02471, NEMVE09353
OG0004583	SACKO_05163	NEMVE13969
OG0004584	SACKO_03076	NEMVE24702
OG0004585	SACKO_13522	NEMVE22328
OG0004587	SACKO_11225, SACKO_20399	NEMVE04673
OG0004588	SACKO_20226	NEMVE13733, NEMVE18431
OG0004589	SACKO_24508	NEMVE22288
OG0004590	SACKO_24523	NEMVE25895, NEMVE18908
OG0004591	SACKO_10632, SACKO_00006	NEMVE22517
OG0004592	SACKO_20946	NEMVE04397
OG0004593	SACKO_12736	NEMVE14593
OG0004594	SACKO_05883	NEMVE14570
OG0004595	SACKO_23859	NEMVE23888
OG0004596	SACKO_28471	NEMVE03724, NEMVE14349
OG0004599	SACKO_10527	NEMVE14260, NEMVE17942
OG0004601	SACKO_07622	NEMVE24185
OG0004602	SACKO_33314	NEMVE14888
OG0004603	SACKO_02772	NEMVE10302
OG0004605	SACKO_24891	NEMVE13200
OG0004606	SACKO_29308	NEMVE10087
OG0004608	SACKO_06096	NEMVE24939
OG0004609	SACKO_02975	NEMVE13242
OG0004610	SACKO_21418	NEMVE14987
OG0004611	SACKO_19720	NEMVE16538
OG0004612	SACKO_29135	NEMVE06661
OG0004613	SACKO_19929, SACKO_19918	NEMVE14649, NEMVE02540
OG0004614	SACKO_06287	NEMVE16785
OG0004616	SACKO_18631	NEMVE13537
OG0004617	SACKO_32229	NEMVE23874
OG0004618	SACKO_04320	NEMVE08467, NEMVE02644, NEMVE08128
OG0004619	SACKO_13215	NEMVE14883, NEMVE00286
OG0004620	SACKO_19040	NEMVE24417
OG0004621	SACKO_14185	NEMVE15548
OG0004622	SACKO_09412	NEMVE18062
OG0004623	SACKO_12927, SACKO_20389	NEMVE23629, NEMVE12720
OG0004624	SACKO_17446, SACKO_12781	NEMVE19519
OG0004625	SACKO_24501, SACKO_24514	NEMVE07306
OG0004627	SACKO_04597	NEMVE14505
OG0004628	SACKO_04292	NEMVE21690
OG0004629	SACKO_21350	NEMVE05013
OG0004631	SACKO_26411, SACKO_01707, SACKO_23017	NEMVE10220
OG0004632	SACKO_18527	NEMVE13130
OG0004633	SACKO_12575	NEMVE14514, NEMVE14238
OG0004634	SACKO_31100	NEMVE04611
OG0004635	SACKO_11047	NEMVE12750, NEMVE15016
OG0004638	SACKO_13654	NEMVE22582
OG0004639	SACKO_03968	NEMVE18292
OG0004640	SACKO_00552	NEMVE08804
OG0004641	SACKO_18334	NEMVE11881, NEMVE13912, NEMVE08629
OG0004642	SACKO_25061	NEMVE16068
OG0004643	SACKO_25343	NEMVE01855
OG0004644	SACKO_07275	NEMVE25830
OG0004646	SACKO_21323	NEMVE06022
OG0004647	SACKO_11839	NEMVE18102
OG0004648	SACKO_17990	NEMVE14967
OG0004649	SACKO_18305	NEMVE13434
OG0004651	SACKO_04435	NEMVE14682
OG0004652	SACKO_08505	NEMVE06739
OG0004654	SACKO_14273	NEMVE23143
OG0004656	SACKO_08512	NEMVE08568
OG0004657	SACKO_26287, SACKO_21555	NEMVE07292
OG0004658	SACKO_03635	NEMVE13379
OG0004659	SACKO_29850	NEMVE07785, NEMVE00194, NEMVE11615
OG0004662	SACKO_07270	NEMVE14599
OG0004663	SACKO_18226	NEMVE13231
OG0004664	SACKO_08400	NEMVE19719
OG0004665	SACKO_02665	NEMVE04963
OG0004666	SACKO_26861	NEMVE14432
OG0004667	SACKO_11659	NEMVE25294
OG0004669	SACKO_26889	NEMVE14751
OG0004670	SACKO_30167	NEMVE13348
OG0004671	SACKO_31183	NEMVE15017
OG0004672	SACKO_20480	NEMVE04927
OG0004673	SACKO_00641	NEMVE22141
OG0004674	SACKO_20254	NEMVE15105
OG0004675	SACKO_13667	NEMVE19531, NEMVE12308
OG0004676	SACKO_05823	NEMVE06939
OG0004677	SACKO_09059	NEMVE01225
OG0004681	SACKO_07118	NEMVE17985
OG0004682	SACKO_09594	NEMVE16012
OG0004683	SACKO_31594	NEMVE10379
OG0004685	SACKO_33019	NEMVE13564, NEMVE20938
OG0004687	SACKO_17225	NEMVE11074
OG0004689	SACKO_20300	NEMVE10990
OG0004690	SACKO_22702	NEMVE07181
OG0004691	SACKO_19375	NEMVE07925
OG0004692	SACKO_15254, SACKO_15247	NEMVE09659, NEMVE11678
OG0004694	SACKO_13843	NEMVE22054
OG0004695	SACKO_26984	NEMVE08241
OG0004696	SACKO_28164	NEMVE00069, NEMVE00975
OG0004697	SACKO_14387	NEMVE04721
OG0004698	SACKO_22073	NEMVE24810
OG0004699	SACKO_15038	NEMVE08956
OG0004700	SACKO_10009	NEMVE22202
OG0004703	SACKO_15066	NEMVE23725
OG0004704	SACKO_27602	NEMVE25098
OG0004705	SACKO_01372	NEMVE13269
OG0004706	SACKO_18520	NEMVE23038
OG0004707	SACKO_12969	NEMVE00940
OG0004708	SACKO_03775	NEMVE22362
OG0004710	SACKO_19030	NEMVE13936
OG0004711	SACKO_20599	NEMVE22209
OG0004728	SACKO_04940	NEMVE24238
OG0004729	SACKO_09834	NEMVE11013
OG0004730	SACKO_16531	NEMVE14157
OG0004731	SACKO_13749, SACKO_23582	NEMVE24589
OG0004733	SACKO_01861	NEMVE08830
OG0004735	SACKO_12686	NEMVE05167
OG0004736	SACKO_14542	NEMVE25990
OG0004739	SACKO_09731	NEMVE15022
OG0004740	SACKO_05635	NEMVE13094
OG0004744	SACKO_02238	NEMVE21304, NEMVE02941
OG0004744	SACKO_15476	NEMVE24723
OG0004746	SACKO_32247	NEMVE06678
OG0004747	SACKO_23321	NEMVE25622
OG0004748	SACKO_32597	NEMVE24482, NEMVE00840
OG0004749	SACKO_00284	NEMVE21861
OG0004750	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501	NEMVE25690, NEMVE18048, NEMVE16581
OG0004751	SACKO_28095	NEMVE23997
OG0004752	SACKO_03624, SACKO_07505	NEMVE07471
OG0004753	SACKO_12573, SACKO_03985	NEMVE00501
OG0004754	SACKO_22726	NEMVE10627, NEMVE24818
OG0004755	SACKO_27183	NEMVE14496
OG0004756	SACKO_18350	NEMVE14252
OG0004757	SACKO_18246	NEMVE05633
OG0004758	SACKO_13396	NEMVE11732, NEMVE05918
OG0004759	SACKO_34003	NEMVE05670
OG0004760	SACKO_05577	NEMVE22531
OG0004761	SACKO_27689	NEMVE19165, NEMVE25765
OG0004762	SACKO_29409, SACKO_05447	NEMVE23213
OG0004763	SACKO_12233, SACKO_12232	NEMVE14983
OG0004764	SACKO_20994	NEMVE10488
OG0004765	SACKO_07355	NEMVE21803
OG0004766	SACKO_32276	NEMVE23449
OG0004767	SACKO_33918	NEMVE13831
OG0004768	SACKO_30578	NEMVE14625, NEMVE17029
OG0004769	SACKO_32280	NEMVE09060
OG0004770	SACKO_04206	NEMVE10973
OG0004772	SACKO_28701, SACKO_01037	NEMVE01278
OG0004774	SACKO_28719	NEMVE11891, NEMVE13846
OG0004775	SACKO_01388	NEMVE21681
OG0004776	SACKO_29740	NEMVE08011
OG0004781	SACKO_09515	NEMVE08486
OG0004782	SACKO_16563	NEMVE25347, NEMVE19579
OG0004783	SACKO_02106	NEMVE11254, NEMVE11101
OG0004784	SACKO_30267	NEMVE09476
OG0004785	SACKO_00636, SACKO_06901	NEMVE14332
OG0004786	SACKO_02680	NEMVE03480
OG0004787	SACKO_25599	NEMVE25138
OG0004788	SACKO_02726	NEMVE07288
OG0004789	SACKO_25428	NEMVE00942, NEMVE12669, NEMVE13431, NEMVE01982
OG0004790	SACKO_00724	NEMVE08026
OG0004791	SACKO_32615	NEMVE22632, NEMVE24573
OG0004792	SACKO_07545	NEMVE22524
OG0004793	SACKO_30281	NEMVE16797
OG0004794	SACKO_26985	NEMVE09539
OG0004795	SACKO_06033	NEMVE17130
OG0004796	SACKO_28000	NEMVE02112, NEMVE00168
OG0004797	SACKO_30159	NEMVE14389
OG0004798	SACKO_23251	NEMVE19963
OG0004800	SACKO_17215	NEMVE03303, NEMVE02807
OG0004801	SACKO_21766	NEMVE05151
OG0004801	SACKO_21749	NEMVE02221
OG0004802	SACKO_30785, SACKO_30769	NEMVE24950
OG0004803	SACKO_18320	NEMVE09645
OG0004805	SACKO_04571	NEMVE06909
OG0004806	SACKO_18071	NEMVE06084
OG0004807	SACKO_18427	NEMVE22724
OG0004808	SACKO_18435, SACKO_18430	NEMVE23142, NEMVE00017
OG0004809	SACKO_02555	NEMVE10851
OG0004811	SACKO_16566	NEMVE14893
OG0004812	SACKO_11797	NEMVE10095, NEMVE10094
OG0004813	SACKO_25285	NEMVE13765
OG0004814	SACKO_05533	NEMVE22496
OG0004815	SACKO_12115	NEMVE17072
OG0004816	SACKO_16835	NEMVE24963
OG0004817	SACKO_27076, SACKO_27094	NEMVE23666
OG0004819	SACKO_33075, SACKO_00086	NEMVE10396, NEMVE20374
OG0004820	SACKO_14775	NEMVE22650
OG0004821	SACKO_23676, SACKO_16438	NEMVE13951
OG0004822	SACKO_24997	NEMVE13105
OG0004823	SACKO_22697	NEMVE07629
OG0004824	SACKO_06290	NEMVE18895
OG0004825	SACKO_28529, SACKO_28534	NEMVE15161
OG0004826	SACKO_17053	NEMVE14605
OG0004828	SACKO_05844	NEMVE25343
OG0004829	SACKO_15716	NEMVE15042, NEMVE00163
OG0004830	SACKO_13994	NEMVE17353
OG0004831	SACKO_18927	NEMVE07600
OG0004832	SACKO_04801	NEMVE21691
OG0004833	SACKO_29882	NEMVE13547
OG0004834	SACKO_08421	NEMVE20063
OG0004835	SACKO_20126	NEMVE08208
OG0004836	SACKO_21978	NEMVE22477
OG0004837	SACKO_25482	NEMVE10875
OG0004838	SACKO_16462	NEMVE14762
OG0004839	SACKO_05609	NEMVE21719
OG0004840	SACKO_08213	NEMVE08926
OG0004841	SACKO_05357	NEMVE13314
OG0004842	SACKO_17281	NEMVE21848
OG0004843	SACKO_19951	NEMVE11986
OG0004844	SACKO_06155	NEMVE18136
OG0004845	SACKO_24565	NEMVE05747
OG0004846	SACKO_15541	NEMVE18109
OG0004848	SACKO_08317	NEMVE05365
OG0004849	SACKO_34056	NEMVE14210
OG0004850	SACKO_19920	NEMVE22350
OG0004851	SACKO_24254	NEMVE14191
OG0004852	SACKO_22804	NEMVE25433
OG0004853	SACKO_14553	NEMVE25313
OG0004854	SACKO_31690, SACKO_23267	NEMVE22394
OG0004855	SACKO_12999	NEMVE05574
OG0004856	SACKO_25100	NEMVE04745, NEMVE05569
OG0004857	SACKO_06928, SACKO_10201	NEMVE06533, NEMVE11870
OG0004858	SACKO_31252	NEMVE22404
OG0004859	SACKO_12912	NEMVE06338
OG0004860	SACKO_23197	NEMVE23295
OG0004861	SACKO_31486	NEMVE08645
OG0004862	SACKO_15048	NEMVE17522
OG0004864	SACKO_13348	NEMVE23293
OG0004865	SACKO_05396	NEMVE21865
OG0004866	SACKO_11461	NEMVE22450
OG0004867	SACKO_19386	NEMVE15440
OG0004869	SACKO_27257	NEMVE24127
OG0004870	SACKO_13255	NEMVE22132, NEMVE13530
OG0004871	SACKO_20229	NEMVE14536
OG0004873	SACKO_22337	NEMVE21911
OG0004874	SACKO_11278	NEMVE08254
OG0004877	SACKO_28248	NEMVE13079, NEMVE04687
OG0004878	SACKO_10776, SACKO_26964	NEMVE11491, NEMVE23376
OG0004879	SACKO_26403	NEMVE10578
OG0004880	SACKO_24904	NEMVE13009, NEMVE12954
OG0004881	SACKO_05511	NEMVE02049
OG0004882	SACKO_28479, SACKO_08173	NEMVE17312, NEMVE12590
OG0004884	SACKO_25723	NEMVE02134, NEMVE00624
OG0004885	SACKO_33654	NEMVE11478, NEMVE07061
OG0004886	SACKO_23358	NEMVE12702, NEMVE10250
OG0004886	SACKO_30841	NEMVE18342
OG0004887	SACKO_01697	NEMVE22398
OG0004890	SACKO_04382, SACKO_03288	NEMVE25199
OG0004891	SACKO_14234	NEMVE22337
OG0004892	SACKO_28951	NEMVE13325
OG0004893	SACKO_26813, SACKO_26808	NEMVE23196
OG0004894	SACKO_15197	NEMVE18121, NEMVE21279
OG0004895	SACKO_33159	NEMVE23211
OG0004896	SACKO_22567	NEMVE11249
OG0004897	SACKO_02250	NEMVE13596
OG0004898	SACKO_02481	NEMVE05893, NEMVE21394
OG0004899	SACKO_14461	NEMVE22568
OG0004900	SACKO_08566	NEMVE15535, NEMVE25162
OG0004901	SACKO_16831	NEMVE05379
OG0004902	SACKO_09081	NEMVE14740
OG0004903	SACKO_16168	NEMVE13217
OG0004904	SACKO_30644	NEMVE13083
OG0004906	SACKO_27225	NEMVE07063
OG0004907	SACKO_12356, SACKO_17695	NEMVE08605
OG0004910	SACKO_09282	NEMVE16575, NEMVE21204
OG0004911	SACKO_20391	NEMVE19493
OG0004913	SACKO_17822	NEMVE18631
OG0004914	SACKO_04546	NEMVE25557
OG0004916	SACKO_27282	NEMVE18916
OG0004917	SACKO_11578, SACKO_25292	NEMVE22754
OG0004919	SACKO_29402	NEMVE14165
OG0004920	SACKO_07091, SACKO_07141	NEMVE04726
OG0004921	SACKO_33204, SACKO_04102, SACKO_33208	NEMVE24186
OG0004922	SACKO_12192	NEMVE25720, NEMVE22660
OG0004923	SACKO_11979	NEMVE17142, NEMVE12025
OG0004924	SACKO_11735	NEMVE08496
OG0004925	SACKO_00218	NEMVE07632
OG0004926	SACKO_24987	NEMVE25955
OG0004927	SACKO_11937	NEMVE07100
OG0004928	SACKO_30858	NEMVE25903
OG0004929	SACKO_26931, SACKO_26920	NEMVE23443
OG0004930	SACKO_11234	NEMVE08872
OG0004931	SACKO_32620	NEMVE15057
OG0004932	SACKO_24556	NEMVE25699
OG0004933	SACKO_32714	NEMVE20679, NEMVE25637
OG0004934	SACKO_17593	NEMVE06775
OG0004936	SACKO_32391	NEMVE16931
OG0004938	SACKO_19480, SACKO_26940	NEMVE07746
OG0004939	SACKO_21319	NEMVE13527
OG0004940	SACKO_26982	NEMVE03181
OG0004941	SACKO_10807	NEMVE15741
OG0004942	SACKO_13661	NEMVE00998
OG0004943	SACKO_12829	NEMVE18405
OG0004944	SACKO_10828	NEMVE17558
OG0004945	SACKO_04242	NEMVE09906, NEMVE01461
OG0004946	SACKO_22750	NEMVE17881
OG0004948	SACKO_08889, SACKO_25988, SACKO_05613	NEMVE04863
OG0004949	SACKO_22218	NEMVE14010
OG0004950	SACKO_00448	NEMVE15135
OG0004951	SACKO_01012	NEMVE13423
OG0004952	SACKO_17947	NEMVE22987
OG0004953	SACKO_07785	NEMVE22872
OG0004954	SACKO_21509	NEMVE13769, NEMVE13543
OG0004956	SACKO_26456	NEMVE03106
OG0004957	SACKO_08094	NEMVE13489
OG0004958	SACKO_29277	NEMVE24122
OG0004960	SACKO_09681	NEMVE00950
OG0004961	SACKO_22881	NEMVE22542
OG0004962	SACKO_08019	NEMVE08838
OG0004963	SACKO_23165	NEMVE09267
OG0004964	SACKO_32501	NEMVE14109
OG0004965	SACKO_26834	NEMVE19697
OG0004967	SACKO_02498, SACKO_19777	NEMVE23865
OG0004968	SACKO_18775	NEMVE14001
OG0004969	SACKO_26374	NEMVE14164, NEMVE21390
OG0004970	SACKO_01641, SACKO_10357	NEMVE24152
OG0004971	SACKO_06983	NEMVE20816
OG0004972	SACKO_22022	NEMVE22512
OG0004973	SACKO_26652	NEMVE11344
OG0004974	SACKO_08327	NEMVE20569, NEMVE13705
OG0004975	SACKO_00488	NEMVE11552
OG0004976	SACKO_08243, SACKO_02364	NEMVE07826
OG0004977	SACKO_22819	NEMVE02192, NEMVE00253
OG0004978	SACKO_30106	NEMVE23265
OG0004979	SACKO_02688	NEMVE09400
OG0004980	SACKO_20568	NEMVE25421
OG0004981	SACKO_04840	NEMVE21260
OG0004982	SACKO_22755	NEMVE25620
OG0004984	SACKO_23563	NEMVE04897, NEMVE14271
OG0004985	SACKO_31814	NEMVE22448
OG0004986	SACKO_10062	NEMVE21251, NEMVE13658
OG0004987	SACKO_04708	NEMVE10509
OG0004988	SACKO_18301	NEMVE13432
OG0004989	SACKO_11544	NEMVE14722
OG0004990	SACKO_26462	NEMVE00215, NEMVE21079, NEMVE14471
OG0004991	SACKO_26454	NEMVE05198
OG0004992	SACKO_32296	NEMVE21226, NEMVE19613
OG0004993	SACKO_02872	NEMVE14587
OG0004994	SACKO_00342	NEMVE07041
OG0004996	SACKO_08815	NEMVE05000
OG0004997	SACKO_10528	NEMVE04870, NEMVE21142
OG0004999	SACKO_12529	NEMVE21935
OG0005002	SACKO_02438	NEMVE14489
OG0005003	SACKO_30286	NEMVE02750
OG0005005	SACKO_01039	NEMVE24423
OG0005006	SACKO_18020	NEMVE22541
