Orthogroup	SACKO_ok	HELIO_ok
OG0004405	SACKO_17613, SACKO_28559	HELIO_11201
OG0004406	SACKO_12007	HELIO_01541
OG0004407	SACKO_16287	HELIO_06486
OG0004409	SACKO_33175	HELIO_04938
OG0004413	SACKO_24559	HELIO_03374
OG0004414	SACKO_05191	HELIO_03088
OG0004415	SACKO_30317	HELIO_09325
OG0004417	SACKO_27616	HELIO_12409
OG0004418	SACKO_31965	HELIO_10340
OG0004419	SACKO_30193	HELIO_10631
OG0004420	SACKO_00861	HELIO_07109
OG0004421	SACKO_23605	HELIO_04689
OG0004422	SACKO_09183	HELIO_01632
OG0004423	SACKO_34049, SACKO_34098, SACKO_14325	HELIO_05314
OG0004424	SACKO_10837	HELIO_04380
OG0004457	SACKO_27870	HELIO_12044
OG0004459	SACKO_07787	HELIO_06462
OG0004460	SACKO_19002	HELIO_11544
OG0004461	SACKO_15418	HELIO_08132
OG0004462	SACKO_05077	HELIO_10916
OG0004463	SACKO_04376	HELIO_11855
OG0004465	SACKO_18438	HELIO_02805
OG0004467	SACKO_04860, SACKO_19896	HELIO_02292
OG0004468	SACKO_33156	HELIO_01285
OG0004471	SACKO_07695	HELIO_05522
OG0004472	SACKO_27165	HELIO_06484
OG0004474	SACKO_13446	HELIO_12721
OG0004476	SACKO_14576	HELIO_02731
OG0004477	SACKO_15776	HELIO_02575
OG0004478	SACKO_16158	HELIO_00101
OG0004479	SACKO_15668	HELIO_09869
OG0004480	SACKO_09896	HELIO_01943
OG0004482	SACKO_15365	HELIO_01201
OG0004483	SACKO_15376	HELIO_00784
OG0004485	SACKO_32612	HELIO_10753, HELIO_10752
OG0004486	SACKO_13395	HELIO_09931
OG0004487	SACKO_04088	HELIO_11260
OG0004488	SACKO_11836	HELIO_01349
OG0004489	SACKO_11062	HELIO_04543
OG0004490	SACKO_01568	HELIO_01426
OG0004491	SACKO_33872, SACKO_33881	HELIO_12478
OG0004493	SACKO_04749	HELIO_02462
OG0004494	SACKO_24457	HELIO_01937
OG0004495	SACKO_09341	HELIO_05252
OG0004496	SACKO_26743	HELIO_05528
OG0004497	SACKO_26844	HELIO_02407
OG0004498	SACKO_29609	HELIO_05086
OG0004499	SACKO_14890	HELIO_06775
OG0004500	SACKO_18016	HELIO_00985
OG0004502	SACKO_04915, SACKO_16253	HELIO_04496
OG0004503	SACKO_30080, SACKO_30085	HELIO_11512
OG0004505	SACKO_07933	HELIO_05492
OG0004506	SACKO_22735	HELIO_06458
OG0004507	SACKO_01169, SACKO_28863, SACKO_01183	HELIO_11682
OG0004509	SACKO_04702	HELIO_01830, HELIO_01547
OG0004510	SACKO_10418	HELIO_01779
OG0004511	SACKO_11442	HELIO_09430
OG0004512	SACKO_32401	HELIO_09740, HELIO_09741
OG0004513	SACKO_34197	HELIO_06065
OG0004514	SACKO_08578	HELIO_05298, HELIO_06872
OG0004515	SACKO_10522	HELIO_07915
OG0004517	SACKO_28631	HELIO_05747
OG0004518	SACKO_14581	HELIO_02464
OG0004519	SACKO_01174	HELIO_02070
OG0004520	SACKO_26274	HELIO_02470
OG0004521	SACKO_18409	HELIO_09242
OG0004522	SACKO_16466	HELIO_11269
OG0004525	SACKO_19797	HELIO_11194
OG0004526	SACKO_10282	HELIO_09082
OG0004527	SACKO_27212, SACKO_27206	HELIO_00542
OG0004528	SACKO_22051	HELIO_04705
OG0004529	SACKO_19291	HELIO_04437
OG0004530	SACKO_20418	HELIO_06657
OG0004531	SACKO_03320	HELIO_07234
OG0004533	SACKO_17772	HELIO_08527
OG0004534	SACKO_19903, SACKO_12762	HELIO_01164, HELIO_01163
OG0004537	SACKO_21349	HELIO_11941
OG0004538	SACKO_09085	HELIO_08825
OG0004539	SACKO_22173	HELIO_10766
OG0004540	SACKO_30901	HELIO_01984
OG0004541	SACKO_03899, SACKO_15485, SACKO_17639	HELIO_11072, HELIO_07529, HELIO_10987
OG0004542	SACKO_06292	HELIO_06841
OG0004543	SACKO_11922	HELIO_11207
OG0004545	SACKO_15736	HELIO_12540
OG0004547	SACKO_12149	HELIO_09117
OG0004548	SACKO_03951	HELIO_08241
OG0004550	SACKO_19164	HELIO_07318
OG0004551	SACKO_04145	HELIO_05424
OG0004552	SACKO_08469	HELIO_10506
OG0004553	SACKO_03082	HELIO_12007
OG0004554	SACKO_00814	HELIO_08526
OG0004555	SACKO_29011	HELIO_01600
OG0004556	SACKO_18821	HELIO_00978
OG0004558	SACKO_28349	HELIO_11447
OG0004559	SACKO_28715	HELIO_05624
OG0004560	SACKO_28894	HELIO_02040, HELIO_02041
OG0004561	SACKO_33877, SACKO_33874	HELIO_05341
OG0004563	SACKO_33905	HELIO_10963
OG0004564	SACKO_09067	HELIO_01798
OG0004565	SACKO_02187	HELIO_09408
OG0004566	SACKO_17991	HELIO_12744
OG0004567	SACKO_07155, SACKO_28403	HELIO_07623
OG0004568	SACKO_03130	HELIO_11657
OG0004569	SACKO_07551	HELIO_01159
OG0004570	SACKO_12970, SACKO_07861	HELIO_00155
OG0004571	SACKO_31573	HELIO_02695
OG0004572	SACKO_18957	HELIO_02556
OG0004573	SACKO_18454	HELIO_11161
OG0004576	SACKO_30468	HELIO_00640
OG0004577	SACKO_15685	HELIO_01659
OG0004578	SACKO_25847	HELIO_01050
OG0004579	SACKO_17206	HELIO_04280
OG0004580	SACKO_29417	HELIO_09929
OG0004581	SACKO_30000	HELIO_05498
OG0004582	SACKO_20979, SACKO_20988	HELIO_08565
OG0004583	SACKO_05163	HELIO_00209
OG0004584	SACKO_03076	HELIO_11293
OG0004585	SACKO_13522	HELIO_05321
OG0004587	SACKO_20399	HELIO_01138
OG0004588	SACKO_20226	HELIO_01642
OG0004589	SACKO_24508	HELIO_12707
OG0004590	SACKO_24523	HELIO_05349
OG0004591	SACKO_00006	HELIO_01411
OG0004592	SACKO_20946	HELIO_10984
OG0004593	SACKO_12736	HELIO_00714
OG0004595	SACKO_23859	HELIO_00583
OG0004596	SACKO_28471	HELIO_10182
OG0004597	SACKO_09052	HELIO_09975
OG0004599	SACKO_10527	HELIO_07655
OG0004601	SACKO_07622, SACKO_21914	HELIO_03704
OG0004602	SACKO_33314	HELIO_01820
OG0004603	SACKO_02772	HELIO_01872
OG0004605	SACKO_24891	HELIO_09439, HELIO_09440
OG0004606	SACKO_29308	HELIO_10022
OG0004608	SACKO_06096	HELIO_11826
OG0004609	SACKO_02975	HELIO_00052
OG0004610	SACKO_21418	HELIO_00082
OG0004611	SACKO_19720	HELIO_04196
OG0004612	SACKO_29135	HELIO_01397
OG0004613	SACKO_19929, SACKO_19918	HELIO_10626
OG0004614	SACKO_06287	HELIO_01801
OG0004615	SACKO_28291	HELIO_08842
OG0004616	SACKO_18631	HELIO_01195
OG0004617	SACKO_32229	HELIO_08369
OG0004618	SACKO_04320	HELIO_04389
OG0004619	SACKO_13215	HELIO_09992
OG0004620	SACKO_19040	HELIO_02984
OG0004621	SACKO_14185	HELIO_04659
OG0004622	SACKO_09412	HELIO_02761
OG0004623	SACKO_12927, SACKO_20389	HELIO_06434
OG0004624	SACKO_17446, SACKO_12781	HELIO_07902
OG0004625	SACKO_24514	HELIO_09081
OG0004627	SACKO_04597	HELIO_11945
OG0004628	SACKO_04292	HELIO_07285
OG0004629	SACKO_21350	HELIO_00929
OG0004630	SACKO_24304, SACKO_18921	HELIO_07827
OG0004631	SACKO_01707, SACKO_23017	HELIO_03167
OG0004632	SACKO_18527	HELIO_07666
OG0004633	SACKO_12575	HELIO_01232
OG0004634	SACKO_31100	HELIO_03114
OG0004636	SACKO_13805	HELIO_02197, HELIO_03920, HELIO_04029
OG0004637	SACKO_21062, SACKO_21063	HELIO_04732
OG0004638	SACKO_13654	HELIO_00200
OG0004639	SACKO_03968	HELIO_02889
OG0004640	SACKO_00552	HELIO_01802
OG0004641	SACKO_18334	HELIO_09900
OG0004642	SACKO_25061	HELIO_09909
OG0004643	SACKO_25343	HELIO_11685
OG0004644	SACKO_07275	HELIO_11529
OG0004645	SACKO_01906	HELIO_01412
OG0004646	SACKO_21323	HELIO_06813
OG0004647	SACKO_11839	HELIO_00821
OG0004648	SACKO_17990	HELIO_00369
OG0004649	SACKO_18305	HELIO_03519
OG0004651	SACKO_04435	HELIO_01360
OG0004655	SACKO_08288	HELIO_05420
OG0004656	SACKO_08515, SACKO_08512	HELIO_07103
OG0004657	SACKO_21555	HELIO_01936
OG0004658	SACKO_03635	HELIO_07890
OG0004659	SACKO_29850	HELIO_03428
OG0004660	SACKO_08980	HELIO_10181
OG0004661	SACKO_21871, SACKO_15533	HELIO_10214
OG0004663	SACKO_18226	HELIO_11837
OG0004664	SACKO_08400	HELIO_11551
OG0004665	SACKO_02665	HELIO_12653
OG0004666	SACKO_26861	HELIO_08353
OG0004667	SACKO_11659	HELIO_03362
OG0004668	SACKO_01265	HELIO_08315
OG0004669	SACKO_26889	HELIO_09536
OG0004670	SACKO_30167	HELIO_02134
OG0004671	SACKO_31183	HELIO_07461
OG0004672	SACKO_20480	HELIO_04763
OG0004673	SACKO_00641	HELIO_08420
OG0004674	SACKO_20254	HELIO_03310
OG0004675	SACKO_13667	HELIO_01458
OG0004676	SACKO_05823	HELIO_00427
OG0004677	SACKO_09059	HELIO_11439
OG0004679	SACKO_18272	HELIO_08320
OG0004680	SACKO_32497	HELIO_10530
OG0004681	SACKO_07118	HELIO_02279
OG0004682	SACKO_09594	HELIO_10128
OG0004683	SACKO_31594	HELIO_11352
OG0004685	SACKO_33019	HELIO_10245
OG0004686	SACKO_22926	HELIO_03694
OG0004687	SACKO_17225	HELIO_08862
OG0004688	SACKO_26453, SACKO_26468, SACKO_26437	HELIO_02857
OG0004689	SACKO_20300	HELIO_02078
OG0004690	SACKO_22702	HELIO_09683
OG0004691	SACKO_19375	HELIO_08399
OG0004692	SACKO_15254, SACKO_15247	HELIO_05109
OG0004694	SACKO_13843	HELIO_00653
OG0004695	SACKO_26984	HELIO_06763
OG0004696	SACKO_28164	HELIO_00504
OG0004697	SACKO_14387	HELIO_04340
OG0004698	SACKO_22073	HELIO_03210
OG0004699	SACKO_15038	HELIO_08731
OG0004702	SACKO_27095	HELIO_04400
OG0004703	SACKO_15066	HELIO_04914
OG0004704	SACKO_27602	HELIO_01766
OG0004705	SACKO_01372	HELIO_04709
OG0004706	SACKO_18520	HELIO_03432
OG0004707	SACKO_12969	HELIO_10150
OG0004708	SACKO_03775	HELIO_11900
OG0004710	SACKO_19030	HELIO_02297
OG0004711	SACKO_20599	HELIO_02943
OG0004728	SACKO_04940	HELIO_00269
OG0004729	SACKO_09834	HELIO_04890
OG0004730	SACKO_16531	HELIO_01714
OG0004731	SACKO_13749, SACKO_23582	HELIO_02044
OG0004732	SACKO_25624, SACKO_15851	HELIO_05224
OG0004733	SACKO_01861	HELIO_10171
OG0004735	SACKO_12686	HELIO_02328, HELIO_02327
OG0004736	SACKO_14542	HELIO_08313
OG0004738	SACKO_22069	HELIO_07530
OG0004739	SACKO_09731	HELIO_02404
OG0004740	SACKO_05635	HELIO_09419
OG0004743	SACKO_15431	HELIO_00353
OG0004744	SACKO_02238	HELIO_08063
OG0004746	SACKO_32247	HELIO_07122
OG0004747	SACKO_23321	HELIO_00610
OG0004748	SACKO_32597	HELIO_03593
OG0004749	SACKO_00284	HELIO_03717
OG0004750	SACKO_02502, SACKO_19769, SACKO_19873, SACKO_02501	HELIO_03972
OG0004751	SACKO_28095	HELIO_12541
OG0004753	SACKO_12573, SACKO_03985	HELIO_01929
OG0004754	SACKO_22726	HELIO_05829
OG0004755	SACKO_27183	HELIO_02844
OG0004756	SACKO_18350	HELIO_08574
OG0004757	SACKO_18246	HELIO_05289
OG0004758	SACKO_13396	HELIO_08570
OG0004759	SACKO_34003	HELIO_02858
OG0004760	SACKO_05577	HELIO_03633
OG0004761	SACKO_27689	HELIO_09029
OG0004762	SACKO_29409	HELIO_07675
OG0004762	SACKO_05447	HELIO_10598
OG0004763	SACKO_12232	HELIO_07164
OG0004764	SACKO_20994	HELIO_05384
OG0004765	SACKO_07355	HELIO_12222
OG0004766	SACKO_32276	HELIO_04193
OG0004769	SACKO_32280	HELIO_01733
OG0004770	SACKO_04206	HELIO_04370
OG0004771	SACKO_13241	HELIO_00257
OG0004771	SACKO_23350	HELIO_03018
OG0004774	SACKO_28719	HELIO_10117
OG0004775	SACKO_01388	HELIO_03011
OG0004776	SACKO_29740	HELIO_02825
OG0004777	SACKO_28902	HELIO_09268
OG0004778	SACKO_32102	HELIO_06342, HELIO_11189
OG0004779	SACKO_00055	HELIO_10120
OG0004781	SACKO_09515	HELIO_08457
OG0004782	SACKO_16563	HELIO_09097, HELIO_02647
OG0004783	SACKO_02106	HELIO_00739
OG0004784	SACKO_30267	HELIO_10588
OG0004786	SACKO_02680	HELIO_09763
OG0004787	SACKO_25599	HELIO_11880
OG0004788	SACKO_02726	HELIO_05487, HELIO_10690
OG0004789	SACKO_25428	HELIO_02951
OG0004790	SACKO_00724	HELIO_09080
OG0004791	SACKO_32615	HELIO_04438
OG0004792	SACKO_07545	HELIO_00048
OG0004793	SACKO_30281	HELIO_04702
OG0004794	SACKO_26985	HELIO_10483
OG0004795	SACKO_06033	HELIO_04401
OG0004797	SACKO_30159	HELIO_09940
OG0004798	SACKO_23251	HELIO_02146
OG0004800	SACKO_17215	HELIO_09344
OG0004801	SACKO_21746, SACKO_21766	HELIO_06400
OG0004802	SACKO_30785, SACKO_30769	HELIO_01976
OG0004803	SACKO_18320	HELIO_08209
OG0004804	SACKO_24898	HELIO_09510
OG0004805	SACKO_04571	HELIO_08364
OG0004806	SACKO_18071	HELIO_00945
OG0004807	SACKO_18427	HELIO_01224
OG0004808	SACKO_18435, SACKO_18430	HELIO_09802
OG0004809	SACKO_02555	HELIO_08380
OG0004810	SACKO_28871	HELIO_12432
OG0004811	SACKO_16566	HELIO_06670
OG0004812	SACKO_11797	HELIO_07425
OG0004813	SACKO_25285	HELIO_04418
OG0004814	SACKO_05533	HELIO_10146
OG0004815	SACKO_24787, SACKO_15015	HELIO_02878
OG0004816	SACKO_16835	HELIO_09964
OG0004817	SACKO_27076	HELIO_05937
OG0004818	SACKO_10053	HELIO_08168
OG0004819	SACKO_33075	HELIO_07897
OG0004820	SACKO_14775	HELIO_06487
OG0004822	SACKO_24997	HELIO_06062
OG0004823	SACKO_22697	HELIO_07983
OG0004824	SACKO_06290	HELIO_02675
OG0004825	SACKO_28529, SACKO_28534	HELIO_12252
OG0004826	SACKO_17053	HELIO_12537
OG0004827	SACKO_15453	HELIO_09668
OG0004827	SACKO_15457	HELIO_09669
OG0004828	SACKO_05844	HELIO_11628
OG0004830	SACKO_13994	HELIO_04244
OG0004831	SACKO_18927	HELIO_11105
OG0004832	SACKO_04801	HELIO_09217
OG0004834	SACKO_08421	HELIO_03331
OG0004835	SACKO_20126	HELIO_10353
OG0004836	SACKO_21978	HELIO_02324
OG0004837	SACKO_25482	HELIO_10521
OG0004838	SACKO_16462	HELIO_06565
OG0004839	SACKO_05609	HELIO_10868
OG0004840	SACKO_08213	HELIO_02085
OG0004841	SACKO_05357	HELIO_02585
OG0004842	SACKO_17281	HELIO_11832
OG0004843	SACKO_19951	HELIO_00834
OG0004844	SACKO_06155	HELIO_10522
OG0004845	SACKO_24565	HELIO_03737, HELIO_05410
OG0004846	SACKO_15541	HELIO_10819
OG0004847	SACKO_08443	HELIO_01711
OG0004848	SACKO_08317	HELIO_00069
OG0004849	SACKO_34056	HELIO_05423
OG0004850	SACKO_19920	HELIO_00704
OG0004851	SACKO_24254	HELIO_09616
OG0004854	SACKO_31690, SACKO_23267	HELIO_03818
OG0004855	SACKO_12999	HELIO_02533
OG0004856	SACKO_25100	HELIO_07832
OG0004859	SACKO_12912	HELIO_01723
OG0004860	SACKO_23197	HELIO_10679
OG0004861	SACKO_31486	HELIO_06812
OG0004862	SACKO_15048	HELIO_02985
OG0004864	SACKO_13348	HELIO_00612
OG0004865	SACKO_05396	HELIO_10000
OG0004866	SACKO_11461	HELIO_06524
OG0004867	SACKO_19386	HELIO_07092
OG0004868	SACKO_11968	HELIO_12465
OG0004869	SACKO_27257	HELIO_02239
OG0004870	SACKO_13255	HELIO_01880
OG0004871	SACKO_20229	HELIO_05857
OG0004872	SACKO_19656	HELIO_12688
OG0004873	SACKO_22337	HELIO_01289
OG0004874	SACKO_11278	HELIO_08597
OG0004877	SACKO_28248	HELIO_07852
OG0004879	SACKO_26403	HELIO_00955
OG0004880	SACKO_24904	HELIO_05730
OG0004881	SACKO_05511	HELIO_09700
OG0004882	SACKO_28479, SACKO_08173	HELIO_11618
OG0004883	SACKO_22025	HELIO_09764
OG0004884	SACKO_25723	HELIO_04646
OG0004886	SACKO_23358	HELIO_12663
OG0004887	SACKO_01697	HELIO_07078
OG0004888	SACKO_33388	HELIO_12304
OG0004889	SACKO_25834	HELIO_00127
OG0004890	SACKO_04382, SACKO_03288	HELIO_07765
OG0004892	SACKO_28951	HELIO_09061
OG0004894	SACKO_15197	HELIO_07921, HELIO_07922
OG0004895	SACKO_33159	HELIO_03296
OG0004896	SACKO_22567	HELIO_06128
OG0004898	SACKO_02481	HELIO_03240
OG0004899	SACKO_14461	HELIO_05066
OG0004900	SACKO_08566	HELIO_12225
OG0004901	SACKO_16831	HELIO_03599
OG0004902	SACKO_09081	HELIO_00778
OG0004903	SACKO_16168	HELIO_11087
OG0004904	SACKO_30644	HELIO_09534, HELIO_09535
OG0004906	SACKO_27225	HELIO_11147
OG0004907	SACKO_12356, SACKO_17695	HELIO_07173
OG0004908	SACKO_14213	HELIO_00139
OG0004909	SACKO_22753	HELIO_07487
OG0004910	SACKO_09282	HELIO_12596
OG0004911	SACKO_20391	HELIO_07544
OG0004913	SACKO_17822	HELIO_03203
OG0004914	SACKO_04546	HELIO_01774
OG0004915	SACKO_20121	HELIO_01410
OG0004916	SACKO_27282	HELIO_03000
OG0004917	SACKO_11578, SACKO_25292	HELIO_12189
OG0004919	SACKO_29402	HELIO_10921
OG0004920	SACKO_07141	HELIO_01758
OG0004921	SACKO_04102, SACKO_33208	HELIO_10067
OG0004922	SACKO_12192	HELIO_01685
OG0004923	SACKO_11979	HELIO_02565
OG0004924	SACKO_11735	HELIO_01952
OG0004925	SACKO_00218	HELIO_02062, HELIO_11064
OG0004926	SACKO_24987	HELIO_12251
OG0004927	SACKO_11937	HELIO_02619
OG0004928	SACKO_30858	HELIO_07307
OG0004929	SACKO_26931, SACKO_26920	HELIO_05264
OG0004930	SACKO_11234	HELIO_04712
OG0004931	SACKO_32620	HELIO_03708
OG0004932	SACKO_24556	HELIO_07987
OG0004933	SACKO_32714	HELIO_03228
OG0004934	SACKO_17593	HELIO_06258
OG0004936	SACKO_32391	HELIO_03754
OG0004938	SACKO_19480, SACKO_26940	HELIO_02813
OG0004939	SACKO_21319	HELIO_07398
OG0004940	SACKO_26982	HELIO_00273
OG0004941	SACKO_10807	HELIO_05073
OG0004942	SACKO_13661	HELIO_10145
OG0004943	SACKO_12829	HELIO_07312
OG0004944	SACKO_10828	HELIO_03756
OG0004945	SACKO_04242	HELIO_06681
OG0004946	SACKO_22750	HELIO_11986
OG0004947	SACKO_20318	HELIO_05661
OG0004948	SACKO_08889, SACKO_25988, SACKO_05613	HELIO_02547
OG0004949	SACKO_22218	HELIO_02589
OG0004950	SACKO_00448	HELIO_12029, HELIO_12030
OG0004951	SACKO_01012	HELIO_00782
OG0004952	SACKO_17947	HELIO_07510
OG0004953	SACKO_07785	HELIO_06904
OG0004954	SACKO_21509	HELIO_00661
OG0004956	SACKO_26456	HELIO_01327
OG0004957	SACKO_08094	HELIO_07278
OG0004958	SACKO_29277	HELIO_10740
OG0004960	SACKO_09681	HELIO_01905
OG0004961	SACKO_22881	HELIO_08946, HELIO_08945
OG0004962	SACKO_08019	HELIO_08746
OG0004963	SACKO_23165	HELIO_03790
OG0004965	SACKO_26834	HELIO_04859
OG0004966	SACKO_07362, SACKO_07361	HELIO_11691
OG0004967	SACKO_19777	HELIO_01089
OG0004968	SACKO_18775	HELIO_02336
OG0004969	SACKO_26374	HELIO_09351
OG0004971	SACKO_06983	HELIO_11333
OG0004972	SACKO_22022	HELIO_04464
OG0004973	SACKO_26652	HELIO_05536
OG0004974	SACKO_08327	HELIO_10765
OG0004975	SACKO_00488	HELIO_10270
OG0004976	SACKO_08243, SACKO_02364	HELIO_01915
OG0004977	SACKO_22819	HELIO_09387
OG0004978	SACKO_30106	HELIO_09650
OG0004979	SACKO_02688	HELIO_00535
OG0004980	SACKO_20568	HELIO_11727
OG0004981	SACKO_04840	HELIO_00009
OG0004982	SACKO_22755	HELIO_02000
OG0004983	SACKO_03738	HELIO_12041
OG0004985	SACKO_31814	HELIO_04047
OG0004986	SACKO_10062	HELIO_12245
OG0004988	SACKO_18301	HELIO_09379
OG0004989	SACKO_11544	HELIO_10003
OG0004990	SACKO_26462	HELIO_07049
OG0004993	SACKO_02872	HELIO_11040
OG0004994	SACKO_00342	HELIO_08386, HELIO_04899
OG0004995	SACKO_11854	HELIO_06193
OG0004996	SACKO_08815	HELIO_07732
OG0004997	SACKO_10528	HELIO_02145
OG0004998	SACKO_32410	HELIO_08283
OG0004999	SACKO_12529	HELIO_10797
OG0005000	SACKO_10977	HELIO_00957
OG0005001	SACKO_00293, SACKO_21012, SACKO_21124, SACKO_05980, SACKO_29361	HELIO_00347
OG0005002	SACKO_02438	HELIO_00270
OG0005003	SACKO_30286	HELIO_12173
OG0005005	SACKO_01039	HELIO_12196
OG0005006	SACKO_18020	HELIO_11768
OG0005008	SACKO_31275	HELIO_11090
OG0005009	SACKO_32009, SACKO_13535	HELIO_08064
OG0005011	SACKO_10505	HELIO_05735
OG0005012	SACKO_03521	HELIO_02335
OG0005013	SACKO_25089	HELIO_11789
OG0005014	SACKO_07120	HELIO_08846
OG0005015	SACKO_20083	HELIO_00171
OG0005016	SACKO_08395	HELIO_02876, HELIO_00692
OG0005038	SACKO_27543	HELIO_08881
OG0005040	SACKO_25212	HELIO_03252
OG0005041	SACKO_04978	HELIO_00372
OG0005044	SACKO_29733	HELIO_11709
OG0005045	SACKO_19764	HELIO_00283
OG0005046	SACKO_12670	HELIO_04884
OG0005047	SACKO_09268	HELIO_00479
OG0005048	SACKO_06394	HELIO_11538
OG0005049	SACKO_28881	HELIO_01695
OG0005050	SACKO_03402	HELIO_02201
OG0005053	SACKO_07009	HELIO_06875
OG0005054	SACKO_14919	HELIO_00874
OG0005055	SACKO_33431	HELIO_10170
OG0005057	SACKO_08340	HELIO_11960
OG0005058	SACKO_07571	HELIO_12265
OG0005059	SACKO_08214	HELIO_07564
OG0005060	SACKO_04843	HELIO_08432
OG0005061	SACKO_04621	HELIO_05370, HELIO_01775, HELIO_12377
OG0005062	SACKO_26494	HELIO_06933
OG0005063	SACKO_31508	HELIO_00762
OG0005064	SACKO_08145	HELIO_09180
OG0005065	SACKO_01318, SACKO_01321	HELIO_10053
OG0005066	SACKO_14630	HELIO_10207
OG0005067	SACKO_18537	HELIO_09151
OG0005068	SACKO_22304	HELIO_00432
OG0005069	SACKO_02053	HELIO_00608
OG0005072	SACKO_25088	HELIO_07254
OG0005073	SACKO_22512	HELIO_01773
OG0005074	SACKO_26155	HELIO_00880
OG0005075	SACKO_15979, SACKO_16090, SACKO_13557	HELIO_01457
OG0005076	SACKO_12219	HELIO_03009
OG0005077	SACKO_24673	HELIO_12239, HELIO_11769
OG0005078	SACKO_12126	HELIO_07598
OG0005079	SACKO_14597	HELIO_05403
OG0005080	SACKO_17675	HELIO_09723
OG0005081	SACKO_28501	HELIO_10431
OG0005083	SACKO_14378	HELIO_09753
OG0005084	SACKO_10756	HELIO_04922
OG0005086	SACKO_09796	HELIO_12467
OG0005087	SACKO_26884	HELIO_03767
OG0005088	SACKO_07514	HELIO_03847
OG0005089	SACKO_21923	HELIO_03232
OG0005090	SACKO_28704	HELIO_07695
OG0005092	SACKO_30341	HELIO_10004
OG0005093	SACKO_00264	HELIO_11993
OG0005094	SACKO_29636	HELIO_07446
OG0005096	SACKO_08547	HELIO_05731
OG0005097	SACKO_28710	HELIO_03002
OG0005098	SACKO_02681	HELIO_12132
OG0005099	SACKO_28740	HELIO_10118
OG0005100	SACKO_15498	HELIO_05545
OG0005102	SACKO_00393, SACKO_21776, SACKO_00941, SACKO_00915, SACKO_00892, SACKO_00992	HELIO_03306
OG0005103	SACKO_29750	HELIO_05844
OG0005104	SACKO_16365	HELIO_08531
OG0005105	SACKO_24456	HELIO_09063
OG0005106	SACKO_14588	HELIO_00174
OG0005108	SACKO_00492	HELIO_09620
OG0005109	SACKO_00649, SACKO_06885	HELIO_06364
OG0005110	SACKO_25013	HELIO_07929
OG0005111	SACKO_03903	HELIO_00407
OG0005112	SACKO_17722	HELIO_12392
OG0005114	SACKO_33104	HELIO_08371
OG0005115	SACKO_03963	HELIO_03621
OG0005116	SACKO_26284	HELIO_05351
OG0005118	SACKO_19643	HELIO_09205
OG0005119	SACKO_24108	HELIO_06477
OG0005120	SACKO_05121, SACKO_07897	HELIO_06478
OG0005121	SACKO_14259	HELIO_07490
OG0005122	SACKO_27564	HELIO_09548
OG0005123	SACKO_25226	HELIO_04824
OG0005124	SACKO_09124	HELIO_09426
OG0005125	SACKO_18108	HELIO_06800
OG0005126	SACKO_15486	HELIO_07265
OG0005128	SACKO_18926	HELIO_11925
OG0005129	SACKO_31294	HELIO_08509
OG0005130	SACKO_30619	HELIO_07663
OG0005131	SACKO_30237	HELIO_06662
OG0005132	SACKO_04132	HELIO_06276
OG0005135	SACKO_21036, SACKO_21023	HELIO_04956
OG0005136	SACKO_05851	HELIO_03710
OG0005137	SACKO_11195	HELIO_12256
OG0005138	SACKO_04807	HELIO_07694
OG0005139	SACKO_31277	HELIO_08485
OG0005140	SACKO_16351	HELIO_06865
OG0005141	SACKO_24624, SACKO_15127	HELIO_11205
OG0005142	SACKO_14132	HELIO_08045
OG0005143	SACKO_20879	HELIO_09545
OG0005144	SACKO_19198	HELIO_08022
OG0005145	SACKO_12180	HELIO_09157
OG0005146	SACKO_22242	HELIO_10854
OG0005147	SACKO_11852	HELIO_12761
OG0005151	SACKO_21163	HELIO_08645
OG0005152	SACKO_10314	HELIO_00544
OG0005153	SACKO_05338	HELIO_05232
OG0005154	SACKO_29032	HELIO_07276
OG0005155	SACKO_33800	HELIO_11097
OG0005156	SACKO_21328	HELIO_08797
OG0005157	SACKO_24862	HELIO_00904
OG0005158	SACKO_06910	HELIO_07792
OG0005159	SACKO_22635, SACKO_31797	HELIO_03189
OG0005160	SACKO_03783	HELIO_01025
OG0005161	SACKO_03631	HELIO_08630
OG0005162	SACKO_21010	HELIO_11742
OG0005163	SACKO_30800	HELIO_02333
OG0005164	SACKO_08424, SACKO_34100	HELIO_11468
OG0005165	SACKO_15253	HELIO_05039
OG0005166	SACKO_11371	HELIO_03529
OG0005168	SACKO_22221	HELIO_01751
OG0005169	SACKO_23244	HELIO_04343
OG0005170	SACKO_08008	HELIO_12628
OG0005171	SACKO_16063	HELIO_02326
OG0005172	SACKO_05286	HELIO_03955
OG0005173	SACKO_14017	HELIO_04099
OG0005175	SACKO_09149	HELIO_00780
OG0005178	SACKO_15709	HELIO_00616
OG0005179	SACKO_15705	HELIO_06111
OG0005180	SACKO_16599	HELIO_06975
OG0005181	SACKO_26504	HELIO_10980
OG0005182	SACKO_02909	HELIO_06479
OG0005183	SACKO_21108	HELIO_02806
OG0005184	SACKO_06829	HELIO_00770
OG0005185	SACKO_19942	HELIO_09126
OG0005186	SACKO_05093	HELIO_07997
OG0005187	SACKO_15976	HELIO_07825
OG0005188	SACKO_06366, SACKO_04157	HELIO_01778
OG0005189	SACKO_22922	HELIO_09003, HELIO_02759
