Orthogroup	SACKO_ok	BRAFL
OG0003969	SACKO_19412	bflo_11550
OG0003970	SACKO_04465	bflo_08004
OG0003971	SACKO_11184	bflo_09929
OG0003972	SACKO_18971	bflo_13739
OG0003973	SACKO_17940, SACKO_17922	bflo_07614
OG0003974	SACKO_26812	bflo_02985
OG0003976	SACKO_33622	bflo_10370
OG0003980	SACKO_06218, SACKO_06212, SACKO_06223	bflo_08627, bflo_03797, bflo_07167
OG0003984	SACKO_07114, SACKO_07104, SACKO_07132	bflo_22709, bflo_16917, bflo_16918, bflo_14106, bflo_27115, bflo_02845, bflo_25767, bflo_25766, bflo_25765, bflo_23874, bflo_24658, bflo_24957, bflo_25029, bflo_26778, bflo_22653, bflo_05063, bflo_10707
OG0003997	SACKO_23147	bflo_14358
OG0003997	SACKO_25074	bflo_17824
OG0003998	SACKO_32493	bflo_19399
OG0003999	SACKO_18525	bflo_00820
OG0004000	SACKO_20194	bflo_02654
OG0004002	SACKO_22233	bflo_05675
OG0004004	SACKO_33188, SACKO_29932	bflo_00245
OG0004005	SACKO_17133, SACKO_17154	bflo_05822
OG0004006	SACKO_04444	bflo_15642
OG0004007	SACKO_27467	bflo_25579
OG0004009	SACKO_27674	bflo_08409
OG0004010	SACKO_07022, SACKO_07010	bflo_25494
OG0004011	SACKO_21800	bflo_07481
OG0004012	SACKO_03401	bflo_10107
OG0004014	SACKO_04423	bflo_01604
OG0004015	SACKO_00138	bflo_27508, bflo_25882
OG0004016	SACKO_29859	bflo_26991, bflo_11062
OG0004016	SACKO_04846	bflo_02411
OG0004017	SACKO_31378	bflo_06408
OG0004018	SACKO_25485	bflo_12053, bflo_12055
OG0004019	SACKO_00903	bflo_03365
OG0004020	SACKO_23772	bflo_21634
OG0004021	SACKO_24515	bflo_20663
OG0004022	SACKO_33066	bflo_03904, bflo_18302
OG0004023	SACKO_12120	bflo_13771, bflo_13445
OG0004024	SACKO_00168, SACKO_21778	bflo_22710
OG0004025	SACKO_24133	bflo_08844
OG0004027	SACKO_27291	bflo_19261
OG0004028	SACKO_02251	bflo_08558
OG0004029	SACKO_15425	bflo_18630
OG0004031	SACKO_11954	bflo_16318
OG0004032	SACKO_05148	bflo_22471
OG0004033	SACKO_32338	bflo_10163
OG0004035	SACKO_05264	bflo_13352
OG0004036	SACKO_24297	bflo_04917
OG0004037	SACKO_11842	bflo_21736
OG0004038	SACKO_18332	bflo_25870
OG0004039	SACKO_32559	bflo_00182
OG0004041	SACKO_09138	bflo_06689
OG0004042	SACKO_29359	bflo_01092
OG0004043	SACKO_04203	bflo_18420
OG0004044	SACKO_31712	bflo_01005
OG0004045	SACKO_33631	bflo_10090
OG0004046	SACKO_22550	bflo_20151
OG0004046	SACKO_08701	bflo_12442
OG0004047	SACKO_00930	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	SACKO_33590	bflo_05759
OG0004049	SACKO_04565	bflo_17743
OG0004050	SACKO_08948	bflo_12480
OG0004051	SACKO_17893	bflo_00363
OG0004052	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197	bflo_07404
OG0004053	SACKO_12103	bflo_06844
OG0004054	SACKO_22145	bflo_17321
OG0004055	SACKO_08940	bflo_18237
OG0004056	SACKO_02937, SACKO_02933	bflo_08362
OG0004057	SACKO_20234	bflo_03481
OG0004058	SACKO_00555, SACKO_22401	bflo_03305
OG0004059	SACKO_04014	bflo_09431
OG0004060	SACKO_28451	bflo_10224
OG0004061	SACKO_14715	bflo_25941
OG0004062	SACKO_33240	bflo_09235
OG0004063	SACKO_18912	bflo_04519
OG0004064	SACKO_28124	bflo_06053
OG0004065	SACKO_31120	bflo_24951
OG0004066	SACKO_24927	bflo_16131
OG0004066	SACKO_04954, SACKO_24926	bflo_16076
OG0004066	SACKO_22807	bflo_16059
OG0004067	SACKO_06615	bflo_21757
OG0004068	SACKO_03077	bflo_04452
OG0004069	SACKO_16363	bflo_07987
OG0004070	SACKO_26538, SACKO_33985	bflo_23729
OG0004071	SACKO_17358	bflo_16403
OG0004072	SACKO_06639	bflo_19459
OG0004073	SACKO_11536	bflo_03411
OG0004074	SACKO_24723	bflo_06358
OG0004075	SACKO_16055, SACKO_16079	bflo_12360
OG0004076	SACKO_25245	bflo_06535
OG0004078	SACKO_33589	bflo_09450
OG0004079	SACKO_14566	bflo_15451
OG0004080	SACKO_22943	bflo_18882
OG0004081	SACKO_22094	bflo_21861
OG0004082	SACKO_02002	bflo_00978
OG0004083	SACKO_26997	bflo_19440
OG0004084	SACKO_12941	bflo_04730
OG0004085	SACKO_33798	bflo_21712
OG0004086	SACKO_31613	bflo_15527
OG0004087	SACKO_23851	bflo_00774
OG0004088	SACKO_25399	bflo_08888
OG0004089	SACKO_19311	bflo_24435
OG0004090	SACKO_02550	bflo_02550
OG0004091	SACKO_07509	bflo_25537
OG0004092	SACKO_04140	bflo_18722
OG0004093	SACKO_30195	bflo_10011
OG0004094	SACKO_27444	bflo_17070
OG0004096	SACKO_22778	bflo_16105
OG0004097	SACKO_13213	bflo_23785
OG0004098	SACKO_27018	bflo_25548
OG0004099	SACKO_13836	bflo_23751
OG0004100	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602	bflo_10859
OG0004101	SACKO_05006	bflo_02328
OG0004102	SACKO_06536	bflo_10530
OG0004103	SACKO_11477, SACKO_25893	bflo_18116, bflo_01589
OG0004104	SACKO_02429	bflo_06763
OG0004105	SACKO_08461	bflo_05301
OG0004106	SACKO_20371, SACKO_18121	bflo_23964, bflo_24930
OG0004107	SACKO_13828	bflo_26512, bflo_10561
OG0004108	SACKO_31634, SACKO_04231	bflo_14163
OG0004110	SACKO_33407	bflo_06903
OG0004111	SACKO_01686	bflo_06133
OG0004112	SACKO_04832	bflo_05743
OG0004113	SACKO_07968	bflo_11906
OG0004114	SACKO_07278	bflo_18466
OG0004115	SACKO_04614	bflo_24357
OG0004116	SACKO_12551	bflo_14868
OG0004117	SACKO_11228	bflo_06359
OG0004118	SACKO_08745	bflo_11032
OG0004119	SACKO_16359	bflo_05817
OG0004120	SACKO_22425	bflo_06902
OG0004121	SACKO_28819	bflo_24414
OG0004122	SACKO_16718, SACKO_16732	bflo_16663
OG0004123	SACKO_05474	bflo_01120
OG0004124	SACKO_01623	bflo_01444
OG0004125	SACKO_10613	bflo_02477
OG0004126	SACKO_17034	bflo_12737
OG0004130	SACKO_04539, SACKO_29058	bflo_05927
OG0004131	SACKO_31379	bflo_16570
OG0004132	SACKO_10439	bflo_13046
OG0004132	SACKO_19039	bflo_13126
OG0004133	SACKO_06628	bflo_21730
OG0004134	SACKO_21471	bflo_09300
OG0004135	SACKO_25029	bflo_23100
OG0004136	SACKO_00526	bflo_25663, bflo_25662
OG0004137	SACKO_16541	bflo_05477
OG0004138	SACKO_13361	bflo_18230
OG0004139	SACKO_03872	bflo_26265
OG0004140	SACKO_23320	bflo_13590
OG0004141	SACKO_25516	bflo_11700
OG0004142	SACKO_15937	bflo_11007
OG0004143	SACKO_17997	bflo_04320
OG0004144	SACKO_12932	bflo_18803
OG0004145	SACKO_17936	bflo_17954
OG0004146	SACKO_21251	bflo_20192
OG0004147	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984	bflo_26420
OG0004148	SACKO_04179	bflo_18685
OG0004149	SACKO_05134	bflo_22473
OG0004150	SACKO_06062	bflo_09053
OG0004153	SACKO_17489	bflo_07572, bflo_07571
OG0004154	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309	bflo_05130, bflo_01086
OG0004155	SACKO_32044	bflo_23494
OG0004156	SACKO_07990, SACKO_27546	bflo_12353
OG0004157	SACKO_02828	bflo_11422
OG0004158	SACKO_18616	bflo_02113
OG0004159	SACKO_15242	bflo_05541
OG0004160	SACKO_14735	bflo_25508
OG0004161	SACKO_22482, SACKO_22491	bflo_13481, bflo_27086
OG0004162	SACKO_22066	bflo_23463
OG0004163	SACKO_04573, SACKO_25173	bflo_05333, bflo_05332, bflo_10119
OG0004164	SACKO_05848	bflo_07953
OG0004166	SACKO_12473	bflo_10003
OG0004167	SACKO_11715	bflo_06366
OG0004168	SACKO_24506	bflo_03869
OG0004169	SACKO_10004	bflo_23613
OG0004170	SACKO_26580, SACKO_03612	bflo_08931
OG0004171	SACKO_29940	bflo_08244
OG0004174	SACKO_18154	bflo_25477
OG0004175	SACKO_30738, SACKO_30739, SACKO_20637	bflo_13043
OG0004176	SACKO_25099	bflo_07261
OG0004177	SACKO_08639	bflo_12874, bflo_24041
OG0004178	SACKO_23443	bflo_11717
OG0004179	SACKO_01013	bflo_23006
OG0004180	SACKO_06651	bflo_19742, bflo_19473
OG0004181	SACKO_24938	bflo_14869
OG0004182	SACKO_03645	bflo_27213
OG0004182	SACKO_27354	bflo_17268, bflo_17270, bflo_04774
OG0004183	SACKO_09640	bflo_08248
OG0004184	SACKO_11934	bflo_17251
OG0004185	SACKO_32961	bflo_21307
OG0004186	SACKO_12502	bflo_07573
OG0004187	SACKO_26772	bflo_13222
OG0004188	SACKO_12003	bflo_11714, bflo_16377
OG0004189	SACKO_04457	bflo_20223
OG0004190	SACKO_22036	bflo_23894
OG0004193	SACKO_07343, SACKO_06504, SACKO_00102, SACKO_28553, SACKO_28558, SACKO_17614, SACKO_07338, SACKO_07348, SACKO_17622, SACKO_28557, SACKO_28556, SACKO_28554, SACKO_09410, SACKO_06512, SACKO_07340	bflo_03387, bflo_03606
OG0004194	SACKO_04880, SACKO_04924	bflo_13776, bflo_05208, bflo_11710, bflo_13381, bflo_13229, bflo_22527
OG0004197	SACKO_24436	bflo_24807
OG0004202	SACKO_09493, SACKO_33430	bflo_14706, bflo_14653, bflo_22497, bflo_14393, bflo_05124, bflo_14392, bflo_14391, bflo_04225, bflo_04223, bflo_04219, bflo_04180, bflo_04179, bflo_04227, bflo_14707, bflo_26427, bflo_12301, bflo_12302, bflo_12309, bflo_14704, bflo_15097
OG0004214	SACKO_12484	bflo_05900
OG0004215	SACKO_02214	bflo_20025
OG0004216	SACKO_32089	bflo_12603
OG0004217	SACKO_09269	bflo_14087
OG0004218	SACKO_18222	bflo_21045, bflo_20460
OG0004219	SACKO_03103	bflo_02280
OG0004220	SACKO_23085	bflo_01267
OG0004223	SACKO_14230, SACKO_01885	bflo_01727
OG0004225	SACKO_26484, SACKO_26695	bflo_00301
OG0004226	SACKO_01406	bflo_19811
OG0004227	SACKO_14123	bflo_25102
OG0004228	SACKO_18186	bflo_01224
OG0004229	SACKO_17477	bflo_07812
OG0004230	SACKO_30089	bflo_14845
OG0004231	SACKO_01862	bflo_05384
OG0004232	SACKO_13258	bflo_10173
OG0004233	SACKO_09478	bflo_24143
OG0004234	SACKO_00881	bflo_24057
OG0004235	SACKO_17332	bflo_23719
OG0004236	SACKO_11379	bflo_07373
OG0004237	SACKO_33563	bflo_14843
OG0004239	SACKO_08658	bflo_16055
OG0004240	SACKO_03705	bflo_14064
OG0004241	SACKO_05087	bflo_22009
OG0004243	SACKO_21841	bflo_02341
OG0004244	SACKO_10773	bflo_11658
OG0004245	SACKO_12744	bflo_10377
OG0004246	SACKO_10191	bflo_23079
OG0004247	SACKO_29414	bflo_19177, bflo_17721
OG0004248	SACKO_26657	bflo_24542, bflo_24543
OG0004249	SACKO_09516	bflo_14267
OG0004250	SACKO_07268	bflo_20438
OG0004251	SACKO_02877	bflo_16457
OG0004252	SACKO_16333	bflo_03055
OG0004253	SACKO_02192	bflo_21064
OG0004254	SACKO_18552	bflo_08133
OG0004255	SACKO_09554	bflo_25003
OG0004257	SACKO_10226	bflo_01868
OG0004258	SACKO_16352, SACKO_16395	bflo_14122
OG0004259	SACKO_29831	bflo_03895
OG0004260	SACKO_31028	bflo_07593
OG0004262	SACKO_23794	bflo_17291
OG0004264	SACKO_21378	bflo_07431
OG0004266	SACKO_08559	bflo_19972
OG0004267	SACKO_29345	bflo_04121
OG0004268	SACKO_32110	bflo_13534
OG0004269	SACKO_21474, SACKO_02690, SACKO_17980, SACKO_17981	bflo_23956
OG0004270	SACKO_15850	bflo_05847
OG0004271	SACKO_21341, SACKO_01124	bflo_11927
OG0004272	SACKO_11645, SACKO_12140	bflo_05950
OG0004273	SACKO_09932	bflo_23163
OG0004274	SACKO_28578	bflo_04876, bflo_13254
OG0004275	SACKO_12868	bflo_19058
OG0004277	SACKO_21081	bflo_17664
OG0004278	SACKO_21185	bflo_26456
OG0004279	SACKO_27575	bflo_15836
OG0004280	SACKO_28223	bflo_05742, bflo_18667
OG0004281	SACKO_13549	bflo_09552
OG0004282	SACKO_29038	bflo_01697
OG0004284	SACKO_19468, SACKO_24083	bflo_10091
OG0004285	SACKO_03384	bflo_09644
OG0004286	SACKO_12883	bflo_19820
OG0004288	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605	bflo_13055
OG0004289	SACKO_32406	bflo_16900
OG0004290	SACKO_28264	bflo_12592
OG0004291	SACKO_14905	bflo_09709
OG0004292	SACKO_03502	bflo_24769
OG0004294	SACKO_18046	bflo_20010
OG0004295	SACKO_04249	bflo_25243
OG0004296	SACKO_21380	bflo_08135
OG0004297	SACKO_28535	bflo_01520
OG0004298	SACKO_30591	bflo_14807
OG0004299	SACKO_30101	bflo_14117
OG0004301	SACKO_20227	bflo_21149
OG0004302	SACKO_18457	bflo_20299
OG0004303	SACKO_26532	bflo_21593
OG0004304	SACKO_20533	bflo_10723
OG0004305	SACKO_12408	bflo_05913
OG0004306	SACKO_26978	bflo_06377
OG0004307	SACKO_33572	bflo_23131
OG0004308	SACKO_01785	bflo_17611
OG0004309	SACKO_30754	bflo_07674
OG0004310	SACKO_10532	bflo_07406
OG0004311	SACKO_24270, SACKO_04511	bflo_05859
OG0004312	SACKO_10930	bflo_18032
OG0004313	SACKO_19238, SACKO_19229, SACKO_00702	bflo_20212
OG0004314	SACKO_11572	bflo_15802
OG0004315	SACKO_16588	bflo_09497
OG0004316	SACKO_28186	bflo_24460
OG0004317	SACKO_02212	bflo_19864
OG0004318	SACKO_24911	bflo_23343
OG0004319	SACKO_05877	bflo_03033
OG0004320	SACKO_00068	bflo_22155
OG0004321	SACKO_28159, SACKO_28167	bflo_07360, bflo_21224
OG0004322	SACKO_28915	bflo_04745
OG0004323	SACKO_25179	bflo_18175
OG0004324	SACKO_12104, SACKO_08113	bflo_01085
OG0004325	SACKO_16198, SACKO_04707	bflo_12662
OG0004326	SACKO_16860, SACKO_16861, SACKO_16858, SACKO_16857	bflo_24879, bflo_25019
OG0004327	SACKO_31782, SACKO_30605	bflo_14246
OG0004328	SACKO_23143	bflo_01149
OG0004329	SACKO_25792, SACKO_09106	bflo_09988, bflo_02398
OG0004330	SACKO_07866	bflo_18848
OG0004331	SACKO_06087	bflo_18890
OG0004332	SACKO_02982	bflo_24713
OG0004333	SACKO_09526	bflo_01460
OG0004334	SACKO_08631	bflo_25607
OG0004335	SACKO_30625, SACKO_16024, SACKO_30637	bflo_14442
OG0004336	SACKO_06667	bflo_07414, bflo_13336
OG0004337	SACKO_10301	bflo_09505
OG0004338	SACKO_24216	bflo_14114
OG0004339	SACKO_07127	bflo_21099
OG0004340	SACKO_20649, SACKO_24906	bflo_23322, bflo_22794
OG0004341	SACKO_28627	bflo_23516
OG0004342	SACKO_01335	bflo_08386
OG0004343	SACKO_03414, SACKO_21071	bflo_09298
OG0004344	SACKO_02938	bflo_07396
OG0004345	SACKO_24990	bflo_16427
OG0004346	SACKO_12882	bflo_19751
OG0004347	SACKO_18290	bflo_20345
OG0004348	SACKO_00059	bflo_21350
OG0004350	SACKO_33866	bflo_18288, bflo_18444
OG0004351	SACKO_14866	bflo_24757
OG0004352	SACKO_10946	bflo_24539
OG0004353	SACKO_09595	bflo_24646
OG0004354	SACKO_06263, SACKO_06268, SACKO_30750	bflo_14863
OG0004355	SACKO_23242	bflo_16043
OG0004356	SACKO_08790	bflo_23965, bflo_24929
OG0004357	SACKO_30143	bflo_11494
OG0004358	SACKO_23737	bflo_11539
OG0004359	SACKO_07960	bflo_15102
OG0004360	SACKO_13028	bflo_05338
OG0004361	SACKO_16141	bflo_15552
OG0004362	SACKO_08638	bflo_04119
OG0004364	SACKO_23778	bflo_13993
OG0004365	SACKO_23975	bflo_19418
OG0004366	SACKO_02101, SACKO_28270	bflo_12765
OG0004367	SACKO_33429	bflo_21281
OG0004368	SACKO_03972	bflo_16051
OG0004369	SACKO_34043, SACKO_22812	bflo_16942
OG0004370	SACKO_26120	bflo_21301
OG0004371	SACKO_25786, SACKO_13642	bflo_24077
OG0004372	SACKO_02906, SACKO_02914	bflo_04811
OG0004373	SACKO_02913	bflo_06065
OG0004374	SACKO_27657, SACKO_05442	bflo_20012
OG0004375	SACKO_01917	bflo_07701
OG0004376	SACKO_04476	bflo_20526
OG0004377	SACKO_04189	bflo_19356
OG0004378	SACKO_21719	bflo_07641
OG0004379	SACKO_04588	bflo_09448
OG0004381	SACKO_23417	bflo_09247
OG0004382	SACKO_16501	bflo_06113
OG0004383	SACKO_04003	bflo_27132, bflo_14288, bflo_14991
OG0004384	SACKO_31481	bflo_15995
OG0004385	SACKO_28528, SACKO_14841	bflo_15870
OG0004386	SACKO_04366	bflo_20435
OG0004387	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993	bflo_09116, bflo_08752
OG0004389	SACKO_09781	bflo_26325
OG0004390	SACKO_17506	bflo_17071
OG0004391	SACKO_06460	bflo_08434
OG0004392	SACKO_01326	bflo_07121
OG0004393	SACKO_03731	bflo_09718
OG0004394	SACKO_06802	bflo_14723
OG0004395	SACKO_29824, SACKO_29818	bflo_12354
OG0004396	SACKO_09175	bflo_24471
OG0004397	SACKO_00175	bflo_13249
OG0004398	SACKO_05440	bflo_20532
OG0004399	SACKO_01145	bflo_11895
OG0004400	SACKO_18353	bflo_01509
OG0004401	SACKO_22723	bflo_00348
OG0004402	SACKO_31687	bflo_14968
OG0004403	SACKO_17078	bflo_06952
OG0004404	SACKO_09881	bflo_21918
OG0004405	SACKO_17613, SACKO_28559	bflo_23675
OG0004406	SACKO_12007	bflo_13880
OG0004407	SACKO_16287	bflo_24382
OG0004408	SACKO_22114	bflo_21379
OG0004409	SACKO_33175	bflo_12253
OG0004413	SACKO_24559	bflo_11285
OG0004414	SACKO_05191	bflo_00981
OG0004415	SACKO_30317	bflo_18620
OG0004417	SACKO_27616	bflo_25703
OG0004418	SACKO_31965	bflo_09866
OG0004419	SACKO_30193	bflo_09260
OG0004420	SACKO_00861	bflo_24578
OG0004421	SACKO_23605	bflo_10986
OG0004422	SACKO_09183	bflo_05990
OG0004423	SACKO_34049	bflo_06771
OG0004424	SACKO_10837	bflo_11552
OG0004425	SACKO_07906	bflo_02356
OG0004426	SACKO_09068	bflo_13509
OG0004427	SACKO_00878	bflo_20689
OG0004439	SACKO_19815, SACKO_19792, SACKO_19809	bflo_22650, bflo_03447, bflo_03568, bflo_03591, bflo_10864, bflo_11706, bflo_07293, bflo_07292, bflo_23467, bflo_23466, bflo_10053, bflo_15052
OG0004441	SACKO_10952, SACKO_01061, SACKO_26891	bflo_19003
OG0004457	SACKO_27870	bflo_12917
OG0004457	SACKO_16417	bflo_12586
OG0004458	SACKO_11376, SACKO_32402, SACKO_32363, SACKO_27323, SACKO_09599	bflo_25350
OG0004459	SACKO_07787	bflo_09372
OG0004460	SACKO_19002	bflo_12840
OG0004461	SACKO_15418	bflo_11262
OG0004462	SACKO_05077	bflo_21993
OG0004463	SACKO_04376	bflo_20522
OG0004465	SACKO_18438	bflo_05736, bflo_05733
OG0004467	SACKO_04860, SACKO_19896	bflo_20572
OG0004468	SACKO_33156	bflo_20382
OG0004471	SACKO_07695	bflo_00929
OG0004472	SACKO_27165	bflo_10789
OG0004473	SACKO_03372	bflo_09679
OG0004474	SACKO_13446	bflo_14427
OG0004475	SACKO_00480	bflo_22915
OG0004476	SACKO_14576	bflo_05841
OG0004477	SACKO_15776	bflo_06106
OG0004478	SACKO_16158	bflo_12521
OG0004479	SACKO_15668	bflo_13215
OG0004480	SACKO_09896	bflo_05296
OG0004482	SACKO_15365	bflo_00371
OG0004483	SACKO_15376	bflo_26479
OG0004484	SACKO_24669, SACKO_24665	bflo_24462
OG0004485	SACKO_32612	bflo_08085
OG0004486	SACKO_13395	bflo_12928
OG0004487	SACKO_04088	bflo_11125, bflo_13011
OG0004488	SACKO_11836	bflo_06230
OG0004489	SACKO_11062	bflo_11412
OG0004490	SACKO_01568	bflo_16236, bflo_03321
OG0004491	SACKO_33872, SACKO_33881	bflo_13622
OG0004492	SACKO_04355	bflo_20550
OG0004493	SACKO_04749	bflo_17475
OG0004494	SACKO_24457	bflo_22629
OG0004495	SACKO_09341	bflo_13385
OG0004496	SACKO_26743	bflo_15959
OG0004497	SACKO_26844	bflo_12550
OG0004498	SACKO_29609	bflo_13885
OG0004499	SACKO_14890	bflo_11750
OG0004500	SACKO_18016	bflo_06052
OG0004501	SACKO_05302	bflo_17400
OG0004502	SACKO_04915	bflo_22105
OG0004503	SACKO_30080, SACKO_30085	bflo_14782
OG0004504	SACKO_22070, SACKO_22029	bflo_13071
OG0004504	SACKO_30095	bflo_14464
OG0004504	SACKO_10288	bflo_16702
OG0004505	SACKO_07933	bflo_02171
OG0004506	SACKO_22735	bflo_23062
OG0004507	SACKO_01169, SACKO_28863	bflo_06594
OG0004508	SACKO_00949	bflo_09467
OG0004509	SACKO_04702	bflo_17080
OG0004510	SACKO_10418	bflo_14873, bflo_15347
OG0004511	SACKO_11442	bflo_15924
OG0004512	SACKO_32401	bflo_23496, bflo_16546
OG0004513	SACKO_34197	bflo_08350
OG0004514	SACKO_08578	bflo_20987
OG0004515	SACKO_10522	bflo_26975, bflo_10817
OG0004517	SACKO_28631	bflo_23362
OG0004518	SACKO_14581	bflo_16710
OG0004519	SACKO_01174	bflo_11096
OG0004520	SACKO_26274	bflo_21786
OG0004521	SACKO_18409	bflo_07182
OG0004522	SACKO_17016	bflo_16159, bflo_06058
OG0004523	SACKO_04848	bflo_05747
OG0004525	SACKO_19797	bflo_15861
OG0004526	SACKO_10282	bflo_15645
OG0004527	SACKO_27212, SACKO_27206	bflo_22761
OG0004528	SACKO_22051	bflo_17241
OG0004529	SACKO_19291	bflo_24826
OG0004530	SACKO_20418	bflo_14830
OG0004531	SACKO_23166, SACKO_03320	bflo_15089, bflo_15090
OG0004532	SACKO_28637	bflo_22983
OG0004533	SACKO_17772	bflo_07628
OG0004534	SACKO_19903, SACKO_12762	bflo_14156
OG0004535	SACKO_03150	bflo_06382
OG0004536	SACKO_21274	bflo_05637
OG0004537	SACKO_21349	bflo_08291, bflo_05042
OG0004538	SACKO_09085	bflo_06518
OG0004539	SACKO_22173	bflo_05863
OG0004540	SACKO_30901	bflo_02795
OG0004541	SACKO_15485	bflo_17993
OG0004542	SACKO_06292	bflo_09402
OG0004543	SACKO_11922	bflo_00318
OG0004544	SACKO_31438	bflo_12181
OG0004545	SACKO_15736	bflo_16418
OG0004546	SACKO_28524	bflo_06485
OG0004547	SACKO_12149	bflo_11802
OG0004548	SACKO_03951	bflo_15915
OG0004549	SACKO_23349	bflo_09909
OG0004550	SACKO_19164	bflo_03833
OG0004551	SACKO_04145	bflo_23479
OG0004553	SACKO_03082	bflo_04450
OG0004554	SACKO_00814	bflo_24473
OG0004555	SACKO_29011	bflo_27055, bflo_12751
OG0004556	SACKO_18821	bflo_20298
OG0004557	SACKO_24872	bflo_18811
OG0004558	SACKO_28349	bflo_24327
OG0004559	SACKO_28715	bflo_23454
OG0004560	SACKO_28894	bflo_21738
OG0004561	SACKO_33877, SACKO_33874	bflo_21390, bflo_04768
OG0004563	SACKO_33905	bflo_01881
OG0004564	SACKO_09067	bflo_09365
OG0004565	SACKO_02187	bflo_05792
OG0004566	SACKO_17991	bflo_05496
OG0004567	SACKO_07155, SACKO_28403	bflo_01420
OG0004568	SACKO_03130	bflo_15367, bflo_26968, bflo_10690
OG0004569	SACKO_07551	bflo_22265
OG0004570	SACKO_12970, SACKO_07861	bflo_24052
OG0004571	SACKO_31573	bflo_00878
OG0004572	SACKO_18957	bflo_13327
OG0004572	SACKO_18974	bflo_13783
OG0004573	SACKO_18454	bflo_20186
OG0004574	SACKO_19725	bflo_03205
OG0004575	SACKO_31116	bflo_18594
OG0004576	SACKO_30468, SACKO_30461	bflo_08967
OG0004577	SACKO_15685	bflo_12511
OG0004578	SACKO_25847	bflo_16288
OG0004579	SACKO_17206	bflo_11289
OG0004580	SACKO_29417	bflo_24842
OG0004581	SACKO_30000	bflo_22410
OG0004582	SACKO_20979, SACKO_20988	bflo_25760
OG0004583	SACKO_05163	bflo_26211
OG0004584	SACKO_03076	bflo_18182
OG0004585	SACKO_13522	bflo_13881
OG0004587	SACKO_20399	bflo_14705
OG0004588	SACKO_20226	bflo_20021
OG0004589	SACKO_24508	bflo_20258
OG0004590	SACKO_24523	bflo_20267
OG0004591	SACKO_10632	bflo_24182
OG0004592	SACKO_20946	bflo_25813
OG0004593	SACKO_12736	bflo_10126
OG0004594	SACKO_05883	bflo_03426
OG0004595	SACKO_23859	bflo_00394
OG0004596	SACKO_28471	bflo_08985
OG0004597	SACKO_09052	bflo_09059
OG0004599	SACKO_10527	bflo_05807
OG0004601	SACKO_07622, SACKO_21914	bflo_15597, bflo_15601, bflo_15569
OG0004602	SACKO_33314	bflo_04353
OG0004603	SACKO_02772	bflo_23030
OG0004605	SACKO_24891	bflo_23298
OG0004606	SACKO_29308	bflo_01880
OG0004607	SACKO_15058, SACKO_15026, SACKO_15055, SACKO_07746, SACKO_08584, SACKO_07758, SACKO_15049, SACKO_15028	bflo_22603
OG0004608	SACKO_06096	bflo_16554
OG0004609	SACKO_02975	bflo_20965
OG0004610	SACKO_21418	bflo_06351
OG0004611	SACKO_19720	bflo_14611
OG0004612	SACKO_29135	bflo_00158
OG0004613	SACKO_19929, SACKO_19918	bflo_11676
OG0004614	SACKO_06287	bflo_11461
OG0004615	SACKO_28291	bflo_15851
OG0004616	SACKO_18631	bflo_02456
OG0004617	SACKO_32229	bflo_03743
OG0004618	SACKO_04320	bflo_14644
OG0004619	SACKO_13215	bflo_18891
OG0004620	SACKO_19040	bflo_13567
OG0004621	SACKO_14185	bflo_11024
OG0004622	SACKO_09412	bflo_02154
OG0004623	SACKO_12927, SACKO_20389	bflo_06270, bflo_19298
OG0004624	SACKO_17446, SACKO_12781	bflo_04402, bflo_17449, bflo_23643, bflo_22914, bflo_26007, bflo_22903
OG0004625	SACKO_24514	bflo_20617
OG0004626	SACKO_32091	bflo_13446
OG0004627	SACKO_04597	bflo_21441
OG0004628	SACKO_04292	bflo_00111
OG0004629	SACKO_21350	bflo_16638
OG0004630	SACKO_24304, SACKO_18921	bflo_18024
OG0004631	SACKO_01707, SACKO_23017	bflo_26303
OG0004632	SACKO_18527	bflo_20183
OG0004633	SACKO_12575	bflo_24095
OG0004634	SACKO_31100	bflo_24560
OG0004635	SACKO_11047	bflo_16335
OG0004637	SACKO_21062, SACKO_21063	bflo_12574
OG0004638	SACKO_13654	bflo_17068
OG0004639	SACKO_03968	bflo_17059
OG0004641	SACKO_18334	bflo_21448, bflo_22592
OG0004642	SACKO_25061	bflo_13877
OG0004643	SACKO_25343	bflo_21665
OG0004644	SACKO_07275	bflo_11603
OG0004646	SACKO_21323	bflo_01898
OG0004647	SACKO_11839	bflo_06581
OG0004648	SACKO_17990	bflo_12258
OG0004649	SACKO_18305	bflo_20493
OG0004651	SACKO_04435	bflo_17981
OG0004652	SACKO_08505	bflo_21212, bflo_21245
OG0004653	SACKO_06905	bflo_18528
OG0004654	SACKO_14273	bflo_09378
OG0004655	SACKO_08288	bflo_09012
OG0004656	SACKO_08512	bflo_05812
OG0004657	SACKO_21555	bflo_24670
