Orthogroup	Species	YEAST	Orthologs
OG0004674	LYTVA_ok	YEAST05448	LYTVA_04839, LYTVA_28228
OG0004674	STRPU_ok	YEAST05448	STRPU_19075
OG0004674	AENJA_ok	YEAST05448	AENJA_24465
OG0004674	AMPFI_ok	YEAST05448	AMPFI_07603
OG0004674	SACKO_ok	YEAST05448	SACKO_20254
OG0004674	PFLAV	YEAST05448	TCONS_00054555.p1
OG0004674	APOSC_ok	YEAST05448	APOSC_09218, APOSC_25614
OG0004674	APOSJ_ok	YEAST05448	APOSJ_60649, APOSJ_60648, APOSJ_22858, APOSJ_60653, APOSJ_60650, APOSJ_60652, APOSJ_60647, APOSJ_22857
OG0004674	NEMVE	YEAST05448	NEMVE15105
OG0004674	DROME	YEAST05448	DROME20610
OG0004674	CAEEL	YEAST05448	CAEEL04819
OG0004674	SCHMD	YEAST05448	SCHMD03223
OG0004674	OWEFU	YEAST05448	OFUSG21156.1.p1
OG0004674	MOUSE	YEAST05448	MOUSE20825
OG0004674	HUMAN	YEAST05448	HUMAN28474, HUMAN28475
OG0004674	XENTR	YEAST05448	XENTR04721
OG0004674	ORYLA	YEAST05448	ORYLA02750
OG0004674	ASTMX	YEAST05448	ASTMX13549
OG0004674	DANRE	YEAST05448	DANRE33289
OG0004675	CAPO3	YEAST05072, YEAST02983	CAPO300152
OG0004675	SCHMD	YEAST05072, YEAST02983	SCHMD07033
OG0004675	HUMAN	YEAST05072, YEAST02983	HUMAN16714
OG0004675	MOUSE	YEAST05072, YEAST02983	MOUSE35621, MOUSE35622, MOUSE35620
OG0004675	ASTMX	YEAST05072, YEAST02983	ASTMX22086
OG0004675	DANRE	YEAST05072, YEAST02983	DANRE23251
OG0004675	ORYLA	YEAST05072, YEAST02983	ORYLA11378
OG0004675	XENTR	YEAST05072, YEAST02983	XENTR10690
OG0004675	AMPFI_ok	YEAST05072, YEAST02983	AMPFI_04426, AMPFI_03184
OG0004675	PFLAV	YEAST05072, YEAST02983	TCONS_00046779.p1
OG0004675	SACKO_ok	YEAST05072, YEAST02983	SACKO_13667
OG0004675	APOSC_ok	YEAST05072, YEAST02983	APOSC_16056
OG0004675	APOSJ_ok	YEAST05072, YEAST02983	APOSJ_44812
OG0004675	STRPU_ok	YEAST05072, YEAST02983	STRPU_08042
OG0004675	HELIO_ok	YEAST05072, YEAST02983	HELIO_01458
OG0004675	LYTVA_ok	YEAST05072, YEAST02983	LYTVA_29989, LYTVA_25113
OG0004675	AENJA_ok	YEAST05072, YEAST02983	AENJA_24642
OG0004675	OWEFU	YEAST05072, YEAST02983	OFUSG12757.3.p1, OFUSG12757.2.p1, OFUSG12757.1.p1
OG0004675	DROME	YEAST05072, YEAST02983	DROME01467, DROME01466, DROME03380
OG0004675	CAEEL	YEAST05072, YEAST02983	CAEEL00752
OG0004675	NEMVE	YEAST05072, YEAST02983	NEMVE19531, NEMVE12308
OG0004675	BRALA	YEAST05072, YEAST02983	BRALA01751
OG0004675	BRAFL	YEAST05072, YEAST02983	bflo_06236
OG0004676	SACKO_ok	YEAST00869, YEAST00871	SACKO_00679
OG0004676	CAPO3	YEAST00869, YEAST00871	CAPO302564, CAPO302347
OG0004676	CAPO3	YEAST05785, YEAST00056, YEAST02694	CAPO305483
OG0004676	NEMVE	YEAST05785, YEAST00056, YEAST02694	NEMVE06939
OG0004676	OWEFU	YEAST05785, YEAST00056, YEAST02694	OFUSG22032.1.p1, OFUSG22032.2.p1
OG0004676	DROME	YEAST05785, YEAST00056, YEAST02694	DROME18548
OG0004676	AENJA_ok	YEAST05785, YEAST00056, YEAST02694	AENJA_24878
OG0004676	SACKO_ok	YEAST05785, YEAST00056, YEAST02694	SACKO_05823
OG0004676	PFLAV	YEAST05785, YEAST00056, YEAST02694	TCONS_00011282.p1, TCONS_00011302.p1
OG0004676	AMPFI_ok	YEAST05785, YEAST00056, YEAST02694	AMPFI_12971
OG0004676	APOSC_ok	YEAST05785, YEAST00056, YEAST02694	APOSC_10008
OG0004676	APOSJ_ok	YEAST05785, YEAST00056, YEAST02694	APOSJ_49947, APOSJ_49945, APOSJ_49946
OG0004676	BRALA	YEAST05785, YEAST00056, YEAST02694	BRALA22511
OG0004676	BRAFL	YEAST05785, YEAST00056, YEAST02694	bflo_05171
OG0004676	HELIO_ok	YEAST05785, YEAST00056, YEAST02694	HELIO_00427
OG0004676	STRPU_ok	YEAST05785, YEAST00056, YEAST02694	STRPU_21235
OG0004676	LYTVA_ok	YEAST05785, YEAST00056, YEAST02694	LYTVA_25246
OG0004676	ASTMX	YEAST05785, YEAST00056, YEAST02694	ASTMX09682
OG0004676	DANRE	YEAST05785, YEAST00056, YEAST02694	DANRE11604
OG0004676	XENTR	YEAST05785, YEAST00056, YEAST02694	XENTR12097
OG0004676	MOUSE	YEAST05785, YEAST00056, YEAST02694	MOUSE07742, MOUSE07741
OG0004676	HUMAN	YEAST05785, YEAST00056, YEAST02694	HUMAN08712, HUMAN08711
OG0004678	SCHMD	YEAST02777, YEAST04846	SCHMD09572, SCHMD22384, SCHMD09573, SCHMD22385
OG0004678	DROME	YEAST02777, YEAST04846	DROME04998, DROME04997
OG0004678	NEMVE	YEAST02777, YEAST04846	NEMVE09441
OG0004678	AENJA_ok	YEAST02777, YEAST04846	AENJA_25081
OG0004678	OWEFU	YEAST02777, YEAST04846	OFUSG08155.1.p1, OFUSG08156.1.p1
OG0004678	DANRE	YEAST02777, YEAST04846	DANRE19097, DANRE19098, DANRE19096
OG0004678	ASTMX	YEAST02777, YEAST04846	ASTMX10360
OG0004678	ORYLA	YEAST02777, YEAST04846	ORYLA02453
OG0004678	HUMAN	YEAST02777, YEAST04846	HUMAN29263, HUMAN29264
OG0004678	MOUSE	YEAST02777, YEAST04846	MOUSE25610
OG0004678	XENTR	YEAST02777, YEAST04846	XENTR09245
OG0004678	CAEEL	YEAST02777, YEAST04846	CAEEL08038
OG0004678	CAPO3	YEAST02777, YEAST04846	CAPO306062
OG0004678	APOSC_ok	YEAST02777, YEAST04846	APOSC_07378, APOSC_07379
OG0004678	APOSJ_ok	YEAST02777, YEAST04846	APOSJ_37602
OG0004678	LYTVA_ok	YEAST02777, YEAST04846	LYTVA_19924
OG0004678	STRPU_ok	YEAST02777, YEAST04846	STRPU_19781, STRPU_00789
OG0004678	HELIO_ok	YEAST02777, YEAST04846	HELIO_04212
OG0004678	AMPFI_ok	YEAST02777, YEAST04846	AMPFI_09587
OG0004678	PFLAV	YEAST02777, YEAST04846	TCONS_00015474.p1
OG0004678	BRALA	YEAST02777, YEAST04846	BRALA10033
OG0004678	BRAFL	YEAST02777, YEAST04846	bflo_15606
OG0004682	NEMVE	YEAST02876	NEMVE16012
OG0004682	CAPO3	YEAST02876	CAPO302643
OG0004682	DROME	YEAST02876	DROME14960, DROME14957
OG0004682	HELIO_ok	YEAST02876	HELIO_10128
OG0004682	LYTVA_ok	YEAST02876	LYTVA_24734
OG0004682	STRPU_ok	YEAST02876	STRPU_01134, STRPU_18312
OG0004682	APOSJ_ok	YEAST02876	APOSJ_07286
OG0004682	APOSC_ok	YEAST02876	APOSC_07397, APOSC_07398
OG0004682	AMPFI_ok	YEAST02876	AMPFI_13322
OG0004682	AENJA_ok	YEAST02876	AENJA_25603
OG0004682	PFLAV	YEAST02876	TCONS_00052713.p1
OG0004682	SACKO_ok	YEAST02876	SACKO_09594
OG0004682	CAEEL	YEAST02876	CAEEL05023
OG0004682	BRALA	YEAST02876	BRALA03899
OG0004682	BRAFL	YEAST02876	bflo_08235
OG0004682	SCHMD	YEAST02876	SCHMD08178
OG0004682	ORYLA	YEAST02876	ORYLA07086
OG0004682	ASTMX	YEAST02876	ASTMX13860
OG0004682	DANRE	YEAST02876	DANRE27410
OG0004682	XENTR	YEAST02876	XENTR00011
OG0004682	HUMAN	YEAST02876	HUMAN00873, HUMAN00872, HUMAN00875, HUMAN00874
OG0004682	MOUSE	YEAST02876	MOUSE33679, MOUSE33681, MOUSE33680, MOUSE33678, MOUSE33682
OG0004682	OWEFU	YEAST02876	OFUSG12863.1.p1
OG0004683	SCHMD	YEAST00676	SCHMD10878
OG0004683	NEMVE	YEAST00676	NEMVE10379
OG0004683	APOSJ_ok	YEAST00676	APOSJ_37936, APOSJ_03233, APOSJ_37937, APOSJ_36657, APOSJ_36656, APOSJ_37685, APOSJ_37935, APOSJ_37684, APOSJ_37938
OG0004683	APOSC_ok	YEAST00676	APOSC_17054
OG0004683	STRPU_ok	YEAST00676	STRPU_21453
OG0004683	HELIO_ok	YEAST00676	HELIO_11352
OG0004683	LYTVA_ok	YEAST00676	LYTVA_20336
OG0004683	AENJA_ok	YEAST00676	AENJA_25906
OG0004683	AMPFI_ok	YEAST00676	AMPFI_13090
OG0004683	SACKO_ok	YEAST00676	SACKO_31594
OG0004683	PFLAV	YEAST00676	TCONS_00010745.p1
OG0004683	DROME	YEAST00676	DROME20448
OG0004683	CAEEL	YEAST00676	CAEEL15952
OG0004683	OWEFU	YEAST00676	OFUSG25029.1.p1
OG0004683	BRAFL	YEAST00676	bflo_06703
OG0004683	BRALA	YEAST00676	BRALA26125
OG0004683	DANRE	YEAST00676	DANRE00895
OG0004683	ASTMX	YEAST00676	ASTMX17384
OG0004683	ORYLA	YEAST00676	ORYLA15475
OG0004683	XENTR	YEAST00676	XENTR09470
OG0004683	MOUSE	YEAST00676	MOUSE20209
OG0004683	HUMAN	YEAST00676	HUMAN04875, HUMAN04874, HUMAN04873, HUMAN04872
OG0004684	CAEEL	YEAST05643	CAEEL14663
OG0004684	DROME	YEAST05643	DROME16043
OG0004684	SCHMD	YEAST05643	SCHMD04346
OG0004684	PFLAV	YEAST05643	TCONS_00012132.p1
OG0004684	SACKO_ok	YEAST05643	SACKO_31585
OG0004684	APOSJ_ok	YEAST05643	APOSJ_18550, APOSJ_21507
OG0004684	APOSC_ok	YEAST05643	APOSC_15120, APOSC_15121, APOSC_15119, APOSC_19559, APOSC_19558, APOSC_09429, APOSC_09475
OG0004684	OWEFU	YEAST05643	OFUSG11714.1.p1
OG0004684	NEMVE	YEAST05643	NEMVE15028
OG0004684	AENJA_ok	YEAST05643	AENJA_25907
OG0004684	AMPFI_ok	YEAST05643	AMPFI_05507
OG0004684	HELIO_ok	YEAST05643	HELIO_03586
OG0004684	STRPU_ok	YEAST05643	STRPU_20897, STRPU_20861
OG0004684	LYTVA_ok	YEAST05643	LYTVA_23257
OG0004684	BRALA	YEAST05643	BRALA26124
OG0004684	BRAFL	YEAST05643	bflo_18861
OG0004684	XENTR	YEAST05643	XENTR09471
OG0004684	HUMAN	YEAST05643	HUMAN04870
OG0004684	MOUSE	YEAST05643	MOUSE16150, MOUSE20210
OG0004684	ASTMX	YEAST05643	ASTMX15106
OG0004684	ORYLA	YEAST05643	ORYLA11591
OG0004684	DANRE	YEAST05643	DANRE00896, DANRE18960, DANRE18961
OG0004685	BRALA	YEAST04200	BRALA29447
OG0004685	SCHMD	YEAST04200	SCHMD09955
OG0004685	LYTVA_ok	YEAST04200	LYTVA_06896
OG0004685	CAPO3	YEAST04200	CAPO300514
OG0004685	CAEEL	YEAST04200	CAEEL09080
OG0004685	ASTMX	YEAST04200	ASTMX05980, ASTMX05981, ASTMX21111
OG0004685	DROME	YEAST04200	DROME18917, DROME18916
OG0004685	HELIO_ok	YEAST04200	HELIO_10246, HELIO_10245
OG0004685	OWEFU	YEAST04200	OFUSG15144.1.p1
OG0004685	HUMAN	YEAST04200	HUMAN19767
OG0004685	MOUSE	YEAST04200	MOUSE15230
OG0004685	XENTR	YEAST04200	XENTR00826
OG0004685	DANRE	YEAST04200	DANRE39580, DANRE39579, DANRE39581, DANRE00131
OG0004685	ORYLA	YEAST04200	ORYLA17349, ORYLA02295
OG0004685	NEMVE	YEAST04200	NEMVE13564, NEMVE20938
OG0004685	BRAFL	YEAST04200	bflo_05949
OG0004685	SACKO_ok	YEAST04200	SACKO_33019
OG0004685	PFLAV	YEAST04200	TCONS_00006441.p1
OG0004685	AENJA_ok	YEAST04200	AENJA_26252
OG0004685	APOSJ_ok	YEAST04200	APOSJ_31674
OG0004685	APOSC_ok	YEAST04200	APOSC_22489
OG0004685	AMPFI_ok	YEAST04200	AMPFI_00210
OG0004685	STRPU_ok	YEAST04200	STRPU_14434, STRPU_14451
OG0004687	HUMAN	YEAST00982	HUMAN20908, HUMAN20906, HUMAN20910, HUMAN20907
OG0004687	SCHMD	YEAST00982	SCHMD29802, SCHMD26824, SCHMD23153, SCHMD15300
OG0004687	DROME	YEAST00982	DROME02093
OG0004687	CAPO3	YEAST00982	CAPO300850
OG0004687	OWEFU	YEAST00982	OFUSG18909.1.p1
OG0004687	STRPU_ok	YEAST00982	STRPU_23891
OG0004687	HELIO_ok	YEAST00982	HELIO_08862
OG0004687	LYTVA_ok	YEAST00982	LYTVA_17898
OG0004687	AENJA_ok	YEAST00982	AENJA_26633
OG0004687	AMPFI_ok	YEAST00982	AMPFI_00174
OG0004687	APOSJ_ok	YEAST00982	APOSJ_05747, APOSJ_09827, APOSJ_10413, APOSJ_09822
OG0004687	APOSC_ok	YEAST00982	APOSC_26487
OG0004687	SACKO_ok	YEAST00982	SACKO_17225
OG0004687	PFLAV	YEAST00982	TCONS_00048164.p1
OG0004687	CAEEL	YEAST00982	CAEEL14139
OG0004687	BRALA	YEAST00982	BRALA19729
OG0004687	BRAFL	YEAST00982	bflo_11035
OG0004687	NEMVE	YEAST00982	NEMVE11074
OG0004687	DANRE	YEAST00982	DANRE40485, DANRE40484
OG0004687	ASTMX	YEAST00982	ASTMX17747
OG0004687	ORYLA	YEAST00982	ORYLA15540
OG0004687	XENTR	YEAST00982	XENTR08376
OG0004687	MOUSE	YEAST00982	MOUSE52777
OG0004691	CAPO3	YEAST00819	CAPO301832
OG0004691	ASTMX	YEAST00819	ASTMX08190
OG0004691	DANRE	YEAST00819	DANRE10742
OG0004691	ORYLA	YEAST00819	ORYLA04688
OG0004691	XENTR	YEAST00819	XENTR12526
OG0004691	HUMAN	YEAST00819	HUMAN18674
OG0004691	MOUSE	YEAST00819	MOUSE27990, MOUSE27989, MOUSE27986
OG0004691	APOSJ_ok	YEAST00819	APOSJ_51209, APOSJ_45335, APOSJ_45338, APOSJ_45337, APOSJ_50580, APOSJ_51208, APOSJ_59390, APOSJ_51210
OG0004691	APOSC_ok	YEAST00819	APOSC_22501
OG0004691	HELIO_ok	YEAST00819	HELIO_08399
OG0004691	STRPU_ok	YEAST00819	STRPU_21357
OG0004691	AENJA_ok	YEAST00819	AENJA_26781
OG0004691	AMPFI_ok	YEAST00819	AMPFI_01160
OG0004691	NEMVE	YEAST00819	NEMVE07925
OG0004691	PFLAV	YEAST00819	TCONS_00009715.p1
OG0004691	SACKO_ok	YEAST00819	SACKO_19375
OG0004691	BRALA	YEAST00819	BRALA31036
OG0004691	BRAFL	YEAST00819	bflo_11450
OG0004691	DROME	YEAST00819	DROME17121
OG0004691	OWEFU	YEAST00819	OFUSG11227.1.p1
OG0004691	CAEEL	YEAST00819	CAEEL06746
OG0004691	SCHMD	YEAST00819	SCHMD29540, SCHMD09521, SCHMD09522
OG0004699	CAPO3	YEAST05453	CAPO305801
OG0004699	CAEEL	YEAST05453	CAEEL06377
OG0004699	LYTVA_ok	YEAST05453	LYTVA_11171
OG0004699	HELIO_ok	YEAST05453	HELIO_08731
OG0004699	STRPU_ok	YEAST05453	STRPU_14477
OG0004699	SACKO_ok	YEAST05453	SACKO_15038
OG0004699	PFLAV	YEAST05453	TCONS_00005201.p1
OG0004699	BRALA	YEAST05453	BRALA07186
OG0004699	BRAFL	YEAST05453	bflo_03925
OG0004699	NEMVE	YEAST05453	NEMVE08956
OG0004699	AMPFI_ok	YEAST05453	AMPFI_08943
OG0004699	APOSC_ok	YEAST05453	APOSC_02077
OG0004699	APOSJ_ok	YEAST05453	APOSJ_55894, APOSJ_02063, APOSJ_02062, APOSJ_02060, APOSJ_02061, APOSJ_02064
OG0004699	DROME	YEAST05453	DROME03068
OG0004699	ORYLA	YEAST05453	ORYLA14125
OG0004699	MOUSE	YEAST05453	MOUSE38251, MOUSE38249, MOUSE38250
OG0004699	HUMAN	YEAST05453	HUMAN26760, HUMAN26768, HUMAN26758, HUMAN26756, HUMAN26755
OG0004699	XENTR	YEAST05453	XENTR04958
OG0004699	ASTMX	YEAST05453	ASTMX03526
OG0004699	DANRE	YEAST05453	DANRE35046
OG0004699	SCHMD	YEAST05453	SCHMD06447
OG0004699	OWEFU	YEAST05453	OFUSG23870.1.p1
OG0004702	SACKO_ok	YEAST03387	SACKO_27095
OG0004702	OWEFU	YEAST03387	OFUSG00072.1.p1, OFUSG00087.1.p1
OG0004702	PFLAV	YEAST03387	TCONS_00019245.p1
OG0004702	BRALA	YEAST03387	BRALA32995, BRALA07211
OG0004702	BRAFL	YEAST03387	bflo_21187, bflo_04948
OG0004702	CAPO3	YEAST03387	CAPO301451, CAPO306323
OG0004702	APOSC_ok	YEAST03387	APOSC_27749
OG0004702	APOSJ_ok	YEAST03387	APOSJ_45920, APOSJ_45921, APOSJ_45922, APOSJ_45923
OG0004702	HELIO_ok	YEAST03387	HELIO_04400
OG0004702	LYTVA_ok	YEAST03387	LYTVA_26536
OG0004702	STRPU_ok	YEAST03387	STRPU_23035, STRPU_00911, STRPU_00910, STRPU_23034
OG0004702	AMPFI_ok	YEAST03387	AMPFI_11335
OG0004702	XENTR	YEAST03387	XENTR07319
OG0004702	HUMAN	YEAST03387	HUMAN12124, HUMAN12123
OG0004702	MOUSE	YEAST03387	MOUSE03747, MOUSE03749, MOUSE03748, MOUSE03750
OG0004702	ASTMX	YEAST03387	ASTMX16136
OG0004702	DANRE	YEAST03387	DANRE03083, DANRE03084, DANRE03085
OG0004703	LYTVA_ok	YEAST06071	LYTVA_23120
OG0004703	SCHMD	YEAST00841	SCHMD00518, SCHMD00513, SCHMD00519, SCHMD19474
OG0004703	CAPO3	YEAST00841	CAPO302281
OG0004703	DROME	YEAST00841	DROME19325
OG0004703	CAEEL	YEAST00841	CAEEL06877
OG0004703	AMPFI_ok	YEAST00841	AMPFI_13400, AMPFI_11441
OG0004703	XENTR	YEAST00841	XENTR01132
OG0004703	HUMAN	YEAST00841	HUMAN07096
OG0004703	MOUSE	YEAST00841	MOUSE37376, MOUSE37377, MOUSE37378
OG0004703	DANRE	YEAST00841	DANRE43394, DANRE33684, DANRE33685
OG0004703	ASTMX	YEAST00841	ASTMX16339
OG0004703	ORYLA	YEAST00841	ORYLA17592
OG0004703	PFLAV	YEAST00841	TCONS_00005135.p1
OG0004703	SACKO_ok	YEAST00841	SACKO_15066
OG0004703	BRAFL	YEAST00841	bflo_02735
OG0004703	BRALA	YEAST00841	BRALA26823
OG0004703	OWEFU	YEAST00841	OFUSG14821.1.p1
OG0004703	NEMVE	YEAST00841	NEMVE23725
OG0004703	APOSJ_ok	YEAST00841	APOSJ_53719
OG0004703	APOSC_ok	YEAST00841	APOSC_21024
OG0004703	STRPU_ok	YEAST00841	STRPU_14615, STRPU_14633
OG0004703	HELIO_ok	YEAST00841	HELIO_04914
OG0004703	LYTVA_ok	YEAST00841	LYTVA_20677
OG0004705	CAEEL	YEAST05591	CAEEL07549
OG0004705	DROME	YEAST05591	DROME20075, DROME20076
OG0004705	SCHMD	YEAST05591	SCHMD06298
OG0004705	OWEFU	YEAST05591	OFUSG02327.1.p1
OG0004705	NEMVE	YEAST05591	NEMVE13269
OG0004705	BRALA	YEAST05591	BRALA08213
OG0004705	BRAFL	YEAST05591	bflo_14925
OG0004705	SACKO_ok	YEAST05591	SACKO_01372
OG0004705	PFLAV	YEAST05591	TCONS_00043362.p1
OG0004705	AMPFI_ok	YEAST05591	AMPFI_13411
OG0004705	APOSC_ok	YEAST05591	APOSC_15897
OG0004705	APOSJ_ok	YEAST05591	APOSJ_61910, APOSJ_61909, APOSJ_61911
OG0004705	STRPU_ok	YEAST05591	STRPU_04948
OG0004705	HELIO_ok	YEAST05591	HELIO_04709
OG0004705	LYTVA_ok	YEAST05591	LYTVA_23090, LYTVA_23089
OG0004705	DANRE	YEAST05591	DANRE33881, DANRE33882, DANRE07604
OG0004705	ASTMX	YEAST05591	ASTMX22312, ASTMX02243
OG0004705	ORYLA	YEAST05591	ORYLA04222, ORYLA03157
OG0004705	HUMAN	YEAST05591	HUMAN23960, HUMAN07591
OG0004705	MOUSE	YEAST05591	MOUSE19313, MOUSE47764
OG0004705	XENTR	YEAST05591	XENTR05923, XENTR08822, XENTR08821
OG0004708	DROME	YEAST04540	DROME00172
OG0004708	MOUSE	YEAST04540	MOUSE04846, MOUSE04847, MOUSE04845
OG0004708	CAEEL	YEAST04540	CAEEL19872
OG0004708	OWEFU	YEAST04540	OFUSG24203.1.p1
OG0004708	AMPFI_ok	YEAST04540	AMPFI_19549, AMPFI_25265
OG0004708	APOSJ_ok	YEAST04540	APOSJ_30532, APOSJ_41458, APOSJ_41460, APOSJ_49611, APOSJ_41457, APOSJ_41461, APOSJ_41456, APOSJ_41459
OG0004708	APOSC_ok	YEAST04540	APOSC_00517
OG0004708	SACKO_ok	YEAST04540	SACKO_03775
OG0004708	PFLAV	YEAST04540	TCONS_00006281.p1
OG0004708	STRPU_ok	YEAST04540	STRPU_14404
OG0004708	HELIO_ok	YEAST04540	HELIO_11900
OG0004708	LYTVA_ok	YEAST04540	LYTVA_09002
OG0004708	CAPO3	YEAST04540	CAPO302589
OG0004708	NEMVE	YEAST04540	NEMVE22362
OG0004708	BRAFL	YEAST04540	bflo_00244
OG0004708	BRALA	YEAST04540	BRALA00406
OG0004708	HUMAN	YEAST04540	HUMAN12418
OG0004708	XENTR	YEAST04540	XENTR04042
OG0004708	ORYLA	YEAST04540	ORYLA17151
OG0004708	ASTMX	YEAST04540	ASTMX03531
OG0004708	DANRE	YEAST04540	DANRE35053, DANRE35054
OG0004708	SCHMD	YEAST04540	SCHMD08019
OG0004711	CAEEL	YEAST03281	CAEEL00544
OG0004711	SCHMD	YEAST03281	SCHMD14637
OG0004711	DROME	YEAST03281	DROME06479
OG0004711	APOSJ_ok	YEAST03281	APOSJ_65085
OG0004711	APOSC_ok	YEAST03281	APOSC_01617
OG0004711	STRPU_ok	YEAST03281	STRPU_15942, STRPU_00504
OG0004711	HELIO_ok	YEAST03281	HELIO_02943
OG0004711	LYTVA_ok	YEAST03281	LYTVA_14580, LYTVA_27491
OG0004711	AMPFI_ok	YEAST03281	AMPFI_22007
OG0004711	BRALA	YEAST03281	BRALA08263
OG0004711	BRAFL	YEAST03281	bflo_15142
OG0004711	OWEFU	YEAST03281	OFUSG26677.1.p1
OG0004711	NEMVE	YEAST03281	NEMVE22209
OG0004711	SACKO_ok	YEAST03281	SACKO_20599
OG0004711	PFLAV	YEAST03281	TCONS_00045738.p1
OG0004711	DANRE	YEAST03281	DANRE06348, DANRE06349, DANRE06347
OG0004711	ASTMX	YEAST03281	ASTMX01167
OG0004711	ORYLA	YEAST03281	ORYLA09874
OG0004711	XENTR	YEAST03281	XENTR12598
OG0004711	MOUSE	YEAST03281	MOUSE55011, MOUSE55010, MOUSE55009, MOUSE55008, MOUSE43992, MOUSE55012
OG0004711	HUMAN	YEAST03281	HUMAN30200, HUMAN30199, HUMAN16058
OG0004711	CAPO3	YEAST03281	CAPO307614
OG0004715	SCHMD	YEAST00409	SCHMD24200, SCHMD23886, SCHMD25306, SCHMD02238
OG0004715	BRAFL	YEAST00409	bflo_04075, bflo_04885, bflo_04105, bflo_04114, bflo_06749, bflo_06020, bflo_06731, bflo_06735, bflo_04883, bflo_06145, bflo_05482, bflo_19563, bflo_06271, bflo_06743, bflo_06040
OG0004715	BRALA	YEAST00409	BRALA01981, BRALA01859, BRALA10682, BRALA24686, BRALA24655, BRALA27737, BRALA01858, BRALA32726, BRALA09174, BRALA24685, BRALA00478
OG0004715	PFLAV	YEAST00409	TCONS_00053462.p1, TCONS_00054586.p1
OG0004715	SACKO_ok	YEAST00409	SACKO_32678
OG0004728	CAPO3	YEAST04662, YEAST00882	CAPO306092
OG0004728	SCHMD	YEAST04662, YEAST00882	SCHMD02271
OG0004728	ORYLA	YEAST04662, YEAST00882	ORYLA12390
OG0004728	ASTMX	YEAST04662, YEAST00882	ASTMX16601
OG0004728	MOUSE	YEAST04662, YEAST00882	MOUSE49832
OG0004728	HUMAN	YEAST04662, YEAST00882	HUMAN11621, HUMAN11622
OG0004728	XENTR	YEAST04662, YEAST00882	XENTR03737
OG0004728	DANRE	YEAST04662, YEAST00882	DANRE39343, DANRE39344
OG0004728	APOSC_ok	YEAST04662, YEAST00882	APOSC_24873, APOSC_05914, APOSC_20520, APOSC_10742, APOSC_10935
OG0004728	PFLAV	YEAST04662, YEAST00882	TCONS_00020679.p1
OG0004728	SACKO_ok	YEAST04662, YEAST00882	SACKO_04940
OG0004728	AMPFI_ok	YEAST04662, YEAST00882	AMPFI_04640
OG0004728	AENJA_ok	YEAST04662, YEAST00882	AENJA_00010
OG0004728	OWEFU	YEAST04662, YEAST00882	OFUSG19340.1.p1
OG0004728	HELIO_ok	YEAST04662, YEAST00882	HELIO_00269
OG0004728	LYTVA_ok	YEAST04662, YEAST00882	LYTVA_11232, LYTVA_03716
OG0004728	STRPU_ok	YEAST04662, YEAST00882	STRPU_25586
OG0004728	APOSJ_ok	YEAST04662, YEAST00882	APOSJ_07236
OG0004728	BRALA	YEAST04662, YEAST00882	BRALA19112
OG0004728	BRAFL	YEAST04662, YEAST00882	bflo_13486
OG0004728	DROME	YEAST04662, YEAST00882	DROME01900
OG0004728	CAEEL	YEAST04662, YEAST00882	CAEEL00538
OG0004728	NEMVE	YEAST04662, YEAST00882	NEMVE24238, NEMVE02716
OG0004733	DROME	YEAST06337	DROME04757
OG0004733	MOUSE	YEAST06337	MOUSE10095, MOUSE10092, MOUSE10093, MOUSE10094
OG0004733	CAPO3	YEAST06337	CAPO303723
OG0004733	DANRE	YEAST06337	DANRE34798
OG0004733	ASTMX	YEAST06337	ASTMX03336
OG0004733	ORYLA	YEAST06337	ORYLA17707
OG0004733	HUMAN	YEAST06337	HUMAN23596
OG0004733	XENTR	YEAST06337	XENTR03412
OG0004733	OWEFU	YEAST06337	OFUSG09435.1.p1
OG0004733	NEMVE	YEAST06337	NEMVE08830
OG0004733	LYTVA_ok	YEAST06337	LYTVA_08122, LYTVA_00358
OG0004733	HELIO_ok	YEAST06337	HELIO_10171
OG0004733	STRPU_ok	YEAST06337	STRPU_26994
OG0004733	APOSC_ok	YEAST06337	APOSC_12459
OG0004733	APOSJ_ok	YEAST06337	APOSJ_23791, APOSJ_10251, APOSJ_33490, APOSJ_26084, APOSJ_20287, APOSJ_26089
OG0004733	PFLAV	YEAST06337	TCONS_00029723.p1
OG0004733	SACKO_ok	YEAST06337	SACKO_01861
OG0004733	AENJA_ok	YEAST06337	AENJA_00482
OG0004733	BRAFL	YEAST06337	bflo_06188
OG0004733	BRALA	YEAST06337	BRALA17604
OG0004733	CAEEL	YEAST06337	CAEEL14033
OG0004733	AMPFI_ok	YEAST06337	AMPFI_22957, AMPFI_11858
OG0004735	BRALA	YEAST04508	BRALA05427
OG0004735	BRAFL	YEAST04508	bflo_25045
OG0004735	DANRE	YEAST04508	DANRE07069
OG0004735	ASTMX	YEAST04508	ASTMX14962
OG0004735	ORYLA	YEAST04508	ORYLA00981
OG0004735	HUMAN	YEAST04508	HUMAN28210
OG0004735	MOUSE	YEAST04508	MOUSE13616
OG0004735	XENTR	YEAST04508	XENTR12602
OG0004735	NEMVE	YEAST04508	NEMVE05167
OG0004735	AENJA_ok	YEAST04508	AENJA_00527
OG0004735	PFLAV	YEAST04508	TCONS_00055782.p1
OG0004735	AMPFI_ok	YEAST04508	AMPFI_25124, AMPFI_02637
OG0004735	OWEFU	YEAST04508	OFUSG08126.1.p1
