Orthogroup	AENJA_ok	AMPFI_ok
OG0004364	AENJA_19146	AMPFI_11780
OG0004365	AENJA_19212	AMPFI_18925
OG0004366	AENJA_19317	AMPFI_11770
OG0004367	AENJA_19374	AMPFI_16806
OG0004368	AENJA_19702	AMPFI_05539
OG0004369	AENJA_19753	AMPFI_22531
OG0004370	AENJA_19903	AMPFI_05169
OG0004373	AENJA_20328	AMPFI_02861
OG0004374	AENJA_20422	AMPFI_07980
OG0004375	AENJA_20974	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176
OG0004376	AENJA_21249	AMPFI_15019
OG0004377	AENJA_21485	AMPFI_03913
OG0004378	AENJA_21608	AMPFI_09387
OG0004380	AENJA_21685	AMPFI_00883
OG0004381	AENJA_21950	AMPFI_23751
OG0004382	AENJA_22037	AMPFI_13422
OG0004383	AENJA_22354	AMPFI_10019, AMPFI_10486
OG0004384	AENJA_22523	AMPFI_21506
OG0004385	AENJA_22615	AMPFI_02615, AMPFI_24477
OG0004386	AENJA_22871	AMPFI_10062
OG0004387	AENJA_23176	AMPFI_18101
OG0004389	AENJA_23497	AMPFI_08344
OG0004390	AENJA_23656	AMPFI_11133
OG0004390	AENJA_23655	AMPFI_17295
OG0004392	AENJA_23712	AMPFI_24108
OG0004393	AENJA_23907	AMPFI_06040
OG0004395	AENJA_24372	AMPFI_20914
OG0004396	AENJA_24530	AMPFI_14937
OG0004397	AENJA_25166	AMPFI_03263
OG0004399	AENJA_25524	AMPFI_06098
OG0004400	AENJA_25584	AMPFI_13995
OG0004401	AENJA_25597	AMPFI_12672
OG0004402	AENJA_25980	AMPFI_17914, AMPFI_15548, AMPFI_15887
OG0004403	AENJA_26375	AMPFI_14279
OG0004405	AENJA_26485	AMPFI_14300
OG0004406	AENJA_26544	AMPFI_11302
OG0004407	AENJA_26601	AMPFI_09013
OG0004408	AENJA_26831	AMPFI_05190
OG0004457	AENJA_00005	AMPFI_05287
OG0004459	AENJA_00105	AMPFI_11564
OG0004460	AENJA_10602, AENJA_00174	AMPFI_25193
OG0004461	AENJA_00187	AMPFI_19555
OG0004462	AENJA_00195	AMPFI_08624
OG0004463	AENJA_00263	AMPFI_12899
OG0004465	AENJA_00361	AMPFI_23112, AMPFI_12347
OG0004467	AENJA_00451	AMPFI_21984
OG0004468	AENJA_00461	AMPFI_16351
OG0004471	AENJA_00776	AMPFI_00393
OG0004472	AENJA_00868	AMPFI_11440
OG0004475	AENJA_03139, AENJA_01045	AMPFI_18546
OG0004476	AENJA_01930	AMPFI_14753
OG0004478	AENJA_02085	AMPFI_03975
OG0004479	AENJA_02206	AMPFI_09403
OG0004482	AENJA_26663	AMPFI_09287
OG0004483	AENJA_02340	AMPFI_14818
OG0004484	AENJA_02375	AMPFI_19765
OG0004485	AENJA_23178	AMPFI_06466
OG0004486	AENJA_02721	AMPFI_08587
OG0004487	AENJA_02764	AMPFI_05702
OG0004488	AENJA_03056	AMPFI_01993
OG0004489	AENJA_03089	AMPFI_09296, AMPFI_09295
OG0004490	AENJA_03148	AMPFI_22429
OG0004491	AENJA_03169	AMPFI_00328
OG0004491	AENJA_03168	AMPFI_00308, AMPFI_15346
OG0004492	AENJA_03264	AMPFI_09360
OG0004493	AENJA_03367	AMPFI_05970
OG0004494	AENJA_03427	AMPFI_05453
OG0004495	AENJA_03794	AMPFI_07695
OG0004496	AENJA_03798	AMPFI_03101
OG0004497	AENJA_03976	AMPFI_22097, AMPFI_00339, AMPFI_25044
OG0004498	AENJA_04040	AMPFI_06947
OG0004499	AENJA_04167	AMPFI_03990
OG0004500	AENJA_04178	AMPFI_13920
OG0004501	AENJA_11831, AENJA_04286	AMPFI_09291
OG0004502	AENJA_04449	AMPFI_03587
OG0004504	AENJA_09170	AMPFI_16480
OG0004505	AENJA_22550	AMPFI_08535
OG0004506	AENJA_04842	AMPFI_12628, AMPFI_09386
OG0004507	AENJA_04865	AMPFI_07072
OG0004508	AENJA_05015	AMPFI_25941
OG0004509	AENJA_05239	AMPFI_09182
OG0004510	AENJA_05329	AMPFI_09345
OG0004511	AENJA_05552	AMPFI_07637
OG0004512	AENJA_05863	AMPFI_11410
OG0004513	AENJA_06212	AMPFI_09034
OG0004514	AENJA_06216	AMPFI_09041
OG0004515	AENJA_06345	AMPFI_01381
OG0004516	AENJA_06493	AMPFI_18645
OG0004517	AENJA_06724	AMPFI_15751
OG0004518	AENJA_06827	AMPFI_09048
OG0004519	AENJA_06969	AMPFI_04665
OG0004520	AENJA_07201	AMPFI_06584
OG0004522	AENJA_07491	AMPFI_18039
OG0004523	AENJA_07641	AMPFI_08056
OG0004524	AENJA_07752	AMPFI_07394
OG0004525	AENJA_07831	AMPFI_07588
OG0004526	AENJA_23914, AENJA_07835	AMPFI_10087
OG0004527	AENJA_07903	AMPFI_10883
OG0004528	AENJA_07904	AMPFI_13182, AMPFI_00906, AMPFI_21174
OG0004529	AENJA_07944	AMPFI_09696
OG0004530	AENJA_07969	AMPFI_12855
OG0004532	AENJA_08236	AMPFI_16151
OG0004533	AENJA_08347	AMPFI_22456
OG0004534	AENJA_08393	AMPFI_18106
OG0004535	AENJA_08570	AMPFI_22124
OG0004536	AENJA_08588	AMPFI_05319
OG0004537	AENJA_08657	AMPFI_02558
OG0004540	AENJA_08799	AMPFI_19729
OG0004541	AENJA_08939	AMPFI_15230
OG0004542	AENJA_09105	AMPFI_08760
OG0004543	AENJA_09120	AMPFI_14671
OG0004544	AENJA_09219	AMPFI_08264
OG0004545	AENJA_09222, AENJA_25205, AENJA_22344	AMPFI_16865
OG0004548	AENJA_09557	AMPFI_12848
OG0004550	AENJA_10990	AMPFI_09809, AMPFI_09808
OG0004551	AENJA_14630	AMPFI_09413
OG0004552	AENJA_11123	AMPFI_12028
OG0004553	AENJA_11290	AMPFI_10799
OG0004554	AENJA_11434	AMPFI_11889
OG0004555	AENJA_11497	AMPFI_09909
OG0004556	AENJA_11553	AMPFI_07468
OG0004558	AENJA_11692	AMPFI_12132
OG0004559	AENJA_11902	AMPFI_05855
OG0004560	AENJA_11928	AMPFI_08766, AMPFI_25022
OG0004561	AENJA_12022	AMPFI_23817
OG0004562	AENJA_12171	AMPFI_22675
OG0004563	AENJA_12215	AMPFI_02876
OG0004564	AENJA_12530	AMPFI_15864
OG0004565	AENJA_12612	AMPFI_24177, AMPFI_12894
OG0004565	AENJA_12611	AMPFI_21296
OG0004566	AENJA_12676	AMPFI_06008
OG0004567	AENJA_12797	AMPFI_25564
OG0004568	AENJA_12890	AMPFI_08069
OG0004569	AENJA_12953	AMPFI_06989
OG0004570	AENJA_13253	AMPFI_18640
OG0004571	AENJA_13264	AMPFI_12508
OG0004572	AENJA_13346, AENJA_19525	AMPFI_02363
OG0004573	AENJA_13416	AMPFI_12921
OG0004574	AENJA_13790	AMPFI_03207
OG0004575	AENJA_20717, AENJA_13882, AENJA_18997	AMPFI_00715, AMPFI_21371, AMPFI_03313, AMPFI_16522, AMPFI_11192
OG0004576	AENJA_13910	AMPFI_18731
OG0004577	AENJA_13927	AMPFI_07656
OG0004578	AENJA_13961	AMPFI_07486
OG0004579	AENJA_14039	AMPFI_25677
OG0004580	AENJA_14065, AENJA_17936	AMPFI_24353
OG0004581	AENJA_14240	AMPFI_12919
OG0004582	AENJA_14257	AMPFI_07633
OG0004583	AENJA_14685	AMPFI_16407
OG0004584	AENJA_14870	AMPFI_09000
OG0004585	AENJA_14884	AMPFI_13089
OG0004587	AENJA_15222, AENJA_17865	AMPFI_10457
OG0004588	AENJA_15364	AMPFI_06362
OG0004589	AENJA_15580	AMPFI_18880
OG0004590	AENJA_15587	AMPFI_08462
OG0004591	AENJA_15650	AMPFI_13076
OG0004592	AENJA_16014	AMPFI_06517
OG0004593	AENJA_16066	AMPFI_22728
OG0004594	AENJA_16146	AMPFI_13047
OG0004595	AENJA_16184	AMPFI_16519
OG0004596	AENJA_26048	AMPFI_07402
OG0004597	AENJA_16315	AMPFI_21018
OG0004598	AENJA_21173	AMPFI_04292, AMPFI_16223, AMPFI_18941
OG0004598	AENJA_16377	AMPFI_07952, AMPFI_21890, AMPFI_15695, AMPFI_16738, AMPFI_11549, AMPFI_17744, AMPFI_25221, AMPFI_01330
OG0004599	AENJA_16431	AMPFI_24936
OG0004600	AENJA_16453	AMPFI_15811
OG0004601	AENJA_16456	AMPFI_06159
OG0004602	AENJA_16684	AMPFI_04968
OG0004603	AENJA_16691	AMPFI_00218
OG0004604	AENJA_16760	AMPFI_17258, AMPFI_19495
OG0004605	AENJA_16792	AMPFI_03873
OG0004606	AENJA_17079	AMPFI_09369
OG0004608	AENJA_17422	AMPFI_23131
OG0004609	AENJA_17443	AMPFI_07011
OG0004610	AENJA_17485	AMPFI_23354
OG0004611	AENJA_17567	AMPFI_14900
OG0004612	AENJA_17697	AMPFI_06798
OG0004613	AENJA_17756	AMPFI_14336
OG0004614	AENJA_17767	AMPFI_01955
OG0004615	AENJA_17805	AMPFI_25915, AMPFI_22837
OG0004616	AENJA_17897	AMPFI_24754
OG0004617	AENJA_17898	AMPFI_09144
OG0004618	AENJA_17899	AMPFI_15210, AMPFI_15211
OG0004619	AENJA_18030	AMPFI_01685
OG0004620	AENJA_18109	AMPFI_03040
OG0004621	AENJA_18130	AMPFI_06893
OG0004622	AENJA_18238	AMPFI_02037, AMPFI_16727
OG0004623	AENJA_18259	AMPFI_22400
OG0004625	AENJA_18747	AMPFI_24418
OG0004625	AENJA_18748	AMPFI_01520
OG0004627	AENJA_19058	AMPFI_12291
OG0004628	AENJA_19220	AMPFI_05837
OG0004629	AENJA_19229	AMPFI_13756
OG0004630	AENJA_19296	AMPFI_01226
OG0004631	AENJA_19307	AMPFI_06399
OG0004632	AENJA_19345	AMPFI_12681
OG0004633	AENJA_19396	AMPFI_16969
OG0004634	AENJA_19399	AMPFI_11161
OG0004635	AENJA_19421	AMPFI_08678
OG0004636	AENJA_19426, AENJA_24337, AENJA_24339	AMPFI_16521, AMPFI_00819, AMPFI_21964
OG0004637	AENJA_19514	AMPFI_14539
OG0004638	AENJA_19695	AMPFI_00853
OG0004639	AENJA_19701	AMPFI_11319
OG0004640	AENJA_20049	AMPFI_00746
OG0004641	AENJA_20072	AMPFI_00011
OG0004642	AENJA_20253	AMPFI_02074
OG0004643	AENJA_20590	AMPFI_18899
OG0004644	AENJA_20785	AMPFI_15338
OG0004645	AENJA_20920	AMPFI_23655
OG0004646	AENJA_20935	AMPFI_07710
OG0004647	AENJA_21162	AMPFI_08211
OG0004648	AENJA_21464	AMPFI_19599
OG0004649	AENJA_21530	AMPFI_17558
OG0004651	AENJA_21665	AMPFI_25330
OG0004652	AENJA_21741	AMPFI_15198
OG0004654	AENJA_21881	AMPFI_15662
OG0004655	AENJA_21945	AMPFI_07555
OG0004656	AENJA_22399	AMPFI_14771
OG0004657	AENJA_22627	AMPFI_11594
OG0004658	AENJA_22666	AMPFI_10523, AMPFI_16629
OG0004659	AENJA_22731	AMPFI_21179, AMPFI_00122, AMPFI_24972
OG0004660	AENJA_22903	AMPFI_11809
OG0004661	AENJA_23009	AMPFI_11308, AMPFI_23656
OG0004662	AENJA_23022	AMPFI_22692
OG0004663	AENJA_23128	AMPFI_06374
OG0004664	AENJA_23247	AMPFI_09717
OG0004665	AENJA_23350	AMPFI_01944, AMPFI_21039, AMPFI_22602, AMPFI_00259
OG0004666	AENJA_23667	AMPFI_11616
OG0004667	AENJA_23857	AMPFI_09564
OG0004669	AENJA_23970	AMPFI_05954
OG0004670	AENJA_23983	AMPFI_24511
OG0004671	AENJA_24032	AMPFI_05739
OG0004672	AENJA_24195	AMPFI_03359
OG0004673	AENJA_24385	AMPFI_15351
OG0004674	AENJA_24465	AMPFI_07603
OG0004675	AENJA_24642	AMPFI_03184
OG0004676	AENJA_24878	AMPFI_12971
OG0004677	AENJA_24896	AMPFI_05730
OG0004678	AENJA_25081	AMPFI_09587
OG0004679	AENJA_25314	AMPFI_00361
OG0004682	AENJA_25603	AMPFI_13322
OG0004683	AENJA_25906	AMPFI_13090
OG0004684	AENJA_25907	AMPFI_05507
OG0004685	AENJA_26252	AMPFI_00210
OG0004686	AENJA_26610	AMPFI_07335
OG0004687	AENJA_26633	AMPFI_00174
OG0004689	AENJA_26700	AMPFI_21900
OG0004691	AENJA_26781	AMPFI_01160
OG0004728	AENJA_00010	AMPFI_04640
OG0004729	AENJA_00229	AMPFI_10812
OG0004730	AENJA_00270	AMPFI_05571
OG0004731	AENJA_00435	AMPFI_11718
OG0004732	AENJA_00454	AMPFI_18249
OG0004733	AENJA_00482	AMPFI_22957, AMPFI_11858
OG0004735	AENJA_00527	AMPFI_25124
OG0004736	AENJA_00579	AMPFI_11087
OG0004736	AENJA_06583	AMPFI_07818
OG0004738	AENJA_00974	AMPFI_07087
OG0004739	AENJA_00833	AMPFI_08184
OG0004742	AENJA_00933	AMPFI_03092
OG0004743	AENJA_00975	AMPFI_10767
OG0004744	AENJA_01048	AMPFI_19272
OG0004746	AENJA_01964	AMPFI_19674, AMPFI_18690
OG0004747	AENJA_02204	AMPFI_10895
OG0004748	AENJA_25929, AENJA_25930, AENJA_02212	AMPFI_16408
OG0004750	AENJA_02329	AMPFI_10971, AMPFI_20422
OG0004752	AENJA_02350	AMPFI_22656
OG0004753	AENJA_02412	AMPFI_08914
OG0004754	AENJA_02418	AMPFI_15484
OG0004755	AENJA_02461	AMPFI_08870
OG0004756	AENJA_02560	AMPFI_06143
OG0004757	AENJA_02653	AMPFI_11259
OG0004758	AENJA_02719	AMPFI_16926
OG0004759	AENJA_02782	AMPFI_10483
OG0004760	AENJA_02947	AMPFI_11919
OG0004761	AENJA_03060	AMPFI_00468, AMPFI_03402
OG0004762	AENJA_15891	AMPFI_12646
OG0004763	AENJA_03524	AMPFI_06171
OG0004764	AENJA_03553	AMPFI_10963
OG0004765	AENJA_03642	AMPFI_16840
OG0004766	AENJA_03824	AMPFI_10947
OG0004767	AENJA_03880	AMPFI_03725
OG0004768	AENJA_03887	AMPFI_02297
OG0004769	AENJA_04019	AMPFI_12928
OG0004770	AENJA_04020	AMPFI_09864, AMPFI_14159
OG0004771	AENJA_04031	AMPFI_03956, AMPFI_24380
OG0004773	AENJA_06412	AMPFI_12207
OG0004774	AENJA_04499	AMPFI_17254
OG0004775	AENJA_04683, AENJA_14667	AMPFI_08271
OG0004776	AENJA_04694	AMPFI_06080
OG0004777	AENJA_04780	AMPFI_15904
OG0004779	AENJA_19733, AENJA_05191	AMPFI_05691
OG0004780	AENJA_05301	AMPFI_17581, AMPFI_18799
OG0004781	AENJA_05335	AMPFI_00959
OG0004781	AENJA_05336	AMPFI_00874
OG0004782	AENJA_05376	AMPFI_19692, AMPFI_12306
OG0004783	AENJA_05756	AMPFI_11121
OG0004784	AENJA_05766	AMPFI_12120
OG0004785	AENJA_05817	AMPFI_04729
OG0004786	AENJA_05823	AMPFI_14608
OG0004786	AENJA_22606	AMPFI_12282
OG0004787	AENJA_05829	AMPFI_11451
OG0004789	AENJA_06213	AMPFI_21163
OG0004790	AENJA_06220	AMPFI_12637
OG0004791	AENJA_06248	AMPFI_10450
OG0004792	AENJA_06378	AMPFI_23180
OG0004793	AENJA_06468	AMPFI_02788
OG0004794	AENJA_06550	AMPFI_07779
OG0004796	AENJA_06612	AMPFI_00112
OG0004797	AENJA_06655	AMPFI_08354
OG0004798	AENJA_06749	AMPFI_21019
OG0004799	AENJA_06797	AMPFI_03436
OG0004800	AENJA_18629	AMPFI_08239
OG0004800	AENJA_18628, AENJA_06886	AMPFI_13583
OG0004801	AENJA_07057, AENJA_07060	AMPFI_05782
OG0004802	AENJA_07061	AMPFI_22430
OG0004803	AENJA_07208	AMPFI_16240
OG0004804	AENJA_07395	AMPFI_11776
OG0004805	AENJA_07591	AMPFI_10996
OG0004806	AENJA_07769	AMPFI_21112
OG0004807	AENJA_14345, AENJA_07814	AMPFI_01734
OG0004808	AENJA_07815	AMPFI_18270
OG0004809	AENJA_07834	AMPFI_01159
OG0004810	AENJA_07988	AMPFI_07979
OG0004811	AENJA_07997	AMPFI_12149
OG0004812	AENJA_08047	AMPFI_15106
OG0004813	AENJA_08093	AMPFI_11409
OG0004814	AENJA_08117	AMPFI_09238
OG0004815	AENJA_08187	AMPFI_03206
OG0004816	AENJA_08251	AMPFI_05512
OG0004817	AENJA_08281	AMPFI_04912
OG0004818	AENJA_08517	AMPFI_00367
OG0004819	AENJA_08530	AMPFI_18033
OG0004820	AENJA_08918	AMPFI_10350
OG0004822	AENJA_09116	AMPFI_10239
OG0004823	AENJA_09117	AMPFI_10528
OG0004825	AENJA_09280	AMPFI_09412
OG0004826	AENJA_09359	AMPFI_16801
OG0004828	AENJA_09627	AMPFI_05734
OG0004829	AENJA_09743	AMPFI_14364
OG0004830	AENJA_09877	AMPFI_14688
OG0004831	AENJA_09893	AMPFI_23688
OG0004832	AENJA_09922	AMPFI_13436
OG0004833	AENJA_09996	AMPFI_15371
OG0004834	AENJA_10100	AMPFI_06390
OG0004835	AENJA_10287	AMPFI_18648
OG0004836	AENJA_10309	AMPFI_09314
OG0004837	AENJA_10362	AMPFI_07200
OG0004838	AENJA_10479	AMPFI_00523
OG0004839	AENJA_10621	AMPFI_22867
OG0004840	AENJA_10771	AMPFI_15455
OG0004841	AENJA_10828	AMPFI_04987
OG0004842	AENJA_10831	AMPFI_12464
OG0004844	AENJA_11067	AMPFI_06737
OG0004845	AENJA_11102	AMPFI_23989
OG0004846	AENJA_11191	AMPFI_05670
OG0004847	AENJA_11225	AMPFI_24455
OG0004848	AENJA_11309	AMPFI_01262
OG0004849	AENJA_11321	AMPFI_05494
OG0004850	AENJA_11412	AMPFI_12227
OG0004852	AENJA_11559	AMPFI_02203, AMPFI_02204
OG0004854	AENJA_11701	AMPFI_09220
OG0004855	AENJA_11702	AMPFI_05138
OG0004856	AENJA_11708	AMPFI_08133
OG0004857	AENJA_11918	AMPFI_24333, AMPFI_18826
OG0004858	AENJA_12040	AMPFI_04485
OG0004859	AENJA_12107	AMPFI_07001
OG0004860	AENJA_12135	AMPFI_21186
OG0004861	AENJA_12181	AMPFI_14242
OG0004862	AENJA_23842, AENJA_20260, AENJA_12269, AENJA_12268	AMPFI_07100
OG0004863	AENJA_12291	AMPFI_07510
OG0004864	AENJA_12322	AMPFI_12101
OG0004865	AENJA_12376	AMPFI_20573, AMPFI_25525
OG0004866	AENJA_12555	AMPFI_18789
OG0004867	AENJA_12713	AMPFI_06982, AMPFI_08324
OG0004868	AENJA_12819	AMPFI_16937
OG0004869	AENJA_12936	AMPFI_06152
OG0004870	AENJA_12972	AMPFI_12026
OG0004871	AENJA_13199	AMPFI_25922
OG0004872	AENJA_13238	AMPFI_13216
OG0004873	AENJA_13320	AMPFI_06741
OG0004874	AENJA_13351	AMPFI_25899
OG0004875	AENJA_13517	AMPFI_05988
OG0004876	AENJA_13651	AMPFI_03923
OG0004879	AENJA_13900	AMPFI_08418
OG0004880	AENJA_14006	AMPFI_19336
OG0004881	AENJA_14067	AMPFI_17196
OG0004882	AENJA_14071	AMPFI_11328
OG0004883	AENJA_14293	AMPFI_02640
OG0004884	AENJA_14362, AENJA_15468	AMPFI_23984
OG0004885	AENJA_14400	AMPFI_10375
OG0004886	AENJA_14557	AMPFI_08413
OG0004887	AENJA_14679	AMPFI_11151
OG0004888	AENJA_14916	AMPFI_13557
OG0004889	AENJA_15082	AMPFI_09646
OG0004890	AENJA_15359	AMPFI_15395
OG0004891	AENJA_15447	AMPFI_02413
OG0004892	AENJA_15515	AMPFI_12844
OG0004893	AENJA_15519	AMPFI_07205
OG0004894	AENJA_15564	AMPFI_11572
OG0004895	AENJA_15591	AMPFI_08926, AMPFI_19888
OG0004896	AENJA_15696	AMPFI_11433
OG0004897	AENJA_15708	AMPFI_08573
OG0004898	AENJA_15713	AMPFI_22671
OG0004900	AENJA_15868	AMPFI_10899
OG0004901	AENJA_16306	AMPFI_17441
OG0004902	AENJA_16316	AMPFI_05534
OG0004903	AENJA_16438	AMPFI_10441
OG0004904	AENJA_16465	AMPFI_19035
OG0004906	AENJA_16690, AENJA_26441	AMPFI_19154
OG0004907	AENJA_16734	AMPFI_13675
OG0004908	AENJA_16862	AMPFI_03218
OG0004909	AENJA_16925	AMPFI_14681
OG0004910	AENJA_16926	AMPFI_18874
OG0004911	AENJA_16946	AMPFI_05698
OG0004913	AENJA_17248	AMPFI_25699
OG0004914	AENJA_17388	AMPFI_08609
OG0004915	AENJA_17467	AMPFI_25633
OG0004916	AENJA_17520	AMPFI_25317, AMPFI_20270
OG0004917	AENJA_17545	AMPFI_25966
OG0004918	AENJA_19009	AMPFI_04721, AMPFI_06632, AMPFI_05932, AMPFI_01899, AMPFI_04974, AMPFI_02375, AMPFI_17150, AMPFI_07203, AMPFI_11744, AMPFI_19559, AMPFI_06312, AMPFI_21130, AMPFI_24178, AMPFI_24162
OG0004918	AENJA_17674	AMPFI_12610
OG0004919	AENJA_17808	AMPFI_22764
OG0004920	AENJA_17812	AMPFI_11223
OG0004921	AENJA_17996	AMPFI_09394
OG0004922	AENJA_18037	AMPFI_06579
OG0004923	AENJA_18139	AMPFI_00985, AMPFI_16529, AMPFI_15260
OG0004924	AENJA_18232	AMPFI_05959
OG0004925	AENJA_18478	AMPFI_16804
OG0004926	AENJA_18485	AMPFI_00376
OG0004927	AENJA_18519	AMPFI_10471
OG0004928	AENJA_18869	AMPFI_10056
OG0004930	AENJA_18934	AMPFI_24794
OG0004931	AENJA_19420	AMPFI_16176
OG0004932	AENJA_19433	AMPFI_09178
OG0004934	AENJA_19615	AMPFI_14737
OG0004935	AENJA_19714	AMPFI_10473
OG0004936	AENJA_19999	AMPFI_04203
OG0004938	AENJA_20207	AMPFI_07572
OG0004939	AENJA_20237	AMPFI_24891
OG0004940	AENJA_20384	AMPFI_07448
OG0004941	AENJA_20437	AMPFI_12210
OG0004942	AENJA_20554	AMPFI_16020
OG0004943	AENJA_21353	AMPFI_18917
OG0004944	AENJA_21776	AMPFI_02880
OG0004945	AENJA_24471	AMPFI_25261
OG0004946	AENJA_22254	AMPFI_16783
OG0004947	AENJA_22271	AMPFI_22715
OG0004948	AENJA_22467	AMPFI_23552
OG0004949	AENJA_22471	AMPFI_07404
OG0004950	AENJA_22659	AMPFI_01104
OG0004951	AENJA_22900	AMPFI_15757
OG0004952	AENJA_23013	AMPFI_18107
OG0004955	AENJA_23340	AMPFI_19217
OG0004956	AENJA_23341	AMPFI_19207
OG0004957	AENJA_23455	AMPFI_18195
OG0004958	AENJA_23474	AMPFI_24136
OG0004959	AENJA_23513	AMPFI_16851
OG0004960	AENJA_23682	AMPFI_24808, AMPFI_02399
OG0004961	AENJA_23701	AMPFI_13431
OG0004962	AENJA_23749	AMPFI_21202, AMPFI_22234
OG0004964	AENJA_24147	AMPFI_02938
OG0004965	AENJA_24203	AMPFI_16300
OG0004966	AENJA_24415	AMPFI_21838
OG0004966	AENJA_24410	AMPFI_25917
OG0004967	AENJA_24426	AMPFI_00489
OG0004969	AENJA_24520	AMPFI_00493
OG0004970	AENJA_24573	AMPFI_03401
OG0004971	AENJA_24578	AMPFI_03928, AMPFI_23806
OG0004972	AENJA_24749	AMPFI_03559
OG0004973	AENJA_24853	AMPFI_20293
OG0004974	AENJA_24904	AMPFI_05795, AMPFI_05794
OG0004975	AENJA_25050	AMPFI_21941, AMPFI_13767, AMPFI_21780
OG0004977	AENJA_25085	AMPFI_06223
OG0004978	AENJA_25196	AMPFI_08588
OG0004979	AENJA_25410	AMPFI_09688
OG0004980	AENJA_25419	AMPFI_26053
OG0004981	AENJA_25504	AMPFI_04964
OG0004982	AENJA_25668	AMPFI_14258
OG0004983	AENJA_25750	AMPFI_15064
OG0004984	AENJA_25818	AMPFI_25614
OG0004985	AENJA_26124	AMPFI_20594, AMPFI_20593
OG0004986	AENJA_26159	AMPFI_18420
OG0004988	AENJA_26346	AMPFI_02907
OG0004989	AENJA_26564	AMPFI_05553
OG0004990	AENJA_26628	AMPFI_09427
OG0004991	AENJA_26634	AMPFI_20163
OG0005038	AENJA_00045	AMPFI_21027
OG0005040	AENJA_00082	AMPFI_21488
OG0005041	AENJA_00180	AMPFI_08484
OG0005044	AENJA_00304	AMPFI_13860
OG0005045	AENJA_00355	AMPFI_21358
OG0005046	AENJA_00376	AMPFI_11261
OG0005047	AENJA_00552	AMPFI_13077
OG0005048	AENJA_00701	AMPFI_08429
OG0005049	AENJA_00801	AMPFI_06620
OG0005050	AENJA_00873	AMPFI_07799
OG0005053	AENJA_01012	AMPFI_20121
OG0005054	AENJA_01014	AMPFI_08436
OG0005055	AENJA_01142	AMPFI_06342
OG0005057	AENJA_01514, AENJA_08906	AMPFI_19510
OG0005058	AENJA_01526	AMPFI_02699
OG0005059	AENJA_01536	AMPFI_02737
OG0005060	AENJA_01648, AENJA_09889	AMPFI_00924
OG0005061	AENJA_01869	AMPFI_13286, AMPFI_24020
OG0005062	AENJA_01961	AMPFI_01339
OG0005063	AENJA_02075	AMPFI_21643
OG0005065	AENJA_02249	AMPFI_08185
OG0005066	AENJA_03450	AMPFI_18538
OG0005067	AENJA_02335	AMPFI_06227
OG0005068	AENJA_02372	AMPFI_18887
OG0005069	AENJA_02390	AMPFI_15704
OG0005070	AENJA_02420	AMPFI_06920
OG0005071	AENJA_02437, AENJA_20683, AENJA_02436	AMPFI_03388
OG0005072	AENJA_02445	AMPFI_00383
OG0005073	AENJA_02563	AMPFI_06476, AMPFI_05809
OG0005074	AENJA_02693	AMPFI_24516
OG0005075	AENJA_02759	AMPFI_08491
OG0005076	AENJA_02930	AMPFI_13565
OG0005077	AENJA_02964	AMPFI_13890
OG0005078	AENJA_03046	AMPFI_02334, AMPFI_20261, AMPFI_20796
OG0005079	AENJA_03063	AMPFI_16949
OG0005080	AENJA_03126	AMPFI_09120
OG0005081	AENJA_03161	AMPFI_11429
OG0005083	AENJA_03370	AMPFI_14766
OG0005084	AENJA_03378	AMPFI_08022
OG0005086	AENJA_03514	AMPFI_13597
OG0005087	AENJA_03523	AMPFI_20564
OG0005088	AENJA_03643	AMPFI_05930
OG0005089	AENJA_03710	AMPFI_24280
OG0005090	AENJA_03754	AMPFI_25021
OG0005091	AENJA_03934	AMPFI_11028
OG0005092	AENJA_03948	AMPFI_16134
OG0005093	AENJA_03996	AMPFI_20055
OG0005094	AENJA_04041	AMPFI_11689
OG0005096	AENJA_04204	AMPFI_24183
OG0005097	AENJA_04431	AMPFI_05168
OG0005098	AENJA_04474	AMPFI_02235
OG0005099	AENJA_04491	AMPFI_05559
OG0005100	AENJA_04820	AMPFI_06838
OG0005101	AENJA_04848	AMPFI_00341, AMPFI_02927, AMPFI_17166, AMPFI_09507
OG0005102	AENJA_04857	AMPFI_23589
OG0005103	AENJA_04873	AMPFI_15936
OG0005104	AENJA_05405	AMPFI_13576
OG0005105	AENJA_05433	AMPFI_10501
OG0005106	AENJA_05457	AMPFI_08909
OG0005107	AENJA_11332, AENJA_16150	AMPFI_11855
OG0005107	AENJA_05759	AMPFI_01687
OG0005108	AENJA_19182	AMPFI_20166
OG0005109	AENJA_05821	AMPFI_19425
OG0005110	AENJA_05901	AMPFI_01900
OG0005111	AENJA_05942	AMPFI_20253
OG0005112	AENJA_06748	AMPFI_25235, AMPFI_00097
OG0005113	AENJA_06751	AMPFI_21279
OG0005114	AENJA_06756	AMPFI_17350
OG0005115	AENJA_07188	AMPFI_13099
OG0005116	AENJA_07202	AMPFI_17611
OG0005117	AENJA_07237	AMPFI_05860, AMPFI_06331
OG0005118	AENJA_07278	AMPFI_09091
OG0005119	AENJA_07457	AMPFI_17532
OG0005119	AENJA_07456	AMPFI_00570
OG0005120	AENJA_07511, AENJA_10440	AMPFI_02588
OG0005121	AENJA_07745	AMPFI_10900
