Orthogroup	AENJA_ok	STRPU_ok
OG0003528	AENJA_18722	STRPU_17490, STRPU_17491, STRPU_17489
OG0003529	AENJA_23756, AENJA_18730	STRPU_13249
OG0003530	AENJA_18943	STRPU_25170
OG0003531	AENJA_19107	STRPU_20597
OG0003532	AENJA_19405	STRPU_10739
OG0003533	AENJA_19980	STRPU_22386
OG0003534	AENJA_20224	STRPU_21654, STRPU_21719
OG0003535	AENJA_20349	STRPU_09979, STRPU_09956
OG0003536	AENJA_20549	STRPU_08040
OG0003537	AENJA_20711, AENJA_20710	STRPU_09412, STRPU_01545
OG0003538	AENJA_20720	STRPU_05821
OG0003539	AENJA_20975	STRPU_22523
OG0003540	AENJA_21095	STRPU_02732
OG0003541	AENJA_21308	STRPU_25471
OG0003542	AENJA_21494	STRPU_08956, STRPU_08957
OG0003543	AENJA_21659	STRPU_16716
OG0003544	AENJA_21703	STRPU_07440, STRPU_07449
OG0003545	AENJA_21908	STRPU_09297
OG0003546	AENJA_21963	STRPU_19647, STRPU_19674
OG0003547	AENJA_22029	STRPU_12469
OG0003548	AENJA_22613	STRPU_09626
OG0003549	AENJA_22669	STRPU_17894
OG0003550	AENJA_22695	STRPU_01035, STRPU_23404
OG0003551	AENJA_22715	STRPU_18972, STRPU_18959
OG0003552	AENJA_22940	STRPU_20147
OG0003553	AENJA_23077	STRPU_10274
OG0003554	AENJA_23083	STRPU_09335
OG0003555	AENJA_23304	STRPU_09097, STRPU_02068
OG0003556	AENJA_23329	STRPU_08012
OG0003557	AENJA_23658	STRPU_20157
OG0003558	AENJA_23724	STRPU_27128
OG0003559	AENJA_24013	STRPU_13003
OG0003560	AENJA_24076	STRPU_20500
OG0003561	AENJA_24294	STRPU_17360, STRPU_17346
OG0003562	AENJA_24391	STRPU_24859
OG0003563	AENJA_24776	STRPU_01477, STRPU_08694
OG0003564	AENJA_24810	STRPU_09624
OG0003565	AENJA_24872	STRPU_15924, STRPU_00493, STRPU_08942
OG0003566	AENJA_25138	STRPU_11918, STRPU_11878
OG0003567	AENJA_25441	STRPU_02062, STRPU_09090
OG0003568	AENJA_25542	STRPU_14841
OG0003569	AENJA_25887	STRPU_23349
OG0003570	AENJA_26158	STRPU_02794
OG0003571	AENJA_26245	STRPU_26236
OG0003573	AENJA_26698	STRPU_14812
OG0003597	AENJA_00060	STRPU_01702, STRPU_02662
OG0003598	AENJA_00099	STRPU_00768, STRPU_19800
OG0003599	AENJA_06205	STRPU_26822
OG0003600	AENJA_00154	STRPU_25452
OG0003601	AENJA_00200	STRPU_13952
OG0003603	AENJA_00222	STRPU_08310
OG0003604	AENJA_00307	STRPU_14769, STRPU_02554
OG0003606	AENJA_00589	STRPU_17457, STRPU_17474
OG0003607	AENJA_13133	STRPU_21163, STRPU_21155
OG0003608	AENJA_00758	STRPU_20365
OG0003609	AENJA_00773, AENJA_25644	STRPU_23186, STRPU_23189, STRPU_23187, STRPU_23188
OG0003610	AENJA_00983	STRPU_01053, STRPU_24252
OG0003611	AENJA_04941	STRPU_09452, STRPU_01510
OG0003612	AENJA_01169	STRPU_18969, STRPU_18956
OG0003613	AENJA_01172	STRPU_12108, STRPU_12143
OG0003614	AENJA_15812, AENJA_01209	STRPU_11219, STRPU_22438, STRPU_03817
OG0003615	AENJA_06537	STRPU_19046
OG0003616	AENJA_19893, AENJA_19894, AENJA_01501	STRPU_01981
OG0003618	AENJA_01642	STRPU_08027, STRPU_02032
OG0003619	AENJA_13125, AENJA_01712, AENJA_03250, AENJA_01713	STRPU_05456
OG0003620	AENJA_01724	STRPU_00502, STRPU_15940
OG0003621	AENJA_01959	STRPU_17041, STRPU_01807
OG0003622	AENJA_02334	STRPU_21646, STRPU_21710
OG0003623	AENJA_02369	STRPU_11446
OG0003624	AENJA_02868	STRPU_23504
OG0003625	AENJA_02944, AENJA_07610	STRPU_01115, STRPU_24184, STRPU_24183
OG0003626	AENJA_03156	STRPU_24928
OG0003627	AENJA_03181	STRPU_06634
OG0003628	AENJA_12461, AENJA_03215	STRPU_26819
OG0003629	AENJA_03286	STRPU_06506
OG0003630	AENJA_03435	STRPU_14988, STRPU_14958
OG0003631	AENJA_25153, AENJA_03572	STRPU_04940
OG0003632	AENJA_03584	STRPU_11322
OG0003633	AENJA_03746	STRPU_21224
OG0003634	AENJA_03758	STRPU_11434
OG0003635	AENJA_24258	STRPU_04873
OG0003635	AENJA_03933	STRPU_05033, STRPU_05106
OG0003636	AENJA_04212, AENJA_04213, AENJA_04214	STRPU_21350
OG0003637	AENJA_04713	STRPU_22965, STRPU_22964, STRPU_22969, STRPU_22966, STRPU_22962, STRPU_22963, STRPU_22954, STRPU_22955
OG0003637	AENJA_04366	STRPU_22970
OG0003638	AENJA_04417	STRPU_21025
OG0003640	AENJA_05057	STRPU_24148
OG0003641	AENJA_05255	STRPU_00224, STRPU_25964
OG0003642	AENJA_05368, AENJA_23786	STRPU_27230
OG0003643	AENJA_05513, AENJA_24494	STRPU_23157
OG0003644	AENJA_06076	STRPU_19783, STRPU_00787
OG0003645	AENJA_06128	STRPU_05770
OG0003646	AENJA_06203	STRPU_26839
OG0003647	AENJA_06206	STRPU_27138
OG0003648	AENJA_06252	STRPU_21139
OG0003649	AENJA_06343	STRPU_26514
OG0003650	AENJA_06545	STRPU_07527
OG0003651	AENJA_06546	STRPU_08068
OG0003652	AENJA_07122	STRPU_17587, STRPU_17563
OG0003653	AENJA_07144	STRPU_25673
OG0003654	AENJA_07431	STRPU_07070, STRPU_07065
OG0003655	AENJA_07748	STRPU_17785
OG0003656	AENJA_08284	STRPU_23061, STRPU_00647
OG0003657	AENJA_08341	STRPU_22899, STRPU_22914
OG0003658	AENJA_08342	STRPU_23985
OG0003659	AENJA_08800	STRPU_24909
OG0003660	AENJA_08993	STRPU_04268
OG0003661	AENJA_09036	STRPU_23064, STRPU_00650
OG0003662	AENJA_09164	STRPU_01543, STRPU_09415
OG0003663	AENJA_09628	STRPU_04833
OG0003664	AENJA_09805	STRPU_08332
OG0003665	AENJA_10034	STRPU_26573, STRPU_24787
OG0003666	AENJA_10364	STRPU_00986, STRPU_23456
OG0003668	AENJA_10387	STRPU_26719
OG0003669	AENJA_10658	STRPU_19296, STRPU_01851
OG0003670	AENJA_10682, AENJA_13048	STRPU_07308, STRPU_07309
OG0003671	AENJA_11068	STRPU_09909
OG0003672	AENJA_11161, AENJA_24103	STRPU_08809
OG0003673	AENJA_11294	STRPU_17282
OG0003675	AENJA_11744	STRPU_01019, STRPU_23417
OG0003676	AENJA_11880	STRPU_13154, STRPU_13134
OG0003677	AENJA_11975	STRPU_13383, STRPU_13363
OG0003678	AENJA_12097	STRPU_19225
OG0003679	AENJA_12320	STRPU_24398
OG0003680	AENJA_12855	STRPU_24042, STRPU_02621
OG0003681	AENJA_12857	STRPU_11705
OG0003682	AENJA_12915	STRPU_20705
OG0003683	AENJA_12947	STRPU_14243
OG0003685	AENJA_13298	STRPU_22192
OG0003686	AENJA_13621	STRPU_25646, STRPU_25651
OG0003687	AENJA_13636	STRPU_13921, STRPU_13934
OG0003688	AENJA_13670	STRPU_11389
OG0003689	AENJA_14017	STRPU_01600, STRPU_13582
OG0003690	AENJA_20908, AENJA_14230	STRPU_21873
OG0003691	AENJA_17487	STRPU_05039, STRPU_05113
OG0003692	AENJA_14437	STRPU_01575, STRPU_09381
OG0003693	AENJA_14583	STRPU_22769, STRPU_01926
OG0003694	AENJA_14806	STRPU_00897, STRPU_23023
OG0003695	AENJA_14941	STRPU_20388
OG0003696	AENJA_15025	STRPU_23693
OG0003697	AENJA_15049	STRPU_08308
OG0003698	AENJA_15085	STRPU_09884
OG0003699	AENJA_23754	STRPU_26521
OG0003699	AENJA_23514, AENJA_15170	STRPU_11800
OG0003700	AENJA_15228	STRPU_08820
OG0003701	AENJA_15293	STRPU_24397
OG0003702	AENJA_15340	STRPU_21023
OG0003703	AENJA_15513	STRPU_12263
OG0003704	AENJA_15518	STRPU_07662, STRPU_18902
OG0003705	AENJA_15880, AENJA_16444	STRPU_01606, STRPU_13588
OG0003706	AENJA_15986	STRPU_19455
OG0003707	AENJA_16247	STRPU_15630, STRPU_15643
OG0003708	AENJA_16717	STRPU_17774
OG0003709	AENJA_17152	STRPU_25377
OG0003710	AENJA_17579	STRPU_17764
OG0003711	AENJA_17736	STRPU_00659, STRPU_23074
OG0003712	AENJA_17842	STRPU_09233, STRPU_02200
OG0003713	AENJA_17988	STRPU_07731
OG0003715	AENJA_18133, AENJA_25471	STRPU_00422
OG0003716	AENJA_18178	STRPU_11467
OG0003717	AENJA_18567	STRPU_24884
OG0003718	AENJA_18593	STRPU_24139
OG0003719	AENJA_18681	STRPU_26767, STRPU_26753
OG0003720	AENJA_18939	STRPU_16621
OG0003721	AENJA_19137	STRPU_21833
OG0003722	AENJA_19232	STRPU_20141
OG0003723	AENJA_20344	STRPU_10035
OG0003724	AENJA_19400	STRPU_11103, STRPU_11128
OG0003725	AENJA_19411	STRPU_19147
OG0003726	AENJA_19480	STRPU_07524
OG0003726	AENJA_22995	STRPU_03374
OG0003727	AENJA_19507	STRPU_00256, STRPU_03165
OG0003728	AENJA_19716	STRPU_19719
OG0003729	AENJA_19798	STRPU_24047, STRPU_02614
OG0003730	AENJA_19955	STRPU_10330
OG0003731	AENJA_19989	STRPU_20490
OG0003733	AENJA_20334	STRPU_18985
OG0003734	AENJA_20690	STRPU_20278, STRPU_20274, STRPU_20313, STRPU_00129
OG0003735	AENJA_20826	STRPU_17084
OG0003736	AENJA_20853	STRPU_22673
OG0003737	AENJA_20913	STRPU_19671, STRPU_19650
OG0003738	AENJA_21039	STRPU_08163
OG0003739	AENJA_21483	STRPU_01491, STRPU_13756
OG0003740	AENJA_21680	STRPU_12532
OG0003741	AENJA_21770	STRPU_02688, STRPU_01677
OG0003742	AENJA_22403	STRPU_22532
OG0003743	AENJA_22572	STRPU_18134
OG0003744	AENJA_22829	STRPU_22977
OG0003745	AENJA_23235, AENJA_23237, AENJA_23234	STRPU_14449, STRPU_14432
OG0003746	AENJA_23348	STRPU_13668, STRPU_02402
OG0003747	AENJA_23433	STRPU_07518, STRPU_07517
OG0003748	AENJA_23488	STRPU_23161
OG0003749	AENJA_23639	STRPU_12317
OG0003750	AENJA_23963	STRPU_03777
OG0003751	AENJA_24526	STRPU_11253, STRPU_11216
OG0003752	AENJA_24562	STRPU_15768
OG0003753	AENJA_24858	STRPU_08790
OG0003754	AENJA_24910	STRPU_12707
OG0003755	AENJA_24952	STRPU_15415
OG0003756	AENJA_25172	STRPU_25349, STRPU_25348
OG0003757	AENJA_25326	STRPU_20502
OG0003758	AENJA_25591	STRPU_21990, STRPU_21988
OG0003759	AENJA_25619	STRPU_10861, STRPU_10841
OG0003760	AENJA_26295	STRPU_07722
OG0003761	AENJA_26423	STRPU_22011
OG0003762	AENJA_26451	STRPU_08506
OG0003795	AENJA_00051	STRPU_23591
OG0003798	AENJA_00181	STRPU_05134, STRPU_05061
OG0003802	AENJA_18470, AENJA_23024, AENJA_00441, AENJA_21440, AENJA_05743	STRPU_03798
OG0003803	AENJA_00564	STRPU_20204
OG0003804	AENJA_04585	STRPU_14379, STRPU_24151, STRPU_12275, STRPU_14304, STRPU_20324, STRPU_14307, STRPU_13637, STRPU_17786, STRPU_08181, STRPU_01067, STRPU_22550, STRPU_06751, STRPU_07257, STRPU_03629, STRPU_15928, STRPU_03506, STRPU_15410, STRPU_04952, STRPU_11637, STRPU_10392, STRPU_08449, STRPU_13833, STRPU_12557, STRPU_17124, STRPU_23418
OG0003805	AENJA_00932, AENJA_01598	STRPU_10694, STRPU_00258, STRPU_00990
OG0003806	AENJA_00944	STRPU_00975, STRPU_08841
OG0003807	AENJA_00967	STRPU_08093
OG0003808	AENJA_00978	STRPU_24251, STRPU_01054
OG0003809	AENJA_01422	STRPU_04114
OG0003810	AENJA_01566	STRPU_04942
OG0003811	AENJA_01571	STRPU_05891
OG0003812	AENJA_01871	STRPU_11207
OG0003813	AENJA_02053	STRPU_04220, STRPU_04255
OG0003815	AENJA_02172	STRPU_20778
OG0003816	AENJA_02254	STRPU_04323, STRPU_04293
OG0003817	AENJA_02398	STRPU_03385
OG0003818	AENJA_02475	STRPU_05558, STRPU_05616
OG0003819	AENJA_02807, AENJA_24411, AENJA_02804, AENJA_02806, AENJA_25341, AENJA_02805, AENJA_24832	STRPU_05262, STRPU_05278
OG0003820	AENJA_02870, AENJA_19572, AENJA_02872	STRPU_27077
OG0003822	AENJA_02938	STRPU_16290, STRPU_16291, STRPU_16497, STRPU_16505, STRPU_16493, STRPU_16494, STRPU_16499, STRPU_16498
OG0003823	AENJA_02946	STRPU_24666
OG0003824	AENJA_02975	STRPU_09421, STRPU_01538
OG0003825	AENJA_02982	STRPU_10012
OG0003826	AENJA_03131	STRPU_14827
OG0003827	AENJA_03548	STRPU_19325
OG0003828	AENJA_03700	STRPU_20403
OG0003829	AENJA_03792	STRPU_20384
OG0003830	AENJA_26357, AENJA_19327	STRPU_01759, STRPU_18068
OG0003831	AENJA_03886	STRPU_05243
OG0003832	AENJA_03902	STRPU_23140
OG0003833	AENJA_04439	STRPU_05825, STRPU_05285
OG0003834	AENJA_04549, AENJA_04550	STRPU_26294, STRPU_26268
OG0003835	AENJA_12493, AENJA_04664	STRPU_24475
OG0003836	AENJA_16961, AENJA_04750, AENJA_18575, AENJA_06265	STRPU_05030
OG0003837	AENJA_04856	STRPU_08087
OG0003838	AENJA_04967	STRPU_05727
OG0003839	AENJA_06897	STRPU_19903
OG0003840	AENJA_07883	STRPU_26799
OG0003841	AENJA_05729	STRPU_19672, STRPU_19649
OG0003842	AENJA_05895	STRPU_22707, STRPU_00691, STRPU_22706
OG0003843	AENJA_06254	STRPU_21504
OG0003844	AENJA_06372	STRPU_27219
OG0003845	AENJA_06384	STRPU_14394
OG0003846	AENJA_06476	STRPU_10200
OG0003847	AENJA_06829	STRPU_19484
OG0003848	AENJA_06904	STRPU_19765
OG0003849	AENJA_06923	STRPU_26764, STRPU_26750
OG0003850	AENJA_07117, AENJA_21595	STRPU_17743
OG0003851	AENJA_07129	STRPU_22235
OG0003852	AENJA_07216	STRPU_22104
OG0003853	AENJA_07482, AENJA_19998	STRPU_21495, STRPU_21486
OG0003854	AENJA_07506	STRPU_26673
OG0003855	AENJA_07705	STRPU_24429
OG0003856	AENJA_08084	STRPU_09243
OG0003857	AENJA_08085	STRPU_09242
OG0003858	AENJA_08566	STRPU_20968
OG0003859	AENJA_08612	STRPU_23995
OG0003860	AENJA_11742	STRPU_24611
OG0003861	AENJA_08913	STRPU_17125, STRPU_17109
OG0003862	AENJA_19217	STRPU_22604
OG0003863	AENJA_09171	STRPU_10014
OG0003864	AENJA_09391	STRPU_21449
OG0003866	AENJA_09527	STRPU_17669, STRPU_02253
OG0003867	AENJA_09761	STRPU_10594
OG0003868	AENJA_09827	STRPU_19663, STRPU_19655
OG0003869	AENJA_17460, AENJA_09977	STRPU_00857, STRPU_14063
OG0003870	AENJA_10263	STRPU_12851, STRPU_12861
OG0003871	AENJA_10643	STRPU_08000
OG0003872	AENJA_10747	STRPU_14352
OG0003873	AENJA_10784	STRPU_11352
OG0003874	AENJA_10799	STRPU_26807
OG0003876	AENJA_10876	STRPU_18481, STRPU_18439
OG0003877	AENJA_11020	STRPU_06336
OG0003878	AENJA_11046	STRPU_22393
OG0003879	AENJA_11207	STRPU_26896
OG0003880	AENJA_11227	STRPU_06845
OG0003881	AENJA_11372	STRPU_23870, STRPU_23833
OG0003882	AENJA_11663	STRPU_25867
OG0003883	AENJA_11694	STRPU_10088, STRPU_10151
OG0003884	AENJA_11725	STRPU_22886
OG0003885	AENJA_11785, AENJA_23431	STRPU_07351
OG0003886	AENJA_12066	STRPU_25179
OG0003887	AENJA_12157	STRPU_04757
OG0003888	AENJA_12506	STRPU_17913
OG0003889	AENJA_12812	STRPU_08854, STRPU_00968
OG0003890	AENJA_21991, AENJA_12959	STRPU_16231, STRPU_16184, STRPU_16192, STRPU_16233
OG0003892	AENJA_22782	STRPU_01952, STRPU_22793
OG0003893	AENJA_13141	STRPU_20996
OG0003894	AENJA_13190	STRPU_20332
OG0003895	AENJA_13220	STRPU_09912
OG0003896	AENJA_13916	STRPU_08792
OG0003897	AENJA_14064	STRPU_10680, STRPU_00559
OG0003898	AENJA_14091	STRPU_06593
OG0003899	AENJA_14656	STRPU_24703, STRPU_24689
OG0003900	AENJA_15786	STRPU_20822
OG0003901	AENJA_15961	STRPU_03089, STRPU_03088
OG0003902	AENJA_22186, AENJA_22184, AENJA_16067	STRPU_09512
OG0003903	AENJA_16074	STRPU_09773, STRPU_09730
OG0003904	AENJA_16228	STRPU_23136
OG0003905	AENJA_16345	STRPU_11701
OG0003906	AENJA_16374	STRPU_26939
OG0003907	AENJA_25978, AENJA_17207	STRPU_05704, STRPU_03722
OG0003908	AENJA_17280	STRPU_23887
OG0003910	AENJA_17611	STRPU_16982
OG0003911	AENJA_17893	STRPU_24667
OG0003912	AENJA_18106	STRPU_26148
OG0003913	AENJA_18124	STRPU_18325, STRPU_01122
OG0003914	AENJA_20252	STRPU_23090
OG0003915	AENJA_18759	STRPU_06949
OG0003916	AENJA_18832	STRPU_26241
OG0003918	AENJA_19068	STRPU_04601
OG0003919	AENJA_19176	STRPU_14836
OG0003920	AENJA_19805	STRPU_17479
OG0003921	AENJA_19828	STRPU_24499
OG0003922	AENJA_19834	STRPU_13161, STRPU_13140
OG0003923	AENJA_19884	STRPU_13944, STRPU_13941
OG0003925	AENJA_20055	STRPU_11004, STRPU_00344
OG0003926	AENJA_20056	STRPU_10755
OG0003927	AENJA_20528	STRPU_14530
OG0003928	AENJA_20623	STRPU_25726
OG0003929	AENJA_20627	STRPU_25575
OG0003930	AENJA_20961	STRPU_11790
OG0003931	AENJA_21038	STRPU_08493
OG0003932	AENJA_21377	STRPU_13334
OG0003933	AENJA_21761	STRPU_23156
OG0003934	AENJA_21817	STRPU_24564
OG0003935	AENJA_22316	STRPU_20857, STRPU_20894
OG0003936	AENJA_22324	STRPU_26066
OG0003937	AENJA_22426	STRPU_10312
OG0003938	AENJA_22573	STRPU_17909
OG0003939	AENJA_22721	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	AENJA_22828	STRPU_21913
OG0003942	AENJA_23165	STRPU_10724
OG0003943	AENJA_23357	STRPU_07574
OG0003944	AENJA_23555	STRPU_26716
OG0003945	AENJA_23594	STRPU_12909
OG0003946	AENJA_24350	STRPU_09832
OG0003947	AENJA_24809	STRPU_09926
OG0003948	AENJA_24828	STRPU_09826
OG0003949	AENJA_25294	STRPU_12187
OG0003950	AENJA_25298	STRPU_12188
OG0003951	AENJA_25520	STRPU_23993
OG0003952	AENJA_25812	STRPU_11840
OG0003953	AENJA_25981	STRPU_05378
OG0003954	AENJA_26001	STRPU_07256, STRPU_07231
OG0003955	AENJA_26253	STRPU_05331
OG0003956	AENJA_26347	STRPU_18464, STRPU_18425
OG0003957	AENJA_26465	STRPU_25510
OG0003958	AENJA_26545	STRPU_04451
OG0003959	AENJA_26551	STRPU_20127
OG0003960	AENJA_26560	STRPU_12093
OG0003961	AENJA_26616	STRPU_24706
OG0003962	AENJA_26659	STRPU_05218
OG0003996	AENJA_00444	STRPU_18140
OG0003997	AENJA_08113	STRPU_05888
OG0003998	AENJA_00732	STRPU_20556
OG0003999	AENJA_00953	STRPU_01968, STRPU_22810
OG0004000	AENJA_01025	STRPU_24949
OG0004001	AENJA_17927	STRPU_05683
OG0004002	AENJA_01139, AENJA_01146	STRPU_21325
OG0004003	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302	STRPU_19422
OG0004004	AENJA_01405	STRPU_16146
OG0004005	AENJA_01410, AENJA_01411	STRPU_16657, STRPU_16683
OG0004006	AENJA_01570	STRPU_04991
OG0004006	AENJA_01567	STRPU_21551
OG0004007	AENJA_01716	STRPU_19148
OG0004008	AENJA_26796	STRPU_18873, STRPU_20488
OG0004009	AENJA_01997	STRPU_04637, STRPU_04668
OG0004010	AENJA_02161	STRPU_18499
OG0004011	AENJA_02252	STRPU_04289, STRPU_04319
OG0004012	AENJA_02300	STRPU_09870
OG0004014	AENJA_12582	STRPU_01097, STRPU_24202
OG0004015	AENJA_03648	STRPU_18380
OG0004016	AENJA_25499	STRPU_16841
OG0004017	AENJA_03846	STRPU_14536
OG0004018	AENJA_22270	STRPU_23298
OG0004019	AENJA_04085	STRPU_06670
OG0004020	AENJA_04089	STRPU_06482
OG0004020	AENJA_17512	STRPU_06472
OG0004021	AENJA_04438	STRPU_14759, STRPU_02563
OG0004022	AENJA_04720	STRPU_02269, STRPU_17653
OG0004023	AENJA_04821	STRPU_25909
OG0004025	AENJA_05271	STRPU_09604, STRPU_09594
OG0004026	AENJA_06293, AENJA_25143	STRPU_22327
OG0004027	AENJA_05469	STRPU_13511
OG0004028	AENJA_05585	STRPU_04568
OG0004029	AENJA_05822	STRPU_13194, STRPU_13195
OG0004030	AENJA_05896	STRPU_08815
OG0004031	AENJA_06023	STRPU_21388
OG0004032	AENJA_06151	STRPU_06807
OG0004033	AENJA_07800, AENJA_06467	STRPU_21510
OG0004034	AENJA_06781	STRPU_26813
OG0004035	AENJA_07045	STRPU_25661
OG0004036	AENJA_07123	STRPU_17564, STRPU_17586
OG0004037	AENJA_07206	STRPU_06495
OG0004038	AENJA_07209	STRPU_06801
OG0004039	AENJA_07640	STRPU_16999
OG0004040	AENJA_07720	STRPU_05771
OG0004041	AENJA_07773, AENJA_07774	STRPU_21042
OG0004042	AENJA_07854	STRPU_16694, STRPU_16667
OG0004043	AENJA_07877	STRPU_18032
OG0004044	AENJA_07917	STRPU_24535
OG0004045	AENJA_07957	STRPU_09829
OG0004046	AENJA_17400	STRPU_14361
OG0004047	AENJA_08079	STRPU_08496
OG0004048	AENJA_08141	STRPU_10205
OG0004049	AENJA_08248	STRPU_17384
OG0004051	AENJA_08973	STRPU_22150
OG0004052	AENJA_09045	STRPU_23378
OG0004053	AENJA_09308	STRPU_26759, STRPU_26744
OG0004054	AENJA_09386	STRPU_20700
OG0004055	AENJA_10626	STRPU_08814
OG0004056	AENJA_09747	STRPU_23719
OG0004057	AENJA_09847	STRPU_11804
OG0004058	AENJA_15238	STRPU_26518
OG0004059	AENJA_10120	STRPU_21348
OG0004060	AENJA_10222	STRPU_13836
OG0004061	AENJA_10245	STRPU_18518, STRPU_19001
OG0004062	AENJA_10281	STRPU_09567
OG0004063	AENJA_10560	STRPU_17709
OG0004064	AENJA_10715	STRPU_24939
OG0004065	AENJA_10915	STRPU_11423
OG0004066	AENJA_10944	STRPU_19652, STRPU_19669
OG0004066	AENJA_20918	STRPU_19819, STRPU_19815
OG0004067	AENJA_11072, AENJA_11073	STRPU_06102
OG0004068	AENJA_11291	STRPU_17877
OG0004069	AENJA_11462	STRPU_23907
OG0004070	AENJA_11512	STRPU_08271
OG0004071	AENJA_11569	STRPU_20340
OG0004072	AENJA_11674	STRPU_14126, STRPU_14112
OG0004073	AENJA_11745	STRPU_11758
OG0004074	AENJA_11761	STRPU_07232, STRPU_07258
OG0004075	AENJA_11909, AENJA_25684	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004076	AENJA_11962	STRPU_00594, STRPU_07563
OG0004077	AENJA_12069, AENJA_11984	STRPU_19390
OG0004078	AENJA_12075	STRPU_09343
OG0004079	AENJA_12149	STRPU_05743
OG0004080	AENJA_12559	STRPU_13277
OG0004081	AENJA_12579	STRPU_06127
OG0004082	AENJA_12648	STRPU_24384
OG0004083	AENJA_12814	STRPU_21744, STRPU_21680
OG0004084	AENJA_13049	STRPU_07666, STRPU_18901
OG0004085	AENJA_13446	STRPU_06109
OG0004086	AENJA_13483, AENJA_16966	STRPU_21572, STRPU_00282
OG0004087	AENJA_13678	STRPU_23491
OG0004088	AENJA_13695, AENJA_24137	STRPU_18617
OG0004089	AENJA_13857	STRPU_00370, STRPU_11032
OG0004090	AENJA_14113	STRPU_24163
OG0004091	AENJA_14498	STRPU_19319
OG0004092	AENJA_14629	STRPU_13303
OG0004093	AENJA_14743	STRPU_09708, STRPU_09752
OG0004094	AENJA_14786	STRPU_20262
OG0004095	AENJA_14906	STRPU_12681, STRPU_12680
OG0004096	AENJA_14942	STRPU_20338
OG0004097	AENJA_15032	STRPU_11558
OG0004098	AENJA_15282	STRPU_18328, STRPU_01120
OG0004099	AENJA_15456	STRPU_08317
OG0004100	AENJA_16101, AENJA_16102	STRPU_23805
OG0004101	AENJA_16349	STRPU_24073
OG0004102	AENJA_16425	STRPU_09962, STRPU_09983
OG0004103	AENJA_16652, AENJA_16649	STRPU_24486, STRPU_24316
OG0004104	AENJA_17043	STRPU_26985
OG0004105	AENJA_17274	STRPU_24009
OG0004106	AENJA_17371	STRPU_11447
OG0004107	AENJA_17526	STRPU_03930
OG0004108	AENJA_17850	STRPU_08375
OG0004109	AENJA_17887, AENJA_17889, AENJA_17888	STRPU_07017
OG0004110	AENJA_17972	STRPU_02810
OG0004111	AENJA_17987	STRPU_07781, STRPU_07758
OG0004112	AENJA_26008	STRPU_27383
OG0004114	AENJA_18362	STRPU_20826
OG0004115	AENJA_18384	STRPU_00175
OG0004116	AENJA_18624	STRPU_03821, STRPU_03835
OG0004117	AENJA_18937	STRPU_16567
OG0004118	AENJA_19037	STRPU_01975, STRPU_22816
OG0004119	AENJA_19319	STRPU_25283
OG0004121	AENJA_19585	STRPU_10753
OG0004122	AENJA_19610	STRPU_20119, STRPU_20098
OG0004123	AENJA_19882	STRPU_24495
OG0004124	AENJA_20051	STRPU_07572
OG0004125	AENJA_20094	STRPU_08132
OG0004126	AENJA_20213	STRPU_03872
OG0004127	AENJA_20390	STRPU_00575, STRPU_07543
OG0004128	AENJA_20435	STRPU_22275
OG0004129	AENJA_20438	STRPU_22276
OG0004130	AENJA_20514	STRPU_16002
OG0004131	AENJA_20546	STRPU_14462, STRPU_14463
OG0004132	AENJA_20581	STRPU_26195
OG0004133	AENJA_20684	STRPU_07007
OG0004134	AENJA_20800	STRPU_10399
OG0004135	AENJA_21037	STRPU_00976, STRPU_08840
OG0004136	AENJA_21121	STRPU_18932
OG0004138	AENJA_21636, AENJA_21637	STRPU_17076
OG0004139	AENJA_22066	STRPU_18649
OG0004140	AENJA_22122	STRPU_25703, STRPU_25684
OG0004141	AENJA_22209	STRPU_22323, STRPU_22305
OG0004142	AENJA_22247	STRPU_22286
OG0004143	AENJA_22570	STRPU_27285
OG0004144	AENJA_22601	STRPU_13998
OG0004145	AENJA_22813	STRPU_21032
OG0004146	AENJA_22878	STRPU_14257
OG0004147	AENJA_22980	STRPU_22168, STRPU_22175
OG0004148	AENJA_23349	STRPU_13669, STRPU_02401
OG0004149	AENJA_23391	STRPU_06926, STRPU_06908
OG0004150	AENJA_23752	STRPU_17897
OG0004153	AENJA_24230	STRPU_04733, STRPU_04726
OG0004154	AENJA_24263	STRPU_23784
OG0004155	AENJA_24334	STRPU_14806
OG0004156	AENJA_24369, AENJA_24722	STRPU_23130
OG0004157	AENJA_24370	STRPU_23152
OG0004158	AENJA_24429	STRPU_24023, STRPU_02639
OG0004159	AENJA_24852	STRPU_21251
OG0004160	AENJA_25025	STRPU_19074
OG0004161	AENJA_25182	STRPU_24354
OG0004162	AENJA_25282	STRPU_08075
OG0004163	AENJA_25392	STRPU_12646
OG0004164	AENJA_25479	STRPU_04686
OG0004166	AENJA_25748	STRPU_09733, STRPU_09689
OG0004167	AENJA_26097	STRPU_21156, STRPU_21164
OG0004168	AENJA_26286	STRPU_14329
OG0004169	AENJA_26454	STRPU_08900, STRPU_00919
OG0004170	AENJA_26593	STRPU_12942, STRPU_12955
OG0004214	AENJA_00165	STRPU_24335
