Orthogroup	AENJA_ok	BRAFL
OG0003325	AENJA_19471	bflo_08410
OG0003326	AENJA_14434	bflo_09789
OG0003327	AENJA_14781	bflo_15914
OG0003328	AENJA_16505	bflo_00426
OG0003329	AENJA_15213	bflo_06538
OG0003330	AENJA_15240	bflo_05318
OG0003331	AENJA_15484	bflo_20334
OG0003332	AENJA_15526	bflo_06531
OG0003333	AENJA_15663	bflo_03278
OG0003334	AENJA_15732	bflo_08283, bflo_00904, bflo_07126, bflo_07128, bflo_07127
OG0003335	AENJA_15787	bflo_16036
OG0003336	AENJA_15800	bflo_16347
OG0003337	AENJA_15893	bflo_24672
OG0003340	AENJA_16463	bflo_00966
OG0003341	AENJA_17359	bflo_13784
OG0003342	AENJA_24117, AENJA_17380	bflo_08333
OG0003343	AENJA_17471	bflo_21197
OG0003344	AENJA_17550	bflo_06379
OG0003346	AENJA_18192	bflo_22611, bflo_06286, bflo_15968, bflo_15971, bflo_15970, bflo_05737
OG0003347	AENJA_18356	bflo_18875
OG0003348	AENJA_18879	bflo_01497
OG0003349	AENJA_18916	bflo_08162
OG0003350	AENJA_18932	bflo_21636
OG0003351	AENJA_19001	bflo_11662
OG0003351	AENJA_20231	bflo_18448
OG0003352	AENJA_19121	bflo_26474, bflo_26477, bflo_08957
OG0003353	AENJA_20103	bflo_11091
OG0003354	AENJA_20119	bflo_00257
OG0003355	AENJA_20320	bflo_07915
OG0003356	AENJA_21005	bflo_13961
OG0003357	AENJA_21046	bflo_10674
OG0003358	AENJA_21116	bflo_11374
OG0003359	AENJA_21290	bflo_09270
OG0003360	AENJA_21296	bflo_08028
OG0003361	AENJA_21382	bflo_21492
OG0003363	AENJA_21691	bflo_19624
OG0003364	AENJA_21855	bflo_03561
OG0003366	AENJA_22253	bflo_23663
OG0003367	AENJA_22965, AENJA_22964	bflo_03392, bflo_03276, bflo_03820, bflo_16550, bflo_25315
OG0003368	AENJA_23082	bflo_08973
OG0003369	AENJA_23133	bflo_08608
OG0003370	AENJA_23534	bflo_05182
OG0003371	AENJA_23861, AENJA_23862	bflo_14039
OG0003372	AENJA_24254	bflo_25213
OG0003373	AENJA_24423	bflo_04729
OG0003374	AENJA_24682, AENJA_24683	bflo_01562
OG0003375	AENJA_24824	bflo_05681
OG0003376	AENJA_24827	bflo_05753
OG0003377	AENJA_24906	bflo_09240, bflo_09241
OG0003378	AENJA_24909	bflo_09811
OG0003379	AENJA_25180	bflo_01579
OG0003380	AENJA_25323	bflo_20421
OG0003381	AENJA_25399	bflo_09923
OG0003382	AENJA_25400	bflo_03233
OG0003383	AENJA_25690	bflo_00169
OG0003384	AENJA_25752	bflo_10672
OG0003386	AENJA_26435	bflo_24755
OG0003387	AENJA_26696	bflo_20271, bflo_20266
OG0003419	AENJA_00054	bflo_19082
OG0003420	AENJA_00096	bflo_16824
OG0003423	AENJA_07981, AENJA_04679, AENJA_04678, AENJA_23830	bflo_27281
OG0003423	AENJA_20209, AENJA_00674, AENJA_10823, AENJA_00675, AENJA_03950	bflo_18335, bflo_24193, bflo_03381, bflo_03806, bflo_11430, bflo_26333, bflo_11943, bflo_11944, bflo_12483
OG0003424	AENJA_00838	bflo_22975
OG0003425	AENJA_01194	bflo_06597
OG0003426	AENJA_01257	bflo_17220
OG0003428	AENJA_01568	bflo_15063
OG0003429	AENJA_01963	bflo_03695
OG0003430	AENJA_02400	bflo_10656
OG0003431	AENJA_19425, AENJA_02555	bflo_18771
OG0003432	AENJA_11283	bflo_01885
OG0003433	AENJA_02659	bflo_22519
OG0003434	AENJA_02675	bflo_00872
OG0003435	AENJA_02757	bflo_21768
OG0003437	AENJA_02889, AENJA_18380	bflo_23416
OG0003438	AENJA_03261	bflo_20074
OG0003438	AENJA_10750	bflo_20077
OG0003439	AENJA_03292	bflo_21650
OG0003440	AENJA_03488	bflo_14213
OG0003441	AENJA_03511	bflo_12321
OG0003442	AENJA_03564	bflo_15421
OG0003443	AENJA_03622	bflo_23995
OG0003444	AENJA_03663	bflo_03457
OG0003447	AENJA_03903	bflo_11633
OG0003448	AENJA_04038	bflo_13876
OG0003449	AENJA_04230	bflo_22898
OG0003450	AENJA_04269	bflo_14312
OG0003451	AENJA_04285	bflo_17722
OG0003452	AENJA_04578	bflo_09208
OG0003453	AENJA_04592	bflo_09284
OG0003454	AENJA_04653	bflo_18619
OG0003455	AENJA_22892	bflo_03202, bflo_03230
OG0003456	AENJA_04853	bflo_23918
OG0003457	AENJA_05123	bflo_01506
OG0003458	AENJA_05270	bflo_05669
OG0003459	AENJA_05414	bflo_13470
OG0003460	AENJA_05490	bflo_16240
OG0003461	AENJA_05624	bflo_10235
OG0003462	AENJA_20654	bflo_15758
OG0003463	AENJA_05770	bflo_24804
OG0003464	AENJA_10817, AENJA_05778	bflo_22976
OG0003465	AENJA_06069	bflo_16970
OG0003466	AENJA_06181	bflo_09344
OG0003467	AENJA_06433	bflo_12624
OG0003468	AENJA_06823	bflo_18674
OG0003469	AENJA_07022	bflo_12756
OG0003470	AENJA_07032	bflo_06693
OG0003471	AENJA_07354	bflo_23271
OG0003472	AENJA_07615	bflo_14735
OG0003473	AENJA_07820	bflo_23011
OG0003474	AENJA_07912	bflo_01167
OG0003475	AENJA_08250	bflo_17402
OG0003476	AENJA_08274	bflo_10013
OG0003477	AENJA_08292	bflo_05188
OG0003478	AENJA_08408	bflo_05169
OG0003479	AENJA_08477	bflo_11660
OG0003480	AENJA_08524, AENJA_08521	bflo_13731
OG0003481	AENJA_08978, AENJA_08977	bflo_15888
OG0003482	AENJA_08998	bflo_09842
OG0003483	AENJA_09252	bflo_15095
OG0003484	AENJA_09399	bflo_08356
OG0003486	AENJA_09585	bflo_20523
OG0003487	AENJA_10277	bflo_10772
OG0003488	AENJA_10887, AENJA_25027	bflo_05906
OG0003489	AENJA_11004	bflo_02309
OG0003491	AENJA_11118	bflo_22547
OG0003492	AENJA_11247	bflo_06984
OG0003493	AENJA_20319	bflo_25210
OG0003495	AENJA_11780	bflo_06400
OG0003496	AENJA_19103, AENJA_12010	bflo_14755
OG0003496	AENJA_12011	bflo_14596
OG0003497	AENJA_12369	bflo_06218
OG0003498	AENJA_12653	bflo_01724
OG0003499	AENJA_12654	bflo_23661
OG0003500	AENJA_12709	bflo_20102
OG0003501	AENJA_13025	bflo_25164
OG0003502	AENJA_13200	bflo_20275
OG0003503	AENJA_13216	bflo_23296
OG0003504	AENJA_13617	bflo_23302
OG0003505	AENJA_13629	bflo_12682
OG0003506	AENJA_13681	bflo_15168
OG0003507	AENJA_13693	bflo_26224
OG0003508	AENJA_13894	bflo_14628
OG0003510	AENJA_15122, AENJA_14984	bflo_13265
OG0003511	AENJA_15214	bflo_06537
OG0003512	AENJA_15313	bflo_21139, bflo_21138
OG0003513	AENJA_15883	bflo_18565
OG0003514	AENJA_16077	bflo_10920
OG0003515	AENJA_16192	bflo_14188
OG0003516	AENJA_16746	bflo_10550
OG0003517	AENJA_16771	bflo_03023
OG0003518	AENJA_16797	bflo_25746
OG0003519	AENJA_16830	bflo_18795
OG0003520	AENJA_17161	bflo_10704
OG0003521	AENJA_17538	bflo_17952
OG0003522	AENJA_17840	bflo_23156
OG0003523	AENJA_17997	bflo_24396
OG0003524	AENJA_17999	bflo_24392
OG0003525	AENJA_18452	bflo_07077, bflo_07153
OG0003526	AENJA_18515	bflo_05929
OG0003528	AENJA_18722	bflo_17528
OG0003529	AENJA_23756, AENJA_18730	bflo_18877
OG0003530	AENJA_18943	bflo_14037, bflo_14178
OG0003530	AENJA_18942	bflo_14631
OG0003531	AENJA_19107	bflo_24099
OG0003532	AENJA_19405	bflo_09668
OG0003533	AENJA_19980	bflo_12390
OG0003534	AENJA_20224	bflo_22240, bflo_22294, bflo_18361
OG0003535	AENJA_20349	bflo_09980
OG0003536	AENJA_20549	bflo_06440
OG0003537	AENJA_20711, AENJA_20710	bflo_09395
OG0003538	AENJA_20720	bflo_15185
OG0003539	AENJA_20975	bflo_11094
OG0003540	AENJA_21095	bflo_14295
OG0003541	AENJA_21308	bflo_13586
OG0003542	AENJA_21494	bflo_23060
OG0003543	AENJA_21659	bflo_03236
OG0003544	AENJA_21703	bflo_07217
OG0003545	AENJA_21908	bflo_23382
OG0003546	AENJA_21963	bflo_16201
OG0003547	AENJA_22029	bflo_10227
OG0003548	AENJA_22613	bflo_09354
OG0003549	AENJA_22669	bflo_18405
OG0003550	AENJA_22695	bflo_00232
OG0003551	AENJA_22715	bflo_25362
OG0003552	AENJA_22940	bflo_16108
OG0003553	AENJA_23077	bflo_08891
OG0003554	AENJA_23083	bflo_10753
OG0003555	AENJA_23304	bflo_24243, bflo_23498
OG0003556	AENJA_23329	bflo_06642
OG0003557	AENJA_23658	bflo_15889
OG0003558	AENJA_23724	bflo_04064
OG0003560	AENJA_24076	bflo_11890
OG0003561	AENJA_24294	bflo_04334
OG0003562	AENJA_24391	bflo_01200
OG0003563	AENJA_24776	bflo_23836
OG0003564	AENJA_24810	bflo_09292
OG0003565	AENJA_24872	bflo_25721
OG0003566	AENJA_25138	bflo_03002
OG0003567	AENJA_25441	bflo_04792
OG0003568	AENJA_25542	bflo_20229
OG0003569	AENJA_25887	bflo_11253
OG0003570	AENJA_26158	bflo_26249
OG0003571	AENJA_26245	bflo_05241
OG0003572	AENJA_26602	bflo_24403
OG0003573	AENJA_26698	bflo_20068
OG0003597	AENJA_00060	bflo_10323
OG0003598	AENJA_00099	bflo_16711
OG0003599	AENJA_06205	bflo_06072
OG0003600	AENJA_00154	bflo_13340
OG0003601	AENJA_00200	bflo_19194, bflo_18911
OG0003603	AENJA_00222	bflo_23649
OG0003604	AENJA_00307	bflo_20404
OG0003606	AENJA_00589	bflo_17517
OG0003607	AENJA_13133, AENJA_05386, AENJA_00747, AENJA_01115	bflo_05933
OG0003608	AENJA_00758	bflo_15932
OG0003610	AENJA_00983	bflo_01164
OG0003611	AENJA_04941	bflo_09170
OG0003612	AENJA_01169	bflo_25558
OG0003613	AENJA_01172	bflo_12262
OG0003615	AENJA_06537	bflo_26275
OG0003616	AENJA_19893, AENJA_19894, AENJA_01501	bflo_11097
OG0003618	AENJA_01642	bflo_01473
OG0003619	AENJA_13125, AENJA_01712, AENJA_03250, AENJA_01713	bflo_14248
OG0003620	AENJA_01724	bflo_25025
OG0003622	AENJA_02333, AENJA_02334	bflo_11800
OG0003623	AENJA_02369	bflo_10738
OG0003625	AENJA_07610	bflo_09142, bflo_01124, bflo_01123, bflo_18218, bflo_17455, bflo_17909, bflo_01122, bflo_01337, bflo_01126, bflo_01671
OG0003626	AENJA_03156	bflo_02389
OG0003627	AENJA_03181	bflo_21960
OG0003628	AENJA_03215	bflo_05874
OG0003629	AENJA_03286	bflo_22183
OG0003630	AENJA_03435	bflo_20004
OG0003631	AENJA_25153, AENJA_03572	bflo_23468
OG0003632	AENJA_03584	bflo_03937
OG0003634	AENJA_03758	bflo_24973
OG0003635	AENJA_24258	bflo_07120
OG0003635	AENJA_03933	bflo_14711
OG0003636	AENJA_04212, AENJA_04213, AENJA_04214	bflo_05787, bflo_07722
OG0003638	AENJA_04417	bflo_17869
OG0003640	AENJA_05057	bflo_26670, bflo_02410
OG0003641	AENJA_05255	bflo_13272
OG0003642	AENJA_05368, AENJA_23786	bflo_04341
OG0003643	AENJA_05513, AENJA_24494	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044
OG0003644	AENJA_06076	bflo_16458
OG0003645	AENJA_06128	bflo_14727
OG0003646	AENJA_06203	bflo_03551
OG0003647	AENJA_06206	bflo_06536
OG0003648	AENJA_06252	bflo_22126
OG0003649	AENJA_06343	bflo_06468
OG0003650	AENJA_06545	bflo_21715
OG0003651	AENJA_06546	bflo_01723
OG0003652	AENJA_07122	bflo_17868
OG0003653	AENJA_07144	bflo_13101
OG0003654	AENJA_07431	bflo_05910
OG0003655	AENJA_07748	bflo_17616
OG0003656	AENJA_08284	bflo_08293
OG0003657	AENJA_08341	bflo_00252
OG0003658	AENJA_08342	bflo_00698
OG0003659	AENJA_08800	bflo_02419
OG0003660	AENJA_08993	bflo_07809
OG0003661	AENJA_09036	bflo_26559
OG0003662	AENJA_09164	bflo_10412
OG0003663	AENJA_09628	bflo_07065
OG0003664	AENJA_09805	bflo_23489
OG0003665	AENJA_10034	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347
OG0003666	AENJA_10364	bflo_11627, bflo_27012
OG0003667	AENJA_10380	bflo_20479
OG0003668	AENJA_10387	bflo_06147
OG0003669	AENJA_10658	bflo_25341
OG0003670	AENJA_13048	bflo_05026
OG0003671	AENJA_11068	bflo_09735
OG0003672	AENJA_11161, AENJA_24103	bflo_23403
OG0003674	AENJA_11517	bflo_23396
OG0003675	AENJA_11744	bflo_02379
OG0003676	AENJA_11880	bflo_04781, bflo_04777
OG0003677	AENJA_11975	bflo_19132
OG0003678	AENJA_12097	bflo_25551
OG0003679	AENJA_12320	bflo_02036, bflo_13294
OG0003680	AENJA_12855	bflo_01532
OG0003681	AENJA_12857	bflo_03957
OG0003682	AENJA_12915	bflo_07489
OG0003683	AENJA_12950	bflo_20104
OG0003685	AENJA_13298	bflo_07993
OG0003686	AENJA_13621	bflo_12834
OG0003687	AENJA_13636	bflo_19027
OG0003688	AENJA_13670	bflo_24589
OG0003689	AENJA_14017	bflo_19565
OG0003690	AENJA_20908, AENJA_14230	bflo_13292
OG0003691	AENJA_17487	bflo_14352
OG0003691	AENJA_14396	bflo_03283
OG0003692	AENJA_14437	bflo_09441
OG0003693	AENJA_14583	bflo_11485
OG0003694	AENJA_14806	bflo_07368
OG0003695	AENJA_14941	bflo_16279
OG0003696	AENJA_15025	bflo_11319
OG0003697	AENJA_15049	bflo_23717
OG0003698	AENJA_15085	bflo_10629
OG0003699	AENJA_23514, AENJA_15170	bflo_03400
OG0003700	AENJA_15228	bflo_22951
OG0003701	AENJA_15293	bflo_01336
OG0003702	AENJA_15340	bflo_11082
OG0003703	AENJA_15505, AENJA_15513	bflo_03241
OG0003704	AENJA_15518	bflo_06360
OG0003705	AENJA_16444	bflo_01256
OG0003706	AENJA_15986	bflo_15874
OG0003707	AENJA_16247	bflo_06702
OG0003708	AENJA_16717	bflo_17394
OG0003709	AENJA_17152	bflo_13931
OG0003710	AENJA_17579	bflo_18086
OG0003711	AENJA_17736	bflo_12884
OG0003712	AENJA_17842	bflo_23878
OG0003713	AENJA_17988	bflo_02056
OG0003714	AENJA_23117, AENJA_17998	bflo_24976, bflo_27475
OG0003716	AENJA_18178	bflo_24004
OG0003717	AENJA_18567	bflo_01566
OG0003718	AENJA_18593	bflo_02164
OG0003719	AENJA_18681	bflo_04239
OG0003720	AENJA_18939	bflo_16565
OG0003721	AENJA_19137	bflo_09733
OG0003722	AENJA_19232	bflo_16670
OG0003723	AENJA_19279, AENJA_20344	bflo_04881
OG0003724	AENJA_19400	bflo_24348
OG0003725	AENJA_19411	bflo_25497
OG0003726	AENJA_19480, AENJA_22995	bflo_25423, bflo_06344
OG0003727	AENJA_19507	bflo_07862
OG0003728	AENJA_19716	bflo_16366
OG0003729	AENJA_19798	bflo_02888
OG0003730	AENJA_19955	bflo_09786
OG0003731	AENJA_19989	bflo_09228
OG0003733	AENJA_20334	bflo_25583
OG0003734	AENJA_20690	bflo_15650
OG0003735	AENJA_20826	bflo_17363
OG0003736	AENJA_20853	bflo_12719
OG0003737	AENJA_20913	bflo_15994
OG0003738	AENJA_21039	bflo_23120, bflo_23509
OG0003739	AENJA_21483	bflo_04782, bflo_26767
OG0003740	AENJA_21680	bflo_09974
OG0003741	AENJA_21770	bflo_10194
OG0003742	AENJA_22403	bflo_00933
OG0003743	AENJA_22572	bflo_17350
OG0003744	AENJA_22829	bflo_11052
OG0003745	AENJA_23235, AENJA_23237, AENJA_23234	bflo_13758, bflo_07859
OG0003746	AENJA_23348	bflo_18735
OG0003747	AENJA_23433	bflo_06649
OG0003748	AENJA_23488, AENJA_23487	bflo_12393
OG0003750	AENJA_23963	bflo_14314
OG0003751	AENJA_24526	bflo_08903, bflo_02875
OG0003752	AENJA_24562	bflo_09978
OG0003753	AENJA_24858	bflo_22685
OG0003754	AENJA_24910	bflo_10581
OG0003755	AENJA_24952	bflo_20955
OG0003756	AENJA_25172	bflo_13745
OG0003757	AENJA_25326	bflo_05823
OG0003759	AENJA_25619	bflo_25051
OG0003760	AENJA_26295	bflo_06355
OG0003761	AENJA_26423	bflo_07994
OG0003762	AENJA_26451	bflo_23845
OG0003763	AENJA_26622	bflo_18232
OG0003794	AENJA_00002	bflo_12963
OG0003795	AENJA_00051	bflo_11372
OG0003798	AENJA_00181	bflo_17437
OG0003803	AENJA_00564	bflo_25196
OG0003805	AENJA_00932, AENJA_01598	bflo_12380, bflo_17374, bflo_10826, bflo_21162
OG0003806	AENJA_00944	bflo_23190, bflo_00688
OG0003807	AENJA_00967	bflo_23696
OG0003808	AENJA_00978	bflo_01527
OG0003809	AENJA_01422	bflo_07420
OG0003810	AENJA_01566	bflo_15440
OG0003811	AENJA_01571	bflo_14145
OG0003812	AENJA_01871	bflo_24338
OG0003813	AENJA_02053	bflo_08536
OG0003815	AENJA_02172	bflo_18600
OG0003816	AENJA_02254	bflo_07647, bflo_07324
OG0003818	AENJA_02475	bflo_26938, bflo_10045
OG0003820	AENJA_02870, AENJA_19572	bflo_03485
OG0003821	AENJA_02911	bflo_11241
OG0003822	AENJA_02938	bflo_19782, bflo_19813, bflo_19570, bflo_19126, bflo_19569, bflo_19568, bflo_19572
OG0003823	AENJA_02946	bflo_01062
OG0003824	AENJA_02975	bflo_01655
OG0003825	AENJA_02982	bflo_06191
OG0003826	AENJA_03131	bflo_20813
OG0003827	AENJA_03548	bflo_26098
OG0003828	AENJA_03700	bflo_16758
OG0003829	AENJA_03792	bflo_16298
OG0003830	AENJA_26357, AENJA_19327	bflo_17896
OG0003831	AENJA_03886	bflo_15015
OG0003832	AENJA_03902	bflo_11645
OG0003833	AENJA_04439	bflo_15287
OG0003834	AENJA_04549, AENJA_04550	bflo_13313
OG0003835	AENJA_12493, AENJA_04664	bflo_01951
OG0003836	AENJA_16961, AENJA_04750, AENJA_18575, AENJA_06265	bflo_14104
OG0003837	AENJA_04856	bflo_04359
OG0003838	AENJA_04967	bflo_14249
OG0003839	AENJA_06897	bflo_15827
OG0003840	AENJA_07883, AENJA_05492	bflo_06986
OG0003841	AENJA_05729	bflo_04276
OG0003842	AENJA_05895	bflo_26499
OG0003844	AENJA_06372	bflo_05707
OG0003845	AENJA_06384	bflo_20330
OG0003846	AENJA_06476	bflo_08816
OG0003847	AENJA_06829	bflo_16688
OG0003848	AENJA_06904	bflo_27156, bflo_15576
OG0003849	AENJA_06923	bflo_06550, bflo_06870
OG0003850	AENJA_07117, AENJA_21595	bflo_11358
OG0003851	AENJA_07129	bflo_00750
OG0003852	AENJA_07216	bflo_07596
OG0003854	AENJA_07506	bflo_02025
OG0003855	AENJA_07705	bflo_01488
OG0003856	AENJA_08084	bflo_23888
OG0003857	AENJA_08085	bflo_23884
OG0003858	AENJA_08566	bflo_16889
OG0003859	AENJA_08612	bflo_01769
OG0003861	AENJA_08913	bflo_18325
OG0003862	AENJA_19217	bflo_18081
OG0003863	AENJA_09171	bflo_08746
OG0003864	AENJA_09391	bflo_17590
OG0003865	AENJA_09441	bflo_02430
OG0003866	AENJA_09527	bflo_18467, bflo_18468
OG0003867	AENJA_09761	bflo_24398
OG0003868	AENJA_09827	bflo_15648
OG0003869	AENJA_17460, AENJA_09977	bflo_18781
OG0003870	AENJA_10263	bflo_10490
OG0003871	AENJA_10643	bflo_21378, bflo_21732
OG0003872	AENJA_10747	bflo_16387
OG0003874	AENJA_10799	bflo_06454
OG0003875	AENJA_10875	bflo_10585
OG0003876	AENJA_10876	bflo_25231
OG0003877	AENJA_11020	bflo_22483
OG0003878	AENJA_11046	bflo_11907
OG0003879	AENJA_11207	bflo_01976
OG0003880	AENJA_11227	bflo_21721, bflo_21549
OG0003881	AENJA_11372	bflo_12239
OG0003882	AENJA_11663	bflo_12728
OG0003883	AENJA_11694	bflo_09030
OG0003884	AENJA_11725	bflo_08247
OG0003885	AENJA_11785, AENJA_23431	bflo_05699
OG0003886	AENJA_12066	bflo_02594
OG0003887	AENJA_12157	bflo_07640
OG0003888	AENJA_12506	bflo_27212, bflo_17272
OG0003889	AENJA_12812	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060
OG0003890	AENJA_21991, AENJA_12959	bflo_14828, bflo_10736
OG0003892	AENJA_13114, AENJA_22782	bflo_11576
OG0003893	AENJA_13141	bflo_18061
OG0003894	AENJA_13190	bflo_15776
OG0003895	AENJA_13220	bflo_22849
OG0003896	AENJA_13916	bflo_23104
OG0003897	AENJA_14064	bflo_24684
OG0003898	AENJA_14091	bflo_21662
OG0003899	AENJA_14656	bflo_04991
OG0003900	AENJA_15786	bflo_22302
OG0003901	AENJA_15961	bflo_25007
OG0003903	AENJA_16074	bflo_17448
OG0003904	AENJA_16228	bflo_08053
OG0003906	AENJA_16374	bflo_04877
OG0003909	AENJA_26469, AENJA_17530	bflo_13163
OG0003910	AENJA_17611	bflo_17784
OG0003911	AENJA_17893	bflo_01450
OG0003912	AENJA_18106	bflo_13927
OG0003913	AENJA_18124	bflo_25822
OG0003914	AENJA_20252	bflo_07842
OG0003915	AENJA_18759	bflo_22605
OG0003916	AENJA_18832	bflo_12715
OG0003917	AENJA_18911	bflo_14511
OG0003918	AENJA_19068	bflo_07118
OG0003920	AENJA_19805	bflo_17349
OG0003921	AENJA_19828	bflo_01051
OG0003922	AENJA_19834	bflo_24628, bflo_03949
OG0003923	AENJA_19884	bflo_18828
OG0003925	AENJA_20055	bflo_24965
OG0003926	AENJA_20056	bflo_24571
OG0003927	AENJA_20528	bflo_21017, bflo_21016
OG0003928	AENJA_20623	bflo_13839
OG0003929	AENJA_20627	bflo_07561, bflo_05243
OG0003930	AENJA_20961	bflo_03015
OG0003931	AENJA_21038	bflo_23064
OG0003932	AENJA_21377	bflo_06821
OG0003933	AENJA_21761	bflo_12445
OG0003934	AENJA_21817	bflo_25582
OG0003935	AENJA_22316	bflo_09457, bflo_07075, bflo_19441
OG0003937	AENJA_22426	bflo_09216
OG0003938	AENJA_22573	bflo_17513
OG0003939	AENJA_22721	bflo_25332
OG0003940	AENJA_22828	bflo_12482
OG0003941	AENJA_22930	bflo_11126
OG0003942	AENJA_23165	bflo_17261
OG0003943	AENJA_23357	bflo_06013, bflo_05488
OG0003944	AENJA_23555	bflo_17891
OG0003945	AENJA_23594	bflo_23336
OG0003946	AENJA_24350	bflo_08890
OG0003947	AENJA_24809	bflo_10038, bflo_26937
OG0003948	AENJA_24828	bflo_21792
OG0003949	AENJA_25294	bflo_04795, bflo_20040, bflo_04980
OG0003950	AENJA_25298	bflo_04796
OG0003951	AENJA_25520	bflo_10924
OG0003952	AENJA_25812	bflo_03025
OG0003953	AENJA_25975, AENJA_25981	bflo_14350
OG0003954	AENJA_26001	bflo_06529
OG0003955	AENJA_26253	bflo_15067
OG0003956	AENJA_26347	bflo_25554
OG0003957	AENJA_26465	bflo_12685
OG0003958	AENJA_26545	bflo_07451
OG0003959	AENJA_26551	bflo_16654
OG0003960	AENJA_26560	bflo_03368
OG0003961	AENJA_26616	bflo_01052
OG0003962	AENJA_26659	bflo_14558
OG0003997	AENJA_00553	bflo_17824
OG0003998	AENJA_00732	bflo_19399
OG0003999	AENJA_00953	bflo_00820
OG0004000	AENJA_01025	bflo_02654
OG0004002	AENJA_01139	bflo_05675
OG0004003	AENJA_01305	bflo_13754
OG0004003	AENJA_15688, AENJA_01298, AENJA_16894, AENJA_01301, AENJA_01304, AENJA_01302	bflo_06656
OG0004004	AENJA_01405	bflo_00245
OG0004005	AENJA_01410, AENJA_01411	bflo_05822
OG0004006	AENJA_26219	bflo_15642
OG0004007	AENJA_01716	bflo_25579
OG0004009	AENJA_01997	bflo_08409
OG0004010	AENJA_02161	bflo_25494
OG0004011	AENJA_02252	bflo_07481
OG0004012	AENJA_02300	bflo_10107
OG0004014	AENJA_20548, AENJA_03289, AENJA_12583, AENJA_12582	bflo_01604
OG0004015	AENJA_03648	bflo_27508, bflo_25882
OG0004016	AENJA_03782	bflo_26991, bflo_11062
OG0004016	AENJA_25499	bflo_02411
OG0004017	AENJA_03846	bflo_06408
OG0004018	AENJA_04064, AENJA_22270	bflo_12053, bflo_12055
OG0004019	AENJA_04085	bflo_03365
OG0004020	AENJA_04089	bflo_21634
OG0004021	AENJA_04438	bflo_20663
OG0004022	AENJA_04720	bflo_03904, bflo_18302
OG0004023	AENJA_04821	bflo_13771, bflo_13445
OG0004024	AENJA_04835	bflo_22710
OG0004027	AENJA_05469	bflo_19261
OG0004028	AENJA_15709, AENJA_05585	bflo_08558
OG0004029	AENJA_05822	bflo_19601
OG0004030	AENJA_05902	bflo_23086
OG0004031	AENJA_06023	bflo_16318
OG0004032	AENJA_06151	bflo_22471
OG0004033	AENJA_07800, AENJA_06467	bflo_10163
OG0004034	AENJA_06781	bflo_00483
OG0004035	AENJA_07045	bflo_13352
OG0004036	AENJA_07123	bflo_04917
OG0004037	AENJA_07206	bflo_21736
OG0004038	AENJA_07209	bflo_25870
OG0004039	AENJA_07640	bflo_00182
OG0004041	AENJA_07773, AENJA_07774	bflo_06689
OG0004042	AENJA_07854	bflo_01092
OG0004043	AENJA_07877	bflo_18420
OG0004044	AENJA_07917	bflo_01005
OG0004045	AENJA_07957	bflo_10090
OG0004046	AENJA_17400	bflo_20151
OG0004047	AENJA_08079	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	AENJA_08141	bflo_05759
OG0004049	AENJA_08248	bflo_17743
OG0004050	AENJA_11152, AENJA_08476	bflo_12480
OG0004051	AENJA_08973	bflo_00363
OG0004052	AENJA_09045	bflo_07404
OG0004053	AENJA_09308	bflo_06844
OG0004054	AENJA_09386	bflo_17321
OG0004055	AENJA_10626	bflo_18237
OG0004056	AENJA_09747	bflo_08362
OG0004057	AENJA_09847	bflo_03481
OG0004058	AENJA_15238	bflo_03305
OG0004059	AENJA_10120	bflo_09431
OG0004060	AENJA_10222	bflo_10224
OG0004061	AENJA_10245	bflo_25941
OG0004062	AENJA_10281	bflo_09235
OG0004063	AENJA_10560	bflo_04519
OG0004064	AENJA_10715	bflo_06053
OG0004065	AENJA_10915	bflo_24951
OG0004066	AENJA_10944	bflo_16076
OG0004066	AENJA_20918	bflo_16059
OG0004067	AENJA_11072, AENJA_11073	bflo_21757
OG0004068	AENJA_11291	bflo_04452
OG0004069	AENJA_11462	bflo_07987
OG0004070	AENJA_11512	bflo_23729
OG0004071	AENJA_11569	bflo_16403
OG0004072	AENJA_11674	bflo_19459
OG0004073	AENJA_11745	bflo_03411
OG0004074	AENJA_11761	bflo_06358
OG0004075	AENJA_11909, AENJA_25684	bflo_12360
OG0004076	AENJA_11962	bflo_06535
OG0004077	AENJA_12069, AENJA_11984	bflo_27169, bflo_16619, bflo_16837
OG0004078	AENJA_12075	bflo_09450
OG0004079	AENJA_12149	bflo_15451
OG0004080	AENJA_12559	bflo_18882
OG0004081	AENJA_12579	bflo_21861
OG0004082	AENJA_12648	bflo_00978
OG0004083	AENJA_12814	bflo_19440
OG0004084	AENJA_13049	bflo_04730
OG0004085	AENJA_13446	bflo_21712
OG0004086	AENJA_13483, AENJA_16966	bflo_15527
OG0004087	AENJA_13678	bflo_00774
OG0004088	AENJA_13695, AENJA_24137	bflo_08888
OG0004089	AENJA_13857	bflo_24435
OG0004090	AENJA_14113	bflo_02550
OG0004091	AENJA_14497	bflo_25644
OG0004091	AENJA_14498	bflo_25537
OG0004092	AENJA_14629	bflo_18722
