#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/0.447485472614975.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/results_atac_clusters/homer_output_pfla_ATAC_cluster_6/target.clean..pos
BGpeak50439	Scaffold_2_1_contigs	49631269	49631654	+	0.000	0.000	peak50439
BGpeak50463	Scaffold_2_1_contigs	49772130	49772456	+	0.000	0.000	peak50463
BGpeak50521	Scaffold_22_1_contigs	274122	274406	+	0.000	0.000	peak50521
BGpeak50614	Scaffold_22_1_contigs	2137951	2138608	+	0.000	0.000	peak50614
BGpeak50628	Scaffold_22_1_contigs	2552552	2552857	+	0.000	0.000	peak50628
BGpeak50653	Scaffold_22_1_contigs	2875407	2875748	+	0.000	0.000	peak50653
BGpeak50659	Scaffold_22_1_contigs	2902128	2902364	+	0.000	0.000	peak50659
BGpeak50695	Scaffold_22_1_contigs	3483545	3484060	+	0.000	0.000	peak50695
BGpeak50745	Scaffold_22_1_contigs	3878157	3878637	+	0.000	0.000	peak50745
BGpeak50759	Scaffold_22_1_contigs	3925272	3925569	+	0.000	0.000	peak50759
BGpeak50795	Scaffold_22_1_contigs	4874414	4874796	+	0.000	0.000	peak50795
BGpeak50803	Scaffold_22_1_contigs	4907180	4907711	+	0.000	0.000	peak50803
BGpeak50806	Scaffold_22_1_contigs	4914660	4914974	+	0.000	0.000	peak50806
BGpeak50807	Scaffold_22_1_contigs	4923179	4923558	+	0.000	0.000	peak50807
BGpeak50828	Scaffold_22_1_contigs	5104265	5104490	+	0.000	0.000	peak50828
BGpeak50865	Scaffold_22_1_contigs	5759651	5759945	+	0.000	0.000	peak50865
BGpeak50869	Scaffold_22_1_contigs	5771538	5771947	+	0.000	0.000	peak50869
BGpeak50880	Scaffold_22_1_contigs	5837884	5838105	+	0.000	0.000	peak50880
BGpeak50913	Scaffold_22_1_contigs	6160278	6160622	+	0.000	0.000	peak50913
BGpeak50941	Scaffold_22_1_contigs	6374247	6374513	+	0.000	0.000	peak50941
BGpeak50947	Scaffold_22_1_contigs	6394495	6394752	+	0.000	0.000	peak50947
BGpeak50973	Scaffold_22_1_contigs	6572500	6572712	+	0.000	0.000	peak50973
BGpeak68052	Scaffold_6_1_contigs	5494303	5494629	+	0.000	0.000	peak68052
BGpeak68062	Scaffold_6_1_contigs	5546527	5546763	+	0.000	0.000	peak68062
BGpeak68068	Scaffold_6_1_contigs	5555088	5555442	+	0.000	0.000	peak68068
BGpeak68069	Scaffold_6_1_contigs	5555520	5555682	+	0.000	0.000	peak68069
BGpeak68071	Scaffold_6_1_contigs	5568691	5568927	+	0.000	0.000	peak68071
BGpeak68090	Scaffold_6_1_contigs	5828108	5828636	+	0.000	0.000	peak68090
BGpeak68117	Scaffold_6_1_contigs	5935807	5936229	+	0.000	0.000	peak68117
BGpeak68118	Scaffold_6_1_contigs	5940062	5940361	+	0.000	0.000	peak68118
BGpeak68134	Scaffold_6_1_contigs	6011024	6011514	+	0.000	0.000	peak68134
BGpeak68135	Scaffold_6_1_contigs	6012808	6013048	+	0.000	0.000	peak68135
BGpeak68205	Scaffold_6_1_contigs	6831518	6831867	+	0.000	0.000	peak68205
BGpeak68300	Scaffold_6_1_contigs	8717447	8717841	+	0.000	0.000	peak68300
BGpeak68303	Scaffold_6_1_contigs	8730734	8731025	+	0.000	0.000	peak68303
BGpeak68308	Scaffold_6_1_contigs	8760856	8761302	+	0.000	0.000	peak68308
BGpeak68331	Scaffold_6_1_contigs	8941159	8941439	+	0.000	0.000	peak68331
BGpeak68361	Scaffold_6_1_contigs	9112102	9112565	+	0.000	0.000	peak68361
BGpeak68382	Scaffold_6_1_contigs	9231529	9231768	+	0.000	0.000	peak68382
BGpeak68390	Scaffold_6_1_contigs	9246819	9247309	+	0.000	0.000	peak68390
BGpeak68414	Scaffold_6_1_contigs	9617377	9618090	+	0.000	0.000	peak68414
BGpeak68422	Scaffold_6_1_contigs	9707965	9708270	+	0.000	0.000	peak68422
BGpeak68423	Scaffold_6_1_contigs	9708830	9709106	+	0.000	0.000	peak68423
BGpeak68424	Scaffold_6_1_contigs	9715410	9715603	+	0.000	0.000	peak68424
BGpeak68525	Scaffold_6_1_contigs	11920268	11920645	+	0.000	0.000	peak68525
BGpeak68531	Scaffold_6_1_contigs	11945699	11946121	+	0.000	0.000	peak68531
BGpeak68532	Scaffold_6_1_contigs	11946385	11946617	+	0.000	0.000	peak68532
BGpeak68549	Scaffold_6_1_contigs	12228418	12229018	+	0.000	0.000	peak68549
BGpeak68599	Scaffold_6_1_contigs	12698175	12698431	+	0.000	0.000	peak68599
BGpeak68675	Scaffold_6_1_contigs	13913783	13914275	+	0.000	0.000	peak68675
BGpeak68831	Scaffold_6_1_contigs	15395697	15396069	+	0.000	0.000	peak68831
BGpeak68848	Scaffold_6_1_contigs	15600846	15601213	+	0.000	0.000	peak68848
BGpeak68850	Scaffold_6_1_contigs	15605292	15605514	+	0.000	0.000	peak68850
BGpeak68854	Scaffold_6_1_contigs	15614219	15614621	+	0.000	0.000	peak68854
BGpeak68856	Scaffold_6_1_contigs	15618380	15618805	+	0.000	0.000	peak68856
BGpeak68857	Scaffold_6_1_contigs	15621664	15622100	+	0.000	0.000	peak68857
BGpeak68894	Scaffold_6_1_contigs	15929915	15930429	+	0.000	0.000	peak68894
BGpeak68896	Scaffold_6_1_contigs	15937022	15937387	+	0.000	0.000	peak68896
BGpeak68907	Scaffold_6_1_contigs	15968295	15968652	+	0.000	0.000	peak68907
BGpeak68914	Scaffold_6_1_contigs	16043897	16044118	+	0.000	0.000	peak68914
BGpeak68915	Scaffold_6_1_contigs	16052132	16052416	+	0.000	0.000	peak68915
BGpeak68916	Scaffold_6_1_contigs	16053264	16053563	+	0.000	0.000	peak68916
BGpeak68917	Scaffold_6_1_contigs	16056968	16057476	+	0.000	0.000	peak68917
BGpeak68918	Scaffold_6_1_contigs	16060511	16060723	+	0.000	0.000	peak68918
BGpeak68944	Scaffold_6_1_contigs	16510665	16510864	+	0.000	0.000	peak68944
BGpeak68955	Scaffold_6_1_contigs	16629311	16629707	+	0.000	0.000	peak68955
BGpeak68958	Scaffold_6_1_contigs	16647582	16647957	+	0.000	0.000	peak68958
BGpeak16004	Scaffold_13_1_contigs	27481846	27482090	+	0.000	0.000	peak16004
BGpeak16112	Scaffold_13_1_contigs	29391397	29391780	+	0.000	0.000	peak16112
BGpeak16113	Scaffold_13_1_contigs	29392881	29393302	+	0.000	0.000	peak16113
BGpeak16114	Scaffold_13_1_contigs	29394411	29394761	+	0.000	0.000	peak16114
BGpeak16125	Scaffold_13_1_contigs	29470310	29470830	+	0.000	0.000	peak16125
BGpeak16152	Scaffold_13_1_contigs	29692730	29693103	+	0.000	0.000	peak16152
BGpeak16171	Scaffold_13_1_contigs	29820085	29820595	+	0.000	0.000	peak16171
BGpeak16183	Scaffold_13_1_contigs	29902000	29902354	+	0.000	0.000	peak16183
BGpeak16186	Scaffold_13_1_contigs	29933164	29933398	+	0.000	0.000	peak16186
BGpeak16214	Scaffold_13_1_contigs	30223275	30223630	+	0.000	0.000	peak16214
BGpeak16240	Scaffold_13_1_contigs	30491269	30491617	+	0.000	0.000	peak16240
BGpeak16297	Scaffold_13_1_contigs	31203452	31203789	+	0.000	0.000	peak16297
BGpeak16333	Scaffold_13_1_contigs	31415086	31415619	+	0.000	0.000	peak16333
BGpeak16363	Scaffold_13_1_contigs	31902791	31903180	+	0.000	0.000	peak16363
BGpeak16365	Scaffold_13_1_contigs	31909393	31909613	+	0.000	0.000	peak16365
BGpeak16369	Scaffold_13_1_contigs	31922161	31922518	+	0.000	0.000	peak16369
BGpeak16384	Scaffold_13_1_contigs	32067320	32067570	+	0.000	0.000	peak16384
BGpeak16385	Scaffold_13_1_contigs	32071461	32071740	+	0.000	0.000	peak16385
BGpeak16425	Scaffold_13_1_contigs	32586314	32586564	+	0.000	0.000	peak16425
BGpeak16438	Scaffold_13_1_contigs	32645254	32645597	+	0.000	0.000	peak16438
BGpeak16462	Scaffold_13_1_contigs	32824510	32824788	+	0.000	0.000	peak16462
BGpeak16466	Scaffold_13_1_contigs	32831922	32832449	+	0.000	0.000	peak16466
BGpeak16467	Scaffold_13_1_contigs	32833073	32833516	+	0.000	0.000	peak16467
BGpeak16479	Scaffold_13_1_contigs	33239556	33240272	+	0.000	0.000	peak16479
BGpeak16505	Scaffold_13_1_contigs	33466650	33467239	+	0.000	0.000	peak16505
BGpeak16541	Scaffold_13_1_contigs	33741265	33741579	+	0.000	0.000	peak16541
BGpeak16542	Scaffold_13_1_contigs	33742976	33743363	+	0.000	0.000	peak16542
BGpeak16554	Scaffold_13_1_contigs	33769880	33770146	+	0.000	0.000	peak16554
BGpeak16615	Scaffold_13_1_contigs	34522254	34522491	+	0.000	0.000	peak16615
BGpeak16626	Scaffold_13_1_contigs	34557816	34558052	+	0.000	0.000	peak16626
BGpeak16631	Scaffold_13_1_contigs	34564565	34564870	+	0.000	0.000	peak16631
BGpeak16643	Scaffold_13_1_contigs	34627493	34627737	+	0.000	0.000	peak16643
BGpeak51005	Scaffold_22_1_contigs	6768443	6768715	+	0.000	0.000	peak51005
BGpeak51018	Scaffold_22_1_contigs	6924756	6925551	+	0.000	0.000	peak51018
BGpeak51019	Scaffold_22_1_contigs	6925910	6926203	+	0.000	0.000	peak51019
BGpeak51020	Scaffold_22_1_contigs	6927423	6927969	+	0.000	0.000	peak51020
BGpeak16700	Scaffold_13_1_contigs	35349149	35349362	+	0.000	0.000	peak16700
BGpeak16772	Scaffold_13_1_contigs	35852226	35852447	+	0.000	0.000	peak16772
BGpeak16782	Scaffold_13_1_contigs	35901096	35901430	+	0.000	0.000	peak16782
BGpeak16783	Scaffold_13_1_contigs	35901631	35902295	+	0.000	0.000	peak16783
BGpeak16812	Scaffold_13_1_contigs	36119888	36120292	+	0.000	0.000	peak16812
BGpeak51198	Scaffold_22_1_contigs	8660928	8661357	+	0.000	0.000	peak51198
BGpeak16884	Scaffold_13_1_contigs	36813326	36813742	+	0.000	0.000	peak16884
BGpeak16885	Scaffold_13_1_contigs	36816892	36817096	+	0.000	0.000	peak16885
BGpeak16911	Scaffold_13_1_contigs	36938759	36939203	+	0.000	0.000	peak16911
BGpeak16933	Scaffold_13_1_contigs	37106623	37107739	+	0.000	0.000	peak16933
BGpeak16934	Scaffold_13_1_contigs	37118026	37118489	+	0.000	0.000	peak16934
BGpeak16940	Scaffold_13_1_contigs	37159451	37160023	+	0.000	0.000	peak16940
BGpeak51279	Scaffold_22_1_contigs	9718676	9718857	+	0.000	0.000	peak51279
BGpeak51282	Scaffold_22_1_contigs	9732320	9732618	+	0.000	0.000	peak51282
BGpeak16960	Scaffold_13_1_contigs	37228863	37229099	+	0.000	0.000	peak16960
BGpeak51325	Scaffold_22_1_contigs	10463288	10463674	+	0.000	0.000	peak51325
BGpeak51331	Scaffold_22_1_contigs	10494373	10494595	+	0.000	0.000	peak51331
BGpeak51339	Scaffold_22_1_contigs	10541160	10541423	+	0.000	0.000	peak51339
BGpeak51379	Scaffold_22_1_contigs	11220891	11221613	+	0.000	0.000	peak51379
BGpeak51390	Scaffold_22_1_contigs	11441818	11442112	+	0.000	0.000	peak51390
BGpeak51391	Scaffold_22_1_contigs	11445018	11445310	+	0.000	0.000	peak51391
BGpeak51430	Scaffold_22_1_contigs	11762359	11762591	+	0.000	0.000	peak51430
BGpeak51431	Scaffold_22_1_contigs	11772243	11772615	+	0.000	0.000	peak51431
BGpeak51443	Scaffold_22_1_contigs	11843742	11844370	+	0.000	0.000	peak51443
BGpeak51455	Scaffold_22_1_contigs	12241743	12242239	+	0.000	0.000	peak51455
BGpeak51468	Scaffold_22_1_contigs	12308052	12308316	+	0.000	0.000	peak51468
BGpeak51486	Scaffold_22_1_contigs	12473685	12473992	+	0.000	0.000	peak51486
BGpeak51494	Scaffold_22_1_contigs	12533453	12533808	+	0.000	0.000	peak51494
BGpeak51495	Scaffold_22_1_contigs	12535787	12536017	+	0.000	0.000	peak51495
BGpeak51529	Scaffold_22_1_contigs	12741053	12741321	+	0.000	0.000	peak51529
BGpeak51643	Scaffold_22_1_contigs	13786486	13787173	+	0.000	0.000	peak51643
BGpeak51713	Scaffold_22_1_contigs	14237852	14238173	+	0.000	0.000	peak51713
BGpeak51731	Scaffold_22_1_contigs	14302295	14302837	+	0.000	0.000	peak51731
BGpeak51741	Scaffold_22_1_contigs	14335498	14336241	+	0.000	0.000	peak51741
BGpeak51747	Scaffold_22_1_contigs	14354366	14354679	+	0.000	0.000	peak51747
BGpeak51749	Scaffold_22_1_contigs	14371469	14372180	+	0.000	0.000	peak51749
BGpeak51750	Scaffold_22_1_contigs	14373941	14374193	+	0.000	0.000	peak51750
BGpeak51765	Scaffold_22_1_contigs	14724932	14725225	+	0.000	0.000	peak51765
BGpeak51766	Scaffold_22_1_contigs	14726055	14726483	+	0.000	0.000	peak51766
BGpeak51772	Scaffold_22_1_contigs	14858540	14858793	+	0.000	0.000	peak51772
BGpeak51773	Scaffold_22_1_contigs	14858967	14859142	+	0.000	0.000	peak51773
BGpeak51774	Scaffold_22_1_contigs	14859267	14859802	+	0.000	0.000	peak51774
BGpeak51775	Scaffold_22_1_contigs	14863593	14863977	+	0.000	0.000	peak51775
BGpeak51786	Scaffold_22_1_contigs	15042134	15042484	+	0.000	0.000	peak51786
BGpeak51787	Scaffold_22_1_contigs	15061584	15061908	+	0.000	0.000	peak51787
BGpeak51796	Scaffold_22_1_contigs	15118606	15118894	+	0.000	0.000	peak51796
BGpeak51800	Scaffold_22_1_contigs	15120396	15120682	+	0.000	0.000	peak51800
BGpeak51814	Scaffold_22_1_contigs	15184036	15184243	+	0.000	0.000	peak51814
BGpeak51815	Scaffold_22_1_contigs	15184592	15184818	+	0.000	0.000	peak51815
BGpeak51816	Scaffold_22_1_contigs	15184910	15185148	+	0.000	0.000	peak51816
BGpeak51817	Scaffold_22_1_contigs	15186034	15186513	+	0.000	0.000	peak51817
BGpeak51838	Scaffold_22_1_contigs	15288214	15288675	+	0.000	0.000	peak51838
BGpeak51879	Scaffold_22_1_contigs	15603838	15604232	+	0.000	0.000	peak51879
BGpeak51946	Scaffold_22_1_contigs	16496102	16496580	+	0.000	0.000	peak51946
BGpeak51951	Scaffold_22_1_contigs	16516465	16517595	+	0.000	0.000	peak51951
BGpeak69002	Scaffold_6_1_contigs	17003058	17003304	+	0.000	0.000	peak69002
BGpeak69004	Scaffold_6_1_contigs	17004688	17004922	+	0.000	0.000	peak69004
BGpeak69009	Scaffold_6_1_contigs	17018134	17018384	+	0.000	0.000	peak69009
BGpeak69076	Scaffold_6_1_contigs	17413908	17414481	+	0.000	0.000	peak69076
BGpeak69108	Scaffold_6_1_contigs	17894631	17894969	+	0.000	0.000	peak69108
BGpeak69141	Scaffold_6_1_contigs	18468373	18468724	+	0.000	0.000	peak69141
BGpeak69146	Scaffold_6_1_contigs	18549409	18549681	+	0.000	0.000	peak69146
BGpeak69148	Scaffold_6_1_contigs	18565323	18565693	+	0.000	0.000	peak69148
BGpeak69152	Scaffold_6_1_contigs	18628243	18628657	+	0.000	0.000	peak69152
BGpeak69242	Scaffold_6_1_contigs	19911725	19912248	+	0.000	0.000	peak69242
BGpeak69244	Scaffold_6_1_contigs	19926728	19926948	+	0.000	0.000	peak69244
BGpeak69248	Scaffold_6_1_contigs	19958059	19958342	+	0.000	0.000	peak69248
BGpeak69249	Scaffold_6_1_contigs	19959009	19959397	+	0.000	0.000	peak69249
BGpeak69250	Scaffold_6_1_contigs	19959743	19960052	+	0.000	0.000	peak69250
BGpeak69325	Scaffold_6_1_contigs	20616130	20616373	+	0.000	0.000	peak69325
BGpeak69337	Scaffold_6_1_contigs	20755358	20755941	+	0.000	0.000	peak69337
BGpeak69338	Scaffold_6_1_contigs	20756181	20756610	+	0.000	0.000	peak69338
BGpeak69341	Scaffold_6_1_contigs	20768295	20768611	+	0.000	0.000	peak69341
BGpeak69350	Scaffold_6_1_contigs	20859383	20859678	+	0.000	0.000	peak69350
BGpeak69404	Scaffold_6_1_contigs	21503324	21503982	+	0.000	0.000	peak69404
BGpeak69405	Scaffold_6_1_contigs	21511713	21512049	+	0.000	0.000	peak69405
BGpeak69407	Scaffold_6_1_contigs	21531973	21532501	+	0.000	0.000	peak69407
BGpeak69424	Scaffold_6_1_contigs	21683337	21683665	+	0.000	0.000	peak69424
BGpeak69440	Scaffold_6_1_contigs	21875237	21875896	+	0.000	0.000	peak69440
BGpeak69455	Scaffold_6_1_contigs	22075974	22076467	+	0.000	0.000	peak69455
BGpeak69466	Scaffold_6_1_contigs	22227306	22227599	+	0.000	0.000	peak69466
BGpeak69567	Scaffold_6_1_contigs	24183196	24183607	+	0.000	0.000	peak69567
BGpeak69588	Scaffold_6_1_contigs	24313079	24313733	+	0.000	0.000	peak69588
BGpeak69607	Scaffold_6_1_contigs	24472366	24473132	+	0.000	0.000	peak69607
BGpeak69634	Scaffold_6_1_contigs	24714674	24715038	+	0.000	0.000	peak69634
BGpeak69635	Scaffold_6_1_contigs	24718748	24719231	+	0.000	0.000	peak69635
BGpeak69683	Scaffold_6_1_contigs	25100390	25100638	+	0.000	0.000	peak69683
BGpeak69684	Scaffold_6_1_contigs	25103427	25103660	+	0.000	0.000	peak69684
BGpeak69687	Scaffold_6_1_contigs	25108382	25108745	+	0.000	0.000	peak69687
BGpeak69688	Scaffold_6_1_contigs	25109239	25109421	+	0.000	0.000	peak69688
BGpeak69689	Scaffold_6_1_contigs	25111456	25112074	+	0.000	0.000	peak69689
BGpeak69690	Scaffold_6_1_contigs	25116956	25117162	+	0.000	0.000	peak69690
BGpeak69692	Scaffold_6_1_contigs	25119376	25119988	+	0.000	0.000	peak69692
BGpeak69697	Scaffold_6_1_contigs	25140867	25141214	+	0.000	0.000	peak69697
BGpeak69698	Scaffold_6_1_contigs	25142131	25142428	+	0.000	0.000	peak69698
BGpeak69699	Scaffold_6_1_contigs	25143201	25143408	+	0.000	0.000	peak69699
BGpeak69700	Scaffold_6_1_contigs	25143965	25144244	+	0.000	0.000	peak69700
BGpeak69705	Scaffold_6_1_contigs	25174167	25174791	+	0.000	0.000	peak69705
BGpeak69711	Scaffold_6_1_contigs	25221134	25221451	+	0.000	0.000	peak69711
BGpeak69715	Scaffold_6_1_contigs	25227011	25227330	+	0.000	0.000	peak69715
BGpeak69846	Scaffold_6_1_contigs	27407851	27408156	+	0.000	0.000	peak69846
BGpeak69861	Scaffold_6_1_contigs	27482104	27482400	+	0.000	0.000	peak69861
BGpeak69901	Scaffold_6_1_contigs	27886527	27886760	+	0.000	0.000	peak69901
BGpeak69913	Scaffold_6_1_contigs	27980524	27981035	+	0.000	0.000	peak69913
BGpeak69914	Scaffold_6_1_contigs	27982103	27982479	+	0.000	0.000	peak69914
BGpeak69921	Scaffold_6_1_contigs	28044601	28044894	+	0.000	0.000	peak69921
BGpeak69927	Scaffold_6_1_contigs	28077648	28077958	+	0.000	0.000	peak69927
BGpeak69965	Scaffold_6_1_contigs	28332755	28333001	+	0.000	0.000	peak69965
BGpeak69967	Scaffold_6_1_contigs	28338667	28339040	+	0.000	0.000	peak69967
BGpeak69976	Scaffold_6_1_contigs	28407784	28408115	+	0.000	0.000	peak69976
BGpeak17005	Scaffold_13_1_contigs	37598006	37598391	+	0.000	0.000	peak17005
BGpeak17052	Scaffold_13_1_contigs	37872667	37873002	+	0.000	0.000	peak17052
BGpeak17054	Scaffold_13_1_contigs	37879329	37879977	+	0.000	0.000	peak17054
BGpeak17079	Scaffold_13_1_contigs	38090295	38090540	+	0.000	0.000	peak17079
BGpeak17082	Scaffold_13_1_contigs	38098720	38099458	+	0.000	0.000	peak17082
BGpeak17096	Scaffold_13_1_contigs	38187605	38187827	+	0.000	0.000	peak17096
BGpeak17119	Scaffold_13_1_contigs	38433297	38433814	+	0.000	0.000	peak17119
BGpeak17133	Scaffold_13_1_contigs	38491100	38491250	+	0.000	0.000	peak17133
BGpeak17148	Scaffold_13_1_contigs	38533136	38533497	+	0.000	0.000	peak17148
BGpeak17149	Scaffold_13_1_contigs	38533702	38533993	+	0.000	0.000	peak17149
BGpeak17159	Scaffold_13_1_contigs	38571186	38571529	+	0.000	0.000	peak17159
BGpeak17173	Scaffold_13_1_contigs	38647627	38647953	+	0.000	0.000	peak17173
BGpeak17190	Scaffold_13_1_contigs	38834259	38834520	+	0.000	0.000	peak17190
BGpeak17308	Scaffold_13_1_contigs	41061632	41062224	+	0.000	0.000	peak17308
BGpeak17339	Scaffold_13_1_contigs	41589952	41590281	+	0.000	0.000	peak17339
BGpeak17365	Scaffold_13_1_contigs	41856390	41856973	+	0.000	0.000	peak17365
BGpeak17424	Scaffold_14_1_contigs	497968	498485	+	0.000	0.000	peak17424
BGpeak17475	Scaffold_14_1_contigs	870555	870891	+	0.000	0.000	peak17475
BGpeak17476	Scaffold_14_1_contigs	876025	876519	+	0.000	0.000	peak17476
BGpeak17490	Scaffold_14_1_contigs	930474	930740	+	0.000	0.000	peak17490
BGpeak17491	Scaffold_14_1_contigs	942378	942582	+	0.000	0.000	peak17491
BGpeak17515	Scaffold_14_1_contigs	1072314	1072775	+	0.000	0.000	peak17515
BGpeak17553	Scaffold_14_1_contigs	1466234	1466681	+	0.000	0.000	peak17553
BGpeak17609	Scaffold_14_1_contigs	2460491	2460751	+	0.000	0.000	peak17609
BGpeak17673	Scaffold_14_1_contigs	3194330	3194736	+	0.000	0.000	peak17673
BGpeak17684	Scaffold_14_1_contigs	3258380	3258771	+	0.000	0.000	peak17684
BGpeak52008	Scaffold_22_1_contigs	17942763	17943085	+	0.000	0.000	peak52008
BGpeak52020	Scaffold_22_1_contigs	17993866	17994213	+	0.000	0.000	peak52020
BGpeak52024	Scaffold_22_1_contigs	18006439	18006763	+	0.000	0.000	peak52024
BGpeak52027	Scaffold_22_1_contigs	18025704	18026066	+	0.000	0.000	peak52027
BGpeak17702	Scaffold_14_1_contigs	3322946	3323259	+	0.000	0.000	peak17702
BGpeak52037	Scaffold_22_1_contigs	18094560	18094963	+	0.000	0.000	peak52037
BGpeak52040	Scaffold_22_1_contigs	18105727	18106023	+	0.000	0.000	peak52040
BGpeak52042	Scaffold_22_1_contigs	18107241	18107437	+	0.000	0.000	peak52042
BGpeak52047	Scaffold_22_1_contigs	18125768	18126459	+	0.000	0.000	peak52047
BGpeak52065	Scaffold_22_1_contigs	18282468	18282713	+	0.000	0.000	peak52065
BGpeak17742	Scaffold_14_1_contigs	3670028	3670283	+	0.000	0.000	peak17742
BGpeak17748	Scaffold_14_1_contigs	3687328	3687789	+	0.000	0.000	peak17748
BGpeak17749	Scaffold_14_1_contigs	3688264	3688510	+	0.000	0.000	peak17749
BGpeak52082	Scaffold_22_1_contigs	18315374	18315799	+	0.000	0.000	peak52082
BGpeak52091	Scaffold_22_1_contigs	18343804	18344039	+	0.000	0.000	peak52091
BGpeak52097	Scaffold_22_1_contigs	18377710	18378236	+	0.000	0.000	peak52097
BGpeak17806	Scaffold_14_1_contigs	3926873	3927137	+	0.000	0.000	peak17806
BGpeak17807	Scaffold_14_1_contigs	3933064	3933317	+	0.000	0.000	peak17807
BGpeak52146	Scaffold_22_1_contigs	18732486	18732743	+	0.000	0.000	peak52146
BGpeak52154	Scaffold_22_1_contigs	18753903	18754211	+	0.000	0.000	peak52154
BGpeak52155	Scaffold_22_1_contigs	18772974	18773352	+	0.000	0.000	peak52155
BGpeak52166	Scaffold_22_1_contigs	18824043	18824504	+	0.000	0.000	peak52166
BGpeak52170	Scaffold_22_1_contigs	18834137	18834443	+	0.000	0.000	peak52170
BGpeak52181	Scaffold_22_1_contigs	18966504	18966811	+	0.000	0.000	peak52181
BGpeak17859	Scaffold_14_1_contigs	4329965	4330321	+	0.000	0.000	peak17859
BGpeak52194	Scaffold_22_1_contigs	19067289	19067829	+	0.000	0.000	peak52194
BGpeak17875	Scaffold_14_1_contigs	4385601	4385999	+	0.000	0.000	peak17875
BGpeak17893	Scaffold_14_1_contigs	4426419	4426855	+	0.000	0.000	peak17893
BGpeak52200	Scaffold_22_1_contigs	19076081	19076708	+	0.000	0.000	peak52200
BGpeak52201	Scaffold_22_1_contigs	19082323	19082631	+	0.000	0.000	peak52201
BGpeak52221	Scaffold_22_1_contigs	19135584	19135975	+	0.000	0.000	peak52221
BGpeak52229	Scaffold_22_1_contigs	19161360	19161808	+	0.000	0.000	peak52229
BGpeak17910	Scaffold_14_1_contigs	4509071	4509317	+	0.000	0.000	peak17910
BGpeak52248	Scaffold_22_1_contigs	19400571	19400896	+	0.000	0.000	peak52248
BGpeak52254	Scaffold_22_1_contigs	19430967	19431790	+	0.000	0.000	peak52254
BGpeak17922	Scaffold_14_1_contigs	4653219	4653547	+	0.000	0.000	peak17922
BGpeak17953	Scaffold_14_1_contigs	4802226	4802645	+	0.000	0.000	peak17953
BGpeak17968	Scaffold_14_1_contigs	4952562	4952882	+	0.000	0.000	peak17968
BGpeak17977	Scaffold_14_1_contigs	5030661	5031095	+	0.000	0.000	peak17977
BGpeak17990	Scaffold_14_1_contigs	5116866	5117320	+	0.000	0.000	peak17990
BGpeak17991	Scaffold_14_1_contigs	5117358	5117588	+	0.000	0.000	peak17991
BGpeak52361	Scaffold_22_1_contigs	20890715	20891040	+	0.000	0.000	peak52361
BGpeak52363	Scaffold_22_1_contigs	20898491	20898810	+	0.000	0.000	peak52363
BGpeak52375	Scaffold_22_1_contigs	21049020	21049740	+	0.000	0.000	peak52375
BGpeak52377	Scaffold_22_1_contigs	21080411	21080919	+	0.000	0.000	peak52377
BGpeak52378	Scaffold_22_1_contigs	21082700	21083078	+	0.000	0.000	peak52378
BGpeak52383	Scaffold_22_1_contigs	21113417	21113910	+	0.000	0.000	peak52383
BGpeak52385	Scaffold_22_1_contigs	21127013	21127243	+	0.000	0.000	peak52385
BGpeak52388	Scaffold_22_1_contigs	21137427	21137979	+	0.000	0.000	peak52388
BGpeak52412	Scaffold_22_1_contigs	21525141	21525553	+	0.000	0.000	peak52412
BGpeak52413	Scaffold_22_1_contigs	21534525	21534785	+	0.000	0.000	peak52413
BGpeak52460	Scaffold_22_1_contigs	22317902	22318358	+	0.000	0.000	peak52460
BGpeak52464	Scaffold_22_1_contigs	22331184	22331585	+	0.000	0.000	peak52464
BGpeak52477	Scaffold_22_1_contigs	22392291	22392577	+	0.000	0.000	peak52477
BGpeak52492	Scaffold_22_1_contigs	22457531	22457933	+	0.000	0.000	peak52492
BGpeak52500	Scaffold_22_1_contigs	22507426	22507665	+	0.000	0.000	peak52500
BGpeak52503	Scaffold_22_1_contigs	22510390	22510645	+	0.000	0.000	peak52503
BGpeak52504	Scaffold_22_1_contigs	22517840	22518254	+	0.000	0.000	peak52504
BGpeak52506	Scaffold_22_1_contigs	22519446	22519773	+	0.000	0.000	peak52506
BGpeak52507	Scaffold_22_1_contigs	22524005	22524251	+	0.000	0.000	peak52507
BGpeak52512	Scaffold_22_1_contigs	22656232	22656477	+	0.000	0.000	peak52512
BGpeak52527	Scaffold_22_1_contigs	23009313	23009615	+	0.000	0.000	peak52527
BGpeak52546	Scaffold_22_1_contigs	24229942	24230245	+	0.000	0.000	peak52546
BGpeak52566	Scaffold_22_1_contigs	24412738	24412975	+	0.000	0.000	peak52566
