Orthogroup	LYTVA_ok	APOSC_ok
OG0003557	LYTVA_29355	APOSC_02465
OG0003558	LYTVA_28864	APOSC_07078
OG0003560	LYTVA_05811	APOSC_23803
OG0003562	LYTVA_15863	APOSC_04504
OG0003563	LYTVA_28497	APOSC_21769
OG0003565	LYTVA_17701, LYTVA_23177, LYTVA_15392	APOSC_05654
OG0003566	LYTVA_12411	APOSC_14118
OG0003567	LYTVA_13855	APOSC_27651
OG0003568	LYTVA_25025	APOSC_24669
OG0003569	LYTVA_07436	APOSC_26818
OG0003570	LYTVA_16300	APOSC_11684
OG0003571	LYTVA_08422	APOSC_19334
OG0003573	LYTVA_12228	APOSC_22721
OG0003576	LYTVA_25844, LYTVA_11919	APOSC_06059
OG0003577	LYTVA_24980	APOSC_13313
OG0003578	LYTVA_14123	APOSC_25298, APOSC_25297, APOSC_25299
OG0003579	LYTVA_21586, LYTVA_25548	APOSC_20893
OG0003598	LYTVA_20119	APOSC_04757
OG0003599	LYTVA_25495, LYTVA_28141	APOSC_02977
OG0003600	LYTVA_15659, LYTVA_29737	APOSC_08059
OG0003601	LYTVA_07545	APOSC_25575, APOSC_25576
OG0003603	LYTVA_20098	APOSC_26660
OG0003604	LYTVA_20248	APOSC_19879
OG0003606	LYTVA_24368	APOSC_24339, APOSC_23931
OG0003607	LYTVA_04001, LYTVA_09961	APOSC_08230
OG0003608	LYTVA_23118, LYTVA_24760	APOSC_20138
OG0003609	LYTVA_23892	APOSC_21641
OG0003610	LYTVA_24955	APOSC_06489
OG0003611	LYTVA_25213	APOSC_27392
OG0003612	LYTVA_13319	APOSC_26359
OG0003613	LYTVA_26048, LYTVA_10701	APOSC_02881
OG0003614	LYTVA_19465, LYTVA_16284	APOSC_25827, APOSC_23629
OG0003615	LYTVA_26591	APOSC_11360
OG0003617	LYTVA_08952, LYTVA_11704	APOSC_11452
OG0003618	LYTVA_08987	APOSC_27107
OG0003619	LYTVA_29115, LYTVA_05151	APOSC_04035, APOSC_04036
OG0003620	LYTVA_14583	APOSC_04440
OG0003621	LYTVA_14368	APOSC_23124, APOSC_23123
OG0003622	LYTVA_12050	APOSC_16583
OG0003623	LYTVA_28352	APOSC_05900
OG0003624	LYTVA_16657	APOSC_08169
OG0003626	LYTVA_13770	APOSC_07159
OG0003628	LYTVA_09428	APOSC_05325, APOSC_09088, APOSC_05324
OG0003629	LYTVA_00401	APOSC_26137
OG0003630	LYTVA_11059, LYTVA_22109	APOSC_17756, APOSC_17755, APOSC_17757
OG0003631	LYTVA_17311	APOSC_17097
OG0003632	LYTVA_06045	APOSC_29018, APOSC_16472
OG0003634	LYTVA_02509	APOSC_17799
OG0003635	LYTVA_06198	APOSC_01899, APOSC_01900
OG0003635	LYTVA_24849	APOSC_21380
OG0003636	LYTVA_13934	APOSC_19330
OG0003637	LYTVA_11024, LYTVA_15072	APOSC_28897, APOSC_28898, APOSC_13735
OG0003638	LYTVA_26670	APOSC_04672
OG0003639	LYTVA_10457	APOSC_03331
OG0003640	LYTVA_28983	APOSC_20632
OG0003642	LYTVA_18053	APOSC_21992
OG0003643	LYTVA_23976, LYTVA_22914	APOSC_14666, APOSC_10990, APOSC_10989
OG0003644	LYTVA_19920	APOSC_13766
OG0003645	LYTVA_01752	APOSC_17297
OG0003647	LYTVA_17942	APOSC_13796
OG0003648	LYTVA_17027	APOSC_26289
OG0003649	LYTVA_12300, LYTVA_23539	APOSC_04280
OG0003650	LYTVA_04212, LYTVA_28562, LYTVA_28561	APOSC_01121, APOSC_01120
OG0003651	LYTVA_17096	APOSC_22893
OG0003652	LYTVA_28066	APOSC_11361
OG0003653	LYTVA_15915	APOSC_06361
OG0003654	LYTVA_07082	APOSC_10366
OG0003655	LYTVA_23764	APOSC_11993
OG0003656	LYTVA_05217	APOSC_18739
OG0003657	LYTVA_11266	APOSC_24280
OG0003658	LYTVA_02606	APOSC_03798
OG0003661	LYTVA_05212	APOSC_25047, APOSC_25048
OG0003662	LYTVA_07996	APOSC_21598
OG0003664	LYTVA_05022	APOSC_08966
OG0003665	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792	APOSC_04754, APOSC_25726
OG0003666	LYTVA_14443	APOSC_05812
OG0003667	LYTVA_08344	APOSC_08066
OG0003668	LYTVA_23185	APOSC_25254
OG0003669	LYTVA_20979, LYTVA_00369	APOSC_15477
OG0003670	LYTVA_04322	APOSC_14529, APOSC_24735
OG0003671	LYTVA_20433	APOSC_08142
OG0003672	LYTVA_28748	APOSC_19065
OG0003673	LYTVA_13493	APOSC_15147
OG0003674	LYTVA_16973, LYTVA_27559	APOSC_28517
OG0003675	LYTVA_28295	APOSC_28034
OG0003676	LYTVA_11057	APOSC_19440
OG0003677	LYTVA_29925	APOSC_09551
OG0003678	LYTVA_13504	APOSC_24849
OG0003682	LYTVA_10459	APOSC_08734, APOSC_08733
OG0003683	LYTVA_14128	APOSC_17206
OG0003684	LYTVA_15283	APOSC_26190
OG0003685	LYTVA_22072	APOSC_09627
OG0003686	LYTVA_11888, LYTVA_24636	APOSC_08575
OG0003688	LYTVA_24642	APOSC_12988, APOSC_12989
OG0003690	LYTVA_15125	APOSC_12760
OG0003691	LYTVA_02127, LYTVA_21295	APOSC_18065, APOSC_08084
OG0003692	LYTVA_16704	APOSC_29035
OG0003693	LYTVA_10292	APOSC_02780
OG0003694	LYTVA_21490	APOSC_22584, APOSC_22583
OG0003695	LYTVA_08219	APOSC_04824
OG0003696	LYTVA_10724	APOSC_01727
OG0003697	LYTVA_24825	APOSC_19087
OG0003698	LYTVA_00449	APOSC_02793
OG0003698	LYTVA_00450	APOSC_02794
OG0003699	LYTVA_20622	APOSC_03578
OG0003699	LYTVA_20603	APOSC_11615
OG0003700	LYTVA_05846	APOSC_13023
OG0003701	LYTVA_00297, LYTVA_00298	APOSC_12893
OG0003702	LYTVA_26668	APOSC_17129
OG0003703	LYTVA_15204, LYTVA_25249	APOSC_27805
OG0003704	LYTVA_22078	APOSC_20184
OG0003705	LYTVA_23338	APOSC_05948
OG0003706	LYTVA_04360	APOSC_20014
OG0003707	LYTVA_00064	APOSC_05582, APOSC_05581
OG0003708	LYTVA_24117, LYTVA_25700	APOSC_15736
OG0003709	LYTVA_22117	APOSC_12769
OG0003710	LYTVA_01367	APOSC_14492, APOSC_14493
OG0003711	LYTVA_04221	APOSC_11492
OG0003712	LYTVA_13640	APOSC_02385
OG0003713	LYTVA_06866, LYTVA_18223	APOSC_27942
OG0003715	LYTVA_10003	APOSC_22949, APOSC_22948, APOSC_11622
OG0003716	LYTVA_00505	APOSC_21311
OG0003717	LYTVA_24800	APOSC_07881
OG0003718	LYTVA_22052	APOSC_00053
OG0003719	LYTVA_16501	APOSC_22019
OG0003721	LYTVA_29839	APOSC_17333
OG0003722	LYTVA_09208, LYTVA_00262	APOSC_05010
OG0003723	LYTVA_17747	APOSC_19853
OG0003723	LYTVA_28610	APOSC_16823
OG0003724	LYTVA_28771	APOSC_21114
OG0003725	LYTVA_16331	APOSC_21258
OG0003726	LYTVA_26835	APOSC_23965
OG0003728	LYTVA_22235	APOSC_04359
OG0003729	LYTVA_20503	APOSC_17222
OG0003730	LYTVA_17088	APOSC_26661
OG0003731	LYTVA_05810	APOSC_22671
OG0003732	LYTVA_25663	APOSC_11995, APOSC_09876
OG0003733	LYTVA_13502	APOSC_16729
OG0003734	LYTVA_23146	APOSC_13258, APOSC_04893
OG0003735	LYTVA_11688	APOSC_04977, APOSC_04976
OG0003735	LYTVA_28003	APOSC_04975
OG0003736	LYTVA_01263	APOSC_13821
OG0003737	LYTVA_04668, LYTVA_07306	APOSC_02922
OG0003738	LYTVA_24822	APOSC_26676
OG0003739	LYTVA_20011	APOSC_28370
OG0003740	LYTVA_26296, LYTVA_17293, LYTVA_16340	APOSC_10911
OG0003741	LYTVA_00346	APOSC_01091, APOSC_01092
OG0003742	LYTVA_26372	APOSC_22045
OG0003743	LYTVA_26127, LYTVA_26126	APOSC_27109
OG0003744	LYTVA_06947	APOSC_22292, APOSC_22293
OG0003746	LYTVA_21138	APOSC_24125
OG0003747	LYTVA_10213	APOSC_04812
OG0003749	LYTVA_18850	APOSC_00198
OG0003750	LYTVA_02287, LYTVA_01689	APOSC_11143
OG0003751	LYTVA_13457	APOSC_05399
OG0003752	LYTVA_01820	APOSC_24363
OG0003753	LYTVA_21441	APOSC_21092, APOSC_19186
OG0003754	LYTVA_22465	APOSC_02725
OG0003757	LYTVA_09213	APOSC_05657, APOSC_05656
OG0003758	LYTVA_17109	APOSC_02734
OG0003759	LYTVA_26967	APOSC_17081
OG0003760	LYTVA_30090, LYTVA_22219	APOSC_20897
OG0003761	LYTVA_05534	APOSC_03790
OG0003762	LYTVA_17274	APOSC_05839
OG0003763	LYTVA_14492, LYTVA_23611	APOSC_01290, APOSC_09581
OG0003764	LYTVA_17144, LYTVA_11016	APOSC_01401
OG0003766	LYTVA_05953	APOSC_09732
OG0003767	LYTVA_08194	APOSC_02560
OG0003768	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343	APOSC_28826
OG0003769	LYTVA_18678	APOSC_02783, APOSC_02782
OG0003770	LYTVA_21288	APOSC_13841
OG0003771	LYTVA_28045	APOSC_21005
OG0003772	LYTVA_21676	APOSC_14317, APOSC_14318
OG0003773	LYTVA_22099, LYTVA_08704	APOSC_22519
OG0003774	LYTVA_19451	APOSC_22378
OG0003775	LYTVA_08825	APOSC_03883
OG0003777	LYTVA_21729	APOSC_05890
OG0003778	LYTVA_11821	APOSC_25204
OG0003779	LYTVA_10521	APOSC_23333, APOSC_23332
OG0003795	LYTVA_13836	APOSC_01022
OG0003798	LYTVA_21450	APOSC_08296
OG0003803	LYTVA_17645	APOSC_17027
OG0003806	LYTVA_30001	APOSC_10907, APOSC_13794, APOSC_10906, APOSC_27759
OG0003807	LYTVA_29933	APOSC_00860, APOSC_00859
OG0003808	LYTVA_19229	APOSC_06171, APOSC_06172
OG0003809	LYTVA_25226	APOSC_19356
OG0003810	LYTVA_17312, LYTVA_08092	APOSC_24542
OG0003811	LYTVA_01732	APOSC_28788, APOSC_28789
OG0003813	LYTVA_00532	APOSC_14390
OG0003815	LYTVA_02151, LYTVA_28747	APOSC_20818
OG0003816	LYTVA_21793, LYTVA_08508	APOSC_10861, APOSC_10860, APOSC_10859, APOSC_10862
OG0003817	LYTVA_01137	APOSC_04119
OG0003817	LYTVA_26514	APOSC_21991
OG0003818	LYTVA_09712	APOSC_12257
OG0003819	LYTVA_15964	APOSC_11850
OG0003820	LYTVA_01468, LYTVA_10818, LYTVA_04218	APOSC_23379
OG0003821	LYTVA_01898	APOSC_20352
OG0003822	LYTVA_18069, LYTVA_07129	APOSC_04407
OG0003823	LYTVA_28299	APOSC_21830
OG0003824	LYTVA_20107, LYTVA_06706	APOSC_04795, APOSC_04794
OG0003825	LYTVA_25095, LYTVA_25100	APOSC_18536
OG0003826	LYTVA_13850	APOSC_17419
OG0003827	LYTVA_03265	APOSC_07833
OG0003828	LYTVA_13423	APOSC_14010
OG0003829	LYTVA_18420	APOSC_19129
OG0003830	LYTVA_12482, LYTVA_28846	APOSC_12451
OG0003831	LYTVA_24443	APOSC_04801, APOSC_16984, APOSC_00627, APOSC_18338, APOSC_25951, APOSC_17003
OG0003832	LYTVA_05086	APOSC_12737
OG0003833	LYTVA_27868, LYTVA_23190	APOSC_14015, APOSC_26614
OG0003834	LYTVA_28662	APOSC_25052
OG0003836	LYTVA_24859	APOSC_03836
OG0003837	LYTVA_29929	APOSC_12128
OG0003838	LYTVA_17094	APOSC_00842
OG0003839	LYTVA_23937, LYTVA_14573	APOSC_26720
OG0003840	LYTVA_04824	APOSC_03583
OG0003841	LYTVA_09880	APOSC_15694
OG0003842	LYTVA_16877	APOSC_04752, APOSC_04753
OG0003844	LYTVA_23802	APOSC_03569
OG0003845	LYTVA_09006	APOSC_23847
OG0003846	LYTVA_03898	APOSC_01229
OG0003848	LYTVA_12543	APOSC_12433
OG0003849	LYTVA_16505	APOSC_02184
OG0003850	LYTVA_06404	APOSC_06463
OG0003851	LYTVA_26448	APOSC_27756
OG0003852	LYTVA_02920	APOSC_27352
OG0003853	LYTVA_09397	APOSC_04073
OG0003854	LYTVA_16966	APOSC_14713
OG0003855	LYTVA_19474	APOSC_03654
OG0003857	LYTVA_25796	APOSC_04358
OG0003858	LYTVA_01327, LYTVA_27055	APOSC_25588
OG0003859	LYTVA_21927	APOSC_10642, APOSC_21993
OG0003860	LYTVA_18534	APOSC_24245
OG0003861	LYTVA_09141	APOSC_21656
OG0003862	LYTVA_00702	APOSC_08543
OG0003863	LYTVA_25098	APOSC_19667
OG0003864	LYTVA_16744	APOSC_02644, APOSC_02643
OG0003865	LYTVA_06719, LYTVA_29186	APOSC_28988
OG0003866	LYTVA_29703	APOSC_22466
OG0003867	LYTVA_19438	APOSC_04424
OG0003868	LYTVA_16042	APOSC_27663
OG0003869	LYTVA_12197	APOSC_00347, APOSC_00348
OG0003870	LYTVA_09623, LYTVA_02604	APOSC_17219
OG0003871	LYTVA_29042	APOSC_11807
OG0003873	LYTVA_12402	APOSC_19201
OG0003876	LYTVA_08885	APOSC_09137
OG0003877	LYTVA_07189, LYTVA_05818	APOSC_00794, APOSC_00795, APOSC_00278
OG0003878	LYTVA_06775, LYTVA_04340	APOSC_09689
OG0003879	LYTVA_26740	APOSC_26925
OG0003880	LYTVA_19965	APOSC_22538
OG0003881	LYTVA_02265	APOSC_23136
OG0003882	LYTVA_18048	APOSC_23637
OG0003883	LYTVA_29680	APOSC_26942
OG0003884	LYTVA_04955	APOSC_05090
OG0003885	LYTVA_22856	APOSC_18039
OG0003886	LYTVA_00295	APOSC_23174
OG0003887	LYTVA_04461	APOSC_03357
OG0003888	LYTVA_27229, LYTVA_07798	APOSC_24599
OG0003889	LYTVA_29995	APOSC_27027
OG0003890	LYTVA_19129, LYTVA_23306	APOSC_28156
OG0003892	LYTVA_28820	APOSC_27794, APOSC_27793
OG0003893	LYTVA_09128	APOSC_23559
OG0003894	LYTVA_30206	APOSC_10489, APOSC_10490
OG0003895	LYTVA_16370	APOSC_12472
OG0003897	LYTVA_01009, LYTVA_18263	APOSC_21763
OG0003897	LYTVA_04579	APOSC_21762
OG0003898	LYTVA_08754	APOSC_19432
OG0003899	LYTVA_01604	APOSC_22343
OG0003900	LYTVA_00171, LYTVA_09089	APOSC_04165
OG0003901	LYTVA_25425, LYTVA_13674	APOSC_21632
OG0003902	LYTVA_17636	APOSC_11133, APOSC_27071, APOSC_23314, APOSC_23315, APOSC_10549, APOSC_08442, APOSC_08441, APOSC_08440
OG0003903	LYTVA_02947, LYTVA_14426	APOSC_19999
OG0003904	LYTVA_08407	APOSC_15257
OG0003905	LYTVA_18579, LYTVA_24090	APOSC_03588
OG0003906	LYTVA_00896	APOSC_08587
OG0003907	LYTVA_27049	APOSC_17622
OG0003909	LYTVA_09021	APOSC_27081
OG0003910	LYTVA_15956	APOSC_21565
OG0003911	LYTVA_13769	APOSC_27900, APOSC_05120
OG0003912	LYTVA_20384	APOSC_15763, APOSC_28939
OG0003913	LYTVA_01876, LYTVA_18035, LYTVA_17952	APOSC_05119
OG0003914	LYTVA_00538	APOSC_04314
OG0003915	LYTVA_03286, LYTVA_20325	APOSC_24329, APOSC_24330
OG0003917	LYTVA_26563	APOSC_06187
OG0003918	LYTVA_03867	APOSC_02265
OG0003919	LYTVA_25024	APOSC_15353
OG0003920	LYTVA_03736	APOSC_10746
OG0003921	LYTVA_29296	APOSC_12515, APOSC_12516
OG0003923	LYTVA_19351	APOSC_27950
OG0003925	LYTVA_23157	APOSC_07611
OG0003926	LYTVA_00309	APOSC_26826
OG0003927	LYTVA_09499, LYTVA_12096	APOSC_22644
OG0003928	LYTVA_03987	APOSC_02544
OG0003929	LYTVA_28675	APOSC_06476
OG0003930	LYTVA_25579, LYTVA_23488	APOSC_13770, APOSC_13771
OG0003931	LYTVA_22630	APOSC_13164, APOSC_13163, APOSC_13162
OG0003932	LYTVA_00352, LYTVA_14590	APOSC_27565, APOSC_27566
OG0003932	LYTVA_16689	APOSC_06227
OG0003933	LYTVA_22915	APOSC_18503
OG0003935	LYTVA_23260	APOSC_16375, APOSC_10688
OG0003936	LYTVA_03319	APOSC_20913, APOSC_20914
OG0003937	LYTVA_23787	APOSC_15204
OG0003938	LYTVA_07799	APOSC_18586, APOSC_24798
OG0003939	LYTVA_03990, LYTVA_08883	APOSC_20627
OG0003941	LYTVA_23045	APOSC_23683
OG0003942	LYTVA_19868, LYTVA_04089	APOSC_06273
OG0003943	LYTVA_15855, LYTVA_00687	APOSC_15785
OG0003945	LYTVA_00843	APOSC_03054
OG0003946	LYTVA_00597	APOSC_04056
OG0003947	LYTVA_21166	APOSC_09900
OG0003948	LYTVA_00599	APOSC_20663
OG0003949	LYTVA_06512, LYTVA_01213	APOSC_07284
OG0003953	LYTVA_25899	APOSC_22656
OG0003954	LYTVA_08587	APOSC_02411, APOSC_02412, APOSC_02413
OG0003956	LYTVA_03157	APOSC_17278, APOSC_17277
OG0003956	LYTVA_03160	APOSC_19023
OG0003957	LYTVA_04850	APOSC_24926
OG0003958	LYTVA_10240	APOSC_22790
OG0003961	LYTVA_18404	APOSC_10854
OG0003962	LYTVA_27585	APOSC_06351
OG0003966	LYTVA_08371	APOSC_04287, APOSC_04286
OG0003967	LYTVA_21341	APOSC_00755
OG0003968	LYTVA_18737	APOSC_18591
OG0003970	LYTVA_27881	APOSC_12020
OG0003971	LYTVA_12905	APOSC_13871, APOSC_13872
OG0003972	LYTVA_26756	APOSC_12719
OG0003973	LYTVA_08780	APOSC_26122
OG0003996	LYTVA_06683	APOSC_23266, APOSC_07822, APOSC_13050
OG0003996	LYTVA_12452	APOSC_11976
OG0003996	LYTVA_00720	APOSC_25017
OG0003997	LYTVA_01733	APOSC_12655
OG0003999	LYTVA_02706	APOSC_26670, APOSC_28991
OG0004001	LYTVA_22392	APOSC_16124
OG0004001	LYTVA_19185, LYTVA_07555	APOSC_21219
OG0004002	LYTVA_14687	APOSC_21265, APOSC_08853, APOSC_21266, APOSC_26495, APOSC_06566
OG0004003	LYTVA_16588	APOSC_24953
OG0004004	LYTVA_12647	APOSC_12248
OG0004006	LYTVA_15287	APOSC_09413
OG0004007	LYTVA_16332	APOSC_15413
OG0004009	LYTVA_27360	APOSC_06993
OG0004010	LYTVA_19108	APOSC_26377
OG0004010	LYTVA_14826	APOSC_29079
OG0004011	LYTVA_07133	APOSC_05203
OG0004012	LYTVA_26169	APOSC_16235
OG0004014	LYTVA_29701	APOSC_20610
OG0004015	LYTVA_14499	APOSC_17114
OG0004016	LYTVA_04982	APOSC_22784
OG0004017	LYTVA_26976	APOSC_19336
OG0004018	LYTVA_07907	APOSC_21251
OG0004019	LYTVA_11599, LYTVA_11549	APOSC_05230
OG0004020	LYTVA_26573, LYTVA_14344	APOSC_17338
OG0004021	LYTVA_07062, LYTVA_20594	APOSC_11091
OG0004022	LYTVA_29080, LYTVA_06465	APOSC_12529
OG0004023	LYTVA_16983	APOSC_09668
OG0004024	LYTVA_08882	APOSC_24614
OG0004025	LYTVA_06115	APOSC_18540
OG0004026	LYTVA_25452, LYTVA_06612, LYTVA_15671	APOSC_09699
OG0004028	LYTVA_25968	APOSC_12300
OG0004029	LYTVA_07988	APOSC_23175
OG0004030	LYTVA_13149	APOSC_07342
OG0004031	LYTVA_19098	APOSC_23905
OG0004034	LYTVA_01415, LYTVA_13108	APOSC_05299
OG0004035	LYTVA_24098	APOSC_20229
OG0004036	LYTVA_28065	APOSC_26656
OG0004037	LYTVA_20546	APOSC_28831
OG0004038	LYTVA_30220	APOSC_01523
OG0004039	LYTVA_09633, LYTVA_14370	APOSC_16429
OG0004041	LYTVA_30034, LYTVA_16536	APOSC_21580
OG0004042	LYTVA_08337	APOSC_19825
OG0004043	LYTVA_08636	APOSC_00567
OG0004044	LYTVA_04278	APOSC_05770
OG0004045	LYTVA_00602	APOSC_14071, APOSC_14073, APOSC_14072
OG0004047	LYTVA_22628	APOSC_21433
OG0004048	LYTVA_16472	APOSC_03269
OG0004049	LYTVA_25674	APOSC_16733
OG0004050	LYTVA_14707, LYTVA_19218, LYTVA_19754	APOSC_11730
OG0004052	LYTVA_04921	APOSC_23309
OG0004053	LYTVA_05254	APOSC_19964
OG0004055	LYTVA_23038	APOSC_24425
OG0004057	LYTVA_23851, LYTVA_02242	APOSC_25009
OG0004058	LYTVA_12297, LYTVA_07409	APOSC_05102
OG0004059	LYTVA_13931	APOSC_17749
OG0004060	LYTVA_13733	APOSC_16549, APOSC_14343
OG0004061	LYTVA_04703, LYTVA_20063	APOSC_15590
OG0004062	LYTVA_10442	APOSC_28106, APOSC_18721
OG0004063	LYTVA_25472	APOSC_25045
OG0004064	LYTVA_00970	APOSC_04465
OG0004065	LYTVA_23835, LYTVA_06332	APOSC_27712
OG0004066	LYTVA_14514	APOSC_23734
OG0004066	LYTVA_26929	APOSC_24624
OG0004067	LYTVA_14146	APOSC_24467
OG0004068	LYTVA_11542	APOSC_03690, APOSC_21467, APOSC_17543, APOSC_26334, APOSC_26328, APOSC_08080, APOSC_18086, APOSC_17542
OG0004069	LYTVA_15685	APOSC_23393, APOSC_23392
OG0004070	LYTVA_08824	APOSC_25704
OG0004071	LYTVA_15303	APOSC_26899
OG0004072	LYTVA_02954	APOSC_16871
OG0004073	LYTVA_02075, LYTVA_02074	APOSC_26782
OG0004074	LYTVA_08586	APOSC_20482
OG0004076	LYTVA_03921	APOSC_17521
OG0004077	LYTVA_26904	APOSC_16374
OG0004078	LYTVA_09313	APOSC_08208
OG0004079	LYTVA_06671	APOSC_18093
OG0004080	LYTVA_29208	APOSC_26211, APOSC_26210
OG0004081	LYTVA_02736	APOSC_09127
OG0004082	LYTVA_06311, LYTVA_06309	APOSC_04843
OG0004083	LYTVA_21834, LYTVA_13777	APOSC_05092
OG0004084	LYTVA_18649	APOSC_14613
OG0004085	LYTVA_08513, LYTVA_28587	APOSC_16126
OG0004086	LYTVA_19945	APOSC_12553
OG0004087	LYTVA_06772	APOSC_05303
OG0004088	LYTVA_28769, LYTVA_03836	APOSC_06799, APOSC_06800
OG0004089	LYTVA_20890, LYTVA_05104	APOSC_13671
OG0004090	LYTVA_01996	APOSC_24285, APOSC_20269
OG0004091	LYTVA_21438	APOSC_20232
OG0004091	LYTVA_09473	APOSC_12845
OG0004092	LYTVA_11252, LYTVA_08054	APOSC_18299
OG0004093	LYTVA_18796	APOSC_16358
OG0004094	LYTVA_15767, LYTVA_15263	APOSC_04403
OG0004095	LYTVA_27647	APOSC_23518, APOSC_16725
OG0004096	LYTVA_24655	APOSC_13674
OG0004097	LYTVA_03615	APOSC_02415, APOSC_15719
OG0004098	LYTVA_17957	APOSC_08501, APOSC_08500
OG0004099	LYTVA_16532	APOSC_18713
OG0004100	LYTVA_05542, LYTVA_05543	APOSC_15294
OG0004101	LYTVA_16379	APOSC_13319
OG0004102	LYTVA_22604	APOSC_25199
OG0004104	LYTVA_23183	APOSC_18419
OG0004106	LYTVA_16270, LYTVA_17077	APOSC_10773
OG0004107	LYTVA_26766	APOSC_07621
OG0004108	LYTVA_08792	APOSC_13049
OG0004109	LYTVA_04908	APOSC_21274, APOSC_21275
OG0004109	LYTVA_22391, LYTVA_02234, LYTVA_23683	APOSC_28382
OG0004110	LYTVA_17391	APOSC_11200
OG0004112	LYTVA_05426	APOSC_07040
OG0004113	LYTVA_20632	APOSC_14445
OG0004114	LYTVA_09095	APOSC_10050
OG0004115	LYTVA_26409	APOSC_10833
OG0004116	LYTVA_11277, LYTVA_16339	APOSC_01511, APOSC_01512
OG0004118	LYTVA_28391	APOSC_06300
OG0004119	LYTVA_18575	APOSC_04401, APOSC_04402
OG0004121	LYTVA_26411	APOSC_26762
OG0004122	LYTVA_11268, LYTVA_00469	APOSC_03202, APOSC_03201, APOSC_03203
OG0004123	LYTVA_16672	APOSC_21789, APOSC_21790
OG0004124	LYTVA_03931	APOSC_08825
OG0004125	LYTVA_08831	APOSC_11946
OG0004126	LYTVA_05206	APOSC_01843
OG0004127	LYTVA_25845, LYTVA_00859	APOSC_07047
OG0004129	LYTVA_03964	APOSC_17304, APOSC_28066
OG0004130	LYTVA_10134	APOSC_15010
OG0004132	LYTVA_24598	APOSC_10373
OG0004133	LYTVA_18548	APOSC_04232
OG0004134	LYTVA_17051	APOSC_03000
OG0004135	LYTVA_30000	APOSC_06031
OG0004136	LYTVA_15507	APOSC_21530
OG0004137	LYTVA_06807	APOSC_00636
OG0004138	LYTVA_27721	APOSC_03411
OG0004139	LYTVA_12489	APOSC_17399
OG0004140	LYTVA_23705	APOSC_06874
OG0004141	LYTVA_11419	APOSC_16231
OG0004142	LYTVA_07168	APOSC_21605, APOSC_21642, APOSC_06960, APOSC_06961, APOSC_20815
OG0004143	LYTVA_00742, LYTVA_25759	APOSC_27168, APOSC_27167
OG0004145	LYTVA_14753	APOSC_15326
OG0004146	LYTVA_19042	APOSC_14892
OG0004147	LYTVA_08242	APOSC_19122
OG0004148	LYTVA_28754	APOSC_15043, APOSC_15044
OG0004149	LYTVA_02180	APOSC_02970, APOSC_02971
OG0004150	LYTVA_04771	APOSC_13759
OG0004151	LYTVA_22027	APOSC_00107
OG0004153	LYTVA_24977, LYTVA_14935	APOSC_08022
OG0004154	LYTVA_21247	APOSC_22416
OG0004155	LYTVA_14865, LYTVA_16237, LYTVA_21944	APOSC_11654
OG0004155	LYTVA_24904	APOSC_19206
OG0004156	LYTVA_23102	APOSC_06425
OG0004157	LYTVA_05077	APOSC_27434
OG0004158	LYTVA_10767	APOSC_10209
OG0004161	LYTVA_23742	APOSC_20917
OG0004162	LYTVA_06423, LYTVA_27144	APOSC_12130
OG0004165	LYTVA_23819	APOSC_22479, APOSC_02198, APOSC_00528
OG0004166	LYTVA_05496	APOSC_13131
OG0004167	LYTVA_09956	APOSC_00650
OG0004168	LYTVA_10352	APOSC_04235
OG0004169	LYTVA_22122	APOSC_25303
OG0004170	LYTVA_03467	APOSC_03003
OG0004171	LYTVA_12650, LYTVA_12649, LYTVA_07825	APOSC_27996, APOSC_27995
OG0004174	LYTVA_29638	APOSC_11600
OG0004175	LYTVA_15626, LYTVA_07317	APOSC_14869
OG0004176	LYTVA_12701	APOSC_27087
OG0004178	LYTVA_00771	APOSC_21497
OG0004180	LYTVA_02955	APOSC_05627
OG0004181	LYTVA_28184, LYTVA_29381	APOSC_19299
OG0004182	LYTVA_02516, LYTVA_26684	APOSC_22372, APOSC_24923
OG0004183	LYTVA_09256	APOSC_23810
OG0004184	LYTVA_27243	APOSC_01611
OG0004185	LYTVA_00065	APOSC_24657
OG0004186	LYTVA_13218	APOSC_12750
OG0004187	LYTVA_09899	APOSC_18178
OG0004188	LYTVA_09818	APOSC_19051
OG0004190	LYTVA_26541	APOSC_03589
OG0004215	LYTVA_17521, LYTVA_20252	APOSC_16447
OG0004216	LYTVA_05046	APOSC_18234
OG0004217	LYTVA_10684	APOSC_15366, APOSC_15365
OG0004218	LYTVA_10237	APOSC_15148
OG0004219	LYTVA_13015	APOSC_25433, APOSC_25434
OG0004220	LYTVA_12987	APOSC_28409, APOSC_28408
OG0004222	LYTVA_04664	APOSC_24192
OG0004223	LYTVA_16944	APOSC_28636, APOSC_28635
OG0004224	LYTVA_14857	APOSC_09812
OG0004224	LYTVA_14634, LYTVA_18411	APOSC_08449, APOSC_09758, APOSC_09792
OG0004225	LYTVA_21958	APOSC_27259
OG0004226	LYTVA_11757, LYTVA_01757	APOSC_11744
OG0004227	LYTVA_12126	APOSC_07436
OG0004228	LYTVA_06103	APOSC_11334
OG0004229	LYTVA_15870, LYTVA_26921	APOSC_18807
OG0004230	LYTVA_24896	APOSC_11830
