Orthogroup	LYTVA_ok	STRPU_ok
OG0002885	LYTVA_27705, LYTVA_27700	STRPU_23549
OG0002886	LYTVA_21795	STRPU_27129
OG0002887	LYTVA_26594, LYTVA_27442	STRPU_00454, STRPU_19036
OG0002888	LYTVA_16817, LYTVA_26979	STRPU_08987
OG0002888	LYTVA_26972	STRPU_08989
OG0002889	LYTVA_16314	STRPU_22675
OG0002890	LYTVA_20159	STRPU_25509
OG0002891	LYTVA_09791, LYTVA_12147	STRPU_18851
OG0002895	LYTVA_26396	STRPU_26434
OG0002896	LYTVA_13760	STRPU_06711
OG0002897	LYTVA_21966	STRPU_23652, STRPU_23677
OG0002898	LYTVA_17182	STRPU_20982
OG0002898	LYTVA_16018	STRPU_21604
OG0002898	LYTVA_16016	STRPU_21600
OG0002899	LYTVA_26043	STRPU_10901
OG0002900	LYTVA_01085	STRPU_22201
OG0002900	LYTVA_01793	STRPU_27158
OG0002901	LYTVA_21898	STRPU_17220
OG0002902	LYTVA_25031	STRPU_02085, STRPU_09116
OG0002904	LYTVA_27706	STRPU_23550
OG0002905	LYTVA_26816	STRPU_10819
OG0002906	LYTVA_16029, LYTVA_12205	STRPU_25699, STRPU_25717, STRPU_25719
OG0002908	LYTVA_05679	STRPU_14008
OG0002909	LYTVA_25972	STRPU_22399
OG0002910	LYTVA_27131	STRPU_12097
OG0002910	LYTVA_11896	STRPU_00039, STRPU_12098
OG0002911	LYTVA_24799	STRPU_09561
OG0002912	LYTVA_07087	STRPU_24675
OG0002913	LYTVA_29014, LYTVA_16275	STRPU_13354
OG0002914	LYTVA_16256	STRPU_07220
OG0002915	LYTVA_04120	STRPU_25487
OG0002917	LYTVA_05198	STRPU_06220
OG0002919	LYTVA_03708	STRPU_26361
OG0002921	LYTVA_27879	STRPU_14716
OG0002923	LYTVA_00338	STRPU_25958, STRPU_00219
OG0002924	LYTVA_14915	STRPU_23427, STRPU_01010
OG0002925	LYTVA_20567	STRPU_25066
OG0002926	LYTVA_04390	STRPU_26962
OG0002927	LYTVA_13304	STRPU_24156
OG0002944	LYTVA_05446	STRPU_24181
OG0002945	LYTVA_06562	STRPU_09100
OG0002945	LYTVA_11930	STRPU_02071
OG0002947	LYTVA_12540	STRPU_22790, STRPU_01949
OG0002948	LYTVA_06849	STRPU_10465, STRPU_10463
OG0002948	LYTVA_06850	STRPU_10464, STRPU_10466
OG0002948	LYTVA_11784	STRPU_10462
OG0002949	LYTVA_16087	STRPU_09008
OG0002950	LYTVA_20825	STRPU_01410, STRPU_08755
OG0002952	LYTVA_11677	STRPU_05886
OG0002953	LYTVA_24232	STRPU_01982, STRPU_22822
OG0002954	LYTVA_27076	STRPU_12371
OG0002955	LYTVA_08492	STRPU_21881
OG0002956	LYTVA_29021	STRPU_26736
OG0002957	LYTVA_02020	STRPU_06043
OG0002959	LYTVA_09399	STRPU_21480
OG0002961	LYTVA_01187	STRPU_24844
OG0002962	LYTVA_21311	STRPU_08505
OG0002963	LYTVA_26237	STRPU_04068, STRPU_04069
OG0002963	LYTVA_09201	STRPU_04066
OG0002963	LYTVA_27954	STRPU_06248
OG0002963	LYTVA_05076	STRPU_25986
OG0002964	LYTVA_00396	STRPU_08258
OG0002966	LYTVA_04762	STRPU_20155
OG0002967	LYTVA_29445	STRPU_03989, STRPU_03996
OG0002969	LYTVA_21133, LYTVA_18655	STRPU_13535
OG0002971	LYTVA_29010	STRPU_07433
OG0002973	LYTVA_25878	STRPU_23244
OG0002974	LYTVA_28658, LYTVA_15364	STRPU_26267, STRPU_26293
OG0002975	LYTVA_24995	STRPU_21622
OG0002976	LYTVA_21549	STRPU_27347
OG0002977	LYTVA_25111	STRPU_15051
OG0002978	LYTVA_01781	STRPU_21839
OG0002979	LYTVA_23820	STRPU_17973
OG0002982	LYTVA_23766	STRPU_17079
OG0002983	LYTVA_21419	STRPU_17106, STRPU_17121
OG0002984	LYTVA_29653	STRPU_09124, STRPU_02096
OG0002985	LYTVA_15482, LYTVA_08966	STRPU_04999
OG0002986	LYTVA_26910	STRPU_22413
OG0002987	LYTVA_03673	STRPU_10336
OG0002988	LYTVA_22486	STRPU_13938
OG0002989	LYTVA_23227	STRPU_22387
OG0002990	LYTVA_23760	STRPU_09780
OG0002991	LYTVA_08511, LYTVA_10060	STRPU_04324, STRPU_04294
OG0002994	LYTVA_17251	STRPU_01340, STRPU_11608
OG0002995	LYTVA_24575	STRPU_20438
OG0002996	LYTVA_08312	STRPU_22653
OG0002997	LYTVA_11217	STRPU_19304, STRPU_01837
OG0002998	LYTVA_24592, LYTVA_26894	STRPU_06160
OG0002999	LYTVA_17677	STRPU_11512
OG0002999	LYTVA_00573	STRPU_10746
OG0002999	LYTVA_23187, LYTVA_28148	STRPU_05286
OG0002999	LYTVA_24045	STRPU_12676
OG0002999	LYTVA_24048	STRPU_12668
OG0002999	LYTVA_24051	STRPU_12675
OG0002999	LYTVA_14953, LYTVA_26130, LYTVA_05168, LYTVA_22624, LYTVA_22626, LYTVA_28571, LYTVA_22627, LYTVA_09068	STRPU_02921
OG0003000	LYTVA_05386	STRPU_21780
OG0003001	LYTVA_10762	STRPU_24021
OG0003002	LYTVA_10079, LYTVA_02883	STRPU_13545
OG0003003	LYTVA_23446	STRPU_08037
OG0003005	LYTVA_02900	STRPU_18621
OG0003005	LYTVA_16562	STRPU_21610
OG0003006	LYTVA_29828	STRPU_02186, STRPU_09223
OG0003008	LYTVA_13595, LYTVA_19423	STRPU_20044
OG0003009	LYTVA_16184	STRPU_03103
OG0003010	LYTVA_08548, LYTVA_02560	STRPU_25901
OG0003010	LYTVA_02047	STRPU_02660
OG0003011	LYTVA_26566	STRPU_04936
OG0003013	LYTVA_09610	STRPU_13639, STRPU_02425
OG0003014	LYTVA_22017	STRPU_24788
OG0003016	LYTVA_09030	STRPU_05410
OG0003017	LYTVA_19123	STRPU_12917
OG0003018	LYTVA_21456	STRPU_05028
OG0003019	LYTVA_10940, LYTVA_20369	STRPU_27351
OG0003020	LYTVA_26820	STRPU_10822, STRPU_10821
OG0003021	LYTVA_19441	STRPU_10596
OG0003022	LYTVA_20857	STRPU_06578, STRPU_06521
OG0003023	LYTVA_29932	STRPU_15003
OG0003023	LYTVA_29931	STRPU_15005
OG0003025	LYTVA_21705	STRPU_07785
OG0003026	LYTVA_04075	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626
OG0003027	LYTVA_14207	STRPU_24061
OG0003028	LYTVA_26826	STRPU_07523
OG0003029	LYTVA_18674	STRPU_26298, STRPU_26272
OG0003030	LYTVA_04978	STRPU_16810
OG0003031	LYTVA_28630	STRPU_25010
OG0003032	LYTVA_06927	STRPU_09936
OG0003033	LYTVA_09117	STRPU_18122
OG0003034	LYTVA_09525	STRPU_05717, STRPU_05724
OG0003035	LYTVA_21238	STRPU_23425, STRPU_01012
OG0003036	LYTVA_15519	STRPU_20310
OG0003037	LYTVA_00120, LYTVA_12907	STRPU_10149, STRPU_10086
OG0003037	LYTVA_16935, LYTVA_12672, LYTVA_16933	STRPU_10087, STRPU_10150
OG0003038	LYTVA_17319	STRPU_03176, STRPU_00268
OG0003039	LYTVA_26569	STRPU_26340
OG0003041	LYTVA_21518, LYTVA_08163, LYTVA_17266	STRPU_24063
OG0003042	LYTVA_03237	STRPU_13359
OG0003043	LYTVA_21296	STRPU_04974
OG0003044	LYTVA_27780	STRPU_02536, STRPU_15154
OG0003045	LYTVA_09604, LYTVA_16305	STRPU_02416, STRPU_13648
OG0003045	LYTVA_22578, LYTVA_13926	STRPU_05977
OG0003046	LYTVA_11309	STRPU_24271
OG0003046	LYTVA_01962	STRPU_24903
OG0003047	LYTVA_30228	STRPU_06738, STRPU_06734
OG0003048	LYTVA_03002	STRPU_25876
OG0003049	LYTVA_12503	STRPU_18711
OG0003051	LYTVA_21429, LYTVA_08441	STRPU_09302
OG0003051	LYTVA_12265, LYTVA_06150	STRPU_05961
OG0003052	LYTVA_06340	STRPU_15287
OG0003052	LYTVA_22607	STRPU_09987, STRPU_09966
OG0003053	LYTVA_03274	STRPU_19330
OG0003054	LYTVA_02503	STRPU_06124
OG0003055	LYTVA_01129	STRPU_00401, STRPU_19285
OG0003056	LYTVA_27575, LYTVA_15255	STRPU_17530
OG0003057	LYTVA_02197, LYTVA_15955	STRPU_17293
OG0003058	LYTVA_15514	STRPU_24724
OG0003059	LYTVA_28530	STRPU_21505
OG0003060	LYTVA_15832	STRPU_18962, STRPU_18976
OG0003061	LYTVA_13436	STRPU_21307
OG0003062	LYTVA_16197	STRPU_25347
OG0003063	LYTVA_13937	STRPU_23254
OG0003064	LYTVA_26915	STRPU_22511
OG0003065	LYTVA_18370	STRPU_01676, STRPU_02689
OG0003066	LYTVA_18475, LYTVA_18168	STRPU_01624, STRPU_11963
OG0003069	LYTVA_27795, LYTVA_28627, LYTVA_28626, LYTVA_04639, LYTVA_23060, LYTVA_09626, LYTVA_22123	STRPU_00921, STRPU_08896
OG0003072	LYTVA_05083	STRPU_23989
OG0003073	LYTVA_10379	STRPU_14167
OG0003073	LYTVA_23184	STRPU_26986
OG0003074	LYTVA_22595	STRPU_25415
OG0003075	LYTVA_08096, LYTVA_08095	STRPU_04945
OG0003077	LYTVA_01212	STRPU_08797
OG0003079	LYTVA_18034	STRPU_26570
OG0003081	LYTVA_24288	STRPU_08569
OG0003081	LYTVA_24287	STRPU_08570
OG0003081	LYTVA_24290, LYTVA_01441	STRPU_08571
OG0003081	LYTVA_10251	STRPU_08565
OG0003083	LYTVA_07032, LYTVA_12789	STRPU_19593
OG0003084	LYTVA_19068	STRPU_05898
OG0003084	LYTVA_20372, LYTVA_22301	STRPU_27410, STRPU_27412, STRPU_27413, STRPU_27411, STRPU_27414
OG0003084	LYTVA_20373	STRPU_26950
OG0003085	LYTVA_23336	STRPU_13586, STRPU_01604
OG0003085	LYTVA_25765	STRPU_24746, STRPU_17843
OG0003103	LYTVA_02396	STRPU_08503
OG0003105	LYTVA_19535	STRPU_27399
OG0003106	LYTVA_02338	STRPU_26456
OG0003107	LYTVA_08803	STRPU_25358
OG0003108	LYTVA_01209	STRPU_12185
OG0003109	LYTVA_27242, LYTVA_26971, LYTVA_26974	STRPU_08990
OG0003111	LYTVA_10117	STRPU_25827
OG0003112	LYTVA_15965	STRPU_04029
OG0003113	LYTVA_03180	STRPU_07108
OG0003114	LYTVA_24574	STRPU_20444
OG0003115	LYTVA_09781	STRPU_26735
OG0003116	LYTVA_02140, LYTVA_02145	STRPU_16286
OG0003116	LYTVA_21147	STRPU_16285
OG0003118	LYTVA_24532	STRPU_23100
OG0003119	LYTVA_04583	STRPU_03214, STRPU_03229, STRPU_02657
OG0003120	LYTVA_05733	STRPU_04182
OG0003121	LYTVA_26398	STRPU_26433
OG0003122	LYTVA_29592	STRPU_20719
OG0003123	LYTVA_18041	STRPU_25862, STRPU_25863
OG0003124	LYTVA_26612, LYTVA_10083	STRPU_15080
OG0003125	LYTVA_18948	STRPU_02899
OG0003128	LYTVA_12794	STRPU_14558
OG0003130	LYTVA_13846	STRPU_14819
OG0003131	LYTVA_22393, LYTVA_00785	STRPU_15359
OG0003132	LYTVA_24862	STRPU_24874
OG0003133	LYTVA_08385	STRPU_00227, STRPU_25968
OG0003134	LYTVA_29662	STRPU_25662
OG0003135	LYTVA_25688, LYTVA_09090	STRPU_20819
OG0003136	LYTVA_01323	STRPU_20970
OG0003137	LYTVA_03327	STRPU_26289, STRPU_26313, STRPU_26314, STRPU_26290
OG0003138	LYTVA_08319	STRPU_11161
OG0003140	LYTVA_04869	STRPU_27000
OG0003142	LYTVA_07778	STRPU_26955
OG0003143	LYTVA_17565	STRPU_26953
OG0003144	LYTVA_27951, LYTVA_27950	STRPU_17154
OG0003145	LYTVA_18564	STRPU_19761
OG0003146	LYTVA_09272	STRPU_24899
OG0003147	LYTVA_29462	STRPU_09368
OG0003148	LYTVA_08624	STRPU_21583
OG0003149	LYTVA_07714	STRPU_27156
OG0003149	LYTVA_07713	STRPU_27155
OG0003149	LYTVA_01791	STRPU_27224, STRPU_27225
OG0003150	LYTVA_19654	STRPU_06198, STRPU_06219
OG0003151	LYTVA_15917	STRPU_25230
OG0003153	LYTVA_03003	STRPU_25878
OG0003154	LYTVA_02322	STRPU_18558
OG0003155	LYTVA_10136	STRPU_08528, STRPU_08527
OG0003156	LYTVA_09137	STRPU_17108, STRPU_17123
OG0003157	LYTVA_21022	STRPU_05197
OG0003158	LYTVA_11944	STRPU_24600
OG0003159	LYTVA_17654	STRPU_04177
OG0003160	LYTVA_16473	STRPU_10206
OG0003161	LYTVA_24026	STRPU_20589
OG0003162	LYTVA_18182	STRPU_10286
OG0003163	LYTVA_08131, LYTVA_00115	STRPU_26676
OG0003166	LYTVA_11208	STRPU_06374
OG0003167	LYTVA_21658	STRPU_14469
OG0003167	LYTVA_06673	STRPU_14473
OG0003168	LYTVA_21725	STRPU_00314, STRPU_08598
OG0003169	LYTVA_23879	STRPU_18714
OG0003171	LYTVA_02028	STRPU_20111, STRPU_20089
OG0003172	LYTVA_20354, LYTVA_07071	STRPU_13537
OG0003174	LYTVA_25932	STRPU_05745
OG0003176	LYTVA_24549	STRPU_25686, STRPU_25705
OG0003177	LYTVA_18012, LYTVA_27860	STRPU_09383, STRPU_01573
OG0003178	LYTVA_19101	STRPU_21387
OG0003179	LYTVA_04455	STRPU_04747
OG0003181	LYTVA_18551	STRPU_08188
OG0003183	LYTVA_01171	STRPU_23390
OG0003184	LYTVA_06204	STRPU_04863
OG0003185	LYTVA_04498	STRPU_11828
OG0003187	LYTVA_17204	STRPU_18755
OG0003188	LYTVA_11357	STRPU_27340
OG0003189	LYTVA_15037, LYTVA_03261	STRPU_17091
OG0003190	LYTVA_00219	STRPU_22540
OG0003190	LYTVA_10159	STRPU_14018
OG0003190	LYTVA_29362, LYTVA_28760	STRPU_13852
OG0003191	LYTVA_04471, LYTVA_10768	STRPU_02638, STRPU_24024
OG0003192	LYTVA_21359	STRPU_24110, STRPU_24115
OG0003193	LYTVA_19147	STRPU_06138
OG0003194	LYTVA_17057, LYTVA_08696	STRPU_19971, STRPU_01201, STRPU_19969
OG0003194	LYTVA_12324	STRPU_06685
OG0003194	LYTVA_19921	STRPU_19785, STRPU_00785
OG0003195	LYTVA_13150	STRPU_08798
OG0003196	LYTVA_00345	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736
OG0003198	LYTVA_05453	STRPU_10958, STRPU_10959
OG0003199	LYTVA_14841	STRPU_22302
OG0003200	LYTVA_15853	STRPU_07566, STRPU_07567
OG0003201	LYTVA_27379	STRPU_13530
OG0003202	LYTVA_17714	STRPU_04422
OG0003203	LYTVA_08240	STRPU_22174, STRPU_22167
OG0003204	LYTVA_11673	STRPU_05884
OG0003205	LYTVA_08249	STRPU_26398
OG0003206	LYTVA_07286	STRPU_05811
OG0003207	LYTVA_15862	STRPU_23438, STRPU_00999
OG0003209	LYTVA_05806	STRPU_18758, STRPU_19153
OG0003209	LYTVA_13919	STRPU_19140
OG0003209	LYTVA_19999, LYTVA_19953, LYTVA_04866, LYTVA_00087, LYTVA_05100, LYTVA_22012, LYTVA_09094, LYTVA_26825, LYTVA_18680, LYTVA_07773, LYTVA_01591, LYTVA_05099, LYTVA_22296, LYTVA_28661, LYTVA_24418, LYTVA_24129, LYTVA_02744, LYTVA_04243, LYTVA_03317, LYTVA_01197, LYTVA_02488, LYTVA_17140, LYTVA_10242, LYTVA_25542, LYTVA_21582, LYTVA_10239, LYTVA_10520	STRPU_23070
OG0003210	LYTVA_15515	STRPU_20307
OG0003211	LYTVA_01718, LYTVA_29781	STRPU_23623
OG0003212	LYTVA_21928	STRPU_23992
OG0003213	LYTVA_09064	STRPU_27409
OG0003214	LYTVA_25327, LYTVA_22874	STRPU_02469, STRPU_13596
OG0003215	LYTVA_05541	STRPU_21290
OG0003216	LYTVA_18450	STRPU_02088, STRPU_09119
OG0003216	LYTVA_07823	STRPU_08679
OG0003217	LYTVA_00325	STRPU_18366
OG0003218	LYTVA_24470, LYTVA_25657	STRPU_05952
OG0003219	LYTVA_03705	STRPU_05483
OG0003220	LYTVA_16356	STRPU_17156
OG0003221	LYTVA_24463	STRPU_24811
OG0003222	LYTVA_24360	STRPU_25242
OG0003223	LYTVA_01295	STRPU_08794
OG0003224	LYTVA_06526	STRPU_22186
OG0003225	LYTVA_27283	STRPU_03637, STRPU_03655
OG0003226	LYTVA_06660	STRPU_01640, STRPU_11976
OG0003227	LYTVA_27439	STRPU_09523
OG0003228	LYTVA_12062	STRPU_21707, STRPU_21643
OG0003229	LYTVA_27662, LYTVA_26664	STRPU_00535, STRPU_15976
OG0003230	LYTVA_17038	STRPU_09762, STRPU_09718
OG0003231	LYTVA_10960	STRPU_07608
OG0003232	LYTVA_13440	STRPU_21304
OG0003232	LYTVA_24668	STRPU_21303
OG0003233	LYTVA_19091, LYTVA_11650	STRPU_15780, STRPU_15778, STRPU_03423
OG0003234	LYTVA_21485	STRPU_08533
OG0003235	LYTVA_21510	STRPU_22687
OG0003239	LYTVA_22224, LYTVA_02164	STRPU_26344
OG0003246	LYTVA_10797, LYTVA_28720	STRPU_06326, STRPU_15932, STRPU_11689, STRPU_11853
OG0003246	LYTVA_15796, LYTVA_03170, LYTVA_21975, LYTVA_18229, LYTVA_15366, LYTVA_17390, LYTVA_19673, LYTVA_08116, LYTVA_24485, LYTVA_26995, LYTVA_23148, LYTVA_19051, LYTVA_05558, LYTVA_15441, LYTVA_00114, LYTVA_06372, LYTVA_08279, LYTVA_24423, LYTVA_07571, LYTVA_20968, LYTVA_06375, LYTVA_08470, LYTVA_24743	STRPU_01339, STRPU_01650, STRPU_15697, STRPU_11855, STRPU_11684, STRPU_01373, STRPU_13023
OG0003246	LYTVA_03398	STRPU_10610
OG0003246	LYTVA_03894	STRPU_06283, STRPU_01271
OG0003250	LYTVA_08992	STRPU_07632
OG0003251	LYTVA_05050	STRPU_26207
OG0003252	LYTVA_06155, LYTVA_01361	STRPU_20878
OG0003254	LYTVA_09955, LYTVA_19250	STRPU_21153
OG0003256	LYTVA_02447	STRPU_22404
OG0003256	LYTVA_17876	STRPU_22402
OG0003256	LYTVA_02448	STRPU_22405
OG0003257	LYTVA_21941	STRPU_20833, STRPU_20870
OG0003258	LYTVA_15192	STRPU_11232, STRPU_11270
OG0003259	LYTVA_04256	STRPU_04547
OG0003260	LYTVA_17207, LYTVA_00231	STRPU_18760
OG0003261	LYTVA_29093	STRPU_24777
OG0003262	LYTVA_15602	STRPU_14217
OG0003265	LYTVA_26361	STRPU_23170
OG0003266	LYTVA_04525	STRPU_03311
OG0003267	LYTVA_15112	STRPU_04175
OG0003268	LYTVA_05049	STRPU_26201
OG0003269	LYTVA_23633, LYTVA_11040	STRPU_08663
OG0003270	LYTVA_13699	STRPU_23005, STRPU_00880
OG0003271	LYTVA_00419	STRPU_15904
OG0003271	LYTVA_30163	STRPU_27426
OG0003273	LYTVA_22153	STRPU_21049
OG0003274	LYTVA_06723, LYTVA_15432	STRPU_10494, STRPU_05991, STRPU_07279, STRPU_07033, STRPU_08350, STRPU_09458
OG0003275	LYTVA_01946	STRPU_25632
OG0003276	LYTVA_19515	STRPU_20467
OG0003277	LYTVA_01672	STRPU_22845
OG0003278	LYTVA_15067, LYTVA_03970, LYTVA_30141	STRPU_20470
OG0003279	LYTVA_22067	STRPU_05246
OG0003280	LYTVA_00225	STRPU_03524, STRPU_03588
OG0003282	LYTVA_26660	STRPU_09679
OG0003283	LYTVA_19055	STRPU_23176
OG0003284	LYTVA_07395	STRPU_24635
OG0003285	LYTVA_21895, LYTVA_02369, LYTVA_00711	STRPU_23112, STRPU_00736, STRPU_01819, STRPU_08266, STRPU_01479, STRPU_00204, STRPU_20080, STRPU_04643, STRPU_04389, STRPU_08114, STRPU_07189, STRPU_11305, STRPU_03809, STRPU_27165, STRPU_22410, STRPU_00321, STRPU_17548, STRPU_11304, STRPU_07190, STRPU_02373, STRPU_04493
OG0003285	LYTVA_22263, LYTVA_25097, LYTVA_04699, LYTVA_05816, LYTVA_04960	STRPU_19984, STRPU_00162
OG0003287	LYTVA_04035	STRPU_16133, STRPU_16118
OG0003288	LYTVA_05759	STRPU_05660
OG0003289	LYTVA_23134	STRPU_25492
OG0003291	LYTVA_16947	STRPU_14374
OG0003292	LYTVA_27484	STRPU_15042
OG0003293	LYTVA_23172	STRPU_22259
OG0003294	LYTVA_21015	STRPU_05613, STRPU_05555
OG0003295	LYTVA_27062	STRPU_10117, STRPU_10043
OG0003297	LYTVA_19286	STRPU_08868, STRPU_00953
OG0003298	LYTVA_06668	STRPU_05740
OG0003299	LYTVA_27409	STRPU_19094
OG0003300	LYTVA_08691	STRPU_08671
OG0003300	LYTVA_06659	STRPU_01641, STRPU_11977, STRPU_07721
OG0003300	LYTVA_18142	STRPU_12287
OG0003301	LYTVA_23817	STRPU_16244, STRPU_16205
OG0003302	LYTVA_14810	STRPU_04486
OG0003303	LYTVA_24993	STRPU_21624
OG0003304	LYTVA_14305	STRPU_02452
OG0003306	LYTVA_12285	STRPU_23936, STRPU_23962
OG0003307	LYTVA_19258	STRPU_04904
OG0003309	LYTVA_24870	STRPU_24871
OG0003310	LYTVA_17383	STRPU_14702, STRPU_09120, STRPU_09168
OG0003310	LYTVA_19697, LYTVA_16522	STRPU_26943, STRPU_05846, STRPU_10270, STRPU_14292, STRPU_01751, STRPU_01750
OG0003311	LYTVA_19481	STRPU_24433
OG0003312	LYTVA_19611, LYTVA_27013	STRPU_18115, STRPU_02313
OG0003313	LYTVA_29008	STRPU_07431, STRPU_12609
OG0003313	LYTVA_29969, LYTVA_29968	STRPU_07430, STRPU_07429, STRPU_07428
OG0003314	LYTVA_03704	STRPU_05142, STRPU_05067
OG0003315	LYTVA_23855	STRPU_24567
OG0003316	LYTVA_10053	STRPU_00352, STRPU_11013
OG0003317	LYTVA_16088	STRPU_09007
OG0003318	LYTVA_12509	STRPU_23527
OG0003319	LYTVA_03878	STRPU_07210
OG0003320	LYTVA_27746	STRPU_09402, STRPU_01555
OG0003321	LYTVA_12209	STRPU_25433
OG0003323	LYTVA_21921	STRPU_09684
OG0003323	LYTVA_29457	STRPU_09685
OG0003324	LYTVA_19291	STRPU_08869, STRPU_00952
OG0003325	LYTVA_29523	STRPU_04053
OG0003326	LYTVA_27915	STRPU_09393, STRPU_01566
OG0003327	LYTVA_17271	STRPU_19769, STRPU_00800
OG0003329	LYTVA_19487	STRPU_27327
OG0003330	LYTVA_11365	STRPU_27339
OG0003331	LYTVA_27609	STRPU_15371
OG0003332	LYTVA_18115	STRPU_07786
OG0003333	LYTVA_15167	STRPU_01214, STRPU_12086
OG0003334	LYTVA_07048, LYTVA_05755	STRPU_03431
OG0003334	LYTVA_06269	STRPU_22058
OG0003335	LYTVA_09092	STRPU_20823
OG0003336	LYTVA_09250	STRPU_20291
OG0003337	LYTVA_18787, LYTVA_03331, LYTVA_10706	STRPU_11218, STRPU_11255
OG0003338	LYTVA_18538	STRPU_18837
OG0003340	LYTVA_13141	STRPU_24554
OG0003341	LYTVA_16037	STRPU_21771
OG0003343	LYTVA_11177	STRPU_15384
OG0003344	LYTVA_00862	STRPU_07542, STRPU_00574
OG0003345	LYTVA_14037	STRPU_03496
OG0003345	LYTVA_04588	STRPU_03234, STRPU_03275
OG0003347	LYTVA_23337	STRPU_01607, STRPU_13589
OG0003348	LYTVA_06310	STRPU_24382
OG0003349	LYTVA_10341, LYTVA_20619	STRPU_04798, STRPU_04805
OG0003350	LYTVA_01036, LYTVA_27211	STRPU_06152
OG0003351	LYTVA_18815	STRPU_21720, STRPU_21655
OG0003352	LYTVA_05218	STRPU_23063, STRPU_00649
OG0003353	LYTVA_01424	STRPU_23410, STRPU_01027
OG0003354	LYTVA_25191, LYTVA_01307	STRPU_22433
OG0003355	LYTVA_27910	STRPU_04134
OG0003356	LYTVA_06879	STRPU_08703, STRPU_01469
OG0003357	LYTVA_11630, LYTVA_02906	STRPU_09879
OG0003358	LYTVA_12289	STRPU_01921, STRPU_22765
OG0003359	LYTVA_06032	STRPU_12338
OG0003360	LYTVA_13266	STRPU_12153
OG0003360	LYTVA_19199	STRPU_12119
OG0003361	LYTVA_03232, LYTVA_03231	STRPU_21285
OG0003362	LYTVA_05394	STRPU_05653
OG0003364	LYTVA_03516, LYTVA_25779	STRPU_12256
OG0003365	LYTVA_23475	STRPU_24219, STRPU_01081
OG0003366	LYTVA_15074	STRPU_20477, STRPU_20476
OG0003367	LYTVA_14081, LYTVA_11417	STRPU_02066, STRPU_09093
OG0003368	LYTVA_18642	STRPU_09309
OG0003369	LYTVA_14942	STRPU_04619
OG0003370	LYTVA_24757	STRPU_24791
OG0003371	LYTVA_20522, LYTVA_24363	STRPU_25243
OG0003372	LYTVA_14495, LYTVA_14497	STRPU_18382
OG0003373	LYTVA_27185	STRPU_11782
OG0003373	LYTVA_10709, LYTVA_17994	STRPU_11541
OG0003373	LYTVA_22268, LYTVA_11970	STRPU_11733
OG0003374	LYTVA_08104	STRPU_16743, STRPU_01716
OG0003375	LYTVA_28328, LYTVA_27365	STRPU_27269, STRPU_27284
OG0003376	LYTVA_05006, LYTVA_26307	STRPU_09336
OG0003377	LYTVA_19125	STRPU_12932
OG0003378	LYTVA_13045	STRPU_12591
OG0003379	LYTVA_06980	STRPU_24221, STRPU_01079
OG0003380	LYTVA_05440	STRPU_14745
OG0003381	LYTVA_07008, LYTVA_17658	STRPU_12349
OG0003382	LYTVA_16589	STRPU_00632
OG0003383	LYTVA_14856	STRPU_23796
OG0003384	LYTVA_07291, LYTVA_28006	STRPU_01561, STRPU_09397
OG0003385	LYTVA_13084	STRPU_22039
OG0003386	LYTVA_26042	STRPU_10904
OG0003387	LYTVA_04937	STRPU_00430, STRPU_14199
OG0003387	LYTVA_25432, LYTVA_25430	STRPU_17499, STRPU_17500, STRPU_17502, STRPU_17498, STRPU_17501
OG0003388	LYTVA_28705	STRPU_04625, STRPU_04647
OG0003389	LYTVA_05033	STRPU_05920
OG0003391	LYTVA_14803, LYTVA_04532	STRPU_21082
OG0003392	LYTVA_24826	STRPU_08299
OG0003393	LYTVA_20136	STRPU_17374
OG0003394	LYTVA_20704	STRPU_22083
OG0003394	LYTVA_21899	STRPU_11504, STRPU_27241, STRPU_20368, STRPU_20369, STRPU_11179
OG0003394	LYTVA_28322	STRPU_20372, STRPU_20370
OG0003396	LYTVA_17916	STRPU_23105
OG0003419	LYTVA_11665	STRPU_03427
OG0003420	LYTVA_04070	STRPU_19692, STRPU_19622, STRPU_19693
OG0003422	LYTVA_16836, LYTVA_20308	STRPU_12647
OG0003424	LYTVA_05782	STRPU_08669
OG0003425	LYTVA_04392	STRPU_27213
OG0003426	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520	STRPU_21596
OG0003427	LYTVA_14249	STRPU_25891
OG0003427	LYTVA_10279	STRPU_12765, STRPU_02352
OG0003427	LYTVA_12029	STRPU_19640, STRPU_25938
OG0003427	LYTVA_06654	STRPU_24324
OG0003427	LYTVA_18371	STRPU_12901, STRPU_24344, STRPU_07844
OG0003428	LYTVA_15286	STRPU_04993
OG0003429	LYTVA_20604	STRPU_11803
OG0003431	LYTVA_13731	STRPU_13834
OG0003432	LYTVA_26428	STRPU_24265, STRPU_01045, STRPU_24267, STRPU_01044, STRPU_24264, STRPU_24261, STRPU_01042, STRPU_24266, STRPU_01041
OG0003433	LYTVA_27210	STRPU_06151
OG0003434	LYTVA_01169	STRPU_22971
OG0003435	LYTVA_08543	STRPU_20684
OG0003437	LYTVA_12469	STRPU_08656
OG0003437	LYTVA_28041	STRPU_08360
