Orthogroup	LYTVA_ok	HELIO_ok
OG0004020	LYTVA_26573, LYTVA_14344	HELIO_10808
OG0004021	LYTVA_07062, LYTVA_20594	HELIO_12459
OG0004022	LYTVA_29080, LYTVA_06465	HELIO_10188
OG0004023	LYTVA_16983	HELIO_00840
OG0004024	LYTVA_08882	HELIO_09279
OG0004024	LYTVA_09171	HELIO_09278
OG0004025	LYTVA_06115	HELIO_01715
OG0004028	LYTVA_25968	HELIO_09218
OG0004029	LYTVA_07988	HELIO_08811
OG0004030	LYTVA_13149	HELIO_04441
OG0004031	LYTVA_19098	HELIO_01995
OG0004034	LYTVA_01415	HELIO_10112
OG0004034	LYTVA_13108	HELIO_10111
OG0004035	LYTVA_24098	HELIO_09748
OG0004036	LYTVA_28065	HELIO_02636
OG0004037	LYTVA_20546	HELIO_05087
OG0004038	LYTVA_30220	HELIO_07048
OG0004039	LYTVA_14370	HELIO_10042, HELIO_10041
OG0004040	LYTVA_03042	HELIO_02944
OG0004041	LYTVA_30034, LYTVA_16536	HELIO_00736
OG0004042	LYTVA_08337	HELIO_09649
OG0004043	LYTVA_08636	HELIO_07517
OG0004044	LYTVA_04278	HELIO_01126
OG0004045	LYTVA_00602	HELIO_11902
OG0004047	LYTVA_22628	HELIO_11567
OG0004048	LYTVA_16472	HELIO_08523
OG0004049	LYTVA_25674	HELIO_01172
OG0004050	LYTVA_14707, LYTVA_19218, LYTVA_19754	HELIO_07692
OG0004052	LYTVA_04921	HELIO_04471
OG0004053	LYTVA_05254	HELIO_01246
OG0004055	LYTVA_23038	HELIO_02053, HELIO_02052
OG0004057	LYTVA_23851, LYTVA_02242	HELIO_08994
OG0004058	LYTVA_12297, LYTVA_07409	HELIO_09716
OG0004059	LYTVA_13931	HELIO_11889
OG0004060	LYTVA_13733	HELIO_07720
OG0004061	LYTVA_04703, LYTVA_20063	HELIO_02573
OG0004063	LYTVA_25472	HELIO_06207
OG0004064	LYTVA_00970	HELIO_06868
OG0004065	LYTVA_23835, LYTVA_06332	HELIO_02317
OG0004066	LYTVA_26929	HELIO_03143
OG0004067	LYTVA_14146	HELIO_11851
OG0004068	LYTVA_11542	HELIO_04572
OG0004069	LYTVA_15685	HELIO_03583
OG0004070	LYTVA_08824	HELIO_11759
OG0004073	LYTVA_02075, LYTVA_02074	HELIO_08817
OG0004074	LYTVA_08586	HELIO_08579
OG0004078	LYTVA_09313	HELIO_08021
OG0004079	LYTVA_06671	HELIO_11417
OG0004080	LYTVA_29208	HELIO_12370
OG0004081	LYTVA_02736	HELIO_02694
OG0004082	LYTVA_06311	HELIO_03318
OG0004082	LYTVA_06309	HELIO_03319
OG0004083	LYTVA_13777	HELIO_08699
OG0004084	LYTVA_18649	HELIO_01688
OG0004085	LYTVA_08513, LYTVA_28587	HELIO_05065
OG0004086	LYTVA_19945	HELIO_05655
OG0004087	LYTVA_06772	HELIO_07687
OG0004088	LYTVA_28769, LYTVA_03836	HELIO_01964
OG0004089	LYTVA_20890, LYTVA_05104	HELIO_12017
OG0004090	LYTVA_01996	HELIO_00003
OG0004091	LYTVA_09473	HELIO_07817
OG0004092	LYTVA_11252, LYTVA_08054	HELIO_00826
OG0004093	LYTVA_18796	HELIO_09995
OG0004094	LYTVA_15767, LYTVA_15263	HELIO_11334
OG0004095	LYTVA_27647	HELIO_09898
OG0004096	LYTVA_24655	HELIO_09267
OG0004097	LYTVA_03615	HELIO_00420
OG0004098	LYTVA_17957	HELIO_11081
OG0004099	LYTVA_16532	HELIO_02315
OG0004100	LYTVA_05542, LYTVA_05543	HELIO_02283
OG0004101	LYTVA_16379	HELIO_10904
OG0004102	LYTVA_22604	HELIO_11193
OG0004103	LYTVA_10838, LYTVA_14405	HELIO_08288
OG0004103	LYTVA_25911	HELIO_12649
OG0004104	LYTVA_23183	HELIO_10999
OG0004107	LYTVA_26766	HELIO_08614
OG0004108	LYTVA_08792	HELIO_07935, HELIO_07936
OG0004109	LYTVA_04908	HELIO_04506
OG0004109	LYTVA_22391, LYTVA_02234, LYTVA_23683	HELIO_02983
OG0004112	LYTVA_05426	HELIO_11079
OG0004113	LYTVA_23980	HELIO_04150
OG0004113	LYTVA_20632	HELIO_08443
OG0004114	LYTVA_09095	HELIO_03462
OG0004116	LYTVA_11277, LYTVA_16339	HELIO_11516
OG0004117	LYTVA_06474	HELIO_02092
OG0004118	LYTVA_28391	HELIO_03448
OG0004119	LYTVA_18575	HELIO_04014
OG0004121	LYTVA_26411	HELIO_12052
OG0004122	LYTVA_11268, LYTVA_00469	HELIO_05729
OG0004123	LYTVA_16672	HELIO_10333
OG0004124	LYTVA_03931	HELIO_09543
OG0004125	LYTVA_08831	HELIO_07953
OG0004126	LYTVA_05206	HELIO_02454
OG0004127	LYTVA_25845, LYTVA_00859	HELIO_08267
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	HELIO_11719
OG0004129	LYTVA_03964	HELIO_09825
OG0004130	LYTVA_10134	HELIO_11752
OG0004132	LYTVA_24598	HELIO_08967
OG0004133	LYTVA_18548	HELIO_11815
OG0004134	LYTVA_17051	HELIO_03479
OG0004135	LYTVA_30000	HELIO_00077
OG0004136	LYTVA_15507	HELIO_06715
OG0004137	LYTVA_06807	HELIO_03498
OG0004138	LYTVA_27721	HELIO_10436
OG0004139	LYTVA_12489	HELIO_09145
OG0004140	LYTVA_23705	HELIO_12443
OG0004141	LYTVA_11419	HELIO_08049
OG0004142	LYTVA_07168	HELIO_03819
OG0004143	LYTVA_00742, LYTVA_25759	HELIO_12725
OG0004145	LYTVA_14753	HELIO_11658
OG0004146	LYTVA_19042	HELIO_08871
OG0004147	LYTVA_08242	HELIO_06881
OG0004148	LYTVA_28754	HELIO_00788
OG0004149	LYTVA_02180	HELIO_04989
OG0004150	LYTVA_04771	HELIO_10914
OG0004151	LYTVA_29972, LYTVA_22026	HELIO_03120
OG0004153	LYTVA_24977, LYTVA_14935	HELIO_03342
OG0004154	LYTVA_21247	HELIO_11120
OG0004155	LYTVA_14865, LYTVA_16237, LYTVA_21944	HELIO_00571
OG0004156	LYTVA_23102	HELIO_02466
OG0004157	LYTVA_05077	HELIO_11710
OG0004158	LYTVA_10767	HELIO_08947
OG0004161	LYTVA_23742	HELIO_08593
OG0004162	LYTVA_06423, LYTVA_27144	HELIO_03885
OG0004163	LYTVA_20307	HELIO_10420
OG0004166	LYTVA_05496	HELIO_06402
OG0004167	LYTVA_09956	HELIO_12312
OG0004168	LYTVA_10352	HELIO_10439
OG0004169	LYTVA_22122	HELIO_10123
OG0004170	LYTVA_03467	HELIO_02685
OG0004171	LYTVA_07825	HELIO_01888
OG0004174	LYTVA_29638	HELIO_06319, HELIO_02631
OG0004175	LYTVA_15624	HELIO_08082
OG0004175	LYTVA_15626, LYTVA_07317	HELIO_08247
OG0004176	LYTVA_12701	HELIO_09733
OG0004178	LYTVA_00771	HELIO_01141
OG0004180	LYTVA_02955	HELIO_03911
OG0004181	LYTVA_28184, LYTVA_29381	HELIO_03220
OG0004182	LYTVA_02516	HELIO_10355
OG0004182	LYTVA_26684	HELIO_10354
OG0004183	LYTVA_09256	HELIO_02349
OG0004184	LYTVA_27243	HELIO_02910
OG0004185	LYTVA_00065	HELIO_12384
OG0004186	LYTVA_13218	HELIO_03712
OG0004187	LYTVA_09899	HELIO_05634
OG0004188	LYTVA_09818	HELIO_05848
OG0004190	LYTVA_26541	HELIO_06104
OG0004197	LYTVA_24189	HELIO_00497
OG0004215	LYTVA_17521, LYTVA_20252	HELIO_12650
OG0004216	LYTVA_05046	HELIO_04339
OG0004217	LYTVA_10684	HELIO_12612
OG0004218	LYTVA_10237	HELIO_02237
OG0004219	LYTVA_13015	HELIO_03890
OG0004220	LYTVA_12987	HELIO_07241
OG0004222	LYTVA_04664	HELIO_01516
OG0004223	LYTVA_16944	HELIO_02208
OG0004224	LYTVA_14857	HELIO_05818
OG0004224	LYTVA_14634, LYTVA_18411	HELIO_05541
OG0004225	LYTVA_21958	HELIO_00473
OG0004227	LYTVA_12126	HELIO_04190
OG0004228	LYTVA_06103	HELIO_10279
OG0004229	LYTVA_15870	HELIO_10319
OG0004230	LYTVA_24896	HELIO_03067
OG0004231	LYTVA_21112	HELIO_02803
OG0004232	LYTVA_16476	HELIO_08424
OG0004234	LYTVA_17567	HELIO_07633
OG0004235	LYTVA_20276	HELIO_06406
OG0004236	LYTVA_29541	HELIO_09356
OG0004238	LYTVA_24752	HELIO_12309
OG0004239	LYTVA_15516, LYTVA_12963	HELIO_10562
OG0004240	LYTVA_26856	HELIO_07818
OG0004242	LYTVA_22292	HELIO_01220
OG0004243	LYTVA_09481	HELIO_08298
OG0004244	LYTVA_01667	HELIO_02306
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	HELIO_07870
OG0004246	LYTVA_29403, LYTVA_27509	HELIO_10928
OG0004247	LYTVA_14365	HELIO_02696
OG0004248	LYTVA_23168	HELIO_05247
OG0004249	LYTVA_11290	HELIO_00455, HELIO_00454
OG0004251	LYTVA_08695, LYTVA_17055	HELIO_09481
OG0004254	LYTVA_15962	HELIO_03429
OG0004255	LYTVA_12403	HELIO_06018
OG0004257	LYTVA_15930	HELIO_08894, HELIO_08895
OG0004258	LYTVA_05034	HELIO_08732
OG0004259	LYTVA_21802	HELIO_07775
OG0004260	LYTVA_22612	HELIO_03739
OG0004261	LYTVA_25179, LYTVA_25178, LYTVA_11226, LYTVA_21721	HELIO_00002
OG0004262	LYTVA_18711	HELIO_03447
OG0004263	LYTVA_29357, LYTVA_12199	HELIO_12287
OG0004264	LYTVA_24355	HELIO_02131
OG0004265	LYTVA_15750, LYTVA_15746	HELIO_09429
OG0004266	LYTVA_10169	HELIO_03550
OG0004267	LYTVA_21270	HELIO_11484
OG0004269	LYTVA_28413	HELIO_06762
OG0004270	LYTVA_25924	HELIO_06659
OG0004271	LYTVA_28380	HELIO_12035
OG0004272	LYTVA_26397	HELIO_09365
OG0004273	LYTVA_03846	HELIO_01145
OG0004274	LYTVA_00343	HELIO_10268
OG0004275	LYTVA_25889	HELIO_12661
OG0004276	LYTVA_20924, LYTVA_25606	HELIO_03812
OG0004277	LYTVA_14258, LYTVA_28062	HELIO_06678
OG0004278	LYTVA_19997	HELIO_12691
OG0004279	LYTVA_03505, LYTVA_11401	HELIO_08783
OG0004280	LYTVA_00315, LYTVA_29508	HELIO_01147
OG0004281	LYTVA_15973	HELIO_09492
OG0004281	LYTVA_06895	HELIO_10274
OG0004282	LYTVA_16737	HELIO_05309
OG0004283	LYTVA_10414	HELIO_02459
OG0004284	LYTVA_21849, LYTVA_03684	HELIO_08102
OG0004285	LYTVA_14336	HELIO_09389
OG0004287	LYTVA_30135	HELIO_08219
OG0004288	LYTVA_10116	HELIO_02021
OG0004289	LYTVA_15304, LYTVA_08621	HELIO_05881
OG0004290	LYTVA_08795	HELIO_02511
OG0004291	LYTVA_26380	HELIO_06310
OG0004292	LYTVA_29633	HELIO_01648
OG0004295	LYTVA_10836	HELIO_07746
OG0004296	LYTVA_05826	HELIO_11270
OG0004298	LYTVA_21985	HELIO_12397
OG0004299	LYTVA_10418, LYTVA_24447	HELIO_07815
OG0004301	LYTVA_17218	HELIO_02301
OG0004302	LYTVA_27877	HELIO_11348
OG0004303	LYTVA_05571	HELIO_05977
OG0004304	LYTVA_08021	HELIO_10121
OG0004305	LYTVA_07884	HELIO_02999
OG0004306	LYTVA_04812	HELIO_01476
OG0004307	LYTVA_23176	HELIO_06021
OG0004308	LYTVA_27577, LYTVA_15253	HELIO_02621
OG0004309	LYTVA_20861	HELIO_02544
OG0004310	LYTVA_21824	HELIO_05755
OG0004311	LYTVA_29214, LYTVA_29213	HELIO_02558
OG0004312	LYTVA_13567, LYTVA_05872	HELIO_09858
OG0004313	LYTVA_04902	HELIO_11032
OG0004314	LYTVA_09224	HELIO_11288
OG0004315	LYTVA_14423	HELIO_06706, HELIO_01279
OG0004316	LYTVA_04481	HELIO_08782
OG0004317	LYTVA_23919	HELIO_01651
OG0004318	LYTVA_13097	HELIO_04611, HELIO_04568
OG0004319	LYTVA_09566	HELIO_02747
OG0004320	LYTVA_02018	HELIO_02657
OG0004321	LYTVA_13173	HELIO_05529
OG0004322	LYTVA_23319	HELIO_03250, HELIO_03251
OG0004323	LYTVA_25817	HELIO_07772
OG0004324	LYTVA_01961	HELIO_06380
OG0004325	LYTVA_15912	HELIO_12742
OG0004327	LYTVA_13718	HELIO_00022
OG0004328	LYTVA_05322	HELIO_03031
OG0004329	LYTVA_10469	HELIO_08973
OG0004331	LYTVA_21103	HELIO_04862
OG0004333	LYTVA_21119	HELIO_03394
OG0004334	LYTVA_23900	HELIO_04407
OG0004335	LYTVA_05831	HELIO_10063
OG0004336	LYTVA_10552	HELIO_08099
OG0004338	LYTVA_14064	HELIO_02735
OG0004339	LYTVA_20730	HELIO_09382
OG0004341	LYTVA_13644	HELIO_02346
OG0004342	LYTVA_03045, LYTVA_22651	HELIO_05788
OG0004343	LYTVA_10492	HELIO_09479
OG0004345	LYTVA_15243	HELIO_11483
OG0004346	LYTVA_24745	HELIO_04653
OG0004346	LYTVA_19377, LYTVA_10129	HELIO_04870
OG0004348	LYTVA_06128	HELIO_02969
OG0004349	LYTVA_06151	HELIO_12177
OG0004350	LYTVA_13333	HELIO_09167
OG0004351	LYTVA_20511	HELIO_03402
OG0004353	LYTVA_00606, LYTVA_13736	HELIO_05842
OG0004354	LYTVA_02005	HELIO_08304
OG0004355	LYTVA_19137	HELIO_02311
OG0004356	LYTVA_23236	HELIO_08069
OG0004357	LYTVA_09241	HELIO_08001
OG0004359	LYTVA_02266	HELIO_12437
OG0004360	LYTVA_09179, LYTVA_28719	HELIO_07589
OG0004361	LYTVA_20394	HELIO_01540, HELIO_04775
OG0004362	LYTVA_21740	HELIO_04842
OG0004363	LYTVA_24551	HELIO_07648
OG0004364	LYTVA_02485	HELIO_04246
OG0004365	LYTVA_05834	HELIO_11208
OG0004366	LYTVA_06643, LYTVA_27515	HELIO_12347
OG0004367	LYTVA_09396	HELIO_11157
OG0004368	LYTVA_06379	HELIO_10695
OG0004369	LYTVA_09883	HELIO_12496
OG0004370	LYTVA_30229	HELIO_03960
OG0004372	LYTVA_04302	HELIO_06703, HELIO_07476
OG0004373	LYTVA_12488	HELIO_08887
OG0004374	LYTVA_22107	HELIO_04430
OG0004375	LYTVA_14843	HELIO_10600
OG0004377	LYTVA_23335	HELIO_08549
OG0004378	LYTVA_15604	HELIO_09047
OG0004379	LYTVA_28643	HELIO_02169
OG0004381	LYTVA_18126	HELIO_09818
OG0004382	LYTVA_18561	HELIO_05962
OG0004383	LYTVA_01592	HELIO_09050
OG0004384	LYTVA_01455	HELIO_07788
OG0004385	LYTVA_17871	HELIO_01485
OG0004386	LYTVA_16054	HELIO_07923
OG0004387	LYTVA_14364	HELIO_00300
OG0004388	LYTVA_16559	HELIO_09998
OG0004389	LYTVA_29149	HELIO_01623, HELIO_04466
OG0004390	LYTVA_24758	HELIO_11441, HELIO_02437
OG0004391	LYTVA_09306, LYTVA_24715	HELIO_08588
OG0004393	LYTVA_06799	HELIO_11585, HELIO_11584
OG0004394	LYTVA_30193, LYTVA_14506	HELIO_11388
OG0004395	LYTVA_18598	HELIO_08875
OG0004396	LYTVA_05452	HELIO_05800
OG0004397	LYTVA_23126	HELIO_02130
OG0004398	LYTVA_05438	HELIO_02807
OG0004399	LYTVA_18756	HELIO_04973
OG0004400	LYTVA_11350	HELIO_06143
OG0004401	LYTVA_06522	HELIO_00357
OG0004402	LYTVA_05123	HELIO_03883
OG0004404	LYTVA_29981	HELIO_00365
OG0004405	LYTVA_16143	HELIO_11201
OG0004407	LYTVA_09960	HELIO_06486
OG0004409	LYTVA_18965	HELIO_04938
OG0004413	LYTVA_15678	HELIO_03374
OG0004414	LYTVA_05497, LYTVA_28298	HELIO_03088
OG0004415	LYTVA_28761	HELIO_09325
OG0004417	LYTVA_08260	HELIO_12409
OG0004418	LYTVA_16592	HELIO_10340
OG0004419	LYTVA_10302	HELIO_10631
OG0004420	LYTVA_28762, LYTVA_28354	HELIO_07109
OG0004421	LYTVA_21010	HELIO_04689
OG0004422	LYTVA_03079	HELIO_01632
OG0004423	LYTVA_27161	HELIO_05314
OG0004424	LYTVA_21963	HELIO_04380
OG0004457	LYTVA_01205	HELIO_12044
OG0004459	LYTVA_10441, LYTVA_04612	HELIO_06462
OG0004460	LYTVA_05295, LYTVA_29632	HELIO_11544
OG0004461	LYTVA_30117	HELIO_08132
OG0004462	LYTVA_20076	HELIO_10916
OG0004463	LYTVA_14183	HELIO_11855
OG0004465	LYTVA_25687, LYTVA_12969	HELIO_02805
OG0004467	LYTVA_29939	HELIO_02292
OG0004468	LYTVA_02592, LYTVA_18913	HELIO_01285
OG0004471	LYTVA_02607	HELIO_05522
OG0004472	LYTVA_08562	HELIO_06484
OG0004474	LYTVA_28353	HELIO_12721
OG0004476	LYTVA_16113	HELIO_02731
OG0004477	LYTVA_00888	HELIO_02575
OG0004478	LYTVA_08799	HELIO_00101
OG0004479	LYTVA_00476, LYTVA_04117, LYTVA_07724	HELIO_09869
OG0004480	LYTVA_24895	HELIO_01943
OG0004481	LYTVA_30175	HELIO_11879
OG0004482	LYTVA_11188	HELIO_01201
OG0004483	LYTVA_03457	HELIO_00784
OG0004485	LYTVA_17989	HELIO_10753
OG0004485	LYTVA_18629	HELIO_10752
OG0004486	LYTVA_17364	HELIO_09931
OG0004487	LYTVA_15851	HELIO_11260
OG0004490	LYTVA_28558	HELIO_01426
OG0004491	LYTVA_04310, LYTVA_24604	HELIO_12478
OG0004493	LYTVA_27458	HELIO_02462
OG0004494	LYTVA_00181	HELIO_01937
OG0004495	LYTVA_01540	HELIO_05252
OG0004496	LYTVA_14373	HELIO_05528
OG0004497	LYTVA_18009	HELIO_02407
OG0004498	LYTVA_12145, LYTVA_00159, LYTVA_28363	HELIO_05086
OG0004499	LYTVA_06920, LYTVA_10034	HELIO_06775
OG0004500	LYTVA_20358	HELIO_00985
OG0004503	LYTVA_09532, LYTVA_13945	HELIO_11512
OG0004505	LYTVA_20170	HELIO_05492
OG0004506	LYTVA_19692	HELIO_06458
OG0004507	LYTVA_06354, LYTVA_26743	HELIO_11682
OG0004509	LYTVA_02030, LYTVA_02021	HELIO_01830
OG0004509	LYTVA_16763	HELIO_01547
OG0004510	LYTVA_04427	HELIO_01779
OG0004512	LYTVA_20700	HELIO_09740
OG0004513	LYTVA_19138	HELIO_06065
OG0004514	LYTVA_16044	HELIO_05298, HELIO_06872
OG0004515	LYTVA_17033	HELIO_07915
OG0004516	LYTVA_27324	HELIO_08851
OG0004516	LYTVA_16585	HELIO_08852
OG0004518	LYTVA_14613, LYTVA_02025	HELIO_02464
OG0004519	LYTVA_25742	HELIO_02070
OG0004520	LYTVA_16032	HELIO_02470
OG0004521	LYTVA_01392, LYTVA_02169, LYTVA_22259, LYTVA_00066	HELIO_09242
OG0004522	LYTVA_23507	HELIO_11269
OG0004524	LYTVA_04551	HELIO_11653
OG0004525	LYTVA_04264, LYTVA_18553	HELIO_11194
OG0004527	LYTVA_09964	HELIO_00542
OG0004528	LYTVA_28246	HELIO_05441, HELIO_04705
OG0004529	LYTVA_01959	HELIO_04437
OG0004530	LYTVA_11116, LYTVA_17848	HELIO_06657
OG0004531	LYTVA_04794	HELIO_07234
OG0004533	LYTVA_29598	HELIO_08527
OG0004534	LYTVA_21294	HELIO_01164, HELIO_01163
OG0004536	LYTVA_11025, LYTVA_21189	HELIO_05759, HELIO_04117
OG0004537	LYTVA_02634	HELIO_11941
OG0004538	LYTVA_26379	HELIO_08825
OG0004539	LYTVA_28625	HELIO_10766
OG0004540	LYTVA_07396	HELIO_01984
OG0004541	LYTVA_00634	HELIO_11072
OG0004541	LYTVA_17093	HELIO_07529
OG0004541	LYTVA_28009, LYTVA_08647, LYTVA_17092	HELIO_10987
OG0004542	LYTVA_17843	HELIO_06841
OG0004543	LYTVA_27820	HELIO_11207
OG0004545	LYTVA_25949, LYTVA_02321	HELIO_12540
OG0004547	LYTVA_11437, LYTVA_22912	HELIO_09117
OG0004548	LYTVA_04949, LYTVA_13430	HELIO_08241
OG0004550	LYTVA_18000	HELIO_07318
OG0004551	LYTVA_08055	HELIO_10162
OG0004552	LYTVA_27213	HELIO_10506
OG0004554	LYTVA_17490	HELIO_08526
OG0004555	LYTVA_03872	HELIO_01600
OG0004556	LYTVA_12685	HELIO_00978
OG0004558	LYTVA_11113	HELIO_11447
OG0004560	LYTVA_05880	HELIO_02040, HELIO_02041
OG0004561	LYTVA_17889	HELIO_05341
OG0004562	LYTVA_13714	HELIO_00448
OG0004562	LYTVA_01259	HELIO_02610
OG0004563	LYTVA_23594, LYTVA_13340	HELIO_10963
OG0004564	LYTVA_29664	HELIO_01798
OG0004565	LYTVA_02489	HELIO_09408
OG0004566	LYTVA_11051	HELIO_12744
OG0004567	LYTVA_18454, LYTVA_08904	HELIO_07623
OG0004568	LYTVA_04763	HELIO_11657
OG0004569	LYTVA_09982	HELIO_01159
OG0004570	LYTVA_13935	HELIO_00155
OG0004571	LYTVA_14576	HELIO_02695
OG0004572	LYTVA_23087	HELIO_02556
OG0004573	LYTVA_17192	HELIO_11161
OG0004576	LYTVA_19417	HELIO_00640
OG0004577	LYTVA_11608	HELIO_01659
OG0004579	LYTVA_18859	HELIO_04280
OG0004580	LYTVA_15191	HELIO_09929
OG0004581	LYTVA_28885	HELIO_05498
OG0004582	LYTVA_19263	HELIO_08565
OG0004583	LYTVA_15816	HELIO_00209
OG0004584	LYTVA_28504	HELIO_11293
OG0004585	LYTVA_04116	HELIO_05321
OG0004589	LYTVA_09509	HELIO_12707
OG0004590	LYTVA_05932	HELIO_05349
OG0004591	LYTVA_29829	HELIO_01411
OG0004592	LYTVA_02889	HELIO_10984
OG0004593	LYTVA_10440	HELIO_00714
OG0004596	LYTVA_23208	HELIO_10182
OG0004597	LYTVA_05808	HELIO_09975
OG0004599	LYTVA_22073	HELIO_07655
OG0004600	LYTVA_05795	HELIO_10167
OG0004601	LYTVA_30200	HELIO_03704
OG0004602	LYTVA_07552, LYTVA_23290	HELIO_01820
OG0004603	LYTVA_15394	HELIO_01872
OG0004604	LYTVA_28261	HELIO_00020
OG0004604	LYTVA_19721	HELIO_00351
OG0004604	LYTVA_13927, LYTVA_11979, LYTVA_11980	HELIO_00984
OG0004605	LYTVA_22511	HELIO_09439, HELIO_09440
OG0004608	LYTVA_15038	HELIO_11826
OG0004609	LYTVA_25027	HELIO_00052
OG0004610	LYTVA_15593	HELIO_00082
OG0004611	LYTVA_03557	HELIO_04196
OG0004612	LYTVA_14652	HELIO_01397
OG0004613	LYTVA_16660	HELIO_10626
OG0004614	LYTVA_20720, LYTVA_20719	HELIO_01801
OG0004615	LYTVA_21893	HELIO_08842
OG0004616	LYTVA_00918	HELIO_01195
OG0004617	LYTVA_25577	HELIO_08369
OG0004619	LYTVA_04247	HELIO_09992
OG0004620	LYTVA_24433	HELIO_02984
OG0004621	LYTVA_28481	HELIO_04659
OG0004622	LYTVA_09479	HELIO_02761
OG0004623	LYTVA_23275, LYTVA_00416	HELIO_06064
OG0004623	LYTVA_02350, LYTVA_10953	HELIO_06434
OG0004625	LYTVA_23609	HELIO_09081
OG0004626	LYTVA_13913	HELIO_09727
OG0004627	LYTVA_28887	HELIO_11945
OG0004628	LYTVA_10287	HELIO_07285
OG0004629	LYTVA_12574	HELIO_00929
OG0004630	LYTVA_20130	HELIO_07827
OG0004631	LYTVA_01130	HELIO_03167
OG0004632	LYTVA_23166	HELIO_07666
OG0004633	LYTVA_19530	HELIO_01232
OG0004634	LYTVA_18328, LYTVA_15495	HELIO_03114
OG0004636	LYTVA_18387	HELIO_03920
OG0004636	LYTVA_00444, LYTVA_23569, LYTVA_09542	HELIO_04029
OG0004637	LYTVA_29249	HELIO_04732
OG0004638	LYTVA_13228, LYTVA_06142	HELIO_00200
OG0004639	LYTVA_06644, LYTVA_25887	HELIO_02889
OG0004641	LYTVA_14378	HELIO_09900
OG0004642	LYTVA_01586	HELIO_09909
OG0004644	LYTVA_08153	HELIO_11529
OG0004646	LYTVA_07777	HELIO_06813
OG0004647	LYTVA_07140	HELIO_00821
OG0004648	LYTVA_03524	HELIO_00369
OG0004649	LYTVA_10236	HELIO_03519
OG0004651	LYTVA_06969, LYTVA_00062	HELIO_01360
OG0004655	LYTVA_08466	HELIO_05420
OG0004656	LYTVA_18760	HELIO_07103
OG0004657	LYTVA_18672	HELIO_01936
OG0004658	LYTVA_20135	HELIO_07890
OG0004659	LYTVA_02279	HELIO_03428
OG0004660	LYTVA_12983	HELIO_10181
OG0004661	LYTVA_02678	HELIO_10214
OG0004663	LYTVA_05938	HELIO_11837
OG0004664	LYTVA_20638	HELIO_11551
OG0004665	LYTVA_29776	HELIO_12653
OG0004666	LYTVA_05075	HELIO_08353
OG0004667	LYTVA_25621	HELIO_03362
OG0004668	LYTVA_20199	HELIO_08315
OG0004671	LYTVA_21221	HELIO_07461
OG0004672	LYTVA_09235	HELIO_04763
OG0004673	LYTVA_13727	HELIO_08420
OG0004674	LYTVA_04839, LYTVA_28228	HELIO_03310
OG0004675	LYTVA_29989, LYTVA_25113	HELIO_01458
OG0004676	LYTVA_25246	HELIO_00427
OG0004677	LYTVA_30124	HELIO_11439
OG0004678	LYTVA_19924	HELIO_04212
OG0004679	LYTVA_16027, LYTVA_27884	HELIO_08320
OG0004680	LYTVA_05693	HELIO_10530
OG0004681	LYTVA_09470, LYTVA_19889, LYTVA_19888	HELIO_02279
OG0004682	LYTVA_24734	HELIO_10128
OG0004683	LYTVA_20336	HELIO_11352
OG0004684	LYTVA_23257	HELIO_03586
OG0004685	LYTVA_06896	HELIO_10246, HELIO_10245
OG0004686	LYTVA_01778	HELIO_11219, HELIO_03694
OG0004687	LYTVA_17898	HELIO_08862
OG0004688	LYTVA_12281	HELIO_02857
OG0004689	LYTVA_19241	HELIO_02078
OG0004690	LYTVA_02921	HELIO_09683
OG0004692	LYTVA_28535	HELIO_05109
OG0004694	LYTVA_09383	HELIO_00653
OG0004696	LYTVA_04202, LYTVA_07127	HELIO_00504
OG0004698	LYTVA_15421	HELIO_03210
OG0004699	LYTVA_11171	HELIO_08731
OG0004701	LYTVA_09061	HELIO_05681
OG0004701	LYTVA_20133	HELIO_12498
OG0004701	LYTVA_29154	HELIO_08711
OG0004702	LYTVA_26536	HELIO_04400
OG0004703	LYTVA_20677	HELIO_04914
OG0004704	LYTVA_11241	HELIO_01766
OG0004705	LYTVA_23090, LYTVA_23089	HELIO_04709
OG0004706	LYTVA_16157	HELIO_03432
OG0004707	LYTVA_28560	HELIO_10150
OG0004708	LYTVA_09002	HELIO_11900
OG0004711	LYTVA_14580, LYTVA_27491	HELIO_02943
OG0004728	LYTVA_11232	HELIO_00269
OG0004729	LYTVA_05436	HELIO_04890
OG0004730	LYTVA_14092	HELIO_01714
OG0004731	LYTVA_24480	HELIO_02044
OG0004732	LYTVA_12636	HELIO_05224
OG0004733	LYTVA_08122	HELIO_10171
OG0004736	LYTVA_28641, LYTVA_25936	HELIO_08313
OG0004738	LYTVA_08474	HELIO_07530
OG0004739	LYTVA_00536	HELIO_02404
OG0004740	LYTVA_03548	HELIO_09419
OG0004743	LYTVA_09642, LYTVA_20623	HELIO_00353
OG0004744	LYTVA_21730	HELIO_08063
OG0004747	LYTVA_23129	HELIO_00610
OG0004748	LYTVA_15315	HELIO_03593
OG0004749	LYTVA_15360	HELIO_03717
OG0004751	LYTVA_12049	HELIO_12541
OG0004753	LYTVA_19840	HELIO_01929
OG0004754	LYTVA_17996	HELIO_05829
OG0004755	LYTVA_25664	HELIO_02844
OG0004756	LYTVA_19213	HELIO_08574
