Orthogroup	LYTVA_ok	BRALA
OG0002926	LYTVA_04390	BRALA30348
OG0002927	LYTVA_13304, LYTVA_02118	BRALA06891, BRALA06948
OG0002944	LYTVA_05446	BRALA10241
OG0002945	LYTVA_06562, LYTVA_11930	BRALA30182, BRALA30183
OG0002948	LYTVA_06849, LYTVA_06850, LYTVA_11784	BRALA08604, BRALA08603
OG0002949	LYTVA_16087	BRALA34128
OG0002950	LYTVA_14557	BRALA14007
OG0002950	LYTVA_20825	BRALA14006
OG0002952	LYTVA_11677	BRALA16977
OG0002953	LYTVA_24232	BRALA20438
OG0002954	LYTVA_27076	BRALA18259, BRALA34258, BRALA35506
OG0002955	LYTVA_08492	BRALA20853
OG0002956	LYTVA_29021	BRALA33340
OG0002957	LYTVA_02020	BRALA29901
OG0002959	LYTVA_09399	BRALA22499
OG0002961	LYTVA_01187	BRALA32745, BRALA33845
OG0002963	LYTVA_26237, LYTVA_09201	BRALA32700, BRALA03040
OG0002964	LYTVA_00396	BRALA06367
OG0002966	LYTVA_04762	BRALA23093
OG0002967	LYTVA_29445	BRALA24663
OG0002969	LYTVA_21133, LYTVA_18655	BRALA14067, BRALA14066
OG0002971	LYTVA_29010	BRALA17548
OG0002972	LYTVA_11858, LYTVA_27330, LYTVA_14174, LYTVA_21929, LYTVA_07354, LYTVA_07359	BRALA26719
OG0002973	LYTVA_25878	BRALA35747, BRALA32976
OG0002974	LYTVA_28658, LYTVA_15364	BRALA19094
OG0002975	LYTVA_24995	BRALA28849
OG0002976	LYTVA_21549	BRALA18507
OG0002977	LYTVA_25111	BRALA29327
OG0002978	LYTVA_01781	BRALA24108
OG0002979	LYTVA_23820	BRALA29239
OG0002982	LYTVA_23766	BRALA31857
OG0002983	LYTVA_21419	BRALA15691
OG0002984	LYTVA_29653	BRALA10452
OG0002985	LYTVA_15482, LYTVA_08966	BRALA16955
OG0002987	LYTVA_03673	BRALA16295
OG0002988	LYTVA_22486	BRALA22520, BRALA22521, BRALA22525, BRALA15451
OG0002989	LYTVA_23227	BRALA24378
OG0002990	LYTVA_23760	BRALA27944
OG0002991	LYTVA_08511, LYTVA_10060	BRALA24373
OG0002996	LYTVA_08312	BRALA14606
OG0002997	LYTVA_11217	BRALA22094
OG0002998	LYTVA_24592, LYTVA_26894	BRALA06170
OG0003002	LYTVA_10079, LYTVA_02883	BRALA07344
OG0003003	LYTVA_23446	BRALA21285, BRALA06728, BRALA22539, BRALA22540
OG0003004	LYTVA_18695	BRALA28835
OG0003005	LYTVA_02900	BRALA01368
OG0003006	LYTVA_29828	BRALA30180
OG0003008	LYTVA_13595, LYTVA_19423	BRALA24826
OG0003009	LYTVA_16184	BRALA20909
OG0003010	LYTVA_08548, LYTVA_02560	BRALA02051
OG0003011	LYTVA_26566	BRALA12587, BRALA12588
OG0003013	LYTVA_09610	BRALA14158, BRALA14160
OG0003014	LYTVA_22017	BRALA21168
OG0003016	LYTVA_09030	BRALA08068
OG0003017	LYTVA_19123	BRALA18273
OG0003018	LYTVA_21456	BRALA31319
OG0003019	LYTVA_10940, LYTVA_20369	BRALA22516
OG0003020	LYTVA_21575, LYTVA_21923, LYTVA_26820	BRALA19979
OG0003021	LYTVA_19441	BRALA34522, BRALA34477
OG0003021	LYTVA_27024	BRALA34687
OG0003023	LYTVA_29932, LYTVA_29931	BRALA22185
OG0003025	LYTVA_21705	BRALA03359, BRALA17181
OG0003026	LYTVA_04075	BRALA10042
OG0003027	LYTVA_14207	BRALA09779
OG0003028	LYTVA_26826	BRALA01708
OG0003029	LYTVA_18674	BRALA19961
OG0003030	LYTVA_04978	BRALA31370
OG0003031	LYTVA_28630	BRALA32296
OG0003033	LYTVA_09117	BRALA33535
OG0003034	LYTVA_09525	BRALA18733
OG0003035	LYTVA_21238	BRALA04093
OG0003036	LYTVA_15519	BRALA23667
OG0003037	LYTVA_00120, LYTVA_12907	BRALA22643
OG0003038	LYTVA_17319	BRALA21188
OG0003039	LYTVA_26569	BRALA09562
OG0003041	LYTVA_21518, LYTVA_08163, LYTVA_17266	BRALA13767
OG0003043	LYTVA_21296	BRALA15954
OG0003044	LYTVA_27780	BRALA14962
OG0003045	LYTVA_09604, LYTVA_16305	BRALA14809
OG0003046	LYTVA_11309, LYTVA_01962	BRALA09266
OG0003048	LYTVA_03002	BRALA35916, BRALA12484
OG0003049	LYTVA_12503	BRALA00969
OG0003051	LYTVA_21429, LYTVA_08441, LYTVA_12265, LYTVA_06150	BRALA00281, BRALA06030
OG0003052	LYTVA_06340	BRALA09912
OG0003053	LYTVA_03274	BRALA01192
OG0003054	LYTVA_02503	BRALA14292
OG0003055	LYTVA_01129	BRALA01152
OG0003056	LYTVA_27575, LYTVA_15255	BRALA16866
OG0003057	LYTVA_02197, LYTVA_15955	BRALA12384
OG0003058	LYTVA_15514	BRALA10357
OG0003059	LYTVA_28530	BRALA24717
OG0003060	LYTVA_15832	BRALA01131
OG0003061	LYTVA_13436	BRALA22578
OG0003062	LYTVA_16197	BRALA21245
OG0003063	LYTVA_13937	BRALA20041
OG0003064	LYTVA_26915	BRALA04357
OG0003065	LYTVA_18370	BRALA24672
OG0003066	LYTVA_18475, LYTVA_18168	BRALA02294
OG0003069	LYTVA_27795, LYTVA_28627, LYTVA_28626, LYTVA_04639, LYTVA_23060, LYTVA_09626, LYTVA_22123	BRALA13473
OG0003072	LYTVA_05083	BRALA28497
OG0003073	LYTVA_10379	BRALA07212
OG0003074	LYTVA_22595	BRALA20234, BRALA20235
OG0003075	LYTVA_08096, LYTVA_08095	BRALA22295, BRALA32553
OG0003077	LYTVA_01212	BRALA32652, BRALA31414
OG0003079	LYTVA_18034	BRALA14566
OG0003083	LYTVA_07032, LYTVA_12789	BRALA02994
OG0003084	LYTVA_19068, LYTVA_20372, LYTVA_22301, LYTVA_20373	BRALA11828, BRALA11850
OG0003085	LYTVA_23336	BRALA17031
OG0003103	LYTVA_02396	BRALA06974, BRALA04721
OG0003105	LYTVA_11036, LYTVA_19535	BRALA29850
OG0003106	LYTVA_02338	BRALA09165
OG0003107	LYTVA_08803	BRALA03151
OG0003108	LYTVA_01209	BRALA23025
OG0003111	LYTVA_10117, LYTVA_13563	BRALA04538
OG0003112	LYTVA_12015, LYTVA_15965	BRALA28665, BRALA34089, BRALA29578
OG0003114	LYTVA_24574	BRALA15227
OG0003115	LYTVA_09781	BRALA18488
OG0003116	LYTVA_02140, LYTVA_02145, LYTVA_21147	BRALA30302
OG0003118	LYTVA_24532	BRALA00197
OG0003119	LYTVA_04583	BRALA29056
OG0003120	LYTVA_05733	BRALA18066
OG0003121	LYTVA_26398	BRALA15041
OG0003122	LYTVA_29592	BRALA30971
OG0003123	LYTVA_18041	BRALA12457, BRALA08747, BRALA08748, BRALA08746, BRALA08745
OG0003124	LYTVA_26612, LYTVA_10083	BRALA34241, BRALA34239, BRALA34780
OG0003125	LYTVA_18948	BRALA22292
OG0003128	LYTVA_12794	BRALA34098
OG0003130	LYTVA_13846	BRALA33115
OG0003131	LYTVA_22393, LYTVA_00785	BRALA24254
OG0003132	LYTVA_24862	BRALA27609
OG0003134	LYTVA_29662, LYTVA_23413	BRALA24514
OG0003135	LYTVA_25688, LYTVA_09090	BRALA26114, BRALA34295
OG0003136	LYTVA_01323	BRALA26231
OG0003137	LYTVA_03327	BRALA19944
OG0003138	LYTVA_08319	BRALA24387
OG0003140	LYTVA_04869	BRALA18516, BRALA18515
OG0003142	LYTVA_07778	BRALA23203
OG0003143	LYTVA_17565	BRALA17585
OG0003144	LYTVA_27951, LYTVA_27950	BRALA30427
OG0003145	LYTVA_18564	BRALA23671
OG0003146	LYTVA_09272	BRALA09771
OG0003147	LYTVA_29462	BRALA16312
OG0003148	LYTVA_08624	BRALA31447
OG0003149	LYTVA_01219, LYTVA_07714, LYTVA_07713, LYTVA_01791	BRALA15048, BRALA15046, BRALA15047
OG0003150	LYTVA_19654	BRALA06073
OG0003153	LYTVA_03003	BRALA20237
OG0003154	LYTVA_02322	BRALA09778
OG0003155	LYTVA_10136	BRALA18620, BRALA25357
OG0003156	LYTVA_09137	BRALA35029
OG0003157	LYTVA_21022	BRALA18717
OG0003158	LYTVA_11944	BRALA04756
OG0003159	LYTVA_17654	BRALA03670
OG0003160	LYTVA_16473	BRALA34327
OG0003161	LYTVA_24026	BRALA12062
OG0003162	LYTVA_18182	BRALA12042
OG0003163	LYTVA_08131, LYTVA_00115	BRALA09502
OG0003167	LYTVA_21658, LYTVA_06673	BRALA29422
OG0003168	LYTVA_21725	BRALA20477, BRALA20478, BRALA20476, BRALA14008
OG0003169	LYTVA_23879	BRALA01179
OG0003172	LYTVA_20354, LYTVA_07071	BRALA14091
OG0003174	LYTVA_25932	BRALA15910
OG0003176	LYTVA_24549	BRALA03068, BRALA03070
OG0003177	LYTVA_18012, LYTVA_27860	BRALA23984
OG0003178	LYTVA_19101	BRALA30304
OG0003179	LYTVA_04455	BRALA04006
OG0003181	LYTVA_18551	BRALA13987
OG0003183	LYTVA_01171	BRALA00151
OG0003185	LYTVA_04498	BRALA08913
OG0003187	LYTVA_17204	BRALA06679
OG0003188	LYTVA_11357	BRALA21755
OG0003189	LYTVA_15037, LYTVA_03261	BRALA28089, BRALA26188
OG0003190	LYTVA_00219, LYTVA_10159, LYTVA_29362, LYTVA_28760	BRALA00193, BRALA00194
OG0003191	LYTVA_04471, LYTVA_10768	BRALA04704
OG0003193	LYTVA_19147	BRALA06151
OG0003194	LYTVA_19921	BRALA02569, BRALA02570, BRALA02571
OG0003195	LYTVA_13150	BRALA29438
OG0003196	LYTVA_00345	BRALA03312, BRALA34284, BRALA03314
OG0003198	LYTVA_05453	BRALA19414, BRALA19411, BRALA23398
OG0003199	LYTVA_14841	BRALA17301
OG0003201	LYTVA_27379	BRALA28451, BRALA25207
OG0003202	LYTVA_17714	BRALA06604
OG0003204	LYTVA_11673	BRALA11882
OG0003205	LYTVA_08249	BRALA14611
OG0003206	LYTVA_07286	BRALA15924
OG0003207	LYTVA_15862	BRALA19743
OG0003208	LYTVA_12511	BRALA24790
OG0003210	LYTVA_15515	BRALA02658
OG0003211	LYTVA_01718, LYTVA_29781	BRALA15324
OG0003212	LYTVA_21928	BRALA21845
OG0003213	LYTVA_09064	BRALA15054
OG0003214	LYTVA_25327, LYTVA_22874	BRALA11877
OG0003215	LYTVA_05541	BRALA11919
OG0003216	LYTVA_18450, LYTVA_07823	BRALA06581
OG0003217	LYTVA_00325	BRALA22390, BRALA22386
OG0003218	LYTVA_24470, LYTVA_25657	BRALA27140
OG0003220	LYTVA_16356	BRALA29359, BRALA35967
OG0003221	LYTVA_24463	BRALA13791
OG0003222	LYTVA_24360	BRALA03438, BRALA03437
OG0003223	LYTVA_01295	BRALA03348
OG0003224	LYTVA_06526	BRALA24852, BRALA24853, BRALA24851
OG0003225	LYTVA_27283	BRALA24705
OG0003226	LYTVA_06660	BRALA02281
OG0003227	LYTVA_27439	BRALA32464
OG0003228	LYTVA_12062	BRALA28908
OG0003229	LYTVA_27662, LYTVA_26664	BRALA28965
OG0003230	LYTVA_17038	BRALA16395
OG0003232	LYTVA_13440, LYTVA_24668	BRALA25974, BRALA25976, BRALA35757
OG0003234	LYTVA_21485	BRALA08065
OG0003235	LYTVA_21510	BRALA28961
OG0003239	LYTVA_22224, LYTVA_02164	BRALA23858
OG0003250	LYTVA_08992	BRALA23787
OG0003251	LYTVA_05050	BRALA03131
OG0003252	LYTVA_06155, LYTVA_01361	BRALA29060
OG0003254	LYTVA_09955, LYTVA_19250	BRALA10884
OG0003256	LYTVA_02447, LYTVA_17876, LYTVA_02448	BRALA20447
OG0003257	LYTVA_21941	BRALA10821
OG0003258	LYTVA_15192	BRALA26675
OG0003259	LYTVA_04256	BRALA03751
OG0003260	LYTVA_17207, LYTVA_00231	BRALA01352
OG0003261	LYTVA_29093	BRALA10363
OG0003262	LYTVA_15602	BRALA23941
OG0003265	LYTVA_26361	BRALA09391
OG0003266	LYTVA_04525	BRALA25697
OG0003267	LYTVA_15112	BRALA06736
OG0003268	LYTVA_05049	BRALA28894
OG0003269	LYTVA_23633, LYTVA_11040	BRALA23035
OG0003270	LYTVA_13699	BRALA10980, BRALA10981
OG0003271	LYTVA_00419	BRALA21453
OG0003271	LYTVA_30159	BRALA01577
OG0003271	LYTVA_30163	BRALA01579, BRALA01576
OG0003275	LYTVA_01946	BRALA19113
OG0003276	LYTVA_19515	BRALA28847
OG0003277	LYTVA_01672	BRALA12741
OG0003278	LYTVA_30138, LYTVA_15067, LYTVA_03970, LYTVA_30141	BRALA29833
OG0003279	LYTVA_22067	BRALA19410
OG0003280	LYTVA_00225	BRALA25778, BRALA12949
OG0003282	LYTVA_26660	BRALA21917
OG0003283	LYTVA_19055	BRALA09386
OG0003287	LYTVA_04035	BRALA23219
OG0003288	LYTVA_05759	BRALA18702
OG0003289	LYTVA_23134	BRALA20587
OG0003291	LYTVA_16947	BRALA23985
OG0003292	LYTVA_27484	BRALA26853
OG0003294	LYTVA_21015	BRALA20203
OG0003295	LYTVA_27062	BRALA35560, BRALA35974, BRALA29714
OG0003297	LYTVA_19286	BRALA11135
OG0003298	LYTVA_06668	BRALA08285
OG0003299	LYTVA_27409	BRALA05146
OG0003300	LYTVA_08691, LYTVA_06659, LYTVA_18142	BRALA02469, BRALA02470, BRALA02468, BRALA02471, BRALA02472
OG0003301	LYTVA_23817	BRALA12896
OG0003302	LYTVA_14810	BRALA03648
OG0003303	LYTVA_24993	BRALA31282
OG0003304	LYTVA_14305	BRALA25466, BRALA01097, BRALA14452
OG0003306	LYTVA_12285	BRALA22690
OG0003306	LYTVA_00241	BRALA30568
OG0003309	LYTVA_24870	BRALA07365
OG0003311	LYTVA_19481	BRALA16041
OG0003315	LYTVA_23855	BRALA10201
OG0003316	LYTVA_10053	BRALA05665
OG0003317	LYTVA_16088	BRALA25346
OG0003317	LYTVA_24011, LYTVA_05382	BRALA25347
OG0003318	LYTVA_12509	BRALA25729
OG0003319	LYTVA_03878	BRALA16686
OG0003320	LYTVA_27746	BRALA16362
OG0003321	LYTVA_12209	BRALA20253
OG0003323	LYTVA_21921, LYTVA_29457	BRALA02545
OG0003324	LYTVA_19291	BRALA16750
OG0003325	LYTVA_29523	BRALA25251
OG0003326	LYTVA_08651, LYTVA_27915	BRALA21679, BRALA21678
OG0003327	LYTVA_17271	BRALA18397
OG0003329	LYTVA_19487, LYTVA_23352	BRALA16528
OG0003330	LYTVA_11365	BRALA21753
OG0003331	LYTVA_27609	BRALA23588
OG0003332	LYTVA_18115	BRALA16700
OG0003333	LYTVA_07549, LYTVA_15167	BRALA20739
OG0003334	LYTVA_07048, LYTVA_05755, LYTVA_06269	BRALA22310
OG0003335	LYTVA_09092	BRALA18893
OG0003336	LYTVA_09250	BRALA19535
OG0003337	LYTVA_18787, LYTVA_03331, LYTVA_10706	BRALA05428
OG0003338	LYTVA_18538	BRALA35265
OG0003340	LYTVA_13141	BRALA13754
OG0003341	LYTVA_16037	BRALA22123
OG0003343	LYTVA_11177	BRALA14934
OG0003344	LYTVA_00862	BRALA16634
OG0003347	LYTVA_23337	BRALA09177
OG0003348	LYTVA_06310	BRALA15993
OG0003349	LYTVA_10341, LYTVA_20619	BRALA03624
OG0003350	LYTVA_01036, LYTVA_27211	BRALA14237
OG0003351	LYTVA_18815	BRALA20883
OG0003352	LYTVA_05218	BRALA00218
OG0003353	LYTVA_01424	BRALA15281
OG0003354	LYTVA_25191, LYTVA_01307	BRALA00361
OG0003355	LYTVA_27910	BRALA03913
OG0003356	LYTVA_06879	BRALA20221
OG0003357	LYTVA_19490, LYTVA_06743, LYTVA_11630, LYTVA_02906	BRALA28370
OG0003358	LYTVA_12289	BRALA20313
OG0003359	LYTVA_06032	BRALA22885
OG0003360	LYTVA_13266, LYTVA_19199	BRALA24694
OG0003361	LYTVA_03232, LYTVA_03231	BRALA15184
OG0003362	LYTVA_05394	BRALA22433, BRALA22431, BRALA22432
OG0003364	LYTVA_03516, LYTVA_25779	BRALA19189
OG0003366	LYTVA_15074	BRALA13308
OG0003367	LYTVA_14081, LYTVA_11417	BRALA02186, BRALA02185, BRALA24845, BRALA32893, BRALA01014
OG0003368	LYTVA_18642	BRALA11408
OG0003369	LYTVA_14942	BRALA06641
OG0003372	LYTVA_14495, LYTVA_14497	BRALA01258, BRALA01257
OG0003373	LYTVA_27185, LYTVA_10709, LYTVA_17994, LYTVA_22268, LYTVA_11970	BRALA02259
OG0003374	LYTVA_08104	BRALA32765
OG0003375	LYTVA_28328, LYTVA_27365	BRALA16607
OG0003376	LYTVA_05006, LYTVA_26307	BRALA08374
OG0003377	LYTVA_19125	BRALA30976
OG0003378	LYTVA_13045	BRALA18244
OG0003379	LYTVA_06980	BRALA10345
OG0003380	LYTVA_05440	BRALA19352
OG0003381	LYTVA_07008, LYTVA_17658	BRALA18296
OG0003382	LYTVA_16589	BRALA02288, BRALA02289
OG0003383	LYTVA_14856	BRALA00564
OG0003384	LYTVA_07291, LYTVA_28006	BRALA21417
OG0003386	LYTVA_26042	BRALA30819
OG0003387	LYTVA_04937, LYTVA_25432, LYTVA_25430	BRALA24624, BRALA24625
OG0003388	LYTVA_28705	BRALA06749
OG0003391	LYTVA_14803, LYTVA_04532	BRALA31037
OG0003392	LYTVA_24826	BRALA06298
OG0003394	LYTVA_20704	BRALA00627
OG0003396	LYTVA_17916	BRALA02157
OG0003419	LYTVA_11665	BRALA33995
OG0003420	LYTVA_04070	BRALA02559
OG0003424	LYTVA_05782	BRALA27366
OG0003425	LYTVA_04392	BRALA13513
OG0003426	LYTVA_15668, LYTVA_06081, LYTVA_02069, LYTVA_27843, LYTVA_21216, LYTVA_03865, LYTVA_23251, LYTVA_21445, LYTVA_22520	BRALA28983
OG0003428	LYTVA_15286	BRALA26986, BRALA33909
OG0003429	LYTVA_26105	BRALA02516
OG0003431	LYTVA_13731	BRALA07409
OG0003432	LYTVA_26428	BRALA13775
OG0003433	LYTVA_27210	BRALA12225
OG0003434	LYTVA_01169	BRALA00541
OG0003435	LYTVA_08543	BRALA26136, BRALA30163
OG0003438	LYTVA_23556	BRALA15011
OG0003438	LYTVA_12357	BRALA15012
OG0003439	LYTVA_23528	BRALA11592
OG0003440	LYTVA_15023	BRALA22768
OG0003441	LYTVA_19056	BRALA20520
OG0003442	LYTVA_15608	BRALA19451
OG0003443	LYTVA_22146	BRALA15200
OG0003444	LYTVA_19198	BRALA23414
OG0003445	LYTVA_29001	BRALA24008
OG0003447	LYTVA_21925	BRALA17322
OG0003450	LYTVA_13056, LYTVA_24553	BRALA18866
OG0003451	LYTVA_22097	BRALA12366
OG0003452	LYTVA_28007	BRALA24477
OG0003453	LYTVA_02587	BRALA22884
OG0003454	LYTVA_02948	BRALA14039
OG0003455	LYTVA_25388, LYTVA_24850	BRALA02242
OG0003457	LYTVA_20572, LYTVA_14447	BRALA14725
OG0003458	LYTVA_03618	BRALA21912
OG0003459	LYTVA_10994	BRALA35733, BRALA30363
OG0003461	LYTVA_14255	BRALA29779
OG0003462	LYTVA_03993	BRALA10146
OG0003463	LYTVA_30127	BRALA13330
OG0003464	LYTVA_06647	BRALA27365, BRALA23056
OG0003465	LYTVA_23986, LYTVA_07116	BRALA21319
OG0003466	LYTVA_16471, LYTVA_29464	BRALA09926
OG0003467	LYTVA_25547, LYTVA_21585	BRALA12491
OG0003468	LYTVA_20724	BRALA29135
OG0003469	LYTVA_13186	BRALA25637
OG0003471	LYTVA_12384	BRALA22485
OG0003473	LYTVA_07208	BRALA25278
OG0003474	LYTVA_16739	BRALA12831
OG0003475	LYTVA_22320, LYTVA_27992, LYTVA_00238	BRALA12280
OG0003477	LYTVA_09865	BRALA21273
OG0003478	LYTVA_27751	BRALA22512
OG0003480	LYTVA_03416	BRALA03258
OG0003481	LYTVA_02712	BRALA02540
OG0003482	LYTVA_22655	BRALA27623
OG0003483	LYTVA_09501	BRALA32124
OG0003484	LYTVA_02918	BRALA04161
OG0003486	LYTVA_21614	BRALA31683
OG0003487	LYTVA_22813	BRALA16372
OG0003488	LYTVA_26066	BRALA21271
OG0003489	LYTVA_07007	BRALA14772
OG0003491	LYTVA_18975	BRALA06006
OG0003492	LYTVA_17125	BRALA03827
OG0003493	LYTVA_03266	BRALA05370
OG0003495	LYTVA_07410	BRALA21289
OG0003497	LYTVA_24897	BRALA17605
OG0003498	LYTVA_06432	BRALA09693
OG0003499	LYTVA_10932	BRALA06317
OG0003500	LYTVA_25392	BRALA15207
OG0003501	LYTVA_00202	BRALA01350
OG0003502	LYTVA_01228, LYTVA_20788	BRALA34217, BRALA32822
OG0003503	LYTVA_13641	BRALA35912
OG0003505	LYTVA_28433	BRALA03121
OG0003506	LYTVA_23421	BRALA08237
OG0003507	LYTVA_06440	BRALA01241
OG0003508	LYTVA_19543	BRALA21200, BRALA21199
OG0003509	LYTVA_02422	BRALA05520
OG0003511	LYTVA_08783	BRALA16529
OG0003512	LYTVA_25060, LYTVA_26135, LYTVA_26133, LYTVA_14562	BRALA07191, BRALA35635
OG0003513	LYTVA_21954, LYTVA_16304	BRALA14520
OG0003515	LYTVA_04862	BRALA18725
OG0003516	LYTVA_26603, LYTVA_25611	BRALA11488
OG0003517	LYTVA_09370	BRALA23417
OG0003518	LYTVA_18666	BRALA01597
OG0003519	LYTVA_19352	BRALA07432
OG0003520	LYTVA_04131, LYTVA_12643	BRALA13350
OG0003521	LYTVA_23666, LYTVA_05011	BRALA28067
OG0003522	LYTVA_09959	BRALA06407
OG0003523	LYTVA_11260	BRALA15819
OG0003524	LYTVA_24165	BRALA19610
OG0003526	LYTVA_18770	BRALA24423
OG0003527	LYTVA_03857	BRALA12195
OG0003528	LYTVA_25429, LYTVA_25427	BRALA28828
OG0003529	LYTVA_00111, LYTVA_23188, LYTVA_24750	BRALA14479
OG0003530	LYTVA_11540	BRALA16960
OG0003531	LYTVA_03603	BRALA34155
OG0003532	LYTVA_14462	BRALA28381
OG0003533	LYTVA_23225	BRALA12757
OG0003534	LYTVA_18805	BRALA20884, BRALA05884, BRALA05922
OG0003535	LYTVA_10298	BRALA31819
OG0003536	LYTVA_11600	BRALA01567
OG0003537	LYTVA_07265	BRALA11544
OG0003538	LYTVA_28211	BRALA11760
OG0003539	LYTVA_02480	BRALA09265
OG0003540	LYTVA_22461	BRALA18860
OG0003541	LYTVA_21300	BRALA19973
OG0003542	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486	BRALA18626
OG0003543	LYTVA_04479	BRALA02287
OG0003544	LYTVA_29003, LYTVA_27728	BRALA04094
OG0003545	LYTVA_26703	BRALA25349
OG0003546	LYTVA_09882	BRALA34597
OG0003547	LYTVA_02953	BRALA27840, BRALA27838, BRALA27839
OG0003548	LYTVA_19416	BRALA21699, BRALA21696, BRALA21695, BRALA21698, BRALA21697
OG0003549	LYTVA_16587, LYTVA_02536	BRALA23902
OG0003550	LYTVA_30065	BRALA18608
OG0003552	LYTVA_11397	BRALA23094
OG0003553	LYTVA_20105	BRALA27934
OG0003554	LYTVA_26313	BRALA24475
OG0003555	LYTVA_22182	BRALA21968
OG0003557	LYTVA_29355	BRALA02541
OG0003558	LYTVA_28864	BRALA16598
OG0003560	LYTVA_05811	BRALA26145
OG0003562	LYTVA_15863	BRALA14777
OG0003563	LYTVA_28497	BRALA18624
OG0003565	LYTVA_17701, LYTVA_23177, LYTVA_15392	BRALA01127
OG0003566	LYTVA_12411	BRALA19185
OG0003567	LYTVA_13855	BRALA02050, BRALA28180, BRALA33385, BRALA28183, BRALA35371
OG0003568	LYTVA_25025	BRALA28427
OG0003569	LYTVA_07436	BRALA15282
OG0003570	LYTVA_16300	BRALA00798
OG0003571	LYTVA_08422	BRALA31602, BRALA34916
OG0003573	LYTVA_12228	BRALA14969
OG0003574	LYTVA_23474	BRALA24321, BRALA05054, BRALA17644, BRALA19637
OG0003577	LYTVA_24980	BRALA00402
OG0003578	LYTVA_14123	BRALA29478, BRALA23275
OG0003579	LYTVA_21586, LYTVA_25548	BRALA03835
OG0003581	LYTVA_25521	BRALA20305, BRALA20292
OG0003598	LYTVA_20119	BRALA18339, BRALA18340
OG0003599	LYTVA_25495, LYTVA_28141	BRALA33877
OG0003600	LYTVA_15659, LYTVA_29737	BRALA22014
OG0003601	LYTVA_07545	BRALA18126
OG0003603	LYTVA_20098	BRALA06241
OG0003604	LYTVA_20248	BRALA31536
OG0003607	LYTVA_04001	BRALA10883
OG0003608	LYTVA_23118, LYTVA_24760	BRALA18469
OG0003610	LYTVA_24955	BRALA09770
OG0003611	LYTVA_25213	BRALA24495
OG0003612	LYTVA_13314	BRALA00833
OG0003613	LYTVA_26048, LYTVA_10701	BRALA11000
OG0003615	LYTVA_26591	BRALA05371
OG0003617	LYTVA_08952, LYTVA_11704	BRALA23864
OG0003618	LYTVA_08987	BRALA30067
OG0003619	LYTVA_29115, LYTVA_05151	BRALA28306
OG0003620	LYTVA_14583	BRALA15834
OG0003621	LYTVA_14368	BRALA15694
OG0003622	LYTVA_12050	BRALA13428
OG0003623	LYTVA_28352	BRALA13875
OG0003624	LYTVA_16657	BRALA32206
OG0003626	LYTVA_13770	BRALA04725
OG0003628	LYTVA_09428	BRALA15102
OG0003629	LYTVA_00401	BRALA05892
OG0003630	LYTVA_11059, LYTVA_22109	BRALA29277
OG0003631	LYTVA_17311	BRALA33910, BRALA32757, BRALA35489, BRALA34452, BRALA34595
OG0003632	LYTVA_06045	BRALA35240, BRALA22349
OG0003633	LYTVA_08775, LYTVA_18589	BRALA10607
OG0003634	LYTVA_02509	BRALA14363
OG0003635	LYTVA_24849	BRALA18691
OG0003636	LYTVA_13934	BRALA30883
OG0003637	LYTVA_06565	BRALA20353
OG0003638	LYTVA_26670	BRALA12059
OG0003639	LYTVA_10457	BRALA34621, BRALA34483, BRALA34678
OG0003640	LYTVA_28983	BRALA04598
OG0003642	LYTVA_18053	BRALA14568
OG0003643	LYTVA_23976, LYTVA_22914	BRALA20230, BRALA05378, BRALA17185, BRALA07011
OG0003644	LYTVA_19920	BRALA10140
OG0003645	LYTVA_01752	BRALA13185
OG0003646	LYTVA_05796	BRALA22868
OG0003647	LYTVA_17942	BRALA16527
OG0003648	LYTVA_17027	BRALA17389
OG0003649	LYTVA_12300, LYTVA_23539	BRALA01612
OG0003650	LYTVA_04212, LYTVA_28562, LYTVA_28561	BRALA13666
OG0003651	LYTVA_17096	BRALA21916
OG0003652	LYTVA_28066	BRALA34260
OG0003653	LYTVA_15915	BRALA33747, BRALA20594, BRALA35513
OG0003654	LYTVA_07082	BRALA21275
OG0003655	LYTVA_23764	BRALA33353
OG0003656	LYTVA_05217	BRALA04460
OG0003657	LYTVA_11266	BRALA00140
OG0003658	LYTVA_02606	BRALA00325
OG0003660	LYTVA_24356	BRALA03685
OG0003661	LYTVA_05212	BRALA00518
OG0003662	LYTVA_07996	BRALA28700
OG0003664	LYTVA_05022, LYTVA_15946	BRALA25355
OG0003665	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792	BRALA15969, BRALA08702
OG0003666	LYTVA_14443	BRALA25648
OG0003667	LYTVA_08344	BRALA23582
OG0003668	LYTVA_23185	BRALA16595
OG0003669	LYTVA_20979, LYTVA_00369	BRALA01156
OG0003671	LYTVA_20433	BRALA32769
OG0003672	LYTVA_28748	BRALA18633
OG0003673	LYTVA_13493	BRALA19291
OG0003675	LYTVA_28295	BRALA11375
OG0003676	LYTVA_11057	BRALA14472
OG0003677	LYTVA_29925	BRALA09088
OG0003678	LYTVA_13504	BRALA05291
OG0003680	LYTVA_20499	BRALA09741
OG0003682	LYTVA_10459	BRALA10785, BRALA10910
OG0003684	LYTVA_15283	BRALA26598
