Orthogroup	LYTVA_ok	BRAFL
OG0003512	LYTVA_25060, LYTVA_26135, LYTVA_26133, LYTVA_14562	bflo_21139, bflo_21138
OG0003513	LYTVA_21954, LYTVA_16304	bflo_18565
OG0003514	LYTVA_04108	bflo_10920
OG0003515	LYTVA_04862	bflo_14188
OG0003516	LYTVA_26603, LYTVA_25611	bflo_10550
OG0003517	LYTVA_09370	bflo_03023
OG0003518	LYTVA_18666	bflo_25746
OG0003519	LYTVA_19352	bflo_18795
OG0003520	LYTVA_04131, LYTVA_12643	bflo_10704
OG0003521	LYTVA_23666, LYTVA_05011	bflo_17952
OG0003522	LYTVA_09959	bflo_23156
OG0003523	LYTVA_11260	bflo_24396
OG0003524	LYTVA_24165	bflo_24392
OG0003525	LYTVA_16398	bflo_07077
OG0003525	LYTVA_14455	bflo_07153
OG0003526	LYTVA_18770	bflo_05929
OG0003527	LYTVA_03857	bflo_21741
OG0003528	LYTVA_25429, LYTVA_25427	bflo_17528
OG0003529	LYTVA_00111, LYTVA_23188, LYTVA_24750	bflo_18877
OG0003530	LYTVA_11540	bflo_14037, bflo_14178
OG0003531	LYTVA_03603	bflo_24099
OG0003532	LYTVA_14462	bflo_09668
OG0003533	LYTVA_23225	bflo_12390
OG0003534	LYTVA_18805	bflo_22240, bflo_22294, bflo_18361
OG0003535	LYTVA_10298	bflo_09980
OG0003536	LYTVA_11600	bflo_06440
OG0003537	LYTVA_07265	bflo_09395
OG0003538	LYTVA_28211	bflo_15185
OG0003539	LYTVA_02480	bflo_11094
OG0003540	LYTVA_22461	bflo_14295
OG0003541	LYTVA_21300	bflo_13586
OG0003542	LYTVA_27005, LYTVA_14809, LYTVA_14807, LYTVA_08819, LYTVA_03196, LYTVA_07486	bflo_23060
OG0003543	LYTVA_04479	bflo_03236
OG0003544	LYTVA_29003, LYTVA_27728	bflo_07217
OG0003545	LYTVA_26703	bflo_23382
OG0003546	LYTVA_09882	bflo_16201
OG0003547	LYTVA_02953	bflo_10227
OG0003548	LYTVA_19416	bflo_09354
OG0003549	LYTVA_16587, LYTVA_02536	bflo_18405
OG0003550	LYTVA_30065	bflo_00232
OG0003552	LYTVA_11397	bflo_16108
OG0003553	LYTVA_20105	bflo_08891
OG0003554	LYTVA_26313	bflo_10753
OG0003555	LYTVA_22182	bflo_24243, bflo_23498
OG0003557	LYTVA_20994, LYTVA_29355	bflo_15889
OG0003558	LYTVA_28864	bflo_04064
OG0003560	LYTVA_05811	bflo_11890
OG0003562	LYTVA_15863	bflo_01200
OG0003563	LYTVA_28497	bflo_23836
OG0003565	LYTVA_17701, LYTVA_23177, LYTVA_15392	bflo_25721
OG0003566	LYTVA_12411	bflo_03002
OG0003567	LYTVA_13855	bflo_04792
OG0003568	LYTVA_25025	bflo_20229
OG0003569	LYTVA_07436	bflo_11253
OG0003570	LYTVA_16300	bflo_26249
OG0003571	LYTVA_08422	bflo_05241
OG0003573	LYTVA_12228	bflo_20068
OG0003574	LYTVA_23474	bflo_27027, bflo_04434, bflo_04433, bflo_11344, bflo_25391, bflo_27071
OG0003576	LYTVA_25844, LYTVA_11919	bflo_13166
OG0003577	LYTVA_24980	bflo_00343
OG0003578	LYTVA_14123	bflo_20566, bflo_14712
OG0003579	LYTVA_21586, LYTVA_25548	bflo_07074
OG0003581	LYTVA_25521	bflo_18883, bflo_18884
OG0003598	LYTVA_20119	bflo_16711
OG0003599	LYTVA_25495, LYTVA_28141	bflo_06072
OG0003600	LYTVA_15659, LYTVA_29737	bflo_13340
OG0003601	LYTVA_07545	bflo_19194, bflo_18911
OG0003603	LYTVA_20098	bflo_23649
OG0003604	LYTVA_20248	bflo_20404
OG0003607	LYTVA_04001, LYTVA_09961	bflo_05933
OG0003608	LYTVA_23118, LYTVA_24760	bflo_15932
OG0003610	LYTVA_24955	bflo_01164
OG0003611	LYTVA_25213	bflo_09170
OG0003612	LYTVA_13319	bflo_25558
OG0003613	LYTVA_26048, LYTVA_10701	bflo_12262
OG0003615	LYTVA_26591	bflo_26275
OG0003618	LYTVA_08987	bflo_01473
OG0003619	LYTVA_29115, LYTVA_05151	bflo_14248
OG0003620	LYTVA_14583	bflo_25025
OG0003621	LYTVA_14368	bflo_04483, bflo_26752
OG0003622	LYTVA_12050	bflo_11800
OG0003623	LYTVA_28352	bflo_10738
OG0003626	LYTVA_13770	bflo_02389
OG0003628	LYTVA_09428	bflo_05874
OG0003629	LYTVA_00401	bflo_22183
OG0003630	LYTVA_11059, LYTVA_22109	bflo_20004
OG0003631	LYTVA_17311	bflo_23468
OG0003632	LYTVA_06045	bflo_03937
OG0003633	LYTVA_08775, LYTVA_18589	bflo_00307
OG0003634	LYTVA_02509	bflo_24973
OG0003635	LYTVA_06198	bflo_07120
OG0003635	LYTVA_24849	bflo_14711
OG0003636	LYTVA_13934	bflo_07722
OG0003638	LYTVA_26670	bflo_17869
OG0003639	LYTVA_10457	bflo_21388, bflo_21692
OG0003640	LYTVA_28983	bflo_26670, bflo_02410
OG0003642	LYTVA_18053	bflo_04341
OG0003643	LYTVA_23976, LYTVA_22914	bflo_10320, bflo_24819, bflo_24817, bflo_09628, bflo_02964, bflo_24044
OG0003644	LYTVA_19920	bflo_16458
OG0003645	LYTVA_01752	bflo_14727
OG0003646	LYTVA_05796	bflo_03551
OG0003647	LYTVA_17942	bflo_06536
OG0003648	LYTVA_17027	bflo_22126
OG0003649	LYTVA_12300, LYTVA_23539	bflo_06468
OG0003650	LYTVA_04212, LYTVA_28562, LYTVA_28561	bflo_21715
OG0003651	LYTVA_17096	bflo_01723
OG0003652	LYTVA_28066	bflo_17868
OG0003653	LYTVA_15915	bflo_13101
OG0003654	LYTVA_07082	bflo_05910
OG0003655	LYTVA_23764	bflo_17616
OG0003656	LYTVA_05217	bflo_08293
OG0003657	LYTVA_11266	bflo_00252
OG0003658	LYTVA_02606	bflo_00698
OG0003660	LYTVA_24356	bflo_07809
OG0003661	LYTVA_05212	bflo_26559
OG0003662	LYTVA_07996	bflo_10412
OG0003664	LYTVA_05022	bflo_23489
OG0003665	LYTVA_24002, LYTVA_20570, LYTVA_22013, LYTVA_13004, LYTVA_23792	bflo_03349, bflo_03667, bflo_14985, bflo_03668, bflo_03348, bflo_03347
OG0003666	LYTVA_14443	bflo_11627, bflo_27012
OG0003668	LYTVA_23185	bflo_06147
OG0003669	LYTVA_20979, LYTVA_00369	bflo_25341
OG0003670	LYTVA_04322	bflo_05026
OG0003671	LYTVA_20433	bflo_09735
OG0003672	LYTVA_28748	bflo_23403
OG0003675	LYTVA_28295	bflo_02379
OG0003676	LYTVA_11057	bflo_04781, bflo_04777
OG0003677	LYTVA_29925	bflo_19132
OG0003678	LYTVA_13504	bflo_25551
OG0003680	LYTVA_20499	bflo_01532
OG0003682	LYTVA_10459	bflo_07489
OG0003684	LYTVA_15283	bflo_13833
OG0003685	LYTVA_22072	bflo_07993
OG0003686	LYTVA_11888, LYTVA_24636	bflo_12834
OG0003688	LYTVA_24642	bflo_24589
OG0003690	LYTVA_15125	bflo_13292
OG0003691	LYTVA_02127, LYTVA_21295	bflo_14352
OG0003692	LYTVA_16704	bflo_09441
OG0003693	LYTVA_10292	bflo_11485
OG0003694	LYTVA_21490	bflo_07368
OG0003695	LYTVA_08219	bflo_16279
OG0003696	LYTVA_10724	bflo_11319
OG0003697	LYTVA_24825	bflo_23717
OG0003698	LYTVA_00449	bflo_10629
OG0003699	LYTVA_20603	bflo_03400
OG0003700	LYTVA_05846	bflo_22951
OG0003701	LYTVA_00298	bflo_01336
OG0003702	LYTVA_26668	bflo_11082
OG0003703	LYTVA_15204, LYTVA_25249	bflo_03241
OG0003704	LYTVA_22078	bflo_06360
OG0003705	LYTVA_23338	bflo_01256
OG0003706	LYTVA_04360	bflo_15874
OG0003707	LYTVA_00064	bflo_06702
OG0003708	LYTVA_24117, LYTVA_25700	bflo_17394
OG0003709	LYTVA_22117	bflo_13931
OG0003710	LYTVA_01367	bflo_18086
OG0003711	LYTVA_04221	bflo_12884
OG0003712	LYTVA_13640	bflo_23878
OG0003713	LYTVA_06866, LYTVA_18223	bflo_02056
OG0003716	LYTVA_00505	bflo_24004
OG0003717	LYTVA_24800	bflo_01566
OG0003718	LYTVA_22052	bflo_02164
OG0003719	LYTVA_16501	bflo_04239
OG0003721	LYTVA_29839	bflo_09733
OG0003722	LYTVA_09208, LYTVA_00262	bflo_16670
OG0003723	LYTVA_28611, LYTVA_17747, LYTVA_28610	bflo_04881
OG0003724	LYTVA_28771	bflo_24348
OG0003725	LYTVA_16331	bflo_25497
OG0003726	LYTVA_26835	bflo_25423, bflo_06344
OG0003728	LYTVA_22235, LYTVA_05584	bflo_16366
OG0003729	LYTVA_20503	bflo_02888
OG0003730	LYTVA_17088	bflo_09786
OG0003731	LYTVA_05810	bflo_09228
OG0003732	LYTVA_25663	bflo_21803
OG0003733	LYTVA_13502, LYTVA_08036	bflo_25583
OG0003734	LYTVA_19044, LYTVA_23146	bflo_15650
OG0003735	LYTVA_11688, LYTVA_28003	bflo_17363
OG0003736	LYTVA_01263	bflo_12719
OG0003737	LYTVA_04668, LYTVA_07306	bflo_15994
OG0003738	LYTVA_24822	bflo_23509
OG0003739	LYTVA_20011	bflo_04782, bflo_26767
OG0003740	LYTVA_26296, LYTVA_17293, LYTVA_16340	bflo_09974
OG0003741	LYTVA_00346	bflo_10194
OG0003742	LYTVA_26372	bflo_00933
OG0003743	LYTVA_26127, LYTVA_26126	bflo_17350
OG0003744	LYTVA_06947	bflo_11052
OG0003746	LYTVA_21138	bflo_18735
OG0003747	LYTVA_10213	bflo_06649
OG0003749	LYTVA_18850	bflo_09949, bflo_09953
OG0003750	LYTVA_02287, LYTVA_01689	bflo_14314
OG0003751	LYTVA_13457	bflo_08903, bflo_02875
OG0003752	LYTVA_01820	bflo_09978
OG0003753	LYTVA_21441	bflo_22685
OG0003754	LYTVA_22465	bflo_10581
OG0003757	LYTVA_09213	bflo_05823
OG0003759	LYTVA_26967	bflo_25051
OG0003760	LYTVA_30090, LYTVA_22219	bflo_06355
OG0003761	LYTVA_05534	bflo_07994
OG0003762	LYTVA_17274	bflo_23845
OG0003763	LYTVA_14715	bflo_18232
OG0003764	LYTVA_17144, LYTVA_11016	bflo_23348
OG0003767	LYTVA_08194	bflo_13723, bflo_13725, bflo_13724
OG0003768	LYTVA_10063, LYTVA_22080, LYTVA_22079, LYTVA_10343	bflo_14840
OG0003769	LYTVA_18678	bflo_13838
OG0003770	LYTVA_21288	bflo_14290
OG0003771	LYTVA_28045	bflo_23473
OG0003773	LYTVA_22099, LYTVA_08704	bflo_23068
OG0003777	LYTVA_21729	bflo_05355
OG0003778	LYTVA_11821	bflo_03437
OG0003779	LYTVA_10521	bflo_10120
OG0003783	LYTVA_29426, LYTVA_29921, LYTVA_09778	bflo_02241, bflo_11954, bflo_17242, bflo_04649, bflo_04385, bflo_24275, bflo_18928, bflo_23611, bflo_13714
OG0003795	LYTVA_13836	bflo_11372
OG0003798	LYTVA_21450	bflo_17437
OG0003803	LYTVA_17645	bflo_25196
OG0003805	LYTVA_08750, LYTVA_30130	bflo_12380
OG0003806	LYTVA_30001	bflo_23190, bflo_00688
OG0003807	LYTVA_29933	bflo_23696
OG0003808	LYTVA_19229	bflo_01527
OG0003809	LYTVA_25226	bflo_07420
OG0003810	LYTVA_17312, LYTVA_08092	bflo_15440
OG0003811	LYTVA_01732	bflo_14145
OG0003813	LYTVA_00532	bflo_08536
OG0003815	LYTVA_02151, LYTVA_28747	bflo_18600
OG0003816	LYTVA_21793, LYTVA_08508	bflo_07647, bflo_07324
OG0003817	LYTVA_02558	bflo_16520
OG0003818	LYTVA_09712	bflo_26938, bflo_10045
OG0003820	LYTVA_01468, LYTVA_10818, LYTVA_04218	bflo_03485
OG0003821	LYTVA_01898	bflo_11241
OG0003823	LYTVA_28299	bflo_01062
OG0003824	LYTVA_20107, LYTVA_06706	bflo_01655
OG0003825	LYTVA_25095, LYTVA_25100	bflo_06191
OG0003826	LYTVA_13850	bflo_20813
OG0003827	LYTVA_03265	bflo_26098, bflo_25484, bflo_25483, bflo_26097
OG0003828	LYTVA_13423	bflo_16758
OG0003829	LYTVA_18420	bflo_16298
OG0003830	LYTVA_12482, LYTVA_28846	bflo_17896
OG0003831	LYTVA_24443	bflo_15015
OG0003832	LYTVA_05086	bflo_11645
OG0003833	LYTVA_27868, LYTVA_23190	bflo_15287
OG0003834	LYTVA_28662	bflo_13313
OG0003836	LYTVA_24859	bflo_14104
OG0003837	LYTVA_29929	bflo_04359
OG0003838	LYTVA_17094	bflo_14249
OG0003839	LYTVA_23937, LYTVA_14573	bflo_15827
OG0003840	LYTVA_04824	bflo_06986
OG0003841	LYTVA_09880	bflo_04276
OG0003842	LYTVA_16877	bflo_26499
OG0003844	LYTVA_23802	bflo_05707
OG0003845	LYTVA_09006	bflo_20330
OG0003846	LYTVA_03898, LYTVA_08542	bflo_08816
OG0003848	LYTVA_12543	bflo_27156, bflo_15576
OG0003849	LYTVA_16505	bflo_06550, bflo_06870
OG0003850	LYTVA_06404	bflo_11358
OG0003851	LYTVA_26448	bflo_00750
OG0003852	LYTVA_02920	bflo_07596
OG0003853	LYTVA_09397	bflo_21440
OG0003854	LYTVA_16966	bflo_02025
OG0003855	LYTVA_19474	bflo_01488
OG0003856	LYTVA_25797	bflo_23888
OG0003857	LYTVA_25367, LYTVA_25796	bflo_23884
OG0003858	LYTVA_01327, LYTVA_27055	bflo_16889
OG0003859	LYTVA_21927	bflo_01769
OG0003861	LYTVA_09141	bflo_18325
OG0003862	LYTVA_00702	bflo_18081
OG0003863	LYTVA_25098	bflo_08746
OG0003864	LYTVA_16744	bflo_17590
OG0003865	LYTVA_06719, LYTVA_29186	bflo_02430
OG0003866	LYTVA_29703	bflo_18467, bflo_18468
OG0003867	LYTVA_19438	bflo_24398
OG0003868	LYTVA_16042	bflo_15648
OG0003869	LYTVA_12197	bflo_18781
OG0003870	LYTVA_09623, LYTVA_02604	bflo_10490
OG0003876	LYTVA_08885	bflo_25231
OG0003877	LYTVA_07189, LYTVA_05818	bflo_22483
OG0003878	LYTVA_06775, LYTVA_04340	bflo_11907
OG0003879	LYTVA_26740	bflo_01976
OG0003880	LYTVA_19965	bflo_21721
OG0003881	LYTVA_02265	bflo_12239
OG0003882	LYTVA_18048	bflo_12728
OG0003883	LYTVA_29680	bflo_09030
OG0003884	LYTVA_04955	bflo_08247
OG0003885	LYTVA_22856	bflo_05699
OG0003886	LYTVA_00295	bflo_02594
OG0003887	LYTVA_04461	bflo_07640
OG0003888	LYTVA_27229, LYTVA_07798	bflo_17272
OG0003889	LYTVA_29995	bflo_23775, bflo_22871, bflo_22869, bflo_16640, bflo_15555, bflo_06060
OG0003890	LYTVA_19129, LYTVA_23306	bflo_14828, bflo_10736
OG0003892	LYTVA_28820	bflo_11576
OG0003893	LYTVA_09128	bflo_18061
OG0003894	LYTVA_30206	bflo_15776
OG0003895	LYTVA_16370	bflo_22849
OG0003897	LYTVA_01009, LYTVA_18263	bflo_24684
OG0003898	LYTVA_08754	bflo_21662
OG0003899	LYTVA_01604	bflo_04991
OG0003900	LYTVA_00171, LYTVA_09089	bflo_22302
OG0003901	LYTVA_25425, LYTVA_13674	bflo_25007
OG0003903	LYTVA_02947, LYTVA_14426	bflo_17448
OG0003904	LYTVA_08407	bflo_08053
OG0003905	LYTVA_11778	bflo_03339
OG0003906	LYTVA_00896	bflo_04877
OG0003909	LYTVA_04292	bflo_13163
OG0003910	LYTVA_15956	bflo_17784
OG0003911	LYTVA_13769	bflo_01450
OG0003912	LYTVA_20384	bflo_13927
OG0003913	LYTVA_01876, LYTVA_18035, LYTVA_17952	bflo_25822
OG0003914	LYTVA_00538	bflo_07842
OG0003915	LYTVA_03286, LYTVA_20325	bflo_22605
OG0003917	LYTVA_26563, LYTVA_13069	bflo_14511
OG0003918	LYTVA_03867	bflo_07118
OG0003920	LYTVA_03736	bflo_17349
OG0003921	LYTVA_29296	bflo_01051
OG0003923	LYTVA_19351	bflo_18828
OG0003924	LYTVA_21825	bflo_08629, bflo_26895
OG0003925	LYTVA_23157	bflo_24965
OG0003926	LYTVA_00309	bflo_24571
OG0003927	LYTVA_09499, LYTVA_12096	bflo_21017, bflo_21016
OG0003928	LYTVA_03987	bflo_13839
OG0003929	LYTVA_28675	bflo_07561
OG0003930	LYTVA_25579, LYTVA_23488	bflo_03015
OG0003931	LYTVA_22630	bflo_23064
OG0003932	LYTVA_00352, LYTVA_14590	bflo_06821
OG0003932	LYTVA_16689	bflo_15910
OG0003933	LYTVA_22915	bflo_12445
OG0003935	LYTVA_23260	bflo_09457, bflo_07075, bflo_19441
OG0003937	LYTVA_23787	bflo_09216
OG0003938	LYTVA_07799	bflo_17513
OG0003939	LYTVA_03990, LYTVA_08883	bflo_25332
OG0003940	LYTVA_05716, LYTVA_21871	bflo_12482
OG0003942	LYTVA_19868, LYTVA_04089	bflo_17261
OG0003943	LYTVA_15855, LYTVA_00687	bflo_06013, bflo_05488
OG0003945	LYTVA_00843	bflo_23336
OG0003946	LYTVA_00597	bflo_08890
OG0003947	LYTVA_21166	bflo_10038, bflo_26937
OG0003948	LYTVA_00599	bflo_21792
OG0003949	LYTVA_06512, LYTVA_01213	bflo_04795, bflo_20040, bflo_04980
OG0003950	LYTVA_22866	bflo_04796
OG0003953	LYTVA_25899	bflo_14350
OG0003954	LYTVA_08587	bflo_06529
OG0003956	LYTVA_03160	bflo_25554
OG0003957	LYTVA_04850	bflo_12685
OG0003958	LYTVA_10240	bflo_07451
OG0003962	LYTVA_27585	bflo_14558
OG0003966	LYTVA_08371	bflo_18046
OG0003967	LYTVA_21341	bflo_23352
OG0003968	LYTVA_18737	bflo_09937
OG0003970	LYTVA_27881	bflo_08004
OG0003971	LYTVA_12905	bflo_09929
OG0003972	LYTVA_26756	bflo_13739
OG0003973	LYTVA_08780	bflo_07614
OG0003997	LYTVA_15918	bflo_17824
OG0003998	LYTVA_04462	bflo_19399
OG0003999	LYTVA_02706	bflo_00820
OG0004002	LYTVA_14687	bflo_05675
OG0004003	LYTVA_16588	bflo_06656
OG0004004	LYTVA_12647	bflo_00245
OG0004007	LYTVA_16332	bflo_25579
OG0004009	LYTVA_27360	bflo_08409
OG0004010	LYTVA_14826	bflo_25494
OG0004011	LYTVA_07133	bflo_07481
OG0004012	LYTVA_26169	bflo_10107
OG0004014	LYTVA_26908, LYTVA_29701	bflo_01604
OG0004015	LYTVA_14499	bflo_27508, bflo_25882
OG0004016	LYTVA_04982	bflo_02411
OG0004017	LYTVA_26976	bflo_06408
OG0004018	LYTVA_07907	bflo_12053, bflo_12055
OG0004019	LYTVA_11599, LYTVA_11549	bflo_03365
OG0004020	LYTVA_26573, LYTVA_14344	bflo_21634
OG0004021	LYTVA_07062, LYTVA_20594	bflo_20663
OG0004022	LYTVA_29080, LYTVA_06465	bflo_03904, bflo_18302
OG0004023	LYTVA_16983	bflo_13771, bflo_13445
OG0004024	LYTVA_08882, LYTVA_09171	bflo_22710
OG0004028	LYTVA_25968	bflo_08558
OG0004029	LYTVA_07988	bflo_19601
OG0004029	LYTVA_23850	bflo_18630
OG0004031	LYTVA_19098	bflo_16318
OG0004034	LYTVA_01415, LYTVA_13108	bflo_00483
OG0004035	LYTVA_24098	bflo_13352
OG0004036	LYTVA_28065	bflo_04917
OG0004037	LYTVA_20546	bflo_21736
OG0004038	LYTVA_30220	bflo_25870
OG0004039	LYTVA_09633, LYTVA_14370	bflo_00182
OG0004040	LYTVA_21043	bflo_07645
OG0004041	LYTVA_30034, LYTVA_16536	bflo_06689
OG0004042	LYTVA_08337	bflo_01092
OG0004043	LYTVA_08636	bflo_18420
OG0004044	LYTVA_04278	bflo_01005
OG0004045	LYTVA_00602	bflo_10090
OG0004047	LYTVA_22628	bflo_07563, bflo_15046, bflo_16184, bflo_14780
OG0004048	LYTVA_16472	bflo_05759
OG0004049	LYTVA_15049, LYTVA_25674	bflo_17743
OG0004050	LYTVA_14707, LYTVA_19218, LYTVA_19754	bflo_12480
OG0004052	LYTVA_04921	bflo_07404
OG0004053	LYTVA_05254	bflo_06844
OG0004055	LYTVA_23038	bflo_18237
OG0004057	LYTVA_23851, LYTVA_02242	bflo_03481
OG0004059	LYTVA_13931	bflo_09431
OG0004060	LYTVA_13733	bflo_10224
OG0004061	LYTVA_04703, LYTVA_20063	bflo_25941
OG0004062	LYTVA_10442	bflo_09235
OG0004063	LYTVA_25472	bflo_04519
OG0004064	LYTVA_00970	bflo_06053
OG0004065	LYTVA_23835, LYTVA_06332	bflo_24951
OG0004066	LYTVA_14514	bflo_16076
OG0004066	LYTVA_26929	bflo_16059
OG0004067	LYTVA_14146	bflo_21757
OG0004068	LYTVA_11542	bflo_04452
OG0004069	LYTVA_15685	bflo_07987
OG0004070	LYTVA_08824	bflo_23729
OG0004071	LYTVA_15303	bflo_16403
OG0004072	LYTVA_02954	bflo_19459
OG0004073	LYTVA_02075, LYTVA_02074	bflo_03411
OG0004074	LYTVA_08586	bflo_06358
OG0004076	LYTVA_03921	bflo_06535
OG0004077	LYTVA_26904	bflo_27169, bflo_16619, bflo_16837
OG0004078	LYTVA_09313	bflo_09450
OG0004079	LYTVA_06671	bflo_15451
OG0004080	LYTVA_29208	bflo_18882
OG0004081	LYTVA_02736	bflo_21861
OG0004082	LYTVA_06311	bflo_00978
OG0004083	LYTVA_21834, LYTVA_13777	bflo_19440
OG0004084	LYTVA_18649	bflo_04730
OG0004085	LYTVA_08513, LYTVA_28587	bflo_21712
OG0004086	LYTVA_19945	bflo_15527
OG0004087	LYTVA_06772	bflo_00774
OG0004088	LYTVA_28769, LYTVA_03836	bflo_08888
OG0004089	LYTVA_20890, LYTVA_05104	bflo_24435
OG0004090	LYTVA_01996	bflo_02550
OG0004091	LYTVA_21438	bflo_25644
OG0004091	LYTVA_09473	bflo_25537
OG0004092	LYTVA_11252, LYTVA_08054	bflo_18722
OG0004093	LYTVA_18796	bflo_10011
OG0004094	LYTVA_15767, LYTVA_15263	bflo_17070
OG0004095	LYTVA_27647	bflo_08947
OG0004096	LYTVA_24655	bflo_25120, bflo_16105
OG0004097	LYTVA_03615	bflo_23785
OG0004098	LYTVA_17957	bflo_25548
OG0004099	LYTVA_16532	bflo_23751
OG0004100	LYTVA_05542, LYTVA_05543	bflo_10859
OG0004101	LYTVA_16379	bflo_02328
OG0004102	LYTVA_22604	bflo_10530
OG0004103	LYTVA_10838, LYTVA_14405, LYTVA_25911	bflo_18116, bflo_01589
OG0004104	LYTVA_23183	bflo_06763
OG0004106	LYTVA_16270, LYTVA_17077	bflo_23964, bflo_24930
OG0004107	LYTVA_26766	bflo_26512, bflo_10561
OG0004108	LYTVA_08792	bflo_14163
OG0004110	LYTVA_17391	bflo_06903
OG0004113	LYTVA_20632	bflo_11906
OG0004114	LYTVA_09095	bflo_18466
OG0004116	LYTVA_11277, LYTVA_16339	bflo_14868
OG0004117	LYTVA_06474	bflo_06359
OG0004118	LYTVA_28391	bflo_11032
OG0004119	LYTVA_18575	bflo_05817
OG0004121	LYTVA_26411	bflo_24414
OG0004122	LYTVA_11268, LYTVA_00469	bflo_16663
OG0004123	LYTVA_16672	bflo_01120
OG0004124	LYTVA_03931	bflo_01444
OG0004125	LYTVA_08831	bflo_02477
OG0004126	LYTVA_05206	bflo_12737
OG0004128	LYTVA_05290, LYTVA_03315, LYTVA_03965	bflo_11243
OG0004129	LYTVA_03964	bflo_11378, bflo_11922
OG0004130	LYTVA_10134	bflo_05927
OG0004132	LYTVA_24598	bflo_13126
OG0004133	LYTVA_18548	bflo_21730
OG0004134	LYTVA_23721, LYTVA_17051	bflo_09300
OG0004135	LYTVA_30000	bflo_23100
OG0004136	LYTVA_15507	bflo_25663, bflo_25662
OG0004137	LYTVA_06807	bflo_05477
OG0004138	LYTVA_27721	bflo_18230
OG0004139	LYTVA_12489	bflo_26265
OG0004141	LYTVA_11419	bflo_11700
OG0004142	LYTVA_07168	bflo_11007
OG0004143	LYTVA_00742, LYTVA_25759	bflo_04320
OG0004145	LYTVA_14753	bflo_17954
OG0004146	LYTVA_19042	bflo_20192
OG0004147	LYTVA_08242	bflo_26420
OG0004148	LYTVA_28754	bflo_18685
OG0004149	LYTVA_02180	bflo_22473
OG0004150	LYTVA_10446, LYTVA_04771	bflo_09053
OG0004151	LYTVA_22027	bflo_13322
OG0004153	LYTVA_24977, LYTVA_14935	bflo_07572, bflo_07571
OG0004154	LYTVA_21247	bflo_05130, bflo_01086
OG0004156	LYTVA_23102	bflo_12353
OG0004157	LYTVA_05077	bflo_11422
OG0004158	LYTVA_10767	bflo_02113
OG0004161	LYTVA_23742	bflo_13481, bflo_27086
OG0004162	LYTVA_06423, LYTVA_27144	bflo_23463
OG0004163	LYTVA_20307	bflo_05333, bflo_05332, bflo_10119
OG0004166	LYTVA_05496	bflo_10003
OG0004167	LYTVA_09956	bflo_06366
OG0004168	LYTVA_10352	bflo_03869
OG0004169	LYTVA_22122	bflo_23613
OG0004170	LYTVA_03467	bflo_08931
OG0004171	LYTVA_12650, LYTVA_12649	bflo_08244
OG0004174	LYTVA_29638	bflo_25477
OG0004175	LYTVA_15626, LYTVA_07317	bflo_13043
OG0004175	LYTVA_00214	bflo_13044
OG0004176	LYTVA_12701	bflo_07261
OG0004177	LYTVA_03748	bflo_12874, bflo_24041
OG0004178	LYTVA_00771	bflo_11717
OG0004180	LYTVA_02955	bflo_19742, bflo_19473
OG0004181	LYTVA_28184, LYTVA_29381	bflo_14869
OG0004182	LYTVA_02516, LYTVA_26684	bflo_27213, bflo_17268, bflo_17270, bflo_04774
OG0004183	LYTVA_09256	bflo_08248
OG0004184	LYTVA_27243	bflo_17251
OG0004185	LYTVA_00065	bflo_21307
OG0004186	LYTVA_13218	bflo_07573
OG0004187	LYTVA_09899	bflo_13222
OG0004188	LYTVA_09818	bflo_11714, bflo_16377
OG0004190	LYTVA_26541	bflo_23894
OG0004197	LYTVA_24189	bflo_24807
OG0004215	LYTVA_17521, LYTVA_20252	bflo_20025
OG0004216	LYTVA_05046	bflo_12603
OG0004217	LYTVA_10684	bflo_14087
OG0004218	LYTVA_10237	bflo_21045, bflo_20460
OG0004219	LYTVA_13015	bflo_02280
OG0004220	LYTVA_12987	bflo_01267
OG0004223	LYTVA_16944	bflo_01727
OG0004225	LYTVA_21958	bflo_00301
OG0004226	LYTVA_11757, LYTVA_01757	bflo_19811
OG0004227	LYTVA_12126	bflo_25102
OG0004228	LYTVA_17820	bflo_01224
OG0004229	LYTVA_15870	bflo_07812
OG0004230	LYTVA_24896	bflo_14845
OG0004231	LYTVA_21112	bflo_05384
OG0004232	LYTVA_16476	bflo_10173
OG0004234	LYTVA_17567	bflo_24057
OG0004235	LYTVA_20276	bflo_23719
OG0004236	LYTVA_29541	bflo_07373
OG0004239	LYTVA_15516, LYTVA_12963	bflo_16055
OG0004240	LYTVA_26856	bflo_14064
OG0004243	LYTVA_09481	bflo_02341
OG0004244	LYTVA_01667	bflo_11658
OG0004245	LYTVA_24279, LYTVA_26637, LYTVA_24281	bflo_10377
OG0004246	LYTVA_29403, LYTVA_27509	bflo_23079
OG0004247	LYTVA_14365	bflo_19177, bflo_17721
OG0004248	LYTVA_23168	bflo_24542, bflo_24543
OG0004249	LYTVA_11290	bflo_14267
OG0004251	LYTVA_08695, LYTVA_17055	bflo_16457
OG0004253	LYTVA_27876	bflo_21064
OG0004254	LYTVA_15962	bflo_08133
OG0004255	LYTVA_12403	bflo_25003
OG0004257	LYTVA_15930	bflo_01868
OG0004258	LYTVA_05034	bflo_14122
OG0004259	LYTVA_21802	bflo_03895
OG0004260	LYTVA_22612	bflo_07593
OG0004262	LYTVA_18711	bflo_17291
