TCONS_00000006.p1	BRALA31224
TCONS_00028415.p1	BRALA13924
TCONS_00028415.p1	BRALA14095
TCONS_00028415.p1	BRALA18317
TCONS_00028415.p1	BRALA19834
TCONS_00028415.p1	BRALA19835
TCONS_00028415.p1	BRALA19838
TCONS_00028415.p1	BRALA24000
TCONS_00028415.p1	BRALA25014
TCONS_00028415.p1	BRALA25016
TCONS_00028415.p1	BRALA28135
TCONS_00028415.p1	BRALA28439
TCONS_00028415.p1	BRALA28747
TCONS_00028415.p1	BRALA29470
TCONS_00028415.p1	BRALA32077
TCONS_00028415.p1	BRALA32855
TCONS_00028417.p1	BRALA23176
TCONS_00028419.p1	BRALA22859
TCONS_00028429.p1	BRALA00987
TCONS_00028429.p1	BRALA00988
TCONS_00028429.p1	BRALA01044
TCONS_00028429.p1	BRALA01370
TCONS_00028429.p1	BRALA03076
TCONS_00028429.p1	BRALA03276
TCONS_00028429.p1	BRALA04314
TCONS_00028429.p1	BRALA04365
TCONS_00028429.p1	BRALA04450
TCONS_00028429.p1	BRALA04503
TCONS_00028429.p1	BRALA04745
TCONS_00028429.p1	BRALA05279
TCONS_00028429.p1	BRALA06926
TCONS_00028429.p1	BRALA08292
TCONS_00028429.p1	BRALA09492
TCONS_00028429.p1	BRALA10045
TCONS_00028429.p1	BRALA11869
TCONS_00028429.p1	BRALA12060
TCONS_00028429.p1	BRALA14062
TCONS_00028429.p1	BRALA14938
TCONS_00028429.p1	BRALA15785
TCONS_00028429.p1	BRALA16287
TCONS_00028429.p1	BRALA16962
TCONS_00028429.p1	BRALA17137
TCONS_00028429.p1	BRALA17140
TCONS_00028429.p1	BRALA17705
TCONS_00028429.p1	BRALA17898
TCONS_00028429.p1	BRALA19325
TCONS_00028429.p1	BRALA19326
TCONS_00028429.p1	BRALA19612
TCONS_00028429.p1	BRALA19762
TCONS_00028429.p1	BRALA21842
TCONS_00028429.p1	BRALA22183
TCONS_00028429.p1	BRALA22630
TCONS_00028429.p1	BRALA22856
TCONS_00028429.p1	BRALA26075
TCONS_00028429.p1	BRALA26077
TCONS_00028429.p1	BRALA26917
TCONS_00028429.p1	BRALA27655
TCONS_00028429.p1	BRALA27898
TCONS_00028429.p1	BRALA28177
TCONS_00028429.p1	BRALA28252
TCONS_00028429.p1	BRALA29497
TCONS_00028429.p1	BRALA30584
TCONS_00028429.p1	BRALA30796
TCONS_00028429.p1	BRALA34428
TCONS_00028429.p1	BRALA35370
TCONS_00028430.p1	BRALA17108
TCONS_00028439.p1	BRALA09514
TCONS_00028440.p1	BRALA18514
TCONS_00028444.p1	BRALA09774
TCONS_00028445.p1	BRALA01654
TCONS_00028450.p1	BRALA14160
TCONS_00028463.p1	BRALA00424
TCONS_00028463.p1	BRALA02976
TCONS_00028463.p1	BRALA05399
TCONS_00028463.p1	BRALA08009
TCONS_00028463.p1	BRALA08127
TCONS_00028463.p1	BRALA09167
TCONS_00028463.p1	BRALA11914
TCONS_00028463.p1	BRALA12259
TCONS_00028463.p1	BRALA13926
TCONS_00028463.p1	BRALA14861
TCONS_00028463.p1	BRALA18589
TCONS_00028463.p1	BRALA19327
TCONS_00028463.p1	BRALA19328
TCONS_00028463.p1	BRALA20843
TCONS_00028463.p1	BRALA20965
TCONS_00028463.p1	BRALA22247
TCONS_00028463.p1	BRALA23218
TCONS_00028463.p1	BRALA24725
TCONS_00028463.p1	BRALA27265
TCONS_00028463.p1	BRALA27618
TCONS_00028463.p1	BRALA28047
TCONS_00028463.p1	BRALA28467
TCONS_00028463.p1	BRALA28823
TCONS_00028463.p1	BRALA29876
TCONS_00028463.p1	BRALA30249
TCONS_00028463.p1	BRALA30421
TCONS_00028463.p1	BRALA30988
TCONS_00028463.p1	BRALA32034
TCONS_00028463.p1	BRALA33052
TCONS_00028463.p1	BRALA34020
TCONS_00028467.p1	BRALA26414
TCONS_00028473.p1	BRALA00574
TCONS_00028481.p1	BRALA15042
TCONS_00028488.p1	BRALA13511
TCONS_00028490.p1	BRALA13515
TCONS_00028491.p1	BRALA21728
TCONS_00028492.p1	BRALA15036
TCONS_00028493.p1	BRALA14570
TCONS_00028495.p1	BRALA17583
TCONS_00028495.p1	BRALA26786
TCONS_00028496.p1	BRALA31021
TCONS_00028498.p1	BRALA33240
TCONS_00028499.p1	BRALA34116
TCONS_00028499.p1	BRALA34240
TCONS_00028499.p1	BRALA34527
TCONS_00028502.p1	BRALA09540
TCONS_00028509.p1	BRALA13446
TCONS_00028513.p1	BRALA23202
TCONS_00028514.p1	BRALA13524
TCONS_00028516.p1	BRALA15065
TCONS_00028516.p1	BRALA16659
TCONS_00028516.p1	BRALA18213
TCONS_00028516.p1	BRALA25832
TCONS_00028520.p1	BRALA24566
TCONS_00028523.p1	BRALA14645
TCONS_00028527.p1	BRALA07089
TCONS_00028530.p1	BRALA07246
TCONS_00028530.p1	BRALA10317
TCONS_00028530.p1	BRALA10709
TCONS_00028535.p1	BRALA01886
TCONS_00028535.p1	BRALA01888
TCONS_00028535.p1	BRALA19950
TCONS_00028535.p1	BRALA19951
TCONS_00028538.p1	BRALA06272
TCONS_00028538.p1	BRALA19482
TCONS_00028538.p1	BRALA26839
TCONS_00028540.p1	BRALA02029
TCONS_00028542.p1	BRALA17579
TCONS_00028550.p1	BRALA06649
TCONS_00028550.p1	BRALA13026
TCONS_00028550.p1	BRALA13382
TCONS_00028550.p1	BRALA18131
TCONS_00028550.p1	BRALA30903
TCONS_00028551.p1	BRALA10621
TCONS_00028551.p1	BRALA15998
TCONS_00028552.p1	BRALA15041
TCONS_00028555.p1	BRALA14660
TCONS_00028561.p1	BRALA00372
TCONS_00028561.p1	BRALA01425
TCONS_00028561.p1	BRALA08183
TCONS_00028561.p1	BRALA10699
TCONS_00028561.p1	BRALA14643
TCONS_00028561.p1	BRALA17543
TCONS_00028561.p1	BRALA23702
TCONS_00028561.p1	BRALA23927
TCONS_00028561.p1	BRALA25643
TCONS_00028561.p1	BRALA26840
TCONS_00028562.p1	BRALA02112
TCONS_00028562.p1	BRALA09354
TCONS_00028562.p1	BRALA12342
TCONS_00028562.p1	BRALA16450
TCONS_00028562.p1	BRALA16744
TCONS_00028562.p1	BRALA23705
TCONS_00028562.p1	BRALA23706
TCONS_00028562.p1	BRALA25639
TCONS_00028562.p1	BRALA27103
TCONS_00028562.p1	BRALA27739
TCONS_00028562.p1	BRALA32414
TCONS_00028562.p1	BRALA32577
TCONS_00028562.p1	BRALA34654
TCONS_00028563.p1	BRALA00427
TCONS_00028563.p1	BRALA00428
TCONS_00028563.p1	BRALA08313
TCONS_00028563.p1	BRALA09794
TCONS_00028563.p1	BRALA12865
TCONS_00028563.p1	BRALA15367
TCONS_00028563.p1	BRALA16580
TCONS_00028563.p1	BRALA18196
TCONS_00028563.p1	BRALA18197
TCONS_00028563.p1	BRALA25642
TCONS_00028563.p1	BRALA25645
TCONS_00028563.p1	BRALA32096
TCONS_00028563.p1	BRALA32097
TCONS_00028563.p1	BRALA32578
TCONS_00028563.p1	BRALA33196
TCONS_00028610.p1	BRALA13490
TCONS_00028614.p1	BRALA13493
TCONS_00028614.p1	BRALA13494
TCONS_00028614.p1	BRALA13495
TCONS_00028614.p1	BRALA13496
TCONS_00028616.p1	BRALA13497
TCONS_00028618.p1	BRALA13025
TCONS_00028618.p1	BRALA19069
TCONS_00028619.p1	BRALA14129
TCONS_00028619.p1	BRALA21651
TCONS_00028623.p1	BRALA08355
TCONS_00028626.p1	BRALA13549
TCONS_00028627.p1	BRALA17566
TCONS_00028631.p1	BRALA01935
TCONS_00028632.p1	BRALA04624
TCONS_00028632.p1	BRALA05361
TCONS_00028632.p1	BRALA06509
TCONS_00028632.p1	BRALA06510
TCONS_00028632.p1	BRALA08712
TCONS_00028632.p1	BRALA11995
TCONS_00028632.p1	BRALA13938
TCONS_00028632.p1	BRALA20219
TCONS_00028632.p1	BRALA27716
TCONS_00028632.p1	BRALA31561
TCONS_00028632.p1	BRALA32274
TCONS_00028632.p1	BRALA32885
TCONS_00028632.p1	BRALA33500
TCONS_00028633.p1	BRALA07576
TCONS_00028633.p1	BRALA13712
TCONS_00028633.p1	BRALA35401
TCONS_00028636.p1	BRALA09459
TCONS_00028636.p1	BRALA16826
TCONS_00028638.p1	BRALA18220
TCONS_00028683.p1	BRALA00207
TCONS_00028683.p1	BRALA30854
TCONS_00028689.p1	BRALA06876
TCONS_00028689.p1	BRALA18024
TCONS_00028689.p1	BRALA18708
TCONS_00028689.p1	BRALA25226
TCONS_00028689.p1	BRALA27924
TCONS_00028691.p1	BRALA17465
TCONS_00028692.p1	BRALA08405
TCONS_00028693.p1	BRALA01165
TCONS_00028693.p1	BRALA06913
TCONS_00028693.p1	BRALA08348
TCONS_00028693.p1	BRALA11732
TCONS_00028693.p1	BRALA20710
TCONS_00028693.p1	BRALA23380
TCONS_00028693.p1	BRALA23382
TCONS_00028693.p1	BRALA27506
TCONS_00028693.p1	BRALA32767
TCONS_00028693.p1	BRALA33027
TCONS_00028704.p1	BRALA14625
TCONS_00028706.p1	BRALA01362
TCONS_00028706.p1	BRALA32238
TCONS_00028715.p1	BRALA14726
TCONS_00028715.p1	BRALA15567
TCONS_00028715.p1	BRALA20205
TCONS_00028716.p1	BRALA01666
TCONS_00028720.p1	BRALA01669
TCONS_00028723.p1	BRALA01686
TCONS_00028725.p1	BRALA18203
TCONS_00028728.p1	BRALA18524
TCONS_00028728.p1	BRALA29802
TCONS_00028735.p1	BRALA00096
TCONS_00028735.p1	BRALA00549
TCONS_00028735.p1	BRALA01830
TCONS_00028735.p1	BRALA09861
TCONS_00028735.p1	BRALA09956
TCONS_00028735.p1	BRALA09957
TCONS_00028735.p1	BRALA12318
TCONS_00028735.p1	BRALA12320
TCONS_00028735.p1	BRALA12322
TCONS_00028735.p1	BRALA12323
TCONS_00028735.p1	BRALA12324
TCONS_00028735.p1	BRALA12476
TCONS_00028735.p1	BRALA13820
TCONS_00028735.p1	BRALA16200
TCONS_00028735.p1	BRALA16868
TCONS_00028735.p1	BRALA16870
TCONS_00028735.p1	BRALA16871
TCONS_00028735.p1	BRALA17842
TCONS_00028735.p1	BRALA17844
TCONS_00028735.p1	BRALA25412
TCONS_00028735.p1	BRALA25419
TCONS_00028735.p1	BRALA25420
TCONS_00028735.p1	BRALA25421
TCONS_00028735.p1	BRALA27533
TCONS_00028735.p1	BRALA31460
TCONS_00028735.p1	BRALA31462
TCONS_00028735.p1	BRALA31464
TCONS_00028735.p1	BRALA31469
TCONS_00028735.p1	BRALA31472
TCONS_00028735.p1	BRALA33400
TCONS_00028740.p1	BRALA15592
TCONS_00028742.p1	BRALA15590
TCONS_00028743.p1	BRALA17905
TCONS_00028745.p1	BRALA34067
TCONS_00028745.p1	BRALA34694
TCONS_00028745.p1	BRALA35822
TCONS_00028748.p1	BRALA02218
TCONS_00028748.p1	BRALA20732
TCONS_00028753.p1	BRALA18183
TCONS_00028755.p1	BRALA14633
TCONS_00028756.p1	BRALA18224
TCONS_00028766.p1	BRALA06771
TCONS_00028766.p1	BRALA15028
TCONS_00028768.p1	BRALA08424
TCONS_00028769.p1	BRALA14652
TCONS_00028771.p1	BRALA10622
TCONS_00028771.p1	BRALA22332
TCONS_00028773.p1	BRALA06353
TCONS_00028773.p1	BRALA08526
TCONS_00028773.p1	BRALA08527
TCONS_00028773.p1	BRALA17295
TCONS_00028773.p1	BRALA18896
TCONS_00028775.p1	BRALA14613
TCONS_00028776.p1	BRALA13499
TCONS_00028785.p1	BRALA23177
TCONS_00028788.p1	BRALA09521
TCONS_00028792.p1	BRALA17112
TCONS_00028792.p1	BRALA17113
TCONS_00028799.p1	BRALA08491
TCONS_00028802.p1	BRALA22869
TCONS_00028803.p1	BRALA13476
TCONS_00028805.p1	BRALA14562
TCONS_00028805.p1	BRALA26549
TCONS_00028807.p1	BRALA01382
TCONS_00028807.p1	BRALA07481
TCONS_00028807.p1	BRALA07579
TCONS_00028807.p1	BRALA07581
TCONS_00028807.p1	BRALA07582
TCONS_00028807.p1	BRALA11213
TCONS_00028807.p1	BRALA11214
TCONS_00028807.p1	BRALA11781
TCONS_00028807.p1	BRALA23803
TCONS_00028807.p1	BRALA23972
TCONS_00028807.p1	BRALA24553
TCONS_00028807.p1	BRALA29877
TCONS_00028807.p1	BRALA30275
TCONS_00028808.p1	BRALA01719
TCONS_00028808.p1	BRALA02214
TCONS_00028808.p1	BRALA13617
TCONS_00028808.p1	BRALA18186
TCONS_00028808.p1	BRALA29750
TCONS_00028809.p1	BRALA00842
TCONS_00028809.p1	BRALA08219
TCONS_00028809.p1	BRALA11780
TCONS_00028809.p1	BRALA15704
TCONS_00028809.p1	BRALA20154
TCONS_00028809.p1	BRALA23126
TCONS_00028809.p1	BRALA23556
TCONS_00028809.p1	BRALA29727
TCONS_00028809.p1	BRALA31328
TCONS_00028812.p1	BRALA08220
TCONS_00028812.p1	BRALA11369
TCONS_00028812.p1	BRALA23488
TCONS_00028814.p1	BRALA08089
TCONS_00028814.p1	BRALA29169
TCONS_00028816.p1	BRALA19741
TCONS_00028816.p1	BRALA22226
TCONS_00028816.p1	BRALA23122
TCONS_00028817.p1	BRALA04873
TCONS_00028817.p1	BRALA07168
TCONS_00028817.p1	BRALA09980
TCONS_00028817.p1	BRALA10169
TCONS_00028817.p1	BRALA11910
TCONS_00028817.p1	BRALA14143
TCONS_00028817.p1	BRALA16469
TCONS_00028817.p1	BRALA21833
TCONS_00028817.p1	BRALA24396
TCONS_00028817.p1	BRALA24397
TCONS_00028817.p1	BRALA24743
TCONS_00028817.p1	BRALA26746
TCONS_00028817.p1	BRALA27134
TCONS_00028817.p1	BRALA28274
TCONS_00028817.p1	BRALA31045
TCONS_00028821.p1	BRALA15634
TCONS_00028822.p1	BRALA13444
TCONS_00028822.p1	BRALA15069
TCONS_00028822.p1	BRALA15629
TCONS_00028822.p1	BRALA15635
TCONS_00028822.p1	BRALA16867
TCONS_00028822.p1	BRALA18201
TCONS_00028822.p1	BRALA20740
TCONS_00028822.p1	BRALA20741
TCONS_00028822.p1	BRALA20742
TCONS_00028822.p1	BRALA20743
TCONS_00028822.p1	BRALA20745
TCONS_00028822.p1	BRALA20746
TCONS_00028822.p1	BRALA26654
TCONS_00028822.p1	BRALA26655
TCONS_00028822.p1	BRALA26656
TCONS_00028822.p1	BRALA28682
TCONS_00028822.p1	BRALA31392
TCONS_00028822.p1	BRALA31393
TCONS_00028822.p1	BRALA31394
TCONS_00028822.p1	BRALA32816
TCONS_00028822.p1	BRALA32819
TCONS_00028822.p1	BRALA32820
TCONS_00028822.p1	BRALA32895
TCONS_00028822.p1	BRALA33025
TCONS_00028822.p1	BRALA33330
TCONS_00028822.p1	BRALA33558
TCONS_00028822.p1	BRALA34975
TCONS_00028822.p1	BRALA35826
TCONS_00028823.p1	BRALA09506
TCONS_00028823.p1	BRALA09511
TCONS_00028825.p1	BRALA08376
TCONS_00028825.p1	BRALA08398
TCONS_00028826.p1	BRALA16558
TCONS_00028827.p1	BRALA16547
TCONS_00028830.p1	BRALA16597
TCONS_00028834.p1	BRALA15057
TCONS_00028837.p1	BRALA29850
TCONS_00028842.p1	BRALA14603
TCONS_00028843.p1	BRALA24195
TCONS_00028847.p1	BRALA03181
TCONS_00028849.p1	BRALA11748
TCONS_00028849.p1	BRALA11749
TCONS_00028849.p1	BRALA11750
TCONS_00028850.p1	BRALA08864
TCONS_00028850.p1	BRALA09598
TCONS_00028850.p1	BRALA27024
TCONS_00028853.p1	BRALA00025
TCONS_00028853.p1	BRALA07293
TCONS_00028853.p1	BRALA10299
TCONS_00028853.p1	BRALA13243
TCONS_00028853.p1	BRALA13942
TCONS_00028853.p1	BRALA23504
TCONS_00028853.p1	BRALA24889
TCONS_00028853.p1	BRALA27786
TCONS_00028853.p1	BRALA28341
TCONS_00028853.p1	BRALA32827
TCONS_00028853.p1	BRALA33021
TCONS_00028853.p1	BRALA33782
TCONS_00028859.p1	BRALA17572
TCONS_00028861.p1	BRALA16599
TCONS_00028862.p1	BRALA06383
TCONS_00028862.p1	BRALA06386
TCONS_00028862.p1	BRALA08028
TCONS_00028862.p1	BRALA13362
TCONS_00028862.p1	BRALA23714
TCONS_00028862.p1	BRALA26346
TCONS_00028862.p1	BRALA26965
TCONS_00028862.p1	BRALA27226
TCONS_00028862.p1	BRALA30401
TCONS_00028862.p1	BRALA30878
TCONS_00028862.p1	BRALA33608
TCONS_00028866.p1	BRALA26344
TCONS_00028866.p1	BRALA34913
TCONS_00028872.p1	BRALA03898
TCONS_00028875.p1	BRALA09477
TCONS_00028875.p1	BRALA09481
TCONS_00028883.p1	BRALA22992
TCONS_00028883.p1	BRALA26278
TCONS_00028883.p1	BRALA30025
TCONS_00028883.p1	BRALA32982
TCONS_00028883.p1	BRALA33043
TCONS_00028896.p1	BRALA01655
TCONS_00028896.p1	BRALA01656
TCONS_00028896.p1	BRALA01658
TCONS_00028896.p1	BRALA15084
TCONS_00028898.p1	BRALA16528
TCONS_00028899.p1	BRALA14057
TCONS_00028899.p1	BRALA15445
TCONS_00028906.p1	BRALA21642
TCONS_00028907.p1	BRALA16746
TCONS_00028913.p1	BRALA14604
TCONS_00028913.p1	BRALA15889
TCONS_00028914.p1	BRALA21593
TCONS_00028916.p1	BRALA23794
TCONS_00028917.p1	BRALA16602
TCONS_00028918.p1	BRALA21038
TCONS_00028923.p1	BRALA31166
TCONS_00028926.p1	BRALA21851
TCONS_00028944.p1	BRALA18506
TCONS_00028945.p1	BRALA21219
TCONS_00028948.p1	BRALA15647
TCONS_00028949.p1	BRALA09463
TCONS_00028951.p1	BRALA09465
TCONS_00028952.p1	BRALA01589
TCONS_00028953.p1	BRALA17591
TCONS_00028954.p1	BRALA17602
TCONS_00028955.p1	BRALA17598
TCONS_00028955.p1	BRALA17599
TCONS_00028957.p1	BRALA21746
TCONS_00028960.p1	BRALA21753
TCONS_00028964.p1	BRALA13460
TCONS_00028966.p1	BRALA08525
TCONS_00028967.p1	BRALA14763
TCONS_00028967.p1	BRALA15104
TCONS_00028968.p1	BRALA13553
TCONS_00028969.p1	BRALA18507
TCONS_00028970.p1	BRALA16546
TCONS_00028974.p3	BRALA06887
TCONS_00028974.p3	BRALA06953
TCONS_00028975.p1	BRALA20562
TCONS_00028987.p1	BRALA16543
TCONS_00028988.p1	BRALA13555
TCONS_00028988.p1	BRALA16534
TCONS_00028992.p1	BRALA04416
TCONS_00028992.p1	BRALA31641
TCONS_00028993.p1	BRALA34060
TCONS_00028993.p1	BRALA34520
TCONS_00028993.p1	BRALA34776
TCONS_00028994.p1	BRALA23211
TCONS_00028995.p1	BRALA28983
TCONS_00028996.p1	BRALA21723
TCONS_00028996.p1	BRALA21724
TCONS_00028996.p1	BRALA21725
TCONS_00028996.p1	BRALA33636
TCONS_00029000.p1	BRALA21646
TCONS_00029000.p1	BRALA34663
TCONS_00029005.p1	BRALA21721
TCONS_00029018.p1	BRALA15033
TCONS_00029023.p1	BRALA01391
TCONS_00029023.p1	BRALA01436
TCONS_00029023.p1	BRALA20905
TCONS_00029024.p1	BRALA01437
TCONS_00029026.p1	BRALA01397
TCONS_00029030.p1	BRALA16607
TCONS_00029033.p1	BRALA00959
TCONS_00029033.p1	BRALA01937
TCONS_00029033.p1	BRALA09546
TCONS_00029039.p1	BRALA23188
TCONS_00029040.p1	BRALA22858
TCONS_00029043.p1	BRALA01389
TCONS_00029044.p1	BRALA01934
TCONS_00029049.p1	BRALA00243
TCONS_00029049.p1	BRALA05057
TCONS_00029049.p1	BRALA08774
TCONS_00029049.p1	BRALA08850
TCONS_00029049.p1	BRALA16855
TCONS_00029049.p1	BRALA31128
TCONS_00029053.p1	BRALA10348
TCONS_00029053.p1	BRALA19836
TCONS_00029053.p1	BRALA27492
TCONS_00029054.p1	BRALA06168
TCONS_00029054.p1	BRALA08655
TCONS_00029054.p1	BRALA13217
TCONS_00029054.p1	BRALA14096
TCONS_00029054.p1	BRALA14226
TCONS_00029054.p1	BRALA19965
TCONS_00029054.p1	BRALA25015
TCONS_00029057.p1	BRALA21605
TCONS_00029058.p1	BRALA26844
TCONS_00029059.p1	BRALA08391
TCONS_00029061.p1	BRALA00277
TCONS_00029061.p1	BRALA10710
TCONS_00029061.p1	BRALA15645
TCONS_00029061.p1	BRALA22107
TCONS_00029062.p1	BRALA15030
TCONS_00029062.p1	BRALA18527
TCONS_00029062.p1	BRALA19937
TCONS_00029063.p1	BRALA23214
TCONS_00029066.p1	BRALA12422
TCONS_00029068.p1	BRALA01412
TCONS_00029071.p1	BRALA02970
TCONS_00029074.p1	BRALA16620
TCONS_00029075.p1	BRALA09613
TCONS_00029075.p1	BRALA09948
TCONS_00029075.p1	BRALA13597
TCONS_00029075.p1	BRALA17975
TCONS_00029075.p1	BRALA20190
TCONS_00029075.p1	BRALA20827
TCONS_00029075.p1	BRALA28490
TCONS_00029075.p1	BRALA30321
TCONS_00029076.p1	BRALA18182
TCONS_00029079.p1	BRALA15087
TCONS_00029082.p1	BRALA08461
TCONS_00029084.p1	BRALA21142
TCONS_00029084.p1	BRALA35266
TCONS_00029086.p1	BRALA21141
TCONS_00029086.p1	BRALA30349
TCONS_00029091.p1	BRALA17574
TCONS_00029095.p1	BRALA23795
TCONS_00029096.p1	BRALA10435
TCONS_00029096.p1	BRALA17575
TCONS_00029096.p1	BRALA24485
TCONS_00029106.p1	BRALA04199
TCONS_00029106.p1	BRALA04253
TCONS_00029106.p1	BRALA05464
TCONS_00029106.p1	BRALA05466
TCONS_00029106.p1	BRALA07306
TCONS_00029106.p1	BRALA20727
TCONS_00029109.p1	BRALA13500
TCONS_00029109.p1	BRALA18417
TCONS_00029110.p1	BRALA11255
TCONS_00029110.p1	BRALA13501
TCONS_00029111.p1	BRALA13502
TCONS_00029111.p1	BRALA13503
TCONS_00029111.p1	BRALA13504
TCONS_00029113.p1	BRALA13507
TCONS_00029115.p1	BRALA13508
TCONS_00029116.p1	BRALA13471
TCONS_00029119.p1	BRALA18512
TCONS_00029120.p1	BRALA00267
TCONS_00029121.p1	BRALA17109
TCONS_00029123.p1	BRALA22866
TCONS_00029124.p1	BRALA13539
TCONS_00029130.p1	BRALA13541
TCONS_00029137.p1	BRALA01698
TCONS_00029137.p1	BRALA06629
TCONS_00029137.p1	BRALA28618
TCONS_00029143.p1	BRALA09541
TCONS_00029146.p1	BRALA18521
TCONS_00029149.p1	BRALA18519
TCONS_00029152.p1	BRALA13488
TCONS_00029153.p1	BRALA09605
TCONS_00029154.p1	BRALA33659
TCONS_00029158.p1	BRALA15046
TCONS_00029158.p1	BRALA15047
TCONS_00029158.p1	BRALA15048
TCONS_00029159.p1	BRALA13545
TCONS_00029160.p1	BRALA13547
TCONS_00029161.p1	BRALA01606
TCONS_00029164.p1	BRALA13457
TCONS_00029165.p1	BRALA18214
TCONS_00029166.p1	BRALA13526
TCONS_00029180.p1	BRALA16553
TCONS_00029182.p1	BRALA17403
TCONS_00029182.p1	BRALA26147
TCONS_00029183.p1	BRALA18528
TCONS_00029185.p1	BRALA08360
TCONS_00029185.p1	BRALA08370
TCONS_00029187.p1	BRALA02990
TCONS_00029187.p1	BRALA03034
TCONS_00029187.p1	BRALA05896
TCONS_00029187.p1	BRALA08426
TCONS_00029187.p1	BRALA09389
TCONS_00029187.p1	BRALA11320
TCONS_00029187.p1	BRALA15652
TCONS_00029187.p1	BRALA17485
TCONS_00029187.p1	BRALA23299
TCONS_00029187.p1	BRALA25765
TCONS_00029189.p1	BRALA09868
TCONS_00029189.p1	BRALA33289
TCONS_00029191.p1	BRALA05863
TCONS_00029191.p1	BRALA25764
TCONS_00029198.p1	BRALA23203
TCONS_00029205.p1	BRALA10637
TCONS_00029205.p1	BRALA15418
TCONS_00029205.p1	BRALA21726
TCONS_00029205.p1	BRALA23186
TCONS_00029205.p1	BRALA26972
TCONS_00029205.p1	BRALA26973
TCONS_00029205.p1	BRALA26974
TCONS_00029206.p1	BRALA01649
TCONS_00029211.p1	BRALA09523
TCONS_00029215.p1	BRALA15027
TCONS_00029221.p1	BRALA18522
TCONS_00029236.p1	BRALA15099
TCONS_00029239.p1	BRALA15103
TCONS_00029247.p1	BRALA18500
TCONS_00029249.p1	BRALA31019
TCONS_00029250.p1	BRALA34824
TCONS_00029256.p1	BRALA34121
TCONS_00029264.p1	BRALA07167
TCONS_00029269.p1	BRALA15062
TCONS_00029269.p1	BRALA19751
TCONS_00029269.p1	BRALA26834
TCONS_00029270.p1	BRALA16804
TCONS_00029271.p1	BRALA13434
TCONS_00029276.p1	BRALA16805
TCONS_00029278.p1	BRALA14378
TCONS_00029279.p1	BRALA23200
TCONS_00029280.p1	BRALA16803
TCONS_00029281.p1	BRALA32878
TCONS_00029281.p1	BRALA35150
TCONS_00029282.p1	BRALA21307
TCONS_00029284.p1	BRALA09126
TCONS_00029284.p1	BRALA30344
TCONS_00029286.p1	BRALA14664
TCONS_00029289.p1	BRALA00874
TCONS_00029289.p1	BRALA00875
TCONS_00029292.p1	BRALA18497
TCONS_00029293.p1	BRALA18490
TCONS_00029297.p1	BRALA33340
TCONS_00029298.p1	BRALA31782
TCONS_00029301.p1	BRALA08494
TCONS_00029302.p1	BRALA09453
TCONS_00029303.p1	BRALA31077
TCONS_00029303.p1	BRALA31118
TCONS_00029304.p1	BRALA10864
TCONS_00029304.p1	BRALA23092
TCONS_00029308.p1	BRALA14203
TCONS_00029311.p1	BRALA24982
TCONS_00029311.p1	BRALA30491
TCONS_00029313.p1	BRALA26100
TCONS_00029314.p1	BRALA09486
TCONS_00029314.p1	BRALA26101
TCONS_00029316.p1	BRALA09490
TCONS_00029316.p1	BRALA26104
TCONS_00029324.p1	BRALA00042
TCONS_00029324.p1	BRALA00043
TCONS_00029324.p1	BRALA13486
TCONS_00029324.p1	BRALA16593
TCONS_00029325.p1	BRALA09517
TCONS_00029332.p1	BRALA03747
TCONS_00029332.p1	BRALA15454
TCONS_00029340.p1	BRALA03397
TCONS_00029340.p1	BRALA31267
TCONS_00029343.p1	BRALA01576
TCONS_00029343.p1	BRALA01579
TCONS_00029343.p1	BRALA04446
TCONS_00029343.p1	BRALA20861
TCONS_00029344.p1	BRALA21741
TCONS_00029346.p1	BRALA13535
TCONS_00029349.p1	BRALA16535
TCONS_00029355.p1	BRALA35740
TCONS_00029363.p1	BRALA01641
TCONS_00029363.p1	BRALA04153
TCONS_00029363.p1	BRALA15063
TCONS_00029363.p1	BRALA15064
TCONS_00029363.p1	BRALA15071
TCONS_00029363.p1	BRALA15073
TCONS_00029363.p1	BRALA32738
TCONS_00029367.p1	BRALA09601
TCONS_00029368.p1	BRALA17125
TCONS_00029369.p1	BRALA21759
TCONS_00029370.p1	BRALA05682
TCONS_00029370.p1	BRALA28293
TCONS_00029370.p1	BRALA33271
TCONS_00029375.p1	BRALA31263
TCONS_00029380.p1	BRALA05160
TCONS_00029381.p1	BRALA18279
TCONS_00029393.p1	BRALA03488
TCONS_00029393.p1	BRALA07777
TCONS_00029396.p1	BRALA01036
TCONS_00029403.p1	BRALA01780
TCONS_00029403.p1	BRALA03474
TCONS_00029403.p1	BRALA19340
TCONS_00029403.p1	BRALA20348
TCONS_00029403.p1	BRALA23443
TCONS_00029403.p1	BRALA26327
TCONS_00029403.p1	BRALA26667
TCONS_00029403.p1	BRALA34774
TCONS_00029405.p1	BRALA13451
TCONS_00029405.p1	BRALA21616
TCONS_00029410.p1	BRALA17586
TCONS_00029412.p1	BRALA16588
TCONS_00029413.p1	BRALA14797
TCONS_00029418.p1	BRALA01932
TCONS_00029418.p1	BRALA09112
TCONS_00029421.p1	BRALA15560
TCONS_00029421.p1	BRALA35499
TCONS_00029424.p1	BRALA01394
TCONS_00029425.p1	BRALA30350
TCONS_00029425.p1	BRALA33877
