HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N4.HOG0013933	OG0008745	n0																		OFUSG18625.1.p1, OFUSG18583.1.p1, OFUSG18622.1.p1, OFUSG10703.1.p1, OFUSG22768.1.p1, OFUSG18579.1.p1, OFUSG18582.1.p1, OFUSG10704.1.p1, OFUSG18621.1.p1, OFUSG24452.1.p1, OFUSG24448.1.p1, OFUSG10075.1.p1, OFUSG10075.2.p1, OFUSG10060.1.p1, OFUSG09552.1.p1, OFUSG14420.1.p1, OFUSG14417.1.p1, OFUSG14360.1.p1, OFUSG14424.1.p1, OFUSG14419.1.p1, OFUSG14415.1.p1, OFUSG14416.1.p1						
N4.HOG0013934	OG0008746	n0																		OFUSG10146.4.p1, OFUSG10146.3.p1, OFUSG10146.2.p1, OFUSG10146.1.p1, OFUSG10147.1.p1, OFUSG10149.1.p1, OFUSG10148.1.p1, OFUSG18503.1.p1, OFUSG18502.1.p1, OFUSG18289.1.p1, OFUSG17911.1.p1, OFUSG17910.2.p1, OFUSG17910.1.p1, OFUSG17909.1.p1, OFUSG10153.1.p1, OFUSG10152.1.p1, OFUSG10154.1.p1, OFUSG10512.1.p1, OFUSG10513.2.p1, OFUSG10513.1.p1, OFUSG10514.2.p1, OFUSG10514.1.p1						
N4.HOG0013935	OG0008750	n0																					SCHMD23889, SCHMD25365, SCHMD04153, SCHMD11601, SCHMD12184, SCHMD25118, SCHMD12768, SCHMD08619, SCHMD08186, SCHMD13961, SCHMD28516, SCHMD08135, SCHMD21820, SCHMD07420, SCHMD20482, SCHMD11275, SCHMD01101, SCHMD13581, SCHMD04589, SCHMD10314, SCHMD11974, SCHMD15121			
N4.HOG0013936	OG0008751	n0																					SCHMD18647, SCHMD18716, SCHMD13270, SCHMD05066, SCHMD10380, SCHMD16111, SCHMD03112, SCHMD09716, SCHMD21851, SCHMD21012, SCHMD07260, SCHMD10601, SCHMD12894, SCHMD20718, SCHMD27531, SCHMD20870, SCHMD24455, SCHMD09413, SCHMD08315, SCHMD02120, SCHMD03903, SCHMD17639			
N4.HOG0013937	OG0008753	n0											DROME16105										SCHMD08078			
N4.HOG0013938	OG0008757	n0																		OFUSG10910.1.p1						
N4.HOG0013939	OG0008758	n0																		OFUSG17027.1.p1, OFUSG17027.2.p1						
N4.HOG0013940	OG0008760	n0								CAEEL09413			DROME15736							OFUSG13091.1.p1			SCHMD15549			
N4.HOG0013941	OG0008762	n2											DROME07427							OFUSG19673.1.p1			SCHMD10840			
N4.HOG0013942	OG0008764	n0																		OFUSG11134.1.p1						
N4.HOG0013943	OG0008765	n0																		OFUSG26039.1.p1						
N4.HOG0013944	OG0008766	n0																		OFUSG08452.1.p1						
N4.HOG0013945	OG0008767	n0																		OFUSG26781.1.p1						
N4.HOG0013946	OG0008768	n1																		OFUSG08351.1.p1						
N4.HOG0013947	OG0008768	n15																		OFUSG21326.1.p1						
N4.HOG0013948	OG0008770	n0																		OFUSG17786.1.p1, OFUSG02832.1.p1			SCHMD21468			
N4.HOG0013949	OG0008772	n0																		OFUSG25268.1.p1, OFUSG25268.2.p1			SCHMD13781			
N4.HOG0013950	OG0008773	n0																		OFUSG21915.1.p1			SCHMD10246			
N4.HOG0013951	OG0008774	n0																		OFUSG00279.1.p1, OFUSG00279.3.p1, OFUSG00279.2.p1						
N4.HOG0013952	OG0008775	n0																		OFUSG25581.1.p1						
N4.HOG0013953	OG0008778	n0																					SCHMD08083			
N4.HOG0013954	OG0008779	n0																		OFUSG21215.1.p1						
N4.HOG0013955	OG0008780	n0																		OFUSG07395.1.p1						
N4.HOG0013956	OG0008781	n0																		OFUSG06148.1.p1			SCHMD02983			
N4.HOG0013957	OG0008782	n0											DROME21639							OFUSG16968.1.p1						
N4.HOG0013958	OG0008784	n0																		OFUSG26545.1.p1						
N4.HOG0013959	OG0008785	n0								CAEEL06702										OFUSG07324.1.p1						
N4.HOG0013960	OG0008786	n0																		OFUSG06593.1.p1						
N4.HOG0013961	OG0008788	n0								CAEEL07924										OFUSG04735.1.p1						
N4.HOG0013962	OG0008789	n0																		OFUSG07815.2.p1, OFUSG07815.1.p1			SCHMD02275			
N4.HOG0013963	OG0008790	n0											DROME10403							OFUSG11354.1.p1						
N4.HOG0013964	OG0008792	n0								CAEEL01181			DROME16975, DROME16976, DROME16974							OFUSG04204.1.p1						
N4.HOG0013965	OG0008793	n0								CAEEL10821										OFUSG25376.1.p1			SCHMD12912			
N4.HOG0013966	OG0008794	n0								CAEEL07396			DROME08595, DROME09157							OFUSG02206.1.p1			SCHMD07174			
N4.HOG0013967	OG0008796	n0																		OFUSG11677.1.p1						
N4.HOG0013968	OG0008797	n0																		OFUSG15750.1.p1			SCHMD22432			
N4.HOG0013969	OG0008798	n0																		OFUSG02414.1.p1						
N4.HOG0013970	OG0008799	n0								CAEEL16398			DROME16243													
N4.HOG0013971	OG0008800	n0																		OFUSG09611.1.p1						
N4.HOG0013972	OG0008801	n0																		OFUSG00771.1.p1						
N4.HOG0013973	OG0008802	n0																		OFUSG10389.1.p1						
N4.HOG0013974	OG0008804	n0																		OFUSG12259.1.p1						
N4.HOG0013975	OG0008806	n0																		OFUSG16676.1.p1			SCHMD16582, SCHMD26199			
N4.HOG0013976	OG0008808	n7																					SCHMD25440			
N4.HOG0013977	OG0008808	n14																					SCHMD11742			
N4.HOG0013978	OG0008808	n16																					SCHMD06923			
N4.HOG0013979	OG0008809	n0																		OFUSG17046.2.p1, OFUSG17046.1.p1						
N4.HOG0013980	OG0008810	n0																		OFUSG00409.1.p1			SCHMD09581			
N4.HOG0013981	OG0008811	n0																		OFUSG05266.1.p1			SCHMD19518			
N4.HOG0013982	OG0008812	n0																		OFUSG11289.1.p1						
N4.HOG0013983	OG0008813	n0																		OFUSG00621.1.p1						
N4.HOG0013984	OG0008814	n0																		OFUSG10217.1.p1						
N4.HOG0013985	OG0008815	n1																		OFUSG18046.1.p1						
N4.HOG0013986	OG0008815	n5																		OFUSG09876.1.p1, OFUSG16582.1.p1						
N4.HOG0013987	OG0008816	n0								CAEEL02754			DROME10643													
N4.HOG0013988	OG0008818	n0																		OFUSG09313.1.p1						
N4.HOG0013989	OG0008820	n0																		OFUSG07559.1.p1						
N4.HOG0013990	OG0008821	n0																		OFUSG00724.1.p1						
N4.HOG0013991	OG0008822	n0																		OFUSG10829.1.p1			SCHMD12902			
N4.HOG0013992	OG0008823	n0																		OFUSG15629.1.p1, OFUSG15314.1.p1						
N4.HOG0013993	OG0008824	n0								CAEEL08796			DROME09947							OFUSG07974.1.p1, OFUSG07974.2.p1			SCHMD07471			
N4.HOG0013994	OG0008825	n0																		OFUSG24105.1.p1						
N4.HOG0013995	OG0008826	n0								CAEEL01857			DROME12581													
N4.HOG0013996	OG0008827	n0																		OFUSG17006.1.p1						
N4.HOG0013997	OG0008828	n0								CAEEL05455			DROME00117							OFUSG16795.1.p1			SCHMD05593			
N4.HOG0013998	OG0008829	n0											DROME09279							OFUSG22255.1.p1						
N4.HOG0013999	OG0008830	n0											DROME20088							OFUSG21234.1.p1						
N4.HOG0014000	OG0008831	n0																		OFUSG06801.1.p1			SCHMD06242			
N4.HOG0014001	OG0008832	n2																		OFUSG26334.1.p1						
N4.HOG0014002	OG0008832	n15																					SCHMD13665			
N4.HOG0014003	OG0008833	n0																		OFUSG12261.1.p1			SCHMD05260			
N4.HOG0014004	OG0008834	n0																		OFUSG17174.2.p1, OFUSG17174.1.p1			SCHMD00573			
N4.HOG0014005	OG0008835	n0																		OFUSG24616.1.p1			SCHMD07136			
N4.HOG0014006	OG0008836	n0								CAEEL08808										OFUSG15142.1.p1			SCHMD17978			
N4.HOG0014007	OG0008837	n0								CAEEL04362			DROME16336							OFUSG24114.1.p1			SCHMD09041			
N4.HOG0014008	OG0008838	n0																		OFUSG04580.1.p1, OFUSG04580.2.p1, OFUSG04580.3.p1						
N4.HOG0014009	OG0008839	n0																		OFUSG03501.1.p1, OFUSG05843.1.p1, OFUSG07216.1.p1, OFUSG05786.4.p1, OFUSG05786.3.p1, OFUSG05786.1.p1, OFUSG05786.2.p1, OFUSG05761.1.p1, OFUSG11641.1.p1, OFUSG21800.1.p1, OFUSG09191.1.p1, OFUSG22341.1.p1, OFUSG07393.1.p1, OFUSG08711.1.p1, OFUSG16460.1.p1, OFUSG09619.1.p1, OFUSG03797.1.p1, OFUSG20706.1.p1, OFUSG26790.1.p1, OFUSG26790.2.p1						
N4.HOG0014010	OG0008840	n0											DROME04981							OFUSG18308.1.p1						
N4.HOG0014011	OG0008841	n0																		OFUSG10001.1.p1						
N4.HOG0014012	OG0008842	n0																		OFUSG11669.1.p1						
N4.HOG0014013	OG0008843	n0											DROME01424, DROME01426, DROME01423, DROME01431, DROME01425, DROME01429, DROME01430, DROME01428, DROME01427							OFUSG06805.1.p1						
N4.HOG0014014	OG0008844	n0																		OFUSG20889.1.p1						
N4.HOG0014015	OG0008845	n0											DROME08807							OFUSG00890.1.p1						
N4.HOG0014016	OG0008846	n0																		OFUSG02745.1.p1, OFUSG02745.2.p1						
N4.HOG0014017	OG0008847	n0											DROME11187							OFUSG11646.1.p1			SCHMD08180, SCHMD08182			
N4.HOG0014018	OG0008848	n0																		OFUSG25100.1.p1			SCHMD15793, SCHMD13018			
N4.HOG0014019	OG0008850	n0											DROME16833, DROME16834							OFUSG06725.1.p1						
N4.HOG0014020	OG0008851	n0																		OFUSG07244.1.p1			SCHMD03782			
N4.HOG0014021	OG0008853	n0																		OFUSG13312.1.p1						
N4.HOG0014022	OG0008855	n0																		OFUSG05980.2.p1, OFUSG05980.1.p1						
N4.HOG0014023	OG0008856	n0																		OFUSG23400.1.p1						
N4.HOG0014024	OG0008857	n0																		OFUSG21153.1.p1						
N4.HOG0014025	OG0008858	n1								CAEEL01289, CAEEL00236													SCHMD07838			
N4.HOG0014026	OG0008858	n5																		OFUSG23821.1.p1			SCHMD10028			
N4.HOG0014027	OG0008859	n0								CAEEL07569			DROME11945							OFUSG06523.1.p1						
N4.HOG0014028	OG0008860	n0																		OFUSG20680.1.p1, OFUSG20680.2.p1						
N4.HOG0014029	OG0008861	n0																		OFUSG20546.1.p1						
N4.HOG0014030	OG0008862	n0																		OFUSG26448.1.p1						
N4.HOG0014031	OG0008864	n0								CAEEL10645										OFUSG18768.1.p1						
N4.HOG0014032	OG0008865	n0																		OFUSG20193.1.p1						
N4.HOG0014033	OG0008866	n0																		OFUSG24700.1.p1, OFUSG14164.1.p1						
N4.HOG0014034	OG0008867	n0																		OFUSG24289.1.p1						
N4.HOG0014035	OG0008868	n0																		OFUSG10236.1.p1			SCHMD02558			
N4.HOG0014036	OG0008870	n0								CAEEL08973			DROME02619													
N4.HOG0014037	OG0008871	n0																		OFUSG11628.1.p1						
N4.HOG0014038	OG0008872	n0																		OFUSG13246.1.p1, OFUSG13246.2.p1			SCHMD07607			
N4.HOG0014039	OG0008873	n2																		OFUSG11918.1.p1						
N4.HOG0014040	OG0008875	n0																		OFUSG19683.1.p1						
N4.HOG0014041	OG0008876	n0																		OFUSG11003.1.p1						
N4.HOG0014042	OG0008877	n0								CAEEL12677			DROME16950							OFUSG18234.1.p1						
N4.HOG0014043	OG0008878	n0																		OFUSG19410.1.p1						
N4.HOG0014044	OG0008879	n0								CAEEL06910			DROME01892, DROME01893							OFUSG22573.1.p1						
N4.HOG0014045	OG0008880	n0																		OFUSG00128.2.p1, OFUSG00128.1.p1						
N4.HOG0014046	OG0008881	n5											DROME18289													
N4.HOG0014047	OG0008881	n17																		OFUSG25736.1.p1						
N4.HOG0014048	OG0008882	n0																		OFUSG16765.1.p1						
N4.HOG0014049	OG0008883	n0																		OFUSG15209.1.p1						
N4.HOG0014050	OG0008884	n2																					SCHMD18224			
N4.HOG0014051	OG0008884	n13																					SCHMD28156, SCHMD28998, SCHMD26862, SCHMD23378, SCHMD24224			
N4.HOG0014052	OG0008885	n0											DROME18530							OFUSG17128.1.p1						
N4.HOG0014053	OG0008886	n19																		OFUSG26070.1.p1						
N4.HOG0014054	OG0008887	n0								CAEEL04377										OFUSG15081.1.p1						
N4.HOG0014055	OG0008888	n0																		OFUSG12544.1.p1						
N4.HOG0014056	OG0008889	n0																		OFUSG21162.1.p1, OFUSG21162.2.p1						
N4.HOG0014057	OG0008891	n0											DROME12640													
N4.HOG0014058	OG0008892	n0																		OFUSG05577.1.p1			SCHMD28644, SCHMD20329			
N4.HOG0014059	OG0008893	n0																		OFUSG23693.1.p1, OFUSG23693.2.p1						
N4.HOG0014060	OG0008894	n0								CAEEL00700										OFUSG17843.1.p1						
N4.HOG0014061	OG0008896	n0																		OFUSG04858.1.p1			SCHMD19136			
N4.HOG0014062	OG0008897	n0																		OFUSG24231.1.p1						
N4.HOG0014063	OG0008898	n0								CAEEL08563										OFUSG04450.1.p1						
N4.HOG0014064	OG0008900	n0								CAEEL08282			DROME13719							OFUSG25058.1.p1			SCHMD04043			
N4.HOG0014065	OG0008903	n0								CAEEL10152			DROME00534							OFUSG06420.1.p1			SCHMD15652, SCHMD15797			
N4.HOG0014066	OG0008904	n0																		OFUSG21660.1.p1, OFUSG20282.1.p1, OFUSG07433.1.p1						
N4.HOG0014067	OG0008906	n5																		OFUSG13794.1.p1, OFUSG07360.1.p1, OFUSG18019.1.p1, OFUSG17407.1.p1, OFUSG13793.1.p1, OFUSG07358.1.p1, OFUSG22055.1.p1, OFUSG22053.1.p1, OFUSG02272.1.p1, OFUSG07362.1.p1, OFUSG13796.1.p1, OFUSG19835.1.p1, OFUSG13795.1.p1, OFUSG07361.1.p1						
N4.HOG0014068	OG0008907	n0								CAEEL08431										OFUSG10907.1.p1			SCHMD23807, SCHMD20952			
N4.HOG0014069	OG0008908	n0																		OFUSG09015.1.p1						
N4.HOG0014070	OG0008909	n0																		OFUSG19895.1.p1						
N4.HOG0014071	OG0008910	n0											DROME13999							OFUSG21881.1.p1						
N4.HOG0014072	OG0008911	n0								CAEEL05712			DROME13742													
N4.HOG0014073	OG0008912	n0																		OFUSG01846.1.p1						
N4.HOG0014074	OG0008913	n0								CAEEL08017			DROME00509, DROME00510										SCHMD01125			
N4.HOG0014075	OG0008914	n0											DROME12250							OFUSG02936.1.p1						
N4.HOG0014076	OG0008915	n0											DROME17080							OFUSG19165.1.p1						
N4.HOG0014077	OG0008916	n0								CAEEL07184			DROME11514							OFUSG00469.1.p1						
N4.HOG0014078	OG0008917	n0											DROME18742							OFUSG22164.1.p1						
N4.HOG0014079	OG0008918	n0																		OFUSG09208.1.p1						
N4.HOG0014080	OG0008919	n0																		OFUSG08407.1.p1						
N4.HOG0014081	OG0008921	n0																		OFUSG11073.1.p1						
N4.HOG0014082	OG0008922	n10											DROME15229							OFUSG07396.1.p1						
N4.HOG0014083	OG0008922	n16								CAEEL08382																
N4.HOG0014084	OG0008923	n0																		OFUSG05659.1.p1						
N4.HOG0014085	OG0008924	n0											DROME15634							OFUSG05789.1.p1			SCHMD00162			
N4.HOG0014086	OG0008925	n0																		OFUSG06414.1.p1			SCHMD20296, SCHMD12526, SCHMD22080, SCHMD20991			
N4.HOG0014087	OG0008927	n0																		OFUSG23495.1.p1						
N4.HOG0014088	OG0008928	n0											DROME02311, DROME02308							OFUSG13366.1.p1						
N4.HOG0014089	OG0008929	n0											DROME08852							OFUSG12282.1.p1						
N4.HOG0014090	OG0008931	n10											DROME11180							OFUSG13228.1.p1						
N4.HOG0014091	OG0008932	n0																		OFUSG10720.1.p1, OFUSG00972.1.p1, OFUSG20500.1.p1						
N4.HOG0014092	OG0008933	n9											DROME18427													
N4.HOG0014093	OG0008933	n16																					SCHMD29780			
N4.HOG0014094	OG0008934	n0																		OFUSG21933.1.p1, OFUSG21933.2.p1						
N4.HOG0014095	OG0008935	n16																		OFUSG02628.1.p1						
N4.HOG0014096	OG0008936	n0																					SCHMD22583			
N4.HOG0014097	OG0008937	n0																		OFUSG00203.1.p1						
N4.HOG0014098	OG0008938	n0								CAEEL01611			DROME08097										SCHMD01642			
N4.HOG0014099	OG0008940	n0																		OFUSG15579.1.p1						
N4.HOG0014100	OG0008941	n0																		OFUSG26693.1.p1						
N4.HOG0014101	OG0008942	n0																		OFUSG16921.1.p1						
N4.HOG0014102	OG0008943	n2																					SCHMD00374			
N4.HOG0014103	OG0008943	n8											DROME18417													
N4.HOG0014104	OG0008943	n16																					SCHMD28863			
N4.HOG0014105	OG0008946	n0											DROME03547							OFUSG03165.1.p1						
N4.HOG0014106	OG0008951	n0																		OFUSG08732.1.p1						
N4.HOG0014107	OG0008953	n0								CAEEL11173, CAEEL10434			DROME07710, DROME03933													
N4.HOG0014108	OG0008955	n0																		OFUSG18874.1.p1						
N4.HOG0014109	OG0008957	n0																		OFUSG08700.1.p1						
N4.HOG0014110	OG0008959	n0								CAEEL10488			DROME08488							OFUSG17686.1.p1						
N4.HOG0014111	OG0008962	n0								CAEEL11608			DROME06752, DROME17394, DROME10394													
N4.HOG0014112	OG0008969	n0								CAEEL05802			DROME11989							OFUSG20861.1.p1						
N4.HOG0014113	OG0008977	n2																		OFUSG03345.1.p1						
N4.HOG0014114	OG0008977	n16																		OFUSG11112.1.p1, OFUSG15581.1.p1, OFUSG00905.1.p1						
N4.HOG0014115	OG0008981	n0																		OFUSG17949.1.p1						
N4.HOG0014116	OG0008982	n0																		OFUSG26672.1.p1						
N4.HOG0014117	OG0008984	n0																		OFUSG18189.1.p1, OFUSG26485.1.p1, OFUSG26496.1.p1			SCHMD10198			
N4.HOG0014118	OG0008987	n0																		OFUSG11330.1.p1						
N4.HOG0014119	OG0008989	n0																		OFUSG06443.1.p1			SCHMD00674			
N4.HOG0014120	OG0008990	n6								CAEEL16731			DROME09658										SCHMD05053			
N4.HOG0014121	OG0008992	n0																		OFUSG24287.1.p1						
N4.HOG0014122	OG0008998	n1																		OFUSG07529.1.p1						
N4.HOG0014123	OG0008998	n2																		OFUSG22755.1.p1, OFUSG04695.1.p1, OFUSG08645.1.p1, OFUSG25979.1.p1						
N4.HOG0014124	OG0008999	n0																		OFUSG05474.1.p1, OFUSG05473.1.p1, OFUSG05471.1.p1						
N4.HOG0014125	OG0009001	n0																		OFUSG21860.1.p1						
N4.HOG0014126	OG0009005	n0																					SCHMD16252, SCHMD15309, SCHMD14407, SCHMD02440, SCHMD19434, SCHMD02353, SCHMD09058, SCHMD11609, SCHMD19467, SCHMD18799, SCHMD03074, SCHMD07485, SCHMD14983, SCHMD18115, SCHMD13144, SCHMD09198, SCHMD14796, SCHMD02885, SCHMD28263, SCHMD28415			
N4.HOG0014127	OG0009006	n0								CAEEL00969													SCHMD21091, SCHMD03861, SCHMD22329, SCHMD18602, SCHMD12810, SCHMD08279, SCHMD04242, SCHMD20585, SCHMD18033, SCHMD12809, SCHMD16269, SCHMD09450, SCHMD00592, SCHMD19881, SCHMD09159, SCHMD03379, SCHMD07300, SCHMD09448, SCHMD05350, SCHMD04662			
N4.HOG0014128	OG0009007	n0								CAEEL02302, CAEEL02307, CAEEL02304, CAEEL09545, CAEEL12999, CAEEL13588, CAEEL13590, CAEEL13589, CAEEL13574, CAEEL13558, CAEEL13548, CAEEL02654, CAEEL13531, CAEEL02300, CAEEL02298, CAEEL13002, CAEEL13552, CAEEL13577, CAEEL13570, CAEEL13545, CAEEL13569																
N4.HOG0014129	OG0009008	n0								CAEEL03644, CAEEL03808, CAEEL03817, CAEEL03639, CAEEL03815, CAEEL03811, CAEEL03818, CAEEL03819, CAEEL03816, CAEEL03821, CAEEL03519, CAEEL03518, CAEEL03521, CAEEL03522, CAEEL03520, CAEEL03375, CAEEL03823, CAEEL03612, CAEEL03553, CAEEL03554, CAEEL03555																
N4.HOG0014130	OG0009009	n0								CAEEL16092, CAEEL14556, CAEEL16093, CAEEL17176, CAEEL16796, CAEEL15062, CAEEL12799, CAEEL15792, CAEEL15793, CAEEL15794, CAEEL15790, CAEEL15789, CAEEL15788, CAEEL15791, CAEEL19066, CAEEL14516, CAEEL14515, CAEEL14513, CAEEL14512, CAEEL13619, CAEEL14639																
N4.HOG0014131	OG0009010	n0								CAEEL13169, CAEEL19288, CAEEL19287, CAEEL19431, CAEEL19019			DROME20567, DROME20564, DROME20563, DROME20557, DROME20568, DROME20565, DROME20555, DROME20556, DROME20560, DROME20566, DROME20559, DROME20569, DROME20561, DROME20562, DROME20558										SCHMD02198			
N4.HOG0014132	OG0009011	n0								CAEEL16025										OFUSG20858.1.p1, OFUSG02427.1.p1, OFUSG01651.1.p1, OFUSG06510.1.p1, OFUSG02779.1.p1, OFUSG19420.1.p1, OFUSG05873.1.p1, OFUSG04588.1.p1, OFUSG16320.1.p1, OFUSG05876.1.p1, OFUSG05519.1.p1, OFUSG19197.1.p1, OFUSG19196.1.p1, OFUSG11458.1.p1, OFUSG11454.1.p1, OFUSG11456.1.p1, OFUSG02533.1.p1, OFUSG12777.1.p1, OFUSG12407.1.p1, OFUSG03007.1.p1						
N4.HOG0014133	OG0009012	n0											DROME06241, DROME06236, DROME06244, DROME06239, DROME06249, DROME06240, DROME06242, DROME06246, DROME06243, DROME06247, DROME06237, DROME06238, DROME06248, DROME06250, DROME06245							OFUSG08173.1.p1						
N4.HOG0014134	OG0009013	n0																		OFUSG06115.1.p1, OFUSG06115.2.p1, OFUSG07972.1.p1, OFUSG20378.2.p1, OFUSG20378.1.p1, OFUSG20378.3.p1, OFUSG20377.1.p1, OFUSG13791.1.p1, OFUSG22626.1.p1, OFUSG04310.1.p1, OFUSG04308.1.p1, OFUSG17635.1.p1, OFUSG04309.1.p1, OFUSG07520.1.p1, OFUSG07527.1.p1, OFUSG06452.1.p1, OFUSG06453.1.p1, OFUSG06761.1.p1, OFUSG21719.1.p1						
N4.HOG0014135	OG0009014	n0											DROME05179, DROME05168, DROME05163, DROME05169, DROME05160, DROME05180, DROME05178, DROME05165, DROME05173, DROME05175, DROME05164, DROME05171, DROME05170, DROME05172, DROME05162, DROME05174, DROME05177, DROME05176, DROME05161, DROME05166, DROME05167													
N4.HOG0014136	OG0009022	n0																		OFUSG08084.1.p1						
N4.HOG0014137	OG0009024	n0																		OFUSG15515.1.p1, OFUSG24160.1.p1, OFUSG18421.1.p1, OFUSG02351.1.p1, OFUSG20125.1.p1, OFUSG20124.1.p1, OFUSG20006.1.p1, OFUSG19923.1.p1, OFUSG02111.1.p1, OFUSG21697.1.p1, OFUSG22271.1.p1, OFUSG06376.1.p1, OFUSG25370.1.p1, OFUSG25369.1.p1, OFUSG22948.1.p1, OFUSG22913.1.p1, OFUSG07900.1.p1, OFUSG18999.1.p1, OFUSG10679.2.p1, OFUSG10679.1.p1, OFUSG08040.1.p1						
N4.HOG0014138	OG0009025	n0																		OFUSG23634.1.p1, OFUSG17052.1.p1						
N4.HOG0014139	OG0009026	n0																		OFUSG19525.1.p1			SCHMD08538, SCHMD00381, SCHMD28384, SCHMD21640, SCHMD15516, SCHMD07679, SCHMD24283, SCHMD09922, SCHMD25570, SCHMD00388, SCHMD00736, SCHMD25572, SCHMD17176, SCHMD14512, SCHMD28564, SCHMD25822, SCHMD20043, SCHMD18730			
N4.HOG0014140	OG0009031	n0																					SCHMD17967, SCHMD19884, SCHMD16916, SCHMD19748, SCHMD04158, SCHMD00659, SCHMD25781, SCHMD12599, SCHMD12772, SCHMD20231, SCHMD04946, SCHMD22183, SCHMD07905, SCHMD03937, SCHMD20644, SCHMD27194, SCHMD14048, SCHMD15059, SCHMD03428, SCHMD00427, SCHMD08578			
N4.HOG0014141	OG0009032	n0																					SCHMD21828, SCHMD26678, SCHMD19483, SCHMD19174, SCHMD03975, SCHMD03361, SCHMD23129, SCHMD11678, SCHMD14184, SCHMD29674, SCHMD11660, SCHMD16714, SCHMD02024, SCHMD28088, SCHMD25914, SCHMD27994, SCHMD17482, SCHMD06665, SCHMD15536, SCHMD12987, SCHMD19409			
N4.HOG0014142	OG0009033	n0																					SCHMD08444, SCHMD13506, SCHMD08211, SCHMD13139, SCHMD25349, SCHMD24167, SCHMD04390, SCHMD18839, SCHMD13887, SCHMD10437, SCHMD06751, SCHMD07228, SCHMD12104, SCHMD14665, SCHMD21838, SCHMD02254, SCHMD25263, SCHMD16134, SCHMD23706, SCHMD28514, SCHMD19888			
N4.HOG0014143	OG0009034	n0																					SCHMD11294, SCHMD12454, SCHMD10772, SCHMD17325, SCHMD16126, SCHMD16250, SCHMD14109, SCHMD04707, SCHMD10821, SCHMD14190, SCHMD20567, SCHMD03683, SCHMD16034, SCHMD20117, SCHMD19254, SCHMD24866, SCHMD14920, SCHMD07727, SCHMD04475, SCHMD22194, SCHMD26471			
N4.HOG0014144	OG0009035	n0																					SCHMD27413, SCHMD28330, SCHMD29040			
N4.HOG0014145	OG0009043	n0								CAEEL02926			DROME08112							OFUSG20062.1.p1						
N4.HOG0014146	OG0009044	n0								CAEEL02093			DROME20940							OFUSG19922.1.p1						
N4.HOG0014147	OG0009045	n0																		OFUSG20436.1.p1						
N4.HOG0014148	OG0009048	n0											DROME03532							OFUSG25255.1.p1			SCHMD29737, SCHMD28959, SCHMD11218			
N4.HOG0014149	OG0009049	n0											DROME14792							OFUSG01951.1.p1						
N4.HOG0014150	OG0009052	n0											DROME09266, DROME09267							OFUSG24826.1.p1						
N4.HOG0014151	OG0009054	n0																		OFUSG02682.1.p1, OFUSG02682.2.p1						
N4.HOG0014152	OG0009055	n0											DROME04696							OFUSG16566.1.p1			SCHMD03089			
N4.HOG0014153	OG0009056	n0																		OFUSG25199.1.p1						
N4.HOG0014154	OG0009058	n0																		OFUSG02796.1.p1, OFUSG25147.1.p1, OFUSG12366.1.p1, OFUSG11412.1.p1, OFUSG24107.1.p1, OFUSG24107.2.p1, OFUSG25145.1.p1, OFUSG25145.2.p1, OFUSG25252.1.p1			SCHMD27751, SCHMD17803, SCHMD17773			
N4.HOG0014155	OG0009059	n0																		OFUSG20688.1.p1						
N4.HOG0014156	OG0009061	n0																		OFUSG12481.1.p1						
N4.HOG0014157	OG0009062	n0																		OFUSG00532.1.p1						
N4.HOG0014158	OG0009063	n0																		OFUSG10649.1.p1						
N4.HOG0014159	OG0009064	n0																		OFUSG21431.1.p1, OFUSG21431.2.p1						
N4.HOG0014160	OG0009065	n0																		OFUSG25679.1.p1, OFUSG25679.2.p1, OFUSG12901.3.p1, OFUSG12901.2.p1, OFUSG12901.1.p1						
N4.HOG0014161	OG0009066	n0																		OFUSG15489.2.p1, OFUSG15489.1.p1						
N4.HOG0014162	OG0009067	n0								CAEEL08173			DROME13879										SCHMD10912, SCHMD09596			
N4.HOG0014163	OG0009069	n0																		OFUSG25677.1.p1						
N4.HOG0014164	OG0009070	n0																		OFUSG20997.1.p1						
N4.HOG0014165	OG0009073	n0											DROME08320													
N4.HOG0014166	OG0009074	n0																		OFUSG20149.1.p1						
N4.HOG0014167	OG0009075	n0																		OFUSG20011.1.p1						
N4.HOG0014168	OG0009076	n0											DROME05207							OFUSG12182.1.p1						
N4.HOG0014169	OG0009078	n0								CAEEL01659			DROME10793, DROME01490, DROME21555										SCHMD03858			
N4.HOG0014170	OG0009079	n0																		OFUSG20285.1.p1						
N4.HOG0014171	OG0009080	n0								CAEEL20332										OFUSG25731.3.p1, OFUSG25731.2.p1, OFUSG25731.1.p1						
N4.HOG0014172	OG0009081	n0																		OFUSG09143.1.p1						
N4.HOG0014173	OG0009082	n0																		OFUSG07339.1.p1			SCHMD09430			
N4.HOG0014174	OG0009083	n0								CAEEL11653			DROME13205													
N4.HOG0014175	OG0009084	n0											DROME06270							OFUSG18988.1.p1						
