HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N7.HOG0004507	OG0003917	n32											DROME06379													
N7.HOG0004508	OG0003918	n0								CAEEL11925, CAEEL11924			DROME16748, DROME16746, DROME16745, DROME16747													
N7.HOG0004509	OG0003919	n8											DROME21549													
N7.HOG0004510	OG0003920	n0								CAEEL00358			DROME16629, DROME16630													
N7.HOG0004511	OG0003921	n0								CAEEL14832, CAEEL18358			DROME02956, DROME02955, DROME02957													
N7.HOG0004512	OG0003922	n0								CAEEL11421, CAEEL11420																
N7.HOG0004513	OG0003923	n0								CAEEL08718			DROME02152, DROME02153, DROME02151, DROME02154, DROME00715, DROME00714													
N7.HOG0004514	OG0003924	n0								CAEEL01297																
N7.HOG0004515	OG0003925	n0								CAEEL04108			DROME01564, DROME01563													
N7.HOG0004516	OG0003926	n0								CAEEL10754, CAEEL19332			DROME01565, DROME01567, DROME01566													
N7.HOG0004517	OG0003929	n15											DROME08880													
N7.HOG0004518	OG0003929	n20								CAEEL00949																
N7.HOG0004519	OG0003930	n0								CAEEL05047			DROME20922													
N7.HOG0004520	OG0003931	n0								CAEEL15548			DROME02384, DROME02385													
N7.HOG0004521	OG0003932	n3								CAEEL12182, CAEEL12183																
N7.HOG0004522	OG0003933	n0								CAEEL11609			DROME03669													
N7.HOG0004523	OG0003934	n0								CAEEL10046			DROME11280													
N7.HOG0004524	OG0003935	n0											DROME00302													
N7.HOG0004525	OG0003936	n30								CAEEL00465																
N7.HOG0004526	OG0003937	n0								CAEEL19289																
N7.HOG0004527	OG0003938	n0								CAEEL07167			DROME13183													
N7.HOG0004528	OG0003939	n3								CAEEL04128			DROME01287													
N7.HOG0004529	OG0003940	n0								CAEEL15126, CAEEL19780			DROME13675													
N7.HOG0004530	OG0003942	n2											DROME15620													
N7.HOG0004531	OG0003942	n32								CAEEL11070																
N7.HOG0004532	OG0003943	n0								CAEEL00131																
N7.HOG0004533	OG0003944	n0								CAEEL05219			DROME18760													
N7.HOG0004534	OG0003945	n0								CAEEL17988			DROME01863													
N7.HOG0004535	OG0003946	n2								CAEEL18782			DROME13159, DROME13158													
N7.HOG0004536	OG0003946	n35								CAEEL16148																
N7.HOG0004537	OG0003947	n4								CAEEL16177			DROME08292													
N7.HOG0004538	OG0003949	n11								CAEEL02494			DROME09152													
N7.HOG0004539	OG0003950	n8											DROME16615													
N7.HOG0004540	OG0003951	n0								CAEEL10367			DROME07725													
N7.HOG0004541	OG0003953	n29								CAEEL12236			DROME09054, DROME00634, DROME11448													
N7.HOG0004542	OG0003954	n0								CAEEL11860																
N7.HOG0004543	OG0003955	n0								CAEEL08204			DROME16756													
N7.HOG0004544	OG0003958	n0											DROME00635													
N7.HOG0004545	OG0003959	n2								CAEEL18903			DROME15055													
N7.HOG0004546	OG0003959	n28								CAEEL01523																
N7.HOG0004547	OG0003960	n34								CAEEL19635																
N7.HOG0004548	OG0003961	n0								CAEEL10706			DROME17804													
N7.HOG0004549	OG0003962	n0											DROME09201													
N7.HOG0004550	OG0003964	n20								CAEEL20597			DROME09409													
N7.HOG0004551	OG0003965	n0								CAEEL09858, CAEEL18478			DROME07977, DROME07971, DROME07972													
N7.HOG0004552	OG0003967	n0								CAEEL07562, CAEEL16234, CAEEL19590, CAEEL10714, CAEEL10713			DROME15281													
N7.HOG0004553	OG0003968	n0								CAEEL18441			DROME04759, DROME04758													
N7.HOG0004554	OG0003969	n0								CAEEL01428, CAEEL15342			DROME17765, DROME17762, DROME17766, DROME17763, DROME17764, DROME17767													
N7.HOG0004555	OG0003970	n3								CAEEL00141, CAEEL08636																
N7.HOG0004556	OG0003971	n0								CAEEL03035			DROME06198													
N7.HOG0004557	OG0003972	n2								CAEEL09414			DROME03377													
N7.HOG0004558	OG0003973	n0								CAEEL17822			DROME13196, DROME13195, DROME13194													
N7.HOG0004559	OG0003974	n0								CAEEL05003, CAEEL05004, CAEEL05002			DROME04925													
N7.HOG0004560	OG0003976	n28								CAEEL09819			DROME12934													
N7.HOG0004561	OG0003978	n0											DROME14494, DROME17669, DROME16351, DROME16350, DROME16349													
N7.HOG0004562	OG0003986	n0								CAEEL11358, CAEEL07466, CAEEL11352, CAEEL11355, CAEEL07817, CAEEL09319, CAEEL16675, CAEEL02138, CAEEL10305, CAEEL00377, CAEEL16574, CAEEL16548, CAEEL11303, CAEEL19799, CAEEL16466, CAEEL02650, CAEEL11537, CAEEL15832, CAEEL11322, CAEEL11278, CAEEL05462, CAEEL05461, CAEEL10658, CAEEL17058, CAEEL16971, CAEEL01700, CAEEL11004, CAEEL08228, CAEEL14121, CAEEL17009, CAEEL11370, CAEEL02511, CAEEL01042, CAEEL00333, CAEEL10237, CAEEL10235, CAEEL11305																
N7.HOG0004563	OG0003987	n0								CAEEL14747, CAEEL14748, CAEEL12798, CAEEL10006, CAEEL13326, CAEEL13300, CAEEL13299, CAEEL13325, CAEEL17074, CAEEL17071, CAEEL17070, CAEEL03224, CAEEL14749, CAEEL14750, CAEEL14798, CAEEL14799, CAEEL15607, CAEEL14741, CAEEL14742, CAEEL14740, CAEEL14738, CAEEL14737, CAEEL12933, CAEEL16839, CAEEL14744, CAEEL13654, CAEEL13656, CAEEL15591, CAEEL15592, CAEEL14448, CAEEL19105, CAEEL15058, CAEEL15253, CAEEL20124, CAEEL20125, CAEEL17223, CAEEL17073																
N7.HOG0004564	OG0003988	n0								CAEEL20328, CAEEL13457, CAEEL13463, CAEEL09144, CAEEL09140, CAEEL13461, CAEEL09139, CAEEL09143, CAEEL13458, CAEEL20223, CAEEL03726, CAEEL03367, CAEEL03392, CAEEL05005, CAEEL12264, CAEEL12534, CAEEL03729, CAEEL03735, CAEEL03731, CAEEL03393, CAEEL03366, CAEEL12533, CAEEL12263, CAEEL03725, CAEEL03733, CAEEL03734, CAEEL03728, CAEEL03727, CAEEL03730, CAEEL11385, CAEEL20776, CAEEL13088, CAEEL20327, CAEEL13093, CAEEL13094, CAEEL03849, CAEEL03848																
N7.HOG0004565	OG0003998	n3											DROME16844, DROME16845, DROME16846, DROME16848, DROME16847, DROME16849													
N7.HOG0004566	OG0003999	n0								CAEEL08414			DROME14381, DROME14380													
N7.HOG0004567	OG0004000	n0								CAEEL02254			DROME11283													
N7.HOG0004568	OG0004002	n31											DROME08892													
N7.HOG0004569	OG0004004	n15											DROME11755													
N7.HOG0004570	OG0004004	n19											DROME11754													
N7.HOG0004571	OG0004004	n24								CAEEL09931																
N7.HOG0004572	OG0004005	n2								CAEEL09757			DROME14778, DROME14779, DROME14780													
N7.HOG0004573	OG0004007	n5								CAEEL08380, CAEEL20738			DROME18644													
N7.HOG0004574	OG0004009	n0								CAEEL10425			DROME09732, DROME09731, DROME09733, DROME09734, DROME09735													
N7.HOG0004575	OG0004010	n10								CAEEL11606																
N7.HOG0004576	OG0004011	n0											DROME02697, DROME02696, DROME02701													
N7.HOG0004577	OG0004012	n0								CAEEL08889			DROME11288													
N7.HOG0004578	OG0004014	n13								CAEEL07353			DROME02886													
N7.HOG0004579	OG0004014	n16											DROME02837													
N7.HOG0004580	OG0004015	n0								CAEEL03765			DROME07793													
N7.HOG0004581	OG0004017	n3								CAEEL08935			DROME02036													
N7.HOG0004582	OG0004019	n0											DROME01647													
N7.HOG0004583	OG0004020	n0											DROME17726, DROME17727													
N7.HOG0004584	OG0004021	n0								CAEEL07321			DROME19870													
N7.HOG0004585	OG0004022	n0											DROME10913, DROME10915, DROME10912, DROME10914													
N7.HOG0004586	OG0004023	n0								CAEEL00807			DROME16512, DROME19067													
N7.HOG0004587	OG0004025	n0								CAEEL20824			DROME16102													
N7.HOG0004588	OG0004027	n0								CAEEL07583			DROME13967													
N7.HOG0004589	OG0004028	n0								CAEEL11434			DROME21582, DROME21583													
N7.HOG0004590	OG0004029	n0								CAEEL07149			DROME07976													
N7.HOG0004591	OG0004030	n2								CAEEL15803			DROME00135, DROME00134													
N7.HOG0004592	OG0004031	n3								CAEEL15887			DROME01221, DROME01220, DROME01218, DROME01219, DROME01214, DROME01217, DROME01215, DROME01216													
N7.HOG0004593	OG0004032	n0								CAEEL15185			DROME08117													
N7.HOG0004594	OG0004033	n2								CAEEL15848			DROME14180, DROME12245													
N7.HOG0004595	OG0004033	n30								CAEEL02280																
N7.HOG0004596	OG0004035	n0								CAEEL06509			DROME03941, DROME03943, DROME03942, DROME03940													
N7.HOG0004597	OG0004036	n0								CAEEL05364			DROME19609													
N7.HOG0004598	OG0004037	n0								CAEEL05545			DROME06863													
N7.HOG0004599	OG0004038	n0								CAEEL04280			DROME02888													
N7.HOG0004600	OG0004039	n27											DROME19307													
N7.HOG0004601	OG0004040	n1											DROME07203													
N7.HOG0004602	OG0004041	n2								CAEEL06388																
N7.HOG0004603	OG0004042	n0								CAEEL00958			DROME16619													
N7.HOG0004604	OG0004044	n0								CAEEL07379			DROME05299, DROME05298													
N7.HOG0004605	OG0004045	n0											DROME06772													
N7.HOG0004606	OG0004047	n0								CAEEL19277, CAEEL00270			DROME02487, DROME02484, DROME02486, DROME02485													
N7.HOG0004607	OG0004048	n0								CAEEL05729			DROME17671													
N7.HOG0004608	OG0004050	n3											DROME10852													
N7.HOG0004609	OG0004051	n2								CAEEL06861																
N7.HOG0004610	OG0004051	n6											DROME18087, DROME18086													
N7.HOG0004611	OG0004052	n0								CAEEL02741																
N7.HOG0004612	OG0004053	n2								CAEEL01273																
N7.HOG0004613	OG0004053	n4											DROME21730													
N7.HOG0004614	OG0004054	n0								CAEEL15244			DROME15059													
N7.HOG0004615	OG0004056	n8											DROME15287													
N7.HOG0004616	OG0004057	n4											DROME06677													
N7.HOG0004617	OG0004057	n12								CAEEL03603			DROME00479													
N7.HOG0004618	OG0004058	n29								CAEEL01468																
N7.HOG0004619	OG0004059	n0								CAEEL14867			DROME13217													
N7.HOG0004620	OG0004060	n0											DROME20687													
N7.HOG0004621	OG0004061	n0								CAEEL01258, CAEEL18941, CAEEL01257, CAEEL05319			DROME03990													
N7.HOG0004622	OG0004062	n0											DROME16212													
N7.HOG0004623	OG0004063	n0								CAEEL02350			DROME00529, DROME00528													
N7.HOG0004624	OG0004064	n0								CAEEL00654			DROME06301													
N7.HOG0004625	OG0004065	n3								CAEEL05056			DROME02456													
N7.HOG0004626	OG0004066	n10											DROME10827													
N7.HOG0004627	OG0004067	n28											DROME14860													
N7.HOG0004628	OG0004068	n24											DROME11057													
N7.HOG0004629	OG0004069	n2											DROME10101													
N7.HOG0004630	OG0004069	n25								CAEEL01498																
N7.HOG0004631	OG0004070	n0											DROME04845													
N7.HOG0004632	OG0004071	n0								CAEEL00928			DROME15812													
N7.HOG0004633	OG0004072	n0								CAEEL09095, CAEEL07075			DROME21957, DROME17982													
N7.HOG0004634	OG0004073	n29								CAEEL03280																
N7.HOG0004635	OG0004074	n19								CAEEL01304																
N7.HOG0004636	OG0004075	n0											DROME21242													
N7.HOG0004637	OG0004076	n0								CAEEL07566			DROME00303													
N7.HOG0004638	OG0004078	n21											DROME11078													
N7.HOG0004639	OG0004079	n0											DROME14266, DROME14264, DROME14261, DROME14262, DROME14263, DROME14265													
N7.HOG0004640	OG0004080	n0								CAEEL12810			DROME06468, DROME06467													
N7.HOG0004641	OG0004081	n0								CAEEL18163			DROME16707, DROME16708, DROME16709, DROME16710													
N7.HOG0004642	OG0004082	n9											DROME08161													
N7.HOG0004643	OG0004083	n3											DROME14312													
N7.HOG0004644	OG0004084	n0								CAEEL14072			DROME12357													
N7.HOG0004645	OG0004085	n0								CAEEL04587			DROME05732, DROME05731, DROME05733													
N7.HOG0004646	OG0004087	n14								CAEEL07761																
N7.HOG0004647	OG0004089	n0								CAEEL11769, CAEEL11770			DROME00381													
N7.HOG0004648	OG0004090	n4								CAEEL02918																
N7.HOG0004649	OG0004090	n34											DROME03177													
N7.HOG0004650	OG0004091	n13											DROME14119													
N7.HOG0004651	OG0004092	n0								CAEEL07326			DROME12563													
N7.HOG0004652	OG0004093	n9								CAEEL18523			DROME15725													
N7.HOG0004653	OG0004095	n0								CAEEL02755			DROME13735													
N7.HOG0004654	OG0004096	n0								CAEEL09363			DROME05141, DROME05140, DROME05135, DROME00515													
N7.HOG0004655	OG0004097	n5											DROME01515													
N7.HOG0004656	OG0004098	n3								CAEEL05361			DROME01948													
N7.HOG0004657	OG0004099	n0								CAEEL07071			DROME19388													
N7.HOG0004658	OG0004100	n0								CAEEL19773																
N7.HOG0004659	OG0004101	n0								CAEEL10753			DROME08755, DROME08757, DROME08756													
N7.HOG0004660	OG0004103	n5								CAEEL10626																
N7.HOG0004661	OG0004104	n2								CAEEL04801																
N7.HOG0004662	OG0004105	n0								CAEEL05115			DROME04809, DROME04810, DROME04811													
N7.HOG0004663	OG0004106	n5								CAEEL04225																
N7.HOG0004664	OG0004106	n24											DROME05999													
N7.HOG0004665	OG0004107	n18											DROME12701													
N7.HOG0004666	OG0004107	n19											DROME19212													
N7.HOG0004667	OG0004108	n0											DROME07361													
N7.HOG0004668	OG0004110	n0								CAEEL01260			DROME17755													
N7.HOG0004669	OG0004111	n0											DROME04654, DROME04653													
N7.HOG0004670	OG0004112	n0								CAEEL00522			DROME12140													
N7.HOG0004671	OG0004113	n1											DROME06224													
N7.HOG0004672	OG0004113	n7											DROME06222, DROME06223													
N7.HOG0004673	OG0004114	n0								CAEEL13365			DROME16337													
N7.HOG0004674	OG0004115	n0								CAEEL05975			DROME13846, DROME13845, DROME13844													
N7.HOG0004675	OG0004116	n0								CAEEL17798			DROME02477													
N7.HOG0004676	OG0004118	n4											DROME19673													
N7.HOG0004677	OG0004119	n0								CAEEL00177			DROME14543													
N7.HOG0004678	OG0004120	n0								CAEEL09396			DROME07794													
N7.HOG0004679	OG0004121	n0								CAEEL06572, CAEEL06571, CAEEL06570, CAEEL06569			DROME03957													
N7.HOG0004680	OG0004122	n0								CAEEL20018			DROME08383													
N7.HOG0004681	OG0004124	n2								CAEEL02724, CAEEL02723																
N7.HOG0004682	OG0004124	n6											DROME02608													
N7.HOG0004683	OG0004127	n0								CAEEL19955, CAEEL18275, CAEEL06860			DROME07186													
N7.HOG0004684	OG0004130	n14								CAEEL02356																
N7.HOG0004685	OG0004131	n0											DROME18904, DROME18905													
N7.HOG0004686	OG0004132	n0											DROME06798													
N7.HOG0004687	OG0004133	n0								CAEEL05363			DROME02029													
N7.HOG0004688	OG0004134	n0								CAEEL07495			DROME14839													
N7.HOG0004689	OG0004135	n0								CAEEL19516			DROME03879													
N7.HOG0004690	OG0004136	n0								CAEEL04479			DROME17670													
N7.HOG0004691	OG0004137	n0								CAEEL00169, CAEEL00170																
N7.HOG0004692	OG0004139	n16								CAEEL04347																
N7.HOG0004693	OG0004140	n0											DROME02610													
N7.HOG0004694	OG0004142	n0								CAEEL10168			DROME06754													
N7.HOG0004695	OG0004143	n0											DROME13621													
N7.HOG0004696	OG0004144	n0								CAEEL00709			DROME04309, DROME04310													
N7.HOG0004697	OG0004145	n3								CAEEL14009			DROME15893													
N7.HOG0004698	OG0004145	n6								CAEEL14333			DROME08647, DROME14074, DROME14075													
N7.HOG0004699	OG0004147	n0								CAEEL07109			DROME06149													
N7.HOG0004700	OG0004148	n0								CAEEL07951			DROME06090, DROME06089													
N7.HOG0004701	OG0004149	n0											DROME11017, DROME11016, DROME11015													
N7.HOG0004702	OG0004150	n2											DROME04551, DROME04550													
N7.HOG0004703	OG0004150	n4								CAEEL09285																
N7.HOG0004704	OG0004151	n0								CAEEL01499			DROME14564													
N7.HOG0004705	OG0004153	n0								CAEEL11562			DROME12893													
N7.HOG0004706	OG0004156	n0								CAEEL05393			DROME18060													
N7.HOG0004707	OG0004157	n4								CAEEL18994			DROME21496													
N7.HOG0004708	OG0004158	n0								CAEEL00394			DROME10050													
N7.HOG0004709	OG0004159	n0								CAEEL16103			DROME20404, DROME20403, DROME20402													
N7.HOG0004710	OG0004160	n0								CAEEL08700			DROME15565													
N7.HOG0004711	OG0004161	n2								CAEEL18958																
N7.HOG0004712	OG0004164	n0								CAEEL10119			DROME16332													
N7.HOG0004713	OG0004166	n6											DROME17896													
N7.HOG0004714	OG0004167	n0								CAEEL14218			DROME18913													
N7.HOG0004715	OG0004169	n2								CAEEL01556			DROME00368													
N7.HOG0004716	OG0004171	n0								CAEEL11852			DROME07182													
N7.HOG0004717	OG0004176	n0								CAEEL01489			DROME10985, DROME10984													
N7.HOG0004718	OG0004178	n8								CAEEL09854			DROME02387													
N7.HOG0004719	OG0004178	n11											DROME04815													
N7.HOG0004720	OG0004179	n0								CAEEL10656			DROME10276, DROME10274, DROME10275, DROME10273													
N7.HOG0004721	OG0004180	n0								CAEEL08381			DROME20474													
N7.HOG0004722	OG0004181	n0								CAEEL13830			DROME12964													
N7.HOG0004723	OG0004182	n0								CAEEL14269			DROME16363													
N7.HOG0004724	OG0004183	n0											DROME09271													
N7.HOG0004725	OG0004184	n3								CAEEL15780, CAEEL15781																
N7.HOG0004726	OG0004185	n0								CAEEL19854			DROME05297													
N7.HOG0004727	OG0004186	n0								CAEEL13926			DROME16037													
N7.HOG0004728	OG0004187	n0								CAEEL02068			DROME07871													
N7.HOG0004729	OG0004188	n0								CAEEL15410			DROME07492, DROME07494, DROME07493													
N7.HOG0004730	OG0004189	n32								CAEEL17811			DROME11000, DROME11001													
N7.HOG0004731	OG0004190	n19											DROME01879, DROME22091													
N7.HOG0004732	OG0004198	n0								CAEEL12770			DROME17028													
N7.HOG0004733	OG0004200	n0								CAEEL04657																
N7.HOG0004734	OG0004203	n1								CAEEL14263, CAEEL11026																
N7.HOG0004735	OG0004203	n8								CAEEL10854, CAEEL19422, CAEEL20854, CAEEL09640, CAEEL15518, CAEEL15937, CAEEL14660			DROME09079													
N7.HOG0004736	OG0004204	n0											DROME05290, DROME12608, DROME05287, DROME05289, DROME17815, DROME20544, DROME09692, DROME07343, DROME18033, DROME09675, DROME20392, DROME08363, DROME05545, DROME05551, DROME05291, DROME05286, DROME05537, DROME20400, DROME20401, DROME09681, DROME09682, DROME09680, DROME09690, DROME09685, DROME09687, DROME09686, DROME09688, DROME09677, DROME09674, DROME09676, DROME09678, DROME09679, DROME09684, DROME09683, DROME09689, DROME05550													
N7.HOG0004737	OG0004215	n0								CAEEL08870			DROME19401													
N7.HOG0004738	OG0004216	n2								CAEEL02995			DROME11793													
N7.HOG0004739	OG0004217	n0								CAEEL08020			DROME21224													
N7.HOG0004740	OG0004218	n15								CAEEL20381																
N7.HOG0004741	OG0004218	n17								CAEEL08860																
N7.HOG0004742	OG0004218	n30											DROME20138, DROME20139													
N7.HOG0004743	OG0004219	n0								CAEEL00713			DROME03490													
N7.HOG0004744	OG0004220	n33											DROME07426, DROME07425													
N7.HOG0004745	OG0004222	n0								CAEEL05571			DROME04949													
N7.HOG0004746	OG0004223	n0								CAEEL05790			DROME01123, DROME06776													
N7.HOG0004747	OG0004225	n0								CAEEL07717			DROME05012													
N7.HOG0004748	OG0004226	n0											DROME15145													
N7.HOG0004749	OG0004227	n0								CAEEL05233			DROME04086													
N7.HOG0004750	OG0004228	n0								CAEEL13669			DROME10277													
N7.HOG0004751	OG0004229	n0								CAEEL11625			DROME02866, DROME02865													
N7.HOG0004752	OG0004230	n0								CAEEL07897			DROME18730, DROME18729													
N7.HOG0004753	OG0004231	n0								CAEEL00452			DROME14487, DROME14486													
N7.HOG0004754	OG0004232	n5											DROME01342													
N7.HOG0004755	OG0004232	n6											DROME15977													
N7.HOG0004756	OG0004235	n5											DROME12429													
N7.HOG0004757	OG0004235	n33								CAEEL09358																
N7.HOG0004758	OG0004236	n4								CAEEL15188			DROME17566													
N7.HOG0004759	OG0004237	n5								CAEEL07362			DROME18213, DROME18214													
N7.HOG0004760	OG0004238	n1											DROME05258, DROME05259, DROME05257													
N7.HOG0004761	OG0004238	n9								CAEEL19751																
N7.HOG0004762	OG0004240	n3								CAEEL11686																
N7.HOG0004763	OG0004241	n0								CAEEL20251			DROME15542													
N7.HOG0004764	OG0004242	n2											DROME03644, DROME06191													
N7.HOG0004765	OG0004242	n17								CAEEL01841, CAEEL05945, CAEEL04061																
N7.HOG0004766	OG0004243	n0								CAEEL01439			DROME14802, DROME20505													
N7.HOG0004767	OG0004244	n10								CAEEL12157			DROME10097													
N7.HOG0004768	OG0004245	n0								CAEEL11730			DROME02038													
N7.HOG0004769	OG0004246	n0								CAEEL17853			DROME07435													
N7.HOG0004770	OG0004247	n4											DROME13808													
N7.HOG0004771	OG0004248	n0								CAEEL11465			DROME14001													
N7.HOG0004772	OG0004249	n0								CAEEL17634			DROME04762													
N7.HOG0004773	OG0004250	n2								CAEEL16187			DROME18272, DROME18273													
N7.HOG0004774	OG0004251	n0											DROME04402													
N7.HOG0004775	OG0004252	n0								CAEEL07003			DROME14951													
N7.HOG0004776	OG0004253	n0								CAEEL06637			DROME20276, DROME20277, DROME20275													
N7.HOG0004777	OG0004254	n0								CAEEL05989			DROME16850, DROME16851, DROME16852													
N7.HOG0004778	OG0004255	n0								CAEEL03031			DROME06896, DROME06895													
N7.HOG0004779	OG0004257	n0								CAEEL01608			DROME14416													
N7.HOG0004780	OG0004259	n0								CAEEL12479, CAEEL01029, CAEEL01027, CAEEL01028			DROME21474, DROME10563													
N7.HOG0004781	OG0004261	n0								CAEEL04677			DROME10981													
N7.HOG0004782	OG0004262	n0								CAEEL13871			DROME16780													
N7.HOG0004783	OG0004263	n20								CAEEL04092, CAEEL20329																
N7.HOG0004784	OG0004265	n0								CAEEL08248			DROME05465													
N7.HOG0004785	OG0004267	n0								CAEEL04354, CAEEL04355																
N7.HOG0004786	OG0004268	n0								CAEEL02406			DROME10031													
N7.HOG0004787	OG0004269	n0								CAEEL07842			DROME16782													
N7.HOG0004788	OG0004270	n2								CAEEL02066			DROME19295, DROME19296, DROME19297													
N7.HOG0004789	OG0004271	n0								CAEEL10494																
N7.HOG0004790	OG0004272	n8											DROME21011													
N7.HOG0004791	OG0004273	n6											DROME09850													
N7.HOG0004792	OG0004274	n0								CAEEL05009																
N7.HOG0004793	OG0004275	n0											DROME16991													
N7.HOG0004794	OG0004276	n8											DROME08381													
N7.HOG0004795	OG0004277	n0								CAEEL06545			DROME05527, DROME17087, DROME15966, DROME15965, DROME15964, DROME13638, DROME13639													
N7.HOG0004796	OG0004278	n0								CAEEL07238			DROME01231													
N7.HOG0004797	OG0004280	n0								CAEEL16211, CAEEL16212			DROME22015													
N7.HOG0004798	OG0004281	n21											DROME00885													
N7.HOG0004799	OG0004282	n3								CAEEL18359, CAEEL13638																
N7.HOG0004800	OG0004284	n0								CAEEL08527			DROME19835, DROME19836													
N7.HOG0004801	OG0004285	n22											DROME12894													
N7.HOG0004802	OG0004287	n0								CAEEL00835			DROME16211													
N7.HOG0004803	OG0004288	n0								CAEEL01059			DROME12750, DROME12751													
N7.HOG0004804	OG0004289	n0								CAEEL02984			DROME10833, DROME19397													
N7.HOG0004805	OG0004290	n0								CAEEL02030			DROME01469													
N7.HOG0004806	OG0004291	n2								CAEEL04748																
N7.HOG0004807	OG0004291	n6											DROME16342													
N7.HOG0004808	OG0004292	n0								CAEEL15301			DROME06641													
N7.HOG0004809	OG0004294	n0								CAEEL04571			DROME13106, DROME13107													
N7.HOG0004810	OG0004295	n7											DROME20603, DROME20604, DROME20602													
N7.HOG0004811	OG0004296	n1								CAEEL12316			DROME14924, DROME14923													
N7.HOG0004812	OG0004297	n2								CAEEL19228			DROME01005													
N7.HOG0004813	OG0004299	n0								CAEEL07283			DROME21406, DROME21405													
N7.HOG0004814	OG0004300	n0											DROME21737													
N7.HOG0004815	OG0004301	n0								CAEEL07551			DROME06959													
N7.HOG0004816	OG0004302	n16								CAEEL07295			DROME01833													
N7.HOG0004817	OG0004303	n0								CAEEL12783			DROME02789, DROME02790													
N7.HOG0004818	OG0004304	n0								CAEEL17137			DROME15979, DROME15978													
N7.HOG0004819	OG0004305	n8											DROME00211													
N7.HOG0004820	OG0004306	n2											DROME06581, DROME06582, DROME06580, DROME06583													
N7.HOG0004821	OG0004307	n0								CAEEL00090			DROME07784													
N7.HOG0004822	OG0004308	n0								CAEEL00320			DROME08791, DROME08790													
N7.HOG0004823	OG0004309	n0								CAEEL13877			DROME11787													
N7.HOG0004824	OG0004310	n0								CAEEL02565			DROME20002													
N7.HOG0004825	OG0004312	n0								CAEEL05846			DROME07615													
N7.HOG0004826	OG0004314	n0								CAEEL00001			DROME04957													
N7.HOG0004827	OG0004315	n0											DROME21705													
N7.HOG0004828	OG0004316	n0								CAEEL10340			DROME06707													
N7.HOG0004829	OG0004317	n0								CAEEL07185			DROME18648, DROME18649, DROME18650													
N7.HOG0004830	OG0004321	n0								CAEEL11975			DROME00141													
N7.HOG0004831	OG0004322	n20											DROME21173, DROME21172													
N7.HOG0004832	OG0004323	n0											DROME08716, DROME08715													
N7.HOG0004833	OG0004324	n0								CAEEL07830			DROME19211, DROME05925, DROME05924													
N7.HOG0004834	OG0004325	n12											DROME08792													
N7.HOG0004835	OG0004325	n28								CAEEL07606																
N7.HOG0004836	OG0004326	n0								CAEEL05465, CAEEL10687																
N7.HOG0004837	OG0004328	n0								CAEEL00916			DROME06814, DROME06813													
N7.HOG0004838	OG0004329	n0								CAEEL16040			DROME14796													
N7.HOG0004839	OG0004330	n0								CAEEL15513			DROME05935													
N7.HOG0004840	OG0004331	n0								CAEEL11038			DROME09522													
N7.HOG0004841	OG0004333	n0								CAEEL19900			DROME03525													
N7.HOG0004842	OG0004334	n0								CAEEL04372			DROME17993, DROME17994													
N7.HOG0004843	OG0004335	n0								CAEEL09206			DROME10278													
N7.HOG0004844	OG0004337	n0								CAEEL11698, CAEEL01133			DROME13597													
N7.HOG0004845	OG0004338	n0								CAEEL07793			DROME16553													
N7.HOG0004846	OG0004342	n0											DROME12320													
N7.HOG0004847	OG0004344	n0								CAEEL16267			DROME17664													
N7.HOG0004848	OG0004345	n0								CAEEL06934			DROME20919, DROME20924													
N7.HOG0004849	OG0004347	n5								CAEEL07276			DROME18052, DROME18053													
N7.HOG0004850	OG0004347	n13											DROME21288, DROME21289													
N7.HOG0004851	OG0004348	n0								CAEEL08518			DROME08598, DROME08597													
N7.HOG0004852	OG0004349	n0								CAEEL06923, CAEEL06922			DROME12070													
N7.HOG0004853	OG0004350	n0								CAEEL01588			DROME08566													
N7.HOG0004854	OG0004351	n3											DROME17742													
N7.HOG0004855	OG0004352	n0											DROME04587													
N7.HOG0004856	OG0004353	n0								CAEEL03078			DROME05577													
N7.HOG0004857	OG0004354	n0											DROME18943													
N7.HOG0004858	OG0004355	n4											DROME01999													
N7.HOG0004859	OG0004356	n0								CAEEL10602			DROME12218													
N7.HOG0004860	OG0004357	n0								CAEEL01908			DROME01205, DROME01203													
N7.HOG0004861	OG0004358	n0								CAEEL10874			DROME01539													
N7.HOG0004862	OG0004359	n0								CAEEL05118			DROME15372													
N7.HOG0004863	OG0004360	n0								CAEEL08760			DROME03158													
N7.HOG0004864	OG0004361	n6								CAEEL01764			DROME16888													
N7.HOG0004865	OG0004362	n0								CAEEL01360			DROME04321													
N7.HOG0004866	OG0004364	n7											DROME18518, DROME02371													
N7.HOG0004867	OG0004365	n0								CAEEL00507			DROME11247													
N7.HOG0004868	OG0004366	n5											DROME02176													
N7.HOG0004869	OG0004367	n14											DROME05441, DROME05440, DROME05442													
N7.HOG0004870	OG0004368	n0								CAEEL20084			DROME03958, DROME03959													
N7.HOG0004871	OG0004369	n2								CAEEL08210			DROME08156													
