HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N15.HOG0014791	OG0005607	n23					ASTMX21659												ORYLA04192							
N15.HOG0014792	OG0005607	n24					ASTMX04203					DANRE04474							ORYLA04876							
N15.HOG0014793	OG0005608	n0					ASTMX15644					DANRE18051, DANRE09029, DANRE09028							ORYLA11957							
N15.HOG0014794	OG0005609	n8					ASTMX02236					DANRE25008, DANRE25007							ORYLA12137							
N15.HOG0014795	OG0005610	n20					ASTMX01166					DANRE06351, DANRE06350							ORYLA01244							
N15.HOG0014796	OG0005610	n27					ASTMX10712					DANRE33795							ORYLA04278							
N15.HOG0014797	OG0005611	n0					ASTMX10215					DANRE28958, DANRE28959							ORYLA16851							
N15.HOG0014798	OG0005612	n4					ASTMX11581					DANRE16824, DANRE16823							ORYLA00126, ORYLA00125							
N15.HOG0014799	OG0005612	n10					ASTMX16550					DANRE11866, DANRE11865														
N15.HOG0014800	OG0005613	n23										DANRE11321							ORYLA04705							
N15.HOG0014801	OG0005613	n24					ASTMX20883, ASTMX11580					DANRE16822, DANRE16821							ORYLA00127							
N15.HOG0014802	OG0005614	n22					ASTMX02759					DANRE04930							ORYLA10704							
N15.HOG0014803	OG0005615	n0					ASTMX12601					DANRE31126							ORYLA10994							
N15.HOG0014804	OG0005616	n10					ASTMX11088					DANRE17489							ORYLA12774							
N15.HOG0014805	OG0005617	n8					ASTMX05490					DANRE36363							ORYLA13237							
N15.HOG0014806	OG0005617	n15										DANRE00407							ORYLA02749							
N15.HOG0014807	OG0005618	n0					ASTMX10588					DANRE00178, DANRE00176, DANRE00177							ORYLA02960							
N15.HOG0014808	OG0005619	n0					ASTMX07174					DANRE02647							ORYLA13138							
N15.HOG0014809	OG0005620	n0					ASTMX10869					DANRE31254							ORYLA11087							
N15.HOG0014810	OG0005621	n0					ASTMX07576					DANRE11716, DANRE11715							ORYLA10189							
N15.HOG0014811	OG0005622	n0					ASTMX14101					DANRE18660							ORYLA11349							
N15.HOG0014812	OG0005623	n0					ASTMX02813					DANRE05432, DANRE05431							ORYLA05069							
N15.HOG0014813	OG0005624	n24					ASTMX19320					DANRE30720							ORYLA11010							
N15.HOG0014814	OG0005624	n26										DANRE30721														
N15.HOG0014815	OG0005625	n0					ASTMX20872					DANRE06001							ORYLA14474							
N15.HOG0014816	OG0005626	n0					ASTMX11685					DANRE01117, DANRE07553							ORYLA03603							
N15.HOG0014817	OG0005627	n11					ASTMX11436					DANRE35938							ORYLA00779							
N15.HOG0014818	OG0005628	n17					ASTMX03353, ASTMX19814					DANRE34835, DANRE19005, DANRE19006							ORYLA02379							
N15.HOG0014819	OG0005628	n27																	ORYLA17397							
N15.HOG0014820	OG0005629	n5					ASTMX09236					DANRE20590							ORYLA20125							
N15.HOG0014821	OG0005630	n18										DANRE16694														
N15.HOG0014822	OG0005630	n23					ASTMX17310					DANRE16693, DANRE16695							ORYLA00441							
N15.HOG0014823	OG0005630	n26					ASTMX17568					DANRE23633, DANRE23631, DANRE23632							ORYLA07220							
N15.HOG0014824	OG0005631	n0					ASTMX10133					DANRE09424							ORYLA05644							
N15.HOG0014825	OG0005632	n7					ASTMX01250					DANRE17405							ORYLA11796							
N15.HOG0014826	OG0005632	n22										DANRE17404														
N15.HOG0014827	OG0005633	n0					ASTMX04544					DANRE05518, DANRE05520, DANRE05514, DANRE05517, DANRE05519, DANRE05515, DANRE05516							ORYLA10109							
N15.HOG0014828	OG0005634	n4					ASTMX09730					DANRE33369							ORYLA02889							
N15.HOG0014829	OG0005634	n9					ASTMX05728					DANRE40678							ORYLA17840							
N15.HOG0014830	OG0005634	n13										DANRE33370														
N15.HOG0014831	OG0005635	n17										DANRE20832														
N15.HOG0014832	OG0005636	n4					ASTMX06340					DANRE13481, DANRE13482							ORYLA12123							
N15.HOG0014833	OG0005637	n5					ASTMX15689					DANRE41703, DANRE41700, DANRE41702, DANRE41701							ORYLA09613							
N15.HOG0014834	OG0005637	n17					ASTMX15690																			
N15.HOG0014835	OG0005638	n0					ASTMX12600					DANRE31127														
N15.HOG0014836	OG0005639	n0					ASTMX11008, ASTMX17549					DANRE10666, DANRE18080, DANRE18081							ORYLA11914							
N15.HOG0014837	OG0005640	n0					ASTMX04853					DANRE11136							ORYLA10162							
N15.HOG0014838	OG0005641	n2					ASTMX04888					DANRE02949, DANRE02948, DANRE02947							ORYLA00103							
N15.HOG0014839	OG0005642	n18					ASTMX16842					DANRE21297							ORYLA13774							
N15.HOG0014840	OG0005642	n23					ASTMX08363					DANRE02697							ORYLA14167							
N15.HOG0014841	OG0005643	n5					ASTMX01034					DANRE36781							ORYLA13841, ORYLA13840							
N15.HOG0014842	OG0005644	n22					ASTMX13040					DANRE20309							ORYLA03977							
N15.HOG0014843	OG0005644	n24					ASTMX04395					DANRE08252							ORYLA03459							
N15.HOG0014844	OG0005645	n0										DANRE10983							ORYLA19943							
N15.HOG0014845	OG0005646	n0					ASTMX14598					DANRE42080, DANRE42078, DANRE42079							ORYLA10031, ORYLA10030							
N15.HOG0014846	OG0005648	n19					ASTMX00728, ASTMX04810					DANRE23229, DANRE23227, DANRE23226, DANRE23228							ORYLA16024							
N15.HOG0014847	OG0005648	n26					ASTMX02403					DANRE21829, DANRE21830							ORYLA13049							
N15.HOG0014848	OG0005649	n0					ASTMX12988					DANRE42185, DANRE42183, DANRE42184							ORYLA20074							
N15.HOG0014849	OG0005650	n0					ASTMX11791, ASTMX06045					DANRE23343, DANRE36528, DANRE36529							ORYLA14445							
N15.HOG0014850	OG0005651	n4					ASTMX04913					DANRE20915, DANRE20916														
N15.HOG0014851	OG0005652	n0					ASTMX08365					DANRE02692, DANRE02690, DANRE02691							ORYLA14413							
N15.HOG0014852	OG0005654	n12					ASTMX14424												ORYLA12567							
N15.HOG0014853	OG0005654	n22					ASTMX12745					DANRE24074, DANRE24075							ORYLA09067							
N15.HOG0014854	OG0005654	n29										DANRE33243							ORYLA12566							
N15.HOG0014855	OG0005655	n1										DANRE15100														
N15.HOG0014856	OG0005655	n20					ASTMX04329					DANRE15099, DANRE15098														
N15.HOG0014857	OG0005655	n25					ASTMX13730, ASTMX01751					DANRE22619, DANRE40294														
N15.HOG0014858	OG0005656	n10					ASTMX14794					DANRE04885, DANRE04886, DANRE04884							ORYLA10723							
N15.HOG0014859	OG0005659	n0					ASTMX03095					DANRE31196, DANRE31197, DANRE31194, DANRE31195, DANRE31192, DANRE31193							ORYLA11022							
N15.HOG0014860	OG0005660	n0					ASTMX16002					DANRE34620							ORYLA04405							
N15.HOG0014861	OG0005661	n9					ASTMX00745, ASTMX05281					DANRE02830, DANRE02831, DANRE02832, DANRE22883							ORYLA13889							
N15.HOG0014862	OG0005661	n24										DANRE28070, DANRE28072, DANRE28071							ORYLA06911							
N15.HOG0014863	OG0005661	n27										DANRE08818							ORYLA03511							
N15.HOG0014864	OG0005662	n9					ASTMX02138					DANRE25186														
N15.HOG0014865	OG0005662	n14										DANRE34275							ORYLA17989, ORYLA14653							
N15.HOG0014866	OG0005663	n6					ASTMX15431					DANRE15910, DANRE15909							ORYLA00367							
N15.HOG0014867	OG0005663	n9										DANRE15912, DANRE15913, DANRE15911							ORYLA00366							
N15.HOG0014868	OG0005663	n23					ASTMX03610					DANRE22122, DANRE22121							ORYLA00016							
N15.HOG0014869	OG0005663	n28					ASTMX08456					DANRE04443							ORYLA05050							
N15.HOG0014870	OG0005664	n8					ASTMX09396, ASTMX04769					DANRE36556, DANRE36555, DANRE23153							ORYLA15742							
N15.HOG0014871	OG0005664	n18					ASTMX11742					DANRE27239, DANRE27240							ORYLA06769							
N15.HOG0014872	OG0005664	n21					ASTMX07928					DANRE24306, DANRE24307							ORYLA08998							
N15.HOG0014873	OG0005665	n14					ASTMX04945, ASTMX18198					DANRE20987, DANRE20989, DANRE20988, DANRE28322, DANRE20990, DANRE20991, DANRE28323							ORYLA07150, ORYLA18281							
N15.HOG0014874	OG0005665	n24					ASTMX20774					DANRE12305							ORYLA12179							
N15.HOG0014875	OG0005665	n26										DANRE29818														
N15.HOG0014876	OG0005666	n5					ASTMX05587					DANRE37874, DANRE07405							ORYLA07480, ORYLA07481							
N15.HOG0014877	OG0005666	n9					ASTMX16825					DANRE24942							ORYLA07483							
N15.HOG0014878	OG0005670	n0										DANRE29757														
N15.HOG0014879	OG0005671	n0										DANRE42011, DANRE41995, DANRE41994, DANRE42001, DANRE41998, DANRE41997, DANRE42000, DANRE42002, DANRE41996, DANRE41993, DANRE42017, DANRE41990, DANRE42010, DANRE41988, DANRE42009, DANRE42007, DANRE42015, DANRE42016, DANRE42012, DANRE42006, DANRE42004, DANRE42013, DANRE42008, DANRE42005, DANRE42014, DANRE42003, DANRE41989, DANRE42018, DANRE41991, DANRE41999, DANRE41992														
N15.HOG0014880	OG0005681	n0					ASTMX13692					DANRE02172, DANRE02167, DANRE02170, DANRE02169, DANRE02171, DANRE02168							ORYLA04888							
N15.HOG0014881	OG0005685	n1										DANRE05475														
N15.HOG0014882	OG0005685	n5					ASTMX04568					DANRE05474							ORYLA10800							
N15.HOG0014883	OG0005690	n0					ASTMX01862					DANRE10416							ORYLA06115							
N15.HOG0014884	OG0005691	n0					ASTMX00602					DANRE25057, DANRE25059														
N15.HOG0014885	OG0005692	n21					ASTMX10520												ORYLA08643							
N15.HOG0014886	OG0005692	n22					ASTMX00048					DANRE21996, DANRE21995, DANRE42270							ORYLA09530							
N15.HOG0014887	OG0005694	n4					ASTMX07072					DANRE12317							ORYLA12676							
N15.HOG0014888	OG0005694	n27										DANRE12318														
N15.HOG0014889	OG0005695	n0										DANRE29499							ORYLA16353							
N15.HOG0014890	OG0005696	n0					ASTMX01686					DANRE02901, DANRE02900							ORYLA12255							
N15.HOG0014891	OG0005697	n5					ASTMX20389					DANRE38971							ORYLA18939							
N15.HOG0014892	OG0005698	n0					ASTMX17236					DANRE26205, DANRE26204							ORYLA02906							
N15.HOG0014893	OG0005699	n0					ASTMX10465					DANRE37803							ORYLA07691							
N15.HOG0014894	OG0005700	n8					ASTMX19163												ORYLA19145							
N15.HOG0014895	OG0005700	n22					ASTMX19162					DANRE03723														
N15.HOG0014896	OG0005701	n16																	ORYLA05083							
N15.HOG0014897	OG0005701	n21					ASTMX06643					DANRE05393, DANRE05394														
N15.HOG0014898	OG0005702	n3					ASTMX05847					DANRE08887							ORYLA03576							
N15.HOG0014899	OG0005703	n0					ASTMX13706, ASTMX13705					DANRE33923														
N15.HOG0014900	OG0005704	n18					ASTMX09806					DANRE41933, DANRE41932							ORYLA09597							
N15.HOG0014901	OG0005704	n25										DANRE41934														
N15.HOG0014902	OG0005707	n13					ASTMX18190												ORYLA06810							
N15.HOG0014903	OG0005707	n14					ASTMX04931												ORYLA13030							
N15.HOG0014904	OG0005708	n0										DANRE10185, DANRE10184, DANRE10183							ORYLA06067							
N15.HOG0014905	OG0005709	n0					ASTMX13521					DANRE38135, DANRE05676, DANRE05677							ORYLA07376, ORYLA10734							
N15.HOG0014906	OG0005710	n7					ASTMX17920					DANRE21928, DANRE21925, DANRE21927, DANRE21926							ORYLA19829							
N15.HOG0014907	OG0005711	n0					ASTMX17370					DANRE01182							ORYLA04019							
N15.HOG0014908	OG0005712	n0					ASTMX18784					DANRE30485							ORYLA18989							
N15.HOG0014909	OG0005713	n5					ASTMX08999					DANRE39302, DANRE39301							ORYLA12382							
N15.HOG0014910	OG0005714	n0					ASTMX13095					DANRE00374, DANRE00373							ORYLA02729							
N15.HOG0014911	OG0005715	n0					ASTMX18983					DANRE43098							ORYLA17805							
N15.HOG0014912	OG0005717	n22										DANRE09066														
N15.HOG0014913	OG0005717	n23					ASTMX11427					DANRE09067, DANRE09065							ORYLA05307							
N15.HOG0014914	OG0005718	n0					ASTMX12361					DANRE08143, DANRE08142														
N15.HOG0014915	OG0005719	n0					ASTMX05228					DANRE22979							ORYLA19328							
N15.HOG0014916	OG0005720	n0					ASTMX14797					DANRE04877, DANRE04878														
N15.HOG0014917	OG0005721	n0					ASTMX03523					DANRE35044							ORYLA04577							
N15.HOG0014918	OG0005722	n3					ASTMX09696					DANRE24733														
N15.HOG0014919	OG0005723	n0					ASTMX05710					DANRE41011, DANRE41012, DANRE41010							ORYLA15901							
N15.HOG0014920	OG0005724	n6					ASTMX19819					DANRE20202							ORYLA04176							
N15.HOG0014921	OG0005725	n22					ASTMX07676					DANRE03552, DANRE03553							ORYLA07793							
N15.HOG0014922	OG0005726	n3					ASTMX11743					DANRE27236, DANRE27237							ORYLA06770, ORYLA09046							
N15.HOG0014923	OG0005726	n25										DANRE27238														
N15.HOG0014924	OG0005727	n3					ASTMX20411					DANRE35244, DANRE35245							ORYLA17541							
N15.HOG0014925	OG0005728	n0					ASTMX07467					DANRE37055							ORYLA14263							
N15.HOG0014926	OG0005729	n20					ASTMX18666												ORYLA11545							
N15.HOG0014927	OG0005730	n12																	ORYLA03772							
N15.HOG0014928	OG0005730	n17										DANRE29260							ORYLA16956, ORYLA16955							
N15.HOG0014929	OG0005730	n19					ASTMX15497					DANRE35444							ORYLA00644							
N15.HOG0014930	OG0005730	n26					ASTMX11861					DANRE07982, DANRE07981														
N15.HOG0014931	OG0005731	n0					ASTMX04986					DANRE30002							ORYLA16981							
N15.HOG0014932	OG0005732	n0					ASTMX13145					DANRE16848							ORYLA00704, ORYLA00703							
N15.HOG0014933	OG0005733	n0					ASTMX01508					DANRE03975							ORYLA08056							
N15.HOG0014934	OG0005734	n10										DANRE22995														
N15.HOG0014935	OG0005734	n12					ASTMX09235					DANRE20594							ORYLA15387, ORYLA20126							
N15.HOG0014936	OG0005735	n9					ASTMX15760					DANRE34218							ORYLA02863							
N15.HOG0014937	OG0005736	n5					ASTMX01768					DANRE40325							ORYLA16039, ORYLA20245							
N15.HOG0014938	OG0005736	n11					ASTMX15945					DANRE36760														
N15.HOG0014939	OG0005736	n15					ASTMX08533					DANRE30877							ORYLA10904							
N15.HOG0014940	OG0005737	n10										DANRE08970							ORYLA05474, ORYLA05475							
N15.HOG0014941	OG0005737	n15					ASTMX11419												ORYLA05473							
N15.HOG0014942	OG0005738	n0					ASTMX10341					DANRE26761							ORYLA06339							
N15.HOG0014943	OG0005739	n0					ASTMX12626					DANRE23960														
N15.HOG0014944	OG0005740	n5					ASTMX20580					DANRE29852							ORYLA16267							
N15.HOG0014945	OG0005740	n13					ASTMX11366					DANRE36136							ORYLA00248							
N15.HOG0014946	OG0005741	n0					ASTMX10456					DANRE03389							ORYLA08044							
N15.HOG0014947	OG0005742	n0					ASTMX01912					DANRE09529							ORYLA05610							
N15.HOG0014948	OG0005743	n6					ASTMX09311					DANRE20066							ORYLA01219, ORYLA06763, ORYLA06762							
N15.HOG0014949	OG0005743	n15					ASTMX09046					DANRE39555							ORYLA17427							
N15.HOG0014950	OG0005743	n17					ASTMX09752					DANRE35393														
N15.HOG0014951	OG0005743	n24					ASTMX21084					DANRE12134, DANRE12135							ORYLA01949							
N15.HOG0014952	OG0005743	n27					ASTMX16822					DANRE10559							ORYLA05989							
N15.HOG0014953	OG0005744	n11					ASTMX14609					DANRE09821							ORYLA05679							
N15.HOG0014954	OG0005745	n28					ASTMX04503					DANRE04124														
N15.HOG0014955	OG0005746	n0					ASTMX17304					DANRE16685, DANRE16686							ORYLA00433							
N15.HOG0014956	OG0005747	n0					ASTMX04789					DANRE23184, DANRE23183							ORYLA15631							
N15.HOG0014957	OG0005748	n18					ASTMX20681					DANRE07742, DANRE07743							ORYLA03792, ORYLA03791							
N15.HOG0014958	OG0005749	n0					ASTMX19269					DANRE30710							ORYLA20160							
N15.HOG0014959	OG0005750	n0					ASTMX08835					DANRE07024							ORYLA01346							
N15.HOG0014960	OG0005751	n0					ASTMX01382					DANRE12107, DANRE12106														
N15.HOG0014961	OG0005752	n0					ASTMX06902					DANRE33307							ORYLA09924							
N15.HOG0014962	OG0005753	n5					ASTMX12351					DANRE08124, DANRE08123							ORYLA03557, ORYLA03556							
N15.HOG0014963	OG0005754	n16					ASTMX13032												ORYLA16213							
N15.HOG0014964	OG0005754	n27										DANRE17368, DANRE17369, DANRE17367														
N15.HOG0014965	OG0005755	n3					ASTMX22796					DANRE37037							ORYLA13999							
N15.HOG0014966	OG0005755	n10					ASTMX07457																			
N15.HOG0014967	OG0005756	n0					ASTMX06815, ASTMX09863					DANRE09882, DANRE14479, DANRE14480							ORYLA02098							
N15.HOG0014968	OG0005757	n0					ASTMX16833					DANRE10576							ORYLA05641							
N15.HOG0014969	OG0005758	n6					ASTMX11709					DANRE07527, DANRE07528							ORYLA03344							
N15.HOG0014970	OG0005759	n5					ASTMX01450					DANRE03860														
N15.HOG0014971	OG0005759	n10																	ORYLA18537, ORYLA18536							
N15.HOG0014972	OG0005761	n0					ASTMX22199, ASTMX11984					DANRE33898							ORYLA17928							
N15.HOG0014973	OG0005762	n0					ASTMX16116					DANRE22206							ORYLA12918							
N15.HOG0014974	OG0005763	n0					ASTMX13628					DANRE39518, DANRE39519, DANRE39517							ORYLA18058							
N15.HOG0014975	OG0005764	n0					ASTMX16221					DANRE09780							ORYLA05922							
N15.HOG0014976	OG0005765	n0					ASTMX18105					DANRE04820, DANRE04821, DANRE04819							ORYLA05068							
N15.HOG0014977	OG0005766	n2					ASTMX15164					DANRE13270							ORYLA03635							
N15.HOG0014978	OG0005767	n5					ASTMX21666																			
N15.HOG0014979	OG0005767	n23					ASTMX21667																			
N15.HOG0014980	OG0005767	n26					ASTMX21668																			
N15.HOG0014981	OG0005767	n27										DANRE03737, DANRE03736							ORYLA08905							
N15.HOG0014982	OG0005768	n12					ASTMX05458					DANRE35685														
N15.HOG0014983	OG0005768	n21																	ORYLA19835, ORYLA19834							
N15.HOG0014984	OG0005769	n13					ASTMX20051					DANRE17644, DANRE17643, DANRE17645							ORYLA12870							
N15.HOG0014985	OG0005769	n21					ASTMX19409												ORYLA06629							
N15.HOG0014986	OG0005770	n0					ASTMX06264					DANRE12661, DANRE12660							ORYLA15198							
N15.HOG0014987	OG0005771	n0					ASTMX18560					DANRE14116, DANRE14114, DANRE14115							ORYLA01975							
N15.HOG0014988	OG0005772	n25										DANRE39577														
N15.HOG0014989	OG0005772	n26					ASTMX17944					DANRE39576							ORYLA17831							
N15.HOG0014990	OG0005773	n16					ASTMX00511					DANRE36863							ORYLA14006							
N15.HOG0014991	OG0005773	n20					ASTMX18360, ASTMX21310					DANRE28398							ORYLA06306							
N15.HOG0014992	OG0005774	n0					ASTMX13739					DANRE22637							ORYLA15970							
N15.HOG0014993	OG0005775	n1					ASTMX14322, ASTMX07738					DANRE03621							ORYLA07737							
N15.HOG0014994	OG0005776	n10					ASTMX05832					DANRE05180							ORYLA05092							
N15.HOG0014995	OG0005777	n11										DANRE04533							ORYLA04808							
N15.HOG0014996	OG0005777	n13					ASTMX04242					DANRE04532														
N15.HOG0014997	OG0005778	n0					ASTMX16487					DANRE18976, DANRE11584														
N15.HOG0014998	OG0005779	n0					ASTMX05027					DANRE40753, DANRE40752							ORYLA17816							
N15.HOG0014999	OG0005781	n12										DANRE42324							ORYLA09496							
N15.HOG0015000	OG0005781	n14					ASTMX00100					DANRE42323							ORYLA09495							
N15.HOG0015001	OG0005782	n2					ASTMX20740					DANRE06437							ORYLA01482							
N15.HOG0015002	OG0005782	n26					ASTMX20741																			
N15.HOG0015003	OG0005783	n0					ASTMX03385					DANRE19394, DANRE19393							ORYLA14100							
N15.HOG0015004	OG0005784	n6					ASTMX06658					DANRE05427, DANRE05426, DANRE05425							ORYLA05072							
N15.HOG0015005	OG0005785	n0					ASTMX18716					DANRE30308							ORYLA16543							
N15.HOG0015006	OG0005786	n0					ASTMX16618					DANRE25576, DANRE25575, DANRE25574							ORYLA20339							
N15.HOG0015007	OG0005787	n0					ASTMX21620					DANRE38319							ORYLA19947							
N15.HOG0015008	OG0005788	n0					ASTMX02885					DANRE02080							ORYLA15415							
N15.HOG0015009	OG0005789	n2										DANRE38286							ORYLA12435							
N15.HOG0015010	OG0005790	n0					ASTMX01629					DANRE05586							ORYLA05159							
N15.HOG0015011	OG0005791	n0					ASTMX13552					DANRE35362														
N15.HOG0015012	OG0005792	n0					ASTMX21053					DANRE00903							ORYLA18637							
N15.HOG0015013	OG0005793	n0					ASTMX15045					DANRE26367							ORYLA07054							
N15.HOG0015014	OG0005794	n6					ASTMX22973					DANRE03459, DANRE03461, DANRE03460							ORYLA09326							
N15.HOG0015015	OG0005795	n7					ASTMX19722					DANRE41201							ORYLA17869							
N15.HOG0015016	OG0005796	n0					ASTMX17980					DANRE35301							ORYLA17559							
N15.HOG0015017	OG0005797	n0					ASTMX18725, ASTMX04724					DANRE06686							ORYLA18216							
N15.HOG0015018	OG0005798	n0					ASTMX19366					DANRE36742, DANRE36741, DANRE36740, DANRE36739							ORYLA13859							
N15.HOG0015019	OG0005799	n0					ASTMX04694					DANRE07255, DANRE07256							ORYLA01072							
N15.HOG0015020	OG0005800	n0					ASTMX19939					DANRE14375, DANRE14374							ORYLA01809							
N15.HOG0015021	OG0005801	n0					ASTMX09055					DANRE10200							ORYLA20361							
N15.HOG0015022	OG0005802	n0					ASTMX07877					DANRE42619							ORYLA09753							
N15.HOG0015023	OG0005803	n0					ASTMX00035					DANRE42298							ORYLA09410							
N15.HOG0015024	OG0005804	n8					ASTMX04182					DANRE16177							ORYLA12290							
N15.HOG0015025	OG0005804	n15										DANRE26612							ORYLA06566							
N15.HOG0015026	OG0005805	n0					ASTMX19263					DANRE33433, DANRE33434							ORYLA04527							
N15.HOG0015027	OG0005806	n0					ASTMX20802, ASTMX20800					DANRE33644, DANRE33645, DANRE33646, DANRE33642, DANRE33643							ORYLA17922							
N15.HOG0015028	OG0005807	n7					ASTMX00062					DANRE42401							ORYLA01224							
N15.HOG0015029	OG0005808	n0					ASTMX09423					DANRE36615							ORYLA13733							
N15.HOG0015030	OG0005810	n14					ASTMX15134					DANRE09119, DANRE09118							ORYLA20379							
N15.HOG0015031	OG0005811	n0					ASTMX20920					DANRE30619							ORYLA11574							
N15.HOG0015032	OG0005812	n0					ASTMX04748					DANRE06734, DANRE06736, DANRE06735							ORYLA01100							
N15.HOG0015033	OG0005813	n0					ASTMX20803					DANRE33638							ORYLA17924							
N15.HOG0015034	OG0005814	n4					ASTMX10027					DANRE00480, DANRE00481, DANRE00482							ORYLA02975							
N15.HOG0015035	OG0005815	n0					ASTMX19022					DANRE35338, DANRE35339							ORYLA02282							
N15.HOG0015036	OG0005816	n23					ASTMX10623					DANRE33494							ORYLA17256							
N15.HOG0015037	OG0005816	n25					ASTMX05188					DANRE25870							ORYLA15374							
N15.HOG0015038	OG0005817	n0					ASTMX04424					DANRE08196							ORYLA02525							
N15.HOG0015039	OG0005818	n0					ASTMX05192					DANRE25883							ORYLA15368							
N15.HOG0015040	OG0005819	n3					ASTMX17354					DANRE29106							ORYLA17070							
N15.HOG0015041	OG0005819	n26																	ORYLA18329							
N15.HOG0015042	OG0005819	n28																	ORYLA17071							
N15.HOG0015043	OG0005820	n3					ASTMX18399					DANRE09807, DANRE09805, DANRE09806							ORYLA05689							
N15.HOG0015044	OG0005821	n0					ASTMX06716					DANRE09701, DANRE09702							ORYLA05556							
N15.HOG0015045	OG0005822	n0					ASTMX09677					DANRE11599, DANRE11598							ORYLA19296							
N15.HOG0015046	OG0005823	n0					ASTMX12224					DANRE20322, DANRE20321, DANRE20320, DANRE20318, DANRE20319							ORYLA04103							
N15.HOG0015047	OG0005824	n18					ASTMX22745												ORYLA12812							
N15.HOG0015048	OG0005824	n25					ASTMX19708					DANRE28405, DANRE28404, DANRE28406														
N15.HOG0015049	OG0005825	n2					ASTMX04132					DANRE16741, DANRE16740, DANRE16743														
N15.HOG0015050	OG0005826	n0										DANRE31098							ORYLA10997							
N15.HOG0015051	OG0005827	n3					ASTMX10593					DANRE04786							ORYLA04867							
N15.HOG0015052	OG0005828	n18																	ORYLA17775							
N15.HOG0015053	OG0005828	n23					ASTMX19688					DANRE11026							ORYLA18417							
N15.HOG0015054	OG0005829	n2					ASTMX03865					DANRE18381, DANRE18383							ORYLA11889							
N15.HOG0015055	OG0005830	n23					ASTMX16026					DANRE30479							ORYLA16729							
N15.HOG0015056	OG0005830	n25					ASTMX20899					DANRE29292, DANRE29293, DANRE29294							ORYLA16928							
N15.HOG0015057	OG0005831	n0					ASTMX11648					DANRE03042, DANRE03041							ORYLA19768							
N15.HOG0015058	OG0005832	n0					ASTMX10891					DANRE12840							ORYLA20295							
N15.HOG0015059	OG0005833	n9					ASTMX13374					DANRE11533							ORYLA12552							
N15.HOG0015060	OG0005833	n15					ASTMX06309					DANRE13426														
N15.HOG0015061	OG0005834	n8					ASTMX12604					DANRE31116, DANRE31115														
N15.HOG0015062	OG0005834	n14										DANRE31117														
N15.HOG0015063	OG0005835	n0					ASTMX06426					DANRE22723							ORYLA15968							
N15.HOG0015064	OG0005836	n0					ASTMX10318					DANRE00571							ORYLA02705							
N15.HOG0015065	OG0005837	n0					ASTMX22792, ASTMX21697					DANRE28876							ORYLA17100							
N15.HOG0015066	OG0005838	n0					ASTMX05195					DANRE25892, DANRE25891							ORYLA15364							
N15.HOG0015067	OG0005839	n13					ASTMX15613, ASTMX02791					DANRE03272, DANRE03273, DANRE05764							ORYLA04968							
N15.HOG0015068	OG0005839	n21					ASTMX17306					DANRE16688							ORYLA00436							
N15.HOG0015069	OG0005840	n0					ASTMX12287					DANRE11184							ORYLA04946							
N15.HOG0015070	OG0005841	n0					ASTMX22790												ORYLA14469							
N15.HOG0015071	OG0005842	n7					ASTMX11260					DANRE01807							ORYLA13693							
N15.HOG0015072	OG0005843	n0					ASTMX18756					DANRE27852, DANRE27853							ORYLA06467							
N15.HOG0015073	OG0005844	n0					ASTMX04238					DANRE04542							ORYLA04807							
N15.HOG0015074	OG0005845	n0					ASTMX04382					DANRE08278, DANRE08279, DANRE08276, DANRE08277							ORYLA03266							
N15.HOG0015075	OG0005846	n2					ASTMX01580												ORYLA04854							
N15.HOG0015076	OG0005846	n20										DANRE43439														
N15.HOG0015077	OG0005847	n0					ASTMX08949					DANRE18614							ORYLA11529							
N15.HOG0015078	OG0005848	n0					ASTMX19733					DANRE29474							ORYLA16342							
N15.HOG0015079	OG0005849	n0					ASTMX07876					DANRE42620							ORYLA09685							
N15.HOG0015080	OG0005850	n0					ASTMX15848					DANRE02454							ORYLA13872							
N15.HOG0015081	OG0005851	n0					ASTMX14047					DANRE39994, DANRE39993							ORYLA13639							
N15.HOG0015082	OG0005852	n0					ASTMX08843					DANRE40523, DANRE40522							ORYLA15830							
N15.HOG0015083	OG0005853	n0					ASTMX16546					DANRE11871, DANRE11872, DANRE11870							ORYLA10472, ORYLA11336							
N15.HOG0015084	OG0005854	n0					ASTMX21173					DANRE26034, DANRE26032, DANRE26031, DANRE26033							ORYLA15268							
N15.HOG0015085	OG0005855	n1					ASTMX17050					DANRE03475							ORYLA16421							
N15.HOG0015086	OG0005856	n0					ASTMX11310					DANRE11367, DANRE11368, DANRE11366														
N15.HOG0015087	OG0005857	n0					ASTMX16007, ASTMX04410					DANRE08223, DANRE08222							ORYLA03540							
N15.HOG0015088	OG0005858	n0										DANRE33663							ORYLA17612							
N15.HOG0015089	OG0005859	n8					ASTMX13468																			
N15.HOG0015090	OG0005859	n22					ASTMX13466					DANRE39604, DANRE43327							ORYLA17362							
N15.HOG0015091	OG0005860	n0					ASTMX12500					DANRE40800							ORYLA17529							
