HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N14.HOG0015052	OG0006862	n0													HUMAN08983		MOUSE08221, MOUSE08220, MOUSE08219								XENTR13534	
N14.HOG0015053	OG0006863	n0													HUMAN21315		MOUSE15893								XENTR12976	
N14.HOG0015054	OG0006864	n2													HUMAN10411		MOUSE14979								XENTR01809	
N14.HOG0015055	OG0006865	n0													HUMAN07621		MOUSE12914								XENTR09213	
N14.HOG0015056	OG0006866	n0													HUMAN00414, HUMAN00412		MOUSE34492, MOUSE34491								XENTR17686	
N14.HOG0015057	OG0006867	n0													HUMAN16895		MOUSE18748								XENTR01657	
N14.HOG0015058	OG0006868	n0													HUMAN20940		MOUSE52669, MOUSE52667, MOUSE52668								XENTR07053	
N14.HOG0015059	OG0006869	n0													HUMAN21448, HUMAN21447		MOUSE40651								XENTR02833	
N14.HOG0015060	OG0006870	n0													HUMAN17467, HUMAN17468		MOUSE00722, MOUSE00723, MOUSE00718, MOUSE00720, MOUSE00721								XENTR10263	
N14.HOG0015061	OG0006871	n0													HUMAN02101		MOUSE24103, MOUSE24102								XENTR07430	
N14.HOG0015062	OG0006872	n0													HUMAN11636		MOUSE49857, MOUSE49858, MOUSE49859, MOUSE49856								XENTR03744	
N14.HOG0015063	OG0006873	n0													HUMAN07171		MOUSE37651, MOUSE37646, MOUSE37647, MOUSE37649, MOUSE37648, MOUSE37644, MOUSE37645								XENTR13913	
N14.HOG0015064	OG0006874	n0													HUMAN21129		MOUSE40813, MOUSE40812								XENTR14555	
N14.HOG0015065	OG0006875	n0													HUMAN05504		MOUSE51191								XENTR10450	
N14.HOG0015066	OG0006876	n0													HUMAN01056		MOUSE33297, MOUSE33298, MOUSE33299								XENTR00090	
N14.HOG0015067	OG0006877	n0													HUMAN09886		MOUSE51332, MOUSE51334								XENTR05237	
N14.HOG0015068	OG0006878	n0													HUMAN01136		MOUSE31982								XENTR12365	
N14.HOG0015069	OG0006879	n0													HUMAN20296		MOUSE14336								XENTR17009	
N14.HOG0015070	OG0006880	n0													HUMAN21476		MOUSE40621, MOUSE40622								XENTR02819	
N14.HOG0015071	OG0006881	n2													HUMAN04096											
N14.HOG0015072	OG0006881	n3													HUMAN04095		MOUSE45680, MOUSE45679									
N14.HOG0015073	OG0006882	n0													HUMAN11464		MOUSE49656								XENTR10988	
N14.HOG0015074	OG0006883	n0													HUMAN16684		MOUSE06617, MOUSE06618, MOUSE06619									
N14.HOG0015075	OG0006884	n0													HUMAN16682, HUMAN16680, HUMAN16685, HUMAN16681		MOUSE06612, MOUSE06615, MOUSE06616, MOUSE06614, MOUSE06613								XENTR07604	
N14.HOG0015076	OG0006885	n0													HUMAN20135		MOUSE14091, MOUSE14092, MOUSE14088, MOUSE14089, MOUSE14087, MOUSE14084, MOUSE14085, MOUSE14086, MOUSE14090								XENTR04782	
N14.HOG0015077	OG0006886	n0													HUMAN29974		MOUSE54545, MOUSE54546, MOUSE54547								XENTR00696	
N14.HOG0015078	OG0006887	n0													HUMAN12500		MOUSE19492, MOUSE05301								XENTR13961	
N14.HOG0015079	OG0006888	n5													HUMAN25053		MOUSE18268								XENTR02537	
N14.HOG0015080	OG0006889	n0													HUMAN11509		MOUSE49701, MOUSE49700								XENTR05963	
N14.HOG0015081	OG0006890	n5													HUMAN03527		MOUSE21126								XENTR09541	
N14.HOG0015082	OG0006891	n0													HUMAN04608		MOUSE20564								XENTR15690	
N14.HOG0015083	OG0006892	n7													HUMAN18023		MOUSE22133								XENTR00113	
N14.HOG0015084	OG0006893	n0													HUMAN13212, HUMAN13211, HUMAN13213		MOUSE05930, MOUSE05929								XENTR17439	
N14.HOG0015085	OG0006894	n0													HUMAN13291, HUMAN13290		MOUSE06080								XENTR13122	
N14.HOG0015086	OG0006895	n0													HUMAN03555		MOUSE21170								XENTR11833	
N14.HOG0015087	OG0006896	n0													HUMAN22142		MOUSE35953, MOUSE35951, MOUSE35954, MOUSE35952								XENTR12639	
N14.HOG0015088	OG0006897	n0													HUMAN23447		MOUSE10431, MOUSE10432								XENTR14076	
N14.HOG0015089	OG0006898	n0													HUMAN11306, HUMAN11310, HUMAN11307, HUMAN11309		MOUSE49458, MOUSE49461								XENTR07636	
N14.HOG0015090	OG0006899	n0													HUMAN07006		MOUSE54071, MOUSE54066, MOUSE54063, MOUSE01868, MOUSE01869, MOUSE01867								XENTR12237	
N14.HOG0015091	OG0006900	n0													HUMAN25793		MOUSE16574, MOUSE16558								XENTR09605	
N14.HOG0015092	OG0006901	n0													HUMAN18029, HUMAN18028		MOUSE22140								XENTR00120	
N14.HOG0015093	OG0006902	n8													HUMAN27525		MOUSE12823, MOUSE12825								XENTR02201	
N14.HOG0015094	OG0006902	n13															MOUSE12824									
N14.HOG0015095	OG0006903	n11																							XENTR15633	
N14.HOG0015096	OG0006903	n14													HUMAN12933		MOUSE05186								XENTR06864	
N14.HOG0015097	OG0006904	n0													HUMAN22374		MOUSE36413, MOUSE36412, MOUSE36414								XENTR03460	
N14.HOG0015098	OG0006905	n3													HUMAN19217		MOUSE28950									
N14.HOG0015099	OG0006905	n23													HUMAN19218		MOUSE28951									
N14.HOG0015100	OG0006906	n0													HUMAN11694		MOUSE04566, MOUSE04569, MOUSE04568, MOUSE04567								XENTR10195	
N14.HOG0015101	OG0006907	n0													HUMAN16729, HUMAN16728, HUMAN16727		MOUSE35649, MOUSE35648								XENTR18404	
N14.HOG0015102	OG0006908	n9													HUMAN13051, HUMAN13052, HUMAN13050		MOUSE05017								XENTR03672	
N14.HOG0015103	OG0006909	n2													HUMAN29823		MOUSE53609, MOUSE53608, MOUSE53610								XENTR18357	
N14.HOG0015104	OG0006911	n2													HUMAN04725		MOUSE20440								XENTR17645	
N14.HOG0015105	OG0006912	n2													HUMAN02108, HUMAN02109		MOUSE24083, MOUSE24084								XENTR03948	
N14.HOG0015106	OG0006912	n23															MOUSE24086									
N14.HOG0015107	OG0006913	n5													HUMAN01275		MOUSE37136, MOUSE37137								XENTR04002	
N14.HOG0015108	OG0006914	n0													HUMAN28656		MOUSE32366, MOUSE32365, MOUSE32364, MOUSE32363								XENTR15248	
N14.HOG0015109	OG0006915	n0													HUMAN15921, HUMAN15920		MOUSE44315, MOUSE44316, MOUSE44314, MOUSE44317								XENTR05683	
N14.HOG0015110	OG0006916	n0													HUMAN11501		MOUSE49691, MOUSE49690								XENTR18036	
N14.HOG0015111	OG0006917	n0													HUMAN18466, HUMAN18467		MOUSE23023, MOUSE23022, MOUSE23024								XENTR03266	
N14.HOG0015112	OG0006918	n0													HUMAN28188		MOUSE13577, MOUSE13576, MOUSE13578								XENTR10731, XENTR10730	
N14.HOG0015113	OG0006919	n0													HUMAN22288		MOUSE36218, MOUSE36216, MOUSE36217								XENTR12172	
N14.HOG0015114	OG0006920	n0													HUMAN07463		MOUSE12512								XENTR10785	
N14.HOG0015115	OG0006921	n13													HUMAN07563, HUMAN07564, HUMAN07562		MOUSE29807, MOUSE29808, MOUSE29804, MOUSE29805, MOUSE29806								XENTR10556	
N14.HOG0015116	OG0006922	n3													HUMAN10671		MOUSE46130, MOUSE46129								XENTR00968	
N14.HOG0015117	OG0006922	n24															MOUSE46128									
N14.HOG0015118	OG0006923	n4													HUMAN00553, HUMAN00554		MOUSE34244								XENTR05461	
N14.HOG0015119	OG0006924	n0													HUMAN23650		MOUSE19139, MOUSE19140								XENTR06768	
N14.HOG0015120	OG0006925	n0													HUMAN09328		MOUSE27502, MOUSE27499								XENTR03837	
N14.HOG0015121	OG0006926	n1													HUMAN00626											
N14.HOG0015122	OG0006926	n2													HUMAN00625		MOUSE34131								XENTR12859	
N14.HOG0015123	OG0006927	n0													HUMAN14265		MOUSE01549, MOUSE01548, MOUSE01547								XENTR10634	
N14.HOG0015124	OG0006928	n6													HUMAN16715		MOUSE35623								XENTR10691	
N14.HOG0015125	OG0006929	n1													HUMAN25390		MOUSE32158, MOUSE32159, MOUSE32156, MOUSE32157, MOUSE32155, MOUSE32154								XENTR05894	
N14.HOG0015126	OG0006930	n9													HUMAN28830		MOUSE09636								XENTR05716	
N14.HOG0015127	OG0006931	n0													HUMAN27632, HUMAN27633		MOUSE12676								XENTR12285	
N14.HOG0015128	OG0006932	n0													HUMAN20250		MOUSE14249, MOUSE14250								XENTR01275	
N14.HOG0015129	OG0006934	n0													HUMAN07629, HUMAN07628		MOUSE12905, MOUSE12906								XENTR15092	
N14.HOG0015130	OG0006935	n0													HUMAN28718		MOUSE32527, MOUSE32526								XENTR08699	
N14.HOG0015131	OG0006936	n0													HUMAN03224		MOUSE00847, MOUSE00846								XENTR08928	
N14.HOG0015132	OG0006937	n0													HUMAN13657		MOUSE35606								XENTR04504	
N14.HOG0015133	OG0006938	n0													HUMAN20508, HUMAN20507		MOUSE41043, MOUSE41042, MOUSE41040, MOUSE41041								XENTR16149	
N14.HOG0015134	OG0006939	n0													HUMAN00665		MOUSE34061, MOUSE34060								XENTR12765	
N14.HOG0015135	OG0006940	n0													HUMAN12720, HUMAN12719		MOUSE05605, MOUSE05603, MOUSE05604								XENTR01692	
N14.HOG0015136	OG0006942	n0													HUMAN04879, HUMAN04878		MOUSE20201, MOUSE20202								XENTR09478	
N14.HOG0015137	OG0006943	n0													HUMAN03534		MOUSE21146								XENTR15386	
N14.HOG0015138	OG0006944	n8													HUMAN20962		MOUSE52613, MOUSE52615, MOUSE52614								XENTR07046	
N14.HOG0015139	OG0006945	n0													HUMAN18030		MOUSE22142, MOUSE22143, MOUSE22141, MOUSE22145								XENTR00117	
N14.HOG0015140	OG0006946	n0													HUMAN29372		MOUSE25480								XENTR16824, XENTR16825	
N14.HOG0015141	OG0006947	n3													HUMAN13223, HUMAN13224		MOUSE05975, MOUSE05974									
N14.HOG0015142	OG0006947	n11													HUMAN25930		MOUSE38579, MOUSE38578									
N14.HOG0015143	OG0006948	n0													HUMAN20132, HUMAN20131		MOUSE14082								XENTR04780	
N14.HOG0015144	OG0006949	n0													HUMAN09677		MOUSE51685								XENTR11256	
N14.HOG0015145	OG0006951	n0													HUMAN26563		MOUSE38916								XENTR14803	
N14.HOG0015146	OG0006952	n0													HUMAN29995, HUMAN28013		MOUSE54586, MOUSE32099, MOUSE32100								XENTR05143	
N14.HOG0015147	OG0006953	n0													HUMAN11732		MOUSE04485								XENTR09448	
N14.HOG0015148	OG0006954	n0													HUMAN08336		MOUSE07137, MOUSE07136								XENTR03844	
N14.HOG0015149	OG0006955	n0													HUMAN26505, HUMAN26506		MOUSE35292								XENTR06398	
N14.HOG0015150	OG0006956	n0													HUMAN03801		MOUSE46848, MOUSE46846, MOUSE46847, MOUSE46845									
N14.HOG0015151	OG0006957	n0													HUMAN24327		MOUSE09556, MOUSE09555, MOUSE09557								XENTR08977	
N14.HOG0015152	OG0006958	n0													HUMAN29194, HUMAN29193		MOUSE25854								XENTR07775	
N14.HOG0015153	OG0006959	n0													HUMAN02003		MOUSE24311, MOUSE24310								XENTR17553	
N14.HOG0015154	OG0006960	n6													HUMAN21367		MOUSE15811								XENTR16241	
N14.HOG0015155	OG0006960	n11															MOUSE15812									
N14.HOG0015156	OG0006962	n0													HUMAN00835, HUMAN00834		MOUSE33764								XENTR09246	
N14.HOG0015157	OG0006964	n0													HUMAN25417		MOUSE00609								XENTR09387	
N14.HOG0015158	OG0006965	n0													HUMAN22591, HUMAN22590		MOUSE36896, MOUSE36897									
N14.HOG0015159	OG0006966	n3													HUMAN21659		MOUSE29849, MOUSE29852								XENTR09367	
N14.HOG0015160	OG0006967	n0													HUMAN20241		MOUSE14234								XENTR03908	
N14.HOG0015161	OG0006968	n3															MOUSE13904									
N14.HOG0015162	OG0006968	n5													HUMAN28378		MOUSE13899, MOUSE13901								XENTR15434	
N14.HOG0015163	OG0006969	n18													HUMAN22092		MOUSE35830								XENTR16749	
N14.HOG0015164	OG0006969	n20													HUMAN22091		MOUSE35829								XENTR16750, XENTR16751	
N14.HOG0015165	OG0006970	n0													HUMAN04563		MOUSE26650								XENTR14271, XENTR14272	
N14.HOG0015166	OG0006971	n0													HUMAN07273		MOUSE37465								XENTR01201	
N14.HOG0015167	OG0006972	n4													HUMAN11350, HUMAN11349		MOUSE49561, MOUSE49562								XENTR19251	
N14.HOG0015168	OG0006973	n0													HUMAN25475		MOUSE00510, MOUSE00509, MOUSE00508, MOUSE00507, MOUSE00506								XENTR09146	
N14.HOG0015169	OG0006974	n12													HUMAN15890		MOUSE42622								XENTR12649	
N14.HOG0015170	OG0006974	n18													HUMAN25069		MOUSE18236								XENTR05529	
N14.HOG0015171	OG0006975	n0													HUMAN00754		MOUSE33904, MOUSE33903								XENTR12996	
N14.HOG0015172	OG0006976	n0													HUMAN25513, HUMAN25515		MOUSE00665, MOUSE00662, MOUSE00664, MOUSE00663								XENTR01210	
N14.HOG0015173	OG0006977	n0													HUMAN21112		MOUSE10916, MOUSE10917								XENTR11302	
N14.HOG0015174	OG0006978	n0													HUMAN23552		MOUSE10225, MOUSE10227								XENTR16961	
N14.HOG0015175	OG0006979	n0													HUMAN09404		MOUSE27624, MOUSE27625								XENTR01458	
N14.HOG0015176	OG0006980	n6													HUMAN21874		MOUSE15424								XENTR06239	
N14.HOG0015177	OG0006981	n0													HUMAN04430, HUMAN04429, HUMAN04428		MOUSE27032, MOUSE27031, MOUSE27030								XENTR16320	
N14.HOG0015178	OG0006982	n0													HUMAN18636, HUMAN18637		MOUSE27876, MOUSE27877								XENTR11312	
N14.HOG0015179	OG0006983	n0													HUMAN00205, HUMAN00204		MOUSE34876, MOUSE34874, MOUSE34875									
N14.HOG0015180	OG0006984	n4													HUMAN04268		MOUSE44440								XENTR13708	
N14.HOG0015181	OG0006984	n12													HUMAN06255		MOUSE14526								XENTR02353	
N14.HOG0015182	OG0006985	n2													HUMAN20423		MOUSE40889								XENTR11227	
N14.HOG0015183	OG0006985	n25															MOUSE40890									
N14.HOG0015184	OG0006987	n0													HUMAN02240		MOUSE23790, MOUSE23791								XENTR01282, XENTR01281	
N14.HOG0015185	OG0006988	n0													HUMAN15597, HUMAN15598		MOUSE43131, MOUSE43132								XENTR12330	
N14.HOG0015186	OG0006989	n0													HUMAN18220		MOUSE22512								XENTR04170	
N14.HOG0015187	OG0006990	n0													HUMAN03535, HUMAN03537, HUMAN03536		MOUSE21147								XENTR08922	
N14.HOG0015188	OG0006991	n0													HUMAN19260		MOUSE29125								XENTR17838	
N14.HOG0015189	OG0006992	n10													HUMAN03662		MOUSE21388									
N14.HOG0015190	OG0006993	n3													HUMAN18314, HUMAN18313		MOUSE22722								XENTR09372	
N14.HOG0015191	OG0006994	n0													HUMAN17958, HUMAN17957, HUMAN17956		MOUSE26596								XENTR00114	
N14.HOG0015192	OG0006995	n0													HUMAN20603		MOUSE10952, MOUSE10951, MOUSE10949									
N14.HOG0015193	OG0006996	n0													HUMAN16905, HUMAN16903, HUMAN16904		MOUSE18752								XENTR01652	
N14.HOG0015194	OG0006997	n0													HUMAN20334, HUMAN20333, HUMAN20332		MOUSE14368								XENTR17546, XENTR17545	
N14.HOG0015195	OG0006998	n7													HUMAN13149		MOUSE05846								XENTR06955	
N14.HOG0015196	OG0006999	n0													HUMAN28121		MOUSE13476								XENTR00236	
N14.HOG0015197	OG0007000	n0													HUMAN17347, HUMAN17373		MOUSE27781								XENTR01902, XENTR01901	
N14.HOG0015198	OG0007001	n0													HUMAN06080		MOUSE41846								XENTR17344, XENTR17343	
N14.HOG0015199	OG0007002	n0													HUMAN29202		MOUSE25836, MOUSE25835								XENTR06832	
N14.HOG0015200	OG0007003	n0													HUMAN15197		MOUSE09049								XENTR16048	
N14.HOG0015201	OG0007004	n6													HUMAN14061		MOUSE19936									
N14.HOG0015202	OG0007005	n0													HUMAN26374		MOUSE38053, MOUSE38054, MOUSE38052								XENTR07132	
N14.HOG0015203	OG0007006	n3													HUMAN21322		MOUSE15876, MOUSE15875								XENTR12975	
N14.HOG0015204	OG0007006	n23													HUMAN21323											
N14.HOG0015205	OG0007007	n0													HUMAN05696, HUMAN05695		MOUSE50660, MOUSE50659, MOUSE50658									
N14.HOG0015206	OG0007008	n0													HUMAN13956		MOUSE19789								XENTR18543	
N14.HOG0015207	OG0007009	n0													HUMAN28810		MOUSE20677, MOUSE20678, MOUSE20679								XENTR09577	
N14.HOG0015208	OG0007010	n0													HUMAN22418		MOUSE36520, MOUSE36523, MOUSE36522								XENTR05499	
N14.HOG0015209	OG0007011	n0													HUMAN05430		MOUSE50033								XENTR05787	
N14.HOG0015210	OG0007012	n0													HUMAN22710		MOUSE31649								XENTR03267	
N14.HOG0015211	OG0007013	n0													HUMAN12055		MOUSE03906								XENTR09137	
N14.HOG0015212	OG0007014	n0													HUMAN03563, HUMAN03564		MOUSE21188								XENTR08855	
N14.HOG0015213	OG0007015	n0													HUMAN19068		MOUSE28687, MOUSE28688, MOUSE28686								XENTR02491	
N14.HOG0015214	OG0007016	n0													HUMAN11135		MOUSE49206, MOUSE49205								XENTR00478	
N14.HOG0015215	OG0007017	n0													HUMAN26658		MOUSE38429, MOUSE38428, MOUSE38427								XENTR16539	
N14.HOG0015216	OG0007018	n0													HUMAN24153		MOUSE03253								XENTR13179	
N14.HOG0015217	OG0007019	n4													HUMAN13523		MOUSE06390, MOUSE06389, MOUSE06391								XENTR13839	
N14.HOG0015218	OG0007019	n16													HUMAN13524											
N14.HOG0015219	OG0007020	n5													HUMAN17277, HUMAN17276		MOUSE40200, MOUSE40201								XENTR09770	
N14.HOG0015220	OG0007021	n2															MOUSE12612									
N14.HOG0015221	OG0007021	n5													HUMAN07675, HUMAN07676		MOUSE12611, MOUSE12610								XENTR08839	
N14.HOG0015222	OG0007022	n5															MOUSE22093, MOUSE22095, MOUSE22094									
N14.HOG0015223	OG0007022	n8													HUMAN17994		MOUSE22092								XENTR16029	
N14.HOG0015224	OG0007023	n0													HUMAN21002		MOUSE11360, MOUSE11359, MOUSE11361								XENTR07024	
N14.HOG0015225	OG0007024	n0													HUMAN26989		MOUSE39327									
N14.HOG0015226	OG0007025	n0													HUMAN13355, HUMAN13354		MOUSE06165								XENTR13731	
N14.HOG0015227	OG0007026	n0													HUMAN04469		MOUSE26964								XENTR18056	
N14.HOG0015228	OG0007027	n0													HUMAN20548, HUMAN20547		MOUSE40769								XENTR19169, XENTR11118	
N14.HOG0015229	OG0007028	n0													HUMAN02161		MOUSE23985, MOUSE23984								XENTR00104	
N14.HOG0015230	OG0007029	n16													HUMAN02371		MOUSE23539, MOUSE23537, MOUSE23536								XENTR07776	
N14.HOG0015231	OG0007029	n23															MOUSE23540									
N14.HOG0015232	OG0007030	n0													HUMAN23013, HUMAN23012		MOUSE48335, MOUSE48334								XENTR05657	
N14.HOG0015233	OG0007031	n7															MOUSE31937									
N14.HOG0015234	OG0007031	n8													HUMAN01168, HUMAN01167		MOUSE31935, MOUSE31936								XENTR07790	
N14.HOG0015235	OG0007032	n0													HUMAN19463		MOUSE16311, MOUSE16312, MOUSE16309, MOUSE16310								XENTR17468	
N14.HOG0015236	OG0007033	n0													HUMAN18746		MOUSE28089								XENTR16190	
N14.HOG0015237	OG0007034	n0													HUMAN06574, HUMAN06572, HUMAN06573		MOUSE02577, MOUSE02578, MOUSE02579								XENTR05241	
N14.HOG0015238	OG0007035	n0													HUMAN05630		MOUSE50908, MOUSE50907								XENTR06046	
N14.HOG0015239	OG0007036	n0													HUMAN24835		MOUSE17668, MOUSE17669								XENTR17676, XENTR17677	
N14.HOG0015240	OG0007037	n19													HUMAN17832		MOUSE26360, MOUSE26361								XENTR05417	
N14.HOG0015241	OG0007037	n22													HUMAN17833		MOUSE26359									
N14.HOG0015242	OG0007038	n0													HUMAN01446		MOUSE31027, MOUSE31029, MOUSE31026, MOUSE31025								XENTR01237	
N14.HOG0015243	OG0007039	n16													HUMAN08824, HUMAN08823		MOUSE07936								XENTR03063	
N14.HOG0015244	OG0007040	n0													HUMAN30265		MOUSE53846, MOUSE53847								XENTR16157	
N14.HOG0015245	OG0007041	n0													HUMAN10016		MOUSE44720								XENTR01415	
N14.HOG0015246	OG0007042	n0													HUMAN26067		MOUSE39750, MOUSE39749								XENTR03360	
N14.HOG0015247	OG0007043	n0													HUMAN03790		MOUSE46823, MOUSE46824								XENTR02003	
N14.HOG0015248	OG0007044	n22													HUMAN05262		MOUSE45081								XENTR08465	
N14.HOG0015249	OG0007044	n24													HUMAN22902		MOUSE48750								XENTR13827	
N14.HOG0015250	OG0007045	n13													HUMAN00605		MOUSE34173, MOUSE34174								XENTR05481	
N14.HOG0015251	OG0007046	n0													HUMAN25422, HUMAN25421		MOUSE00604								XENTR09390	
N14.HOG0015252	OG0007047	n0													HUMAN24736		MOUSE17868, MOUSE17867								XENTR12940	
N14.HOG0015253	OG0007048	n0													HUMAN26613, HUMAN26612		MOUSE38707								XENTR12714	
N14.HOG0015254	OG0007049	n17													HUMAN11321, HUMAN11320		MOUSE49472, MOUSE49471								XENTR10205	
N14.HOG0015255	OG0007050	n0													HUMAN22442		MOUSE36566								XENTR10229	
N14.HOG0015256	OG0007052	n16													HUMAN19695, HUMAN19693, HUMAN19694		MOUSE41265								XENTR10707	
N14.HOG0015257	OG0007052	n22																							XENTR18218	
N14.HOG0015258	OG0007053	n0													HUMAN12939, HUMAN12938, HUMAN12937		MOUSE05180, MOUSE05179, MOUSE05181								XENTR06867	
N14.HOG0015259	OG0007054	n15													HUMAN10365		MOUSE16840, MOUSE16839, MOUSE16837, MOUSE16838, MOUSE16841								XENTR17771	
N14.HOG0015260	OG0007055	n0													HUMAN19997		MOUSE02729, MOUSE02728								XENTR04557	
N14.HOG0015261	OG0007056	n5													HUMAN11685, HUMAN11684		MOUSE04556, MOUSE04558, MOUSE04555, MOUSE04553, MOUSE04552								XENTR04936	
N14.HOG0015262	OG0007056	n25															MOUSE04557									
N14.HOG0015263	OG0007057	n17																							XENTR14128	
N14.HOG0015264	OG0007057	n23															MOUSE47096								XENTR07649	
N14.HOG0015265	OG0007058	n0													HUMAN05676		MOUSE50713, MOUSE50714								XENTR13895	
N14.HOG0015266	OG0007059	n0													HUMAN03647		MOUSE21335								XENTR01903	
N14.HOG0015267	OG0007060	n0													HUMAN28197		MOUSE13596, MOUSE13599, MOUSE13597, MOUSE13595, MOUSE13598								XENTR06697	
N14.HOG0015268	OG0007061	n4													HUMAN03639		MOUSE21327								XENTR12828	
N14.HOG0015269	OG0007062	n0													HUMAN21701		MOUSE29940, MOUSE29941								XENTR03101	
N14.HOG0015270	OG0007063	n0													HUMAN15926		MOUSE44304								XENTR05680	
N14.HOG0015271	OG0007064	n22													HUMAN22838		MOUSE29614, MOUSE29615, MOUSE29613								XENTR16371	
N14.HOG0015272	OG0007065	n0													HUMAN04174, HUMAN04175		MOUSE45868, MOUSE45863, MOUSE45865, MOUSE45867, MOUSE45864, MOUSE45869, MOUSE45870, MOUSE45866								XENTR04111	
N14.HOG0015273	OG0007066	n0													HUMAN05386		MOUSE50097, MOUSE50096								XENTR18528, XENTR05764	
N14.HOG0015274	OG0007068	n0													HUMAN22802, HUMAN22803		MOUSE31487, MOUSE31486, MOUSE33096								XENTR04871	
N14.HOG0015275	OG0007069	n0													HUMAN08305		MOUSE07095, MOUSE07092, MOUSE07094, MOUSE07093								XENTR06666	
N14.HOG0015276	OG0007070	n4													HUMAN18532, HUMAN18533		MOUSE23131, MOUSE23130, MOUSE23134								XENTR08595	
N14.HOG0015277	OG0007070	n19															MOUSE23133									
N14.HOG0015278	OG0007071	n6													HUMAN01176		MOUSE31902, MOUSE31903, MOUSE31904								XENTR07783	
N14.HOG0015279	OG0007072	n0													HUMAN15242		MOUSE43689, MOUSE43688, MOUSE43687								XENTR07265	
N14.HOG0015280	OG0007073	n6															MOUSE22670									
N14.HOG0015281	OG0007073	n7													HUMAN18294		MOUSE22668								XENTR08573	
N14.HOG0015282	OG0007074	n0													HUMAN21855		MOUSE15406, MOUSE15407								XENTR03247	
N14.HOG0015283	OG0007075	n6													HUMAN27538		MOUSE12810								XENTR02206	
N14.HOG0015284	OG0007076	n0													HUMAN06733		MOUSE02319, MOUSE02318								XENTR15551	
N14.HOG0015285	OG0007077	n0													HUMAN22402		MOUSE36485, MOUSE36484, MOUSE36487, MOUSE36486								XENTR02860, XENTR01951	
N14.HOG0015286	OG0007078	n14													HUMAN20580		MOUSE18371								XENTR01751	
N14.HOG0015287	OG0007079	n0													HUMAN16618		MOUSE06753, MOUSE06755, MOUSE06754								XENTR16725	
N14.HOG0015288	OG0007080	n0													HUMAN16649, HUMAN16648		MOUSE06678, MOUSE06679, MOUSE06677								XENTR05164	
N14.HOG0015289	OG0007081	n0													HUMAN12784, HUMAN12785		MOUSE05720, MOUSE05719								XENTR06924	
N14.HOG0015290	OG0007082	n0													HUMAN06040		MOUSE41759, MOUSE41758								XENTR16647	
N14.HOG0015291	OG0007083	n0													HUMAN24737		MOUSE17864, MOUSE17866, MOUSE17865, MOUSE17863, MOUSE17862								XENTR12941	
N14.HOG0015292	OG0007084	n10													HUMAN28379		MOUSE13905								XENTR15425	
N14.HOG0015293	OG0007085	n0													HUMAN11177, HUMAN11176		MOUSE49274, MOUSE49273, MOUSE49272								XENTR03719	
N14.HOG0015294	OG0007086	n0													HUMAN06730		MOUSE02323								XENTR15548	
N14.HOG0015295	OG0007087	n5													HUMAN25159		MOUSE18083								XENTR10659	
N14.HOG0015296	OG0007088	n23													HUMAN28245, HUMAN28246		MOUSE13687								XENTR13069	
N14.HOG0015297	OG0007089	n2													HUMAN05186, HUMAN05187		MOUSE45218, MOUSE45217									
N14.HOG0015298	OG0007090	n0													HUMAN01309		MOUSE31318								XENTR04663	
N14.HOG0015299	OG0007091	n0													HUMAN00782		MOUSE33846								XENTR16106	
N14.HOG0015300	OG0007092	n0													HUMAN08546		MOUSE07434								XENTR09595	
N14.HOG0015301	OG0007093	n0													HUMAN11063		MOUSE49068, MOUSE49069, MOUSE49070								XENTR09556	
N14.HOG0015302	OG0007094	n0													HUMAN08444		MOUSE11809, MOUSE11804, MOUSE11805								XENTR03856	
N14.HOG0015303	OG0007095	n0													HUMAN16273		MOUSE42126, MOUSE42125								XENTR11185	
N14.HOG0015304	OG0007096	n0													HUMAN24538		MOUSE09264, MOUSE09262, MOUSE09261, MOUSE09263, MOUSE09259, MOUSE09260								XENTR15677	
N14.HOG0015305	OG0007097	n5													HUMAN07307, HUMAN07306, HUMAN07305		MOUSE37800, MOUSE37799								XENTR10319	
N14.HOG0015306	OG0007097	n17															MOUSE37801									
N14.HOG0015307	OG0007098	n0													HUMAN11106		MOUSE49126, MOUSE49129, MOUSE49127								XENTR00462	
N14.HOG0015308	OG0007099	n4													HUMAN02624		MOUSE49900								XENTR01909	
N14.HOG0015309	OG0007100	n0													HUMAN25052, HUMAN25051		MOUSE18270, MOUSE18269								XENTR02538	
N14.HOG0015310	OG0007102	n0													HUMAN17403		MOUSE21909								XENTR10584	
N14.HOG0015311	OG0007103	n0													HUMAN03151, HUMAN03152		MOUSE01000, MOUSE00999, MOUSE00998, MOUSE01001								XENTR09292	
N14.HOG0015312	OG0007104	n8													HUMAN07585		MOUSE29759								XENTR08818	
N14.HOG0015313	OG0007104	n14													HUMAN30241		MOUSE55072								XENTR11925	
N14.HOG0015314	OG0007105	n0													HUMAN17174		MOUSE40404, MOUSE40405, MOUSE40403								XENTR17989, XENTR17988	
N14.HOG0015315	OG0007106	n0													HUMAN21445		MOUSE40661								XENTR02834	
N14.HOG0015316	OG0007107	n12															MOUSE17744									
