HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N11.HOG0013470	OG0006799	n17						bflo_17264	BRALA11542																	
N11.HOG0013471	OG0006799	n18						bflo_04892	BRALA22577, BRALA09855, BRALA04804, BRALA04057, BRALA14940, BRALA20531, BRALA13212, BRALA33152, BRALA11281																	
N11.HOG0013472	OG0006800	n0						bflo_05971	BRALA02536, BRALA13487																	
N11.HOG0013473	OG0006801	n10						bflo_16214, bflo_16218	BRALA02714																	
N11.HOG0013474	OG0006801	n12						bflo_26540, bflo_14365, bflo_15186	BRALA11209																	
N11.HOG0013475	OG0006801	n16						bflo_16869	BRALA11767																	
N11.HOG0013476	OG0006801	n17						bflo_24430	BRALA01353, BRALA01354, BRALA14381																	
N11.HOG0013477	OG0006801	n20						bflo_11782	BRALA34165																	
N11.HOG0013478	OG0006801	n21							BRALA22552, BRALA23775																	
N11.HOG0013479	OG0006801	n22						bflo_15269	BRALA19271																	
N11.HOG0013480	OG0006802	n0						bflo_15238																		
N11.HOG0013481	OG0006824	n8						bflo_12084, bflo_11904	BRALA20052																	
N11.HOG0013482	OG0006826	n0						bflo_15514	BRALA11906																	
N11.HOG0013483	OG0006827	n0						bflo_26115																		
N11.HOG0013484	OG0006828	n2						bflo_05590	BRALA17108																	
N11.HOG0013485	OG0006829	n0						bflo_10123	BRALA28885																	
N11.HOG0013486	OG0006830	n0						bflo_20502	BRALA28939																	
N11.HOG0013487	OG0006831	n0						bflo_11563	BRALA20460																	
N11.HOG0013488	OG0006832	n0						bflo_10679	BRALA22293																	
N11.HOG0013489	OG0006833	n0						bflo_13923	BRALA25618																	
N11.HOG0013490	OG0006834	n0						bflo_24203, bflo_24205	BRALA19606																	
N11.HOG0013491	OG0006835	n2						bflo_18063	BRALA28202																	
N11.HOG0013492	OG0006837	n0						bflo_17582	BRALA35576																	
N11.HOG0013493	OG0006838	n7						bflo_22711	BRALA19458																	
N11.HOG0013494	OG0006839	n1						bflo_07483	BRALA06690																	
N11.HOG0013495	OG0006840	n1						bflo_20116, bflo_13517	BRALA25138, BRALA22705																	
N11.HOG0013496	OG0006840	n17						bflo_20115	BRALA22704																	
N11.HOG0013497	OG0006840	n18						bflo_01233	BRALA29600																	
N11.HOG0013498	OG0006840	n19						bflo_16863	BRALA26869																	
N11.HOG0013499	OG0006840	n23							BRALA26059																	
N11.HOG0013500	OG0006842	n0						bflo_26032	BRALA01039																	
N11.HOG0013501	OG0006843	n0						bflo_05656	BRALA21641																	
N11.HOG0013502	OG0006844	n12							BRALA09600																	
N11.HOG0013503	OG0006844	n14						bflo_02086																		
N11.HOG0013504	OG0006845	n0						bflo_16282	BRALA20898																	
N11.HOG0013505	OG0006846	n0						bflo_05424	BRALA29210																	
N11.HOG0013506	OG0006847	n0						bflo_20417	BRALA27665																	
N11.HOG0013507	OG0006848	n0						bflo_07388	BRALA20677																	
N11.HOG0013508	OG0006849	n0						bflo_23476	BRALA22479																	
N11.HOG0013509	OG0006850	n0						bflo_18002	BRALA31268																	
N11.HOG0013510	OG0006851	n0						bflo_08893	BRALA27931																	
N11.HOG0013511	OG0006852	n3						bflo_07139	BRALA03688																	
N11.HOG0013512	OG0006852	n25						bflo_02493																		
N11.HOG0013513	OG0006856	n0						bflo_08265	BRALA24695																	
N11.HOG0013514	OG0006857	n4						bflo_22461	BRALA06099																	
N11.HOG0013515	OG0006858	n0						bflo_22306	BRALA05940																	
N11.HOG0013516	OG0006860	n0						bflo_13831	BRALA03297																	
N11.HOG0013517	OG0006861	n3						bflo_02199	BRALA11330																	
N11.HOG0013518	OG0006862	n0						bflo_07506	BRALA29568																	
N11.HOG0013519	OG0006863	n0						bflo_25340, bflo_26074	BRALA01163																	
N11.HOG0013520	OG0006864	n2						bflo_14254	BRALA31204																	
N11.HOG0013521	OG0006865	n0						bflo_21505, bflo_21504	BRALA11659																	
N11.HOG0013522	OG0006866	n4						bflo_24867	BRALA05670																	
N11.HOG0013523	OG0006866	n5						bflo_24869, bflo_25058	BRALA05672																	
N11.HOG0013524	OG0006867	n0						bflo_17074	BRALA30972																	
N11.HOG0013525	OG0006868	n0						bflo_13873	BRALA31290, BRALA34596																	
N11.HOG0013526	OG0006869	n0						bflo_11211	BRALA19766																	
N11.HOG0013527	OG0006870	n0						bflo_14756	BRALA20395, BRALA20394																	
N11.HOG0013528	OG0006871	n0						bflo_21815																		
N11.HOG0013529	OG0006872	n0						bflo_13623	BRALA16487																	
N11.HOG0013530	OG0006873	n0						bflo_02792	BRALA26820																	
N11.HOG0013531	OG0006874	n0						bflo_23619	BRALA13013																	
N11.HOG0013532	OG0006875	n0						bflo_24959	BRALA22498																	
N11.HOG0013533	OG0006876	n0						bflo_25862	BRALA05364																	
N11.HOG0013534	OG0006877	n0						bflo_07384	BRALA07858																	
N11.HOG0013535	OG0006878	n0						bflo_25700, bflo_25466	BRALA00734																	
N11.HOG0013536	OG0006880	n0						bflo_22152	BRALA05805																	
N11.HOG0013537	OG0006881	n3						bflo_14289	BRALA19408																	
N11.HOG0013538	OG0006882	n0						bflo_13224	BRALA03081																	
N11.HOG0013539	OG0006883	n0						bflo_17686	BRALA16909																	
N11.HOG0013540	OG0006884	n0						bflo_17331	BRALA16908																	
N11.HOG0013541	OG0006885	n0						bflo_01373	BRALA12873																	
N11.HOG0013542	OG0006886	n0						bflo_18390	BRALA19017																	
N11.HOG0013543	OG0006887	n0						bflo_19380	BRALA23687																	
N11.HOG0013544	OG0006888	n5						bflo_21809	BRALA29964																	
N11.HOG0013545	OG0006889	n0						bflo_13410	BRALA27317																	
N11.HOG0013546	OG0006890	n5						bflo_10189	BRALA31419																	
N11.HOG0013547	OG0006891	n0						bflo_20531	BRALA28938																	
N11.HOG0013548	OG0006892	n7						bflo_19210																		
N11.HOG0013549	OG0006892	n25							BRALA09163																	
N11.HOG0013550	OG0006893	n0						bflo_22850	BRALA13970																	
N11.HOG0013551	OG0006894	n0						bflo_23771	BRALA13030																	
N11.HOG0013552	OG0006895	n0						bflo_03293	BRALA08907																	
N11.HOG0013553	OG0006896	n0						bflo_07051	BRALA03671																	
N11.HOG0013554	OG0006897	n0						bflo_06445	BRALA01574																	
N11.HOG0013555	OG0006898	n0						bflo_12617	BRALA03096																	
N11.HOG0013556	OG0006899	n0						bflo_10493	BRALA07712																	
N11.HOG0013557	OG0006900	n0						bflo_17774	BRALA19706																	
N11.HOG0013558	OG0006901	n0						bflo_19215	BRALA09160																	
N11.HOG0013559	OG0006902	n0						bflo_16739	BRALA18408																	
N11.HOG0013560	OG0006903	n23						bflo_25124, bflo_24851	BRALA05792																	
N11.HOG0013561	OG0006903	n25						bflo_02392	BRALA21365																	
N11.HOG0013562	OG0006904	n0						bflo_08783	BRALA11508																	
N11.HOG0013563	OG0006905	n3						bflo_13409	BRALA27319																	
N11.HOG0013564	OG0006906	n0							BRALA07226																	
N11.HOG0013565	OG0006907	n0						bflo_05668	BRALA21911																	
N11.HOG0013566	OG0006908	n9						bflo_20369	BRALA30098																	
N11.HOG0013567	OG0006909	n13							BRALA33942																	
N11.HOG0013568	OG0006909	n15							BRALA33141, BRALA19160, BRALA12740																	
N11.HOG0013569	OG0006911	n2						bflo_16763	BRALA18398																	
N11.HOG0013570	OG0006912	n2						bflo_16818																		
N11.HOG0013571	OG0006913	n3						bflo_16684																		
N11.HOG0013572	OG0006913	n5						bflo_16845	BRALA23670																	
N11.HOG0013573	OG0006914	n0						bflo_06676	BRALA21731																	
N11.HOG0013574	OG0006915	n18						bflo_12701	BRALA03155																	
N11.HOG0013575	OG0006915	n19						bflo_24776	BRALA15756																	
N11.HOG0013576	OG0006916	n0						bflo_05711	BRALA16553																	
N11.HOG0013577	OG0006917	n0						bflo_24966	BRALA05537																	
N11.HOG0013578	OG0006918	n0						bflo_06388	BRALA16643																	
N11.HOG0013579	OG0006919	n0						bflo_10781	BRALA11547																	
N11.HOG0013580	OG0006920	n0						bflo_18393	BRALA32734																	
N11.HOG0013581	OG0006921	n10						bflo_14801	BRALA08122																	
N11.HOG0013582	OG0006921	n13						bflo_17039	BRALA20896																	
N11.HOG0013583	OG0006922	n12						bflo_22907	BRALA13998																	
N11.HOG0013584	OG0006922	n13						bflo_22906	BRALA13997																	
N11.HOG0013585	OG0006922	n14						bflo_16709	BRALA24844																	
N11.HOG0013586	OG0006923	n21						bflo_17476	BRALA19056																	
N11.HOG0013587	OG0006924	n0						bflo_14841	BRALA11900																	
N11.HOG0013588	OG0006925	n0						bflo_01234	BRALA18547																	
N11.HOG0013589	OG0006926	n2						bflo_01326	BRALA29464																	
N11.HOG0013590	OG0006927	n0						bflo_25864	BRALA05354, BRALA05352																	
N11.HOG0013591	OG0006928	n6						bflo_21086	BRALA14949																	
N11.HOG0013592	OG0006928	n20							BRALA35712																	
N11.HOG0013593	OG0006929	n19						bflo_17151	BRALA24522																	
N11.HOG0013594	OG0006930	n9						bflo_18159	BRALA22987																	
N11.HOG0013595	OG0006931	n0						bflo_03880	BRALA02116																	
N11.HOG0013596	OG0006932	n0						bflo_23118, bflo_22872	BRALA06550																	
N11.HOG0013597	OG0006933	n0						bflo_11872	BRALA28499																	
N11.HOG0013598	OG0006934	n0						bflo_22320	BRALA05992																	
N11.HOG0013599	OG0006935	n0						bflo_10058	BRALA25077																	
N11.HOG0013600	OG0006936	n0						bflo_10276, bflo_09616	BRALA23621																	
N11.HOG0013601	OG0006937	n0						bflo_06019	BRALA13456																	
N11.HOG0013602	OG0006938	n0						bflo_11763	BRALA12778																	
N11.HOG0013603	OG0006939	n0						bflo_05623	BRALA27730																	
N11.HOG0013604	OG0006940	n0						bflo_00686	BRALA00085																	
N11.HOG0013605	OG0006942	n0						bflo_16437	BRALA15259																	
N11.HOG0013606	OG0006943	n0						bflo_06674	BRALA21727																	
N11.HOG0013607	OG0006944	n8						bflo_11099	BRALA28146																	
N11.HOG0013608	OG0006945	n0						bflo_18670	BRALA23683																	
N11.HOG0013609	OG0006946	n0						bflo_16430	BRALA10185																	
N11.HOG0013610	OG0006947	n3						bflo_23439	BRALA10407																	
N11.HOG0013611	OG0006947	n11						bflo_10825																		
N11.HOG0013612	OG0006948	n0						bflo_23320	BRALA19464																	
N11.HOG0013613	OG0006949	n0						bflo_08640	BRALA07772																	
N11.HOG0013614	OG0006950	n0						bflo_12093	BRALA28221																	
N11.HOG0013615	OG0006951	n0						bflo_02466	BRALA04665																	
N11.HOG0013616	OG0006952	n0						bflo_12669	BRALA19947, BRALA34472																	
N11.HOG0013617	OG0006953	n0						bflo_23341	BRALA06329																	
N11.HOG0013618	OG0006954	n0						bflo_17503	BRALA28843																	
N11.HOG0013619	OG0006955	n0						bflo_10967	BRALA12723																	
N11.HOG0013620	OG0006956	n0						bflo_09317	BRALA34054, BRALA34484																	
N11.HOG0013621	OG0006957	n0						bflo_08841	BRALA24483																	
N11.HOG0013622	OG0006958	n10						bflo_15840	BRALA17528																	
N11.HOG0013623	OG0006958	n11						bflo_15252, bflo_15171	BRALA08208																	
N11.HOG0013624	OG0006959	n0							BRALA24691																	
N11.HOG0013625	OG0006960	n0						bflo_06033	BRALA13465																	
N11.HOG0013626	OG0006961	n20						bflo_00581	BRALA00237																	
N11.HOG0013627	OG0006962	n0						bflo_19179	BRALA15450																	
N11.HOG0013628	OG0006964	n0						bflo_18137	BRALA27971																	
N11.HOG0013629	OG0006965	n0						bflo_07273	BRALA31941																	
N11.HOG0013630	OG0006966	n3						bflo_21938	BRALA16205																	
N11.HOG0013631	OG0006967	n0						bflo_23381	BRALA23027																	
N11.HOG0013632	OG0006968	n5						bflo_12636	BRALA12502																	
N11.HOG0013633	OG0006969	n0						bflo_09435	BRALA29846																	
N11.HOG0013634	OG0006970	n0						bflo_20527	BRALA28927																	
N11.HOG0013635	OG0006971	n0						bflo_20344	BRALA23591																	
N11.HOG0013636	OG0006972	n4						bflo_13495	BRALA17677																	
N11.HOG0013637	OG0006973	n0						bflo_17571	BRALA33702																	
N11.HOG0013638	OG0006975	n0						bflo_18089	BRALA33934																	
N11.HOG0013639	OG0006976	n0						bflo_18136	BRALA27970																	
N11.HOG0013640	OG0006977	n0						bflo_11476	BRALA12753																	
N11.HOG0013641	OG0006978	n0						bflo_06276	BRALA30073																	
N11.HOG0013642	OG0006979	n0						bflo_08448	BRALA04203																	
N11.HOG0013643	OG0006980	n6						bflo_24447	BRALA19616																	
N11.HOG0013644	OG0006981	n0						bflo_09863	BRALA18263																	
N11.HOG0013645	OG0006982	n0						bflo_09169																		
N11.HOG0013646	OG0006983	n0						bflo_24722	BRALA05383																	
N11.HOG0013647	OG0006984	n0						bflo_09857	BRALA23391																	
N11.HOG0013648	OG0006985	n2						bflo_11656	BRALA17311																	
N11.HOG0013649	OG0006986	n2						bflo_03258, bflo_03256, bflo_03257	BRALA02489																	
N11.HOG0013650	OG0006986	n5						bflo_05752	BRALA14621																	
N11.HOG0013651	OG0006987	n0						bflo_15760	BRALA10147																	
N11.HOG0013652	OG0006988	n0						bflo_09353	BRALA32102																	
N11.HOG0013653	OG0006989	n0						bflo_04780																		
N11.HOG0013654	OG0006990	n0						bflo_07372	BRALA24376																	
N11.HOG0013655	OG0006991	n0						bflo_06043	BRALA01907																	
N11.HOG0013656	OG0006992	n7						bflo_02231, bflo_10262	BRALA11459																	
N11.HOG0013657	OG0006993	n3						bflo_22403	BRALA23797																	
N11.HOG0013658	OG0006994	n0						bflo_02112	BRALA04795																	
N11.HOG0013659	OG0006995	n0						bflo_02848	BRALA04611																	
N11.HOG0013660	OG0006996	n0						bflo_10719	BRALA13347																	
N11.HOG0013661	OG0006997	n0						bflo_11454	BRALA25727																	
N11.HOG0013662	OG0006998	n7						bflo_23590	BRALA22667																	
N11.HOG0013663	OG0006999	n0						bflo_01138	BRALA12897																	
N11.HOG0013664	OG0007000	n0						bflo_10483	BRALA07643																	
N11.HOG0013665	OG0007001	n0						bflo_03475	BRALA02208																	
N11.HOG0013666	OG0007002	n0						bflo_15746	BRALA10095																	
N11.HOG0013667	OG0007003	n0						bflo_13387	BRALA21239																	
N11.HOG0013668	OG0007004	n6						bflo_05403, bflo_13198, bflo_13009	BRALA03379																	
N11.HOG0013669	OG0007004	n24							BRALA03381																	
N11.HOG0013670	OG0007005	n0						bflo_20341	BRALA23593																	
N11.HOG0013671	OG0007006	n3						bflo_15545	BRALA02592																	
N11.HOG0013672	OG0007007	n0						bflo_18247	BRALA31860																	
N11.HOG0013673	OG0007009	n0						bflo_07642	BRALA30026																	
N11.HOG0013674	OG0007010	n0						bflo_14446	BRALA31317																	
N11.HOG0013675	OG0007011	n0						bflo_15254	BRALA15920																	
N11.HOG0013676	OG0007012	n0						bflo_08408	BRALA25249																	
N11.HOG0013677	OG0007013	n0						bflo_22925	BRALA13128																	
N11.HOG0013678	OG0007014	n0						bflo_09903	BRALA11522																	
N11.HOG0013679	OG0007015	n0						bflo_27330, bflo_20402	BRALA34981																	
N11.HOG0013680	OG0007016	n0						bflo_14032	BRALA22412																	
N11.HOG0013681	OG0007017	n0						bflo_21913	BRALA06141																	
N11.HOG0013682	OG0007018	n0						bflo_23908	BRALA27379																	
N11.HOG0013683	OG0007019	n4						bflo_23063	BRALA06320																	
N11.HOG0013684	OG0007020	n5						bflo_10034	BRALA29840																	
N11.HOG0013685	OG0007021	n5						bflo_21680	BRALA06075																	
N11.HOG0013686	OG0007022	n8						bflo_18552	BRALA18137																	
N11.HOG0013687	OG0007023	n0						bflo_11047	BRALA17210																	
N11.HOG0013688	OG0007024	n0						bflo_11367	BRALA17168																	
N11.HOG0013689	OG0007025	n0						bflo_14744	BRALA11867																	
N11.HOG0013690	OG0007026	n0						bflo_09805	BRALA23387																	
N11.HOG0013691	OG0007027	n0						bflo_20536	BRALA34106																	
N11.HOG0013692	OG0007028	n0						bflo_01442	BRALA14732																	
N11.HOG0013693	OG0007029	n0							BRALA02101																	
N11.HOG0013694	OG0007032	n0						bflo_18346	BRALA16865																	
N11.HOG0013695	OG0007033	n0						bflo_16162	BRALA15267																	
N11.HOG0013696	OG0007034	n0						bflo_19304	BRALA09189																	
N11.HOG0013697	OG0007035	n0						bflo_11817	BRALA23080																	
N11.HOG0013698	OG0007036	n0						bflo_15936	BRALA18395																	
N11.HOG0013699	OG0007037	n0						bflo_18791	BRALA14465																	
N11.HOG0013700	OG0007038	n0						bflo_11762, bflo_11636	BRALA17300																	
N11.HOG0013701	OG0007039	n15							BRALA12001																	
N11.HOG0013702	OG0007040	n0						bflo_15748	BRALA10094																	
N11.HOG0013703	OG0007041	n0						bflo_06211	BRALA17597																	
N11.HOG0013704	OG0007042	n0						bflo_02915	BRALA06916																	
N11.HOG0013705	OG0007043	n0						bflo_10682	BRALA29990																	
N11.HOG0013706	OG0007044	n0						bflo_04989, bflo_15125	BRALA08279																	
N11.HOG0013707	OG0007045	n13						bflo_18005	BRALA29234																	
N11.HOG0013708	OG0007046	n0						bflo_17255	BRALA28196																	
N11.HOG0013709	OG0007047	n0						bflo_15778	BRALA10122																	
N11.HOG0013710	OG0007048	n0						bflo_23058	BRALA18662																	
N11.HOG0013711	OG0007049	n0						bflo_24438	BRALA19591																	
N11.HOG0013712	OG0007050	n0						bflo_09428	BRALA21668, BRALA21669																	
N11.HOG0013713	OG0007052	n0							BRALA08894																	
N11.HOG0013714	OG0007053	n0						bflo_24401	BRALA19607																	
N11.HOG0013715	OG0007054	n2						bflo_20473																		
N11.HOG0013716	OG0007055	n0						bflo_21171	BRALA27573																	
N11.HOG0013717	OG0007056	n0						bflo_20134	BRALA28152																	
N11.HOG0013718	OG0007057	n4							BRALA29582																	
N11.HOG0013719	OG0007058	n0						bflo_17608	BRALA23895																	
N11.HOG0013720	OG0007059	n0						bflo_10444	BRALA27465																	
N11.HOG0013721	OG0007060	n0						bflo_06320	BRALA15146																	
N11.HOG0013722	OG0007061	n4						bflo_10696	BRALA21466																	
N11.HOG0013723	OG0007062	n0						bflo_24989	BRALA05692																	
N11.HOG0013724	OG0007063	n0						bflo_23792	BRALA16766																	
N11.HOG0013725	OG0007064	n3						bflo_14926	BRALA08073																	
N11.HOG0013726	OG0007065	n0						bflo_10221	BRALA16383																	
N11.HOG0013727	OG0007066	n0						bflo_21816	BRALA06127																	
N11.HOG0013728	OG0007067	n0						bflo_12779	BRALA03281																	
N11.HOG0013729	OG0007068	n0						bflo_07102	BRALA03721																	
N11.HOG0013730	OG0007069	n0						bflo_06573	BRALA31451, BRALA33696																	
N11.HOG0013731	OG0007070	n4						bflo_22328	BRALA05975																	
N11.HOG0013732	OG0007071	n6						bflo_09008	BRALA34937, BRALA13812																	
N11.HOG0013733	OG0007072	n0						bflo_12921	BRALA16137																	
N11.HOG0013734	OG0007073	n7						bflo_24056	BRALA15855																	
N11.HOG0013735	OG0007074	n0						bflo_04122	BRALA01990																	
N11.HOG0013736	OG0007075	n6						bflo_07697	BRALA06827																	
N11.HOG0013737	OG0007076	n0						bflo_15859	BRALA20649																	
N11.HOG0013738	OG0007077	n0						bflo_14982	BRALA11892																	
N11.HOG0013739	OG0007078	n23						bflo_02464	BRALA07081																	
N11.HOG0013740	OG0007079	n0						bflo_01999	BRALA12975																	
N11.HOG0013741	OG0007080	n0						bflo_01418	BRALA09798																	
N11.HOG0013742	OG0007081	n0						bflo_14270	BRALA22949																	
N11.HOG0013743	OG0007082	n0						bflo_16401	BRALA23650																	
N11.HOG0013744	OG0007083	n0						bflo_15779	BRALA10123																	
N11.HOG0013745	OG0007084	n18						bflo_12638	BRALA12501																	
N11.HOG0013746	OG0007085	n0							BRALA17038																	
N11.HOG0013747	OG0007086	n0						bflo_11245	BRALA15363																	
N11.HOG0013748	OG0007087	n5						bflo_06824	BRALA01446																	
N11.HOG0013749	OG0007088	n13						bflo_06292	BRALA21736, BRALA20662																	
N11.HOG0013750	OG0007089	n2						bflo_02444	BRALA04691																	
N11.HOG0013751	OG0007090	n0						bflo_25747	BRALA00803																	
N11.HOG0013752	OG0007091	n0						bflo_05854	BRALA23753																	
N11.HOG0013753	OG0007092	n0						bflo_15232	BRALA10801, BRALA10923																	
N11.HOG0013754	OG0007093	n0						bflo_10575	BRALA16275																	
N11.HOG0013755	OG0007094	n0						bflo_18319	BRALA21518, BRALA25900																	
N11.HOG0013756	OG0007095	n0						bflo_23010	BRALA25279																	
N11.HOG0013757	OG0007096	n0						bflo_12760	BRALA32115																	
N11.HOG0013758	OG0007097	n5						bflo_07989	BRALA04240																	
N11.HOG0013759	OG0007098	n0						bflo_13800	BRALA19999																	
N11.HOG0013760	OG0007099	n4						bflo_21945	BRALA17437																	
N11.HOG0013761	OG0007100	n0						bflo_11271	BRALA17146																	
N11.HOG0013762	OG0007101	n0						bflo_04304, bflo_27268, bflo_27230, bflo_22472, bflo_04425, bflo_21131, bflo_21657, bflo_03082, bflo_20756, bflo_18298, bflo_15750, bflo_18783, bflo_22994, bflo_08466, bflo_02023, bflo_25123, bflo_15923, bflo_22232, bflo_17479, bflo_16662, bflo_26625																		
N11.HOG0013763	OG0007102	n0						bflo_14184	BRALA28967																	
N11.HOG0013764	OG0007103	n0						bflo_08091	BRALA06722																	
N11.HOG0013765	OG0007104	n0						bflo_21832	BRALA29967																	
N11.HOG0013766	OG0007105	n0						bflo_21094	BRALA14961																	
N11.HOG0013767	OG0007106	n0						bflo_11280	BRALA18050																	
N11.HOG0013768	OG0007107	n0						bflo_23422	BRALA11156																	
N11.HOG0013769	OG0007108	n0						bflo_20348	BRALA34762, BRALA34954, BRALA34329																	
N11.HOG0013770	OG0007109	n15						bflo_04042	BRALA02036																	
N11.HOG0013771	OG0007110	n0							BRALA17957																	
N11.HOG0013772	OG0007111	n0						bflo_13861	BRALA25617																	
N11.HOG0013773	OG0007112	n0						bflo_06337	BRALA08342																	
N11.HOG0013774	OG0007113	n0						bflo_11442	BRALA22691																	
N11.HOG0013775	OG0007114	n0						bflo_14043	BRALA31771, BRALA16434																	
N11.HOG0013776	OG0007115	n0						bflo_13514	BRALA20572																	
N11.HOG0013777	OG0007116	n1						bflo_23512	BRALA18648																	
N11.HOG0013778	OG0007117	n0							BRALA19759																	
N11.HOG0013779	OG0007118	n0						bflo_17782	BRALA23004																	
N11.HOG0013780	OG0007119	n0						bflo_26455	BRALA00190, BRALA00189																	
N11.HOG0013781	OG0007120	n0						bflo_26318	BRALA01237																	
N11.HOG0013782	OG0007121	n0						bflo_21082	BRALA13421																	
N11.HOG0013783	OG0007122	n0						bflo_24072	BRALA15769																	
N11.HOG0013784	OG0007123	n15						bflo_09914	BRALA27474																	
N11.HOG0013785	OG0007124	n0						bflo_15170	BRALA13189, BRALA13193																	
N11.HOG0013786	OG0007125	n0						bflo_14785	BRALA29057, BRALA29058																	
N11.HOG0013787	OG0007126	n0						bflo_22266	BRALA17434, BRALA17435																	
N11.HOG0013788	OG0007127	n0						bflo_00577	BRALA00288																	
N11.HOG0013789	OG0007128	n0							BRALA04403																	
N11.HOG0013790	OG0007129	n0						bflo_10446	BRALA27464																	
N11.HOG0013791	OG0007130	n0						bflo_11677	BRALA15297																	
N11.HOG0013792	OG0007131	n0						bflo_25611	BRALA20793																	
N11.HOG0013793	OG0007132	n0						bflo_05661	BRALA01544																	
N11.HOG0013794	OG0007133	n0						bflo_02382	BRALA09605																	
N11.HOG0013795	OG0007134	n0						bflo_10408	BRALA13846																	
N11.HOG0013796	OG0007135	n0						bflo_08465	BRALA07941																	
N11.HOG0013797	OG0007136	n0						bflo_06450	BRALA01589																	
N11.HOG0013798	OG0007137	n0						bflo_22784	BRALA16723																	
N11.HOG0013799	OG0007138	n0						bflo_15711	BRALA10025																	
N11.HOG0013800	OG0007139	n0						bflo_05619	BRALA14595																	
N11.HOG0013801	OG0007140	n0						bflo_25840	BRALA00922																	
N11.HOG0013802	OG0007142	n0						bflo_15000	BRALA22930																	
N11.HOG0013803	OG0007143	n0						bflo_01199	BRALA18546																	
N11.HOG0013804	OG0007144	n0						bflo_20069	BRALA14968																	
N11.HOG0013805	OG0007145	n6						bflo_05954	BRALA18502																	
N11.HOG0013806	OG0007145	n8						bflo_05366																		
N11.HOG0013807	OG0007146	n0						bflo_21226	BRALA14239																	
N11.HOG0013808	OG0007147	n0						bflo_24598	BRALA14352																	
N11.HOG0013809	OG0007148	n0						bflo_12090	BRALA20040																	
N11.HOG0013810	OG0007149	n7						bflo_08673																		
N11.HOG0013811	OG0007149	n9						bflo_17134																		
N11.HOG0013812	OG0007149	n19							BRALA08536																	
N11.HOG0013813	OG0007149	n20							BRALA26968																	
N11.HOG0013814	OG0007150	n18						bflo_12859	BRALA28102																	
N11.HOG0013815	OG0007150	n19						bflo_09705	BRALA03555																	
N11.HOG0013816	OG0007151	n0						bflo_14436	BRALA18700																	
N11.HOG0013817	OG0007152	n0						bflo_08459, bflo_12446	BRALA26948																	
N11.HOG0013818	OG0007153	n0						bflo_14060	BRALA22622																	
N11.HOG0013819	OG0007154	n0						bflo_11488	BRALA30790																	
N11.HOG0013820	OG0007155	n3						bflo_16518, bflo_16186, bflo_16189, bflo_19396, bflo_22032	BRALA09023																	
N11.HOG0013821	OG0007155	n12							BRALA22244																	
N11.HOG0013822	OG0007156	n10						bflo_00834	BRALA00535																	
N11.HOG0013823	OG0007156	n11						bflo_00835	BRALA00534																	
N11.HOG0013824	OG0007158	n0						bflo_12648	BRALA16495																	
N11.HOG0013825	OG0007159	n23						bflo_17008, bflo_17009	BRALA02977																	
N11.HOG0013826	OG0007160	n0						bflo_13912	BRALA26571																	
N11.HOG0013827	OG0007161	n0						bflo_12808	BRALA34728, BRALA17627																	
N11.HOG0013828	OG0007162	n11						bflo_12051																		
N11.HOG0013829	OG0007163	n0						bflo_05600	BRALA17109																	
N11.HOG0013830	OG0007164	n0						bflo_18316	BRALA24802																	
N11.HOG0013831	OG0007165	n6						bflo_08764	BRALA25940																	
N11.HOG0013832	OG0007166	n0						bflo_09971	BRALA26413																	
N11.HOG0013833	OG0007168	n0						bflo_18756	BRALA07437																	
N11.HOG0013834	OG0007170	n0						bflo_02728	BRALA11265																	
N11.HOG0013835	OG0007171	n0						bflo_19822	BRALA22109																	
N11.HOG0013836	OG0007172	n2						bflo_11286	BRALA27201																	
N11.HOG0013837	OG0007172	n9							BRALA33890																	
N11.HOG0013838	OG0007173	n25						bflo_24164	BRALA35315																	
N11.HOG0013839	OG0007174	n0						bflo_13932	BRALA34219																	
N11.HOG0013840	OG0007175	n0						bflo_10755	BRALA09886																	
N11.HOG0013841	OG0007176	n0						bflo_11713	BRALA32780																	
N11.HOG0013842	OG0007177	n0						bflo_23830, bflo_10937	BRALA22645																	
N11.HOG0013843	OG0007178	n2						bflo_16205	BRALA02696																	
N11.HOG0013844	OG0007179	n0						bflo_00319	BRALA00366																	
N11.HOG0013845	OG0007180	n0							BRALA13499																	
N11.HOG0013846	OG0007181	n0						bflo_12101	BRALA28125																	
N11.HOG0013847	OG0007182	n0						bflo_21896	BRALA14277																	
N11.HOG0013848	OG0007183	n0							BRALA00051																	
N11.HOG0013849	OG0007184	n9						bflo_21975	BRALA16251																	
N11.HOG0013850	OG0007184	n18						bflo_21917	BRALA12218																	
N11.HOG0013851	OG0007185	n8						bflo_22465, bflo_10063	BRALA34535																	
N11.HOG0013852	OG0007185	n10						bflo_10064	BRALA34427, BRALA34517																	
N11.HOG0013853	OG0007186	n0						bflo_15420	BRALA22761																	
N11.HOG0013854	OG0007187	n0						bflo_00521	BRALA00112																	
N11.HOG0013855	OG0007188	n0						bflo_00784	BRALA17130																	
