HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N21.HOG0010440	OG0005533	n12														LYTVA_08029								STRPU_15926, STRPU_00495		
N21.HOG0010441	OG0005533	n16												HELIO_08785		LYTVA_20427										
N21.HOG0010442	OG0005534	n10														LYTVA_20303, LYTVA_18330										
N21.HOG0010443	OG0005534	n13												HELIO_12623		LYTVA_18335								STRPU_16482		
N21.HOG0010444	OG0005535	n0												HELIO_12073										STRPU_02515, STRPU_15133		
N21.HOG0010445	OG0005536	n0												HELIO_02108		LYTVA_16917, LYTVA_22294								STRPU_27271, STRPU_27255		
N21.HOG0010446	OG0005537	n23												HELIO_02860		LYTVA_25196								STRPU_17419		
N21.HOG0010447	OG0005538	n0												HELIO_06110, HELIO_12751		LYTVA_23401								STRPU_24144		
N21.HOG0010448	OG0005539	n0												HELIO_03565		LYTVA_02417								STRPU_07949, STRPU_07958		
N21.HOG0010449	OG0005540	n18														LYTVA_04890								STRPU_06611		
N21.HOG0010450	OG0005541	n0												HELIO_02316		LYTVA_04675								STRPU_05903		
N21.HOG0010451	OG0005542	n20												HELIO_12664										STRPU_24408		
N21.HOG0010452	OG0005543	n2												HELIO_10688										STRPU_19600		
N21.HOG0010453	OG0005544	n0												HELIO_01080										STRPU_25110		
N21.HOG0010454	OG0005545	n13												HELIO_06185										STRPU_22736		
N21.HOG0010455	OG0005545	n20														LYTVA_03487										
N21.HOG0010456	OG0005546	n0														LYTVA_29998								STRPU_00971, STRPU_08849		
N21.HOG0010457	OG0005547	n0														LYTVA_09111, LYTVA_18512								STRPU_04331		
N21.HOG0010458	OG0005548	n0														LYTVA_01313								STRPU_04102		
N21.HOG0010459	OG0005549	n5														LYTVA_13060										
N21.HOG0010460	OG0005549	n10												HELIO_07315												
N21.HOG0010461	OG0005549	n28														LYTVA_01683										
N21.HOG0010462	OG0005550	n0												HELIO_05935		LYTVA_07335								STRPU_25387, STRPU_25386		
N21.HOG0010463	OG0005551	n6												HELIO_10756		LYTVA_25782, LYTVA_29577								STRPU_27419		
N21.HOG0010464	OG0005552	n7												HELIO_03134												
N21.HOG0010465	OG0005552	n11												HELIO_06470, HELIO_06231		LYTVA_13999								STRPU_00793, STRPU_19776		
N21.HOG0010466	OG0005552	n15												HELIO_03133		LYTVA_22597										
N21.HOG0010467	OG0005553	n0												HELIO_11110		LYTVA_25162								STRPU_19353		
N21.HOG0010468	OG0005554	n0												HELIO_12200		LYTVA_20016								STRPU_13732		
N21.HOG0010469	OG0005555	n0												HELIO_04634		LYTVA_24123										
N21.HOG0010470	OG0005556	n0												HELIO_05299		LYTVA_26009								STRPU_15806, STRPU_15854		
N21.HOG0010471	OG0005557	n4												HELIO_01375		LYTVA_12470								STRPU_08135		
N21.HOG0010472	OG0005558	n0												HELIO_10554		LYTVA_15981								STRPU_20661		
N21.HOG0010473	OG0005559	n9												HELIO_07651		LYTVA_29586								STRPU_17542		
N21.HOG0010474	OG0005560	n0												HELIO_12588										STRPU_07947, STRPU_07918		
N21.HOG0010475	OG0005561	n0														LYTVA_11792, LYTVA_17363								STRPU_25548, STRPU_00814		
N21.HOG0010476	OG0005562	n0												HELIO_11203		LYTVA_03975, LYTVA_15162								STRPU_03200		
N21.HOG0010477	OG0005563	n0												HELIO_12594		LYTVA_10416								STRPU_05366		
N21.HOG0010478	OG0005564	n0												HELIO_01761		LYTVA_13234								STRPU_20064		
N21.HOG0010479	OG0005565	n0												HELIO_05680		LYTVA_08563								STRPU_24998		
N21.HOG0010480	OG0005566	n0												HELIO_11917		LYTVA_28317								STRPU_14898		
N21.HOG0010481	OG0005567	n4												HELIO_09032		LYTVA_21984								STRPU_23031, STRPU_00905		
N21.HOG0010482	OG0005568	n0												HELIO_09625		LYTVA_03523								STRPU_01943, STRPU_22785		
N21.HOG0010483	OG0005569	n0												HELIO_06580		LYTVA_22491								STRPU_12945		
N21.HOG0010484	OG0005570	n5												HELIO_06433		LYTVA_01092								STRPU_05004		
N21.HOG0010485	OG0005571	n6																						STRPU_22998		
N21.HOG0010486	OG0005571	n10												HELIO_07790												
N21.HOG0010487	OG0005571	n25														LYTVA_02791, LYTVA_06416										
N21.HOG0010488	OG0005571	n27														LYTVA_20049										
N21.HOG0010489	OG0005572	n0												HELIO_02918		LYTVA_21172								STRPU_06637		
N21.HOG0010490	OG0005573	n0												HELIO_05439										STRPU_12870		
N21.HOG0010491	OG0005574	n0														LYTVA_07278								STRPU_27016		
N21.HOG0010492	OG0005575	n12												HELIO_01578		LYTVA_15940								STRPU_14790		
N21.HOG0010493	OG0005576	n16												HELIO_07654		LYTVA_03215								STRPU_17740		
N21.HOG0010494	OG0005577	n3														LYTVA_12327								STRPU_06682		
N21.HOG0010495	OG0005578	n0														LYTVA_14270								STRPU_03449		
N21.HOG0010496	OG0005579	n24												HELIO_10050										STRPU_24890		
N21.HOG0010497	OG0005580	n0												HELIO_08762, HELIO_08763		LYTVA_01951								STRPU_11629, STRPU_01321		
N21.HOG0010498	OG0005581	n0												HELIO_02938		LYTVA_04755								STRPU_14238		
N21.HOG0010499	OG0005582	n7												HELIO_11626		LYTVA_09282								STRPU_00296, STRPU_00285		
N21.HOG0010500	OG0005583	n0												HELIO_07321		LYTVA_24844								STRPU_26929		
N21.HOG0010501	OG0005584	n5														LYTVA_25058								STRPU_26637		
N21.HOG0010502	OG0005584	n25														LYTVA_27961										
N21.HOG0010503	OG0005585	n0																						STRPU_13519		
N21.HOG0010504	OG0005586	n6																						STRPU_02793		
N21.HOG0010505	OG0005586	n12																						STRPU_26829, STRPU_26826		
N21.HOG0010506	OG0005587	n0												HELIO_02096		LYTVA_07043, LYTVA_24274								STRPU_26933		
N21.HOG0010507	OG0005588	n0												HELIO_10911		LYTVA_30060								STRPU_01033, STRPU_23406		
N21.HOG0010508	OG0005589	n0														LYTVA_30062								STRPU_01034, STRPU_23405		
N21.HOG0010509	OG0005590	n2														LYTVA_15819										
N21.HOG0010510	OG0005590	n5												HELIO_05815		LYTVA_03871								STRPU_24090		
N21.HOG0010511	OG0005591	n2												HELIO_05768		LYTVA_25079, LYTVA_05118										
N21.HOG0010512	OG0005591	n22												HELIO_12320		LYTVA_23552								STRPU_25989		
N21.HOG0010513	OG0005592	n0												HELIO_01301		LYTVA_18676								STRPU_25992		
N21.HOG0010514	OG0005593	n10																						STRPU_17440		
N21.HOG0010515	OG0005593	n12												HELIO_07803		LYTVA_28170								STRPU_17438		
N21.HOG0010516	OG0005594	n6												HELIO_02380		LYTVA_23833								STRPU_07081		
N21.HOG0010517	OG0005595	n12												HELIO_05119		LYTVA_16699								STRPU_09782		
N21.HOG0010518	OG0005596	n0												HELIO_06959		LYTVA_06078								STRPU_14333		
N21.HOG0010519	OG0005597	n0												HELIO_05212		LYTVA_27673								STRPU_07006, STRPU_06987		
N21.HOG0010520	OG0005598	n0												HELIO_03089		LYTVA_24243, LYTVA_28420								STRPU_06717		
N21.HOG0010521	OG0005599	n0												HELIO_03289		LYTVA_21820								STRPU_22924		
N21.HOG0010522	OG0005600	n0												HELIO_04745		LYTVA_02910								STRPU_23162		
N21.HOG0010523	OG0005601	n2												HELIO_04971		LYTVA_26702								STRPU_27400		
N21.HOG0010524	OG0005602	n0												HELIO_01062		LYTVA_10032								STRPU_21557		
N21.HOG0010525	OG0005603	n14														LYTVA_00740										
N21.HOG0010526	OG0005603	n21												HELIO_08109		LYTVA_00881								STRPU_12908		
N21.HOG0010527	OG0005604	n0												HELIO_08231		LYTVA_17227								STRPU_12907		
N21.HOG0010528	OG0005605	n0												HELIO_00585		LYTVA_03868								STRPU_04602		
N21.HOG0010529	OG0005606	n0												HELIO_11572										STRPU_18298, STRPU_01158		
N21.HOG0010530	OG0005607	n0												HELIO_08030										STRPU_11370		
N21.HOG0010531	OG0005608	n0												HELIO_01522		LYTVA_07774								STRPU_20805		
N21.HOG0010532	OG0005609	n0												HELIO_06239		LYTVA_00125								STRPU_26226		
N21.HOG0010533	OG0005610	n0														LYTVA_26883								STRPU_05351		
N21.HOG0010534	OG0005611	n0												HELIO_02487		LYTVA_13858, LYTVA_11420								STRPU_09092, STRPU_02065		
N21.HOG0010535	OG0005612	n0												HELIO_10642		LYTVA_20723								STRPU_21763, STRPU_21698		
N21.HOG0010536	OG0005613	n0												HELIO_01777		LYTVA_07852								STRPU_21112		
N21.HOG0010537	OG0005614	n0												HELIO_01065		LYTVA_20702								STRPU_21473		
N21.HOG0010538	OG0005615	n0												HELIO_09433		LYTVA_22848								STRPU_04811		
N21.HOG0010539	OG0005616	n5												HELIO_06993		LYTVA_21806								STRPU_25331		
N21.HOG0010540	OG0005617	n0												HELIO_03588		LYTVA_16568, LYTVA_28710								STRPU_19268		
N21.HOG0010541	OG0005618	n0												HELIO_03025		LYTVA_19319, LYTVA_20585								STRPU_18370		
N21.HOG0010542	OG0005619	n13												HELIO_10323		LYTVA_19684								STRPU_10842, STRPU_10862		
N21.HOG0010543	OG0005619	n16												HELIO_02032		LYTVA_18605								STRPU_10865, STRPU_10845		
N21.HOG0010544	OG0005620	n0												HELIO_09238		LYTVA_08517								STRPU_23571		
N21.HOG0010545	OG0005621	n8												HELIO_00980		LYTVA_09527								STRPU_20803		
N21.HOG0010546	OG0005621	n11												HELIO_02272		LYTVA_26862								STRPU_20699		
N21.HOG0010547	OG0005622	n0												HELIO_07879		LYTVA_11126, LYTVA_29546								STRPU_20686		
N21.HOG0010548	OG0005623	n0												HELIO_02211										STRPU_13131, STRPU_02575		
N21.HOG0010549	OG0005624	n9												HELIO_03086		LYTVA_02444, LYTVA_02430								STRPU_22621		
N21.HOG0010550	OG0005625	n0												HELIO_06117		LYTVA_28232								STRPU_10019		
N21.HOG0010551	OG0005626	n0												HELIO_02428		LYTVA_00789								STRPU_15356		
N21.HOG0010552	OG0005627	n5												HELIO_12385										STRPU_02838		
N21.HOG0010553	OG0005627	n8														LYTVA_18632										
N21.HOG0010554	OG0005627	n9														LYTVA_16894										
N21.HOG0010555	OG0005627	n10														LYTVA_18630, LYTVA_16898										
N21.HOG0010556	OG0005628	n0												HELIO_11432		LYTVA_29597								STRPU_22452		
N21.HOG0010557	OG0005629	n5												HELIO_12097										STRPU_11037		
N21.HOG0010558	OG0005630	n0												HELIO_00824		LYTVA_06277								STRPU_04173		
N21.HOG0010559	OG0005631	n0												HELIO_07481		LYTVA_14897								STRPU_22108		
N21.HOG0010560	OG0005632	n7														LYTVA_16258								STRPU_20886, STRPU_20849		
N21.HOG0010561	OG0005632	n22												HELIO_12577												
N21.HOG0010562	OG0005633	n0												HELIO_11732		LYTVA_23521								STRPU_21354		
N21.HOG0010563	OG0005634	n0												HELIO_11013		LYTVA_22600, LYTVA_23011								STRPU_19963, STRPU_01194		
N21.HOG0010564	OG0005636	n4												HELIO_12502		LYTVA_10391								STRPU_12024		
N21.HOG0010565	OG0005637	n0												HELIO_10696		LYTVA_14644								STRPU_16870		
N21.HOG0010566	OG0005638	n0												HELIO_10211		LYTVA_30155								STRPU_00182, STRPU_17184, STRPU_17158, STRPU_17183, STRPU_17202, STRPU_17093		
N21.HOG0010567	OG0005639	n0														LYTVA_23423								STRPU_05338		
N21.HOG0010568	OG0005640	n0												HELIO_05320, HELIO_11681		LYTVA_10439								STRPU_20543		
N21.HOG0010569	OG0005641	n2												HELIO_00958										STRPU_20526		
N21.HOG0010570	OG0005642	n0												HELIO_06278		LYTVA_25745								STRPU_23878		
N21.HOG0010571	OG0005643	n4														LYTVA_27836										
N21.HOG0010572	OG0005643	n5														LYTVA_26975								STRPU_14537		
N21.HOG0010573	OG0005644	n4												HELIO_10313		LYTVA_22112								STRPU_14959, STRPU_14989		
N21.HOG0010574	OG0005645	n9												HELIO_00410		LYTVA_08432								STRPU_02698		
N21.HOG0010575	OG0005645	n11														LYTVA_26710										
N21.HOG0010576	OG0005646	n0												HELIO_11456		LYTVA_25411								STRPU_13745, STRPU_01505		
N21.HOG0010577	OG0005647	n4														LYTVA_12121, LYTVA_17862, LYTVA_12118, LYTVA_13112								STRPU_11368		
N21.HOG0010578	OG0005647	n21														LYTVA_18886										
N21.HOG0010579	OG0005648	n0												HELIO_00293		LYTVA_26416								STRPU_10749		
N21.HOG0010580	OG0005649	n0												HELIO_12421		LYTVA_08041, LYTVA_16003								STRPU_17152		
N21.HOG0010581	OG0005650	n0														LYTVA_04947								STRPU_22875		
N21.HOG0010582	OG0005651	n4												HELIO_07730		LYTVA_08479										
N21.HOG0010583	OG0005652	n0												HELIO_07272		LYTVA_21904								STRPU_23662, STRPU_23636		
N21.HOG0010584	OG0005654	n0												HELIO_01270		LYTVA_11504								STRPU_24497		
N21.HOG0010585	OG0005655	n2																						STRPU_07452, STRPU_07444		
N21.HOG0010586	OG0005656	n7														LYTVA_08560										
N21.HOG0010587	OG0005656	n10												HELIO_10016		LYTVA_26753								STRPU_10339		
N21.HOG0010588	OG0005659	n0												HELIO_12720		LYTVA_14836, LYTVA_06273								STRPU_22336, STRPU_22317		
N21.HOG0010589	OG0005660	n0												HELIO_11914		LYTVA_27368								STRPU_14412		
N21.HOG0010590	OG0005673	n1												HELIO_07335		LYTVA_16486								STRPU_19797, STRPU_06206, STRPU_08436, STRPU_08456, STRPU_18013, STRPU_08714, STRPU_01460, STRPU_13171, STRPU_17430		
N21.HOG0010591	OG0005673	n12														LYTVA_18922, LYTVA_18793								STRPU_07829, STRPU_17310		
N21.HOG0010592	OG0005673	n15												HELIO_04630		LYTVA_05367								STRPU_17308, STRPU_01408, STRPU_09858, STRPU_17262, STRPU_04381, STRPU_17716, STRPU_17126, STRPU_17142, STRPU_04380, STRPU_17127, STRPU_07837, STRPU_07842, STRPU_12990, STRPU_03067		
N21.HOG0010593	OG0005684	n6																						STRPU_01647, STRPU_19848		
N21.HOG0010594	OG0005684	n8												HELIO_04272										STRPU_13310, STRPU_19970, STRPU_15281, STRPU_05404, STRPU_01612, STRPU_10712, STRPU_19849, STRPU_16007, STRPU_01648		
N21.HOG0010595	OG0005684	n27														LYTVA_16792										
N21.HOG0010596	OG0005685	n5												HELIO_03325		LYTVA_14392, LYTVA_14386								STRPU_24007		
N21.HOG0010597	OG0005687	n0												HELIO_06758		LYTVA_07891, LYTVA_04911								STRPU_16526, STRPU_02680, STRPU_09052, STRPU_01687, STRPU_08970		
N21.HOG0010598	OG0005690	n0												HELIO_03413		LYTVA_19300								STRPU_26783, STRPU_26777		
N21.HOG0010599	OG0005691	n0												HELIO_05597		LYTVA_12349								STRPU_00012, STRPU_00001, STRPU_23314		
N21.HOG0010600	OG0005692	n0												HELIO_03208										STRPU_18031		
N21.HOG0010601	OG0005694	n4												HELIO_07565		LYTVA_11621								STRPU_26440		
N21.HOG0010602	OG0005695	n0												HELIO_08966		LYTVA_08896, LYTVA_21423								STRPU_12777, STRPU_02367		
N21.HOG0010603	OG0005696	n0												HELIO_12573		LYTVA_28366								STRPU_05247		
N21.HOG0010604	OG0005697	n15												HELIO_11701		LYTVA_09418, LYTVA_06620								STRPU_22134		
N21.HOG0010605	OG0005698	n0												HELIO_00083		LYTVA_15492								STRPU_11071		
N21.HOG0010606	OG0005699	n0												HELIO_08870		LYTVA_09284								STRPU_21527		
N21.HOG0010607	OG0005701	n14												HELIO_11001										STRPU_08625		
N21.HOG0010608	OG0005701	n16														LYTVA_30025										
N21.HOG0010609	OG0005701	n21														LYTVA_10789, LYTVA_15178										
N21.HOG0010610	OG0005702	n3												HELIO_05411		LYTVA_14131								STRPU_05872		
N21.HOG0010611	OG0005703	n0												HELIO_03523		LYTVA_09645								STRPU_08717, STRPU_01457		
N21.HOG0010612	OG0005704	n0												HELIO_09401		LYTVA_29951								STRPU_17375		
N21.HOG0010613	OG0005706	n1														LYTVA_26110								STRPU_10656		
N21.HOG0010614	OG0005706	n16												HELIO_03551		LYTVA_18788, LYTVA_18789								STRPU_11227, STRPU_11265		
N21.HOG0010615	OG0005707	n0												HELIO_03290		LYTVA_05626								STRPU_27228		
N21.HOG0010616	OG0005708	n0												HELIO_01350										STRPU_24004		
N21.HOG0010617	OG0005709	n13												HELIO_08015										STRPU_21241		
N21.HOG0010618	OG0005709	n19												HELIO_05496		LYTVA_08714								STRPU_21239		
N21.HOG0010619	OG0005710	n7												HELIO_08329										STRPU_18862, STRPU_18935		
N21.HOG0010620	OG0005711	n0												HELIO_02727		LYTVA_15782								STRPU_24461		
N21.HOG0010621	OG0005712	n0												HELIO_06457		LYTVA_25882, LYTVA_10528								STRPU_16543, STRPU_16563		
N21.HOG0010622	OG0005713	n1														LYTVA_13321										
N21.HOG0010623	OG0005713	n5												HELIO_09369		LYTVA_20521								STRPU_12015		
N21.HOG0010624	OG0005714	n0												HELIO_00649		LYTVA_18976								STRPU_06726		
N21.HOG0010625	OG0005715	n0												HELIO_11531		LYTVA_18376, LYTVA_09846								STRPU_21975		
N21.HOG0010626	OG0005716	n2												HELIO_11422		LYTVA_08945								STRPU_04257, STRPU_04221		
N21.HOG0010627	OG0005716	n23																						STRPU_18105, STRPU_01795		
N21.HOG0010628	OG0005716	n25														LYTVA_00014										
N21.HOG0010629	OG0005716	n26												HELIO_03800		LYTVA_05038										
N21.HOG0010630	OG0005717	n0												HELIO_05697		LYTVA_00629, LYTVA_27562								STRPU_17984		
N21.HOG0010631	OG0005718	n14												HELIO_09514		LYTVA_16862								STRPU_03727		
N21.HOG0010632	OG0005719	n0												HELIO_12564		LYTVA_24607								STRPU_11077		
N21.HOG0010633	OG0005720	n0												HELIO_03445		LYTVA_00445								STRPU_09629		
N21.HOG0010634	OG0005721	n0												HELIO_02065		LYTVA_14543								STRPU_24247, STRPU_01058		
N21.HOG0010635	OG0005722	n6												HELIO_02235		LYTVA_19099								STRPU_21390		
N21.HOG0010636	OG0005723	n0												HELIO_04765										STRPU_23964, STRPU_23939		
N21.HOG0010637	OG0005724	n5														LYTVA_25094										
N21.HOG0010638	OG0005724	n6												HELIO_10899		LYTVA_25099								STRPU_10013		
N21.HOG0010639	OG0005725	n11												HELIO_01746		LYTVA_19217								STRPU_08791		
N21.HOG0010640	OG0005726	n3												HELIO_09133		LYTVA_12315								STRPU_25363		
N21.HOG0010641	OG0005727	n3												HELIO_10669		LYTVA_05281								STRPU_15497		
N21.HOG0010642	OG0005728	n0												HELIO_08124		LYTVA_23545								STRPU_26034		
N21.HOG0010643	OG0005729	n6												HELIO_01495		LYTVA_11991								STRPU_17722		
N21.HOG0010644	OG0005730	n2												HELIO_02996		LYTVA_25373, LYTVA_00306								STRPU_09235		
N21.HOG0010645	OG0005731	n7												HELIO_00579		LYTVA_25832										
N21.HOG0010646	OG0005731	n9												HELIO_01200										STRPU_08963		
N21.HOG0010647	OG0005732	n0												HELIO_01353		LYTVA_00395								STRPU_08259		
N21.HOG0010648	OG0005733	n0												HELIO_02700		LYTVA_13168								STRPU_04392		
N21.HOG0010649	OG0005734	n9														LYTVA_20923										
N21.HOG0010650	OG0005734	n12												HELIO_09780		LYTVA_11108								STRPU_00552, STRPU_10691		
N21.HOG0010651	OG0005735	n9												HELIO_12165		LYTVA_13233								STRPU_20067		
N21.HOG0010652	OG0005736	n0												HELIO_00899		LYTVA_28262								STRPU_23256		
N21.HOG0010653	OG0005737	n9														LYTVA_08421										
N21.HOG0010654	OG0005737	n20												HELIO_11981		LYTVA_26675								STRPU_21022		
N21.HOG0010655	OG0005738	n0												HELIO_10585		LYTVA_12852, LYTVA_02893								STRPU_06615		
N21.HOG0010656	OG0005739	n15																						STRPU_07660, STRPU_00179		
N21.HOG0010657	OG0005739	n17														LYTVA_22076								STRPU_00180		
N21.HOG0010658	OG0005740	n0												HELIO_02179		LYTVA_09757								STRPU_09271		
N21.HOG0010659	OG0005741	n0												HELIO_12267		LYTVA_09611, LYTVA_10113								STRPU_02426, STRPU_13638		
N21.HOG0010660	OG0005742	n0												HELIO_07527		LYTVA_22875								STRPU_02463, STRPU_13602		
N21.HOG0010661	OG0005744	n11												HELIO_11935		LYTVA_06470								STRPU_24149		
N21.HOG0010662	OG0005745	n2												HELIO_09269		LYTVA_04591, LYTVA_28969								STRPU_08219		
N21.HOG0010663	OG0005746	n24												HELIO_04588		LYTVA_14216								STRPU_05482		
N21.HOG0010664	OG0005747	n0														LYTVA_00501								STRPU_00328, STRPU_10991		
N21.HOG0010665	OG0005748	n0												HELIO_12092		LYTVA_16013								STRPU_10509		
N21.HOG0010666	OG0005749	n0												HELIO_04648		LYTVA_28764, LYTVA_28670								STRPU_12467		
N21.HOG0010667	OG0005750	n0												HELIO_05593		LYTVA_26693								STRPU_09294		
N21.HOG0010668	OG0005751	n0												HELIO_08899										STRPU_20950		
N21.HOG0010669	OG0005752	n5												HELIO_08777		LYTVA_19646								STRPU_27337		
N21.HOG0010670	OG0005752	n13												HELIO_11023		LYTVA_01417								STRPU_26810		
N21.HOG0010671	OG0005753	n16												HELIO_08714										STRPU_03077		
N21.HOG0010672	OG0005754	n4												HELIO_12470		LYTVA_14983								STRPU_09817		
N21.HOG0010673	OG0005754	n25														LYTVA_11135										
N21.HOG0010674	OG0005755	n0												HELIO_06702		LYTVA_24343								STRPU_25847		
N21.HOG0010675	OG0005756	n0												HELIO_03209		LYTVA_19892								STRPU_22762, STRPU_01918		
N21.HOG0010676	OG0005757	n0												HELIO_08858, HELIO_03870		LYTVA_24431								STRPU_26124, STRPU_26125		
N21.HOG0010677	OG0005758	n6												HELIO_02931		LYTVA_12445								STRPU_06469		
N21.HOG0010678	OG0005759	n14												HELIO_09197		LYTVA_04410								STRPU_08895, STRPU_00922		
N21.HOG0010679	OG0005760	n2												HELIO_12086		LYTVA_12124								STRPU_11369		
N21.HOG0010680	OG0005761	n0												HELIO_02584		LYTVA_04938								STRPU_14201, STRPU_00428		
N21.HOG0010681	OG0005762	n0												HELIO_00886		LYTVA_18977								STRPU_06450		
N21.HOG0010682	OG0005763	n0												HELIO_09742		LYTVA_18127								STRPU_27025		
N21.HOG0010683	OG0005764	n0												HELIO_09831		LYTVA_19354								STRPU_13948		
N21.HOG0010684	OG0005765	n0												HELIO_09886		LYTVA_29673								STRPU_10156, STRPU_10093		
N21.HOG0010685	OG0005766	n1														LYTVA_10197										
N21.HOG0010686	OG0005766	n2												HELIO_11454		LYTVA_08287, LYTVA_29222								STRPU_10969		
N21.HOG0010687	OG0005767	n5												HELIO_10919		LYTVA_04138								STRPU_24657		
N21.HOG0010688	OG0005768	n24												HELIO_08455		LYTVA_14057, LYTVA_17914								STRPU_25196, STRPU_01882, STRPU_01881		
N21.HOG0010689	OG0005769	n6												HELIO_01669		LYTVA_09632								STRPU_20424		
N21.HOG0010690	OG0005770	n13												HELIO_05210		LYTVA_28933								STRPU_26040		
N21.HOG0010691	OG0005771	n0												HELIO_02570										STRPU_27098, STRPU_27087		
N21.HOG0010692	OG0005772	n0														LYTVA_11817								STRPU_16905		
N21.HOG0010693	OG0005773	n0												HELIO_12532		LYTVA_15914								STRPU_25674		
N21.HOG0010694	OG0005774	n0												HELIO_11617		LYTVA_05829								STRPU_13525, STRPU_13524		
N21.HOG0010695	OG0005775	n1												HELIO_09395		LYTVA_01882								STRPU_08548		
N21.HOG0010696	OG0005776	n17												HELIO_03223		LYTVA_16534								STRPU_08315		
N21.HOG0010697	OG0005777	n0												HELIO_04937		LYTVA_26090, LYTVA_28674								STRPU_17019		
N21.HOG0010698	OG0005778	n0												HELIO_02514		LYTVA_17024								STRPU_21132		
N21.HOG0010699	OG0005779	n0												HELIO_00910		LYTVA_09970								STRPU_08148		
N21.HOG0010700	OG0005780	n19														LYTVA_15065								STRPU_20698		
N21.HOG0010701	OG0005780	n20														LYTVA_06323, LYTVA_12616, LYTVA_14463								STRPU_05855		
N21.HOG0010702	OG0005780	n24														LYTVA_01738								STRPU_17979		
N21.HOG0010703	OG0005780	n25														LYTVA_03657, LYTVA_02583								STRPU_19959		
N21.HOG0010704	OG0005780	n27														LYTVA_29865, LYTVA_05161										
N21.HOG0010705	OG0005781	n0												HELIO_07995		LYTVA_26686								STRPU_17947		
N21.HOG0010706	OG0005782	n2												HELIO_12700		LYTVA_21263								STRPU_09991		
N21.HOG0010707	OG0005783	n0														LYTVA_06702, LYTVA_07994								STRPU_01541, STRPU_09418		
N21.HOG0010708	OG0005784	n6												HELIO_08693		LYTVA_23789								STRPU_10310		
N21.HOG0010709	OG0005785	n0												HELIO_03719										STRPU_09264		
N21.HOG0010710	OG0005786	n0												HELIO_10731		LYTVA_28993								STRPU_23613		
N21.HOG0010711	OG0005787	n0														LYTVA_29596								STRPU_22458, STRPU_22482		
N21.HOG0010712	OG0005788	n0												HELIO_02485		LYTVA_11398, LYTVA_09169								STRPU_20148		
N21.HOG0010713	OG0005789	n2												HELIO_11720		LYTVA_16262								STRPU_25529		
N21.HOG0010714	OG0005790	n0												HELIO_02506		LYTVA_09414								STRPU_20640		
N21.HOG0010715	OG0005791	n0												HELIO_06108		LYTVA_27838										
N21.HOG0010716	OG0005792	n0														LYTVA_21525, LYTVA_24913								STRPU_21805		
N21.HOG0010717	OG0005793	n0												HELIO_06902										STRPU_11575, STRPU_01366		
N21.HOG0010718	OG0005794	n6												HELIO_03328										STRPU_13536		
N21.HOG0010719	OG0005795	n7												HELIO_01529										STRPU_06779, STRPU_06755		
N21.HOG0010720	OG0005796	n16												HELIO_06502		LYTVA_29526								STRPU_04062		
N21.HOG0010721	OG0005797	n0												HELIO_06182										STRPU_09784		
N21.HOG0010722	OG0005798	n0												HELIO_05666		LYTVA_23618								STRPU_22644		
N21.HOG0010723	OG0005799	n0												HELIO_04889		LYTVA_20338, LYTVA_26495, LYTVA_20337								STRPU_21454		
N21.HOG0010724	OG0005800	n0												HELIO_10961										STRPU_23401, STRPU_01039		
N21.HOG0010725	OG0005801	n0																						STRPU_00807, STRPU_25540		
N21.HOG0010726	OG0005802	n0												HELIO_06888		LYTVA_30066								STRPU_23393		
N21.HOG0010727	OG0005803	n0												HELIO_12301										STRPU_01875, STRPU_25191		
N21.HOG0010728	OG0005804	n0												HELIO_12765		LYTVA_21616								STRPU_17602		
N21.HOG0010729	OG0005805	n8												HELIO_03131		LYTVA_12880								STRPU_14645		
N21.HOG0010730	OG0005805	n27												HELIO_08991												
N21.HOG0010731	OG0005806	n0												HELIO_09787		LYTVA_12791								STRPU_14563		
N21.HOG0010732	OG0005807	n15												HELIO_03647		LYTVA_00635								STRPU_16945, STRPU_02020		
N21.HOG0010733	OG0005808	n0												HELIO_02539		LYTVA_29530								STRPU_17891		
N21.HOG0010734	OG0005809	n0												HELIO_08836, HELIO_08838		LYTVA_22120								STRPU_25381		
N21.HOG0010735	OG0005810	n6												HELIO_06001		LYTVA_17241								STRPU_25299		
N21.HOG0010736	OG0005811	n0												HELIO_00291		LYTVA_29272								STRPU_21807		
N21.HOG0010737	OG0005812	n0														LYTVA_03605								STRPU_20595		
N21.HOG0010738	OG0005813	n0														LYTVA_09987								STRPU_15598, STRPU_02209		
N21.HOG0010739	OG0005814	n4												HELIO_01064		LYTVA_03829								STRPU_19267		
N21.HOG0010740	OG0005815	n0														LYTVA_03059								STRPU_00424, STRPU_14203		
N21.HOG0010741	OG0005816	n0												HELIO_10894		LYTVA_26137								STRPU_14629, STRPU_14609		
N21.HOG0010742	OG0005817	n0												HELIO_02390		LYTVA_17105								STRPU_14811		
N21.HOG0010743	OG0005818	n0												HELIO_03468		LYTVA_30058								STRPU_01031, STRPU_23407		
N21.HOG0010744	OG0005819	n3												HELIO_07713		LYTVA_25458								STRPU_18789		
