HOG	OG	Gene Tree Parent Clade	AENJA_ok	AMPFI_ok	APOSC_ok	APOSJ_ok	ASTMX	BRAFL	BRALA	CAEEL	CAPO3	DANRE	DROME	HELIO_ok	HUMAN	LYTVA_ok	MOUSE	NEMVE	ORYLA	OWEFU	PFLAV	SACKO_ok	SCHMD	STRPU_ok	XENTR	YEAST
N6.HOG0009903	OG0005893	n0																		OFUSG03818.1.p1						
N6.HOG0009904	OG0005894	n0																		OFUSG03001.1.p1						
N6.HOG0009905	OG0005895	n1																					SCHMD12191			
N6.HOG0009906	OG0005895	n4																		OFUSG17312.1.p1						
N6.HOG0009907	OG0005896	n3																		OFUSG13776.1.p1						
N6.HOG0009908	OG0005897	n0																		OFUSG08962.1.p1			SCHMD08042			
N6.HOG0009909	OG0005898	n0																		OFUSG11992.1.p1						
N6.HOG0009910	OG0005899	n9																					SCHMD12882			
N6.HOG0009911	OG0005899	n10																		OFUSG07835.1.p1			SCHMD12880			
N6.HOG0009912	OG0005900	n1																		OFUSG16856.1.p1						
N6.HOG0009913	OG0005900	n26																					SCHMD03686			
N6.HOG0009914	OG0005901	n3																					SCHMD29058			
N6.HOG0009915	OG0005901	n17																					SCHMD15462			
N6.HOG0009916	OG0005902	n0																		OFUSG23218.1.p1, OFUSG23218.2.p1						
N6.HOG0009917	OG0005903	n6																		OFUSG19287.1.p1						
N6.HOG0009918	OG0005904	n2																		OFUSG26578.1.p1						
N6.HOG0009919	OG0005905	n0																		OFUSG04574.1.p1						
N6.HOG0009920	OG0005906	n0																		OFUSG16556.3.p1, OFUSG16556.2.p1, OFUSG16556.1.p1, OFUSG24412.1.p1						
N6.HOG0009921	OG0005907	n2																		OFUSG05841.1.p1						
N6.HOG0009922	OG0005907	n26																		OFUSG05842.1.p1, OFUSG05842.2.p1						
N6.HOG0009923	OG0005908	n0																		OFUSG08875.1.p1, OFUSG08875.2.p1						
N6.HOG0009924	OG0005909	n0																		OFUSG09455.1.p1			SCHMD20781			
N6.HOG0009925	OG0005910	n0																		OFUSG13819.2.p1, OFUSG13819.1.p1			SCHMD09520, SCHMD06408			
N6.HOG0009926	OG0005911	n2																		OFUSG12877.1.p1						
N6.HOG0009927	OG0005911	n21																		OFUSG17664.1.p1						
N6.HOG0009928	OG0005912	n0																		OFUSG21385.1.p1, OFUSG21385.2.p1						
N6.HOG0009929	OG0005913	n2																					SCHMD08000			
N6.HOG0009930	OG0005914	n0																		OFUSG05820.1.p1						
N6.HOG0009931	OG0005915	n3																		OFUSG23995.1.p1						
N6.HOG0009932	OG0005916	n0																		OFUSG04552.1.p1						
N6.HOG0009933	OG0005917	n0																		OFUSG07108.2.p1, OFUSG07108.1.p1			SCHMD29553, SCHMD28782			
N6.HOG0009934	OG0005918	n0																		OFUSG07171.1.p1			SCHMD16076, SCHMD19461			
N6.HOG0009935	OG0005919	n4																					SCHMD29519, SCHMD28024, SCHMD21180			
N6.HOG0009936	OG0005919	n7																		OFUSG08279.1.p1			SCHMD24140, SCHMD26763			
N6.HOG0009937	OG0005920	n0																		OFUSG21411.1.p1						
N6.HOG0009938	OG0005921	n0																		OFUSG07760.1.p1			SCHMD20283			
N6.HOG0009939	OG0005922	n0																		OFUSG06033.1.p1			SCHMD00392			
N6.HOG0009940	OG0005923	n8																		OFUSG14662.1.p1						
N6.HOG0009941	OG0005924	n3																					SCHMD04645			
N6.HOG0009942	OG0005924	n4																		OFUSG20875.1.p1			SCHMD07545			
N6.HOG0009943	OG0005925	n9																		OFUSG24758.1.p1						
N6.HOG0009944	OG0005925	n13																		OFUSG17015.1.p1, OFUSG17016.1.p1						
N6.HOG0009945	OG0005926	n0																		OFUSG20254.1.p1			SCHMD04836			
N6.HOG0009946	OG0005927	n14																		OFUSG15371.1.p1			SCHMD05874			
N6.HOG0009947	OG0005927	n26																		OFUSG15370.2.p1, OFUSG15370.1.p1						
N6.HOG0009948	OG0005928	n0																					SCHMD22733, SCHMD16359			
N6.HOG0009949	OG0005929	n7																		OFUSG17666.1.p1			SCHMD10353			
N6.HOG0009950	OG0005929	n16																					SCHMD25481, SCHMD18026			
N6.HOG0009951	OG0005930	n0																		OFUSG03860.1.p1			SCHMD12780			
N6.HOG0009952	OG0005931	n0																		OFUSG05791.1.p1						
N6.HOG0009953	OG0005932	n0																		OFUSG06461.1.p1			SCHMD11131, SCHMD00511			
N6.HOG0009954	OG0005933	n0																		OFUSG11758.1.p1			SCHMD09471			
N6.HOG0009955	OG0005934	n0																		OFUSG07507.1.p1						
N6.HOG0009956	OG0005935	n7																		OFUSG17097.1.p1						
N6.HOG0009957	OG0005935	n12																		OFUSG12742.1.p1			SCHMD06109			
N6.HOG0009958	OG0005936	n0																		OFUSG01618.1.p1			SCHMD24148, SCHMD16917			
N6.HOG0009959	OG0005937	n3																		OFUSG19124.1.p1						
N6.HOG0009960	OG0005938	n0																		OFUSG13529.1.p1						
N6.HOG0009961	OG0005939	n0																		OFUSG07575.1.p1			SCHMD09857			
N6.HOG0009962	OG0005940	n2																		OFUSG08024.2.p1, OFUSG08024.1.p1			SCHMD20079			
N6.HOG0009963	OG0005940	n26																					SCHMD18697, SCHMD20078			
N6.HOG0009964	OG0005941	n0																		OFUSG12577.1.p1						
N6.HOG0009965	OG0005942	n0																		OFUSG15333.1.p1, OFUSG15333.2.p1			SCHMD23166			
N6.HOG0009966	OG0005943	n0																		OFUSG10771.1.p1						
N6.HOG0009967	OG0005944	n0																		OFUSG11270.1.p1						
N6.HOG0009968	OG0005945	n1																		OFUSG21620.1.p1						
N6.HOG0009969	OG0005945	n3																		OFUSG21617.1.p1						
N6.HOG0009970	OG0005945	n13																		OFUSG21619.1.p1						
N6.HOG0009971	OG0005946	n0																		OFUSG06828.1.p1			SCHMD17764, SCHMD14112			
N6.HOG0009972	OG0005947	n0																		OFUSG25842.1.p1, OFUSG25842.2.p1			SCHMD04554			
N6.HOG0009973	OG0005948	n0																		OFUSG06575.1.p1			SCHMD05630			
N6.HOG0009974	OG0005949	n0																		OFUSG22404.1.p1			SCHMD04688			
N6.HOG0009975	OG0005950	n0																		OFUSG13388.1.p1			SCHMD24842			
N6.HOG0009976	OG0005951	n0																		OFUSG21410.1.p1						
N6.HOG0009977	OG0005952	n0																		OFUSG05541.1.p1			SCHMD14057			
N6.HOG0009978	OG0005953	n0																		OFUSG08521.1.p1						
N6.HOG0009979	OG0005954	n0																		OFUSG22369.1.p1						
N6.HOG0009980	OG0005955	n0																		OFUSG19208.1.p1, OFUSG19208.2.p1			SCHMD28997			
N6.HOG0009981	OG0005956	n0																		OFUSG09865.1.p1			SCHMD02817			
N6.HOG0009982	OG0005957	n0																		OFUSG09500.1.p1						
N6.HOG0009983	OG0005958	n0																		OFUSG11216.1.p1						
N6.HOG0009984	OG0005959	n0																		OFUSG09671.1.p1			SCHMD19013			
N6.HOG0009985	OG0005960	n0																		OFUSG15605.1.p1, OFUSG19360.1.p1, OFUSG15606.1.p1						
N6.HOG0009986	OG0005961	n0																		OFUSG18762.1.p1						
N6.HOG0009987	OG0005962	n0																		OFUSG08003.1.p1						
N6.HOG0009988	OG0005963	n0																		OFUSG20536.1.p1			SCHMD01826			
N6.HOG0009989	OG0005964	n0																		OFUSG18765.1.p1						
N6.HOG0009990	OG0005965	n0																		OFUSG06524.1.p1			SCHMD08437			
N6.HOG0009991	OG0005966	n0																		OFUSG10960.1.p1			SCHMD21323, SCHMD27755			
N6.HOG0009992	OG0005967	n0																		OFUSG11067.1.p1			SCHMD05472			
N6.HOG0009993	OG0005968	n0																		OFUSG22986.1.p1						
N6.HOG0009994	OG0005969	n0																		OFUSG11541.1.p1			SCHMD09557			
N6.HOG0009995	OG0005970	n0																		OFUSG26446.1.p1			SCHMD01213			
N6.HOG0009996	OG0005971	n0																		OFUSG16589.1.p1			SCHMD02682			
N6.HOG0009997	OG0005972	n0																		OFUSG26008.1.p1						
N6.HOG0009998	OG0005973	n15																					SCHMD13962			
N6.HOG0009999	OG0005974	n0																		OFUSG07735.1.p1			SCHMD07776			
N6.HOG0010000	OG0005975	n0																		OFUSG02665.1.p1						
N6.HOG0010001	OG0005976	n0																		OFUSG10552.1.p1						
N6.HOG0010002	OG0005977	n0																		OFUSG00577.1.p1			SCHMD05710, SCHMD05711			
N6.HOG0010003	OG0005978	n0																		OFUSG23255.1.p1			SCHMD07295, SCHMD07297			
N6.HOG0010004	OG0005979	n16																					SCHMD12835			
N6.HOG0010005	OG0005979	n21																					SCHMD02124			
N6.HOG0010006	OG0005980	n2																		OFUSG07813.1.p1						
N6.HOG0010007	OG0005981	n0																		OFUSG05221.1.p1						
N6.HOG0010008	OG0005982	n0																		OFUSG21165.2.p1, OFUSG21165.1.p1			SCHMD25871, SCHMD22233			
N6.HOG0010009	OG0005983	n7																		OFUSG13573.1.p1						
N6.HOG0010010	OG0005984	n0																		OFUSG13326.1.p2			SCHMD15039, SCHMD22394			
N6.HOG0010011	OG0005985	n0																		OFUSG15946.1.p1, OFUSG15946.2.p1						
N6.HOG0010012	OG0005986	n4																		OFUSG11573.1.p1			SCHMD08044			
N6.HOG0010013	OG0005987	n0																		OFUSG25797.1.p1			SCHMD02142, SCHMD02141, SCHMD00944			
N6.HOG0010014	OG0005988	n17																		OFUSG21810.1.p1						
N6.HOG0010015	OG0005989	n0																		OFUSG01513.1.p1			SCHMD16692, SCHMD13968, SCHMD16691			
N6.HOG0010016	OG0005990	n0																		OFUSG26059.1.p1						
N6.HOG0010017	OG0005991	n4																					SCHMD29601			
N6.HOG0010018	OG0005991	n6																		OFUSG03016.1.p1						
N6.HOG0010019	OG0005992	n0																		OFUSG11877.1.p1, OFUSG11873.1.p1, OFUSG11876.1.p1						
N6.HOG0010020	OG0005993	n0																		OFUSG08243.1.p1, OFUSG09874.1.p1			SCHMD11427, SCHMD18715			
N6.HOG0010021	OG0005994	n0																		OFUSG23514.1.p1			SCHMD29551, SCHMD27858			
N6.HOG0010022	OG0005995	n3																					SCHMD29351			
N6.HOG0010023	OG0005995	n5																		OFUSG06297.2.p1, OFUSG06297.1.p1			SCHMD08037			
N6.HOG0010024	OG0005997	n0																		OFUSG03882.1.p1						
N6.HOG0010025	OG0005998	n0																		OFUSG22178.1.p1			SCHMD02380, SCHMD09950			
N6.HOG0010026	OG0005999	n0																		OFUSG01064.1.p1						
N6.HOG0010027	OG0006000	n0																		OFUSG11468.1.p1			SCHMD01538			
N6.HOG0010028	OG0006001	n16																					SCHMD09797			
N6.HOG0010029	OG0006001	n21																		OFUSG26198.3.p1, OFUSG26198.2.p1, OFUSG26198.1.p1			SCHMD09796			
N6.HOG0010030	OG0006002	n2																					SCHMD10400			
N6.HOG0010031	OG0006002	n4																		OFUSG25385.2.p1, OFUSG25385.1.p1			SCHMD03942			
N6.HOG0010032	OG0006003	n0																		OFUSG13243.1.p1			SCHMD28801, SCHMD05202			
N6.HOG0010033	OG0006004	n0																		OFUSG04708.1.p1						
N6.HOG0010034	OG0006005	n0																		OFUSG03031.1.p1			SCHMD22182, SCHMD08878			
N6.HOG0010035	OG0006007	n0																		OFUSG09738.1.p1						
N6.HOG0010036	OG0006008	n0																		OFUSG18060.2.p1, OFUSG18060.1.p1						
N6.HOG0010037	OG0006009	n0																		OFUSG08905.1.p1			SCHMD19529			
N6.HOG0010038	OG0006010	n0																		OFUSG15378.1.p1			SCHMD15502			
N6.HOG0010039	OG0006011	n0																		OFUSG14917.1.p1			SCHMD19974, SCHMD20066			
N6.HOG0010040	OG0006012	n0																		OFUSG08437.1.p1			SCHMD04480, SCHMD08297, SCHMD18940			
N6.HOG0010041	OG0006013	n24																		OFUSG06984.1.p1						
N6.HOG0010042	OG0006014	n21																		OFUSG03341.1.p1						
N6.HOG0010043	OG0006015	n0																		OFUSG14070.1.p1						
N6.HOG0010044	OG0006018	n0																		OFUSG09910.1.p1						
N6.HOG0010045	OG0006019	n0																					SCHMD04391			
N6.HOG0010046	OG0006021	n0																					SCHMD03610, SCHMD01661, SCHMD05816			
N6.HOG0010047	OG0006022	n0																		OFUSG09481.1.p1						
N6.HOG0010048	OG0006025	n0																		OFUSG06296.1.p1						
N6.HOG0010049	OG0006031	n0																					SCHMD16657			
N6.HOG0010050	OG0006036	n2																		OFUSG05369.1.p1, OFUSG21222.1.p1						
N6.HOG0010051	OG0006036	n23																		OFUSG05539.1.p1						
N6.HOG0010052	OG0006036	n24																		OFUSG18930.1.p1, OFUSG05538.1.p1, OFUSG05368.1.p1, OFUSG21220.1.p1, OFUSG01485.1.p1, OFUSG01002.1.p1						
N6.HOG0010053	OG0006037	n0																		OFUSG19241.1.p1, OFUSG19229.1.p1, OFUSG20909.1.p1						
N6.HOG0010054	OG0006050	n0																		OFUSG20219.1.p1, OFUSG04796.1.p1, OFUSG05372.2.p1, OFUSG05372.1.p1, OFUSG24070.1.p1, OFUSG26206.1.p1, OFUSG07790.1.p1, OFUSG19859.1.p1, OFUSG00417.1.p1, OFUSG00415.1.p1, OFUSG07847.1.p1, OFUSG00239.1.p1, OFUSG01860.2.p1, OFUSG01860.1.p1, OFUSG00633.1.p1, OFUSG26877.2.p1, OFUSG26877.1.p1, OFUSG01803.1.p1, OFUSG18496.2.p1, OFUSG18496.1.p1, OFUSG01218.1.p1, OFUSG01219.1.p1, OFUSG01220.1.p1, OFUSG00597.1.p1, OFUSG00204.1.p1, OFUSG00032.1.p1, OFUSG00992.1.p1, OFUSG01123.1.p1, OFUSG01264.1.p1, OFUSG01924.1.p1						
N6.HOG0010055	OG0006055	n0																					SCHMD10262, SCHMD28201, SCHMD25795, SCHMD12572, SCHMD25331, SCHMD24658, SCHMD10482, SCHMD19612, SCHMD19733, SCHMD02193, SCHMD06877, SCHMD01859, SCHMD02639, SCHMD02129, SCHMD08408, SCHMD24618, SCHMD26099, SCHMD21677, SCHMD07571, SCHMD08145, SCHMD13858, SCHMD03743, SCHMD11177, SCHMD25480, SCHMD17286, SCHMD01874, SCHMD23882, SCHMD26615, SCHMD12724, SCHMD11999			
N6.HOG0010056	OG0006059	n0																		OFUSG23068.1.p1						
N6.HOG0010057	OG0006061	n0																		OFUSG19640.1.p1						
N6.HOG0010058	OG0006062	n6																					SCHMD23812			
N6.HOG0010059	OG0006062	n10																					SCHMD24107			
N6.HOG0010060	OG0006063	n0																					SCHMD23310, SCHMD03030			
N6.HOG0010061	OG0006064	n0																		OFUSG11055.1.p1			SCHMD10442			
N6.HOG0010062	OG0006065	n0																		OFUSG08860.1.p1			SCHMD02636			
N6.HOG0010063	OG0006066	n0																		OFUSG20129.1.p1			SCHMD10156			
N6.HOG0010064	OG0006067	n0																		OFUSG16904.1.p1						
N6.HOG0010065	OG0006068	n0																		OFUSG10979.1.p1						
N6.HOG0010066	OG0006069	n0																		OFUSG17874.1.p1			SCHMD21283, SCHMD11183, SCHMD05080			
N6.HOG0010067	OG0006070	n0																		OFUSG18465.2.p1, OFUSG18465.1.p1			SCHMD12482, SCHMD20456			
N6.HOG0010068	OG0006071	n0																		OFUSG26702.1.p1						
N6.HOG0010069	OG0006072	n0																		OFUSG08554.1.p1						
N6.HOG0010070	OG0006073	n4																		OFUSG12465.1.p1						
N6.HOG0010071	OG0006073	n27																					SCHMD06388			
N6.HOG0010072	OG0006074	n0																		OFUSG21967.1.p1			SCHMD10253			
N6.HOG0010073	OG0006075	n12																					SCHMD09391			
N6.HOG0010074	OG0006075	n16																		OFUSG07057.2.p1, OFUSG07057.1.p1						
N6.HOG0010075	OG0006077	n0																		OFUSG04314.2.p1, OFUSG04314.1.p1						
N6.HOG0010076	OG0006078	n0																		OFUSG08226.1.p1						
N6.HOG0010077	OG0006079	n0																		OFUSG09712.1.p1			SCHMD04495, SCHMD03358, SCHMD04497			
N6.HOG0010078	OG0006081	n0																		OFUSG12054.1.p1			SCHMD03767, SCHMD03768			
N6.HOG0010079	OG0006083	n0																		OFUSG19492.1.p1			SCHMD05588			
N6.HOG0010080	OG0006084	n0																		OFUSG22503.1.p1			SCHMD04050			
N6.HOG0010081	OG0006085	n0																		OFUSG07767.1.p1			SCHMD06820, SCHMD25134			
N6.HOG0010082	OG0006086	n1																		OFUSG16952.1.p1, OFUSG16953.1.p1						
N6.HOG0010083	OG0006087	n0																		OFUSG04846.1.p1			SCHMD02837			
N6.HOG0010084	OG0006088	n0																		OFUSG08443.1.p1						
N6.HOG0010085	OG0006090	n0																		OFUSG11763.1.p1						
N6.HOG0010086	OG0006092	n0																		OFUSG05669.1.p1						
N6.HOG0010087	OG0006094	n4																					SCHMD22247			
N6.HOG0010088	OG0006094	n15																					SCHMD00777, SCHMD21575			
N6.HOG0010089	OG0006095	n0																		OFUSG07940.1.p1			SCHMD01933			
N6.HOG0010090	OG0006096	n0																		OFUSG24017.1.p1						
N6.HOG0010091	OG0006097	n0																		OFUSG23483.1.p1			SCHMD02082			
N6.HOG0010092	OG0006098	n0																		OFUSG23100.1.p1			SCHMD03761			
N6.HOG0010093	OG0006099	n0																		OFUSG10373.1.p1			SCHMD01333, SCHMD00446			
N6.HOG0010094	OG0006100	n0																		OFUSG20683.1.p1, OFUSG20683.2.p1			SCHMD13497			
N6.HOG0010095	OG0006101	n0																		OFUSG03991.1.p1			SCHMD20998, SCHMD13053			
N6.HOG0010096	OG0006102	n0																		OFUSG19676.1.p1			SCHMD05671			
N6.HOG0010097	OG0006103	n0																		OFUSG01720.1.p1						
N6.HOG0010098	OG0006104	n0																		OFUSG17815.1.p1			SCHMD02621			
N6.HOG0010099	OG0006106	n4																		OFUSG21364.1.p1						
N6.HOG0010100	OG0006106	n27																					SCHMD07924			
N6.HOG0010101	OG0006107	n0																		OFUSG01046.1.p1						
N6.HOG0010102	OG0006108	n0																		OFUSG07116.2.p1, OFUSG07116.1.p1			SCHMD01135			
N6.HOG0010103	OG0006110	n0																		OFUSG21101.2.p1, OFUSG21101.3.p1, OFUSG21101.1.p1, OFUSG21101.4.p1						
N6.HOG0010104	OG0006111	n0																		OFUSG02888.1.p1, OFUSG02888.2.p1			SCHMD21835, SCHMD08002			
N6.HOG0010105	OG0006112	n0																		OFUSG20379.1.p1			SCHMD08098			
N6.HOG0010106	OG0006113	n0																		OFUSG23106.1.p1			SCHMD19939, SCHMD12223			
N6.HOG0010107	OG0006114	n3																		OFUSG19163.1.p1, OFUSG19163.2.p1						
N6.HOG0010108	OG0006114	n8																		OFUSG19161.1.p1						
N6.HOG0010109	OG0006115	n0																		OFUSG00714.1.p1			SCHMD11076, SCHMD17247			
N6.HOG0010110	OG0006116	n0																		OFUSG25222.1.p1			SCHMD23071, SCHMD20841			
N6.HOG0010111	OG0006117	n0																		OFUSG18117.1.p1						
N6.HOG0010112	OG0006118	n0																		OFUSG20873.1.p1			SCHMD01132			
N6.HOG0010113	OG0006119	n2																					SCHMD11970			
N6.HOG0010114	OG0006119	n7																		OFUSG06087.1.p1						
N6.HOG0010115	OG0006120	n0																		OFUSG09857.1.p1			SCHMD01574			
N6.HOG0010116	OG0006121	n0																		OFUSG19387.1.p1			SCHMD07418			
N6.HOG0010117	OG0006122	n0																		OFUSG09987.1.p1			SCHMD04954, SCHMD29174, SCHMD29768			
N6.HOG0010118	OG0006123	n0																		OFUSG06720.1.p1, OFUSG06720.2.p1			SCHMD01986			
N6.HOG0010119	OG0006124	n0																		OFUSG00285.1.p1			SCHMD06412			
N6.HOG0010120	OG0006125	n0																		OFUSG11859.1.p1			SCHMD18618			
N6.HOG0010121	OG0006126	n0																		OFUSG25690.1.p1						
N6.HOG0010122	OG0006127	n0																		OFUSG20864.1.p1			SCHMD21305			
N6.HOG0010123	OG0006128	n0																		OFUSG20481.1.p1			SCHMD10897			
N6.HOG0010124	OG0006129	n0																		OFUSG03702.1.p1			SCHMD29479, SCHMD20406, SCHMD23249			
N6.HOG0010125	OG0006130	n0																		OFUSG07866.1.p1, OFUSG07866.3.p1, OFUSG07866.2.p1						
N6.HOG0010126	OG0006132	n0																		OFUSG05598.1.p1						
N6.HOG0010127	OG0006133	n0																		OFUSG02487.2.p1, OFUSG02487.1.p1						
N6.HOG0010128	OG0006134	n0																		OFUSG20774.1.p1			SCHMD03678			
N6.HOG0010129	OG0006135	n2																		OFUSG06396.1.p1						
N6.HOG0010130	OG0006136	n0																		OFUSG23390.1.p1			SCHMD24287, SCHMD09864			
N6.HOG0010131	OG0006137	n0																		OFUSG00472.1.p1			SCHMD12111, SCHMD06962			
N6.HOG0010132	OG0006138	n0																		OFUSG12575.1.p1						
N6.HOG0010133	OG0006139	n6																		OFUSG06411.1.p1						
N6.HOG0010134	OG0006140	n0																		OFUSG21427.1.p1						
N6.HOG0010135	OG0006141	n0																		OFUSG08472.1.p1			SCHMD14525			
N6.HOG0010136	OG0006144	n4																					SCHMD00428, SCHMD04861			
N6.HOG0010137	OG0006144	n7																		OFUSG11476.1.p1						
N6.HOG0010138	OG0006145	n0																		OFUSG26431.1.p1			SCHMD01605			
N6.HOG0010139	OG0006146	n0																		OFUSG10156.1.p1			SCHMD09246			
N6.HOG0010140	OG0006147	n15																					SCHMD22070			
N6.HOG0010141	OG0006148	n2																					SCHMD13560, SCHMD22230			
N6.HOG0010142	OG0006148	n6																		OFUSG12608.2.p1, OFUSG12608.1.p1						
N6.HOG0010143	OG0006149	n13																		OFUSG12325.1.p1						
N6.HOG0010144	OG0006151	n0																		OFUSG26365.1.p1						
N6.HOG0010145	OG0006152	n0																		OFUSG17669.1.p1			SCHMD06866			
N6.HOG0010146	OG0006153	n0																		OFUSG03173.1.p1			SCHMD01641			
N6.HOG0010147	OG0006154	n0																		OFUSG04390.1.p1						
N6.HOG0010148	OG0006155	n0																		OFUSG16111.1.p1			SCHMD16795, SCHMD26962			
N6.HOG0010149	OG0006156	n0																		OFUSG25901.1.p1			SCHMD29805, SCHMD27333, SCHMD28193, SCHMD01937			
N6.HOG0010150	OG0006157	n0																		OFUSG24907.1.p1						
N6.HOG0010151	OG0006158	n0																		OFUSG11990.1.p1, OFUSG12061.1.p1			SCHMD08900			
N6.HOG0010152	OG0006159	n2																					SCHMD16929			
N6.HOG0010153	OG0006159	n5																		OFUSG17578.1.p1						
N6.HOG0010154	OG0006160	n0																		OFUSG06311.1.p1			SCHMD05454			
N6.HOG0010155	OG0006161	n0																		OFUSG26464.1.p1						
N6.HOG0010156	OG0006162	n6																		OFUSG13213.1.p1						
N6.HOG0010157	OG0006163	n0																		OFUSG15849.1.p1			SCHMD15384			
N6.HOG0010158	OG0006164	n0																		OFUSG20681.1.p1			SCHMD06001			
N6.HOG0010159	OG0006165	n4																		OFUSG08242.1.p1			SCHMD04333			
N6.HOG0010160	OG0006165	n17																					SCHMD04332			
N6.HOG0010161	OG0006166	n0																		OFUSG13587.1.p1						
N6.HOG0010162	OG0006167	n0																		OFUSG19282.1.p1			SCHMD07995			
N6.HOG0010163	OG0006168	n0																		OFUSG09932.1.p1			SCHMD15829, SCHMD10612, SCHMD12485			
N6.HOG0010164	OG0006169	n0																		OFUSG03654.1.p1			SCHMD26206, SCHMD19096, SCHMD23567			
N6.HOG0010165	OG0006170	n0																		OFUSG12803.1.p1						
N6.HOG0010166	OG0006171	n2																					SCHMD11398			
N6.HOG0010167	OG0006171	n4																		OFUSG12299.1.p1						
N6.HOG0010168	OG0006172	n9																					SCHMD10620, SCHMD16388			
N6.HOG0010169	OG0006172	n20																		OFUSG12254.1.p1						
N6.HOG0010170	OG0006174	n0																		OFUSG19560.1.p1						
N6.HOG0010171	OG0006175	n0																		OFUSG13772.1.p1						
N6.HOG0010172	OG0006177	n0																		OFUSG25522.1.p1			SCHMD21293			
N6.HOG0010173	OG0006178	n1																		OFUSG18904.1.p1, OFUSG18904.2.p1						
N6.HOG0010174	OG0006178	n23																					SCHMD24387			
N6.HOG0010175	OG0006179	n0																		OFUSG00965.1.p1						
N6.HOG0010176	OG0006180	n2																					SCHMD14399, SCHMD04884			
N6.HOG0010177	OG0006180	n5																		OFUSG20562.1.p1						
N6.HOG0010178	OG0006181	n0																		OFUSG12429.1.p1			SCHMD26424, SCHMD08051, SCHMD08084			
N6.HOG0010179	OG0006182	n0																		OFUSG13754.1.p1						
N6.HOG0010180	OG0006183	n5																					SCHMD16780			
N6.HOG0010181	OG0006183	n7																		OFUSG10917.1.p1			SCHMD11899			
N6.HOG0010182	OG0006184	n0																		OFUSG10581.1.p1, OFUSG10581.2.p1			SCHMD09309			
N6.HOG0010183	OG0006185	n0																		OFUSG20989.1.p1			SCHMD16220, SCHMD19381			
N6.HOG0010184	OG0006186	n0																		OFUSG01099.1.p1			SCHMD00394			
N6.HOG0010185	OG0006187	n0																		OFUSG08513.1.p1, OFUSG08513.2.p1			SCHMD19315, SCHMD19316, SCHMD07885			
N6.HOG0010186	OG0006188	n0																		OFUSG21112.1.p1			SCHMD05423			
N6.HOG0010187	OG0006189	n0																		OFUSG10831.1.p1			SCHMD01559			
N6.HOG0010188	OG0006190	n0																		OFUSG19672.2.p1, OFUSG19672.1.p1						
N6.HOG0010189	OG0006191	n0																		OFUSG08997.1.p1			SCHMD07313			
N6.HOG0010190	OG0006192	n5																					SCHMD08338			
N6.HOG0010191	OG0006192	n14																					SCHMD08339			
N6.HOG0010192	OG0006192	n15																		OFUSG16119.2.p1, OFUSG16119.1.p1						
N6.HOG0010193	OG0006193	n0																		OFUSG04368.1.p1						
N6.HOG0010194	OG0006194	n2																		OFUSG10043.1.p1						
N6.HOG0010195	OG0006195	n0																		OFUSG22190.1.p1						
N6.HOG0010196	OG0006196	n12																					SCHMD07676			
N6.HOG0010197	OG0006196	n23																		OFUSG14687.1.p1						
N6.HOG0010198	OG0006197	n0																		OFUSG07598.1.p1, OFUSG07598.2.p1						
N6.HOG0010199	OG0006198	n7																					SCHMD06672, SCHMD06669, SCHMD06670			
N6.HOG0010200	OG0006198	n12																		OFUSG06795.1.p1						
N6.HOG0010201	OG0006199	n6																		OFUSG26580.1.p1						
N6.HOG0010202	OG0006199	n27																					SCHMD04415, SCHMD04413			
N6.HOG0010203	OG0006200	n0																		OFUSG10180.1.p1						
N6.HOG0010204	OG0006201	n0																		OFUSG15111.1.p1						
N6.HOG0010205	OG0006202	n0																		OFUSG23082.1.p1			SCHMD08868			
N6.HOG0010206	OG0006203	n0																		OFUSG25246.2.p1, OFUSG25246.1.p1						
N6.HOG0010207	OG0006204	n0																		OFUSG22319.1.p1			SCHMD16863			
N6.HOG0010208	OG0006205	n0																		OFUSG14995.1.p1			SCHMD14314			
N6.HOG0010209	OG0006206	n0																		OFUSG12324.1.p1						
N6.HOG0010210	OG0006207	n0																		OFUSG15756.1.p1						
N6.HOG0010211	OG0006208	n0																		OFUSG09617.1.p1			SCHMD04966, SCHMD00445, SCHMD12901, SCHMD05749			
N6.HOG0010212	OG0006209	n0																					SCHMD08326, SCHMD23138			
N6.HOG0010213	OG0006210	n0																		OFUSG23024.1.p1, OFUSG23007.1.p1						
N6.HOG0010214	OG0006211	n0																		OFUSG13258.3.p1, OFUSG13258.1.p1, OFUSG13258.2.p1						
N6.HOG0010215	OG0006212	n0																		OFUSG02207.1.p1, OFUSG02207.2.p1						
N6.HOG0010216	OG0006213	n0																		OFUSG04619.1.p1						
N6.HOG0010217	OG0006214	n0																		OFUSG00232.1.p1						
N6.HOG0010218	OG0006215	n3																					SCHMD09655			
N6.HOG0010219	OG0006215	n14																					SCHMD09656			
N6.HOG0010220	OG0006216	n0																		OFUSG08899.1.p1			SCHMD09510			
N6.HOG0010221	OG0006217	n0																		OFUSG21430.1.p1			SCHMD21927, SCHMD16840			
N6.HOG0010222	OG0006219	n0																		OFUSG13784.1.p1, OFUSG13784.2.p1			SCHMD06440			
N6.HOG0010223	OG0006220	n0																		OFUSG13524.1.p1			SCHMD21546, SCHMD14506, SCHMD14507, SCHMD10957			
