TCONS_00000016	BRALA21886
TCONS_00015586	BRALA10111
TCONS_00015587	BRALA02594
TCONS_00015591	BRALA18709
TCONS_00015610	BRALA08919
TCONS_00015634	BRALA02673
TCONS_00015665	BRALA18373
TCONS_00015674	BRALA21328
TCONS_00015676	BRALA23647
TCONS_00015682	BRALA02873
TCONS_00015683	BRALA02796
TCONS_00015692	BRALA27398
TCONS_00015695	BRALA18369
TCONS_00015699	BRALA18425
TCONS_00015701	BRALA19531
TCONS_00015707	BRALA18314
TCONS_00015717	BRALA19545
TCONS_00015718	BRALA02595
TCONS_00015720	BRALA02776
TCONS_00015728	BRALA00098
TCONS_00015758	BRALA15997
TCONS_00015765	BRALA33306
TCONS_00015771	BRALA21831
TCONS_00015774	BRALA18309
TCONS_00015780	BRALA18327
TCONS_00015781	BRALA27337
TCONS_00015782	BRALA02821
TCONS_00015790	BRALA02827
TCONS_00015802	BRALA33048
TCONS_00015808	BRALA02977
TCONS_00015815	BRALA21791
TCONS_00015817	BRALA21794
TCONS_00015826	BRALA20612
TCONS_00015836	BRALA05144
TCONS_00015838	BRALA15180
TCONS_00015843	BRALA09335
TCONS_00015853	BRALA10019
TCONS_00015857	BRALA18360
TCONS_00015879	BRALA21732
TCONS_00015886	BRALA12151
TCONS_00015907	BRALA10056
TCONS_00015926	BRALA29534
TCONS_00015945	BRALA18326
TCONS_00015949	BRALA08781
TCONS_00015951	BRALA20654
TCONS_00015961	BRALA10199
TCONS_00015964	BRALA24094
TCONS_00015971	BRALA14103
TCONS_00015974	BRALA19541
TCONS_00016004	BRALA28849
TCONS_00016009	BRALA02659
TCONS_00016012	BRALA02905
TCONS_00016021	BRALA23646
TCONS_00016022	BRALA02586
TCONS_00016046	BRALA32337
TCONS_00016049	BRALA02700
TCONS_00016052	BRALA02696
TCONS_00016059	BRALA02996
TCONS_00016060	BRALA10140
TCONS_00016076	BRALA06045
TCONS_00016079	BRALA10069
TCONS_00016106	BRALA02543
TCONS_00016117	BRALA21805
TCONS_00016128	BRALA18313
TCONS_00016130	BRALA18340
TCONS_00016131	BRALA18341
TCONS_00016140	BRALA29868
TCONS_00016143	BRALA17523
TCONS_00016156	BRALA02620
TCONS_00016163	BRALA18436
TCONS_00016186	BRALA23133
TCONS_00016190	BRALA11578
TCONS_00016191	BRALA07602
TCONS_00016197	BRALA02914
TCONS_00016228	BRALA12022
TCONS_00016237	BRALA17528
TCONS_00016273	BRALA03048
TCONS_00016323	BRALA20652
TCONS_00016332	BRALA00319
TCONS_00016338	BRALA02743
TCONS_00016375	BRALA18397
TCONS_00016378	BRALA27392
TCONS_00016387	BRALA24839
TCONS_00016446	BRALA10024
TCONS_00016456	BRALA18337
TCONS_00016457	BRALA18338
TCONS_00016466	BRALA21319
TCONS_00016490	BRALA10145
TCONS_00016501	BRALA02715
TCONS_00016509	BRALA02456
TCONS_00016513	BRALA04109
TCONS_00016522	BRALA10060
TCONS_00016523	BRALA27552
TCONS_00016528	BRALA16192
TCONS_00016533	BRALA17530
TCONS_00016534	BRALA19536
TCONS_00016541	BRALA03045
TCONS_00016548	BRALA15981
TCONS_00016557	BRALA10032
TCONS_00016563	BRALA27400
TCONS_00016566	BRALA20622
TCONS_00016569	BRALA02787
TCONS_00016579	BRALA11851
TCONS_00016582	BRALA23651
TCONS_00016587	BRALA13522
TCONS_00016597	BRALA09758
TCONS_00016600	BRALA09812
TCONS_00016605	BRALA31720
TCONS_00016606	BRALA21727
TCONS_00016609	BRALA20635
TCONS_00016611	BRALA09526
TCONS_00016624	BRALA07917
TCONS_00016630	BRALA25625
TCONS_00016643	BRALA13523
TCONS_00016653	BRALA18800
TCONS_00016658	BRALA20630
TCONS_00016659	BRALA20633
TCONS_00016664	BRALA31423
TCONS_00016667	BRALA10147
TCONS_00016689	BRALA02593
TCONS_00016690	BRALA10114
TCONS_00016701	BRALA27665
TCONS_00016708	BRALA19460
TCONS_00016709	BRALA10106
TCONS_00016712	BRALA21828
TCONS_00016737	BRALA18060
TCONS_00016750	BRALA34170
TCONS_00016768	BRALA15242
TCONS_00016773	BRALA24089
TCONS_00016784	BRALA05748
TCONS_00016788	BRALA24865
TCONS_00016796	BRALA22949
TCONS_00016805	BRALA07331
TCONS_00016806	BRALA13730
TCONS_00016811	BRALA12881
TCONS_00016822	BRALA13568
TCONS_00016838	BRALA35104
TCONS_00016839	BRALA02116
TCONS_00016847	BRALA20649
TCONS_00016848	BRALA26267
TCONS_00016855	BRALA21175
TCONS_00016865	BRALA05448
TCONS_00016891	BRALA10241
TCONS_00016892	BRALA27232
TCONS_00016897	BRALA10293
TCONS_00016924	BRALA09777
TCONS_00016926	BRALA09071
TCONS_00016938	BRALA18143
TCONS_00016980	BRALA09669
TCONS_00016997	BRALA13487
TCONS_00016999	BRALA12889
TCONS_00017004	BRALA21119
TCONS_00017013	BRALA18758
TCONS_00017020	BRALA12914
TCONS_00017022	BRALA22701
TCONS_00017046	BRALA21134
TCONS_00017068	BRALA14327
TCONS_00017082	BRALA04144
TCONS_00017094	BRALA13754
TCONS_00017140	BRALA13753
TCONS_00017143	BRALA13750
TCONS_00017153	BRALA16019
TCONS_00017161	BRALA24527
TCONS_00017167	BRALA17912
TCONS_00017168	BRALA17202
TCONS_00017171	BRALA27489
TCONS_00017174	BRALA18915
TCONS_00017184	BRALA14766
TCONS_00017203	BRALA29964
TCONS_00017205	BRALA28080
TCONS_00017207	BRALA12870
TCONS_00017224	BRALA11899
TCONS_00017226	BRALA09364
TCONS_00017230	BRALA21738
TCONS_00017232	BRALA13850
TCONS_00017240	BRALA15961
TCONS_00017260	BRALA13768
TCONS_00017276	BRALA31759
TCONS_00017300	BRALA10294
TCONS_00017301	BRALA20756
TCONS_00017304	BRALA25420
TCONS_00017309	BRALA13727
TCONS_00017323	BRALA02915
TCONS_00017332	BRALA29256
TCONS_00017334	BRALA15035
TCONS_00017387	BRALA08214
TCONS_00017390	BRALA28780
TCONS_00017392	BRALA14733
TCONS_00017400	BRALA15991
TCONS_00017401	BRALA24832
TCONS_00017402	BRALA12887
TCONS_00017403	BRALA14949
TCONS_00017404	BRALA13744
TCONS_00017408	BRALA27047
TCONS_00017409	BRALA01939
TCONS_00017446	BRALA09638
TCONS_00017528	BRALA27876
TCONS_00017532	BRALA10201
TCONS_00017535	BRALA16015
TCONS_00017536	BRALA21154
TCONS_00017543	BRALA10356
TCONS_00017559	BRALA00445
TCONS_00017570	BRALA13760
TCONS_00017571	BRALA21117
TCONS_00017602	BRALA06317
TCONS_00017630	BRALA09859
TCONS_00017646	BRALA05160
TCONS_00017647	BRALA15993
TCONS_00017696	BRALA08536
TCONS_00017721	BRALA14775
TCONS_00017745	BRALA09798
TCONS_00017762	BRALA12045
TCONS_00017763	BRALA07333
TCONS_00017766	BRALA29066
TCONS_00017771	BRALA13743
TCONS_00017775	BRALA09691
TCONS_00017776	BRALA25940
TCONS_00017777	BRALA03398
TCONS_00017778	BRALA15277
TCONS_00017779	BRALA33654
TCONS_00017783	BRALA24691
TCONS_00017784	BRALA18492
TCONS_00017788	BRALA16042
TCONS_00017789	BRALA16005
TCONS_00017790	BRALA25004
TCONS_00017793	BRALA20908
TCONS_00017801	BRALA10357
TCONS_00017831	BRALA24859
TCONS_00017834	BRALA13717
TCONS_00017835	BRALA13716
TCONS_00017836	BRALA09621
TCONS_00017842	BRALA06994
TCONS_00017872	BRALA33879
TCONS_00017873	BRALA34469
TCONS_00017881	BRALA13567
TCONS_00017890	BRALA12845
TCONS_00017915	BRALA26266
TCONS_00017917	BRALA14638
TCONS_00017918	BRALA29160
TCONS_00017929	BRALA14995
TCONS_00017933	BRALA29464
TCONS_00017944	BRALA05179
TCONS_00017952	BRALA17537
TCONS_00017955	BRALA27217
TCONS_00017969	BRALA22406
TCONS_00017974	BRALA02160
TCONS_00018000	BRALA34480
TCONS_00018005	BRALA04458
TCONS_00018009	BRALA14737
TCONS_00018012	BRALA13776
TCONS_00018018	BRALA09668
TCONS_00018044	BRALA32524
TCONS_00018047	BRALA26094
TCONS_00018072	BRALA21118
TCONS_00018073	BRALA19873
TCONS_00018079	BRALA09266
TCONS_00018087	BRALA12175
TCONS_00018134	BRALA13757
TCONS_00018159	BRALA10240
TCONS_00018160	BRALA09776
TCONS_00018195	BRALA20794
TCONS_00018205	BRALA16020
TCONS_00018206	BRALA16018
TCONS_00018207	BRALA09761
TCONS_00018209	BRALA14777
TCONS_00018248	BRALA12884
TCONS_00018257	BRALA05143
TCONS_00018263	BRALA10215
TCONS_00018265	BRALA15960
TCONS_00018301	BRALA12969
TCONS_00018305	BRALA21136
TCONS_00018313	BRALA16251
TCONS_00018318	BRALA13295
TCONS_00018319	BRALA09680
TCONS_00018322	BRALA25012
TCONS_00018323	BRALA14768
TCONS_00018330	BRALA10295
TCONS_00018383	BRALA03325
TCONS_00018385	BRALA26265
TCONS_00018393	BRALA26388
TCONS_00018399	BRALA14162
TCONS_00018452	BRALA14731
TCONS_00018453	BRALA14729
TCONS_00018461	BRALA14728
TCONS_00018463	BRALA16494
TCONS_00018469	BRALA29390
TCONS_00018473	BRALA01936
TCONS_00018474	BRALA09806
TCONS_00018478	BRALA23979
TCONS_00018502	BRALA24981
TCONS_00018508	BRALA21168
TCONS_00018525	BRALA07738
TCONS_00018538	BRALA03403
TCONS_00018552	BRALA04193
TCONS_00018555	BRALA09633
TCONS_00018557	BRALA10200
TCONS_00018561	BRALA14711
TCONS_00018569	BRALA00743
TCONS_00018586	BRALA15994
TCONS_00018626	BRALA13759
TCONS_00018627	BRALA18705
TCONS_00018629	BRALA09785
TCONS_00018630	BRALA29431
TCONS_00018636	BRALA13791
TCONS_00018639	BRALA13786
TCONS_00018641	BRALA13489
TCONS_00018679	BRALA12977
TCONS_00018694	BRALA07244
TCONS_00018706	BRALA14774
TCONS_00018723	BRALA03743
TCONS_00018737	BRALA34245
TCONS_00018756	BRALA21169
TCONS_00018783	BRALA12975
TCONS_00018785	BRALA21967
TCONS_00018787	BRALA14696
TCONS_00018800	BRALA00133
TCONS_00018825	BRALA20906
TCONS_00018827	BRALA08225
TCONS_00018845	BRALA16043
TCONS_00018846	BRALA06602
TCONS_00018862	BRALA18575
TCONS_00018871	BRALA10345
TCONS_00018872	BRALA10363
TCONS_00018873	BRALA07365
TCONS_00018900	BRALA17658
TCONS_00018903	BRALA27600
TCONS_00018904	BRALA19974
TCONS_00018913	BRALA19973
TCONS_00018917	BRALA19086
TCONS_00018934	BRALA07893
TCONS_00018936	BRALA07883
TCONS_00018939	BRALA08250
TCONS_00018963	BRALA35783
TCONS_00018971	BRALA07941
TCONS_00018976	BRALA07942
TCONS_00018985	BRALA05667
TCONS_00018997	BRALA10754
TCONS_00019011	BRALA10744
TCONS_00019012	BRALA10740
TCONS_00019026	BRALA27092
TCONS_00019027	BRALA00111
TCONS_00019034	BRALA00202
TCONS_00019050	BRALA10747
TCONS_00019051	BRALA18608
TCONS_00019067	BRALA04116
TCONS_00019068	BRALA04368
TCONS_00019072	BRALA07463
TCONS_00019074	BRALA25024
TCONS_00019098	BRALA04140
TCONS_00019118	BRALA15225
TCONS_00019121	BRALA04177
TCONS_00019122	BRALA27069
TCONS_00019139	BRALA26541
TCONS_00019147	BRALA00514
TCONS_00019157	BRALA10584
TCONS_00019159	BRALA20510
TCONS_00019170	BRALA04351
TCONS_00019199	BRALA12219
TCONS_00019204	BRALA24850
TCONS_00019206	BRALA09265
TCONS_00019209	BRALA21591
TCONS_00019214	BRALA31749
TCONS_00019218	BRALA27556
TCONS_00019219	BRALA04471
TCONS_00019225	BRALA21781
TCONS_00019229	BRALA04168
TCONS_00019241	BRALA01705
TCONS_00019244	BRALA01077
TCONS_00019247	BRALA08005
TCONS_00019248	BRALA08004
TCONS_00019250	BRALA02285
TCONS_00019269	BRALA10697
TCONS_00019272	BRALA00540
TCONS_00019274	BRALA00288
TCONS_00019276	BRALA00143
TCONS_00019281	BRALA18574
TCONS_00019282	BRALA00287
TCONS_00019301	BRALA16978
TCONS_00019307	BRALA04557
TCONS_00019312	BRALA07902
TCONS_00019320	BRALA00217
TCONS_00019324	BRALA06343
TCONS_00019341	BRALA04093
TCONS_00019342	BRALA04400
TCONS_00019348	BRALA04456
TCONS_00019350	BRALA24360
TCONS_00019352	BRALA07772
TCONS_00019360	BRALA10686
TCONS_00019367	BRALA10628
TCONS_00019410	BRALA00338
TCONS_00019427	BRALA04302
TCONS_00019442	BRALA19993
TCONS_00019446	BRALA19067
TCONS_00019447	BRALA21928
TCONS_00019458	BRALA00557
TCONS_00019461	BRALA00412
TCONS_00019482	BRALA03455
TCONS_00019529	BRALA15068
TCONS_00019533	BRALA00591
TCONS_00019547	BRALA07915
TCONS_00019599	BRALA00377
TCONS_00019604	BRALA30889
TCONS_00019606	BRALA02325
TCONS_00019608	BRALA10538
TCONS_00019618	BRALA10694
TCONS_00019634	BRALA28437
TCONS_00019636	BRALA00293
TCONS_00019641	BRALA03349
TCONS_00019642	BRALA03351
TCONS_00019643	BRALA08041
TCONS_00019652	BRALA34416
TCONS_00019654	BRALA12514
TCONS_00019680	BRALA04148
TCONS_00019681	BRALA07830
TCONS_00019682	BRALA16806
TCONS_00019691	BRALA07794
TCONS_00019704	BRALA00637
TCONS_00019718	BRALA04528
TCONS_00019725	BRALA00367
TCONS_00019740	BRALA14930
TCONS_00019743	BRALA18564
TCONS_00019745	BRALA18598
TCONS_00019749	BRALA28438
TCONS_00019755	BRALA18578
TCONS_00019766	BRALA03188
TCONS_00019767	BRALA00432
TCONS_00019772	BRALA01086
TCONS_00019780	BRALA04360
TCONS_00019781	BRALA07796
TCONS_00019783	BRALA26586
TCONS_00019786	BRALA21808
TCONS_00019797	BRALA19650
TCONS_00019805	BRALA03211
TCONS_00019811	BRALA19935
TCONS_00019819	BRALA19972
TCONS_00019826	BRALA19084
TCONS_00019840	BRALA18916
TCONS_00019846	BRALA08334
TCONS_00019856	BRALA06643
TCONS_00019861	BRALA19741
TCONS_00019862	BRALA07943
TCONS_00019864	BRALA07888
TCONS_00019894	BRALA26948
TCONS_00019931	BRALA22116
TCONS_00019934	BRALA16487
TCONS_00019944	BRALA07940
TCONS_00019945	BRALA07946
TCONS_00019958	BRALA15311
TCONS_00019959	BRALA18615
TCONS_00019974	BRALA16584
TCONS_00019977	BRALA22103
TCONS_00019983	BRALA00391
TCONS_00019984	BRALA10741
TCONS_00019989	BRALA00213
TCONS_00020008	BRALA00200
TCONS_00020030	BRALA00082
TCONS_00020035	BRALA10746
TCONS_00020037	BRALA18610
TCONS_00020040	BRALA00576
TCONS_00020044	BRALA00564
TCONS_00020046	BRALA00562
TCONS_00020063	BRALA04064
TCONS_00020078	BRALA07964
TCONS_00020100	BRALA04178
TCONS_00020121	BRALA24275
TCONS_00020126	BRALA20242
TCONS_00020141	BRALA20206
TCONS_00020158	BRALA06121
TCONS_00020160	BRALA20706
TCONS_00020164	BRALA24848
TCONS_00020167	BRALA24856
TCONS_00020172	BRALA06671
TCONS_00020192	BRALA30620
TCONS_00020193	BRALA18910
TCONS_00020195	BRALA00503
TCONS_00020196	BRALA00516
TCONS_00020199	BRALA22061
TCONS_00020206	BRALA14153
TCONS_00020216	BRALA28498
TCONS_00020217	BRALA04133
TCONS_00020219	BRALA08006
TCONS_00020221	BRALA07995
TCONS_00020225	BRALA02286
TCONS_00020241	BRALA23994
TCONS_00020243	BRALA07958
TCONS_00020254	BRALA00199
TCONS_00020255	BRALA22682
TCONS_00020260	BRALA10696
TCONS_00020262	BRALA00289
TCONS_00020265	BRALA30431
TCONS_00020268	BRALA03798
TCONS_00020286	BRALA15777
TCONS_00020291	BRALA30212
TCONS_00020303	BRALA07914
TCONS_00020318	BRALA04025
TCONS_00020319	BRALA11328
TCONS_00020330	BRALA04150
TCONS_00020336	BRALA16859
TCONS_00020337	BRALA02540
TCONS_00020353	BRALA10929
TCONS_00020354	BRALA04159
TCONS_00020355	BRALA07049
TCONS_00020356	BRALA30809
TCONS_00020358	BRALA04455
TCONS_00020366	BRALA24361
TCONS_00020376	BRALA10687
TCONS_00020381	BRALA03457
TCONS_00020383	BRALA24157
TCONS_00020391	BRALA12095
TCONS_00020442	BRALA10664
TCONS_00020482	BRALA03409
TCONS_00020486	BRALA28902
TCONS_00020489	BRALA19075
TCONS_00020494	BRALA00413
TCONS_00020525	BRALA00526
TCONS_00020526	BRALA00241
TCONS_00020530	BRALA10642
TCONS_00020537	BRALA00313
TCONS_00020620	BRALA24635
TCONS_00020622	BRALA00291
TCONS_00020634	BRALA00152
TCONS_00020637	BRALA00085
TCONS_00020647	BRALA04441
TCONS_00020648	BRALA04442
TCONS_00020657	BRALA13152
TCONS_00020658	BRALA04443
TCONS_00020660	BRALA10692
TCONS_00020667	BRALA23264
TCONS_00020679	BRALA19112
TCONS_00020684	BRALA10695
TCONS_00020688	BRALA00375
TCONS_00020697	BRALA03350
TCONS_00020698	BRALA25626
TCONS_00020701	BRALA07725
TCONS_00020729	BRALA29922
TCONS_00020731	BRALA00506
TCONS_00020741	BRALA31690
TCONS_00020743	BRALA07828
TCONS_00020749	BRALA16807
TCONS_00020758	BRALA08021
TCONS_00020764	BRALA04311
TCONS_00020767	BRALA08044
TCONS_00020768	BRALA00477
TCONS_00020771	BRALA04202
TCONS_00020786	BRALA18565
TCONS_00020788	BRALA14950
TCONS_00020795	BRALA00050
TCONS_00020796	BRALA18597
TCONS_00020803	BRALA30843
TCONS_00020825	BRALA03187
TCONS_00020830	BRALA01087
TCONS_00020834	BRALA04295
TCONS_00020836	BRALA04294
TCONS_00020837	BRALA00638
TCONS_00020840	BRALA29956
TCONS_00020850	BRALA13653
TCONS_00020853	BRALA06079
TCONS_00020854	BRALA17340
TCONS_00020857	BRALA11731
TCONS_00020864	BRALA13634
TCONS_00020866	BRALA17876
TCONS_00020869	BRALA16189
TCONS_00020879	BRALA29819
TCONS_00020887	BRALA12072
TCONS_00020937	BRALA15290
TCONS_00020938	BRALA06075
TCONS_00020960	BRALA28222
TCONS_00020978	BRALA11809
TCONS_00021013	BRALA35037
TCONS_00021035	BRALA06113
TCONS_00021044	BRALA11721
TCONS_00021054	BRALA12186
TCONS_00021055	BRALA12233
TCONS_00021056	BRALA01767
TCONS_00021066	BRALA11660
TCONS_00021071	BRALA09461
TCONS_00021072	BRALA13641
TCONS_00021074	BRALA13626
TCONS_00021076	BRALA13639
TCONS_00021077	BRALA16208
TCONS_00021081	BRALA16177
TCONS_00021087	BRALA11566
TCONS_00021112	BRALA04421
TCONS_00021116	BRALA05960
TCONS_00021117	BRALA10924
TCONS_00021122	BRALA13593
TCONS_00021128	BRALA14191
TCONS_00021129	BRALA13606
TCONS_00021157	BRALA00663
TCONS_00021159	BRALA10847
TCONS_00021160	BRALA06106
TCONS_00021164	BRALA12225
TCONS_00021165	BRALA18095
TCONS_00021191	BRALA16174
TCONS_00021209	BRALA05812
TCONS_00021210	BRALA12140
TCONS_00021214	BRALA06161
TCONS_00021229	BRALA14260
TCONS_00021246	BRALA06147
TCONS_00021248	BRALA06150
TCONS_00021250	BRALA11706
TCONS_00021268	BRALA06153
TCONS_00021276	BRALA06031
TCONS_00021277	BRALA27359
TCONS_00021283	BRALA04737
TCONS_00021309	BRALA05851
TCONS_00021318	BRALA31934
TCONS_00021321	BRALA31261
TCONS_00021324	BRALA06022
TCONS_00021333	BRALA12106
TCONS_00021340	BRALA13326
TCONS_00021346	BRALA24213
TCONS_00021355	BRALA12189
TCONS_00021376	BRALA29900
TCONS_00021379	BRALA06141
TCONS_00021404	BRALA11567
TCONS_00021408	BRALA13621
TCONS_00021427	BRALA11062
TCONS_00021437	BRALA05335
TCONS_00021445	BRALA13696
TCONS_00021470	BRALA05979
TCONS_00021484	BRALA23741
TCONS_00021489	BRALA01364
TCONS_00021494	BRALA14247
TCONS_00021495	BRALA14256
TCONS_00021499	BRALA14255
TCONS_00021504	BRALA06164
TCONS_00021505	BRALA23361
TCONS_00021512	BRALA14508
TCONS_00021522	BRALA14292
TCONS_00021536	BRALA31964
TCONS_00021550	BRALA09503
TCONS_00021557	BRALA06011
TCONS_00021558	BRALA05885
TCONS_00021568	BRALA12188
TCONS_00021570	BRALA12147
TCONS_00021571	BRALA14197
TCONS_00021580	BRALA23798
TCONS_00021590	BRALA05973
TCONS_00021606	BRALA12204
TCONS_00021610	BRALA24199
TCONS_00021620	BRALA05826
TCONS_00021624	BRALA05975
TCONS_00021625	BRALA29961
TCONS_00021645	BRALA02500
TCONS_00021657	BRALA23820
TCONS_00021659	BRALA06007
TCONS_00021662	BRALA23817
TCONS_00021677	BRALA32134
TCONS_00021706	BRALA25777
TCONS_00021719	BRALA13441
TCONS_00021723	BRALA17466
TCONS_00021725	BRALA06060
TCONS_00021726	BRALA14196
TCONS_00021731	BRALA14254
TCONS_00021734	BRALA27144
TCONS_00021736	BRALA02874
TCONS_00021737	BRALA11685
TCONS_00021759	BRALA05901
TCONS_00021772	BRALA14244
TCONS_00021773	BRALA35244
TCONS_00021785	BRALA34984
TCONS_00021786	BRALA23961
TCONS_00021794	BRALA12226
TCONS_00021800	BRALA11583
TCONS_00021811	BRALA14243
TCONS_00021816	BRALA14241
TCONS_00021829	BRALA06099
TCONS_00021844	BRALA29020
TCONS_00021845	BRALA13583
TCONS_00021846	BRALA16188
TCONS_00021863	BRALA12127
TCONS_00021868	BRALA11730
TCONS_00021882	BRALA13633
TCONS_00021887	BRALA12099
TCONS_00021890	BRALA19957
TCONS_00021894	BRALA12077
TCONS_00021911	BRALA01349
TCONS_00021917	BRALA16160
TCONS_00021923	BRALA13675
TCONS_00021924	BRALA18695
TCONS_00021925	BRALA11717
TCONS_00021938	BRALA31824
TCONS_00021942	BRALA17589
TCONS_00021949	BRALA16205
TCONS_00021952	BRALA14202
TCONS_00021978	BRALA12183
TCONS_00021979	BRALA24116
TCONS_00021981	BRALA05866
TCONS_00021994	BRALA34921
TCONS_00021998	BRALA06066
TCONS_00021999	BRALA12242
TCONS_00022008	BRALA21375
TCONS_00022104	BRALA06114
TCONS_00022105	BRALA11720
TCONS_00022107	BRALA06131
TCONS_00022111	BRALA06108
TCONS_00022165	BRALA13658
TCONS_00022177	BRALA13673
TCONS_00022180	BRALA16187
TCONS_00022184	BRALA13585
TCONS_00022185	BRALA12120
TCONS_00022189	BRALA26111
TCONS_00022209	BRALA16296
TCONS_00022218	BRALA05720
TCONS_00022228	BRALA14190
TCONS_00022231	BRALA14263
TCONS_00022232	BRALA14601
TCONS_00022253	BRALA31614
TCONS_00022269	BRALA06127
TCONS_00022300	BRALA27807
TCONS_00022318	BRALA00519
TCONS_00022331	BRALA14277
TCONS_00022339	BRALA06092
TCONS_00022351	BRALA06170
TCONS_00022372	BRALA25556
TCONS_00022392	BRALA32255
TCONS_00022397	BRALA13701
TCONS_00022400	BRALA05522
TCONS_00022408	BRALA06149
TCONS_00022414	BRALA11703
TCONS_00022417	BRALA06154
TCONS_00022439	BRALA05808
TCONS_00022443	BRALA13652
TCONS_00022463	BRALA13584
TCONS_00022466	BRALA11657
TCONS_00022470	BRALA31258
TCONS_00022472	BRALA14189
TCONS_00022486	BRALA20478
TCONS_00022489	BRALA19897
TCONS_00022494	BRALA05637
TCONS_00022496	BRALA12190
TCONS_00022503	BRALA06034
TCONS_00022513	BRALA29901
TCONS_00022532	BRALA29176
TCONS_00022545	BRALA05810
TCONS_00022547	BRALA11973
TCONS_00022560	BRALA06025
TCONS_00022583	BRALA04823
TCONS_00022587	BRALA07976
TCONS_00022589	BRALA13610
TCONS_00022590	BRALA13644
TCONS_00022596	BRALA11637
TCONS_00022604	BRALA10669
TCONS_00022616	BRALA31234
TCONS_00022673	BRALA29613
TCONS_00022682	BRALA12128
TCONS_00022695	BRALA30052
TCONS_00022712	BRALA12142
TCONS_00022714	BRALA14199
TCONS_00022717	BRALA13676
TCONS_00022722	BRALA12145
TCONS_00022723	BRALA12089
TCONS_00022725	BRALA23812
TCONS_00022727	BRALA23811
TCONS_00022730	BRALA20541
TCONS_00022739	BRALA14237
TCONS_00022740	BRALA14238
TCONS_00022746	BRALA14297
TCONS_00022749	BRALA23825
TCONS_00022755	BRALA16162
TCONS_00022768	BRALA05974
TCONS_00022793	BRALA30795
TCONS_00022795	BRALA06006
TCONS_00022799	BRALA16175
TCONS_00022853	BRALA21846
TCONS_00022854	BRALA22385
TCONS_00022863	BRALA23185
TCONS_00022869	BRALA14278
TCONS_00022884	BRALA23791
TCONS_00022888	BRALA25344
TCONS_00022893	BRALA05898
TCONS_00022904	BRALA23174
TCONS_00022909	BRALA24215
TCONS_00022910	BRALA11584
TCONS_00022938	BRALA24689
TCONS_00022961	BRALA06120
TCONS_00022963	BRALA23863
TCONS_00022968	BRALA22903
TCONS_00022972	BRALA06658
TCONS_00022982	BRALA08270
TCONS_00022983	BRALA18291
TCONS_00022997	BRALA23855
TCONS_00023049	BRALA34987
TCONS_00023060	BRALA28632
TCONS_00023066	BRALA05075
TCONS_00023103	BRALA11096
TCONS_00023122	BRALA30976
TCONS_00023123	BRALA30844
TCONS_00023129	BRALA07510
TCONS_00023137	BRALA29092
TCONS_00023149	BRALA21834
TCONS_00023217	BRALA29779
TCONS_00023242	BRALA30841
TCONS_00023311	BRALA05888
TCONS_00023317	BRALA04642
TCONS_00023380	BRALA13847
TCONS_00023383	BRALA30082
TCONS_00023419	BRALA22904
TCONS_00023427	BRALA16321
TCONS_00023513	BRALA13456
TCONS_00023549	BRALA07707
TCONS_00023551	BRALA07568
TCONS_00023570	BRALA30542
TCONS_00023646	BRALA09819
TCONS_00023649	BRALA26400
TCONS_00023661	BRALA28776
TCONS_00023671	BRALA19924
TCONS_00023695	BRALA29700
TCONS_00023720	BRALA27964
TCONS_00023726	BRALA15580
TCONS_00023734	BRALA31222
TCONS_00023764	BRALA13917
TCONS_00023771	BRALA31011
TCONS_00023774	BRALA33913
TCONS_00023776	BRALA19017
TCONS_00023794	BRALA18307
TCONS_00023848	BRALA29867
TCONS_00023922	BRALA26883
TCONS_00023946	BRALA22546
TCONS_00023963	BRALA09930
TCONS_00023969	BRALA16559
TCONS_00023990	BRALA06906
TCONS_00024002	BRALA25514
TCONS_00024069	BRALA33198
TCONS_00024071	BRALA07627
TCONS_00024074	BRALA29588
TCONS_00024085	BRALA18296
TCONS_00024091	BRALA03090
TCONS_00024116	BRALA09296
TCONS_00024136	BRALA27849
TCONS_00024143	BRALA02398
TCONS_00024144	BRALA26413
TCONS_00024177	BRALA29162
TCONS_00024188	BRALA22900
TCONS_00024225	BRALA23657
TCONS_00024243	BRALA01678
TCONS_00024273	BRALA17704
TCONS_00024279	BRALA30908
TCONS_00024290	BRALA20125
TCONS_00024291	BRALA35924
TCONS_00024295	BRALA22892
TCONS_00024305	BRALA11897
TCONS_00024310	BRALA04501
TCONS_00024324	BRALA18249
TCONS_00024325	BRALA18486
TCONS_00024347	BRALA13841
TCONS_00024366	BRALA12200
TCONS_00024385	BRALA02228
TCONS_00024425	BRALA07762
TCONS_00024431	BRALA01718
TCONS_00024453	BRALA07147
TCONS_00024454	BRALA11605
TCONS_00024462	BRALA00505
TCONS_00024520	BRALA20142
TCONS_00024547	BRALA10514
TCONS_00024581	BRALA27114
TCONS_00024586	BRALA15040
TCONS_00024627	BRALA09013
TCONS_00024632	BRALA28377
TCONS_00024670	BRALA11195
TCONS_00024692	BRALA27399
TCONS_00024700	BRALA30840
TCONS_00024747	BRALA19085
TCONS_00024752	BRALA18308
TCONS_00024763	BRALA33854
TCONS_00024795	BRALA09860
TCONS_00024801	BRALA07817
TCONS_00024802	BRALA26770
TCONS_00024837	BRALA01444
TCONS_00024847	BRALA23390
TCONS_00024874	BRALA03030
TCONS_00024910	BRALA31259
TCONS_00024912	BRALA22867
TCONS_00024930	BRALA04596
