TCONS_00055676	STRPU_00028
TCONS_00027094	STRPU_10272
TCONS_00027833	STRPU_10274
TCONS_00027679	STRPU_10275
TCONS_00026747	STRPU_10276
TCONS_00027677	STRPU_10277
TCONS_00026833	STRPU_10281
TCONS_00026831	STRPU_10284
TCONS_00027068	STRPU_10285
TCONS_00011067	STRPU_10286
TCONS_00026402	STRPU_10287
TCONS_00026357	STRPU_10288
TCONS_00027742	STRPU_10289
TCONS_00011231	STRPU_10299
TCONS_00027740	STRPU_10300
TCONS_00027454	STRPU_10302
TCONS_00046669	STRPU_10303
TCONS_00027826	STRPU_10304
TCONS_00027825	STRPU_10306
TCONS_00027431	STRPU_10307
TCONS_00027675	STRPU_10310
TCONS_00026626	STRPU_10312
TCONS_00027564	STRPU_10313
TCONS_00027098	STRPU_10317
TCONS_00027339	STRPU_10322
TCONS_00026880	STRPU_10326
TCONS_00027363	STRPU_10327
TCONS_00027342	STRPU_10330
TCONS_00025915	STRPU_10331
TCONS_00026945	STRPU_10334
TCONS_00025900	STRPU_10335
TCONS_00026946	STRPU_10336
TCONS_00027016	STRPU_10338
TCONS_00026714	STRPU_10339
TCONS_00027657	STRPU_10340
TCONS_00026713	STRPU_10341
TCONS_00026686	STRPU_10342
TCONS_00027536	STRPU_10344
TCONS_00025941	STRPU_10354
TCONS_00026493	STRPU_10355
TCONS_00027758	STRPU_10359
TCONS_00027752	STRPU_10360
TCONS_00027040	STRPU_10369
TCONS_00027119	STRPU_10370
TCONS_00026110	STRPU_10373
TCONS_00026217	STRPU_10374
TCONS_00026041	STRPU_10375
TCONS_00027586	STRPU_10384
TCONS_00027054	STRPU_10385
TCONS_00026380	STRPU_10389
TCONS_00026559	STRPU_10390
TCONS_00027694	STRPU_10391
TCONS_00027782	STRPU_10394
TCONS_00027043	STRPU_10397
TCONS_00026026	STRPU_10398
TCONS_00027849	STRPU_10399
TCONS_00027802	STRPU_10406
TCONS_00026413	STRPU_10408
TCONS_00027161	STRPU_10409
TCONS_00049995	STRPU_10411
TCONS_00027496	STRPU_10413
TCONS_00036947	STRPU_10416
TCONS_00027063	STRPU_10417
TCONS_00003201	STRPU_10422
TCONS_00027430	STRPU_10424
TCONS_00026056	STRPU_10430
TCONS_00026655	STRPU_10431
TCONS_00026150	STRPU_10435
TCONS_00051215	STRPU_10439
TCONS_00051471	STRPU_10445
TCONS_00051483	STRPU_10446
TCONS_00050076	STRPU_10459
TCONS_00050775	STRPU_10460
TCONS_00050545	STRPU_10462
TCONS_00050634	STRPU_10473
TCONS_00009364	STRPU_10485
TCONS_00050817	STRPU_10508
TCONS_00051908	STRPU_10509
TCONS_00051652	STRPU_10513
TCONS_00052179	STRPU_10514
TCONS_00051115	STRPU_10515
TCONS_00051273	STRPU_10535
TCONS_00050196	STRPU_10552
TCONS_00050562	STRPU_10553
TCONS_00050270	STRPU_10554
TCONS_00050991	STRPU_10555
TCONS_00022494	STRPU_10556
TCONS_00051600	STRPU_10557
TCONS_00036807	STRPU_10560
TCONS_00050855	STRPU_10563
TCONS_00051323	STRPU_10567
TCONS_00051206	STRPU_10585
TCONS_00051133	STRPU_10593
TCONS_00050625	STRPU_10594
TCONS_00050627	STRPU_10595
TCONS_00050470	STRPU_10596
TCONS_00050469	STRPU_10597
TCONS_00033670	STRPU_10598
TCONS_00050413	STRPU_10601
TCONS_00050833	STRPU_10602
TCONS_00051925	STRPU_10603
TCONS_00052233	STRPU_10604
TCONS_00049368	STRPU_10606
TCONS_00052260	STRPU_10613
TCONS_00050314	STRPU_10614
TCONS_00051029	STRPU_10615
TCONS_00051784	STRPU_10619
TCONS_00050056	STRPU_10627
TCONS_00051895	STRPU_10629
TCONS_00051909	STRPU_10631
TCONS_00050251	STRPU_10655
TCONS_00052215	STRPU_10657
TCONS_00051560	STRPU_10658
TCONS_00051886	STRPU_10661
TCONS_00051568	STRPU_10662
TCONS_00051615	STRPU_10663
TCONS_00051554	STRPU_10670
TCONS_00041203	STRPU_10695
TCONS_00050037	STRPU_10707
TCONS_00050473	STRPU_10713
TCONS_00002163	STRPU_10724
TCONS_00050845	STRPU_10734
TCONS_00051191	STRPU_10735
TCONS_00051642	STRPU_10736
TCONS_00051905	STRPU_10739
TCONS_00051859	STRPU_10745
TCONS_00050916	STRPU_10748
TCONS_00052021	STRPU_10753
TCONS_00050935	STRPU_10754
TCONS_00050826	STRPU_10762
TCONS_00052239	STRPU_10771
TCONS_00051156	STRPU_10774
TCONS_00051163	STRPU_10776
TCONS_00052257	STRPU_10777
TCONS_00050785	STRPU_10819
TCONS_00051879	STRPU_10820
TCONS_00051180	STRPU_10824
TCONS_00051741	STRPU_10825
TCONS_00052002	STRPU_10829
TCONS_00050034	STRPU_10868
TCONS_00051669	STRPU_10893
TCONS_00051124	STRPU_10898
TCONS_00051403	STRPU_10901
TCONS_00052234	STRPU_10904
TCONS_00051437	STRPU_10908
TCONS_00050895	STRPU_10912
TCONS_00050858	STRPU_10913
TCONS_00050366	STRPU_10914
TCONS_00051611	STRPU_10915
TCONS_00051978	STRPU_10918
TCONS_00050546	STRPU_10921
TCONS_00012181	STRPU_10934
TCONS_00051137	STRPU_10936
TCONS_00051636	STRPU_10937
TCONS_00049238	STRPU_10938
TCONS_00050672	STRPU_10950
TCONS_00052157	STRPU_10958
TCONS_00050867	STRPU_10960
TCONS_00051123	STRPU_10961
TCONS_00052193	STRPU_10965
TCONS_00051122	STRPU_10966
TCONS_00050262	STRPU_10969
TCONS_00050568	STRPU_10972
TCONS_00043676	STRPU_10973
TCONS_00021639	STRPU_10982
TCONS_00051218	STRPU_11023
TCONS_00051525	STRPU_11037
TCONS_00050410	STRPU_11060
TCONS_00051975	STRPU_11061
TCONS_00050624	STRPU_11062
TCONS_00051720	STRPU_11065
TCONS_00050813	STRPU_11068
TCONS_00050798	STRPU_11077
TCONS_00029790	STRPU_11079
TCONS_00052186	STRPU_11081
TCONS_00051121	STRPU_11082
TCONS_00052180	STRPU_11093
TCONS_00051116	STRPU_11094
TCONS_00021094	STRPU_11131
TCONS_00050112	STRPU_11147
TCONS_00001427	STRPU_11148
TCONS_00039015	STRPU_11149
TCONS_00050309	STRPU_11150
TCONS_00050755	STRPU_11161
TCONS_00051193	STRPU_11166
TCONS_00050050	STRPU_11167
TCONS_00019085	STRPU_11170
TCONS_00051197	STRPU_11176
TCONS_00051747	STRPU_11184
TCONS_00051204	STRPU_11188
TCONS_00050365	STRPU_11192
TCONS_00050099	STRPU_11202
TCONS_00050137	STRPU_11203
TCONS_00051504	STRPU_11242
TCONS_00050069	STRPU_11289
TCONS_00047427	STRPU_11317
TCONS_00050192	STRPU_11321
TCONS_00051362	STRPU_11322
TCONS_00050223	STRPU_11323
TCONS_00050047	STRPU_11325
TCONS_00051863	STRPU_11326
TCONS_00050869	STRPU_11331
TCONS_00046762	STRPU_11335
TCONS_00051877	STRPU_11336
TCONS_00052083	STRPU_11339
TCONS_00050259	STRPU_11341
TCONS_00050150	STRPU_11343
TCONS_00051148	STRPU_11349
TCONS_00051254	STRPU_11351
TCONS_00052093	STRPU_11352
TCONS_00050637	STRPU_11353
TCONS_00050890	STRPU_11354
TCONS_00051328	STRPU_11355
TCONS_00031486	STRPU_11357
TCONS_00050549	STRPU_11360
TCONS_00050548	STRPU_11362
TCONS_00041396	STRPU_11366
TCONS_00050081	STRPU_11368
TCONS_00051822	STRPU_11370
TCONS_00051959	STRPU_11390
TCONS_00041285	STRPU_11404
TCONS_00051172	STRPU_11423
TCONS_00004389	STRPU_11430
TCONS_00052228	STRPU_11434
TCONS_00029149	STRPU_11437
TCONS_00051271	STRPU_11438
TCONS_00029614	STRPU_11443
TCONS_00052037	STRPU_11444
TCONS_00051718	STRPU_11445
TCONS_00050642	STRPU_11446
TCONS_00051399	STRPU_11447
TCONS_00050275	STRPU_11452
TCONS_00051401	STRPU_11453
TCONS_00051114	STRPU_11454
TCONS_00050827	STRPU_11455
TCONS_00051202	STRPU_11465
TCONS_00050423	STRPU_11467
TCONS_00021228	STRPU_11468
TCONS_00020392	STRPU_11497
TCONS_00051025	STRPU_11508
TCONS_00037093	STRPU_11510
TCONS_00036441	STRPU_11511
TCONS_00036833	STRPU_11516
TCONS_00036740	STRPU_11518
TCONS_00036893	STRPU_11520
TCONS_00008546	STRPU_11523
TCONS_00037979	STRPU_11528
TCONS_00037978	STRPU_11529
TCONS_00044178	STRPU_11531
TCONS_00037477	STRPU_11537
TCONS_00036557	STRPU_11540
TCONS_00018133	STRPU_11543
TCONS_00036435	STRPU_11546
TCONS_00038079	STRPU_11548
TCONS_00049661	STRPU_11555
TCONS_00055161	STRPU_11558
TCONS_00036149	STRPU_11561
TCONS_00027378	STRPU_11577
TCONS_00028985	STRPU_11603
TCONS_00038280	STRPU_11627
TCONS_00037773	STRPU_11629
TCONS_00036916	STRPU_11652
TCONS_00037768	STRPU_11653
TCONS_00038156	STRPU_11654
TCONS_00018843	STRPU_11656
TCONS_00036548	STRPU_11659
TCONS_00038094	STRPU_11672
TCONS_00036946	STRPU_11673
TCONS_00043814	STRPU_11675
TCONS_00036175	STRPU_11676
TCONS_00036087	STRPU_11677
TCONS_00036248	STRPU_11701
TCONS_00030595	STRPU_11705
TCONS_00036358	STRPU_11711
TCONS_00025106	STRPU_11715
TCONS_00037007	STRPU_11726
TCONS_00036467	STRPU_11727
TCONS_00036084	STRPU_11728
TCONS_00035643	STRPU_11736
TCONS_00036563	STRPU_11747
TCONS_00036460	STRPU_11750
TCONS_00032954	STRPU_11756
TCONS_00035950	STRPU_11759
TCONS_00043361	STRPU_11782
TCONS_00039458	STRPU_11789
TCONS_00036253	STRPU_11790
TCONS_00035985	STRPU_11800
TCONS_00036739	STRPU_11803
TCONS_00036725	STRPU_11804
TCONS_00031190	STRPU_11814
TCONS_00038194	STRPU_11816
TCONS_00037517	STRPU_11817
TCONS_00036890	STRPU_11819
TCONS_00036027	STRPU_11820
TCONS_00037841	STRPU_11821
TCONS_00036463	STRPU_11828
TCONS_00037598	STRPU_11829
TCONS_00038046	STRPU_11835
TCONS_00028872	STRPU_11837
TCONS_00035934	STRPU_11843
TCONS_00038185	STRPU_11844
TCONS_00038070	STRPU_11845
TCONS_00011884	STRPU_11854
TCONS_00037318	STRPU_11869
TCONS_00036179	STRPU_11870
TCONS_00045535	STRPU_11894
TCONS_00008708	STRPU_11928
TCONS_00000878	STRPU_11934
TCONS_00039375	STRPU_11936
TCONS_00024420	STRPU_11959
TCONS_00037914	STRPU_11969
TCONS_00037892	STRPU_12014
TCONS_00037890	STRPU_12015
TCONS_00036379	STRPU_12017
TCONS_00031524	STRPU_12019
TCONS_00037182	STRPU_12023
TCONS_00035937	STRPU_12024
TCONS_00038182	STRPU_12025
TCONS_00015626	STRPU_12032
TCONS_00036174	STRPU_12037
TCONS_00017332	STRPU_12039
TCONS_00036260	STRPU_12089
TCONS_00037977	STRPU_12093
TCONS_00037672	STRPU_12094
TCONS_00028540	STRPU_12097
TCONS_00037881	STRPU_12150
TCONS_00035993	STRPU_12185
TCONS_00036172	STRPU_12187
TCONS_00036173	STRPU_12188
TCONS_00037490	STRPU_12196
TCONS_00031472	STRPU_12202
TCONS_00036590	STRPU_12203
TCONS_00046701	STRPU_12205
TCONS_00037031	STRPU_12210
TCONS_00037541	STRPU_12212
TCONS_00036575	STRPU_12215
TCONS_00037683	STRPU_12218
TCONS_00036983	STRPU_12245
TCONS_00018469	STRPU_12255
TCONS_00037083	STRPU_12256
TCONS_00037997	STRPU_12257
TCONS_00037181	STRPU_12262
TCONS_00045011	STRPU_12279
TCONS_00022282	STRPU_12281
TCONS_00036878	STRPU_12295
TCONS_00036882	STRPU_12298
TCONS_00024354	STRPU_12303
TCONS_00025714	STRPU_12317
TCONS_00025703	STRPU_12320
TCONS_00023130	STRPU_12321
TCONS_00024305	STRPU_12340
TCONS_00023204	STRPU_12344
TCONS_00022968	STRPU_12345
TCONS_00025434	STRPU_12346
TCONS_00052036	STRPU_12348
TCONS_00024085	STRPU_12349
TCONS_00025460	STRPU_12352
TCONS_00024091	STRPU_12353
TCONS_00030859	STRPU_12356
TCONS_00024224	STRPU_12360
TCONS_00011226	STRPU_12366
TCONS_00023913	STRPU_12371
TCONS_00025700	STRPU_12372
TCONS_00032895	STRPU_12406
TCONS_00047114	STRPU_12420
TCONS_00025080	STRPU_12426
TCONS_00023837	STRPU_12429
TCONS_00014856	STRPU_12434
TCONS_00025508	STRPU_12444
TCONS_00024295	STRPU_12448
TCONS_00025233	STRPU_12452
TCONS_00024425	STRPU_12453
TCONS_00022189	STRPU_12460
TCONS_00024248	STRPU_12461
TCONS_00025564	STRPU_12465
TCONS_00025438	STRPU_12466
TCONS_00024069	STRPU_12467
TCONS_00025320	STRPU_12469
TCONS_00015708	STRPU_12471
TCONS_00025359	STRPU_12472
TCONS_00025717	STRPU_12476
TCONS_00008781	STRPU_12477
TCONS_00024484	STRPU_12488
TCONS_00022956	STRPU_12508
TCONS_00024141	STRPU_12532
TCONS_00002307	STRPU_12536
TCONS_00024142	STRPU_12537
TCONS_00023795	STRPU_12549
TCONS_00025650	STRPU_12550
TCONS_00010824	STRPU_12552
TCONS_00024093	STRPU_12554
TCONS_00009396	STRPU_12559
TCONS_00023655	STRPU_12560
TCONS_00025062	STRPU_12562
TCONS_00024838	STRPU_12571
TCONS_00023049	STRPU_12572
TCONS_00024517	STRPU_12577
TCONS_00025843	STRPU_12584
TCONS_00024544	STRPU_12592
TCONS_00012854	STRPU_12595
TCONS_00037489	STRPU_12598
TCONS_00025265	STRPU_12601
TCONS_00025232	STRPU_12615
TCONS_00023853	STRPU_12616
TCONS_00023129	STRPU_12622
TCONS_00023408	STRPU_12623
TCONS_00019660	STRPU_12626
TCONS_00024127	STRPU_12630
TCONS_00024122	STRPU_12631
TCONS_00025463	STRPU_12632
TCONS_00025066	STRPU_12633
TCONS_00025454	STRPU_12645
TCONS_00022983	STRPU_12646
TCONS_00022982	STRPU_12647
TCONS_00024627	STRPU_12654
TCONS_00025652	STRPU_12656
TCONS_00037496	STRPU_12675
TCONS_00025261	STRPU_12679
TCONS_00025715	STRPU_12684
TCONS_00023419	STRPU_12685
TCONS_00023922	STRPU_12689
TCONS_00025734	STRPU_12694
TCONS_00024347	STRPU_12695
TCONS_00023532	STRPU_12697
TCONS_00025514	STRPU_12700
TCONS_00023437	STRPU_12706
TCONS_00025266	STRPU_12708
TCONS_00002011	STRPU_12709
TCONS_00025073	STRPU_12715
TCONS_00029089	STRPU_12721
TCONS_00024847	STRPU_12725
TCONS_00024571	STRPU_12729
TCONS_00042538	STRPU_12730
TCONS_00024573	STRPU_12732
TCONS_00025805	STRPU_12745
TCONS_00023145	STRPU_12762
TCONS_00027268	STRPU_12784
TCONS_00023969	STRPU_12792
TCONS_00023144	STRPU_12794
TCONS_00056975	STRPU_12797
TCONS_00024136	STRPU_12801
TCONS_00025511	STRPU_12802
TCONS_00023995	STRPU_12812
TCONS_00023217	STRPU_12813
TCONS_00024047	STRPU_12815
TCONS_00023389	STRPU_12817
TCONS_00025128	STRPU_12818
TCONS_00024592	STRPU_12819
TCONS_00028367	STRPU_12820
TCONS_00024752	STRPU_12822
TCONS_00032034	STRPU_12823
TCONS_00023680	STRPU_12826
TCONS_00025634	STRPU_12827
TCONS_00023645	STRPU_12843
TCONS_00024002	STRPU_12871
TCONS_00024004	STRPU_12873
TCONS_00056044	STRPU_12876
TCONS_00034433	STRPU_12885
TCONS_00006683	STRPU_12895
TCONS_00007557	STRPU_12902
TCONS_00025624	STRPU_12907
TCONS_00026295	STRPU_12908
TCONS_00025621	STRPU_12909
TCONS_00025399	STRPU_12917
TCONS_00024021	STRPU_12918
TCONS_00016041	STRPU_12924
TCONS_00023059	STRPU_12926
TCONS_00025437	STRPU_12927
TCONS_00024045	STRPU_12929
TCONS_00024700	STRPU_12934
TCONS_00025570	STRPU_12944
TCONS_00024188	STRPU_12945
TCONS_00014659	STRPU_12961
TCONS_00055322	STRPU_12965
TCONS_00048844	STRPU_12973
TCONS_00024071	STRPU_12981
TCONS_00023080	STRPU_12982
TCONS_00018265	STRPU_12983
TCONS_00022938	STRPU_12984
TCONS_00056032	STRPU_12995
TCONS_00024020	STRPU_13011
TCONS_00022963	STRPU_13012
TCONS_00023766	STRPU_13024
TCONS_00032037	STRPU_13048
TCONS_00023673	STRPU_13051
TCONS_00023963	STRPU_13052
TCONS_00006574	STRPU_13069
TCONS_00024749	STRPU_13071
TCONS_00017263	STRPU_13142
TCONS_00055619	STRPU_13172
TCONS_00056562	STRPU_13181
TCONS_00055959	STRPU_13183
TCONS_00056947	STRPU_13184
TCONS_00030741	STRPU_13185
TCONS_00054928	STRPU_13192
TCONS_00048268	STRPU_13193
TCONS_00056028	STRPU_13195
TCONS_00057250	STRPU_13209
TCONS_00055802	STRPU_13231
TCONS_00012328	STRPU_13233
TCONS_00055275	STRPU_13243
TCONS_00044051	STRPU_13244
TCONS_00031356	STRPU_13245
TCONS_00056777	STRPU_13246
TCONS_00055605	STRPU_13247
TCONS_00056776	STRPU_13248
TCONS_00055604	STRPU_13249
TCONS_00056759	STRPU_13250
TCONS_00055590	STRPU_13251
TCONS_00056648	STRPU_13255
TCONS_00057244	STRPU_13261
TCONS_00056281	STRPU_13276
TCONS_00057069	STRPU_13277
TCONS_00057283	STRPU_13287
TCONS_00055491	STRPU_13302
TCONS_00056687	STRPU_13303
TCONS_00056686	STRPU_13308
TCONS_00055486	STRPU_13309
TCONS_00055136	STRPU_13329
TCONS_00056633	STRPU_13331
TCONS_00024837	STRPU_13334
TCONS_00055961	STRPU_13340
TCONS_00055941	STRPU_13341
TCONS_00055770	STRPU_13342
TCONS_00000219	STRPU_13347
TCONS_00056620	STRPU_13354
TCONS_00054889	STRPU_13359
TCONS_00056060	STRPU_13409
TCONS_00056082	STRPU_13410
TCONS_00054872	STRPU_13411
TCONS_00055800	STRPU_13413
TCONS_00055886	STRPU_13417
TCONS_00055345	STRPU_13418
TCONS_00033071	STRPU_13421
TCONS_00056723	STRPU_13433
TCONS_00045309	STRPU_13434
TCONS_00001257	STRPU_13439
TCONS_00056768	STRPU_13462
TCONS_00057019	STRPU_13466
TCONS_00033829	STRPU_13467
TCONS_00057167	STRPU_13470
TCONS_00055451	STRPU_13473
TCONS_00013445	STRPU_13475
TCONS_00057308	STRPU_13483
TCONS_00057182	STRPU_13484
TCONS_00055978	STRPU_13486
TCONS_00057259	STRPU_13487
TCONS_00013738	STRPU_13489
TCONS_00056817	STRPU_13490
TCONS_00056818	STRPU_13492
TCONS_00044091	STRPU_13493
TCONS_00016601	STRPU_13494
TCONS_00042980	STRPU_13497
TCONS_00057067	STRPU_13507
TCONS_00054881	STRPU_13512
TCONS_00055608	STRPU_13515
TCONS_00050777	STRPU_13523
TCONS_00056215	STRPU_13526
TCONS_00055029	STRPU_13527
TCONS_00055553	STRPU_13531
TCONS_00057205	STRPU_13534
TCONS_00055983	STRPU_13535
TCONS_00057204	STRPU_13536
TCONS_00057202	STRPU_13537
TCONS_00041910	STRPU_13541
TCONS_00056726	STRPU_13545
TCONS_00055622	STRPU_13546
TCONS_00056754	STRPU_13547
TCONS_00056773	STRPU_13552
TCONS_00055023	STRPU_13590
TCONS_00055607	STRPU_13600
TCONS_00017798	STRPU_13615
TCONS_00057050	STRPU_13640
TCONS_00057052	STRPU_13647
TCONS_00055660	STRPU_13699
TCONS_00050005	STRPU_13700
TCONS_00054904	STRPU_13715
TCONS_00055887	STRPU_13716
TCONS_00056043	STRPU_13720
TCONS_00055791	STRPU_13722
TCONS_00056623	STRPU_13724
TCONS_00055027	STRPU_13729
TCONS_00057016	STRPU_13732
TCONS_00056290	STRPU_13733
TCONS_00055986	STRPU_13736
TCONS_00055128	STRPU_13739
TCONS_00055126	STRPU_13741
TCONS_00055763	STRPU_13761
TCONS_00055498	STRPU_13783
TCONS_00056859	STRPU_13787
TCONS_00012829	STRPU_13795
TCONS_00041449	STRPU_13804
TCONS_00057275	STRPU_13808
TCONS_00041426	STRPU_13814
TCONS_00015603	STRPU_13818
TCONS_00056742	STRPU_13820
TCONS_00055574	STRPU_13821
TCONS_00055334	STRPU_13830
TCONS_00056690	STRPU_13832
TCONS_00057200	STRPU_13834
TCONS_00056535	STRPU_13835
TCONS_00056984	STRPU_13836
TCONS_00041799	STRPU_13844
TCONS_00009010	STRPU_13850
TCONS_00009190	STRPU_13851
TCONS_00056383	STRPU_13856
TCONS_00056405	STRPU_13857
TCONS_00056170	STRPU_13902
TCONS_00054961	STRPU_13903
TCONS_00056171	STRPU_13904
TCONS_00055223	STRPU_13906
TCONS_00056089	STRPU_13908
TCONS_00056009	STRPU_13938
TCONS_00057255	STRPU_13946
TCONS_00056805	STRPU_13947
TCONS_00034956	STRPU_13948
TCONS_00055662	STRPU_13949
TCONS_00056848	STRPU_13950
TCONS_00056846	STRPU_13951
TCONS_00056829	STRPU_13952
TCONS_00016639	STRPU_13961
TCONS_00055666	STRPU_13962
TCONS_00056827	STRPU_13967
TCONS_00057161	STRPU_13968
TCONS_00055599	STRPU_13969
TCONS_00055596	STRPU_13970
TCONS_00056765	STRPU_13971
TCONS_00055593	STRPU_13972
TCONS_00056774	STRPU_13973
TCONS_00025100	STRPU_13974
TCONS_00056033	STRPU_13998
TCONS_00056935	STRPU_13999
TCONS_00055769	STRPU_14000
TCONS_00055243	STRPU_14008
TCONS_00056569	STRPU_14011
TCONS_00019488	STRPU_14017
TCONS_00056118	STRPU_14021
TCONS_00018389	STRPU_14022
TCONS_00056612	STRPU_14023
TCONS_00056126	STRPU_14045
TCONS_00056449	STRPU_14046
TCONS_00008400	STRPU_14062
TCONS_00055344	STRPU_14064
TCONS_00057277	STRPU_14073
TCONS_00008958	STRPU_14116
TCONS_00056543	STRPU_14117
TCONS_00055858	STRPU_14120
TCONS_00056048	STRPU_14121
TCONS_00055313	STRPU_14122
TCONS_00055453	STRPU_14125
TCONS_00006650	STRPU_14150
TCONS_00006168	STRPU_14165
TCONS_00006350	STRPU_14168
TCONS_00005101	STRPU_14169
TCONS_00042735	STRPU_14182
TCONS_00006086	STRPU_14184
TCONS_00006467	STRPU_14186
TCONS_00005267	STRPU_14187
TCONS_00006466	STRPU_14189
TCONS_00005042	STRPU_14202
TCONS_00005801	STRPU_14209
TCONS_00006872	STRPU_14211
TCONS_00006382	STRPU_14219
TCONS_00004662	STRPU_14220
TCONS_00006469	STRPU_14238
TCONS_00006895	STRPU_14239
TCONS_00050063	STRPU_14242
TCONS_00005625	STRPU_14245
TCONS_00005176	STRPU_14246
TCONS_00028092	STRPU_14247
TCONS_00045692	STRPU_14249
TCONS_00005902	STRPU_14253
TCONS_00006670	STRPU_14256
TCONS_00004845	STRPU_14257
TCONS_00002237	STRPU_14258
TCONS_00004980	STRPU_14293
TCONS_00052092	STRPU_14300
TCONS_00005889	STRPU_14306
TCONS_00005905	STRPU_14308
TCONS_00005767	STRPU_14314
TCONS_00006853	STRPU_14315
TCONS_00030641	STRPU_14317
TCONS_00004738	STRPU_14324
TCONS_00005635	STRPU_14325
TCONS_00005212	STRPU_14328
TCONS_00006436	STRPU_14329
TCONS_00006081	STRPU_14330
TCONS_00004765	STRPU_14331
TCONS_00004750	STRPU_14332
TCONS_00005400	STRPU_14333
TCONS_00006450	STRPU_14336
TCONS_00006196	STRPU_14342
TCONS_00057246	STRPU_14351
TCONS_00006031	STRPU_14352
TCONS_00006557	STRPU_14353
TCONS_00049198	STRPU_14361
TCONS_00017385	STRPU_14364
TCONS_00016943	STRPU_14368
TCONS_00006812	STRPU_14369
TCONS_00005076	STRPU_14370
TCONS_00004894	STRPU_14371
TCONS_00006078	STRPU_14372
TCONS_00006464	STRPU_14373
TCONS_00005261	STRPU_14374
TCONS_00015815	STRPU_14375
TCONS_00015495	STRPU_14376
TCONS_00033006	STRPU_14377
TCONS_00049929	STRPU_14378
TCONS_00052403	STRPU_14380
TCONS_00015167	STRPU_14382
TCONS_00004702	STRPU_14384
TCONS_00004647	STRPU_14386
TCONS_00006676	STRPU_14388
TCONS_00006749	STRPU_14389
TCONS_00005265	STRPU_14392
TCONS_00005993	STRPU_14393
TCONS_00004661	STRPU_14394
TCONS_00005604	STRPU_14402
TCONS_00004629	STRPU_14403
TCONS_00006281	STRPU_14404
TCONS_00028133	STRPU_14405
TCONS_00005133	STRPU_14406
TCONS_00004577	STRPU_14407
TCONS_00006431	STRPU_14409
TCONS_00006488	STRPU_14410
TCONS_00005190	STRPU_14411
TCONS_00005768	STRPU_14412
TCONS_00004936	STRPU_14415
TCONS_00033480	STRPU_14423
TCONS_00005013	STRPU_14424
TCONS_00050879	STRPU_14457
TCONS_00005715	STRPU_14458
TCONS_00006407	STRPU_14463
TCONS_00006279	STRPU_14474
TCONS_00006430	STRPU_14475
TCONS_00005201	STRPU_14477
TCONS_00005177	STRPU_14486
TCONS_00005728	STRPU_14491
TCONS_00005147	STRPU_14492
TCONS_00006814	STRPU_14493
TCONS_00005530	STRPU_14494
TCONS_00024909	STRPU_14511
TCONS_00006395	STRPU_14514
TCONS_00005145	STRPU_14515
TCONS_00000712	STRPU_14524
TCONS_00006383	STRPU_14525
TCONS_00005290	STRPU_14528
TCONS_00006760	STRPU_14530
TCONS_00005757	STRPU_14531
TCONS_00025480	STRPU_14532
TCONS_00005125	STRPU_14536
TCONS_00006374	STRPU_14537
TCONS_00025370	STRPU_14540
TCONS_00005639	STRPU_14546
TCONS_00005640	STRPU_14547
TCONS_00004697	STRPU_14551
TCONS_00006346	STRPU_14553
TCONS_00005337	STRPU_14556
TCONS_00006238	STRPU_14558
TCONS_00004990	STRPU_14559
TCONS_00004989	STRPU_14560
TCONS_00006364	STRPU_14562
TCONS_00006071	STRPU_14566
TCONS_00027597	STRPU_14567
TCONS_00005646	STRPU_14571
TCONS_00006472	STRPU_14577
TCONS_00005025	STRPU_14579
TCONS_00006542	STRPU_14581
TCONS_00006742	STRPU_14588
TCONS_00005654	STRPU_14589
TCONS_00005010	STRPU_14594
TCONS_00005089	STRPU_14595
TCONS_00005098	STRPU_14596
TCONS_00004749	STRPU_14597
TCONS_00004751	STRPU_14598
TCONS_00005116	STRPU_14599
TCONS_00004733	STRPU_14618
TCONS_00056898	STRPU_14625
TCONS_00005063	STRPU_14643
TCONS_00005191	STRPU_14645
TCONS_00006092	STRPU_14646
TCONS_00055327	STRPU_14647
TCONS_00054963	STRPU_14650
TCONS_00006409	STRPU_14652
TCONS_00005014	STRPU_14656
TCONS_00006173	STRPU_14658
TCONS_00004875	STRPU_14659
TCONS_00049300	STRPU_14671
TCONS_00006316	STRPU_14675
TCONS_00005070	STRPU_14676
TCONS_00005388	STRPU_14679
TCONS_00006656	STRPU_14680
TCONS_00023123	STRPU_14681
TCONS_00024959	STRPU_14691
TCONS_00006239	STRPU_14713
TCONS_00004994	STRPU_14714
TCONS_00006276	STRPU_14715
TCONS_00005612	STRPU_14716
TCONS_00006729	STRPU_14717
TCONS_00005132	STRPU_14723
TCONS_00004772	STRPU_14726
TCONS_00004597	STRPU_14727
TCONS_00005913	STRPU_14728
TCONS_00004598	STRPU_14729
TCONS_00005914	STRPU_14730
TCONS_00004815	STRPU_14731
TCONS_00006047	STRPU_14732
TCONS_00006127	STRPU_14735
TCONS_00006849	STRPU_14742
TCONS_00005740	STRPU_14744
TCONS_00006819	STRPU_14745
TCONS_00005739	STRPU_14746
TCONS_00006848	STRPU_14748
TCONS_00005307	STRPU_14750
TCONS_00005309	STRPU_14752
TCONS_00006487	STRPU_14753
TCONS_00006379	STRPU_14790
TCONS_00006543	STRPU_14791
TCONS_00005406	STRPU_14792
TCONS_00004760	STRPU_14794
TCONS_00006093	STRPU_14798
TCONS_00005814	STRPU_14799
TCONS_00006659	STRPU_14800
