Orthogroup	AMPFI_ok	BRALA
OG0003826	AMPFI_13869	BRALA34055
OG0003827	AMPFI_21409	BRALA00778, BRALA00768
OG0003828	AMPFI_11909	BRALA27337
OG0003829	AMPFI_00127	BRALA02842
OG0003830	AMPFI_07093	BRALA15659
OG0003831	AMPFI_12797	BRALA11875
OG0003832	AMPFI_20517	BRALA17319
OG0003833	AMPFI_18982	BRALA19235
OG0003834	AMPFI_10226	BRALA27607
OG0003835	AMPFI_03066	BRALA21118
OG0003836	AMPFI_14280	BRALA34236, BRALA34753
OG0003837	AMPFI_24684	BRALA19478
OG0003840	AMPFI_23271	BRALA04449
OG0003844	AMPFI_14349	BRALA16546
OG0003845	AMPFI_07956	BRALA30351
OG0003846	AMPFI_06425	BRALA21704
OG0003847	AMPFI_22971	BRALA03050
OG0003848	AMPFI_23978	BRALA21811
OG0003850	AMPFI_10267	BRALA19297
OG0003851	AMPFI_11201, AMPFI_00905	BRALA10650
OG0003851	AMPFI_16652	BRALA10712
OG0003852	AMPFI_10208	BRALA04443
OG0003853	AMPFI_21676	BRALA15182
OG0003854	AMPFI_03224	BRALA15033
OG0003855	AMPFI_20260	BRALA15994
OG0003856	AMPFI_08524	BRALA06378
OG0003857	AMPFI_07120	BRALA06379
OG0003858	AMPFI_00370	BRALA15163
OG0003861	AMPFI_02803	BRALA12361
OG0003862	AMPFI_24710	BRALA18165
OG0003863	AMPFI_16528	BRALA16261
OG0003864	AMPFI_13775	BRALA28844
OG0003865	AMPFI_11940	BRALA11341
OG0003866	AMPFI_14452	BRALA23698
OG0003868	AMPFI_11838	BRALA21807
OG0003869	AMPFI_17164	BRALA14443
OG0003870	AMPFI_05899	BRALA07708
OG0003872	AMPFI_14866	BRALA30315
OG0003873	AMPFI_09750	BRALA05761
OG0003874	AMPFI_14478	BRALA01611
OG0003875	AMPFI_06901	BRALA35166
OG0003876	AMPFI_22260	BRALA00896
OG0003877	AMPFI_15725, AMPFI_00796	BRALA23816
OG0003878	AMPFI_12599	BRALA20063
OG0003879	AMPFI_02846, AMPFI_04216, AMPFI_06329	BRALA15031
OG0003880	AMPFI_08957	BRALA11582
OG0003881	AMPFI_15319, AMPFI_15320	BRALA24783
OG0003883	AMPFI_12967	BRALA11445
OG0003884	AMPFI_11418	BRALA08005
OG0003885	AMPFI_12606	BRALA23768
OG0003886	AMPFI_05835	BRALA04852
OG0003887	AMPFI_10957	BRALA20668
OG0003888	AMPFI_01567	BRALA19321
OG0003890	AMPFI_14577	BRALA26936
OG0003891	AMPFI_17693	BRALA22829
OG0003892	AMPFI_11859, AMPFI_18544	BRALA22723
OG0003893	AMPFI_15310	BRALA24429
OG0003894	AMPFI_18671	BRALA10135, BRALA10136
OG0003896	AMPFI_07056	BRALA13108
OG0003898	AMPFI_09375	BRALA06113
OG0003899	AMPFI_00789	BRALA08278
OG0003900	AMPFI_23235	BRALA17436
OG0003902	AMPFI_14257	BRALA28272, BRALA09979, BRALA18180, BRALA17740
OG0003903	AMPFI_19280	BRALA12337
OG0003904	AMPFI_04520	BRALA04278
OG0003905	AMPFI_11955	BRALA08898
OG0003906	AMPFI_11162	BRALA18512
OG0003907	AMPFI_00935	BRALA11770
OG0003910	AMPFI_04464	BRALA23005
OG0003912	AMPFI_24373	BRALA26575
OG0003913	AMPFI_21191	BRALA05130
OG0003914	AMPFI_08353	BRALA04182
OG0003915	AMPFI_10789	BRALA12140
OG0003916	AMPFI_09047	BRALA19092
OG0003917	AMPFI_16651, AMPFI_15299, AMPFI_01608	BRALA18730
OG0003918	AMPFI_05529	BRALA03733
OG0003920	AMPFI_25048	BRALA23721
OG0003921	AMPFI_13490	BRALA09641
OG0003922	AMPFI_19502	BRALA25868, BRALA02161
OG0003923	AMPFI_15048, AMPFI_23190	BRALA14453
OG0003924	AMPFI_14060	BRALA04026
OG0003925	AMPFI_08582	BRALA05610
OG0003927	AMPFI_13307	BRALA14919
OG0003928	AMPFI_01023	BRALA03296
OG0003930	AMPFI_07230	BRALA02295
OG0003931	AMPFI_26056	BRALA25275
OG0003932	AMPFI_10182	BRALA01444
OG0003932	AMPFI_23012	BRALA02585
OG0003933	AMPFI_24509	BRALA28039
OG0003934	AMPFI_16560	BRALA01058
OG0003936	AMPFI_09358	BRALA34488
OG0003937	AMPFI_09658	BRALA25602
OG0003938	AMPFI_22623	BRALA24502
OG0003939	AMPFI_06063	BRALA05196
OG0003940	AMPFI_19837	BRALA15373
OG0003942	AMPFI_14927	BRALA34122
OG0003943	AMPFI_08179	BRALA01879, BRALA01880
OG0003944	AMPFI_07557	BRALA12422
OG0003945	AMPFI_08691	BRALA25345
OG0003946	AMPFI_00888	BRALA21665
OG0003947	AMPFI_23175	BRALA29298
OG0003948	AMPFI_09703	BRALA14249
OG0003949	AMPFI_12679	BRALA02048, BRALA07193, BRALA30122, BRALA20244, BRALA02045
OG0003950	AMPFI_25875	BRALA02049
OG0003951	AMPFI_11617	BRALA15284
OG0003952	AMPFI_08594	BRALA23419
OG0003953	AMPFI_19332	BRALA23252
OG0003954	AMPFI_06716	BRALA16702
OG0003955	AMPFI_11128	BRALA20185
OG0003956	AMPFI_23118	BRALA05102
OG0003957	AMPFI_08683	BRALA03349
OG0003958	AMPFI_00232	BRALA33511
OG0003959	AMPFI_04671	BRALA02632
OG0003960	AMPFI_08480	BRALA02491
OG0003961	AMPFI_06314	BRALA09640
OG0003962	AMPFI_16905	BRALA34272
OG0003963	AMPFI_00653	BRALA34373
OG0003964	AMPFI_01234	BRALA23648, BRALA12174, BRALA12173, BRALA12175
OG0003965	AMPFI_04828	BRALA31971
OG0003966	AMPFI_05727	BRALA24386
OG0003967	AMPFI_05943, AMPFI_08131	BRALA26387
OG0003968	AMPFI_06736	BRALA12045
OG0003969	AMPFI_07721	BRALA31035
OG0003970	AMPFI_07812	BRALA04290
OG0003971	AMPFI_14528	BRALA17785
OG0003972	AMPFI_15565	BRALA03399
OG0003973	AMPFI_20438	BRALA22301
OG0003974	AMPFI_21735	BRALA02422
OG0003997	AMPFI_13806, AMPFI_18937	BRALA16956
OG0003998	AMPFI_02502, AMPFI_02531, AMPFI_05249, AMPFI_09969	BRALA31907
OG0004000	AMPFI_16405, AMPFI_21863	BRALA28671
OG0004002	AMPFI_02137	BRALA24418
OG0004003	AMPFI_04742	BRALA33294, BRALA12151
OG0004004	AMPFI_09791	BRALA00327
OG0004005	AMPFI_05677	BRALA14573
OG0004006	AMPFI_24746	BRALA31286
OG0004007	AMPFI_00209	BRALA01057
OG0004008	AMPFI_08106, AMPFI_20191, AMPFI_07363	BRALA34170
OG0004008	AMPFI_20770	BRALA14854
OG0004008	AMPFI_04776, AMPFI_18488	BRALA23620
OG0004008	AMPFI_03876, AMPFI_25037	BRALA33072
OG0004009	AMPFI_12935	BRALA28666
OG0004010	AMPFI_15924	BRALA00694, BRALA29812
OG0004011	AMPFI_07886	BRALA06852
OG0004012	AMPFI_11587	BRALA21712
OG0004014	AMPFI_09780	BRALA12884
OG0004015	AMPFI_12276	BRALA28855
OG0004016	AMPFI_03659	BRALA09309
OG0004016	AMPFI_07732	BRALA07122
OG0004017	AMPFI_05329, AMPFI_16787	BRALA15067
OG0004019	AMPFI_04656, AMPFI_20503	BRALA02398
OG0004021	AMPFI_13532	BRALA27677, BRALA23566
OG0004022	AMPFI_19771	BRALA09008, BRALA15698
OG0004023	AMPFI_19933	BRALA27308
OG0004024	AMPFI_16537, AMPFI_25945	BRALA19457
OG0004025	AMPFI_13676	BRALA24484
OG0004027	AMPFI_22283	BRALA35222
OG0004028	AMPFI_19763, AMPFI_10335	BRALA06730
OG0004029	AMPFI_10197	BRALA09061
OG0004031	AMPFI_05716	BRALA30314
OG0004032	AMPFI_18750	BRALA12147
OG0004033	AMPFI_03927	BRALA13287
OG0004034	AMPFI_05228	BRALA08467
OG0004035	AMPFI_24745	BRALA20551
OG0004036	AMPFI_19780	BRALA19286
OG0004037	AMPFI_03972	BRALA29961
OG0004039	AMPFI_20896, AMPFI_13108, AMPFI_01095, AMPFI_04352	BRALA14564, BRALA14563
OG0004040	AMPFI_23302	BRALA29252
OG0004042	AMPFI_16992	BRALA14677
OG0004043	AMPFI_09709	BRALA19274
OG0004044	AMPFI_00282	BRALA10276
OG0004045	AMPFI_08610	BRALA11417, BRALA32867
OG0004046	AMPFI_09272	BRALA07240
OG0004047	AMPFI_19469	BRALA04429, BRALA18670, BRALA08115
OG0004048	AMPFI_12579	BRALA24410
OG0004049	AMPFI_07284	BRALA27969
OG0004050	AMPFI_14154, AMPFI_16794, AMPFI_00721	BRALA35170
OG0004051	AMPFI_17845	BRALA10732
OG0004052	AMPFI_05448	BRALA07966
OG0004053	AMPFI_17533	BRALA15092
OG0004054	AMPFI_08608	BRALA28842
OG0004055	AMPFI_10976	BRALA16890
OG0004056	AMPFI_02644, AMPFI_12573	BRALA04140
OG0004057	AMPFI_09381	BRALA08841
OG0004058	AMPFI_02646	BRALA14652
OG0004059	AMPFI_10187	BRALA22286
OG0004060	AMPFI_14285	BRALA22527
OG0004061	AMPFI_10286	BRALA00733
OG0004063	AMPFI_25939	BRALA19295
OG0004064	AMPFI_07536	BRALA01479
OG0004065	AMPFI_19408	BRALA17282
OG0004066	AMPFI_11470	BRALA27550
OG0004067	AMPFI_09979	BRALA11637
OG0004068	AMPFI_18859	BRALA34877, BRALA19301
OG0004069	AMPFI_11248	BRALA04243
OG0004070	AMPFI_16812	BRALA10466
OG0004071	AMPFI_07328	BRALA18327
OG0004072	AMPFI_04941	BRALA17054
OG0004073	AMPFI_04508	BRALA24719
OG0004073	AMPFI_25607	BRALA29860
OG0004074	AMPFI_02501	BRALA16650
OG0004075	AMPFI_22791	BRALA26090
OG0004076	AMPFI_08732	BRALA15154
OG0004077	AMPFI_24197	BRALA18311
OG0004078	AMPFI_16143	BRALA29301, BRALA35758
OG0004079	AMPFI_22149	BRALA08294
OG0004080	AMPFI_07191	BRALA20296
OG0004081	AMPFI_07325	BRALA31261
OG0004082	AMPFI_08776	BRALA01474
OG0004083	AMPFI_21612, AMPFI_04296	BRALA25007
OG0004084	AMPFI_15041	BRALA28518
OG0004085	AMPFI_10044	BRALA24215
OG0004086	AMPFI_24999	BRALA17474
OG0004087	AMPFI_07453	BRALA10704
OG0004088	AMPFI_17660, AMPFI_14733, AMPFI_18658	BRALA35514, BRALA21666
OG0004089	AMPFI_00735	BRALA08677, BRALA08678
OG0004090	AMPFI_22810	BRALA11298
OG0004091	AMPFI_15165	BRALA00652
OG0004092	AMPFI_06912	BRALA07368
OG0004093	AMPFI_23222	BRALA33199
OG0004093	AMPFI_17563	BRALA30875
OG0004094	AMPFI_05712	BRALA20617
OG0004096	AMPFI_17501	BRALA14331, BRALA21352
OG0004097	AMPFI_07052	BRALA13028
OG0004098	AMPFI_25761, AMPFI_22663, AMPFI_04786	BRALA00651, BRALA22068
OG0004099	AMPFI_13965	BRALA10432
OG0004100	AMPFI_19382	BRALA17153
OG0004101	AMPFI_18949	BRALA04835
OG0004103	AMPFI_17250, AMPFI_04569	BRALA12428, BRALA14730
OG0004104	AMPFI_00944, AMPFI_00216, AMPFI_03708	BRALA01671
OG0004105	AMPFI_00050	BRALA13768
OG0004106	AMPFI_09128	BRALA18745
OG0004107	AMPFI_09933	BRALA03118, BRALA03117, BRALA22370
OG0004108	AMPFI_10746, AMPFI_11075	BRALA18855
OG0004110	AMPFI_12307	BRALA23943
OG0004111	AMPFI_07741	BRALA01428
OG0004112	AMPFI_17086, AMPFI_15301	BRALA23191
OG0004113	AMPFI_10578	BRALA20061
OG0004114	AMPFI_07189	BRALA25904, BRALA21514
OG0004115	AMPFI_13715	BRALA19617
OG0004116	AMPFI_14003	BRALA25003
OG0004117	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713	BRALA17850
OG0004118	AMPFI_15447	BRALA12736
OG0004119	AMPFI_07138	BRALA11157, BRALA08493
OG0004120	AMPFI_07749	BRALA23954
OG0004121	AMPFI_19218	BRALA08686
OG0004123	AMPFI_13800	BRALA14695
OG0004124	AMPFI_07154	BRALA30068
OG0004125	AMPFI_01741	BRALA04625
OG0004126	AMPFI_19897, AMPFI_16862	BRALA25788
OG0004127	AMPFI_23987	BRALA16633
OG0004128	AMPFI_01941	BRALA15362
OG0004129	AMPFI_01837	BRALA09427
OG0004130	AMPFI_17105	BRALA09545
OG0004132	AMPFI_13812	BRALA03249
OG0004133	AMPFI_00729	BRALA12128
OG0004135	AMPFI_23953	BRALA06179
OG0004136	AMPFI_23022, AMPFI_00272	BRALA00698, BRALA29816
OG0004137	AMPFI_22552, AMPFI_04601, AMPFI_01476	BRALA13495, BRALA13496, BRALA13493, BRALA13494
OG0004142	AMPFI_18239	BRALA19738
OG0004143	AMPFI_12398, AMPFI_15415	BRALA09465
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	BRALA07433
OG0004145	AMPFI_03194	BRALA26159
OG0004146	AMPFI_03964	BRALA17718
OG0004147	AMPFI_22254	BRALA00106
OG0004148	AMPFI_12585	BRALA18127
OG0004149	AMPFI_26020	BRALA12146
OG0004150	AMPFI_13804	BRALA21716
OG0004151	AMPFI_00134	BRALA19064
OG0004153	AMPFI_22147	BRALA03854
OG0004154	AMPFI_13478	BRALA10484, BRALA09813
OG0004155	AMPFI_02561	BRALA32651, BRALA31413
OG0004155	AMPFI_20414, AMPFI_01448	BRALA02319
OG0004156	AMPFI_06309	BRALA26080
OG0004157	AMPFI_19370	BRALA20324
OG0004158	AMPFI_07649	BRALA04798
OG0004159	AMPFI_08829	BRALA15234
OG0004160	AMPFI_00568	BRALA00725
OG0004161	AMPFI_14248, AMPFI_05464	BRALA34496, BRALA03572
OG0004162	AMPFI_16383	BRALA23043
OG0004163	AMPFI_06150	BRALA18291
OG0004164	AMPFI_05757	BRALA03976, BRALA31557, BRALA03977
OG0004166	AMPFI_19424	BRALA16339
OG0004167	AMPFI_24252, AMPFI_22854	BRALA26238
OG0004168	AMPFI_12418	BRALA19364
OG0004169	AMPFI_09723	BRALA13050
OG0004170	AMPFI_18162	BRALA34920
OG0004172	AMPFI_01178	BRALA24076
OG0004172	AMPFI_20424	BRALA26680, BRALA17241
OG0004172	AMPFI_16593, AMPFI_23370	BRALA32685
OG0004174	AMPFI_00630, AMPFI_09404	BRALA00787
OG0004175	AMPFI_13006, AMPFI_18073, AMPFI_03090, AMPFI_00672, AMPFI_01928	BRALA16129
OG0004176	AMPFI_01331, AMPFI_23021	BRALA03590
OG0004178	AMPFI_03249	BRALA20094
OG0004179	AMPFI_06442	BRALA16718
OG0004180	AMPFI_06582	BRALA17055
OG0004181	AMPFI_10263	BRALA15876
OG0004182	AMPFI_14315, AMPFI_15250, AMPFI_11529	BRALA19314
OG0004183	AMPFI_11544	BRALA25934, BRALA25935
OG0004184	AMPFI_12472	BRALA33857
OG0004185	AMPFI_18248	BRALA11719
OG0004186	AMPFI_18492	BRALA20859
OG0004187	AMPFI_19435	BRALA03251
OG0004188	AMPFI_24196	BRALA30311
OG0004189	AMPFI_25484	BRALA28411
OG0004190	AMPFI_25836	BRALA25028
OG0004214	AMPFI_11834	BRALA01455, BRALA01456
OG0004215	AMPFI_05972	BRALA22830
OG0004216	AMPFI_02909	BRALA03093
OG0004217	AMPFI_11613	BRALA11886
OG0004219	AMPFI_05687	BRALA29983, BRALA33234
OG0004220	AMPFI_06135	BRALA17127
OG0004222	AMPFI_22508	BRALA26148
OG0004223	AMPFI_14106, AMPFI_14107	BRALA09691
OG0004225	AMPFI_15711	BRALA18596
OG0004226	AMPFI_10795	BRALA09090
OG0004227	AMPFI_07234	BRALA26674
OG0004228	AMPFI_24494	BRALA15960
OG0004229	AMPFI_04684	BRALA03705
OG0004230	AMPFI_16103	BRALA25002
OG0004231	AMPFI_06317, AMPFI_24209	BRALA18489
OG0004232	AMPFI_18466	BRALA34160
OG0004233	AMPFI_05856	BRALA18749
OG0004234	AMPFI_04170, AMPFI_09059	BRALA15853
OG0004235	AMPFI_18111	BRALA11235
OG0004236	AMPFI_18952	BRALA21571
OG0004237	AMPFI_10494	BRALA11898
OG0004238	AMPFI_20812	BRALA10204
OG0004239	AMPFI_05780	BRALA02912
OG0004240	AMPFI_18787	BRALA22623
OG0004241	AMPFI_24897	BRALA14197
OG0004243	AMPFI_10050	BRALA11315
OG0004244	AMPFI_25390	BRALA22724
OG0004245	AMPFI_14565	BRALA35301
OG0004246	AMPFI_08562	BRALA25785
OG0004247	AMPFI_09617	BRALA24657
OG0004248	AMPFI_06429	BRALA05741
OG0004249	AMPFI_13244	BRALA08296
OG0004250	AMPFI_12407	BRALA29141
OG0004251	AMPFI_12152, AMPFI_09987	BRALA10118
OG0004252	AMPFI_09692	BRALA02512
OG0004253	AMPFI_11137	BRALA14983
OG0004254	AMPFI_23528	BRALA03749
OG0004255	AMPFI_05607	BRALA26683
OG0004257	AMPFI_12483	BRALA10361
OG0004258	AMPFI_04576	BRALA19445
OG0004259	AMPFI_05436	BRALA09457
OG0004260	AMPFI_03269	BRALA04444
OG0004261	AMPFI_09942	BRALA19111
OG0004262	AMPFI_15895	BRALA34766, BRALA21467
OG0004263	AMPFI_19144	BRALA07416
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	BRALA31423
OG0004266	AMPFI_00291	BRALA22811
OG0004267	AMPFI_03672	BRALA01991
OG0004268	AMPFI_19077	BRALA12493
OG0004269	AMPFI_19802, AMPFI_02131	BRALA05544
OG0004270	AMPFI_22607	BRALA18525
OG0004271	AMPFI_00357	BRALA09426
OG0004272	AMPFI_03000, AMPFI_03190	BRALA01934
OG0004273	AMPFI_20320, AMPFI_02222	BRALA06404
OG0004274	AMPFI_14696	BRALA20006
OG0004275	AMPFI_10196	BRALA29519
OG0004278	AMPFI_00741	BRALA14565
OG0004279	AMPFI_20800	BRALA20647
OG0004281	AMPFI_08580	BRALA31689, BRALA31688, BRALA35548
OG0004282	AMPFI_03603	BRALA14728
OG0004283	AMPFI_04258	BRALA22939
OG0004284	AMPFI_07793	BRALA11418
OG0004285	AMPFI_05686	BRALA29530
OG0004286	AMPFI_11804, AMPFI_11033	BRALA14966
OG0004287	AMPFI_16572	BRALA17769
OG0004288	AMPFI_12843	BRALA03278
OG0004289	AMPFI_15989	BRALA15160
OG0004290	AMPFI_20931	BRALA03150
OG0004293	AMPFI_08651, AMPFI_06702, AMPFI_20492, AMPFI_07502	BRALA00061, BRALA11403, BRALA27881, BRALA32723, BRALA17682
OG0004294	AMPFI_25254	BRALA29283
OG0004295	AMPFI_09939	BRALA01000
OG0004296	AMPFI_17160	BRALA03748
OG0004297	AMPFI_04000	BRALA10358
OG0004298	AMPFI_01036	BRALA08303
OG0004299	AMPFI_10108	BRALA18722
OG0004300	AMPFI_20207	BRALA32511
OG0004301	AMPFI_21938	BRALA32145
OG0004302	AMPFI_16467	BRALA29476
OG0004303	AMPFI_18613	BRALA05979
OG0004305	AMPFI_12729	BRALA14639
OG0004306	AMPFI_17375	BRALA16636
OG0004307	AMPFI_10120	BRALA11162
OG0004308	AMPFI_06434	BRALA23893
OG0004309	AMPFI_07893	BRALA03711
OG0004310	AMPFI_01502	BRALA07958
OG0004311	AMPFI_19446	BRALA18222
OG0004312	AMPFI_14477	BRALA16894
OG0004314	AMPFI_17299	BRALA02958
OG0004315	AMPFI_11714	BRALA16278
OG0004316	AMPFI_06233	BRALA27284
OG0004318	AMPFI_21243	BRALA11243
OG0004319	AMPFI_07860	BRALA02487
OG0004321	AMPFI_03701	BRALA03831
OG0004322	AMPFI_05719	BRALA16694
OG0004323	AMPFI_07446	BRALA34335
OG0004324	AMPFI_13538	BRALA09811
OG0004327	AMPFI_15196	BRALA28777
OG0004328	AMPFI_06204	BRALA13776
OG0004329	AMPFI_18366	BRALA11460
OG0004330	AMPFI_21323, AMPFI_04638	BRALA10844
OG0004331	AMPFI_13825	BRALA25017
OG0004332	AMPFI_16570, AMPFI_16569	BRALA05495
OG0004333	AMPFI_02290	BRALA14711
OG0004334	AMPFI_04344, AMPFI_23930	BRALA05133
OG0004335	AMPFI_01647	BRALA11786
OG0004337	AMPFI_08351	BRALA11506
OG0004338	AMPFI_03726	BRALA22739
OG0004340	AMPFI_07748	BRALA27384
OG0004341	AMPFI_12804	BRALA18640
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	BRALA28668
OG0004343	AMPFI_14022	BRALA34896, BRALA33692, BRALA34328
OG0004343	AMPFI_21404, AMPFI_23887	BRALA34611
OG0004344	AMPFI_24893	BRALA04177
OG0004345	AMPFI_12564	BRALA10189
OG0004346	AMPFI_12405	BRALA15506
OG0004348	AMPFI_02439	BRALA12127
OG0004349	AMPFI_24895	BRALA26083
OG0004350	AMPFI_18421	BRALA12360
OG0004351	AMPFI_20164	BRALA18778
OG0004352	AMPFI_25758	BRALA14329
OG0004353	AMPFI_13654	BRALA26681
OG0004354	AMPFI_11067	BRALA33463, BRALA33588
OG0004355	AMPFI_09199	BRALA02915
OG0004356	AMPFI_05341	BRALA18746
OG0004357	AMPFI_08395	BRALA09608
OG0004358	AMPFI_22150	BRALA15298
OG0004359	AMPFI_05530	BRALA22732
OG0004360	AMPFI_14833	BRALA27825
OG0004361	AMPFI_04236	BRALA19546, BRALA19547
OG0004362	AMPFI_09867	BRALA01978
OG0004364	AMPFI_11780	BRALA23445
OG0004365	AMPFI_18925	BRALA24172
OG0004366	AMPFI_11770	BRALA20010
OG0004367	AMPFI_16806	BRALA15183
OG0004368	AMPFI_05539	BRALA23102
OG0004369	AMPFI_22531	BRALA02910
OG0004370	AMPFI_05169	BRALA13645
OG0004373	AMPFI_02861	BRALA16557
OG0004374	AMPFI_07980	BRALA29279
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	BRALA07819
OG0004376	AMPFI_15019	BRALA26859
OG0004377	AMPFI_03913	BRALA22650, BRALA22649
OG0004378	AMPFI_09387	BRALA29460
OG0004380	AMPFI_00883	BRALA31059
OG0004381	AMPFI_23751	BRALA31166
OG0004382	AMPFI_13422	BRALA01390
OG0004383	AMPFI_10019, AMPFI_10486	BRALA33094, BRALA23070
OG0004384	AMPFI_21506	BRALA21477
OG0004385	AMPFI_02615, AMPFI_24477	BRALA02586
OG0004386	AMPFI_10062	BRALA22199
OG0004387	AMPFI_18101	BRALA13877, BRALA13878
OG0004388	AMPFI_09652	BRALA01537
OG0004389	AMPFI_08344	BRALA01195
OG0004390	AMPFI_17295	BRALA20609
OG0004392	AMPFI_24108	BRALA03731
OG0004393	AMPFI_06040	BRALA25078
OG0004394	AMPFI_13243	BRALA31576
OG0004395	AMPFI_20914	BRALA26081
OG0004396	AMPFI_14937	BRALA05724
OG0004397	AMPFI_03263	BRALA21225
OG0004399	AMPFI_06098	BRALA09277
OG0004400	AMPFI_13995	BRALA09786
OG0004401	AMPFI_12672	BRALA00557
OG0004402	AMPFI_17914	BRALA35050
OG0004402	AMPFI_15887	BRALA22916
OG0004403	AMPFI_14279	BRALA04354
OG0004404	AMPFI_14466	BRALA12217
OG0004405	AMPFI_14300	BRALA31963, BRALA06302
OG0004406	AMPFI_11302	BRALA29567
OG0004407	AMPFI_09013	BRALA13375, BRALA13376
OG0004408	AMPFI_05190	BRALA31060, BRALA13700
OG0004409	AMPFI_00146	BRALA27206
OG0004412	AMPFI_01456	BRALA08417
OG0004413	AMPFI_25865	BRALA27203
OG0004414	AMPFI_19124	BRALA13744
OG0004415	AMPFI_04130	BRALA14040
OG0004417	AMPFI_06225	BRALA00783
OG0004418	AMPFI_07133	BRALA18257
OG0004419	AMPFI_07957	BRALA21691
OG0004420	AMPFI_10754	BRALA05463
OG0004421	AMPFI_12127	BRALA25716
OG0004422	AMPFI_13563	BRALA01893
OG0004423	AMPFI_14942	BRALA17096
OG0004424	AMPFI_17270	BRALA12773
OG0004426	AMPFI_21633	BRALA30364
OG0004427	AMPFI_22834	BRALA03413
OG0004457	AMPFI_05287	BRALA16148
OG0004459	AMPFI_11564	BRALA29538, BRALA34073
OG0004460	AMPFI_25193	BRALA12464
OG0004461	AMPFI_19555	BRALA17151
OG0004462	AMPFI_08624	BRALA14199
OG0004463	AMPFI_12899	BRALA26858
OG0004465	AMPFI_23112, AMPFI_12347	BRALA01824
OG0004467	AMPFI_21984	BRALA29326
OG0004468	AMPFI_16351	BRALA29411
OG0004471	AMPFI_00393	BRALA18574
OG0004472	AMPFI_11440	BRALA29153
OG0004474	AMPFI_18196	BRALA07079
OG0004475	AMPFI_18546	BRALA11247
OG0004476	AMPFI_14753	BRALA14581
OG0004478	AMPFI_03975	BRALA12451
OG0004479	AMPFI_09403	BRALA28094, BRALA03563, BRALA28093
OG0004483	AMPFI_14818	BRALA10746
OG0004484	AMPFI_19765	BRALA08580
OG0004485	AMPFI_06466	BRALA24714
OG0004486	AMPFI_08587	BRALA03457
OG0004487	AMPFI_05702	BRALA03392
OG0004488	AMPFI_01993	BRALA13548
OG0004489	AMPFI_09296, AMPFI_09295	BRALA18946
OG0004490	AMPFI_22429	BRALA08921
OG0004491	AMPFI_00328, AMPFI_00308, AMPFI_15346	BRALA16481
OG0004493	AMPFI_05970	BRALA19060
OG0004494	AMPFI_05453	BRALA21955
OG0004495	AMPFI_07695	BRALA13392
OG0004496	AMPFI_03101	BRALA10106
OG0004496	AMPFI_01528	BRALA10107
OG0004497	AMPFI_00339	BRALA03230
OG0004498	AMPFI_06947	BRALA03323
OG0004499	AMPFI_03990	BRALA31005
OG0004500	AMPFI_13920	BRALA01903
OG0004501	AMPFI_09291	BRALA34231
OG0004502	AMPFI_03587	BRALA12219
OG0004504	AMPFI_16480	BRALA18437
OG0004505	AMPFI_08535	BRALA04628
OG0004506	AMPFI_12628, AMPFI_09386	BRALA18627
OG0004507	AMPFI_07072	BRALA21608
OG0004508	AMPFI_25941	BRALA22899
OG0004509	AMPFI_09182	BRALA20619
OG0004510	AMPFI_09345	BRALA22461
OG0004511	AMPFI_07637	BRALA24832
OG0004512	AMPFI_11410	BRALA22481
OG0004513	AMPFI_09034	BRALA04514
OG0004514	AMPFI_09041	BRALA25503
OG0004515	AMPFI_01381	BRALA24074
OG0004516	AMPFI_15125, AMPFI_18645	BRALA25445
OG0004517	AMPFI_15751	BRALA13110
OG0004518	AMPFI_09048	BRALA18338
OG0004519	AMPFI_04665	BRALA09425
OG0004520	AMPFI_06584	BRALA12190
OG0004521	AMPFI_01206	BRALA34603, BRALA22327, BRALA33889
OG0004521	AMPFI_18397	BRALA33395
OG0004523	AMPFI_08056	BRALA23188
OG0004524	AMPFI_07394	BRALA06551
OG0004525	AMPFI_07588	BRALA20597
OG0004526	AMPFI_10087	BRALA21793
OG0004527	AMPFI_10883	BRALA16772
OG0004528	AMPFI_21174	BRALA23887
OG0004528	AMPFI_01925	BRALA23886
OG0004529	AMPFI_09696	BRALA18758
OG0004530	AMPFI_12855	BRALA18685
OG0004531	AMPFI_11383	BRALA28317, BRALA28318
OG0004532	AMPFI_16151	BRALA11196
OG0004533	AMPFI_22456	BRALA07893
OG0004534	AMPFI_18106	BRALA20376
OG0004535	AMPFI_22124	BRALA26230
OG0004536	AMPFI_09383, AMPFI_05319, AMPFI_01833	BRALA35429, BRALA21266
OG0004537	AMPFI_02558	BRALA21822
OG0004540	AMPFI_19729	BRALA07078
OG0004541	AMPFI_15230	BRALA29235
OG0004542	AMPFI_08760	BRALA24298
OG0004543	AMPFI_14671	BRALA00359
OG0004544	AMPFI_08264	BRALA25649
OG0004545	AMPFI_16865	BRALA28871
OG0004546	AMPFI_07412	BRALA21732
OG0004548	AMPFI_12848	BRALA10022
OG0004549	AMPFI_12117	BRALA09820
OG0004550	AMPFI_09808	BRALA02217
OG0004552	AMPFI_12028	BRALA06062
