Orthogroup	AMPFI_ok	STRPU_ok
OG0003914	AMPFI_08353	STRPU_23090
OG0003915	AMPFI_10789	STRPU_06949
OG0003916	AMPFI_09047	STRPU_26241
OG0003917	AMPFI_16651	STRPU_04930
OG0003918	AMPFI_05529	STRPU_04601
OG0003919	AMPFI_15999	STRPU_14836
OG0003920	AMPFI_25048	STRPU_17479
OG0003921	AMPFI_13490	STRPU_24499
OG0003922	AMPFI_02773	STRPU_13161, STRPU_13140
OG0003923	AMPFI_15048	STRPU_13941
OG0003924	AMPFI_14060	STRPU_22928, STRPU_22927
OG0003925	AMPFI_08582	STRPU_11004, STRPU_00344
OG0003927	AMPFI_25825	STRPU_14530
OG0003928	AMPFI_01023	STRPU_25726
OG0003929	AMPFI_10054	STRPU_25575
OG0003930	AMPFI_07230	STRPU_11790
OG0003931	AMPFI_26056	STRPU_08493
OG0003932	AMPFI_10182	STRPU_13334
OG0003932	AMPFI_23012	STRPU_15755
OG0003933	AMPFI_24509	STRPU_23156
OG0003934	AMPFI_16560	STRPU_24564
OG0003936	AMPFI_09358	STRPU_26066
OG0003937	AMPFI_09658	STRPU_10312
OG0003938	AMPFI_22623	STRPU_17909
OG0003939	AMPFI_06063	STRPU_18436, STRPU_18437, STRPU_18479
OG0003940	AMPFI_19837	STRPU_21913
OG0003941	AMPFI_17393, AMPFI_15479	STRPU_23753
OG0003942	AMPFI_14927	STRPU_10724
OG0003943	AMPFI_08179	STRPU_07574
OG0003944	AMPFI_07557	STRPU_26716
OG0003945	AMPFI_08691	STRPU_12909
OG0003946	AMPFI_00888	STRPU_09832
OG0003947	AMPFI_23175	STRPU_09926
OG0003948	AMPFI_09703	STRPU_09826
OG0003949	AMPFI_12679	STRPU_12187
OG0003950	AMPFI_25875	STRPU_12188
OG0003951	AMPFI_11617	STRPU_23993
OG0003952	AMPFI_08594	STRPU_11840
OG0003953	AMPFI_19332	STRPU_05378
OG0003954	AMPFI_06716	STRPU_07256, STRPU_07231
OG0003955	AMPFI_11128	STRPU_05331
OG0003956	AMPFI_23118	STRPU_18464, STRPU_18425
OG0003957	AMPFI_08683	STRPU_25510
OG0003958	AMPFI_00232	STRPU_04451
OG0003959	AMPFI_04671	STRPU_20127
OG0003960	AMPFI_08480	STRPU_12093
OG0003961	AMPFI_06314	STRPU_24706
OG0003962	AMPFI_16905	STRPU_05218
OG0003963	AMPFI_00653	STRPU_07374
OG0003964	AMPFI_01234	STRPU_19393, STRPU_23696
OG0003965	AMPFI_04828	STRPU_01083, STRPU_24217
OG0003966	AMPFI_05727	STRPU_17582, STRPU_17569
OG0003967	AMPFI_05943, AMPFI_08131	STRPU_08909, STRPU_00918
OG0003968	AMPFI_06736	STRPU_02867, STRPU_17095
OG0003969	AMPFI_07721	STRPU_21355
OG0003970	AMPFI_07812	STRPU_14715
OG0003971	AMPFI_14528	STRPU_03433
OG0003972	AMPFI_15565	STRPU_25335
OG0003973	AMPFI_20438	STRPU_21229
OG0003996	AMPFI_02858	STRPU_00147
OG0003996	AMPFI_08068	STRPU_12405, STRPU_18923, STRPU_18140
OG0003997	AMPFI_23015	STRPU_05888
OG0003998	AMPFI_05249	STRPU_20556
OG0004002	AMPFI_02137	STRPU_21325
OG0004003	AMPFI_04742	STRPU_19422
OG0004004	AMPFI_09791	STRPU_16146
OG0004005	AMPFI_05677	STRPU_16657, STRPU_16683
OG0004006	AMPFI_24746	STRPU_04991
OG0004006	AMPFI_00872	STRPU_04992
OG0004007	AMPFI_00209	STRPU_19148
OG0004009	AMPFI_12935	STRPU_04637, STRPU_04668
OG0004010	AMPFI_15924	STRPU_18499
OG0004011	AMPFI_07886	STRPU_04289, STRPU_04319
OG0004012	AMPFI_11587	STRPU_09870
OG0004014	AMPFI_09780	STRPU_01097, STRPU_24202
OG0004015	AMPFI_12276	STRPU_18380
OG0004016	AMPFI_07732	STRPU_16841
OG0004017	AMPFI_16787	STRPU_14536
OG0004018	AMPFI_23571	STRPU_23298
OG0004019	AMPFI_20503	STRPU_06670
OG0004020	AMPFI_05398	STRPU_06482
OG0004021	AMPFI_13532	STRPU_14759, STRPU_02563
OG0004022	AMPFI_19771	STRPU_02269, STRPU_17653
OG0004023	AMPFI_19933, AMPFI_24548	STRPU_25909
OG0004025	AMPFI_23617	STRPU_09604, STRPU_09594
OG0004027	AMPFI_22283	STRPU_13511
OG0004028	AMPFI_10335	STRPU_04568
OG0004029	AMPFI_16894	STRPU_13194, STRPU_13195
OG0004030	AMPFI_22173	STRPU_08815
OG0004031	AMPFI_05716	STRPU_21388
OG0004032	AMPFI_18750	STRPU_06807
OG0004033	AMPFI_03927	STRPU_21510
OG0004034	AMPFI_05228	STRPU_26813
OG0004035	AMPFI_24745	STRPU_25661
OG0004036	AMPFI_19780	STRPU_17564, STRPU_17586
OG0004037	AMPFI_03972	STRPU_06495
OG0004039	AMPFI_13108	STRPU_16999
OG0004040	AMPFI_23302	STRPU_05771
OG0004042	AMPFI_16992	STRPU_16694, STRPU_16667
OG0004043	AMPFI_09709	STRPU_18032
OG0004044	AMPFI_00282	STRPU_24535
OG0004045	AMPFI_08610	STRPU_09829
OG0004046	AMPFI_09272	STRPU_14361
OG0004047	AMPFI_19469	STRPU_08496
OG0004048	AMPFI_12579	STRPU_10205
OG0004049	AMPFI_07284	STRPU_17384
OG0004051	AMPFI_17845	STRPU_22150
OG0004052	AMPFI_05448	STRPU_23378
OG0004053	AMPFI_17533	STRPU_26759, STRPU_26744
OG0004054	AMPFI_08608	STRPU_20700
OG0004055	AMPFI_10976	STRPU_08814
OG0004056	AMPFI_12573	STRPU_23719
OG0004057	AMPFI_09381	STRPU_11804
OG0004058	AMPFI_08684	STRPU_26518
OG0004059	AMPFI_10187	STRPU_21348
OG0004060	AMPFI_14285	STRPU_13836
OG0004061	AMPFI_10286	STRPU_18518, STRPU_19001
OG0004063	AMPFI_25939	STRPU_17709
OG0004064	AMPFI_07536	STRPU_24939
OG0004065	AMPFI_19408	STRPU_11423
OG0004066	AMPFI_11470	STRPU_19819, STRPU_19815
OG0004067	AMPFI_09979	STRPU_06102
OG0004068	AMPFI_18859	STRPU_17877
OG0004069	AMPFI_11248	STRPU_23907
OG0004070	AMPFI_16812	STRPU_08271
OG0004071	AMPFI_07328	STRPU_20340
OG0004072	AMPFI_04941	STRPU_14126, STRPU_14112
OG0004073	AMPFI_04508	STRPU_11758
OG0004074	AMPFI_16175	STRPU_07232, STRPU_07258
OG0004075	AMPFI_22791	STRPU_13427, STRPU_13424, STRPU_13422, STRPU_13420
OG0004076	AMPFI_08732	STRPU_00594, STRPU_07563
OG0004077	AMPFI_24197	STRPU_19390
OG0004078	AMPFI_16143	STRPU_09343
OG0004079	AMPFI_22149	STRPU_05743
OG0004080	AMPFI_07191	STRPU_13277
OG0004081	AMPFI_07325	STRPU_06127
OG0004082	AMPFI_08776	STRPU_24384
OG0004083	AMPFI_21612, AMPFI_04296	STRPU_21744, STRPU_21680
OG0004084	AMPFI_15041	STRPU_07666, STRPU_18901
OG0004085	AMPFI_10044	STRPU_06109
OG0004086	AMPFI_24999	STRPU_21572, STRPU_00282
OG0004087	AMPFI_07453	STRPU_23491
OG0004088	AMPFI_17660, AMPFI_14733, AMPFI_18658	STRPU_18617
OG0004089	AMPFI_00735	STRPU_00370, STRPU_11032
OG0004090	AMPFI_22810	STRPU_24163
OG0004091	AMPFI_15165	STRPU_19319
OG0004092	AMPFI_06912	STRPU_13303
OG0004093	AMPFI_17563	STRPU_09708, STRPU_09752
OG0004094	AMPFI_05712	STRPU_20262
OG0004096	AMPFI_17501	STRPU_20338
OG0004097	AMPFI_07052	STRPU_11558
OG0004098	AMPFI_25761, AMPFI_22663, AMPFI_04786	STRPU_18328, STRPU_01120
OG0004099	AMPFI_13965	STRPU_08317
OG0004100	AMPFI_19382	STRPU_23805
OG0004101	AMPFI_18949	STRPU_24073
OG0004102	AMPFI_15461	STRPU_09962, STRPU_09983
OG0004103	AMPFI_17250, AMPFI_04569	STRPU_24486, STRPU_24316
OG0004104	AMPFI_00944, AMPFI_00216, AMPFI_03708	STRPU_26985
OG0004105	AMPFI_00050	STRPU_24009
OG0004106	AMPFI_09128	STRPU_11447
OG0004107	AMPFI_09933	STRPU_03930
OG0004108	AMPFI_10746	STRPU_08375
OG0004108	AMPFI_11075	STRPU_08376
OG0004110	AMPFI_12307	STRPU_02810
OG0004111	AMPFI_07741	STRPU_07781, STRPU_07758
OG0004112	AMPFI_03998	STRPU_27382
OG0004112	AMPFI_15301	STRPU_27383
OG0004113	AMPFI_14558	STRPU_23577
OG0004114	AMPFI_07189	STRPU_20826
OG0004115	AMPFI_13715	STRPU_00175
OG0004115	AMPFI_12783	STRPU_10848, STRPU_10829
OG0004116	AMPFI_14003	STRPU_03821, STRPU_03835
OG0004117	AMPFI_18086, AMPFI_18869, AMPFI_20713	STRPU_16567
OG0004118	AMPFI_15447	STRPU_01975, STRPU_22816
OG0004119	AMPFI_07138	STRPU_25283
OG0004120	AMPFI_07749	STRPU_04036
OG0004121	AMPFI_19218	STRPU_10753
OG0004122	AMPFI_02482	STRPU_20119, STRPU_20098
OG0004123	AMPFI_13800	STRPU_24495
OG0004124	AMPFI_07154	STRPU_07572
OG0004125	AMPFI_01741	STRPU_08132
OG0004126	AMPFI_16862	STRPU_03872
OG0004127	AMPFI_23987	STRPU_00575, STRPU_07543
OG0004128	AMPFI_01941	STRPU_22275
OG0004129	AMPFI_09326, AMPFI_14135, AMPFI_01837	STRPU_22276
OG0004130	AMPFI_17105	STRPU_16002
OG0004131	AMPFI_02623	STRPU_14462, STRPU_14463
OG0004132	AMPFI_13812	STRPU_26195
OG0004133	AMPFI_00729	STRPU_07007
OG0004134	AMPFI_11318	STRPU_10399
OG0004135	AMPFI_23953	STRPU_00976, STRPU_08840
OG0004136	AMPFI_00272	STRPU_18932
OG0004137	AMPFI_01476	STRPU_26642
OG0004142	AMPFI_18239	STRPU_22286
OG0004143	AMPFI_15415	STRPU_27285
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	STRPU_13998
OG0004145	AMPFI_03194	STRPU_21032
OG0004146	AMPFI_03964	STRPU_14257
OG0004147	AMPFI_22254	STRPU_22168, STRPU_22175
OG0004148	AMPFI_12585	STRPU_13669, STRPU_02401
OG0004149	AMPFI_26020	STRPU_06926, STRPU_06908
OG0004150	AMPFI_13804	STRPU_17897
OG0004151	AMPFI_15889	STRPU_25469
OG0004153	AMPFI_22147	STRPU_04733, STRPU_04726
OG0004154	AMPFI_13478	STRPU_23784
OG0004156	AMPFI_06309	STRPU_23130
OG0004157	AMPFI_19370	STRPU_23152
OG0004158	AMPFI_07649	STRPU_24023, STRPU_02639
OG0004159	AMPFI_08829	STRPU_21251
OG0004160	AMPFI_00568	STRPU_19074
OG0004161	AMPFI_14248, AMPFI_05464	STRPU_24354
OG0004162	AMPFI_16383	STRPU_08075
OG0004163	AMPFI_06150	STRPU_12646
OG0004164	AMPFI_05757	STRPU_04686
OG0004166	AMPFI_19424	STRPU_09733, STRPU_09689
OG0004167	AMPFI_22854	STRPU_21156, STRPU_21164
OG0004169	AMPFI_09723	STRPU_08900, STRPU_00919
OG0004170	AMPFI_18162	STRPU_12942, STRPU_12955
OG0004172	AMPFI_20424	STRPU_25249, STRPU_09051, STRPU_25339
OG0004174	AMPFI_00630	STRPU_18461, STRPU_18420
OG0004175	AMPFI_13006	STRPU_18680
OG0004175	AMPFI_18073	STRPU_18679
OG0004176	AMPFI_01331, AMPFI_23021	STRPU_05147, STRPU_05071
OG0004177	AMPFI_02802, AMPFI_03539, AMPFI_26078, AMPFI_01462, AMPFI_21197	STRPU_13155, STRPU_07838, STRPU_25214, STRPU_24805
OG0004178	AMPFI_03249	STRPU_23007, STRPU_00881
OG0004179	AMPFI_06442	STRPU_08384
OG0004180	AMPFI_06582	STRPU_14113
OG0004181	AMPFI_10263	STRPU_05420, STRPU_05421
OG0004182	AMPFI_14315, AMPFI_15250, AMPFI_11529	STRPU_17424
OG0004183	AMPFI_11544	STRPU_20295
OG0004184	AMPFI_12472	STRPU_08996
OG0004185	AMPFI_18248	STRPU_15635
OG0004186	AMPFI_18492	STRPU_21395
OG0004187	AMPFI_19435	STRPU_26055
OG0004188	AMPFI_24196	STRPU_16239, STRPU_16200, STRPU_10934
OG0004189	AMPFI_25484	STRPU_15403
OG0004190	AMPFI_25836	STRPU_08808
OG0004214	AMPFI_11834	STRPU_24335
OG0004215	AMPFI_05972	STRPU_14765, STRPU_02559
OG0004216	AMPFI_02909	STRPU_26208
OG0004217	AMPFI_11613	STRPU_04965
OG0004219	AMPFI_05687	STRPU_24948
OG0004220	AMPFI_06135	STRPU_26863
OG0004222	AMPFI_22508	STRPU_21148
OG0004223	AMPFI_14106, AMPFI_14107	STRPU_24406
OG0004224	AMPFI_04757, AMPFI_18205	STRPU_09941
OG0004224	AMPFI_06186, AMPFI_13878	STRPU_23925, STRPU_23898
OG0004225	AMPFI_15711	STRPU_23672, STRPU_23647
OG0004226	AMPFI_10795	STRPU_13717
OG0004227	AMPFI_07234	STRPU_11362
OG0004228	AMPFI_18790	STRPU_12983
OG0004229	AMPFI_04684	STRPU_04722
OG0004230	AMPFI_16103	STRPU_03309
OG0004231	AMPFI_24209	STRPU_26733
OG0004232	AMPFI_18466	STRPU_10212
OG0004233	AMPFI_05856	STRPU_11044, STRPU_00382
OG0004234	AMPFI_16563	STRPU_11065
OG0004235	AMPFI_18111	STRPU_02171, STRPU_09204
OG0004236	AMPFI_18952	STRPU_20693
OG0004237	AMPFI_10494	STRPU_05856
OG0004238	AMPFI_17804, AMPFI_21342, AMPFI_25643	STRPU_24793
OG0004239	AMPFI_05780	STRPU_20308
OG0004240	AMPFI_18787	STRPU_20696
OG0004241	AMPFI_24897	STRPU_06100
OG0004243	AMPFI_10050	STRPU_25021
OG0004244	AMPFI_25390	STRPU_22838
OG0004245	AMPFI_14565	STRPU_09672
OG0004246	AMPFI_08562	STRPU_22152
OG0004247	AMPFI_09617	STRPU_03726
OG0004248	AMPFI_06429	STRPU_11280, STRPU_11242, STRPU_11281
OG0004249	AMPFI_13244	STRPU_05688
OG0004250	AMPFI_12407	STRPU_20579
OG0004251	AMPFI_12152	STRPU_01202, STRPU_19972, STRPU_19973
OG0004252	AMPFI_09692	STRPU_06470, STRPU_06473
OG0004253	AMPFI_11137	STRPU_14726
OG0004254	AMPFI_23528	STRPU_04154
OG0004255	AMPFI_05607	STRPU_11353
OG0004257	AMPFI_12483	STRPU_15432
OG0004258	AMPFI_04576	STRPU_05921
OG0004259	AMPFI_05436	STRPU_27359
OG0004260	AMPFI_03269	STRPU_22106
OG0004261	AMPFI_09942	STRPU_25985
OG0004262	AMPFI_15895	STRPU_21542
OG0004263	AMPFI_19144	STRPU_13850
OG0004265	AMPFI_18948, AMPFI_24112, AMPFI_22206	STRPU_26380
OG0004266	AMPFI_08243	STRPU_15217, STRPU_15164, STRPU_15165
OG0004267	AMPFI_03672	STRPU_12036
OG0004268	AMPFI_19077	STRPU_04469
OG0004269	AMPFI_02131	STRPU_09466
OG0004270	AMPFI_22607	STRPU_27064
OG0004271	AMPFI_00357	STRPU_21998
OG0004272	AMPFI_03000	STRPU_26435
OG0004273	AMPFI_20320, AMPFI_02222	STRPU_08464
OG0004274	AMPFI_14696	STRPU_25495
OG0004275	AMPFI_10196	STRPU_16562, STRPU_16544
OG0004276	AMPFI_07190	STRPU_25263
OG0004278	AMPFI_00741	STRPU_26571
OG0004279	AMPFI_20800	STRPU_19399
OG0004280	AMPFI_08532	STRPU_16617
OG0004281	AMPFI_08580	STRPU_03363
OG0004282	AMPFI_03603	STRPU_24365
OG0004283	AMPFI_22058	STRPU_05367
OG0004284	AMPFI_07793	STRPU_10181
OG0004285	AMPFI_05686	STRPU_09806
OG0004286	AMPFI_11804	STRPU_16779
OG0004286	AMPFI_11033	STRPU_01753, STRPU_16776
OG0004287	AMPFI_16572	STRPU_20550
OG0004288	AMPFI_12843	STRPU_25897
OG0004289	AMPFI_15989	STRPU_20972
OG0004290	AMPFI_20931	STRPU_25362
OG0004294	AMPFI_25254	STRPU_11546
OG0004295	AMPFI_09939	STRPU_18784
OG0004296	AMPFI_17160	STRPU_04115
OG0004297	AMPFI_04000	STRPU_20036
OG0004298	AMPFI_01036	STRPU_00904, STRPU_23030
OG0004299	AMPFI_10108	STRPU_05475
OG0004300	AMPFI_20207	STRPU_21999
OG0004302	AMPFI_16467	STRPU_14723
OG0004303	AMPFI_18613	STRPU_06629
OG0004305	AMPFI_12729	STRPU_10897, STRPU_10895
OG0004306	AMPFI_17375, AMPFI_16656	STRPU_00569, STRPU_07534
OG0004307	AMPFI_10120	STRPU_08356
OG0004308	AMPFI_06434	STRPU_17528
OG0004309	AMPFI_07893	STRPU_11289
OG0004310	AMPFI_01502	STRPU_22930
OG0004311	AMPFI_19446	STRPU_26858
OG0004312	AMPFI_14477	STRPU_26183
OG0004314	AMPFI_17299	STRPU_19410
OG0004315	AMPFI_11714	STRPU_09779
OG0004316	AMPFI_06233	STRPU_16713
OG0004318	AMPFI_21243	STRPU_08553
OG0004319	AMPFI_07860	STRPU_11528
OG0004321	AMPFI_03701	STRPU_04553
OG0004322	AMPFI_05719	STRPU_07127
OG0004323	AMPFI_07446	STRPU_17053, STRPU_17057
OG0004324	AMPFI_13538	STRPU_24904
OG0004327	AMPFI_15196	STRPU_05772
OG0004328	AMPFI_06204	STRPU_24297
OG0004329	AMPFI_18366	STRPU_09615
OG0004330	AMPFI_04638	STRPU_21871
OG0004331	AMPFI_13825	STRPU_21658, STRPU_21723
OG0004332	AMPFI_12419	STRPU_03284, STRPU_03249
OG0004333	AMPFI_02290	STRPU_24897
OG0004334	AMPFI_04344	STRPU_18166, STRPU_18150
OG0004335	AMPFI_01647	STRPU_05371
OG0004337	AMPFI_08351	STRPU_09403, STRPU_01558, STRPU_01556, STRPU_09401, STRPU_09400
OG0004340	AMPFI_07748	STRPU_08486
OG0004341	AMPFI_19963	STRPU_09085, STRPU_02058
OG0004341	AMPFI_12804	STRPU_02059, STRPU_09086
OG0004342	AMPFI_12541, AMPFI_02766	STRPU_05762
OG0004343	AMPFI_14022	STRPU_05384
OG0004344	AMPFI_24893	STRPU_22062
OG0004345	AMPFI_12564	STRPU_19863, STRPU_19890
OG0004346	AMPFI_12405	STRPU_16739, STRPU_01711, STRPU_15791, STRPU_15792, STRPU_16173, STRPU_02651
OG0004348	AMPFI_02439	STRPU_06508
OG0004349	AMPFI_24895	STRPU_23509
OG0004350	AMPFI_18421	STRPU_16900
OG0004351	AMPFI_20164	STRPU_10892
OG0004352	AMPFI_25758	STRPU_10734
OG0004353	AMPFI_13654	STRPU_10473
OG0004354	AMPFI_11067	STRPU_03448
OG0004355	AMPFI_09199	STRPU_24976
OG0004356	AMPFI_05341	STRPU_16141, STRPU_16134
OG0004357	AMPFI_08395	STRPU_07481
OG0004358	AMPFI_22150	STRPU_23362
OG0004359	AMPFI_05530	STRPU_23834, STRPU_23872
OG0004360	AMPFI_14833	STRPU_24625
OG0004362	AMPFI_09867	STRPU_01645, STRPU_11982
OG0004363	AMPFI_10669	STRPU_03832, STRPU_04504
OG0004364	AMPFI_11780	STRPU_21818
OG0004365	AMPFI_18925	STRPU_21985
OG0004366	AMPFI_11770	STRPU_25733
OG0004367	AMPFI_16806	STRPU_21494, STRPU_21485
OG0004368	AMPFI_05539	STRPU_19467
OG0004369	AMPFI_22531	STRPU_19645, STRPU_19675
OG0004370	AMPFI_05169	STRPU_06731
OG0004373	AMPFI_02861	STRPU_18651
OG0004374	AMPFI_07980	STRPU_14956, STRPU_14987
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503	STRPU_21903
OG0004376	AMPFI_15019	STRPU_14838
OG0004377	AMPFI_03913	STRPU_13587, STRPU_01605
OG0004378	AMPFI_09387	STRPU_14220
OG0004380	AMPFI_00883	STRPU_04047
OG0004381	AMPFI_23751	STRPU_27030
OG0004382	AMPFI_13422	STRPU_26803
OG0004383	AMPFI_10019	STRPU_20811
OG0004384	AMPFI_21506	STRPU_21328
OG0004385	AMPFI_24477	STRPU_20019
OG0004386	AMPFI_10062	STRPU_15588, STRPU_02218
OG0004387	AMPFI_18101	STRPU_03713, STRPU_03716
OG0004388	AMPFI_09652	STRPU_07888
OG0004389	AMPFI_08344	STRPU_18432, STRPU_18475
OG0004390	AMPFI_17295	STRPU_20364
OG0004392	AMPFI_24108	STRPU_04849
OG0004393	AMPFI_06040	STRPU_10284
OG0004394	AMPFI_13243	STRPU_05865
OG0004395	AMPFI_20914	STRPU_23960, STRPU_23934
OG0004396	AMPFI_14937	STRPU_10960
OG0004397	AMPFI_03263	STRPU_25491
OG0004399	AMPFI_06098	STRPU_23354
OG0004400	AMPFI_13995	STRPU_24835
OG0004401	AMPFI_12672	STRPU_00105, STRPU_22184
OG0004402	AMPFI_15887	STRPU_05533, STRPU_05593
OG0004403	AMPFI_14279	STRPU_22439
OG0004404	AMPFI_14466	STRPU_03631
OG0004405	AMPFI_14300	STRPU_09173, STRPU_02136
OG0004406	AMPFI_11302	STRPU_20717
OG0004407	AMPFI_09013	STRPU_21160, STRPU_21168, STRPU_21169
OG0004408	AMPFI_05190	STRPU_06859, STRPU_06855
OG0004409	AMPFI_00146	STRPU_21996
OG0004413	AMPFI_25865	STRPU_23910
OG0004414	AMPFI_19124	STRPU_24538
OG0004414	AMPFI_03632	STRPU_24539
OG0004415	AMPFI_04130	STRPU_13688, STRPU_02388
OG0004417	AMPFI_06225	STRPU_19276, STRPU_00411
OG0004418	AMPFI_07133	STRPU_12510, STRPU_12484
OG0004419	AMPFI_07957	STRPU_09977, STRPU_09954
OG0004420	AMPFI_10754	STRPU_11444
OG0004421	AMPFI_12127	STRPU_23460, STRPU_00982
OG0004422	AMPFI_13563	STRPU_27279, STRPU_27262
OG0004423	AMPFI_14942	STRPU_07349, STRPU_07348, STRPU_07901, STRPU_07902, STRPU_07928
OG0004424	AMPFI_17270	STRPU_23668, STRPU_23642
OG0004425	AMPFI_21164	STRPU_24641
OG0004426	AMPFI_21633	STRPU_20530, STRPU_20532
OG0004457	AMPFI_05287	STRPU_25739
OG0004459	AMPFI_11564	STRPU_09571
OG0004460	AMPFI_25193	STRPU_26151
OG0004461	AMPFI_19555	STRPU_16622
OG0004462	AMPFI_08624	STRPU_06172
OG0004463	AMPFI_12899	STRPU_15084
OG0004465	AMPFI_23112, AMPFI_12347	STRPU_07028
OG0004467	AMPFI_21984	STRPU_15008
OG0004468	AMPFI_16351	STRPU_15279
OG0004471	AMPFI_00393	STRPU_23984
OG0004472	AMPFI_11440	STRPU_10341
OG0004475	AMPFI_18546	STRPU_02128
OG0004476	AMPFI_14753	STRPU_05459
OG0004478	AMPFI_03975	STRPU_25354
OG0004479	AMPFI_09403	STRPU_25490
OG0004483	AMPFI_14818	STRPU_22442
OG0004484	AMPFI_19765	STRPU_11038, STRPU_00376
OG0004485	AMPFI_06466	STRPU_02839
OG0004486	AMPFI_08587	STRPU_25549, STRPU_00815
OG0004487	AMPFI_05702	STRPU_05739
OG0004488	AMPFI_01993	STRPU_26430
OG0004489	AMPFI_09296, AMPFI_09295	STRPU_01983, STRPU_22823
OG0004490	AMPFI_22429	STRPU_10416
OG0004491	AMPFI_00328, AMPFI_00308, AMPFI_15346	STRPU_26194
OG0004492	AMPFI_09360	STRPU_14985, STRPU_14954
OG0004493	AMPFI_05970	STRPU_17332, STRPU_17354, STRPU_17317
OG0004494	AMPFI_05453	STRPU_08650
OG0004495	AMPFI_07695	STRPU_20165, STRPU_20159
OG0004496	AMPFI_01528	STRPU_19920
OG0004497	AMPFI_22097	STRPU_25842
OG0004498	AMPFI_06947	STRPU_25250
OG0004499	AMPFI_03990	STRPU_21553
OG0004500	AMPFI_13920	STRPU_07478
OG0004501	AMPFI_09291	STRPU_16986
OG0004502	AMPFI_03587	STRPU_06181, STRPU_06211, STRPU_06212, STRPU_06185, STRPU_06182
OG0004505	AMPFI_08535	STRPU_24031, STRPU_02633
OG0004506	AMPFI_09386	STRPU_09238
OG0004507	AMPFI_07072	STRPU_26831
OG0004508	AMPFI_25941	STRPU_12775, STRPU_02362
OG0004509	AMPFI_09182	STRPU_20073, STRPU_19808, STRPU_00760
OG0004510	AMPFI_09345	STRPU_05336
OG0004511	AMPFI_07637	STRPU_25065
OG0004512	AMPFI_11410	STRPU_21468
OG0004513	AMPFI_09034	STRPU_24975
OG0004514	AMPFI_09041	STRPU_14566
OG0004515	AMPFI_01381	STRPU_09715, STRPU_09759
OG0004516	AMPFI_15125, AMPFI_18645	STRPU_15095
OG0004517	AMPFI_15751	STRPU_08537
OG0004518	AMPFI_09048	STRPU_20077, STRPU_20104
OG0004519	AMPFI_04665	STRPU_23291
OG0004520	AMPFI_06584	STRPU_06769
OG0004522	AMPFI_18039	STRPU_08002
OG0004523	AMPFI_08056	STRPU_26732
OG0004524	AMPFI_07394	STRPU_18681
OG0004525	AMPFI_07588	STRPU_08186
OG0004526	AMPFI_10087	STRPU_19898, STRPU_19872
OG0004527	AMPFI_10883	STRPU_08149
OG0004528	AMPFI_01925	STRPU_08983
OG0004529	AMPFI_09696	STRPU_24902
OG0004530	AMPFI_12855	STRPU_05253, STRPU_05269
OG0004531	AMPFI_11383	STRPU_05381
OG0004532	AMPFI_16151	STRPU_09265
OG0004533	AMPFI_22456	STRPU_22451
OG0004534	AMPFI_18106, AMPFI_00646	STRPU_04976
OG0004535	AMPFI_22124	STRPU_20971
OG0004536	AMPFI_09383	STRPU_07016
OG0004537	AMPFI_02558	STRPU_20100, STRPU_20122
OG0004540	AMPFI_03454	STRPU_24629
OG0004540	AMPFI_19729	STRPU_24633
OG0004541	AMPFI_15230	STRPU_16941, STRPU_16932, STRPU_11408, STRPU_11409
OG0004542	AMPFI_08760	STRPU_12852, STRPU_12862
OG0004543	AMPFI_14671	STRPU_22430
OG0004544	AMPFI_08264	STRPU_22295
OG0004545	AMPFI_16865	STRPU_18557
OG0004546	AMPFI_07412	STRPU_20037
OG0004548	AMPFI_12848	STRPU_20408
OG0004549	AMPFI_12117	STRPU_12501
OG0004550	AMPFI_09808	STRPU_11539
OG0004552	AMPFI_12028	STRPU_06150
OG0004553	AMPFI_10799	STRPU_17878
OG0004554	AMPFI_11889	STRPU_16784
OG0004555	AMPFI_09909	STRPU_25721
OG0004556	AMPFI_07468	STRPU_15459
OG0004558	AMPFI_12132	STRPU_00553, STRPU_10690
OG0004559	AMPFI_05855	STRPU_01434, STRPU_08736
OG0004560	AMPFI_08766, AMPFI_25022	STRPU_06539, STRPU_06561
OG0004561	AMPFI_23817, AMPFI_03159	STRPU_06803
OG0004562	AMPFI_22675	STRPU_23295
OG0004563	AMPFI_02876	STRPU_12094
OG0004564	AMPFI_15864	STRPU_20730, STRPU_00727
OG0004565	AMPFI_24177, AMPFI_12894	STRPU_21813
OG0004566	AMPFI_06008	STRPU_07797
OG0004567	AMPFI_25564	STRPU_24575
OG0004568	AMPFI_08069	STRPU_20635
OG0004569	AMPFI_06989	STRPU_15605, STRPU_02203
OG0004570	AMPFI_18640	STRPU_21345
OG0004571	AMPFI_12508, AMPFI_13100	STRPU_00500, STRPU_15931
OG0004572	AMPFI_02363	STRPU_25507
OG0004572	AMPFI_14593	STRPU_08793
OG0004573	AMPFI_12921	STRPU_15071
OG0004574	AMPFI_03207	STRPU_12120, STRPU_12154
OG0004575	AMPFI_00715	STRPU_15920
OG0004576	AMPFI_18731	STRPU_09627
OG0004577	AMPFI_07656	STRPU_26190
OG0004578	AMPFI_07486	STRPU_19395
OG0004579	AMPFI_25677	STRPU_22367
OG0004580	AMPFI_24353	STRPU_11267, STRPU_11229
