Orthogroup	AMPFI_ok	DANRE
OG0002272	AMPFI_08490	DANRE18875
OG0002274	AMPFI_09855	DANRE03176, DANRE33298
OG0002275	AMPFI_06140	DANRE43149, DANRE36930, DANRE15105
OG0002276	AMPFI_09964	DANRE03682, DANRE03683, DANRE09534, DANRE09533, DANRE14319, DANRE14321, DANRE23415, DANRE23416
OG0002277	AMPFI_22098	DANRE12429, DANRE12428, DANRE36747, DANRE36748, DANRE22297, DANRE22298
OG0002278	AMPFI_05248	DANRE07858, DANRE07857, DANRE12082, DANRE12083, DANRE12084
OG0002279	AMPFI_09683	DANRE42242, DANRE27826
OG0002280	AMPFI_10353	DANRE18762, DANRE09054, DANRE09053, DANRE14225, DANRE14226, DANRE14227, DANRE14224, DANRE14222
OG0002281	AMPFI_23678, AMPFI_20673, AMPFI_23868	DANRE40806, DANRE40807, DANRE05015, DANRE05017, DANRE05016, DANRE04335, DANRE39560, DANRE33306
OG0002282	AMPFI_20323	DANRE16516
OG0002283	AMPFI_12764	DANRE06242
OG0002284	AMPFI_07483	DANRE00182
OG0002285	AMPFI_17374, AMPFI_01693	DANRE01557, DANRE01558, DANRE05958, DANRE05959
OG0002286	AMPFI_17604	DANRE18378, DANRE18379
OG0002287	AMPFI_19411	DANRE02275, DANRE02276, DANRE17711, DANRE25677
OG0002288	AMPFI_05968	DANRE06055, DANRE20574, DANRE20573
OG0002289	AMPFI_18744	DANRE15402, DANRE42162, DANRE34357, DANRE00730, DANRE37952, DANRE00729
OG0002290	AMPFI_12582, AMPFI_21391	DANRE33620, DANRE33619, DANRE00906, DANRE00907, DANRE08055, DANRE03831, DANRE03830, DANRE03832
OG0002291	AMPFI_07370	DANRE00425, DANRE00426
OG0002292	AMPFI_03614	DANRE35908
OG0002292	AMPFI_05908	DANRE25435, DANRE25434
OG0002293	AMPFI_05327, AMPFI_10685	DANRE10778, DANRE02074, DANRE02075, DANRE14636
OG0002294	AMPFI_12144	DANRE19637, DANRE19636, DANRE36446, DANRE26343
OG0002295	AMPFI_19441, AMPFI_24151	DANRE12890, DANRE12892, DANRE12891, DANRE21719, DANRE21720, DANRE19376, DANRE19377
OG0002311	AMPFI_10146	DANRE26517
OG0002314	AMPFI_21624, AMPFI_11048	DANRE17933, DANRE17934
OG0002315	AMPFI_23116	DANRE33255, DANRE33257, DANRE36427
OG0002316	AMPFI_02237	DANRE14670, DANRE02069, DANRE02071, DANRE02072, DANRE02070
OG0002317	AMPFI_23771	DANRE05615, DANRE05614, DANRE13168, DANRE13169, DANRE05141, DANRE37146, DANRE37147, DANRE37148
OG0002318	AMPFI_08489, AMPFI_21799	DANRE28853, DANRE28854
OG0002319	AMPFI_08821	DANRE42909, DANRE01930, DANRE01931, DANRE01932, DANRE26532
OG0002321	AMPFI_00776, AMPFI_02703	DANRE16380
OG0002323	AMPFI_06107	DANRE33348, DANRE33349
OG0002325	AMPFI_05132	DANRE41635
OG0002326	AMPFI_07885	DANRE11982, DANRE11981, DANRE18035, DANRE17969
OG0002327	AMPFI_07418	DANRE22842, DANRE22841, DANRE02715
OG0002328	AMPFI_13072	DANRE19760
OG0002328	AMPFI_12465	DANRE28293, DANRE28292
OG0002330	AMPFI_10581	DANRE19578, DANRE08225
OG0002332	AMPFI_17423	DANRE34536, DANRE34537, DANRE41108, DANRE41107, DANRE01408, DANRE01409
OG0002333	AMPFI_15177	DANRE34751
OG0002334	AMPFI_18713	DANRE24123, DANRE24121, DANRE24122, DANRE35546, DANRE35545, DANRE42533, DANRE42534
OG0002335	AMPFI_08485	DANRE03739, DANRE26409, DANRE26408, DANRE26410
OG0002336	AMPFI_17565	DANRE42241, DANRE35602, DANRE24502, DANRE27827, DANRE06862
OG0002337	AMPFI_11283	DANRE08056, DANRE00914, DANRE00913
OG0002339	AMPFI_02702	DANRE03470, DANRE15243, DANRE15242
OG0002340	AMPFI_06594	DANRE26908
OG0002341	AMPFI_11181, AMPFI_23909	DANRE20381, DANRE20379, DANRE20378, DANRE20380, DANRE20377, DANRE20376
OG0002342	AMPFI_18562	DANRE11694, DANRE11693
OG0002344	AMPFI_13957	DANRE07882, DANRE34183, DANRE34182, DANRE19431
OG0002345	AMPFI_01058, AMPFI_01059	DANRE33055, DANRE25210, DANRE25211, DANRE25209, DANRE25212
OG0002346	AMPFI_04693	DANRE33235, DANRE13335, DANRE13334
OG0002347	AMPFI_06301, AMPFI_16683	DANRE30595, DANRE30594, DANRE25287
OG0002348	AMPFI_04385	DANRE00806
OG0002349	AMPFI_06262	DANRE25400
OG0002350	AMPFI_14981	DANRE41254, DANRE21779, DANRE21780, DANRE19276, DANRE41252, DANRE41253, DANRE30270, DANRE30269, DANRE30268
OG0002352	AMPFI_04346	DANRE13601, DANRE10604, DANRE10606
OG0002353	AMPFI_09219	DANRE00010, DANRE00012, DANRE00011
OG0002354	AMPFI_17029	DANRE14164, DANRE09937
OG0002354	AMPFI_11902	DANRE37092
OG0002355	AMPFI_11767	DANRE06303, DANRE16341, DANRE16342, DANRE06475
OG0002356	AMPFI_16602	DANRE31051, DANRE12469, DANRE12468, DANRE29615
OG0002358	AMPFI_19693, AMPFI_06880	DANRE13487
OG0002358	AMPFI_00703	DANRE12934, DANRE12933, DANRE02324
OG0002359	AMPFI_03938	DANRE11588
OG0002359	AMPFI_10254	DANRE11586, DANRE11587, DANRE11585
OG0002360	AMPFI_21407	DANRE03133, DANRE14891, DANRE14892, DANRE14890
OG0002361	AMPFI_10352	DANRE05566, DANRE17466, DANRE11141
OG0002362	AMPFI_02961	DANRE33948, DANRE37578, DANRE37580, DANRE33949, DANRE37579, DANRE40121, DANRE28144
OG0002366	AMPFI_16566	DANRE23406, DANRE24100, DANRE24099, DANRE27226, DANRE39161, DANRE25332
OG0002367	AMPFI_06056	DANRE21483
OG0002367	AMPFI_07894	DANRE34909
OG0002368	AMPFI_01085, AMPFI_17796, AMPFI_18726	DANRE11442, DANRE11443, DANRE11444, DANRE04658, DANRE04657
OG0002368	AMPFI_19085	DANRE11445
OG0002369	AMPFI_21321	DANRE10692
OG0002370	AMPFI_08335	DANRE09330, DANRE09329, DANRE14032, DANRE14030, DANRE14029, DANRE14031
OG0002371	AMPFI_06562	DANRE04441, DANRE11569
OG0002374	AMPFI_05495	DANRE24917, DANRE28397, DANRE36862
OG0002376	AMPFI_06717	DANRE20015, DANRE20014, DANRE38107, DANRE38106, DANRE38108
OG0002377	AMPFI_08355	DANRE18217, DANRE18218, DANRE18216, DANRE04390, DANRE04389
OG0002378	AMPFI_13507	DANRE25442, DANRE37682, DANRE25436, DANRE25437, DANRE25438, DANRE37678, DANRE37679, DANRE37683, DANRE37676
OG0002379	AMPFI_05523	DANRE22137, DANRE22136, DANRE35285
OG0002380	AMPFI_20726	DANRE40905, DANRE40903, DANRE00644, DANRE00643, DANRE05387, DANRE05386, DANRE00439, DANRE00438
OG0002382	AMPFI_25662	DANRE07455, DANRE07502, DANRE07461, DANRE07462, DANRE07465, DANRE07449, DANRE07447, DANRE07448, DANRE43346, DANRE07472, DANRE07474, DANRE07458, DANRE43365, DANRE43347, DANRE07463, DANRE07457, DANRE07460, DANRE07454, DANRE07459, DANRE07477, DANRE07479, DANRE07478, DANRE07486, DANRE07481, DANRE07473, DANRE07485, DANRE07484, DANRE07480, DANRE07476, DANRE07475, DANRE07489, DANRE07482, DANRE07471, DANRE07487, DANRE07488, DANRE07490, DANRE07483, DANRE07470, DANRE07450, DANRE07451, DANRE07452, DANRE07453, DANRE07433, DANRE07434
OG0002395	AMPFI_12287	DANRE39379, DANRE39980, DANRE39979, DANRE39377, DANRE39375, DANRE39378, DANRE39376
OG0002396	AMPFI_15085, AMPFI_01991	DANRE37808, DANRE37806, DANRE00883, DANRE00884, DANRE11328, DANRE11327
OG0002398	AMPFI_06652	DANRE16041, DANRE07025, DANRE39921, DANRE39920, DANRE39919
OG0002399	AMPFI_19568	DANRE18376, DANRE02239, DANRE02238, DANRE24087, DANRE24086
OG0002400	AMPFI_03091	DANRE39733, DANRE39734, DANRE36047, DANRE36048, DANRE31486, DANRE01746, DANRE40363
OG0002401	AMPFI_24599	DANRE41812, DANRE41811, DANRE17853, DANRE06370, DANRE37130
OG0002402	AMPFI_08689	DANRE18877, DANRE18878, DANRE18797, DANRE18796
OG0002404	AMPFI_08844	DANRE01918, DANRE16949, DANRE16950, DANRE16948, DANRE30128
OG0002406	AMPFI_17696	DANRE23476, DANRE01772
OG0002407	AMPFI_21084	DANRE05096, DANRE05097, DANRE03785
OG0002408	AMPFI_07804	DANRE09803, DANRE09804
OG0002409	AMPFI_23640	DANRE23061, DANRE31062, DANRE43320, DANRE43319
OG0002410	AMPFI_25695, AMPFI_14224	DANRE22719, DANRE40305
OG0002411	AMPFI_06324	DANRE38371, DANRE13902
OG0002412	AMPFI_02976	DANRE25099
OG0002413	AMPFI_15339	DANRE30178, DANRE30179
OG0002414	AMPFI_13659	DANRE21494, DANRE26294, DANRE22531, DANRE22530, DANRE23247
OG0002415	AMPFI_02625, AMPFI_08209	DANRE05251, DANRE05250
OG0002416	AMPFI_20403	DANRE10842, DANRE10843, DANRE30621, DANRE30620
OG0002418	AMPFI_18139	DANRE00142, DANRE22967, DANRE22966, DANRE09980
OG0002419	AMPFI_10140	DANRE09808, DANRE09809
OG0002419	AMPFI_17392	DANRE03573, DANRE03574
OG0002420	AMPFI_18939	DANRE13319, DANRE13318, DANRE12102, DANRE16729, DANRE16730, DANRE04597, DANRE04596
OG0002421	AMPFI_14396	DANRE24979, DANRE24978
OG0002421	AMPFI_06900	DANRE38877, DANRE38875, DANRE38878, DANRE38876
OG0002422	AMPFI_25635	DANRE07168, DANRE07169, DANRE07170, DANRE07166
OG0002423	AMPFI_06730	DANRE42835, DANRE42834, DANRE42825, DANRE42824
OG0002424	AMPFI_08256	DANRE07185
OG0002425	AMPFI_12787, AMPFI_12545, AMPFI_19580, AMPFI_21740	DANRE22894, DANRE22893
OG0002426	AMPFI_08039	DANRE28444, DANRE28456
OG0002427	AMPFI_19060	DANRE33043, DANRE38738, DANRE38737, DANRE33047
OG0002428	AMPFI_23847	DANRE14864, DANRE14867, DANRE14866, DANRE14865, DANRE01600, DANRE01601, DANRE29962
OG0002429	AMPFI_15368	DANRE22357, DANRE22358, DANRE22359
OG0002430	AMPFI_16752	DANRE28030, DANRE28670, DANRE22083, DANRE28671
OG0002432	AMPFI_00936	DANRE06643
OG0002432	AMPFI_24161	DANRE42922, DANRE42921, DANRE17868, DANRE17867, DANRE42920, DANRE42923
OG0002433	AMPFI_10800	DANRE04279
OG0002434	AMPFI_22945	DANRE23360, DANRE23359, DANRE23358, DANRE41679, DANRE41680
OG0002435	AMPFI_08110	DANRE35363
OG0002436	AMPFI_17090, AMPFI_15631	DANRE33714, DANRE33713, DANRE20406, DANRE20405, DANRE07419
OG0002437	AMPFI_13223	DANRE35170, DANRE35172, DANRE35173, DANRE35171
OG0002438	AMPFI_13396	DANRE36809, DANRE41415, DANRE41414
OG0002439	AMPFI_15683	DANRE31516, DANRE31514, DANRE31515, DANRE25773, DANRE38938
OG0002441	AMPFI_17008	DANRE18192, DANRE18191, DANRE20092, DANRE20093, DANRE20091, DANRE20094, DANRE20090
OG0002442	AMPFI_12744	DANRE05982, DANRE37141, DANRE37140
OG0002443	AMPFI_16326	DANRE24994, DANRE24993, DANRE24992
OG0002444	AMPFI_09682	DANRE02469, DANRE25326
OG0002444	AMPFI_00405	DANRE02953
OG0002445	AMPFI_12457	DANRE05848
OG0002446	AMPFI_09464	DANRE29262, DANRE29263
OG0002447	AMPFI_10657	DANRE36512
OG0002448	AMPFI_11264	DANRE05208, DANRE05207, DANRE04304, DANRE04305, DANRE05209
OG0002449	AMPFI_03769, AMPFI_02886	DANRE12094
OG0002450	AMPFI_10376	DANRE10330, DANRE14502, DANRE34843
OG0002451	AMPFI_06039	DANRE01617, DANRE01619, DANRE01620, DANRE25569
OG0002452	AMPFI_00226	DANRE42822, DANRE42821, DANRE42823, DANRE35803, DANRE29202, DANRE03137, DANRE35804
OG0002453	AMPFI_24853	DANRE19771, DANRE19770
OG0002455	AMPFI_11005	DANRE41076, DANRE41075, DANRE08641
OG0002456	AMPFI_05447	DANRE09105
OG0002457	AMPFI_06106, AMPFI_15673	DANRE11158, DANRE11157
OG0002458	AMPFI_04706	DANRE24964, DANRE25019
OG0002459	AMPFI_13793, AMPFI_16159	DANRE30429
OG0002461	AMPFI_20875	DANRE08555, DANRE15923, DANRE42520
OG0002476	AMPFI_07173	DANRE12706, DANRE21895
OG0002476	AMPFI_08958	DANRE12704, DANRE12705
OG0002477	AMPFI_23008	DANRE06179
OG0002478	AMPFI_12689	DANRE07223, DANRE15759, DANRE07221, DANRE07222
OG0002479	AMPFI_22219	DANRE08383, DANRE08382, DANRE34067, DANRE34066
OG0002480	AMPFI_19532	DANRE03687, DANRE04131, DANRE43062, DANRE43063
OG0002481	AMPFI_05604	DANRE37881, DANRE19898
OG0002482	AMPFI_25495	DANRE12622, DANRE12621, DANRE12624, DANRE39328, DANRE39330, DANRE39329, DANRE31376, DANRE39949, DANRE39948, DANRE20670, DANRE20668, DANRE20669
OG0002482	AMPFI_17483	DANRE12623
OG0002484	AMPFI_23925, AMPFI_00818	DANRE33442, DANRE33443
OG0002489	AMPFI_02560, AMPFI_19145	DANRE03917, DANRE05027, DANRE05028, DANRE04889, DANRE04890
OG0002490	AMPFI_08236	DANRE39794, DANRE30724
OG0002491	AMPFI_23061	DANRE00085, DANRE00084, DANRE00083, DANRE01904, DANRE01905
OG0002492	AMPFI_22488	DANRE22193, DANRE22192, DANRE22194
OG0002493	AMPFI_07615	DANRE11960, DANRE11961
OG0002494	AMPFI_13852	DANRE24650, DANRE01719
OG0002495	AMPFI_25744	DANRE42688
OG0002496	AMPFI_24160	DANRE34709, DANRE34710, DANRE34708, DANRE15510, DANRE15511
OG0002497	AMPFI_16261	DANRE29032, DANRE29031, DANRE14380
OG0002501	AMPFI_02571, AMPFI_18052	DANRE20289
OG0002503	AMPFI_11268	DANRE06479, DANRE06478
OG0002504	AMPFI_08151	DANRE01537, DANRE08086, DANRE20125, DANRE20124, DANRE08084, DANRE08085
OG0002505	AMPFI_22720	DANRE03563, DANRE03564
OG0002508	AMPFI_05337	DANRE00553, DANRE00554, DANRE19926, DANRE07892, DANRE07893, DANRE07894
OG0002509	AMPFI_10128	DANRE05213, DANRE05214, DANRE05215, DANRE05212, DANRE04302
OG0002510	AMPFI_23738, AMPFI_00498	DANRE07592, DANRE07591
OG0002511	AMPFI_24672	DANRE13627, DANRE13626, DANRE41316, DANRE41315, DANRE41314, DANRE41313, DANRE41317
OG0002512	AMPFI_11186	DANRE42317, DANRE16107, DANRE15542, DANRE15541, DANRE15540, DANRE20197
OG0002515	AMPFI_00168	DANRE37598
OG0002516	AMPFI_07473	DANRE08131, DANRE34987
OG0002518	AMPFI_11837	DANRE02842, DANRE02843
OG0002519	AMPFI_19533	DANRE42883, DANRE35553
OG0002520	AMPFI_01651	DANRE06700, DANRE06697, DANRE06696, DANRE06699, DANRE06698, DANRE23643, DANRE23644, DANRE23642, DANRE23645, DANRE15997
OG0002521	AMPFI_21131	DANRE04879
OG0002522	AMPFI_19526	DANRE09442
OG0002523	AMPFI_02042	DANRE01637, DANRE01636, DANRE01639, DANRE01635, DANRE01638, DANRE31095, DANRE31097
OG0002524	AMPFI_09575	DANRE34607, DANRE13279, DANRE01032
OG0002525	AMPFI_01201	DANRE22325, DANRE10830, DANRE19792, DANRE19793
OG0002527	AMPFI_15362	DANRE18271, DANRE18272, DANRE18270, DANRE26864, DANRE26865, DANRE40881, DANRE40882, DANRE34220, DANRE34219, DANRE34221
OG0002528	AMPFI_11923	DANRE00652, DANRE43080
OG0002529	AMPFI_14115	DANRE08904, DANRE08903, DANRE08901, DANRE08902, DANRE07700, DANRE07699
OG0002530	AMPFI_06014	DANRE39526, DANRE39527, DANRE43341, DANRE43340, DANRE25149
OG0002532	AMPFI_02544	DANRE04296, DANRE04297, DANRE04294, DANRE04293, DANRE04295, DANRE04299, DANRE04298
OG0002533	AMPFI_10313, AMPFI_11981	DANRE08254, DANRE08253, DANRE20307, DANRE20308, DANRE39667
OG0002534	AMPFI_11146	DANRE25896, DANRE10262
OG0002535	AMPFI_13510	DANRE34930, DANRE34929
OG0002536	AMPFI_16187	DANRE03908, DANRE03907, DANRE39399, DANRE40785, DANRE40784
OG0002537	AMPFI_09194, AMPFI_17405, AMPFI_24055	DANRE28763, DANRE28762, DANRE21953, DANRE21952
OG0002538	AMPFI_11062	DANRE41736, DANRE35824, DANRE14528, DANRE10463, DANRE29143, DANRE03351
OG0002540	AMPFI_00458	DANRE18306, DANRE18307, DANRE11112, DANRE11113, DANRE11111, DANRE14706, DANRE22643, DANRE22644
OG0002541	AMPFI_23877	DANRE22436
OG0002542	AMPFI_14378	DANRE26877, DANRE26875, DANRE24145, DANRE26876, DANRE23453, DANRE01720
OG0002543	AMPFI_05217	DANRE40607, DANRE19488, DANRE19491, DANRE19490, DANRE19489, DANRE40606
OG0002546	AMPFI_22892	DANRE32739
OG0002547	AMPFI_20544, AMPFI_04514	DANRE24900, DANRE24901, DANRE24899, DANRE17346
OG0002548	AMPFI_24571	DANRE13389, DANRE06722, DANRE06721, DANRE35567
OG0002549	AMPFI_04733	DANRE26569, DANRE07520, DANRE07519
OG0002550	AMPFI_02477	DANRE16363, DANRE16366, DANRE16364, DANRE16362, DANRE16365, DANRE37817, DANRE37818
OG0002551	AMPFI_24387, AMPFI_06545	DANRE06934
OG0002552	AMPFI_06043	DANRE09916, DANRE13536, DANRE13197, DANRE25194, DANRE25193, DANRE25195, DANRE25196
OG0002554	AMPFI_11463	DANRE14712, DANRE14713
OG0002555	AMPFI_05511	DANRE10942, DANRE10941, DANRE10940, DANRE05921, DANRE05922
OG0002557	AMPFI_10804	DANRE27777, DANRE13862, DANRE22315
OG0002558	AMPFI_18657	DANRE16714, DANRE12060, DANRE12061
OG0002558	AMPFI_05153	DANRE12062
OG0002559	AMPFI_09876	DANRE15636, DANRE15635, DANRE15634, DANRE07229, DANRE07227, DANRE07228
OG0002560	AMPFI_09594, AMPFI_01503	DANRE34080, DANRE34079, DANRE34078, DANRE19453, DANRE19454
OG0002561	AMPFI_16449	DANRE37878
OG0002562	AMPFI_00756	DANRE16224, DANRE16226, DANRE16225, DANRE40166, DANRE40165
OG0002563	AMPFI_07399	DANRE06959, DANRE06729, DANRE08934
OG0002564	AMPFI_07937	DANRE29870, DANRE03078, DANRE30023, DANRE30022
OG0002565	AMPFI_01084	DANRE27797, DANRE27796
OG0002567	AMPFI_11979	DANRE40492, DANRE40491, DANRE40490, DANRE41303
OG0002568	AMPFI_24117, AMPFI_12191	DANRE22314
OG0002569	AMPFI_25754	DANRE08122, DANRE34130
OG0002571	AMPFI_00541, AMPFI_18932, AMPFI_19638	DANRE04039, DANRE04040, DANRE03610, DANRE03612, DANRE03611
OG0002572	AMPFI_02464	DANRE31472, DANRE38430, DANRE29580, DANRE29581
OG0002573	AMPFI_04043	DANRE29081, DANRE29082, DANRE29083, DANRE03819, DANRE03820
OG0002574	AMPFI_24042	DANRE04394, DANRE17690, DANRE17689
OG0002587	AMPFI_05490	DANRE22785, DANRE14541, DANRE09744, DANRE12828
OG0002589	AMPFI_04055	DANRE06011
OG0002590	AMPFI_13771	DANRE37063, DANRE37062, DANRE09406, DANRE26039
OG0002592	AMPFI_13088	DANRE41188, DANRE41190, DANRE41189
OG0002593	AMPFI_21829	DANRE42208, DANRE03221, DANRE03220
OG0002594	AMPFI_11935	DANRE39363, DANRE39361, DANRE27772, DANRE27774, DANRE27773
OG0002595	AMPFI_10464	DANRE30013, DANRE30012
OG0002599	AMPFI_20120	DANRE40775, DANRE02283
OG0002600	AMPFI_16466	DANRE02606, DANRE02605, DANRE02604
OG0002601	AMPFI_11035, AMPFI_19350	DANRE04611
OG0002602	AMPFI_11013	DANRE04121, DANRE30154, DANRE30155
OG0002605	AMPFI_01082	DANRE24544
OG0002609	AMPFI_25165	DANRE34581, DANRE34582, DANRE00342
OG0002610	AMPFI_08555	DANRE38839, DANRE38838, DANRE26376, DANRE03456
OG0002611	AMPFI_01205, AMPFI_20953	DANRE24475, DANRE24476, DANRE36577, DANRE36576, DANRE23123, DANRE23125, DANRE23124
OG0002612	AMPFI_06772, AMPFI_07947	DANRE02656
OG0002613	AMPFI_24577, AMPFI_02659	DANRE31402, DANRE22045
OG0002614	AMPFI_05665	DANRE24069, DANRE36802, DANRE36801, DANRE36800
OG0002615	AMPFI_07775	DANRE04825, DANRE04826, DANRE40779, DANRE01534, DANRE00710, DANRE00713, DANRE00711, DANRE00709, DANRE00707, DANRE00712, DANRE00708, DANRE06184
OG0002616	AMPFI_09910	DANRE05962, DANRE05963
OG0002617	AMPFI_20313	DANRE20081
OG0002618	AMPFI_03389	DANRE30009
OG0002619	AMPFI_05024	DANRE38306, DANRE38308
OG0002619	AMPFI_15727	DANRE19312
OG0002620	AMPFI_10749	DANRE34196, DANRE34197, DANRE39617, DANRE39616, DANRE18238, DANRE28059, DANRE28058
OG0002621	AMPFI_04505	DANRE04531
OG0002622	AMPFI_16548	DANRE15665, DANRE17843, DANRE17842
OG0002624	AMPFI_18223, AMPFI_25596, AMPFI_02917	DANRE09957, DANRE09955, DANRE09956
OG0002625	AMPFI_09503	DANRE30623, DANRE30622, DANRE30625, DANRE30624
OG0002627	AMPFI_11502	DANRE12156, DANRE12155, DANRE10182, DANRE10181, DANRE13899
OG0002628	AMPFI_00431, AMPFI_14305, AMPFI_14488	DANRE21793, DANRE21792, DANRE39626, DANRE39627, DANRE19288
OG0002629	AMPFI_09457	DANRE30826, DANRE30827, DANRE12546
OG0002630	AMPFI_20715	DANRE27217
OG0002631	AMPFI_25486	DANRE41886
OG0002633	AMPFI_16272	DANRE03008, DANRE05640
OG0002634	AMPFI_12684	DANRE24976, DANRE24975, DANRE24977
OG0002635	AMPFI_23815	DANRE11470, DANRE18117, DANRE11678, DANRE02240, DANRE09215
OG0002636	AMPFI_20833	DANRE14028, DANRE14027, DANRE14026, DANRE10013, DANRE10012
OG0002638	AMPFI_13211	DANRE09619
OG0002639	AMPFI_14795	DANRE16898, DANRE16899
OG0002642	AMPFI_08803	DANRE03138, DANRE29963, DANRE29964
OG0002643	AMPFI_14666	DANRE13575
OG0002646	AMPFI_08812	DANRE31094, DANRE25657, DANRE25658
OG0002647	AMPFI_11790	DANRE19598, DANRE05750, DANRE05751
OG0002648	AMPFI_10201	DANRE39158, DANRE14476, DANRE14478, DANRE14477
OG0002649	AMPFI_23498	DANRE00561, DANRE00558, DANRE00560, DANRE00559, DANRE05306, DANRE05305, DANRE05307, DANRE16142
OG0002651	AMPFI_05026, AMPFI_13681, AMPFI_05025	DANRE11751, DANRE11750
OG0002652	AMPFI_07946	DANRE39146, DANRE39145, DANRE39147
OG0002653	AMPFI_25956	DANRE07344
OG0002654	AMPFI_10190	DANRE40241, DANRE40240
OG0002655	AMPFI_06768	DANRE25735
OG0002656	AMPFI_17717	DANRE29118
OG0002656	AMPFI_03906	DANRE41489
OG0002657	AMPFI_24401	DANRE13610, DANRE09520, DANRE23327, DANRE01726
OG0002658	AMPFI_09242	DANRE13983, DANRE13982, DANRE09580, DANRE09581, DANRE09582, DANRE09583, DANRE43264
OG0002659	AMPFI_14143	DANRE11563, DANRE11562
OG0002660	AMPFI_04319	DANRE21276
OG0002661	AMPFI_13522	DANRE33060
OG0002662	AMPFI_14924	DANRE24722, DANRE30141, DANRE03817, DANRE03618
OG0002663	AMPFI_06734, AMPFI_00147	DANRE13178, DANRE22208, DANRE22207
OG0002664	AMPFI_16552	DANRE37832, DANRE37830, DANRE37831, DANRE26958, DANRE26956, DANRE26957, DANRE40156
OG0002665	AMPFI_08155	DANRE39661, DANRE39660, DANRE39662, DANRE06588
OG0002666	AMPFI_08951, AMPFI_17898	DANRE29422
OG0002667	AMPFI_18477	DANRE40044, DANRE40045, DANRE00375, DANRE35160, DANRE35161, DANRE26652, DANRE26653
OG0002668	AMPFI_12794	DANRE10264
OG0002669	AMPFI_07128	DANRE13145
OG0002670	AMPFI_12956	DANRE11956, DANRE05811, DANRE05812
OG0002671	AMPFI_11163, AMPFI_07359	DANRE38597, DANRE38598, DANRE26136, DANRE23501, DANRE14400, DANRE09114
OG0002672	AMPFI_05463	DANRE24606, DANRE27377, DANRE27378, DANRE17950
OG0002673	AMPFI_13206	DANRE03519, DANRE11298, DANRE11296, DANRE11297, DANRE04908
OG0002674	AMPFI_05896	DANRE34785, DANRE34784
OG0002675	AMPFI_17774	DANRE26282, DANRE12989
OG0002677	AMPFI_08799	DANRE30190, DANRE30191, DANRE30192
OG0002679	AMPFI_05657	DANRE07511, DANRE07512, DANRE09987
OG0002681	AMPFI_05501, AMPFI_26003	DANRE01217, DANRE01216, DANRE08452, DANRE29156, DANRE29155, DANRE03148, DANRE03149
OG0002682	AMPFI_05616	DANRE26567
OG0002683	AMPFI_05913	DANRE16755, DANRE39996
OG0002685	AMPFI_24103	DANRE24241
OG0002705	AMPFI_08510	DANRE01891, DANRE01892, DANRE00487, DANRE00488
OG0002706	AMPFI_21236, AMPFI_02831	DANRE29549, DANRE29548
OG0002707	AMPFI_21661	DANRE11337, DANRE16895, DANRE37811, DANRE18944, DANRE11847
OG0002708	AMPFI_13987	DANRE17887, DANRE17886, DANRE17884, DANRE17882, DANRE17883, DANRE17880, DANRE17881
OG0002710	AMPFI_17266	DANRE20982, DANRE25683
OG0002713	AMPFI_19175, AMPFI_19998, AMPFI_23931	DANRE01245
OG0002715	AMPFI_12353	DANRE02868, DANRE02867, DANRE02871, DANRE02870, DANRE02872, DANRE02873, DANRE02874
OG0002716	AMPFI_03892, AMPFI_21841	DANRE03546, DANRE03545
OG0002717	AMPFI_01161	DANRE20547, DANRE06937, DANRE06936, DANRE06935, DANRE41629
OG0002718	AMPFI_12945	DANRE41004, DANRE41003
OG0002719	AMPFI_23944	DANRE38765, DANRE38764, DANRE35888, DANRE35887, DANRE41579
OG0002720	AMPFI_06348	DANRE36878, DANRE36877
OG0002722	AMPFI_12652	DANRE11851
OG0002724	AMPFI_12636	DANRE21329
OG0002726	AMPFI_01971	DANRE39396, DANRE39397, DANRE04111, DANRE04110, DANRE04112
OG0002729	AMPFI_15438	DANRE41955, DANRE41956, DANRE41954
OG0002730	AMPFI_02698, AMPFI_11827	DANRE10036, DANRE08778, DANRE08776, DANRE08777
OG0002731	AMPFI_21207	DANRE39613, DANRE34202, DANRE34201
OG0002732	AMPFI_02794	DANRE03243, DANRE11281, DANRE38742
OG0002734	AMPFI_23139	DANRE04794, DANRE04793, DANRE35568, DANRE17393, DANRE17394, DANRE10697, DANRE10696, DANRE35569
OG0002736	AMPFI_10674	DANRE33756, DANRE33757, DANRE33758, DANRE42246
OG0002738	AMPFI_24412, AMPFI_14514, AMPFI_13963	DANRE03131, DANRE21433, DANRE30050, DANRE30049
OG0002739	AMPFI_21137	DANRE17939, DANRE17937, DANRE17936, DANRE17938
OG0002740	AMPFI_07662	DANRE05293, DANRE05292, DANRE14839
OG0002741	AMPFI_12640	DANRE13217, DANRE20997, DANRE09926, DANRE13539
OG0002742	AMPFI_11508	DANRE11312, DANRE03538, DANRE16689
OG0002743	AMPFI_20528	DANRE35770
OG0002744	AMPFI_10831	DANRE39964, DANRE39965, DANRE39963, DANRE35401, DANRE35399, DANRE35400
OG0002745	AMPFI_03214	DANRE30185, DANRE16980
OG0002746	AMPFI_06320	DANRE09673, DANRE09674
OG0002748	AMPFI_06860	DANRE40611, DANRE40613, DANRE40612, DANRE19416
OG0002750	AMPFI_04425	DANRE42887, DANRE42888
