Orthogroup	AMPFI_ok	HELIO_ok
OG0003174	AMPFI_17590	HELIO_00264
OG0003175	AMPFI_09988	HELIO_11871
OG0003176	AMPFI_09902, AMPFI_00821	HELIO_05807
OG0003177	AMPFI_03106, AMPFI_14471, AMPFI_22174, AMPFI_02148	HELIO_06751
OG0003178	AMPFI_21542	HELIO_01460
OG0003179	AMPFI_06154	HELIO_10655
OG0003183	AMPFI_05467	HELIO_01228
OG0003184	AMPFI_23894	HELIO_07973
OG0003185	AMPFI_16164	HELIO_04542
OG0003187	AMPFI_19178	HELIO_09827
OG0003188	AMPFI_13872	HELIO_07819
OG0003189	AMPFI_11974	HELIO_12511
OG0003190	AMPFI_13799	HELIO_04199, HELIO_06545
OG0003191	AMPFI_23926	HELIO_09939
OG0003193	AMPFI_08357	HELIO_03842
OG0003194	AMPFI_11899	HELIO_11630
OG0003195	AMPFI_08565	HELIO_05599
OG0003196	AMPFI_23755	HELIO_01637
OG0003198	AMPFI_22917, AMPFI_08235	HELIO_01556
OG0003199	AMPFI_12162	HELIO_10732
OG0003201	AMPFI_06330	HELIO_10741
OG0003202	AMPFI_12487	HELIO_00628
OG0003203	AMPFI_08213	HELIO_12411
OG0003204	AMPFI_10237	HELIO_09427
OG0003206	AMPFI_16692, AMPFI_25733	HELIO_08652
OG0003207	AMPFI_20327	HELIO_04788
OG0003208	AMPFI_12265	HELIO_09136
OG0003208	AMPFI_10645	HELIO_09137
OG0003210	AMPFI_24764	HELIO_01772
OG0003212	AMPFI_00027	HELIO_01310
OG0003213	AMPFI_04022, AMPFI_01624	HELIO_11031
OG0003214	AMPFI_06762	HELIO_05250
OG0003215	AMPFI_14832	HELIO_01923
OG0003217	AMPFI_23505	HELIO_01441
OG0003218	AMPFI_26015	HELIO_02702
OG0003219	AMPFI_06216	HELIO_02834
OG0003220	AMPFI_12091	HELIO_12154
OG0003221	AMPFI_11291	HELIO_05558
OG0003222	AMPFI_03429	HELIO_04495
OG0003223	AMPFI_04078	HELIO_00004
OG0003225	AMPFI_05427	HELIO_03805
OG0003226	AMPFI_01909	HELIO_03198
OG0003228	AMPFI_18339	HELIO_02794
OG0003229	AMPFI_09992	HELIO_12333
OG0003230	AMPFI_01229	HELIO_01822
OG0003231	AMPFI_19537	HELIO_09943
OG0003233	AMPFI_23879	HELIO_09576
OG0003233	AMPFI_23940, AMPFI_20040	HELIO_04108
OG0003234	AMPFI_08950	HELIO_00230
OG0003235	AMPFI_16999	HELIO_02635
OG0003236	AMPFI_17062	HELIO_03810
OG0003238	AMPFI_19473	HELIO_01572
OG0003239	AMPFI_23826	HELIO_12569
OG0003250	AMPFI_12226	HELIO_06454
OG0003251	AMPFI_06867	HELIO_02853
OG0003252	AMPFI_15271	HELIO_12715
OG0003254	AMPFI_09205	HELIO_02013
OG0003255	AMPFI_01643	HELIO_03313
OG0003256	AMPFI_00797	HELIO_00057
OG0003258	AMPFI_20884	HELIO_01814
OG0003259	AMPFI_05569	HELIO_05468
OG0003260	AMPFI_10832	HELIO_09298
OG0003261	AMPFI_21592	HELIO_09008
OG0003262	AMPFI_21245	HELIO_09738
OG0003263	AMPFI_13017	HELIO_06528
OG0003264	AMPFI_17248	HELIO_05957
OG0003265	AMPFI_11217	HELIO_05075
OG0003267	AMPFI_05887	HELIO_05451
OG0003268	AMPFI_11156	HELIO_11848
OG0003269	AMPFI_21059	HELIO_11705
OG0003270	AMPFI_13601, AMPFI_02798	HELIO_04333
OG0003271	AMPFI_10331	HELIO_09704
OG0003272	AMPFI_03849	HELIO_09074
OG0003275	AMPFI_03094	HELIO_12630
OG0003278	AMPFI_01180	HELIO_10318
OG0003278	AMPFI_21317	HELIO_00656
OG0003279	AMPFI_24970	HELIO_09284
OG0003280	AMPFI_21525	HELIO_09348
OG0003281	AMPFI_00804	HELIO_07096
OG0003282	AMPFI_21088	HELIO_02896
OG0003283	AMPFI_00946	HELIO_04347
OG0003286	AMPFI_03014	HELIO_05866
OG0003287	AMPFI_05397	HELIO_02350
OG0003288	AMPFI_21742, AMPFI_06784	HELIO_08221
OG0003290	AMPFI_06287	HELIO_11498
OG0003291	AMPFI_05291	HELIO_02174
OG0003292	AMPFI_05191	HELIO_10866
OG0003293	AMPFI_18756	HELIO_08360
OG0003294	AMPFI_24752	HELIO_09835
OG0003296	AMPFI_24005	HELIO_04825
OG0003297	AMPFI_15955	HELIO_06575
OG0003298	AMPFI_11593	HELIO_02188
OG0003300	AMPFI_19704	HELIO_08594
OG0003300	AMPFI_05469	HELIO_10525
OG0003302	AMPFI_16898	HELIO_00429
OG0003303	AMPFI_03102	HELIO_02870
OG0003304	AMPFI_11135	HELIO_10378
OG0003306	AMPFI_11119	HELIO_02826
OG0003307	AMPFI_12766	HELIO_09634
OG0003309	AMPFI_24997	HELIO_10103
OG0003311	AMPFI_10759	HELIO_05785
OG0003314	AMPFI_22350	HELIO_06199
OG0003315	AMPFI_12929	HELIO_10391
OG0003315	AMPFI_00069	HELIO_06277
OG0003316	AMPFI_14046	HELIO_04955
OG0003317	AMPFI_09168	HELIO_04704, HELIO_06602
OG0003318	AMPFI_08330	HELIO_09114
OG0003319	AMPFI_25746	HELIO_09121
OG0003320	AMPFI_13174	HELIO_07667
OG0003321	AMPFI_10734	HELIO_08818
OG0003323	AMPFI_21338	HELIO_10464
OG0003324	AMPFI_13390	HELIO_08362
OG0003325	AMPFI_02628	HELIO_09071
OG0003326	AMPFI_11658	HELIO_11660
OG0003327	AMPFI_09228	HELIO_12534
OG0003328	AMPFI_11313, AMPFI_24334	HELIO_07523
OG0003329	AMPFI_09316	HELIO_02507
OG0003330	AMPFI_14485	HELIO_07578, HELIO_05577
OG0003331	AMPFI_17012	HELIO_02767
OG0003332	AMPFI_08196	HELIO_03785
OG0003333	AMPFI_04378	HELIO_06153
OG0003334	AMPFI_10291	HELIO_02733, HELIO_00316
OG0003335	AMPFI_09229	HELIO_09042
OG0003337	AMPFI_19949	HELIO_01038
OG0003338	AMPFI_13448	HELIO_10346
OG0003340	AMPFI_22094	HELIO_01545
OG0003341	AMPFI_00777	HELIO_12055
OG0003343	AMPFI_13993, AMPFI_16154	HELIO_10253
OG0003344	AMPFI_09335	HELIO_01718
OG0003345	AMPFI_24924	HELIO_04658
OG0003347	AMPFI_24143	HELIO_07786
OG0003348	AMPFI_05356	HELIO_06884
OG0003349	AMPFI_05046	HELIO_12164
OG0003350	AMPFI_12867	HELIO_03656
OG0003351	AMPFI_08636	HELIO_02226
OG0003352	AMPFI_02467	HELIO_01595
OG0003353	AMPFI_06338	HELIO_09911
OG0003354	AMPFI_18029	HELIO_00644
OG0003355	AMPFI_15437	HELIO_08886, HELIO_06119
OG0003356	AMPFI_21630	HELIO_03350
OG0003357	AMPFI_11721	HELIO_00345
OG0003359	AMPFI_08504	HELIO_03690
OG0003360	AMPFI_09135	HELIO_10234
OG0003361	AMPFI_14228	HELIO_12352
OG0003362	AMPFI_03047, AMPFI_03667, AMPFI_15450	HELIO_10225, HELIO_09367
OG0003362	AMPFI_07048	HELIO_10226
OG0003364	AMPFI_22450	HELIO_10249
OG0003365	AMPFI_11415	HELIO_08582
OG0003366	AMPFI_25322	HELIO_04839
OG0003367	AMPFI_07477	HELIO_04573
OG0003368	AMPFI_10687	HELIO_01416
OG0003369	AMPFI_06268	HELIO_06850
OG0003370	AMPFI_12902	HELIO_11000
OG0003371	AMPFI_09463	HELIO_06496
OG0003372	AMPFI_00013	HELIO_02230
OG0003373	AMPFI_06232	HELIO_02331, HELIO_02692, HELIO_01108, HELIO_01107
OG0003374	AMPFI_21401	HELIO_02124
OG0003375	AMPFI_21891	HELIO_02027
OG0003376	AMPFI_06810	HELIO_11921
OG0003378	AMPFI_07027	HELIO_09467
OG0003379	AMPFI_13364	HELIO_07891
OG0003380	AMPFI_09994	HELIO_08129
OG0003381	AMPFI_19093	HELIO_01980
OG0003383	AMPFI_04764	HELIO_12143
OG0003384	AMPFI_15736	HELIO_02989
OG0003386	AMPFI_09487	HELIO_02832
OG0003387	AMPFI_04036	HELIO_01155
OG0003388	AMPFI_00589	HELIO_00223
OG0003389	AMPFI_25443	HELIO_00233
OG0003391	AMPFI_04451	HELIO_12678
OG0003392	AMPFI_06246	HELIO_03752
OG0003393	AMPFI_16770	HELIO_03857
OG0003394	AMPFI_18861	HELIO_05269
OG0003394	AMPFI_23407	HELIO_02875
OG0003396	AMPFI_22459	HELIO_09211
OG0003419	AMPFI_08900	HELIO_02457
OG0003420	AMPFI_20723	HELIO_10401
OG0003421	AMPFI_09669	HELIO_01521
OG0003422	AMPFI_12987	HELIO_08753
OG0003424	AMPFI_16374	HELIO_12054
OG0003425	AMPFI_09816	HELIO_11455
OG0003426	AMPFI_00436	HELIO_05969
OG0003427	AMPFI_05551	HELIO_04888
OG0003430	AMPFI_06485	HELIO_07216
OG0003433	AMPFI_08027	HELIO_11340
OG0003435	AMPFI_19921, AMPFI_14379	HELIO_06428
OG0003438	AMPFI_16270	HELIO_10393
OG0003438	AMPFI_19158	HELIO_07303
OG0003439	AMPFI_10791	HELIO_01786
OG0003440	AMPFI_06463	HELIO_07388
OG0003441	AMPFI_12076	HELIO_00883
OG0003442	AMPFI_07104	HELIO_06696
OG0003443	AMPFI_21912	HELIO_11420
OG0003444	AMPFI_06726	HELIO_08929
OG0003445	AMPFI_13140	HELIO_11640
OG0003447	AMPFI_18696	HELIO_12555
OG0003448	AMPFI_23029	HELIO_06243
OG0003449	AMPFI_19468	HELIO_09169
OG0003451	AMPFI_03894	HELIO_02050, HELIO_02049
OG0003452	AMPFI_17118, AMPFI_17349	HELIO_00759
OG0003453	AMPFI_10385	HELIO_00524
OG0003454	AMPFI_07469	HELIO_07210
OG0003455	AMPFI_09746	HELIO_04761
OG0003457	AMPFI_22980	HELIO_03135
OG0003458	AMPFI_25375	HELIO_01103
OG0003459	AMPFI_23502	HELIO_07845
OG0003460	AMPFI_09159	HELIO_03777
OG0003461	AMPFI_08837	HELIO_00074
OG0003462	AMPFI_05379	HELIO_10720
OG0003463	AMPFI_25834	HELIO_02234
OG0003465	AMPFI_12228	HELIO_11762
OG0003466	AMPFI_11213	HELIO_07353, HELIO_00851
OG0003467	AMPFI_05595	HELIO_09149
OG0003468	AMPFI_07635	HELIO_03925, HELIO_03353
OG0003469	AMPFI_06767	HELIO_09305
OG0003470	AMPFI_04555, AMPFI_17776	HELIO_08926
OG0003471	AMPFI_24941	HELIO_08909
OG0003472	AMPFI_06841	HELIO_03492
OG0003473	AMPFI_07801	HELIO_10680
OG0003474	AMPFI_05008	HELIO_09641
OG0003475	AMPFI_21852	HELIO_09101
OG0003476	AMPFI_13173	HELIO_03292
OG0003477	AMPFI_11760	HELIO_08724
OG0003478	AMPFI_13018	HELIO_07187
OG0003479	AMPFI_08938	HELIO_04296
OG0003480	AMPFI_07447	HELIO_09170
OG0003481	AMPFI_14089	HELIO_01052, HELIO_12354
OG0003482	AMPFI_07972	HELIO_11806
OG0003483	AMPFI_09299	HELIO_09297
OG0003484	AMPFI_18735	HELIO_02087
OG0003485	AMPFI_08775	HELIO_01317, HELIO_05627
OG0003487	AMPFI_23106	HELIO_01481
OG0003488	AMPFI_07299	HELIO_03650
OG0003489	AMPFI_24006	HELIO_11702
OG0003490	AMPFI_22806, AMPFI_19232, AMPFI_21043, AMPFI_04860, AMPFI_11193	HELIO_09531
OG0003491	AMPFI_11101	HELIO_12169
OG0003492	AMPFI_18221, AMPFI_00099	HELIO_04826
OG0003493	AMPFI_16534, AMPFI_17852	HELIO_09058
OG0003496	AMPFI_23368	HELIO_05812
OG0003497	AMPFI_04681	HELIO_01513
OG0003498	AMPFI_14554	HELIO_09734
OG0003499	AMPFI_10057	HELIO_04566, HELIO_04195
OG0003500	AMPFI_12019	HELIO_10237
OG0003501	AMPFI_09583	HELIO_00872
OG0003502	AMPFI_22051	HELIO_11773
OG0003503	AMPFI_05344	HELIO_07145
OG0003505	AMPFI_07475	HELIO_03524
OG0003506	AMPFI_14856	HELIO_08087
OG0003507	AMPFI_14147	HELIO_09678
OG0003508	AMPFI_22615	HELIO_02722
OG0003509	AMPFI_07776	HELIO_11968
OG0003510	AMPFI_19782	HELIO_01752
OG0003511	AMPFI_01623	HELIO_09304
OG0003512	AMPFI_02821	HELIO_03822
OG0003513	AMPFI_21434	HELIO_06774
OG0003514	AMPFI_07562	HELIO_08202
OG0003515	AMPFI_20138	HELIO_01150
OG0003516	AMPFI_25715	HELIO_02977
OG0003517	AMPFI_03039	HELIO_00750
OG0003518	AMPFI_13631	HELIO_01357
OG0003519	AMPFI_10068	HELIO_05466
OG0003520	AMPFI_05023	HELIO_06238, HELIO_06922
OG0003521	AMPFI_16400	HELIO_05214
OG0003522	AMPFI_15136	HELIO_08738
OG0003524	AMPFI_02059	HELIO_06954, HELIO_06651
OG0003525	AMPFI_23920	HELIO_08996
OG0003526	AMPFI_06222	HELIO_09793
OG0003527	AMPFI_09571	HELIO_03465
OG0003528	AMPFI_08029	HELIO_06120
OG0003529	AMPFI_16196	HELIO_09756
OG0003530	AMPFI_21595	HELIO_11962
OG0003531	AMPFI_10001	HELIO_05168
OG0003532	AMPFI_24750	HELIO_02994
OG0003533	AMPFI_18447	HELIO_04997
OG0003534	AMPFI_09003	HELIO_09244
OG0003535	AMPFI_24072	HELIO_02930
OG0003536	AMPFI_00410	HELIO_03615
OG0003537	AMPFI_09546, AMPFI_11095	HELIO_05338
OG0003538	AMPFI_23397	HELIO_07947
OG0003539	AMPFI_00975	HELIO_06853
OG0003540	AMPFI_00306	HELIO_02732
OG0003541	AMPFI_04066	HELIO_02897
OG0003543	AMPFI_24581	HELIO_01891
OG0003544	AMPFI_19004	HELIO_03400
OG0003545	AMPFI_15023, AMPFI_13578	HELIO_05328
OG0003546	AMPFI_21995, AMPFI_00349	HELIO_08740
OG0003547	AMPFI_04834	HELIO_11264
OG0003548	AMPFI_24768	HELIO_03258
OG0003549	AMPFI_15331	HELIO_01543
OG0003550	AMPFI_18741	HELIO_10135
OG0003551	AMPFI_07598	HELIO_11131
OG0003552	AMPFI_05955	HELIO_01828
OG0003553	AMPFI_21634	HELIO_05191
OG0003554	AMPFI_22132	HELIO_04654
OG0003555	AMPFI_10844	HELIO_03076
OG0003556	AMPFI_08098	HELIO_04836, HELIO_07224
OG0003558	AMPFI_20154	HELIO_09026
OG0003560	AMPFI_10029	HELIO_11394
OG0003560	AMPFI_04633	HELIO_02403
OG0003561	AMPFI_06137	HELIO_03510
OG0003562	AMPFI_06538	HELIO_07501
OG0003563	AMPFI_05251	HELIO_02254
OG0003564	AMPFI_08755	HELIO_08585
OG0003565	AMPFI_03548, AMPFI_00450, AMPFI_22462	HELIO_07480
OG0003566	AMPFI_01090	HELIO_03423
OG0003567	AMPFI_22713	HELIO_02904
OG0003568	AMPFI_06943	HELIO_09743, HELIO_09744
OG0003570	AMPFI_06993	HELIO_06559
OG0003571	AMPFI_12433	HELIO_02351
OG0003572	AMPFI_00364	HELIO_00742
OG0003573	AMPFI_10938	HELIO_09111
OG0003575	AMPFI_25078	HELIO_09728, HELIO_07456, HELIO_07614
OG0003575	AMPFI_05187, AMPFI_10409, AMPFI_01526, AMPFI_13443, AMPFI_04097, AMPFI_25527, AMPFI_07788, AMPFI_20943, AMPFI_03648, AMPFI_07467, AMPFI_06169, AMPFI_02462, AMPFI_25148	HELIO_05153, HELIO_06979
OG0003576	AMPFI_02605	HELIO_12690
OG0003577	AMPFI_25920, AMPFI_04085, AMPFI_19335	HELIO_10105
OG0003578	AMPFI_08173	HELIO_08279, HELIO_08278
OG0003579	AMPFI_22532	HELIO_05944
OG0003597	AMPFI_11403	HELIO_02664
OG0003598	AMPFI_08091	HELIO_10451
OG0003599	AMPFI_03084	HELIO_08540
OG0003601	AMPFI_22792	HELIO_07255
OG0003603	AMPFI_14800	HELIO_04475
OG0003604	AMPFI_14560	HELIO_00754
OG0003606	AMPFI_02736	HELIO_00969
OG0003607	AMPFI_01035, AMPFI_08981	HELIO_09021
OG0003608	AMPFI_20147	HELIO_09737
OG0003609	AMPFI_10169	HELIO_10480, HELIO_03846, HELIO_05497
OG0003610	AMPFI_08064	HELIO_12163
OG0003611	AMPFI_03674	HELIO_01894
OG0003613	AMPFI_14181	HELIO_01893
OG0003615	AMPFI_05633	HELIO_01584
OG0003617	AMPFI_00387	HELIO_03494
OG0003619	AMPFI_10351	HELIO_07057
OG0003620	AMPFI_09860	HELIO_09212
OG0003622	AMPFI_12437	HELIO_11126
OG0003624	AMPFI_03514	HELIO_09617
OG0003625	AMPFI_19199, AMPFI_14897	HELIO_08066
OG0003627	AMPFI_04313	HELIO_01019
OG0003628	AMPFI_06318	HELIO_05594
OG0003629	AMPFI_13944	HELIO_07219
OG0003630	AMPFI_13915	HELIO_01750
OG0003631	AMPFI_14459, AMPFI_20160, AMPFI_23733	HELIO_10254
OG0003633	AMPFI_02327	HELIO_08998
OG0003633	AMPFI_20276	HELIO_07996
OG0003634	AMPFI_14902, AMPFI_09982	HELIO_04555
OG0003635	AMPFI_14547	HELIO_03898
OG0003635	AMPFI_15181	HELIO_08551
OG0003636	AMPFI_00213	HELIO_11667
OG0003638	AMPFI_07537	HELIO_00190
OG0003639	AMPFI_22785, AMPFI_14707, AMPFI_21939, AMPFI_17905	HELIO_03103
OG0003640	AMPFI_16498	HELIO_10891
OG0003641	AMPFI_07323	HELIO_07553
OG0003642	AMPFI_06630	HELIO_02432
OG0003644	AMPFI_06306	HELIO_02002
OG0003645	AMPFI_16881	HELIO_02632
OG0003646	AMPFI_06564	HELIO_10542
OG0003647	AMPFI_00053	HELIO_08435
OG0003648	AMPFI_01550	HELIO_08542
OG0003650	AMPFI_12108	HELIO_11983, HELIO_06323
OG0003651	AMPFI_09243	HELIO_01012
OG0003652	AMPFI_10927	HELIO_05306
OG0003653	AMPFI_11406	HELIO_00722
OG0003654	AMPFI_17684	HELIO_11410
OG0003655	AMPFI_08590	HELIO_12535
OG0003656	AMPFI_15780	HELIO_01092
OG0003658	AMPFI_13106	HELIO_10115
OG0003659	AMPFI_02966	HELIO_01564
OG0003660	AMPFI_24288	HELIO_06666
OG0003661	AMPFI_09102	HELIO_00776
OG0003662	AMPFI_13941	HELIO_12127
OG0003663	AMPFI_22056	HELIO_00775
OG0003664	AMPFI_25223	HELIO_10185
OG0003665	AMPFI_01410	HELIO_10497, HELIO_07311
OG0003668	AMPFI_07166	HELIO_12712
OG0003669	AMPFI_11157	HELIO_09100
OG0003670	AMPFI_20733	HELIO_08905
OG0003670	AMPFI_02015	HELIO_04739
OG0003670	AMPFI_18620	HELIO_08906
OG0003671	AMPFI_00179	HELIO_01352
OG0003672	AMPFI_09980	HELIO_03464
OG0003673	AMPFI_11970	HELIO_10262
OG0003673	AMPFI_02480	HELIO_06532
OG0003675	AMPFI_08157	HELIO_07191
OG0003676	AMPFI_18881	HELIO_07728
OG0003677	AMPFI_07661	HELIO_12600
OG0003678	AMPFI_07460	HELIO_06802
OG0003679	AMPFI_07845	HELIO_01849
OG0003680	AMPFI_09842	HELIO_06689
OG0003681	AMPFI_19503	HELIO_01500
OG0003682	AMPFI_07578	HELIO_01433
OG0003683	AMPFI_02901	HELIO_01924
OG0003684	AMPFI_16180	HELIO_08776
OG0003685	AMPFI_12477	HELIO_09044
OG0003686	AMPFI_07985	HELIO_08163
OG0003687	AMPFI_00830	HELIO_06361
OG0003688	AMPFI_03029	HELIO_05020
OG0003689	AMPFI_14009	HELIO_02422
OG0003690	AMPFI_05747	HELIO_12684
OG0003691	AMPFI_11092	HELIO_02530, HELIO_02531, HELIO_04964
OG0003692	AMPFI_03589	HELIO_09987
OG0003693	AMPFI_02553	HELIO_12474
OG0003694	AMPFI_08303	HELIO_05422
OG0003695	AMPFI_15699	HELIO_02593
OG0003696	AMPFI_03543	HELIO_11257
OG0003697	AMPFI_11115	HELIO_12071
OG0003698	AMPFI_19011	HELIO_09605
OG0003699	AMPFI_24416	HELIO_02714
OG0003699	AMPFI_09512	HELIO_09663
OG0003700	AMPFI_09947	HELIO_11457
OG0003701	AMPFI_21477	HELIO_05490
OG0003701	AMPFI_24465	HELIO_11557
OG0003702	AMPFI_15283	HELIO_12767
OG0003703	AMPFI_10771	HELIO_02888
OG0003705	AMPFI_23254	HELIO_09455
OG0003706	AMPFI_05005	HELIO_11708
OG0003707	AMPFI_07583	HELIO_10348
OG0003709	AMPFI_06172	HELIO_04113
OG0003710	AMPFI_12106, AMPFI_01123	HELIO_06500
OG0003711	AMPFI_12979	HELIO_12137
OG0003712	AMPFI_04984	HELIO_08547
OG0003713	AMPFI_04283	HELIO_10395
OG0003715	AMPFI_00806	HELIO_08502
OG0003716	AMPFI_04436	HELIO_05664
OG0003716	AMPFI_02826	HELIO_06645
OG0003717	AMPFI_00073	HELIO_05515
OG0003719	AMPFI_04202	HELIO_06363
OG0003720	AMPFI_22323	HELIO_08336
OG0003721	AMPFI_08300	HELIO_10032, HELIO_03702
OG0003722	AMPFI_16876	HELIO_03347
OG0003723	AMPFI_00551	HELIO_00154
OG0003724	AMPFI_09411	HELIO_10508
OG0003725	AMPFI_06286	HELIO_02882
OG0003727	AMPFI_11496	HELIO_02912
OG0003729	AMPFI_24000	HELIO_11354
OG0003730	AMPFI_06364	HELIO_08006
OG0003731	AMPFI_22155	HELIO_04511, HELIO_05539
OG0003732	AMPFI_21718	HELIO_12303
OG0003733	AMPFI_08970	HELIO_03136
OG0003734	AMPFI_18672	HELIO_06093
OG0003735	AMPFI_19574	HELIO_01294
OG0003736	AMPFI_04878	HELIO_03063
OG0003738	AMPFI_15996	HELIO_10176
OG0003739	AMPFI_04457	HELIO_08892
OG0003740	AMPFI_12630	HELIO_05574
OG0003742	AMPFI_17579, AMPFI_21157	HELIO_08883
OG0003743	AMPFI_21068	HELIO_02787
OG0003744	AMPFI_11890	HELIO_04674
OG0003745	AMPFI_06392	HELIO_09559
OG0003749	AMPFI_09561	HELIO_02988
OG0003750	AMPFI_19492	HELIO_02076
OG0003751	AMPFI_03897, AMPFI_10264	HELIO_08716
OG0003752	AMPFI_09468	HELIO_08739
OG0003754	AMPFI_09209	HELIO_09263
OG0003755	AMPFI_19354	HELIO_08454
OG0003757	AMPFI_01345, AMPFI_04347, AMPFI_14584, AMPFI_24063	HELIO_08330
OG0003758	AMPFI_19318	HELIO_04986
OG0003759	AMPFI_06066	HELIO_08276
OG0003760	AMPFI_08456	HELIO_10329
OG0003762	AMPFI_16490	HELIO_00794
OG0003763	AMPFI_23055	HELIO_07298
OG0003764	AMPFI_00088	HELIO_10540
OG0003765	AMPFI_22446	HELIO_02901
OG0003768	AMPFI_04126	HELIO_12290, HELIO_05875
OG0003769	AMPFI_04434	HELIO_09666
OG0003771	AMPFI_07160	HELIO_09996
OG0003772	AMPFI_07478	HELIO_11304
OG0003773	AMPFI_10699	HELIO_11994
OG0003774	AMPFI_12616	HELIO_12386
OG0003775	AMPFI_21974, AMPFI_24851	HELIO_08498
OG0003776	AMPFI_18606	HELIO_02001
OG0003777	AMPFI_20144	HELIO_01826
OG0003778	AMPFI_24942	HELIO_12734
OG0003794	AMPFI_16922	HELIO_01699
OG0003795	AMPFI_09136	HELIO_00713
OG0003798	AMPFI_02948	HELIO_10316
OG0003803	AMPFI_12565	HELIO_02425
OG0003806	AMPFI_05818	HELIO_00384
OG0003807	AMPFI_03351	HELIO_07147
OG0003808	AMPFI_14079	HELIO_04304
OG0003809	AMPFI_02614, AMPFI_04031	HELIO_07339
OG0003810	AMPFI_19950, AMPFI_15636	HELIO_06395
OG0003811	AMPFI_10478	HELIO_07404
OG0003812	AMPFI_10138	HELIO_07959
OG0003813	AMPFI_07875	HELIO_02391
OG0003815	AMPFI_05813	HELIO_11390
OG0003817	AMPFI_00947	HELIO_00561
OG0003818	AMPFI_17759	HELIO_04533
OG0003819	AMPFI_22880	HELIO_02449
OG0003820	AMPFI_00186, AMPFI_03526, AMPFI_17489	HELIO_12732, HELIO_12713
OG0003821	AMPFI_03105	HELIO_04733
OG0003822	AMPFI_04513	HELIO_04930, HELIO_07244
OG0003823	AMPFI_06889	HELIO_12718
OG0003824	AMPFI_06085	HELIO_02077
OG0003825	AMPFI_06918	HELIO_12444
OG0003826	AMPFI_13869	HELIO_03295
OG0003827	AMPFI_21409	HELIO_10529
OG0003828	AMPFI_11909	HELIO_03989
OG0003829	AMPFI_00127, AMPFI_00025	HELIO_04115
OG0003830	AMPFI_07093	HELIO_07812
OG0003831	AMPFI_12797	HELIO_00414
OG0003832	AMPFI_20517	HELIO_04229
OG0003833	AMPFI_18982	HELIO_00735, HELIO_08031, HELIO_06424
OG0003834	AMPFI_10226	HELIO_10627
OG0003835	AMPFI_03066	HELIO_00960
OG0003836	AMPFI_14280	HELIO_02274
OG0003837	AMPFI_24684	HELIO_01037
OG0003838	AMPFI_19657	HELIO_09299
OG0003840	AMPFI_23271	HELIO_07119
OG0003841	AMPFI_21826	HELIO_08429
OG0003843	AMPFI_05992	HELIO_09017
OG0003844	AMPFI_14349	HELIO_00051
OG0003845	AMPFI_07956	HELIO_09710
OG0003846	AMPFI_06425	HELIO_07722
OG0003847	AMPFI_22971	HELIO_04738
OG0003848	AMPFI_17686, AMPFI_23978	HELIO_02520
OG0003850	AMPFI_10267	HELIO_01423
OG0003851	AMPFI_16652	HELIO_06451
OG0003852	AMPFI_10208	HELIO_11600
OG0003853	AMPFI_21676	HELIO_12441
OG0003854	AMPFI_03224	HELIO_03527
OG0003855	AMPFI_20260	HELIO_07181
OG0003856	AMPFI_08524	HELIO_05722
OG0003857	AMPFI_07120	HELIO_12190
OG0003858	AMPFI_00370	HELIO_08687
OG0003860	AMPFI_12427	HELIO_03691
OG0003861	AMPFI_02803	HELIO_09460
OG0003863	AMPFI_16528	HELIO_09867
OG0003864	AMPFI_13775	HELIO_10875
OG0003865	AMPFI_11940	HELIO_11073
OG0003866	AMPFI_14452	HELIO_03099
OG0003867	AMPFI_17746	HELIO_01829
OG0003868	AMPFI_11838	HELIO_08898
OG0003869	AMPFI_17164	HELIO_08492
OG0003870	AMPFI_05899	HELIO_02612
OG0003871	AMPFI_09651	HELIO_02741
OG0003872	AMPFI_14866	HELIO_02970
OG0003873	AMPFI_09750	HELIO_09899
OG0003874	AMPFI_14478	HELIO_04369
OG0003875	AMPFI_06901	HELIO_08274
OG0003876	AMPFI_22260	HELIO_02667
OG0003877	AMPFI_15725, AMPFI_00796	HELIO_08344
OG0003878	AMPFI_12599	HELIO_10989
OG0003879	AMPFI_04216, AMPFI_06329	HELIO_05565
OG0003880	AMPFI_08957	HELIO_02020
OG0003881	AMPFI_15319, AMPFI_15320	HELIO_07709
OG0003883	AMPFI_12967	HELIO_12699
OG0003884	AMPFI_11418	HELIO_00594
OG0003885	AMPFI_12606	HELIO_08959
OG0003886	AMPFI_05835	HELIO_06325
OG0003887	AMPFI_10957	HELIO_07770
OG0003888	AMPFI_01567	HELIO_07431
OG0003890	AMPFI_14577	HELIO_12503
OG0003892	AMPFI_18544	HELIO_08263
OG0003893	AMPFI_15310	HELIO_05290
OG0003894	AMPFI_18671	HELIO_00555
OG0003896	AMPFI_07056	HELIO_00287
OG0003898	AMPFI_09375	HELIO_09951
OG0003899	AMPFI_00789	HELIO_00617
OG0003900	AMPFI_23235	HELIO_07367
OG0003902	AMPFI_14257	HELIO_00533
OG0003903	AMPFI_19280	HELIO_11262
OG0003904	AMPFI_04520	HELIO_03811
OG0003905	AMPFI_11955	HELIO_06976
OG0003906	AMPFI_11162	HELIO_09388
OG0003907	AMPFI_00935	HELIO_06149
OG0003909	AMPFI_23810	HELIO_12479
OG0003911	AMPFI_08416	HELIO_02034
OG0003912	AMPFI_24373	HELIO_00546
OG0003913	AMPFI_21191	HELIO_06151
