Orthogroup	AMPFI_ok	SACKO_ok
OG0003844	AMPFI_14349	SACKO_31459
OG0003845	AMPFI_07956	SACKO_11086
OG0003846	AMPFI_06425	SACKO_25269
OG0003847	AMPFI_22971	SACKO_33045
OG0003848	AMPFI_23978	SACKO_14467
OG0003850	AMPFI_10267	SACKO_27365
OG0003852	AMPFI_10208	SACKO_19687
OG0003853	AMPFI_21676	SACKO_33439, SACKO_06109
OG0003854	AMPFI_03224	SACKO_07817
OG0003855	AMPFI_20260	SACKO_20717
OG0003856	AMPFI_08524	SACKO_00893
OG0003857	AMPFI_07120	SACKO_19253
OG0003858	AMPFI_00370	SACKO_32375
OG0003860	AMPFI_12427	SACKO_18729
OG0003861	AMPFI_02803	SACKO_06020
OG0003863	AMPFI_16528	SACKO_16685
OG0003864	AMPFI_13775	SACKO_22188
OG0003865	AMPFI_11940	SACKO_07903
OG0003866	AMPFI_14452	SACKO_20784
OG0003867	AMPFI_17746	SACKO_16952
OG0003868	AMPFI_11838	SACKO_03942
OG0003869	AMPFI_17164	SACKO_04979
OG0003870	AMPFI_05899	SACKO_31960
OG0003871	AMPFI_09651	SACKO_17842
OG0003872	AMPFI_14866	SACKO_01636
OG0003873	AMPFI_09750	SACKO_11339
OG0003874	AMPFI_14478	SACKO_11855
OG0003875	AMPFI_06901	SACKO_23361
OG0003876	AMPFI_22260	SACKO_25638
OG0003877	AMPFI_15725, AMPFI_00796	SACKO_03342
OG0003878	AMPFI_12599	SACKO_30808, SACKO_14176
OG0003879	AMPFI_02846, AMPFI_04216, AMPFI_06329	SACKO_05101
OG0003880	AMPFI_08957	SACKO_08397
OG0003881	AMPFI_15319, AMPFI_15320	SACKO_26611, SACKO_26599
OG0003883	AMPFI_12967	SACKO_13711
OG0003884	AMPFI_11418	SACKO_06475
OG0003885	AMPFI_12606	SACKO_26956
OG0003886	AMPFI_05835	SACKO_05656
OG0003887	AMPFI_10957	SACKO_34171
OG0003888	AMPFI_01567	SACKO_14950
OG0003890	AMPFI_14577	SACKO_02054
OG0003892	AMPFI_11859, AMPFI_18544	SACKO_01168
OG0003893	AMPFI_15310	SACKO_09957
OG0003894	AMPFI_18671	SACKO_00239
OG0003896	AMPFI_07056	SACKO_28766
OG0003898	AMPFI_09375	SACKO_25332
OG0003899	AMPFI_00789	SACKO_14433
OG0003900	AMPFI_23235	SACKO_06116
OG0003902	AMPFI_14257	SACKO_19014, SACKO_19000, SACKO_10415, SACKO_19017, SACKO_33670, SACKO_24175
OG0003903	AMPFI_19280	SACKO_12461
OG0003904	AMPFI_04520	SACKO_07963
OG0003905	AMPFI_11955	SACKO_20255
OG0003906	AMPFI_11162	SACKO_07504
OG0003907	AMPFI_00935, AMPFI_25753	SACKO_16578
OG0003909	AMPFI_23810	SACKO_18772
OG0003910	AMPFI_04464	SACKO_25193
OG0003911	AMPFI_08416	SACKO_05574
OG0003912	AMPFI_24373	SACKO_19964
OG0003913	AMPFI_21191	SACKO_21819
OG0003915	AMPFI_10789	SACKO_17445
OG0003916	AMPFI_09047	SACKO_16565, SACKO_16337
OG0003917	AMPFI_15299	SACKO_14384, SACKO_02146
OG0003918	AMPFI_05529	SACKO_03476
OG0003919	AMPFI_15999	SACKO_15063, SACKO_15040
OG0003920	AMPFI_25048	SACKO_25068
OG0003921	AMPFI_13490	SACKO_23005
OG0003922	AMPFI_19502	SACKO_28487
OG0003923	AMPFI_15048, AMPFI_23190	SACKO_12853
OG0003924	AMPFI_14060	SACKO_10523
OG0003925	AMPFI_08582	SACKO_09569
OG0003927	AMPFI_25825	SACKO_08871
OG0003928	AMPFI_01023	SACKO_07975
OG0003929	AMPFI_10054	SACKO_13523
OG0003930	AMPFI_07230	SACKO_32200
OG0003931	AMPFI_26056	SACKO_31562
OG0003932	AMPFI_10182	SACKO_08899
OG0003932	AMPFI_23012	SACKO_17169, SACKO_32945
OG0003933	AMPFI_24509	SACKO_24589
OG0003934	AMPFI_16560	SACKO_18213
OG0003936	AMPFI_09358	SACKO_01810
OG0003937	AMPFI_09658	SACKO_02287
OG0003938	AMPFI_22623	SACKO_13881
OG0003939	AMPFI_06063	SACKO_15117
OG0003940	AMPFI_19837	SACKO_32874, SACKO_08977, SACKO_31353, SACKO_08931
OG0003941	AMPFI_17393, AMPFI_15479	SACKO_33176
OG0003941	AMPFI_17021, AMPFI_17097	SACKO_06530
OG0003942	AMPFI_14927	SACKO_29515
OG0003943	AMPFI_08179	SACKO_20843
OG0003944	AMPFI_07557	SACKO_18909
OG0003945	AMPFI_08691	SACKO_09804, SACKO_29979
OG0003946	AMPFI_00888	SACKO_03399
OG0003947	AMPFI_23175	SACKO_25687
OG0003948	AMPFI_09703	SACKO_13260
OG0003949	AMPFI_12679	SACKO_15085
OG0003950	AMPFI_25875	SACKO_29340
OG0003951	AMPFI_11617	SACKO_27938
OG0003952	AMPFI_08594	SACKO_01574
OG0003953	AMPFI_19332	SACKO_09518
OG0003954	AMPFI_06716	SACKO_02352
OG0003955	AMPFI_11128	SACKO_14555
OG0003956	AMPFI_23118	SACKO_04261
OG0003957	AMPFI_08683	SACKO_19048
OG0003958	AMPFI_00232	SACKO_14206
OG0003959	AMPFI_04671	SACKO_27466
OG0003960	AMPFI_08480	SACKO_05872
OG0003961	AMPFI_06314	SACKO_15157
OG0003962	AMPFI_16905	SACKO_06799
OG0003964	AMPFI_01234	SACKO_01280, SACKO_23823, SACKO_02645
OG0003965	AMPFI_04828	SACKO_27709, SACKO_08493
OG0003966	AMPFI_05727	SACKO_31308, SACKO_15122
OG0003967	AMPFI_05943, AMPFI_08131	SACKO_05891, SACKO_19262
OG0003968	AMPFI_06736	SACKO_23161
OG0003969	AMPFI_07721	SACKO_19412
OG0003970	AMPFI_07812	SACKO_04465
OG0003971	AMPFI_14528	SACKO_11184
OG0003972	AMPFI_15565	SACKO_18971
OG0003973	AMPFI_20438	SACKO_17940
OG0003974	AMPFI_21735	SACKO_26812
OG0003997	AMPFI_18866	SACKO_23147
OG0003997	AMPFI_13806, AMPFI_18937	SACKO_25074
OG0003998	AMPFI_05249, AMPFI_09969	SACKO_32493
OG0004000	AMPFI_21623, AMPFI_16405, AMPFI_21863	SACKO_20194
OG0004002	AMPFI_02137	SACKO_22233
OG0004004	AMPFI_09791	SACKO_33188, SACKO_29932
OG0004005	AMPFI_05677	SACKO_17154
OG0004007	AMPFI_00209	SACKO_27467
OG0004009	AMPFI_12935	SACKO_27674
OG0004010	AMPFI_15924	SACKO_07022, SACKO_07010
OG0004011	AMPFI_07886	SACKO_21800
OG0004012	AMPFI_11587	SACKO_03401
OG0004013	AMPFI_07165	SACKO_17253, SACKO_09430, SACKO_15089, SACKO_20249
OG0004013	AMPFI_01740	SACKO_16097
OG0004013	AMPFI_02077	SACKO_19316, SACKO_13429
OG0004014	AMPFI_09780	SACKO_04423
OG0004015	AMPFI_12276	SACKO_00138
OG0004016	AMPFI_03659	SACKO_29859
OG0004016	AMPFI_07732	SACKO_04846
OG0004017	AMPFI_05329, AMPFI_16787	SACKO_31378
OG0004018	AMPFI_23571	SACKO_25485
OG0004019	AMPFI_04656, AMPFI_20503	SACKO_00903
OG0004020	AMPFI_05398	SACKO_23772
OG0004021	AMPFI_13532	SACKO_24515
OG0004022	AMPFI_19771	SACKO_33066
OG0004023	AMPFI_19933, AMPFI_24548	SACKO_12120
OG0004024	AMPFI_25945	SACKO_00168
OG0004025	AMPFI_13676	SACKO_24133
OG0004025	AMPFI_23617	SACKO_14748
OG0004026	AMPFI_00130	SACKO_10010, SACKO_24844
OG0004027	AMPFI_22283	SACKO_27291
OG0004028	AMPFI_10335	SACKO_02251
OG0004030	AMPFI_22173	SACKO_23510
OG0004031	AMPFI_04620, AMPFI_05716	SACKO_11954
OG0004032	AMPFI_18750	SACKO_05148
OG0004033	AMPFI_03927	SACKO_32338
OG0004035	AMPFI_24745	SACKO_05264
OG0004036	AMPFI_19780	SACKO_24297
OG0004037	AMPFI_03972	SACKO_11842
OG0004039	AMPFI_13108	SACKO_32559
OG0004040	AMPFI_23302	SACKO_14400
OG0004042	AMPFI_16992	SACKO_29359
OG0004043	AMPFI_09709	SACKO_04203
OG0004044	AMPFI_00282	SACKO_31712
OG0004045	AMPFI_08610	SACKO_33631
OG0004046	AMPFI_09272	SACKO_22550
OG0004047	AMPFI_19469	SACKO_00930
OG0004048	AMPFI_12579	SACKO_33590
OG0004049	AMPFI_07284	SACKO_04565
OG0004050	AMPFI_16794	SACKO_08948
OG0004051	AMPFI_17845	SACKO_17893
OG0004052	AMPFI_05448	SACKO_11790, SACKO_11768, SACKO_11774, SACKO_11776, SACKO_11791, SACKO_00197
OG0004053	AMPFI_17533	SACKO_12103
OG0004054	AMPFI_08608	SACKO_22145
OG0004055	AMPFI_10976	SACKO_08940
OG0004056	AMPFI_12573	SACKO_02937, SACKO_02933
OG0004057	AMPFI_09381	SACKO_20234
OG0004058	AMPFI_02646	SACKO_00555, SACKO_22401
OG0004059	AMPFI_10187	SACKO_04014
OG0004060	AMPFI_14285	SACKO_28451
OG0004061	AMPFI_10286	SACKO_14715
OG0004063	AMPFI_25939	SACKO_18912
OG0004064	AMPFI_07536	SACKO_28124
OG0004065	AMPFI_19408	SACKO_31120
OG0004066	AMPFI_11470	SACKO_22807
OG0004067	AMPFI_09979	SACKO_06615
OG0004068	AMPFI_18859	SACKO_03077
OG0004069	AMPFI_11248	SACKO_16363
OG0004070	AMPFI_16812	SACKO_26538, SACKO_33985
OG0004071	AMPFI_07328	SACKO_17358
OG0004072	AMPFI_04941	SACKO_06639
OG0004073	AMPFI_04508	SACKO_11536
OG0004074	AMPFI_16175	SACKO_24723
OG0004075	AMPFI_22791	SACKO_16055, SACKO_16079
OG0004076	AMPFI_08732	SACKO_25245
OG0004078	AMPFI_16143	SACKO_33589, SACKO_33616
OG0004079	AMPFI_22149	SACKO_14566
OG0004080	AMPFI_07191	SACKO_22943
OG0004081	AMPFI_07325	SACKO_22094
OG0004082	AMPFI_08776	SACKO_02002
OG0004083	AMPFI_21612, AMPFI_04296	SACKO_26997
OG0004084	AMPFI_15041	SACKO_12941
OG0004085	AMPFI_10044	SACKO_33798
OG0004086	AMPFI_24999	SACKO_31613
OG0004087	AMPFI_07453	SACKO_23851
OG0004088	AMPFI_17660, AMPFI_14733, AMPFI_18658	SACKO_25399
OG0004089	AMPFI_00735	SACKO_19311
OG0004090	AMPFI_22810	SACKO_02550
OG0004091	AMPFI_15165	SACKO_07509
OG0004092	AMPFI_06912	SACKO_04140
OG0004093	AMPFI_17563	SACKO_30195
OG0004094	AMPFI_05712	SACKO_27444
OG0004096	AMPFI_17501	SACKO_22778
OG0004097	AMPFI_07052	SACKO_13213
OG0004098	AMPFI_25761, AMPFI_22663, AMPFI_04786	SACKO_27018
OG0004099	AMPFI_13965	SACKO_13836
OG0004100	AMPFI_19382	SACKO_06161, SACKO_06158, SACKO_06160, SACKO_26602
OG0004101	AMPFI_18949	SACKO_05006
OG0004102	AMPFI_15461	SACKO_06536
OG0004103	AMPFI_17250, AMPFI_04569	SACKO_11477, SACKO_25893
OG0004104	AMPFI_00944, AMPFI_00216, AMPFI_03708	SACKO_02429
OG0004105	AMPFI_00050	SACKO_08461
OG0004106	AMPFI_09128	SACKO_20371, SACKO_18121
OG0004107	AMPFI_09933	SACKO_13828
OG0004108	AMPFI_11075	SACKO_31634, SACKO_04231
OG0004110	AMPFI_12307	SACKO_33407
OG0004111	AMPFI_07741	SACKO_01686
OG0004112	AMPFI_17086, AMPFI_15301	SACKO_04832
OG0004113	AMPFI_10578	SACKO_07968
OG0004114	AMPFI_07189	SACKO_07278
OG0004115	AMPFI_13715	SACKO_04614
OG0004116	AMPFI_14003	SACKO_12551
OG0004117	AMPFI_20356, AMPFI_18086, AMPFI_18869, AMPFI_20713	SACKO_11228
OG0004118	AMPFI_15447	SACKO_08745
OG0004119	AMPFI_07138	SACKO_16359
OG0004120	AMPFI_07749	SACKO_22425
OG0004121	AMPFI_19218	SACKO_28819
OG0004122	AMPFI_02482	SACKO_16718, SACKO_16732
OG0004123	AMPFI_13800	SACKO_05474
OG0004124	AMPFI_07154	SACKO_01623
OG0004125	AMPFI_01741	SACKO_10613
OG0004126	AMPFI_04028, AMPFI_19897, AMPFI_16862	SACKO_17034
OG0004127	AMPFI_23987	SACKO_30149
OG0004128	AMPFI_01941	SACKO_10808, SACKO_33426
OG0004129	AMPFI_09326	SACKO_10829
OG0004130	AMPFI_17105	SACKO_04539, SACKO_29058
OG0004131	AMPFI_02623	SACKO_31379
OG0004132	AMPFI_13812	SACKO_19039
OG0004133	AMPFI_00729	SACKO_06628
OG0004134	AMPFI_11318	SACKO_21471
OG0004135	AMPFI_23953	SACKO_25029
OG0004136	AMPFI_00272	SACKO_00526
OG0004137	AMPFI_04601, AMPFI_01476	SACKO_16541
OG0004138	AMPFI_07073	SACKO_13361
OG0004141	AMPFI_16850	SACKO_25462
OG0004143	AMPFI_15415	SACKO_17997
OG0004144	AMPFI_12498, AMPFI_08519, AMPFI_23218	SACKO_12932
OG0004145	AMPFI_03194	SACKO_17936
OG0004147	AMPFI_22254	SACKO_02789, SACKO_00298, SACKO_19204, SACKO_14344, SACKO_13311, SACKO_04984
OG0004148	AMPFI_12585	SACKO_04179
OG0004149	AMPFI_26020	SACKO_05134
OG0004150	AMPFI_13804	SACKO_06062
OG0004151	AMPFI_15889	SACKO_17397
OG0004153	AMPFI_22147	SACKO_17489
OG0004154	AMPFI_13478	SACKO_13527, SACKO_26315, SACKO_00413, SACKO_16309
OG0004155	AMPFI_02561	SACKO_32044
OG0004155	AMPFI_20414, AMPFI_01448	SACKO_11443
OG0004156	AMPFI_06309	SACKO_07990, SACKO_27546
OG0004157	AMPFI_19370	SACKO_02828
OG0004158	AMPFI_07649	SACKO_18616
OG0004159	AMPFI_08829	SACKO_15242
OG0004160	AMPFI_00568	SACKO_14735
OG0004161	AMPFI_14248, AMPFI_05464	SACKO_22482, SACKO_22491
OG0004162	AMPFI_16383	SACKO_22066
OG0004163	AMPFI_06150	SACKO_04573, SACKO_25173
OG0004164	AMPFI_05757	SACKO_05848
OG0004165	AMPFI_25045, AMPFI_21151	SACKO_31126, SACKO_21427, SACKO_27599, SACKO_00559, SACKO_14500, SACKO_14524, SACKO_20564, SACKO_14010, SACKO_07668, SACKO_02853, SACKO_21732, SACKO_06849, SACKO_07079, SACKO_32574, SACKO_32684, SACKO_15471, SACKO_32430, SACKO_12558, SACKO_18283, SACKO_22708, SACKO_00595, SACKO_24992, SACKO_10502, SACKO_32542, SACKO_11950
OG0004166	AMPFI_19424	SACKO_12473
OG0004167	AMPFI_24252, AMPFI_22854	SACKO_11715
OG0004169	AMPFI_09723	SACKO_10004
OG0004170	AMPFI_18162	SACKO_26580
OG0004174	AMPFI_00630	SACKO_18154
OG0004175	AMPFI_18073	SACKO_30738, SACKO_30739, SACKO_20637
OG0004176	AMPFI_01331, AMPFI_23021	SACKO_25099
OG0004177	AMPFI_09622, AMPFI_02802, AMPFI_03539, AMPFI_26078, AMPFI_01462, AMPFI_21197	SACKO_08639
OG0004178	AMPFI_03249	SACKO_23443
OG0004179	AMPFI_06442	SACKO_01013
OG0004180	AMPFI_06582	SACKO_06651
OG0004181	AMPFI_10263	SACKO_24938
OG0004182	AMPFI_14315	SACKO_03645
OG0004182	AMPFI_15250	SACKO_27354
OG0004183	AMPFI_11544	SACKO_09640
OG0004184	AMPFI_12472	SACKO_11934
OG0004185	AMPFI_18248	SACKO_32961
OG0004186	AMPFI_18492	SACKO_12502
OG0004187	AMPFI_19435	SACKO_26772
OG0004188	AMPFI_24196	SACKO_12003
OG0004189	AMPFI_25484	SACKO_04457
OG0004190	AMPFI_25836	SACKO_22036
OG0004214	AMPFI_11834	SACKO_12484
OG0004215	AMPFI_05972	SACKO_02214
OG0004216	AMPFI_02909	SACKO_32089
OG0004217	AMPFI_11613	SACKO_09269
OG0004219	AMPFI_05687	SACKO_03103
OG0004220	AMPFI_06135	SACKO_23085
OG0004222	AMPFI_22508	SACKO_12358
OG0004223	AMPFI_14106, AMPFI_14107	SACKO_14230, SACKO_01885
OG0004224	AMPFI_17495, AMPFI_04688, AMPFI_04757, AMPFI_18205, AMPFI_06186, AMPFI_13878	SACKO_11607, SACKO_06518, SACKO_01182, SACKO_00917, SACKO_01138, SACKO_01220, SACKO_08157, SACKO_12989, SACKO_07051, SACKO_02365, SACKO_24871
OG0004225	AMPFI_15711	SACKO_26484, SACKO_26695
OG0004226	AMPFI_10795	SACKO_01406
OG0004227	AMPFI_07234	SACKO_14123
OG0004228	AMPFI_24494	SACKO_18186
OG0004229	AMPFI_04684	SACKO_17477
OG0004230	AMPFI_16103	SACKO_30089
OG0004231	AMPFI_24209	SACKO_01862
OG0004232	AMPFI_18466	SACKO_13258
OG0004233	AMPFI_05856	SACKO_09478
OG0004234	AMPFI_16563	SACKO_00881
OG0004235	AMPFI_18111	SACKO_17332
OG0004236	AMPFI_18952	SACKO_11379
OG0004237	AMPFI_10494	SACKO_33563
OG0004238	AMPFI_17804, AMPFI_21342, AMPFI_25643	SACKO_11304
OG0004239	AMPFI_05780	SACKO_08658
OG0004240	AMPFI_18787	SACKO_03705
OG0004241	AMPFI_24897	SACKO_05087
OG0004243	AMPFI_10050	SACKO_21841
OG0004244	AMPFI_25390	SACKO_10773
OG0004245	AMPFI_14565	SACKO_12744
OG0004246	AMPFI_08562	SACKO_10191
OG0004247	AMPFI_09617	SACKO_29414
OG0004248	AMPFI_06429	SACKO_26657
OG0004249	AMPFI_13244	SACKO_09516
OG0004250	AMPFI_12407	SACKO_07268
OG0004251	AMPFI_12152, AMPFI_09987	SACKO_02877
OG0004252	AMPFI_09692	SACKO_16333
OG0004253	AMPFI_11137	SACKO_02192
OG0004254	AMPFI_23528	SACKO_18552
OG0004255	AMPFI_05607	SACKO_09554
OG0004257	AMPFI_12483	SACKO_10226
OG0004258	AMPFI_04576	SACKO_16352, SACKO_16395
OG0004259	AMPFI_05436	SACKO_29831
OG0004260	AMPFI_03269	SACKO_31028
OG0004261	AMPFI_09942	SACKO_29025
OG0004262	AMPFI_15895	SACKO_23794
OG0004267	AMPFI_03672	SACKO_29345
OG0004268	AMPFI_19077	SACKO_32110
OG0004269	AMPFI_19802	SACKO_21474
OG0004269	AMPFI_02131	SACKO_02690
OG0004270	AMPFI_22607	SACKO_15850
OG0004270	AMPFI_03154	SACKO_15844
OG0004271	AMPFI_00357	SACKO_21341, SACKO_01124
OG0004272	AMPFI_21675	SACKO_21689
OG0004272	AMPFI_03190	SACKO_12140
OG0004273	AMPFI_20320, AMPFI_02222	SACKO_09932
OG0004274	AMPFI_14696	SACKO_28578
OG0004275	AMPFI_10196	SACKO_12868
OG0004276	AMPFI_07190	SACKO_08172
OG0004278	AMPFI_00741	SACKO_21185
OG0004279	AMPFI_20800	SACKO_27575
OG0004280	AMPFI_08532	SACKO_28223
OG0004281	AMPFI_08580, AMPFI_21877	SACKO_13549
OG0004282	AMPFI_03603	SACKO_29038
OG0004283	AMPFI_22058	SACKO_08259
OG0004284	AMPFI_07793	SACKO_19468, SACKO_24083
OG0004285	AMPFI_05686	SACKO_03384
OG0004286	AMPFI_11804, AMPFI_11033	SACKO_12883
OG0004288	AMPFI_12843	SACKO_30893, SACKO_11263, SACKO_11252, SACKO_12605
OG0004289	AMPFI_15989	SACKO_32406
OG0004290	AMPFI_20931	SACKO_28264
OG0004293	AMPFI_08651	SACKO_20681
OG0004294	AMPFI_25254	SACKO_18046
OG0004295	AMPFI_09939	SACKO_04249
OG0004296	AMPFI_17160	SACKO_21380
OG0004297	AMPFI_04000	SACKO_28535
OG0004298	AMPFI_01036	SACKO_30591
OG0004299	AMPFI_10108	SACKO_30101
OG0004300	AMPFI_20207	SACKO_30810
OG0004301	AMPFI_21938	SACKO_20227
OG0004302	AMPFI_16467	SACKO_18458, SACKO_18457
OG0004303	AMPFI_18613	SACKO_26532
OG0004305	AMPFI_12729	SACKO_12408
OG0004306	AMPFI_17375	SACKO_26978
OG0004307	AMPFI_10120	SACKO_33572
OG0004308	AMPFI_06434	SACKO_01785
OG0004309	AMPFI_07893	SACKO_30754
OG0004310	AMPFI_01502	SACKO_10532
OG0004311	AMPFI_19446	SACKO_24270, SACKO_04511
OG0004312	AMPFI_14477	SACKO_10930
OG0004314	AMPFI_17299	SACKO_11572
OG0004315	AMPFI_11714	SACKO_16588
OG0004316	AMPFI_06233	SACKO_28186
OG0004318	AMPFI_00829	SACKO_28220, SACKO_04809
OG0004318	AMPFI_01602, AMPFI_21243	SACKO_24911
OG0004319	AMPFI_07860	SACKO_05877
OG0004321	AMPFI_03701	SACKO_28159, SACKO_28167
OG0004322	AMPFI_05719	SACKO_28915
OG0004324	AMPFI_13538	SACKO_12104, SACKO_08113
OG0004327	AMPFI_15196	SACKO_30605
OG0004328	AMPFI_06204	SACKO_23143
OG0004329	AMPFI_18366	SACKO_25792, SACKO_09106
OG0004330	AMPFI_04638	SACKO_07866
OG0004331	AMPFI_13825	SACKO_06087
OG0004332	AMPFI_12419	SACKO_02982
OG0004333	AMPFI_16945, AMPFI_02290, AMPFI_02368	SACKO_09526
OG0004334	AMPFI_04344	SACKO_08631
OG0004335	AMPFI_01647	SACKO_30625
OG0004337	AMPFI_08351	SACKO_10301
OG0004338	AMPFI_03726	SACKO_24216
OG0004340	AMPFI_07748	SACKO_20649, SACKO_24906
OG0004341	AMPFI_12804	SACKO_28627
OG0004342	AMPFI_25181, AMPFI_12541, AMPFI_02766	SACKO_01335
OG0004343	AMPFI_14022	SACKO_03414, SACKO_21071
OG0004344	AMPFI_24893	SACKO_02938
OG0004345	AMPFI_12564	SACKO_24990
OG0004346	AMPFI_12405	SACKO_12882
OG0004348	AMPFI_02439	SACKO_00059
OG0004350	AMPFI_18421	SACKO_33866
OG0004351	AMPFI_20164	SACKO_14866
OG0004352	AMPFI_25758	SACKO_10946
OG0004353	AMPFI_13654	SACKO_09595
OG0004354	AMPFI_11067	SACKO_06263, SACKO_06268, SACKO_30750
OG0004355	AMPFI_09199	SACKO_23242
OG0004357	AMPFI_08395	SACKO_30143
OG0004358	AMPFI_22150	SACKO_23737
OG0004359	AMPFI_05530	SACKO_07960
OG0004360	AMPFI_14833	SACKO_13028
OG0004361	AMPFI_04236	SACKO_16141
OG0004362	AMPFI_09867	SACKO_08638
OG0004363	AMPFI_10669	SACKO_02013
OG0004364	AMPFI_11780	SACKO_23778
OG0004365	AMPFI_18925	SACKO_23975
OG0004366	AMPFI_11770	SACKO_02101, SACKO_28270
OG0004366	AMPFI_21975	SACKO_28259
OG0004367	AMPFI_16806	SACKO_33429
OG0004368	AMPFI_05539	SACKO_03972
OG0004369	AMPFI_22531	SACKO_34043, SACKO_22812
OG0004370	AMPFI_05169	SACKO_26120
OG0004373	AMPFI_02861	SACKO_02913
OG0004374	AMPFI_07980	SACKO_27657, SACKO_05442
OG0004375	AMPFI_04718, AMPFI_20500, AMPFI_21503, AMPFI_04176	SACKO_01917
OG0004376	AMPFI_15019	SACKO_04476
OG0004377	AMPFI_03913	SACKO_04189
OG0004378	AMPFI_09387	SACKO_21719
OG0004379	AMPFI_07942	SACKO_04588
OG0004380	AMPFI_00883	SACKO_08279
OG0004381	AMPFI_23751	SACKO_23417
OG0004382	AMPFI_13422	SACKO_16501
OG0004383	AMPFI_10019, AMPFI_10486	SACKO_04003
OG0004384	AMPFI_21506	SACKO_31481
OG0004385	AMPFI_24477	SACKO_28528
OG0004386	AMPFI_10062	SACKO_04366
OG0004387	AMPFI_18101	SACKO_02995, SACKO_14838, SACKO_03324, SACKO_02993
OG0004389	AMPFI_08344	SACKO_09781
OG0004390	AMPFI_17295	SACKO_17506
OG0004392	AMPFI_24108	SACKO_01326
OG0004393	AMPFI_06040	SACKO_03731
OG0004394	AMPFI_13243	SACKO_06802
OG0004395	AMPFI_20914	SACKO_29824, SACKO_29818
OG0004396	AMPFI_14937	SACKO_09175
OG0004397	AMPFI_03263	SACKO_00175
OG0004399	AMPFI_06098	SACKO_01145
OG0004400	AMPFI_13995	SACKO_18353
OG0004401	AMPFI_12672	SACKO_22723
OG0004402	AMPFI_15887	SACKO_31687
OG0004403	AMPFI_14279	SACKO_17078
OG0004404	AMPFI_14466	SACKO_09881
OG0004405	AMPFI_14300	SACKO_17613, SACKO_28559
OG0004406	AMPFI_11302	SACKO_12007
OG0004407	AMPFI_09013	SACKO_16287
OG0004408	AMPFI_05190	SACKO_22114
OG0004409	AMPFI_00146	SACKO_33175
OG0004413	AMPFI_25865	SACKO_24559
OG0004414	AMPFI_19124	SACKO_05191
OG0004415	AMPFI_04130	SACKO_30317
OG0004417	AMPFI_06225	SACKO_27616
OG0004418	AMPFI_07133	SACKO_31965
OG0004419	AMPFI_07957	SACKO_30193
OG0004420	AMPFI_10754	SACKO_00861
OG0004421	AMPFI_12127	SACKO_23605
OG0004422	AMPFI_13563	SACKO_09183
OG0004423	AMPFI_14942	SACKO_34049, SACKO_34098, SACKO_14325
OG0004424	AMPFI_17270	SACKO_10837
OG0004425	AMPFI_21164	SACKO_07906
OG0004426	AMPFI_21633	SACKO_09068
OG0004427	AMPFI_22834	SACKO_00878
OG0004457	AMPFI_05287	SACKO_27870
OG0004459	AMPFI_11564	SACKO_07787
OG0004460	AMPFI_25193	SACKO_19002
OG0004461	AMPFI_19555	SACKO_15418
OG0004462	AMPFI_08624	SACKO_05077
OG0004463	AMPFI_12899	SACKO_04376
OG0004465	AMPFI_23112, AMPFI_12347	SACKO_18438
OG0004467	AMPFI_21984	SACKO_04860, SACKO_19896
OG0004468	AMPFI_16351	SACKO_33156
OG0004471	AMPFI_00393	SACKO_07695
OG0004472	AMPFI_11440	SACKO_27165
OG0004475	AMPFI_18546	SACKO_00480
OG0004476	AMPFI_14753	SACKO_14576
OG0004478	AMPFI_03975	SACKO_16158
OG0004479	AMPFI_09403	SACKO_15668
OG0004483	AMPFI_19423, AMPFI_14818	SACKO_15376
OG0004484	AMPFI_19765	SACKO_24669, SACKO_24665
OG0004485	AMPFI_06466	SACKO_32612
OG0004486	AMPFI_08587	SACKO_13395
OG0004487	AMPFI_05702	SACKO_04088
OG0004488	AMPFI_01993	SACKO_11836
OG0004489	AMPFI_09296, AMPFI_09295	SACKO_11062
OG0004490	AMPFI_22429	SACKO_01568
OG0004491	AMPFI_00328	SACKO_33872
OG0004491	AMPFI_00308, AMPFI_15346	SACKO_33881
OG0004492	AMPFI_09360	SACKO_04355
OG0004493	AMPFI_05970	SACKO_04749
OG0004494	AMPFI_05453	SACKO_24457
OG0004495	AMPFI_07695	SACKO_09341
OG0004496	AMPFI_03101	SACKO_26743
OG0004497	AMPFI_22097	SACKO_26844
OG0004497	AMPFI_00339, AMPFI_25044	SACKO_04030
OG0004498	AMPFI_06947	SACKO_29609
OG0004499	AMPFI_03990	SACKO_14890
OG0004500	AMPFI_13920	SACKO_18016
OG0004501	AMPFI_09291	SACKO_05302
OG0004502	AMPFI_03587	SACKO_04915, SACKO_16253
OG0004504	AMPFI_16480	SACKO_10288
OG0004505	AMPFI_08535	SACKO_07933
OG0004506	AMPFI_12628, AMPFI_09386	SACKO_22735
OG0004507	AMPFI_07072	SACKO_01169, SACKO_28863, SACKO_01183
OG0004508	AMPFI_25941	SACKO_00949
OG0004509	AMPFI_09182	SACKO_04702
OG0004510	AMPFI_09345	SACKO_10418
OG0004511	AMPFI_07637	SACKO_11442
OG0004512	AMPFI_11410	SACKO_32401
OG0004513	AMPFI_09034	SACKO_34197
OG0004514	AMPFI_09041	SACKO_08578
OG0004515	AMPFI_01381	SACKO_10522
OG0004517	AMPFI_15751	SACKO_28631
OG0004518	AMPFI_09048	SACKO_14581
OG0004519	AMPFI_04665	SACKO_01174
