Orthogroup	STRPU_ok	APOSJ_ok
OG0002914	STRPU_07220	APOSJ_55617
OG0002915	STRPU_25487	APOSJ_21025, APOSJ_52601, APOSJ_52602
OG0002916	STRPU_19092	APOSJ_45207, APOSJ_45206, APOSJ_45205, APOSJ_15779, APOSJ_45203, APOSJ_45204
OG0002917	STRPU_06220, STRPU_06199	APOSJ_48174
OG0002919	STRPU_26361	APOSJ_18306, APOSJ_19042, APOSJ_19041
OG0002921	STRPU_14716	APOSJ_00219, APOSJ_53869, APOSJ_15921, APOSJ_53867, APOSJ_53871, APOSJ_00226, APOSJ_53868, APOSJ_53870
OG0002922	STRPU_09603	APOSJ_63518, APOSJ_42218, APOSJ_05816, APOSJ_17087
OG0002923	STRPU_25958, STRPU_00219	APOSJ_24415, APOSJ_50520, APOSJ_22686, APOSJ_24417, APOSJ_24414, APOSJ_24420
OG0002924	STRPU_23427, STRPU_01010	APOSJ_52951, APOSJ_52952, APOSJ_52954, APOSJ_52953, APOSJ_59897, APOSJ_52950, APOSJ_52955, APOSJ_60511
OG0002925	STRPU_25066	APOSJ_38140, APOSJ_33448, APOSJ_38141, APOSJ_38135, APOSJ_38142, APOSJ_38712, APOSJ_38139, APOSJ_38137, APOSJ_38136, APOSJ_38138
OG0002926	STRPU_26962	APOSJ_06972, APOSJ_06973, APOSJ_06975, APOSJ_06974
OG0002927	STRPU_24156	APOSJ_16768, APOSJ_00529, APOSJ_62091, APOSJ_16769, APOSJ_00530, APOSJ_16771, APOSJ_00531, APOSJ_03211, APOSJ_16772, APOSJ_16770, APOSJ_16767, APOSJ_40156
OG0002944	STRPU_24181	APOSJ_59286, APOSJ_30367, APOSJ_06364
OG0002945	STRPU_09100, STRPU_02071	APOSJ_48648, APOSJ_20590, APOSJ_17785, APOSJ_47516, APOSJ_12046, APOSJ_12047, APOSJ_12049, APOSJ_47519, APOSJ_12048, APOSJ_47515, APOSJ_47520, APOSJ_47514, APOSJ_12044, APOSJ_12045, APOSJ_47517
OG0002947	STRPU_01950, STRPU_22791	APOSJ_02647, APOSJ_02648
OG0002947	STRPU_22790, STRPU_01949	APOSJ_54387, APOSJ_46768
OG0002949	STRPU_09008	APOSJ_12144
OG0002950	STRPU_01410, STRPU_08755	APOSJ_02518, APOSJ_00140, APOSJ_00139
OG0002952	STRPU_05886	APOSJ_38185
OG0002953	STRPU_01982, STRPU_22822	APOSJ_06750, APOSJ_21712
OG0002954	STRPU_12371	APOSJ_16784, APOSJ_40213, APOSJ_16782
OG0002955	STRPU_21881	APOSJ_15246, APOSJ_63353, APOSJ_57546, APOSJ_15247, APOSJ_57547, APOSJ_63355, APOSJ_63354, APOSJ_57548, APOSJ_57549, APOSJ_30136, APOSJ_03062, APOSJ_63356, APOSJ_63352, APOSJ_57550, APOSJ_57545, APOSJ_52427
OG0002956	STRPU_26736	APOSJ_24900, APOSJ_14367
OG0002957	STRPU_06043	APOSJ_56271, APOSJ_56272
OG0002958	STRPU_00277, STRPU_03184	APOSJ_19808, APOSJ_35061, APOSJ_35059, APOSJ_11287, APOSJ_05533
OG0002959	STRPU_21480	APOSJ_47581, APOSJ_29476
OG0002960	STRPU_19700, STRPU_19616	APOSJ_46873
OG0002961	STRPU_24844	APOSJ_48061, APOSJ_48062, APOSJ_48060
OG0002962	STRPU_08505	APOSJ_52064, APOSJ_61205, APOSJ_52061, APOSJ_52063
OG0002963	STRPU_06248, STRPU_25986	APOSJ_51818, APOSJ_51819
OG0002964	STRPU_08258	APOSJ_46194
OG0002965	STRPU_04332, STRPU_04305	APOSJ_52959
OG0002966	STRPU_20155	APOSJ_19690, APOSJ_19691
OG0002967	STRPU_03989, STRPU_03996	APOSJ_44455, APOSJ_44454
OG0002968	STRPU_17604	APOSJ_21357, APOSJ_21358
OG0002969	STRPU_13535	APOSJ_08429, APOSJ_61844, APOSJ_61847, APOSJ_06792, APOSJ_06793, APOSJ_06791, APOSJ_61848, APOSJ_61843, APOSJ_42911, APOSJ_06790, APOSJ_43501, APOSJ_61845
OG0002971	STRPU_07433	APOSJ_37915, APOSJ_29340, APOSJ_37910
OG0002973	STRPU_23244	APOSJ_42996
OG0002974	STRPU_26267, STRPU_26293	APOSJ_65070
OG0002976	STRPU_27347	APOSJ_48119, APOSJ_39713, APOSJ_39711, APOSJ_39712
OG0002977	STRPU_15051	APOSJ_04874, APOSJ_04873
OG0002978	STRPU_21839	APOSJ_64685, APOSJ_45730
OG0002979	STRPU_17977	APOSJ_30422, APOSJ_30421
OG0002980	STRPU_04152	APOSJ_54109, APOSJ_57718, APOSJ_19826, APOSJ_19827, APOSJ_19828
OG0002981	STRPU_26025	APOSJ_48720, APOSJ_61926, APOSJ_10226, APOSJ_42619, APOSJ_48721, APOSJ_34442, APOSJ_10225, APOSJ_30362, APOSJ_42621, APOSJ_61925, APOSJ_59198, APOSJ_48719, APOSJ_48722, APOSJ_42620, APOSJ_43870, APOSJ_48718
OG0002982	STRPU_17079	APOSJ_31495, APOSJ_31494
OG0002983	STRPU_17106, STRPU_17121	APOSJ_56071, APOSJ_38421, APOSJ_56069, APOSJ_12311
OG0002984	STRPU_09124, STRPU_02096	APOSJ_52711, APOSJ_16918, APOSJ_59203, APOSJ_59201, APOSJ_59200, APOSJ_52710, APOSJ_16920, APOSJ_59202, APOSJ_28882, APOSJ_39912, APOSJ_16917, APOSJ_52712, APOSJ_46219, APOSJ_52709, APOSJ_28886, APOSJ_16919
OG0002985	STRPU_04999	APOSJ_18108, APOSJ_18105, APOSJ_48529, APOSJ_18109, APOSJ_18107, APOSJ_18106
OG0002986	STRPU_22413	APOSJ_15496, APOSJ_15495
OG0002987	STRPU_10336	APOSJ_41363
OG0002988	STRPU_13938	APOSJ_07996, APOSJ_08001, APOSJ_07997, APOSJ_07995
OG0002989	STRPU_22387	APOSJ_04210, APOSJ_58686
OG0002990	STRPU_09780	APOSJ_41926, APOSJ_41927
OG0002991	STRPU_04324, STRPU_04294	APOSJ_05218
OG0002992	STRPU_22805, STRPU_01964	APOSJ_16883
OG0002994	STRPU_01340, STRPU_11608	APOSJ_09954, APOSJ_47149
OG0002994	STRPU_25932	APOSJ_23648
OG0002995	STRPU_20438	APOSJ_23130
OG0002996	STRPU_22653	APOSJ_47942, APOSJ_47943, APOSJ_47941, APOSJ_47944, APOSJ_19884, APOSJ_47945, APOSJ_47946
OG0002997	STRPU_19304, STRPU_01837	APOSJ_58621
OG0002997	STRPU_06052	APOSJ_53452
OG0002998	STRPU_06160	APOSJ_24675, APOSJ_24674
OG0002999	STRPU_11512, STRPU_10746, STRPU_05286, STRPU_12676, STRPU_12668, STRPU_12675, STRPU_02921	APOSJ_17992, APOSJ_33453, APOSJ_46422, APOSJ_02751
OG0003000	STRPU_21780	APOSJ_46995, APOSJ_27257, APOSJ_39887
OG0003001	STRPU_24021	APOSJ_21263
OG0003002	STRPU_13545	APOSJ_37421, APOSJ_26772
OG0003003	STRPU_08037	APOSJ_02299, APOSJ_02300, APOSJ_13906
OG0003005	STRPU_21610	APOSJ_08591, APOSJ_22078, APOSJ_56538, APOSJ_22076
OG0003006	STRPU_02186, STRPU_09223	APOSJ_48218, APOSJ_48216, APOSJ_48215, APOSJ_48217
OG0003007	STRPU_18848	APOSJ_15270, APOSJ_15268, APOSJ_30252, APOSJ_15269, APOSJ_46877
OG0003008	STRPU_20043, STRPU_20044	APOSJ_46376
OG0003009	STRPU_03103	APOSJ_17280, APOSJ_17273, APOSJ_10783, APOSJ_10784, APOSJ_17271, APOSJ_18922
OG0003010	STRPU_02659, STRPU_25901	APOSJ_52409, APOSJ_52410
OG0003011	STRPU_04936	APOSJ_43587
OG0003012	STRPU_22688	APOSJ_17930, APOSJ_17929
OG0003013	STRPU_13639, STRPU_02425	APOSJ_07123, APOSJ_07124, APOSJ_55779
OG0003014	STRPU_24788	APOSJ_06510, APOSJ_06511, APOSJ_06508, APOSJ_30699, APOSJ_20310, APOSJ_20309
OG0003016	STRPU_05410	APOSJ_16130, APOSJ_54698
OG0003017	STRPU_12917	APOSJ_42744
OG0003018	STRPU_05028	APOSJ_38423, APOSJ_16519, APOSJ_38426, APOSJ_16518, APOSJ_53246, APOSJ_19550, APOSJ_05374, APOSJ_16520, APOSJ_16514, APOSJ_00869, APOSJ_05375, APOSJ_16521
OG0003019	STRPU_27351	APOSJ_27921, APOSJ_36468
OG0003020	STRPU_10822, STRPU_10821	APOSJ_48872, APOSJ_48874, APOSJ_36674
OG0003021	STRPU_10596	APOSJ_48823, APOSJ_48822, APOSJ_48825, APOSJ_09832
OG0003022	STRPU_06578, STRPU_06521	APOSJ_49552, APOSJ_49553
OG0003023	STRPU_15005	APOSJ_26889
OG0003025	STRPU_07785	APOSJ_19466, APOSJ_34959
OG0003026	STRPU_19625, STRPU_19624, STRPU_19690, STRPU_19689, STRPU_19626	APOSJ_14693, APOSJ_11899, APOSJ_11900, APOSJ_14691, APOSJ_09657, APOSJ_14692, APOSJ_11901
OG0003027	STRPU_24061	APOSJ_45013, APOSJ_45012
OG0003028	STRPU_07523	APOSJ_16632, APOSJ_45345, APOSJ_53091, APOSJ_53098, APOSJ_53093, APOSJ_45344, APOSJ_53096, APOSJ_53097, APOSJ_53095, APOSJ_53090, APOSJ_53094, APOSJ_53092
OG0003029	STRPU_26298, STRPU_26272	APOSJ_24858, APOSJ_24860, APOSJ_24857, APOSJ_24859
OG0003030	STRPU_16810	APOSJ_50713
OG0003031	STRPU_25010	APOSJ_05271
OG0003034	STRPU_05717, STRPU_05724	APOSJ_25543
OG0003035	STRPU_23425, STRPU_01012	APOSJ_05130, APOSJ_05133, APOSJ_05131, APOSJ_05132, APOSJ_63200
OG0003036	STRPU_20310	APOSJ_42114, APOSJ_21847, APOSJ_64267, APOSJ_64264, APOSJ_42116, APOSJ_21846, APOSJ_42115, APOSJ_21849, APOSJ_21848, APOSJ_42112, APOSJ_21850, APOSJ_21845
OG0003037	STRPU_10149, STRPU_10086	APOSJ_52298
OG0003038	STRPU_03176, STRPU_00268	APOSJ_10168
OG0003039	STRPU_26340	APOSJ_35715
OG0003040	STRPU_06305, STRPU_06261	APOSJ_54547
OG0003041	STRPU_24063	APOSJ_64655, APOSJ_33811
OG0003042	STRPU_13359	APOSJ_22633, APOSJ_06070, APOSJ_06068
OG0003043	STRPU_04974	APOSJ_51495, APOSJ_40245, APOSJ_40246, APOSJ_51491, APOSJ_51493, APOSJ_40247, APOSJ_51496, APOSJ_62284
OG0003044	STRPU_02536, STRPU_15154	APOSJ_33046, APOSJ_00068, APOSJ_00067, APOSJ_00069, APOSJ_00070
OG0003045	STRPU_02416, STRPU_13648	APOSJ_07018
OG0003045	STRPU_05977	APOSJ_54974
OG0003046	STRPU_24271, STRPU_24903	APOSJ_53211, APOSJ_53213, APOSJ_53212
OG0003047	STRPU_06738, STRPU_06734	APOSJ_00078, APOSJ_12808, APOSJ_00075, APOSJ_00419, APOSJ_00074, APOSJ_12809, APOSJ_00071, APOSJ_12810, APOSJ_00077, APOSJ_00072, APOSJ_12806, APOSJ_56709, APOSJ_12811, APOSJ_00073, APOSJ_12807, APOSJ_04748, APOSJ_42723, APOSJ_09497, APOSJ_04749, APOSJ_42721, APOSJ_42722, APOSJ_42720, APOSJ_29676, APOSJ_01830, APOSJ_42718, APOSJ_09506, APOSJ_09487, APOSJ_01833, APOSJ_42719
OG0003048	STRPU_25876	APOSJ_40872, APOSJ_40873
OG0003049	STRPU_18711	APOSJ_37374, APOSJ_37376
OG0003051	STRPU_09302	APOSJ_16434
OG0003051	STRPU_05961	APOSJ_27454
OG0003052	STRPU_09987, STRPU_09966	APOSJ_03550, APOSJ_28486, APOSJ_03551, APOSJ_28481, APOSJ_28483, APOSJ_28482, APOSJ_28485, APOSJ_03549, APOSJ_28480, APOSJ_28484, APOSJ_28487
OG0003053	STRPU_19330	APOSJ_02807, APOSJ_10684, APOSJ_10683, APOSJ_10688, APOSJ_10691, APOSJ_10686, APOSJ_10687, APOSJ_13757, APOSJ_10690, APOSJ_10689
OG0003054	STRPU_06124	APOSJ_09930, APOSJ_09928, APOSJ_09929, APOSJ_09931
OG0003055	STRPU_00401, STRPU_19285	APOSJ_01314, APOSJ_01317, APOSJ_01316, APOSJ_01315
OG0003056	STRPU_17530	APOSJ_35147
OG0003057	STRPU_17293	APOSJ_52902, APOSJ_52903, APOSJ_05351, APOSJ_05353, APOSJ_52901, APOSJ_05350, APOSJ_52904, APOSJ_36941
OG0003058	STRPU_24724	APOSJ_32369, APOSJ_32371, APOSJ_32372, APOSJ_32370
OG0003059	STRPU_21505	APOSJ_54868
OG0003060	STRPU_18962, STRPU_18976	APOSJ_25972
OG0003061	STRPU_21307	APOSJ_34451
OG0003063	STRPU_23254	APOSJ_10490, APOSJ_39056, APOSJ_04759, APOSJ_49230, APOSJ_49232, APOSJ_49231, APOSJ_04757, APOSJ_04758, APOSJ_01115, APOSJ_39075, APOSJ_10491
OG0003064	STRPU_22511	APOSJ_61339, APOSJ_26092, APOSJ_61340, APOSJ_26093, APOSJ_09903, APOSJ_22685, APOSJ_09910, APOSJ_04197, APOSJ_57984, APOSJ_61337, APOSJ_09904, APOSJ_09906, APOSJ_63933, APOSJ_15734, APOSJ_61338, APOSJ_26094, APOSJ_09902, APOSJ_04195, APOSJ_09905
OG0003065	STRPU_01676, STRPU_02689	APOSJ_56569, APOSJ_56571, APOSJ_56572, APOSJ_14977, APOSJ_56568
OG0003067	STRPU_09682	APOSJ_20684, APOSJ_20685
OG0003069	STRPU_00921, STRPU_08896	APOSJ_57953, APOSJ_28657, APOSJ_28656, APOSJ_31953, APOSJ_31954
OG0003072	STRPU_23989	APOSJ_04105, APOSJ_04104, APOSJ_25387
OG0003073	STRPU_14167	APOSJ_43163
OG0003073	STRPU_26986	APOSJ_26792, APOSJ_26794, APOSJ_26791
OG0003074	STRPU_25415	APOSJ_50683, APOSJ_50682
OG0003075	STRPU_04945	APOSJ_40427, APOSJ_11846, APOSJ_11318, APOSJ_26476, APOSJ_64957, APOSJ_55960, APOSJ_55961, APOSJ_40428, APOSJ_55959, APOSJ_49477, APOSJ_26480, APOSJ_55958, APOSJ_55962, APOSJ_01147, APOSJ_55957, APOSJ_40429, APOSJ_55963, APOSJ_26479, APOSJ_35814
OG0003077	STRPU_08797	APOSJ_22530, APOSJ_22531
OG0003078	STRPU_20765	APOSJ_00148
OG0003079	STRPU_26570	APOSJ_59437, APOSJ_59436
OG0003083	STRPU_19593	APOSJ_48053, APOSJ_48055, APOSJ_32232, APOSJ_48051, APOSJ_32226, APOSJ_48054, APOSJ_48052, APOSJ_48056
OG0003084	STRPU_05898, STRPU_27410, STRPU_27412, STRPU_27413, STRPU_27411, STRPU_27414, STRPU_26950, STRPU_05897	APOSJ_63819
OG0003085	STRPU_13586, STRPU_01604	APOSJ_46191, APOSJ_52203
OG0003085	STRPU_24746, STRPU_17843	APOSJ_15664
OG0003101	STRPU_24565	APOSJ_39132
OG0003103	STRPU_08503	APOSJ_56241, APOSJ_56240, APOSJ_13496
OG0003104	STRPU_16886	APOSJ_41239, APOSJ_30663
OG0003105	STRPU_27399	APOSJ_38611, APOSJ_41890, APOSJ_34439, APOSJ_41886, APOSJ_41888, APOSJ_40124
OG0003106	STRPU_26456	APOSJ_00837, APOSJ_00832, APOSJ_00838, APOSJ_00834, APOSJ_05167, APOSJ_21338, APOSJ_04469, APOSJ_00835, APOSJ_00840, APOSJ_21340, APOSJ_00836, APOSJ_00833, APOSJ_21339
OG0003107	STRPU_25358	APOSJ_26201, APOSJ_34016, APOSJ_36925, APOSJ_36926, APOSJ_26198, APOSJ_26196, APOSJ_36923, APOSJ_26200
OG0003108	STRPU_12185	APOSJ_53894, APOSJ_60356, APOSJ_53893, APOSJ_53895
OG0003109	STRPU_08990	APOSJ_62661, APOSJ_18097, APOSJ_62762, APOSJ_48506, APOSJ_48512, APOSJ_48515, APOSJ_51956
OG0003110	STRPU_06774, STRPU_06764	APOSJ_56560, APOSJ_24671
OG0003111	STRPU_19102	APOSJ_08555
OG0003111	STRPU_25827	APOSJ_30833
OG0003112	STRPU_04029	APOSJ_13161, APOSJ_13163
OG0003113	STRPU_07108	APOSJ_58854, APOSJ_61212, APOSJ_41642
OG0003114	STRPU_20444	APOSJ_17648
OG0003116	STRPU_05781	APOSJ_63747
OG0003118	STRPU_23100	APOSJ_63592, APOSJ_63594, APOSJ_63593
OG0003119	STRPU_03214, STRPU_03229, STRPU_02657	APOSJ_39538, APOSJ_39533, APOSJ_39534, APOSJ_39531
OG0003120	STRPU_04182	APOSJ_28666, APOSJ_28664, APOSJ_61061, APOSJ_51622, APOSJ_52804
OG0003120	STRPU_04074	APOSJ_47641
OG0003121	STRPU_26433	APOSJ_01530, APOSJ_27238, APOSJ_55020, APOSJ_07217
OG0003122	STRPU_20719	APOSJ_36414, APOSJ_50972
OG0003123	STRPU_25862, STRPU_25863	APOSJ_14580, APOSJ_14579
OG0003124	STRPU_15080	APOSJ_60072, APOSJ_60073
OG0003125	STRPU_02899	APOSJ_13170, APOSJ_13174, APOSJ_13167, APOSJ_55545, APOSJ_13169, APOSJ_13172, APOSJ_13171, APOSJ_55528
OG0003127	STRPU_20645	APOSJ_10132, APOSJ_10133
OG0003128	STRPU_14558	APOSJ_01878, APOSJ_54178, APOSJ_54176, APOSJ_54177
OG0003130	STRPU_14819	APOSJ_34706, APOSJ_34707
OG0003131	STRPU_15359	APOSJ_58708
OG0003132	STRPU_24874	APOSJ_14212, APOSJ_42354, APOSJ_42357, APOSJ_00023, APOSJ_14211, APOSJ_42359, APOSJ_14215, APOSJ_14214, APOSJ_42355, APOSJ_14213, APOSJ_42358, APOSJ_14216, APOSJ_42356
OG0003133	STRPU_00227, STRPU_25968	APOSJ_30270
OG0003134	STRPU_25662	APOSJ_36702, APOSJ_36700, APOSJ_36703, APOSJ_36701
OG0003135	STRPU_20819	APOSJ_18751, APOSJ_18755, APOSJ_18749, APOSJ_18753, APOSJ_18754, APOSJ_18752, APOSJ_20256, APOSJ_53592, APOSJ_18750
OG0003136	STRPU_20970	APOSJ_47787
OG0003137	STRPU_26289, STRPU_26313, STRPU_26314, STRPU_26290	APOSJ_36852, APOSJ_30580, APOSJ_36853, APOSJ_06208, APOSJ_36851, APOSJ_36855, APOSJ_36854, APOSJ_36850
OG0003138	STRPU_11161	APOSJ_00752, APOSJ_40281
OG0003140	STRPU_27000	APOSJ_35312
OG0003142	STRPU_26955	APOSJ_40273, APOSJ_14398, APOSJ_14400, APOSJ_14399, APOSJ_14397, APOSJ_27324, APOSJ_27321, APOSJ_27323
OG0003143	STRPU_26953	APOSJ_44144, APOSJ_44145
OG0003144	STRPU_17154	APOSJ_48852, APOSJ_48851
OG0003145	STRPU_19760	APOSJ_45278, APOSJ_50052
OG0003145	STRPU_19761	APOSJ_22385
OG0003146	STRPU_24899	APOSJ_07935, APOSJ_07938, APOSJ_21949, APOSJ_23349, APOSJ_47106, APOSJ_21948
OG0003147	STRPU_09368	APOSJ_21036, APOSJ_21034, APOSJ_21035
OG0003148	STRPU_21583	APOSJ_47587
OG0003149	STRPU_27224, STRPU_27225	APOSJ_00806
OG0003150	STRPU_06198, STRPU_06219	APOSJ_46061, APOSJ_24496, APOSJ_30861, APOSJ_24495
OG0003151	STRPU_25230	APOSJ_05170
OG0003152	STRPU_09091, STRPU_02064	APOSJ_48510, APOSJ_48508, APOSJ_48509, APOSJ_48511
OG0003153	STRPU_25878	APOSJ_35785, APOSJ_35782, APOSJ_35780, APOSJ_35783, APOSJ_35778, APOSJ_35779, APOSJ_52381, APOSJ_22926, APOSJ_35781
OG0003154	STRPU_18558	APOSJ_51181, APOSJ_51185, APOSJ_50159, APOSJ_50161, APOSJ_51180, APOSJ_51183
OG0003155	STRPU_08528	APOSJ_31752, APOSJ_31751, APOSJ_53334, APOSJ_07192, APOSJ_32689, APOSJ_32683, APOSJ_32686, APOSJ_32690, APOSJ_32688, APOSJ_32687
OG0003155	STRPU_08527	APOSJ_59259
OG0003156	STRPU_17108, STRPU_17123	APOSJ_47122, APOSJ_47125
OG0003157	STRPU_05197	APOSJ_26289, APOSJ_26292, APOSJ_26290, APOSJ_26287, APOSJ_26291, APOSJ_26288
OG0003158	STRPU_24600	APOSJ_48827, APOSJ_48829, APOSJ_48828, APOSJ_48826
OG0003159	STRPU_04177	APOSJ_34339
OG0003160	STRPU_10206	APOSJ_52005, APOSJ_52006
OG0003161	STRPU_20589	APOSJ_12427, APOSJ_12426
OG0003162	STRPU_10286	APOSJ_43039, APOSJ_21099, APOSJ_21100, APOSJ_21101
OG0003163	STRPU_26676	APOSJ_53589
OG0003164	STRPU_05342	APOSJ_27152
OG0003165	STRPU_06042	APOSJ_55300
OG0003166	STRPU_06374	APOSJ_26522, APOSJ_21441, APOSJ_02622, APOSJ_42363, APOSJ_02624, APOSJ_62139, APOSJ_20651, APOSJ_62130, APOSJ_42335, APOSJ_02621, APOSJ_62116, APOSJ_00768, APOSJ_26518, APOSJ_36016, APOSJ_21450, APOSJ_00767, APOSJ_21446, APOSJ_21455, APOSJ_26517, APOSJ_26521, APOSJ_21477
OG0003167	STRPU_14473	APOSJ_08242, APOSJ_08241, APOSJ_08243, APOSJ_08244
OG0003169	STRPU_18714	APOSJ_40105, APOSJ_01487, APOSJ_09186, APOSJ_57600, APOSJ_57601, APOSJ_57604, APOSJ_01486, APOSJ_20667, APOSJ_57602, APOSJ_57605, APOSJ_20668, APOSJ_59291
OG0003171	STRPU_20111, STRPU_20089	APOSJ_22135, APOSJ_64270
OG0003172	STRPU_13537	APOSJ_37760, APOSJ_48896, APOSJ_37761, APOSJ_37762, APOSJ_37759, APOSJ_50968, APOSJ_37764, APOSJ_37763, APOSJ_50967, APOSJ_37765, APOSJ_56161
OG0003173	STRPU_14274, STRPU_14290	APOSJ_04953, APOSJ_04954
OG0003174	STRPU_05745	APOSJ_17036
OG0003175	STRPU_24658	APOSJ_12763, APOSJ_12764
OG0003176	STRPU_25686, STRPU_25705	APOSJ_23689, APOSJ_23690
OG0003177	STRPU_09383, STRPU_01573	APOSJ_63830, APOSJ_56009, APOSJ_63824, APOSJ_56011
OG0003178	STRPU_21387	APOSJ_17779, APOSJ_17780
OG0003179	STRPU_04747	APOSJ_56598, APOSJ_53571, APOSJ_53563, APOSJ_53567, APOSJ_53565, APOSJ_08422, APOSJ_56597, APOSJ_56600, APOSJ_53564, APOSJ_08421, APOSJ_53568
OG0003181	STRPU_08188	APOSJ_20951, APOSJ_20952, APOSJ_59228
OG0003182	STRPU_25667	APOSJ_40788
OG0003183	STRPU_23390	APOSJ_55161, APOSJ_44506, APOSJ_44507, APOSJ_44505, APOSJ_44509
OG0003184	STRPU_04863	APOSJ_55407, APOSJ_55409, APOSJ_55410, APOSJ_55408
OG0003185	STRPU_11828	APOSJ_32400
OG0003187	STRPU_18755	APOSJ_30111, APOSJ_30112, APOSJ_30114, APOSJ_30113, APOSJ_02519
OG0003188	STRPU_27340	APOSJ_32903, APOSJ_32904
OG0003189	STRPU_17091	APOSJ_36317, APOSJ_04556, APOSJ_36316, APOSJ_04558, APOSJ_36318, APOSJ_36315
OG0003190	STRPU_22540, STRPU_14018, STRPU_13852	APOSJ_49718, APOSJ_49721, APOSJ_49724, APOSJ_49723, APOSJ_49719, APOSJ_49722, APOSJ_49720
OG0003191	STRPU_02638, STRPU_24024	APOSJ_11431, APOSJ_11427, APOSJ_11429, APOSJ_11434, APOSJ_11433, APOSJ_11430, APOSJ_11426, APOSJ_11428
OG0003192	STRPU_24110, STRPU_24115	APOSJ_58378, APOSJ_61697, APOSJ_61698, APOSJ_61696, APOSJ_61699, APOSJ_61700, APOSJ_61701, APOSJ_61695
OG0003193	STRPU_06138	APOSJ_00532
OG0003194	STRPU_19785, STRPU_00785	APOSJ_63402, APOSJ_44634, APOSJ_63401
OG0003195	STRPU_08798	APOSJ_46035, APOSJ_32408, APOSJ_46033, APOSJ_46034, APOSJ_46038, APOSJ_46037, APOSJ_32407
OG0003196	STRPU_25955, STRPU_00216, STRPU_09693, STRPU_09736	APOSJ_52449, APOSJ_37298, APOSJ_52450, APOSJ_52451
OG0003197	STRPU_06595	APOSJ_57136, APOSJ_57140, APOSJ_57137, APOSJ_57134, APOSJ_09752, APOSJ_57138, APOSJ_57133, APOSJ_57139
OG0003198	STRPU_10958, STRPU_10959	APOSJ_36767
OG0003199	STRPU_22302	APOSJ_06417, APOSJ_50357, APOSJ_06415, APOSJ_06416, APOSJ_06414, APOSJ_06418, APOSJ_40507, APOSJ_06413
OG0003200	STRPU_07570	APOSJ_56645, APOSJ_15587, APOSJ_15589
OG0003201	STRPU_13530	APOSJ_41425, APOSJ_41427
OG0003202	STRPU_04422	APOSJ_62049
OG0003203	STRPU_22174, STRPU_22167	APOSJ_10923, APOSJ_10921, APOSJ_10920
OG0003204	STRPU_05884	APOSJ_55199, APOSJ_26853, APOSJ_26857, APOSJ_26856, APOSJ_26852, APOSJ_26855, APOSJ_26854, APOSJ_26850, APOSJ_28831, APOSJ_26851
OG0003205	STRPU_26398	APOSJ_26076
OG0003206	STRPU_05811	APOSJ_42271, APOSJ_57448, APOSJ_42268, APOSJ_42269, APOSJ_65050, APOSJ_42266, APOSJ_42272, APOSJ_65052, APOSJ_42267, APOSJ_42270
OG0003207	STRPU_23438, STRPU_00999	APOSJ_53468, APOSJ_53467
OG0003208	STRPU_23521	APOSJ_40496, APOSJ_40497
OG0003210	STRPU_20307	APOSJ_15249, APOSJ_15248
OG0003211	STRPU_23623	APOSJ_03604, APOSJ_03608, APOSJ_31045, APOSJ_09022, APOSJ_03606, APOSJ_31048, APOSJ_03603, APOSJ_22500
OG0003212	STRPU_23992	APOSJ_40742
OG0003213	STRPU_27409	APOSJ_62042, APOSJ_62043, APOSJ_62044
OG0003214	STRPU_02469, STRPU_13596	APOSJ_30849, APOSJ_30835
OG0003215	STRPU_21290	APOSJ_30430
OG0003216	STRPU_02088, STRPU_09119, STRPU_08679	APOSJ_46437
OG0003217	STRPU_18366	APOSJ_38588, APOSJ_25460, APOSJ_38604, APOSJ_38597
OG0003218	STRPU_05952	APOSJ_10871, APOSJ_10868, APOSJ_10873, APOSJ_47482, APOSJ_17947, APOSJ_03784, APOSJ_59373, APOSJ_17946, APOSJ_17951, APOSJ_10870, APOSJ_10869
OG0003219	STRPU_05483	APOSJ_51906
OG0003220	STRPU_17156	APOSJ_62682
OG0003221	STRPU_24811	APOSJ_53881, APOSJ_53880
OG0003222	STRPU_25242	APOSJ_53811, APOSJ_03374, APOSJ_42728
OG0003223	STRPU_08794	APOSJ_01786, APOSJ_01785
OG0003224	STRPU_22186	APOSJ_06577, APOSJ_55082, APOSJ_55083, APOSJ_55085
OG0003225	STRPU_03637, STRPU_03655	APOSJ_64620, APOSJ_18658, APOSJ_53640, APOSJ_53642, APOSJ_53639, APOSJ_34446, APOSJ_53641, APOSJ_64628, APOSJ_18935, APOSJ_53643
OG0003226	STRPU_01640, STRPU_11976	APOSJ_18811, APOSJ_03066, APOSJ_18809, APOSJ_03063, APOSJ_03064, APOSJ_03065
OG0003227	STRPU_09523	APOSJ_29380, APOSJ_29382, APOSJ_29379, APOSJ_29381
OG0003228	STRPU_21707, STRPU_21643	APOSJ_15473, APOSJ_15470
OG0003229	STRPU_00535, STRPU_15976	APOSJ_54883, APOSJ_05246, APOSJ_54880, APOSJ_05243, APOSJ_54882, APOSJ_05244, APOSJ_54881, APOSJ_14048, APOSJ_05245, APOSJ_05241, APOSJ_05242
OG0003230	STRPU_09762, STRPU_09718	APOSJ_24729, APOSJ_40527, APOSJ_40529, APOSJ_40528, APOSJ_40525, APOSJ_40524, APOSJ_40531, APOSJ_24730, APOSJ_40530, APOSJ_40523, APOSJ_40526, APOSJ_24731
